,Cerebellum_10_L,Frontal_Inf_Tri_L,Postcentral_L,Frontal_Inf_Tri_R,Cerebellum_4_5_L,Cerebellum_Crus1_R,Frontal_Mid_2_L,Temporal_Inf_L,Vermis_7,Thal_VA_R,Precentral_R,Temporal_Pole_Sup_R,Cingulate_Mid_R,Cerebellum_6_R,Caudate_R,Putamen_R,Cerebellum_Crus2_R,Occipital_Inf_R,Rectus_R,Raphe_D,OFCmed_L,Parietal_Inf_R,Thal_MGN_R,Thal_PuA_R,Cerebellum_9_R,Frontal_Inf_Oper_L,Cuneus_R,ACC_pre_R,Thal_VA_L,Temporal_Inf_R,Frontal_Inf_Oper_R,Thal_MGN_L,Frontal_Med_Orb_L,Cingulate_Mid_L,Hippocampus_L,Angular_L,Caudate_L,Occipital_Sup_L,Thal_LGN_L,Thal_LP_R,Temporal_Mid_L,Thal_VL_L,Cerebellum_Crus2_L,Thal_MDl_L,ACC_pre_L,Paracentral_Lobule_R,Thal_Re_L,Amygdala_L,Temporal_Sup_L,Frontal_Sup_2_L,Vermis_3,Vermis_6,Cerebellum_10_R,SupraMarginal_L,Cerebellum_6_L,Temporal_Sup_R,Raphe_M,Precuneus_L,Pallidum_R,Calcarine_L,Frontal_Sup_Medial_R,Precentral_L,SN_pc_L,Thal_LP_L,Temporal_Mid_R,OFClat_R,Amygdala_R,Vermis_4_5,Thal_VPL_L,Frontal_Med_Orb_R,Cingulate_Post_L,Insula_R,Thal_IL_L,Fusiform_L,Olfactory_L,VTA_R,Thal_IL_R,Cerebellum_3_L,N_Acc_R,Occipital_Inf_L,N_Acc_L,Thal_MDm_L,Temporal_Pole_Sup_L,OFCpost_R,Thal_PuM_R,SupraMarginal_R,Thal_AV_L,ParaHippocampal_R,Cerebellum_4_5_R,Cerebellum_9_L,Frontal_Sup_2_R,Cingulate_Post_R,Thal_VL_R,SN_pr_L,Thal_VPL_R,ParaHippocampal_L,Thal_PuL_R,Putamen_L,Parietal_Sup_R,Thal_PuI_R,OFCmed_R,Rolandic_Oper_L,Vermis_10,Vermis_9,Calcarine_R,Parietal_Inf_L,Thal_MDm_R,Cerebellum_Crus1_L,Supp_Motor_Area_R,OFCpost_L,Pallidum_L,Parietal_Sup_L,Temporal_Pole_Mid_L,Thal_PuM_L,Vermis_1_2,Angular_R,Red_N_R,Olfactory_R,Precuneus_R,Heschl_L,Red_N_L,Insula_L,Thal_MDl_R,Frontal_Inf_Orb_2_R,SN_pc_R,Lingual_L,Vermis_8,Fusiform_R,Thal_LGN_R,Cuneus_L,ACC_sup_R,Rectus_L,Postcentral_R,Cerebellum_3_R,Lingual_R,Cerebellum_8_L,OFCant_R,ACC_sub_L,Paracentral_Lobule_L,OFCant_L
Cerebellum_10_L,1.0,0.3664789301303171,0.02346277349690097,0.5707052917589699,0.3307753162984189,-0.38340111376478736,0.3712614091502094,0.3818258013437278,-0.01369015505804631,0.5434784389895196,0.14836335971035863,0.20117298564352057,0.24992987316959833,-0.14875937924895824,0.5732671026506678,0.5034914786663224,0.050551834211471504,-0.3357964651624215,0.09972991442467727,0.5156674796197218,0.12175379211559084,0.22179133550545185,0.17449556679916597,0.2673103265560299,-0.21245425404381285,0.40715457583264225,-0.051993365344341166,0.3889230016914345,0.5222485338685394,-0.010765057018745252,0.42925410806225056,0.15096837127816878,0.07383634233287897,0.3915229372481649,0.24473581221433197,-0.01360453660674565,0.5128523395628602,-0.15516908771690519,0.1587951610749038,0.5606519691191417,0.14825186294032655,0.459932020559296,-0.17669095482449898,0.3217869281275118,0.24072869089988277,-0.12568587429427977,0.4272722460707068,0.5423004636896418,0.37754304877157147,0.46987545733953867,-0.06355950094857535,-0.22899784697046413,0.23837634700886887,0.19530369337223666,-0.015910064460801687,0.364925916896736,0.5031974924079003,0.1403078906610747,0.29888252627531176,-0.13718945689452816,0.509160171517775,0.0069539943117911465,0.17065480555119258,0.4014126338663173,0.09782358082895384,0.3733395502937721,0.44170900020066456,0.19388729442815145,0.42713535500739325,-0.09576780128505315,0.2286717952272265,0.3972545449724798,0.28528450623247364,0.31951064930789236,0.43965626051115547,-0.011286683033761576,0.026924018273094586,0.29683984192748936,0.1268086065440444,-0.3695213057105326,0.5219471587614848,0.20490264797278115,0.19836285280230662,0.37861775509851026,0.25034025906220797,0.5376163158017044,0.3844546713866109,0.36588393542175657,0.15133289234364808,-0.38745738750708675,0.2636187327935433,0.40644889038101484,0.5920346771449979,0.37507375053219744,0.40971432434404903,0.5434631565575888,0.3882931305408916,0.4535214560156367,0.05333220448817307,0.12048746994727966,0.14184078296709404,0.2967267816731376,0.4016750953969829,-0.15745861462131702,-0.13702748816383298,0.03927119557876076,0.26980882138923895,-0.2526233883856987,0.21378621260658032,0.281009149102945,0.49144521957212495,0.021514262982876592,-0.1338341286695254,0.2890724015634016,0.14681023908955276,0.24157857296107912,0.049271886315933516,0.3668065485805105,0.1347380537249951,0.20842233022893805,0.054484337797906034,0.6197332840330366,0.13943740725529882,0.33468069819284224,0.3343143928898379,-0.23370262586300217,0.0707393564140084,-0.008581126316496879,0.4306358676081724,-0.17235950290384194,0.620260268867058,-0.005675882317272025,0.21029660068308745,-0.061825132928993935,-0.13694877573622116,-0.033251396795548185,0.3508892470771475,0.21228454501040475,0.11017106476257736,0.17756546162193743
Frontal_Inf_Tri_L,0.3664789301303171,1.0,0.31620310487449066,0.7954792287816499,0.5180573838541861,0.05621989289318615,0.6045757343489787,0.3297598762886998,0.3267255430913404,0.310306322520355,0.15770601927136527,0.3355719168352768,0.41013403072109433,0.2709074871230091,0.71173320874378,0.7304841530943603,0.04889050874769116,0.1243132959745846,-0.030151260338550985,0.44874926269345294,0.22022875649303103,0.21803904645706562,0.5732481399908524,0.30119084105168376,0.2652820634810292,0.8062517430403212,0.17390543406126094,0.3167165228773763,0.4153064358184991,0.3316330265001798,0.6440232654606272,0.49622372372534596,-0.11775165432327425,0.5850651994323659,0.5385850307293307,0.13823691071511163,0.6388795814916695,0.16114137914897148,0.267213774781311,0.5235024146437895,0.3817301181871784,0.5716351351299851,-0.264521107162631,0.22306182859401916,0.09525585119737422,0.17125712039260857,0.13553149472761059,0.37498260454896126,0.6023224650577909,0.5296512379052833,0.30114223742255974,0.060285968729318094,0.20914562017861207,0.35692182466991235,0.3600909687728687,0.6476385456674415,0.5609408783243678,0.2263914450162298,0.5863427529629683,0.18326802389988825,0.4361257508667259,0.25190018501590883,0.29151717751265394,0.40408810080156293,0.4367536450285149,0.4328713590160846,0.3431661000992881,0.4319241878676638,0.48708039563301647,-0.162464560660109,0.4045742563155925,0.6801080423090585,0.6802294467658067,0.4443957058342935,0.3877602039023831,0.48268657786406655,0.3841504268015431,0.4765252834771172,0.36579780973535175,-0.016301622221726663,0.31333376848208827,0.44576757344818474,0.4280561104577894,0.27407723571582826,0.4012339588226902,0.4625599166023959,0.27305776997370884,0.5306288000337117,0.4084355175420172,0.23089604528929802,0.3943925304631199,0.5207746058699982,0.6320616574377418,0.6204811551147027,0.4347100368562186,0.3954946967978024,0.4535850301210873,0.6833713904137125,-0.05687190367207517,0.27489744307680525,0.1667006624244959,0.5604266384549805,0.4994107156387506,0.5508298286377941,0.20875662134387685,0.3009365242983455,0.5256517743845495,0.18291655132925813,0.38634857829252806,0.319667630004169,0.4781349436262696,0.13144166741545346,-0.1167094730262679,0.49854632050999276,0.42390058813795267,0.1684870578131173,0.38292243258699843,0.3244160115715645,0.3429792799494913,0.4347859396292364,0.5066909496330568,0.7256381861421876,0.28475428987628787,0.621755560165007,0.4801673579874971,0.29635049778668976,0.10290950657865766,0.3428686352452278,0.22441088093154918,0.01772247456574621,0.48827777542109974,0.06417250391669171,0.20327046714128366,0.2681778726969711,0.35694255497869654,0.2846337009765924,0.1308339508324789,0.4281672016999431,0.07566290450463199,0.23732616353359057
Postcentral_L,0.02346277349690097,0.31620310487449066,1.0,0.3402974155498002,0.6716434959115348,0.15090603855110094,0.539113549146283,0.08359616560207012,0.05779019759324645,0.18809331431063678,0.7728450443789052,-0.07026056604431016,0.7951359166495235,0.29145080733067424,0.19608156560766843,0.4368582961987936,-0.24203546402466383,-0.04951945246826498,0.16261863404494195,0.01431027746081198,-0.016243811782451073,0.6747199229236026,0.07664424307606792,-0.2851693421009683,0.47240973111095275,0.4334532976613358,0.667158925287155,0.2410580384275704,0.24048288933364448,0.2108995222458013,0.5349403748723617,0.33104795319377767,-0.20665359931140953,0.6671133274225576,0.391694650180009,0.45107944150527535,0.21708635273077526,0.6568569840623759,0.5771237641947067,0.21346929701458062,0.5079788514448705,0.28421283042521617,0.09927869613499149,0.05638340410275952,0.19636199595851186,0.8059235189101585,0.28452307759464285,-0.09617686779826211,0.5169480498086453,0.6396865348025921,0.7036650612389023,0.4315759791204509,0.13859009881434717,0.5760170132356676,0.34755383543907076,0.5562237583414922,0.10759737730089063,0.73399011153463,0.409278645065334,0.5998556267450337,0.31868020492894455,0.9013048590645768,0.014352472909338398,0.12642564613725335,0.3172316516012822,0.2729285033668698,-0.1835453462389172,0.5126000692317286,0.051905454189335336,-0.13808522123292827,0.6849205591633751,0.1548579082051669,0.36740378098484316,0.48140788403523577,-0.06001433759250191,0.15743109728572588,-0.019650415314137037,0.38427802143602807,-0.16718099811848236,0.054176231113527096,-0.18309953476242768,0.29066770839159056,0.22853577801280106,0.21284370850596124,-0.03954937295634767,0.4012141506239874,0.0933305572146236,0.5333177272315348,0.7049669237802793,0.39690119786162587,0.8131314112430242,0.38767293007460146,0.34483412460742424,-0.04491765587727992,-0.03278555645497205,0.17560109584221117,0.21103395956679766,0.2000848135248891,0.3928650049541987,0.027161001709631306,0.10375638395312294,0.3465959118014636,0.48953047958691687,0.3156640953082848,0.6867021572027532,0.730768205014304,0.34582981684974556,0.1590326791366728,0.730039526535229,-0.006699382000553243,0.2907529696547294,0.6966106069272242,0.07671902334588393,0.20380833681051225,0.3325986525589171,0.2616287293469847,-0.13020732685495723,-0.04762570795099732,0.830316339147701,0.2789085607035986,0.16842882618459026,0.43233725351550906,-0.037729019370544556,0.18868472533839825,0.0753645201852097,0.7200185497485295,-0.06441031028006337,0.445348903087303,-0.2936081096150734,0.6062358125363747,0.17613687095868233,0.13702442291865988,0.7587625817520898,0.7892847448464436,0.5717755814144332,0.20363783516684225,0.08438691832248414,0.07160070224948858,0.8148594542208554,0.027228823034894642
Frontal_Inf_Tri_R,0.5707052917589699,0.7954792287816499,0.3402974155498002,1.0,0.7081493778870334,0.0932448829422757,0.764391304381076,0.49892387702956953,0.45284731615341645,0.6716143313529688,0.17061945624022293,0.4528982254556975,0.3418786973877225,0.40645619697452107,0.8948760338979688,0.8250112040962165,-0.03443115974748434,0.028812458299011467,0.26989831415619103,0.6505028311399044,0.2185375745177224,0.22363583655358463,0.3815163759602513,0.38665278686940213,0.40294818945240046,0.7469243598499318,0.31493167894952456,0.5200642077017428,0.6805707359319181,0.5193957922136487,0.7872322681884983,0.6256287233688673,-0.203921083764181,0.6531133773340151,0.659625805382346,0.1949983790220302,0.7479297413637228,0.09876734763620339,0.27559550010739775,0.5808397734912359,0.5061521630910234,0.6947880584718791,-0.14431446679682391,0.44929317413854847,0.2805756074487996,0.26867725573768647,0.33778178880359105,0.5657542695047727,0.7666225522223062,0.70338958734092,0.3226973906895953,0.1883968264727258,0.5062854234129089,0.5377168287024376,0.45576783844027685,0.7991942455361736,0.6979295508579807,0.46645725197523485,0.6805947310573406,0.2869453371220394,0.622583161019682,0.3121432319226294,0.34653638341388115,0.38608886499406997,0.6008422835004741,0.6892320791654564,0.5816292587845922,0.6508891529643335,0.5552839555836447,-0.11800418439663975,0.618584225061974,0.7542746743225086,0.8169316599458163,0.6414922195078789,0.5962327672363789,0.39981975308494877,0.24963134055845496,0.6272900720482727,0.19409893356352614,-0.2201955763190054,0.48782201378941203,0.6202911995449778,0.5556018870890139,0.5778256654678061,0.4567608695940201,0.5791854487585171,0.5042098481283125,0.7021171187406469,0.5833166410510511,0.22191812916125683,0.5971311346865356,0.7781019131952855,0.8373783268404675,0.6220315767680317,0.5466763009864889,0.6609333868083537,0.5061320652262946,0.7942850801678413,-0.20471176789035303,0.15581901210292992,0.11153044028505914,0.6273256687002903,0.6521657384035445,0.43201155575105804,0.2982643186401033,0.4316472135381801,0.7053779196964806,0.2516608145556923,0.5992764488666238,0.47179175332897705,0.7162632217658702,0.1753655074317721,-0.06860045578531526,0.5486584250929419,0.6037789803335323,0.09940092466576078,0.1713647758962115,0.5689853262224639,0.4908885257963899,0.2477799496084153,0.4667671344518629,0.8640495531813234,0.4458805285784152,0.6546254007049441,0.5511027379729173,0.23108167448632458,0.2551491907978446,0.522983704147408,0.4052435366992026,0.14791829464505937,0.6115143749487875,0.1680032898906055,0.22956484673930297,0.3193809792854337,0.3652809226355318,0.42108140443160874,0.4047876520464979,0.45464784372108596,0.21964083127354855,0.38896332728943694
Cerebellum_4_5_L,0.3307753162984189,0.5180573838541861,0.6716434959115348,0.7081493778870334,1.0,0.2843921068464646,0.7831126108753979,0.597934297726831,0.5112897329283038,0.5576675390426684,0.5722166125241605,0.11057860207249208,0.6275660959130205,0.6340019049101604,0.6015668319110925,0.7232253942946406,-0.241640896378887,0.06183513804480831,0.27422149880231506,0.3769463420470808,0.11959768814514676,0.5558055028446794,0.24368341817378836,0.10282662100773948,0.6742165319196092,0.7011108692953202,0.7762505149457004,0.32495901580366354,0.5951744979068725,0.5981991217764261,0.8177439784048633,0.7272410874807247,-0.3748700317278304,0.7461098349498295,0.786485917282579,0.3499054029139911,0.5293546520350809,0.5066418574896635,0.3721218144242568,0.3911598009976694,0.8134118920029402,0.6060000932570367,-0.06487552299346039,0.4177801160401049,0.17044380110820523,0.7475853038479832,0.34586953565165246,0.2635669952424255,0.850402069666883,0.7614185206121928,0.7358903699470852,0.5640059204574177,0.48946776491457117,0.702897723505496,0.7311983440824803,0.9082279274215167,0.4994167801238045,0.8691611801197952,0.7197018156131537,0.7822942756210454,0.48164470250852554,0.7613160702516627,0.2856300869937198,0.08797572380118716,0.6503180136417716,0.4359971429064078,0.17228777183336846,0.8748400280780112,0.43043606030720916,-0.09576333479983684,0.8455519035352551,0.44554595940985225,0.7991730275364044,0.886640553784685,0.2866399084213468,0.2507182280378967,0.08077133283872481,0.769421778627553,-0.11009736322143615,0.09858586841687221,0.09296068996499578,0.688225448716556,0.5863573888289563,0.4999025312406627,0.2367984260572328,0.6234052614866659,0.4132056052718787,0.8243473673826014,0.949783937878723,0.4952064266701233,0.8909474828382785,0.8247046715749279,0.7231958609060235,0.31149852185414334,0.22620550804671208,0.5460525462889744,0.25675841815681616,0.5690950181346672,-0.01036011833479746,0.08996485251784067,0.22915434607831553,0.756168457668806,0.6720573289524971,0.49150476923010283,0.7915953548224902,0.6523757173433856,0.7705759462445549,0.4682325605865871,0.8871718003020065,0.2889377343027284,0.67790463862357,0.4056121151193559,0.06075134371095809,0.5696149793801839,0.6978530242841744,0.1562145690538621,-0.043957280370130074,0.216465726032418,0.8778291095258646,0.11569923778499942,0.414460185466386,0.6730340380585653,0.3358402913197753,0.4971925834279842,0.3359838759067912,0.6789634513449484,0.176512027344746,0.7765848828105737,0.048153958727498496,0.6180443125611694,0.2925116383327732,0.18429765691291888,0.6013823002156411,0.8120161108834666,0.7462046640883416,0.5381165365975619,0.18131254073204547,0.287169975526096,0.6906669152464187,0.1822671662031921
Cerebellum_Crus1_R,-0.38340111376478736,0.05621989289318615,0.15090603855110094,0.0932448829422757,0.2843921068464646,1.0,0.2206546753208903,0.160715028088416,0.5719920343666162,-0.01975527843209222,-0.1627659422627455,0.27809392944240324,-0.04799762779407014,0.7873694244751951,0.04191090101885994,-0.005076940434643658,-0.1351150790020395,0.6816487825831388,-0.041080791486193945,-0.11317532868820596,0.19035823471429514,-0.11072288256260199,0.005196931667171039,0.21908337870348935,0.7556261239470581,0.0507404464717804,0.5349024468424498,-0.2671358606005313,-0.043470635419281776,0.7523234873248754,0.16927510786614403,0.39689467785419,-0.022370500029533936,0.008407284524856014,0.24202005763241158,0.21794102976837731,-0.05790542287373561,0.22662656341093196,-0.08418595253076377,-0.18537716765089618,0.2913074499437055,0.16225261852099954,0.04181343699613284,0.36275155833220785,-0.28074330632767125,0.4010248588223126,-0.1802766087982336,0.0400933685715027,0.22602592192213883,-0.06446474864711481,0.3998814441475896,0.5648500642426333,0.46642530397882204,0.30424741341985206,0.6628407170965921,0.32870702025144766,-0.03876058512151139,0.3181385748555661,0.1785639018102459,0.5326241549520464,-0.1329075604358085,0.20816163316441202,0.22200140168628807,-0.17401513070329877,0.6734009261563263,-0.026328790738517512,0.009775230360870623,0.40643340329456196,0.17550766738929938,0.2945689750251426,0.22473293690596882,0.133227321762204,0.332579358798625,0.31748005803687257,-0.13022202417612935,0.21043578323400636,0.24841206967622423,0.37685700177077225,0.05026445205442598,0.37938769584981924,-0.274032740099989,0.4957500275721471,0.3786615394374402,0.09941055267112771,0.26671538970977204,-0.0075643125218351195,0.29039411206265475,0.27788602292130477,0.3756529881367752,0.7878200938548395,0.17250926379316256,0.2936194118640475,0.1017138610042845,-0.0005492948553821481,0.042174228617089186,0.15893081806153575,-0.07170922008153213,0.22397709228738832,-0.43177590315083053,-0.00148333035876528,0.20235079309599188,0.17666767591118346,-0.06735118385649638,0.5287426670008964,0.45916360342705015,0.3169855733294219,0.3957806399696343,0.8175655727940747,0.31687439176277427,0.06445026592516154,0.11364694665711517,0.05784642938372692,0.027753413466314394,0.315230256028045,0.48513061732168744,-0.12242562775942599,0.18538474167572835,-0.1236473925934497,0.25938466438388585,-0.2043712165624601,0.4111076039805525,-0.08539953089614324,0.371577368750914,0.20913174872691112,-0.024540636005533967,0.46512329602232133,0.25951890582059617,0.6920755208061883,0.010167943978462504,0.3764078588650802,-0.29763046415543093,0.12570166929348198,-0.1847163262674052,0.3589255471999151,0.6161873010899233,0.6523116132546032,-0.4053711638837017,-0.206835722355548,0.050067920204105394,0.1181909491564159
Frontal_Mid_2_L,0.3712614091502094,0.6045757343489787,0.539113549146283,0.764391304381076,0.7831126108753979,0.2206546753208903,1.0,0.6000500657356017,0.4968413003639883,0.6923751874472104,0.36269059099325246,0.1535071536738931,0.5236609771720346,0.5730090052259419,0.7063676096467245,0.7298485268118415,-0.2172882479123581,0.0647720603176856,0.4075042790498043,0.49768789439073413,0.16833373500200133,0.3889205446164257,0.12436915403754722,0.13809002612857516,0.6075647905848444,0.6870116143718883,0.5568062799900529,0.4641167965887537,0.7420563222772207,0.5609620681035162,0.7080073484141461,0.5644079971282481,-0.28497016447024076,0.7188262326315241,0.6670343879859756,0.14641416713638009,0.5955388909992037,0.17275078778200226,0.1622229659389956,0.38882395694481914,0.6361623400624303,0.7086983176364134,-0.3214390176346525,0.4997525366833898,0.3640534229196624,0.5997091485792431,0.47046881948000785,0.3864170681150533,0.7909969360208393,0.8268352588382187,0.4885013167875071,0.54822859551138,0.45553043652739844,0.5840986034391427,0.6236249764692501,0.7993527776485726,0.631242262503261,0.6360624043279135,0.6363216909336208,0.5994917783386295,0.7098891085687896,0.5937975641267792,0.17997750974130092,0.24236412943716715,0.5981770090451696,0.5098057083877208,0.32148262047279275,0.8138726531279102,0.537779930498296,0.05554165249270318,0.7144980836021554,0.3553768899554368,0.779862855263781,0.7839678330705966,0.5279962373754822,0.22923436234450076,-0.06263457065300886,0.7431210301364407,-0.1658805130559467,0.01713154104278905,0.4179263025250645,0.5927007645505088,0.6567899152033332,0.3711874769320136,0.2600103136814698,0.5525365535952649,0.5610844558254796,0.741612541775947,0.7657336045863415,0.49300088947472825,0.7783450216310158,0.728393205907089,0.7926526351064075,0.35920915928504926,0.31352686461765084,0.6286731896712333,0.29174558285862734,0.6243857066092249,-0.18516348128533194,0.12836068784868235,0.23185942682303606,0.7198410326774137,0.5401942467364711,0.3998878393934004,0.5956378691139812,0.4923071912162814,0.6847887136442351,0.3684147930377533,0.7896197658749413,0.5113830591106798,0.7204504171614186,0.20366205152826836,-0.07231590762500469,0.4030429602212712,0.6897409741820144,0.022618201494445003,-0.17519352282493014,0.3182168402464235,0.6860625752170968,-0.01630288098985295,0.2718862072785714,0.7790995292172117,0.27582233421334196,0.4283422832706058,0.3944009310234921,0.39708437168814387,0.1630375385155984,0.6968449775803461,0.14602949216414313,0.36476242427680017,0.4150549434076399,0.1666821293344904,0.4271468352146989,0.5773292105919412,0.5845480448784914,0.5345518180767584,0.11046340589760825,0.2580887564486289,0.43771677996625047,0.5774521389450322
Temporal_Inf_L,0.3818258013437278,0.3297598762886998,0.08359616560207012,0.49892387702956953,0.597934297726831,0.160715028088416,0.6000500657356017,1.0,0.6785284544627361,0.6669655582427066,0.24105641587534973,0.013568045697991958,0.2236997520381406,0.5321876422701345,0.5855531748264856,0.6059500419678595,-0.13839513932459002,-0.04322112634893945,0.3344387246667329,0.6574753016824815,0.23328543716708866,0.09501029948595392,0.162545269184649,0.3661693035068526,0.4014833311353872,0.5994106345669505,0.35922541869746233,0.4177017488577042,0.7757229831280185,0.4700072725709542,0.5584194990559734,0.5199177436813336,-0.24663908246673769,0.3391987329087086,0.7284020652837543,-0.14385990635150744,0.6276587042094085,-0.023395727976227687,-0.11756424449471926,0.2739161136803818,0.7697734770294191,0.6073255573345467,-0.15985673067371697,0.2821236476922937,0.23251901944819856,0.37916929775057495,0.42786487142540863,0.39749162628395035,0.6957714651296121,0.5713010421603869,0.23533707549597738,0.30003111872321003,0.5094951987400553,0.27526297930005966,0.6907826637506139,0.5528966497766021,0.6076949240241273,0.41557879040214996,0.5615931302954646,0.5177451941604123,0.36715733428555664,0.3364787700950647,0.39046759484569477,0.017490089943138578,0.33504476733038685,0.22879471127528192,0.3235819981024322,0.6125038136767286,0.5632824378289935,0.05610946824068591,0.448580123841925,0.3709766828905114,0.6111379244015273,0.8232373189567345,0.5796271953123583,0.16993650130596172,-0.06653337476571498,0.6221642668858566,-0.0740118978686108,0.11575147590885128,0.5006661371505138,0.3342923048033991,0.5572042735794444,0.42700609157906855,0.3786272633745798,0.24962658857679929,0.3821972607188267,0.596452115223545,0.5806534627972619,0.19686067763883264,0.5087283144157853,0.5376166248937999,0.6269078061080566,0.6180527841035476,0.43054361578956063,0.4216296877787488,0.20729764625012895,0.4910882143609316,-0.41198399349730874,0.03175917647849877,0.25119650144383165,0.8077946822928663,0.3754292772737477,0.24885316786375883,0.5152304336863858,0.08731005085452061,0.5484912561478957,0.4449795412243739,0.5499868046170424,0.40120704270070684,0.7128772146016519,-0.2250051594127789,0.05780663029886281,0.33886007350170394,0.5868387003687414,-0.28654110761131496,0.006896568377857265,0.4316121831112868,0.45499655836459985,-0.06657777133509299,0.3283760738746909,0.6103566935262096,0.4199641082301328,0.4485991433800678,0.39683113730466524,0.2119850420596837,0.13182173272996803,0.6194455568603776,0.46308720040775253,0.10259575995016688,0.2669416333924927,0.2058828491951237,0.22029870186108363,0.3507949511995373,0.5173464976575767,0.42911775760661414,0.15169669548290965,0.3602593166761734,0.1939633431151672,0.31411432643039533
Vermis_7,-0.01369015505804631,0.3267255430913404,0.05779019759324645,0.45284731615341645,0.5112897329283038,0.5719920343666162,0.4968413003639883,0.6785284544627361,1.0,0.45861979797615343,-0.06297189508745905,0.2677150793570692,-0.011063884954132224,0.7932412263849273,0.5088654452751185,0.4210392671830734,-0.12106324880321004,0.3930805686751714,0.2641365389714263,0.47714486685227747,0.21495382153528586,-0.1815403613539152,0.14432764295602704,0.44802773546179925,0.6585743861894736,0.4357034105182083,0.4318953621664231,0.16309775069923663,0.494497571315235,0.7780002597438135,0.49493782360459976,0.6322204747621722,-0.27497700442084666,0.22061474911691517,0.6744201608926879,-0.054613877330417164,0.4251686981779039,-0.013520050748578196,-0.1380995000447961,0.11925971190803603,0.5916137396307264,0.45501463051679397,-0.13356298598792826,0.31426729831346595,0.005164106022096424,0.345646932492739,0.11558888477127612,0.28265950960548863,0.5794371058965632,0.28632710967329156,0.28211441986094676,0.485937047292213,0.5496997988178474,0.3160425368761374,0.767120046670157,0.5305394685559236,0.4820679005559569,0.3418136587926291,0.5146374669426719,0.574888070550275,0.15263324638188946,0.25137561143331005,0.42512204357312966,-0.06484644461537743,0.6077139193106214,0.2851301529972253,0.32713337649747504,0.663404977983538,0.41785989205309465,0.1446955562999067,0.366592219862427,0.3874561754510459,0.6515395746611111,0.6572697010660853,0.36639373708621104,0.3566599767365263,0.13749423916816245,0.558354518532097,-0.027365485132762973,0.1893362278827873,0.1943935628141358,0.4926979463351197,0.5448058538408524,0.3684155474211643,0.4372629369521155,0.05449715257004539,0.33543429520538237,0.5057437911218808,0.5410763251635211,0.5411907124015399,0.3455090685978756,0.5407179244236695,0.4566814531754823,0.5065425965642327,0.407139583157272,0.39811543278039013,0.1253658206333646,0.4788717948884867,-0.6703763662212568,0.03885097863229381,0.12051065634400075,0.6071999646484367,0.21632305960241885,0.512094702828961,0.5402419813407678,0.16323506639304,0.6131246777956545,0.7203054017212464,0.48751503517118105,0.3095506123057906,0.5505407849051699,-0.24081627438241757,-0.03617781880654945,0.3561694241834724,0.6758229934147139,-0.3985192752088432,0.10633537465425155,0.3342605815026021,0.33297197555965685,-0.12412961961053562,0.4637129037447283,0.3768246401845215,0.5931261689244173,0.4156568090914719,0.4224564050323072,0.32280490956509783,0.3174811406931341,0.785117157621051,0.39429617724855687,0.20490402355739948,0.04898012347032848,0.18402762522533664,-0.10052757785585141,0.33020689019271604,0.6407434854343317,0.6446490461870599,-0.005472339088756635,0.21428511966671815,0.014107012155544637,0.2847200657130746
