,Frontal_Med_Orb_R,Cerebellum_4_5_L,Cingulate_Post_R,Thal_Re_L,Hippocampus_L,Precuneus_R,OFClat_R,N_Acc_R,Temporal_Pole_Sup_L,N_Acc_L,Frontal_Inf_Oper_L,Parietal_Inf_R,Thal_LP_L,VTA_R,ACC_sup_R,Vermis_9,Cerebellum_8_L,Cingulate_Post_L,SN_pc_R,Precuneus_L,Frontal_Inf_Oper_R,Cerebellum_9_R,Temporal_Pole_Mid_L,Insula_L,Cuneus_R,Rolandic_Oper_R,Raphe_M,Temporal_Pole_Sup_R,Paracentral_Lobule_R,Occipital_Sup_R,Vermis_3,Amygdala_R,ACC_sup_L,Thal_PuL_R,Vermis_6,Thal_PuM_L,Calcarine_R,Vermis_4_5,Vermis_1_2,Frontal_Med_Orb_L,Red_N_R,Thal_AV_L,Postcentral_R,Cerebellum_4_5_R,Putamen_L,OFCpost_L,Frontal_Sup_Medial_R,Occipital_Inf_L,Vermis_10,Supp_Motor_Area_R,Putamen_R,Thal_VPL_L,Cingulate_Mid_L,Cerebellum_3_L,Thal_MDl_R,Caudate_R,Thal_VA_L,Thal_LP_R,Paracentral_Lobule_L,Frontal_Inf_Orb_2_R,SN_pr_L,Thal_PuI_R,Thal_MGN_L,Raphe_D,Thal_VA_R,Thal_PuA_R,Fusiform_R,Frontal_Inf_Orb_2_L,Occipital_Mid_R,Thal_PuI_L,Thal_VPL_R,Cingulate_Mid_R,Thal_VL_R,Temporal_Inf_R,Rolandic_Oper_L,SN_pc_L,Precentral_R,Cerebellum_10_L,Cerebellum_9_L,Frontal_Sup_2_L,Temporal_Sup_L,OFCmed_R,Cerebellum_Crus1_L,ParaHippocampal_L,Frontal_Sup_Medial_L,SupraMarginal_L,Thal_PuL_L,Thal_LGN_L,Cerebellum_3_R,Thal_IL_R,Rectus_R,Postcentral_L,Caudate_L,Lingual_L,Olfactory_R,ParaHippocampal_R,VTA_L,Heschl_L,Heschl_R,Cerebellum_7b_R,Lingual_R,SN_pr_R,OFCant_L,ACC_pre_L,Pallidum_L,Temporal_Sup_R,Parietal_Sup_R,Precentral_L,Cerebellum_Crus1_R,Cerebellum_7b_L
Rolandic_Oper_R,-0.12887913685325433,0.5646543823919417,0.594128731129515,0.2117790884301506,0.5268653482632928,0.3623599741055661,0.5086169003353849,0.33239429583562125,0.31660802411490124,0.294440443390413,0.7493531256075137,0.19536767498829283,0.5481386189304873,0.5146875041385187,0.63095058731844,0.48853693837279843,0.41443666013421665,0.49991167725083535,0.553898740811275,0.2968970863838438,0.7783809258861936,0.3075235481232212,-0.030627642531711664,0.7443341994867456,0.2732835520359695,1.0,0.5306517780851081,0.5496899480823916,0.149843557490939,0.3864653518875562,0.4094099531769591,0.384949262837576,0.7647948906423774,0.7202945025485095,0.09034379929376732,0.6576730787949014,0.1983865725765348,0.49385780831279746,0.5402006761813823,-0.1204552887693792,0.4639218219497803,0.447892659753349,0.17559821375325596,0.43175775152571133,0.665078035616721,0.238297041240861,0.477582159558693,-0.05427695377112871,0.5889662263337745,0.4619714963404446,0.7020879263518474,0.5813064720463327,0.6621186067126408,0.6090591822492396,0.5079581452959068,0.747243127831817,0.45398931571154794,0.754911335807598,0.09063450043874301,0.5583130961214374,0.5905480159269316,0.3052367272511341,0.4385769645264624,0.5015357625069027,0.3495081726512113,0.5664450675903211,0.38143542833148597,0.4473329602235126,0.33873729248837026,0.305443199419419,0.6755717097137545,0.4720616028210156,0.7047409531215533,0.37367415788496805,0.5071638069889133,0.45776550707886837,0.15750117919446416,0.4456599902544657,0.23676962828931813,0.6045793080901432,0.6842170970879402,0.1025981061396337,0.28195446788488854,0.44540681916485864,0.6300461717701619,0.5481927386997534,0.7414423854347879,0.30348713075730566,0.2460960207023318,0.4113576334349063,0.01453423469545999,0.36617009804895767,0.7289489532807573,0.35852571439151343,0.32883778279558273,0.5169883628595612,0.5553583761078785,0.5914974133152663,0.4924691232196193,0.32137897044189306,0.4056522777845583,0.5703337625957305,0.11397936478595906,0.1466599638615885,0.48450361989006857,0.6883504195390365,-0.07405353073218716,0.23474465835089994,0.0901556333784122,0.20652296504440956
Raphe_M,-0.038740068626499,0.4994167801238045,0.5463742852588025,0.2634484324220543,0.6912973111304643,0.297315582592493,0.527112010764097,0.19270406504254176,0.3901560896362906,0.5726969922087588,0.6212098682051366,0.040189093890906746,0.33720618204729425,0.17266939837382983,0.49626384539539076,0.2562993791854847,0.2711218031037337,0.42023617635560007,0.4608067220193483,0.32611867913927534,0.5679190312037268,0.22815339734046255,-0.1641201590458778,0.6969375627754498,0.12373249271402444,0.5306517780851081,1.0,0.2524573025722933,0.17164972995920139,-0.032487039710437475,0.07515444786489534,0.44833036706674106,0.5500679551095831,0.22256371431672212,0.08019629800729279,0.3334896031576609,0.23128129941422304,0.4857760001977276,0.5715210377791108,-0.2474646460147269,0.04881742935449763,0.38870465062139326,0.11100478522870953,0.433754749330135,0.6988444543671103,0.41282287538384677,0.49399640728133176,-0.10938233368455821,0.5157612727780175,0.3606086477373422,0.685189408146796,0.5298993906011918,0.33552361227744304,0.5741068656831697,0.5025833316516162,0.7060697878128928,0.7077480060810762,0.5052936638351012,0.12706877048062856,0.5532253562663837,0.6356170735244266,0.19828800278774208,0.5001364362476312,0.7290275110837108,0.6776683613056956,0.365601252580115,0.39857673383752334,0.5432699914063296,-0.0647736946330161,0.09214164006274446,0.5750143746960676,0.09915726899155952,0.7419482745701141,0.3704310162077509,0.6344126090585899,0.42444263934715626,0.07025597606568615,0.5031974924079003,0.11632242604747738,0.5710287608057931,0.5891543789792454,0.004053989950784913,0.1637250731674555,0.5277590104511318,0.5142977189469596,0.23337931040738036,0.32679031181466467,0.020199946720027815,0.18977147883103945,0.13384756061919387,0.25537001698616907,0.10759737730089063,0.7440788126171417,0.07789011477640127,0.498490013600645,0.5930517103656533,0.5696822311125148,-0.013774053818821625,0.3087744110406333,0.5254166009000604,0.20673301723978027,0.38590966675131916,0.33335498096935895,0.2793523970599386,0.7239387041852265,0.5110791884833985,-0.33459628887151927,0.18492871261455382,-0.03876058512151139,-0.33235743967790676
Temporal_Pole_Sup_R,0.027474743219461927,0.11057860207249208,0.32518383569465276,-0.08903858876046163,0.06627928299189095,-0.10730679648686131,0.4955316993855614,0.30027156009642264,0.05623630249767412,0.1652829178650009,0.10989730592003744,-0.31637115562933116,0.36840644465331157,0.5039840138157572,0.43140188821991465,0.35483769757778094,0.43880975723564863,0.09925798677997749,0.37841800822963234,-0.02843526921230725,0.3619165242037166,0.23690809097746204,-0.05910629628632864,0.2791821107496113,0.07666320596729674,0.5496899480823916,0.2524573025722933,1.0,-0.26196022667260355,0.2583910687821171,0.19801496751377687,0.49080466454186383,0.37835230339943876,0.4746700301020071,0.015766168420356504,0.5274341053967365,-0.12270325407465538,0.1913363724918929,0.440766828328017,0.08348271136324908,0.5266280533099451,0.5202285495504874,-0.46234806614115675,-0.04088517687107641,0.4091289194405139,0.07342838273486381,0.3294209697475772,-0.09935551656173851,0.3360710814095754,0.02319062152919237,0.1339821985049203,0.3556990802756013,0.11876882407786488,0.3614122058868702,0.6346414994816205,0.4539193282003005,0.13755475530627267,0.4121582252674862,-0.2773732926323473,0.2198376651020204,0.3244753230828112,0.10913299528279437,0.1581966083299499,0.23335422172989928,0.15608994277598018,0.7594627628627608,0.24097422041986732,0.03973702361142987,0.5668867758347227,0.17175586218700298,0.6976566867020942,-0.25073256284919654,0.36059451577244694,0.48413096175418624,-0.07576804851357793,0.46586803991667564,-0.4353469762666888,0.20117298564352057,0.22725264822740793,0.08931916025728398,0.21261647397716663,-0.28013004752651655,0.39552974465994695,0.25988144916902994,0.23868614581136716,0.3514244022136296,0.4330537342780696,0.043085446838811554,-0.22762692241560048,0.4297142346246842,0.01958745179240533,-0.07026056604431016,0.34804910129665384,0.07909354582009682,0.27510852634047034,0.01802644603380355,0.5296611114335049,0.34166379097122124,0.8460299638213925,0.07001175609683674,0.15013649165833823,0.37901939700622284,0.012790447237838223,0.009406657567910412,0.11355001723155085,0.2579148908210223,-0.3716277298385782,-0.24224929334465353,0.27809392944240324,0.5308015855459544
Paracentral_Lobule_R,-0.0669271633024754,0.7475853038479832,0.45157193353016056,0.23715062993181912,0.5749305651805261,0.9076954702993726,0.10817340660430982,-0.21838451527893982,0.4009454270664499,-0.19116750174437608,0.41385117315909986,0.6024059285631379,-0.17397612848110808,0.02784864594545912,-0.13078780941417265,0.42192562095593383,0.35903556484424703,0.724835000498628,-0.037099426597967035,0.8618729724464185,0.458183130342684,0.7113638019093669,0.09475345856120054,0.33003934069259677,0.7837991836970154,0.149843557490939,0.17164972995920139,-0.26196022667260355,1.0,0.4633945149652385,0.716797880416854,-0.2347307731287594,0.07462387192681988,-0.07587055856828452,0.606992318310256,0.1446405957366572,0.8855408440191627,0.6331720119047004,0.48800099359937205,-0.31006696087257746,-0.2582316089090811,0.08585698073396082,0.6921105574002431,0.8670737894166918,0.24162452440710355,0.08887488901296475,0.1953193815413865,0.24664973010016267,0.42730604160761526,0.7809755945615796,0.4188459745131226,0.04230944158078155,0.4796029536409649,0.5017879450677587,0.03135298291227253,0.12402447985849493,0.3157085426063471,-0.05009530824228223,0.8122142650282348,0.270452453963367,-0.019140874829392213,0.005663003980162571,0.5306978751188658,0.03979563613382387,0.2598410009930574,-0.3151333365148238,0.6786671024859636,0.34252138219234507,-0.023950152026689896,0.23593055583281206,-0.16741539386346063,0.6234972289299506,0.32578963651093346,0.41291729765154317,0.5468192319894172,0.047175778082253796,0.6814652270721221,-0.12568587429427977,0.5866748392218563,0.5536284615408114,0.5882444816711486,0.23002078740693474,0.4283325695208206,0.19686059819569512,0.5638978683409385,0.5144010285846625,-0.012815002675636643,0.3807851100062904,0.8919888302732873,-0.09521258939489886,0.20857601216571212,0.8059235189101585,0.17362143521506757,0.7477584291275703,-0.058332529385147616,0.6468207914931627,0.1610699438332941,-0.060835075056235914,-0.5089717970130943,0.6024477644164519,0.7160443499362301,-0.17199009143039096,0.13418276101326632,0.07687366110129312,0.44133013822966405,0.5981405933579574,0.1396397073616449,0.8966039874889733,0.4010248588223126,-0.06036038452735936
Occipital_Sup_R,0.05160003193423529,0.5011799357908635,0.38500928469856255,-0.06978727990682908,0.19994665428578937,0.6019580540563274,0.024065021990880158,-0.008635070750301503,0.36062742432171446,-0.32059564400070467,0.22872223794262955,0.6041032570919437,0.1362853263579441,0.2534768918402109,0.05862958981341137,0.41674886642384645,0.5210481486872823,0.48081147374668914,0.0021209477256942484,0.5906450084630527,0.4995512432746932,0.5611532462740347,7.017928637400163e-05,0.19701848776756495,0.77465120657689,0.3864653518875562,-0.032487039710437475,0.2583910687821171,0.4633945149652385,1.0,0.6954790023697601,-0.12796856197494696,0.14488878404376668,0.25290526818769293,0.4414194185419848,0.5537833204227861,0.46568684569813157,0.45086944410480806,0.4555120947232435,-0.19858932285906686,0.09958611393886722,0.42942057350619023,0.32022348137600704,0.4533979271526086,0.1884345347052911,0.14194273857141962,0.1688885152851566,0.2712096171670691,0.367126347357297,0.5634633033582214,0.10724269978729015,0.22468395529340718,0.51615083623892,0.4373192000196112,0.21271295632759465,0.08571084945353068,-0.07231074686485514,0.18076622061015565,0.4677631134953111,0.1075495211056404,-0.15551012214053628,0.26852257587746514,0.3502202056685522,-0.2656193212318004,-0.09738061726224428,0.10651176923563323,0.43366755836520915,0.08464798960421269,0.7526633159980763,0.4902003702945275,0.042596034244498114,0.4690733787643684,0.26184338257265266,0.4271339320493737,0.15111817598820276,0.1667738942185915,0.2904084694703369,-0.009724587593721263,0.5287984943983252,0.2941843124043182,0.40513947484794355,0.2079151675166499,0.41108623903967195,0.3420334767586382,0.2704213078887016,0.7068022724809772,0.2907360267613355,0.3424609810540242,0.4838352682871098,0.32847345959734814,-0.04265863812653974,0.5285225109588103,0.0009714617756321122,0.6089663383750711,-0.24423603186450446,0.3680891909057808,0.24720440637241645,0.17955090392678869,-0.019649777107989912,0.21779172440562983,0.5653233413771882,-0.11743782865837306,0.07582011607433457,-0.24031338196460642,0.09120533992412941,0.5384423036546169,0.3177449409866975,0.43314181432634685,0.39258764405810825,0.4529643979441723
Vermis_3,-0.028153100005281147,0.7358903699470852,0.5029523946081303,0.07652568516236248,0.42636613229464226,0.7435971538627016,0.12931007605420394,-0.10815313379067518,0.2627656655683073,-0.34859305457093265,0.39439064255530376,0.517118409968283,-0.037799910982748444,0.23902152838953614,0.02279926550273312,0.5573841749539734,0.5066457511352049,0.6652778983248989,0.010624867049314533,0.7205855696234212,0.5591907982179632,0.7043948472665271,0.10528542520797851,0.3096826910655808,0.7981230436700321,0.4094099531769591,0.07515444786489534,0.19801496751377687,0.716797880416854,0.6954790023697601,1.0,-0.25409767631663893,0.18293612388461147,0.19198462373118663,0.5617863809455271,0.4634280748271664,0.7496273135009235,0.6280922812144557,0.6010473711548544,-0.26408468015050235,0.053521977521921574,0.2763795759207779,0.47336126581074484,0.7249999952685933,0.25027247978687867,-0.059672400135954505,0.30182702354968777,0.299770726483435,0.633169417135802,0.6774934383037073,0.31839736985504585,0.10957726283887995,0.5699811301739914,0.6613202313656834,0.2618781121304179,0.1820384025043084,0.16596772155140493,0.16076454753758695,0.6173987894746449,0.18983539969042476,-0.04833582723784369,0.15516559325974255,0.4879664071400988,-0.08921458843041802,0.06479885755498868,0.06595255898663538,0.6103794679119996,0.19426989482868418,0.36300836958591476,0.3834823780235545,0.08247515438163443,0.56505975294444,0.3282706147369669,0.4372448737357091,0.3727867281305738,0.20371194249186975,0.47072339816463105,-0.06355950094857535,0.6219425137653533,0.4674035917148236,0.5623126981648594,0.11988715831464317,0.5645996873662747,0.15958504922155878,0.549418762810924,0.6789872516441908,0.26278944842756796,0.48864712853619424,0.75027148838155,0.1691058061365661,0.018352039594165037,0.7036650612389023,0.1966759742501847,0.8463300741286242,-0.20779661710766265,0.4465255326124324,0.264468750035329,0.30371577429199254,-0.12532122319307318,0.48841106364422726,0.7514322346273555,-0.10556624417691499,-0.08564168898582034,-0.040301928854031985,0.26477963684688166,0.6282334960269458,0.1610971534522225,0.6760744197646907,0.3998814441475896,0.4095282648973249
Amygdala_R,-0.08184649436972034,0.17228777183336846,0.34761517123552743,0.33097870340892116,0.21185873638420183,-0.04248504470690565,0.7207018635454435,0.09206004125872069,0.3919143665572528,0.7104284122410218,0.21888470837276547,-0.30491119669524935,0.22844190345428464,0.2490242975717638,0.4572566901027565,0.067741830849375,0.19118386473412055,0.12263407441808569,0.5894085726145466,-0.020918624853772595,0.3318872729460359,0.06992295210235301,0.07066611046132384,0.5065360425292116,-0.13790863410240262,0.384949262837576,0.44833036706674106,0.49080466454186383,-0.2347307731287594,-0.12796856197494696,-0.25409767631663893,1.0,0.36512842515439053,0.31221319037519896,-0.037974831648055166,0.270824299654906,-0.16634887719355254,0.24498410072310958,0.18672909685322825,0.12054655404655108,0.15374043721033545,0.41310153037518954,-0.3107235353024517,0.06524894285975975,0.4358835000296396,0.47176770474031093,0.35266230757536043,-0.3758195406306362,0.09243480380029842,0.10526417383945301,0.45070224934413455,0.44974686425270316,0.08591324642308155,0.14775750179107494,0.2665113839544561,0.662091075471521,0.5355445040010991,0.3434109762964071,-0.26435178548376775,0.37067098828293193,0.5382502143178111,-0.17300623835437298,0.2079770118090754,0.532501884826294,0.6021913804846383,0.45523159554350895,0.23356888341591317,0.2891328194599567,0.10944932218207103,0.06323595227396585,0.4741010582758538,-0.23307197817482306,0.5045270242669128,0.40215857096726115,0.23721804228474613,0.18936187025219153,-0.2963264698665406,0.44170900020066456,-0.03148993945616249,0.24023221358431113,0.32632761524431175,-0.08824144258999667,0.06495959902404183,0.5041876785274665,0.3431987256040235,0.11381580884991997,0.16640015994317506,-0.20608631977796202,-0.23246586128909885,0.0009650396574181347,0.389337723216105,-0.1835453462389172,0.43501767402731095,-0.301472605036768,0.8120413158379235,0.29167466469949865,0.4648151718324525,-0.013174311589531055,0.5982369504558158,0.19216241490551514,-0.016713685618281928,0.6137490583129497,0.34603938243450294,0.2449820410884685,0.3904098766920399,0.3039514653975494,-0.4494961931974206,-0.18620863342219118,0.009775230360870623,-0.03096017460964991
ACC_sup_L,-0.005558801661755862,0.4211081456262211,0.45199278083371913,0.27390548437610474,0.5097720895278819,0.2626023643603084,0.5758366496306034,0.24822705073567833,0.23973545283496414,0.5143072622220967,0.72098686311134,0.19919158270913828,0.7185925461045005,0.446485659497831,0.9054672560192224,0.12707825179322282,0.2845171149157009,0.3940289143121155,0.5296732014648604,0.17938769997158968,0.5935268733931559,0.08382712352349023,0.06654160635268133,0.7394620559461842,0.07955086201623736,0.7647948906423774,0.5500679551095831,0.37835230339943876,0.07462387192681988,0.14488878404376668,0.18293612388461147,0.36512842515439053,1.0,0.7504119256055524,-0.01039153114212558,0.5548210007676903,0.06798527836314637,0.3466739191349456,0.4338375747031737,-0.08482768464946755,0.3910594507218174,0.5019735874321238,0.275054047940278,0.31997764130500717,0.6024054494167344,0.28031213953565853,0.6401167199862934,-0.1281965780266651,0.5009294192174566,0.3770586955393389,0.6838371931043352,0.7501633844078212,0.5645431671263534,0.5470486999088305,0.4283419137890388,0.756487803926264,0.6132822254653595,0.83506191225231,0.08432447442692315,0.4646768201230041,0.5974688030690116,0.25261675690704466,0.22006739277583803,0.6445489597195382,0.5426011183709948,0.45139009926016654,0.2356657153010751,0.4874266311841434,0.039169502804298345,0.22374378024253358,0.7274116653488489,0.46961592949764813,0.8011936744821229,0.15920517043723695,0.5253564924609497,0.5579479414372864,0.26996674417327665,0.557780278431664,0.06457594750405157,0.7638256203035911,0.5691349308645421,-0.06637646488233225,0.04425931553721461,0.3790638520580515,0.6665394697131679,0.32819686107177426,0.8521402312587636,0.2070255488476974,0.1864818488417035,0.28026985327149667,0.1389664005549723,0.3135582191204461,0.8607783745173787,0.21444973634567727,0.3819146265770142,0.4121562902290719,0.5226555526717318,0.42421664310562546,0.358286922175729,0.1865494294400836,0.19589572256611779,0.46828964217942687,0.21108341142543366,0.4934907724824234,0.5249356311349134,0.5115208480725886,-0.01068488071585913,0.1856624686469328,-0.15266114159321167,0.01831869348051307
Thal_PuL_R,0.013284455247908304,0.25675841815681616,0.3914234227927419,0.20083132776201562,0.257846343641392,0.12629736735927607,0.42229708954483297,0.20807585326405964,0.11546520356131913,0.2675219588889207,0.4459985797702898,0.043507455307793895,0.5919835916956342,0.5128852706726234,0.6988371512881171,0.16453204489698495,0.3064118127271945,0.32845093679300597,0.5026125924692004,0.050676149545802136,0.45992884545571505,0.08964053596862814,0.07530146760578255,0.5374600931424276,0.06496688557787055,0.7202945025485095,0.22256371431672212,0.4746700301020071,-0.07587055856828452,0.25290526818769293,0.19198462373118663,0.31221319037519896,0.7504119256055524,1.0,-0.05202965914751069,0.5217205120940462,-0.04688364294857819,0.23746050254641454,0.3515330062165705,0.02805239973707249,0.41839438473556934,0.41955689763734366,0.08143530406675771,0.1467958090199874,0.4009040939619933,0.11098754469878438,0.4038989918750602,-0.22689980577290433,0.41598648446654996,0.30370569194538694,0.44886280148638125,0.5232609930513431,0.54068630441774,0.3421222037648954,0.42652248366562817,0.6081242525200137,0.338666137128893,0.7547270456767924,-0.06381437048703616,0.2757177040043587,0.4636769532298659,0.28953328932191597,0.06116621352694678,0.46901959803834387,0.31282563106567085,0.5621544327702439,0.1374811003953721,0.14507053780715806,0.21834983154667248,0.15822343833692468,0.6711389473427883,0.3966820074727469,0.5157095757424778,0.1369533325721275,0.2129733711436894,0.44664424704451466,0.11437090887325854,0.3882931305408916,0.001837860479470995,0.4912929395008077,0.46439639332397514,0.0412968786910124,0.11268917021741329,0.26714559566887874,0.4193908515610793,0.35061973722469914,0.8044818943505342,0.18097455977906327,0.028906638317401867,0.28496461097901266,0.07022935373268115,0.21103395956679766,0.582042766554958,0.1624620021294106,0.2843044490946115,0.20926547108752733,0.4449229184922556,0.5887440737463623,0.4579086532246582,0.04081286060374104,0.16620256538595626,0.44632620663659445,0.060622383333417226,0.3288060015598176,0.22677759400182498,0.37405678030712175,-0.03810809719936544,0.03630390905125796,-0.07170922008153213,0.27519972711052315
Vermis_6,0.1551422915742278,0.5640059204574177,0.5066380778992537,0.20908087215350024,0.39068701277146267,0.5413421296714205,0.08356778567112307,-0.5579518995760113,0.4770887627781202,-0.09282802265135415,0.21012469620528942,0.225057259754744,-0.1693004009546052,0.2226869350977408,-0.11965747937139162,0.4415278995341561,0.694152696642932,0.4964981285450172,0.2358927540964062,0.5593769156538144,0.39724185981873034,0.7746561438369735,0.16923503990856037,0.11148141113688452,0.7409029347527668,0.09034379929376732,0.08019629800729279,0.015766168420356504,0.606992318310256,0.4414194185419848,0.5617863809455271,-0.037974831648055166,-0.01039153114212558,-0.05202965914751069,1.0,0.3550359088176557,0.7419113232481477,0.7649074283289157,0.6343005832478268,-0.43957267259491783,-0.3417168400087411,0.39840978438493296,0.25650822196234846,0.6447312653648771,0.033889888983830364,0.1505357721800441,0.2208947131318722,0.4245796474159861,0.11585721396291422,0.675847017951465,0.18050549512980404,0.23695655505594998,0.482056575099571,0.5960381440457448,0.11943513281084406,0.13499021861013183,0.2943861781887646,-0.05063475733149378,0.39657825132724245,-0.14861975099653457,-0.1650963278486278,-0.002038419886644811,0.3025806309692575,-0.028932736048753207,0.23960848564020543,0.012557912494437882,0.7443129130921424,-0.07686377842079418,0.3236786792936779,0.5148263047276985,-0.04956936725573463,0.3231942650641609,0.29976846260394685,0.6431951391998386,0.3985092586147303,-0.04435940385512201,0.252571438314227,-0.22899784697046413,0.777734052022805,0.34805180043564504,0.46684402789453805,0.20261532649644268,0.6383570207908469,0.26543082598290485,0.44913231317672525,0.5983358048398907,-0.0019926153327407556,-0.14012220767294206,0.6325906351577708,-0.2782940212712183,0.46125460700463733,0.4315759791204509,0.002860376360368615,0.5858353841313316,-0.08329105273223895,0.35855849960697206,0.12893306007937774,-0.24223898093473198,-0.11767905983747946,0.5010702987990511,0.7558772286862842,-0.1183756296155127,0.16653871432476275,0.2048002788706696,0.15408372769526388,0.5396403196465044,-0.23762677346959232,0.5687309235647645,0.5648500642426333,0.033645287728066096
Thal_PuM_L,0.06076437867010195,0.5696149793801839,0.64187633834741,-0.08899149807119264,0.5166389695946887,0.3570839999825392,0.3392355240804403,0.2082415360206301,0.38827041119748007,0.05610820995104479,0.5412181342808711,0.2645030637638545,0.3997209242137601,0.5443522230342606,0.49912744235404266,0.43421334895680813,0.652409521999705,0.4271790433432187,0.43646573849746634,0.4162126360870528,0.6534831065041351,0.4411906155846139,0.1390085285564733,0.39108131138788194,0.4992936480545478,0.6576730787949014,0.3334896031576609,0.5274341053967365,0.1446405957366572,0.5537833204227861,0.4634280748271664,0.270824299654906,0.5548210007676903,0.5217205120940462,0.3550359088176557,1.0,0.28717562727267737,0.5195524549238925,0.6600953842017387,-0.26511824024604164,0.4731063823153858,0.6794850111652494,0.1335339681227751,0.4553914723416428,0.5080337806794205,0.1852451265840735,0.3624184441754402,0.2804078641466625,0.44402772995538314,0.46326783498008456,0.41606205831483234,0.7336111806410407,0.5353417853919662,0.6941149395118655,0.610084729218328,0.5537299872653989,0.2705332657090952,0.6055894756227248,0.18496293319686052,0.3841374637695791,0.34378243395674474,0.2928006484521416,0.43273523304606815,0.2651181205034074,0.24811828787989526,0.5530570213798218,0.5237800643443149,0.3509961676804946,0.6542717690194584,0.7341837629563743,0.5179424783756866,0.30009092948327704,0.6586385242939147,0.5824798633089853,0.45260583176070857,0.5867856865454428,0.12202814673513182,0.2890724015634016,0.45345389846446976,0.4642114517857297,0.5525355796284626,0.09122390982913073,0.4972859202469169,0.4182231243332806,0.4491290828760381,0.5697403167130806,0.5797292390195673,0.11643263617962746,0.3484286890843356,0.4745249697385402,0.013982382190601403,0.20380833681051225,0.4996344109178058,0.49112474350171775,0.06708933385360381,0.4229932019279175,0.4914897723231079,0.21020213845272648,0.4103775788295434,0.216253414566232,0.5114982994589647,0.34659287599564714,-0.04047821028428868,0.04369017267430546,0.33178149861641093,0.7022091750870361,-0.04293637042185729,0.18076574435663972,0.315230256028045,0.2954813059170488
Calcarine_R,-0.03419747343973855,0.7915953548224902,0.5526189892999898,0.21761624206848926,0.6532435036770552,0.8524871634454679,0.12038117624716158,-0.3686849272919142,0.47539267401599394,-0.15131533470038,0.4630352258408364,0.4754636200555978,-0.18333212315601685,0.21010728150853517,-0.0757200192906272,0.4900654150942623,0.4658582639139897,0.7072168991426706,0.14374833837765147,0.8040253828050343,0.5331897356510958,0.7646031251334243,0.17480371442976078,0.33085919757109084,0.8581614501224694,0.1983865725765348,0.23128129941422304,-0.12270325407465538,0.8855408440191627,0.46568684569813157,0.7496273135009235,-0.16634887719355254,0.06798527836314637,-0.04688364294857819,0.7419113232481477,0.28717562727267737,1.0,0.7631371092958359,0.5980769499327561,-0.42555477510405854,-0.20153885953777084,0.18204643334696158,0.5865033412193337,0.8723501493161128,0.18391629353220126,0.10396143149568811,0.2569208315083479,0.3487274770098911,0.40589684668431497,0.7950046279207981,0.3753791245767906,0.16116353884944626,0.515293269730952,0.6040376768770587,0.17060833331578643,0.2008681269980158,0.3803857914745701,-0.01892831656040891,0.7200351044576178,0.16942430988452098,0.0849508697578749,-0.007473247442663319,0.5734844418256361,0.10461330134781854,0.2872973705588807,-0.13088074461837068,0.8058991701340528,0.3025584624217058,0.08292212209654005,0.34762237308837973,-0.040523745323045035,0.5121195164980733,0.3550811369488274,0.5617415655915431,0.6395091597099684,0.11200775227320772,0.6157184704020732,-0.13702748816383298,0.6171554044176888,0.5408709136793337,0.62478128610982,0.20080521211052993,0.5903848320531488,0.1734550117823617,0.5842227745649385,0.5297539606976428,0.02076985010718262,0.23383301764490452,0.8906433331408968,-0.12132955417839461,0.29325930731284666,0.6867021572027532,0.19703489218818687,0.8034959722788899,-0.026850201899505866,0.5689342955251773,0.1412290620154498,-0.06319195014252119,-0.3373511830289657,0.5775127430639441,0.8838320475245297,-0.042784845923428926,0.11180527774671192,0.12397284128225224,0.3943981666958742,0.6472180544154277,-0.031729937422313496,0.8649636784637899,0.45916360342705015,-0.09429815682769878
