,Parietal_Sup_R,Cuneus_R,Frontal_Inf_Tri_R,Thal_VL_R,Cerebellum_4_5_R,Thal_MDl_L,Frontal_Inf_Tri_L,Vermis_10,Temporal_Pole_Sup_L,Thal_AV_R,Cuneus_L,Rolandic_Oper_R,Thal_IL_R,Pallidum_L,Thal_VA_R,Thal_VA_L,ACC_sub_L,Thal_PuA_L,Frontal_Sup_Medial_L,Supp_Motor_Area_L,ACC_pre_R,Angular_R,Putamen_R,Pallidum_R,ParaHippocampal_L,Frontal_Sup_Medial_R,Cingulate_Post_R,Postcentral_R,VTA_R,Temporal_Pole_Mid_L,Lingual_L,Frontal_Sup_2_R,Frontal_Inf_Oper_L,Thal_MGN_L,Cingulate_Post_L,Cerebellum_3_L,Thal_PuI_R,OFCmed_R,SupraMarginal_L,Hippocampus_L,Precuneus_L,Occipital_Mid_L,Thal_IL_L,Thal_LGN_R,Precuneus_R,Frontal_Sup_2_L,Occipital_Sup_L,Cerebellum_7b_R,Caudate_L,Occipital_Inf_L,ACC_sup_L,Lingual_R,Cerebellum_Crus1_L,Thal_PuM_L,Raphe_D,Thal_LP_R,Calcarine_L,Thal_PuI_L,Cerebellum_4_5_L,Thal_PuM_R,Putamen_L,Thal_AV_L,Frontal_Mid_2_R,Cingulate_Mid_R,Vermis_7,Cerebellum_Crus2_L,Vermis_8,Temporal_Mid_R,Vermis_3,Parietal_Inf_L,OFCant_L,Thal_MDm_R,SN_pc_L,Precentral_R,Amygdala_L,Paracentral_Lobule_L,Cingulate_Mid_L,Cerebellum_Crus1_R,Cerebellum_7b_L,Insula_R,Red_N_L,Heschl_R,OFCmed_L,Red_N_R,Rectus_R,Thal_PuL_R,Parietal_Sup_L,SN_pr_L,Temporal_Sup_L,Thal_Re_L
Cuneus_L,0.25268980538450747,0.8738731785807033,0.14791829464505937,0.18620342116612046,0.6403681486072085,0.31393113678351303,0.01772247456574621,0.35405246767430837,0.26226635145680827,-0.018749510094148894,1.0,0.13219306988634594,-0.004007232934908621,0.09981537484213501,0.023567904965389855,0.03827955095576568,-0.16429056048169358,0.188922726005185,0.3291779654003958,0.6824181873158545,-0.09543121945845869,0.3749176191164649,0.05012135953722664,0.1918802960910747,0.19051818637253135,0.1689956697919717,0.4923232128701143,0.515960444703942,0.14436810793090538,0.1429251431055347,0.7326369672600888,0.630417082822521,0.18446992725629738,0.37946435321721367,0.5830559410838494,0.4838413871786039,0.12880651014073094,0.07730001382852254,0.6193567629359026,0.35535587813536057,0.7548669363658465,0.6662077085373763,0.357523239144459,-0.37364658776544585,0.701629866534597,0.35126594075823037,0.7525243182750455,0.3142541519159921,-0.0506514567392306,0.3639174505477019,-0.022329391492010398,0.6384756548179679,0.4231816758438792,0.4047784485166346,-0.21441737619558765,0.01743045852281963,0.7626962185154842,0.42441388783500866,0.6180443125611694,-0.02123883201192251,-0.004278110378980732,0.2469059283114741,0.5016664063223197,0.4662355307794786,0.20490402355739948,0.13049962126506015,0.1411553429111209,0.526561375106281,0.732031260018237,0.6600294770464366,-0.05371524182366962,0.460726582956534,0.03528902061503921,0.4944126830380855,-0.2432969941300587,0.700029093853555,0.5104118411483359,0.3764078588650802,0.22183141573768203,-0.08694404553267632,0.2205420934215752,-0.23257142724590932,-0.05949697539944889,-0.23378391697383005,0.22031132959812738,-0.05130223699312749,0.5764283351450412,-0.29305939073719844,0.3472501728062888,0.009764257164993972
Rolandic_Oper_R,-0.07405353073218716,0.2732835520359695,0.7999551154033713,0.7047409531215533,0.43175775152571133,0.3994675901016773,0.8283279342293436,0.5889662263337745,0.31660802411490124,0.40877475695626975,0.13219306988634594,1.0,0.4113576334349063,0.48450361989006857,0.3495081726512113,0.45398931571154794,0.2923279075066842,0.3591519487945982,0.6300461717701619,0.3086920271589174,0.3573305392788493,0.25450513408887665,0.7020879263518474,0.5175758080612967,0.44540681916485864,0.477582159558693,0.594128731129515,0.17559821375325596,0.5146875041385187,-0.030627642531711664,0.35852571439151343,0.4789711780899719,0.7493531256075137,0.4385769645264624,0.49991167725083535,0.6090591822492396,0.3052367272511341,0.1025981061396337,0.5481927386997534,0.5268653482632928,0.2968970863838438,0.35959940901672816,0.6243186439762975,0.446063120162489,0.3623599741055661,0.6045793080901432,0.27900515852900815,0.32137897044189306,0.7289489532807573,-0.05427695377112871,0.7647948906423774,0.4056522777845583,0.28195446788488854,0.6576730787949014,0.5015357625069027,0.754911335807598,0.21169494426348812,0.305443199419419,0.5646543823919417,0.6956079059406223,0.665078035616721,0.447892659753349,0.5973356946068799,0.4720616028210156,0.34698609460141744,-0.032322855313649694,0.21953598005825609,0.5176650144133735,0.4094099531769591,0.4691784160641319,0.11397936478595906,0.618694542739335,0.45776550707886837,0.15750117919446416,0.3302329712570758,0.09063450043874301,0.6621186067126408,0.0901556333784122,0.20652296504440956,0.7809564201220089,0.6547321523342252,0.4924691232196193,0.2414117182559434,0.4639218219497803,0.01453423469545999,0.7202945025485095,0.27622033694549114,0.5905480159269316,0.6842170970879402,0.2117790884301506
Thal_IL_R,0.07191531346378698,0.0709833596839179,0.24963134055845496,0.1956753047808232,-0.006987297890550767,0.3331825210684767,0.3841504268015431,0.2595481599143755,0.11745917726406692,0.18916668458218516,-0.004007232934908621,0.4113576334349063,1.0,0.2387263723070103,-0.15902168037380252,-0.201905454648935,-0.010263446628558605,0.4095861772202227,0.007354199606188591,-0.12367544484908652,-0.09889558135565883,0.3423057174344316,0.13536560232026537,0.37477623387434134,0.12393268471091809,-0.10114674953106091,0.13649768163171846,-0.13333046157516434,0.24004089628077102,-0.12724895853948417,0.2142736386224867,-0.014592767815797185,0.24783248168763414,0.4611481373886744,0.008314666623624708,0.13920436155601362,0.3557043600510621,-0.036080368781004256,0.10913734282717061,0.2257439723906595,0.038969883569080294,0.2948532618911937,0.27732429886794124,0.10667680956973151,0.0016048976203371528,-0.02245646785268402,0.173678480893658,-0.05929915100460718,0.30207579244809846,0.16184504544114625,0.28026985327149667,0.029952567384951355,0.20943512575577558,0.4745249697385402,0.051033726518269984,0.32859851615283586,-0.10389223836401829,0.24735789148712886,0.08077133283872481,0.4119206021255378,0.5196730225295043,0.14423899858674527,-0.002470543639091606,-0.013049236166658843,0.13749423916816245,0.008842305759767959,0.4264494314835405,0.3273136445046042,0.1691058061365661,0.17177490786085037,-0.12164312313550651,0.40427453059262175,0.6139820276523864,-0.1619304189247526,0.2738048851820672,-0.09828800821123672,0.00025763747603141753,0.24841206967622423,0.29883072300071684,0.5529826248461881,0.4793408649162989,0.31625247833854253,0.12367688270139934,0.698395812023507,-0.46857750030888323,0.28496461097901266,0.18225164164834354,0.3241876933249762,0.10159511052160061,-0.5738729068475359
Pallidum_L,-0.2650851938189701,0.32081974948645725,0.7162632217658702,0.7627176835024446,0.64749053336065,0.43718560898835235,0.4781349436262696,0.5686874724190469,0.5622651116180963,0.24288912236930407,0.09981537484213501,0.48450361989006857,0.2387263723070103,1.0,0.787155980725141,0.7642844268990756,0.339023758469309,0.14121722897872493,0.6218084555126541,0.5087806481282715,0.5198663313480208,-0.16736176471620326,0.7750269217859898,0.8621908915914398,0.6500003296309071,0.4701589690980446,0.6406848269639627,0.30489259598476437,0.028225772913168325,-0.12709665239326226,0.19016261045937513,0.6291322222189828,0.6509720712328555,0.750563756969469,0.5645103030009279,0.6040748433358099,0.10650277787422405,0.1540993658183134,0.33688803216119523,0.7702269329467484,0.5546005726834754,-0.04361182012069551,0.7855598670589898,0.31045395191724035,0.5399912055476864,0.6715489328893742,-0.05727126614143776,0.6333711071459219,0.747908719634922,-0.093423366282583,0.5249356311349134,0.31109809051219006,0.2730548248319016,0.33178149861641093,0.6877071438854874,0.40163193362696953,0.3601447162867081,0.21627089008481518,0.67790463862357,0.2617304927798313,0.8246243972879388,0.37432883220065083,0.7098533272763051,0.29991566946960835,0.5505407849051699,-0.2899064671584433,0.32917095528889245,0.40646115850602754,0.26477963684688166,0.2500065959410665,0.40935412253219816,0.713013192014362,0.4773112681547959,0.2508551341031098,0.6486313493348331,0.32546634675395353,0.4087149350824404,0.11364694665711517,-0.29641121164268214,0.5684292658394651,0.23104391501863708,0.0433636847899292,0.11845088700853465,0.022675110201356707,0.25809983008745413,0.22677759400182498,-0.006675982924067143,0.5838513812285023,0.7073194077398063,0.2991992967817763
Thal_VA_R,-0.3883977421590896,0.18048407178162099,0.6716143313529688,0.7802327114235188,0.5177313031890344,0.3721087150493933,0.310306322520355,0.4246303913437361,0.5226419138848821,0.3104656570731314,0.023567904965389855,0.3495081726512113,-0.15902168037380252,0.787155980725141,1.0,0.8983901313494095,0.39317858622155577,0.15456290163769118,0.6054702475550595,0.40035954878377966,0.6699919141096664,-0.2730694247137072,0.6966916887809883,0.5728806999606569,0.6341841803578196,0.5985422312566675,0.6249373588417172,0.20417519086321734,0.0984385343341169,-0.03151712564077783,-0.009331792859441032,0.5434991622325319,0.47927638951519386,0.41420720343088024,0.5047792465097835,0.5058699895150173,-0.08149952352436336,0.04615705128581832,0.26658892836612746,0.6065309124805105,0.40647140580270613,-0.21021667155880652,0.6214105853439599,0.4797020635028333,0.38868298620753017,0.6919634895357201,-0.2121400630331571,0.510337994363459,0.6904368865295236,-0.2806859598069306,0.5426011183709948,0.21717047527385125,0.1542724946647855,0.24811828787989526,0.7990951876290445,0.40353316022745894,0.3013903570311383,0.10821760297168154,0.5576675390426684,0.2604959897739264,0.6221620629522068,0.5022670265869466,0.6564690131046474,0.17629088899359643,0.45861979797615343,-0.1581016603286719,0.21795416278059493,0.3227850928550104,0.06479885755498868,0.12585874455862361,0.5316074885191101,0.5155176355722643,0.2996582336972989,0.1975808087039471,0.5743961735029279,0.22117945961561142,0.4109679053583397,-0.01975527843209222,-0.3131736755677445,0.4420955674868674,0.13999075316311851,0.1939120061881787,0.15335365431193732,-0.17037715192338415,0.5633536328194492,0.31282563106567085,-0.13268643956853884,0.5508604432155988,0.6346112663687971,0.5468723046178271
Thal_VA_L,-0.38520867593450825,0.20664212989413097,0.6805707359319181,0.8010746320601619,0.549602423203935,0.3025707994041304,0.4153064358184991,0.4755270454181876,0.46856030327390774,0.3521196015754324,0.03827955095576568,0.45398931571154794,-0.201905454648935,0.7642844268990756,0.8983901313494095,1.0,0.5006499451332868,0.11567375722734881,0.7279854482884532,0.45494709575082837,0.7145067269844554,-0.3150090263713163,0.754850680845704,0.5573193841945471,0.4980726666228217,0.6395636490075435,0.6017438589709991,0.2526247407400096,0.1706852087843078,0.04071666455189363,0.08819462436162905,0.5887034256556273,0.5977720388510259,0.39008232319775044,0.5361196322685781,0.6080880144156426,-0.04586065704112312,0.06242544800571558,0.3166733322265975,0.6368202115618119,0.38189360008109785,-0.13228136366119728,0.6536440486292104,0.5022211219154553,0.429780846388616,0.7541453377094749,-0.12506687680977277,0.5726664777275359,0.7548253686864533,-0.1601938889906144,0.6132822254653595,0.3416893882473807,0.20313250820653722,0.2705332657090952,0.7916012028577949,0.4179218066409833,0.3745501183285681,0.10507801524670146,0.5951744979068725,0.33169704269617817,0.5629333416056507,0.4792091424529693,0.7194137490624617,0.28373617328406375,0.494497571315235,-0.18579924111387827,0.10429821047270986,0.2897219607073953,0.16596772155140493,0.15718136851825612,0.41034110141128416,0.5151692051215024,0.28273993856320334,0.2559295833995876,0.4119303365617319,0.2028098789126496,0.4885595187661177,-0.043470635419281776,-0.3103653613698954,0.42298372753972396,0.24829756485531992,0.17085661384177891,0.18023287349427622,-0.11780727004110046,0.5494870243250539,0.338666137128893,-0.13172288627903647,0.615867220352559,0.7125530186156085,0.6352777263182462
ACC_sub_L,-0.11404494423401126,-0.10378537949714904,0.45464784372108596,0.3604599373631389,0.25072809456653006,-0.21006287644006966,0.4281672016999431,0.3198696251171297,0.23174522273846004,0.06730415717462453,-0.16429056048169358,0.2923279075066842,-0.010263446628558605,0.339023758469309,0.39317858622155577,0.5006499451332868,1.0,-0.040355167979308146,0.5076736952619141,0.13248339945157286,0.5748726317570493,-0.24072420394831337,0.5564139809555017,0.3875606016417518,0.01685819500684174,0.30845452835804876,0.25205887302465396,0.15122942020079128,0.2690257156566602,0.18902079861007504,0.027236156489520824,0.21279637318250783,0.4495643903473586,0.2732503418245348,0.2566930169876751,0.13019427521807578,-0.07191347902823618,-0.2002934939212838,-0.017050329181305862,0.41681810401453223,0.08935368626719413,-0.12306719795416791,0.4032744695028023,0.25776176225694747,0.18980388777809842,0.3587651080532939,-0.026764480804267084,0.22416404587515723,0.5057993105805975,-0.20444614143152373,0.32863990663398224,0.1259499126463684,-0.06502436195619084,0.08268779312389239,0.48525735074005455,0.16955849772145276,0.05662156834459715,-0.14508558211228204,0.287169975526096,0.06660406580348006,0.28686208244633493,-0.07016604382377756,0.36150460735465495,0.051438947150576564,0.21428511966671815,-0.06257067295243533,-0.1218546421214024,-0.00605691755579585,-0.0002924764779282829,-0.03502996148183445,0.061482986655757736,0.15508969502855394,0.09140813902680726,0.16911682574820427,0.1668593590616535,0.030990823025041067,0.15309392980244932,-0.206835722355548,-0.1477423592296335,0.3936528274187741,0.23978526968770378,0.1678889443094485,0.030254467944774512,0.17295846357168232,0.2103796840927659,0.15398461119136717,-0.13517936919534973,0.6018446924708482,0.3712122060648185,0.28274182449375757
Thal_PuA_L,-0.25176913876193874,0.24662631917906655,0.30970447477576163,0.45898366267770246,0.1394429988106878,0.5986864721060046,0.26946017879628464,0.0038297290958987573,0.3402292458316977,0.32711528423906144,0.188922726005185,0.3591519487945982,0.4095861772202227,0.14121722897872493,0.15456290163769118,0.11567375722734881,-0.040355167979308146,1.0,0.13939076876757667,-0.03715466931632983,0.03199968854795045,0.25677032596129423,0.09763361849298521,0.07502978413802955,0.30325891076117895,0.2167435028146874,0.37215360697043537,-0.19184770500224474,0.45978298593620986,0.10116682527163137,0.20282365284830403,0.06479867443637176,0.3056650463579771,0.2520075165390517,0.054068572879222135,0.4774352981007427,0.14473188246293084,0.017274666809998607,0.22455272180218253,0.3206123838018349,0.08172635588284506,0.21002691564911014,0.3602841712509246,0.307709580417729,-0.027671824536038718,0.16560139595062925,0.14712009591054676,-0.026804072237106714,0.2936323562667379,0.3441485208542668,0.34329682260980887,0.31283493584190686,0.4419965908216027,0.7845767395471364,0.19422032291422653,0.3864229750333289,0.26957737819500205,0.7035900548284306,0.22121908370619972,0.49737038570765474,0.33404547484125074,0.6443702780130535,0.14389740408614626,-0.11111229463950846,0.3706642309548598,-0.03785578900542041,0.4251357182659232,0.5985025924758517,0.06876842192519626,0.05252563529930523,0.08953853265680883,0.47306558816648914,0.5409858994104794,-0.18597726468352244,0.15970907488160538,-0.12607397233626963,0.1596003324147016,0.3865553980459939,0.04083147149270648,0.3312178937087128,0.5795415566939125,0.4624238560250407,0.11012502907630518,0.46563456716941665,-0.021364413624258647,0.24595817050623198,-0.07964835417681375,0.27961836725398337,0.21809762169395427,-0.2653565327772258
Frontal_Sup_Medial_L,-0.11087141857554914,0.45167986991,0.7266843896193416,0.7346855406875972,0.7310178781339166,0.27533762353209706,0.5922073069744981,0.6307962603410765,0.4459973623457598,0.31890815884266405,0.3291779654003958,0.6300461717701619,0.007354199606188591,0.6218084555126541,0.6054702475550595,0.7279854482884532,0.5076736952619141,0.13939076876757667,1.0,0.6648688868224778,0.697347616744472,-0.04982244507117184,0.7739301548630928,0.6009118646171974,0.32880039564739,0.6743368572047251,0.617188340574252,0.44650792382048393,0.3989044250846004,0.203670125272411,0.5367491137514602,0.798011662638439,0.7404239571722676,0.5045024774615804,0.6895141087182894,0.7010865918035879,0.03113325467676345,-0.02062529757892904,0.5780507678484501,0.6869293346344597,0.5635391691070498,0.31558423271895475,0.706610705739,0.21189761781698582,0.6617332617881091,0.8461162653315387,0.33727826605855443,0.585518043074119,0.7254560129599995,0.04546392438047839,0.6665394697131679,0.5870987828688102,0.3305445462265535,0.4491290828760381,0.5096497076145833,0.4614085430952441,0.5406576217176675,0.2536563701985881,0.7501088145424727,0.32810679425871053,0.5196518757565598,0.3921936822975047,0.8802030125934663,0.5157418022992082,0.4115933390542412,-0.07927941019490313,0.11567058640118955,0.45392954191793705,0.549418762810924,0.5236379744094126,0.21905971523723156,0.6026380116562746,0.30412210841177184,0.439367656354727,0.1201130233294373,0.39891090503342225,0.647801839722078,0.10423764147259997,0.07069602806525262,0.505205709829027,0.44075873228455115,0.13007877555620487,0.14062754690424217,0.07357693331323317,0.4287788471684805,0.4193908515610793,0.2728842901015325,0.48349840051411336,0.7939585587396759,0.37103336827006134
Supp_Motor_Area_L,0.1337787483382188,0.8081115865841599,0.43623174944140847,0.48299142196130324,0.9163579296422161,0.18291395547858777,0.29414820774592415,0.48288692368781677,0.48851020106812404,0.106748845218835,0.6824181873158545,0.3086920271589174,-0.12367544484908652,0.5087806481282715,0.40035954878377966,0.45494709575082837,0.13248339945157286,-0.03715466931632983,0.6648688868224778,1.0,0.2188834594390001,0.08567261488990463,0.5429325936314666,0.5772801085979336,0.3507691582879953,0.3345294027129666,0.608907680469294,0.7577375892552349,0.10793913593374183,0.07862043576473568,0.7246314912406279,0.9124971652862466,0.5347167037079049,0.5550280742120615,0.8010595270785348,0.585288975251895,0.028079329171368083,0.2755710380197779,0.6374317773660744,0.6507380649719512,0.8778541031453079,0.41554618070635474,0.5859352735872153,-0.2423819707302681,0.9313250073545746,0.7014780183144214,0.5446033463045974,0.5844961978974499,0.28701471557255104,0.17704038678678405,0.23964854859634305,0.7410811342553939,0.38485902954486817,0.28279037445768523,0.17649603724228563,0.15097530056762543,0.8461279615856013,0.29403824135960477,0.8589960145385053,-0.0318271633236821,0.2980198829768283,0.2165823796814703,0.8422225840012149,0.736156696282624,0.38277806793584934,-0.020609141649292496,0.009640985213416988,0.460755914881501,0.7094550510871899,0.6537032046197122,0.1671211095746455,0.5500704272199886,0.062313482301852775,0.7509698888435946,0.04251274005449084,0.8340886283152735,0.6937202092870896,0.302178539087781,-0.0675523545001776,0.12994734838199215,0.17097047755648198,-0.38605246634330626,0.036838319887090035,-0.27052715310779407,0.3221647836996727,0.09170829287639702,0.4658768923141515,0.07382938474587204,0.719912418319109,0.35691740867826244
ACC_pre_R,-0.09376189952559637,-0.05518709689267028,0.5200642077017428,0.6059253355830958,0.30364214725529043,0.02850456815091726,0.3167165228773763,0.4188339872210597,0.18492673514098107,0.46871979258071883,-0.09543121945845869,0.3573305392788493,-0.09889558135565883,0.5198663313480208,0.6699919141096664,0.7145067269844554,0.5748726317570493,0.03199968854795045,0.697347616744472,0.2188834594390001,1.0,-0.22989765849946453,0.5639472198968621,0.32930027707387477,0.1537829015763003,0.6809145181951941,0.2576309848766816,0.2702104873209057,0.2852159684153893,0.2643580278266414,0.08859873485094324,0.4537222836324403,0.5100624621268071,0.15859539464117944,0.3008297142484748,0.32477526754885777,-0.12162563596309389,-0.33195106032905725,0.027205659813359883,0.4660900077091614,0.17898043793603952,-0.1600450035909423,0.36434535863080664,0.3984839986621423,0.2551347889018065,0.7048495436257419,-0.0756956746195163,0.22214097498289256,0.7235461946744206,-0.23779263973685175,0.6891165196460096,0.1036731290583175,-0.07150859883462916,0.15375500098868627,0.6293273938485713,0.41705539355109456,0.07916292771684301,-0.10802662192411715,0.32495901580366354,0.16690779331688615,0.3713558100645547,0.2461353123617293,0.4840300012884305,0.1462254536885086,0.16309775069923663,0.003281610741937477,0.04416625590354252,0.013314997308087004,0.028087545177437525,0.0019485707551645487,0.2967000003355355,0.24244887322990272,0.3467160154753547,0.2921020698743776,0.1936951855544119,0.14748156606494672,0.21366850122493963,-0.2671358606005313,-0.14903464555491952,0.4059321602407537,0.212073378577954,0.1651867906624616,0.021711608732547367,0.08448605123525953,0.3948628796063285,0.34447756362791504,-0.08131033384694657,0.5626819007688042,0.3964371960810473,0.3646616005700577
Angular_R,0.7173423016161068,0.32569912622206815,0.09940092466576078,0.0923719081036245,0.024914751402204713,0.3093635023175224,0.1684870578131173,0.19390814240373144,0.10031860254399243,0.377408162799274,0.3749176191164649,0.25450513408887665,0.3423057174344316,-0.16736176471620326,-0.2730694247137072,-0.3150090263713163,-0.24072420394831337,0.25677032596129423,-0.04982244507117184,0.08567261488990463,-0.22989765849946453,1.0,-0.07399548633270167,-0.09963119750902251,0.2149209750898685,0.13923079578977626,0.14747400112997328,0.35912890068588343,0.10132985845179973,0.005583341184457672,0.22255694982003088,0.16231704843928077,0.07459602712459235,-0.011626446238918816,0.14070897221103623,0.04543751204926592,0.3359553569235283,0.1333533923685546,0.36932947994321813,-0.11046331214641193,0.25387951036807216,0.44602923731799915,-0.05228876102676182,-0.2803679141567777,0.2392283707823245,0.13707707565163504,0.5617273352341811,-0.239497686064672,-0.12623652892770285,0.09195290459135683,0.17048504977654597,0.006990029056564236,-0.1776188454077767,0.44418389953986764,-0.3753952019700881,0.2734315779054131,-0.00030029879178273937,0.31262132955963673,0.1562145690538621,0.05670449200905013,0.004418771308574418,0.2510347667924076,-0.01733289926857623,0.406033742073989,-0.3985192752088432,0.11705769466375199,0.04910019967746209,0.2422133707401893,0.27471627562114737,0.43423461620656567,-0.059098842825805714,0.1061438624830981,0.013801292227839159,0.278111567563182,0.032956584002355974,0.33647392799471276,0.37818487863406525,-0.12242562775942599,0.4599096717158997,0.07344545463771136,0.12417693133015664,-0.023227942891737813,-0.03953759819440109,0.14432287663520427,-0.20462922897887456,0.24523437553543154,0.6850721731647612,-0.2703733273124956,0.028597745258953408,-0.21820106341929704
Putamen_R,-0.1528235007492119,0.25461392947986083,0.8250112040962165,0.8173256570467932,0.6652947820152028,0.2713570981869746,0.7304841530943603,0.623472029003205,0.514816458899429,0.33616850410865723,0.05012135953722664,0.7020879263518474,0.13536560232026537,0.7750269217859898,0.6966916887809883,0.754850680845704,0.5564139809555017,0.09763361849298521,0.7739301548630928,0.5429325936314666,0.5639472198968621,-0.07399548633270167,1.0,0.8180679601365974,0.5393565466938396,0.48509196172396724,0.670651719366426,0.3950548605466203,0.2505666986210206,-0.029292146439533033,0.28594530643066435,0.6700733897589256,0.8045219069735863,0.5816395891325367,0.6448604654138761,0.6062497383994149,0.13317461381514054,0.189457426219185,0.44518283544518095,0.7554928339658231,0.4849300150722518,0.08734167790861812,0.7646379476108577,0.30906236592462294,0.5620396835906969,0.7482681727875318,0.12386285200981058,0.6114616476433349,0.8181082638830862,-0.15967664444882612,0.6838371931043352,0.3898271924875818,0.18908200858358257,0.41606205831483234,0.710545572954885,0.561286631992181,0.3503707705769636,0.20269706357217024,0.7232253942946406,0.3241866716903779,0.7777144678465663,0.29752699162411606,0.7996369071877049,0.5145342153788401,0.4210392671830734,-0.18162565192859703,0.15633236790308228,0.3704969931669372,0.31839736985504585,0.36444079316532263,0.24195606648302984,0.6336079579731153,0.33037658781562623,0.35589786095718057,0.48272949206945187,0.3001161009892142,0.6289227286219614,-0.005076940434643658,-0.1432015176009106,0.6729216838044664,0.3649986012926919,0.15596242584174178,0.19065841855128307,0.13902913473327524,0.25748470888532926,0.44886280148638125,0.1195539606945841,0.6537593036737724,0.8109590440744103,0.4667607047660339
Pallidum_R,-0.15283805822473417,0.37838764934745966,0.6805947310573406,0.6560205748211613,0.7083186367916627,0.3333737946241853,0.5863427529629683,0.6161830700486642,0.5398272246655602,0.11846171185980607,0.1918802960910747,0.5175758080612967,0.37477623387434134,0.8621908915914398,0.5728806999606569,0.5573193841945471,0.3875606016417518,0.07502978413802955,0.6009118646171974,0.5772801085979336,0.32930027707387477,-0.09963119750902251,0.8180679601365974,1.0,0.5243584515572279,0.26650533119626624,0.6475954668664501,0.3685963782188552,0.04187272507747506,-0.17939349087754522,0.367157199331779,0.63520464710753,0.6931054025246227,0.840711406934958,0.6189276524824481,0.5574446157240812,0.1979596593113557,0.19707294067424327,0.384887207837265,0.8020733386596607,0.6013378444786488,0.12529972349907909,0.8108175692649886,0.10123797170013195,0.6073650613193371,0.5761122342386088,0.1268348721110989,0.6485418523035963,0.6837076251685912,-0.0014530682599651176,0.4239336215121932,0.39094844388761746,0.3058124297265842,0.3463174784877763,0.5575048893567708,0.3585439954154677,0.418777092300381,0.2239138311768385,0.7197018156131537,0.19055058682739442,0.8192534507926296,0.1889975322707186,0.713873422531747,0.4082055634636151,0.5146374669426719,-0.27997905248993527,0.3136154805098647,0.4125328807994288,0.3997707568906526,0.3620316889114648,0.23443301608851905,0.7271407997588815,0.39959393015089245,0.30800842580020626,0.5382910522755586,0.3866602202695944,0.46959280254498537,0.1785639018102459,-0.17158939260981967,0.5992496263530135,0.2667236615878658,-0.02504922948213678,0.11797504734132515,0.09285843625989885,0.0764510030134481,0.19269910287229663,0.1186317827327316,0.5344125956315513,0.7173925264252525,0.165257852311684
ParaHippocampal_L,-0.18415280183098762,0.3811875358344246,0.6609333868083537,0.6552226092552326,0.44692589431161645,0.5990010345981943,0.3954946967978024,0.33649231218512254,0.6325809146488754,0.2573572646933226,0.19051818637253135,0.44540681916485864,0.12393268471091809,0.6500003296309071,0.6341841803578196,0.4980726666228217,0.01685819500684174,0.30325891076117895,0.32880039564739,0.3507691582879953,0.1537829015763003,0.2149209750898685,0.5393565466938396,0.5243584515572279,1.0,0.34016420492852795,0.6630421016284456,0.1110795316167213,0.030800391179572412,-0.26486610744718636,0.026869994294319598,0.41071497638418536,0.372923412464577,0.5175138207196077,0.4640989671576056,0.45398417181576434,0.16854791751364895,0.26391390631193806,0.5157824258577143,0.4780533116406701,0.4671487929156475,0.055538093644112795,0.5586848005482772,0.26436789672697464,0.39137444339720423,0.4495617297045852,0.02784122222997943,0.44406867078825996,0.4155916098897508,-0.16473584453219356,0.3790638520580515,0.19839155372538608,0.19184195600437765,0.4182231243332806,0.4407981811060059,0.4216253604518801,0.25076477426159605,0.32632208333466384,0.5460525462889744,0.305749817056355,0.6587063459573396,0.5162641242526735,0.5265237504725125,0.22616389783397833,0.39811543278039013,-0.24561035956344013,0.3433421811439289,0.5817734755676557,0.15958504922155878,0.38897324245873305,0.5126208741252339,0.609114975706078,0.2395611286440534,0.017386830170300138,0.7572082684430749,0.20700560314759625,0.4885721562084876,0.15893081806153575,-0.061847956313297675,0.4488448487520978,0.13530338969809394,0.22158554815143475,0.16021751540569526,-0.11094781949867549,0.31287825110947254,0.26714559566887874,0.19437684384454149,0.2528020900193544,0.5610531247199957,0.3312354415600388
