,Insula_R,Vermis_10,Precuneus_L,Fusiform_R,ACC_pre_L,VTA_R,Cuneus_R,Cerebellum_4_5_L,Frontal_Sup_Medial_R,Supp_Motor_Area_L,Thal_LGN_L,Amygdala_R,Thal_VL_L,Precuneus_R,Cerebellum_3_L,Red_N_L,Angular_R,Cuneus_L,Raphe_D,Cerebellum_10_R,Parietal_Sup_R,Raphe_M,Frontal_Inf_Oper_L,Thal_MDl_L,OFClat_L,Cerebellum_3_R,Heschl_L,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Putamen_L,Thal_VPL_R,Thal_Re_L,Occipital_Mid_L,Heschl_R,Caudate_R,SupraMarginal_L,Thal_VPL_L,Occipital_Sup_R,Lingual_R,Thal_MDl_R,Temporal_Pole_Sup_L,Postcentral_R,Thal_VA_L,Cerebellum_Crus2_L,Thal_MDm_R,Red_N_R,Precentral_R,N_Acc_R,Thal_VL_R,Thal_AV_L,OFCant_L,Occipital_Mid_R,Thal_VA_R,Temporal_Pole_Sup_R,ACC_pre_R,Precentral_L,Vermis_9,Temporal_Mid_R,Rectus_R,Temporal_Pole_Mid_L,Vermis_6,Olfactory_L,Frontal_Inf_Tri_R,ParaHippocampal_R,Vermis_1_2,Cingulate_Mid_L,Temporal_Mid_L,Temporal_Sup_L,ACC_sup_L,Frontal_Med_Orb_R,Cerebellum_7b_R,Insula_L,OFCpost_L,Parietal_Sup_L,Thal_IL_L,ACC_sup_R,Vermis_3,Hippocampus_R,Thal_PuA_L,OFCant_R,Hippocampus_L,Temporal_Inf_R,Thal_PuL_R,Cingulate_Post_R,Occipital_Sup_L,VTA_L,SN_pr_L,OFCmed_R,Thal_MDm_L,Thal_LGN_R,Calcarine_L,Occipital_Inf_R,Thal_MGN_R,Supp_Motor_Area_R,Thal_PuI_L,Temporal_Inf_L,SN_pr_R,Caudate_L,Thal_PuA_R,Frontal_Sup_2_R,ACC_sub_L,Vermis_7,Vermis_4_5,Rolandic_Oper_R,Cerebellum_8_L
Heschl_L,0.4588384805285172,0.38151487623587826,-0.051340082342549206,-0.11270372185973791,0.030003421608824375,0.3282633446461409,-0.02190278102955818,0.11569923778499942,0.11316748727444798,-0.00605617771327484,0.4320263283870685,-0.013174311589531055,0.12356940403800615,0.06980598214569109,0.12750673718016084,0.3858356373414305,0.2148933566226719,-0.03912067763064722,0.12730709382461278,-0.0858964283901447,0.18847175335252156,-0.013774053818821625,0.34875821123337963,-0.07779739407111594,-0.21243980381695332,-0.01125084134349676,1.0,-0.09198088026814652,0.04520538538363491,0.14778055352620817,0.38178521788515263,0.069710338693121,0.3288877533568683,0.31484485199571427,0.19911118096022892,0.25822763992110037,-0.003907066819352142,0.17955090392678869,0.06295637745132523,0.14564749809473412,-0.2646596496393001,0.08342707023413994,-0.0012747725125501377,0.27621469669506404,0.11001692950447516,0.4578685470627414,0.12780397154685355,0.3176152621801641,0.10287584326798795,-0.12466846458694442,-0.3810625931678523,0.09410426926986355,-0.1379255099468874,0.34166379097122124,0.13355616090720115,0.056148315398117724,0.2351744976128437,-0.008949850016595979,-0.21518395994313513,0.007949221260136452,-0.24223898093473198,-0.16874847859117498,0.2477799496084153,0.0055608495424675185,0.03866823201596196,0.3333496396499353,0.14050628662687276,0.20506672951672525,0.42421664310562546,-0.269983733235855,0.009008755372115903,0.33754021076925345,-0.30164748488058346,0.30918436945874855,0.02752502296378313,0.34980798506997546,0.30371577429199254,0.18342895798960857,-0.14030354435319303,0.27552545386435745,0.018717389328748706,-0.1519351211563277,0.5887440737463623,0.07184399590823261,0.3010653092210875,0.11522862768171731,0.2223029085693954,-0.07856224706878862,-0.08061179521233368,0.21117571229652787,-0.17025685466937768,-0.0873150948219223,0.2637693202878695,0.05182278736689438,-0.048684166374290135,-0.06657777133509299,0.32610074322823085,0.3248472517162667,0.35275393153655155,0.13953724261415168,0.12275944959359936,-0.12412961961053562,-0.02396395295867668,0.5914974133152663,-0.06386454300755622
Cerebellum_8_R,-0.055419175661645,0.07388856274821864,0.39564524660624534,0.45103859570499605,-0.0814637789405574,0.18787844998037326,0.5475231843192357,0.28836168734575657,-0.20220623273186636,0.42715761623171283,0.0988419422065758,-0.3355328246337945,-0.03866307151627111,0.3998658102934403,0.20806590956651286,0.20094038397168262,0.012166253752065334,0.5133741199829659,-0.0831239930554963,0.49241130126577487,-0.03053327622591485,-0.17683471433820463,0.054063119111951254,0.09603804659444948,-0.08632229671175753,0.4986207484077268,-0.09198088026814652,1.0,0.013715558305404774,-0.02136605496099359,-0.1118540790774345,-0.11656987846752062,0.31941143729914984,-0.25809512997910233,-0.10991274724143658,0.26830442608947264,-0.026958016023194517,0.3627109746908175,0.4772104845695145,0.1853341697527521,0.2346631743481062,0.2139566501469419,-0.043812326542966865,0.23870651257049255,0.23552724537775838,-0.07766449504608268,0.24005651407696474,-0.14426492005331662,-0.033852418061174096,0.05001962564769724,-0.02045533483394139,0.17758406794287315,-0.045876777594062196,-0.11782098663175794,-0.19080503468408758,0.38180711445113363,0.25479185152078765,0.30027227156182346,0.08569944319515226,0.12430469123333808,0.464739263284278,-0.2167869121386431,-0.041109422475865375,0.2306984911203887,0.3578819749865701,0.16390710594323668,0.3716279639688456,0.2472305056917065,-0.1254621122572499,0.21840641495848817,0.09501563513263443,-0.0709115569378908,-0.007060589260493785,0.19038816610172674,0.13020498464468117,-0.22360266913366314,0.4102365143815622,-0.0028740564303735222,0.08252675084256549,-0.2596440247353971,0.29234069524256384,0.35268273816065204,0.03375411065172841,0.22180290477838593,0.3305482615364275,-0.031772846947203316,-0.10006049784935468,0.18940394850718012,0.24112595510640275,-0.24266299906129715,0.505069075558178,0.24467403573384605,-0.14609517743440614,0.4197038044392579,0.28493445483044855,0.1541675195544204,-0.20102606136926301,-0.09652287157653308,-0.03647446659911577,0.3291883992153049,-0.19999876201474837,0.3267821706233606,0.29604093284688593,-0.09405394766804635,0.3694946378478916
Frontal_Inf_Orb_2_L,0.6025674931868292,0.3366552076930333,0.36251914724352546,0.41722156928850745,0.011112967635689761,0.1417660653576308,0.1796553230725269,0.49525483641712953,0.2903451773194498,0.3264162007724321,0.24518474048258418,0.2891328194599567,0.5641212293904879,0.4134142378479448,0.41055084958127736,0.36383735490105545,-0.0539781645372467,-0.02759251527437432,0.4459740117561192,0.24975943129937264,-0.03950829376041917,0.5432699914063296,0.6957345321873686,0.15713194876309303,0.6209536952888374,0.38167749010737534,0.04520538538363491,0.013715558305404774,1.0,0.6658963246354224,0.2898639759339479,0.02082717450301496,-0.016451620490672423,-0.0787192758888506,0.5431877239451952,0.03674823233892203,0.512352930928208,0.08464798960421269,0.3234741796552838,0.3697311693880245,0.5089120597730115,0.2997115178422071,0.45931421742218176,-0.1293237698881819,0.49048821371214846,0.36522102819922125,0.28331015148714006,0.45258522214750063,0.5853906412091184,0.18597218229865814,0.3033201021271023,-0.10771492722081484,0.4238824224077766,0.03973702361142987,0.5007063658857038,0.27363585815078284,0.25666259286371435,0.24313077651076023,-0.08169001846013019,0.1344569254518607,-0.07686377842079418,0.48197392543546297,0.5237269528599175,0.6532044065654207,0.3110602555749464,0.12218195908308258,0.49999947775448417,0.4897300800816145,0.4874266311841434,-0.055795488125902376,0.3200337092062121,0.5881070446202127,0.4651041697618909,-0.04513039231805739,0.5791397858482942,0.3432865254474986,0.19426989482868418,0.6017441961554566,0.24611870120092802,0.23124850907552355,0.6816410134231126,0.284301949333182,0.14507053780715806,0.3209036180567891,0.07223410057488466,0.3680104304227907,0.6378979772489954,0.09502004605057042,0.45000475444221644,0.19158925573138766,0.26433539830060876,-0.034497629228088154,0.5212301400108212,0.30689133453050665,0.2941934996501155,0.5752180521940643,0.3704734642687552,0.6663954530583575,0.12310365883250038,0.43393755186614696,0.453890746909922,0.38714495731175474,0.25564913521167415,0.4473329602235126,0.19284849864989154
Putamen_L,0.7660283542894821,0.5843401030478101,0.40512454861480995,0.5043858985436025,0.0611252624419259,0.2116684355226866,0.21922248144987116,0.5690950181346672,0.3944627845146959,0.2980198829768283,0.31776264799124937,0.4358835000296396,0.7080671537678495,0.3698616939000191,0.5892881492400199,0.4784090805368573,0.004418771308574418,-0.004278110378980732,0.6567265434246843,0.45273506919888495,-0.2849922866683487,0.6988444543671103,0.6547837647599074,0.5693080747765237,0.45840631025278594,0.23078410118458131,0.14778055352620817,-0.02136605496099359,0.6658963246354224,1.0,0.5536675382028601,0.11042978097091452,0.07638682253903303,0.3485217846503494,0.805163026497894,0.3533255991239547,0.5393103258410494,0.1884345347052911,0.2531623265509776,0.6236844788791432,0.502057851717786,0.07625697680410914,0.5629333416056507,-0.26056660060756975,0.7589739957922597,0.34901164004266244,0.005990965416237818,0.5545879896542314,0.7889354840888226,0.4657534832087187,0.37544134362050463,0.18583044517683348,0.6221620629522068,0.4091289194405139,0.3713558100645547,0.14768524543180037,0.43120687076346537,0.5564160972675471,0.016824213528389448,-0.2585276248321237,0.033889888983830364,0.467502145783176,0.7942850801678413,0.7390779082447572,0.6083139944347231,0.39513268613013436,0.4414527353055472,0.6408148398270452,0.6024054494167344,0.08257526539337874,0.5456886989027085,0.7317607782036117,0.4531128648961847,0.05703537560439683,0.7828908086958006,0.4530751063615969,0.25027247978687867,0.8259779651744985,0.33404547484125074,0.277831629623159,0.6692303268773754,0.5256884529015294,0.4009040939619933,0.6444692312625234,-0.026132724601786447,0.6816653187349866,0.6319759089986348,0.11045406209056513,0.7335384506782177,0.38241353370014625,0.18632120500551153,0.07020835894922262,0.4287329615868281,0.41475659674870097,0.28155692857848075,0.4910882143609316,0.3294858762820017,0.7662524653352323,0.43647353379131215,0.461852910886246,0.28686208244633493,0.4788717948884867,0.4714828847107881,0.665078035616721,0.47738198210586275
Thal_VPL_R,0.6721262967271695,0.43725438717769183,0.0020964103068018118,0.25131244165568817,0.2591442312298796,0.46698231374322646,-0.0012446690436121058,0.22620550804671208,0.37818403038449805,-0.0370556447209682,-0.021677669368800907,0.4741010582758538,0.7047351672507948,-0.010714908287947408,0.5014473919604683,0.615259740261601,-0.10677818580501987,-0.13152302692567833,0.6933870780281276,0.3253921573410756,-0.45305691699223677,0.5750143746960676,0.42895110997246905,0.38496566012455197,0.06686500604445507,-0.14047220674521713,0.38178521788515263,-0.1118540790774345,0.2898639759339479,0.5536675382028601,1.0,0.18416426887329582,0.15084348953952836,0.7095239471959326,0.6588372062996622,0.3088127998234599,0.6332837903704049,0.042596034244498114,0.14819281113677596,0.7423159957993172,0.07991650703804999,-0.24888689655370502,0.5352894634334056,0.04154966858362307,0.5007884531303445,0.494075323587734,-0.191043931546213,0.31246480729598525,0.6324711317785152,0.5032052992557362,0.02873691410524782,0.18051843233218673,0.4697641314966521,0.6976566867020942,0.47840106532612725,-0.12367485750713111,0.24829475799087528,0.3388926243561791,0.1306398595433295,-0.03130395735722066,-0.04956936725573463,0.35128148035606865,0.5466763009864889,0.21247514699266476,0.5316311592897055,0.2617122486161871,0.3408738028304242,0.47791929888880774,0.7274116653488489,0.04991683487979854,0.21008549816199867,0.5489859344781449,0.12854143685997416,-0.08829762199274015,0.4059315300496698,0.6895529782644771,0.08247515438163443,0.6658863747081373,0.4391070706704904,0.44976574449535367,0.40422601491376714,0.33081003777608714,0.6711389473427883,0.3977464912301203,-0.08180771378227414,0.5721828189626464,0.6556130441518345,-0.1844567537944848,0.2385905152639552,0.819263411036886,0.006601346806268889,0.12174708526346943,0.13840297551050335,0.1699413010653056,0.10563813071739465,0.43054361578956063,0.5012283784518476,0.7642326200123063,0.8382035679372533,0.19411425830016,0.2527953019757569,0.407139583157272,0.3052880553970664,0.6755717097137545,0.39551324964916873
Thal_Re_L,0.06774720825691798,0.20471377687828213,0.2237469716786751,0.1907543130498285,0.4186414930608009,-0.08485939358964203,0.1023815377475282,0.34586953565165246,0.3728800962004364,0.35691740867826244,-0.08131360304094519,0.33097870340892116,0.23846328776291006,0.2986060609546371,0.23959646854017663,-0.09458003163705561,-0.21820106341929704,0.009764257164993972,0.4018972202115824,0.304594939672343,-0.1597035805429397,0.2634484324220543,0.2233210459888423,-0.002000509890294302,0.30542582232516746,0.14343924793592236,0.069710338693121,-0.11656987846752062,0.02082717450301496,0.11042978097091452,0.18416426887329582,1.0,-0.12750577682602773,-0.0068274394838927915,0.36840479280467675,0.2582629580637073,0.1352226188424364,-0.06978727990682908,0.16303124707714747,-0.180106531878552,0.1684523111206719,0.24100042473579236,0.6352777263182462,-0.0751767262850062,0.03327982687064684,-0.35508867678049716,0.2571656296933713,-0.418622574279977,0.3736593622821232,0.15458917527874974,0.23541170564502661,-0.26540033340472335,0.5468723046178271,-0.08903858876046163,0.3646616005700577,0.3242872052572795,0.022408897480131813,0.010718707492283173,0.38774974259792727,-0.08389844709309664,0.20908087215350024,0.5079673813339014,0.33778178880359105,0.27524287665186,0.13605636350008252,0.42214384759131984,0.28089677706399185,0.40504022469300344,0.27390548437610474,-0.10571580534687287,0.35084332748907493,0.5032631538795438,0.16841205157557687,0.027898848280951294,0.19922924122740124,0.2388964628697967,0.07652568516236248,0.18202209436713784,-0.2653565327772258,0.22397917436854384,0.13840954460098615,0.05252323957462012,0.20083132776201562,0.2939595952637867,-0.07420293415778392,0.2817412021980773,0.15343464023156886,0.15637463772607793,-0.07476856159945096,0.3261773527908752,0.20066577573994696,-0.2820639459117788,-0.00911188706668806,0.4057275246700368,-0.1189968825144965,0.42786487142540863,0.2635684585078343,0.27961997463090227,0.04034670876486349,0.3625102090291791,0.28274182449375757,0.11558888477127612,0.4342493428151649,0.2117790884301506,-0.015807246350834556
Occipital_Mid_L,0.22392033722956947,0.4396295345887837,0.5428246592056029,0.3696390323190669,-0.14807190720669877,0.33196794065035384,0.6751609181064592,0.422725341145524,-0.007546854359358782,0.41554618070635474,0.34911649258492444,-0.19432517439432007,0.21162384743782725,0.5065719487432355,0.4100026428157885,0.49571061266828115,0.44602923731799915,0.6662077085373763,-0.2341992355000075,0.17431909147604077,0.22318565264152307,-0.09349735093854458,0.15666511940978428,0.2948507613998418,-0.1379824639048312,0.4499504180543433,0.3288877533568683,0.31941143729914984,-0.016451620490672423,0.07638682253903303,0.15084348953952836,-0.12750577682602773,1.0,0.08571037314016428,-0.014080626680087385,0.683842977191054,0.06355218070590038,0.7633636278696602,0.5556098694445258,0.2789245823184837,0.10831759631357317,0.2145243913693927,-0.13228136366119728,0.2775135346441801,0.4336881251754178,0.21274759373038832,0.23157626757436844,0.03107857460246731,0.12304668895835082,0.20149729428712215,-0.3113691191919206,0.597333919265347,-0.21021667155880652,0.3244845733898517,-0.1600450035909423,0.39761837083611223,0.5609880302708489,0.5077191388480459,-0.025300051716277014,0.18080470635056042,0.4389705201507242,-0.3539106196054075,0.12367281997854704,0.20732849630510275,0.46110009971775756,0.3830854037287849,0.5124465490382717,0.3643633081050494,0.09356695489855087,-0.11179253678660626,0.28514422939478257,0.07585701477526247,-0.14238345891888363,0.743794040100959,0.26115988561126224,-0.03570916009429587,0.7356365449698212,0.14151823421755289,0.21002691564911014,0.001247172407425918,0.21491967910590276,0.3519620387011565,0.22541739414004558,0.31223024085612444,0.8483665140900144,0.15656697833535374,-0.15355642343081694,0.03458196932830203,0.4149581281234532,-0.11089101604370746,0.4932182660845546,0.3485053903799428,0.10708009917785181,0.4161126166007356,0.3324370104660235,-0.036190817324121535,-0.06262393212363357,0.0437665325140479,0.20110443497806632,0.4250477853163961,-0.12306719795416791,0.10931233636852186,0.3730393534678894,0.35959940901672816,0.49021451231265495
Heschl_R,0.5480383216690761,0.18821257846805192,-0.26819279467816365,0.05187402009913773,0.06904933052287456,0.4560175586747224,-0.20812809438483204,-0.06624723797720537,0.2114039235422367,-0.38605246634330626,-0.1423431123666889,0.5982369504558158,0.314520044333021,-0.3311569090945846,0.18801489274586622,0.5067312550467292,-0.023227942891737813,-0.23257142724590932,0.3886808598211796,0.24969335761747347,-0.4713160747617049,0.3087744110406333,0.08521240368412641,0.34519551794603,-0.2765778477354844,-0.4493276057107658,0.31484485199571427,-0.25809512997910233,-0.0787192758888506,0.3485217846503494,0.7095239471959326,-0.0068274394838927915,0.08571037314016428,1.0,0.48548353833811736,0.18148962831679716,0.3198917759093912,-0.019649777107989912,-0.09192197676146471,0.5242984831225028,-0.05475403022405956,-0.597049103290413,0.17085661384177891,0.02748838126679918,0.249578910055339,0.45805289027219825,-0.5633827835113713,0.2761425345488993,0.310897873495135,0.4002021504461377,-0.028139896749785204,0.40085368118885234,0.1939120061881787,0.8460299638213925,0.1651867906624616,-0.4366607160272365,0.24569778916925772,0.3723858384540469,0.06647922664067278,-0.12595297165049774,-0.11767905983747946,0.21564435280113564,0.4397815299550566,-0.10856467308577783,0.27843350471194706,0.07697194592150658,-0.11251185186468213,0.13021749993812964,0.358286922175729,0.02609796420583001,0.012902850309283263,0.2341028773886046,0.029832301848003423,-0.09273007607498059,0.24336084671975552,0.452827662554656,-0.12532122319307318,0.480252851794457,0.4624238560250407,0.36727728062243303,-0.01711608607404324,0.3311695340801833,0.4579086532246582,0.2574867753429034,-0.1768563826800878,0.41850781205528453,0.41031360049448157,-0.24596962851017962,0.18660903450542096,0.6908453599739535,-0.26434419610032966,0.29354493028031686,0.11177275350048313,-0.1382673419652422,0.05185517348102601,-0.020590235783048864,0.46001103697815193,0.35241231546317586,0.7809893404319151,-0.2060166622242349,0.1678889443094485,0.21263344418153676,0.09035929347352441,0.4924691232196193,0.23718624627854448
Caudate_R,0.75460572860701,0.5672139014220315,0.31863477710762184,0.4996082405810779,0.41097017472610686,0.4268410989528317,0.1684338318398004,0.6015668319110925,0.6433574419520497,0.3068555795329957,0.11807136439760618,0.662091075471521,0.7478034476782452,0.34214180518204024,0.5966896986793645,0.47706829384767774,-0.04254561755525327,-0.018623933217023148,0.7959085953430807,0.5148612322464544,-0.34151885704761936,0.7060697878128928,0.7138722170474296,0.46402464441673164,0.4715927508801392,0.21234319330311452,0.19911118096022892,-0.10991274724143658,0.5431877239451952,0.805163026497894,0.6588372062996622,0.36840479280467675,-0.014080626680087385,0.48548353833811736,1.0,0.3630751923911233,0.6820303075376762,0.08571084945353068,0.3059818038665063,0.5226402001737034,0.5674678586268145,0.1304188168456662,0.7773438746490497,-0.12542638944169796,0.6476992228422895,0.2294489927130661,0.1153708516873823,0.1734796749696869,0.8717624746029955,0.5560345760151963,0.44040319178798004,0.0976139198992837,0.8018126476673104,0.4539193282003005,0.6094045473652117,0.19539237121055728,0.3205162513303098,0.508786163724814,0.32189670888042693,-0.02525922273943205,0.13499021861013183,0.6918802858635088,0.8948760338979688,0.6229346260089322,0.5965989831885372,0.5727522388870404,0.45000783476459016,0.7234052689448149,0.756487803926264,-0.0005104008711711823,0.4534288175804974,0.8472412567597373,0.5198615800641218,-0.042167964125638245,0.7561453806373853,0.707530212150269,0.1820384025043084,0.8017655031158603,0.3727393003257246,0.44946540679684827,0.6603501519756871,0.4910486246109503,0.6081242525200137,0.7201935019868111,-0.06007059990461923,0.6652985719938853,0.7329900916667662,0.07668966211620433,0.5162676540163577,0.5689479175166723,0.22105133882390415,-0.04031126559260865,0.30825918393889085,0.5064578512653929,0.2487464089472093,0.5855531748264856,0.5821764815296822,0.8389278498141989,0.5136584479885647,0.5120048756485426,0.48122416170368215,0.5088654452751185,0.592771087123705,0.747243127831817,0.44926693054319705
SupraMarginal_L,0.3447964863694846,0.539949171934253,0.6674929731219997,0.5512642608159385,0.04217843606469391,0.2740845149949921,0.7236378733178819,0.702897723505496,0.27819935395156375,0.6374317773660744,0.2805526304571915,0.11381580884991997,0.4744274691140724,0.6480320483914094,0.6448759433124379,0.38748109691481153,0.36932947994321813,0.6193567629359026,0.11642129619178111,0.46478205791192406,0.0009094986806026741,0.23337931040738036,0.3726832848630271,0.5151197690628532,0.08103370486525723,0.4737935195546738,0.25822763992110037,0.26830442608947264,0.03674823233892203,0.3533255991239547,0.3088127998234599,0.2582629580637073,0.683842977191054,0.18148962831679716,0.3630751923911233,1.0,0.2816777602637809,0.7068022724809772,0.5807170195167353,0.319360569983975,0.3874313222944124,0.29751487948480415,0.3166733322265975,-0.0018795782429434091,0.6480808498120122,-0.036640948688033526,0.26377806482290156,-0.11525508793533126,0.5037894889114182,0.46153378426704783,0.00590894343966965,0.5588013442475988,0.26658892836612746,0.3514244022136296,0.027205659813359883,0.5023832971549694,0.5066342121624753,0.6859921867052917,0.3237751124540523,-0.03648932059753106,0.5983358048398907,0.02551605474924166,0.5377168287024376,0.5366407270456236,0.6391945779321748,0.7181405858228818,0.6384432912450169,0.7244125415877501,0.32819686107177426,-0.06271117596892577,0.5077862312689384,0.46123750693943527,0.13283748903938883,0.6529503270555734,0.5361813102813319,0.20040903045578862,0.6789872516441908,0.4266457742025468,0.22455272180218253,0.10340423643569793,0.4187106349762923,0.5295043593538595,0.35061973722469914,0.6590885340623293,0.5993892615309595,0.42982336539858307,0.03746818602907804,0.17269399557374912,0.5679421561354228,0.08733256365709664,0.5904676438561086,0.24989647741752533,0.06488579660996727,0.7543738991175586,0.40501559163640355,0.27526297930005966,0.031111711343506133,0.30091514051192797,0.3002030930224344,0.66042078630983,-0.017050329181305862,0.3160425368761374,0.7412099754129595,0.5481927386997534,0.6247206756633581
Thal_VPL_L,0.4947445827220255,0.22955000168143355,0.19086282499403792,0.46766713084732214,0.3091695652052826,0.4639004101230183,0.2264213322043599,0.43043606030720916,0.5308252224091425,0.1984014852609388,-0.17169533293418004,0.44974686425270316,0.8606641237383561,0.20075221180803451,0.6276671857895714,0.5488031933557798,0.1373392517167396,0.060250013522374496,0.5401684725959613,0.42960487571784756,-0.24583097797232228,0.5298993906011918,0.6172375463973371,0.557721392275421,0.4104192831993591,0.2045784913415253,-0.003907066819352142,-0.026958016023194517,0.512352930928208,0.5393103258410494,0.6332837903704049,0.1352226188424364,0.06355218070590038,0.3198917759093912,0.6820303075376762,0.2816777602637809,1.0,0.22468395529340718,0.3854334066658511,0.50079192324644,0.4810484342933221,0.08866803799135646,0.5679209107708405,-0.09276722430644727,0.5155655819274284,0.3774112699543296,0.10174049860380727,0.12269548947152956,0.7980743453242508,0.738625601686064,0.30846448888525735,0.28845329080739507,0.5291038352952891,0.3556990802756013,0.45866482664853436,0.10470367628008759,0.1529097035860111,0.4923245867092398,0.15155825370358614,0.12054629124135334,0.23695655505594998,0.42580777997208025,0.5552839555836447,0.41919085080667057,0.546264644833104,0.40790378894392637,0.38604797205419555,0.5210440584787182,0.7501633844078212,0.15584173305732357,0.1656041415806185,0.5280558674273301,0.4192605577669847,-0.08263842227746844,0.48765232565588834,0.7003123928277232,0.10957726283887995,0.7160685058464173,0.7424963940612721,0.11503429542359565,0.5343668628523975,0.4703153604119494,0.5232609930513431,0.47354645986897936,0.05009062016537016,0.4813391466068412,0.5612229634725475,0.08504035742985369,0.39630120524023305,0.4894666326667704,0.31122656701961443,0.21948598960632754,0.08269277058266784,0.38488798405591557,0.59144527726726,0.5632824378289935,0.43458813681236264,0.6806536181383426,0.5104098504071887,0.3702985165534883,0.20239219349246423,0.41785989205309465,0.45824933222778086,0.5813064720463327,0.5388638834284429
Occipital_Sup_R,0.20211598694588503,0.367126347357297,0.5906450084630527,0.43366755836520915,-0.24031338196460642,0.2534768918402109,0.77465120657689,0.5011799357908635,0.1688885152851566,0.4771061624398395,0.3424609810540242,-0.12796856197494696,0.27864878433385254,0.6019580540563274,0.4373192000196112,0.40066087547221363,0.690882424658164,0.649655781026547,-0.2656193212318004,0.335220413264967,0.3177449409866975,-0.032487039710437475,0.22872223794262955,0.49666421399043026,0.0467058087270773,0.4838352682871098,0.17955090392678869,0.3627109746908175,0.08464798960421269,0.1884345347052911,0.042596034244498114,-0.06978727990682908,0.7633636278696602,-0.019649777107989912,0.08571084945353068,0.7068022724809772,0.22468395529340718,1.0,0.5653233413771882,0.21271295632759465,0.36062742432171446,0.32022348137600704,-0.07231074686485514,0.120024127033672,0.4515209697981629,0.09958611393886722,0.2904084694703369,-0.008635070750301503,0.26184338257265266,0.42942057350619023,0.07582011607433457,0.7526633159980763,-0.09738061726224428,0.2583910687821171,-0.21187583579770722,0.43314181432634685,0.41674886642384645,0.6523666402302182,-0.04265863812653974,7.017928637400163e-05,0.4414194185419848,-0.23190397664542012,0.2556437899850953,0.3680891909057808,0.4555120947232435,0.51615083623892,0.4495332888938932,0.40513947484794355,0.14488878404376668,0.05160003193423529,0.21779172440562983,0.19701848776756495,0.14194273857141962,0.771011899440154,0.31076502333360856,0.05862958981341137,0.6954790023697601,0.29107827590262075,0.2854895260114174,-0.24841828685385867,0.19994665428578937,0.4271339320493737,0.25290526818769293,0.38500928469856255,0.7203117524578219,0.24720440637241645,-0.15551012214053628,0.2079151675166499,0.5308718150388081,-0.14734004687909402,0.5032729092647634,0.34364043316729764,0.0016306330972696776,0.5634633033582214,0.4902003702945275,0.07161331277997235,-0.11743782865837306,0.0009714617756321122,0.10651176923563323,0.47442405763460677,-0.2145061845751883,0.12897468262563305,0.45086944410480806,0.3864653518875562,0.5210481486872823
Lingual_R,0.21876565624754607,0.34277406763685486,0.6465351665307453,0.8689809104475968,0.07150617445557668,0.44773290066791377,0.8134702480918113,0.7462046640883416,0.27079879073122876,0.7410811342553939,0.08521799786398404,-0.016713685618281928,0.44995978272744724,0.7072755937498881,0.6865052759182764,0.5600520200903177,0.006990029056564236,0.6384756548179679,0.10436381101800793,0.43924939177398875,-0.1741438611923381,0.20673301723978027,0.5222370682714388,0.27946650355187586,0.317784573068072,0.7725157274559474,0.06295637745132523,0.4772104845695145,0.3234741796552838,0.2531623265509776,0.14819281113677596,0.16303124707714747,0.5556098694445258,-0.09192197676146471,0.3059818038665063,0.5807170195167353,0.3854334066658511,0.5653233413771882,1.0,0.3052390121050914,0.5196799357502027,0.3687263949818636,0.3416893882473807,0.03513788186689022,0.5818731294785963,0.08265722719962072,0.4167069016430195,-0.23844039625257857,0.4327964676640499,0.36040082717373945,0.10056347225915446,0.3253312918002535,0.21717047527385125,0.15013649165833823,0.1036731290583175,0.7032700257629397,0.6299779423466418,0.6843264278358939,0.18424303340569603,0.1768434838917852,0.7558772286862842,0.05808146103265071,0.3652809226355318,0.5167217119706381,0.682333555265995,0.5328218261542292,0.7662250697553631,0.6450296251848885,0.19589572256611779,0.0072296582296388565,0.49149701532572365,0.34644893824133377,0.13409712698990658,0.2721327107475474,0.5898763184380198,0.02589432134389389,0.7514322346273555,0.3457926463365459,0.31283493584190686,-0.15339664521535634,0.6073115474632884,0.7118979224632989,0.16620256538595626,0.5561690036874251,0.5834281929800427,0.2113447006494689,0.2178473507670059,0.2081811700091663,0.4896663230613693,0.01169049256890743,0.8995655388499953,0.40828537633131906,0.09534771896797711,0.7376163250583334,0.5434463034496553,0.5173464976575767,0.16202256850986446,0.2648287253032967,0.14647472537423814,0.6671110647667039,0.1259499126463684,0.6407434854343317,0.7755978944320774,0.4056522777845583,0.6531512862404693
