,Putamen_R,Temporal_Pole_Mid_L,ParaHippocampal_R,Precentral_L,Temporal_Inf_L,Thal_IL_L,Thal_VL_L,OFCant_R,Temporal_Mid_L,Thal_VA_R,Precuneus_R,Cingulate_Mid_R,Olfactory_L,Heschl_L,ACC_pre_R,Frontal_Mid_2_R,Cuneus_R,Olfactory_R,Cerebellum_Crus2_R,Thal_MDl_R,Temporal_Pole_Mid_R,Parietal_Sup_L,Frontal_Inf_Oper_R,OFClat_L,Thal_VL_R,Vermis_7,Raphe_D,Occipital_Inf_R,Paracentral_Lobule_L,Frontal_Inf_Tri_R,Vermis_8,Occipital_Sup_L,Vermis_10,Thal_VPL_L,Temporal_Pole_Sup_R,Frontal_Mid_2_L,ACC_sup_L,ParaHippocampal_L,Frontal_Inf_Oper_L,Cerebellum_10_R,Putamen_L,SN_pc_L,Occipital_Sup_R,Frontal_Med_Orb_R,Thal_VPL_R,Fusiform_R,Amygdala_R,OFCpost_R,Thal_MDl_L,Occipital_Inf_L,VTA_L,Thal_PuL_L,Thal_AV_R,Frontal_Inf_Orb_2_R,Vermis_6,Cerebellum_7b_L,Thal_LGN_R,Calcarine_L,Cerebellum_3_R,Temporal_Sup_L
Precuneus_R,0.5620396835906969,0.10815428702156792,0.7512155226728703,0.8897142596532053,0.45499655836459985,0.6179686014271497,0.41714102197028435,0.08474650487925066,0.7849314966118058,0.38868298620753017,1.0,0.7060991362793503,0.15693154590967504,0.06980598214569109,0.2551347889018065,0.8300768296139145,0.8484783052679169,0.09797226697737646,-0.3457219020501566,0.11880212274412628,-0.4096589881877636,0.6049250655258089,0.668173600220654,0.4748666035691889,0.5126184249920711,0.33297197555965685,0.15964005663149222,-0.014315350087978658,0.8595804226797737,0.4908885257963899,0.06285381786757009,0.6369525040563597,0.6056232833792868,0.20075221180803451,-0.10730679648686131,0.6860625752170968,0.2626023643603084,0.39137444339720423,0.5423436690433837,0.38971295599762334,0.3698616939000191,0.12780354668412536,0.6019580540563274,-0.1178496950038262,-0.010714908287947408,0.6772458427495517,-0.04248504470690565,0.4075866599631844,0.23804428014953802,0.13150269154229619,0.31614385460240974,0.1887148028001261,0.14490010113977247,0.367271851561058,0.5413421296714205,0.03750586088760794,-0.19763839346473216,0.785347529922564,0.8732506144149291,0.7283976374834347
Cingulate_Mid_R,0.5145342153788401,0.0672312513170511,0.5163653452579781,0.7416303240814681,0.2236997520381406,0.29946056182811365,0.35278088225723436,-0.07261085650088711,0.4911757993562711,0.17629088899359643,0.7060991362793503,1.0,-0.04725385034209473,0.363962385583737,0.1462254536885086,0.5959846671928719,0.5283060018239496,-0.13998816013406676,-0.2013115320771084,-0.11370527016509077,-0.4685412170392908,0.5280778220703221,0.5372118062839626,0.3737464329478283,0.41392855985565835,-0.011063884954132224,0.09383671606836223,-0.1558766554612468,0.6696007189877251,0.3418786973877225,-0.09437257195638415,0.5535713540389162,0.4271008263000816,0.24258992724745404,-0.25073256284919654,0.5236609771720346,0.46961592949764813,0.22616389783397833,0.5785087659253751,0.10847212155531545,0.2014128004633212,0.008244858297710609,0.4690733787643684,-0.11635451096705263,-0.01386991299035279,0.2799203325834627,-0.23307197817482306,0.13106243118640365,0.09970835018391626,0.08618723681750423,0.11485474480886929,0.5140535191603297,0.3589460355686296,0.18960924924465167,0.3231942650641609,0.05664982996877788,-0.27033318744386103,0.48116113282850614,0.6851650137242702,0.5400338514340964
Olfactory_L,0.6098848760389431,0.06853003229150668,0.4624330768760573,0.04931304727783876,0.5796271953123583,0.46537173947742816,0.43850112393724894,0.469296727168693,0.2677095066722671,0.781988826206536,0.15693154590967504,-0.04725385034209473,1.0,-0.16874847859117498,0.651437398531767,0.4116689923700196,-0.09363494008312837,0.8659955144464041,-0.13329189766516408,0.13725550621585772,0.022717509759470945,-0.2790137813674954,0.32621228983060563,0.5399221768217587,0.5704811992318916,0.36639373708621104,0.6747832717214657,-0.2027097139471074,-0.06642000341222246,0.5962327672363789,0.03622575433996101,-0.32032477842256896,0.17877376949561377,0.42580777997208025,0.0999304356025955,0.5279962373754822,0.4067582493897587,0.5094176501041303,0.4108183386067769,0.40229384229748355,0.467502145783176,0.10942382035024831,-0.23190397664542012,-0.06941792715476211,0.35128148035606865,0.26050098061218563,0.7506926539719357,0.5815041465535512,0.07755110649425401,-0.31500125866181206,0.3907365629224489,0.09721019575700822,0.21978450883639686,0.39645263264820596,0.03383393638701412,-0.3725684926254721,0.4752132321929598,0.05692183814810998,-0.006113685158361406,0.4570801180704516
Heschl_L,0.26304020219908586,0.007949221260136452,0.0055608495424675185,0.056148315398117724,-0.06657777133509299,0.02752502296378313,0.12356940403800615,0.27552545386435745,0.14050628662687276,-0.1379255099468874,0.06980598214569109,0.363962385583737,-0.16874847859117498,1.0,0.13355616090720115,0.15576414435991828,-0.02190278102955818,0.05696077394132722,0.327706713852221,0.14564749809473412,0.22708459894359742,0.30918436945874855,0.3450517845755872,-0.21243980381695332,0.10287584326798795,-0.12412961961053562,0.12730709382461278,-0.0873150948219223,-0.0424521633029758,0.2477799496084153,-0.08570154320959951,0.3010653092210875,0.38151487623587826,-0.003907066819352142,0.34166379097122124,-0.01630288098985295,0.42421664310562546,-0.07066907382826818,0.34875821123337963,-0.0858964283901447,0.14778055352620817,0.19422301408794324,0.17955090392678869,-0.269983733235855,0.38178521788515263,-0.11270372185973791,-0.013174311589531055,0.1325388901941773,-0.07779739407111594,-0.1776179153694379,0.11522862768171731,0.5899323851958358,0.11804562897660408,0.14405754403595777,-0.24223898093473198,0.4104584821551034,0.21117571229652787,-0.17025685466937768,-0.01125084134349676,0.20506672951672525
ACC_pre_R,0.5639472198968621,0.2643580278266414,0.30612437194347353,0.2308748877888961,0.4177017488577042,0.36434535863080664,0.5761529612683155,0.7284206709532763,0.3184034352937418,0.6699919141096664,0.2551347889018065,0.1462254536885086,0.651437398531767,0.13355616090720115,1.0,0.4840300012884305,-0.05518709689267028,0.6346098439501892,0.024104638506869162,0.19521568262648756,0.2040478741445871,-0.08131033384694657,0.34450810210354177,0.5461454211479961,0.6059253355830958,0.16309775069923663,0.6293273938485713,-0.36089361561291505,0.14748156606494672,0.5200642077017428,0.04416625590354252,-0.0756956746195163,0.4188339872210597,0.45866482664853436,0.18785697111611993,0.4641167965887537,0.6891165196460096,0.1537829015763003,0.5100624621268071,0.1332369134123168,0.3713558100645547,0.3467160154753547,-0.21187583579770722,-0.18073227720008667,0.47840106532612725,0.20613879865031864,0.4742664279518797,0.2992921948734846,0.02850456815091726,-0.23779263973685175,0.3772419092288351,0.43707315581750733,0.46871979258071883,0.32316015990879393,-0.040497979603361794,-0.14903464555491952,0.3984839986621423,0.07916292771684301,0.17755235671849012,0.3964371960810473
Frontal_Mid_2_R,0.7996369071877049,0.09522101534345119,0.7954043830702372,0.72505046953451,0.6118121434213382,0.7883782069317787,0.6701921619550932,0.3118370768423679,0.8005296458604552,0.6564690131046474,0.8300768296139145,0.5959846671928719,0.4116689923700196,0.15576414435991828,0.4840300012884305,1.0,0.6723972712291283,0.3975470400944035,-0.2243668207920114,0.3498800991359607,-0.2333067935325963,0.3472825736237466,0.8280337998490473,0.5130187027814107,0.7643627984910558,0.5496535116730823,0.5123724781167205,0.037174647470469536,0.5676543829398079,0.7562912110760147,0.16675333311136148,0.39963017743006873,0.6487709466024172,0.45129447592539484,0.15874038791025977,0.8407896020976786,0.5362848176647883,0.5265237504725125,0.706682755475087,0.5440559697450165,0.585834685849754,0.2816159814594719,0.3962824231822089,-0.09855118680062414,0.3527235205677236,0.778904433806079,0.2879265184456501,0.5560840699880938,0.38278842003595,0.02482298669808363,0.5264374554368016,0.3787336424622416,0.20761385468120172,0.4915639156011273,0.5846086294112193,0.007306682475029132,0.15842455212453016,0.7141925773086134,0.7173567943375724,0.89922586750942
Cuneus_R,0.25461392947986083,0.09328924464736835,0.5767320771566392,0.7499968955412808,0.35922541869746233,0.5263009831379374,0.34388752567864855,-0.16443157107218515,0.710547815391992,0.18048407178162099,0.8484783052679169,0.5283060018239496,-0.09363494008312837,-0.02190278102955818,-0.05518709689267028,0.6723972712291283,1.0,-0.14994455375290758,-0.2524128512582391,0.2762411607015245,-0.23390611535620726,0.576782990074336,0.6070750536094971,0.22116714880310265,0.37094955204012514,0.4318953621664231,-0.05628230469976639,0.3182000136840193,0.7217262768495287,0.31493167894952456,0.18184100205833195,0.7284773921181505,0.41516035073371066,0.2264213322043599,0.07666320596729674,0.5568062799900529,0.07955086201623736,0.3811875358344246,0.34343965773157,0.4345080554771642,0.21922248144987116,0.16642093863750124,0.77465120657689,0.05790305996497832,-0.0012446690436121058,0.7616601400533535,-0.13790863410240262,0.2953111516652797,0.422411333513354,0.3456311252586941,0.266301807344701,0.12836750588219598,0.023580361121029684,0.1341267964146981,0.7409029347527668,0.16906169642194294,-0.1884103620070248,0.8751513664866576,0.8027255920823638,0.585015745356623
Olfactory_R,0.5793824727813572,0.10876790743857771,0.36189082637592795,-0.03921901977502259,0.4316121831112868,0.38210349911404795,0.34310251801271047,0.6760422829141554,0.24195029582383018,0.6750941852883836,0.09797226697737646,-0.13998816013406676,0.8659955144464041,0.05696077394132722,0.6346098439501892,0.3975470400944035,-0.14994455375290758,1.0,-0.02107985672633965,0.20929337509587187,0.20145327901023913,-0.14280906412098576,0.3418091849209537,0.24227896027894283,0.4622768649227335,0.3342605815026021,0.6572458078126834,-0.17997452502879738,-0.15222281199067655,0.5689853262224639,0.06949132187887716,-0.2415513022363705,0.23278203793035204,0.2763950584855189,0.27510852634047034,0.3182168402464235,0.3819146265770142,0.41003323254685237,0.3002475898727554,0.45460033216675455,0.4285219880063325,0.16882189357287827,-0.24423603186450446,-0.19838191011085377,0.4688452075457035,0.1866227062176293,0.8120413158379235,0.7266819502709299,-0.02087216119949274,-0.43340608130853314,0.3746522925485215,0.10078875296830296,0.11972628622056376,0.41145388364629065,-0.08329105273223895,-0.14250230159943436,0.596366543231887,-0.057589718640888826,-0.12336156059549995,0.43120817542378703
Cerebellum_Crus2_R,-0.13211905405283025,0.040094086704092514,-0.3556770902741086,-0.35682180589571283,-0.13839513932459002,-0.16953779733042212,0.027741277578651507,0.0782577811577809,-0.17787481970095625,-0.08786765555684932,-0.3457219020501566,-0.2013115320771084,-0.13329189766516408,0.327706713852221,0.024104638506869162,-0.2243668207920114,-0.2524128512582391,-0.02107985672633965,1.0,0.2676100209943451,0.48218317382930564,-0.07476288331597745,-0.05121618476162691,-0.2882420455092573,-0.02360851136095578,-0.12106324880321004,0.05573831277563467,-0.019131019371075062,-0.37664487951190145,-0.03443115974748434,-0.013323589304011315,-0.11321188955237474,0.02154830243326312,0.11604022215344956,0.39778004971588654,-0.2172882479123581,0.19616829701421362,-0.19513086946571406,-0.08257421619890482,-0.052709389946631324,-0.006431411730450713,0.21730342698817076,0.009375952626724797,0.1516305089109874,0.3622686339324307,-0.21818893336371467,0.05583551372044847,-0.11299769857277303,0.08253257208030639,-0.13567820957824728,0.06882783248092737,0.3334690905859853,0.09729647875478506,-0.07615656043295449,-0.26460930597902543,0.29638868148321107,0.3495424672374198,-0.31459333701524955,-0.35462299940574404,-0.09117247252102627
Thal_MDl_R,0.30398042344247667,-0.05762311771692654,0.3544653900554809,-0.04583021585233424,0.4199641082301328,0.5499845752923103,0.5733108455897875,0.24068140397553775,0.4104133601849162,0.3570788821152361,0.11880212274412628,-0.11370527016509077,0.13725550621585772,0.14564749809473412,0.19521568262648756,0.3498800991359607,0.2762411607015245,0.20929337509587187,0.2676100209943451,1.0,0.3177522415125718,-0.05805084215460405,0.49507340134380534,0.018386636357901807,0.5114234067457178,0.5931261689244173,0.5055303566339778,0.30965113386282983,-0.07852598216841791,0.4458805285784152,0.5599097780991794,0.05568924242748168,0.4120470041004973,0.50079192324644,0.6346414994816205,0.27582233421334196,0.4283419137890388,0.37703172682686165,0.3610610785553537,0.40113709447315543,0.6236844788791432,0.7852898866684376,0.21271295632759465,0.17383178250537226,0.7423159957993172,0.4880131482162329,0.2665113839544561,0.3173618769674281,0.5867112491097489,0.11399326899258862,0.5988890364673856,0.38763829522184007,0.13505927135975287,0.48549356452884296,0.11943513281084406,0.1032911900676869,0.5353293564699368,0.2239287237603679,0.07960694093560934,0.43121207347495066
Temporal_Pole_Mid_R,-0.2182625868273946,0.09127850594928993,-0.39086067957879905,-0.4504703097965875,-0.23112250576355955,-0.11524456796459513,0.10782205172691144,0.3521323270297234,-0.2682136141041061,-0.026125136812626654,-0.4096589881877636,-0.4685412170392908,0.022717509759470945,0.22708459894359742,0.2040478741445871,-0.2333067935325963,-0.23390611535620726,0.20145327901023913,0.48218317382930564,0.3177522415125718,1.0,-0.007972170474255856,-0.05070651311336761,-0.3094521918090137,0.02822943345222238,-0.08111624997239154,0.0160345303798209,0.18593979383528517,-0.41057333165085935,0.07214441614483803,0.14952097218688276,-0.07001574328668776,0.04822583052686078,0.16799717862224756,0.8149835487441343,-0.1969361057673709,0.1816955493520841,-0.07637817462129014,-0.20741134273294412,-0.02431593969751337,0.010892671704804329,0.24475977925299364,-0.007889326705907251,-0.0009304217725008803,0.48800916005074146,-0.129410795250459,0.40902573449269,0.06081783801594857,0.19903950715729654,-0.16756234201574857,0.25692245159728727,0.27655800767180694,0.13605582196042398,-0.1203577600908096,-0.2171003629989166,0.48056703003970835,0.5472525925239583,-0.35417760212896515,-0.4793713161831979,-0.20277748119340722
Parietal_Sup_L,0.1195539606945841,0.021970606972529394,0.2829947415134612,0.48014769136666197,-0.2250051594127789,0.12491395483364745,0.10621334701118106,0.06604381578358952,0.28842935083187654,-0.13268643956853884,0.6049250655258089,0.5280778220703221,-0.2790137813674954,0.30918436945874855,-0.08131033384694657,0.3472825736237466,0.576782990074336,-0.14280906412098576,-0.07476288331597745,-0.05805084215460405,-0.007972170474255856,1.0,0.3976831088241158,-0.055735089853493805,0.13070874611382305,-0.24081627438241757,-0.3218057404348524,0.05140742205349133,0.6155240526941684,0.1753655074317721,0.0485927161581678,0.7720804539893349,0.42836999701273915,-0.08263842227746844,0.12995621421911585,0.20366205152826836,0.10575107635558595,0.19437684384454149,0.07251395525124818,0.1337009229540887,0.05703537560439683,-0.037278279277810834,0.771011899440154,-0.17604228745558628,-0.08829762199274015,0.13458063931970668,-0.1416196737601988,0.2660268126383132,0.2261394541106144,0.034275289689686184,0.16361783270564634,0.23260813750175946,0.191054521322168,0.04441030435963304,0.21422746868653453,0.558272566458771,-0.2758021528859123,0.2911083851141503,0.41849154967252156,0.28744516821142885
Frontal_Inf_Oper_R,0.727215658719621,-0.022976109688762573,0.7270625445933893,0.5473004836175125,0.5584194990559734,0.7474468398326207,0.6936435375393537,0.30072167852896997,0.725444195320732,0.5127698547647156,0.668173600220654,0.5372118062839626,0.32621228983060563,0.3450517845755872,0.34450810210354177,0.8280337998490473,0.6070750536094971,0.3418091849209537,-0.05121618476162691,0.49507340134380534,-0.05070651311336761,0.3976831088241158,1.0,0.3029628379001161,0.7498849685138701,0.49493782360459976,0.49563529498870346,0.172113833507476,0.43648058487296365,0.7872322681884983,0.24929328072189375,0.44921845061536914,0.6421308592543342,0.5346633080531742,0.3619165242037166,0.7080073484141461,0.5935268733931559,0.5955486519145381,0.7108699215279828,0.4661176246821144,0.601897860357837,0.39126565732596774,0.4995512432746932,-0.11136066349682135,0.5356807208984519,0.6140906818019184,0.3318872729460359,0.5731707249177265,0.42305356957693047,0.04669484340049485,0.5457406203114115,0.5203693316903054,0.303255586263024,0.4891884956986284,0.39724185981873034,0.0949235005780395,0.31350593900313806,0.5548280185293711,0.5019073862400747,0.8346111991368768
OFClat_L,0.5624239259496293,0.05037780600308797,0.5588818844504423,0.4583637504076426,0.48875075412242475,0.5207373328105017,0.5177904608702408,0.09981520929160169,0.40535429509610327,0.554546981470366,0.4748666035691889,0.3737464329478283,0.5399221768217587,-0.21243980381695332,0.5461454211479961,0.5130187027814107,0.22116714880310265,0.24227896027894283,-0.2882420455092573,0.018386636357901807,-0.3094521918090137,-0.055735089853493805,0.3029628379001161,1.0,0.5511656942926508,0.25784569053764983,0.3625782091218293,-0.17324353822448343,0.35048740755939084,0.44024161409040874,-0.012152334530712974,-0.022234936244106218,0.2966330950693101,0.4104192831993591,-0.18634407204541628,0.7331422829555837,0.4258483663461604,0.338372606106465,0.562518952535121,0.07711743142693188,0.45840631025278594,0.14013511068752293,0.0467058087270773,0.05920657393225288,0.06686500604445507,0.38975630795019767,0.16661033342384746,0.12280886753213982,0.16121431142799747,0.07263341783370295,0.2564310071617991,0.1590832504584096,0.33465819372737154,0.4053652328527369,0.22276035150893528,-0.35336657094425006,-0.04632538208103981,0.3799696476842701,0.47664229574739264,0.4450291353691425
Thal_VL_R,0.8173256570467932,-0.020353658050167794,0.7058416767087324,0.3563093747726342,0.6269078061080566,0.770977844612542,0.9235926423530673,0.3626556541223892,0.5787837126552869,0.7802327114235188,0.5126184249920711,0.41392855985565835,0.5704811992318916,0.10287584326798795,0.6059253355830958,0.7643627984910558,0.37094955204012514,0.4622768649227335,-0.02360851136095578,0.5114234067457178,0.02822943345222238,0.13070874611382305,0.7498849685138701,0.5511656942926508,1.0,0.4566814531754823,0.7019654070382768,0.019837181060392544,0.2939794080678717,0.8373783268404675,0.3011338737541844,0.12816070855957978,0.5919729458222039,0.7980743453242508,0.36059451577244694,0.7926526351064075,0.8011936744821229,0.6552226092552326,0.7495186787334973,0.5052819024006597,0.7889354840888226,0.527571223743698,0.26184338257265266,0.04301311768645682,0.6324711317785152,0.5980755568886615,0.5045270242669128,0.47864169935154155,0.6092569829500448,-0.03755852958908167,0.6923847310403917,0.5893165800554588,0.597018744155648,0.6047590214914919,0.29976846260394685,-0.08541673883218438,0.4336236807648722,0.4154019262436216,0.399619121805364,0.7756391801306012
Vermis_7,0.4210392671830734,-0.03617781880654945,0.5057437911218808,0.25137561143331005,0.6785284544627361,0.6515395746611111,0.45501463051679397,-0.005472339088756635,0.5916137396307264,0.45861979797615343,0.33297197555965685,-0.011063884954132224,0.36639373708621104,-0.12412961961053562,0.16309775069923663,0.5496535116730823,0.4318953621664231,0.3342605815026021,-0.12106324880321004,0.5931261689244173,-0.08111624997239154,-0.24081627438241757,0.49493782360459976,0.25784569053764983,0.4566814531754823,1.0,0.47714486685227747,0.3930805686751714,0.014107012155544637,0.45284731615341645,0.3174811406931341,-0.013520050748578196,0.21632305960241885,0.41785989205309465,0.2677150793570692,0.4968413003639883,0.17415077626823744,0.39811543278039013,0.4357034105182083,0.5496997988178474,0.4788717948884867,0.42512204357312966,0.12897468262563305,0.1446955562999067,0.407139583157272,0.785117157621051,0.32713337649747504,0.3684155474211643,0.31426729831346595,0.1893362278827873,0.34122741724717115,0.0411049286691967,-0.13131819150287402,0.4156568090914719,0.485937047292213,-0.2534224243856131,0.39429617724855687,0.574888070550275,0.33020689019271604,0.5794371058965632
Raphe_D,0.710545572954885,-0.05064313182040319,0.4733393090893016,0.0847638200563536,0.6574753016824815,0.5472535112514954,0.6232885461643177,0.5029088991063587,0.3997697833295596,0.7990951876290445,0.15964005663149222,0.09383671606836223,0.6747832717214657,0.12730709382461278,0.6293273938485713,0.5123724781167205,-0.05628230469976639,0.6572458078126834,0.05573831277563467,0.5055303566339778,0.0160345303798209,-0.3218057404348524,0.49563529498870346,0.3625782091218293,0.7019654070382768,0.47714486685227747,1.0,-0.1933434736100632,-0.045337739737066535,0.6505028311399044,0.26396240723541947,-0.3010444880968215,0.43320970681539156,0.5401684725959613,0.23335422172989928,0.49768789439073413,0.6445489597195382,0.4407981811060059,0.578640439519888,0.4138252456238177,0.6567265434246843,0.4733993266964775,-0.2656193212318004,0.013438134505639535,0.6933870780281276,0.335284738347807,0.532501884826294,0.42835666859091204,0.20346057437557744,-0.270086598599465,0.5465778925602737,0.4329818438058933,0.316209429138807,0.543231385292754,-0.028932736048753207,-0.35037208520469054,0.6263068810597882,0.0979939286953147,0.04710825712437248,0.5871613124263082
Occipital_Inf_R,-0.12553640356970291,-0.05632933721495549,0.026166022488964075,-0.03166060332338653,-0.04322112634893945,0.17717384904104663,0.12669843264270064,-0.39787601407788276,0.05239274360234049,-0.22184060057042604,-0.014315350087978658,-0.1558766554612468,-0.2027097139471074,-0.0873150948219223,-0.36089361561291505,0.037174647470469536,0.3182000136840193,-0.17997452502879738,-0.019131019371075062,0.30965113386282983,0.18593979383528517,0.05140742205349133,0.172113833507476,-0.17324353822448343,0.019837181060392544,0.3930805686751714,-0.1933434736100632,1.0,-0.16557682312130215,0.028812458299011467,0.28110482032678274,0.19655723857492308,-0.22009226684579566,0.21948598960632754,0.395475142874635,0.0647720603176856,-0.10300705251626886,0.10753589628192652,-0.008122534756148981,0.28223523472751155,0.07020835894922262,0.19026397930577874,0.34364043316729764,0.20203759204964136,0.12174708526346943,0.415666342933871,0.08703363322427791,-0.009113451959853629,0.29419147097732967,0.39530164305853643,0.05872697652938715,-0.08948296994454275,-0.12081560232032929,0.05261684275575229,0.41783605281388125,0.16361460737231803,0.05679502595061114,0.30828605707266327,0.06305639905173677,0.04633731476513274
Paracentral_Lobule_L,0.3001161009892142,0.07470961106208188,0.5310184571540564,0.8831936501495682,0.1939633431151672,0.34937477398977995,0.1855527507053411,0.055923845914527655,0.536770174681999,0.22117945961561142,0.8595804226797737,0.6696007189877251,-0.06642000341222246,-0.0424521633029758,0.14748156606494672,0.5676543829398079,0.7217262768495287,-0.15222281199067655,-0.37664487951190145,-0.07852598216841791,-0.41057333165085935,0.6155240526941684,0.43648058487296365,0.35048740755939084,0.2939794080678717,0.014107012155544637,-0.045337739737066535,-0.16557682312130215,1.0,0.21964083127354855,-0.04874534876016365,0.6400215905187989,0.47628618785106736,0.0050491447138140775,-0.2773732926323473,0.43771677996625047,0.08432447442692315,0.20700560314759625,0.3099073177305476,0.10052835247538752,0.11967344937858883,-0.006169173108732655,0.4677631134953111,-0.15848332918966035,-0.23918648770856588,0.4091368274034409,-0.26435178548376775,0.1787232751702117,0.09839685269474993,0.13322171778758163,0.16104682023586242,0.08292257716368309,0.16227272145889998,0.13052546175470053,0.39657825132724245,0.014314268834472387,-0.4174644899209729,0.6508531524065615,0.8160207880949513,0.42565914592576104
Frontal_Inf_Tri_R,0.8250112040962165,-0.06860045578531526,0.7021171187406469,0.3121432319226294,0.49892387702956953,0.8169316599458163,0.6947880584718791,0.4047876520464979,0.5061521630910234,0.6716143313529688,0.4908885257963899,0.3418786973877225,0.5962327672363789,0.2477799496084153,0.5200642077017428,0.7562912110760147,0.31493167894952456,0.5689853262224639,-0.03443115974748434,0.4458805285784152,0.07214441614483803,0.1753655074317721,0.7872322681884983,0.44024161409040874,0.8373783268404675,0.45284731615341645,0.6505028311399044,0.028812458299011467,0.21964083127354855,1.0,0.2551491907978446,0.09876734763620339,0.6521657384035445,0.5552839555836447,0.4528982254556975,0.764391304381076,0.6701385018746285,0.6609333868083537,0.7469243598499318,0.5062854234129089,0.7942850801678413,0.34653638341388115,0.2556437899850953,-0.11800418439663975,0.5466763009864889,0.522983704147408,0.5816292587845922,0.5778256654678061,0.44929317413854847,-0.2201955763190054,0.653312253334635,0.5184772773840285,0.3510138286550436,0.6546254007049441,0.1883968264727258,0.05033070500502907,0.4052435366992026,0.2869453371220394,0.3193809792854337,0.7666225522223062
Vermis_8,0.15633236790308228,-0.06800476094770655,0.3136464606738856,-0.11964909575418337,0.13182173272996803,0.2922415987247829,0.3593937215340465,0.15381693122907267,0.16590884975485562,0.21795416278059493,0.06285381786757009,-0.09437257195638415,0.03622575433996101,-0.08570154320959951,0.04416625590354252,0.16675333311136148,0.18184100205833195,0.06949132187887716,-0.013323589304011315,0.5599097780991794,0.14952097218688276,0.0485927161581678,0.24929328072189375,-0.012152334530712974,0.3011338737541844,0.3174811406931341,0.26396240723541947,0.28110482032678274,-0.04874534876016365,0.2551491907978446,1.0,0.038623416318724874,0.25942181012494625,0.33736509947006993,0.350498511646544,0.1630375385155984,0.22384488496735,0.3433421811439289,0.12842327822856275,0.3370088134123409,0.4568039441120057,0.5112297576085875,0.1473159260760215,0.17024986136005613,0.36401439283577336,0.26583605316078,0.15520096396163247,0.2433568300438185,0.5106646424660379,0.10901577306053165,0.39530063460795856,0.1783398913259925,0.11107301480412994,0.32740963230700426,0.09937617865634366,0.13062868998854066,0.2053568624294279,0.08007247349147589,0.027474309569344862,0.1986162963858738
Occipital_Sup_L,0.12386285200981058,0.27570103365923376,0.26257306583033435,0.5907747407693208,-0.023395727976227687,0.2161206578029538,0.1482908779801615,0.013204534468665466,0.4990254993757161,-0.2121400630331571,0.6369525040563597,0.5535713540389162,-0.32032477842256896,0.3010653092210875,-0.0756956746195163,0.39963017743006873,0.7284773921181505,-0.2415513022363705,-0.11321188955237474,0.05568924242748168,-0.07001574328668776,0.7720804539893349,0.44921845061536914,-0.022234936244106218,0.12816070855957978,-0.013520050748578196,-0.3010444880968215,0.19655723857492308,0.6400215905187989,0.09876734763620339,0.038623416318724874,1.0,0.3663744523675729,0.05009062016537016,0.0733598671210595,0.17275078778200226,0.08986126891823895,0.02784122222997943,0.24611126844356193,0.07471750161843022,-0.026132724601786447,0.0913350627098568,0.7203117524578219,-0.2107570650552497,-0.08180771378227414,0.33910358825541004,-0.2687126993644799,0.172914135122152,0.14575131559958834,0.3976891455725441,0.011927534807107511,0.22254041108057399,0.09857100761368026,-0.01957525470801772,0.4393933125798325,0.4699355921536439,-0.33496117341411036,0.5747562967819729,0.6218312032220416,0.31804259023989084
Vermis_10,0.623472029003205,-0.05619503274591725,0.5256014127473934,0.41746225056024355,0.3754292772737477,0.6348863778341002,0.5066552145611302,0.4723515895983458,0.6454230723233372,0.4246303913437361,0.6056232833792868,0.4271008263000816,0.17877376949561377,0.38151487623587826,0.4188339872210597,0.6487709466024172,0.41516035073371066,0.23278203793035204,0.02154830243326312,0.4120470041004973,0.04822583052686078,0.42836999701273915,0.6421308592543342,0.2966330950693101,0.5919729458222039,0.21632305960241885,0.43320970681539156,-0.22009226684579566,0.47628618785106736,0.6521657384035445,0.25942181012494625,0.3663744523675729,1.0,0.22955000168143355,0.3360710814095754,0.5401942467364711,0.5009294192174566,0.33649231218512254,0.5514158819741929,0.20448105891206644,0.5843401030478101,0.3726418064675213,0.367126347357297,-0.19399524940208654,0.43725438717769183,0.3612597971699877,0.09243480380029842,0.3801501623808507,0.3744453411583194,-0.08365432403974984,0.5709204901115171,0.4806394206339123,0.23494245663034452,0.4588859475997018,0.11585721396291422,0.29796132921725377,0.1937984737697621,0.29684435790542246,0.41750581812121534,0.6478886334001875
Thal_VPL_L,0.50411536480761,0.12054629124135334,0.41919085080667057,0.10470367628008759,0.5632824378289935,0.48765232565588834,0.8606641237383561,0.11503429542359565,0.38604797205419555,0.5291038352952891,0.20075221180803451,0.24258992724745404,0.42580777997208025,-0.003907066819352142,0.45866482664853436,0.45129447592539484,0.2264213322043599,0.2763950584855189,0.11604022215344956,0.50079192324644,0.16799717862224756,-0.08263842227746844,0.5346633080531742,0.4104192831993591,0.7980743453242508,0.41785989205309465,0.5401684725959613,0.21948598960632754,0.0050491447138140775,0.5552839555836447,0.33736509947006993,0.05009062016537016,0.22955000168143355,1.0,0.3556990802756013,0.537779930498296,0.7501633844078212,0.44976018346613555,0.6172375463973371,0.42960487571784756,0.5393103258410494,0.6101702648607896,0.22468395529340718,0.15584173305732357,0.6332837903704049,0.46766713084732214,0.44974686425270316,0.23510482610011227,0.557721392275421,0.187058883970965,0.4813391466068412,0.6157286183917428,0.6540696329960797,0.41262589205354483,0.23695655505594998,-0.12656557259523238,0.4894666326667704,0.31122656701961443,0.2045784913415253,0.5210440584787182
