,Precentral_R,OFCmed_L,Thal_PuI_L,Fusiform_R,Occipital_Sup_L,Frontal_Mid_2_L,Amygdala_R,Cerebellum_Crus2_R,Vermis_10,Precuneus_R,ParaHippocampal_L,Heschl_R,Frontal_Med_Orb_R,Pallidum_R,Temporal_Inf_L,Cerebellum_3_L,Parietal_Sup_R,VTA_L,Angular_R,OFClat_R,Vermis_9,Putamen_R,Vermis_6,Cerebellum_9_R,Frontal_Inf_Tri_R,Thal_VL_L,Cingulate_Mid_R,Thal_MDl_R,Insula_L,OFCpost_R,Occipital_Mid_R,Cerebellum_3_R,ACC_pre_L,Olfactory_L,Frontal_Sup_Medial_R,Red_N_R,Temporal_Pole_Mid_L,OFCant_L,N_Acc_R,Vermis_7,Thal_VA_L,Parietal_Inf_R,Temporal_Mid_R,Frontal_Med_Orb_L,Thal_MDl_L,Heschl_L,Frontal_Inf_Tri_L,Angular_L,Thal_PuM_L,Thal_Re_L,ACC_sup_R,Cingulate_Mid_L,Calcarine_L,Postcentral_L,SupraMarginal_R,Cerebellum_7b_R,Occipital_Sup_R,Vermis_3,Paracentral_Lobule_L,ParaHippocampal_R,Frontal_Sup_2_R,Cerebellum_4_5_R,Thal_PuA_L,Parietal_Inf_L,Thal_IL_L,Thal_PuL_L,ACC_sub_R,Vermis_8,Thal_PuM_R,Thal_LP_R,Lingual_L,Cuneus_L,Frontal_Inf_Orb_2_L,OFClat_L,Thal_PuL_R,N_Acc_L,Amygdala_L,Precentral_L,SN_pc_L,Thal_IL_R,Supp_Motor_Area_R,Temporal_Pole_Mid_R,Rolandic_Oper_L,Cerebellum_6_R,Thal_LP_L
ParaHippocampal_L,0.017386830170300138,0.16021751540569526,0.32632208333466384,0.4378132455440186,0.02784122222997943,0.6286731896712333,0.5041876785274665,-0.19513086946571406,0.33649231218512254,0.39137444339720423,1.0,0.22158554815143475,0.14811826642877013,0.5243584515572279,0.4216296877787488,0.45398417181576434,-0.18415280183098762,0.5866838032526376,0.2149209750898685,0.43751192545046397,0.1788360312681253,0.5393565466938396,0.26543082598290485,0.32813348273880527,0.6609333868083537,0.5157825058409056,0.22616389783397833,0.37703172682686165,0.6205573865094257,0.6565408744706207,0.36894364631527243,0.20173873444716572,0.03899444347195794,0.5094176501041303,0.34016420492852795,-0.11094781949867549,-0.26486610744718636,0.5126208741252339,0.09443447140724531,0.39811543278039013,0.4980726666228217,0.23499382540590327,0.5817734755676557,-0.1522665800807307,0.5990010345981943,-0.07066907382826818,0.3954946967978024,0.23621413354337198,0.4182231243332806,0.3312354415600388,0.35117074914405505,0.4885721562084876,0.25076477426159605,0.17560109584221117,0.5977653227635205,0.44406867078825996,0.3420334767586382,0.15958504922155878,0.20700560314759625,0.7146975859855222,0.41071497638418536,0.44692589431161645,0.30325891076117895,0.38897324245873305,0.5586848005482772,0.23862931880401678,0.17356651224588407,0.3433421811439289,0.305749817056355,0.4216253604518801,0.026869994294319598,0.19051818637253135,0.3130785293520537,0.338372606106465,0.26714559566887874,0.40659257996228454,0.7572082684430749,0.17733285807070975,0.2395611286440534,0.12393268471091809,0.555579867939326,-0.07637817462129014,0.39963132872392176,0.37045068728411357,0.24333023659175734
Heschl_R,-0.5633827835113713,0.18082901883575417,0.05185517348102601,0.05187402009913773,-0.1768563826800878,0.04241498758770481,0.5982369504558158,0.43786469083502266,0.18821257846805192,-0.3311569090945846,0.22158554815143475,1.0,0.02609796420583001,-0.02504922948213678,-0.020590235783048864,0.18801489274586622,-0.4713160747617049,0.41850781205528453,-0.023227942891737813,0.5207006925115011,0.24569778916925772,0.15596242584174178,-0.11767905983747946,0.023179774035929405,0.4397815299550566,0.314520044333021,-0.3737922367409668,0.5242984831225028,0.2341028773886046,0.24431693466673338,0.40085368118885234,-0.4493276057107658,0.06904933052287456,0.21564435280113564,0.2114039235422367,0.45805289027219825,-0.12595297165049774,-0.028139896749785204,0.2761425345488993,0.21263344418153676,0.17085661384177891,-0.5168230946544113,0.3723858384540469,0.028484594889438584,0.34519551794603,0.31484485199571427,0.3658456590411772,0.18919403837474313,0.4103775788295434,-0.0068274394838927915,0.452827662554656,0.07697194592150658,-0.26434419610032966,-0.2920044360715921,3.850582444837051e-06,0.012902850309283263,-0.019649777107989912,-0.12532122319307318,-0.50397789702794,-0.10856467308577783,-0.2060166622242349,-0.2225509032501875,0.4624238560250407,0.06765987113651863,0.24336084671975552,0.3801342515340475,0.21245781652414242,0.2889771517304548,0.6904519270394839,0.44367866724122285,-0.22329551476395107,-0.23257142724590932,-0.0787192758888506,-0.2765778477354844,0.4579086532246582,0.29772754547650365,0.21667838220313643,-0.4366607160272365,0.3303898787841211,0.31625247833854253,-0.1382673419652422,0.7227013364192699,-0.12124226486965231,0.13551678106371273,0.39753227133041985
Frontal_Med_Orb_R,-0.18621928169929355,0.16064319025712817,0.20117745509965856,0.1515853729855015,-0.2107570650552497,0.05554165249270318,-0.08184649436972034,0.1516305089109874,-0.19399524940208654,-0.1178496950038262,0.14811826642877013,0.02609796420583001,1.0,-0.04631320886114894,0.05610946824068591,0.10665220567571536,-0.2253504635620841,0.10996751268143201,-0.05452725965351988,-0.11754228903410928,-0.18567804742022456,-0.14745539950021563,0.1551422915742278,0.10765592584140629,-0.11800418439663975,0.1070092058352575,-0.11635451096705263,0.17383178250537226,-0.1192390332917243,-0.11260753922136661,0.14412342719218052,-0.042514464774833505,-0.03499791634163279,-0.06941792715476211,-0.03546011471079205,-0.05769903690672152,-0.1778987990687227,0.3010543197219866,0.0032259563053670783,0.1446955562999067,0.0043225030198113905,-0.1282889179318255,0.1267814020694377,0.15013480964643108,0.3005034188713519,-0.269983733235855,-0.162464560660109,-0.11158550523947217,0.06076437867010195,-0.10571580534687287,0.016028054685001212,-0.08067658307332462,0.04727623761141555,-0.13808522123292827,-0.0233828568826026,-0.02894204930196591,0.05160003193423529,-0.028153100005281147,-0.15848332918966035,0.01878179618794763,-0.07669385937132397,-0.08420029975048166,0.20703642586306692,-0.09438715264338292,-0.04238601912496939,-0.017619391106041712,0.08195908923785813,0.17024986136005613,0.14390666392335208,-0.04763733268476674,-0.09455448879103964,-0.0037479817104758666,-0.055795488125902376,0.05920657393225288,0.013284455247908304,-0.04665339589831559,0.13496875168570444,-0.12201081783416802,0.09165915408484128,0.05017980815267093,0.02074518532222968,-0.0009304217725008803,-0.04302172182251895,0.18275011067374583,0.016150442908139363
Pallidum_R,0.30800842580020626,0.11797504734132515,0.2239138311768385,0.5611384834265742,0.1268348721110989,0.6363216909336208,0.20714901013742734,-0.2122426959781037,0.6161830700486642,0.6073650613193371,0.5243584515572279,-0.02504922948213678,-0.04631320886114894,1.0,0.5615931302954646,0.5574446157240812,-0.15283805822473417,0.479102530702735,-0.09963119750902251,0.41502974427858835,0.4421442469685522,0.8180679601365974,0.17199295773365497,0.4673504046960831,0.6805947310573406,0.5481321725085706,0.4082055634636151,0.4499774954095459,0.6765451814038174,0.48040379990987003,-0.0329496147301561,0.5110512227842048,0.023614880027759473,0.39862866576269573,0.26650533119626624,0.09285843625989885,-0.17939349087754522,0.23443301608851905,0.3523005954273947,0.5146374669426719,0.5573193841945471,0.2980124245406997,0.4125328807994288,-0.28565982200642676,0.3333737946241853,0.09145496486154547,0.5863427529629683,0.07405949035395462,0.3463174784877763,0.165257852311684,0.21519002636856657,0.46959280254498537,0.418777092300381,0.409278645065334,0.3632016084357649,0.6485418523035963,0.1780417888638332,0.3997707568906526,0.3866602202695944,0.8540569294613002,0.63520464710753,0.7083186367916627,0.07502978413802955,0.3620316889114648,0.8108175692649886,0.22684138182705094,0.1893173175396605,0.3136154805098647,0.19055058682739442,0.3585439954154677,0.367157199331779,0.1918802960910747,0.6903159946319262,0.5411066112858433,0.19269910287229663,0.2005164546610747,0.5382910522755586,0.4481812475545042,0.39959393015089245,0.37477623387434134,0.5742315771748183,-0.3736572553227412,0.6978486207359577,0.3976605059502725,0.09476465307674427
Temporal_Inf_L,0.24105641587534973,0.23328543716708866,0.33342706537653644,0.6194455568603776,-0.023395727976227687,0.6000500657356017,0.3235819981024322,-0.13839513932459002,0.3754292772737477,0.45499655836459985,0.4216296877787488,-0.020590235783048864,0.05610946824068591,0.5615931302954646,1.0,0.6221642668858566,-0.41198399349730874,0.4441972716780236,-0.28654110761131496,0.22879471127528192,0.24885316786375883,0.6059500419678595,0.30003111872321003,0.4014833311353872,0.49892387702956953,0.6073255573345467,0.2236997520381406,0.4199641082301328,0.6103566935262096,0.42700609157906855,-0.09421803934686535,0.3507949511995373,0.23251901944819856,0.5796271953123583,0.36715733428555664,0.006896568377857265,0.05780663029886281,0.31411432643039533,-0.0740118978686108,0.6785284544627361,0.7757229831280185,0.09501029948595392,0.33504476733038685,-0.24663908246673769,0.2821236476922937,-0.06657777133509299,0.3297598762886998,-0.14385990635150744,0.33886007350170394,0.42786487142540863,0.2669416333924927,0.3391987329087086,0.5177451941604123,0.08359616560207012,0.24962658857679929,0.5450439017644612,0.07161331277997235,0.23533707549597738,0.1939633431151672,0.596452115223545,0.5087283144157853,0.5806534627972619,0.23774444733425512,0.08731005085452061,0.6111379244015273,0.17944216836310953,0.16897662076391903,0.13182173272996803,0.3786272633745798,0.2739161136803818,0.2119850420596837,0.10259575995016688,0.5752180521940643,0.48875075412242475,0.20729764625012895,0.5006661371505138,0.39749162628395035,0.3364787700950647,0.39046759484569477,-0.06653337476571498,0.5499868046170424,-0.23112250576355955,0.8077946822928663,0.5321876422701345,0.017490089943138578
Cerebellum_3_L,0.24138522027456943,0.1759410676850927,0.6100034404277247,0.7565729983200702,0.34534351399245655,0.7431210301364407,0.14775750179107494,-0.04896722186585666,0.6193916318908554,0.5698904971468073,0.45398417181576434,0.18801489274586622,0.10665220567571536,0.5574446157240812,0.6221642668858566,1.0,-0.26968272555324474,0.5938707368113754,0.04543751204926592,0.37412142588232683,0.5076618491034505,0.6062497383994149,0.5960381440457448,0.6757869582550922,0.6272900720482727,0.7929358700841445,0.40661930797399193,0.5626768032034986,0.5683350994717643,0.2755303534518314,0.30870537745863935,0.5608936007547493,0.23067448341194274,0.21079457025778484,0.5722599920755654,0.13454266401183046,0.03637569186643916,0.14092567080574805,-0.0277747259235083,0.558354518532097,0.6080880144156426,0.25670977456080346,0.6861417554283967,-0.37823737153443043,0.6732436487715107,0.12750673718016084,0.4765252834771172,0.2614826442988137,0.6941149395118655,0.23959646854017663,0.37930831783846575,0.6081488459105682,0.6656921757956804,0.38427802143602807,0.501718767448034,0.6405878126124323,0.4373192000196112,0.6613202313656834,0.341160430179918,0.5979698836216646,0.7159743624249144,0.7298435751893666,0.4774352981007427,0.48920242546688036,0.764487083396888,0.4517599131435934,-0.01878125975328594,0.30427821755899487,0.509255217451687,0.47419590110215404,0.5802861168090041,0.4838413871786039,0.41055084958127736,0.43168891934982956,0.3421222037648954,0.19039869292666378,0.1489654769208589,0.4439732942387347,0.4776822235398865,0.13920436155601362,0.6784277440424664,-0.02611600921438593,0.6806764606453056,0.673910302749143,0.23229407110246986
Parietal_Sup_R,0.5857724874124228,-0.20408847630641966,-0.08500105757584016,-0.4282732823119787,0.4970387436700833,-0.18516348128533194,-0.4494961931974206,-0.0657310347639429,0.08767443323700734,0.2382463586283503,-0.18415280183098762,-0.4713160747617049,-0.2253504635620841,-0.15283805822473417,-0.41198399349730874,-0.26968272555324474,1.0,-0.2774430308558885,0.7173423016161068,-0.25493094013583867,-0.27120898939119664,-0.1528235007492119,-0.23762677346959232,-0.3389779167376691,-0.20471176789035303,-0.238806340440783,0.47843023310379024,-0.46433529820762265,-0.0991723543275037,-0.1966319009673163,0.0008963883283941926,0.22040291615814708,-0.08080982252581943,-0.372851661918296,-0.007255613631923149,-0.07892741647960735,0.12078803284418757,-0.19932138550070308,0.014537844842528892,-0.6703763662212568,-0.38520867593450825,0.7614530447270551,-0.30799669142997815,0.009494425642901212,-0.21886670119522864,0.18847175335252156,-0.05687190367207517,0.2712793355611098,-0.04293637042185729,-0.1597035805429397,0.03916131657956732,0.1669311938665924,-0.10160657809429216,0.3928650049541987,0.3957923402270554,-0.3378842361986988,0.3177449409866975,0.1610971534522225,0.5021150983640987,-0.08587888091678897,0.14215080341027672,-0.0421306784783646,-0.25176913876193874,0.19456599232892274,-0.3099326356698553,0.12836710927733216,-0.2198156693167919,-0.2550106283524016,-0.43281153030054953,0.0055023264296242555,0.1927753312235838,0.25268980538450747,-0.03950829376041917,-0.008772271054495066,-0.03810809719936544,-0.3432620550962367,-0.23160215278304236,0.25908597261986105,-0.23821058274296597,0.07191531346378698,0.004459630389026579,-0.218494244488682,-0.16910879979879154,-0.5155556061301528,0.10279035401907405
VTA_L,-0.00881540796507712,0.21143170861503122,0.27791395372135486,0.4475301397969227,0.011927534807107511,0.5476368784926743,0.4648151718324525,0.06882783248092737,0.5709204901115171,0.31614385460240974,0.5866838032526376,0.41850781205528453,0.10996751268143201,0.479102530702735,0.4441972716780236,0.5938707368113754,-0.2774430308558885,1.0,0.07619779416162976,0.5543587486476445,0.26343248820257553,0.5242736853776048,0.12893306007937774,0.34349393005346607,0.653312253334635,0.6322692160150437,0.11485474480886929,0.5988890364673856,0.5957058926458115,0.4901285244466822,0.2635640607276222,0.1463125676688192,0.20665256448106678,0.3907365629224489,0.49255692912301097,0.178488743555436,-0.1520130242439251,0.26658627349586045,0.24305313040800697,0.34122741724717115,0.5348390814588097,0.06577942954945848,0.5476110792581773,-0.00782641473825639,0.6367949139287129,0.11522862768171731,0.35121995850708937,0.24975073973241046,0.4914897723231079,0.2817412021980773,0.4930831517888299,0.3670959369590116,0.1725699483122644,0.17076847620441604,0.39883613130234435,0.3713053115105426,0.24720440637241645,0.264468750035329,0.16104682023586242,0.5092527390314809,0.45477483595972445,0.3920068190107101,0.31872144750164805,0.3712250355728954,0.5683418136036532,0.4171985948314408,0.40449975257090093,0.39530063460795856,0.5319387216766641,0.5063834682961096,0.12761864226960917,0.12306396428426886,0.3680104304227907,0.2564310071617991,0.4449229184922556,0.37798484532359766,0.5419972449465978,0.12531946144633027,0.4904490074423274,0.22566604108492405,0.4101598792056508,0.25692245159728727,0.34983969453696184,0.34752057956643156,0.3489569169068347
Angular_R,0.278111567563182,-0.03953759819440109,0.31262132955963673,-0.15666965499246863,0.5617273352341811,0.022618201494445003,-0.1615488617613757,0.10386290445479922,0.19390814240373144,0.2392283707823245,0.2149209750898685,-0.023227942891737813,-0.05452725965351988,-0.09963119750902251,-0.28654110761131496,0.04543751204926592,0.7173423016161068,0.07619779416162976,1.0,-0.09420665220279975,-0.017855128848299283,-0.07399548633270167,-0.031626089554879167,-0.07439802273714605,0.09940092466576078,0.0630298338552494,0.406033742073989,-0.06620365573692072,0.03584544453600659,0.010924492075311527,0.6306115167036505,0.13846497399969807,-0.18055500237244237,-0.30533237472369557,0.13923079578977626,0.14432287663520427,0.005583341184457672,-0.059098842825805714,0.11850472609199501,-0.3985192752088432,-0.3150090263713163,0.6817457801198343,0.2422133707401893,-0.045792875067271394,0.3093635023175224,0.2148933566226719,0.1684870578131173,0.583477259383899,0.44418389953986764,-0.21820106341929704,0.23364264479427763,0.37818487863406525,-0.00030029879178273937,0.2616287293469847,0.7271080295817349,-0.239497686064672,0.690882424658164,0.27471627562114737,0.33647392799471276,0.06144667607669025,0.16231704843928077,0.024914751402204713,0.25677032596129423,0.43423461620656567,-0.05228876102676182,0.35716859933905454,-0.26980956523836225,0.04910019967746209,0.05670449200905013,0.2734315779054131,0.22255694982003088,0.3749176191164649,-0.0539781645372467,-0.10344838896157783,0.24523437553543154,-0.2746398047312506,0.032956584002355974,0.10207823718692134,0.013801292227839159,0.3423057174344316,0.1565985305599651,0.08072043862699764,-0.13207895284983562,-0.15149540941883452,0.2912098223829547
OFClat_R,0.05321512841375061,0.11594813439308685,0.03680742543605521,0.3778215929675706,-0.023761394205209247,0.5098057083877208,0.7207018635454435,0.05526460197074865,0.45426647588183106,0.2884249535329881,0.43751192545046397,0.5207006925115011,-0.11754228903410928,0.41502974427858835,0.22879471127528192,0.37412142588232683,-0.25493094013583867,0.5543587486476445,-0.09420665220279975,1.0,0.19986507884334836,0.6167546864093513,0.08356778567112307,0.26946135805945737,0.6892320791654564,0.536513454045781,0.07693737621770057,0.3535423945062747,0.6188352954657249,0.5148917663439149,0.03176354078322683,0.1291585848982578,0.41099686345237074,0.5622172020744305,0.5598423494940695,0.1399788148792913,0.08007085963073007,0.245347448900443,0.08561465721606386,0.2851301529972253,0.6106339757427653,-0.048635247909935134,0.4119691827546052,-0.07432983445267342,0.30857724742500164,0.1714671428978805,0.4328713590160846,0.16205908141949116,0.3392355240804403,0.3272247276818597,0.6047844767408258,0.34958057984951585,0.11124723506187408,0.2729285033668698,0.1865593985724387,0.37988694057632155,0.024065021990880158,0.12931007605420394,0.10225048661117551,0.4157214416540653,0.41295917913328256,0.3612781328934653,0.17337914728998452,0.29096383609583615,0.5332637579124853,0.37652808095989654,0.36694082051764676,0.21139380809744301,0.3584053687605941,0.4848700229696957,0.06181426686655811,-0.00866770590372859,0.33411890647763504,0.3243490797959471,0.42229708954483297,0.5153342214626797,0.37059696701468225,0.16572698426830174,0.32850059120953395,0.07788431549350422,0.3442335958945329,0.3414740635825202,0.3255640021530454,0.2130521331340097,0.3256574883063542
Vermis_9,-0.005710799180868582,0.14859527398643974,0.30207962029428187,0.5899577959027357,0.4062848785888867,0.3998878393934004,0.067741830849375,-0.0796057511214229,0.41399865914575806,0.42365191505315836,0.1788360312681253,0.24569778916925772,-0.18567804742022456,0.4421442469685522,0.24885316786375883,0.5076618491034505,-0.27120898939119664,0.26343248820257553,-0.017855128848299283,0.19986507884334836,1.0,0.4154646971104868,0.4415278995341561,0.7105229353127974,0.43201155575105804,0.3005836973717738,0.1742656179012941,0.3767280625657256,0.295266987601034,0.26655210747449665,0.3959786957012181,0.38795526340768244,-0.15011142982149114,0.05761154865297395,0.06930771655550626,0.2709126701531999,-0.03573818168098073,-0.042528630229156233,0.19254121427544324,0.512094702828961,0.13712803707461116,0.0504531247716621,0.6192660536886638,-0.27394583634293945,0.2459263823830689,0.2351744976128437,0.5508298286377941,0.39470763142264875,0.43421334895680813,0.022408897480131813,-0.09081185528217918,0.3533814886325387,0.4828005590250885,0.3156640953082848,0.15203441542807747,0.5339431700448656,0.41674886642384645,0.5573841749539734,0.13910795261936873,0.40948647173033986,0.37192389894539196,0.503203135829406,0.22059909151048465,0.5205619110986276,0.6237387689004894,0.101500050849995,-0.2327396472273391,0.19490496308691035,0.37385272745725834,0.12080517624608683,0.5629006531626334,0.317098246714941,0.25666259286371435,0.1095316560429011,0.16453204489698495,-0.11177732638202034,0.0579631786197013,0.3029746272196319,0.21800979415506638,0.2900154786222514,0.3862347083097613,0.004763708469313163,0.3562835786215178,0.6580125658873565,-0.033785329486861256
Putamen_R,0.35589786095718057,0.19065841855128307,0.20269706357217024,0.5005015508093771,0.12386285200981058,0.7298485268118415,0.45070224934413455,-0.13211905405283025,0.623472029003205,0.5620396835906969,0.5393565466938396,0.15596242584174178,-0.14745539950021563,0.8180679601365974,0.6059500419678595,0.6062497383994149,-0.1528235007492119,0.5242736853776048,-0.07399548633270167,0.6167546864093513,0.4154646971104868,1.0,0.18050549512980404,0.3707149141930495,0.8250112040962165,0.6935011047015815,0.5145342153788401,0.30398042344247667,0.8602397324403636,0.5644630672634945,-0.0834271341456267,0.4193326528692766,0.34455915472867804,0.6098848760389431,0.48509196172396724,0.13902913473327524,-0.029292146439533033,0.24195606648302984,0.22172649598243663,0.4210392671830734,0.754850680845704,0.2609388182058241,0.3704969931669372,-0.21141852618207047,0.2713570981869746,0.26304020219908586,0.7304841530943603,0.09821353971671906,0.41606205831483234,0.4667607047660339,0.5007578232596984,0.6289227286219614,0.3503707705769636,0.4368582961987936,0.41553477054213656,0.6114616476433349,0.10724269978729015,0.31839736985504585,0.3001161009892142,0.7910907650330505,0.6700733897589256,0.6652947820152028,0.09763361849298521,0.36444079316532263,0.7646379476108577,0.4409753011815238,0.13415893790754804,0.15633236790308228,0.3241866716903779,0.561286631992181,0.28594530643066435,0.05012135953722664,0.6355844709394862,0.5624239259496293,0.44886280148638125,0.4952166747510036,0.48272949206945187,0.43390858884060757,0.33037658781562623,0.13536560232026537,0.5997826793726023,-0.2182625868273946,0.7461073925294613,0.32903505013099793,0.2672243546564151
Vermis_6,0.252571438314227,0.03604297518567312,0.5148263047276985,0.7443129130921424,0.4393933125798325,0.54822859551138,-0.037974831648055166,-0.26460930597902543,0.11585721396291422,0.5413421296714205,0.26543082598290485,-0.11767905983747946,0.1551422915742278,0.17199295773365497,0.30003111872321003,0.5960381440457448,-0.23762677346959232,0.12893306007937774,-0.031626089554879167,0.08356778567112307,0.4415278995341561,0.18050549512980404,1.0,0.7746561438369735,0.1883968264727258,0.30330854206255914,0.3231942650641609,0.11943513281084406,0.11148141113688452,0.14740461517033898,0.3236786792936779,0.6325906351577708,0.2048002788706696,0.03383393638701412,0.2208947131318722,-0.3417168400087411,0.16923503990856037,0.16653871432476275,-0.5579518995760113,0.485937047292213,0.2943861781887646,0.225057259754744,0.6223372676574318,-0.43957267259491783,0.3766382269036906,-0.24223898093473198,0.060285968729318094,0.25712622017589853,0.3550359088176557,0.20908087215350024,-0.11965747937139162,0.482056575099571,0.835745523895962,0.4315759791204509,0.27786092789036626,0.5010702987990511,0.4414194185419848,0.5617863809455271,0.39657825132724245,0.35855849960697206,0.5467116565517669,0.6447312653648771,0.27939004452253474,0.4928929748560908,0.44177924363589155,-0.0019926153327407556,-0.4077937421941907,0.09937617865634366,0.08536874490415708,-0.05063475733149378,0.5858353841313316,0.6959443552737082,-0.07686377842079418,0.22276035150893528,-0.05202965914751069,-0.09282802265135415,-0.19537619732408976,0.5687309235647645,-0.04435940385512201,-0.2782940212712183,0.675847017951465,-0.2171003629989166,0.3985092586147303,0.7963967414077686,-0.1693004009546052
Cerebellum_9_R,0.1497201870122016,0.17726687705067867,0.4763269784616605,0.8897918992542301,0.44488179674651357,0.6075647905848444,0.06992295210235301,-0.2094146303258707,0.38070194592894807,0.6617939500678344,0.32813348273880527,0.023179774035929405,0.10765592584140629,0.4673504046960831,0.4014833311353872,0.6757869582550922,-0.3389779167376691,0.34349393005346607,-0.07439802273714605,0.26946135805945737,0.7105229353127974,0.3707149141930495,0.7746561438369735,1.0,0.40294818945240046,0.41680868742022603,0.2613087638043014,0.39514519782576535,0.283218314035826,0.32820366166997467,0.40647646645773816,0.643808036273529,-0.018752563508655687,0.06231690211907335,0.17916902180572372,-0.015767013851878106,0.06786917097646364,0.1709304659602119,-0.12015633040931399,0.6585743861894736,0.3107162743157708,0.16700856493022523,0.7891949906828181,-0.32922892271724835,0.4657782945868759,-0.07501436878985224,0.2652820634810292,0.43401681577196444,0.4411906155846139,0.10236324774713244,-0.11538767859540225,0.4132651307545776,0.7919689892466533,0.47240973111095275,0.2155242580607202,0.6810253101999444,0.5611532462740347,0.7043948472665271,0.38146013340243373,0.562664799403545,0.6076600328388155,0.748257292797422,0.2676835081524493,0.6496851759419894,0.6476746913210406,0.02749687830270299,-0.16097620007722488,0.28454327098022325,0.31349619715462385,0.023233788407149982,0.6715638674826757,0.5985951147663583,0.23552207363891722,0.25390210379920247,0.08964053596862814,-0.1322955012916214,0.05651128438725097,0.5400055119248294,0.23707601664508296,0.10104672571360773,0.6828896740170914,-0.1281701277667844,0.4653599779726155,0.9119546552963121,-0.10847080044805453
Frontal_Inf_Tri_R,0.17061945624022293,0.2185375745177224,0.23828581924941622,0.522983704147408,0.09876734763620339,0.764391304381076,0.5816292587845922,-0.03443115974748434,0.6521657384035445,0.4908885257963899,0.6609333868083537,0.4397815299550566,-0.11800418439663975,0.6805947310573406,0.49892387702956953,0.6272900720482727,-0.20471176789035303,0.653312253334635,0.09940092466576078,0.6892320791654564,0.43201155575105804,0.8250112040962165,0.1883968264727258,0.40294818945240046,1.0,0.6947880584718791,0.3418786973877225,0.4458805285784152,0.8640495531813234,0.5778256654678061,0.20573045422306518,0.3193809792854337,0.2805756074487996,0.5962327672363789,0.622583161019682,0.1713647758962115,-0.06860045578531526,0.38896332728943694,0.19409893356352614,0.45284731615341645,0.6805707359319181,0.22363583655358463,0.6008422835004741,-0.203921083764181,0.44929317413854847,0.2477799496084153,0.7954792287816499,0.1949983790220302,0.5486584250929419,0.33778178880359105,0.6115143749487875,0.6531133773340151,0.2869453371220394,0.3402974155498002,0.5791854487585171,0.5194176566770761,0.2556437899850953,0.3226973906895953,0.21964083127354855,0.7021171187406469,0.5971311346865356,0.5833166410510511,0.30970447477576163,0.4316472135381801,0.8169316599458163,0.5184772773840285,0.1580830437061751,0.2551491907978446,0.4567608695940201,0.5808397734912359,0.23108167448632458,0.14791829464505937,0.5237269528599175,0.44024161409040874,0.5061320652262946,0.48782201378941203,0.5657542695047727,0.3121432319226294,0.34653638341388115,0.24963134055845496,0.5992764488666238,0.07214441614483803,0.6273256687002903,0.40645619697452107,0.38608886499406997
Thal_VL_L,0.1916324503595546,0.21422088662649072,0.4574048742164594,0.5661418015673658,0.1482908779801615,0.7086983176364134,0.40124066333012237,0.027741277578651507,0.5066552145611302,0.41714102197028435,0.5157825058409056,0.314520044333021,0.1070092058352575,0.5481321725085706,0.6073255573345467,0.7929358700841445,-0.238806340440783,0.6322692160150437,0.0630298338552494,0.536513454045781,0.3005836973717738,0.6935011047015815,0.30330854206255914,0.41680868742022603,0.6947880584718791,1.0,0.35278088225723436,0.5733108455897875,0.7038890753261042,0.35530318181000115,0.20500459574195776,0.34322120202168116,0.3670248509915812,0.43850112393724894,0.6068727253834255,0.2924207293794521,0.03223688869035567,0.2871321071555766,0.1762337240216996,0.45501463051679397,0.7238898694121589,0.18962500437299734,0.545353983051382,-0.14581590995726054,0.6103994254229309,0.12356940403800615,0.5716351351299851,0.18861209744775823,0.676876335901501,0.23846328776291006,0.6898264608832695,0.5138850777776088,0.4094516032498259,0.28421283042521617,0.4732056529711315,0.46772601563474764,0.27864878433385254,0.3322455503609612,0.1855527507053411,0.5830696081237752,0.592905965665714,0.5340765351686524,0.5417429094877992,0.34644557107150914,0.6779077071363915,0.6340838972777998,0.20247500149384845,0.3593937215340465,0.5664335839012282,0.6811601189228811,0.3530010990031703,0.16904227853686288,0.5641212293904879,0.5177904608702408,0.4996597568541949,0.4642347071357307,0.3687793392224304,0.28146264680075633,0.6142789234564303,0.24959119409913433,0.5277072797506772,0.10782205172691144,0.6666441703860074,0.4256296452127902,0.5616852992497893
