,Thal_AV_R,Angular_L,Hippocampus_R,Precuneus_L,Temporal_Inf_L,Thal_VL_R,Rectus_L,Cerebellum_9_L,Supp_Motor_Area_R,Cerebellum_10_L,VTA_L,Thal_PuM_L,Thal_VPL_L,Thal_MDl_L,Temporal_Inf_R,Vermis_1_2,Cingulate_Post_L,Cerebellum_8_R,Frontal_Med_Orb_R,SupraMarginal_R,Thal_MDm_R,ACC_sup_R,Parietal_Inf_R,Red_N_L,Heschl_R,Parietal_Sup_L,ACC_sup_L,Thal_PuM_R,Temporal_Pole_Mid_R,Lingual_L,Cerebellum_Crus2_R,Cerebellum_Crus2_L,Putamen_R,Parietal_Inf_L,Occipital_Sup_R,Supp_Motor_Area_L,Occipital_Inf_R,Thal_PuL_R,N_Acc_L,Thal_VA_L,Temporal_Pole_Sup_R,Postcentral_R,Thal_VPL_R,Calcarine_R,Thal_PuI_R,OFClat_L,Thal_LGN_R,Thal_MGN_L,Temporal_Sup_R,OFClat_R,Thal_IL_R,ACC_sub_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Occipital_Inf_L,Thal_AV_L,Calcarine_L,Cerebellum_9_R,Cuneus_R,Pallidum_L,Cuneus_L,Cerebellum_3_L,Precuneus_R,Cerebellum_3_R,Rectus_R,Rolandic_Oper_L,ACC_pre_L,Occipital_Sup_L,Thal_MDl_R,Occipital_Mid_R,Thal_PuL_L,ParaHippocampal_L,Cerebellum_4_5_L,ACC_pre_R
VTA_L,0.31405563037661305,0.24975073973241046,0.7346378475842208,0.4128330085376145,0.4441972716780236,0.6923847310403917,0.12249701988014934,0.21195706803275885,0.4101598792056508,0.5111036310819224,1.0,0.4914897723231079,0.4813391466068412,0.6367949139287129,0.4876014782068955,0.5832863447440242,0.4644930764668882,-0.031772846947203316,0.10996751268143201,0.39883613130234435,0.6289790374805534,0.4930831517888299,0.06577942954945848,0.42341393262639865,0.41850781205528453,0.16361783270564634,0.5226555526717318,0.5319387216766641,0.25692245159728727,0.12761864226960917,0.06882783248092737,-0.07294768886261133,0.5242736853776048,0.3712250355728954,0.24720440637241645,0.25094141687306176,0.05872697652938715,0.4449229184922556,0.37798484532359766,0.5348390814588097,0.5296611114335049,0.015738146111055482,0.5721828189626464,0.1412290620154498,0.14003605847643122,0.2564310071617991,0.5125961627463055,0.4399103537687051,0.532536620665024,0.5543587486476445,0.22566604108492405,0.40449975257090093,0.3680104304227907,0.653312253334635,0.5107818981915049,-0.16831126715368372,0.6390615301654662,0.1725699483122644,0.34349393005346607,0.266301807344701,0.62046775045391,0.12306396428426886,0.5938707368113754,0.31614385460240974,0.1463125676688192,0.11438398775357303,0.34983969453696184,0.20665256448106678,0.011927534807107511,0.5988890364673856,0.2635640607276222,0.4171985948314408,0.5866838032526376,0.4963083504820895,0.3772419092288351
Thal_PuM_L,0.40241249755747754,0.4475594376362736,0.6466581525016953,0.4162126360870528,0.33886007350170394,0.6586385242939147,0.2209686679407199,0.45345389846446976,0.46326783498008456,0.2890724015634016,0.4914897723231079,1.0,0.7336111806410407,0.6733676363922914,0.5824798633089853,0.6600953842017387,0.4271790433432187,0.19166638135204014,0.06076437867010195,0.6230136357767797,0.6893974246453927,0.49912744235404266,0.2645030637638545,0.7370909579429112,0.4103775788295434,0.3070986080143034,0.5548210007676903,0.6466839337451818,0.22433594655450262,0.49112474350171775,0.1694628951140372,0.06362061317044206,0.41606205831483234,0.44473980896602744,0.5537833204227861,0.28279037445768523,0.36072851734529027,0.5217205120940462,0.05610820995104479,0.2705332657090952,0.5274341053967365,0.1335339681227751,0.5179424783756866,0.28717562727267737,0.2928006484521416,0.08673321022953805,0.28361327186595525,0.43273523304606815,0.7022091750870361,0.3392355240804403,0.4745249697385402,-0.05742144522127389,0.3509961676804946,0.5486584250929419,0.3841374637695791,0.2804078641466625,0.6794850111652494,0.42582135636196755,0.4411906155846139,0.4992936480545478,0.33178149861641093,0.4047784485166346,0.6941149395118655,0.3570839999825392,0.3484286890843356,0.013982382190601403,0.45260583176070857,0.04369017267430546,0.47759570211089436,0.610084729218328,0.6542717690194584,0.5797292390195673,0.4182231243332806,0.5696149793801839,0.15375500098868627
Thal_VPL_L,0.6540696329960797,0.038981287816007563,0.7160685058464173,0.19086282499403792,0.5632824378289935,0.7980743453242508,0.25297961694198207,0.2969337306958445,0.38488798405591557,0.42713535500739325,0.4813391466068412,0.7336111806410407,1.0,0.557721392275421,0.4703153604119494,0.546264644833104,0.26660208374770605,-0.026958016023194517,0.15584173305732357,0.47242255517893483,0.5155655819274284,0.7003123928277232,0.10123087866790212,0.5488031933557798,0.3198917759093912,-0.08263842227746844,0.7501633844078212,0.5703696954784777,0.16799717862224756,0.2209887330794927,0.11604022215344956,-0.09276722430644727,0.50411536480761,0.09585646436001719,0.22468395529340718,0.1984014852609388,0.21948598960632754,0.5232609930513431,0.4881781142188932,0.5679209107708405,0.3556990802756013,0.08866803799135646,0.6332837903704049,0.16116353884944626,0.1512312210375963,0.4104192831993591,0.4894666326667704,0.28079419125327537,0.5531042963050095,0.38510858974409734,0.24929125554084883,0.11117477866332102,0.512352930928208,0.5552839555836447,0.41262589205354483,0.187058883970965,0.738625601686064,0.31122656701961443,0.25054890348741443,0.2264213322043599,0.47431351554417844,0.060250013522374496,0.6276671857895714,0.20075221180803451,0.2045784913415253,0.15155825370358614,0.6097816429558277,0.3091695652052826,0.05009062016537016,0.50079192324644,0.28845329080739507,0.6157286183917428,0.44976018346613555,0.43043606030720916,0.45866482664853436
Thal_MDl_L,0.26127326440865084,0.33383602896724657,0.5921207426902703,0.38102540983097793,0.2821236476922937,0.6092569829500448,0.12987266716933069,0.49371060929275196,0.3898112709166338,0.3217869281275118,0.6367949139287129,0.6733676363922914,0.557721392275421,1.0,0.6094054517174594,0.6810464716844868,0.32254399672872197,0.09603804659444948,0.3005034188713519,0.5584209359109494,0.6854095398097763,0.29952443707795134,0.1352240147487941,0.4304355290370216,0.34519551794603,0.2261394541106144,0.3614754468258206,0.5190917309189029,0.19903950715729654,0.19123397499099534,0.08253257208030639,-0.18545637592936492,0.2713570981869746,0.39461301731434223,0.49666421399043026,0.18291395547858777,0.29419147097732967,0.31319249218882944,0.10287945736294621,0.3025707994041304,0.49900976693173466,-0.0676561909741361,0.38496566012455197,0.14064625553305615,0.2344262743408849,0.16121431142799747,0.2472008351272584,0.39411110752795714,0.5432745937826685,0.30857724742500164,0.3331825210684767,0.09604269862435537,0.15713194876309303,0.44929317413854847,0.28552161277017996,0.14499167475007205,0.8219556815253186,0.2836547032044249,0.4657782945868759,0.422411333513354,0.43718560898835235,0.31393113678351303,0.6732436487715107,0.23804428014953802,0.15410094112194783,0.08869521361899158,0.22007788549460577,-0.003068191475186009,0.14575131559958834,0.5867112491097489,0.6124502405293214,0.3483809991179342,0.5990010345981943,0.4177801160401049,0.02850456815091726
Temporal_Inf_R,-0.06365129501548629,0.2520782519739816,0.6278136247530486,0.518419972014368,0.4700072725709542,0.533712090840426,0.25671551183289754,0.7436316910285211,0.5626805620159748,-0.010765057018745252,0.4876014782068955,0.5824798633089853,0.4703153604119494,0.6094054517174594,1.0,0.7565630718241213,0.4644777185506747,0.35268273816065204,0.1541240070630446,0.280787947346277,0.6951507706093877,0.06457884174739356,-0.0441832755688682,0.5805914890907229,0.3311695340801833,0.097074814307035,0.15920517043723695,0.4612959290903309,0.11629081599126455,0.44128187451852907,-0.12744135648351243,-0.10757178452821466,0.368671335180862,0.4428650958443717,0.4271339320493737,0.4380005225645499,0.5956670738187819,0.1369533325721275,0.07560743180389709,0.37153264565819666,0.48413096175418624,-0.10016311901982058,0.33081003777608714,0.5617415655915431,0.004535845162588513,0.1752045210311698,0.29376236137602,0.6293559359928116,0.6744229114593164,0.40055204382022414,0.2240480757664876,0.009601248493217673,0.284301949333182,0.5193957922136487,0.3986669195951074,0.23064896853346686,0.5787047577337233,0.648102721030474,0.8248988172526645,0.6345717417688129,0.4619017939805036,0.4083713485407753,0.6439645903887208,0.44558455936557095,0.4097623624088025,0.24554045056614748,0.44340591641792726,-0.03329930628197161,0.23673834844642608,0.5837533156977674,0.5290297675021397,0.08285688499105168,0.4945744973759613,0.5981991217764261,0.07419190850606931
Vermis_1_2,0.13647256437289912,0.2930091431982052,0.6038369669809556,0.6067873020311846,0.5868387003687414,0.697112740769777,0.2779123823418356,0.6794401708670675,0.6734319203638965,0.14681023908955276,0.5832863447440242,0.6600953842017387,0.546264644833104,0.6810464716844868,0.7565630718241213,1.0,0.6200839556660059,0.3578819749865701,0.15819082160842174,0.4135189517553264,0.8641770431511311,0.28876825785267046,0.13755302765540184,0.6186951777663922,0.27843350471194706,0.16410092811968546,0.4338375747031737,0.5833819588865201,0.03669802260361083,0.562493733608633,-0.019407731886234496,-0.08375230923359742,0.5307017927813418,0.5246804453857449,0.4555120947232435,0.5402187773259868,0.2959509266874074,0.3515330062165705,0.1555465840946179,0.553583599904504,0.440766828328017,0.13465788745913737,0.5316311592897055,0.5980769499327561,0.27246436036213406,0.315345202692279,0.2962154292683002,0.5707704099505236,0.7254237916085462,0.3630588424194914,0.19460875568428848,0.04854577467343088,0.3110602555749464,0.6037789803335323,0.3683876799723744,0.2618677977213914,0.6287153147004619,0.6518987059862229,0.7594640817065808,0.641194722669442,0.5749588178794796,0.4853404829868017,0.874717451141002,0.545250319010698,0.4956585433857483,0.3184252149290912,0.5845067665908695,0.20703242481199519,0.3233686130724578,0.6796963691451503,0.3855359869747824,0.3679560015333487,0.4942576000526718,0.6978530242841744,0.25598057816525777
Cingulate_Post_L,0.16211800000078283,0.4784473153743378,0.45712597331269844,0.8477164772048995,0.448580123841925,0.6092094760759774,0.19377434540251226,0.4362543888126615,0.806031057883397,0.2286717952272265,0.4644930764668882,0.4271790433432187,0.26660208374770605,0.32254399672872197,0.4644777185506747,0.6200839556660059,1.0,0.29496528671529787,-0.1120948769565962,0.4624044927308688,0.6743965410068778,0.25804669964477195,0.47941032244356807,0.31897857848466854,-0.039844290750375266,0.4900822835974093,0.3940289143121155,0.2311969334073666,-0.24667785409462237,0.5891934372499409,-0.2126082080913802,0.0675754460804334,0.6448604654138761,0.691988887435059,0.48081147374668914,0.8010595270785348,-0.0044460276525716495,0.32845093679300597,0.06577502983239664,0.5361196322685781,0.09925798677997749,0.549568435015604,0.22448682283811147,0.7072168991426706,0.17806351782063248,0.39774820705831726,0.028541868360935037,0.5794041199305848,0.7686000091316932,0.46178024413469043,0.008314666623624708,-0.061121201570369925,0.32219410365983403,0.618584225061974,0.386857036096012,-0.048838786392864486,0.32701040740267634,0.6770963169074882,0.6762570341270656,0.71404330378756,0.5645103030009279,0.5830559410838494,0.64378733440946,0.8446229638680715,0.7084894025476497,0.3194711656364224,0.5699575533729176,0.261018118581138,0.4786477551575862,0.269665054798394,0.1675061398757256,0.2993788394828958,0.4640989671576056,0.8455519035352551,0.3008297142484748
Cerebellum_8_R,-0.22421200540922265,0.1806195431079778,-0.0028740564303735222,0.39564524660624534,0.1541675195544204,-0.033852418061174096,0.0742059471739649,0.3733958855261931,0.4197038044392579,-0.2893110029700381,-0.031772846947203316,0.19166638135204014,-0.026958016023194517,0.09603804659444948,0.35268273816065204,0.3578819749865701,0.29496528671529787,1.0,0.21840641495848817,0.05194239841357862,0.23552724537775838,-0.22360266913366314,0.19416616311340143,0.20094038397168262,-0.25809512997910233,0.19038816610172674,-0.1254621122572499,0.07208479820748277,-0.30932189349692446,0.4662819781804753,-0.13075403421206613,0.23870651257049255,-0.04979986329292202,0.30191968635735095,0.3627109746908175,0.42715761623171283,0.24467403573384605,0.03375411065172841,-0.36518662300076493,-0.043812326542966865,-0.11782098663175794,0.2139566501469419,-0.1118540790774345,0.5252398648412234,0.13187681989760341,-0.08632229671175753,-0.24266299906129715,0.28295736207796257,0.2157206966385311,-0.19684388542729703,0.08369493354106322,-0.1477017062690315,0.013715558305404774,-0.041109422475865375,-0.023361335079635306,0.27333482231640654,0.05001962564769724,0.505069075558178,0.5188792892602784,0.5475231843192357,0.047820472605860496,0.5133741199829659,0.20806590956651286,0.3998658102934403,0.4986207484077268,0.08569944319515226,0.22048222401473666,-0.0814637789405574,0.3305482615364275,0.1853341697527521,0.17758406794287315,-0.08364733178083812,0.055112366762458426,0.28836168734575657,-0.19080503468408758
Frontal_Med_Orb_R,0.06215640394932046,-0.11158550523947217,0.11704879088988128,-0.07779095514633716,0.05610946824068591,0.04301311768645682,-0.16922812364084197,0.2040470682789654,0.02074518532222968,-0.09576780128505315,0.10996751268143201,0.06076437867010195,0.15584173305732357,0.3005034188713519,0.1541240070630446,0.15819082160842174,-0.1120948769565962,0.21840641495848817,1.0,-0.0233828568826026,0.05963327791503863,0.016028054685001212,-0.1282889179318255,-0.02068228354114667,0.02609796420583001,-0.17604228745558628,-0.005558801661755862,0.14390666392335208,-0.0009304217725008803,-0.09455448879103964,0.1516305089109874,-0.03063201535430056,-0.14745539950021563,-0.09438715264338292,0.05160003193423529,-0.06890742568454872,0.20203759204964136,0.013284455247908304,-0.04665339589831559,0.0043225030198113905,0.027474743219461927,-0.20190799880686489,0.04991683487979854,-0.03419747343973855,0.0381656123305507,0.05920657393225288,0.045878032955425134,-0.032838618841786994,-0.07270243598709332,-0.11754228903410928,0.05017980815267093,0.08195908923785813,-0.055795488125902376,-0.11800418439663975,-0.010280868227694412,0.09884007356874346,0.3552214449780465,0.04727623761141555,0.10765592584140629,0.05790305996497832,0.025049153774346883,-0.0037479817104758666,0.10665220567571536,-0.1178496950038262,-0.042514464774833505,0.03726946983436447,-0.04302172182251895,-0.03499791634163279,-0.2107570650552497,0.17383178250537226,0.14412342719218052,-0.017619391106041712,0.14811826642877013,-0.09576333479983684,-0.18073227720008667
SupraMarginal_R,0.46295506450367757,0.3539755619739607,0.43228778214195657,0.5716865760684602,0.24962658857679929,0.5886211287210632,0.05856786758616319,0.17743204181342181,0.5952204679351231,0.5376163158017044,0.39883613130234435,0.6230136357767797,0.47242255517893483,0.5584209359109494,0.280787947346277,0.4135189517553264,0.4624044927308688,0.05194239841357862,-0.0233828568826026,1.0,0.5250293047698525,0.4384115769999496,0.7460102306988564,0.23393552115370783,3.850582444837051e-06,0.4873128629785187,0.43249302018215735,0.14698206765518124,-0.11767736165630883,0.33898539062401134,-0.11942666122734151,-0.1303203670048473,0.41553477054213656,0.48540609712965455,0.6126185290787833,0.4694998801060403,-0.0017313643322987376,0.30313466705417136,0.07877347379115351,0.2581615564002379,0.1438061920104996,0.557899771379046,0.09620835876429766,0.29665003323003514,0.30352363316875486,0.3052111715858216,-0.10253115646732128,0.4003117904313645,0.7394913313176045,0.1865593985724387,0.21677431640971404,-0.168151668460251,0.25702389437127154,0.5791854487585171,0.254046940024879,0.11841781913140623,0.5240828135270895,0.35332682407831817,0.2155242580607202,0.548476429680663,0.375372795619781,0.4887373189807038,0.501718767448034,0.5560691840522185,0.43141245841047127,0.10413392829052473,0.39787345167257515,0.08025704820858863,0.46899948293138627,0.1560946777593533,0.4954325900619057,0.47262092484190116,0.5977653227635205,0.6234052614866659,0.09682398646634709
Thal_MDm_R,0.1928382931965994,0.322488175669194,0.67057140365119,0.6649310168392478,0.5484912561478957,0.7606494102476011,0.17846437395270215,0.5758339676502299,0.6614216683092294,0.26980882138923895,0.6289790374805534,0.6893974246453927,0.5155655819274284,0.6854095398097763,0.6951507706093877,0.8641770431511311,0.6743965410068778,0.23552724537775838,0.05963327791503863,0.5250293047698525,1.0,0.32782653259575917,0.2616321512032325,0.591368824611696,0.249578910055339,0.22865687297875475,0.48179046090719607,0.4972330976716415,-0.05190795173242343,0.540995211193927,-0.06823055348041845,-0.1413166524881233,0.6336079579731153,0.5404683133437262,0.4515209697981629,0.5500704272199886,0.25081574733825845,0.3073255365004388,0.12815133077313695,0.5151692051215024,0.40687971209012946,0.22067177879117014,0.5007884531303445,0.5468312813462695,0.32365829234368193,0.3425371604410809,0.20681299749279156,0.7617800472993914,0.8016791726808294,0.4254123803301149,0.40427453059262175,0.0957523804938972,0.49048821371214846,0.7053779196964806,0.576366994886353,0.18624094886674203,0.5493097973140796,0.5832377485902321,0.6715667943066076,0.6208740921237105,0.713013192014362,0.460726582956534,0.8391112223093286,0.5830732792572624,0.5144532397269127,0.1827866318734033,0.6373482473735735,0.08830823781391926,0.3440717925790356,0.7360024220794431,0.3896177719457553,0.3681219980461047,0.609114975706078,0.7705759462445549,0.24244887322990272
ACC_sup_R,0.7409070775824214,0.04420945944001864,0.5561123535204031,0.06816368044847983,0.2669416333924927,0.7111527079813057,0.15381249327643198,-0.1432316430573717,0.25646696818325193,0.620260268867058,0.4930831517888299,0.49912744235404266,0.7003123928277232,0.29952443707795134,0.06457884174739356,0.28876825785267046,0.25804669964477195,-0.22360266913366314,0.016028054685001212,0.4384115769999496,0.32782653259575917,1.0,0.14863459900252546,0.37356410821392805,0.452827662554656,0.05089177824119837,0.9054672560192224,0.480942057979577,0.36491301830186984,0.0474247246756461,0.29746596812025417,0.07849540397418624,0.5007578232596984,0.08634316894646521,0.05862958981341137,0.07476356292633399,-0.18996566324840813,0.6988371512881171,0.5605445363502934,0.546785154670468,0.43140188821991465,0.19964401614036476,0.6895529782644771,-0.0757200192906272,0.13860679563131934,0.3077617746219488,0.49560260508153553,0.0791738858866897,0.3794047761737919,0.6047844767408258,0.1978280837603925,0.28990579712628267,0.3432865254474986,0.6115143749487875,0.2967480712016705,-0.24290077697437681,0.5195706080855226,-0.050624388944410056,-0.11538767859540225,-0.024928865265466175,0.3859760689869574,-0.061021719139434896,0.37930831783846575,0.11844059249889491,0.03965033905619617,0.19517302737633563,0.3636789155438069,0.5453545178724422,0.0005737718386118884,0.36600065338982646,0.0453878318923642,0.8171577161122612,0.35117074914405505,0.2925116383327732,0.7153808983876754
Parietal_Inf_R,0.3420246062995292,0.35542618756084227,0.03423680397012398,0.6734766697834265,0.09501029948595392,0.2675677159373394,0.017514213681733417,0.12273094122017411,0.564142201051213,0.22179133550545185,0.06577942954945848,0.2645030637638545,0.10123087866790212,0.1352240147487941,-0.0441832755688682,0.13755302765540184,0.47941032244356807,0.19416616311340143,-0.1282889179318255,0.7460102306988564,0.2616321512032325,0.14863459900252546,1.0,-0.02602541548997646,-0.5168230946544113,0.6721243249205642,0.19919158270913828,-0.2584749491206983,-0.43574437020049067,0.5154055455303135,-0.27117354797124277,-0.0009921327348850783,0.2609388182058241,0.5205246951776078,0.6041032570919437,0.6469044359523454,-0.20032374508603987,0.043507455307793895,-0.18043765204604906,0.06035704685285167,-0.31637115562933116,0.8809839516564733,-0.28813392988872644,0.4754636200555978,0.20856369204472047,0.3684331520129479,-0.5065692783143364,0.2863971664640107,0.5105414759771517,-0.048635247909935134,0.06187852741164397,-0.25436344270237143,0.26756400122016816,0.22363583655358463,0.13335776299101434,0.16907322381297055,0.11499848290047043,0.42780594402925337,0.16700856493022523,0.5884093621925285,0.22188579945705245,0.5826219032274464,0.25670977456080346,0.7343105859691708,0.6568398198350075,0.01633672703358026,0.3427764412669036,0.03064103036702424,0.6382609109402061,-0.19057441954520227,0.1566202415125953,0.23306600761714202,0.23499382540590327,0.5558055028446794,0.06912091496427256
Red_N_L,0.1968281819572561,0.3462261875550213,0.5786230352106726,0.2412703378840621,0.3283760738746909,0.5122659923745709,0.2710105077537027,0.4481542398048976,0.2929500358802755,0.054484337797906034,0.42341393262639865,0.7370909579429112,0.5488031933557798,0.4304355290370216,0.5805914890907229,0.6186951777663922,0.31897857848466854,0.20094038397168262,-0.02068228354114667,0.23393552115370783,0.591368824611696,0.37356410821392805,-0.02602541548997646,1.0,0.5067312550467292,0.16433426520597155,0.48362973194729497,0.725329125325524,0.36210068704793763,0.5179276568904705,0.2513045231732757,0.15437231121137548,0.3649986012926919,0.3568018904007354,0.40066087547221363,0.17097047755648198,0.41684723628103265,0.5191217065593678,0.03705331108505578,0.24829756485531992,0.6464027940186512,-0.06481924246628376,0.615259740261601,0.2962705789150467,0.15252727364542665,0.0037903387327272125,0.42150490456429457,0.3470986184000895,0.5060490018040769,0.3473755428825014,0.4793408649162989,0.053089427676738674,0.36383735490105545,0.4667671344518629,0.4220925132360048,0.21560759784400765,0.4853811546121468,0.3405038838167973,0.4786793664826135,0.35303316815466745,0.23104391501863708,0.2205420934215752,0.5931623270768669,0.24156635347833652,0.24732372234180272,-0.10468296965024426,0.36905984249213264,0.015325759670993947,0.3805837407384212,0.662191065174598,0.46455636669317807,0.4866586843870805,0.13530338969809394,0.414460185466386,0.212073378577954
Heschl_R,0.12044167200089412,0.18919403837474313,0.480252851794457,-0.26819279467816365,-0.020590235783048864,0.310897873495135,0.1087429895786567,-0.0046568547962953614,-0.1382673419652422,0.2445478567498302,0.41850781205528453,0.4103775788295434,0.3198917759093912,0.34519551794603,0.3311695340801833,0.27843350471194706,-0.039844290750375266,-0.25809512997910233,0.02609796420583001,3.850582444837051e-06,0.249578910055339,0.452827662554656,-0.5168230946544113,0.5067312550467292,1.0,-0.09273007607498059,0.358286922175729,0.6904519270394839,0.7227013364192699,-0.22329551476395107,0.43786469083502266,0.02748838126679918,0.15596242584174178,0.06765987113651863,-0.019649777107989912,-0.38605246634330626,0.29354493028031686,0.4579086532246582,0.29772754547650365,0.17085661384177891,0.8460299638213925,-0.597049103290413,0.7095239471959326,-0.3373511830289657,0.07037444788691867,-0.2765778477354844,0.6908453599739535,0.024561574547444395,0.09942488010402317,0.5207006925115011,0.31625247833854253,0.21245781652414242,-0.0787192758888506,0.4397815299550566,0.1642118854636606,-0.25606632491244624,0.4002021504461377,-0.26434419610032966,0.023179774035929405,-0.20812809438483204,0.0433636847899292,-0.23257142724590932,0.18801489274586622,-0.3311569090945846,-0.4493276057107658,0.06647922664067278,-0.12124226486965231,0.06904933052287456,-0.1768563826800878,0.5242984831225028,0.40085368118885234,0.3801342515340475,0.22158554815143475,-0.06624723797720537,0.1651867906624616
Parietal_Sup_L,0.191054521322168,0.8610553352396467,0.09420608989305386,0.6050145124577667,-0.2250051594127789,0.13070874611382305,0.08614800867246253,0.25631887205474924,0.4415169660312835,0.021514262982876592,0.16361783270564634,0.3070986080143034,-0.08263842227746844,0.2261394541106144,0.097074814307035,0.16410092811968546,0.4900822835974093,0.19038816610172674,-0.17604228745558628,0.4873128629785187,0.22865687297875475,0.05089177824119837,0.6721243249205642,0.16433426520597155,-0.09273007607498059,1.0,0.10575107635558595,0.04939229081348646,-0.007972170474255856,0.4970843670880423,-0.07476288331597745,0.21549460924727673,0.1195539606945841,0.8628530697871858,0.771011899440154,0.4658768923141515,0.05140742205349133,0.18771186890830624,-0.35859424029464226,-0.13172288627903647,0.12995621421911585,0.46499190994258016,-0.08829762199274015,0.3118065630893832,0.13648937920479115,-0.055735089853493805,-0.2758021528859123,0.16768714890363104,0.3674748349302067,0.14394815707398348,0.18225164164834354,-0.19582751481887592,-0.04513039231805739,0.1753655074317721,0.04441030435963304,0.034275289689686184,0.15818366376941087,0.2911083851141503,0.3240959717824327,0.576782990074336,-0.006675982924067143,0.5764283351450412,0.17153928125306608,0.6049250655258089,0.41849154967252156,0.00814385971416941,-0.07427963212838877,-0.13264722775327975,0.7720804539893349,-0.05805084215460405,0.46739648009198537,0.23260813750175946,0.19437684384454149,0.4056121151193559,-0.08131033384694657
ACC_sup_L,0.7166811455245804,0.11941681218896516,0.6349788645032218,0.17938769997158968,0.3878696029904194,0.8011936744821229,0.19952149081916898,0.06457594750405157,0.3770586955393389,0.557780278431664,0.5226555526717318,0.5548210007676903,0.7501633844078212,0.3614754468258206,0.15920517043723695,0.4338375747031737,0.3940289143121155,-0.1254621122572499,-0.005558801661755862,0.43249302018215735,0.48179046090719607,0.9054672560192224,0.19919158270913828,0.48362973194729497,0.358286922175729,0.10575107635558595,1.0,0.5518529910759776,0.1816955493520841,0.21444973634567727,0.19616829701421362,-0.0075926031706052164,0.6838371931043352,0.22549829955446773,0.14488878404376668,0.23964854859634305,-0.10300705251626886,0.7504119256055524,0.5143072622220967,0.6132822254653595,0.37835230339943876,0.275054047940278,0.7274116653488489,0.06798527836314637,0.25261675690704466,0.4258483663461604,0.45315039847645167,0.22006739277583803,0.5115208480725886,0.5758366496306034,0.28026985327149667,0.22273536462143112,0.4874266311841434,0.6701385018746285,0.4646768201230041,-0.1281965780266651,0.5019735874321238,0.09136267094834939,0.08382712352349023,0.07955086201623736,0.5249356311349134,-0.022329391492010398,0.5470486999088305,0.2626023643603084,0.1864818488417035,0.1389664005549723,0.5253564924609497,0.4934907724824234,0.08986126891823895,0.4283419137890388,0.039169502804298345,0.8521402312587636,0.3790638520580515,0.4211081456262211,0.6891165196460096
Thal_PuM_R,0.22707065071541596,0.3597351214242471,0.6601371811632041,0.024611528856755237,0.3786272633745798,0.49117496785213094,0.2077841782342236,0.24257414311335768,0.2330694843295009,0.25034025906220797,0.5319387216766641,0.6466839337451818,0.5703696954784777,0.5190917309189029,0.4612959290903309,0.5833819588865201,0.2311969334073666,0.07208479820748277,0.14390666392335208,0.14698206765518124,0.4972330976716415,0.480942057979577,-0.2584749491206983,0.725329125325524,0.6904519270394839,0.04939229081348646,0.5518529910759776,1.0,0.4719656063531638,0.16232586094452522,0.43172311394035,0.16860543662931776,0.3241866716903779,0.2915677262784365,0.316286839506532,-0.0318271633236821,0.28940421531348165,0.7463203560940478,0.22056776723141994,0.33169704269617817,0.7455128790020572,-0.32070801095201174,0.836076807066297,0.013145549075870518,0.26213251940305243,-0.10988558917037224,0.739580106310579,0.20827517055194605,0.3550204258135989,0.3584053687605941,0.4119206021255378,0.1700080097579464,0.16786082663410043,0.4567608695940201,0.30940618962747213,-0.019193498813972473,0.5643904288520452,0.08459387656938262,0.31349619715462385,0.16333982663987187,0.2617304927798313,-0.02123883201192251,0.509255217451687,0.018945674056891838,-0.09145463253503927,0.037558246498129826,0.2136837121911839,0.043999028651591665,0.07751115590730241,0.7315736775943609,0.4689743185503366,0.6012356765542982,0.305749817056355,0.2367984260572328,0.16690779331688615
Temporal_Pole_Mid_R,0.13605582196042398,0.1820209711705154,0.17184954207391018,-0.34103752591811837,-0.23112250576355955,0.02822943345222238,0.13383441348543504,-0.07905253468376872,-0.35426478492214536,0.09642871657573243,0.25692245159728727,0.22433594655450262,0.16799717862224756,0.19903950715729654,0.11629081599126455,0.03669802260361083,-0.24667785409462237,-0.30932189349692446,-0.0009304217725008803,-0.11767736165630883,-0.05190795173242343,0.36491301830186984,-0.43574437020049067,0.36210068704793763,0.7227013364192699,-0.007972170474255856,0.1816955493520841,0.4719656063531638,1.0,-0.17273682888623015,0.48218317382930564,0.17097788571208372,-0.2182625868273946,-0.02706342244697019,-0.007889326705907251,-0.508685839088168,0.18593979383528517,0.28542845651816623,0.1912141597002653,-0.064608197521612,0.8149835487441343,-0.5502898341324562,0.48800916005074146,-0.38438453011855467,-0.07572053470202464,-0.3094521918090137,0.5472525925239583,-0.24334013176365374,-0.1687866219902879,0.3414740635825202,0.20144265738347075,0.2916961891151156,-0.16764258138992724,0.07214441614483803,-0.1203577600908096,-0.16756234201574857,0.3145389696526843,-0.35417760212896515,-0.1281701277667844,-0.23390611535620726,-0.21533425585050756,-0.19860314019629952,-0.02611600921438593,-0.4096589881877636,-0.4793713161831979,-0.028836107747290285,-0.37445403951018147,0.08780642785100364,-0.07001574328668776,0.3177522415125718,0.3398234302065858,0.27655800767180694,-0.07637817462129014,-0.2792752375400977,0.2040478741445871
