,Precentral_R,ACC_pre_L,Vermis_8,Paracentral_Lobule_L,Frontal_Inf_Orb_2_L,Cerebellum_7b_R,Raphe_M,Parietal_Sup_L,Frontal_Mid_2_R,Occipital_Mid_L,Parietal_Inf_L,Cerebellum_8_L,Cerebellum_9_L,Frontal_Mid_2_L,Amygdala_L,Cerebellum_Crus1_L,Thal_IL_L,N_Acc_L,Frontal_Sup_Medial_L,Thal_LP_R,Vermis_10,Thal_PuL_R,Olfactory_R,Caudate_R,Thal_VA_R,OFCant_R,Hippocampus_L,Rolandic_Oper_R,Cerebellum_6_L,SN_pr_R,Cerebellum_7b_L,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_R,Pallidum_L,ParaHippocampal_L,Calcarine_L,Angular_L,Thal_AV_L,Rectus_L,Precuneus_L,Vermis_1_2,Thal_LGN_R,Cerebellum_10_L,Temporal_Sup_L,Temporal_Sup_R,Cerebellum_Crus2_L,Occipital_Mid_R,Cingulate_Post_R,Heschl_R,Insula_L,OFClat_L,Frontal_Med_Orb_L,SN_pc_R,Temporal_Inf_R,VTA_L,ACC_sup_R,Postcentral_L,Vermis_6,Vermis_3,Calcarine_R,OFCant_L,Thal_VL_R,Thal_MGN_L,Lingual_L,Vermis_9,Cerebellum_6_R,Cingulate_Mid_R,Supp_Motor_Area_R,SN_pr_L,ACC_sub_R,Frontal_Sup_Medial_R,Parietal_Sup_R,Thal_MDl_L,Paracentral_Lobule_R,Lingual_R,Temporal_Mid_R,Cingulate_Post_L,Putamen_L,Occipital_Inf_L,OFCpost_R,Vermis_4_5,Frontal_Sup_2_R,Thal_VA_L,Thal_MDl_R,Putamen_R,Temporal_Pole_Sup_L,Thal_IL_R,Heschl_L,Red_N_L,Cerebellum_Crus1_R
Parietal_Inf_L,0.3645948959242785,-0.0903918113710304,-0.042679503246787945,-0.31065231104056007,-0.1590406938850217,0.24415191014783127,-0.22201560581648846,0.09976403649285988,0.23052996405005796,0.6303887360231203,1.0,-0.10694947049446006,-0.028833137082775167,0.2749854091193998,-0.3822224079850423,-0.22804164767163465,0.07078215306616971,-0.3093355263131041,-0.008894432881607997,-0.3400215050786184,-0.08581917690362315,0.058100742924386724,-0.296734478475559,-0.3212034264557119,0.1131873694106894,-0.3069287845635908,-0.2618922744597524,-0.09503673092773221,-0.12046335134243534,0.08612292616602397,-0.13522701411250995,-0.5117849094047917,0.14805904104829945,-0.2778466697508852,0.39810668957201206,0.39291779301189284,0.25590852083988985,0.08916120436344674,-0.36245284495976154,0.5853845782009964,-0.07402667872416556,0.5625698056387937,0.14247516863978937,0.4921609449336255,0.2559987259417395,-0.04668334916879217,0.2949145507775957,0.15067429478971225,0.4063390555603538,-0.14030036851150798,-0.30980747220398974,-0.4620794969512756,0.45846115993510644,-0.07357160107585377,-0.34363483082921387,0.1086631406239243,0.7414355145106839,0.18952053011058967,0.1459973395279859,0.3483343325879794,-0.4772289266014474,-0.37644284416144747,0.2909794426985838,0.12210966534380824,-0.13486145451485132,-0.275930821013404,0.3385641001599791,0.504371747717774,-0.5754441366516692,-0.20610896671453843,0.05418825806364609,-0.09086580777223768,0.28817575540393037,-0.20941376114760193,0.15893938356594617,0.1913060159045289,0.35921884833294865,-0.1806281552036406,0.17966773018334972,0.0843912883928383,0.01780704214067261,0.17843130827379083,-0.03735265833570885,0.0038578213859816737,-0.038706432172573316,-0.23097786524112932,0.28883101766046804,-0.40016195842674157,0.37501477053289406,-0.2866667709060582
Cerebellum_8_L,0.2680258876385805,0.45592279457741314,0.6858077126025713,0.07856665088887468,0.4697294779125944,0.2501406123260931,0.3093352663092013,-0.02971809261461787,0.4183187408274469,0.003064064282056501,-0.10694947049446006,1.0,0.864810380837168,0.1834088567201242,0.34237790067584484,0.5211303815606518,0.04651289252661218,0.385718232840941,0.4813405026528846,0.3665567034151019,0.6284930614953811,0.02756479060094437,0.45373771001154933,0.4660325407513428,0.4088266976682486,-0.006537543414917116,0.6252444170817701,0.52765813820167,0.7818111819486736,0.4834903219406779,0.4220410327203,0.594938544366047,0.5213458237823378,0.5753336862541195,0.5300327926977391,0.2876549211309957,-0.2123729961553752,0.03405227363491352,0.09444801513867547,0.09870405827051688,0.3385117108535986,0.18489506472557934,0.4450860505374985,0.21034344960959872,0.5360004296278534,0.2820666429418565,0.08256284641700791,0.539600727593086,0.22468867472185722,0.6969641132137185,0.2464952635962864,0.06733134451834762,0.10993014380661738,0.6866635777893783,0.1446755625849675,0.5271228025806572,-0.08079124082109776,0.47986625805999805,0.4917894210964169,0.31723901239494456,0.1125904539752741,0.44558320442988797,0.18965153798652962,0.4732429527052801,0.7584617931017421,0.7593204769917421,0.3597421033132155,0.06347123003538398,0.2997909838140354,0.3000868208643342,0.4669086005913501,0.15006271338592156,0.19655824386997486,0.025847900962891746,0.5519381260628654,0.5481528940198129,0.32498835304870316,0.5929588412527348,0.12608526674346496,0.5368648548575929,0.657056695949517,0.3841689392811743,0.29606431070770767,0.3040593429563741,0.45396343899414204,0.591798585002793,0.225014736706612,0.40464746098629456,0.20722687716103866,0.5102772484431932
Cerebellum_9_L,0.24995458374371085,0.3846049759603973,0.6257117532876143,-0.06269006033405751,0.5119589040453911,0.03708178487916226,0.36547504132530456,-0.06420750618363273,0.49549146043910497,0.021955356238730087,-0.028833137082775167,0.864810380837168,1.0,0.1995996382965371,0.4739593124988177,0.40079487523847557,-0.1870720678522039,0.43465498117056195,0.49342151241350996,0.46795485138904036,0.6068941562112197,-0.19799033475445932,0.3733735323500491,0.28706402671944964,0.37697370970422,-0.06305172201805664,0.580031116223872,0.5972224179657143,0.7097351096120094,0.48325880914269265,0.17520096123451037,0.45442074109418124,0.529439982057327,0.3642463838063137,0.5392852157664959,0.32394107994644106,-0.24299489233432356,-0.12329849304029723,0.17406174961963397,0.11371849108520188,0.4469935132952799,0.1682368017163006,0.6627778554856345,0.19333554542149653,0.5359927773805114,0.06307999709917361,0.03018681715083934,0.5445966344936257,0.27274601924433545,0.6301027654075585,0.22952786978416181,-0.03495702389533669,0.10148894621972533,0.6555125111779748,-0.17000556001379363,0.6097635171598476,-0.0022229763993709965,0.47271046288703256,0.547867120857146,0.23417421255373497,0.03812745634860228,0.4612555693696709,0.17562431919073912,0.2859675597064974,0.78422057008597,0.6747165473264033,0.3335952460925078,0.13004218772137977,0.3099412645215766,0.38754548509347575,0.47649438729636423,-0.025980507385789147,0.1967183082060735,-0.11327686130871412,0.5236899089036239,0.47159819498170036,0.3900809735752733,0.4441883422023438,0.03558623958133406,0.36573499051228114,0.6368096424170675,0.39840005442674203,0.027915602385954485,0.2473634887023701,0.5183035671645365,0.6282552262349329,0.46308922142283,0.2430307635133494,0.15618197742405507,0.43015446120785716
Frontal_Mid_2_L,0.5801719510318468,0.17600010721253978,0.14276000948396267,-0.1941433170673342,0.5065501034205119,0.009513394126561076,0.3762836804407555,-0.0831245701868105,0.7080345786968517,0.30502599202289227,0.2749854091193998,0.1834088567201242,0.1995996382965371,1.0,0.11843757896136842,-0.0334832878121709,0.010788957678461908,0.1625008412837351,0.6593018289057871,-0.029898685324011406,0.0991604730922403,0.03080240205274758,-0.12815782860203423,0.18594624596809514,0.019138837705578237,-0.13233321261462852,0.19236422814824863,0.21168547547084163,0.24667142469870212,0.10622547707094433,-0.01669380630075994,-0.24857095800437579,0.7087204844400332,0.09288707516941207,0.4004841677183661,0.2434126363100299,0.12116916043087862,0.052011404414800545,-0.05667461541513307,0.37102955849463676,0.1735682147859613,0.14853475098797359,0.13622880436368737,0.5668406999971165,0.449075222168375,-0.017038526644381196,-0.03114480907917448,0.5692786577403721,0.6694913431533659,0.2847696933399362,0.3002495104752725,-0.2283195166978716,0.10046980839054419,0.08941975683480798,-0.08930756984250159,0.47782715376762036,0.41406911561875065,0.2794922115072824,0.3354306288074374,0.3377148127634682,-0.16137948407149152,0.061605253313457606,0.024327492102856414,0.2539751182957777,0.2484054873426988,0.16771932399732437,0.6077842720509536,0.6765915808102861,-0.03432991282874175,0.12064900050780403,0.7613473944165433,-0.16776963795259753,-0.07048641494272134,-0.04404112486602622,0.3760284099531363,0.2986670302843115,0.3439534287915871,0.12217109400709221,0.09768315302427494,0.1622309793875742,0.3424762662676269,0.8068924963439752,0.27845664912739987,0.3136772680786543,-0.029669855431360588,0.2709559336870204,0.24008844021446077,-0.05001042955166647,-0.11080164711487148,-0.17529479446361423
Amygdala_L,-0.16931303878996348,0.25731771600283576,0.0034769937968107084,-0.04211379911028272,0.5508954619698555,-0.5446896823719508,0.6261346512552425,-0.20128033136192167,0.16027639725497708,-0.45104465664118093,-0.3822224079850423,0.34237790067584484,0.4739593124988177,0.11843757896136842,1.0,-0.05647897644799805,-0.4300480933542383,0.6031291035861764,0.4153844055583061,0.47175755431496286,0.3183942011875913,-0.38947709342182024,0.33156563604378886,0.242111295084486,0.15825780575567194,0.3353236016919081,0.505884628745886,0.38415251285773755,0.25668296176419664,0.16225540133906088,-0.273992628636826,0.20546004211675528,0.11712909920813656,0.37050829454880757,0.11159467923183036,-0.22082733975048044,-0.303846114482103,-0.22335518601006296,0.6507521444774492,-0.3255696230818518,0.48151602458493364,-0.3878495342328144,0.31242800189120556,-0.1212028472864572,0.09566717995588168,-0.40498184457427233,-0.4436924183401738,0.2636489968699373,0.1413338605503248,0.31865990455614535,0.6264447944070719,0.3742485928382309,-0.4906083134923997,0.2071731164347411,-0.10075237375803885,0.2528242639956835,-0.37417681669497754,-0.12288490145084971,0.22139494923695707,-0.28714288724528353,0.48051953764119915,0.5575068672939555,-0.012966478562915888,-0.20065853483499543,0.3553582191933148,0.27678595524084937,-0.03652094772963617,-0.19090304091766425,0.7107329471408188,0.6370660428362659,0.3404627070983437,-0.08558302912267912,-0.10921946953691468,-0.14603526494931426,0.00564920798535861,-0.10827810412600546,0.004107293767224435,0.30779546271011676,-0.41703122356216543,-0.16372561054391147,0.2275262350023918,0.19523946004136644,-0.14422933416881994,0.046872138544139935,0.38106600071175006,0.5737647402677866,0.17463964333970544,0.1839540594953512,-0.4948761264152991,-0.0190321276398303
Cerebellum_Crus1_L,0.1399559560972045,0.283284578649728,0.6688539330833233,0.2437961685495517,0.1893442803450791,0.4950187781271404,-0.08340480595268547,0.31458440072800353,0.16035426450189916,0.0795669013898847,-0.22804164767163465,0.5211303815606518,0.40079487523847557,-0.0334832878121709,-0.05647897644799805,1.0,0.03871407051504036,0.15542044157613927,0.09546710678258219,0.41066512280482903,0.2697952182714316,0.06521297908338004,0.04502210138281566,0.18825176387392667,0.05178661455439883,-0.20677412203037257,0.2626614371426666,0.3137017821928895,0.6755584787116888,0.0931825326466143,0.851484673397121,0.8014801776201522,0.37277231880833966,0.28502423939242905,0.018478014388574573,0.42065146842596374,-0.04304332244556084,-0.1576267796383039,-0.3450886576462579,-0.03883465867479052,0.054371826924708266,0.07329317084949724,0.3209245891510585,0.01723575716216749,0.36936315960603694,0.8239022955040677,0.24201262155090783,0.2687398581261711,0.01894377322430681,0.4765328579744153,-0.0040139455989048715,-0.07436687746409769,0.2684036566302399,0.5977275674993191,0.08325915409466998,0.211737447018853,-0.2135436252869173,0.5403244477425425,0.3385174416785015,0.37636231316791297,-0.12851749748006402,0.16606134217155014,-0.10874338055374921,0.43538341254902096,0.4040539222773875,0.7887515844079936,0.1906546389648766,-0.035538066850817694,0.0036087990959057484,-0.24854541460379517,0.11006767654608317,0.14531887011193947,-0.023565463599183628,0.20461285156753392,0.5471351671533113,0.4474719451993777,0.12280975911224074,0.2661291664605652,0.6935735886576353,0.4886138529349982,0.5458469363288606,0.09737014204219163,0.17995141997879296,0.08290935460907012,-0.037995903651619874,0.3600542373438916,0.04300116549427745,0.563472733400029,0.313301302349151,0.887530699920506
Thal_IL_L,0.35123604690086707,0.0034222385131234693,0.13846299653943325,0.13433287648822131,-0.2547583715845113,0.4777658158740015,-0.3733357240490407,-0.15253205308927167,-0.03908470282326891,0.21705143790200845,0.07078215306616971,0.04651289252661218,-0.1870720678522039,0.010788957678461908,-0.4300480933542383,0.03871407051504036,1.0,-0.403773720262261,-0.15088345785317786,-0.30193635103681576,0.04798721544143798,0.8555507585187413,0.145016488760445,0.5454674305703515,0.11725351739803574,-0.02714742836963619,0.16722150695317387,0.029266533940386783,0.1705440934970175,0.1513448570275225,0.26574643976216555,0.013924177120338065,0.0665142125134142,0.2790061011976158,0.23766208730140737,0.13404040134345485,0.0857277054982433,0.8105269348760356,-0.2564214963696161,0.3810491479159733,-0.23270478789497442,0.3605208252797301,-0.5232158855890584,0.357048076606095,0.2849474257547785,0.2696210112182152,0.2869476937126083,0.13800098358405657,-0.08290118059860827,0.25797951305731365,-0.3146273176309323,-0.09234732710436853,0.24445565286797444,0.1212138950124414,0.7066810386697328,-0.0459911746180692,0.1544047710777453,0.12518135933959113,-0.17959632054660873,0.4767705139700244,-0.10235935856173255,-0.15614269519102772,0.014103735988394471,0.6749987578828468,0.12060672016856179,0.09105805477079042,0.2678250219830178,0.1319358456377095,-0.33809983477086214,-0.35920530786782,-0.08890945127782257,0.26626473388747024,0.26598332290686555,0.010927223468347255,0.20134300019360019,0.4481547171250267,0.17795317727454887,0.4255930471773965,0.07904490185500457,0.3559623163382819,0.11222347268781134,0.03412323198652179,0.759537130317652,0.3045827981586721,-0.022812930042942266,-0.2077058048580538,-0.4210817694309485,0.3203604554832196,0.4532764113539589,0.04800143556880658
N_Acc_L,-0.32759929362002094,0.6302576049010626,0.05022365044643922,0.015840556200159953,0.6938434180002456,-0.41651332430180926,0.5613362487043636,0.06157430095347985,0.021672407304455833,-0.2810529829669652,-0.3093355263131041,0.385718232840941,0.43465498117056195,0.1625008412837351,0.6031291035861764,0.15542044157613927,-0.403773720262261,1.0,0.5217672552364644,0.5645066882949314,0.3750003346429239,-0.38942342796846424,0.3142583988179184,0.2832151487065753,0.26622097113783316,0.571801936361072,0.48758376787667834,0.4873364299397526,0.34514415913954805,0.19659549458341333,-0.010820055711588958,0.25939080814374227,0.15397747020479974,0.33095153373850245,0.04126449193001299,-0.12895926797610857,-0.12840158453679176,-0.3001690523199314,0.6170475244027297,-0.23030708480144466,0.537021900309854,-0.41887919580893584,0.25298915825786433,-0.0019179977655022313,0.11713297979983717,-0.12151023816920513,-0.455918957014295,0.28815386239959384,0.269707352240943,0.40062626354467,0.728300107061665,0.6086439221041643,-0.4249700710436328,0.2839081921630138,-0.07779199781874768,0.466176423465379,-0.2824778019601909,-0.05500461380213907,0.4427774788420511,-0.15154308077848283,0.6405120302171261,0.7521630641687126,-0.03868390711344007,-0.04437155846923001,0.2562972973730547,0.29607551599282783,0.013692175530265704,-0.3520020462511326,0.7673295510838974,0.6039713242190557,0.3153732688683846,-0.01789052165729553,-0.20310533855323215,0.13141761212920824,0.08962684019677523,-0.01888087155045128,0.010425612483412157,0.2798683555749265,-0.033649595966732,0.12950140239823915,0.3037607442983282,0.18945084694439318,-0.011279435385305715,0.14130055455322774,0.34166705004188586,0.653778826217316,0.2012710962234255,0.36053413556558656,-0.46733697339984104,-0.02662290638550877
Frontal_Sup_Medial_L,0.37649474287545487,0.5511441343782737,0.2138077280680848,-0.22105716006921833,0.794556041785292,-0.12234864301011422,0.571954275917223,-0.10281307209146176,0.6508158237100985,0.08622452453312739,-0.008894432881607997,0.4813405026528846,0.49342151241350996,0.6593018289057871,0.4153844055583061,0.09546710678258219,-0.15088345785317786,0.5217672552364644,1.0,0.3888782348735022,0.4500380938751842,-0.15084138617526208,0.3111738761033351,0.3985304192055693,0.18314807758729446,0.18832207911852344,0.5144543922915673,0.5343810132800549,0.4428338281406731,0.34092206549023374,0.01570036527338409,0.1146347893003783,0.5690138619960573,0.3352997054413989,0.38525305813929245,0.15645634587667234,-0.11417640912343242,-0.07783037013149463,0.37664550559696297,0.212587561101191,0.531189588241626,-0.014994261643163946,0.23155349906292963,0.38322315346480806,0.495184428962832,-0.10325051796358076,-0.1055008374924414,0.6840202667589013,0.4634450869692756,0.5368195652445329,0.5627841721097845,0.16000893466874352,-0.1235390903934855,0.4513475213388664,-0.045535793952870864,0.7166262905057748,0.14558193338633463,0.3101143358053494,0.5555774506088627,0.19737150675612894,0.2878427725333534,0.4685667997524869,0.13336044543941683,0.20208310875478167,0.4181441882792602,0.36279149732795357,0.567039437547333,0.35858346463323376,0.38051438952648864,0.5381264206935565,0.8882640144195874,-0.11822294111105965,-0.08279887879734119,-0.04173148046860992,0.39158360448879126,0.34312330288002874,0.4266389131420027,0.33408721679098496,-0.028112978568334286,0.17939559329738655,0.5670401126848489,0.8193886640410685,0.15813516316965842,0.43487738474311305,0.3768751583342225,0.6482386093607423,0.3430764993535907,0.17493683252680142,-0.20611956970971967,-0.04583167739014493
Thal_LP_R,-0.0893936762313253,0.5000323542628053,0.2733145550119388,0.0027918636140772026,0.575977193385334,-0.18597014583921162,0.34874858393356173,-0.11831742784106028,0.19012015519798225,-0.2382286319279186,-0.3400215050786184,0.3665567034151019,0.46795485138904036,-0.029898685324011406,0.47175755431496286,0.41066512280482903,-0.30193635103681576,0.5645066882949314,0.3888782348735022,1.0,0.22254061216044974,-0.2730960927669474,0.3963834159435314,0.29835487545868605,0.14008812453131647,0.16233219218080072,0.5341673660209051,0.676241640833766,0.5136208449429392,0.29040879555047444,0.15196578026607807,0.4924132419057513,0.2116211405519141,0.3620173643877451,0.03892240292697093,0.1872881548839847,-0.23202971895897057,-0.29181350179200677,0.2881603798098808,-0.061092345925102584,0.35634955793411155,-0.18032198531257165,0.3857992321604965,-0.0043238538818882915,0.36181742686314505,0.043818023253617805,-0.20713066212311068,0.45257694732619297,0.0024504925681906606,0.5352901873400568,0.31449170225715606,0.2116398706104066,-0.17929444761866606,0.5065785400589708,-0.14128759745072145,0.47840319710528334,-0.287664646460318,0.19146984378292453,0.3126098111795739,-0.0037397592106725957,0.24381494927245545,0.671639482300211,0.02210295822742671,0.06559340327955517,0.3864852893546842,0.5628405337282985,0.12185075455986911,-0.206220022789536,0.4450146683660676,0.46702707422741246,0.24717090718395812,-0.11610615869810219,-0.008744823886859397,-0.07594456181861452,0.2827334726292208,0.2293924667235045,0.35632952889160624,0.3973218271977982,0.024846399083857645,0.11795405498377516,0.42021459906346575,0.1484423433300999,-0.1549632972659219,0.1928000064868818,0.49521697459402897,0.6544432748302629,0.32780434762818444,0.4885152752207624,-0.09468479364969952,0.40175480157962007
Vermis_10,0.11478011509640823,0.3538428451976126,0.29802220341713614,-0.0020166802497702165,0.3059822835642153,-0.056976022087676624,0.3653808230987315,0.09070371225684509,0.2564894887937491,-0.06851087728203377,-0.08581917690362315,0.6284930614953811,0.6068941562112197,0.0991604730922403,0.3183942011875913,0.2697952182714316,0.04798721544143798,0.3750003346429239,0.4500380938751842,0.22254061216044974,1.0,-0.08323873409299841,0.3210023889886584,0.39567981016095777,0.17095649939491178,0.13789448079753697,0.5834607723719856,0.3460736402897939,0.5322246320603178,0.3170106025984854,0.15214133235504715,0.33430772959383187,0.31566994990028363,0.3506423463439881,0.3648571017437591,0.07347230261254796,-0.07098828960016489,0.1241623883626802,0.2585624771147656,0.043784488441757474,0.5210235360357298,-0.010812820202200674,0.1472793524939398,0.19090361513420853,0.3397266987470453,0.020944324364849783,-0.035987777078792145,0.32057649512554276,0.2826260123567198,0.529088838965043,0.2808789416203513,0.19777873932939252,-0.0382496433195863,0.43062842799710993,0.15385045846555837,0.35796976448789697,-0.03090446111126738,0.2174104978695345,0.5083091987930516,0.18775421989099295,0.24917953125130485,0.33749656465010347,0.040720070810383306,0.25881937323524423,0.5703843399390516,0.4170162289463025,0.13829319310120053,-0.0361791454874067,0.37259271491519746,0.31582634217571187,0.39680675020048456,0.03480417214771255,0.10228052581101654,0.004651976982921587,0.3017107826802794,0.263868533153324,0.1529359748614092,0.42712026406798903,0.0031680543058351537,0.2864698814671361,0.5409512502685142,0.27588688750985907,0.2778357629245584,0.17128317891009096,0.30087591337121955,0.47537043682179164,0.07962098797308292,0.25371135601548234,-0.013850666390290983,0.125071448711737
Thal_PuL_R,0.3900399016851067,-0.01895288827893396,0.1329928760807943,0.24117794114308816,-0.22915470668764104,0.5147110046028289,-0.3364434679191185,-0.11604138553448286,-0.0044634326592179595,0.15698644585095717,0.058100742924386724,0.02756479060094437,-0.19799033475445932,0.03080240205274758,-0.38947709342182024,0.06521297908338004,0.8555507585187413,-0.38942342796846424,-0.15084138617526208,-0.2730960927669474,-0.08323873409299841,1.0,0.13607812045984322,0.5572607665065537,0.042208746814388444,-0.06378141102846163,0.08855209105395982,-0.01198894491040032,0.08407136127037215,0.03216245452927729,0.32254461355711356,0.03594828196176318,0.045636414559320826,0.24285256926871857,0.12106097048926903,0.06141466776781464,-0.0673750942526833,0.7003728849717626,-0.2936041587081895,0.31544008149683744,-0.2653055729954018,0.29480646982798003,-0.42586302481325,0.27850393785165906,0.27077752752908635,0.3318785387338011,0.23275849448204608,0.15256221848395185,-0.09699562465133402,0.23821549590837549,-0.26874800649512026,-0.08823799182262282,0.1718070197176657,0.07139960765285591,0.6683411306260405,-0.06368270665335095,0.11246284087790226,0.04948366567703903,-0.1937066337730547,0.4522318909111779,-0.11152287900861961,-0.16572461150656465,-0.003082948616032153,0.5886440197069168,0.06138202164479309,0.08458612950522834,0.29513521783117946,0.15005780286720083,-0.3382132247316311,-0.4248017798792567,-0.03229234385779699,0.30850275009134837,0.157797794788394,0.08875929726530946,0.15637095349498858,0.37955019411183194,0.11708537240237568,0.32143038258370155,0.0815793835248822,0.3232593518754906,0.0610079077369116,0.10579988815872178,0.7442524358977595,0.2782935201751788,-0.11819716233889073,-0.22422671891458948,-0.4480732390859227,0.3967253099696514,0.3692047201788835,0.10000452429000517
Olfactory_R,0.05086598332433666,0.41095792608542114,0.2638353674278927,0.017679243695919965,0.4119642163645931,-0.03635574520096175,0.2085378360198124,-0.3142074926110299,0.10392008316103951,-0.1427975124870465,-0.296734478475559,0.45373771001154933,0.3733735323500491,-0.12815782860203423,0.33156563604378886,0.04502210138281566,0.145016488760445,0.3142583988179184,0.3111738761033351,0.3963834159435314,0.3210023889886584,0.13607812045984322,1.0,0.5704574871378729,0.29387486960925685,0.24008055776510026,0.5248212449268912,0.509262926312545,0.3583844583006216,0.5411951345657926,-0.004246469648983597,0.330011721326122,0.03923035360204934,0.4854439243516755,0.2983619726435064,0.020588583954651,-0.24358831910039141,0.28655664383893886,0.3709432057921738,0.08439234919530678,0.21470656063961802,0.04807971576343575,0.04829428685103777,0.044362688710257295,0.2602291028184512,-0.12454916071250151,-0.05070110207166789,0.3325629069795059,-0.2593468045707809,0.48571488349553626,0.18942496931487102,0.2507430972574316,-0.1065319938351991,0.42698288506171994,0.3087281707943654,0.3838306351141115,-0.16119198374961488,0.11574106183843613,0.10450666907729116,0.08398491757718306,0.3226860446055786,0.46399285442173227,0.3187269703857726,0.2971482165891518,0.39332249529846397,0.3335149332996818,0.22145412852236293,-0.13034417832616646,0.4007297307737336,0.4843697813464787,0.20713109497987392,0.04677265995792834,0.1839885527240976,-0.12825566156814625,0.20969192286183858,0.3202280891649854,0.2980422822450027,0.5039076812875375,-0.28614471616517934,0.2609368673498636,0.31001025272663063,0.10914164671019731,0.2107416043766703,0.3198315392625489,0.6435105369846772,0.38829300297702657,0.0913540246992443,0.30481465872546526,0.045887238521557336,0.1623707406579903
Caudate_R,0.2793927985532059,0.3937210020981902,0.2661346099601602,0.21275411361811125,0.38657803627705223,0.11557919652405856,0.27807385073940066,-0.17842813608207844,0.23445350919915334,-0.21418698154840876,-0.3212034264557119,0.4660325407513428,0.28706402671944964,0.18594624596809514,0.242111295084486,0.18825176387392667,0.5454674305703515,0.2832151487065753,0.3985304192055693,0.29835487545868605,0.39567981016095777,0.5572607665065537,0.5704574871378729,1.0,0.25353642336211984,0.2596618094374097,0.6540774447359761,0.4827122918973029,0.47783068543574986,0.3232394531418435,0.239001398652698,0.3602437736210182,0.26435630305729024,0.62500156635364,0.2147085130062278,-0.07510729127914939,-0.3303131211737908,0.5367094434227231,0.27113110300553644,0.09349988216184682,0.23165112446470815,-0.04886045181230377,-0.19676437867915655,0.21661212469011487,0.4535213736485114,0.10479418417074732,-0.09616730253634981,0.4891674178752076,0.009362442496724658,0.6992587875072297,0.2895759250218578,0.3019593129161527,-0.22251904169181427,0.39271969801413986,0.6461549942286873,0.3926781770676852,-0.21826886959535804,0.10893142443374124,0.14575009196792824,0.27251159239329215,0.36273464789900195,0.5343252947397528,-0.006560624810517804,0.5644082630908953,0.4532180472108716,0.45979771289814264,0.33706432447080054,-0.046803821994614955,0.3539647758455686,0.1968877857146247,0.4166853214239342,0.19568320813571793,0.05176574283487318,0.05876793901046181,0.2925043413290578,0.4436195709894689,0.21306215249658103,0.6669304982416651,-0.13945319996778163,0.35476939065031526,0.40823513809716044,0.3742978164143586,0.7675005376526316,0.42602597794706065,0.32520417727453665,0.41002074601914634,-0.2351830890178426,0.6709603015433239,-0.0020595567292676516,0.1679221575703426
Thal_VA_R,0.11201325924085345,0.4344991659253298,0.15948970738732002,-0.0716621779274093,0.19616134414448858,0.11230322568760708,0.040468853156399996,-0.03546048131057874,0.1646250111897364,0.20901021105544215,0.1131873694106894,0.4088266976682486,0.37697370970422,0.019138837705578237,0.15825780575567194,0.05178661455439883,0.11725351739803574,0.26622097113783316,0.18314807758729446,0.14008812453131647,0.17095649939491178,0.042208746814388444,0.29387486960925685,0.25353642336211984,1.0,0.11788600843882947,0.2729426907624852,0.4978515590087555,0.3953833846679142,0.49403283807057385,-0.009641696407189634,0.07969866226974445,0.2204470560689174,0.318873552920846,0.4801343178916715,0.3200665225603367,-0.06769138480259079,0.2400304253400927,0.06251365574885609,0.32061684976214305,0.15430828941794283,0.37780871431046514,0.27896918946697696,0.33953959460327904,0.4445057689129778,-0.013239710540852462,0.11638468613318699,0.3620130703334522,0.13623715666994607,0.4131533099666998,-0.023873564406097197,0.02225526374820076,0.1421056806406611,0.5038493078807044,-0.02456987875996266,0.5298307855621114,0.1878039294884029,0.2416706524979643,0.29384854588555664,0.3034717593125892,0.026650631039986643,0.4809902702420614,0.2639258750978868,0.3801689128900844,0.1902578629970118,0.277621779866183,0.24842838698958916,-0.009740196477627699,0.03981749593083522,0.2306369396819471,0.11875230793976344,0.20160466328260787,0.5018765204275092,-0.0058611020122981165,0.33888175417365884,0.4900509420129511,0.4083372888920815,0.4737442049815439,0.03066951394442084,0.4702064298803542,0.38132667133381737,0.12370960493184956,0.1886568309908434,0.3288987027768705,0.5453259473070117,0.15522626721406882,0.3636107569044103,0.16993535114753763,0.3949408437156846,0.13874194598993528
