,Thal_VPL_L,Cingulate_Mid_L,Thal_VPL_R,Lingual_R,Thal_PuI_L,Thal_MDm_R,Fusiform_L,Precentral_L,Cingulate_Mid_R,Vermis_8,Parietal_Sup_L,Supp_Motor_Area_L,SN_pr_R,ACC_sup_L,Cerebellum_10_R,Frontal_Inf_Orb_2_R,ACC_sub_R,Cerebellum_6_L,Cerebellum_9_L,Angular_L,Thal_PuL_R,Pallidum_R,Caudate_L,Cuneus_L,Thal_VA_L,Lingual_L,Pallidum_L,Vermis_4_5,Temporal_Pole_Sup_L,Thal_LGN_L,Parietal_Inf_L,Thal_MGN_R,SN_pc_R,Thal_IL_L,Parietal_Sup_R,Rolandic_Oper_L,Cerebellum_Crus2_R,Frontal_Inf_Oper_R,Occipital_Sup_L,Putamen_L
Parietal_Sup_L,-0.17227810593604273,-0.05520247560230683,-0.1309714578120153,0.023981460850205485,-0.2109935932178394,-0.2676629608665784,0.013763271266501398,0.06549540484224152,-0.10940638686662535,0.01600558143747169,1.0,-0.029261596996909407,-0.20127429023326332,0.11375736318793894,0.02110186905083519,0.051568311261118445,-0.30463551545683804,-0.016339107994089216,-0.06420750618363273,0.02623492806922884,-0.11604138553448286,-0.2069113454464412,-0.04943311643381686,-0.028205138057623133,0.002151516148508609,-0.0968099635679233,-0.2099326324777082,-0.0015695719066196447,-0.04258598341559122,-0.1777094535748938,0.09976403649285988,-0.1784531846704335,0.0890599635438365,-0.15253205308927167,0.07617041338372744,0.047876459816291524,0.15030682435840304,-0.0710090627561134,0.07053001653678669,-0.22221542387086413
Supp_Motor_Area_L,-0.2692188607215181,0.6802681539756238,-0.16898892115616077,0.40368142589283657,0.1573385001655683,-0.08715595611020774,-0.04900611171328484,0.8847364385115488,0.6684517787701935,0.08849585695401882,-0.029261596996909407,1.0,0.16081472002874606,0.2578800160658036,0.03575227832571561,0.566956452534788,-0.18973133000115924,0.03337506438974266,-0.0006819741381303741,0.20404487520386813,0.21083278895148974,-0.043692877714756946,-0.14757170678128098,0.6781622931149692,0.18580514080013674,0.2911912354593333,-0.18050569451320528,0.21600031301987066,-0.14721071558836923,-0.16013723710371927,0.632573763721885,-0.1612108756733071,0.5445956655830001,0.19709739461365117,-0.18438778183392185,0.23198380747181602,-0.4605847816088044,0.2877185243414569,0.42436396627249784,-0.06390257300150846
SN_pr_R,0.4146072227375914,0.5346740707373678,0.47636577569444954,0.5729578230250286,0.4414027809892962,0.37111212907383617,0.6492010422014428,0.16960482761761558,0.48161128588415564,0.2922876156749242,-0.20127429023326332,0.16081472002874606,1.0,0.3021099439182912,0.3770195232535373,0.3992805708797406,0.48439708949980637,0.5372236231969859,0.48325880914269265,-0.14525964105684586,0.03216245452927729,0.507969172272934,0.60805801305673,0.2711626301546978,0.2243344736800039,0.4675193024752972,0.4194483596374374,0.5757197651453656,0.33799219852261014,0.5267403819317947,0.08612292616602397,0.020817865674192502,0.46510018024204336,0.1513448570275225,-0.029873756174289095,0.3037425959838915,0.09791920522804853,0.4474024373795932,0.04351856440532651,0.5974026961804147
ACC_sup_L,0.2949794729976557,0.31701028267625175,0.30482773168117366,0.5470022862940286,0.12610266058138403,0.34018441542761757,0.5645212872525268,0.3475210413702347,0.6134647561754121,0.3537076086012948,0.11375736318793894,0.2578800160658036,0.3021099439182912,1.0,0.13075428831567054,0.5484224228699934,-0.029509573757848205,0.5360682497834007,0.3376899533596226,-0.01126536910912216,0.3543399576265783,0.4802940186970746,0.5993461442201945,0.21529038634202619,0.5663980734155682,0.6158435939137273,0.4302333864819777,0.5768261546586378,0.3809326881954989,0.08892270075828311,0.056532397909206625,0.30311386167681004,0.16040005287240247,0.2924268348638211,0.20868333524750807,0.7664579333844924,0.20414528925103276,0.6871923673978718,0.20845568180229151,0.5231416577537681
Cerebellum_10_R,0.1483641012743268,0.3060138256312702,0.6074479818317299,0.37389304073432655,0.1560039006624758,0.014172226802298016,0.45535571887042237,0.001372148292666944,0.22502243403880764,0.4157478722581845,0.02110186905083519,0.03575227832571561,0.3770195232535373,0.13075428831567054,1.0,0.38164624635225103,0.257101457324149,0.4346975162118836,0.747682178306002,-0.11097377759749638,-0.3960717838953095,0.020808722737908476,0.3064428504864961,-0.070147997533867,-0.24935320188031573,0.019187473156055294,0.10240134325238119,0.4457510837731024,0.47341862376442034,0.3892173436722105,0.055115471325651824,-0.15639891074701043,0.2509894582900707,-0.47507603506888035,-0.06642039446601179,0.1798888660082662,0.28031982644146836,0.3093430374257885,-0.20332864109421322,0.16044355863584808
Frontal_Inf_Orb_2_R,0.03370840767466903,0.48132656884001557,0.3415141124462857,0.6723984570847319,0.08072466410380351,0.07413766903002403,0.5080846323105112,0.4771933948605476,0.6379652936836617,0.46059602705724517,0.051568311261118445,0.566956452534788,0.3992805708797406,0.5484224228699934,0.38164624635225103,1.0,0.09178813779479371,0.6013572586437345,0.529439982057327,-0.07938658125954093,0.045636414559320826,0.22136278485712702,0.3754241705439515,0.1964788229672799,0.3076900741920137,0.443275036442712,0.2728284934448741,0.6660075497758535,0.4149108249548599,0.1777453398277178,0.14805904104829945,0.08446420756247361,0.3868968688415909,0.0665142125134142,-0.10794893415274699,0.6234940426475819,0.13003259175532936,0.6892427483243081,-0.04910299489394618,0.3949302949675482
ACC_sub_R,0.3101341402245107,0.14119315092019072,0.3213495051210018,0.03053431405660088,0.174464027311987,0.4549095942197834,0.29058114777603283,-0.25977660623274657,0.06483391152996998,-0.05170042367891834,-0.30463551545683804,-0.18973133000115924,0.48439708949980637,-0.029509573757848205,0.257101457324149,0.09178813779479371,1.0,0.18446840197495745,0.38754548509347575,-0.2297586040829637,-0.4248017798792567,0.1824967552241073,0.3642039682000605,-0.32752832910075735,-0.19346202824123263,-0.14934337356722918,0.3494908275838132,0.21102639057462902,0.514173113712282,0.38735476454556683,-0.20610896671453843,0.03887983642775674,-0.3222809672733823,-0.35920530786782,-0.19849734348072437,0.13907944586416526,-0.009577476888936386,0.35403007545636905,-0.39905615703769215,0.3181067285403616
Cerebellum_6_L,0.3236863024309996,0.3537825046699004,0.6011090648047943,0.8009261605164082,0.13750834496646044,0.27093046214666505,0.9028219185540183,0.031390977115128206,0.521858615733834,0.6953589199842892,-0.016339107994089216,0.03337506438974266,0.5372236231969859,0.5360682497834007,0.4346975162118836,0.6013572586437345,0.18446840197495745,1.0,0.7097351096120094,-0.1226848547315116,0.08407136127037215,0.4722289661850409,0.681248189450205,0.038114504694191205,0.33685983320669166,0.7141165222366904,0.5759475599838997,0.8211199436144353,0.6051511318502937,0.4349988752044946,-0.12046335134243534,0.25727326536704614,0.2713319736418836,0.1705440934970175,0.08607547749291082,0.5998150885532427,0.6094522629322333,0.6720236646388337,-0.12694158947245568,0.6847852607149232
Cerebellum_9_L,0.2595250439401017,0.2708011208736477,0.6217684403100345,0.5236899089036239,0.08648218263065435,0.14860717789455585,0.6707301072436879,-0.08233062054551968,0.3335952460925078,0.6257117532876143,-0.06420750618363273,-0.0006819741381303741,0.48325880914269265,0.3376899533596226,0.747682178306002,0.529439982057327,0.38754548509347575,0.7097351096120094,1.0,-0.24299489233432356,-0.19799033475445932,0.30970027574850434,0.48947410628734916,-0.13877218335566238,0.027915602385954485,0.2859675597064974,0.3642463838063137,0.6368096424170675,0.6282552262349329,0.35114538690881136,-0.028833137082775167,0.11206172088831662,0.10148894621972533,-0.1870720678522039,-0.025980507385789147,0.4302942356988137,0.45442074109418124,0.5719927501265124,-0.25306118706114156,0.4441883422023438
Angular_L,-0.08658274462632955,0.25755387610884034,-0.19439577387034124,0.005430909896015057,0.11748709750321186,0.03338173398351204,-0.0945121105969124,0.3714188276471512,0.06975132364687227,-0.034891948245140976,0.02623492806922884,0.20404487520386813,-0.14525964105684586,-0.01126536910912216,-0.11097377759749638,-0.07938658125954093,-0.2297586040829637,-0.1226848547315116,-0.24299489233432356,1.0,-0.0673750942526833,-0.3110080207319199,-0.14442218060302406,0.4077484733006938,-0.08090378194390081,0.0644708153293806,-0.24269046709460876,-0.141097842179119,-0.10184453621106723,-0.09524343221478453,0.25590852083988985,-0.1930802516510309,0.23112971184355052,0.0857277054982433,-0.009445421621143256,-0.05518518822309128,-0.17976828686162652,-0.15309394420704292,0.4384713942942408,-0.16626158141587716
Thal_PuL_R,0.13823794453215413,-0.017242642355167974,-0.08130357939690111,0.15637095349498858,0.1038752773422557,0.04608805536099063,0.04445790171753198,0.22154508956473518,0.29513521783117946,0.1329928760807943,-0.11604138553448286,0.21083278895148974,0.03216245452927729,0.3543399576265783,-0.3960717838953095,0.045636414559320826,-0.4248017798792567,0.08407136127037215,-0.19799033475445932,-0.0673750942526833,1.0,0.5761473289620694,0.09594392021801144,0.3810303143009447,0.7442524358977595,0.5886440197069168,0.24285256926871857,0.0610079077369116,-0.22422671891458948,-0.13402680065780714,0.058100742924386724,0.47482705596246483,0.1718070197176657,0.8555507585187413,0.30850275009134837,0.22598579722987847,0.03594828196176318,0.1485268402190471,0.34478839592878185,0.32143038258370155
Pallidum_R,0.4668188484135031,0.12876555750670748,0.4010000690984116,0.32829357558386546,0.1649923619675509,0.41708247878683635,0.5425292776300706,-0.04757501011241541,0.3445700073981735,0.23226327629394775,-0.2069113454464412,-0.043692877714756946,0.507969172272934,0.4802940186970746,0.020808722737908476,0.22136278485712702,0.1824967552241073,0.4722289661850409,0.30970027574850434,-0.3110080207319199,0.5761473289620694,1.0,0.5694612944364854,0.07216983156230257,0.7377124458530582,0.6116972037662595,0.5584723543415729,0.4482868241617678,0.2918158900563401,0.2055849166625575,-0.19806536228235505,0.6026317997829597,-0.012095553223592506,0.5997320172089757,0.1939710963441266,0.48216644298483685,0.2832333904757947,0.5603188473106724,-0.01683908607812458,0.6896777956318536
Caudate_L,0.53707213700671,0.2798546502282674,0.5603086517030098,0.5110050365607799,0.2658551123590622,0.39751969581307295,0.7553868161401525,-0.018576333925300087,0.37275523753676604,0.37941045219822866,-0.04943311643381686,-0.14757170678128098,0.60805801305673,0.5993461442201945,0.3064428504864961,0.3754241705439515,0.3642039682000605,0.681248189450205,0.48947410628734916,-0.14442218060302406,0.09594392021801144,0.5694612944364854,1.0,0.002011187815838652,0.32798244813942756,0.5431607460645823,0.6054669095813743,0.583429016970443,0.5504730134056203,0.48293101381674547,-0.11910798364249144,0.20907123827795177,0.0963938552247941,0.15554676036760998,0.12710682855417332,0.5706935786962476,0.39195331181552806,0.5668672716581895,-0.09659067077534633,0.7098642885497133
Cuneus_L,-0.05757962324405263,0.7195242454986792,-0.09258332827550973,0.43173888294813445,0.37825158453820046,0.053095502069729295,0.03772509592683865,0.8139115822093665,0.5603192981402304,0.0703523648077186,-0.028205138057623133,0.6781622931149692,0.2711626301546978,0.21529038634202619,-0.070147997533867,0.1964788229672799,-0.32752832910075735,0.038114504694191205,-0.13877218335566238,0.4077484733006938,0.3810303143009447,0.07216983156230257,0.002011187815838652,1.0,0.21677725932512437,0.5239352170181366,-0.19712488648810444,0.17055498774126718,-0.3020982401692505,-0.07285170596514698,0.6656007424348012,-0.1615995044312503,0.7092048255602019,0.45219409315501613,0.03670029460721404,0.07845300297304734,-0.4283864561481659,0.06301815663459116,0.7304154195377557,0.06549937439655232
Thal_VA_L,0.32886882408945606,0.01876087446118332,0.04600814409831089,0.2950163467405759,0.057743236669478434,0.19365083205109798,0.32529053740382696,0.233137021155729,0.3475077398207464,0.1806983710934283,0.002151516148508609,0.18580514080013674,0.2243344736800039,0.5663980734155682,-0.24935320188031573,0.3076900741920137,-0.19346202824123263,0.33685983320669166,0.027915602385954485,-0.08090378194390081,0.7442524358977595,0.7377124458530582,0.32798244813942756,0.21677725932512437,1.0,0.6591311636017482,0.4304280216261723,0.2658586952243365,0.10529883631621093,-0.016689357192869698,-0.03735265833570885,0.5552828824827654,0.09320041803860057,0.759537130317652,0.3085018855287277,0.5186530000097977,0.1711623440596453,0.43196927961362097,0.2013922070601279,0.5235102383355441
Lingual_L,0.2921444365411012,0.43375936237383844,0.2896862761348334,0.7722345535440871,0.2196465555132597,0.259807749242825,0.6547636536830487,0.348682865016548,0.6745571409955501,0.5668161723374016,-0.0968099635679233,0.2911912354593333,0.4675193024752972,0.6158435939137273,0.019187473156055294,0.443275036442712,-0.14934337356722918,0.7141165222366904,0.2859675597064974,0.0644708153293806,0.5886440197069168,0.6116972037662595,0.5431607460645823,0.5239352170181366,0.6591311636017482,1.0,0.48507525813066094,0.6274907004232831,0.23060514147161482,0.2173162130977435,0.12210966534380824,0.3513877148099121,0.467922569139318,0.6749987578828468,0.2528749421773447,0.51941945044837,0.2825573703354303,0.571679743409642,0.3190222780008929,0.6682245671496683
Pallidum_L,0.5253036252992557,-0.04959613136370991,0.3851801789062726,0.34605296751700143,0.11712506179220995,0.3562949700736916,0.5867408522744069,-0.22820859363473972,0.28304009147265496,0.36345525741513246,-0.2099326324777082,-0.18050569451320528,0.4194483596374374,0.4302333864819777,0.10240134325238119,0.2728284934448741,0.3494908275838132,0.5759475599838997,0.3642463838063137,-0.24269046709460876,0.24285256926871857,0.5584723543415729,0.6054669095813743,-0.19712488648810444,0.4304280216261723,0.48507525813066094,1.0,0.45588555035116063,0.4389752065275321,0.4905061129146014,-0.2778466697508852,0.40991128266954807,-0.08639285202088266,0.2790061011976158,0.23589206799935392,0.3965558902513984,0.43087533056499944,0.4698567891796737,-0.18761820049129505,0.7863254447526886
Vermis_4_5,0.2739497574389216,0.4834872086438132,0.6049864339720185,0.81763981503605,0.1882562061328992,0.3155471575082841,0.8465272964420503,0.19360355445091207,0.6181190333153699,0.5575759089757675,-0.0015695719066196447,0.21600031301987066,0.5757197651453656,0.5768261546586378,0.4457510837731024,0.6660075497758535,0.21102639057462902,0.8211199436144353,0.6368096424170675,-0.141097842179119,0.0610079077369116,0.4482868241617678,0.583429016970443,0.17055498774126718,0.2658586952243365,0.6274907004232831,0.45588555035116063,1.0,0.5272355898370816,0.38854996081361315,0.01780704214067261,0.18213029932544655,0.35901724196089085,0.11222347268781134,0.0037004064444784183,0.5907990369039049,0.3903684462069067,0.7153858509187367,-0.053299684203576295,0.5836556096576732
Temporal_Pole_Sup_L,0.3472245750010204,0.19178605504647644,0.504981081898144,0.41963059864072966,0.09467255355894483,0.3059904660560211,0.636925971894948,-0.16237541344808304,0.35300534284069884,0.3593187860368977,-0.04258598341559122,-0.14721071558836923,0.33799219852261014,0.3809326881954989,0.47341862376442034,0.4149108249548599,0.514173113712282,0.6051511318502937,0.6282552262349329,-0.10184453621106723,-0.22422671891458948,0.2918158900563401,0.5504730134056203,-0.3020982401692505,0.10529883631621093,0.23060514147161482,0.4389752065275321,0.5272355898370816,1.0,0.3913235885637114,-0.23097786524112932,0.18396463920294134,-0.1555098259914049,-0.2077058048580538,0.05664930273139412,0.6173028402108096,0.43300655574669494,0.6580596092631137,-0.2978627981429731,0.4777340852214005
Thal_LGN_L,0.5359454894813735,0.18449449366819876,0.4996125973865455,0.3516281206223904,0.3657350700087799,0.2197830149478558,0.49425855885420295,-0.14761727960995985,0.16639188996180349,0.2828213921067885,-0.1777094535748938,-0.16013723710371927,0.5267403819317947,0.08892270075828311,0.3892173436722105,0.1777453398277178,0.38735476454556683,0.4349988752044946,0.35114538690881136,-0.09524343221478453,-0.13402680065780714,0.2055849166625575,0.48293101381674547,-0.07285170596514698,-0.016689357192869698,0.2173162130977435,0.4905061129146014,0.38854996081361315,0.3913235885637114,1.0,-0.0879119674446057,-0.05344560592285264,0.22248925166550787,-0.08770892997887232,-0.028730252625663224,0.1634511001527171,0.26275995591638557,0.23830191594864944,-0.1432022835273306,0.4908750763186361
Parietal_Inf_L,-0.10800904228786301,0.514136034417416,-0.15006322837551617,0.15893938356594617,0.23678514408321663,-0.1742815773278887,-0.14015956527273013,0.6992909020120861,0.3385641001599791,-0.042679503246787945,0.09976403649285988,0.632573763721885,0.08612292616602397,0.056532397909206625,0.055115471325651824,0.14805904104829945,-0.20610896671453843,-0.12046335134243534,-0.028833137082775167,0.25590852083988985,0.058100742924386724,-0.19806536228235505,-0.11910798364249144,0.6656007424348012,-0.03735265833570885,0.12210966534380824,-0.2778466697508852,0.01780704214067261,-0.23097786524112932,-0.0879119674446057,1.0,-0.39174738272503,0.45846115993510644,0.07078215306616971,-0.09086580777223768,0.03167423467575948,-0.5117849094047917,-0.06429816788465545,0.5175538518084678,-0.1806281552036406
Thal_MGN_R,0.286940986400493,-0.1720602919349264,0.13598019764211164,0.11765082240220709,-0.025694294386721238,0.441353576164673,0.23377998009239248,-0.19960255374786032,0.1538036792128174,0.14240188673633652,-0.1784531846704335,-0.1612108756733071,0.020817865674192502,0.30311386167681004,-0.15639891074701043,0.08446420756247361,0.03887983642775674,0.25727326536704614,0.11206172088831662,-0.1930802516510309,0.47482705596246483,0.6026317997829597,0.20907123827795177,-0.1615995044312503,0.5552828824827654,0.3513877148099121,0.40991128266954807,0.18213029932544655,0.18396463920294134,-0.05344560592285264,-0.39174738272503,1.0,-0.32518640330339177,0.46051867370546,0.11301963269261744,0.2922575578478847,0.2669340035863665,0.4060877735864952,-0.10779065076732026,0.4694882914522356
SN_pc_R,-0.060477698565324256,0.6026479848623533,0.15816186645457186,0.5882685362515608,0.28681737346437014,-0.2108634401605802,0.25291740391973183,0.5923856045724666,0.49116530874753794,0.3533633756103805,0.0890599635438365,0.5445956655830001,0.46510018024204336,0.16040005287240247,0.2509894582900707,0.3868968688415909,-0.3222809672733823,0.2713319736418836,0.10148894621972533,0.23112971184355052,0.1718070197176657,-0.012095553223592506,0.0963938552247941,0.7092048255602019,0.09320041803860057,0.467922569139318,-0.08639285202088266,0.35901724196089085,-0.1555098259914049,0.22248925166550787,0.45846115993510644,-0.32518640330339177,1.0,0.24445565286797444,-0.030080816729712464,0.051752549782456574,-0.0647073270453669,0.0433793668327673,0.447796506092771,0.14031343083306824
Thal_IL_L,0.2173347547678058,0.0597981001256721,-0.10131202734661095,0.20134300019360019,0.17806039460561554,0.12758178900646414,0.16066777397244542,0.24678037901184677,0.2678250219830178,0.13846299653943325,-0.15253205308927167,0.19709739461365117,0.1513448570275225,0.2924268348638211,-0.47507603506888035,0.0665142125134142,-0.35920530786782,0.1705440934970175,-0.1870720678522039,0.0857277054982433,0.8555507585187413,0.5997320172089757,0.15554676036760998,0.45219409315501613,0.759537130317652,0.6749987578828468,0.2790061011976158,0.11222347268781134,-0.2077058048580538,-0.08770892997887232,0.07078215306616971,0.46051867370546,0.24445565286797444,1.0,0.26626473388747024,0.16556710055472282,0.013924177120338065,0.12182926620843756,0.38558173283541575,0.4255930471773965
Parietal_Sup_R,0.15913563125944838,-0.22065049065549333,-0.007728525379959282,0.05469216724165012,-0.025239885557456744,0.05062232180581807,0.12105959871407622,-0.1551626132700283,0.008084541532806517,0.10808390797847131,0.07617041338372744,-0.18438778183392185,-0.029873756174289095,0.20868333524750807,-0.06642039446601179,-0.10794893415274699,-0.19849734348072437,0.08607547749291082,-0.025980507385789147,-0.009445421621143256,0.30850275009134837,0.1939710963441266,0.12710682855417332,0.03670029460721404,0.3085018855287277,0.2528749421773447,0.23589206799935392,0.0037004064444784183,0.05664930273139412,-0.028730252625663224,-0.09086580777223768,0.11301963269261744,-0.030080816729712464,0.26626473388747024,1.0,0.037632406778908334,0.19289507884703677,0.04548734992150572,0.18867927210781982,0.20323131327750743
