,Calcarine_L,ACC_pre_L,Thal_IL_R,Thal_Re_L,Pallidum_L,Frontal_Med_Orb_L,Hippocampus_R,Thal_VL_L,OFClat_L,N_Acc_R,Lingual_R,Thal_PuL_L,Insula_R,Thal_MGN_L,Rectus_L,Cerebellum_Crus2_L,Cerebellum_9_L,SN_pr_R,Frontal_Inf_Orb_2_L,Vermis_9,Precuneus_R,Paracentral_Lobule_L,ACC_sup_L,Temporal_Mid_R,Cingulate_Mid_R,Thal_MGN_R,Thal_LP_R,Occipital_Mid_L,Frontal_Mid_2_R,Precentral_L,Occipital_Sup_L,Red_N_L,Postcentral_R,Thal_PuA_R,Thal_LGN_R,ACC_sub_L,OFCpost_L,Thal_VPL_L,Vermis_10,Temporal_Pole_Sup_R,Amygdala_L,Caudate_L,Parietal_Inf_R,Occipital_Sup_R,Olfactory_L,Occipital_Mid_R,Cerebellum_8_R,SN_pc_L,Cingulate_Post_L,Frontal_Sup_Medial_R,Temporal_Mid_L,Vermis_6,Amygdala_R,Cerebellum_10_L,Cerebellum_6_R,Thal_IL_L,SupraMarginal_R,Parietal_Inf_L,Cerebellum_8_L,Thal_AV_L,ACC_sub_R,Cerebellum_Crus1_R,SN_pr_L,Thal_PuA_L,Cerebellum_3_L,Postcentral_L,OFClat_R,Lingual_L,Red_N_R,Cingulate_Post_R,Temporal_Inf_L,Precuneus_L,Frontal_Mid_2_L,Thal_MDm_L,SupraMarginal_L
Lingual_R,0.7969048411539785,0.41000689344085484,0.3894351829560405,0.2274762171444903,0.34605296751700143,-0.3793019959692742,0.5464450923787334,0.5906054589722081,-0.04894197792735217,0.23484958756172872,1.0,0.13364420163084298,0.6902027854919369,0.3208448449563294,-0.2758858082674205,0.45582763514301095,0.5236899089036239,0.5729578230250286,0.4257197788471757,0.48599389394149595,0.7940471748940319,-0.1595431814281074,0.5470022862940286,0.8823706333210823,0.7957829639187758,0.11765082240220709,0.2827334726292208,0.5770872812810907,0.6385649978263355,0.40536346216488905,0.1567785814707323,0.5260012183985938,0.5633910733494594,-0.20929418572895084,0.5685676394557622,0.08333184777473326,0.5766533466526199,0.16768152108115583,0.3017107826802794,0.697738047874178,0.00564920798535861,0.5110050365607799,-0.029937838626259046,0.13648897877527802,0.0693189161046575,0.44057166191974506,0.6688792690695583,0.2263215994324988,0.6757287470346416,0.4664632034273156,0.7153727772673618,0.8545553417177344,0.08637841896428969,0.4262508650961904,0.7551983233898288,0.20134300019360019,0.5153813557976273,0.15893938356594617,0.5519381260628654,0.20405663570971427,0.03053431405660088,0.5239561484046684,-0.16528098499936925,0.3484106781416784,0.4185526380976762,0.43698278094860116,0.0039908569367146235,0.7722345535440871,-0.27114972602634596,0.777376439744822,0.5760845473691669,0.624059191404281,0.3760284099531363,0.48329784513387924,0.07483260736154561
Thal_PuL_L,0.04297809923475826,0.08615360471892791,0.06035899737230005,0.19854849256524598,-0.04821110054677831,-0.04306427860444081,0.15263601659763265,0.31863148028520244,0.08147829869546923,-0.06593452019713474,0.13364420163084298,1.0,0.21437358413270502,0.1649161464204941,0.01573198960054329,-0.1052093813083292,-0.027838113534229325,0.16480950720818102,0.1178298442811257,-0.1424947828521295,0.17870425606407397,-0.05048054658283769,0.2796389912216907,0.07357971632062746,0.18204903965802513,0.0007536424087461021,-0.08413445339321568,0.16771117348181702,0.1844493395895399,0.4233813821484524,0.2360647063879381,-0.05174692324145717,0.1791639906530375,-0.19792749795316483,0.11128993960775897,0.10211808163120778,0.05871328950423004,0.1938489866317309,0.060384114727973365,0.17995539454105428,-0.061703943351362145,0.15300313120897602,0.08272552743321433,-0.13753327995512588,0.044918732237391,-0.0536891232251892,-0.07390448551181263,-0.025152227946449515,0.10516432321976736,0.1960940625123722,0.29834368904085745,0.030592898713745768,0.02241170864697308,-0.012856827609094538,-0.13756652140911632,0.0873322354200362,0.3333855848215974,0.2577912492435581,-0.049490086488578625,0.14406987818512035,0.06984052154384263,-0.33099840386506696,-0.0018158943857681624,0.3368817092397179,0.004309191920761968,0.34330609884924035,0.18505677531120265,0.10747427884955726,-0.16646561861742196,0.17168660069030345,-0.016456581018904872,0.28290200923855763,0.3531249763493885,0.19128574265088655,0.12665656288314042
Insula_R,0.48064929985920357,0.5554133079743865,0.3270121294732422,0.3696271928487083,0.5715575294009261,-0.16683863823632245,0.7521979204692688,0.5104810890520458,0.1000776742998528,0.39876617107184026,0.6902027854919369,0.21437358413270502,1.0,0.23763657463202087,-0.1052151982892227,0.23814482688447142,0.5287928133759304,0.553495931236681,0.5356508851731275,0.48824027942122833,0.5180365976608723,-0.0007465476539387315,0.6917564858121295,0.6917000276929965,0.637022705816092,0.26811030039528827,0.3746537213271969,0.2570030332715824,0.5815653485461745,0.3503867392097015,-0.010711731600669409,0.3340282637147252,0.4371804651078385,0.04573587096543004,0.3817976680073113,0.18178816191296068,0.47449181776585286,0.3927182372479981,0.41945413041303736,0.6608371891940531,0.19096162236820774,0.6855381850158773,-0.19329694049381477,0.05209233383404844,0.28696246404188247,0.01742140518243494,0.5553594089216418,0.3152918832315625,0.5629458032951243,0.5272171674275506,0.5900993871348944,0.5079674744964192,0.3007783514497979,0.3086262156415517,0.6326231202918391,0.25796206835484925,0.3367277033651315,0.08750670597892095,0.6189217562033348,0.2823638133966531,0.19375080196229635,0.31039752118312147,0.07385005105480989,0.46447804041502616,0.47126031741242663,0.27588042751220626,0.1309793972790596,0.6294287767354487,-0.03563735410480688,0.7259581679731689,0.5787421373610491,0.44726484238709185,0.4821889638948153,0.4863133553036574,-0.04070881445511027
Thal_MGN_L,0.3152839459877617,0.18657746200365827,0.26657757419207206,0.16981278949509598,0.3136237573350092,-0.20746777619430856,0.249731576024841,0.3399452596997519,-0.15307769550580733,0.08393215720627738,0.3208448449563294,0.1649161464204941,0.23763657463202087,1.0,0.003260794051340954,-0.14981977978773087,0.17562431919073912,0.5719830829438605,0.11062873736492956,0.039908874793605796,0.3337409014094021,-0.16392132923410613,0.06050494206324102,0.29888819266834266,0.3717534342442324,-0.2199503933486819,0.02210295822742671,0.33109220904287157,0.2402984256665345,0.19386813129426242,0.17729099443966334,0.3365822353130646,0.20479118332147417,-0.27753998702909993,0.49287404640600047,0.15577458480512518,0.2026973767678819,0.23031206266017215,0.040720070810383306,0.1386044419825071,-0.012966478562915888,0.3087343052040396,0.10828767503689297,-0.06281561957888776,0.04744590388466132,0.22727591685031254,0.1758025445067464,0.218821258288466,0.4015365772526756,0.13555199137250795,0.13684614534345096,0.2939774527613427,0.1590586706653261,0.22640327379033676,0.04975294427736478,0.014103735988394471,0.2572539192939098,0.2909794426985838,0.18965153798652962,0.15096764724356307,0.3202995986727116,-0.02826726773402806,-0.08416844442246711,0.32968062587736935,0.33255828922086733,0.34647093347233665,-0.1723538850613632,0.22951628349295028,-0.246656761378051,0.2669188399259035,0.0043418049331639145,0.38737043718710196,0.024327492102856414,0.28451802273568355,0.296464755727397
Rectus_L,-0.4919374463458629,0.2940469496351184,-0.08622770742377,0.22553894007277409,0.21289371417198014,0.7227254915816079,0.26190291832696183,-0.5760601473900351,0.6966287363160553,0.1835674558564126,-0.2758858082674205,0.01573198960054329,-0.1052151982892227,0.003260794051340954,1.0,-0.571704749055282,0.17406174961963397,0.03252676101663507,0.4271505078438344,0.13351738697379736,-0.45419745175388454,-0.08146678403721505,-0.05249209778722744,-0.29630526344326513,-0.18339928328664246,0.3051890390595173,0.2881603798098808,-0.4693199109174713,-0.18883593964817025,-0.4766042277146782,-0.35683706046040325,-0.6432217315077648,-0.5839206903293568,0.6201424517635923,-0.5611863126591395,0.6387914443134843,-0.34762832093392826,0.3024599721335749,0.2585624771147656,-0.09839896138612833,0.6507521444774492,0.16560425405295875,-0.3421591732855643,-0.3627107104461562,0.5399514511796178,-0.5204900256258391,-0.24129858644598134,0.32888765452774,-0.1501981052518542,0.14958585339144728,-0.13476961254681788,-0.34884821996962384,0.5386481996507874,-0.1408120991986079,-0.0900485363614438,-0.2564214963696161,-0.5877572114461298,-0.36245284495976154,0.09444801513867547,-0.06844269205442917,0.6570171263506651,-0.4025316472930504,0.7910261701680549,-0.1485582543122031,0.22042227025383865,-0.3718639066433159,0.37840612114105204,-0.2821794315153913,0.7252676951015129,0.010792755644853073,0.15890934616834881,-0.3857699296125168,-0.05667461541513307,-0.34135972270147447,-0.018183010947416693
Cerebellum_Crus2_L,0.3908860253590453,0.14426588799004467,-0.15434497631241967,-0.15251430457490273,0.09584927718540166,-0.13335179253915186,0.04110640784047396,0.2872389313982151,-0.11431905004173597,0.173871653898269,0.45582763514301095,-0.1052093813083292,0.23814482688447142,-0.14981977978773087,-0.571704749055282,1.0,0.06307999709917361,-0.08946944977525156,-0.009892195779907756,0.14030599836465255,0.3657653433613228,0.22526676269218168,0.3757203056643392,0.41256642271527244,0.2436852249671702,0.05124276580249506,0.043818023253617805,0.3154214208561254,0.010506057614879027,0.1288723431240802,0.19217707160765912,0.3826943646011893,0.2903148802654197,-0.03982214909705081,0.19607332948820227,-0.35755752411605285,0.27538765259794035,-0.09976495869716312,0.020944324364849783,0.27599377801760566,-0.40498184457427233,0.15393078381366943,0.17810603632356328,0.36873991181643667,-0.02728811750267709,0.34609367136393615,0.6197136022493297,-0.1601640178296666,0.030577550530013316,-0.049235696195016894,0.43750592399629024,0.4318611403248414,-0.5842958594807056,0.05431924291270458,0.5092999901937546,0.2696210112182152,0.1758590465523292,-0.04668334916879217,0.2820666429418565,0.01099440135895995,-0.5296290000505308,0.6816969969310599,-0.3273138278356587,0.11751915633853553,-0.1716350075637336,-0.007299081126148902,0.014974323497477451,0.49005644005709315,-0.17356424858890016,0.1515413008942784,0.4152281099670293,0.1148478808788848,-0.017038526644381196,0.07662881627431495,-0.1871350347283992
Cerebellum_9_L,0.32394107994644106,0.3846049759603973,0.46308922142283,0.22775198357179607,0.3642463838063137,-0.03495702389533669,0.5115470148307459,0.1964955588403188,0.22952786978416181,0.243072627344602,0.5236899089036239,-0.027838113534229325,0.5287928133759304,0.17562431919073912,0.17406174961963397,0.06307999709917361,1.0,0.48325880914269265,0.5119589040453911,0.78422057008597,0.17930965396398751,-0.06269006033405751,0.3376899533596226,0.47159819498170036,0.3335952460925078,0.11206172088831662,0.46795485138904036,0.021955356238730087,0.49549146043910497,-0.08233062054551968,-0.25306118706114156,0.15618197742405507,0.1035913387410336,0.12901980460033155,0.1682368017163006,0.4512190852277966,0.3427914320567887,0.2595250439401017,0.6068941562112197,0.5457153232299994,0.4739593124988177,0.48947410628734916,-0.25614470262026234,0.10909823857831968,0.36155678968134025,0.03018681715083934,0.6618610298171895,0.5706766111365102,0.3900809735752733,0.47649438729636423,0.23431258721875428,0.47271046288703256,0.48692904325386155,0.6627778554856345,0.6747165473264033,-0.1870720678522039,0.06874405694399208,-0.028833137082775167,0.864810380837168,-0.12329849304029723,0.38754548509347575,0.43015446120785716,0.3099412645215766,0.07446769376273224,0.6299447402434138,-0.0022229763993709965,0.3123946319929254,0.2859675597064974,0.06631647827703853,0.5445966344936257,0.613992038441812,0.11371849108520188,0.1995996382965371,0.36470765547598255,-0.2512077341688338
SN_pr_R,0.48067246400477126,0.4135120421881684,0.45833994135142425,0.552903389074899,0.4194483596374374,-0.22663792146578887,0.60698317049254,0.44839216390746806,-0.10902631876724606,0.3798534043672004,0.5729578230250286,0.16480950720818102,0.553495931236681,0.5719830829438605,0.03252676101663507,-0.08946944977525156,0.48325880914269265,1.0,0.3687191251399827,0.319578785921158,0.4592662040494465,-0.18582447311750272,0.3021099439182912,0.6167394567070622,0.48161128588415564,0.020817865674192502,0.29040879555047444,0.29001631324688426,0.4469103430096248,0.16960482761761558,0.04351856440532651,0.4494320114150887,0.2684538904110837,-0.1024072763830546,0.5485191154726426,0.4410621394900478,0.3306995726382544,0.4146072227375914,0.3170106025984854,0.4636032343305474,0.16225540133906088,0.60805801305673,-0.16126445586456903,-0.11770789241863476,0.2015981483258224,0.18059242181616197,0.3865654247087903,0.6155178475473324,0.6059886605514859,0.3188446165654743,0.2904701078182564,0.4695537287109889,0.39743790064541235,0.38605498180358333,0.40051702413109336,0.1513448570275225,0.32053230362036556,0.08612292616602397,0.4834903219406779,0.25786640990621196,0.48439708949980637,0.19142444157688157,0.11827702639910578,0.41615243834399535,0.6007244098505286,0.30313262649598227,-0.06510999652608512,0.4675193024752972,-0.0973518532904535,0.551287340429658,0.3590005720869897,0.5141076862867014,0.10622547707094433,0.4970600691235058,0.1302576696221839
Frontal_Inf_Orb_2_L,0.15658507434455948,0.6449164050758581,0.3798187260973977,0.323162962377723,0.3818990511107626,0.2540020684345898,0.5012084495442188,-0.03364178176445336,0.6742351655612039,0.29495044744430693,0.4257197788471757,0.1178298442811257,0.5356508851731275,0.11062873736492956,0.4271505078438344,-0.009892195779907756,0.5119589040453911,0.3687191251399827,1.0,0.3960409502140699,0.193468299438044,-0.1657573978787348,0.5129931829869943,0.3486890669142429,0.5220813573102899,0.25078037977740997,0.575977193385334,0.04025327600138142,0.4525941636147955,0.04158197274020337,-0.24264907751039808,-0.2687542430621308,-0.016430029319734467,0.3680198171239692,-0.13214511526957343,0.6206662547181477,0.19905459612616277,0.21530007410238505,0.3059822835642153,0.5695344277313241,0.5508954619698555,0.4914920951388683,-0.2960904516317917,-0.08956867615835688,0.6565756665938657,-0.25537519008882237,0.2938939017381899,0.3944142060115754,0.354299635159011,0.6554418633530243,0.5155006602783294,0.2808493363001208,0.5229674715273406,0.3085257508395076,0.4679281527178718,-0.2547583715845113,-0.04614385182939433,-0.1590406938850217,0.4697294779125944,-0.14821886972620993,0.5599499363453931,0.04900693140333983,0.5106814021050003,0.06586971808959217,0.39921964351844924,0.005754900754344585,0.4897636752021705,0.1925050088713355,0.29501822352658147,0.6496705239763366,0.6798947815757028,0.10499907703489676,0.5065501034205119,0.17131195659490975,-0.12272243636107416
Vermis_9,0.2963025147171627,0.3181053784902906,0.15309680640897438,0.17082294448219992,0.459272514896796,-0.017057186287210032,0.5672075789877936,0.09407311285724147,0.19794747087426656,0.3303810565776149,0.48599389394149595,-0.1424947828521295,0.48824027942122833,0.039908874793605796,0.13351738697379736,0.14030599836465255,0.78422057008597,0.319578785921158,0.3960409502140699,1.0,0.19386281202163883,-0.002634213754570822,0.3122151857396958,0.47134583933225777,0.3630214516402227,0.31634568215216147,0.3864852893546842,-0.020831971863458424,0.4103479610128903,-0.08749671401604249,-0.1940247210692951,0.15479092080408421,0.2062802153640085,0.19893479028704583,0.13161361886417292,0.18563803010689872,0.35884284641560343,0.1925918183824318,0.5703843399390516,0.4946826216519296,0.3553582191933148,0.38197785101468074,-0.3399118134207019,0.0009473468112221845,0.21793133063612763,0.04486886958238365,0.649542440894187,0.30025667120756366,0.3924446564114747,0.422481352932274,0.26851785031202924,0.45731814921084807,0.345950428181505,0.33343869031248374,0.7031279836324447,0.12060672016856179,0.01707760043294197,-0.13486145451485132,0.7584617931017421,0.08918675039211389,0.2216411645783825,0.4344612928794921,0.21479201948725787,-0.027698264699763494,0.3982697511554176,-0.09142399724673686,0.16397215645419724,0.4376620238013217,0.15753767790182593,0.5473772761277269,0.46072151494990843,0.12535630550186047,0.2484054873426988,0.13446479636731912,-0.14994533916942202
Precuneus_R,0.8471833110915097,0.25641944138466827,0.3367583356851521,0.08876173620518733,0.08804188289190522,-0.5555695002363874,0.3696508079006767,0.7299617169342956,-0.2858336100683855,0.09738555976407937,0.7940471748940319,0.17870425606407397,0.5180365976608723,0.3337409014094021,-0.45419745175388454,0.3657653433613228,0.17930965396398751,0.4592662040494465,0.193468299438044,0.19386281202163883,1.0,-0.3178406050819515,0.4511233470361468,0.8112684562153601,0.8448784414379257,-0.00804514631478451,-0.0016489073375925548,0.8315588829406906,0.515267686805527,0.711097508670558,0.5147124528571944,0.6444033467394975,0.7523451597160379,-0.5007504901597434,0.7510229739844925,-0.1755764724476078,0.6042335749780773,0.039255273919233766,0.015612928238957872,0.5967227194980855,-0.28101680018953906,0.2642703007015577,0.24809040251935138,0.06843996000856023,-0.189399966494377,0.5386606228331515,0.41499585465576244,-0.13377392930776688,0.7358845186190897,0.2601910049018447,0.7290151275215244,0.662865707445448,-0.09142285831678902,0.2494148029241578,0.36294724828905633,0.3578729065725885,0.7670817070796604,0.4824355655958342,0.18930956507346938,0.35349870114248816,-0.20201962788942923,0.24457214106144645,-0.5096800456566565,0.42799788827740337,0.15972942949148863,0.7397239109568319,-0.2330561698981518,0.7115397387073652,-0.5344182017014937,0.6524687887833719,0.19958324545105569,0.8752026320050711,0.36534788267222046,0.529900901979015,0.4398000255346608
Paracentral_Lobule_L,-0.2891174689383321,-0.04917220833932106,-0.25935002181700373,0.07927699157016717,0.19066000414222659,0.13118680613643524,-0.05661124143068897,-0.1988005605650266,-0.06849291031539545,0.22191600850371476,-0.1595431814281074,-0.05048054658283769,-0.0007465476539387315,-0.16392132923410613,-0.08146678403721505,0.22526676269218168,-0.06269006033405751,-0.18582447311750272,-0.1657573978787348,-0.002634213754570822,-0.3178406050819515,1.0,0.10251402635351431,-0.1649706963161673,-0.2840685419642977,0.1870085979680056,0.0027918636140772026,-0.3650236100452488,-0.19768677650532968,-0.3109303673022513,-0.21890426447287234,-0.057135527893419906,-0.10260560003702895,0.2946212408649462,-0.23151681899853255,-0.19345873701116242,-0.06010234134990811,0.18250775680436787,-0.0020166802497702165,-0.17051544754284406,-0.04211379911028272,0.10802022552527968,-0.06713831197730402,0.16420671543250837,0.04867774066391153,-0.08874125675161192,0.09741200496975795,0.039269414213976166,-0.3495852115872219,-0.13350702391884717,-0.2636574931981354,-0.13042581410913387,-0.16956480420445044,-0.061865296156648486,0.1090356081189451,0.13433287648822131,-0.30855986927125173,-0.31065231104056007,0.07856665088887468,0.0331051384997054,-0.23023606064504312,0.2730996456795746,0.10056479306606692,0.002718908668285312,-0.023609191277719575,-0.43041637372078856,-0.040839647136091006,0.00010917999365848265,0.19419611915823248,-0.23451049606592445,0.026403353477659895,-0.37941251217153876,-0.1941433170673342,-0.24338329149396476,-0.3828151858553881
ACC_sup_L,0.3034912260571198,0.6020508676818124,0.0951472656443961,0.3236508261554244,0.4302333864819777,0.05741025230648598,0.5772000682584606,0.3024949062563781,0.2178294107871245,0.5292509279247626,0.5470022862940286,0.2796389912216907,0.6917564858121295,0.06050494206324102,-0.05249209778722744,0.3757203056643392,0.3376899533596226,0.3021099439182912,0.5129931829869943,0.3122151857396958,0.4511233470361468,0.10251402635351431,1.0,0.5642200352887397,0.6134647561754121,0.30311386167681004,0.22020347160821183,0.27909138267581246,0.38451896072901637,0.3475210413702347,0.20845568180229151,0.17096972828422566,0.3638683878499316,0.13259952081793625,0.19086792771509828,0.09270050859129698,0.33737361453035936,0.2949794729976557,0.3522364606150073,0.5682228125468163,0.012667818467480432,0.5993461442201945,0.00503957781575488,0.08736819633659865,0.3896465696178228,0.051586008152574074,0.4818993073462695,0.04709227054092827,0.34594314208071736,0.47502468391741975,0.6501030685692698,0.3895396448027841,0.07618041948706508,0.10955998721283244,0.4446212011702236,0.2924268348638211,0.2465397577934237,0.056532397909206625,0.4590811491419275,0.2886466350152451,-0.029509573757848205,0.21034075490019538,0.06803658147473354,0.395168990298447,0.2090443341442554,0.20083887252046811,0.2276043049460193,0.6158435939137273,0.03272488999237403,0.5790635980845541,0.5604203451642779,0.37227091223784237,0.4787725352555919,0.19235076329720036,0.029864946227240664
Temporal_Mid_R,0.7875127097117447,0.42410167386281494,0.32868043202725494,0.34323221471147153,0.38646130990972744,-0.34177646234387576,0.6437152261416915,0.5938725536666611,-0.16593557916805537,0.41660403210262303,0.8823706333210823,0.07357971632062746,0.6917000276929965,0.29888819266834266,-0.29630526344326513,0.41256642271527244,0.47159819498170036,0.6167394567070622,0.3486890669142429,0.47134583933225777,0.8112684562153601,-0.1649706963161673,0.5642200352887397,1.0,0.7737405056920882,0.2376202432314112,0.2293924667235045,0.5921867156404649,0.5642692237250126,0.4000080083251674,0.2410773352545903,0.6851277106500292,0.6340526817295651,-0.16851597849598424,0.6792858473362194,0.06358973353867925,0.6420387004860653,0.2563033386184198,0.263868533153324,0.7214310112320651,-0.10827810412600546,0.5684758932981598,0.02183959749022254,0.06567461807264671,0.009678301008710859,0.4821011645457659,0.690241547547553,0.18251655788851714,0.773955003986015,0.38438255898601104,0.6789141920612088,0.752516409226014,0.06945474507002682,0.2938058069735471,0.6740259145282579,0.4481547171250267,0.5526867733134634,0.1913060159045289,0.5481528940198129,0.39497229561244956,-0.01821734982882965,0.48020206693386863,-0.255753059941361,0.38972650132874376,0.33048043508322555,0.4341859849295727,-0.09693698234753426,0.8764670083226306,-0.2326748999810485,0.7730904607339362,0.4892695770370318,0.7309125606278725,0.2986670302843115,0.4480500509595938,0.19775195191505648
Cingulate_Mid_R,0.660096880630296,0.445562084186066,0.29936663279637266,0.16511145826847864,0.28304009147265496,-0.36190019940636625,0.5032815152154656,0.5132400158933669,0.057635567903627054,0.24066259240698906,0.7957829639187758,0.18204903965802513,0.637022705816092,0.3717534342442324,-0.18339928328664246,0.2436852249671702,0.3335952460925078,0.48161128588415564,0.5220813573102899,0.3630214516402227,0.8448784414379257,-0.2840685419642977,0.6134647561754121,0.7737405056920882,1.0,0.1538036792128174,0.12185075455986911,0.6435517699386348,0.6977104950142337,0.617887605723002,0.3207912828718163,0.37210942394552626,0.7187484701155974,-0.27658338565868473,0.5492178894904551,-0.01658142447519183,0.5538072251668928,0.049825680119699726,0.13829319310120053,0.6752950013161888,-0.03652094772963617,0.37275523753676604,0.11024861297773342,0.06862326254810777,0.045344329423187564,0.32404141802303593,0.4965041712433527,-0.08945847991033257,0.7123258947706145,0.6192011342292384,0.778534732444049,0.6517657310771702,0.15662493025217566,0.25600228391841673,0.4421350438833732,0.2678250219830178,0.6001207689606778,0.3385641001599791,0.3597421033132155,0.3115682443626703,0.06483391152996998,0.16203686319816793,-0.22520972847755036,0.28237057541095856,0.24199021638997378,0.6165037405290726,-0.0429238073910513,0.6745571409955501,-0.29992921706750963,0.8217139607711234,0.34544884705227696,0.7346839756052551,0.6077842720509536,0.37535371082086627,0.3562487084333348
Thal_MGN_R,-0.1955623152279031,0.2010751810244208,-0.2884486979138105,0.28458639694055415,0.40991128266954807,0.359572200919113,0.5116090224559847,-0.3091447537378235,0.28939434461413066,0.524816932032393,0.11765082240220709,0.0007536424087461021,0.26811030039528827,-0.2199503933486819,0.3051890390595173,0.05124276580249506,0.11206172088831662,0.020817865674192502,0.25078037977740997,0.31634568215216147,-0.00804514631478451,0.1870085979680056,0.30311386167681004,0.2376202432314112,0.1538036792128174,1.0,0.09624128743377192,-0.24211098644076107,0.011787521001841073,-0.19960255374786032,-0.10779065076732026,-0.16251865199767612,0.046434631846332244,0.5533265287442458,-0.2085823346898903,0.025784318571932457,0.07082464759776126,0.286940986400493,0.2147878798580716,0.1552138652799972,0.19090475997963843,0.20907123827795177,-0.20108447835062715,-0.1310044102044448,0.1148019073954533,-0.13577775268576492,0.2211482419383983,-0.04317617152561127,0.009801159873491016,0.18616181298409948,0.20852118758289392,-0.01606229262583405,0.16483213117949866,-0.32387987771420385,0.3077929598817882,0.46051867370546,-0.2688601461320471,-0.39174738272503,0.25653579341210225,0.4555061270269515,0.03887983642775674,0.049454271742226094,0.33634190304214423,-0.0275761016373062,-0.017936423114171925,-0.2646438490025125,0.041211880958470094,0.3513877148099121,0.5804090957865121,0.2175064106680005,0.20265201386597434,-0.06510916016730667,0.11438883278752329,-0.4156310523979604,-0.0217053604701203
Thal_LP_R,0.1872881548839847,0.5000323542628053,0.32780434762818444,0.40705439726588954,0.3620173643877451,0.2116398706104066,0.32684333053455095,-0.15360327128030055,0.31449170225715606,0.28802452070921125,0.2827334726292208,-0.08413445339321568,0.3746537213271969,0.02210295822742671,0.2881603798098808,0.043818023253617805,0.46795485138904036,0.29040879555047444,0.575977193385334,0.3864852893546842,-0.0016489073375925548,0.0027918636140772026,0.22020347160821183,0.2293924667235045,0.12185075455986911,0.09624128743377192,1.0,-0.2382286319279186,0.19012015519798225,-0.32909605523543234,-0.4297820690776652,-0.09468479364969952,-0.27073438886987283,0.4876027384444501,-0.18032198531257165,0.5771745311224679,0.05970824461274845,0.2709157615320812,0.22254061216044974,0.29577456102202593,0.47175755431496286,0.6001175240646008,-0.39935009863726584,-0.13732835933357096,0.5585967974841699,-0.20713066212311068,0.21021415293162857,0.6081329302324672,0.35632952889160624,0.24717090718395812,0.031197615017079572,0.19146984378292453,0.32249161394205395,0.3857992321604965,0.5628405337282985,-0.30193635103681576,-0.24383691415869052,-0.3400215050786184,0.3665567034151019,-0.29181350179200677,0.46702707422741246,0.40175480157962007,0.4450146683660676,-0.01713930305667621,0.4210045310729669,-0.287664646460318,0.2779429490982008,0.06559340327955517,0.34687527358073794,0.45257694732619297,0.577079129111175,-0.061092345925102584,-0.029898685324011406,0.20622681575520316,-0.41606790318494175
Occipital_Mid_L,0.7578945350964753,0.1506665788043464,0.3336122039600097,-0.12096412973301321,-0.1788406562065797,-0.5005624102806415,0.10104410996885416,0.7175094136304969,-0.3088451600269234,-0.15118122206182255,0.5770872812810907,0.16771117348181702,0.2570030332715824,0.33109220904287157,-0.4693199109174713,0.3154214208561254,0.021955356238730087,0.29001631324688426,0.04025327600138142,-0.020831971863458424,0.8315588829406906,-0.3650236100452488,0.27909138267581246,0.5921867156404649,0.6435517699386348,-0.24211098644076107,-0.2382286319279186,1.0,0.31594195258661284,0.7599942677362439,0.5876973907608481,0.6067578819786744,0.5879312591249554,-0.6400956674200479,0.7156309489810314,-0.2306153001399293,0.4353892010505247,-0.08657190890958064,-0.06851087728203377,0.40756018422226764,-0.45104465664118093,0.05928013861609793,0.33890010703109413,0.04865582565651869,-0.23086573783760253,0.5179459963232288,0.26240389720794866,-0.2350754887876851,0.5874654160871146,0.09685490174671883,0.6408773446346397,0.5519097257239873,-0.18925286970202634,0.16227019720014813,0.05258223017567706,0.21705143790200845,0.7598035802539443,0.6303887360231203,0.003064064282056501,0.22033025931391811,-0.25090610014322845,0.025805706786717158,-0.6140735311589662,0.4061558326494523,0.017825989647185698,0.8236217803758037,-0.14487195425268962,0.48198990134479375,-0.6500922833530303,0.3833416201522024,0.04975897351927612,0.7933558376297013,0.30502599202289227,0.484489043627948,0.5678777861845485
Frontal_Mid_2_R,0.4659730065343083,0.10181896098205256,0.5291539859965757,0.23653848029393842,0.17670728569368443,-0.5435092035217899,0.32928704809538445,0.4204293059240662,-0.01670735355760196,0.058972771412481126,0.6385649978263355,0.1844493395895399,0.5815653485461745,0.2402984256665345,-0.18883593964817025,0.010506057614879027,0.49549146043910497,0.4469103430096248,0.4525941636147955,0.4103479610128903,0.515267686805527,-0.19768677650532968,0.38451896072901637,0.5642692237250126,0.6977104950142337,0.011787521001841073,0.19012015519798225,0.31594195258661284,1.0,0.4793569181031291,-0.0715930655554846,0.23275737768170143,0.6640819076356683,-0.3262176519712956,0.4265281916092356,0.11199899775820785,0.5088222401903576,-0.04422508611922154,0.2564894887937491,0.6228135201080176,0.16027639725497708,0.24422139427310852,-0.17391370983631624,0.25420712872646833,-0.07666310707250774,0.2822488942780709,0.3691991156961945,0.13649163619790258,0.5534820152593121,0.8387358325448661,0.4046208197823582,0.5717022179527427,0.3622569886501803,0.4530875021238999,0.45021515402509404,-0.03908470282326891,0.6017446384022164,0.23052996405005796,0.4183187408274469,0.0054980169907880485,0.21876977391000396,0.19816561726906493,-0.11359349975294387,0.12355656679530715,0.4283000514382826,0.4350847317709797,0.10048518632806806,0.32751827937780276,-0.36115704886740224,0.7257871821003347,0.3157553625541436,0.48321366599398824,0.7080345786968517,0.43801815017332874,-0.03488746058959383
