,Temporal_Sup_R,OFClat_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_R,Postcentral_L,Cerebellum_6_R,Lingual_R,Temporal_Mid_R,Frontal_Inf_Tri_L,Thal_MDl_L,Frontal_Med_Orb_L,Rectus_L,ACC_sub_R,Thal_PuL_L,Thal_PuI_L,Thal_MDm_L,Angular_L,Calcarine_L,Cerebellum_10_R,Occipital_Mid_L,Cerebellum_4_5_R,Thal_PuM_R,OFCpost_R,Lingual_L,Thal_PuI_R,Paracentral_Lobule_L,Cerebellum_4_5_L,Precentral_R,Thal_VA_R,Rectus_R,OFCpost_L,Vermis_10,Thal_PuL_R,Putamen_R,Precuneus_R,Heschl_R,Thal_VL_L,Red_N_R,SN_pr_R,Cerebellum_3_R,Amygdala_L,Cerebellum_9_R,Thal_VA_L,Occipital_Inf_R,Cerebellum_9_L,N_Acc_L,Temporal_Pole_Mid_L,Cerebellum_7b_R,Insula_L,Thal_PuA_R,Caudate_R,Vermis_3,OFCmed_L,Frontal_Med_Orb_R,Pallidum_L,Parietal_Inf_R,Thal_PuM_L,Parietal_Sup_L,ACC_sup_R,Frontal_Sup_2_R,Thal_LGN_L,Supp_Motor_Area_R,Parietal_Sup_R,Fusiform_R,Cerebellum_3_L,Raphe_M,Pallidum_R,Temporal_Mid_L,Insula_R,Frontal_Inf_Tri_R,Red_N_L,Temporal_Pole_Mid_R,Cuneus_L,Frontal_Sup_Medial_R,N_Acc_R,Postcentral_R,OFCmed_R,Thal_VPL_L,Rolandic_Oper_L,ACC_sub_L,Caudate_L,Cerebellum_10_L,OFCant_R,Temporal_Inf_L,Frontal_Mid_2_R
Frontal_Med_Orb_L,-0.3342559691969791,0.7291619649962958,0.2540020684345898,0.06057185191770045,-0.5579447626562319,-0.09061135499880546,-0.3793019959692742,-0.34177646234387576,-0.13878788628239444,-0.407244632540307,1.0,0.7227254915816079,0.34822497262351265,-0.04306427860444081,-0.12919456492992804,-0.5188276529349525,-0.014290987123616669,-0.5573339625908849,-0.18704933492824388,-0.5005624102806415,-0.28722107528315655,0.38395133287124766,-0.07773369789895102,-0.17324822366987566,0.04303686613174023,0.13118680613643524,-0.0026078460014694748,-0.6618022064118723,0.02225526374820076,0.6856909804817928,-0.480955788676839,0.19777873932939252,-0.08823799182262282,-0.01099787852001991,-0.5555695002363874,-0.08007012961717329,-0.6072825809268422,0.8290468862753633,-0.22663792146578887,-0.03159671607824099,0.3742485928382309,0.14599272740911984,0.07023268135131028,-0.5603181857251054,-0.03495702389533669,0.6086439221041643,0.44694999538459723,-0.34489842266255966,0.06982812542545601,0.7791929181388718,0.3019593129161527,-0.09168011670287238,0.1474852172618869,0.7932866213598824,0.23817585471840674,-0.15857207921815977,0.12088961603690111,0.012769441454286386,-0.10536991533492802,-0.23472395405088675,0.0034937164200232384,-0.7352186169977083,0.21977169923597561,-0.07241387260401395,-0.07457351923219675,0.30738434257758307,0.13667557233663158,-0.09598939605107872,-0.16683863823632245,-0.12251450474486426,-0.628257899646526,0.5656237200492832,-0.521865412818581,-0.0958182912617875,0.32210118483250594,-0.6863781749837228,0.6880186359552112,0.32920398409573426,0.06914637333156688,0.4454491288653118,0.16605132508999393,-0.35159596316444064,0.9222094892889511,0.2311321846803572,-0.5435092035217899
Rectus_L,-0.2359489822982611,0.6966287363160553,0.4271505078438344,0.17694420974986788,-0.3718639066433159,-0.0900485363614438,-0.2758858082674205,-0.29630526344326513,0.019958989431430207,-0.24329516782151736,0.7227254915816079,1.0,0.6570171263506651,0.01573198960054329,-0.00698856947139796,-0.34135972270147447,-0.16990826597807765,-0.4919374463458629,0.05269293197242494,-0.4693199109174713,-0.20373498497225154,0.2676033276512304,-0.22693141534784456,-0.2821794315153913,0.3025327897392807,-0.08146678403721505,0.14106707214201464,-0.43755010911587694,0.06251365574885609,0.8647506775311415,-0.34762832093392826,0.2585624771147656,-0.2936041587081895,0.3196795315024935,-0.45419745175388454,-0.07995720066328753,-0.5760601473900351,0.7252676951015129,0.03252676101663507,0.21685408584253177,0.6507521444774492,0.2859987895231512,-0.09498377940449407,-0.544615392640404,0.17406174961963397,0.6170475244027297,0.6996924889069334,-0.6523669122913756,0.0638589470739787,0.6201424517635923,0.27113110300553644,0.010295613416584604,0.5943717849868858,0.6738192477587753,0.21289371417198014,-0.3421591732855643,0.06894965714921808,-0.19572963200872306,0.14430968961811907,-0.0020148499371811946,0.10496055891900044,-0.41920659672570865,-0.08525390206493659,-0.051180275515827815,0.22042227025383865,0.5002455572389328,0.18136642654994378,-0.13476961254681788,-0.1052151982892227,0.0829158504218239,-0.6432217315077648,0.7154401189071549,-0.5033961075076868,0.14958585339144728,0.1835674558564126,-0.5839206903293568,0.8572200845832574,0.3024599721335749,0.022621154371208877,0.6387914443134843,0.16560425405295875,-0.1408120991986079,0.7112265214575507,0.15890934616834881,-0.18883593964817025
ACC_sub_R,0.10488471079459134,0.5018581982743477,0.5599499363453931,0.35403007545636905,-0.10594335426898505,0.08874517697181247,0.03053431405660088,-0.01821734982882965,0.14990013125731808,0.028772174031207496,0.34822497262351265,0.6570171263506651,1.0,0.06984052154384263,0.174464027311987,0.0716529119098777,-0.2297586040829637,-0.12014315315160037,0.257101457324149,-0.25090610014322845,0.15275942595877823,0.1587345035307186,-0.16598012551722915,-0.14934337356722918,0.5609064130668484,-0.23023606064504312,0.47256008852674347,-0.11505222929368264,0.2306369396819471,0.6636785663076626,-0.14973964674903473,0.31582634217571187,-0.4248017798792567,0.6704163427655281,-0.20201962788942923,0.10339747557227556,-0.21286317332746518,0.3870815281730323,0.48439708949980637,0.5302289393099066,0.6370660428362659,0.3444770802659656,-0.19346202824123263,-0.1666645436231233,0.38754548509347575,0.6039713242190557,0.677908866369814,-0.4824808971311712,0.2586367114688246,0.3337994747376716,0.1968877857146247,0.29786897778408133,0.6194153717489206,0.4554444590087702,0.3494908275838132,-0.37437984447644096,0.26185835995130086,-0.30463551545683804,0.3984826731853333,0.21204563927619632,0.38735476454556683,-0.10191296911615917,-0.19849734348072437,0.2098354865966007,0.5437962897786355,0.5833812772672076,0.1824967552241073,-0.055265699223349896,0.19375080196229635,0.33232241775992927,-0.3475148878853269,0.6372957186384376,-0.32752832910075735,0.40354177882833303,0.13813068645185358,-0.31098947691304096,0.6587445273151991,0.3101341402245107,0.13907944586416526,0.8025693960819715,0.3642039682000605,0.2022943612660058,0.3332068691483393,0.26879672175049013,0.21876977391000396
Thal_PuL_L,0.1186035140305173,0.08147829869546923,0.1178298442811257,0.15316628636844754,0.34330609884924035,-0.13756652140911632,0.13364420163084298,0.07357971632062746,0.4002367050290278,0.04098743689245616,-0.04306427860444081,0.01573198960054329,0.06984052154384263,1.0,0.2639358385814929,0.19128574265088655,0.09402210347870092,0.04297809923475826,-0.03849451271791202,0.16771117348181702,0.16465991055130222,0.03197059596083909,0.12891877661762557,0.10747427884955726,-0.0754975197326422,-0.05048054658283769,0.06836733905700274,0.19018597451426608,0.06152347536667853,0.021403766918324546,0.05871328950423004,0.060384114727973365,0.08515030820092846,-0.007352118000368665,0.17870425606407397,0.372332492532311,0.31863148028520244,-0.16646561861742196,0.16480950720818102,0.05820764116151206,-0.061703943351362145,-0.08992061056324463,0.230227858763006,0.0487293455581586,-0.027838113534229325,0.1252649437464341,-0.08025936022260481,-0.04837006326947447,0.0895138221661023,-0.19792749795316483,0.06272935883641767,0.20175817357179723,0.10806290261458303,-0.003602866509049297,-0.04821110054677831,0.08272552743321433,0.3770093419226422,0.03919332744361862,0.18793265415493512,0.2295508874797553,0.04053619182035128,0.1880942379067632,-0.036548534882023566,0.03643999458252886,0.004309191920761968,0.1409099727168364,0.03564660555260207,0.29834368904085745,0.21437358413270502,0.24946036603661562,-0.05174692324145717,0.016404025437436038,0.2627728518271508,0.1960940625123722,-0.06593452019713474,0.1791639906530375,0.0702469805398903,0.1938489866317309,0.27438179339378393,0.10211808163120778,0.15300313120897602,-0.012856827609094538,0.002064499782936335,-0.016456581018904872,0.1844493395895399
Thal_PuI_L,0.2536398812549584,-0.1294780440700898,0.1278099958025236,0.10889708029534932,0.3702518028578356,0.06715557827597408,0.26850890370469704,0.3143776889065244,0.11872900090421475,0.3592224029817447,-0.12919456492992804,-0.00698856947139796,0.174464027311987,0.2639358385814929,1.0,0.39406771465266854,0.11748709750321186,0.29604412227240234,0.1560039006624758,0.3119362299348521,0.36543308966735794,0.11850930618912166,0.2231807114132382,0.2196465555132597,0.17985155655956625,-0.22399627929964644,0.3767512482103162,0.09370937442011672,0.29617302869136125,0.028743424016766387,0.17151201714597916,-0.08236576037636699,0.1038752773422557,0.3682764673355807,0.3792100505989109,0.07824647679090506,0.3648034567601884,-0.13738883859440706,0.4414027809892962,0.27107595584827754,-0.054417076752414896,0.019985613558684556,0.057743236669478434,0.14101612140787162,0.08648218263065435,0.006075473927051167,0.09481575889041832,0.014946986164618831,0.1224625705692396,-0.16551765750945535,0.020771575912846382,0.21106633033167574,0.18410525544534614,0.040463849915564475,0.11712506179220995,0.10774602115355306,0.4002999929869251,-0.2109935932178394,0.31267714156527004,0.08264877164910203,0.3657350700087799,0.1374350973557211,-0.025239885557456744,0.18857731592560778,0.18139126907806016,-0.14307668400386264,0.1649923619675509,0.28553790612746904,0.2666567301427941,0.1850996956354724,0.2744154378053394,0.09927416202525736,0.37825158453820046,0.006505253719687493,0.04069777311440309,0.09517540590270485,-0.05969540464297356,0.45020693294177416,0.14840945607946407,0.16641927487770525,0.2658551123590622,0.08492763354151346,0.029284493730501994,0.07753251479316751,0.09531560775417473
Thal_MDm_L,0.5924619956216706,-0.25150864342766827,0.17131195659490975,0.1876914164038574,0.5042361232201404,0.25444704157191034,0.48329784513387924,0.4480500509595938,0.2322740134435444,0.47251828074763663,-0.5188276529349525,-0.34135972270147447,0.0716529119098777,0.19128574265088655,0.39406771465266854,1.0,0.09141252863758928,0.6594848292498937,0.531375054739561,0.484489043627948,0.5741528749024593,-0.07652125551302992,0.3354041060293815,0.21986386317019554,0.3821107755076659,-0.24338329149396476,0.4053361169278468,0.33032052039528514,0.4269965644326455,-0.16875419842339073,0.4256093022450666,0.0916041626701448,-0.1917612679796346,0.35115744890152206,0.529900901979015,0.48209184032022734,0.7504508551581976,-0.5252491522412465,0.4970600691235058,0.5268867075752447,0.03142311902421616,0.12610405616571554,-0.08060646914050991,0.5384427199057014,0.36470765547598255,0.05412294543091576,0.06715329454579301,0.14589964580406126,0.29121915503701645,-0.4619045713299295,-0.19179086624855207,0.4876475011692129,0.04562433218817259,-0.2856657624466724,-0.03145790134033243,-0.014122613378307933,0.3014843183277643,0.05759028374615237,0.5022445324276573,0.2387996902950271,0.3693981590218123,0.4005011690787959,-0.13540088126780866,0.3106922345815607,0.4072539435038703,-0.026151737712698464,-0.030841317296381864,0.2962906603527297,0.4863133553036574,0.35862716624570506,0.4977950268235965,-0.04035585550176196,0.41545049292951364,0.17218319194751286,-0.15101394001617835,0.341565276665066,-0.20527982883809437,0.13970149343139004,0.2763630272664155,0.13704963261949746,0.2749265730941952,0.6305945501834712,-0.3990178317479147,0.23706353513803588,0.43801815017332874
Angular_L,-0.05051416580794113,-0.0405657072256199,-0.12279482844926257,-0.15309394420704292,0.30561139185361463,-0.2226688522728627,0.005430909896015057,0.013191123917066765,0.06287379726415991,-0.033867405362903606,-0.014290987123616669,-0.16990826597807765,-0.2297586040829637,0.09402210347870092,0.11748709750321186,0.09141252863758928,1.0,0.22607916497987263,-0.11097377759749638,0.3979827290131302,-0.12296794657596895,-0.19350851177631617,0.1119973863476556,0.0644708153293806,-0.1486325005071967,-0.3024614636331655,-0.24409883142963942,-0.09081953196133849,-0.06769138480259079,-0.0669012954361386,0.053431828982466664,-0.07098828960016489,-0.0673750942526833,-0.2565899653655202,0.2170904691401354,0.2374988654498787,0.24546648564282358,-0.23424759260491698,-0.14525964105684586,-0.2595660990983305,-0.303846114482103,-0.16436652296052132,-0.08090378194390081,0.10076098234913868,-0.24299489233432356,-0.12840158453679176,-0.29803224929209854,0.17593751569974067,-0.16991548078444774,-0.28547329831123713,-0.3303131211737908,-0.1362249533247271,-0.2987397384677215,0.03251949560970512,-0.24269046709460876,0.09375104455966772,-0.07430945209985841,0.02623492806922884,-0.05411709117756731,-0.17970352506532136,-0.09524343221478453,0.07800889792164198,-0.009445421621143256,-0.11513402438069009,-0.33045311616874146,-0.33153426063300234,-0.3110080207319199,0.28809718311531335,-0.12970533072295445,-0.0962991962294781,0.06566628409561982,-0.07666529691691064,0.4077484733006938,-0.23102881288401456,-0.31161478405621285,0.029356933825050068,-0.10968367131668767,-0.08658274462632955,-0.05518518822309128,-0.15122418068708982,-0.14442218060302406,-0.1859493424926091,0.10692928773849333,-0.12432271499180518,-0.20756608203397311
Calcarine_L,0.7122865147150094,-0.335177718452495,0.15658507434455948,0.3365354435768188,0.5858130473742514,0.49709301334717415,0.7969048411539785,0.7875127097117447,0.2151309756259371,0.4373284430793661,-0.5573339625908849,-0.4919374463458629,-0.12014315315160037,0.04297809923475826,0.29604412227240234,0.6594848292498937,0.22607916497987263,1.0,0.38880676891185906,0.7578945350964753,0.6246870192281134,0.03743644413445222,0.5454619811378094,0.6432737106741117,0.21581395405008957,-0.2891174689383321,0.3768276093678476,0.537180694479207,0.3200665225603367,-0.38074459463548427,0.5330585958760748,0.07347230261254796,0.06141466776781464,0.32589210624688025,0.8471833110915097,0.31814716035279583,0.7360095652233586,-0.5495116515939659,0.48067246400477126,0.3316067128796838,-0.22082733975048044,0.24663369164035234,0.0322638675167789,0.8146639868830783,0.32394107994644106,-0.12895926797610857,-0.05855492480395552,0.4309044023990237,0.3834386977110597,-0.4893940530951977,-0.07510729127914939,0.3886818458891246,-0.08056513894161488,-0.40937142936894655,0.09384032153761059,0.06001865048988113,0.192243489165188,0.003057139046610828,0.5253438940264684,0.29483651982339437,0.30664812193864066,0.5550397162678271,-0.019641121464217964,0.5718924602827424,0.29147824542444684,-0.23491351518392925,0.07317579408837697,0.5385841199759084,0.48064929985920357,0.4398807450065763,0.7263450979590259,-0.033955517508753294,0.6531718669407183,0.1810348614215369,-0.009462236169301334,0.5557126461179543,-0.38979584404889384,0.020625233514282592,0.29527894546524047,-0.07547280489823308,0.3504839336191899,0.49550102230730053,-0.408418990488937,0.31260304296730973,0.4659730065343083
Cerebellum_10_R,0.3641430493598617,0.07279138663666598,0.37550073075393486,0.3093430374257885,0.07277521165970938,0.44038563751242177,0.37389304073432655,0.28594680084348045,0.11734236717871839,0.15722733548945086,-0.18704933492824388,0.05269293197242494,0.257101457324149,-0.03849451271791202,0.1560039006624758,0.531375054739561,-0.11097377759749638,0.38880676891185906,1.0,0.10861082697175743,0.40976711300718816,0.022844690931462457,0.24758799438740278,0.019187473156055294,0.6194820151413429,-0.09023011544279853,0.44215969724712123,0.11551358807778976,0.2753515231642322,0.18938548351465156,0.2743313545908304,0.2792517968801323,-0.3960717838953095,0.40990930917896556,0.18018747247623604,0.24587131911696483,0.27875984885684724,-0.14389669224463983,0.3770195232535373,0.6401298366934812,0.39210724559998805,0.5856890438351793,-0.24935320188031573,0.3516504302801625,0.747682178306002,0.32131183955169734,0.5139963798922248,-0.10014384497650934,0.32803455061851505,-0.07757904445674273,-0.0976316526235142,0.4279235954545588,0.2256381926316399,0.06464424075544474,0.10240134325238119,-0.16861797107704224,0.09082623120317233,0.02110186905083519,0.5094538292725664,0.27763706816670963,0.3892173436722105,0.1571132645676105,-0.06642039446601179,0.3317973476754659,0.5699258753880635,0.2499351405437889,0.020808722737908476,0.07200643369098969,0.30806597630646637,0.3926103920009631,0.15133026743346903,0.36171366507682323,-0.070147997533867,0.3087566081785539,-0.01615077393451353,0.008084129302481346,0.1213059169998826,0.1483641012743268,0.1798888660082662,0.36359168824537985,0.3064428504864961,0.8694263209490154,-0.14938088829524607,0.40749549401573765,0.403117939135745
Occipital_Mid_L,0.4630127345880505,-0.3088451600269234,0.04025327600138142,0.1973072637942741,0.8236217803758037,0.05258223017567706,0.5770872812810907,0.5921867156404649,0.27486408102467697,0.3589683414560155,-0.5005624102806415,-0.4693199109174713,-0.25090610014322845,0.16771117348181702,0.3119362299348521,0.484489043627948,0.3979827290131302,0.7578945350964753,0.10861082697175743,1.0,0.42977712744404195,-0.12359924940821962,0.43079785384506974,0.48198990134479375,-0.09591123749626947,-0.3650236100452488,0.04293573869507672,0.5080242217682022,0.20901021105544215,-0.3795911518586803,0.4353892010505247,-0.06851087728203377,0.15698644585095717,0.08536157365122322,0.8315588829406906,0.3119877941092845,0.7175094136304969,-0.6500922833530303,0.29001631324688426,0.04762688729982172,-0.45104465664118093,-0.06982311725004493,0.06352789038514518,0.6419375172513977,0.021955356238730087,-0.2810529829669652,-0.2972071433927924,0.4717886556016744,0.06588759190953504,-0.6400956674200479,-0.21418698154840876,0.2786190904031106,-0.18479978297907762,-0.28755280118266896,-0.1788406562065797,0.33890010703109413,0.05353331167190836,0.08996291400466185,0.34154468433006013,0.2600043225923035,0.0015104483554186357,0.6204222455514546,0.018799811600979974,0.23209774570344047,0.017825989647185698,-0.39900727969667027,-0.06688995391855071,0.6408773446346397,0.2570030332715824,0.2888008999634507,0.6067578819786744,-0.20832098744705854,0.8682001956740112,0.09685490174671883,-0.15118122206182255,0.5879312591249554,-0.3551900511837319,-0.08657190890958064,0.14431763685082222,-0.2306153001399293,0.05928013861609793,0.16227019720014813,-0.29461104396460536,0.04975897351927612,0.31594195258661284
Cerebellum_4_5_R,0.761555043713386,-0.12418254220520336,0.3395860036995267,0.5484167237282631,0.38199528389604437,0.601321622490557,0.7550572012420882,0.7856427710967412,0.3039333697548005,0.45056530954750856,-0.28722107528315655,-0.20373498497225154,0.15275942595877823,0.16465991055130222,0.36543308966735794,0.5741528749024593,-0.12296794657596895,0.6246870192281134,0.40976711300718816,0.42977712744404195,1.0,0.3374004278599096,0.5812172321893803,0.624982073411048,0.20488007403024475,-0.13178026300196743,0.7830396156311287,0.5026112746073194,0.5428255506178081,-0.1611081676814181,0.5090707992774978,0.4763696042573224,0.1606132868564003,0.5289959989139925,0.5833970153923663,0.3503861729621668,0.6094190673161878,-0.26129672936293136,0.6870542206846534,0.6468490183429461,0.041082331111203726,0.4132371863167738,0.29899012021895927,0.6066049589228343,0.6106636481542422,0.14618193218038072,0.18434423747311757,0.3936008389687051,0.6157428549204061,-0.1978965312080408,0.32964316943884575,0.7235646523142099,0.19010614592593914,-0.12689825401386085,0.32176883645982396,-0.009172741038122613,0.4879905389814338,-0.0019394011295955,0.6401199406924334,0.45280367989773446,0.37036314696360007,0.332781964847125,0.01673491137447236,0.7578642615357037,0.5811188461729941,0.0974604480403439,0.45839075153894476,0.4787391682055759,0.697507245586057,0.5925997692068468,0.607715563509421,0.15095008869578586,0.3920913687928133,0.42308133165149014,0.3090074990014717,0.4508114315487721,-0.1370528769401097,0.307132150726868,0.48930095996807005,0.24170543811063128,0.5800988467954188,0.4247274950735681,-0.22615158204728114,0.5613069909259469,0.5294559441769687
Thal_PuM_R,0.4858808457903737,0.40522362599086315,0.47016348823412984,0.6558714654448177,-0.21589083897980768,0.5149737968444943,0.3335727373768028,0.4643202495234558,0.39643405005151383,0.018855937761743966,0.38395133287124766,0.2676033276512304,0.1587345035307186,0.03197059596083909,0.11850930618912166,-0.07652125551302992,-0.19350851177631617,0.03743644413445222,0.022844690931462457,-0.12359924940821962,0.3374004278599096,1.0,0.4616166726434666,0.5326332207530251,0.005784199893024393,0.1909608836942845,0.41097322217467935,0.1413640885530855,0.3264704740913465,0.1201501635491447,0.19126344324624364,0.32344208833476273,0.4393680024411801,0.2529114928301735,0.15637169701082002,0.17903440187958883,-0.09231018890329447,0.5528217903651086,0.22538470035875333,0.12038779057695902,0.3164312246298577,0.42866317145102506,0.6390781253462143,-0.058387180372547455,0.29737209264540726,0.4010921147508191,0.2391614508873479,0.0580557598289056,0.6872806627449239,0.6140799385785916,0.8323491409813112,0.25284991599524403,0.354069896502316,0.17127678816726452,0.5360185780778656,-0.26009664094704404,0.4990842619091261,-0.16306576875480996,0.42140905293866066,0.34988403130078427,0.18485254548483693,-0.09194901014715795,0.19386841980219857,0.5484283367823182,0.1975860041105966,0.3128146159943705,0.7257056855356749,0.4072693609398453,0.5575884299780289,0.532227141553969,-0.07590075783274987,0.4033637644296147,-0.10940291941841772,0.3747703778549537,0.6853903237525193,0.09905303416954472,0.21789357339822427,0.4760011224232722,0.603928650218842,0.19740488410861415,0.46910702942593596,-0.11475058954809658,0.41524694031950404,0.45856818033776403,0.16839084603349214
OFCpost_R,0.5362744249880677,-0.059825540577759476,0.24138047000554047,0.456618795602222,0.268161742897416,0.5690973474352847,0.6512468282172966,0.7067054678088551,0.2523646760069503,0.26722638513497377,-0.07773369789895102,-0.22693141534784456,-0.16598012551722915,0.12891877661762557,0.2231807114132382,0.3354041060293815,0.1119973863476556,0.5454619811378094,0.24758799438740278,0.43079785384506974,0.5812172321893803,0.4616166726434666,1.0,0.7156619270979265,-0.07909161809330775,0.07906806903837921,0.4338251740707369,0.2765877427595415,0.4702064298803542,-0.19529485033531724,0.5094898860935306,0.2864698814671361,0.3232593518754906,0.25719821310906643,0.562352433924749,0.1497158057214757,0.5213457758400482,-0.07041877426540548,0.38510485508910275,0.26575313805436707,-0.16372561054391147,0.41322805027353565,0.44874859191443134,0.48871519833021326,0.36573499051228114,0.12950140239823915,0.00962102755056285,0.4376767740206511,0.5674917894284288,0.001749499564631326,0.35476939065031526,0.34034807681843354,0.02361505170594006,-0.07111197496224113,0.3406942905897305,0.013166053324007648,0.3704878967167149,0.09129262792449241,0.49034483368909,0.2098303389304776,0.22083756074480987,0.16224292277137248,0.2922048166969239,0.6591164482607096,0.2568287954978026,-0.1814347685790779,0.3919550665863597,0.5957270279887035,0.6420634055579822,0.44472805710339414,0.5043070743133106,0.10692165814141008,0.3805527150749827,0.13496257824722668,0.4370991514374971,0.3300213918774964,-0.13443394590150312,0.29529767513341787,0.4217023431102935,-0.021166638190278152,0.5317796150575047,0.18573562369337027,0.013439241687862763,0.4715396532201463,0.19091317825603543
Lingual_L,0.7109920404275538,-0.12630915262859943,0.1925050088713355,0.571679743409642,0.3156810173794158,0.5882025061684023,0.7722345535440871,0.8764670083226306,0.35738781733030606,0.33477013713237813,-0.17324822366987566,-0.2821794315153913,-0.14934337356722918,0.10747427884955726,0.2196465555132597,0.21986386317019554,0.0644708153293806,0.6432737106741117,0.019187473156055294,0.48198990134479375,0.624982073411048,0.5326332207530251,0.7156619270979265,1.0,-0.24856928700187286,0.00010917999365848265,0.4791255761404171,0.5567113015926471,0.3801689128900844,-0.3663895774178345,0.5334621774778705,0.25881937323524423,0.5886440197069168,0.29649681384127957,0.7115397387073652,0.19754024159663952,0.4939884163161285,-0.10570746343611877,0.4675193024752972,0.07974086953978385,-0.20065853483499543,0.3544952606051806,0.6591311636017482,0.5497787132432939,0.2859675597064974,-0.04437155846923001,-0.08882153191703285,0.5774523051208492,0.6561657302210491,-0.07078502338660095,0.5644082630908953,0.2375022383632723,0.0691879465261594,-0.252308906875125,0.48507525813066094,0.08099827628648293,0.4472430132704594,-0.0968099635679233,0.4620664159674414,0.32199748209638296,0.2173162130977435,0.3269738545236141,0.2528749421773447,0.8015084732212535,0.13533756430052946,-0.19580125078370209,0.6116972037662595,0.6751027898102835,0.6294287767354487,0.5439348037390884,0.6087465374707458,0.035983031679496624,0.5239352170181366,0.23794196437932733,0.5057396314990328,0.6006378443583963,-0.26697201747040306,0.2921444365411012,0.51941945044837,-0.11656071697436694,0.5431607460645823,0.03972001662691577,-0.0975875280793227,0.36793213998106195,0.32751827937780276
Thal_PuI_R,0.162599120643355,0.17172659193401124,0.39215325502077647,0.12886891763616284,-0.09696044578282483,0.24188500626414736,0.13108113552135223,0.01979946093496042,-0.07942597892116271,0.025360005918665884,0.04303686613174023,0.3025327897392807,0.5609064130668484,-0.0754975197326422,0.17985155655956625,0.3821107755076659,-0.1486325005071967,0.21581395405008957,0.6194820151413429,-0.09591123749626947,0.20488007403024475,0.005784199893024393,-0.07909161809330775,-0.24856928700187286,1.0,-0.19322803302470698,0.41182394135784045,-0.21308657118859428,0.15967442135810128,0.4858700792183483,-0.05159783559108232,0.17287583109894647,-0.6635044935729297,0.5107084795316061,-0.07245135955436426,0.10784066012673699,-0.04613724039739039,0.10436836634528504,0.34288024685730323,0.6780249979431017,0.5032829852405486,0.33750530433888,-0.5287007624291137,0.11364191847512162,0.46035840256225047,0.4804065078524801,0.6137986091508554,-0.45237742202407133,0.19085646960182473,0.1495827603885965,-0.17284560835091223,0.41645662233197994,0.3006603602426379,0.23153497629013062,0.0595878813460666,-0.4623390327224901,0.12655403193078374,-0.12282311046216045,0.4077066292733918,0.05671955272787647,0.4400217533813457,-0.08832849919054872,-0.2847211038626218,0.12002621969174954,0.5914198920867969,0.4179414734519478,-0.10419037877624965,-0.18507485377071348,0.1349792653865486,0.18928707042906467,-0.10486677642571904,0.5195498055908591,-0.286941088063185,0.1734836550475296,-0.11383995587632106,-0.3865174436763988,0.31335353125577176,0.18971186379594937,0.08475860556438108,0.621173506343524,0.2712826124563554,0.5970336377340295,0.07959710565655369,0.328567806025596,0.2029670736117622
Paracentral_Lobule_L,-0.18180285550849468,-0.06849291031539545,-0.1657573978787348,-0.10010487701751117,-0.43041637372078856,0.1090356081189451,-0.1595431814281074,-0.1649706963161673,-0.17874929095861608,-0.17869101564948628,0.13118680613643524,-0.08146678403721505,-0.23023606064504312,-0.05048054658283769,-0.22399627929964644,-0.24338329149396476,-0.3024614636331655,-0.2891174689383321,-0.09023011544279853,-0.3650236100452488,-0.13178026300196743,0.1909608836942845,0.07906806903837921,0.00010917999365848265,-0.19322803302470698,1.0,-0.011438072794333747,-0.1460210675925276,-0.0716621779274093,-0.14092492549556443,-0.06010234134990811,-0.0020166802497702165,0.24117794114308816,-0.19102189298531816,-0.3178406050819515,-0.23079328969462806,-0.1988005605650266,0.19419611915823248,-0.18582447311750272,-0.08820059676860817,-0.04211379911028272,-0.037722380696876584,0.23972830716158644,-0.13446117979675737,-0.06269006033405751,0.015840556200159953,-0.11955067154785176,0.09453756606393289,0.059942528546542286,0.2946212408649462,0.21275411361811125,-0.08137273576017422,-0.16675367312700815,-0.007661761437300439,0.19066000414222659,-0.06713831197730402,0.06841531227870618,0.07022987592258857,-0.23119380047874938,-0.1610979607752061,0.016408441378296768,-0.31968816435749603,0.19991938339276774,-0.016547972272596388,-0.023609191277719575,-0.0026112490393096865,0.14287546531535536,-0.2636574931981354,-0.0007465476539387315,-0.19653715022327709,-0.057135527893419906,-0.19684141411259481,-0.3486176058339351,-0.13350702391884717,0.22191600850371476,-0.10260560003702895,-0.11305596150848397,0.18250775680436787,-0.0011856445193235393,-0.19345873701116242,0.10802022552527968,-0.061865296156648486,-0.011326426440691205,0.026403353477659895,-0.19768677650532968
