,Caudate_R,VTA_L,Caudate_L,Rectus_R,Putamen_R,Rolandic_Oper_R,Cingulate_Mid_R,Temporal_Pole_Mid_R,Lingual_R,Cerebellum_6_L,Cerebellum_3_L,Calcarine_L,Occipital_Mid_L,Thal_IL_L,Frontal_Inf_Oper_L,Rolandic_Oper_L,Thal_PuL_L,Cerebellum_Crus2_L,OFCpost_L,Occipital_Sup_R,Cerebellum_7b_R,Thal_PuL_R,Rectus_L,Pallidum_R,Frontal_Inf_Orb_2_R,Occipital_Inf_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_R,Thal_LP_L,Thal_VPL_R,Thal_Re_L,Supp_Motor_Area_L,Cingulate_Mid_L,Temporal_Pole_Sup_L,N_Acc_L,Raphe_D,Putamen_L,Parietal_Inf_R,Cingulate_Post_L,VTA_R,Pallidum_L,OFCant_R,OFCant_L,Cerebellum_Crus1_L,Frontal_Inf_Tri_L,Red_N_L,Amygdala_R,Thal_LGN_R,Temporal_Mid_L,Temporal_Pole_Sup_R,Cerebellum_9_L,Cerebellum_Crus2_R,Postcentral_R,ACC_pre_L,Cerebellum_7b_L,Thal_PuA_L,Insula_L,Thal_PuA_R,Frontal_Sup_2_L,Vermis_6,Cerebellum_9_R,Thal_MDm_L,Thal_AV_R,Thal_PuI_L,Occipital_Mid_R,Vermis_10,Thal_LP_R,Temporal_Inf_L,Cerebellum_3_R,ACC_sub_R,Parietal_Sup_R,Parietal_Inf_L,Precentral_R,SN_pr_L,ACC_sub_L,Insula_R,Fusiform_R,Frontal_Inf_Oper_R,N_Acc_R,Thal_IL_R,Thal_LGN_L,Thal_AV_L,Vermis_9,Olfactory_R,Supp_Motor_Area_R,OFClat_L,ParaHippocampal_L,SN_pc_L,Cingulate_Post_R,Calcarine_R,ACC_pre_R,Thal_MDm_R,Thal_PuM_L,ACC_sup_L,ACC_sup_R,Precuneus_R,Frontal_Med_Orb_R,Cuneus_R,Hippocampus_L,Vermis_4_5,Paracentral_Lobule_R,Raphe_M,Red_N_R,Cerebellum_4_5_L,Cerebellum_Crus1_R,Cerebellum_4_5_R,Cerebellum_10_R,Cerebellum_10_L,Vermis_7,Vermis_8,Hippocampus_R,Thal_VPL_L,Postcentral_L,ParaHippocampal_R,Frontal_Mid_2_L,Temporal_Sup_R,Cerebellum_8_L,Paracentral_Lobule_L,Precuneus_L,Occipital_Inf_R,Heschl_R,OFCpost_R,Temporal_Pole_Mid_L,Cerebellum_6_R,Angular_R
Occipital_Sup_R,-0.049430952195765265,-0.1237938734354111,-0.1517401189708596,-0.36363274314846195,-0.24665717686890182,-0.24690243656618382,0.06862326254810777,-0.23645440158126643,0.13648897877527802,0.05601678018770206,0.06737075277600643,0.09354344290022291,0.04865582565651869,-0.051028526939310155,-0.07692787611308248,0.048726135972525314,-0.13753327995512588,0.36873991181643667,0.18782889286729987,1.0,0.34347344601449586,0.07410833024800947,-0.3627107104461562,-0.12719903953078585,0.22088150769557763,0.3600909292425941,-0.08956867615835688,-0.008644285658197857,-0.10405212296697802,-0.07249783943966862,-0.13512940377850502,0.17979536257380183,-0.06777875433883931,-0.07376706194090492,-0.15365904032447136,0.12272666310662816,-0.1386718466517308,0.10635600259879188,-0.10163283783710927,0.18419399762336006,0.018926108579564935,-0.3767709367297784,-0.24816504105768158,0.3633123876363458,0.010091957820945017,0.14999921198608174,-0.14350044398262202,0.08551667248940961,-0.016423102599456667,0.07571934842029632,0.10909823857831968,0.16615834783699318,0.2669591399996305,-0.18493238516426858,0.3675894805875413,-0.14360643783539886,0.06136472894867958,-0.20867974027598368,0.08072326764222847,0.2142210800679441,-0.04965130694202933,0.029466636525187502,-0.0887099593105083,-0.24294763875977665,0.4104526300291173,0.035476016022094346,-0.13732835933357096,0.20710642005792093,-0.05188069996814474,-0.2061974888918632,0.06570557897885426,0.08383185933435815,0.28036361480571975,-0.21960936178540838,-0.23750424640650847,0.05209233383404844,0.07600298755231999,0.04893203045907685,-0.08361687017830956,0.07216351276490711,-0.14356912473562297,-0.15640597734914394,0.0009473468112221845,-0.17663342091537976,0.23645084351021173,-0.11684008532746618,-0.08921640271205361,-0.14220203168860954,0.007942060180906374,0.09980603316246954,0.006517676960889498,-0.361918410201592,-0.13774419436497984,0.08736819633659865,-0.05189652350406849,0.06843996000856023,-0.2757414327891128,0.15127328637362666,-0.13807563746235138,0.19791211305083378,0.06295059200611247,0.02712897510538512,-0.25305982814587247,-0.07610997215303471,0.32136480875306156,0.13085937709989787,0.05583150379542715,0.16320995025625037,0.23093643162820163,0.21218656025126859,-0.1577675810209178,-0.2876396865276116,-0.0366461196435587,-0.19237950036525076,0.05432718830623437,0.10020328935457483,0.1578154974053335,0.16420671543250837,-0.057065776472362426,0.3769232605935542,0.034339613489165595,0.005038922576681101,-0.18094153469240432,0.14371932764046372,0.1732957979364061
Cerebellum_7b_R,0.11557919652405856,0.17431764317711876,0.09942874829882001,-0.6134481681858461,-0.1450059835907816,-0.03428916386002952,0.3546984846713829,-0.4041570413751914,0.42080246958009404,0.2373543492281615,-0.17167215001531164,0.4309044023990237,0.4717886556016744,0.4777658158740015,0.026857167202219395,0.17599316918336547,-0.04837006326947447,0.7772464288017247,0.4486985828033179,0.34347344601449586,1.0,0.5147110046028289,-0.6523669122913756,0.169031612409144,0.241379715201431,0.5217795817356194,-0.15295847696497086,0.10166748518572868,0.21426179370259127,-0.021469794734524403,-0.06240728721956701,0.2886589404998895,0.16504891115663958,-0.12901594105840583,-0.41651332430180926,0.3082169076262957,0.14316405273363908,0.3580361609793584,0.23107203895485706,0.683074805393239,0.06167743487925444,-0.36457835714880554,-0.41433085702959027,0.4950187781271404,0.03125229514126197,0.6499073088550336,-0.5187000641183985,0.5613206955841735,0.363719844584152,0.29223704038562226,0.03708178487916226,0.20115490896464416,0.5841527476978364,0.03336474372873073,0.7077637107031701,0.14933835187999073,0.21880840070402272,-0.35615539031196647,-0.15362891811054283,0.44793613567811486,-0.022314142209397245,0.14589964580406126,-0.19610198964943906,0.014946986164618831,0.532436959801875,-0.056976022087676624,-0.18597014583921162,0.10384208342924679,-0.22243012542149784,-0.4824808971311712,0.23451195971890237,0.24415191014783127,0.43788513460963296,-0.6274379416458878,-0.41627442267035786,0.20246344891154694,0.3431197887872654,0.15559598618588358,0.16916933572418746,-0.047896355442255394,0.007594362164159661,0.22931139765614514,0.0967832900482884,-0.03635574520096175,0.24879490945647018,-0.38777268126365727,0.19355558007924295,-0.295521507997719,0.2105689656269021,0.5587870550360737,0.199120086545729,-0.2131084272405099,0.051577974084093696,0.30273745350359965,0.03111186071122354,0.4920659534399448,-0.28161773370585014,0.3171979013800332,-0.07599515883557903,0.24713935202632875,0.07234572732217265,-0.46435769374536146,-0.4380229705090202,0.05493883907657928,0.4751030873275262,0.3936008389687051,-0.10014384497650934,0.01828926688484864,0.6738419276489029,0.5284992996310027,0.06257636518229173,-0.10506941816891967,0.2295660670001497,-0.09840188003246757,0.009513394126561076,0.3814534459255161,0.2501406123260931,0.09453756606393289,0.4117122333830782,0.5697563428639484,0.06390682076987876,0.4376767740206511,-0.44738879243487967,0.26446283588868896,0.6654921245450972
Thal_PuL_R,0.5572607665065537,0.6683411306260405,0.09594392021801144,-0.4894183132180152,-0.11819716233889073,-0.01198894491040032,0.29513521783117946,-0.34103635173065694,0.15637095349498858,0.08407136127037215,-0.2521103298662602,0.06141466776781464,0.15698644585095717,0.8555507585187413,-0.10769705158455317,0.22598579722987847,0.08515030820092846,0.3318785387338011,0.2844747895140347,0.07410833024800947,0.5147110046028289,1.0,-0.2936041587081895,0.5761473289620694,0.045636414559320826,0.0815793835248822,-0.22915470668764104,0.07370672428499203,0.2883938962079505,-0.08130357939690111,0.20317912663977755,0.21083278895148974,-0.017242642355167974,-0.22422671891458948,-0.38942342796846424,0.14359959094271105,0.32143038258370155,0.29566464172733703,0.11708537240237568,0.4094793143335543,0.24285256926871857,-0.06378141102846163,-0.11152287900861961,0.06521297908338004,0.1302507257455761,0.3692047201788835,-0.3445733324480331,0.29480646982798003,0.2749849721546217,0.12092875976346262,-0.19799033475445932,0.03594828196176318,0.5307849994959706,-0.01895288827893396,0.32254461355711356,0.20082290693279173,0.23821549590837549,-0.010426483163308041,-0.14524156625992818,0.04948366567703903,-0.10581849103826485,-0.1917612679796346,-0.3747311227276568,0.1038752773422557,0.23275849448204608,-0.08323873409299841,-0.2730960927669474,-0.12244103834218852,-0.38614503533336075,-0.4248017798792567,0.30850275009134837,0.058100742924386724,0.3900399016851067,-0.3382132247316311,-0.4953459289534366,0.2224510666089314,0.23445904343924578,0.1485268402190471,0.4954175546673485,-0.4480732390859227,-0.13402680065780714,0.7003728849717626,0.06138202164479309,0.13607812045984322,0.15005780286720083,-0.26874800649512026,0.12106097048926903,-0.44101249328212727,0.15256221848395185,0.4522318909111779,0.23496326189913397,0.04608805536099063,0.1977751998752191,0.3543399576265783,-0.06368270665335095,0.3461205934116231,-0.2540335511180869,-0.11612791500166651,0.08855209105395982,0.0610079077369116,0.08875929726530946,-0.3364434679191185,-0.01690368208332528,0.01802987045003991,0.10000452429000517,0.1606132868564003,-0.3960717838953095,-0.42586302481325,0.3366391498041481,0.1329928760807943,0.3412873695100206,0.13823794453215413,0.11246284087790226,-0.037212632588889454,0.03080240205274758,0.27077752752908635,0.02756479060094437,0.24117794114308816,0.31544008149683744,0.020609940207526208,-0.09699562465133402,0.3232593518754906,-0.4288356763551033,0.08458612950522834,0.5829409573602522
Rectus_L,0.27113110300553644,0.15273329243909978,0.16560425405295875,0.8647506775311415,0.3196795315024935,0.22884863876824602,-0.18339928328664246,0.7154401189071549,-0.2758858082674205,-0.03516597445700835,0.22042227025383865,-0.4919374463458629,-0.4693199109174713,-0.2564214963696161,0.0702868892696766,0.022621154371208877,0.01573198960054329,-0.571704749055282,-0.34762832093392826,-0.3627107104461562,-0.6523669122913756,-0.2936041587081895,1.0,0.18136642654994378,-0.2656379832513872,-0.5549382438007276,0.4271505078438344,0.0829158504218239,-0.09739071333294769,0.09230311874761155,0.22553894007277409,-0.4637316099880794,-0.1942907472973799,0.45024868327087814,0.6170475244027297,-0.2877961069642279,0.13519716273967405,-0.3421591732855643,-0.1501981052518542,-0.7360310978098149,0.21289371417198014,0.7112265214575507,0.8045440483745332,-0.3450886576462579,0.019958989431430207,-0.6432217315077648,0.5386481996507874,-0.5611863126591395,-0.13476961254681788,-0.09839896138612833,0.17406174961963397,0.053341781105302966,-0.5839206903293568,0.2940469496351184,-0.41905430893015,-0.1485582543122031,0.0638589470739787,0.6201424517635923,0.1481967268223842,-0.34884821996962384,0.2859987895231512,-0.34135972270147447,0.14534260558505657,-0.00698856947139796,-0.5204900256258391,0.2585624771147656,0.2881603798098808,0.15890934616834881,0.21685408584253177,0.6570171263506651,-0.08525390206493659,-0.36245284495976154,-0.43755010911587694,0.7910261701680549,0.6387914443134843,-0.1052151982892227,-0.051180275515827815,0.17694420974986788,0.1835674558564126,-0.08622770742377,0.10496055891900044,-0.06844269205442917,0.13351738697379736,0.3709432057921738,-0.41920659672570865,0.6966287363160553,-0.10841641203931596,0.32888765452774,0.010792755644853073,-0.46036739469363347,0.1569442515814646,0.4314595341666025,0.06894965714921808,-0.05249209778722744,0.14430968961811907,-0.45419745175388454,0.6738192477587753,-0.46706359628023647,0.36432093458242987,-0.0930153443469886,-0.031200195024437143,0.5002455572389328,0.7252676951015129,0.14106707214201464,-0.4025316472930504,-0.20373498497225154,0.05269293197242494,-0.1408120991986079,-0.3809217861918877,-0.2297236508888926,0.26190291832696183,0.3024599721335749,-0.3718639066433159,0.28398892369699424,-0.05667461541513307,-0.2359489822982611,0.09444801513867547,-0.08146678403721505,-0.3857699296125168,-0.544615392640404,-0.07995720066328753,-0.22693141534784456,0.6996924889069334,-0.0900485363614438,-0.6590291360088613
Pallidum_R,0.8898401105285199,0.5415491597251737,0.5694612944364854,0.05236077397893648,0.4836406188424642,0.5419147094375408,0.3445700073981735,0.25850441050476086,0.32829357558386546,0.4722289661850409,0.2503772014626989,0.07317579408837697,-0.06688995391855071,0.5997320172089757,0.2986666563077269,0.48216644298483685,0.03564660555260207,0.017736739178363572,0.3175971708970867,-0.12719903953078585,0.169031612409144,0.5761473289620694,0.18136642654994378,1.0,0.22136278485712702,-0.1585467262736446,0.2613599999886722,0.48030697655707155,0.19523103128249722,0.4010000690984116,0.6586662701638808,-0.043692877714756946,0.12876555750670748,0.2918158900563401,0.15293709905655556,0.19939257558261222,0.6896777956318536,-0.14916456117689608,0.35761497375773255,0.004478609686134866,0.5584723543415729,0.13207625094843933,0.20190333409132422,0.11501618865639983,0.26517721647117576,0.24946249354924607,0.2098533032415084,0.19567661913217818,0.22846073241648407,0.40381110620722704,0.30970027574850434,0.2832333904757947,0.27909877507440917,0.3425221079633203,0.1175216882518765,0.19880776969215658,0.6662429474663164,0.3691731063896439,0.12645999598653332,0.17282326819755164,0.3494911025593138,-0.030841317296381864,-0.22021203187458727,0.1649923619675509,0.05210757036200806,0.37898328538248355,0.20997495031573551,0.2871703296197243,0.19622421619531435,0.1824967552241073,0.1939710963441266,-0.19806536228235505,0.33052176123337257,0.21144278080870746,0.20971561481399,0.48997789514584483,0.5972278725940631,0.5603188473106724,0.8313060224914253,-0.07713964992643763,0.2055849166625575,0.615353916827641,0.4129411471248283,0.593988961774222,0.0018670899878664587,0.021170326892329144,0.37195708819962287,0.24668812341195948,0.4752844927434352,0.36695660876483027,0.5977426363141194,0.41708247878683635,0.46310248308242796,0.4802940186970746,0.4586453123201009,0.21985786426496218,0.06029186205326875,-0.08299813532817583,0.6472223401367022,0.4482868241617678,-0.0008286129089728336,0.09077044644120345,0.3431723668019012,0.5886966520578303,0.18873921193484666,0.45839075153894476,0.020808722737908476,-0.11021160738196896,0.18298623751425802,0.23226327629394775,0.7364037280495693,0.4668188484135031,-0.06755923646305867,0.5540547937841214,0.07436424454271148,0.516040371244512,0.45070845122280684,0.14287546531535536,0.2839190032840414,0.014992237146157352,-0.03939483314874175,0.3919550665863597,0.22143409835704353,0.4110416382805895,0.1581845911154017
Frontal_Inf_Orb_2_R,0.26435630305729024,-0.11564148807829171,0.3754241705439515,-0.27322891072590205,0.20414531354039236,0.42770341834204767,0.6379652936836617,0.05852495396560849,0.6723984570847319,0.6013572586437345,0.34443511402890237,0.4861393658506411,0.3121340403743385,0.0665142125134142,0.7069382102814582,0.6234940426475819,0.21615621594274598,0.2573163955356843,0.49873308723873716,0.22088150769557763,0.241379715201431,0.045636414559320826,-0.2656379832513872,0.22136278485712702,1.0,0.3320577623862117,0.5292206855297811,0.7838349498204001,0.027397254719505992,0.3415141124462857,0.20089000501802806,0.566956452534788,0.48132656884001557,0.4149108249548599,0.15397747020479974,0.45525293819273893,0.3949302949675482,-0.18265407397915304,0.44709564508900274,0.30296720694195095,0.2728284934448741,-0.41378587138142753,-0.3325002001396943,0.37277231880833966,0.7055233638773152,0.26189892307213414,0.2539467227458181,0.37709584265912793,0.5535625466057241,0.6809305701206557,0.529439982057327,0.13003259175532936,0.5981003752071306,0.24881714001175814,0.2746235948935888,0.2693707669394906,0.5886339487517918,-0.2336422254748311,0.6856664750568612,0.6040955135725186,0.41093940724126526,0.4789719123951059,0.2446531857078949,0.08072466410380351,0.1708519725705617,0.31566994990028363,0.2116211405519141,0.4950661430855586,0.2983113600655,0.09178813779479371,-0.10794893415274699,0.14805904104829945,0.707950939569967,-0.09011466064698241,0.055901053332294455,0.7449222464202275,0.5625825892052465,0.6892427483243081,0.10859131715899477,0.45344946825091015,0.1777453398277178,0.005891509192730545,0.49109291041801395,0.03923035360204934,0.6268765418679539,0.06335690445490655,0.5824734887787518,0.14536449927712689,0.671553995323658,0.5391724080372812,0.4157547244186047,0.07413766903002403,0.3400608431233887,0.5484224228699934,0.6168576417323993,0.49126409306980473,-0.41235583091098804,0.4138080341303204,0.36459326447299495,0.6660075497758535,-0.07391425712062813,0.28102390072925504,-0.3045657149413612,0.38617125341045977,0.3003475839167313,0.6077192892447155,0.38164624635225103,0.42183670881132235,0.25844245217940726,0.46059602705724517,0.41535003816766725,0.03370840767466903,0.341044688231796,0.4620452302422256,0.7087204844400332,0.6998174985259171,0.5213458237823378,-0.06701348488664328,0.4020231988689225,0.500016032016518,0.5529890198715136,0.40993911994761933,0.02286443826480597,0.5725334660974201,0.24862412374184456
Occipital_Inf_L,-0.13945319996778163,-0.10593357751145605,0.14828567459147107,-0.4481997695772709,-0.2505608149736984,0.12788854481925732,0.30271081899897123,-0.1473995851164747,0.5268099576297243,0.3397127318949569,-0.0470342877762147,0.5163063745633569,0.5095967264028427,0.07904490185500457,0.2138614596327782,0.34065933886137245,0.06116224024474028,0.7853519459495639,0.2988525255525211,0.3600909292425941,0.5217795817356194,0.0815793835248822,-0.5549382438007276,-0.1585467262736446,0.3320577623862117,1.0,0.036951714004703796,0.1487861987399005,0.006177168409989996,-0.003327194709809013,-0.059988430568421854,0.22719061528811582,0.2914262642605424,0.05165692356503695,-0.033649595966732,0.3287878136694749,0.013866039123907072,0.17083784312190348,0.09322510174365038,0.4915939563860173,-0.07111332405562322,-0.3182943019813081,-0.29808209531030344,0.6935735886576353,0.13149833660523727,0.39093608130148655,-0.5189023760093444,0.28751307837158585,0.5372227826977876,0.33310295602212386,0.03558623958133406,0.31871702480367736,0.25940143286309436,0.13647991297344655,0.7270420977778185,0.301384622876556,0.17838736712581094,-0.2521592142394246,-0.036979965064564774,0.4850489064909424,-0.01283549604253113,0.311690887109317,0.1464593350896458,0.06395219057897782,0.382272667097829,0.0031680543058351537,0.024846399083857645,0.48261050609642014,-0.01595162881454428,-0.4480205217876089,0.11772315645012162,0.17966773018334972,0.2378868884901116,-0.3316990597668344,-0.21252893098112569,0.27406531495522535,0.2662865577305356,0.1393389967551833,-0.020457268489271905,0.09411610612747323,0.0022626490003931285,-0.11240990814883806,-0.058766803962703146,-0.28614471616517934,0.219754328514322,-0.15477988263551692,0.07189199036573858,-0.047941521646584995,0.15181170983921424,0.5668335582275544,0.20278361647377108,-0.14347889524226504,0.13627585418308077,0.3768052414320566,0.16777157433667017,0.4887575861088155,-0.308214826556104,0.5528682452688398,-0.1405211719780741,0.34369447355979976,0.31772548231867376,-0.3290466553508271,-0.3599086437520266,0.06716490838888271,0.4881509099253901,0.32331648590333156,0.04448190676404456,0.1462425046950697,0.44400544289587135,0.3465743025386668,-0.010355320649406731,-0.09597446435847269,0.2892876518667756,-0.17329552874315574,0.09768315302427494,0.28921468397605543,0.12608526674346496,0.018016250677121298,0.25175664437480666,0.6258480876653834,0.161257450759346,0.43887805095649524,-0.21182436391591444,0.3849436150436714,0.4031062964692566
Frontal_Inf_Orb_2_L,0.38657803627705223,-0.08075671793646617,0.4914920951388683,0.4756407139648856,0.4244474813333069,0.6721571003010021,0.5220813573102899,0.7171417812275804,0.4257197788471757,0.49151940319306653,0.39921964351844924,0.15658507434455948,0.04025327600138142,-0.2547583715845113,0.709662834673191,0.6543329132571437,0.1178298442811257,-0.009892195779907756,0.19905459612616277,-0.08956867615835688,-0.15295847696497086,-0.22915470668764104,0.4271505078438344,0.2613599999886722,0.5292206855297811,0.036951714004703796,1.0,0.6961162360275243,-0.020042769257760176,0.4327052229325829,0.323162962377723,0.047009580106935824,0.3229284642152266,0.7754586755100987,0.6938434180002456,0.1359842399851747,0.40853620498009857,-0.2960904516317917,0.354299635159011,-0.3323376954603358,0.3818990511107626,0.2968039942058687,0.376467894662674,0.1893442803450791,0.5683410776155755,-0.2687542430621308,0.5229674715273406,-0.13214511526957343,0.5155006602783294,0.5695344277313241,0.5119589040453911,0.200301603888564,-0.016430029319734467,0.6449164050758581,0.08522698568861854,0.06586971808959217,0.5815517772665146,0.3680198171239692,0.5935427858684085,0.2808493363001208,0.5258799148400614,0.17131195659490975,0.43481041709817125,0.1278099958025236,-0.25537519008882237,0.3059822835642153,0.575977193385334,0.6798947815757028,0.4153902858946241,0.5599499363453931,-0.08985159880835786,-0.1590406938850217,0.17243698649155847,0.5106814021050003,0.6206662547181477,0.5356508851731275,0.4215786618206572,0.7617422217307899,0.29495044744430693,0.3798187260973977,0.28826808688497324,-0.14821886972620993,0.3960409502140699,0.4119642163645931,0.1472054490270643,0.6742351655612039,0.3268753970778708,0.3944142060115754,0.6496705239763366,0.1779418742670865,0.6455272596770916,0.5336922799027747,0.3219480364075767,0.5129931829869943,0.6763787370942346,0.193468299438044,0.3149326117393043,0.0969824476846714,0.5346953784595028,0.5318374569046904,-0.02269955167045329,0.508548392418488,0.29501822352658147,0.40572634631293675,0.04900693140333983,0.3395860036995267,0.37550073075393486,0.3085257508395076,-0.015762363558390762,0.29228842425244944,0.5012084495442188,0.21530007410238505,0.005754900754344585,0.4916768150357332,0.5065501034205119,0.4500294310193893,0.4697294779125944,-0.1657573978787348,0.10499907703489676,0.1262433373944981,0.3354225065232032,0.24138047000554047,0.629799358299069,0.4679281527178718,-0.27235663654910985
Frontal_Inf_Tri_R,0.5078241444477922,0.02877877709111837,0.5436252936040911,0.01896897961645032,0.44271038400791674,0.6938680597327911,0.7644431406044868,0.4045461962007723,0.7148131894812706,0.6563239592797752,0.386989575763322,0.4398807450065763,0.2888008999634507,0.08647022754758134,0.8685955183165371,0.7066010549435445,0.24946036603661562,0.0874576482910898,0.4341950181553229,-0.008644285658197857,0.10166748518572868,0.07370672428499203,0.0829158504218239,0.48030697655707155,0.7838349498204001,0.1487861987399005,0.6961162360275243,1.0,0.056843413799797,0.43500824179901576,0.35008228951769377,0.4550293464850505,0.5849353577149433,0.5833171847655533,0.3557474202375747,0.40968812834904816,0.5384900739431957,-0.2413410508570185,0.600108345842257,0.06714486288642851,0.36457863185679673,-0.06804114032535385,-0.00918537328992944,0.24127762073946554,0.8041412189385712,0.12471426620210908,0.44159001134025305,0.2779169001006519,0.6494450259584975,0.7117103615720072,0.5837164448306333,0.15203368819423452,0.47545769918062697,0.4829018012426973,0.15385690227236132,0.22484054799808062,0.7106106392069965,0.03204358060688821,0.7538775228845487,0.5389144777342736,0.5554824162581632,0.35862716624570506,0.19061896006368148,0.1850996956354724,0.08382237731857212,0.37031069896937385,0.33636974622913374,0.5458903257233904,0.3696714617744786,0.33232241775992927,-0.062152170750550934,0.06730290009757378,0.6537726166674018,0.16211150853290052,0.3230619151469914,0.732749852393467,0.6786260419317927,0.9395366049163593,0.33700631464203407,0.39600613659283657,0.24229151873142848,0.1324748738329539,0.5112704659714378,0.27791869544242254,0.5420740851834183,0.31074717782003103,0.6017136008952602,0.2546544966769427,0.8562202513070323,0.5431927935394243,0.6343590130635407,0.415431867184652,0.3905369312124984,0.6343299477286604,0.8222599736012,0.5094352593140851,-0.1089376356800571,0.35102758290715935,0.5429053166643653,0.6878602130145971,-0.04527107743994037,0.40639620517686786,-0.005335577344791702,0.49075277280657414,0.1839772858391337,0.5925997692068468,0.3926103920009631,0.3513482530877496,0.16005718742206007,0.42219958148511755,0.6327790629577251,0.21858053120999502,0.32565567035456594,0.6212386265649156,0.7258839399155451,0.751476334972638,0.5671054767159595,-0.19653715022327709,0.4689700987465662,0.4231372342625446,0.50303331159616,0.44472805710339414,0.31287331859006967,0.5811150310935983,0.14521641051693332
Thal_LP_L,0.20114809503333883,0.13434246095196917,0.24244932606409217,-0.0997347238255842,0.11860457021608542,0.07150357416882985,0.16117101063185071,-0.06553270346663126,0.10275652909029664,0.002030811159312774,-0.05122192181355397,0.035739959801317854,0.09020212912215707,0.29135583983376623,0.039521268227732116,0.18596467390661137,0.15838738884411233,0.06907266432864002,0.10304925595769271,-0.10405212296697802,0.21426179370259127,0.2883938962079505,-0.09739071333294769,0.19523103128249722,0.027397254719505992,0.006177168409989996,-0.020042769257760176,0.056843413799797,1.0,-0.05623369651946967,0.25464306491278543,0.09041954844491144,0.09308249986835929,-0.029067980107420524,-0.00513332982768186,0.2717555722294408,0.15606735359602245,0.3172514608607373,0.09257106333046299,0.13802319623465406,0.15529207756220334,0.019762683484096384,-0.015706500979442296,-0.08525236392779119,0.04596324741063145,0.14869050449396376,-0.050938334831458036,0.19527450994180637,0.149972131693487,0.06781200575862409,-0.06170966100121718,-0.12297480853252346,0.18646828776153884,0.14628968437900344,0.058000267377822746,0.20426353171399134,0.09084668671505725,-0.05953738313218672,-0.026657382511987567,0.03510491507970188,-0.081884883295682,-0.030291706985198077,0.0022541696160474395,0.1521454080311587,0.07680180775396105,0.026274584932002524,0.027317761124599046,-0.06946787624982155,-0.017129639757890804,-0.03986353981882635,0.08793293303892623,0.06750180247775217,0.1452856959259199,-0.13628392480620652,-0.0551105465662296,0.17046804183935094,0.08835670882269032,0.0777900878758255,0.17826838692809976,-0.06373978078204943,0.02222282021940902,0.28475733823452054,-0.10596267410657603,0.13328875912201052,0.03439698827275042,-0.0966259165918344,0.15998670311062785,-0.0981989340324294,0.11360092956323453,0.1992257117173545,0.19326345657510335,0.11984932797653879,0.2908839863021328,0.228812205215756,0.13116700846637086,0.16208293878450106,0.03053165095040979,-0.0025193020868266728,-0.00814726049728382,0.07113923533255237,0.021936526379403284,-0.11730665689818312,-0.043611284103642595,0.07636196957956397,-0.09883508318198968,0.1853148299600179,-0.18368457786324033,-0.1528996199994325,0.046680157063777476,-0.028516931467394747,0.18466730703793352,0.08429381348988763,0.1783783544827298,0.0740241748431868,0.009321869226806978,0.11437724086470391,0.007461226548162893,-0.01331119687802263,0.22521226399495614,-0.017272176789608355,0.011085834517357342,0.06794649492433294,-0.10714857931571715,-0.04717424332537732,0.2895498390802634
Thal_VPL_R,0.3125422028603481,-0.14119077727576432,0.5603086517030098,0.17792490083616572,0.5560791356504627,0.7155348250438135,0.22682242878809006,0.4491485347698097,0.42080281799755964,0.6011090648047943,0.5885418487220665,0.42284542898856164,0.002054823182189676,-0.10131202734661095,0.4040827640275054,0.4454545882792191,-0.034814502913436816,0.04961299372333115,0.2549691140911066,-0.07249783943966862,-0.021469794734524403,-0.08130357939690111,0.09230311874761155,0.4010000690984116,0.3415141124462857,-0.003327194709809013,0.4327052229325829,0.43500824179901576,-0.05623369651946967,1.0,0.29452626231408513,-0.16898892115616077,0.24958415574736081,0.504981081898144,0.41428439688376095,0.2796931202589326,0.5541109706879557,-0.36333767547566115,0.5487227806917765,-0.08294869425704711,0.3851801789062726,0.020258462664913292,0.003778611884326449,0.3771975599050969,0.07918280386040584,0.20850387080887567,0.4055751606115404,0.1598909721082954,0.10800544365583091,0.463657324007507,0.6217684403100345,0.3948119890560646,0.013816245787218379,0.4864653210908228,0.09453213482470824,0.1547168579817251,0.655590494611451,0.22879954918001874,0.12844903370427505,0.33130868538104047,0.5505553358133455,0.5037302877779822,0.13338658520392474,0.19415293640969605,-0.052958217025616684,0.3598912366545378,0.6654283658472301,0.5229252638866307,0.606203611213945,0.3213495051210018,-0.007728525379959282,-0.15006322837551617,0.09085861269609542,0.24264326338005415,0.42730280807882554,0.5226731960368842,0.5294758771933729,0.42954138366255007,0.32075689807261026,0.4760104016282345,0.4996125973865455,-0.04389949794255801,0.512510035689755,0.3460923406478021,-0.026089854502477177,0.07204936032743346,0.3581982426038544,0.5978361853150979,0.5749221333252265,0.2593156909004349,0.47741607666494607,0.3124743319547741,0.4537135839812395,0.30482773168117366,0.5508361606864566,0.2268280621755824,0.05915792089312944,0.213766491263283,0.6844883562179557,0.6049864339720185,-0.18317026610538187,0.25564630768988583,0.11504916079205846,0.6400476130406316,0.4602609640504566,0.5096457446238647,0.6074479818317299,0.5473153941535097,0.11447365320337854,0.3479284893979778,0.5214389543591801,0.39365986506655615,-0.09360021022103804,0.5359499374634277,0.05492900568009614,0.5987564262616084,0.5260251918155507,0.034650257819513086,0.23255836965448587,0.274089217254781,0.254695912690588,0.35029297548178223,0.47931700936056715,0.5855783357022775,-0.13370368788252082
