,Cingulate_Mid_L,Cerebellum_3_L,Hippocampus_L,Thal_PuL_R,OFCpost_R,Thal_MGN_R,Thal_PuM_R,Vermis_7,Thal_LGN_R,SupraMarginal_L,VTA_R,Cerebellum_7b_L,Thal_AV_R,Temporal_Mid_L,Vermis_8,Cuneus_R,Cerebellum_7b_R,Heschl_R,Thal_IL_R,Paracentral_Lobule_R,Parietal_Inf_R,N_Acc_R,Cingulate_Post_R,VTA_L,Rolandic_Oper_L,Lingual_L,Cerebellum_Crus1_R,Frontal_Inf_Oper_L,Vermis_4_5,Parietal_Sup_R,Occipital_Mid_R,Precuneus_L,Red_N_R,OFClat_R,Frontal_Inf_Orb_2_L,Thal_VL_L,Angular_L,Cerebellum_4_5_R,Heschl_L,Insula_R,Temporal_Pole_Sup_L,Postcentral_L,Vermis_3,Supp_Motor_Area_L,Occipital_Mid_L,Frontal_Mid_2_L,Thal_PuL_L,ACC_sup_R,Postcentral_R,ACC_sub_R,Temporal_Mid_R,ACC_sup_L,Thal_VL_R,Amygdala_R,Cuneus_L,Frontal_Inf_Orb_2_R,Frontal_Inf_Oper_R,ACC_pre_R,Rectus_L,Putamen_L,Occipital_Inf_L,Frontal_Sup_Medial_R,Vermis_10,Thal_MGN_L,Parietal_Sup_L,SupraMarginal_R,Caudate_L,Occipital_Sup_L,OFCant_L,Frontal_Mid_2_R,Precentral_L,Thal_LP_R,Fusiform_R,Thal_MDl_R,Amygdala_L,Cerebellum_10_R,Cerebellum_10_L,Thal_LGN_L,Vermis_9,N_Acc_L
VTA_R,-0.19100021796740604,-0.30652942445717607,-0.0987999159784337,0.0016444653606936576,-0.2748773345093726,0.00435601715528003,-0.18990161130279393,0.44491569495272904,0.14819413580164367,0.0706305677756513,1.0,0.36890859183949776,0.028732857048887412,0.3827391929646253,0.3986316706046829,0.1563059763118857,0.38296083873662456,0.07759184326719712,0.11766153330276458,-0.05552202378503604,-0.15539181629610901,-0.1548113410149053,0.18165020847911142,0.15971041049402795,-0.19328560018376933,0.4783640409417928,0.5087443318693977,0.07403285430028195,0.1794684841591389,-0.2520041026812791,0.34242820953647257,-0.21592366736888527,0.2532626835473757,-0.39523618912771274,0.14001786483360548,-0.2935156156167168,0.22571360156573303,0.1061322577904669,0.18456869903111245,-0.1031533462509822,0.4881292510515128,-0.31677114355285857,-0.07354126416744848,-0.11095467934145264,0.35025019791726525,-0.1206603235249673,0.13007827085535206,-0.12860057343455641,-0.2705235527864886,-0.24060315180013875,0.21045578062097578,0.01225514076986176,-0.18570553552426988,-0.48643058679826195,0.18903841544770655,-0.36191866448502524,-0.21999092809975632,-0.22574648343368084,-0.33117197224775047,-0.03809343485205068,0.29846748616145047,-0.15387891917921115,-0.22706059767557313,-0.3469645534074031,-0.2597481132978795,-0.18948067050696782,-0.13043824590403647,0.3208267676392295,-0.4135294799214136,-0.3518955717534456,-0.2373821370620655,0.2109560157138477,0.09521099283426383,-0.1300577661928084,-0.49915518873422937,0.0852130795704016,0.36985672268823405,0.06554269105332412,0.500362051686487,-0.25728213499782876
Cerebellum_7b_L,-0.2643214153703215,-0.3569598968716642,-0.12183518010754923,-0.08029897001415509,-0.39111424596391126,0.17277581520373458,-0.2603856148114415,0.4407879716189572,0.17527203841128314,-0.00948583827115135,0.36890859183949776,1.0,-0.18437394412068978,0.3152113420648945,0.5164427797795248,0.27377893605622566,0.5298189313187887,0.014292087087581236,0.18595077957917322,-0.04901968926685843,-0.023148382468904917,-0.14370524153151465,0.10743333597856855,0.2161709093269368,-0.26279446908117593,0.5465661401236609,0.6201474660314208,-0.024392417421939906,0.2692075766762832,-0.23098840298945852,0.4625399589115856,-0.19632777817171448,0.31231658448457084,-0.4718160674420589,-0.07013569100227734,-0.3830480812898979,0.28146577259177047,0.1800983313814777,0.02315252012475384,-0.10866165574740821,0.4361612990838331,-0.42743486328067026,0.0736738916281421,-0.2127979428376409,0.49026171557441517,-0.3157852395193202,-0.07612323764098854,-0.238804912328095,-0.28849252928729946,-0.041871569577728134,0.38236228364064295,-0.07578538857169087,-0.1945504102918876,-0.5005735113050899,0.27848050872397867,-0.457746087916719,-0.20471086450752632,-0.24034076628238948,-0.27834625350497816,-0.0996783920440811,0.38304956909999494,-0.3293513018093459,-0.2981371624773186,-0.3194491349535239,-0.29295003419357446,-0.04078658105713935,-0.2703115423117021,0.45633054457138134,-0.4052568676580234,-0.4210462420879056,-0.3486866610216217,0.16087540291792193,0.1242840397020269,-0.035105833600015776,-0.5503028580996361,0.04272423744570708,0.43599315382677495,0.17277581132415823,0.6628759344458635,-0.26027213854982617
Thal_AV_R,0.23085999566113685,-0.008144864989494923,0.030777529371257092,-0.5065561012422259,0.16578270309611595,-0.3488843881221923,0.09177893274517146,-0.19518852849682924,0.19531979676324238,-0.13865029143548302,0.028732857048887412,-0.18437394412068978,1.0,-0.19358562653289246,-0.14902282709502518,-0.17930471582456256,-0.11928350064971856,0.13103800717696643,-0.15617481812726466,0.08116379692019021,-0.0064668348674306545,-0.09089928827265199,0.10712563350183706,0.05540404176945571,0.033075372664752384,-0.06852850065565107,-0.2991682112463681,-0.12744085038326278,0.07547554907334654,0.21969994183690775,-0.1967357335935327,0.21068168580229202,-0.10720698830489803,-0.03026139035606887,-0.26618521031065284,-0.050399827997892686,0.06798434764956393,0.006818605015697948,-0.14648806763035072,0.03763456502297874,-0.19210038191354076,0.25197620172024476,-0.08355801905616757,-0.07532006263416177,-0.14096555876538813,-0.021358150078256952,-0.11657347757999949,-0.08700613463970781,0.1416584525513992,0.21626490119917696,-0.06961703108051841,-0.45326424627218936,0.13473397077156632,0.15269866779870395,-0.004799864559657109,-0.03204535968291096,0.1479297298669489,-0.047817948822517664,0.052385849402287056,-0.06323868055692626,-0.07043739086716296,-0.09410392072029046,-0.0005672520861362919,0.26725459366881893,0.22318448002699334,-0.13893891338422967,0.11917268145600668,0.0276643226750487,0.04673027791847817,0.10630377733682701,0.1710002581215315,-0.4466052205670342,0.03188575798522552,-0.08083535448821774,0.18699476980565843,-0.09056416314440402,-0.15909981495564315,0.015200145358922418,-0.12005791940787751,-0.05891042881268236
Temporal_Mid_L,-0.1685030194367369,0.09892068132122503,-0.09112246323006311,0.2364723898488823,-0.33084421472551,0.28869287882260003,-0.13475985405213567,0.6342632366387531,-0.018360490264113818,0.6956943624641919,0.3827391929646253,0.3152113420648945,-0.19358562653289246,1.0,0.45592167086173974,0.3432802300630631,0.4000486928514931,0.013227462052250819,0.16758792804503495,-0.11893311450175251,-0.041777175259809014,-0.044415802534919134,0.3298158432845289,-0.021186236460522184,0.14324799225457313,0.5310825276676809,0.636569563731928,0.5081464459270493,0.16653909542089704,-0.2210583547312332,0.5798037265591681,-0.24943371371070405,0.44501025359777674,-0.4304276045146158,0.3095792672673617,-0.37218131213264927,0.573791653628916,0.37760234021908595,0.5634842785659113,-0.07497001907126895,0.6190911712791171,-0.2600308299013588,0.16566567731727547,-0.0019338791354414735,0.7268320094719607,0.08351901676025093,0.3524678500628161,-0.012948018807555809,-0.18559917625903619,-0.3065682838233648,0.16451210117475906,0.22189345886706272,-0.18297001592517617,-0.5066565788498244,0.26108917025411,-0.42471684219060346,-0.16680400579875415,-0.13079600779926978,-0.08883542754075117,0.13621548086949206,0.3879861511124912,-0.054199857953632614,-0.12473744564407296,-0.21848849454883987,-0.23474632632143086,0.001382717024811698,-0.26122368965433246,0.6926372713054672,-0.21045326390564498,-0.3837172866087911,-0.19673491862220122,0.2900577634765623,0.2738162125077468,-0.19151393441738726,-0.5106244115506431,0.3394349352810375,0.5417113981496481,0.3973764742003744,0.6133624018547845,0.032627322622087
Vermis_8,-0.34566533882994294,-0.4734571082916903,-0.20181388428654318,0.009771257462030652,-0.4651366701806167,0.07782183180917604,-0.1495627842901393,0.7323002955094474,0.03149194809062657,0.15643858667219787,0.3986316706046829,0.5164427797795248,-0.14902282709502518,0.45592167086173974,1.0,0.5219804697897653,0.5958299578881309,-0.03513957230331324,0.18512336934782272,-0.13924505776993407,-0.04071586465782901,-0.1548308595756169,0.026881115504240934,0.25567580375928206,-0.34311701636780484,0.6745501453748199,0.7357106697932666,-0.0033708863354209363,0.29550365312290955,-0.09328530044734766,0.7168082818275551,-0.11573293312164638,0.5396458053458679,-0.35867473610083406,-0.000737915897620579,-0.5381973364158855,0.439204471811471,0.1605169132183025,0.14788034305299871,-0.21153932012545368,0.621305889735368,-0.32162946159226113,-0.18515940117142682,-0.3261496366832492,0.5424918926093953,-0.2919940500721495,-0.15755058399324295,-0.0632243048030889,-0.23972477125124222,-0.2800433975132433,0.4106231349674596,-0.014319788724562778,-0.24051244328106144,-0.573844791553193,0.5431111999504619,-0.3674478275699702,-0.28351045141304504,-0.2462134347652923,-0.42260126801962655,-0.1701542773608828,0.525348130526913,-0.24778367934682555,-0.2920509864045802,-0.5475217436623095,-0.09729402704240375,-0.0833887950134493,-0.34028055495716364,0.5904776655320462,-0.4181586583235001,-0.42948561240806304,-0.3532613573735546,0.24119738509570873,0.11942682519624793,-0.18462649930840286,-0.6851532728613111,-0.02549039287127397,0.34677841059397696,-0.006933624236737151,0.686925390596119,-0.3093413413866809
Cuneus_R,0.28808877494408724,0.019125961074160126,0.36386236774282166,0.07377558347315925,-0.032639259080170645,0.1518160373643322,0.2244784580658293,0.31384450548446186,0.23683642621191178,0.4350995927892059,0.1563059763118857,0.27377893605622566,-0.17930471582456256,0.3432802300630631,0.5219804697897653,1.0,0.23006951859146316,0.4253397595957948,0.21216825409479514,0.41666004365201353,0.5766570066032579,0.04407986244598668,0.44547016466751393,0.07932108982861769,0.15044439203869733,0.5337687580827888,0.31946715593662933,0.2965460523612934,0.574733736742992,0.49112912827375693,0.825622935039991,0.5555730976594012,0.2777862990422819,0.10354092760913287,0.0870850022167007,0.01570794526671406,0.6498731729046336,0.5150681932946359,0.20126852914916848,0.2915843750759718,0.19886311115046196,0.25264311140901363,0.194193802790042,0.12384211318935362,0.49656518673739763,0.14840498351332207,0.1138825544017513,0.023517604875400944,0.40930762091437556,-0.16046212987538833,0.540918151672969,0.11397875572651457,0.10194939570962087,0.009259659230599392,0.7963112297582728,0.11367490812500353,0.3712828076545736,-0.23247227006109308,0.022650197605238117,0.38705168847452015,0.38265653495982965,0.18224814447457788,0.28811646605643115,-0.17596473100592336,0.48289442283181744,0.4837097664548399,0.17138714582433134,0.5213214785928229,-0.02468199105636195,0.17020315962039376,0.24609185602798417,0.16597672221780965,0.48559568796302605,0.04421735210667552,-0.10456892568045281,0.30319240213883464,0.3148205770245527,0.02570486792824242,0.25782969165111697,-0.03974681978371617
Cerebellum_7b_R,-0.22394678546635133,-0.40914200478946466,-0.2478065679159214,-0.0887268970539051,-0.4493760010668225,0.10466842720126067,0.06574441735874227,0.43604359329363723,0.013633364246754383,0.217645164217533,0.38296083873662456,0.5298189313187887,-0.11928350064971856,0.4000486928514931,0.5958299578881309,0.23006951859146316,1.0,0.039906916761275786,0.3418270514053951,-0.0812100834718336,-0.00717473536281705,-0.11907273108166969,0.11732472010459012,0.08423517905402687,-0.18844621592240385,0.55674549907015,0.6861804579950062,0.16500836261670446,0.24920935671231825,-0.1686301346623826,0.3989507853926307,-0.18875702519981644,0.5138664677805402,-0.5422697870955799,0.02468249545189958,-0.45239335497443894,0.4114076728755327,0.18817816410599633,0.08433760207856278,-0.1766216034884075,0.6546632793752872,-0.3211836495981696,0.03681241462222818,-0.330309223979417,0.5224557402001804,-0.2233508870850393,-0.2175936822471419,-0.0782724958258378,-0.2692568755806713,-0.09567343853564393,0.2426672081274237,-0.09808292995727425,0.008615816060210621,-0.5041728700533583,0.37242028805495336,-0.5259194993502104,-0.2584941145382836,-0.17833521065300867,-0.32950564141668387,-0.20708716649853262,0.4600523093944082,-0.3044923032814962,-0.45377423260088057,-0.32420169817302136,-0.20567960886046133,-0.12198980799110458,-0.3408321558373632,0.4677306510595356,-0.39018013343696806,-0.5186876558632709,-0.2777712839104691,0.030639795589487154,0.09202166557577156,0.06772228037547179,-0.6291626177946146,0.011268097937338602,0.4903559924131022,0.19012298259618185,0.7584881215768623,-0.25526669196086516
Heschl_R,0.757477732061821,0.3357377510837298,0.6509659436129506,-0.16839453274949115,0.36293971867159697,0.09832213739482677,0.518806397573606,-0.015256176297274512,0.36262323230841814,0.2615671927718314,0.07759184326719712,0.014292087087581236,0.13103800717696643,0.013227462052250819,-0.03513957230331324,0.4253397595957948,0.039906916761275786,1.0,0.19410142988537135,0.6225201531643647,0.5240302684789433,0.14895760523698454,0.5241079510710145,0.00873482808667783,0.5760161458172681,0.1933112833815332,-0.0242535788476254,0.3977839306079899,0.542789005293197,0.43049284293676005,0.2122258721155855,0.643465521554491,0.06342346507623663,0.31891820831860695,0.25113667610161217,0.43723025550145883,0.31591449971084673,0.6548018609141402,0.1585714393411361,0.7800054494447283,-0.04909359609090838,0.4972863117562479,0.4903259729199128,0.4467754280944775,0.14896463590829653,0.40766006534346044,0.2914642952429133,0.16400061030929095,0.6373752344949172,0.0736731120677582,0.4252469283624916,-0.02268158022555165,0.4510934004836151,0.4272499772195679,0.4222312046568342,0.35988762326086293,0.7170939755933766,0.025559775594848743,0.23944785121518106,0.6925324228768367,0.04769775791506006,0.29881673691004046,0.4443423128662719,0.28035804273614173,0.5051166135687325,0.6202386753026891,0.5676449292475989,0.1633237261189094,0.1887995021583242,0.4881882632729988,0.5355898721557305,-0.13831925023619276,0.5797312989520341,0.18520658494067618,0.2509215544652683,0.5815953103680873,0.3733784540146997,0.14271887681033266,-0.020350513973277355,0.19676316168791166
Thal_IL_R,0.07567382587188955,-0.058459524393529715,0.12380369323120305,-0.06902453024424234,-0.17810707509413687,0.5131964368905158,0.43780362196399314,0.19940829218024297,0.29118237917255657,0.15163662357308427,0.11766153330276458,0.18595077957917322,-0.15617481812726466,0.16758792804503495,0.18512336934782272,0.21216825409479514,0.3418270514053951,0.19410142988537135,1.0,0.07044639262019785,0.19318254458137651,0.5077364501065914,0.09159990732583145,0.40253167019469105,0.06350081147581259,0.30750980674057665,0.28142148915476595,0.1859324132917491,0.16731519182444274,0.1362386106350114,0.22369092219785378,0.09579570180442591,0.2032372274568567,-0.08985603877158384,0.20099236523565758,-0.03516299862436046,0.2884730564929515,0.2295448839205381,0.007794161825044456,0.01106498738789748,0.2628838128558704,-0.016293162390734386,0.3146004145736165,-0.08566120108642282,0.32966749082973623,0.060377111423155,-0.09374034924145415,0.12179858390260223,0.05398539101259326,0.09748505491800136,0.17217386165218532,-0.0669948290969173,0.5878767345721337,0.022762536653417514,0.22873368941183828,-0.07050905605743353,0.2172853861851199,0.021213480104984663,-0.18537069245744547,0.11803718402335923,0.09076840130962471,-0.008276595956307928,-0.2055915583501046,-0.048548094787119696,0.1048020498809449,0.11557565304240441,0.07132350231121673,0.2306828568620873,-0.05476704540519363,-0.11481427362395231,-0.03214647354579928,0.012677577993533178,0.11368490655254337,0.7125247681051383,-0.21603115647238919,0.09590148754261651,0.2315416837905556,0.10864763022302916,0.27206822443584555,0.0213404370037068
Paracentral_Lobule_R,0.7102050128834332,0.4275546723195151,0.5879798113268839,0.040190592043074236,0.4995152741631225,0.004131066693411199,0.5350406201919272,-0.13250312153464783,0.2751996987717135,0.21290037314460186,-0.05552202378503604,-0.04901968926685843,0.08116379692019021,-0.11893311450175251,-0.13924505776993407,0.41666004365201353,-0.0812100834718336,0.6225201531643647,0.07044639262019785,1.0,0.7530138583952837,0.14941885613239422,0.42559820075592025,-0.12301658844092836,0.4883141626028604,0.00422129294140532,-0.20551720929029832,0.4077308952494294,0.45102235504608323,0.6701711649167409,0.09306944820322685,0.8012254665901003,-0.1648966642088687,0.448401759421336,0.2082628784814105,0.5293507120972739,0.2004157125075877,0.4968937508993953,0.14276535172639973,0.630205105599267,-0.17766474090450332,0.5977210679693924,0.35968356341184976,0.5669557889788628,-0.015831309419734946,0.50606914143882,0.26158892155551994,0.33246290560721686,0.8376262184189485,0.22302432177947148,0.2516637778070287,0.17058374480146224,0.4594732199489243,0.504358726486843,0.24101165175282846,0.48043873990691643,0.6302765658404014,0.1298234192283074,0.3113612366244932,0.5885758586861382,-0.14712725010364092,0.524191148950929,0.5892298131279438,0.3187808308642244,0.6545177228591359,0.7004170606277771,0.4919399591873799,0.013930277824285072,0.362172587182553,0.630434042787512,0.6402970966228798,-0.06403899828829297,0.4874308695042843,0.19924910505456067,0.4289017983555322,0.3907109403637493,0.21080443230992554,0.10357508425075176,-0.1973615416052424,0.26521506217400276
Parietal_Inf_R,0.6385281556934532,0.19119283291726613,0.45874674568416385,-0.10813164275927194,0.21035528721426414,-0.05094618784096983,0.5203528899147579,-0.18175028975948446,0.17567501608107935,0.26974411080218597,-0.15539181629610901,-0.023148382468904917,-0.0064668348674306545,-0.041777175259809014,-0.04071586465782901,0.5766570066032579,-0.00717473536281705,0.5240302684789433,0.19318254458137651,0.7530138583952837,1.0,0.04716727287780488,0.27327039058056096,-0.06011295183780745,0.35139126512765223,0.11320913068258695,-0.12830315418980584,0.2527521237573773,0.3774797454316933,0.8068342605744253,0.3112541979361487,0.7905594858751898,-0.0011384504918218706,0.2681461277516535,0.08759526603826293,0.34732804317317034,0.38103574750549873,0.3730948609481256,-0.016724584812680916,0.3897557975560749,-0.10945657316989674,0.5420673328130009,0.22631667929821947,0.304918034059788,0.17101497976106936,0.3382404586765542,0.04545803596249982,0.062019869251816025,0.7017407359755544,0.05269779960806292,0.24461126764707736,-0.05766919304863739,0.40010652822185133,0.3915233590508389,0.5077725544560421,0.2649987084898784,0.5543760427685748,-0.16262935044727858,0.14180002565321184,0.401170138029141,-0.005629740648247592,0.29487845087891607,0.4065605183308154,0.10886045607726413,0.7268047249110933,0.7205238256888289,0.414464459393075,0.12350039483514723,0.21760269218647085,0.4012827390496753,0.5220483889698267,-0.06601215900357708,0.3272886006880537,0.273963726135534,0.2791998918170202,0.2512900692198177,0.14803356009018204,-0.0042664712159130175,-0.11418839511822293,-0.0010561288502983174
N_Acc_R,0.17485339013995466,0.47316176515577757,0.2635906594951681,0.09566629903519178,0.34169949928373466,0.5996514174544265,0.3090685816444281,-0.07555843385042166,0.2567525131613045,0.10735038022519992,-0.1548113410149053,-0.14370524153151465,-0.09089928827265199,-0.044415802534919134,-0.1548308595756169,0.04407986244598668,-0.11907273108166969,0.14895760523698454,0.5077364501065914,0.14941885613239422,0.04716727287780488,1.0,0.22909573561407387,0.030860778232822524,0.30804412061013453,-0.06420960906360165,-0.12250950577881624,0.3650793918262606,0.11031924448311159,0.1325972731606369,-0.09429952475576639,0.17866894595900726,-0.1196705061725309,0.4414590674776989,0.2695918514804703,0.35482688235425386,-0.058258222892185886,0.27555036223992685,0.24186869636106328,0.30482908589420055,-0.04463029161606871,0.16013124334736234,0.5474307558244522,0.2567668010414127,-0.0863230744695167,0.36151637077119647,0.2765337558621334,0.3525064905020433,0.25936182028644844,0.3638090435217349,0.10163837350676923,0.24273413168917607,0.3396231268778254,0.47241061329257356,-0.05956915101214296,0.4314176502560393,0.41966278487733677,0.5305629220709842,0.25665260229542175,0.3497504096673112,-0.1615229552735168,0.3026577497539823,0.17933008930964597,0.3594677221923902,0.14349798540590913,0.1845209107076459,0.1398649184768144,-0.039434527142466445,0.49641580396385965,0.34681901063289566,0.13979256864251727,0.07336874484065642,0.2145909080930915,0.40485429043743837,0.24106143558010562,0.18003709020141442,0.14417253956184353,0.2585361741931878,-0.1622713575401614,0.5974545729764897
Cingulate_Post_R,0.43788696804027893,0.40240330493496956,0.4644203673488688,0.13796435183438113,0.24616094634706423,0.2148815897547511,0.32053231277399447,0.1295786809968778,0.49896574491680185,0.4218617389567565,0.18165020847911142,0.10743333597856855,0.10712563350183706,0.3298158432845289,0.026881115504240934,0.44547016466751393,0.11732472010459012,0.5241079510710145,0.09159990732583145,0.42559820075592025,0.27327039058056096,0.22909573561407387,1.0,-0.12210083801678047,0.48544233466507103,0.34634133781354187,0.14133930890677998,0.5309893179633728,0.5628633335314748,0.15687714258906216,0.3317089518233406,0.3690789649472977,0.08010661705102101,0.10156625663328354,0.2845949590740532,0.3345870618176164,0.4561973689273813,0.6806662719070515,0.41633514125286514,0.5195466411909032,0.09945431647779909,0.19767402245973392,0.48377980970206,0.31161434327383636,0.2570555074655421,0.3828977237216275,0.4831078546739834,0.18651759897656814,0.38255458007561727,0.041039448309138,0.3764156186800349,0.15606570120862237,0.2621723887235122,0.20213702157013913,0.23185199700893544,0.18473606326747335,0.5465128852023436,0.04647363895082613,0.19652184629648534,0.5720870085738666,0.2010669276049692,0.2921745422321936,0.370396322704594,0.27938482685002897,0.18805303182780672,0.4030876362035808,0.3071069719932861,0.33691611592293286,0.1403838739487568,0.3097971391645694,0.3394277097372169,-0.022109412013422525,0.6501026343223321,0.07801522904354267,0.09701382123916331,0.5610277841371833,0.5217958186806824,0.39335730632242893,0.17550992103205512,0.32169063600992415
VTA_L,-0.050268764909364265,-0.420744497809068,0.09956390398928354,-0.03580824207547487,-0.39453421583017906,0.09143356484495047,0.00900869291459946,0.23468698827306944,0.061758934910360226,-0.09463508585112677,0.15971041049402795,0.2161709093269368,0.05540404176945571,-0.021186236460522184,0.25567580375928206,0.07932108982861769,0.08423517905402687,0.00873482808667783,0.40253167019469105,-0.12301658844092836,-0.06011295183780745,0.030860778232822524,-0.12210083801678047,1.0,-0.22356665632063483,0.19977633950482077,0.22602886523453372,-0.17940683844581257,-0.08126812791405529,-0.010858027295129882,0.11248731192605604,-0.06893680648006681,0.00572346342276282,-0.2101462536223227,-0.024517515648660285,-0.17789177268509673,0.07106556891587518,-0.10774145866483935,-0.22495725712186082,-0.26771029663001283,0.020370760172114092,-0.12047153703731345,-0.17249821822082304,-0.174376341879092,0.08213038594351553,-0.2644910364588433,-0.21451040643257635,-0.3100017172864228,-0.15289025784152827,-0.12273345781777013,-0.0572213568970851,-0.2262137405354685,0.0588557963579508,-0.08168063508209802,0.10905116139580649,-0.18982084961096257,-0.03908913290441229,-0.4352730880075513,-0.48527659467360706,-0.08522390239399119,0.05797240014728752,-0.3570428155380116,-0.24452459711464947,-0.37988752059604936,-0.031062777228936397,-0.17088201729537628,0.13362972982780305,0.03004933028726533,-0.332194099066537,-0.20857808570847133,-0.1434324987249131,0.1739536996821084,-0.25738839948952674,0.10988075006992143,-0.23356269940151145,-0.09437153894574,0.007739114513024157,-0.3951081461209731,0.1420165779616261,-0.47774751392245957
Rolandic_Oper_L,0.6627408359172309,0.7200323166231943,0.6810514507395934,0.13173520955955792,0.513958914047678,0.21327894125184943,0.520901252020413,-0.22647657038385452,0.1315146125275032,0.5643763617361607,-0.19328560018376933,-0.26279446908117593,0.033075372664752384,0.14324799225457313,-0.34311701636780484,0.15044439203869733,-0.18844621592240385,0.5760161458172681,0.06350081147581259,0.4883141626028604,0.35139126512765223,0.30804412061013453,0.48544233466507103,-0.22356665632063483,1.0,-0.12708817174537568,-0.3385085080288836,0.7385276424107581,0.3509019554099584,0.3457169475322899,-0.13612874758194624,0.45874991073849714,-0.18113325524891333,0.4664671654272986,0.3889329152756388,0.6612255392418993,0.09091658643793141,0.6239428606825473,0.4483872602468316,0.7186546707950088,-0.22217549182966825,0.6245152152219421,0.6723219385518586,0.6669060600276138,-0.09089451302357797,0.7942053141318903,0.481146234865964,0.33826567402433877,0.6711838986381091,0.17780451109882234,-0.04393188023927359,0.32808832946856864,0.4361013419451479,0.5767540320683004,0.02814436333678544,0.4911678020848001,0.6832418796984707,0.2786898148839341,0.5171286553521388,0.7479772420599652,-0.2244573708343407,0.5405829371815681,0.6716972023949138,0.5424641168075754,0.38166550761794216,0.5258309204729906,0.6394606318229921,-0.11016161825694948,0.5648119446071024,0.6358312135525293,0.7015028649805912,-0.0664585742984729,0.5293101924529816,0.19929526022461214,0.5775954947294256,0.6075838987057041,0.26616702248612145,0.2767096218352991,-0.28550094825269345,0.5444050258193914
Lingual_L,-0.21602229941902654,-0.30561773891004684,-0.020087839404520896,-0.15134225658501868,-0.4002899745747011,0.2253633961917078,0.00010423947225917921,0.6216276296238359,0.4199134312985824,0.18296284223766335,0.4783640409417928,0.5465661401236609,-0.06852850065565107,0.5310825276676809,0.6745501453748199,0.5337687580827888,0.55674549907015,0.1933112833815332,0.30750980674057665,0.00422129294140532,0.11320913068258695,-0.06420960906360165,0.34634133781354187,0.19977633950482077,-0.12708817174537568,1.0,0.7514735670477292,0.14589722355096102,0.6326210906323543,-0.0658328978455606,0.6935735801485092,-0.05449017356955247,0.5432959153640164,-0.4787732202686848,0.12120895275213293,-0.4141438428401905,0.5346351515138462,0.48137123900390894,0.2630358197849412,-0.04842785099215578,0.6808105641842561,-0.3893409650717494,0.07874537731980455,-0.23486640792023006,0.6308278479727276,-0.2305977586189593,-0.05144117412408024,-0.14508482558084568,-0.17678223453045414,-0.16368141599513228,0.6652079458019229,-0.19992841018598598,-0.10309033239502619,-0.49101464477510753,0.48436633968790294,-0.4551203465723528,-0.04976405571801425,-0.2530397189779039,-0.3452733872743152,-0.015099637905438012,0.5752296462146963,-0.3642941137997575,-0.23063604854080522,-0.27877107087686553,-0.18536924803878127,-0.008102638925928548,-0.2609319317870149,0.7316189069323887,-0.36978014576812723,-0.43712017441848655,-0.3337359830287882,0.053558127217850235,0.45495792179287303,-0.10656056076948366,-0.6862272591536129,0.150549461163694,0.5896803119605494,0.33034129162824016,0.8016145641638712,-0.18973639796394154
Cerebellum_Crus1_R,-0.4490480992152134,-0.3731781218143977,-0.3011599080459232,0.05407313475056819,-0.5965416337084818,0.2728195020244156,-0.26751388858030917,0.7545101772388297,0.07863447445447122,0.15517041472638402,0.5087443318693977,0.6201474660314208,-0.2991682112463681,0.636569563731928,0.7357106697932666,0.31946715593662933,0.6861804579950062,-0.0242535788476254,0.28142148915476595,-0.20551720929029832,-0.12830315418980584,-0.12250950577881624,0.14133930890677998,0.22602886523453372,-0.3385085080288836,0.7514735670477292,1.0,0.07698659477284844,0.20874398252321383,-0.42552796328195874,0.6548797807203403,-0.4032590440790885,0.5788943404799569,-0.6037015116934269,0.15098752068359228,-0.6017329248650982,0.41907748101780434,0.22294768803664505,0.2580247399144748,-0.25754021671250266,0.8039903751578988,-0.6239866756492489,-0.04868997102297369,-0.34264265214830325,0.7003752649132887,-0.35830385866784553,-0.024763557457797344,-0.17400027886553976,-0.46199399007095077,-0.29596658651273444,0.4514718463262654,-0.04014815967178684,-0.3124562802458798,-0.7320763163491336,0.31685418043288127,-0.5975071075975129,-0.3576710948284211,-0.26561114927251955,-0.4548228421693492,-0.21003645594179463,0.4958025886046143,-0.4177430647191642,-0.48250955133405865,-0.5656291485194421,-0.444754419860064,-0.10381629259197497,-0.49674332094426155,0.6979606466329624,-0.5553967158702549,-0.6569965941129189,-0.5404451305640718,0.2998283811389016,0.12493522327745257,-0.18568837903886873,-0.8833828214463474,0.10788979776422614,0.59805495135052,0.22786258018163438,0.8745181204924595,-0.2813556669059972
