,Frontal_Inf_Oper_L,ACC_sub_R,Temporal_Mid_R,Caudate_R,Frontal_Inf_Orb_2_R,Parietal_Sup_R,Parietal_Inf_L,Thal_IL_R,Vermis_9,Temporal_Inf_L,Vermis_7,Temporal_Mid_L,Precuneus_R,Cerebellum_3_L,Lingual_L,Temporal_Pole_Sup_L,Rectus_R,Thal_VL_L,OFCpost_L,Thal_VA_R,SN_pr_R,Frontal_Med_Orb_R,Frontal_Inf_Oper_R,Paracentral_Lobule_R,ACC_sub_L,Parietal_Inf_R,Cerebellum_6_L,Angular_L,Olfactory_L,Thal_Re_L,Vermis_6,Thal_MGN_R,Thal_PuI_R,Cerebellum_3_R,Heschl_L,Olfactory_R,Cingulate_Post_L,ParaHippocampal_R,Raphe_D,Lingual_R,Caudate_L,Supp_Motor_Area_L,Thal_MDm_L,VTA_L,Frontal_Sup_2_R,Occipital_Mid_L,Cerebellum_4_5_R,Calcarine_R,Rolandic_Oper_R,Temporal_Pole_Sup_R,Cerebellum_4_5_L,Thal_MDl_R,Thal_MDm_R,Thal_LGN_R,Cerebellum_Crus2_R,Temporal_Sup_L,OFCmed_R,Vermis_8,Occipital_Sup_R,Postcentral_L,Vermis_3,Putamen_L,Occipital_Inf_R,Thal_PuI_L,Frontal_Sup_Medial_R,Cerebellum_8_L,Frontal_Sup_2_L,Thal_PuM_L,Frontal_Mid_2_L,ACC_pre_R,Thal_LP_R,Occipital_Sup_L,Cuneus_R,ACC_sup_L,Calcarine_L,Pallidum_R,N_Acc_L,Frontal_Sup_Medial_L,Hippocampus_L,Supp_Motor_Area_R,Rectus_L,Cerebellum_Crus1_R,Precentral_L,Amygdala_L,SN_pc_L,Temporal_Sup_R,Occipital_Mid_R,Frontal_Inf_Tri_R,Thal_VA_L,Thal_VL_R,Angular_R,Temporal_Pole_Mid_R,Heschl_R,Cingulate_Mid_L,Cingulate_Post_R
ACC_sub_L,0.006231508416637798,0.574364581280111,-0.16611881655142524,0.1378907999255679,0.4758656737997273,0.0750236573364388,-0.08888483348549815,-0.17266553353327282,-0.35173674220478873,0.08410514080151264,-0.21128461762442888,-0.2831320342839412,-0.0022919869164562006,0.2750407868641119,-0.2516463009662717,-0.2596920077625177,0.5332051704129953,0.2986303079247473,0.14121656610465128,0.2804919335089438,0.10101543265257597,-0.18501697153831834,0.039609808829415366,0.09538100385146868,1.0,-0.08950842894580574,-0.2947887343663348,-0.38604895027913894,0.4063680794330669,-0.10092277330046856,-0.28173855788809554,0.08334497681243595,0.032555547615134975,0.17946356842437008,0.11970154928096459,0.5342145010477998,0.09837414679471677,0.2752939406784363,-0.28212710695770943,-0.21937913004179788,0.10652597208532232,0.29487745280177957,-0.001969325458021789,-0.10904998880113614,0.3124351413186802,-0.388147971063945,-0.1138272946568902,-0.22570411678963684,0.056442874601954275,0.01728941488949256,-0.17242385187827602,-0.10881443006837749,-0.056181398459144355,0.03843369194696128,-0.2482673688018907,-0.049693249644395705,-0.11452005017753959,-0.15638603155984981,-0.12762247101744967,0.12975971763534055,-0.028004965282273555,0.11463317197023547,-0.3970420938739797,-0.26928735352938216,0.2759711007188404,-0.09649830169885729,0.43593881453417116,-0.10552114187497477,0.2614130181791472,0.4538309609648457,0.20750261917512197,-0.35056396176697785,-0.21800381119859233,0.25615036659800183,-0.3080784881399784,0.08148491518050631,0.4605201215693847,0.23205206969701112,0.08028700567047929,0.21921841353981855,0.24218965400195153,-0.35075446668082555,0.07620380888554515,0.32628306170903754,-0.16940808409609162,0.21330955657575937,-0.3372076210674454,0.30244465771809426,0.10713695709060347,-0.03115181324983816,-0.22720599645047887,-0.32786089720057404,-0.11636494456828722,0.023748809286977226,-0.10105673679936528
Parietal_Inf_R,0.2527521237573773,0.05269779960806292,0.24461126764707736,0.38184098900291624,0.2649987084898784,0.8068342605744253,0.6166645248424822,0.19318254458137651,-0.11418839511822293,0.30115789912417573,-0.18175028975948446,-0.041777175259809014,0.7750442690985301,0.19119283291726613,0.11320913068258695,-0.10945657316989674,0.1667983350157796,0.34732804317317034,-0.06838555708724636,0.13381792884208563,0.33426088463500214,-0.025251714221372505,0.5543760427685748,0.7530138583952837,-0.08950842894580574,1.0,-0.1092384173110873,0.38103574750549873,0.25420743584559186,-0.01769707653789197,0.04814219305529776,-0.05094618784096983,0.2333232628599492,0.21404938283246272,-0.016724584812680916,0.11342898137210117,0.4182968828275641,0.368236030003574,-0.09067243492087716,0.2786115835660225,0.414464459393075,0.304918034059788,0.32040415955197243,-0.06011295183780745,0.4269910471787415,0.17101497976106936,0.3730948609481256,0.35742434744080864,0.3828958084318889,-0.1239862781010065,0.3940699499048122,0.273963726135534,0.3220169129555559,0.17567501608107935,-0.17124362514548366,0.11377758034047958,0.07743299671540033,-0.04071586465782901,0.7463214584161827,0.5420673328130009,0.22631667929821947,0.401170138029141,-0.12058109474634227,0.41086834267086497,0.29487845087891607,0.13021690256206672,0.3464313919982372,0.08747544443395688,0.3382404586765542,-0.16262935044727858,-0.06601215900357708,0.12350039483514723,0.5766570066032579,-0.05766919304863739,0.3310496472582967,0.3566117727289193,-0.0010561288502983174,0.43198274435359174,0.45874674568416385,0.5131329620543987,0.14180002565321184,-0.12830315418980584,0.5220483889698267,0.2791998918170202,-0.00018574781974390505,0.3582808629970439,0.3112541979361487,0.37252255584898747,0.2990142571102937,0.40010652822185133,0.8273021841010643,-0.15443896280916372,0.5240302684789433,0.6385281556934532,0.27327039058056096
Cerebellum_6_L,0.28625581894721314,-0.18066600658553936,0.4694461355829413,-0.14888289401691987,-0.5856435620875935,-0.39102208369067737,-0.17641492584876878,0.22776768711683898,0.8735978981393911,0.04307793321483864,0.7167429725593962,0.7947025553917632,-0.2033524534491342,-0.092446390900362,0.7385150500526766,0.8430748589824065,-0.5484993422793943,-0.5477844798871264,0.3841530879436648,-0.43780038432793406,-0.3275662495913724,-0.1460427528018212,-0.29201978165981535,-0.13925390266132504,-0.2947887343663348,-0.1092384173110873,1.0,0.4829710948008375,-0.48275917608822316,0.038984465129473206,0.819972351043134,0.3862219075678585,0.11330551852891979,-0.04550183560119902,0.44682149970123447,-0.2901169728988317,-0.029933503141024,-0.2222027042693173,0.5088318189450404,0.5871711953561474,-0.518810518122067,-0.23071878462752374,-0.04927977579322946,-0.0016559743615947632,-0.4124603966492608,0.7578257515247164,0.3841610977133372,0.47355389652412205,-0.0651194629408759,0.5737026018596396,0.2945055087761965,-0.1904458138129926,-0.2515575049274434,0.15988603917672373,0.8698009544140053,0.40682934568985213,-0.17395713580398328,0.611420175435276,-0.02076143658439152,-0.5625299484337207,0.15143276591810517,-0.10408440761116991,0.8054171809182917,-0.23124579999508704,-0.3069897540535541,0.7836561369108503,-0.4138917671064373,0.6353238159120762,-0.19019989078238525,-0.09228053468035716,0.21669171491764094,0.8141605439963693,0.2857512113445011,0.04093611617855241,0.4827786965319564,-0.3962955023734655,-0.026996626985712046,-0.42271002149470593,-0.274759275397954,-0.2789576556188097,-0.17689863150009302,0.8642347865917451,-0.4800293363449931,-0.7790519928443416,0.6545744395628802,0.010052543150086978,0.6202426964472904,-0.40720610809696656,-0.3885800317597141,-0.26232625015570427,0.22281964307416216,0.7549033438126423,-0.023543371312148377,-0.3817141319714308,0.2633679237747783
Angular_L,0.3154328940503036,-0.14305134762823082,0.36276116145175286,0.06952014128623717,-0.2787202254376336,0.3172791271837272,0.5714528049690084,0.2884730564929515,0.48541925114211426,0.20088211040200057,0.3767653226026235,0.573791653628916,0.41960450349587386,-0.05326883739264814,0.5346351515138462,0.40589924132412547,-0.2458227859188423,-0.2278650218605274,-0.009278715855053863,-0.26429651086999406,-0.04371680713768285,-0.03064986437727633,0.14263828943868503,0.2004157125075877,-0.38604895027913894,0.38103574750549873,0.4829710948008375,1.0,-0.2628706383877032,0.12656694732946686,0.5217792856414036,0.13159324703552244,0.19992390827822062,-0.010834132303811674,0.060552004375594444,-0.15702574390214616,0.17922338131859947,0.0022959689242088278,0.3542498923824934,0.5205980411694792,-0.05332397534011655,-0.19515278589535376,0.2366706148387459,0.07106556891587518,-0.18064343417591153,0.7528427392755214,0.4768476868397056,0.6320666319032954,0.19285648898255417,0.2767141665218984,0.41434521436762445,0.06409537145643111,0.07006375123698999,0.19320884537788188,0.4375806035796672,0.41431356302191447,-0.12156798635123214,0.439204471811471,0.5924019941113472,0.1166990599611349,0.19173934703449114,0.20226830924490058,0.4916808665525206,0.17050733391807402,-0.072558882469198,0.46142037945381503,-0.1908507264976875,0.42992927579519996,-0.09101634384175868,-0.3091305324751375,-0.1261131335502046,0.6978670277752446,0.6498731729046336,-0.20368071406386656,0.6691651953758657,0.04265074211697116,-0.13672646759383839,-0.03966434134573134,0.07042158733125056,0.0561878861423009,-0.046288396090478634,0.41907748101780434,0.06512401806615772,-0.2827648998549119,0.2853810885070482,0.10211592753536487,0.6983024623161885,-0.1666687493476294,0.11535870774158113,0.1146277300369145,0.6696177358824578,0.3729599949878894,0.31591449971084673,0.22545083816514433,0.4561973689273813
Olfactory_L,0.3075884217696029,0.20050497144122478,-0.21161233360541196,0.5501223199023841,0.82212468409696,0.36059091980411323,0.30334726319625005,0.1658848689281068,-0.6559713890761245,0.5037462745165812,-0.2691974630907075,-0.2904665623142947,0.33630281344023705,0.5211839847634097,-0.37429814939805506,-0.49604159163055456,0.5790120307733351,0.6774592809458851,0.23967256356640837,0.40052104550998274,0.5906159146567415,0.1437756161001171,0.5350050168939402,0.342207714450622,0.4063680794330669,0.25420743584559186,-0.48275917608822316,-0.2628706383877032,1.0,0.018619911143446976,-0.46257698634633715,0.15589451476968394,-0.075902415699312,0.5233622997851559,0.15448364280736396,0.36151599623177466,0.35881492244021984,0.6810934976335772,-0.4109880760710738,-0.1937295759796275,0.5645731073457759,0.5531620627976839,0.20623455608136873,0.02254196401601764,0.6412246964596957,-0.4337302227206167,0.09428112373081686,-0.22134940965413102,0.3367706857379834,-0.11895981840498986,-0.024474761127458146,0.2721681888903684,0.3617393536895573,0.01225362249127027,-0.5772401631049536,-0.04539864756913542,0.29658155270289616,-0.33306294654779206,0.23910586565747835,0.5024777627296809,0.20348592592138326,0.5591799229643253,-0.6623354086734393,-0.04523886623138166,0.5946942522755853,-0.22356417349818905,0.7262513879882323,-0.1268863175187842,0.5969308791130749,0.3113636453317588,0.20238398679926878,-0.43910900428627336,0.05315561043205801,0.4491557259247919,-0.33433024250193116,0.435338421318493,0.4843757955992134,0.6570673503743534,0.5602189471521843,0.5029871565456309,0.207830599458882,-0.4942465058744693,0.48129556229881965,0.6425590968728864,-0.2786498548374637,0.3637911669263868,-0.24629359948605045,0.6289551957970965,0.37495890576452223,0.40068679602319707,-0.006827391524114611,-0.5055680069743772,0.21193129912873906,0.4257127081206187,0.08029318488081774
Thal_Re_L,0.15811276946556374,-0.024149112561834395,-0.061713629751267526,0.12316107431158996,-0.024786474204184963,0.09033564054097618,0.1611323230074968,0.0434232731307923,0.015556385132633247,0.061587981501937006,0.07884472031684911,0.14490525857056516,0.12798722912144547,0.15331208338954014,0.03329505043751859,0.025677043750596797,0.08587106396280662,0.02394930639722868,0.0296752203301659,0.041624192948327164,0.08008232864968574,0.008320360497436055,0.18297548941092456,0.056520937604680965,-0.10092277330046856,-0.01769707653789197,0.038984465129473206,0.12656694732946686,0.018619911143446976,1.0,0.06205583299177675,-0.15087981011893842,0.2170958468817256,0.07212109833835965,0.18574137006492283,0.20404830469905655,0.19930814636269584,0.06204973509621158,0.17914074045858586,0.034975311677483224,0.024121838968619094,0.011168382743873431,0.15949018264310327,-0.059322104773846626,0.03426162660048631,0.019591266628415278,0.11548272140198357,0.07396301596583016,0.1822378440126762,-0.06123356599888185,0.11505828363468219,-0.02274621544301331,0.25782904101578974,0.11561260462075378,0.013224271689707388,0.1809863996041923,-0.16090165778366922,-0.03693918742235902,0.08936868928945713,0.1220551607018172,0.10748141474505614,0.09630832253093458,0.030104217415362493,-0.20237400633767683,0.09945961896438611,0.06301065785506464,0.07242411095090637,0.20628738839223923,0.10662226852009861,0.059938297609239834,-0.17448059062774157,0.1177421282971184,-0.01680703954631281,-0.12995059400392114,0.061018555364338145,0.06181817973605961,0.12088659987615377,0.1389879043596607,0.017106438291624292,0.08798202963615862,-0.10744659935203871,-0.03495731903369912,0.04200936613829996,0.03737635933077537,0.05498392047637178,0.0885249432991568,-0.020240169146388914,0.1501141318729738,0.32546310375629023,0.09426417606654591,0.005428049354800888,-0.04732224416301331,0.1647398979959993,0.18403898733634338,0.23741646694992546
Vermis_6,0.3141379072238036,0.08432741458112591,0.6210983780823667,-0.006204726791504063,-0.4404097346123394,-0.11706503942505811,-0.0158148711101054,0.21051290214268803,0.7770948694470122,0.013894911715521648,0.49044316304220714,0.5732185212101162,0.12346836142982676,0.04682749359495986,0.6621882293462817,0.6480029463831927,-0.31623619333304637,-0.3527531430964684,0.12074799737805204,-0.07812929356435495,-0.24291834373306698,-0.2157690394095373,-0.05406965673427349,0.08315004397772399,-0.28173855788809554,0.04814219305529776,0.819972351043134,0.5217792856414036,-0.46257698634633715,0.06205583299177675,1.0,0.40631769504913184,0.014096484113899913,0.06658483756630977,0.31119878383520777,-0.030653884086086096,0.03364179444095236,-0.07895942456169697,0.519563696192493,0.6324614291594461,-0.417019876810955,-0.15944511279294252,-0.13984943381012113,-0.17510430728088172,-0.2744261280213858,0.6521867210234871,0.6077495649675267,0.6664160850601654,0.1966523833619773,0.4415083475675598,0.6061838179480926,-0.05746516884633683,-0.14192063086488013,0.26850881912198027,0.7215831301251754,0.545622386997906,0.008234119912281993,0.4358206043178663,0.07838934436107639,-0.2912384690417271,0.4303478912742795,-0.010895369951252237,0.7710316900373939,0.053347524642468246,-0.2567696090654778,0.7067639816064651,-0.28257607445026856,0.529302020767483,-0.14297407857376085,0.07926783843082215,-0.07817484224329482,0.7539245117194755,0.3403837149066171,-0.10614965433812099,0.6233538955022512,-0.09556324397636579,0.14918777198733268,-0.24596892662144768,-0.1379727648365291,-0.09325646789699764,0.12082114166081259,0.6035990340168988,-0.23293165932481255,-0.49755594813813997,0.5302443051176644,0.2539069373782441,0.4958061643607221,-0.17749397439549217,-0.16376007761517763,-0.06340298326828939,0.3491579612166514,0.47745197995135324,0.1618834224375331,-0.12972177919356004,0.3625435102862465
Thal_MGN_R,0.3524400817946223,0.2967360584572027,0.3550840050664247,0.3592339819996445,0.059481462792405675,-0.14850706089136578,-0.05157936966934127,0.5131964368905158,0.2512691821155603,0.18052494276742434,0.25264598550517103,0.28869287882260003,0.03502431772659331,0.35994860821329255,0.2253633961917078,0.2538198163642015,-0.05344000775656372,0.08698628819729139,0.2547366114652431,0.13312223176412336,0.17630334643879061,-0.007612681438195901,0.19775322096997922,0.004131066693411199,0.08334497681243595,-0.05094618784096983,0.3862219075678585,0.13159324703552244,0.15589451476968394,-0.15087981011893842,0.40631769504913184,1.0,-0.287452291748174,0.40938880686019385,0.28862844401843474,0.206378885839215,0.0730606984758675,0.41885371401189897,0.036175718932161795,0.26801234836313775,-0.08203932979618192,0.11426742527058875,0.04574874492674224,0.09143356484495047,0.015624239932850429,0.3054340766605536,0.3933816785907964,0.24128718795606396,0.2840506317495995,0.3567688532547596,0.26816244362083236,0.2652764598459308,-0.05820226249306111,0.3335964747037244,0.29635381916231673,0.3747516267879707,0.4363442540368916,0.07782183180917604,0.01621220991848846,-0.14813290969442472,0.5574475303206985,0.26784119950762797,0.22581190995115985,-0.028096204464323937,0.03899971968997162,0.36812918078764634,0.12089982959695789,0.4029491228741991,0.10699530924802764,0.3614166380606076,0.14386381215434893,0.3104910906504466,0.1518160373643322,0.22106894708200048,0.16317415459407014,0.30920098338796276,0.4245118004702922,0.05782830076127282,0.13805549287077976,0.03050721477961626,0.28401775850755706,0.2728195020244156,-0.0795735439665089,-0.11086041958315154,0.15149919119625782,0.2942402605996757,0.18907949252376444,0.2632980867152774,0.024931345873079786,0.1415433742299186,0.06313162065625055,0.14458773941773723,0.09832213739482677,-0.04774978122043671,0.2148815897547511
Thal_PuI_R,0.17075765376866278,-0.13898669535523378,0.018059863338181385,0.2526996086863215,-0.0309164759147674,0.10578124435429821,0.15267516805807615,0.06808003191729546,0.12903645693911192,0.07119898193699385,0.1537397214261983,0.13193487439780735,0.06535126039880249,-0.09101013347851117,0.17898951663049437,0.17637105537761547,-0.06646311055675182,-0.012719547274176844,0.09504517098623569,-0.1999855435224505,-0.03532534005713144,-0.1081374785759519,0.047955326741472265,0.22506953296121424,0.032555547615134975,0.2333232628599492,0.11330551852891979,0.19992390827822062,-0.075902415699312,0.2170958468817256,0.014096484113899913,-0.287452291748174,1.0,-0.06470678411213415,0.06795569655921362,0.09705714881854433,0.21547477610222251,-0.07730298698503728,0.09227178311185105,0.14559872276392297,0.1368382388690448,0.09393118943037161,0.5772598860284898,-0.10556513673404347,0.12756047821748162,0.13204348186007056,0.04338206735586209,0.09535102620073005,0.009664601517493576,0.14088784716378353,0.016691890292367072,0.02209542889476711,0.34368920661230096,0.09129682715465622,0.17738379257800496,-0.058821483188199346,-0.4867617915888574,0.19703508655599236,0.20483585863990572,0.043734395425693566,-0.14135407592773688,0.10322348568418793,0.05417511068905696,-0.019292464340310286,0.23225198332819283,0.22003768714542665,0.0009451848857283315,0.1709747226886237,0.14988446070021572,-0.18710351986530827,0.1323462568779565,0.06834385137422885,0.1835802168221545,0.025115082624024152,0.12983265590835813,-0.18047126079383308,-0.13680175427683822,0.021791490823345885,0.0654556865015489,0.13282620517698207,-0.186353492685554,0.13126927766700122,0.0516814660428702,-0.1082571094503354,0.1749111454001411,0.042074559586719414,0.2115954177869373,0.08151607173082538,0.1521776843926079,0.0898240054796992,0.27191522116349226,0.17896603990420845,0.14188796078371427,0.06994946562664846,0.10779215403381508
Cerebellum_3_R,0.6542834738654874,0.1847810832132003,0.14010998127004956,0.4626127504210749,0.6297993635847371,0.10729173370040578,0.2835576831394487,-0.009150900823282085,-0.3194892423996853,0.4963782922816238,-0.11227578524413785,0.07313992070760873,0.34788114381997665,0.896327049666979,-0.19274525212220212,-0.18393086828013205,0.5155408813856565,0.6761176369285584,0.3175591070830042,0.42943343929161054,0.5372659899983987,-0.008515087718557458,0.6210601374588429,0.4715301540489048,0.17946356842437008,0.21404938283246272,-0.04550183560119902,-0.010834132303811674,0.5233622997851559,0.07212109833835965,0.06658483756630977,0.40938880686019385,-0.06470678411213415,1.0,0.40656062294201006,0.5020361185646133,0.48871117673339415,0.6584981911874023,-0.030088359940976816,0.03244667326291788,0.4476785020054216,0.6914963299470802,0.21202362483712545,-0.3384889830470028,0.7041135413176708,-0.10628849226423509,0.5791079092398227,0.05982814683337378,0.6795726465790766,0.16970728487614872,0.471905061676899,0.0835147943616481,0.21035388959187679,0.20576819940206917,-0.1488361283956909,0.40009399542703233,0.2746528754354254,-0.3522582922437628,0.30640026981155216,0.3936623780268603,0.6855088966389298,0.7588459715621321,-0.3066341809372964,-0.10783828867024356,0.6378086620022201,0.2411068904140837,0.6916682276828606,0.34539351411833635,0.6889834820184988,0.4568648235146878,0.06897688815030881,-0.05766005428721157,0.1387864415477259,0.5271006792801476,-0.10024283995759092,0.4641725292538771,0.7297426637419011,0.7228768037613016,0.6067805402837667,0.7107271778979213,0.6081249659267164,-0.21537948590120556,0.5135838039330323,0.5188626703528139,0.1563618485521868,0.6740128514422199,-0.05893829747370543,0.6945521594945853,0.1729995732767756,0.25949431833481884,0.09741822663261682,-0.3720425691169579,0.44432827365503647,0.45141412359668487,0.49661745411301356
Heschl_L,0.577051353138207,-0.0632961982674678,0.14619470262892378,0.08971077892167881,0.13937961032463672,-0.16199929986041728,0.021235370217948055,0.007794161825044456,0.18447134029551351,0.4179542437391681,0.26307335445795416,0.5634842785659113,0.001763376603732748,0.4610221100219434,0.2630358197849412,0.31117822406350865,0.08369577209189064,0.10245424211130347,0.6523944694008867,-0.023485512355771225,0.102207548104793,0.04896951158779899,0.1276530941979752,0.14276535172639973,0.11970154928096459,-0.016724584812680916,0.44682149970123447,0.060552004375594444,0.15448364280736396,0.18574137006492283,0.31119878383520777,0.28862844401843474,0.06795569655921362,0.40656062294201006,1.0,0.17825940194620188,0.3251434843503592,0.25479517496067267,0.08738617134514204,0.28507353724440715,-0.017323323359690494,0.37527636175737583,0.1411613784771093,-0.22495725712186082,0.2655842450612721,0.2347694873939216,0.4152400396683528,0.1945795855109589,0.2544026683316126,0.4621445997994909,0.24023546227596207,-0.21298736829778617,-0.00871533559556305,0.11816740298851934,0.29601577570279375,0.5245132199600314,-0.10570977987149092,0.14788034305299871,0.14668210177948948,-0.0948141074959897,0.2611541035729849,0.38667339218990343,0.09467929347575635,-0.48678211666662075,0.34865513601829434,0.5294389091157526,0.3896671481365197,0.6125249577810252,0.49190416024863576,0.34197783585938846,0.3630580901802375,0.30223187451256006,0.20126852914916848,0.5443091629342329,0.058950254613121866,-0.09713256891112809,0.47120465268055683,0.2533461917344253,0.1938241716414164,0.2795073748319361,0.16609194566708327,0.2580247399144748,0.016294851240942293,-0.12307379913762717,0.46678809787084324,0.2807378735023728,0.2611821227614223,0.13594892444543782,-0.1841924277501467,-0.06868858712765645,0.022711552944668253,0.13035564963760393,0.1585714393411361,-0.003448134742490087,0.41633514125286514
Olfactory_R,0.2626377935510406,0.634936804774113,-0.003769606601513922,0.419457419661945,0.5377589126192468,0.2309685291368801,0.19715513825002687,-0.07787822439595377,-0.3649927633936284,0.12094575364686404,-0.34761221218249483,-0.24108854706280342,0.3171437005176818,0.5945617956520006,-0.31934363692945517,-0.3856730160962408,0.5600129812527691,0.5291412590964539,1.5582126486528114e-05,0.5376933534113336,0.4108202853083815,-0.14871644437684978,0.407572936566278,0.3522290738503152,0.5342145010477998,0.11342898137210117,-0.2901169728988317,-0.15702574390214616,0.36151599623177466,0.20404830469905655,-0.030653884086086096,0.206378885839215,0.09705714881854433,0.5020361185646133,0.17825940194620188,1.0,0.26632951573939495,0.4628984724509932,-0.19732442605107894,-0.12090795591358874,0.29051292328500955,0.5034814584337596,0.14714803491268982,-0.34005839025471335,0.5302074530511318,-0.28008646467206777,0.23004229258706324,-0.03629869119758185,0.4404579522457702,-0.014498310215555112,0.20999880023413292,0.19002123799324383,0.19544374533365716,0.2834051063455898,-0.19787340673491804,0.22693611619227755,0.08062672383822542,-0.42142525463127795,0.1491859892331629,0.3800174490881889,0.4788070106693222,0.39053710204152325,-0.36146210347681146,-0.08063530769102341,0.49375679835391123,-0.015256993494086142,0.5760216607339592,0.11643355449643329,0.46079480673427203,0.5135382367771437,-0.0010139178582104114,-0.2370725971788792,-0.044140948941251264,0.2518602221354209,-0.1852023729908341,0.4496005735392059,0.6410276349146962,0.48770695559046207,0.3283588172124256,0.5276786629487303,0.6027121771580914,-0.4655498608665601,0.3958865752677221,0.5708695797809551,-0.12093687598441379,0.4612554216140488,-0.265363833325117,0.6120003707979919,0.27237503967941834,0.2037067419752639,-0.017209638594224985,-0.5106518985591032,0.1856984522685271,0.35234232794765563,0.2726096295191304
Cingulate_Post_L,0.4579919157505973,0.10332014335794308,0.24529814693599036,0.39064492051131006,0.4376062957965929,0.2613890142190006,0.3236116642713051,0.06202635019507348,-0.10133715727622625,0.2940784970471912,-0.024324803370418438,0.034312476590503516,0.5501274449841149,0.39028364056419323,0.1453648904587899,-0.08494837333131924,0.37211290721545154,0.5181025095809099,0.08206229311948984,0.21325172435971848,0.2556200033065264,-0.12267749039332432,0.6312808449773921,0.6121312847542865,0.09837414679471677,0.4182968828275641,-0.029933503141024,0.17922338131859947,0.35881492244021984,0.19930814636269584,0.03364179444095236,0.0730606984758675,0.21547477610222251,0.48871117673339415,0.3251434843503592,0.26632951573939495,1.0,0.5071393312943292,-0.08275153701177386,0.32779807657014076,0.4900718025325609,0.46924426152103504,0.4382435644550671,-0.048983046625889995,0.5295515424480481,-0.011033128805601807,0.5211824737599049,0.3003544271382884,0.6038688088014065,-0.006443678499368229,0.43608208032643736,0.07067431229202807,0.28540501387840145,0.413970246592071,-0.04941529204239567,0.10287905998273292,-0.0996506605013882,-0.08929988139257751,0.37616832871245787,0.342282281014734,0.31325541274266633,0.6408843246281603,-0.13558054743830558,0.05604812864607375,0.43159936064172,0.1813237360273771,0.4704589508960551,0.4285102992500693,0.4653097660765604,0.05769935416133995,0.13094763849792898,0.029655886050982638,0.3252172631209752,0.2095623449176441,0.16790053773142388,0.38606457298487074,0.2860219822466172,0.5335686243490558,0.5908944891088989,0.54629148571479,0.09043714304277095,-0.04087507272332569,0.4739343701497201,0.2587793407796399,0.1384155992431873,0.5761253365664182,0.12573562625896081,0.527777820049881,0.4076252960444202,0.3620140692941207,0.40653158659219135,-0.12759447531972198,0.6184443462269099,0.5991714813704676,0.7713082335681607
ParaHippocampal_R,0.43227073740681526,0.25840710572282644,0.16411093664655965,0.41650694088819495,0.6693821375838397,0.396024036276716,0.35825183671709243,0.11466197980907976,-0.37192467122927636,0.5484013235021209,-0.13389177336702165,-0.09266544567473281,0.5372677744023048,0.6131637852717409,-0.09110850354887913,-0.3356914928043821,0.4938200986334579,0.6042057357901336,0.09483617482514764,0.3344075156380333,0.496047944386515,0.046080544341464504,0.7117272043927966,0.49868161009681244,0.2752939406784363,0.368236030003574,-0.2222027042693173,0.0022959689242088278,0.6810934976335772,0.06204973509621158,-0.07895942456169697,0.41885371401189897,-0.07730298698503728,0.6584981911874023,0.25479517496067267,0.4628984724509932,0.5071393312943292,1.0,-0.29655987175042303,0.1480888445104378,0.5436613300743968,0.5892079026310992,0.26950184017665213,0.048997355172781025,0.5901951542539873,-0.15734202068788378,0.49712675799544187,0.17020820864488842,0.6170922461726287,0.0047300107573297594,0.3262764262582434,0.04665507213079062,0.04561159694087379,0.24518673318673326,-0.33223864688254184,0.1992363728741875,0.2855956287339463,-0.2250975668428267,0.4176562040617589,0.5106930811988197,0.4820399611485186,0.7047214713142387,-0.3667926364397687,0.14003235709429265,0.42457183203093396,-0.009542912295384719,0.6497579711711746,0.23170536849652054,0.5132078986915612,0.1983986415106151,0.16701288814158247,-0.10909714478018474,0.32061512979665374,0.3009056489058383,-0.0019662421923485047,0.6004309033596713,0.47536272807022967,0.6019492388407868,0.7272842404033375,0.5902294045892512,0.3815291566878983,-0.27972718790884504,0.5481786542676617,0.552251685979263,-0.10469463634675284,0.6156410374532172,0.014181751970410533,0.7796530071495364,0.33823475241831996,0.21109939145856466,0.23777538047648966,-0.40409421318162636,0.47965766614900024,0.5320814157797803,0.3830985601126788
