,Cerebellum_Crus2_R,Thal_VL_R,Frontal_Inf_Tri_R,Thal_Re_L,Cerebellum_7b_L,ACC_sub_L,Paracentral_Lobule_L,Thal_MDl_L,Thal_VA_R,OFCmed_L,Thal_MDm_L,Occipital_Inf_L,Occipital_Mid_R,Caudate_L,OFCpost_L,Cerebellum_9_R,Red_N_R,Supp_Motor_Area_L,SN_pc_L,Vermis_1_2,Thal_IL_L,Pallidum_L,Thal_VPL_R,Cuneus_R,Thal_PuI_R,Precentral_L,Cerebellum_8_L,Thal_PuM_L,Rectus_L,N_Acc_R,SN_pr_R,Rolandic_Oper_L,Frontal_Mid_2_R,Vermis_3,Parietal_Inf_L,Thal_LP_R,Thal_IL_R,Calcarine_R,Frontal_Med_Orb_R,ParaHippocampal_R,Thal_PuA_R,Calcarine_L,Cerebellum_Crus2_L,Thal_MDl_R,Frontal_Inf_Tri_L,SN_pc_R,Thal_MDm_R,Putamen_R,ACC_pre_R,SupraMarginal_R,Thal_MGN_R,Thal_LGN_R,Insula_R,Amygdala_R,ACC_sup_R,Hippocampus_R,Insula_L,OFClat_R,Supp_Motor_Area_R,ParaHippocampal_L,Temporal_Sup_L,OFCpost_R,Thal_VPL_L,Cerebellum_9_L,Thal_LP_L,Cerebellum_6_L,Hippocampus_L,ACC_sup_L,Parietal_Inf_R,OFCant_L,Heschl_L,Raphe_D,Vermis_10,Frontal_Inf_Oper_R,Pallidum_R
Thal_MDm_L,-0.03043434184240977,0.3532984717415847,0.3467003321465154,0.15949018264310327,0.05504503020120771,-0.001969325458021789,0.3147698754056623,0.3861097183152926,-0.11142297559187363,0.09573064982754527,1.0,-0.05431342688770807,0.1693506360885582,0.553384717235697,0.08815088244236066,0.009108223894405647,-0.038025758051765855,0.2830099167011661,0.07877356647043561,0.29289882360862796,0.15461601476430553,0.22427092191460285,0.5865319337618655,0.29449477298577575,0.5772598860284898,0.30924921707238373,0.15478691952567752,0.2986918255620004,-0.08960500103454903,0.18853634416006038,0.27145727084113114,0.2997673720842051,0.2156684248302689,0.1804330288570365,0.3582812304564705,0.22492439621352475,0.3537462782507654,0.10193502487873803,0.12730349350047387,0.26950184017665213,-0.044888227286754866,0.10658527655973823,-0.0009741351900695595,0.2678066031126476,0.2325174727184322,0.16259446439165676,0.41640832788647764,0.1642088062076138,-0.14912538934790928,0.3078363461433756,0.04574874492674224,0.20814114772805575,0.2668047964137316,0.15240017397277153,0.12789249904094957,0.2290013041990145,0.06749014407673837,0.1861918583735339,0.30117180643176034,0.14832846357942653,0.06739205330314951,0.024111083193217833,0.24470759075005233,0.027617434845694646,0.36747990230555044,-0.04927977579322946,0.46659103421329096,0.12943073935703908,0.32040415955197243,0.061932795199595714,0.1411613784771093,-0.032201083742570205,0.1697890571081125,0.3877943344711668,0.3054818419247042
Occipital_Inf_L,0.4856666338170655,-0.13176983399328815,-0.3251012763958599,0.12110386502069687,0.38304956909999494,-0.27960923838620955,-0.2560955040487749,0.4122760658094536,-0.31678790068410806,-0.2630028932623147,-0.05431342688770807,1.0,0.5278943919337542,-0.33031298041468765,0.03511962606929071,0.34013171391288394,0.5833861041903202,-0.27573226842939974,0.3687141216014895,-0.45747554211083435,0.07110634013815667,-0.343208715836632,0.28566682977626806,0.38265653495982965,0.05108606414065379,-0.24264051378849344,0.40949203924973976,0.3428874300900575,-0.2407374464846126,-0.1615229552735168,-0.1966450666542339,-0.2244573708343407,-0.36641751756944263,-0.03930403452791906,0.012894378456559516,-0.07713613747271413,0.09076840130962471,0.49230895181745243,-0.11239371733618772,-0.2327933486035211,0.0063806826185356874,0.5800116642075288,0.4047462583391483,-0.15573988435383254,-0.24831757991392514,-0.05102789211036598,-0.06804722961493664,-0.17991538720887196,-0.1487622303290862,-0.05849986835847723,0.08317365548930251,0.13882597218659848,-0.06717551522728912,-0.41547765197930675,-0.08905433305243851,-0.3516549876293006,0.23769359025742415,-0.37777099871888137,-0.23331911074734685,-0.09966172737087661,0.12010148665755709,-0.30560261358805285,0.08487009579387356,0.40398745287370064,-0.4949173298801604,0.4733254388373845,-0.20467825025632821,-0.1914994724430849,-0.005629740648247592,-0.3214651294060222,0.11436165158897847,0.4167594972194969,-0.252721077108045,-0.12639717771959247,-0.3002704798921349
Occipital_Mid_R,0.5827865363114352,-0.16321145450854174,-0.2308280331912686,-0.020240169146388914,0.4625399589115856,-0.3372076210674454,-0.12867563670013168,0.4932345840285605,-0.4855540250882477,-0.2426284987109298,0.1693506360885582,0.5278943919337542,1.0,-0.18077024864400607,0.186928179892999,0.5659710683402993,0.5049562066927807,-0.15121004346688616,0.4810372598556771,-0.29612581946618904,0.2483139110422154,-0.2978919618625575,0.6074391998772056,0.825622935039991,0.2115954177869373,-0.17472609976695003,0.569616392249595,0.547152852692584,-0.2052620764187296,-0.09429952475576639,-0.12921141005302433,-0.13612874758194624,-0.23023794470137113,0.02798098308169757,0.24169438793757447,0.2227112379530411,0.22369092219785378,0.6652233649319222,-0.10754779437574663,0.014181751970410533,-0.13031249453958135,0.6907300499912863,0.3810596401356213,-0.11060219850464052,-0.2867938298548774,-0.11267559736012302,-0.09312221187316459,-0.11003611866907015,-0.3056846110040483,0.26367700212623446,0.18907949252376444,0.24870838950305282,0.008191647132187502,-0.41492134958267407,-0.11009457986957216,-0.24267771966998372,0.33933851799789433,-0.23941120590313056,-0.08720524394982021,0.05664793826275563,0.14091850791165578,-0.30396854538108364,0.2753375161701339,0.5732627289405772,-0.3910268892765339,0.6202426964472904,0.023086263702248914,0.03947874792693944,0.3112541979361487,-0.3213585130412358,0.2611821227614223,0.31143189417662015,-0.08812273311856716,0.03210608832642829,-0.2995078099084047
Caudate_L,-0.5613256351052973,0.5085583730591321,0.6814195003082931,0.024121838968619094,-0.2703115423117021,0.10652597208532232,0.7139904833195558,-0.12647678250328478,0.34602530211875177,0.14654097209683284,0.553384717235697,-0.33031298041468765,-0.18077024864400607,1.0,-0.18791513526112646,-0.3674663536413119,-0.3656665133983868,0.5860888857124498,-0.2595206386449377,0.7111371111393984,-0.02335972650682544,0.566932358855122,0.21123508027963736,0.17138714582433134,0.1368382388690448,0.7780511540271559,-0.21627039304483617,-0.018217906981980454,0.2253149936978255,0.1398649184768144,0.5531678701279897,0.6394606318229921,0.7271877389058535,0.32439240399012703,0.49810748127508464,0.01587415030376051,0.07132350231121673,0.005695001155837556,0.20871445441057615,0.5436613300743968,0.16644834474702597,-0.09755509863771979,-0.4110255188942676,0.3125764082904719,0.4968429074340053,0.06270391519888169,0.40385808149938324,0.40921350816279195,-0.093813947812664,0.4740586063880861,-0.08203932979618192,0.1825605695340217,0.6027797659580623,0.6744115209248758,0.17141445859370028,0.7296965289654869,-0.29093374260724686,0.5722895356670417,0.6525038873933228,0.2969356698221865,0.06805665472459493,0.41909285851336436,0.16196637138700395,-0.3724088194372825,0.664385478158159,-0.518810518122067,0.820226371343178,0.17577374602978577,0.414464459393075,0.35181099091748314,-0.017323323359690494,-0.3145636245331728,0.6376328605851467,0.7290972040872495,0.6466638848757761
OFCpost_L,0.22759846963413036,-0.15111601301426422,-0.03549204445995223,0.0296752203301659,-0.05519805497296759,0.14121656610465128,-0.15904324372206963,0.29271429796300696,-0.1615440268729533,0.5647514960152228,0.08815088244236066,0.03511962606929071,0.186928179892999,-0.18791513526112646,1.0,0.443354280245529,0.1653683348266993,0.25480768975124685,0.48192206935843174,-0.09958910043576936,0.3014226686709863,0.043335649774567074,0.07569105306415698,0.04696018757929861,0.09504517098623569,-0.2511015756507075,0.43889432122758765,0.4024231087192661,0.0655671886489343,0.2819128249120917,0.058670271440584655,0.17084720804734035,-0.01869925755202521,0.11263704303712042,-0.12050014992285116,0.44114403570985566,0.08621389091239831,-0.10181677109921898,0.08828609771507556,0.09483617482514764,-0.44648393342218917,-0.08903137444290968,0.022700149686043152,-0.14797825472813372,0.11724806577775855,-0.15518517984398894,0.028950837724476302,-0.006383815893611367,0.42364858640414044,0.1284068756980972,0.2547366114652431,-0.04704556592793372,-0.018956443048194885,-0.19970712239770028,0.4400958538963138,-0.05343488013201044,0.6670350914298128,0.14844466634794531,0.05322129404716707,0.4644699276986929,0.2724322992197086,0.09167877649726076,0.5199773630068236,0.4901977596011197,0.021835006010647327,0.3841530879436648,-0.015703313658475448,0.6058871613994002,-0.06838555708724636,0.30461935074027724,0.6523944694008867,0.15973512669858678,-0.005714833146286788,-0.10184308899349817,-0.30370085139011543
Cerebellum_9_R,0.7750629299726095,-0.2680908780645538,-0.17861545019532132,0.09892520159033931,0.4384255050296455,-0.17947529491344794,-0.307488493577869,0.43470423665013136,-0.3261342371285979,-0.10503069953434604,0.009108223894405647,0.34013171391288394,0.5659710683402993,-0.3674663536413119,0.443354280245529,1.0,0.3978956445248414,0.007585503241175818,0.5826850829820869,-0.41161486710681144,0.25291615632163156,-0.21071131493087847,0.3799275344949135,0.2536087240733573,0.06392091453666394,-0.37852761392871925,0.7167601839859146,0.7324659480803797,-0.1043953675068363,0.10144415222724977,-0.19605066093378629,-0.01987931547524965,-0.3467132769409853,0.2080886220455178,-0.2014049459131764,0.3079189424709931,0.17811206006334346,0.3996092178346962,-0.14833496646045247,0.05509155471212138,-0.23562809142560442,0.34273011603372705,0.5291958083902221,-0.2520054240649475,-0.1081524070313081,0.11023864854527024,-0.2712884243254762,-0.012253641731966325,0.009537383523406584,0.08454467680735601,0.47653110276170646,0.2587864091541211,0.03135418813368752,-0.4933324442490717,0.05070486460628095,-0.28727597007548755,0.681787329463917,-0.31634193556812,-0.1134774697714807,0.24741045613748125,0.3340183576687119,-0.21624792928175532,0.5150851292110358,0.957398683204896,-0.28995517493961337,0.85325535973122,-0.08868154938111668,0.17750564330585542,-0.11613529692888436,-0.21082351816986497,0.552045798227502,0.3296952014880042,-0.15314510317287455,-0.109759557396844,-0.3091431302206553
Red_N_R,0.48450940294312983,-0.13381059263460207,-0.37761994425832957,0.24728027398311536,0.31231658448457084,-0.4973051563500648,-0.3055615351130098,0.46653783490072315,-0.37661479673360027,-0.19778817334054316,-0.038025758051765855,0.5833861041903202,0.5049562066927807,-0.3656665133983868,0.1653683348266993,0.3978956445248414,1.0,-0.3353989901817499,0.47992484667455804,-0.4350850884273899,0.010258511056894203,-0.4087417220950245,0.18756852490025755,0.2777862990422819,0.11733920930076044,-0.2776408547843258,0.5104445302018191,0.28206561133933633,-0.34203139836581375,-0.1196705061725309,-0.1539637992567936,-0.18113325524891333,-0.4534182542038658,0.059375080277378964,-0.0041881497800122965,-0.16180963308083637,0.2032372274568567,0.40573421456085823,-0.051808721460203766,-0.31663765018731815,-0.05231949748157286,0.49898316428927014,0.5028486453959964,-0.13840928049222284,-0.1551023471015933,-0.11537274548438876,0.059930427611346926,-0.2943421675086244,-0.14972975326363147,-0.03526482328311121,-0.025317988110086415,-0.0001531535212312147,-0.07776084355399936,-0.41528391824833666,-0.02206048219822097,-0.4401540151068288,0.23316857468446248,-0.4523791357025239,-0.30369691392844406,-0.08509430470243265,0.19168614998262626,-0.4565858833801035,0.1282606858159181,0.4296986895419046,-0.601633974621958,0.5496576494484604,-0.22712279699829105,-0.22652188904631626,-0.0011384504918218706,-0.4097803666998264,0.11537869504604785,0.700651033717966,-0.2710135418164363,-0.12347428362953722,-0.4046096546611829
Supp_Motor_Area_L,-0.2932801355621333,0.2895068709284807,0.680982315765898,0.011168382743873431,-0.2127979428376409,0.29487745280177957,0.6563415120167725,-0.17138547937969342,0.4070884525232043,0.4575459197148333,0.2830099167011661,-0.27573226842939974,-0.15121004346688616,0.5860888857124498,0.25480768975124685,0.007585503241175818,-0.3353989901817499,1.0,0.002950726497769086,0.5734907381864685,0.16331183256651777,0.6338753963422716,0.09582438152753686,0.12384211318935362,0.09393118943037161,0.6406843330553472,0.13783590235661763,0.27017467667130385,0.48447175839286566,0.2567668010414127,0.5015944190192589,0.6669060600276138,0.73538208066829,0.4603010568274583,0.2753109409524611,0.2481794385583613,-0.08566120108642282,-0.04217531777393176,0.048185331405787436,0.5892079026310992,-0.03653018851397265,-0.17312842476552012,-0.35430649735954783,0.09757822362469454,0.5565083306774469,-0.0032529048721240145,0.21402425135320116,0.47984553235356486,0.31527516300245606,0.5527932629122096,0.11426742527058875,0.1063059728531043,0.6471510162755338,0.5125439494010142,0.4597463656110653,0.6807405537685375,0.18896860499843035,0.6416861190810098,0.8308940021628559,0.5962081161718901,0.28267543209647666,0.605609523568421,0.48561098506465916,0.011623069464851,0.6214002757295648,-0.23071878462752374,0.6550779533090159,0.592494589972549,0.304918034059788,0.5935785467609633,0.37527636175737583,-0.21358238536222074,0.7121842943303376,0.5284660036421043,0.40516191691685016
SN_pc_L,0.5959733742891168,-0.2272708208121708,-0.19388785056133956,0.05498392047637178,0.36983481371723165,-0.16940808409609162,-0.2881759306267301,0.48734283577309917,-0.3218028264004935,0.0447656205502592,0.07877356647043561,0.3687141216014895,0.4810372598556771,-0.2595206386449377,0.48192206935843174,0.5826850829820869,0.47992484667455804,0.002950726497769086,1.0,-0.3264617119721162,0.3848047849597942,-0.12324438568363542,0.28010124217625604,0.2621188516672819,0.1749111454001411,-0.2808449270494667,0.6120773022574416,0.5467832199363406,-0.04549794507258504,-0.02742412505661302,-0.11224963564400983,0.034543232340267536,-0.24940312044981883,0.2263884922061277,-0.1354681436673251,0.14529548507320422,0.07680727116066001,0.38257192421218067,-0.1358394983460896,-0.10469463634675284,-0.12992574682145866,0.4196527431352523,0.3482695964673322,-0.24059529214600783,-0.055929145609771025,-0.13861432845325375,-0.07497619483100204,-0.004647251098568153,0.09570031702646106,0.14436301277142335,0.15149919119625782,0.22293776467748339,0.11391991092987826,-0.42671789687506917,0.0668428530944219,-0.15812337669193738,0.5761418431319819,-0.23096306458789334,-0.08472613302304811,0.20722403177367085,0.2754681325608256,-0.12934371496106867,0.46203223102183777,0.6071258930565785,-0.36652265952950486,0.6545744395628802,0.03549918274488032,0.146685411176764,-0.00018574781974390505,-0.1445560940052367,0.46678809787084324,0.5263268655876815,-0.09470016228530545,-0.06220632416272741,-0.32148483128086686
Vermis_1_2,-0.6123656691628714,0.24167361011571858,0.5990647532408454,-0.0764551578347206,-0.32077879643653556,0.2757065478772096,0.6134148976053814,-0.2985977531404495,0.25229908565731757,0.2895767675867237,0.29289882360862796,-0.45747554211083435,-0.29612581946618904,0.7111371111393984,-0.09958910043576936,-0.41161486710681144,-0.4350850884273899,0.5734907381864685,-0.3264617119721162,1.0,0.025953199545451177,0.5184820702633735,-0.006630504615380309,0.03410819482348166,-0.022828251180573505,0.6601632359058012,-0.2653895507035196,-0.23274845455644458,0.2694970719069232,0.16078293896486,0.5473102269095413,0.47277871649221725,0.6907414729800335,0.2410766373682709,0.4106958391088418,0.15906794461888352,-0.0827054080796302,-0.25992019587561777,0.1338370859378502,0.5360640954184894,0.06750572376086689,-0.3475581728116286,-0.495359765434458,0.14645326909017645,0.4160104010323775,-0.09842197799689159,0.1717625310338384,0.31635769176891393,0.06219369438304243,0.4411169573776144,-0.046010629343663526,-0.12909046252523812,0.4231566404883661,0.6277301803507904,0.17757458019352457,0.6390874004442434,-0.30904737614910677,0.6703512218459003,0.6020274197500526,0.3624625839210005,-0.05315385600678698,0.4407344911832094,0.025202589047628232,-0.4207390308052698,0.6364399611096415,-0.5743277333747351,0.6015136612008011,0.33479615033463034,0.2759991537575555,0.4041940684241271,-0.07423580648455812,-0.34022205330154254,0.6853504923904943,0.4833111806257245,0.4815387189687342
Thal_IL_L,0.3047090484116039,-0.12916731443314883,0.0709221367234896,-0.040614907363309645,0.20412453562617952,-0.13313309837578943,-0.056894215439497964,0.32078685861551104,0.005127968963700366,0.09424843381499051,0.15461601476430553,0.07110634013815667,0.2483139110422154,-0.02335972650682544,0.3014226686709863,0.25291615632163156,0.010258511056894203,0.16331183256651777,0.3848047849597942,0.025953199545451177,1.0,0.21893060122926794,-0.0013482990542219536,0.18134322542576448,0.2249394572190574,0.008092594268840335,0.3470433659935427,0.3533414394463604,0.3422478824364413,0.0230661493676669,0.1822296171672841,0.2222992185281904,0.01454819663891487,0.36111072735162775,0.10169547473841933,0.12582741144956225,-0.04520947167323282,0.18012597142469328,-0.0612781569963853,0.11962632415126505,0.07747063433064712,0.14217854368776975,-0.11541146338373288,0.011402711481811007,0.06205339707754915,-0.21799111792887121,-0.03806995948000933,0.2894014090089328,0.11362936460073644,0.24507632133680762,0.2571759394861231,0.23494165022065816,0.2262018415347563,-0.09908812424448304,-0.05624782759395875,0.13664737194609552,0.505025785538479,0.011474190187229128,0.14249147853305436,0.4675422831631583,0.262201195419145,0.1533794512854501,0.42757056178280883,0.28519210030217473,-0.10496440146393501,0.2754626085640341,0.13615205697878446,0.2697481873955982,0.16468667473154017,0.08280127946777448,0.27009216626811566,0.21856358705409845,0.2556038609482204,0.0712009006545984,0.043860158398230605
Pallidum_L,-0.38361464511231985,0.5297272046610638,0.7578653220248049,0.09136265835484204,-0.31200281604460095,0.3539869402061897,0.6832692946005803,-0.14006100186140394,0.7133003224620343,0.3422678845370041,0.22427092191460285,-0.343208715836632,-0.2978919618625575,0.566932358855122,0.043335649774567074,-0.21071131493087847,-0.4087417220950245,0.6338753963422716,-0.12324438568363542,0.5184820702633735,0.21893060122926794,1.0,-0.08331863958610511,0.016479059263389537,-0.029813282905362903,0.6511738686788545,-0.031720887689071386,0.06001712066624995,0.6924690404867437,0.4908698631084735,0.6009562444527231,0.6821281478507201,0.7873221726757869,0.5906246158913515,0.4056444735558899,-0.18945042666843248,0.050676660883055925,0.02613193191992957,0.029284743749286593,0.5888237239540905,0.3186755002525554,-0.1360431400933459,-0.5459887356541564,0.31574511160641955,0.7270789656036454,0.0708802876756188,0.44933914667605923,0.8564861261710066,0.5745861579287208,0.44537275881865807,0.2587066568692199,0.28754536418063026,0.7441548976626609,0.7056559888843553,0.5095561982116175,0.840012230033887,0.09560149601105541,0.7359010457297648,0.7291773968879838,0.4839447182066688,0.3545316065460545,0.7775636282646288,0.4227114730586418,-0.19625042201003423,0.5259512171602866,-0.39429233569947475,0.6177414317748047,0.3185654354014782,0.2634533687389801,0.7182669281488759,0.17414108169059728,-0.17420066717582763,0.6555399195007203,0.6602943050037585,0.6531816708151751
Thal_VPL_R,0.31464715326264936,0.21824848572792568,0.09248673606921938,-0.06922815982817469,0.35499298772757487,-0.09097919844583836,0.06633555298673692,0.5326709385757925,-0.31953630965841934,-0.1996924936513024,0.5865319337618655,0.28566682977626806,0.6074391998772056,0.21123508027963736,0.07569105306415698,0.3799275344949135,0.18756852490025755,0.09582438152753686,0.28010124217625604,-0.006630504615380309,-0.0013482990542219536,-0.08331863958610511,1.0,0.6445983257930354,0.3301124486448426,0.031081949573464017,0.36578178233709263,0.537927282101064,-0.2672728397964874,0.09068034856677586,-0.04590444158055139,0.06581541082110243,-0.025252429263281088,0.10951887823826845,0.216516354617426,0.31261563526195435,0.4799249582132227,0.5297587684151631,-0.06795294916067723,0.25715062220065255,-0.004740301767618487,0.5335920306627588,0.35692728224508347,0.14216492879195644,-0.037553646047670405,0.18306126858805313,0.09520598962825186,0.10693243253780971,-0.2474422360049064,0.31358039498546014,0.26861648798726606,0.37654566632657005,0.15558280820096412,-0.14234263362538013,0.018597316389589506,0.008763369763483951,0.1890782940507345,-0.04387501537174245,0.08537183260689794,-0.04906905827072662,0.02143962940981733,-0.20663688925555576,0.3166608218777906,0.3562098652600853,0.002070027543610198,0.34187042516041827,0.35247917577191634,0.0803969045254007,0.3346000914230196,-0.1998223397877536,0.17500938216262057,0.0023709926983489825,0.0237810024465905,0.2498863975668709,0.12026923313161042
Cuneus_R,0.20345193606711198,0.10194939570962087,0.1413040973655297,-0.01680703954631281,0.27377893605622566,-0.21800381119859233,0.28403489492481554,0.34672237155536473,-0.20816859702545998,-0.14593041442266758,0.29449477298577575,0.38265653495982965,0.825622935039991,0.17138714582433134,0.04696018757929861,0.2536087240733573,0.2777862990422819,0.12384211318935362,0.2621188516672819,0.03410819482348166,0.18134322542576448,0.016479059263389537,0.6445983257930354,1.0,0.1835802168221545,0.24609185602798417,0.42166077212785424,0.4458182595693932,0.022650197605238117,0.04407986244598668,0.12476149000888785,0.15044439203869733,0.17020315962039376,0.194193802790042,0.5217436463053947,0.16597672221780965,0.21216825409479514,0.7106420232313158,-0.08645706116390924,0.32061512979665374,0.08818862235096596,0.6733324927995219,0.1642675700502259,0.04421735210667552,0.021914375914469854,-0.1613019060798654,0.06501149554968372,0.16012991878784735,-0.23247227006109308,0.4837097664548399,0.1518160373643322,0.23683642621191178,0.2915843750759718,0.009259659230599392,0.023517604875400944,0.14444187939378342,0.17066528544373374,0.10354092760913287,0.2650121582193307,0.17152522152558458,0.17135745963970675,-0.032639259080170645,0.3047428616975417,0.2848063439363126,-0.0933718577395119,0.2857512113445011,0.36386236774282166,0.11397875572651457,0.5766570066032579,-0.02468199105636195,0.20126852914916848,0.11103610528149556,0.28811646605643115,0.3712828076545736,0.08165129435296446
Thal_PuI_R,0.17738379257800496,0.0898240054796992,0.08151607173082538,0.2170958468817256,0.15940448499141427,0.032555547615134975,0.09452224537408958,0.17636169298757978,-0.1999855435224505,0.059416862153079765,0.5772598860284898,0.05108606414065379,0.2115954177869373,0.1368382388690448,0.09504517098623569,0.06392091453666394,0.11733920930076044,0.09393118943037161,0.1749111454001411,-0.022828251180573505,0.2249394572190574,-0.029813282905362903,0.3301124486448426,0.1835802168221545,1.0,0.0516814660428702,0.22003768714542665,0.1709747226886237,-0.186353492685554,-0.14607491894020994,-0.03532534005713144,-0.00023588844523463054,0.005350735110258324,-0.14135407592773688,0.15267516805807615,0.1323462568779565,0.06808003191729546,0.09535102620073005,-0.1081374785759519,-0.07730298698503728,-0.2361602968392881,0.12983265590835813,0.025541605514010867,0.02209542889476711,-0.0317041868890428,0.17949173892219475,0.34368920661230096,-0.12481109631301358,-0.18710351986530827,0.1814295889285371,-0.287452291748174,0.09129682715465622,0.03814399019201827,-0.1459837622495028,0.07516296363703787,-0.06564141060852123,0.05335143377083538,-0.04749480302861908,0.13282620517698207,0.15618443211678357,-0.058821483188199346,0.013496179362018563,0.054657894328525004,0.0515980472186719,0.03819346378046492,0.11330551852891979,0.0654556865015489,0.025115082624024152,0.2333232628599492,-0.1306655911374731,0.06795569655921362,0.09227178311185105,-0.002056279654857399,0.047955326741472265,-0.18047126079383308
Precentral_L,-0.5333595814055205,0.508390560833354,0.7107482700439546,0.04200936613829996,-0.3486866610216217,0.07620380888554515,0.8942188709368672,-0.20872710724354748,0.43165158429209904,0.13521540413320687,0.30924921707238373,-0.24264051378849344,-0.17472609976695003,0.7780511540271559,-0.2511015756507075,-0.37852761392871925,-0.2776408547843258,0.6406843330553472,-0.2808449270494667,0.6601632359058012,0.008092594268840335,0.6511738686788545,0.031081949573464017,0.24609185602798417,0.0516814660428702,1.0,-0.093072585154167,-0.07702156867566529,0.4323562861246573,0.13979256864251727,0.5618352120297215,0.7015028649805912,0.770247505517816,0.4215397628803202,0.6916214701752553,-0.11682667993801794,-0.03214647354579928,0.06617647986754002,0.10341205287761036,0.5481786542676617,0.3026730179782056,-0.07016443657631682,-0.43218711848222197,0.26777953036267443,0.6383937315492685,-0.025089285089906727,0.3970513499642773,0.49221337956371464,0.016193695513966735,0.5737400609243293,-0.0795735439665089,-0.006797037993516382,0.6752848346728583,0.7242742031882345,0.2428916023196937,0.7344171931101646,-0.23795214168788442,0.5761049322189502,0.843912170226721,0.4013867889059127,0.30183515006805955,0.5219638514802891,0.11281300527139625,-0.33286488523911323,0.5156260224208631,-0.4800293363449931,0.7071378471932118,0.20674195284956076,0.5220483889698267,0.4232655934215057,0.016294851240942293,-0.1975164837868577,0.7544228800206133,0.7230460796017142,0.6261311417717338
Cerebellum_8_L,0.696310382346538,-0.050988310634346584,-0.09397013851922265,0.06301065785506464,0.41364849268823495,-0.09649830169885729,-0.05480828078397796,0.5255810099282174,-0.2154903230036053,0.02828195961830296,0.15478691952567752,0.40949203924973976,0.569616392249595,-0.21627039304483617,0.43889432122758765,0.7167601839859146,0.5104445302018191,0.13783590235661763,0.6120773022574416,-0.2653895507035196,0.3470433659935427,-0.031720887689071386,0.36578178233709263,0.42166077212785424,0.22003768714542665,-0.093072585154167,1.0,0.6505491090106382,0.09163456915432266,0.091263519762103,-0.03977623020621923,0.19390020188201798,-0.22220013393337,0.3881937808611771,0.11607612437015713,0.18509038573327816,0.21437899651456552,0.5154102559606012,-0.22362803600341327,-0.009542912295384719,-0.027192887838267083,0.47473566615284996,0.48855975958223763,-0.07441886527794614,0.13928282125835947,0.016640965911444816,-0.005282075819741953,0.1379348107808459,0.12939122522705088,0.2449331848150771,0.36812918078764634,0.14501657383617966,0.21422748462482075,-0.3852565110929477,0.214254538627151,-0.21698463781695837,0.6670814730436678,-0.18875535856820458,0.1091692158159719,0.24592919885086667,0.5662525494186746,-0.08597074891430603,0.5202209510358167,0.7973589920501705,-0.3037547197703065,0.7836561369108503,0.0013733021160624607,0.23987711416592,0.13021690256206672,0.031213591894762548,0.5294389091157526,0.5362903867709401,0.022541926854170852,0.006690698089915338,-0.2188479912896237
Thal_PuM_L,0.5382084083010013,-0.040649832314432664,0.10333969362037537,0.20628738839223923,0.3721111878549927,-0.10552114187497477,-0.016574463610954424,0.5505519917815421,-0.08988907189929826,0.029651206479968266,0.2986918255620004,0.3428874300900575,0.547152852692584,-0.018217906981980454,0.4024231087192661,0.7324659480803797,0.28206561133933633,0.27017467667130385,0.5467832199363406,-0.23274845455644458,0.3533414394463604,0.06001712066624995,0.537927282101064,0.4458182595693932,0.1709747226886237,-0.07702156867566529,0.6505491090106382,1.0,0.10667338104382157,0.18500411360133015,-0.036277337063749415,0.2589151675110127,-0.02899171956125868,0.43235364225550693,-0.022238606827909776,0.24927097244006613,0.1730410804894659,0.5670423731045116,-0.10120644168721213,0.23170536849652054,-0.04298640636508575,0.5036505361648074,0.3435574452651935,-0.11249456526837219,0.15468712044941832,0.16867236202154162,-0.07837735069009721,0.24492194182076418,0.06692347951082261,0.20691511939018803,0.4029491228741991,0.5002569434347948,0.3022620182348843,-0.21412337527217565,0.09832642514748431,0.06866221955681555,0.7230787616564536,-0.1524995591374023,0.1856372736697523,0.3498100382110253,0.4324404729775069,0.00876648366582097,0.7197008288734174,0.7615265667338097,-0.014973030429576326,0.6353238159120762,0.27094920505722647,0.25926536184575233,0.08747544443395688,0.02854773909548279,0.6125249577810252,0.24990129496546948,0.11802936260976293,0.22165919321798708,0.03959114961334774
