,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L
Vermis_8,0.04421364378523906,0.3680277144500941,-0.4651366701806167,-0.03238615276392382,0.38663651435729124,-0.03513957230331324,0.5431111999504619,0.635273046906199,0.40878848199333806,-0.14975927076078388,1.0,-0.4883984977117028,0.03149194809062657,-0.13924505776993407,0.686925390596119,-0.573844791553193,-0.012386407675167225,-0.2462134347652923,-0.03693918742235902,-0.3532613573735546,0.5396458053458679,-0.3674478275699702,0.17695261220000558,-0.32162946159226113,0.7323002955094474,-0.5164660898400022,-0.02549039287127397,-0.09729402704240375,-0.11573293312164638,-0.0833887950134493,0.4358206043178663,-0.20146628836024127,0.16554495635289793,-0.24480008221556554,-0.3261496366832492,-0.4734571082916903,-0.4810551446391436,0.7357106697932666,-0.14902282709502518,-0.6851532728613111
Thal_AV_L,0.13684664433799126,-0.2891301845519667,0.647107950395896,0.4013628954405632,-0.5013229259298783,0.40674654607337907,-0.14410831638494626,-0.6670141474465625,-0.035551523536618244,0.17875523969826823,-0.4883984977117028,1.0,0.15136750101073068,0.5421089801614167,-0.6667142928233315,0.7888099359010745,0.06564690557145972,0.24067779269491837,0.04061427957257382,0.7681299477278865,-0.523842256490562,0.7150039264023312,-0.34312702184005484,0.7528399844150133,-0.5100770936169667,0.7775580956545677,0.21933293367177223,0.5766368347234526,0.5922998085927682,0.42722405633149396,-0.422324604747104,0.23692572788495353,0.2717521017693279,0.26580835542172965,0.5721412417217916,0.4999452405106986,0.645161403542262,-0.6710632386623748,0.26425975653879974,0.813864648051041
Thal_LGN_R,0.29873970815998974,0.31282242039124475,0.2152677185189517,0.44860684929417255,0.17560261970168786,0.36262323230841814,0.13137583722746407,0.2561989946453652,0.4094984352224872,0.26829685045948587,0.03149194809062657,0.15136750101073068,1.0,0.2751996987717135,0.18572913721332376,0.09511732692732718,0.054200289467115186,0.15908723806004363,0.11561260462075378,-0.006797037993516382,-0.0001531535212312147,0.08220802969405873,0.23629726376332572,-0.07612503876652396,0.04751045852276874,0.35733070053816657,0.24747467524737352,0.03976416478666368,0.2765005714666923,0.1438736326468682,0.26850881912198027,0.19306117924251315,0.09017195758854268,0.037799429817148136,0.1063059728531043,0.14974082844613068,0.14321180909154008,0.07863447445447122,0.19531979676324238,-0.037435891307608604
Paracentral_Lobule_R,-0.012168032736084545,-0.0396703691372469,0.4995152741631225,0.6044633197476261,-0.0615099549110843,0.6225201531643647,0.24101165175282846,-0.22263102961385836,0.32397171610701536,0.19365268931188426,-0.13924505776993407,0.5421089801614167,0.2751996987717135,1.0,-0.1973615416052424,0.504358726486843,0.1511978485434048,0.1298234192283074,0.056520937604680965,0.6402970966228798,-0.1648966642088687,0.48043873990691643,0.0060972972187071615,0.5977210679693924,-0.13250312153464783,0.6060377058284127,0.3907109403637493,0.6545177228591359,0.8012254665901003,0.7004170606277771,0.08315004397772399,0.2561060259940753,0.5542879173737941,0.3626944193512031,0.5669557889788628,0.4275546723195151,0.4220186564789422,-0.20551720929029832,0.08116379692019021,0.4289017983555322
Vermis_9,0.12642316536522685,0.5786263367794664,-0.5526252343059684,-0.10392178664772037,0.701792685972416,-0.020350513973277355,0.30386690857075627,0.9143571380912369,0.33488668216552947,0.02279454732192267,0.686925390596119,-0.6667142928233315,0.18572913721332376,-0.1973615416052424,1.0,-0.7048333949833739,0.24162649537348385,-0.21848333948802268,0.015556385132633247,-0.5127025290753103,0.6037283275728141,-0.7278106072086344,0.4815459662975079,-0.5717722880456042,0.6585476475750406,-0.635988325596297,0.08157065927719623,-0.4177168146628013,-0.3498015210093731,-0.21817491321154914,0.7770948694470122,0.052583129241597804,-0.0816889658480468,-0.2548610817406664,-0.4196738972544175,-0.4093683402017521,-0.6890438127161627,0.8745181204924595,-0.12005791940787751,-0.8439673050852887
Amygdala_R,0.08252889482994615,-0.32321050230824533,0.5985030844614391,0.4434923736444101,-0.542714878903957,0.4272499772195679,-0.09168563481779435,-0.658625536654364,-0.0002463094320099651,0.2667181903013676,-0.573844791553193,0.7888099359010745,0.09511732692732718,0.504358726486843,-0.7048333949833739,1.0,0.07054385216677998,0.25176828871652185,0.13865483277930712,0.7242742031882345,-0.41528391824833666,0.7257374964390504,-0.29064517078329394,0.7492503262521696,-0.5742651103291012,0.843535560233036,0.22162878920178172,0.5962368334848044,0.6546254237958679,0.44557975359457014,-0.36867291896232834,0.3248161427177383,0.3149591218548584,0.36922063933882093,0.5125439494010142,0.5525489169756213,0.6774858613195323,-0.7320763163491336,0.15269866779870395,0.8713175051587433
Temporal_Sup_L,0.06395984881798299,0.33730098352124155,0.1559855586178014,0.21939075551191078,0.41440969877987266,0.2664303521330693,0.09551987008928972,0.17574437925850483,0.1707476247857702,0.5608145855485893,-0.012386407675167225,0.06564690557145972,0.054200289467115186,0.1511978485434048,0.24162649537348385,0.07054385216677998,1.0,0.2554297158499097,0.1809863996041923,0.30183515006805955,0.19168614998262626,-0.06202638296096066,0.6039045540977986,0.2711663771669063,0.14847921703793998,0.13827808045788695,0.4660585971155442,0.10804680663354385,0.09797717501124595,0.19682837740658055,0.545622386997906,0.3543432769942288,0.3185042650725025,0.38506607388678427,0.28267543209647666,0.5408466127076388,-0.0765405596438042,0.06925483257963586,0.06163776914801187,0.07124522948282246
ACC_pre_R,0.04729675700976377,-0.06678300155003376,0.5788672766803908,0.4179125323370887,0.12366527928841801,0.025559775594848743,-0.2822722596250013,-0.18839361611100905,0.11133332797072938,0.5378929585903908,-0.2462134347652923,0.24067779269491837,0.15908723806004363,0.1298234192283074,-0.21848333948802268,0.25176828871652185,0.2554297158499097,1.0,0.059938297609239834,0.016193695513966735,-0.14972975326363147,0.45939186537458515,0.39740011501057887,0.037266088839181755,-0.17502567955135395,0.3761261506200473,0.1479384446786596,-0.037093636196181765,0.045668080925637185,0.055714083969602764,0.07926783843082215,0.09613373982919483,-0.18607937638931105,0.21631257563107714,0.31527516300245606,0.5608471256043683,0.6232905583409437,-0.26561114927251955,-0.047817948822517664,0.2620153271460468
Thal_Re_L,0.22728369606193496,0.016723269522842674,0.06017368830206619,0.0885249432991568,0.11228626846881169,0.1647398979959993,0.006659242977352439,0.030104217415362493,0.1033096379236771,0.10900602961949178,-0.03693918742235902,0.04061427957257382,0.11561260462075378,0.056520937604680965,0.015556385132633247,0.13865483277930712,0.1809863996041923,0.059938297609239834,1.0,0.04200936613829996,0.24728027398311536,-0.024786474204184963,0.11626960148314766,0.1220551607018172,0.07884472031684911,0.06107621610629778,0.10724991049063334,0.10069092874354085,0.08632000236660808,0.06030967792347933,0.06205583299177675,-0.04606203896470645,0.08936868928945713,0.19580894906396756,0.011168382743873431,0.15331208338954014,0.009513264562808892,-0.03495731903369912,0.28034907294926537,0.03737635933077537
Precentral_L,-0.025089285089906727,-0.20872710724354748,0.5219638514802891,0.4256501997202623,-0.4194610098235597,0.5355898721557305,0.1266364973203888,-0.527248511743557,0.03975156601966973,0.20206596679556368,-0.3532613573735546,0.7681299477278865,-0.006797037993516382,0.6402970966228798,-0.5127025290753103,0.7242742031882345,0.30183515006805955,0.016193695513966735,0.04200936613829996,1.0,-0.2776408547843258,0.6040605283138648,-0.23795214168788442,0.9283846800756913,-0.35059524307055284,0.7344171931101646,0.4246268867838331,0.7166785600170062,0.7211300583541573,0.5737400609243293,-0.23293165932481255,0.3026730179782056,0.5891717900639999,0.4013867889059127,0.6406843330553472,0.5068397451196631,0.4328485407268124,-0.5404451305640718,0.1710002581215315,0.7689032094817875
Red_N_R,-0.11537274548438876,0.46653783490072315,-0.4565858833801035,-0.041906672106663635,0.5378962434101802,0.06342346507623663,0.3890474141118475,0.6168923895135124,0.317244030888642,0.13511276848128057,0.5396458053458679,-0.523842256490562,-0.0001531535212312147,-0.1648966642088687,0.6037283275728141,-0.41528391824833666,0.19168614998262626,-0.14972975326363147,0.24728027398311536,-0.2776408547843258,1.0,-0.45533327264603357,0.23316857468446248,-0.26927369071260393,0.475527721303681,-0.4401540151068288,0.03078935242838322,-0.16971526517644395,-0.1463844573587919,-0.03526482328311121,0.4726472807650949,-0.05231949748157286,0.08902389337148699,-0.08509430470243265,-0.3353989901817499,-0.28189136099522566,-0.5565109021703517,0.5788943404799569,-0.10720698830489803,-0.5576118450607128
Frontal_Inf_Orb_2_R,-0.0925879436402886,-0.3821882001007267,0.7622989092755826,0.6054121702992192,-0.49469814309781546,0.35988762326086293,-0.06056220366689916,-0.6835754683853918,0.1610537947924327,0.3004684793107757,-0.3674478275699702,0.7150039264023312,0.08220802969405873,0.48043873990691643,-0.7278106072086344,0.7257374964390504,-0.06202638296096066,0.45939186537458515,-0.024786474204184963,0.6040605283138648,-0.45533327264603357,1.0,-0.17912372778586894,0.6138140264644444,-0.36232667228410703,0.8238060888889895,0.3064778772003978,0.5137161243520716,0.550960507513244,0.5229088594530852,-0.4404097346123394,-0.07009189176879067,0.31568049526009384,0.46689919990428574,0.6525931143083532,0.6104753929565111,0.8681895126840118,-0.5975071075975129,-0.03204535968291096,0.7588569724100576
Insula_L,0.04566821079660482,0.5323987305877116,0.01307056493923928,0.20438820689721623,0.7116717133865299,0.09176214800979869,0.0886390160702976,0.4046275125838136,0.2791982508018796,0.5481032553433359,0.17695261220000558,-0.34312702184005484,0.23629726376332572,0.0060972972187071615,0.4815459662975079,-0.29064517078329394,0.6039045540977986,0.39740011501057887,0.11626960148314766,-0.23795214168788442,0.23316857468446248,-0.17912372778586894,1.0,-0.3408972106723572,0.33273749609143866,-0.0637704551323733,0.39166385985068375,-0.34907628641689037,-0.20744693644380915,0.06422500753217918,0.6176645239253917,0.01506176657664408,0.03800661375580177,0.38473584808011585,0.18896860499843035,0.3901835648185432,-0.08544250492059206,0.44123981486316965,-0.2657789656296264,-0.3413837596359929
Postcentral_L,-0.035458093861634433,-0.29229848910339823,0.5384779375009091,0.38346308667862816,-0.4895574621386812,0.4972863117562479,0.1989805379806359,-0.5609907676924222,-0.026921930713428084,0.1313907027749847,-0.32162946159226113,0.7528399844150133,-0.07612503876652396,0.5977210679693924,-0.5717722880456042,0.7492503262521696,0.2711663771669063,0.037266088839181755,0.1220551607018172,0.9283846800756913,-0.26927369071260393,0.6138140264644444,-0.3408972106723572,1.0,-0.362271352027078,0.6822272509799523,0.3104832857687546,0.8556467978641337,0.7960489455714359,0.517194178850818,-0.2912384690417271,0.3329328128050059,0.6440206351981382,0.3146151037873142,0.5139229167179019,0.4429413692830126,0.46299067162931523,-0.6239866756492489,0.25197620172024476,0.7895041556043916
Vermis_7,0.09922285708822055,0.3624686500048291,-0.37254585536455376,0.03990301803534319,0.4576345426595901,-0.015256176297274512,0.2710284819764149,0.6233092765097435,0.49878786836650985,-0.02740702467842917,0.7323002955094474,-0.5100770936169667,0.04751045852276874,-0.13250312153464783,0.6585476475750406,-0.5742651103291012,0.14847921703793998,-0.17502567955135395,0.07884472031684911,-0.35059524307055284,0.475527721303681,-0.36232667228410703,0.33273749609143866,-0.362271352027078,1.0,-0.4676339493430628,0.1706946701167019,-0.24580554178172181,-0.24746363809751581,-0.07748691167706759,0.49044316304220714,-0.2509039892888338,0.01890741534833458,-0.07872328246229045,-0.1760087258908855,-0.22001869478474256,-0.4595509342072008,0.7545101772388297,-0.19518852849682924,-0.6693140256643147
Hippocampus_R,0.05530516744303351,-0.21882683014161713,0.7499903274573628,0.6557681706300571,-0.4233599819516942,0.5357846138434464,-0.044038033359276876,-0.5768807116273571,0.17874213753895943,0.454309468137593,-0.5164660898400022,0.7775580956545677,0.35733070053816657,0.6060377058284127,-0.635988325596297,0.843535560233036,0.13827808045788695,0.3761261506200473,0.06107621610629778,0.7344171931101646,-0.4401540151068288,0.8238060888889895,-0.0637704551323733,0.6822272509799523,-0.4676339493430628,1.0,0.43665882697457187,0.5343588125341311,0.6869990098413422,0.5245097557436871,-0.25762846710015486,0.26152406217301977,0.3772926613421585,0.5320053111516384,0.6807405537685375,0.7043355242721568,0.7638149445811344,-0.6351118622932608,0.13154807714090677,0.8335058031204894
Cerebellum_10_R,0.058416913948350774,0.17485858865966503,0.3447011499436656,0.5513898713487836,0.16580914406310404,0.5815953103680873,0.124676543829957,0.02015167299511924,0.42419491307881396,0.496162413399013,-0.02549039287127397,0.21933293367177223,0.24747467524737352,0.3907109403637493,0.08157065927719623,0.22162878920178172,0.4660585971155442,0.1479384446786596,0.10724991049063334,0.4246268867838331,0.03078935242838322,0.3064778772003978,0.39166385985068375,0.3104832857687546,0.1706946701167019,0.43665882697457187,1.0,0.20423221299207348,0.3181509656128993,0.4681299485478492,0.2898417289488499,0.17392502735332166,0.4210126583232348,0.5308866396677847,0.5394638174470888,0.528800931552527,0.20009185931806972,0.10788979776422614,-0.09056416314440402,0.2050309501715523
Parietal_Sup_L,-0.06976363455785062,-0.17434821022947625,0.4247543146683929,0.3818638951073039,-0.41306918500990797,0.5051166135687325,0.4660496690323162,-0.36548058187633753,0.07221676810166441,-0.008792573009992814,-0.09729402704240375,0.5766368347234526,0.03976416478666368,0.6545177228591359,-0.4177168146628013,0.5962368334848044,0.10804680663354385,-0.037093636196181765,0.10069092874354085,0.7166785600170062,-0.16971526517644395,0.5137161243520716,-0.34907628641689037,0.8556467978641337,-0.24580554178172181,0.5343588125341311,0.20423221299207348,1.0,0.8970148528631892,0.5449533680749973,-0.1854237820327409,0.31829442174414124,0.7549611394524623,0.17362762029809067,0.27607952518393564,0.23103038033003703,0.39628397627940937,-0.444754419860064,0.22318448002699334,0.5655797577130041
Precuneus_L,-0.023148378510536603,-0.08833305246977255,0.4937647653404242,0.5636504460811776,-0.3216338393855682,0.643465521554491,0.48671127280403925,-0.2876098825381843,0.24663894470705716,0.15021733208352267,-0.11573293312164638,0.5922998085927682,0.2765005714666923,0.8012254665901003,-0.3498015210093731,0.6546254237958679,0.09797717501124595,0.045668080925637185,0.08632000236660808,0.7211300583541573,-0.1463844573587919,0.550960507513244,-0.20744693644380915,0.7960489455714359,-0.24746363809751581,0.6869990098413422,0.3181509656128993,0.8970148528631892,1.0,0.6165844433035499,-0.07647180108285892,0.3690483809853763,0.7559774110656737,0.25935438107609843,0.39901542639117443,0.3227449233707541,0.45452431114492686,-0.4032590440790885,0.21068168580229202,0.5653378577386181
SupraMarginal_R,-0.13240805074313186,0.026639100509881955,0.4200831129965064,0.6557153802450596,-0.07872067352379748,0.6202386753026891,0.3193625845430327,-0.20093538638514435,0.3991125241758367,0.26162455534172724,-0.0833887950134493,0.42722405633149396,0.1438736326468682,0.7004170606277771,-0.21817491321154914,0.44557975359457014,0.19682837740658055,0.055714083969602764,0.06030967792347933,0.5737400609243293,-0.03526482328311121,0.5229088594530852,0.06422500753217918,0.517194178850818,-0.07748691167706759,0.5245097557436871,0.4681299485478492,0.5449533680749973,0.6165844433035499,1.0,0.05113603351860371,0.044023605583797275,0.6095403995452047,0.4972982926722737,0.5527932629122096,0.4990691871225102,0.37715577113879833,-0.10381629259197497,-0.13893891338422967,0.35153137346697644
Vermis_6,0.028284119558959736,0.4937602150028122,-0.17964598095851422,0.2539069373782441,0.6677907262501392,0.1618834224375331,0.24984117468325223,0.7710316900373939,0.516913559464917,0.31996167201998155,0.4358206043178663,-0.422324604747104,0.26850881912198027,0.08315004397772399,0.7770948694470122,-0.36867291896232834,0.545622386997906,0.07926783843082215,0.06205583299177675,-0.23293165932481255,0.4726472807650949,-0.4404097346123394,0.6176645239253917,-0.2912384690417271,0.49044316304220714,-0.25762846710015486,0.2898417289488499,-0.1854237820327409,-0.07647180108285892,0.05113603351860371,1.0,0.34148851711239153,0.07838934436107639,0.04656281188379296,-0.15944511279294252,0.04682749359495986,-0.3553161810014508,0.6035990340168988,-0.10141546301736028,-0.49755594813813997
Thal_PuA_R,0.08302865258976937,0.1951845428917004,0.10534615245033475,0.1963894524009988,-0.006015345187201864,0.3419261721670629,0.11487856538778889,0.11185763503307108,-0.06642451430076082,0.22111209795382325,-0.20146628836024127,0.23692572788495353,0.19306117924251315,0.2561060259940753,0.052583129241597804,0.3248161427177383,0.3543432769942288,0.09613373982919483,-0.04606203896470645,0.3026730179782056,-0.05231949748157286,-0.07009189176879067,0.01506176657664408,0.3329328128050059,-0.2509039892888338,0.26152406217301977,0.17392502735332166,0.31829442174414124,0.3690483809853763,0.044023605583797275,0.34148851711239153,1.0,0.15526166585463003,-0.1519925547796063,-0.03653018851397265,0.13635544257846058,0.04390749338699423,-0.20576303612295566,0.17016248963336963,0.2619215877115821
Occipital_Sup_R,-0.1552523267810835,0.1279270821498398,0.21956623685306956,0.36613630288788757,-0.10010834081756706,0.5215613101012415,0.67814559369158,-0.08206465705337752,0.22677852648342373,0.1627834147313813,0.16554495635289793,0.2717521017693279,0.09017195758854268,0.5542879173737941,-0.0816889658480468,0.3149591218548584,0.3185042650725025,-0.18607937638931105,0.08936868928945713,0.5891717900639999,0.08902389337148699,0.31568049526009384,0.03800661375580177,0.6440206351981382,0.01890741534833458,0.3772926613421585,0.4210126583232348,0.7549611394524623,0.7559774110656737,0.6095403995452047,0.07838934436107639,0.15526166585463003,1.0,0.34456465948282267,0.3400918405290568,0.2857171221046851,0.10629220369509931,-0.06801673705688445,0.012698697579930342,0.28496173177747347
ParaHippocampal_L,-0.0931449784031873,-0.01297814049112751,0.4329205679590726,0.4477672440326061,0.06562677780954831,0.29346396940418334,-0.023254190453847554,-0.2897021948314249,0.3062078998451375,0.5048584050079236,-0.24480008221556554,0.26580835542172965,0.037799429817148136,0.3626944193512031,-0.2548610817406664,0.36922063933882093,0.38506607388678427,0.21631257563107714,0.19580894906396756,0.4013867889059127,-0.08509430470243265,0.46689919990428574,0.38473584808011585,0.3146151037873142,-0.07872328246229045,0.5320053111516384,0.5308866396677847,0.17362762029809067,0.25935438107609843,0.4972982926722737,0.04656281188379296,-0.1519925547796063,0.34456465948282267,1.0,0.5962081161718901,0.7277221879512833,0.3651680190087551,-0.19348117530281939,-0.12223225563974745,0.40701658783168004
Supp_Motor_Area_L,-0.0032529048721240145,-0.17138547937969342,0.605609523568421,0.5085932734464224,-0.11456047135171171,0.4467754280944775,-0.09594901554485469,-0.46857076400793135,0.1533454727316144,0.36116757800312604,-0.3261496366832492,0.5721412417217916,0.1063059728531043,0.5669557889788628,-0.4196738972544175,0.5125439494010142,0.28267543209647666,0.31527516300245606,0.011168382743873431,0.6406843330553472,-0.3353989901817499,0.6525931143083532,0.18896860499843035,0.5139229167179019,-0.1760087258908855,0.6807405537685375,0.5394638174470888,0.27607952518393564,0.39901542639117443,0.5527932629122096,-0.15944511279294252,-0.03653018851397265,0.3400918405290568,0.5962081161718901,1.0,0.6936934073870002,0.5317263719963856,-0.34264265214830325,-0.07532006263416177,0.5749997669430464
