,Fusiform_L,Vermis_10,Vermis_4_5,Paracentral_Lobule_R,Olfactory_R,ACC_sup_R,Thal_Re_L,Frontal_Inf_Oper_R,Temporal_Inf_L,Precuneus_R,Occipital_Sup_R,Occipital_Mid_L,Vermis_9,Thal_PuA_L,Cingulate_Mid_L,Occipital_Inf_L,Thal_MGN_R,Frontal_Sup_2_R,Supp_Motor_Area_L,Thal_MDm_R,Frontal_Sup_2_L,Putamen_L,Frontal_Inf_Orb_2_R,Cerebellum_4_5_L,OFCpost_L,OFClat_L,Vermis_1_2,Thal_PuL_R,N_Acc_L,OFCmed_R,ParaHippocampal_R,Calcarine_R,Cerebellum_10_R,Insula_R,Cerebellum_Crus1_L,Temporal_Pole_Sup_R,Cerebellum_6_R,Thal_VL_R,Cingulate_Post_L,Pallidum_L,Hippocampus_R,Thal_LP_R,Lingual_L,Precentral_R,Vermis_6,Cerebellum_7b_R,Cerebellum_10_L,Temporal_Sup_R,Angular_R,Thal_PuA_R,Postcentral_L,Caudate_L,Cerebellum_4_5_R,SupraMarginal_L,Hippocampus_L,Thal_AV_R,Calcarine_L,Cerebellum_3_L,Parietal_Inf_L,Thal_MDm_L,SupraMarginal_R,Thal_MGN_L,Frontal_Med_Orb_R,Cerebellum_Crus2_L,Vermis_7,Rectus_L,Cerebellum_9_L,Thal_VPL_L,Occipital_Inf_R,Thal_IL_R,Frontal_Inf_Tri_L,Red_N_R,Thal_PuI_R,Precuneus_L,Rolandic_Oper_L,Paracentral_Lobule_L,Frontal_Inf_Tri_R,Cerebellum_7b_L,ACC_sub_R,Thal_LP_L,Putamen_R,Frontal_Med_Orb_L,Thal_IL_L,Cerebellum_Crus2_R,Thal_LGN_L,Lingual_R,Cerebellum_8_L,Frontal_Sup_Medial_R,Postcentral_R,Parietal_Sup_L,Cerebellum_Crus1_R,Thal_PuM_L,Cingulate_Mid_R,Temporal_Inf_R,Angular_L,Pallidum_R,SN_pc_R,Temporal_Mid_R,Raphe_D,Thal_VL_L,Frontal_Inf_Orb_2_L,OFCpost_R,Cuneus_R,Red_N_L,Cerebellum_9_R,Parietal_Sup_R,OFCant_R,Olfactory_L,Thal_MDl_R,Frontal_Sup_Medial_L,Cuneus_L,Frontal_Mid_2_R,SN_pr_R,Rectus_R,Frontal_Mid_2_L
OFClat_L,0.21324793787852847,-0.2334037045437987,0.29247810891288356,-0.0615099549110843,-0.10803337388754373,0.016686466530039006,0.11228626846881169,-0.21033771614697933,0.028375327517993643,-0.1926272863813264,-0.10010834081756706,0.5677646195092395,0.701792685972416,0.42570922408820183,-0.3202932350843727,0.3638837856612505,0.27664210628746116,-0.25709206184763744,-0.11456047135171171,-0.1874676277841607,-0.2172270428979889,-0.047854622111954015,-0.49469814309781546,0.2997113948815792,0.46564839392293356,1.0,-0.5185253561744354,-0.07719703974280612,0.10391234853434017,-0.10286167825490403,-0.24242081906286864,0.3773480230626393,0.16580914406310404,-0.0440899032753904,-0.24531384345462084,0.4824154955679074,0.6083273364292965,-0.23985260378622436,-0.04319078461505702,-0.2640924608535308,-0.4233599819516942,0.04671832708305531,0.5884684498099735,-0.20988643077462135,0.6677907262501392,0.4504623591195462,0.6289291394272518,0.029748886967160056,0.17634432156382254,-0.006015345187201864,-0.4895574621386812,-0.48662225058696307,0.3204203011560298,0.26958701906314386,-0.27040406381521803,-0.17837863335733944,0.40092873673884466,-0.0009396246246662844,-0.23208665068797277,-0.021628454415173505,-0.07872067352379748,-0.08464559714279636,-0.300102985332982,0.5175131441705009,0.4576345426595901,-0.026069523739499098,0.7206223136287995,0.4118207996958841,0.6462262107039122,0.12944431366753542,-0.03562570903769268,0.5378962434101802,0.1549430693799659,-0.3216338393855682,-0.022775019883045977,-0.3681228311908031,-0.31590378747195896,0.391117783258871,-0.06698041028290942,-0.5102707158734935,-0.04491293711970675,-0.020465393777501818,0.34501131675225283,0.6851530031821571,0.6214676799317651,0.44373961803076717,0.7568356831866911,-0.1802791701113227,-0.29539424947106424,-0.41306918500990797,0.6485885159416678,0.5925362752326918,-0.10743935372361575,0.2932913798643235,0.30691883682002197,-0.3396398138166237,0.01998536286241621,0.40421403395626043,0.5202455477538772,-0.3805404619497739,0.23126583875532783,-0.2433024851282668,0.12350493785480085,0.29499901869070144,0.6759368995891066,-0.32255704990991635,-0.40602167926311855,-0.4379660569331578,-0.20080023914381467,-0.30799149003979526,0.13236072895225406,-0.48631926927993435,-0.2827989632029274,-0.42299765874855244,-0.06003348999338306
Vermis_1_2,0.19262038836915304,0.6853504923904943,-0.031146325599634782,0.4104960944766378,0.32678452137058966,0.17757458019352457,-0.0764551578347206,0.4833111806257245,0.47492600089391884,0.34470364960770233,0.28533221872954584,-0.43960556272836404,-0.6669701451903827,-0.14511565963142475,0.5049189021002145,-0.45747554211083435,-0.046010629343663526,0.6167095907623827,0.5734907381864685,0.1717625310338384,0.6226812674756886,0.5336210218804381,0.6743614819208459,0.033520136856180056,-0.09958910043576936,-0.5185253561744354,1.0,0.33535001060307223,0.23683770720503794,0.1853724608257214,0.5360640954184894,-0.25992019587561777,0.18678328925983542,0.4231566404883661,0.14580587905962258,-0.29769697742727685,-0.4175929697976868,0.24167361011571858,0.26431167910941367,0.5184820702633735,0.6390874004442434,0.15906794461888352,-0.47329812030364604,0.580689079195402,-0.48727197190890903,-0.43881338797142144,-0.20219192047178608,0.24733437435423805,-0.014221437068375014,0.06750572376086689,0.6224703427396802,0.7111371111393984,0.13816204289822823,0.10914687299708176,0.6015136612008011,-0.04756072480187212,-0.3475581728116286,0.42379786685656967,0.4106958391088418,0.29289882360862796,0.4411169573776144,0.176189996103837,0.1338370859378502,-0.495359765434458,-0.33788486781786625,0.2694970719069232,-0.4207390308052698,0.025202589047628232,-0.6712213943072856,-0.0827054080796302,0.4160104010323775,-0.4350850884273899,-0.022828251180573505,0.4367316124903193,0.47277871649221725,0.6134148976053814,0.5990647532408454,-0.32077879643653556,0.09891124353488756,0.6364399611096415,0.31635769176891393,0.1833171087588366,0.025953199545451177,-0.6123656691628714,-0.37461339450832554,-0.2476715553487656,-0.2653895507035196,0.5166516735926764,0.5724494547318054,0.47573098657965796,-0.5275452347125187,-0.23274845455644458,0.4018520062544342,-0.1053398795970723,-0.23644333881769838,0.4815387189687342,-0.09842197799689159,-0.3323575656797118,-0.34022205330154254,0.6913700587809962,0.21282628539222045,0.4407344911832094,0.03410819482348166,0.06057260035381529,-0.41161486710681144,0.3593305133890524,0.5049445420048315,0.6292165590094829,0.14645326909017645,0.6322653615084645,-0.07055003592095964,0.6907414729800335,0.5473102269095413,0.5462996493371874,0.5556072141407661
Thal_PuL_R,0.4229309788804933,0.30051287879377037,-0.1967280022391061,0.040190592043074236,0.08955780643430884,0.19887765638793628,-0.1679657010724377,-0.08828799065904924,0.40856276191097857,-0.1634094397548545,0.038096173246053744,-0.04470773827451906,-0.18094121729782778,-0.0846797730294902,-0.07049789663639988,-0.1469671970037352,0.16433588828441,0.25061388455865125,0.3376978091261319,-0.10306327764127497,0.3069825618123196,0.2853712317935506,0.3190726795537991,-0.22626388457965793,0.44748849691009274,-0.07719703974280612,0.33535001060307223,1.0,0.2282952842352646,-0.025064777754542456,0.21319167939757191,-0.2917057264997498,0.141392436080997,-0.00660153241001749,0.18164204133916934,0.3223446368596643,0.23268148768926286,-0.11254772587048205,0.2207279885716468,0.10860697864311739,0.10256806280864252,0.7441718772564679,-0.15134225658501868,0.147290855498909,-0.11906517211021751,-0.0887268970539051,-0.00432251324092538,-0.019711902646801723,-0.12633452676629653,-0.41518469275617254,-0.04863088696193841,0.15726175704861378,-0.0007386934364789487,0.29443089378162907,0.18500635190394996,-0.5065561012422259,-0.3716878206299766,0.24705239833865736,0.07931697084263217,0.2148579000280889,0.13857310889501737,-0.26432571752186723,0.20233716693369613,-0.10303297389254047,0.12703403075287029,0.03185074387900363,0.14079832354328276,0.25360191835487345,-0.2747007254237037,-0.06902453024424234,-0.035893042961871555,-0.2252824019397818,0.037475273201113914,-0.1689584517286303,0.13173520955955792,0.009945965444517382,0.045867228626313115,-0.08029897001415509,-0.14277159016272375,0.42720227808443906,-0.012774111424749796,0.08036388887987296,0.2830430615702023,-0.0260489754464139,-0.1850383835919627,-0.10928615542085367,0.11145654005527648,0.3992021669188083,-0.01536434299829377,-0.08541600173614394,0.05407313475056819,0.1300608502865468,0.08431844534902716,0.028318467510012487,-0.0621049954245353,-0.042106734816369416,-0.29686446277366335,-0.2707365733083732,-0.17788098291601098,0.29235008522401756,0.42770249103423374,0.09452767280255904,0.07377558347315925,0.013550063050632685,0.1494346856887559,-0.20447867701337272,0.18827750914344124,0.3561408060316863,-0.055438221757221316,0.2673039074233306,-0.1863896125588393,0.149826353638704,0.14780468895307708,0.10135025964067274,0.2958295095952367
N_Acc_L,0.2591928730656272,0.4475801287094852,0.1762211265729756,0.26521506217400276,0.6410276349146962,0.6159840376663258,0.12088659987615377,0.39294767337528475,0.3021402136123057,0.20182555292951898,0.06779913328063021,-0.15394443586201811,-0.2670590954829614,0.4175656943370312,0.19403499090517637,-0.22472945394937371,0.4245118004702922,0.5644817507106645,0.5322027652795175,0.23889689581627174,0.6710628103575206,0.5166054793527571,0.5874276567597935,0.33611170986933,0.4638526022079209,0.10391234853434017,0.23683770720503794,0.2282952842352646,1.0,0.23761743967797402,0.47536272807022967,0.02535099546483971,0.368067037552608,0.526392452969756,-0.37111464373422837,0.2745037526442671,-0.10776256159317765,0.2364633641474263,0.2860219822466172,0.7423700937642651,0.5767016554278266,0.017007040008367755,-0.18973639796394154,0.5871931507151957,0.14918777198733268,-0.25526669196086516,0.12821094050876186,0.5917561536488118,-0.05974787802029866,0.0995410583067813,0.21560719664732939,0.1615740404995477,0.3923694193174129,0.18642488207953953,0.30739979352026037,-0.05891042881268236,-0.12300495159393598,0.8076339368522315,0.08624064239735241,0.024658868060385204,0.29631223200158413,0.6043419088849448,-0.030176310847961744,-0.32607214692437153,-0.18108764386749027,0.66190455553651,0.1741312555232835,0.6105451589237241,-0.25398911089621484,0.0213404370037068,0.6268804031366143,-0.23229688517071503,-0.13680175427683822,0.17774500854392836,0.5444050258193914,0.3292641694630789,0.544148743484013,-0.26027213854982617,0.4296425716502549,0.33615626157135325,0.7141212326134974,0.2577255779426309,0.28039793983178196,-0.10354209688261906,0.5114330063745336,-0.04475011583645492,0.23708163052374429,0.599396443333948,0.3678688139426101,0.08858014715486344,-0.2813556669059972,0.2701761126050294,0.2168450945070551,0.2668812033432667,-0.13672646759383839,0.32230186131334987,-0.003053529411591355,0.14802786955805194,0.028047970201695843,0.5089206860362976,0.3617733729454002,0.6667219390854005,-0.03974681978371617,0.6837918757309863,0.13249129577216337,0.0491849952441235,0.681943904672039,0.4843757955992134,0.11515001101250029,0.5664922772937485,-0.22157431939920366,0.5423159656488225,0.4103301845154329,0.585229285469179,0.5981848677876772
OFCmed_R,-0.08143229858495787,0.11237799275140167,0.05112010833071648,0.06302293721779734,0.08062672383822542,0.07324575084367949,-0.16090165778366922,0.30721452886006817,0.14542485506858285,0.18624160274668114,0.03834114841144336,-0.13058025974696244,-0.19280946529302084,-0.04624105906892761,0.1829701444890298,-0.15716455183415476,0.4363442540368916,0.10381857807444414,0.09632937556195575,0.10687609970626055,0.18324521537249713,0.1551876237517604,0.15502619486817126,0.19540746436310555,-0.009349282331628374,-0.10286167825490403,0.1853724608257214,-0.025064777754542456,0.23761743967797402,1.0,0.2855956287339463,-0.04412056487821305,0.031488750429461955,0.19781011416818567,-0.17071027031278296,-0.16257787382955383,-0.30381458616681645,0.3061653490439626,-0.0996506605013882,0.24688286013262253,0.29528892940949797,-0.15140729873544817,-0.2013261476008787,0.16346905013737542,0.008234119912281993,-0.07283041110300781,-0.01147232156553855,0.04890607263226236,-0.05686313702317861,0.41806198044199466,0.1929078256451237,0.14435722305895038,0.12175167419839651,0.07672692617496198,0.1861639597718348,-0.2988949199684791,-0.05026126816575339,0.23784183900970465,0.04265671102758972,-0.11708243611669589,0.03167848947030727,0.3864670221544345,0.1306595420112786,-0.05504039545790387,-0.2700722087330269,0.33936468614674525,-0.15826208439112827,0.15700938129459577,-0.13610634822846435,0.35869716698755527,0.3967896598929719,-0.06048224492371935,-0.4867617915888574,0.15172166433681566,0.2522561877017209,0.17757681857741894,0.30066776463203054,-0.1980012140306729,0.1519879015016529,0.09897443695620563,0.3729859929678469,0.3722576746287214,0.010570428856498393,-0.2911781807274868,0.1753316228165742,-0.115389924500709,-0.13300838913291815,0.051690309662136585,0.2171352078433245,0.08733354362759381,-0.20771490152972438,-0.10188345477323442,0.039534619310332725,-0.12446702386579567,-0.12156798635123214,0.48646142568658857,-0.0992978831496342,-0.01974647867404457,0.0020190034339940383,0.2628783229442722,0.035188711551637844,0.08402264948653863,-0.03893101431169573,0.1428137941961152,-0.20464435307320267,0.14339646109464832,0.16837817672235364,0.29658155270289616,0.41437067556478796,0.2401390054759994,-0.07044880717785526,0.20619287187751942,0.28547281053856605,0.0404557509914142,0.18300325291810113
ParaHippocampal_R,0.4282390179901386,0.6563437047535425,0.2987863298340246,0.49868161009681244,0.4628984724509932,0.1943032252394078,0.06204973509621158,0.7117272043927966,0.5484013235021209,0.5372677744023048,0.4176562040617589,-0.15734202068788378,-0.37192467122927636,0.23217483660585156,0.5320814157797803,-0.2327933486035211,0.41885371401189897,0.5901951542539873,0.5892079026310992,0.04561159694087379,0.6497579711711746,0.7047214713142387,0.6693821375838397,0.3262764262582434,0.09483617482514764,-0.24242081906286864,0.5360640954184894,0.21319167939757191,0.47536272807022967,0.2855956287339463,1.0,0.17020820864488842,0.48274004068841025,0.589727735071774,0.09634051191804018,0.0047300107573297594,-0.09637585789519094,0.21109939145856466,0.5071393312943292,0.5888237239540905,0.754143159314784,0.16701288814158247,-0.09110850354887913,0.6635213325761697,-0.07895942456169697,-0.3557588491827095,0.1377210425630989,0.6156410374532172,0.23777538047648966,0.12551488504591027,0.5106930811988197,0.5436613300743968,0.49712675799544187,0.23251650803701948,0.7272842404033375,-0.09458893419754201,-0.0019662421923485047,0.6131637852717409,0.35825183671709243,0.26950184017665213,0.5342912689969735,0.309033886096551,0.046080544341464504,-0.31939102498251976,-0.13389177336702165,0.3815291566878983,0.023205026935896187,0.43938845161212087,-0.3667926364397687,0.11466197980907976,0.5356907804157005,-0.31663765018731815,-0.07730298698503728,0.5426337736363682,0.5790674087853088,0.5924223033811233,0.7796530071495364,-0.23024868156113995,0.25840710572282644,0.5311182978770813,0.5848890985310375,0.3558767437172937,0.11962632415126505,-0.33223864688254184,0.007698193785733308,0.1480888445104378,-0.009542912295384719,0.42457183203093396,0.6573655554964054,0.45477828914622637,-0.27972718790884504,0.23170536849652054,0.37199802960108463,0.37908161456212186,0.0022959689242088278,0.6004309033596713,0.14647788239534418,0.16411093664655965,-0.29655987175042303,0.6042057357901336,0.29899866347508874,0.4742279471714782,0.32061512979665374,0.390274886844632,0.05509155471212138,0.396024036276716,0.5365177472575615,0.6810934976335772,0.04665507213079062,0.6019492388407868,0.07541880919695863,0.6931128466161649,0.496047944386515,0.4938200986334579,0.5132078986915612
Calcarine_R,0.3961413956336938,0.12019081097376143,0.8563820019681633,0.2739871924145584,-0.03629869119758185,-0.044397049666003406,0.07396301596583016,0.3286288225684027,0.13852375374360376,0.5412674504121435,0.44260676776673696,0.528925720218989,0.5396094039246155,0.47033260904088386,0.17707166674046926,0.49230895181745243,0.24128718795606396,-0.03736846758944826,-0.04217531777393176,0.05421790063748336,-0.05943275171112245,0.26190804817675706,-0.1563010041907268,0.7350164322222843,-0.10181677109921898,0.3773480230626393,-0.25992019587561777,-0.2917057264997498,0.02535099546483971,-0.04412056487821305,0.17020820864488842,1.0,0.3360123754604302,0.3411082898683475,0.06634329166683968,0.2743194756317651,0.46461534594621806,0.13442181121142974,0.3003544271382884,0.02613193191992957,0.0714996935932048,-0.22201186495148134,0.8103901768829904,0.10348827307099534,0.6664160850601654,0.3376660618261996,0.5116477776221067,0.43723791441157633,0.6464971545981251,0.3588744348872961,0.04158604530369059,0.005695001155837556,0.698160579568212,0.27798601201720263,0.2438121369073259,0.08404076899999172,0.9345041737116893,-0.022578847603698805,0.22304690213446168,0.10193502487873803,0.22451370830490325,0.12490503567866004,-0.2571003841659166,0.35249313526731324,0.3760447975769908,0.04366515980088574,0.42897575940312194,0.41103675623339336,0.6151684078369822,0.23362630679422078,0.10309174364011657,0.40573421456085823,0.09535102620073005,0.3763755959035152,0.17731582477661226,0.0888709044855503,0.04441371657013117,0.36075244024337716,0.007897013053759578,-0.3598859516306502,0.28511613967513605,0.14044510644692626,0.18012597142469328,0.4137869733665196,0.43202224958859164,0.8982903347753038,0.5154102559606012,-0.12946618843238464,0.23777960921762598,0.2085433138367925,0.39115326770490494,0.5670423731045116,0.20919774125385177,0.6149410474853138,0.6320666319032954,0.09016498073806983,0.10073373801005363,0.7822829636226122,0.34807257642749406,-0.10476838610427656,-0.04919753681823977,-0.06010943973089703,0.7106420232313158,0.25870658877233094,0.3996092178346962,0.29818342010059923,-0.21196259918715643,-0.22134940965413102,0.03193614372071821,-0.0834085783650159,0.6018599754699493,-0.03700586301818583,-0.07610166456991228,-0.13339957270338762,-0.032487578432593714
Cerebellum_10_R,0.5370339843787564,0.44567387679351456,0.39949573676817157,0.3907109403637493,0.28838237243556947,0.277861273542657,0.10724991049063334,0.4813242945983828,0.4694642646150343,0.36589813124145476,0.4210126583232348,0.2264163952693876,0.08157065927719623,0.4186392756536265,0.4554943139652977,-0.013384520559932141,0.31479096701533915,0.4684798837378182,0.5394638174470888,0.12897522394064992,0.44994841193316343,0.6858951620377797,0.3064778772003978,0.5636224145422826,0.1677394505687889,0.16580914406310404,0.18678328925983542,0.141392436080997,0.368067037552608,0.031488750429461955,0.48274004068841025,0.3360123754604302,1.0,0.6711357103336534,0.08746880042098187,0.29181059399667975,0.27823782692895077,0.21296470028695966,0.47104922936217763,0.4600895769915011,0.43665882697457187,0.035139483829388564,0.150549461163694,0.5844181778523291,0.2898417289488499,0.011268097937338602,0.5872206901236693,0.5513898713487836,0.26875940594260644,0.17392502735332166,0.3104832857687546,0.35929102921709694,0.6696157035798429,0.46514500606798737,0.5425700499960526,-0.09056416314440402,0.20317670924648706,0.528800931552527,0.34114419130690943,0.2653591171272959,0.4681299485478492,0.27068142494587083,0.08110940162771534,0.0009163790497498139,0.1706946701167019,0.3516459450161593,0.414413854662956,0.5057026522339508,0.02015167299511924,0.09590148754261651,0.39626992717904225,0.03078935242838322,0.08046951597091935,0.3181509656128993,0.6075838987057041,0.44646259159541013,0.45551479212261653,0.04272423744570708,0.056093948848250016,0.19729547248480783,0.49975262596557984,0.14270717587442322,0.25223047648240404,0.15519789092509975,0.32048702833850234,0.2927719442068067,0.4266189701819681,0.3711362009646037,0.4528594286746206,0.20423221299207348,0.10788979776422614,0.5002439820377507,0.4939751907803663,0.42419491307881396,0.28990941415862276,0.3419408965678912,0.058416913948350774,0.30166643949796473,0.02999048427020661,0.34410795333538496,0.2707495028329064,0.3447011499436656,0.30319240213883464,0.42881518633718646,0.4234313339665276,0.12565004908355867,0.20009185931806972,0.20706762804262424,0.026216681324690762,0.4777640936668669,0.124676543829957,0.39208695768102103,0.3193101543448059,0.2049106332336605,0.46604858270662514
Insula_R,0.3125213386323748,0.6838529015733426,0.5362550906079334,0.630205105599267,0.4581840521837242,0.41906779872789107,0.1378320795771907,0.7940367572986055,0.4329971813907579,0.6202525826451272,0.44883921775826313,-0.09560567374523304,-0.2266510437637326,0.48280356162345006,0.6990815251376914,-0.06717551522728912,0.21412409072905972,0.730075411826492,0.6471510162755338,0.3712759163212044,0.6530353110870524,0.8149944444670084,0.6100326905896436,0.6846760321297853,-0.018956443048194885,-0.0440899032753904,0.4231566404883661,-0.00660153241001749,0.526392452969756,0.19781011416818567,0.589727735071774,0.3411082898683475,0.6711357103336534,1.0,-0.01750719143001351,0.02114426588065591,-0.13703749070829982,0.4448542512081418,0.5596359141146257,0.7441548976626609,0.7595693361332477,-0.21314109820194083,-0.04842785099215578,0.8193319280997639,0.1335498132187784,-0.1766216034884075,0.3429326698785963,0.8014522345939432,0.30051812107875486,0.3882964483241169,0.5973977888138793,0.6027797659580623,0.678872589326777,0.2935042513852471,0.71739085289852,0.03763456502297874,0.21162347661299669,0.6485362521024093,0.42393873616876643,0.2668047964137316,0.5859791410982242,0.5583813416487079,-0.09231017254078594,-0.23642105467132357,-0.1290098964035366,0.5230565840726363,0.026167650594684486,0.542941129407337,-0.18872283585263303,0.01106498738789748,0.6716933125965245,-0.07776084355399936,0.03814399019201827,0.6249338860277676,0.7186546707950088,0.6811680731022389,0.7571244896101211,-0.10866165574740821,0.2057224078135365,0.3095399499012982,0.7614214851797036,0.21084860586979115,0.2262018415347563,-0.17589536625134516,0.30883648789530216,0.21518825703648092,0.21422748462482075,0.5494973491287428,0.7403412836407286,0.44409494916794695,-0.25754021671250266,0.3022620182348843,0.6172680065183125,0.40430586938326896,0.11149773476233739,0.5873780581977429,0.002887950760811379,0.33667522076790296,-0.012926297167183236,0.6989048930572094,0.19510150184661693,0.6007912216398046,0.2915843750759718,0.551073717206809,0.03135418813368752,0.37454051604468835,0.5220559025769241,0.39292500531612207,0.16254294266703803,0.7164041061546723,0.1405957875998996,0.7234990747636846,0.4646147671983512,0.49959319000217783,0.6013112428159032
Cerebellum_Crus1_L,0.19551360969285322,-0.012256682313068546,-0.010187395382416633,0.04823379101998641,-0.22153758926460487,-0.08159660144762804,0.07387364570120274,0.04675308923732617,0.1412375939421332,0.09504812181182244,0.21293277385359458,0.04354466033069712,0.04848619369725516,-0.19415562293405456,0.03116465617315075,0.08409274125007853,-0.13296197895820863,0.07605703123526979,0.0500920489721103,0.05229907642536608,-0.0030070185993937067,0.08532721466973579,0.08147617040915402,-0.12170042741434536,-0.10030147203130317,-0.24531384345462084,0.14580587905962258,0.18164204133916934,-0.37111464373422837,-0.17071027031278296,0.09634051191804018,0.06634329166683968,0.08746880042098187,-0.01750719143001351,1.0,0.007618113315243556,0.15943853111146572,-0.025699053155579542,0.11885766682440345,-0.2174201055958469,-0.06867325576675586,0.2993386524365922,0.1897434150111368,-0.060663529550024645,-0.2605274054816058,0.09917802427798957,-0.000493440927848542,-0.08122443122861872,0.14898539515323997,-0.2807125961695254,0.03956099247294759,0.2604738608692831,-0.06899656117883876,-0.014057045971896097,0.2244301298942599,-0.13917703187696354,0.11146163584408826,-0.3685489709878811,0.12107579491214128,0.41595075111843627,0.04746344095418386,-0.4743339873813824,0.17579718147281903,0.17950216803783978,0.30394486492923695,-0.5064695237466349,-0.04888735752623045,-0.07725964878244622,-0.007528753208902854,0.17683600598928653,-0.2718703818290883,0.099696094570353,0.19898004908894584,0.10486616163207566,-0.11056554774401123,0.0687132521378392,0.030069071001830157,0.21959851840557246,-0.31251903120648156,0.22958805868473087,-0.2914153752665846,-0.01130076230019778,-0.2618285679718242,-0.022304246225549825,-0.4679295059447742,0.18736642395319822,-0.09489074937309595,0.02859586088153674,0.004826830925642857,0.12580330117315003,0.22013624972216791,0.04597844113458523,0.05350959141569787,0.09440911513997507,0.11508210681562406,-0.03162910435964284,0.04120060649247609,-0.006480647739423481,-0.1733593067737188,0.020278497217502394,0.030461880797819214,-0.22471022747326308,0.32833219303705974,-0.37780450866986987,0.030899058565612446,0.1322206064991027,-0.17989673086085964,0.12506384752632965,0.02329258246030791,-0.05641464546841618,0.24698907154666283,0.03780112241693584,0.019943121538277823,-0.20710056934082893,-0.034317336579440486
Temporal_Pole_Sup_R,0.36347164606912125,-0.12323393309281201,0.11555825218231155,-0.13846095897996927,-0.014498310215555112,0.23913470079405194,-0.06123356599888185,-0.22959552129619537,0.1231029597243372,-0.22070876441872062,0.10573987380168834,0.5086975015025634,0.4407439350650534,0.3400179195091818,-0.33505860205735993,0.3748656905945839,0.3567688532547596,0.007016820339557502,0.041680115181203646,-0.11727858127552529,-0.03206213833125242,0.08641161091651793,-0.024586274475468385,0.07529119080602091,0.5857360084875324,0.4824154955679074,-0.29769697742727685,0.3223446368596643,0.2745037526442671,-0.16257787382955383,0.0047300107573297594,0.2743194756317651,0.29181059399667975,0.02114426588065591,0.007618113315243556,1.0,0.6110345971756609,-0.26425381580292634,-0.006443678499368229,-0.06624447372079272,-0.22345528906376103,0.3485088426405216,0.40110874157401927,-0.04697697331192097,0.4415083475675598,0.34794852721679304,0.35949611591299685,0.2605967332029718,0.1741286123172867,-0.29839374460346096,-0.3479433304322129,-0.3630561360965066,0.2660689855018529,0.25020876267852643,-0.17881118775790253,-0.4237499732518253,0.27764524056062884,0.10827807687486275,-0.03127654767815527,0.022470431290703304,0.09254558970880895,-0.2617562348023222,-0.08170340487220984,0.27245013900215964,0.5135454187953147,0.06008649425846508,0.6237071406917098,0.3709275541862165,0.4493906978043842,0.08459170928989447,-0.1861078210263447,0.3429397333103396,0.14088784716378353,-0.23301879893006397,-0.05361508241561157,-0.28140579881608674,-0.21414081033398735,0.2827080813169428,-0.17834060179520755,-0.2579701910995569,0.036750041687904314,0.029903449911031377,0.383007703230341,0.6105045946176653,0.3057886863933193,0.31361973462496867,0.6429218130049175,0.14359618911867694,-0.21361268036159678,-0.22326703571863402,0.550653988938668,0.4231854427575141,-0.16212602372892482,0.4041148732020002,0.2767141665218984,-0.4575391661655295,-0.1561104785421688,0.4306902207334685,0.3640247146352824,-0.26345528359819115,0.2428995554494578,-0.030537073090396636,0.30604754926592925,0.28175145446766364,0.6078252798635677,-0.303198989894841,-0.05173572236829487,-0.11895981840498986,-0.17894907587835868,-0.10567093393506177,0.2706984122623573,-0.22174777091159528,-0.10501042396481015,-0.241051889655377,-0.0181428828560443
