,Hippocampus_R,Vermis_7,VTA_L,Cerebellum_9_L,Heschl_L,Cerebellum_8_L,Vermis_6,Thal_PuA_L,Cuneus_R,Cingulate_Mid_R,ACC_sup_L,OFClat_L,Angular_R,OFCpost_L,Amygdala_R,Cerebellum_Crus2_R,Frontal_Med_Orb_R,Temporal_Pole_Sup_R,Postcentral_L,Olfactory_L,Vermis_9,Red_N_R,Occipital_Mid_L,Thal_MDm_L,Thal_LP_R,ParaHippocampal_L,Frontal_Inf_Orb_2_R,Frontal_Mid_2_R,ACC_pre_L,Thal_VPL_L,Rectus_R,Cerebellum_Crus1_R,Temporal_Inf_L,Frontal_Sup_Medial_L,OFCpost_R,Cerebellum_10_L,Thal_Re_L,Postcentral_R,Rolandic_Oper_L,Temporal_Pole_Mid_R,Putamen_L,Cingulate_Post_L,Temporal_Inf_R,Precentral_L,Thal_AV_R,Parietal_Inf_L,Parietal_Sup_L,Occipital_Sup_L,Calcarine_L,Vermis_3,ACC_sub_R,Putamen_R,Thal_VA_R,Cerebellum_7b_R,OFCmed_R,Cerebellum_10_R,Amygdala_L,Vermis_4_5,Paracentral_Lobule_R,N_Acc_L,Cerebellum_6_L,Thal_PuA_R,OFClat_R,Thal_AV_L,Calcarine_R,Caudate_R,Thal_PuL_R,OFCant_R,Temporal_Mid_R,ACC_pre_R,Frontal_Inf_Orb_2_L,ACC_sup_R,SN_pc_R,Thal_VL_R,Frontal_Inf_Tri_R,Frontal_Med_Orb_L,Cerebellum_9_R,Vermis_1_2,Cerebellum_4_5_R,Paracentral_Lobule_L,ACC_sub_L,Temporal_Pole_Mid_L,Precuneus_R,Pallidum_L,Frontal_Mid_2_L,Occipital_Inf_R,Cerebellum_Crus1_L,Thal_VL_L,Thal_IL_L,Fusiform_L
ACC_sup_L,0.2945002571830897,0.09416985047604938,-0.2262137405354685,0.20252264252602278,0.5443091629342329,0.23987711416592,-0.10614965433812099,0.11254412909842575,0.11397875572651457,0.16142345128535687,1.0,0.009502168142428241,-0.1337982549394199,0.6058871613994002,0.06629158725068851,-0.03524213627654128,0.13233409473884739,0.39073100794235727,0.08699442871162605,0.4491557259247919,-0.24278855788871226,-0.22652188904631626,-0.11031420541362341,0.12943073935703908,0.5934511977142302,0.47570470567914763,0.47914988894236316,0.4038535479218178,0.6891110651392915,0.4270077295500016,0.23955959286885709,-0.04014815967178684,0.4528171606348225,0.4785012895736023,0.3462852884378531,0.10558359805397573,-0.12995059400392114,0.194893969935745,0.32808832946856864,-0.16742306538831217,0.43069010477653746,0.2095623449176441,0.10002902039918107,0.20674195284956076,-0.45326424627218936,0.07577408045208948,-0.03506306394390708,-0.15370574367004503,-0.3153564318832988,0.17915804271255986,-0.07205419055680344,0.19654138360712875,0.05220181917637602,-0.09808292995727425,0.05591632607372966,0.2795169607409242,0.185695669296746,-0.13161517231708317,0.17058374480146224,0.5081806513737457,0.04093611617855241,-0.41895571875367205,0.46207408765012903,0.15298823272496598,-0.21852669330694316,0.24287291980488232,0.7146400794636607,0.38938750500392966,-0.127308984062839,0.40172455788707495,0.540022657669981,0.5126999307555632,-0.19496636510461318,-0.0006828357706171495,0.2640070050728441,0.05214616807424157,0.17750564330585542,0.33479615033463034,0.0943663216049168,0.2016387780141379,0.25615036659800183,-0.23246497924933404,-0.03644989981116543,0.3185654354014782,0.6077132416264244,-0.30319272518351714,0.04312339261209672,0.33450360367367815,0.2697481873955982,0.39468004473304413
OFClat_L,-0.4233599819516942,0.4576345426595901,-0.13323617438712138,0.7206223136287995,0.4413746336997136,0.7568356831866911,0.6677907262501392,0.42570922408820183,0.12350493785480085,-0.10743935372361575,0.009502168142428241,1.0,0.17634432156382254,0.46564839392293356,-0.542714878903957,0.6851530031821571,-0.300102985332982,0.4824154955679074,-0.4895574621386812,-0.4379660569331578,0.701792685972416,0.5378962434101802,0.5677646195092395,-0.021628454415173505,0.04671832708305531,0.06562677780954831,-0.49469814309781546,-0.48631926927993435,-0.31271357464106775,0.4118207996958841,-0.42299765874855244,0.6485885159416678,0.028375327517993643,-0.30799149003979526,-0.2433024851282668,0.6289291394272518,0.11228626846881169,-0.29539424947106424,-0.022775019883045977,0.6060215313696418,-0.047854622111954015,-0.04319078461505702,0.2932913798643235,-0.4194610098235597,-0.17837863335733944,-0.23208665068797277,-0.41306918500990797,0.6079184199713782,0.40092873673884466,0.22803896833635884,-0.06698041028290942,-0.04491293711970675,-0.24658402448648883,0.4504623591195462,-0.10286167825490403,0.16580914406310404,-0.6288649256601955,0.29247810891288356,-0.0615099549110843,0.10391234853434017,0.7738012992299959,-0.006015345187201864,-0.44056667481179596,-0.5013229259298783,0.3773480230626393,-0.09440280707281608,-0.07719703974280612,-0.40602167926311855,0.40421403395626043,0.12366527928841801,0.23126583875532783,0.016686466530039006,0.01998536286241621,-0.23985260378622436,-0.31590378747195896,-0.020465393777501818,0.6759368995891066,-0.5185253561744354,0.3204203011560298,-0.3681228311908031,-0.16055591480476125,0.2836210984252587,-0.1926272863813264,-0.2640924608535308,-0.06003348999338306,0.6462262107039122,-0.24531384345462084,-0.3805404619497739,0.34501131675225283,0.21324793787852847
Angular_R,0.1587400702907039,0.13217022549648477,-0.014341007653895689,0.1749336533262311,0.022711552944668253,0.35818404008368343,0.3491579612166514,0.396735914543087,0.7969142452626373,0.5091420530804569,-0.1337982549394199,0.17634432156382254,1.0,-0.022884319523829137,0.06685991074062203,0.20636576294696363,-0.16850054210962942,0.1741286123172867,0.24362107549506287,-0.006827391524114611,0.23921334369122113,0.25066518093541,0.5260128553766008,0.2995928515287387,-0.04277589680619615,0.11931221976158066,0.04990322253335132,0.13317938643249772,-0.28329311707464416,0.27173884143028726,-0.04573880240881698,0.24079776773169798,0.16834047706694308,0.16042809977522335,0.029191730412281413,0.3112290463687663,0.005428049354800888,0.44936626360750803,0.11463044758701244,0.1304706415848568,0.3139986783213001,0.40653158659219135,0.4190070984833164,0.21160152363138657,-0.04280827789387113,0.530586687185241,0.5854434429290931,0.5037313733288266,0.6504646183541561,0.18997858963287584,-0.04863585033953078,0.25428740560776564,-0.06533757607902954,0.2246498895229258,-0.05686313702317861,0.26875940594260644,-0.08997896719339613,0.5516541953204538,0.606710174866378,-0.05974787802029866,0.22281964307416216,0.2408190287159872,0.05552848773280803,0.028778785748982866,0.6464971545981251,0.2828603764219156,-0.12633452676629653,-0.026179501409311478,0.5882577650197193,-0.20772132005898336,0.06042174555392807,-0.030030934655388457,-0.11520791309152568,0.22626131471741637,0.12450185209734611,0.1237464027910509,0.1812725010526674,-0.014221437068375014,0.47846287414307864,0.2791268163577783,-0.22720599645047887,0.10056029384738276,0.7009182351980954,0.08212019482928508,0.05865155328131938,0.28405144065153093,0.14898539515323997,0.05560982080955323,0.2687813207835715,0.32042902662323236
OFCpost_L,-0.05343488013201044,0.2146070052127435,-0.24774101176615768,0.4901977596011197,0.6523944694008867,0.43889432122758765,0.12074799737805204,0.1756285567500321,0.04696018757929861,-0.10888750885067401,0.6058871613994002,0.46564839392293356,-0.022884319523829137,1.0,-0.19970712239770028,0.22759846963413036,0.08828609771507556,0.5857360084875324,-0.29544736895576906,0.23967256356640837,0.08909513792657953,0.1653683348266993,0.2190412674786736,0.08815088244236066,0.44114403570985566,0.4644699276986929,0.13154219798873135,-0.01869925755202521,0.4292056787859255,0.5199773630068236,-0.042423563482293085,0.25040399765101645,0.38841876779222745,0.19444673483212419,0.09167877649726076,0.24760537049084122,0.0296752203301659,-0.13002628392091845,0.17084720804734035,0.19751136827597623,0.24582809253298593,0.08206229311948984,0.1699026336114279,-0.2511015756507075,-0.3987041286444886,-0.12050014992285116,-0.27442361790519854,0.18572005606726522,-0.08903137444290968,0.11263704303712042,-0.22274714413987157,-0.006383815893611367,-0.1615440268729533,0.07118977374514183,-0.009349282331628374,0.1677394505687889,-0.22108054590238865,-0.15842567352826165,-0.070819148386778,0.4638526022079209,0.3841530879436648,-0.44648393342218917,0.14844466634794531,-0.222226864082915,-0.10181677109921898,0.12165832297843751,0.44748849691009274,0.12355900790769306,0.02376184185460646,0.42364858640414044,0.7060338739647614,0.4400958538963138,-0.15518517984398894,-0.15111601301426422,-0.03549204445995223,0.16986975715210786,0.443354280245529,-0.09958910043576936,0.09645051340417203,-0.15904324372206963,0.14121656610465128,-0.09685896989813145,-0.22715354845659624,0.043335649774567074,0.38355137536207734,0.027579229147929717,-0.10030147203130317,0.012930385953287684,0.3014226686709863,0.46654241766307825
Amygdala_R,0.843535560233036,-0.5742651103291012,-0.08168063508209802,-0.49860499480522985,-0.09949799562427072,-0.3852565110929477,-0.36867291896232834,0.01919873044222869,0.009259659230599392,0.44380126849074675,0.06629158725068851,-0.542714878903957,0.06685991074062203,-0.19970712239770028,1.0,-0.712741907701365,0.10904377150770313,-0.4628471126870519,0.7492503262521696,0.7230036744517784,-0.7048333949833739,-0.41528391824833666,-0.530103018153214,0.15240017397277153,-0.24834433974512288,0.36922063933882093,0.7257374964390504,0.8143138779396623,0.49841468829502045,0.15211608149094882,0.6956321550955376,-0.7320763163491336,0.3242797262000767,0.7298690700006223,0.5985030844614391,-0.19393049704404025,0.13865483277930712,0.7405914090352829,0.5767540320683004,-0.7229233889986145,0.5364270337200895,0.40320393742641075,-0.0002463094320099651,0.7242742031882345,0.15269866779870395,0.42551891235366895,0.5962368334848044,-0.47985749579636733,-0.2033313217953655,0.4152441931182444,0.3446659816084108,0.5837648063044905,0.6583987591454775,-0.5041728700533583,0.42874112191371766,0.22162878920178172,0.8713175051587433,0.13192983662374824,0.504358726486843,0.40626771350836394,-0.6656660981140293,0.3248161427177383,0.7156994330701364,0.7888099359010745,-0.08828535538773245,0.4938269279726305,-0.05345855533258639,0.6774858613195323,-0.15107052292163406,0.25176828871652185,0.049720676834653095,0.2800096257775835,0.08252889482994615,0.5063213590585515,0.7997517863095251,0.29805964550667247,-0.4933324442490717,0.6277301803507904,0.22636893818073967,0.7359144248551648,0.2264180061368357,-0.4788360218836668,0.5966970587871333,0.7056559888843553,0.5241633312767088,-0.658625536654364,-0.06817998115815638,0.7609076387067074,-0.09908812424448304,0.020572415425027177
Cerebellum_Crus2_R,-0.5634519114722196,0.6379236638573514,-0.010528846947325109,0.7794266990857212,0.29601577570279375,0.696310382346538,0.7215831301251754,0.3894010637083464,0.20345193606711198,-0.12801074612161256,-0.03524213627654128,0.6851530031821571,0.20636576294696363,0.22759846963413036,-0.712741907701365,1.0,-0.2616582162260093,0.6105045946176653,-0.6126996410192113,-0.5772401631049536,0.8733067181707346,0.48450940294312983,0.7299381802518939,-0.03043434184240977,0.16840281422079653,-0.08069789472526255,-0.5922749974671669,-0.628924767823441,-0.5168629116802984,0.22485892861769693,-0.5544362190516986,0.8377871847817919,-0.2000485137732523,-0.5040964187755331,-0.40047585375607264,0.5836274724638683,0.013224271689707388,-0.4575883759141747,-0.28265103709970757,0.7446012432445306,-0.20007787452437198,-0.04941529204239567,0.33903576865045565,-0.5333595814055205,-0.13180621938645365,-0.21236047909015773,-0.4528956265517854,0.7235847592459719,0.46702105424790524,0.06348867500389264,-0.07916140671753552,-0.15374227248642844,-0.43620153849304866,0.6568401113938416,-0.2911781807274868,0.15519789092509975,-0.7835784708363677,0.26356374992967274,-0.18475562848059604,-0.10354209688261906,0.8698009544140053,-0.12302822775039071,-0.5830375944077715,-0.6643837307471394,0.4137869733665196,-0.1798131516278726,-0.0260489754464139,-0.5015957074717569,0.4818282528697575,-0.10616297776512827,0.057450793404100586,-0.1400119022708095,0.09403905990362015,-0.31965124751613305,-0.46286365788806055,-0.17391923975342577,0.7750629299726095,-0.6123656691628714,0.2533121999917716,-0.5018088078071453,-0.2482673688018907,0.32178280474743964,-0.2740011887901786,-0.38361464511231985,-0.3405394635771889,0.8135897338653062,-0.022304246225549825,-0.5969758234076555,0.3047090484116039,0.16623681900020193
Frontal_Med_Orb_R,0.057088041638893396,-0.09693261219906568,0.11656470939985962,-0.1092710051308287,0.04896951158779899,-0.22362803600341327,-0.2157690394095373,-0.2090938340768069,-0.08645706116390924,-0.04532734132524854,0.13233409473884739,-0.300102985332982,-0.16850054210962942,0.08828609771507556,0.10904377150770313,-0.2616582162260093,1.0,-0.08170340487220984,0.1137976322689408,0.1437756161001171,-0.22499756364258386,-0.051808721460203766,-0.07559202009748718,0.12730349350047387,0.11709232660704867,0.08678111206701719,0.024395214479497274,0.050411009127665704,0.15296254281769975,-0.05252120642785477,0.01004376673124929,-0.1508091737076121,0.24481181976310173,0.12288381118298304,-0.15914307319159,-0.25411549182453474,0.008320360497436055,-0.011424445369400474,0.1433860666324863,-0.14407435365975485,0.07166666538277854,-0.12267749039332432,-0.21908273975574755,0.10341205287761036,-0.12245799017869834,0.10721135824227941,0.043850907041474436,-0.15164530923726532,-0.24486347535583838,-0.022267025068096705,-0.3301647125568608,-0.12696153747598765,-0.059146385964648045,-0.1351972243233589,0.1306595420112786,0.08110940162771534,0.1628543287295476,-0.28148681120542757,-0.1768725022280772,-0.030176310847961744,-0.1460427528018212,-0.018525011372894203,-0.010681839138357392,0.03996614008456478,-0.2571003841659166,-0.009682958062540619,0.20233716693369613,-0.1223411290641508,-0.3216856124044417,-0.09141520051802958,0.02341176051261905,-0.0019436474027670324,-0.09483580475273923,0.04522777502676448,0.007603028578200478,0.10598935720784741,-0.14833496646045247,0.1338370859378502,-0.09339482215875945,0.08779524660354655,-0.18501697153831834,-0.10100026893910978,-0.08520109562007168,0.029284743749286593,0.07168203931227017,-0.2623032365932226,0.17579718147281903,0.10026273786613686,-0.0612781569963853,0.2117783786006663
Temporal_Pole_Sup_R,-0.22345528906376103,0.5135454187953147,-0.23598235336365556,0.6237071406917098,0.4621445997994909,0.6429218130049175,0.4415083475675598,0.3400179195091818,0.30604754926592925,-0.16212602372892482,0.39073100794235727,0.4824154955679074,0.1741286123172867,0.5857360084875324,-0.4628471126870519,0.6105045946176653,-0.08170340487220984,1.0,-0.3479433304322129,-0.11895981840498986,0.4407439350650534,0.3429397333103396,0.5086975015025634,0.022470431290703304,0.3485088426405216,0.2272209153657763,-0.024586274475468385,-0.22174777091159528,0.03006796553331137,0.3709275541862165,-0.241051889655377,0.550653988938668,0.1231029597243372,-0.10567093393506177,-0.030537073090396636,0.35949611591299685,-0.06123356599888185,-0.21361268036159678,-0.05361508241561157,0.41998071071177967,0.08641161091651793,-0.006443678499368229,0.4041148732020002,-0.3358429321391045,-0.4237499732518253,-0.03127654767815527,-0.22326703571863402,0.4440833995498179,0.27764524056062884,0.10207219813378066,-0.17834060179520755,0.036750041687904314,-0.29672749540274007,0.34794852721679304,-0.16257787382955383,0.29181059399667975,-0.4648936737312615,0.11555825218231155,-0.13846095897996927,0.2745037526442671,0.5737026018596396,-0.29839374460346096,0.017864921979152317,-0.43380481095371737,0.2743194756317651,0.03846782137584349,0.3223446368596643,-0.05173572236829487,0.4306902207334685,0.27946530136559233,0.2428995554494578,0.23913470079405194,-0.1561104785421688,-0.26425381580292634,-0.21414081033398735,0.029903449911031377,0.6078252798635677,-0.29769697742727685,0.2660689855018529,-0.28140579881608674,0.01728941488949256,0.08471220182813877,-0.22070876441872062,-0.06624447372079272,-0.0181428828560443,0.4493906978043842,0.007618113315243556,-0.26345528359819115,0.383007703230341,0.36347164606912125
Postcentral_L,0.6822272509799523,-0.362271352027078,-0.12047153703731345,-0.4364870421484802,-0.0948141074959897,-0.1833221969714564,-0.2912384690417271,-0.028045759805700565,0.25264311140901363,0.6241402253246966,0.08699442871162605,-0.4895574621386812,0.24362107549506287,-0.29544736895576906,0.7492503262521696,-0.6126996410192113,0.1137976322689408,-0.3479433304322129,1.0,0.5024777627296809,-0.5717722880456042,-0.26927369071260393,-0.2930522140737856,0.24958439307512106,-0.2193041073457065,0.3146151037873142,0.6138140264644444,0.7472175007196576,0.3771113912331951,-0.009142318440649073,0.5951728697703552,-0.6239866756492489,0.4426244357273531,0.7289268897528676,0.5384779375009091,-0.1480814072395303,0.1220551607018172,0.8689977093179092,0.6245152152219421,-0.6052832800080965,0.557040253253376,0.342282281014734,-0.026921930713428084,0.9283846800756913,0.25197620172024476,0.7801520392946301,0.8556467978641337,-0.30682615412126235,-0.06416584558170148,0.3198974550548224,0.20260703170958594,0.4618460334499431,0.45476186948417946,-0.3211836495981696,0.1929078256451237,0.3104832857687546,0.7895041556043916,0.18791971754720307,0.5977210679693924,0.21560719664732939,-0.5625299484337207,0.3329328128050059,0.6122349620590681,0.7528399844150133,0.04158604530369059,0.4004404689208394,-0.04863088696193841,0.46299067162931523,-0.2026930090273875,0.037266088839181755,-0.06406126523391119,0.22614287745398365,-0.035458093861634433,0.5260615533678092,0.6569308856248363,0.0996197340701678,-0.48625217889962147,0.6224703427396802,0.30612281861494506,0.9200184853343686,0.12975971763534055,-0.3699279891979419,0.7088864220806762,0.6319200684891372,0.5885182172891867,-0.5609907676924222,0.03956099247294759,0.615036569245306,-0.09955699948050634,0.15785584915505826
Olfactory_L,0.6579315034732386,-0.2691974630907075,0.02254196401601764,-0.27504433258856287,0.15448364280736396,-0.22356417349818905,-0.46257698634633715,-0.1118884404163844,0.05315561043205801,0.2659932604028742,0.4491557259247919,-0.4379660569331578,-0.006827391524114611,0.23967256356640837,0.7230036744517784,-0.5772401631049536,0.1437756161001171,-0.11895981840498986,0.5024777627296809,1.0,-0.6559713890761245,-0.3562367451694127,-0.4337302227206167,0.20623455608136873,0.20238398679926878,0.43428908896604534,0.82212468409696,0.705652022405184,0.7359836450273577,0.271043176280677,0.5790120307733351,-0.4942465058744693,0.5037462745165812,0.6570673503743534,0.5397095877749302,-0.18402724452529595,0.018619911143446976,0.5326066390152566,0.44835080825588136,-0.5055680069743772,0.5591799229643253,0.35881492244021984,0.13227899204415475,0.48129556229881965,-0.1786035019489466,0.30334726319625005,0.41757551629754747,-0.43910900428627336,-0.33433024250193116,0.20348592592138326,0.20050497144122478,0.39564351539168735,0.40052104550998274,-0.4592960045830805,0.29658155270289616,0.20706762804262424,0.6425590968728864,-0.08202522300464138,0.342207714450622,0.4843757955992134,-0.48275917608822316,-0.16893317408811714,0.7902814137031551,0.6228249393692247,-0.22134940965413102,0.5501223199023841,0.3561408060316863,0.6655021732808492,-0.21161233360541196,0.3113636453317588,0.39931357538143225,0.5055866823376854,-0.05591974778296693,0.40068679602319707,0.6289551957970965,0.42044635618572046,-0.23905933851709374,0.6292165590094829,0.09428112373081686,0.5340915465094693,0.4063680794330669,-0.36661624735374443,0.33630281344023705,0.567780783195635,0.5969308791130749,-0.6623354086734393,0.12506384752632965,0.6774592809458851,-0.07995168573550036,0.2838665530870539
Vermis_9,-0.635988325596297,0.6585476475750406,0.1420165779616261,0.715318090211591,0.18447134029551351,0.6591638177720871,0.7770948694470122,0.2735748844452174,0.25782969165111697,-0.19404472477341148,-0.24278855788871226,0.701792685972416,0.23921334369122113,0.08909513792657953,-0.7048333949833739,0.8733067181707346,-0.22499756364258386,0.4407439350650534,-0.5717722880456042,-0.6559713890761245,1.0,0.6037283275728141,0.7164059147604652,-0.03707988279799348,0.024824441208878105,-0.2548610817406664,-0.7278106072086344,-0.7039001631435514,-0.643578740040674,0.131732425082785,-0.6467818927785313,0.8745181204924595,-0.18541822989934595,-0.6155703485532216,-0.5526252343059684,0.6351968815026738,0.015556385132633247,-0.42455312820557206,-0.28550094825269345,0.8501155406823762,-0.28524308655648023,-0.10133715727622625,0.33488668216552947,-0.5127025290753103,-0.12005791940787751,-0.22536545111424425,-0.4177168146628013,0.7521396821946897,0.6145810407188753,0.04909396991916526,-0.12262124542355422,-0.23064019996750268,-0.4659152273361924,0.7584881215768623,-0.19280946529302084,0.08157065927719623,-0.8439673050852887,0.39976686151339963,-0.1973615416052424,-0.2670590954829614,0.8735978981393911,0.052583129241597804,-0.739889093515764,-0.6667142928233315,0.5396094039246155,-0.2104031096172887,-0.18094121729782778,-0.6890438127161627,0.4938084730986745,-0.21848333948802268,-0.02623508210422729,-0.2329127617606711,0.12642316536522685,-0.22620806190099538,-0.4850797928759532,-0.07901488801808543,0.6737770323017073,-0.6669701451903827,0.29665966272144834,-0.5035836179204353,-0.35173674220478873,0.5309597349375252,-0.16914594891119095,-0.509952050058978,-0.40320985647754065,0.9143571380912369,0.04848619369725516,-0.6435766884116362,0.13124039835048237,0.15560953624646578
Red_N_R,-0.4401540151068288,0.475527721303681,0.00572346342276282,0.4296986895419046,0.11537869504604785,0.5104445302018191,0.4726472807650949,0.06935400739013785,0.2777862990422819,-0.1813692369946512,-0.22652188904631626,0.5378962434101802,0.25066518093541,0.1653683348266993,-0.41528391824833666,0.48450940294312983,-0.051808721460203766,0.3429397333103396,-0.26927369071260393,-0.3562367451694127,0.6037283275728141,1.0,0.48549405556460884,-0.038025758051765855,-0.16180963308083637,-0.08509430470243265,-0.45533327264603357,-0.4534182542038658,-0.42231311008222283,0.1282606858159181,-0.5048593294630507,0.5788943404799569,0.005269335662586611,-0.34259979955166164,-0.4565858833801035,0.4042885035865895,0.24728027398311536,-0.24530832620460827,-0.18113325524891333,0.564808348939635,-0.16008882396151716,-0.08019702658512415,0.317244030888642,-0.2776408547843258,-0.10720698830489803,-0.0041881497800122965,-0.16971526517644395,0.5558446847536869,0.49898316428927014,0.059375080277378964,-0.4300655994928168,-0.2943421675086244,-0.37661479673360027,0.5138664677805402,-0.06048224492371935,0.03078935242838322,-0.5576118450607128,0.2688790850362831,-0.1648966642088687,-0.23229688517071503,0.5496576494484604,-0.05231949748157286,-0.4523791357025239,-0.523842256490562,0.40573421456085823,-0.07082120954139848,-0.2252824019397818,-0.5565109021703517,0.33677901348695954,-0.14972975326363147,-0.017312018294038566,-0.02206048219822097,-0.11537274548438876,-0.13381059263460207,-0.37761994425832957,0.07831158423761153,0.3978956445248414,-0.4350850884273899,0.2565547105441775,-0.3055615351130098,-0.4973051563500648,0.24180840832165795,-0.07139576319479324,-0.4087417220950245,-0.22186707947935388,0.6168923895135124,0.099696094570353,-0.4405183262435468,0.010258511056894203,0.13888613059482344
Occipital_Mid_L,-0.42627119546955033,0.572863423751644,0.08213038594351553,0.6837021505796985,0.2347694873939216,0.630331126999795,0.6521867210234871,0.3105543984388791,0.49656518673739763,0.1040581955241491,-0.11031420541362341,0.5677646195092395,0.5260128553766008,0.2190412674786736,-0.530103018153214,0.7299381802518939,-0.07559202009748718,0.5086975015025634,-0.2930522140737856,-0.4337302227206167,0.7164059147604652,0.48549405556460884,1.0,0.10199081553365578,0.07150167341909353,-0.026886599100721213,-0.5037005220061761,-0.47842192686755314,-0.5014628099044449,0.20167531955648244,-0.5162155306248152,0.7003752649132887,0.07511493986765637,-0.3029374011147859,-0.3715727922992856,0.5077052501709922,0.019591266628415278,-0.18030833789669934,-0.09089451302357797,0.6219530256139496,0.007419032279484257,-0.011033128805601807,0.30952592171406823,-0.30818825650595427,-0.14096555876538813,0.19354808762003728,-0.03394709148001166,0.8449002208457171,0.598179079657273,0.1220970860107629,-0.22728766470559544,-0.052278660121244415,-0.425018270422115,0.5224557402001804,-0.13058025974696244,0.2264163952693876,-0.6211102649331092,0.2981629017129796,-0.015831309419734946,-0.15394443586201811,0.7578257515247164,0.07677412535701596,-0.47632449696571383,-0.554254877275769,0.528925720218989,-0.0752128526026914,-0.04470773827451906,-0.5027428374197506,0.4558416457313273,-0.21970345394140503,0.1124846777876853,-0.20328409720477464,-0.018896331438517783,-0.1099591631118455,-0.36841077977243625,-0.07669950465095213,0.641308297163896,-0.43960556272836404,0.3493451951981176,-0.24022544429353104,-0.388147971063945,0.32261465160186986,0.06876805168709434,-0.28617328076562826,-0.2262657164660273,0.6899026795658979,0.04354466033069712,-0.5060059654562928,0.29614640426847993,0.3374765531022363
Thal_MDm_L,0.2290013041990145,0.04937297744074078,0.19587038001407195,0.027617434845694646,0.1411613784771093,0.15478691952567752,-0.13984943381012113,0.2363095583968068,0.29449477298577575,0.44123529934302813,0.12943073935703908,-0.021628454415173505,0.2995928515287387,0.08815088244236066,0.15240017397277153,-0.03043434184240977,0.12730349350047387,0.022470431290703304,0.24958439307512106,0.20623455608136873,-0.03707988279799348,-0.038025758051765855,0.10199081553365578,1.0,0.22492439621352475,0.14832846357942653,0.20175760206113566,0.2156684248302689,0.15645115441415608,0.24470759075005233,0.09659360562459937,0.06848421179086944,0.3547981673072805,0.2600908599704215,0.024111083193217833,0.18208200193696764,0.15949018264310327,0.282583722173964,0.2997673720842051,0.09618001430045385,0.4617259288352851,0.4382435644550671,0.05624261605417526,0.30924921707238373,0.03520331994138737,0.3582812304564705,0.271498189149559,-0.06975168466541071,0.10658527655973823,0.1804330288570365,-0.11946357564908208,0.1642088062076138,-0.11142297559187363,0.15893157156347365,-0.11708243611669589,0.2653591171272959,0.11900766687481887,0.11645334337296412,0.32057044109072697,0.024658868060385204,-0.04927977579322946,-0.044888227286754866,0.1861918583735339,0.35333045063741775,0.10193502487873803,0.5242921993683666,0.2148579000280889,0.03081199379549005,-0.058417848282793096,-0.14912538934790928,0.2906929895081069,0.12789249904094957,0.16259446439165676,0.3532984717415847,0.3467003321465154,0.02684538204408595,0.009108223894405647,0.29289882360862796,0.24342249723564663,0.3147698754056623,-0.001969325458021789,0.0022637410604590463,0.256348337577569,0.22427092191460285,0.3573199452682051,-0.12806634542053752,0.41595075111843627,0.3534850922388418,0.15461601476430553,0.37355058835283256
Thal_LP_R,-0.1427948506581901,0.2718270652962575,0.1739536996821084,0.2768950827154308,0.3630580901802375,0.18509038573327816,-0.07817484224329482,-0.14507026752656638,0.16597672221780965,-0.03006148184793323,0.5934511977142302,0.04671832708305531,-0.04277589680619615,0.44114403570985566,-0.24834433974512288,0.16840281422079653,0.11709232660704867,0.3485088426405216,-0.2193041073457065,0.20238398679926878,0.024824441208878105,-0.16180963308083637,0.07150167341909353,0.22492439621352475,1.0,0.19566923713461082,0.1047484239178899,-0.04454889055349119,0.3361152797802264,0.12910413522854552,-0.11347498752227761,0.2998283811389016,0.32514771603633474,-0.005604679143235169,-0.1162335702441075,0.046509943970157515,-0.17448059062774157,-0.14729113796049753,-0.0664585742984729,0.2297559531536146,0.11473578695966434,0.13094763849792898,0.1040784322788595,-0.11682667993801794,-0.4466052205670342,-0.07394611837455574,-0.17842877772454369,-0.059208405949925616,-0.2489694818750617,-0.11516931257283142,-0.12678572342814193,-0.24799413976766022,-0.4110621241798438,0.030639795589487154,-0.15140729873544817,0.035139483829388564,-0.19990759612505124,-0.21354592158988905,-0.06403899828829297,0.017007040008367755,0.21669171491764094,-0.5728077888227844,0.088834609033675,-0.11562312588325747,-0.22201186495148134,-0.04000979316421226,0.7441718772564679,-0.042699324685890105,-0.1538781792012221,-0.12607669602939844,0.40800810001043564,-0.03758501767692734,-0.0991058426050439,-0.31579906436119026,-0.07296973763322907,-0.046104134402757,0.3079189424709931,0.15906794461888352,-0.05935591433310982,-0.1625582298310858,0.20750261917512197,0.04632451484486836,-0.25492782036731176,-0.18945042666843248,0.17282846570629642,-0.09206935896682392,0.2993386524365922,-0.01202735960886267,0.12582741144956225,0.437029822025382
