,Pallidum_R,Temporal_Sup_R,Cerebellum_Crus2_R,Cingulate_Mid_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Cuneus_R,Precuneus_R,Supp_Motor_Area_L,OFCant_R,Cerebellum_3_L,Cingulate_Post_L,Thal_LP_R,Frontal_Med_Orb_L,Thal_PuA_R,Thal_VA_L,Temporal_Sup_L,SN_pr_L,Postcentral_L,Cerebellum_9_R,Heschl_R,Frontal_Mid_2_L,Cerebellum_7b_L,Insula_L,Thal_IL_R,SN_pc_R,Supp_Motor_Area_R,Thal_MDm_R,Thal_Re_L,Raphe_D,Pallidum_L,Vermis_6,OFCpost_L,Thal_PuI_L,Vermis_1_2,Frontal_Inf_Oper_L,Cingulate_Mid_R,Cerebellum_4_5_L,Thal_VL_R,Rolandic_Oper_L,Occipital_Sup_L,Thal_PuL_R,ACC_pre_L,Temporal_Pole_Mid_L,N_Acc_L,N_Acc_R,SupraMarginal_L,Thal_VPL_R,Cingulate_Post_R,Thal_LP_L,Vermis_4_5,Precuneus_L,Thal_VA_R,Hippocampus_L,Thal_VL_L,Lingual_L,ACC_sup_R,Cerebellum_Crus1_L,Thal_IL_L,Olfactory_R,Caudate_L,Putamen_L,Cerebellum_7b_R,ACC_sup_L,ACC_pre_R,Hippocampus_R,Cerebellum_Crus2_L,Occipital_Inf_R,Cerebellum_6_L,Fusiform_L
Cerebellum_3_L,0.46168119638356686,0.5831703946259885,-0.2303067283963866,0.46378231137485637,0.5654790383324307,0.6621001944851075,0.019125961074160126,0.31947835346484893,0.6936934073870002,0.5990482948835177,1.0,0.39028364056419323,0.00602472119816347,0.22668435602449966,0.13635544257846058,0.18583339317128558,0.5408466127076388,0.6640709910465913,0.4429413692830126,0.1474252988923234,0.3357377510837298,0.7172571390664703,-0.3569598968716642,0.3901835648185432,-0.058459524393529715,-0.036015662938072214,0.7192146647834095,0.23059255868226464,0.15331208338954014,-0.07662875921504005,0.7600660574639404,0.04682749359495986,0.3615935462107095,-0.2783388713019807,0.42379786685656967,0.6195109572817848,0.4636880454839605,0.3853541461162308,0.2862384816952247,0.7200323166231943,-0.07395016508479169,0.24705239833865736,0.5917962564203229,-0.5095939309511449,0.8076339368522315,0.47316176515577757,0.4153471997723318,-0.13289998198724967,0.40240330493496956,0.4553239391929982,0.13135678276959334,0.3227449233707541,0.5408498615359953,0.5046996084351093,0.6290986009690466,-0.30561773891004684,0.5079165177749717,-0.3685489709878811,0.29448343475942496,0.5945617956520006,0.37500680086829813,0.686696629554004,-0.40914200478946466,0.48436000892122116,0.5608471256043683,0.7043355242721568,-0.39594013312192144,-0.41690991694346946,-0.092446390900362,0.39746544727966193
Cingulate_Post_L,0.38606457298487074,0.5761253365664182,-0.04941529204239567,0.5991714813704676,0.6312808449773921,0.527777820049881,0.3252172631209752,0.5501274449841149,0.46924426152103504,0.3713060067435271,0.39028364056419323,1.0,0.13094763849792898,0.10537861547807484,-0.05518401487989311,0.4076252960444202,0.10287905998273292,0.28374480244025996,0.342282281014734,0.16372578368827087,0.6184443462269099,0.4653097660765604,-0.04229430455136355,0.09252051101171022,0.06202635019507348,0.16125732051326128,0.54629148571479,0.28540501387840145,0.19930814636269584,-0.08275153701177386,0.456530474165883,0.03364179444095236,0.08206229311948984,0.05604812864607375,0.26431167910941367,0.4579919157505973,0.6344815819561165,0.43608208032643736,0.3620140692941207,0.4586611585894624,0.029655886050982638,0.2207279885716468,0.232890669243188,-0.09209105931267007,0.2860219822466172,0.24471204581833714,0.23536776330100123,0.44013409559290095,0.7713082335681607,0.3888178506025027,0.3982087298386558,0.500488419066736,0.21325172435971848,0.5908944891088989,0.5181025095809099,0.1453648904587899,0.3130682411971477,0.11885766682440345,0.08419216801404693,0.26632951573939495,0.4900718025325609,0.6408843246281603,-0.019932574437726742,0.2095623449176441,0.05769935416133995,0.5395426364054776,-0.1520723590411578,-0.13558054743830558,-0.029933503141024,0.38614145085460816
Thal_LP_R,-0.22726610588578047,-0.09171503648643678,0.16840281422079653,-0.18095783602690163,-0.20853740547233018,-0.07296973763322907,0.16597672221780965,-0.25492782036731176,0.2481794385583613,-0.042699324685890105,0.00602472119816347,0.13094763849792898,1.0,-0.046104134402757,-0.5728077888227844,-0.3422582613986544,-0.12064294023043762,-0.18089993851825872,-0.2193041073457065,0.3079189424709931,-0.13831925023619276,0.17282846570629642,0.16087540291792193,0.1935205820416319,0.012677577993533178,-0.0991058426050439,-0.01766065590160009,-0.30359125819701865,-0.17448059062774157,-0.18613002444196317,-0.18945042666843248,-0.07817484224329482,0.44114403570985566,-0.3965136457103679,0.15906794461888352,0.17984614347804193,-0.03006148184793323,-0.3321582145248773,-0.31579906436119026,-0.0664585742984729,-0.059208405949925616,0.7441718772564679,0.3361152797802264,0.04632451484486836,0.017007040008367755,0.07336874484065642,0.1455286556448059,0.31261563526195435,-0.022109412013422525,0.37406626970053325,-0.21354592158988905,-0.26395527757158826,-0.4110621241798438,0.08042530248569814,-0.01202735960886267,0.053558127217850235,-0.03758501767692734,0.2993386524365922,0.12582741144956225,-0.0010139178582104114,0.01587415030376051,0.11473578695966434,0.030639795589487154,0.5934511977142302,-0.12607669602939844,-0.1427948506581901,0.07832739594301735,-0.09206935896682392,0.21669171491764094,0.437029822025382
Frontal_Med_Orb_L,0.23182389632451011,0.2452856513193896,-0.17391923975342577,0.10044142466107175,0.2811969275808919,0.21420915210018776,0.13920109698819044,0.18750731728872785,0.14354560627204513,0.16470746686822077,0.22668435602449966,0.10537861547807484,-0.046104134402757,1.0,0.1512817521164905,0.20599485616158222,0.09603098738805387,0.3183381732413699,0.0996197340701678,0.061215772046804826,0.13454807501819646,0.16381176259850608,-0.15843313585333949,0.025099959369411468,0.2588965412368293,-0.16323551792487204,0.09739331139002327,0.08875532804361785,-0.16627945160718852,-0.009630962285409207,0.14979498405818206,0.06196339269923914,0.16986975715210786,0.07908929599990762,0.1833171087588366,0.16835889307020246,0.024426767610017452,0.25450561249747394,0.23788575180182683,0.16777031504466164,0.0052951809275179115,0.08036388887987296,0.1883142612754535,0.11223213273347081,0.2577255779426309,0.3492816569746429,0.1104665693823347,0.1274964174373311,0.044470203454202516,0.023646184050970097,0.14608004875634503,0.15000065322336198,0.17959358590847718,0.2099243287996046,0.2410001936542682,0.11219502349277168,0.31322887205206695,-0.01130076230019778,-0.16975094885984962,-0.15334387724296705,0.14013410084822264,0.2319642638914466,-0.011031113134953566,0.05214616807424157,0.15469157006783105,0.20317472561741204,0.13607726689235414,-0.009318015350890893,0.015451148992519682,0.21934015139223526
Thal_PuA_R,0.5915800391905326,0.1963894524009988,-0.12302822775039071,0.3771772618507032,0.3334368521284992,0.2564252211256534,0.08818862235096596,0.4613526686355759,-0.03653018851397265,0.04390749338699423,0.13635544257846058,-0.05518401487989311,-0.5728077888227844,0.1512817521164905,1.0,0.3406198522433271,0.3543432769942288,0.22111209795382325,0.3329328128050059,-0.23562809142560442,0.3419261721670629,-0.0377470416504133,0.013499334895380426,0.01506176657664408,0.18056145694558343,0.08302865258976937,0.1820807453819054,0.10122576682665413,-0.04606203896470645,0.07663538276723625,0.3186755002525554,0.34148851711239153,-0.44648393342218917,0.5352927151909809,0.06750572376086689,0.10999129251411255,0.27807243673518534,0.5654115543166514,0.3682209050878822,0.33177933403071397,0.10055992528835776,-0.41518469275617254,-0.28142283767191034,-0.02825047774647704,0.0995410583067813,0.08364148284572816,0.11009634557444592,-0.004740301767618487,0.11512353653178363,-0.21370357117918737,0.4713088602420606,0.3690483809853763,0.4379835471845142,0.20009206827700066,0.19290033241632226,0.01724969469763143,-0.1603334120782212,-0.2807125961695254,0.07747063433064712,0.16471098781462,0.16644834474702597,0.14639536640075101,0.059615576416740965,-0.41895571875367205,0.09613373982919483,0.26152406217301977,0.05027443591084443,0.11185763503307108,-0.08948311123278564,-0.12708099141180404
Thal_VA_L,0.6198718178466363,0.3195143911276916,-0.3684403487621083,0.5910293136841703,0.594864714478062,0.5363242646311311,0.09163935561845826,0.5338864107012388,0.1926438013006423,0.3157709725214511,0.18583339317128558,0.4076252960444202,-0.3422582613986544,0.20599485616158222,0.3406198522433271,1.0,0.0549453440988814,0.1070495417139763,0.5589146987484555,-0.3078639419013568,0.4685495854645628,0.22938789182024533,-0.20767567013105925,-0.3050519105086559,0.40798594391344023,0.2905777855438612,0.36462610340939633,0.6058088931681574,0.32546310375629023,-0.18536646916676539,0.452913375251453,-0.16376007761517763,-0.38862974060550265,0.23908466856405397,0.26533212784618665,0.13323784721739187,0.4792773852863776,0.2768908750407703,0.7467473457139718,0.3208479969157987,-0.18107617586484845,-0.25151763516844944,0.10582142576591672,-0.1438818997465788,0.11848292134715435,0.3799254531873695,0.037327161639424726,0.2597580004706142,0.25325160914302297,0.3303509145024406,0.2122277391665464,0.5365113334144372,0.4612708186593976,0.3888134343758925,0.41853609545977033,-0.11288179456485264,0.25103516966717837,0.1175820115291125,-0.32517108781218607,0.27237503967941834,0.5163791136225133,0.3364579434682385,-0.08576855071945402,-0.21424687803838208,0.08889995336386744,0.44986800444608394,-0.1695241536635029,-0.25242116522826086,-0.3885800317597141,-0.04694662529472998
Temporal_Sup_L,0.22871901459011176,0.21939075551191078,0.22118404180678752,0.25403979552529227,0.2500819824175479,0.1755157300239114,0.17135745963970675,0.2431889089346223,0.28267543209647666,-0.0765405596438042,0.5408466127076388,0.10287905998273292,-0.12064294023043762,0.09603098738805387,0.3543432769942288,0.0549453440988814,1.0,0.5608145855485893,0.2711663771669063,0.3340183576687119,0.2664303521330693,0.45071497323402343,-0.05133886481162107,0.6039045540977986,0.1540727829711666,0.06395984881798299,0.3653718838240239,0.10969301326459546,0.1809863996041923,0.3631302231193959,0.3545316065460545,0.545622386997906,0.2724322992197086,-0.1834764104242381,-0.05315385600678698,0.6876823991828368,0.30373986863745484,0.5723152746878818,0.1873991156581341,0.6526650993121313,0.3872491996502419,-0.021932897156686195,0.039951125455941885,-0.1451766307769735,0.45453027640832033,0.2325366752270987,0.7432528436942599,0.02143962940981733,0.38327713991482537,-0.08059551974105472,0.3829341701225621,0.09797717501124595,0.1823856011747882,0.19387661477321844,0.08369264685629378,0.21017191821173375,0.1659498926348923,-0.3538515969122818,0.262201195419145,0.22693611619227755,0.06805665472459493,0.3717265024296819,0.13591468220289205,0.15931476643528691,0.2554297158499097,0.13827808045788695,0.17255992347298973,0.17574437925850483,0.40682934568985213,0.5002885249990688
SN_pr_L,0.2911020899607952,0.4683251876735683,0.08502594572439404,0.20408912557845477,0.4207867108926721,0.37496144039893137,0.07944606824832438,0.20447392377251927,0.36116757800312604,0.30815037626648467,0.6640709910465913,0.28374480244025996,-0.18089993851825872,0.3183381732413699,0.22111209795382325,0.1070495417139763,0.5608145855485893,1.0,0.1313907027749847,0.27210009395414503,0.33215971661731153,0.4433424534250701,-0.09579010732931696,0.5481032553433359,0.14524825549783774,0.0006552549022952832,0.3918452401557858,0.27694372358075897,0.10900602961949178,0.307076964929236,0.5482117919423916,0.31996167201998155,0.4297990837506228,-0.0773480443572428,0.07059538272947065,0.5861709246525885,0.22710517265056593,0.5667687657543022,0.24491253347069442,0.5297735682212379,0.1815635413914063,0.0903406751167269,0.3073781200983714,-0.3030869035388188,0.6976006138787061,0.4190114709048876,0.4008302664191931,0.010901225625053556,0.4360458913351793,0.05816836463922755,0.2949389031283056,0.15021733208352267,0.34923326228600715,0.3731124765523106,0.37674416045202275,0.0334253065887064,0.4674680139252894,-0.26356064482231967,0.2979364913300816,0.305640044902647,0.1631013549833455,0.5473268304731498,-0.011191261958465305,0.30061810014835383,0.5378929585903908,0.454309468137593,-0.06927025435462669,0.024630851826099958,0.19007728671004934,0.4013361771320678
Postcentral_L,0.5928758268637071,0.38346308667862816,-0.6126996410192113,0.8261524374692801,0.6647847140300451,0.6569308856248363,0.25264311140901363,0.7088864220806762,0.5139229167179019,0.46299067162931523,0.4429413692830126,0.342282281014734,-0.2193041073457065,0.0996197340701678,0.3329328128050059,0.5589146987484555,0.2711663771669063,0.1313907027749847,1.0,-0.48625217889962147,0.4972863117562479,0.5885182172891867,-0.42743486328067026,-0.3408972106723572,-0.016293162390734386,-0.035458093861634433,0.7723661478221527,0.43123016876733894,0.1220551607018172,-0.2130248088038066,0.6319200684891372,-0.2912384690417271,-0.29544736895576906,0.21436718005869457,0.6224703427396802,0.3194111287494058,0.6241402253246966,0.27412022117522067,0.5260615533678092,0.6245152152219421,-0.30682615412126235,-0.04863088696193841,0.3771113912331951,-0.3699279891979419,0.21560719664732939,0.16013124334736234,0.3647168004965102,-0.028538522358957853,0.19767402245973392,0.47886107035018677,0.18791971754720307,0.7960489455714359,0.45476186948417946,0.6005382727824159,0.615036569245306,-0.3893409650717494,0.22614287745398365,0.03956099247294759,-0.09955699948050634,0.3800174490881889,0.7158062493118882,0.557040253253376,-0.3211836495981696,0.08699442871162605,0.037266088839181755,0.6822272509799523,-0.47329610188706517,-0.5609907676924222,-0.5625299484337207,0.15785584915505826
Cerebellum_9_R,-0.3091431302206553,0.2308868347252369,0.7750629299726095,-0.25668252720617446,-0.109759557396844,-0.17861545019532132,0.2536087240733573,-0.17925940806871885,0.007585503241175818,-0.3274889316003046,0.1474252988923234,0.16372578368827087,0.3079189424709931,0.061215772046804826,-0.23562809142560442,-0.3078639419013568,0.3340183576687119,0.27210009395414503,-0.48625217889962147,1.0,0.1038859826807547,-0.04768037809578205,0.4384255050296455,0.681787329463917,0.17811206006334346,0.11023864854527024,-0.1134774697714807,-0.2712884243254762,0.09892520159033931,0.3296952014880042,-0.21071131493087847,0.6290831687031455,0.443354280245529,-0.3311801031305698,-0.41161486710681144,0.3226174797961945,-0.01575329543691049,0.24867097424079931,-0.2680908780645538,-0.01987931547524965,0.7288985521219966,0.1494346856887559,-0.22892689945338346,0.2675020438786335,0.13249129577216337,0.10144415222724977,0.30549410793600473,0.3799275344949135,0.36741359728437817,-0.28995517493961337,0.25356048208096343,-0.30917443733371713,-0.3261342371285979,-0.08868154938111668,-0.3471311697153185,0.6268337643467093,0.05070486460628095,0.030899058565612446,0.25291615632163156,-0.12770683307353195,-0.3674663536413119,0.12447115458034502,0.3267623620021096,0.17750564330585542,0.009537383523406584,-0.28727597007548755,0.5291958083902221,0.6120882351453573,0.85325535973122,0.460607752802989
Heschl_R,0.5064945106480703,0.6950037738481502,-0.03703403147815316,0.757477732061821,0.7170939755933766,0.5346946472713281,0.4253397595957948,0.6699193856020739,0.4467754280944775,0.2781214805345028,0.3357377510837298,0.6184443462269099,-0.13831925023619276,0.13454807501819646,0.3419261721670629,0.4685495854645628,0.2664303521330693,0.33215971661731153,0.4972863117562479,0.1038859826807547,1.0,0.40766006534346044,0.014292087087581236,0.09176214800979869,0.19410142988537135,0.14614895670668532,0.5640416967623897,0.3128940841511351,0.1647398979959993,0.004844879851638816,0.45270030880545686,0.1618834224375331,-0.07190983325980756,0.3778249848344963,0.2556274311030204,0.3977839306079899,0.6662451503198987,0.6384712937442537,0.4510934004836151,0.5760161458172681,0.1633237261189094,-0.16839453274949115,0.008661743799254124,-0.057445941495521784,0.19676316168791166,0.14895760523698454,0.2615671927718314,0.43364205429678926,0.5241079510710145,0.1686935222040583,0.542789005293197,0.643465521554491,0.33683813169813204,0.6509659436129506,0.43723025550145883,0.1933112833815332,0.16400061030929095,0.10400510952699973,0.06804425361077363,0.1856984522685271,0.5676449292475989,0.6925324228768367,0.039906916761275786,-0.02268158022555165,0.025559775594848743,0.5357846138434464,-0.07276991593089778,0.027496187788770526,-0.023543371312148377,0.3275709165150034
Frontal_Mid_2_L,0.4065187905181584,0.42210219953512146,-0.3405394635771889,0.559295080926089,0.5991017014604169,0.7041572150802233,0.14840498351332207,0.4279007825960535,0.8157851901739218,0.4983877841033587,0.7172571390664703,0.4653097660765604,0.17282846570629642,0.16381176259850608,-0.0377470416504133,0.22938789182024533,0.45071497323402343,0.4433424534250701,0.5885182172891867,-0.04768037809578205,0.40766006534346044,1.0,-0.3157852395193202,0.2603782484112556,0.060377111423155,-0.03225655437344535,0.8181050359689378,0.4209643239488333,0.10662226852009861,-0.10653891446276217,0.6459453039893935,-0.14297407857376085,0.38355137536207734,-0.15329212730629976,0.5556072141407661,0.7109051540459577,0.5537079501415205,0.3441903525278156,0.4135288821943773,0.7942053141318903,-0.2193496324031198,0.2958295095952367,0.6757440919965538,-0.39380735362130875,0.5981848677876772,0.36151637077119647,0.505368439733679,0.04937939710299348,0.3828977237216275,0.5839689415426985,0.1507949675418239,0.4299052735607931,0.37281154091677415,0.6230239165517578,0.6663991379743908,-0.2305977586189593,0.5617146183703393,-0.034317336579440486,0.15734631727100862,0.46079480673427203,0.6120262529257627,0.7207672654238907,-0.2233508870850393,0.6077132416264244,0.3754981772500983,0.6463164991369956,-0.33589320944448303,-0.47597865306001086,-0.19019989078238525,0.48867420782210436
Cerebellum_7b_L,-0.19533257188598793,-0.05630615055587294,0.665887798109231,-0.2643214153703215,-0.20471086450752632,-0.2871195282036916,0.27377893605622566,-0.08293844737008378,-0.2127979428376409,-0.4535201725267534,-0.3569598968716642,-0.04229430455136355,0.16087540291792193,-0.15843313585333949,0.013499334895380426,-0.20767567013105925,-0.05133886481162107,-0.09579010732931696,-0.42743486328067026,0.4384255050296455,0.014292087087581236,-0.3157852395193202,1.0,0.2809830107697076,0.18595077957917322,0.043762839390371074,-0.2646071692000944,-0.26670666144039806,-0.04043130459542305,0.2734362728672757,-0.31200281604460095,0.45983069722947945,-0.05519805497296759,0.18146211115517932,-0.32077879643653556,-0.024392417421939906,-0.03747152076679377,0.19045444712369508,-0.1945504102918876,-0.26279446908117593,0.45633054457138134,-0.08029897001415509,-0.45208061617758877,0.3136495023639337,-0.26027213854982617,-0.14370524153151465,-0.00948583827115135,0.35499298772757487,0.10743333597856855,-0.35906106063443205,0.2692075766762832,-0.19632777817171448,-0.30849452102311836,-0.12183518010754923,-0.3830480812898979,0.5465661401236609,-0.238804912328095,0.21959851840557246,0.20412453562617952,-0.17078991735092408,-0.2703115423117021,-0.0996783920440811,0.5298189313187887,-0.07578538857169087,-0.24034076628238948,-0.37736741961461284,0.5169045770976217,0.5977636259814861,0.5367272066302009,0.09382039733312943
Insula_L,-0.07499926067928026,0.20438820689721623,0.5678194124473273,-0.1842777759512843,-0.00048729928333034715,0.0542577150777377,0.17066528544373374,-0.06739468302579099,0.18896860499843035,-0.08544250492059206,0.3901835648185432,0.09252051101171022,0.1935205820416319,0.025099959369411468,0.01506176657664408,-0.3050519105086559,0.6039045540977986,0.5481032553433359,-0.3408972106723572,0.681787329463917,0.09176214800979869,0.2603782484112556,0.2809830107697076,1.0,0.15078525799182557,0.04566821079660482,0.0829688674470128,-0.13640933123086352,0.11626960148314766,0.3173461994793763,0.09560149601105541,0.6176645239253917,0.6670350914298128,-0.2864030168285978,-0.30904737614910677,0.5924646750305184,0.019849763880385427,0.3760102590641094,-0.14853017435711907,0.2972784239599431,0.5396829986279118,0.16807505149897795,0.04550588897190892,-0.03344335237690119,0.4700775595343445,0.2794955505223748,0.4566935101933905,0.1890782940507345,0.34786798137738373,-0.2165341609582475,0.28633827063782896,-0.20744693644380915,-0.05363115054863392,-0.015395033431776376,-0.11714521706859603,0.39030939002126114,0.1859253972653981,-0.23720191099379262,0.505025785538479,0.1653876838019123,-0.29093374260724686,0.262468189915046,0.2848007829756807,0.3759466086110508,0.39740011501057887,-0.0637704551323733,0.3041805473993531,0.4046275125838136,0.6801967574387912,0.43919883796359216
Thal_IL_R,0.2831026374719347,0.015374089709458994,0.16908008655622384,0.07567382587188955,0.2172853861851199,0.11227768513591808,0.21216825409479514,0.1787163150895891,-0.08566120108642282,-0.14971606573368146,-0.058459524393529715,0.06202635019507348,0.012677577993533178,0.2588965412368293,0.18056145694558343,0.40798594391344023,0.1540727829711666,0.14524825549783774,-0.016293162390734386,0.17811206006334346,0.19410142988537135,0.060377111423155,0.18595077957917322,0.15078525799182557,1.0,0.14911706816130335,-0.08846476548922999,0.4767622921585697,0.0434232731307923,0.09145555827862364,0.050676660883055925,0.21051290214268803,0.08621389091239831,0.20242795382101808,-0.0827054080796302,0.1859324132917491,0.14400498137246032,0.1987377457947117,0.5878767345721337,0.06350081147581259,0.2306828568620873,-0.06902453024424234,-0.13880656499375696,0.20445258595723512,0.0213404370037068,0.5077364501065914,0.15163662357308427,0.4799249582132227,0.09159990732583145,-0.05439087555633483,0.16731519182444274,0.09579570180442591,-0.020950111553457253,0.12380369323120305,-0.03516299862436046,0.30750980674057665,0.12179858390260223,0.17683600598928653,-0.04520947167323282,-0.07787822439595377,0.07132350231121673,0.11803718402335923,0.3418270514053951,-0.0669948290969173,0.021213480104984663,-0.06300170566487771,0.2958118038242636,0.24255318227936803,0.22776768711683898,0.15490640063034133
SN_pc_R,0.1316150217736709,0.07862805049559918,0.09403905990362015,0.056615944043808236,0.11638481470289982,0.15554264158577344,-0.1613019060798654,-0.0018796512384805838,-0.0032529048721240145,-0.027453629634159833,-0.036015662938072214,0.16125732051326128,-0.0991058426050439,-0.16323551792487204,0.08302865258976937,0.2905777855438612,0.06395984881798299,0.0006552549022952832,-0.035458093861634433,0.11023864854527024,0.14614895670668532,-0.03225655437344535,0.043762839390371074,0.04566821079660482,0.14911706816130335,1.0,-0.02344799153386718,0.03228651479802596,0.22728369606193496,-0.049256012372355086,0.0708802876756188,0.028284119558959736,-0.15518517984398894,0.03943608207132409,-0.09842197799689159,0.007465547606260265,-0.09620605626842034,0.07147462565733421,0.10175142362432273,0.03624910505367422,0.09327530603745848,-0.29686446277366335,-0.12522739269136868,0.1436938708089076,-0.003053529411591355,0.17304324361821025,-0.13552516640565815,0.18306126858805313,0.08807615902511337,0.09701708118588094,0.11444990495687175,-0.023148378510536603,0.0884055639503501,0.0754522990971945,-0.09920331144082242,0.14508253696331616,-0.06136381541572597,0.04120060649247609,-0.21799111792887121,0.17686647700843194,0.06270391519888169,-0.00611867209492881,0.06681888187385343,-0.19496636510461318,0.04729675700976377,0.05530516744303351,0.0637767092322815,0.09051386715048627,0.019198265891526803,-0.056103208023157
Supp_Motor_Area_R,0.5365226358287002,0.601726108471452,-0.3577406532478078,0.7692192569720848,0.6999959933341686,0.7569517726712022,0.2650121582193307,0.6574751840840025,0.8308940021628559,0.5715006577412884,0.7192146647834095,0.54629148571479,-0.01766065590160009,0.09739331139002327,0.1820807453819054,0.36462610340939633,0.3653718838240239,0.3918452401557858,0.7723661478221527,-0.1134774697714807,0.5640416967623897,0.8181050359689378,-0.2646071692000944,0.0829688674470128,-0.08846476548922999,-0.02344799153386718,1.0,0.3528979520457076,0.08798202963615862,-0.17663698950220066,0.7291773968879838,-0.09325646789699764,0.05322129404716707,0.019524823433845588,0.6020274197500526,0.5874415135880507,0.7364284769968232,0.43862020231698784,0.4562374351083609,0.7459460216850589,-0.16022589199940612,0.18076174191613795,0.5175528635132476,-0.3948368515566967,0.5037558058233614,0.20324512513664833,0.44398691962610426,0.08537183260689794,0.44921030473880963,0.5156683265168353,0.28469978524179385,0.6943290893446378,0.4890197384478585,0.6726980413908649,0.6801465039032659,-0.2717558209489221,0.46711110288473695,-0.03698538211691969,0.14249147853305436,0.5276786629487303,0.6525038873933228,0.760688353569402,-0.27150537730668667,0.43340131986781877,0.2706231346144857,0.7667104904519383,-0.4284170046986264,-0.4701522240296656,-0.2789576556188097,0.36511766295112347
Thal_MDm_R,0.28570449614547033,0.23521981396890318,-0.28188890561314806,0.3954534059259638,0.4443195577290746,0.38008997409712975,0.06501149554968372,0.3643259558420251,0.21402425135320116,0.2895105650427553,0.23059255868226464,0.28540501387840145,-0.30359125819701865,0.08875532804361785,0.10122576682665413,0.6058088931681574,0.10969301326459546,0.27694372358075897,0.43123016876733894,-0.2712884243254762,0.3128940841511351,0.4209643239488333,-0.26670666144039806,-0.13640933123086352,0.4767622921585697,0.03228651479802596,0.3528979520457076,1.0,0.25782904101578974,0.03780447345916844,0.44933914667605923,-0.14192063086488013,0.028950837724476302,0.12497534055010619,0.1717625310338384,0.2245741000415138,0.4004845556773528,0.22943104835034994,0.811730310094716,0.3055313188831275,-0.14937380487208002,-0.10306327764127497,0.20562339588230405,-0.16691162578706328,0.23889689581627174,0.322933307514781,0.12045083413575576,0.09520598962825186,0.19640703497755588,0.2134297504477903,0.10805109283339875,0.4146563691587851,0.3630232402092073,0.26739673136564424,0.41441758025158754,-0.13521339114287004,0.5541920432044195,0.05229907642536608,-0.03806995948000933,0.19544374533365716,0.40385808149938324,0.2905019402108725,-0.003516339189115099,0.04564394018629041,0.25786768523318715,0.3384432762507573,-0.2481830276747792,-0.21587810799232163,-0.2515575049274434,0.03167684892669252
Thal_Re_L,0.06181817973605961,0.0885249432991568,0.013224271689707388,0.18403898733634338,0.18297548941092456,0.1501141318729738,-0.01680703954631281,0.12798722912144547,0.011168382743873431,0.009513264562808892,0.15331208338954014,0.19930814636269584,-0.17448059062774157,-0.16627945160718852,-0.04606203896470645,0.32546310375629023,0.1809863996041923,0.10900602961949178,0.1220551607018172,0.09892520159033931,0.1647398979959993,0.10662226852009861,-0.04043130459542305,0.11626960148314766,0.0434232731307923,0.22728369606193496,0.08798202963615862,0.25782904101578974,1.0,0.17914074045858586,0.09136265835484204,0.06205583299177675,0.0296752203301659,-0.20237400633767683,-0.0764551578347206,0.15811276946556374,0.1526448911020473,0.11505828363468219,0.09426417606654591,0.1468457843160122,0.1177421282971184,-0.1679657010724377,-0.0029580522125696182,-0.24480018042961496,0.12088659987615377,0.22898414351916227,0.16065295854589268,-0.06922815982817469,0.23741646694992546,0.08702031955145961,0.05953175425261335,0.08632000236660808,0.041624192948327164,0.017106438291624292,0.02394930639722868,0.03329505043751859,0.0449503517647218,0.07387364570120274,-0.040614907363309645,0.20404830469905655,0.024121838968619094,0.09630832253093458,-0.028675909630050393,-0.12995059400392114,0.059938297609239834,0.06107621610629778,-0.012795969053094595,0.030104217415362493,0.038984465129473206,0.061797662840399364
Raphe_D,-0.3079627111549675,0.022311371792372327,0.48314916194644836,-0.22024387636563159,-0.11609239592647574,-0.28728746690186807,0.11103610528149556,-0.10827050825573795,-0.21358238536222074,-0.40173171630547283,-0.07662875921504005,-0.08275153701177386,-0.18613002444196317,-0.009630962285409207,0.07663538276723625,-0.18536646916676539,0.3631302231193959,0.307076964929236,-0.2130248088038066,0.3296952014880042,0.004844879851638816,-0.10653891446276217,0.2734362728672757,0.3173461994793763,0.09145555827862364,-0.049256012372355086,-0.17663698950220066,0.03780447345916844,0.17914074045858586,1.0,-0.17420066717582763,0.519563696192493,0.15973512669858678,-0.016484811393806295,-0.34022205330154254,0.1876196854069049,-0.14333762213263423,0.3448215653736686,-0.14438010054202474,-0.06780670055809775,0.4394513400324968,-0.17788098291601098,-0.340521888452531,0.09345005293694379,0.028047970201695843,-0.03624603115597732,0.2682421692778287,0.0023709926983489825,0.10408253760064834,-0.49431849765883273,0.2768459765471017,-0.18316789594193572,-0.22941708559150176,-0.20981487011410935,-0.3149581888028489,0.43580026673335487,-0.0180147040607518,-0.1733593067737188,0.21856358705409845,-0.19732442605107894,-0.3145636245331728,-0.12180816460508138,0.44559873200544403,-0.15791664196389302,0.03139655518414773,-0.31230424513663957,0.4015279252832599,0.5537652176928095,0.5088318189450404,0.10904022386755026
