,Temporal_Pole_Sup_R,Amygdala_L,Cerebellum_Crus2_L,Cerebellum_8_R,Red_N_L,Postcentral_L,Thal_MDm_R,Thal_MDl_L,ACC_sub_L,Thal_PuL_L,Precuneus_L,ParaHippocampal_L,Vermis_10,Occipital_Sup_R,Cingulate_Mid_R,Thal_AV_L,Frontal_Mid_2_L,Thal_VA_L,Cuneus_R,Frontal_Sup_Medial_L,OFCpost_R,Paracentral_Lobule_R,Precentral_L,Cerebellum_Crus1_R,Putamen_L,Angular_R,Cingulate_Post_L,Thal_VL_R,Cerebellum_Crus1_L,Cerebellum_4_5_L,Frontal_Sup_2_R,Thal_AV_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,Temporal_Pole_Sup_L,Occipital_Inf_L,Frontal_Med_Orb_L,Temporal_Inf_L,Temporal_Sup_R,Insula_L,Lingual_L,Cingulate_Mid_L,Vermis_4_5,Parietal_Inf_R,Cerebellum_9_L,Supp_Motor_Area_R,Thal_PuL_R,Thal_IL_R,Angular_L,N_Acc_R,Frontal_Inf_Tri_L,Cerebellum_3_L,Vermis_9,Heschl_R,ParaHippocampal_R,Olfactory_R,Thal_LP_R,Cerebellum_9_R,VTA_R,Vermis_1_2,Occipital_Mid_L,Vermis_3,Thal_MDl_R,Temporal_Mid_L,Thal_LGN_L,Rolandic_Oper_L,Temporal_Mid_R,Thal_MDm_L,OFClat_R,Pallidum_L
Precuneus_L,-0.1352673755926389,0.0229625871782132,-0.16815079825426335,0.07699692227003423,0.33293647390329023,0.7638781012906054,0.49543852278412054,0.055022785474732515,-0.5088746641876238,-0.16042855635032632,1.0,0.17494396103354595,-0.05783362132528746,0.6525000643569342,0.45898816136849135,0.4122598757673935,0.10983428809525488,0.3421339917049319,-0.3952653020691827,-0.03708765729800259,0.18180973766512176,0.7360311536445396,0.1326671650159612,0.27220933509740725,0.0013306422340724942,0.2832660334411898,0.6878931271569966,0.34601559707874596,0.28849933770954117,0.16158372031375678,0.1309143402960226,0.207154065346268,0.4838536296875402,-0.09821869158318727,-0.4539241169814869,-0.11177612318816384,-0.05730815373731139,-0.058106055427393444,0.16085518793784473,-0.046188676340387924,0.6550774600205328,0.5668396384041319,0.2505720196942171,0.8418775482876312,0.46303680600833813,0.2592503547773134,0.0001570964572540337,0.09655115060199439,0.10271059578717803,-0.05537190520866502,-0.09329896536520944,0.006612494787927591,0.08961164379155809,0.575658768768684,0.06802848684705676,-0.012939775249557526,0.408280568127289,0.31257361896869273,0.5781671901171542,0.10670104380295979,0.10740055562173764,0.38874680282028334,0.10068660991910708,-0.2609363145208447,0.5275066801113792,0.1745199862660831,0.007678563312787235,0.47102263819083046,-0.5496756735429943,0.40935522737027974
ParaHippocampal_L,0.5296557239032479,0.782780282773582,0.010896923633464896,0.19867678819199994,0.6332660192578045,0.4303903171917711,0.4873607106506599,0.46521929723594435,0.3037180087442666,0.11649545851200677,0.17494396103354595,1.0,-0.2970888520270139,-0.13082971057556214,0.6897480531139156,0.3210869898710821,0.4819489866228098,0.5177172740719255,0.3564506693796637,0.49897187938873344,0.19303560631174077,0.31693373952421977,0.5884256777551493,-0.10386642087615358,0.7776487940373218,-0.19945135131218647,0.47914585096584816,0.564301302856844,-0.011342406091973527,0.47481676203700107,0.46365922621059547,0.41130006192456675,0.5280048213944998,0.594463956938731,0.545100524086366,0.06817240531062532,0.15469207303201313,0.22287062338200947,0.628044045831509,0.5886600609902776,0.4325852460056487,0.6245184420109534,0.43087816695676073,-0.003984473432434892,0.17815517137962616,0.5615987537627691,0.29797425415258744,0.7895968118188376,0.08792518656394324,0.42723448590513374,0.41468129657024383,0.4848813871651593,0.01442076394323176,0.06304807073818192,0.7689085913238757,0.4420677087046759,0.2956451744135813,0.006908430365718968,-0.04620678518680605,0.33443029689264053,-0.12409615719736074,0.38653973035774297,0.3833579811901534,0.4813402936625836,0.5433910914885545,0.7460256808002418,0.4765408096706447,0.49357203503959013,0.3103628911459973,0.710507356835109
Vermis_10,0.005652995596588452,-0.12207202797722672,-0.04268320483883719,-0.2687617654317478,0.14789640339277035,0.13548934113006267,0.02662377671658695,-0.057471691510330616,-0.04582576454604297,0.40398015572790813,-0.05783362132528746,-0.2970888520270139,1.0,0.07705689629049692,-0.06348241542642297,0.1722885565932115,0.1162237156873043,-0.12916850116045525,-0.4789998749347657,0.20007196502873986,0.18571875156476006,0.1182576829842751,-0.009157115561644577,-0.20789777432287146,0.01244832818687845,0.46582333254015396,-0.22906261241371137,-0.06417441434596703,-0.2282436638799104,-0.706390958409685,0.25257728530661633,0.1523849330182207,0.008808345083954765,-0.15073661071240405,0.0017217829053257788,-0.09719347046523434,-0.02757038544056955,-0.1360890570318298,-0.5325913914163614,0.21579494982255093,-0.5811832113815023,-0.04050467345717564,-0.7383919772850461,0.18359331262806564,-0.15081116796196162,-0.02719666426790684,-0.18127837715532955,-0.28475690504941936,-0.3871356920037124,0.1924107913672464,-0.10380633923414244,-0.603966982225464,-0.5159734697285437,0.3251776468755611,-0.5131602819320437,0.12023672530930643,-0.1197723465777256,0.24780917793067003,0.47261670195745314,-0.3739045437118634,0.032220914825053,-0.6836368363229952,0.06474777859509125,-0.5725261642662622,-0.14106913862860754,-0.1019389607337557,-0.5257142179477635,-0.07406128237571655,-0.25690315794055607,-0.04072818695068811
Occipital_Sup_R,-0.2945599735253312,-0.12394534449449518,-0.11136254420383429,-0.20918534617038267,-0.0004124840140973103,0.41446708378164904,0.21680445114931482,-0.30370918619243453,-0.36648789661313447,-0.014795796631262171,0.6525000643569342,-0.13082971057556214,0.07705689629049692,1.0,0.02800584864876376,0.19814409621696408,-0.06792409956324065,-0.06678879392425728,-0.5326273507337007,-0.1307804329294927,0.11471596702485454,0.29523946563397946,-0.14594452507506056,-0.007369009131429529,-0.13188869907704856,0.47138507094685195,0.1710613155381729,-0.045649077049360075,0.2194864566515945,-0.24196098132259536,0.011593513071974888,-0.08604847252424157,0.09203330898286187,-0.339823656060171,-0.3228553274072384,-0.0082336534972571,-0.03298556957253481,-0.05962350077802913,-0.33251455790787676,-0.02909729656384223,0.2198144801288368,0.12403538283217258,-0.17318432880468845,0.6264449475509841,0.4266987296902881,-0.1270327299094624,-0.34637375775973117,-0.16602652491939174,-0.05091213363460767,-0.042825495115283864,-0.20463123831509775,-0.2915455679350589,-0.1480293931668509,0.2807112055205447,-0.3745654445957376,-0.05201775670431615,0.05094294017216286,0.3921278603885012,0.38808144851656956,-0.2769870208412162,0.2981004830986433,-0.05077634773451452,-0.024164572945638032,-0.2989160498426826,0.03602694661104943,-0.23136233504660889,-0.3921683770713124,0.0913171313259671,-0.37442577810365574,0.10740975610702655
Cingulate_Mid_R,0.48694704430310926,0.6399299125036316,-0.07186539246777095,0.1480037601171861,0.7491228626829246,0.7931426706559059,0.7496960249456482,0.6696380165197818,0.07307682407861583,0.15925335266493953,0.45898816136849135,0.6897480531139156,-0.06348241542642297,0.02800584864876376,1.0,0.6486400159987076,0.7344105715603995,0.7196263965462529,0.039667437664088645,0.616502447838276,0.3183776188776721,0.626565959737736,0.800543926378967,0.06296806751362603,0.6399099154980231,-0.01664816800721184,0.6255983725587321,0.8342287157963622,0.06965515005174386,0.2908286336124851,0.7093978705011497,0.656872232628098,0.8056057894885098,0.6156278663650705,0.23970949266304292,-0.020921093033405665,0.11432342903822855,0.12120563086327904,0.5436050192583248,0.607583402401877,0.4468532772446121,0.9698256538456207,0.3381334626940604,0.35983709217330523,0.21046260631708913,0.8577718706430091,0.37575755098374586,0.6490926580172857,0.059099644094479285,0.39993476770573194,0.4152904871317007,0.3038877404195769,0.028329847035181575,0.48712030875369694,0.5869264175703021,0.39889623675263236,0.526149698829592,0.12417502913452166,0.3125709708992779,0.3285172045077908,-0.020863825292029375,0.2655008444179714,0.5684419732688943,0.1666081617751987,0.6735115784964687,0.8116571765245878,0.3831420318423973,0.7595635099977364,-0.09549266052830904,0.839578489401359
Thal_AV_L,0.17365122823942816,0.4375027273005323,0.14514410223974142,0.02908755473780707,0.5817765232049109,0.650527275255248,0.8047009760910703,0.5610118810996059,-0.1591659409538393,0.30228192770017565,0.4122598757673935,0.3210869898710821,0.1722885565932115,0.19814409621696408,0.6486400159987076,1.0,0.5072782807441953,0.7179679896964309,-0.09664297589212875,0.36743297114469714,0.19709470122476688,0.52454565997582,0.5213660260832651,0.06437419872066726,0.4211553919649401,0.24528408149221775,0.44962354379328917,0.7527374504123028,0.22332210617431722,-0.08293729962926416,0.5419460774632596,0.5796107695510427,0.5854929449075187,0.3008531019297749,0.030407550781230804,0.09398793854417781,0.08421921211070758,0.15696064223429698,0.19187333496840048,0.44391315761407696,0.24649071776171624,0.6558921327024935,0.0502312561373767,0.35707767931512885,0.26522273930213464,0.5346444482392034,0.052195778100414404,0.42280095200288936,0.09868347911818819,0.1894907929062867,0.16135029190417344,-0.09049498695560021,0.027475953218656368,0.5288317323938393,0.1600063232536565,0.25305921302179346,0.5561156694490562,0.3078395411836582,0.5087413760940975,0.03350292255769408,0.12300182619207722,0.07534280715904457,0.5666139805430213,-0.04306895346126519,0.4574082658654438,0.5116766550153287,-0.015675041832426777,0.7586444440593534,-0.17744465572347162,0.6757659684227797
Frontal_Mid_2_L,0.3700989948669185,0.6200028841794445,0.036234307345480055,0.14871516148946679,0.4794564571820655,0.5633709907528233,0.6410299026745653,0.6460832278497751,0.2980784936319152,0.4308927572356953,0.10983428809525488,0.4819489866228098,0.1162237156873043,-0.06792409956324065,0.7344105715603995,0.5072782807441953,1.0,0.5521576544359584,-0.006590005402173682,0.805576898849329,0.16418708819830707,0.30250529671220455,0.8874766899900625,-0.02326774902567888,0.637496101124771,0.09921568123990969,0.26283031663965156,0.6259923795517217,-0.041535558280959374,0.0032691844791081894,0.8510525894527048,0.5197065190629235,0.6704965264950639,0.7171197935109903,0.4011227242957826,0.0007094030261620455,0.2451634249374487,0.2039544864222158,0.2554285411036824,0.7219587204574974,0.11470937177241093,0.7037358648627084,0.054110970357732505,0.13642826768204147,0.21956355079570256,0.8293304599837631,0.3166983193988189,0.5491280457308435,-0.02099771851890642,0.4025764711729879,0.6371104783321327,0.022574127144811378,-0.07825176581916035,0.2937284137052911,0.3456282981682969,0.38630413665545404,0.34364786807114456,0.3066763080411028,0.2039404643035359,0.08478869300760328,0.05849884752365751,-0.02536007240983699,0.6173776065492236,0.250716141883541,0.40201054744163217,0.7376818588009569,0.12135296843736261,0.5727433203131181,0.11048909587904218,0.6608131301269748
Thal_VA_L,0.18932283595744764,0.49292429045849073,0.08355824618578811,0.20613558207429633,0.5082809848352965,0.5887825060931451,0.7532271474756288,0.7699366335429455,0.0573345539493744,0.28510389045452805,0.3421339917049319,0.5177172740719255,-0.12916850116045525,-0.06678879392425728,0.7196263965462529,0.7179679896964309,0.5521576544359584,1.0,0.22608624437862998,0.3051103941512664,0.04625137911333303,0.6074446392461188,0.6574932664306976,0.13228451008572853,0.4974498694076308,-0.11107254519562643,0.6769231313709099,0.8098989229604984,0.16463084722909604,0.24584640451782275,0.42637232018987803,0.4248379418553564,0.7515714570020043,0.5107401611500357,0.0690431068578133,0.04156412826786154,0.16099774011273135,0.0575564802383732,0.6023465221239735,0.3198922376095754,0.4546096216825925,0.7149075894955379,0.4312546053471778,0.19206188674490232,0.2707715405769808,0.6989667791659357,0.33557240398587646,0.6674109736354941,0.15290247823486575,0.13047268379313234,0.2868378359748649,0.23488066549723965,0.25961577870425634,0.31767772643337705,0.5160149237917451,0.26004245753888483,0.7799537139344752,0.13747389477280977,0.28428254470039094,0.10538084688870322,-0.016653819507787774,0.38098892873912776,0.5722277404304548,0.29441719763448,0.6325202861607524,0.7420531869952057,0.32923928020061,0.838174439323244,0.11130464325217777,0.7042987476247335
Cuneus_R,0.30523934805034564,0.2784037274777934,0.20861514751556348,0.2957065522966482,-0.04438922879862073,-0.30920547450668245,-0.0932632298516302,0.2662201487326896,0.25463920576500104,-0.0823426392158479,-0.3952653020691827,0.3564506693796637,-0.4789998749347657,-0.5326273507337007,0.039667437664088645,-0.09664297589212875,-0.006590005402173682,0.22608624437862998,1.0,-0.0813789358985226,-0.09473163455420001,-0.20434102746778948,0.18034818319001283,0.05612149508835005,0.2535736393695287,-0.5552556828856957,0.1091792218220882,0.1261897621691423,0.017128314291792658,0.5072713457408008,-0.1204939543802044,0.010873507924099211,0.07664371871102872,0.25166465239493785,0.2581565336724553,0.0918764879444436,0.26760781118926885,0.011669596604114985,0.6221980455529508,-0.0621401393480866,0.14219523122635086,-0.012222669112659502,0.5705867275439969,-0.6046113265529476,-0.2498931057018193,0.15994141604273485,0.2597304190425538,0.4673574682990696,0.20964358219536944,0.10290778241702242,0.048805109886055756,0.5579498032507647,0.35001010159710516,-0.4658340620391817,0.6029061285215362,0.1966042884218062,0.14493069237536424,-0.40031419699264653,-0.584504578014485,0.3493780088837206,-0.20839183435219139,0.33427695511975186,0.05623062640264828,0.532981316406266,0.008229151222648183,0.25976249579713634,0.5956582314377395,-0.019865447007814733,0.5138679495209748,0.028469096639505986
Frontal_Sup_Medial_L,0.46158694451769333,0.698645283600598,-0.0484925546814834,-0.009170438544381512,0.5185005393220375,0.410810199610855,0.49886316511351847,0.418704476234068,0.45945922635331676,0.4715799138173287,-0.03708765729800259,0.49897187938873344,0.20007196502873986,-0.1307804329294927,0.616502447838276,0.36743297114469714,0.805576898849329,0.3051103941512664,-0.0813789358985226,1.0,0.29998741147140673,0.09346472470892946,0.730996852007129,-0.2654541078500444,0.6361793731137376,0.19989938196665696,0.08942052450750129,0.5050421315313149,-0.17484194002212183,-0.10963023954707052,0.8986735703205061,0.4014119384464802,0.4340799554970515,0.5885328189874955,0.5681823941479793,0.07752899207852225,0.017000514597154733,0.3053989455018031,0.0955583577689633,0.8244784530570681,-0.09638366506112904,0.5648260793425659,-0.17574846113154519,-0.020288651111230467,0.15434267023934248,0.6492091452543144,0.15225187294125442,0.4324722680776728,-0.13397815399668245,0.4769656798194876,0.6026723080681772,-0.005416921526969605,-0.320317460545117,0.16939667663859878,0.25928032609142704,0.4385016982745694,0.04145402348438312,0.23574144184648377,0.12460749393681894,0.015521857003108402,-0.07342502756967771,-0.16296576259132997,0.6185061825945487,0.18913474522344892,0.2589577422979064,0.5659886076214513,0.03069392547743631,0.3961962032062011,0.19594222792364982,0.5824367662840838
OFCpost_R,0.6768552898679708,0.20737892811415415,-0.2995276709897249,-0.28536201388012145,0.4999175807572411,0.27898959086517144,0.12029901468828663,0.17811587165997364,0.11743826707563912,-0.027041708542514226,0.18180973766512176,0.19303560631174077,0.18571875156476006,0.11471596702485454,0.3183776188776721,0.19709470122476688,0.16418708819830707,0.04625137911333303,-0.09473163455420001,0.29998741147140673,1.0,0.22560975470597264,0.1572002696061663,-0.2811585646285039,0.35841238421600574,0.12671199212584194,0.060120780878069914,0.35340350492752287,-0.09984659116699782,-0.11384628454115749,0.33099118178385667,0.5175594417685065,0.24566691187302864,-0.01222996730183489,0.18724202052965788,-0.012890303438399931,0.173346969272381,-0.28143630739320963,0.11305807069756571,0.40858639395904645,-0.147629724582536,0.36561914202694545,-0.12367881100575823,0.18479371277331244,-0.10050868217476813,0.20839342065005384,0.20861041287311696,0.09506281815201356,-0.2720767205965466,0.7126911004132583,-0.2448027544981528,0.15769071703359255,-0.3649573059716682,0.3407819154918797,0.21487621747056035,0.6480730431569484,-0.17442040569858447,-0.08807768058922202,0.13455273931963257,0.23541148813190357,0.03964017528344701,-0.24553651316339412,0.2107210646370507,-0.3147162961567574,0.30915137344151633,0.18592655185210258,0.20093142213253612,0.13822792952774268,-0.24403937759801156,0.41090526191013155
Paracentral_Lobule_R,0.035003661338950276,0.10215205941100029,-0.1269792588853106,0.019380984903041493,0.43238179820424305,0.8498687392598777,0.5268897628729649,0.4154783862483205,-0.24702298683080431,-0.05385869858072303,0.7360311536445396,0.31693373952421977,0.1182576829842751,0.29523946563397946,0.626565959737736,0.52454565997582,0.30250529671220455,0.6074446392461188,-0.20434102746778948,0.09346472470892946,0.22560975470597264,1.0,0.4251391818037618,0.11249210870017586,0.19344406396682565,0.13054343745642435,0.7310711707624579,0.5379827237106282,0.1699667731475811,0.12226771379573657,0.21033218777259072,0.333390945480161,0.77681238293897,0.25151773161141927,-0.21451996663733333,-0.06802178183686758,-0.08255727673167558,-0.21647272237018797,0.3507623774711048,0.06258040074011499,0.46804890527207976,0.6663655766741449,0.25791325408430654,0.7384689984310714,0.27208190164869234,0.5197573388271041,0.2603331378225071,0.2920841840650486,-0.012226712441015695,0.029420237360858373,0.07897338752028797,0.10479972407194274,0.07244041639194336,0.5565948786472633,0.28052634575053775,0.10064938318498684,0.5865020706248768,0.15012033498514463,0.5018869175186684,0.1291291708013907,-0.08240537765378582,0.3165017531432317,0.2573259477790396,-0.17782586205574935,0.6878964329421761,0.5489492591820752,0.19882987041239078,0.5838993895310408,-0.3526533920139066,0.47400374401531686
Precentral_L,0.40712679338222113,0.6851673248355373,0.03518759736733032,0.2453210667728265,0.48071456049176575,0.6203603657758189,0.6369675066612408,0.683061781267295,0.28980047770062195,0.3688180585439099,0.1326671650159612,0.5884256777551493,-0.009157115561644577,-0.14594452507506056,0.800543926378967,0.5213660260832651,0.8874766899900625,0.6574932664306976,0.18034818319001283,0.730996852007129,0.1572002696061663,0.4251391818037618,1.0,0.025760082049944285,0.6400430072638578,-0.044157255667634336,0.40900992899326194,0.6904274410979406,-0.024963742258159585,0.17217560420209027,0.7901438240741481,0.45108295686223104,0.8355093498091396,0.7178075506504299,0.36125911568817143,0.08135920898974773,0.18393460969646946,0.16328480033492027,0.46716069730323195,0.6139149449949534,0.2010403012176229,0.7726087709387561,0.25794488532861365,0.06635807590524559,0.20487893034086435,0.9317223091089145,0.3758641927791747,0.6588119137588805,0.05127326960343934,0.35151900784492407,0.5804306076825001,0.1980792729080977,0.06861872480665454,0.2033315451432333,0.5198929007288965,0.38215608813661056,0.45632056550928773,0.18476511988958189,0.11271007945104225,0.19797872472663847,-0.024855296229016288,0.14486519867024847,0.6335646070110577,0.3574231292226481,0.47782200082881254,0.8260359858140762,0.30614458486417734,0.5863045079829258,0.19752398854893657,0.6863746898178915
Cerebellum_Crus1_R,-0.23928857355293992,-0.15042078734574252,0.13373617982114597,0.6363399780333536,-0.11239442978782026,0.05118898666426071,0.09101191052081455,0.09420261980642512,-0.3794605207676069,-0.21931029666369362,0.27220933509740725,-0.10386642087615358,-0.20789777432287146,-0.007369009131429529,0.06296806751362603,0.06437419872066726,-0.02326774902567888,0.13228451008572853,0.05612149508835005,-0.2654541078500444,-0.2811585646285039,0.11249210870017586,0.025760082049944285,1.0,-0.27337592581899406,-0.2448081038983179,0.27146038038860076,0.09049821880432957,0.19602843436245632,0.3536199060895029,-0.1687471265867377,-0.0754090416980331,0.08463726680912936,-0.019365933047547645,-0.3786611363467456,-0.20438970259427444,-0.03593394206713459,0.18076771287754576,0.2015127179154468,-0.34561022593850554,0.3735031620760075,0.0965662568235513,0.3934403128639731,0.1539243076705174,0.09226317662493418,0.10005948724105591,0.05934118187850435,-0.04047538894021971,0.25670787148362173,-0.35729276123386544,-0.009441689064367768,0.13417877347949966,0.4648280761353344,0.11701672504376151,0.08651009081314452,-0.3113211793324763,0.26619762492590643,0.18778577549112974,0.08566916537774545,0.2742137460667097,0.12523278144914804,0.4539686724841332,0.025109648954403846,0.014912508751428435,0.071860264513399,-0.0183789502174888,0.1733760167443992,0.16903147988851983,-0.24089866321241302,-0.10124004689874956
Putamen_L,0.7059117313469824,0.7747110873028479,-0.03039101032204511,-0.022407729928252546,0.6451754097293776,0.38029232016829023,0.5049947732819283,0.5431394498325138,0.40811398699210333,0.44652103618235545,0.0013306422340724942,0.7776487940373218,0.01244832818687845,-0.13188869907704856,0.6399099154980231,0.4211553919649401,0.637496101124771,0.4974498694076308,0.2535736393695287,0.6361793731137376,0.35841238421600574,0.19344406396682565,0.6400430072638578,-0.27337592581899406,1.0,-0.02069699750702806,0.27458106959565354,0.591995552935707,-0.08168021719205544,0.08697570395285255,0.6640193716575628,0.5682341321183387,0.5027174095492475,0.5340205684177644,0.675106271281095,-0.004770085633650357,0.3354874475778095,0.18715879882911945,0.4062095214329631,0.825363335991936,0.031325136506450954,0.6079549437475998,0.07845556792507871,-0.11864637659092962,0.08862150081261938,0.5900927032730748,0.2962741211018042,0.7610166450671686,-0.16696153557783505,0.7427758206895526,0.30781250064206617,0.16099391105640698,-0.2970904500359864,0.13277419835207047,0.5725415658630039,0.7157476644143512,0.24123470792103668,0.0897173507902982,0.04463661803962315,0.14388387805615713,-0.050584275092881686,-0.013208334993572246,0.4848268419589659,0.2846055134358631,0.4599199644485023,0.7220916531583341,0.26178668655318416,0.4796714380044042,0.3483171001689529,0.7613435755164629
Angular_R,-0.18976768809510197,-0.014872057100549462,0.024187197352810753,-0.3801286308373578,0.07075376712302554,0.30655920204473347,0.17916675510883615,-0.23619012901025593,-0.08316463514227185,0.26517272316562207,0.2832660334411898,-0.19945135131218647,0.46582333254015396,0.47138507094685195,-0.01664816800721184,0.24528408149221775,0.09921568123990969,-0.11107254519562643,-0.5552556828856957,0.19989938196665696,0.12671199212584194,0.13054343745642435,-0.044157255667634336,-0.2448081038983179,-0.02069699750702806,1.0,-0.1323830433547385,-0.08152311339892816,0.15770863019082748,-0.59925886582004,0.2523950834925938,0.0373796631252078,0.014836830963750585,-0.13501291645149893,-0.027795765213549702,0.12391620475423155,-0.175838005703048,0.11359218807150412,-0.5723173844923473,0.2237256695329729,-0.23281795070598724,0.039934177368432126,-0.5839978539124114,0.3878521119811862,0.22140288101147082,-0.07932696858774262,-0.3451559591879447,-0.24513748408711042,-0.16624062461813308,0.0332005254107656,0.037979395957292876,-0.5961440272659418,-0.504918682452385,0.2602946276048515,-0.5537568839432145,-0.020265246320003788,-0.00012543192616580406,0.439646766750291,0.4116376154259565,-0.3722182766427693,0.0450942092123617,-0.3676680109159306,0.056205179629299946,-0.3927925294514606,-0.14979550288922838,-0.15256062258766823,-0.68686896510431,0.020482700638102615,-0.2190857123694383,0.047991881888821676
Cingulate_Post_L,0.06426041000231528,0.3074056560728913,-0.025994019083272125,0.24394899232533962,0.4298977828461745,0.6079086091649951,0.5927382116745601,0.3523563517536802,-0.15500738473811596,0.03173869223291093,0.6878931271569966,0.47914585096584816,-0.22906261241371137,0.1710613155381729,0.6255983725587321,0.44962354379328917,0.26283031663965156,0.6769231313709099,0.1091792218220882,0.08942052450750129,0.060120780878069914,0.7310711707624579,0.40900992899326194,0.27146038038860076,0.27458106959565354,-0.1323830433547385,1.0,0.5870831169802218,0.2132218762219448,0.4127691243568993,0.21802349767545712,0.24078714292657627,0.6541941467904236,0.20699085805731654,-0.20768037497773167,-0.05486791257063298,0.04672878050515339,-0.08705620938916604,0.6292124493785657,0.013270910706957304,0.7244058854789103,0.6824348693946671,0.6040037658620399,0.4205538647523108,0.3417534963067638,0.5495308824699421,0.25112189365308557,0.5104693148991182,0.20661868006694079,0.025696157405786478,0.07980133163703756,0.3059926324974917,0.3173841253860593,0.3069412549197095,0.5424235663020183,0.19665260408061833,0.7052330072010562,0.07719843279448627,0.34006946583969716,0.20284758781191423,-0.09439860345465524,0.5728901409687651,0.28495972211976367,0.15010722888399938,0.7267391775211042,0.5077991218024901,0.4330223125124685,0.6319945803991507,-0.07881031413651636,0.5083818206860674
Thal_VL_R,0.46998525712729916,0.5795816209797374,-0.0060259725770121534,0.15485018450775517,0.7304400657468951,0.6206848990415281,0.8290937969859193,0.7630548139881059,0.07509313822285496,0.23457880954856555,0.34601559707874596,0.564301302856844,-0.06417441434596703,-0.045649077049360075,0.8342287157963622,0.7527374504123028,0.6259923795517217,0.8098989229604984,0.1261897621691423,0.5050421315313149,0.35340350492752287,0.5379827237106282,0.6904274410979406,0.09049821880432957,0.591995552935707,-0.08152311339892816,0.5870831169802218,1.0,0.08677397264039972,0.2291225979539667,0.5981603275755718,0.657419636573401,0.7047682923308575,0.5024860185253499,0.15988259450615033,0.0031420916760626595,0.13136624272615893,0.1231581662402902,0.5594644408610768,0.536231621105408,0.3850788644058601,0.820799974786809,0.32619950144144433,0.219062464063237,0.20740781122480573,0.7214911391498375,0.400061299649861,0.6734572458842112,0.06995008088927746,0.3919582791574107,0.2615581486624952,0.2978990549008648,0.12845705557963494,0.4971408953565264,0.5705264875801944,0.4647271636377053,0.5785544562508693,0.1063963902250346,0.3622461497288137,0.2768167907603705,0.04080444655983273,0.2593351874977541,0.7652734220911744,0.1565818627027404,0.6585014728241241,0.7396387351275933,0.39294471256107977,0.8699513281978897,-0.05619084240733337,0.8134868845483711
Cerebellum_Crus1_L,-0.18132154426173896,-0.08205759417998508,0.3482599206144348,-0.0912258552634144,0.035339295794727346,0.16045525470916708,0.13654795056435384,-0.003793370540583305,-0.33621699107198916,-0.19035820080299737,0.28849933770954117,-0.011342406091973527,-0.2282436638799104,0.2194864566515945,0.06965515005174386,0.22332210617431722,-0.041535558280959374,0.16463084722909604,0.017128314291792658,-0.17484194002212183,-0.09984659116699782,0.1699667731475811,-0.024963742258159585,0.19602843436245632,-0.08168021719205544,0.15770863019082748,0.2132218762219448,0.08677397264039972,1.0,0.18658194199622719,-0.14222321322179834,0.026462982810624428,0.0777093857552405,0.0034207318593213985,-0.28428725165780644,0.1715581053221776,-0.10706451109998642,-0.024773784764182065,0.05573814202608955,-0.13170039808136033,0.3414167670821027,0.09649336624863063,0.2145384786891838,0.2156301506953014,0.09112704805110224,-0.01739834628619943,0.04103485871483852,0.0038924031314304685,0.37159930048130896,-0.2188676201386392,0.022508237388664705,0.08224572653279026,0.20454170159967253,0.1379823287188784,-0.002988980969584357,-0.24221517997933445,0.21479218239184208,-0.0034412077924564186,-0.009601034556244519,0.14046188362526266,-0.07807082369822124,0.21408419857152708,-0.05103549503997879,-0.058371395427951785,0.16033490694555252,0.016706034503257677,-0.014505793812050994,0.1856909535870519,-0.21272234277091168,0.049701131093805646
Cerebellum_4_5_L,0.19318892228394863,0.19642655280853943,0.03953826037022143,0.4160451308228466,0.15875324338128358,0.043203150089453614,0.0903071731933558,0.19251629153211836,-0.09707220949560273,-0.46466996467943084,0.16158372031375678,0.47481676203700107,-0.706390958409685,-0.24196098132259536,0.2908286336124851,-0.08293729962926416,0.0032691844791081894,0.24584640451782275,0.5072713457408008,-0.10963023954707052,-0.11384628454115749,0.12226771379573657,0.17217560420209027,0.3536199060895029,0.08697570395285255,-0.59925886582004,0.4127691243568993,0.2291225979539667,0.18658194199622719,1.0,-0.13495858316093623,0.10709853110360257,0.19460128185703474,0.26106744432223544,-0.09536209282440569,0.001367586013788186,0.045464991189950926,0.09895664128106348,0.7272938178640866,-0.17883461481792387,0.6688781301266159,0.2532868648600475,0.8502788884003816,-0.08130927193234952,0.05231341310594466,0.22781130655829265,0.3755030066797141,0.4035607675356672,0.38453317369778967,-0.110196396940574,0.13401694398880257,0.80466507400689,0.5882791102126432,-0.05740961337913811,0.7050749196971771,-0.08172568381230587,0.14511038889702635,-0.3330855243119231,-0.28943363158552504,0.6065536050704989,-0.10743667647397073,0.7305749763377648,0.03150241122110541,0.42589310699132743,0.32640045175426835,0.2943808614429431,0.7269125250074395,0.1852733018100567,0.03521469123518592,0.19706435608570327
