,Temporal_Sup_L,Thal_VL_R,Parietal_Sup_R,Thal_VL_L,Precentral_R,SN_pc_R,Temporal_Inf_L,Thal_MGN_L,ACC_pre_L,Temporal_Mid_R,Thal_PuI_R,Thal_VA_R,Cingulate_Mid_L,Occipital_Mid_R,Cingulate_Mid_R,Temporal_Pole_Mid_L,Thal_PuM_R,Fusiform_L,Cerebellum_Crus1_R,Olfactory_R,ParaHippocampal_R,Fusiform_R,Red_N_R,Thal_VA_L,Amygdala_R,Supp_Motor_Area_R,Hippocampus_L,Caudate_L,Precuneus_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Paracentral_Lobule_R,Thal_PuL_L,Cuneus_L,Cerebellum_7b_R,Temporal_Pole_Sup_R,Vermis_9,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,ACC_sub_L,Thal_LP_L,Precentral_L,Parietal_Inf_R,Supp_Motor_Area_L,Parietal_Sup_L,Thal_MDl_L,Precuneus_R,Cerebellum_8_L,Frontal_Inf_Orb_2_R,Heschl_R,Thal_MDl_R,Thal_IL_L,Cerebellum_8_R,Cerebellum_6_R,Vermis_6,VTA_R,Cingulate_Post_L,OFClat_R,Vermis_7,OFCant_L,Pallidum_L,Thal_Re_L,Frontal_Inf_Tri_R,Thal_MDm_R,Occipital_Inf_L,Thal_AV_R,Cerebellum_6_L,Vermis_10,Insula_R,Thal_AV_L,Occipital_Inf_R,Thal_MDm_L,Thal_LGN_R,N_Acc_L,SN_pr_L,N_Acc_R,Heschl_L,VTA_L,OFCmed_L,Thal_VPL_R,Vermis_1_2,ACC_sup_L,Cerebellum_7b_L,Thal_PuA_L,Parietal_Inf_L,Cerebellum_4_5_L,ParaHippocampal_L,Calcarine_R,ACC_sub_R,Thal_LGN_L,Cerebellum_3_R,Hippocampus_R,ACC_sup_R,Frontal_Med_Orb_R,Amygdala_L
Thal_PuI_R,0.11821840255802046,0.43866006834601334,-0.05500577902584051,0.5382428673028239,0.11562696713086747,0.31781252692090556,-0.18539223827570084,0.39532242152086167,-0.04263707427561514,0.30511615528128766,1.0,0.3605611618398143,0.4244757709225909,0.028257513758567082,0.4002780623158585,0.22869811043723323,0.5873109799989552,0.09129213966323879,0.12743315138522335,0.048384967742242414,0.2804384187560281,0.3002384987959828,0.2574545388024896,0.23942803022547612,0.19154114373451786,0.24030510514735265,0.2418601802254368,0.3065391167316699,0.45747119170408174,0.06245994686924944,0.012974327970219208,0.47951963267426,-0.29490897314468917,-0.0683409051037253,-0.26486853724042214,0.13644946279542128,0.20514504623230048,-0.003528293749098459,0.1040648136565665,-0.3256952890755263,0.31150998885013265,0.14294651141456333,0.5051543837360253,0.41565341192320815,0.09833882163420647,0.38081166801295274,0.40640844200748855,-0.17605771824304955,0.10263373042755444,0.695238987292223,0.06900115853055373,0.4268410428213931,0.02906359220710324,-0.10211018919010978,0.04978992975251801,0.3713446614013914,0.38356626993426807,-0.5760962719609674,0.0,-0.1807985515856756,0.3260124117430972,0.17691174811149843,0.17101578588568764,0.281163652465789,-0.15597408442678498,0.4366096619236658,-0.1951812538116644,-0.0631110070139332,0.2297676676922641,0.2531116917411387,-0.08331140715333422,0.45268669712587367,0.30225561544560026,0.2034233801768513,-0.028838266216347063,0.0898811792788554,0.5789759634754373,0.11851045544272075,0.003980322147179263,0.3343870514961997,0.3095618482627881,0.10960384944803955,0.2940378354107261,0.16086236405410373,0.28933776777839176,0.20120858878614586,0.10711290626447989,0.3442471805679527,-0.20898936657233208,0.6037630003690122,-0.0067552036091107345,0.42269935151842164,0.1934044564620147,0.3724008785721894,-0.07140855979378419
Thal_VA_R,0.4799305908943155,0.8331417927774671,0.10908718523892336,0.6684841621429697,0.7282774163662885,0.7082252657636475,0.1757769301120914,0.42651441267806345,0.3806075645554657,0.40260941826789604,0.3605611618398143,1.0,0.8590562387887031,0.08532834807560583,0.8733220934316628,-0.028200455061629586,0.665037006874084,0.5252915358455612,0.10319420069102095,0.41602652657624556,0.6102147112305494,0.41673538014251277,0.7386351786165934,0.701424693060099,0.7403830693122153,0.7514667547938867,0.6970467377115307,0.7591210331212412,0.38671334400420215,0.5546056342381366,0.2532356657325419,0.47451139174578305,0.1393248829943802,-0.0612395738840348,0.09637577878406875,0.5390161504103175,0.05155571469414055,0.3524015006450093,0.01667698861417419,0.020653269985008375,0.4015632463712775,0.7239445564133711,0.2352731628142783,0.6315651225699002,0.24304883564164811,0.6681175556470239,0.3121395105054942,0.09259472740883042,0.1811438480383242,0.455109024474611,0.5914753630034941,0.832933832297116,0.13597448730886946,0.005611229765301255,-0.030172822757316007,0.28234942507987243,0.537152104610411,-0.08926533033494659,0.0,-0.08105657600536605,0.8551201219754867,0.5725278407501035,0.5903176224802548,0.7467995968076009,-0.015512730039443458,0.7543403195352595,0.029178830570168898,-0.1299109833980109,0.728043844537406,0.6968396833959403,0.08611930916878864,0.751597637765736,0.457751204005126,0.4289493859952698,0.6259588511476033,0.4378705206048729,0.7607905146775154,0.47575684745811275,0.3028521779708238,0.46131096157587065,0.3884843175250219,0.821650838599686,-0.009662749933278661,0.06669209675751737,0.36811218457434486,0.35024668685742305,0.691798793797405,0.3363731067447194,0.10393289475220836,0.6320844373552951,0.2581085858221804,0.7716448801760013,0.6791648928631044,0.445623156026235,0.6334644626039384
Cingulate_Mid_L,0.43202346376421463,0.820799974786809,0.23507854582711407,0.6942345274087348,0.7469076323091192,0.7207361447278344,0.07736152773397084,0.4543397073051742,0.2880970714500783,0.33882698051271326,0.4244757709225909,0.8590562387887031,1.0,0.042199447617888214,0.9698256538456207,0.02795790073968872,0.6804213720215562,0.37487362580915956,0.0965662568235513,0.4284911459782493,0.5326926903745881,0.3521124326689032,0.6382883932334915,0.7149075894955379,0.6876375331359075,0.8495897422427042,0.7209487470943241,0.7483271296262795,0.5668396384041319,0.5648260793425659,0.12761667844558902,0.6663655766741449,0.1709906702528851,0.0905108994817103,0.09154951401597343,0.46543216834790885,-0.009552567354009566,0.3022063313807868,-0.001437094578077527,-0.017004916109250905,0.4098811087770137,0.7726087709387561,0.4131139172209758,0.810122888160161,0.20740509318242673,0.630578394335586,0.5231946209034588,0.057287689978129046,0.1756084418522822,0.5296498632061603,0.5636702056529693,0.7939357701428957,0.11355785130534377,-0.03511592813989876,0.035198919658727054,0.3735098741737488,0.6824348693946671,-0.17452466998122276,0.0,-0.10950176556715108,0.8377671344025309,0.42905888242427465,0.5438486664845756,0.7519888461980501,-0.03492648689325279,0.6427305521886497,0.0671799378825729,-0.04050467345717564,0.6624689012768811,0.6558921327024935,-0.006758554772125433,0.750105751043055,0.5397181297704222,0.46121210886885283,0.5658231412857505,0.4229313528176777,0.7874559667487492,0.5004416170930014,0.2899460353354081,0.5119618310954417,0.32729568319473956,0.771807398972216,0.010909946448330278,0.2318610584886344,0.5495807296682481,0.2532868648600475,0.6245184420109534,0.30876761405469266,0.0726589840770828,0.7072805466009094,0.18424511320862688,0.7578898704337571,0.7275799901812273,0.4139504338506068,0.5881906931488196
Occipital_Mid_R,0.2371715926361,0.10964178238573632,-0.4919532050893401,0.30943134318696025,0.21311876157843226,-0.06822075489702784,-0.02575037288112419,-0.302121050713903,-0.16055520768645454,0.5021991381555428,0.028257513758567082,0.08532834807560583,0.042199447617888214,1.0,0.05668044951253064,0.12005941991341766,0.2930334221583969,0.26859280815217845,0.3472259019684809,-0.021379836616722155,0.40764932583111596,0.49316039194419636,0.2345101730373333,0.21008211762899684,-0.03035951516912903,0.18155988972426618,-0.05592892172119927,0.0875679808129812,-0.09868717949434565,-0.15583786524331794,0.11197515001535126,-0.009889063783838978,-0.13667263267805488,-0.16455591858996005,-0.0905814763361255,0.06760422573945406,0.4252353138488641,0.008728009626585927,-0.07461764290422947,0.11717240890641296,0.45414917433916796,0.1186339138827565,-0.2257242022583958,0.03576373248296402,0.23651882005195993,0.2039821903027709,-0.020809718774155578,-0.15022876202576027,0.224607380119788,-0.22138714665611967,0.027184398206758498,0.0187895549242671,0.3260912977042688,-0.21284335214573757,-0.16997577076452267,-0.29624604473215455,0.2595566164180538,0.2587794103454716,0.0,0.030995952517635334,-0.038052097574042265,0.27900743419748764,0.31995521245410435,-0.07154430109572837,-0.06280098842758225,-0.04119280752840997,-0.16437539990845765,-0.352356737335026,0.03718099062392334,-0.08089391467585831,0.12523701176754104,0.09956789025053178,0.3409003967981214,-0.01746721255033867,-0.06611220499162042,-0.0843451046586089,0.18590179535104545,-0.22148180498661563,-0.18883534816354292,0.34645044181793294,0.24782426153679588,0.015433491784482712,-0.18778626876053214,-0.15663053813981578,-0.29090461181028165,0.4142999990638682,0.08978318407669632,0.4779298365876488,0.07659282974898676,0.14552582594863359,0.4354477374670723,0.15977012328680149,-0.09905110578918139,0.14025111988489525,0.03220668954999158
Cingulate_Mid_R,0.521111257009258,0.8342287157963622,0.1486933463157974,0.7163738109177918,0.7750014086170602,0.7310065350512639,0.12120563086327904,0.4214049365905585,0.3496687906521115,0.3831420318423973,0.4002780623158585,0.8733220934316628,0.9698256538456207,0.05668044951253064,1.0,0.01944740024781,0.6708337360798432,0.4535386484535482,0.06296806751362603,0.39889623675263236,0.5869264175703021,0.37973773854669585,0.7112703129646932,0.7196263965462529,0.7011992539215789,0.8577718706430091,0.7285649901650124,0.7802164858283164,0.45898816136849135,0.616502447838276,0.11432342903822855,0.626565959737736,0.15925335266493953,-0.015282257665537594,0.04010816010540883,0.48694704430310926,0.028329847035181575,0.4152904871317007,0.06866811572380062,0.07307682407861583,0.43662916861799017,0.800543926378967,0.35983709217330523,0.7951259628459336,0.23902505699904297,0.6696380165197818,0.42158902590974423,0.08684296108845978,0.23708710063785934,0.48712030875369694,0.5684419732688943,0.7980190134360782,0.1480037601171861,0.008270853638431221,-0.025218830782955438,0.3125709708992779,0.6255983725587321,-0.09549266052830904,0.0,-0.050144753109777875,0.839578489401359,0.4968328734814045,0.5932091369047593,0.7496960249456482,-0.020921093033405665,0.656872232628098,0.024386897571606867,-0.06348241542642297,0.6788043261865669,0.6486400159987076,0.0007038649964074049,0.7595635099977364,0.5228927013068612,0.44686760043758167,0.6185795114410491,0.39993476770573194,0.7888404229001283,0.5110051615124069,0.29415338685143694,0.5362948857627124,0.3285172045077908,0.7942758415695665,-0.00981640526624967,0.1560947416390409,0.4842510974698521,0.2908286336124851,0.6897480531139156,0.3027688276155264,0.14872260124187786,0.6735115784964687,0.21806042518972968,0.7871904767069504,0.7361678879097173,0.3757680454151617,0.6399299125036316
Temporal_Pole_Mid_L,-0.09410846253136693,0.08718847348260333,-0.044573858777893056,0.05012784884163737,-0.02742827462301275,0.13408182642841343,-0.03819278138914031,-0.0034088845485983825,-0.29188680437425757,-0.03727520974163327,0.22869811043723323,-0.028200455061629586,0.02795790073968872,0.12005941991341766,0.01944740024781,1.0,0.00501502079718101,-0.18005224584167134,0.13580277762812926,-0.12249548642337289,-0.07627686639313959,-0.01941627199410047,-0.003712746096960489,0.03546476317845617,-0.177770902566018,0.02271085623724199,-0.036503593479852894,-0.16393935517173316,0.2216549874551132,-0.14421657963988913,-0.11913527537701543,0.13579554338220798,-0.03075105025230788,0.11872631509264917,-0.3074902351953791,-0.22087249759218627,0.24442676265028349,-0.13232659008871112,0.00664557586323961,-0.1352551507334252,-0.008696958610961814,-0.042604622149153136,0.2138597308802043,0.1322395657308905,0.09709475100965882,-0.11102370676479745,0.25220806475011426,0.12690294914102346,0.057562092407447286,0.13100877370830977,-0.0586533917564475,-0.007434106929250363,0.05702749413902265,-0.008765224038176417,-0.09285376109438996,0.29511753127311896,0.15784286352398733,-0.1329108725105743,0.0,0.14477447148321615,0.03701241089345044,-0.14050062055935658,-0.07232015981589371,0.11251086765771341,-0.0348135827165443,-0.07377631889268602,-0.008410251271324042,-0.09084952013848854,-0.1677024275809437,0.050614003578102106,-0.14251182739226353,0.08721431246074587,0.11672236976101755,-0.13081621458962822,-0.19521817775256445,-0.1986447909563466,0.020958054365655943,-0.061776787094281006,-0.37260298994270136,0.024840205498908828,-0.02205424820855476,-0.1243789976795874,0.28177714737023385,0.20610939906701703,0.21365998859107116,-0.015788640299355675,-0.20047591239591991,0.16094683512401864,-0.11744468702329117,0.03687509737214896,-0.1232074068385481,-0.015204157360450065,-0.0460011084642069,0.05444105309213399,-0.12048649164419602
Thal_PuM_R,0.42167460338117924,0.6992775427394684,-0.2382504677487576,0.7829121894500713,0.5923640921765867,0.40918444027743234,-0.06550807054500771,0.21039412624343257,0.12932500768666746,0.6115759756254072,0.5873109799989552,0.665037006874084,0.6804213720215562,0.2930334221583969,0.6708337360798432,0.00501502079718101,1.0,0.44527844170732195,0.12980225098758263,0.33998061355899123,0.7056777397681784,0.5528215384529716,0.6201663139829094,0.6001802238438994,0.557795973417622,0.630645764363387,0.3790511232702261,0.6358464840581115,0.21003556437123683,0.28046737985476305,0.16480703566172272,0.45172994913703335,-0.10233634550237652,-0.27496939010232424,-0.13912408962835968,0.5448108766594705,0.15027109758319632,0.16855605769179716,-0.07167124690879709,0.05457722386084818,0.6738559598867465,0.559225743145122,0.07427686455689884,0.545525544306121,0.2729574408711841,0.7534178990300369,0.21762287373312386,-0.2869786183389844,0.22478603970750247,0.454859225929884,0.34383457741576906,0.6578085895512966,0.07057565683552927,-0.28648835335761347,-0.14067748150122944,0.0782449069921134,0.4959024813410094,-0.1334148681073978,0.0,-0.10185291052220383,0.5718136024631987,0.46524419160649655,0.5627921183167587,0.38363834740778224,-0.10109220919978272,0.580673380625941,-0.2889547432141804,-0.2113709802552065,0.6218713666282604,0.3691940098098514,0.08025582791032404,0.6382179729495149,0.6165040638914637,0.4911788252540008,0.31849731651486096,0.375237867497199,0.8256852750886748,0.2301810651126483,0.2338262503822551,0.7390391075938894,0.5340688801165507,0.4666598165213374,-0.11751408314709477,0.028411976951680743,0.03274746706701585,0.42818931232913987,0.48231974575911907,0.49996649511679475,0.1286560991523514,0.7578216131765046,0.37842554917233673,0.734213411454458,0.39837023076143563,0.37809366452233784,0.32363632456494273
Fusiform_L,0.7699177391435117,0.30251468528959835,-0.3365798146298837,0.410765832871816,0.39156890799202065,0.18906942056367423,0.30538391513996826,0.01764976670251102,0.22620409251041165,0.5186094714645317,0.09129213966323879,0.5252915358455612,0.37487362580915956,0.26859280815217845,0.4535386484535482,-0.18005224584167134,0.44527844170732195,1.0,0.12079631360446655,0.10301358512530913,0.6899692196449138,0.6329532090273032,0.6791603636304702,0.26759144565001747,0.3705722916030578,0.38726392925245856,0.2717396527168555,0.3818835603874131,0.010120540915131452,0.26554138460547777,0.09811507657671882,0.04912361246435941,-0.29987967010166644,-0.17877418913574616,-0.048022229202668,0.3703090706881942,0.22493902223506915,0.47194854306972156,0.2586970511832421,0.17478227982946623,0.46913868111008156,0.38465534713907223,-0.14408894169191774,0.0993076384441035,0.449983029688886,0.38481070357394914,-0.02266080372550343,-0.0074033706187220626,0.3054909946472207,-0.10342464612368586,0.13821157637922485,0.42427909958161386,0.2543940392650705,-0.09716349210214584,-0.12677331024012012,-0.38948015742183495,0.2192264798447876,0.20507175475802275,0.0,0.006085415921149092,0.3592474013160465,0.5768892186019988,0.498300058717723,0.1389195020419141,0.04149836392234502,0.26894967616731097,-0.3558578199302005,-0.6215712754618554,0.3855280755921485,0.08890178563644693,0.1075477603903801,0.2361246559731221,0.3873167518870432,0.1508585234227294,0.3150413395541071,0.15129908697804936,0.4620593972466029,0.021862433645074973,0.10339791902329934,0.33799917570045257,0.5322336624555838,0.41860657391224665,-0.27331892816010006,-0.3848896319191725,-0.0878717041430456,0.6538711569019645,0.7113459238139636,0.49193033394263497,0.22066435272325668,0.35004825346271534,0.7023722247413341,0.5317239949725303,0.23738028632327263,0.2921338704622903,0.5012331092299803
Cerebellum_Crus1_R,0.11694444789535284,0.09049821880432957,-0.1805825043232141,0.2877413652969511,0.016653026862741994,-0.002300504170498035,0.18076771287754576,0.003953088749124393,-0.2797619269409428,0.1733760167443992,0.12743315138522335,0.10319420069102095,0.0965662568235513,0.3472259019684809,0.06296806751362603,0.13580277762812926,0.12980225098758263,0.12079631360446655,1.0,-0.3113211793324763,0.08651009081314452,0.41317234919990053,-0.01534607801705127,0.13228451008572853,-0.09356182825134703,0.10005948724105591,-0.06900673208954015,-0.09720680128991868,0.27220933509740725,-0.2654541078500444,-0.03593394206713459,0.11249210870017586,-0.21931029666369362,0.08554450896168268,0.38670584115297607,-0.23928857355293992,0.4648280761353344,-0.009441689064367768,0.19966681362448663,-0.3794605207676069,0.1591314965615768,0.025760082049944285,0.1539243076705174,0.14793183782618202,0.24313268288638754,0.09420261980642512,0.3009981292251538,-0.021046787277850604,-0.03183023255677997,0.11701672504376151,0.025109648954403846,0.06713232381129065,0.6363399780333536,0.005211288270166708,0.21146572816916862,0.08566916537774545,0.27146038038860076,-0.24089866321241302,0.0,-0.29681838939991706,-0.10124004689874956,0.038418203721608445,0.07803571089948354,0.09101191052081455,-0.20438970259427444,-0.0754090416980331,0.15763126246577136,-0.20789777432287146,-0.23437019877360635,0.06437419872066726,0.1398058427874933,0.16903147988851983,0.1700194343218149,-0.24770822920150737,-0.28437285608975027,-0.35729276123386544,0.1049801714107699,-0.24165640239450376,-0.3415127326742337,0.18828405065924222,0.2742137460667097,-0.07033366109970474,-0.13146667751256838,0.1176158322133991,0.11479854226268925,0.3536199060895029,-0.10386642087615358,0.4315831402467915,-0.1922628920947549,0.071860264513399,0.1884275345290673,0.0003214755374264828,-0.14699772069051145,0.15986897330215594,-0.15042078734574252
Olfactory_R,-0.05149648246753,0.4647271636377053,0.08041491137247875,0.08165478499263443,0.44281692524681865,0.32529283051567687,-0.15324630013837304,0.1501480653352904,0.41162667129208447,0.2727479018885528,0.048384967742242414,0.41602652657624556,0.4284911459782493,-0.021379836616722155,0.39889623675263236,-0.12249548642337289,0.33998061355899123,0.10301358512530913,-0.3113211793324763,1.0,0.41993640746596317,0.058420858381003436,0.4694927564908377,0.26004245753888483,0.7363412395150558,0.4007036521527388,0.45716535538359415,0.6926636535582393,-0.012939775249557526,0.4385016982745694,0.4602136041651689,0.10064938318498684,0.3450139213305038,-0.08284948467178713,0.13704846496585582,0.7540667355186285,-0.3205226064778791,-0.16265142214485157,-0.576973809040076,0.3970658056308825,0.08175764099770469,0.38215608813661056,-0.14192867561148864,0.1922139004121288,-0.10342796952516249,0.2925277282503049,-0.047792410274146255,0.06564245169136655,0.05261774677065687,0.07875293456749656,0.4164505317815642,0.34647773954408206,-0.0946497456076762,-0.15724595620136586,-0.02248574421446372,0.06637840069645914,0.19665260408061833,0.2087821704598526,0.0,0.27233960593022105,0.551288204700042,0.28762823538891136,0.258252915540765,0.29406418234971055,-0.039861539935675705,0.491245129150767,-0.10006710910760165,0.12023672530930643,0.8041899401625047,0.25305921302179346,0.06629539564964428,0.20621659042010387,0.2393180390919428,0.7953752955100549,0.6471464042750179,0.9122352675644557,0.3402226592531018,0.42980547292347887,0.6401299728565132,0.1203978068887734,0.1219941496109399,0.5685019064489255,0.02932833598390997,-0.08421774201023896,-0.0793943961313203,-0.08172568381230587,0.4420677087046759,0.03968961250268616,0.3121194712442356,0.35014226180659913,0.03847968735593954,0.5298823775188386,0.6117981145569483,0.30345526697395575,0.5383252711204665
ParaHippocampal_R,0.6319109667818795,0.5705264875801944,-0.4907087729488696,0.648666160257554,0.5993645474819681,0.4005591090287572,-0.03453375190807357,-0.00920429919642745,0.17924302001900877,0.8852429435657202,0.2804384187560281,0.6102147112305494,0.5326926903745881,0.40764932583111596,0.5869264175703021,-0.07627686639313959,0.7056777397681784,0.6899692196449138,0.08651009081314452,0.41993640746596317,1.0,0.834879467495857,0.8939507706767975,0.5160149237917451,0.6041101299559529,0.5626536261043419,0.4899388045551414,0.6333065467576818,0.06802848684705676,0.25928032609142704,0.24879870407773044,0.28052634575053775,-0.1042266671437323,-0.2861615111116092,-0.1491476848215033,0.59465436352202,0.3121840119445749,0.22746347328108177,-0.1403584329688102,0.2847380307463835,0.696196677099612,0.5198929007288965,-0.142440235108748,0.28653527740910484,0.4477374764807889,0.5410375997327602,0.13621406455287968,-0.0831973739595442,0.42968636551106,-0.004185333470566735,0.28448710110327574,0.5176192622497446,0.3217093814790781,-0.286301480961906,-0.28906484172705316,-0.23225688545694234,0.5424235663020183,0.29728866382173563,0.0,0.03323501868373965,0.5247965843963129,0.7071382764761017,0.7471734614192004,0.312837345416402,-0.013798844393602305,0.3835590509722657,-0.3370390756391101,-0.5131602819320437,0.6260177198807074,0.1600063232536565,0.1557364475763726,0.4227359564713024,0.7009309485076087,0.4882053207092903,0.4720838883097505,0.34828031436564716,0.6931368597072047,0.18980674888182064,0.19395017222340302,0.6247852660607388,0.5762298410064394,0.49537514788850334,-0.17976023202372537,-0.309609095291645,-0.14441103619506002,0.7050749196971771,0.7689085913238757,0.7166542847881531,0.2720069766374334,0.6219060135833566,0.7476472847010321,0.8723671666309917,0.4016813593890065,0.38255671027005594,0.564810738248623
Fusiform_R,0.5394127691706886,0.36421505876761073,-0.5821213452111275,0.5791187567028061,0.3394300983135408,0.18436721715081714,-0.0696481945096597,-0.10668263224311618,-0.1448702734198603,0.8855229946909198,0.3002384987959828,0.41673538014251277,0.3521124326689032,0.49316039194419636,0.37973773854669585,-0.01941627199410047,0.5528215384529716,0.6329532090273032,0.41317234919990053,0.058420858381003436,0.834879467495857,1.0,0.670633053303314,0.34938553785346793,0.3002856425712183,0.3142784539329305,0.2857156723362382,0.2968148615127556,0.1988039195502726,-0.07585211982628387,0.10882893588692436,0.20546229940161634,-0.4196717838292395,-0.13473640068341525,-0.11294311263360078,0.2997317021967213,0.5496676960611493,0.042560478704745025,-0.010973667218940856,-0.03475795452410799,0.5915731913415948,0.2428398231158551,-0.055226362940813796,0.1358961990339436,0.5899506151196138,0.32009543257070594,0.2500253694412424,-0.13369369844967974,0.3569647922908616,-0.012533689806505053,0.07564799626968396,0.3297682694265641,0.5023891265458166,-0.3758072589526153,-0.16590313788793581,-0.2581419287823351,0.5097955648497597,0.07051567026094448,0.0,-0.1937954786134159,0.26605355185597546,0.5953756435079527,0.6241490523931142,0.15545745891430068,-0.04650213486176444,0.16508581955122686,-0.3202674185869086,-0.6981594999519979,0.27096191223097826,0.027005090102037877,0.20140850478694275,0.28245007805837724,0.573503356565274,0.20340005224463784,0.06860390284232708,-0.005357170602133619,0.518879751235166,-0.13921029317135858,-0.0667049311412887,0.45871455000044353,0.6548341501555974,0.17952869193997031,-0.17322073127951526,-0.31812890051828846,-0.08744013111118787,0.8651197778804277,0.5103213480882811,0.8773334158717843,-0.009673739015054774,0.4622728162336955,0.7757324292678296,0.626454901343441,0.12123457505311526,0.4584217924700491,0.2657285171226816
Red_N_R,0.6196297808241287,0.6805428012088818,-0.3077976669879658,0.584743422113529,0.6716945998819085,0.5926301635640865,0.1525639569769839,0.1858387480860846,0.3278197658134539,0.7158854707196259,0.2574545388024896,0.7386351786165934,0.6382883932334915,0.2345101730373333,0.7112703129646932,-0.003712746096960489,0.6201663139829094,0.6791603636304702,-0.01534607801705127,0.4694927564908377,0.8939507706767975,0.670633053303314,1.0,0.5531640999377281,0.6785254895190135,0.6092095004534712,0.6606699689754139,0.7016197884241449,0.1168568081306212,0.45539017774039214,0.2077311580341924,0.2844253871961116,0.06823238072557535,-0.2537605735538056,-0.11624484582909206,0.6306313437941043,0.17635382228970242,0.31987295085667533,-0.09570043339059377,0.29291806707234425,0.5511226023276704,0.6040212637930437,-0.08536503171901824,0.3493105621328235,0.4008483184889893,0.5358273244252755,0.15472963943109622,0.07394915411591617,0.42241813786205334,0.08833977982083956,0.42940888691277923,0.6257201863178274,0.26462249132710075,-0.10488289884100122,-0.25984428510801755,-0.05056689820746184,0.5220712030193885,0.28426578884062476,0.0,0.10817410335414565,0.7040768860847799,0.6691810563995804,0.73430107952946,0.5157057367500255,0.058915502792274865,0.5058779096165301,-0.20158260554288293,-0.41089165251276855,0.7280616270647718,0.34643147783990597,0.14995320483510902,0.5351521144763909,0.6178861688061681,0.4681520138908644,0.6492045161703064,0.4111182130676695,0.7109735309884359,0.34817461748204565,0.23919914675407453,0.5108784902393511,0.4808447614237842,0.6744589583149533,-0.10420659545616107,-0.21589675369967132,-0.002442740337602665,0.5801241325997436,0.8457582857072783,0.5574420609059685,0.3312174044424251,0.5818940987621944,0.6012793359322444,0.8886289481975523,0.580951674428681,0.4249226862136839,0.7351079124718353
Thal_VA_L,0.5284250735077098,0.8098989229604984,0.019671138103463583,0.790228191164899,0.6904515160125133,0.5642556858392345,0.0575564802383732,0.15825607303606407,0.09436952242635441,0.32923928020061,0.23942803022547612,0.701424693060099,0.7149075894955379,0.21008211762899684,0.7196263965462529,0.03546476317845617,0.6001802238438994,0.26759144565001747,0.13228451008572853,0.26004245753888483,0.5160149237917451,0.34938553785346793,0.5531640999377281,1.0,0.4598957970579637,0.6989667791659357,0.597908422464605,0.6351275405320654,0.3421339917049319,0.3051103941512664,0.16099774011273135,0.6074446392461188,0.28510389045452805,0.0468638726437066,-0.04397947633429865,0.18932283595744764,0.25961577870425634,0.2868378359748649,-0.04412232672634487,0.0573345539493744,0.5496403274702854,0.6574932664306976,0.19206188674490232,0.6414769767452159,0.23856085974575317,0.7699366335429455,0.4424169581870346,0.12299311990085961,0.10337911263193773,0.31767772643337705,0.5722277404304548,0.7071823329497691,0.20613558207429633,0.053131702051681544,-0.03828279091447899,0.28428254470039094,0.6769231313709099,0.11130464325217777,0.0,-0.13022587115995893,0.7042987476247335,0.45869948975779673,0.5084404674686533,0.7532271474756288,0.04156412826786154,0.4248379418553564,0.10076655051103506,-0.12916850116045525,0.42932994501283755,0.7179679896964309,-0.06590793805878141,0.838174439323244,0.6538995696848818,0.20190703622049014,0.42620816011851775,0.13047268379313234,0.6308226164527181,0.37832116438056856,0.10952750816667119,0.7417196617117093,0.10538084688870322,0.631159621087491,-0.0012150292269597878,0.34972869174497173,0.3049580317687864,0.24584640451782275,0.5177172740719255,0.3606669055285836,0.013101130175167107,0.6325202861607524,0.3278767456681994,0.6673421765098914,0.5202542971577663,0.20623151559822936,0.49292429045849073
Amygdala_R,0.25632489604386743,0.6781333581058968,0.10680146917207621,0.39448809108968164,0.6719806035493124,0.562644297342248,0.07842739691751309,0.3635290057089879,0.4792057251656803,0.37221855079290717,0.19154114373451786,0.7403830693122153,0.6876375331359075,-0.03035951516912903,0.7011992539215789,-0.177770902566018,0.557795973417622,0.3705722916030578,-0.09356182825134703,0.7363412395150558,0.6041101299559529,0.3002856425712183,0.6785254895190135,0.4598957970579637,1.0,0.6384982143309276,0.6561524929626944,0.803295465864789,0.14012306117495493,0.5983493799576444,0.32193961020205114,0.24802801787209117,0.2695352010863136,-0.09721558848996084,0.2305648944276125,0.7742170109679974,-0.17483929325640063,0.16340691842091976,-0.2799692748196412,0.21484418124936056,0.2203973539794626,0.6501475857537592,0.0011223824420592454,0.4458762682828828,0.12636102319125095,0.5061687095920298,0.06282550157336292,0.10101784408248389,0.12566609756532446,0.32363122593175414,0.5311356426908405,0.6641484262479699,0.1322617476336314,-0.05379167167951831,-0.022014430268279015,0.15810479935367516,0.2969092630597981,0.0903052448344599,0.0,0.09477359468390369,0.7807600891654823,0.4638777004892748,0.4923254118981614,0.5361175650650537,0.010567563203968292,0.6594342558890017,-0.047919703127427236,0.03528175557806571,0.8779715627430349,0.46660977470830184,0.10538128450714848,0.47496739502609914,0.3255433704290751,0.7366968667637676,0.776847217123525,0.7642782991028763,0.5997214840571222,0.5537882018600847,0.588174548491688,0.28558259723347923,0.33450466646842436,0.7670912230697517,-0.028863228444574743,-0.048851739310385674,0.14251516246229462,0.16893459306706732,0.6804264293944642,0.17418719040890893,0.3213983635389084,0.47500154921148835,0.1884033644109859,0.7218793526658636,0.7507989742952282,0.37309251273609206,0.7355660343887475
