,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L
Thal_AV_L,0.6010367285231951,0.5610118810996059,0.19709470122476688,0.19187333496840048,-0.12547304557879177,0.5288317323938393,0.18728801256969405,-0.10407639660096725,0.21048371749680786,0.453269108425316,0.20594823285856714,1.0,0.23926927600385034,0.52454565997582,0.027475953218656368,0.46660977470830184,0.19127683668148185,0.2898750441708217,0.30075122524194514,0.5213660260832651,0.34643147783990597,-0.1265881890705221,0.44391315761407696,0.650527275255248,0.0,0.44027672169167836,0.48920658764222125,-0.02232612549623611,0.4122598757673935,0.5171792072052543,0.1726531967788248,0.18782744434785067,0.19814409621696408,0.3210869898710821,0.6144734341480639,-0.09049498695560021,0.16043583267740946,0.06437419872066726,0.5796107695510427,0.4375027273005323,0.5275434100987197,0.4057943756402742,0.7179679896964309,0.15696064223429698,0.03350292255769408,0.5855249186974297,-0.1374734642672544,0.10684411323995557,0.5065336370751208,0.35707767931512885,0.4129712772756696,0.1722885565932115,0.36743297114469714,0.4724300230094264,0.2720970937217131,0.6757659684227797,0.20275798331797898,0.1268244976215972,0.5087413760940975,0.667885961141101,0.191511377672696,0.24649071776171624,0.41178783439086986,0.5690010905878317,0.5817765232049109,0.36598585725843236,0.24426694094986878,0.08890178563644693,0.45935690724106765,0.3107732814010162
Thal_LGN_R,0.43959662176847747,0.5372965862081351,-0.05778764477069446,0.7323373707163942,-0.024149043628837533,0.07465056061565062,-0.04037006593782696,-0.05464902789123179,0.24843721989104628,0.26873794249190214,-0.2627690383553458,0.23926927600385034,1.0,0.37988579914130516,0.3976192540709123,0.3255433704290751,0.5694540606653052,0.054544258707930976,0.45796140953044223,0.5077130784496143,0.6178861688061681,0.36460506274614113,0.15095362298771606,0.3201052245508074,0.0,0.7157952248820431,-0.3238948547673243,0.3696617862915203,0.2549621689666256,0.5299326733821282,-0.14905550496020162,0.7195076093959402,-0.1585315252732913,0.5413329346803234,0.41503504119741985,0.4397728366364595,0.18589023646687816,0.1700194343218149,0.18816034656526656,0.45428910266138745,0.3898188463114726,0.2568368408642508,0.6538995696848818,0.06315299668409964,0.21880953819826837,0.4400730685138773,0.4107439459447369,0.6084825526753417,0.4574880976610885,-0.006136116010351586,0.7951999283772118,-0.42679902413448145,0.19827885384899932,0.17122790301083896,0.2588927688613576,0.4783570818513017,0.0020601756662071064,-0.0647395467872318,-0.04130728736526032,0.29300369710703356,0.04975833524139857,0.5883458496098107,0.537408222576714,0.3425923325053042,0.2676319652526523,0.042354090303204896,0.4752602620098354,0.3873167518870432,0.41404467227637565,0.37586882143423933
Paracentral_Lobule_R,0.4666263272969841,0.4154783862483205,0.22560975470597264,0.3507623774711048,-0.05111189753687424,0.5565948786472633,0.22801188259478034,-0.15339897864397362,0.3673533151792769,0.1945699473366363,0.09161437641828732,0.52454565997582,0.37988579914130516,1.0,0.07244041639194336,0.24802801787209117,0.3113248988681085,0.014902025575095863,0.21835122495628287,0.4251391818037618,0.2844253871961116,0.031796313355424495,0.06258040074011499,0.8498687392598777,0.0,0.518506143355876,0.3545131108252205,0.05460705451323613,0.7360311536445396,0.726733174444097,0.10002623020772826,0.3479689535749035,0.29523946563397946,0.31693373952421977,0.6494523676180967,0.10479972407194274,0.03928399958899416,0.11249210870017586,0.333390945480161,0.10215205941100029,0.22438220832940098,0.18241434260480555,0.6074446392461188,-0.21647272237018797,0.1291291708013907,0.29152927858043487,-0.13910473810120927,0.41987763344129,0.40951485630575385,0.7384689984310714,0.36318532683065313,0.1182576829842751,0.09346472470892946,0.34924284898233676,0.18875051013732438,0.47400374401531686,-0.01638631705559369,-0.04571447511820803,0.5018869175186684,0.8069077520688019,-0.006270218490569884,0.46804890527207976,0.4210704650857041,0.31228930122903076,0.43238179820424305,0.23487216116922585,0.0659908137265148,0.04912361246435941,0.2146070885224021,0.29837841881704774
Vermis_9,-0.010084138380862041,0.13368449188267678,-0.3649573059716682,0.4599705046290145,-0.14596807523128905,-0.04863324896611281,0.06875546895364551,-0.008696934611151643,0.19314793559044321,-0.336689854963483,-0.13072111581937784,0.027475953218656368,0.3976192540709123,0.07244041639194336,1.0,-0.17483929325640063,0.35477412469930714,-0.36083612423325206,0.245072049276946,0.06861872480665454,0.17635382228970242,0.026979212134971235,-0.4517496739594783,-0.06557245905449975,0.0,0.17349658350565952,-0.34460560550693786,0.4372778767233572,0.08961164379155809,0.34363664736661265,-0.057332852206423326,0.20939650549077155,-0.1480293931668509,0.01442076394323176,0.10771764626839994,0.43412409592042833,0.16001754591708664,0.4648280761353344,-0.09040876568425535,-0.06389576801477972,-0.16520474345152214,-0.2984669308819824,0.25961577870425634,-0.03651183250812368,0.2076112557965262,-0.027676295621911096,0.4822871136348654,0.31736500101841497,-0.09083391374299768,-0.006251675703871286,0.21613508542252555,-0.5159734697285437,-0.320317460545117,-0.2942956962577203,0.2079827095959088,-0.05662656953949548,-0.49958877597661056,-0.04205719124850398,-0.13695880928718845,-0.1417960443992977,0.11244951187100852,0.5731580281621044,0.30577399730877236,-0.15534943443392332,-0.14464830418290525,-0.3361330050778315,0.018348506978109514,0.22493902223506915,-0.039293894673216576,-0.0057538333071013355
Amygdala_R,0.562644297342248,0.5061687095920298,0.5228876383439073,0.46093682177259204,-0.09016351366774482,0.32363122593175414,-0.09721558848996084,0.10538128450714848,0.49924178671556607,0.776847217123525,-0.05826533063548523,0.46660977470830184,0.3255433704290751,0.24802801787209117,-0.17483929325640063,1.0,0.25632489604386743,0.6645733312398211,0.4638777004892748,0.6501475857537592,0.6785254895190135,0.12566609756532446,0.7194416751565799,0.4432467666840252,0.0,0.7218793526658636,0.2041620534272234,0.12636102319125095,0.14012306117495493,0.427457075407056,-0.022014430268279015,0.3282240121741109,-0.07826438075543758,0.6804264293944642,0.4458762682828828,0.26432535500906357,0.12136865613933556,-0.09356182825134703,0.6594342558890017,0.7355660343887475,0.7564144107548396,0.6491422589574523,0.4598957970579637,0.07842739691751309,0.33450466646842436,0.8541712130485074,-0.030051169634963192,0.2203973539794626,0.803295465864789,0.0011223824420592454,0.45941797219842145,0.03528175557806571,0.5983493799576444,0.5537882018600847,0.37309251273609206,0.7807600891654823,0.710691999677128,-0.05379167167951831,0.15810479935367516,0.554895389191478,0.10101784408248389,0.11392516431318588,0.4613111598175941,0.7507989742952282,0.7421752003227431,0.6848735833539443,0.7282419409074536,0.3705722916030578,0.5219241501450925,0.5612291617173265
Temporal_Sup_L,0.2637392321044099,0.49663361744688045,-0.15662277243539088,0.5842355091712044,-0.09543594816745074,-0.03968578081750596,-0.053164277908884,-0.0172330115577384,0.04098486473946446,0.30229561705105207,-0.20262694692843872,0.19127683668148185,0.5694540606653052,0.3113248988681085,0.35477412469930714,0.25632489604386743,1.0,-0.011887966875387812,0.5841190289683962,0.48522147856417125,0.6196297808241287,0.2236179938573449,0.25051411622551395,0.33981116732828087,0.0,0.5671745699796561,-0.22254002251796953,0.4576709664150463,0.1358165195282081,0.4232689115232816,-0.19161220505707055,0.4595547931100703,-0.20139281808386433,0.7343026181090974,0.2617415997600339,0.5379941344579722,0.11068613760106819,0.11694444789535284,0.11460702939805222,0.47768697540860805,0.37541755517345826,0.22851224229625322,0.5284250735077098,0.2904460990984089,0.27815254513057946,0.3264750127036621,0.3362392212260604,0.5580945400889702,0.4117897909070755,0.011280197400124889,0.4863188482978321,-0.5222824536680432,0.24433492705550316,0.07491745902263137,0.11817364492423237,0.40628231726752745,-0.09221843273975495,0.11465823701555192,-0.21397418065448084,0.23731167307729198,0.089892271047205,0.5408187154408718,0.46432536822929416,0.23213770853500526,0.2253643122393214,-0.1732450810780666,0.4224770832487613,0.7699177391435117,0.26123522568919083,0.11856961963680848
ACC_pre_R,0.47292068260231435,0.3780432506588635,0.3557100894886453,0.07401786079064622,0.007096787283715201,0.22394240359213466,-0.30539022336692057,0.07053398679094987,0.25442209354867357,0.5893126228022485,0.03911100810412529,0.2898750441708217,0.054544258707930976,0.014902025575095863,-0.36083612423325206,0.6645733312398211,-0.011887966875387812,1.0,0.060621478358136874,0.5489469586034105,0.41112096555709393,0.34913927877583867,0.7288020142993636,0.21940060286801308,0.0,0.35972873209048667,0.24443631817585557,-0.044083876650764846,-0.1317455475912404,0.022682660160761033,0.06495806491647596,0.19085330705302217,-0.20763520796245702,0.36163750309891646,0.35655118426041943,-0.05540695815080394,-0.09110325793145957,-0.10317277559424753,0.5104652781052768,0.5149258666934393,0.6729929727359734,0.7900369282471682,0.14521179592848282,0.2680219637741505,0.18732694258282942,0.6207683395652843,-0.08465070077730179,0.08096734151788768,0.6155400942492222,-0.11922112351135995,0.20644789670634683,0.23851923028428432,0.7381870378148033,0.48652338546270846,0.07742104049120953,0.4631476187109769,0.6568989418034438,0.11759608574317124,0.14154792036079258,0.3440807730853653,0.08766889024698231,-0.2253831602731554,0.3331653823687941,0.5904201134462687,0.48323654760016277,0.5426105411202431,0.6179826979990372,0.24317128200679775,0.30725565824377676,0.24364689754934687
Thal_Re_L,0.19865144665508563,0.4418798146766173,0.20438744271590392,0.6778035695214368,-0.12366893938592947,0.080259286236724,-0.1921832734042531,0.06124907028852758,0.39307183372411725,0.37542878875622426,-0.12989449328003258,0.30075122524194514,0.45796140953044223,0.21835122495628287,0.245072049276946,0.4638777004892748,0.5841190289683962,0.060621478358136874,1.0,0.31365159887772986,0.6691810563995804,0.1172949182358383,0.21198622402834796,0.22883060571079084,0.0,0.6458281711411129,-0.23590271279552433,0.4025495816205135,0.10969926622983474,0.4779627753326907,-0.18892606141802465,0.394869600247993,-0.2112451684346089,0.6439329878015703,0.14501477236703206,0.5745517792678979,0.005787348604886569,0.038418203721608445,0.41675244987285653,0.4138581680896983,0.3194530405690462,0.14232472949022884,0.45869948975779673,0.05525070503803313,0.3720971533634735,0.4793440704127433,0.25083410115345267,0.4573826792829586,0.47678577559935076,-0.018300331293122567,0.4042401656069818,-0.39534181278584496,0.14012153319760315,0.07496264663551626,0.4026022534769339,0.5227008527170574,0.14784126719286378,-0.18150411211522485,-0.16456322072025284,0.22721349866157478,0.02148836461720057,0.44203495809754256,0.4291622889713059,0.3054484293275463,0.4336920220360464,0.16123113306102993,0.532461162856782,0.5768892186019988,0.2474625756876923,0.3867169961933361
Precentral_L,0.6747154200140142,0.683061781267295,0.1572002696061663,0.46716069730323195,-0.03252499518792148,0.2033315451432333,-0.07755619418226761,0.0021348395423979962,0.23018072737170914,0.6106297109964056,-0.01656924720450587,0.5213660260832651,0.5077130784496143,0.4251391818037618,0.06861872480665454,0.6501475857537592,0.48522147856417125,0.5489469586034105,0.31365159887772986,1.0,0.6040212637930437,0.3004633919713139,0.6139149449949534,0.6203603657758189,0.0,0.6217202481345836,0.17900885833691907,0.19588363946459939,0.1326671650159612,0.5180787309454105,-0.05337195476708231,0.4638081552103488,-0.14594452507506056,0.5884256777551493,0.7961629838039926,0.1980792729080977,0.13049413807143942,0.025760082049944285,0.45108295686223104,0.6851673248355373,0.8667449156217861,0.7917703655885375,0.6574932664306976,0.16328480033492027,0.19797872472663847,0.7590357863714442,0.14151371780147115,0.4204825229590017,0.747992904224094,0.06635807590524559,0.6109243860123373,-0.009157115561644577,0.730996852007129,0.5159116413181744,0.12369195709664706,0.6863746898178915,0.311886307241855,0.12128716542043019,0.11271007945104225,0.6337387118445661,0.18388492907504703,0.2010403012176229,0.5769651155071784,0.7153904006053048,0.48071456049176575,0.2839649635727254,0.7116913080506542,0.38465534713907223,0.5079940373606102,0.33948228019893945
Red_N_R,0.5926301635640865,0.5358273244252755,0.24352893816885773,0.7975949828014757,0.017128671454857802,0.08833977982083956,-0.2537605735538056,0.14995320483510902,0.49025997935345955,0.6492045161703064,-0.19686805179072117,0.34643147783990597,0.6178861688061681,0.2844253871961116,0.17635382228970242,0.6785254895190135,0.6196297808241287,0.41112096555709393,0.6691810563995804,0.6040212637930437,1.0,0.42241813786205334,0.4794144184032142,0.351466324739132,0.0,0.8886289481975523,-0.24783082239279644,0.4008483184889893,0.1168568081306212,0.5123348462139498,-0.25984428510801755,0.49865354191953476,-0.2843151371931519,0.8457582857072783,0.3493105621328235,0.5827035479604405,0.05279164309462153,-0.01534607801705127,0.5058779096165301,0.7351079124718353,0.5972887672898433,0.47074886587553055,0.5531640999377281,0.1525639569769839,0.4808447614237842,0.6892300369397514,0.26519898497658917,0.5511226023276704,0.7016197884241449,-0.08536503171901824,0.5719564464483999,-0.41089165251276855,0.45539017774039214,0.34817461748204565,0.4249226862136839,0.7040768860847799,0.3920979452913898,-0.10488289884100122,-0.05056689820746184,0.3856255875319902,0.07394915411591617,0.44910900074862475,0.7553347810788699,0.580951674428681,0.6549661946255936,0.36103966398947646,0.7666307897070741,0.6791603636304702,0.36450951027243267,0.46328223851983724
Frontal_Inf_Orb_2_R,0.3784476911997832,0.15930258866895705,-0.06916322225397652,0.37238727624643414,0.28329609446817217,-0.17328806494442367,-0.28299365460896847,-0.004457223335460623,0.058812417357420974,0.17841318257177774,-0.02430113645287452,-0.1265881890705221,0.36460506274614113,0.031796313355424495,0.026979212134971235,0.12566609756532446,0.2236179938573449,0.34913927877583867,0.1172949182358383,0.3004633919713139,0.42241813786205334,1.0,0.14031955980666058,0.043481182078234544,0.0,0.29661212495748285,-0.31292538144664545,0.17932192006472963,-0.04847435141011767,0.1036700740270636,-0.1737538270103831,0.32539125743773833,-0.2728878603454944,0.29799564359866054,0.10949071722119276,0.18226596502613457,-0.3171397927604407,-0.03183023255677997,-0.011273027343384043,0.300412126774369,0.2422544214587093,0.4357932468044959,0.10337911263193773,0.09932059099425358,0.16766165499245167,0.11331536856737881,0.14418055633492827,0.39650661525846165,0.23386409598979102,-0.07707797970985926,0.2420577971327034,-0.25822927798116874,0.4337237731835281,0.12939983720441273,-0.12777519089352654,0.1281016309484995,0.02552466533709115,-0.0228608226363412,-0.12201001311224732,0.03738752733094425,-0.014723673424924968,0.16372493634732518,0.36437682596833637,0.21644158284310613,0.10356971561748698,-0.10442209774247896,0.46794976467880695,0.3054909946472207,0.033067650215921986,0.06909597957323835
Insula_L,0.5384483113156228,0.4772608654163053,0.40858639395904645,0.02968977631239116,0.16226785153115567,0.2832597077637349,-0.17761675780253444,-0.03364643279978083,0.04975727386016428,0.7807899326081076,0.035764960648735515,0.44391315761407696,0.15095362298771606,0.06258040074011499,-0.4517496739594783,0.7194416751565799,0.25051411622551395,0.7288020142993636,0.21198622402834796,0.6139149449949534,0.4794144184032142,0.14031955980666058,1.0,0.38708262257188497,0.0,0.46361404440431153,0.3559109869304004,-0.062309650310474585,-0.046188676340387924,0.049804814282148835,0.01729161088261077,0.17955611851845402,-0.02909729656384223,0.5886600609902776,0.39395976438988833,-0.05586282280918834,0.06322557660386664,-0.34561022593850554,0.574838425975472,0.7276084062019356,0.8251858755270207,0.8173030444749326,0.3198922376095754,0.31971936066485146,0.0006340474301452276,0.7562896029850966,-0.12297887889046241,-0.02169179815404187,0.6896274634432439,-0.04967266902933697,0.3104018918580412,0.21579494982255093,0.8244784530570681,0.6180838359674907,0.1303949876233585,0.7111537989934182,0.6709079596980594,0.28363560109391733,0.16623724899214903,0.46727044013692665,0.20139694489797944,-0.14447626540217784,0.20145915637402945,0.7305469048148827,0.6312666821541062,0.47169640916377253,0.5857787231924959,0.32161013396226684,0.5113942637832394,0.28751137876812016
Postcentral_L,0.6403847806715595,0.43394543271601355,0.27898959086517144,0.24018834110591628,0.02616368342018166,0.6089453117611924,0.3195586395798071,-0.14671912319983685,0.27655672580056984,0.390638322446937,0.2269652320957005,0.650527275255248,0.3201052245508074,0.8498687392598777,-0.06557245905449975,0.4432467666840252,0.33981116732828087,0.21940060286801308,0.22883060571079084,0.6203603657758189,0.351466324739132,0.043481182078234544,0.38708262257188497,1.0,0.0,0.5234924991950579,0.4893613070865236,0.07527668907739368,0.7638781012906054,0.735562448167449,0.14579087910585664,0.2108420186575335,0.41446708378164904,0.4303903171917711,0.7588757743544295,-0.001544085388457524,0.07835540845674929,0.05118898666426071,0.45771050381108347,0.3640736855244097,0.5064245960656426,0.4145579531566446,0.5887825060931451,-0.0037261143131735856,0.10201592320766838,0.47820975818605677,-0.2170469814438758,0.20921384198823959,0.5059361178957289,0.7413527909702857,0.2921839605983731,0.13548934113006267,0.410810199610855,0.49480308801445166,0.2651334148073816,0.6805255178718395,0.15281145766405047,0.11648068218137322,0.5460872720678668,0.9521718017110699,0.21397431528250033,0.4394263078047858,0.36894210165935576,0.57314409665734,0.5618580248526313,0.30693983238556594,0.1976589332518377,0.14139294549374887,0.35404844272527475,0.26588772715954534
Vermis_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hippocampus_R,0.6378713410324752,0.6080999497550827,0.33033253188123257,0.797558632761612,-0.03305477060391678,0.31241430865220543,-0.1666391700822656,0.08485894380360234,0.5711602135413726,0.6391813990175383,-0.12490247211292597,0.44027672169167836,0.7157952248820431,0.518506143355876,0.17349658350565952,0.7218793526658636,0.5671745699796561,0.35972873209048667,0.6458281711411129,0.6217202481345836,0.8886289481975523,0.29661212495748285,0.46361404440431153,0.5234924991950579,0.0,1.0,-0.0666452737073461,0.3504474577913418,0.31281948958996464,0.6229412760645193,-0.1875514571594539,0.5862252018546295,-0.17108142358693565,0.8376443390890288,0.5069181103934765,0.5375439780380203,0.12868317817537445,0.0003214755374264828,0.5780191757741892,0.6610393176260724,0.5950350463862624,0.46588854588125533,0.6673421765098914,-0.01726597334300633,0.4321946089668517,0.744002846791104,0.20761074638518448,0.550590614387366,0.7506476602565189,0.11531355358901657,0.6545058464683764,-0.24488049413029092,0.4146946183656585,0.4557294591085173,0.4591917971126164,0.7751676936051218,0.3727405920988832,-0.11553699819062513,0.14867282972013396,0.5569010479288333,0.019582369598475532,0.5341034594712403,0.7115615597536159,0.6124640805788886,0.7523188321884327,0.4319527173530361,0.6718496623810097,0.5317239949725303,0.4251205754358088,0.5870526847956026
Cerebellum_10_R,0.27471287579120146,0.08762603483157598,0.20423910041013382,-0.45238244824640517,-0.05158859690907201,0.6075461921642367,0.24206450501159335,-0.06334259417468631,0.003108349421386215,0.2402493037844316,0.33852242701234936,0.48920658764222125,-0.3238948547673243,0.3545131108252205,-0.34460560550693786,0.2041620534272234,-0.22254002251796953,0.24443631817585557,-0.23590271279552433,0.17900885833691907,-0.24783082239279644,-0.31292538144664545,0.3559109869304004,0.4893613070865236,0.0,-0.0666452737073461,1.0,-0.326959816736713,0.3360504386368626,0.07696408513610482,0.36945441574503424,-0.21757506771027657,0.4133039925542608,-0.07721864506333963,0.40306772200981844,-0.47499286464445845,0.0657025401438693,0.02215550087087994,0.29388817574809284,0.04795436923201959,0.2386020447332164,0.29002164456124896,0.09787072314563479,0.03880205728956071,-0.2869360218711273,0.2138085017421647,-0.42520588066809567,-0.352700113943585,0.1567479897492982,0.5248375172033587,-0.1571695329989315,0.6998396077873119,0.28615986158449824,0.4490592235896098,-0.07826461692769068,0.2601581856470733,0.1623466166225822,0.3540538268367616,0.6423499550837495,0.508799525616463,0.15165868000490465,-0.18069258671696684,-0.1886685618168455,0.3131346185989423,0.3440503904573599,0.27528225567154585,-0.20538852568065286,-0.3496017023464055,0.1965959188455455,0.017286215973991274
Parietal_Sup_L,0.06545198167701814,0.14851276566299543,-0.2530299199185193,0.4826180621280318,0.009331051877329305,-0.027083566317377936,-0.05892018520342368,0.19595235353064971,0.2715071820833646,-0.05541779368229485,-0.06222560033509363,-0.02232612549623611,0.3696617862915203,0.05460705451323613,0.4372778767233572,0.12636102319125095,0.4576709664150463,-0.044083876650764846,0.4025495816205135,0.19588363946459939,0.4008483184889893,0.17932192006472963,-0.062309650310474585,0.07527668907739368,0.0,0.3504474577913418,-0.326959816736713,1.0,0.12478806757342249,0.3287680437900153,-0.12346921272307722,0.2634856843494796,-0.12406710895670091,0.3555194229777611,0.10948712933878764,0.45569807704311754,0.11038420657077501,0.24313268288638754,0.0012860082816162435,0.18932443891049053,0.08525490625141655,-0.06691043310719558,0.23856085974575317,0.14219069914778268,0.31162172668352084,0.13994300538107038,0.3975645951698826,0.35786030467878926,0.07086786779555584,-0.06562822361293905,0.20261920659029148,-0.5596841467238421,-0.036645316613196754,-0.22480437828735825,0.2574515061934038,0.2301578183321707,-0.08914969453303394,-0.09420554784441022,-0.14071877223951532,0.03264746844055747,0.03763260272695744,0.46154840884660525,0.33475781991336334,0.028352284902660823,0.11152452908423258,-0.07758944603317103,0.2472366922397872,0.449983029688886,-0.041737435778267294,0.0736512065550974
Precuneus_L,0.3804158700715057,0.055022785474732515,0.18180973766512176,0.16085518793784473,0.009936531771762932,0.575658768768684,0.5590930718315285,-0.08060745217571626,0.30040268503688283,-0.010630048398493729,0.22198777677784348,0.4122598757673935,0.2549621689666256,0.7360311536445396,0.08961164379155809,0.14012306117495493,0.1358165195282081,-0.1317455475912404,0.10969926622983474,0.1326671650159612,0.1168568081306212,-0.04847435141011767,-0.046188676340387924,0.7638781012906054,0.0,0.31281948958996464,0.3360504386368626,0.12478806757342249,1.0,0.7176048864527805,0.2741062092023589,0.04515317275003592,0.6525000643569342,0.17494396103354595,0.4139359163758434,0.006612494787927591,0.06214431204288497,0.27220933509740725,0.207154065346268,0.0229625871782132,0.052031621656410565,-0.0527942531578649,0.3421339917049319,-0.058106055427393444,0.10670104380295979,0.10571218685457578,-0.21111520801058245,0.09695003486794601,0.12649129681445667,0.8418775482876312,0.07696861370163366,-0.05783362132528746,-0.03708765729800259,0.19754104349552687,0.3753289667303297,0.40935522737027974,-0.050791035535343136,0.022483800187249516,0.5781671901171542,0.7341958168310528,0.15265302364900313,0.6550774600205328,0.1501276941276963,0.2488122520995405,0.33293647390329023,0.18468446735669464,-0.16970895683934892,0.010120540915131452,0.1365574739138443,0.17323644011388542
SupraMarginal_R,0.4877537796963093,0.46813319984417906,0.16973471725513667,0.6498231053347453,-0.1839702977213648,0.40257544467970385,0.2907649318359478,-0.010562943206322629,0.525983435282128,0.21780498373933882,-0.02049972252627305,0.5171792072052543,0.5299326733821282,0.726733174444097,0.34363664736661265,0.427457075407056,0.4232689115232816,0.022682660160761033,0.4779627753326907,0.5180787309454105,0.5123348462139498,0.1036700740270636,0.049804814282148835,0.735562448167449,0.0,0.6229412760645193,0.07696408513610482,0.3287680437900153,0.7176048864527805,1.0,0.10701575085735383,0.36670684267243875,0.23750275322457634,0.43111367988903454,0.6077363523637448,0.3675879726333461,0.14043418094400623,0.35652942280696975,0.4092047748600002,0.28606418694494384,0.34693150749469553,0.18668251773633526,0.6732720040817975,-0.10871613667201883,0.37895786067651205,0.4560481225484971,0.09043894230029952,0.48783036431135707,0.475685195572614,0.5720823330153588,0.4511102224378919,-0.29538263768406425,0.09628156285624477,0.2180676653301252,0.4236193167713823,0.5892417834694321,0.011854295271878503,-0.12444056017706198,0.28726401422723985,0.7456490840325447,0.10576452264185428,0.7185814422902986,0.5517360007342252,0.41862534032077164,0.4710324777913821,0.22587433894450987,0.3598827372674376,0.3134731910245706,0.3306631447420486,0.3673347054244832
Vermis_6,0.0374338062413234,-0.04351372797980958,0.03013006622858198,-0.28019952385257224,-0.16695291786180175,0.2464338053286953,0.3204106762318722,-0.15557618283005042,-0.03308186134386217,-0.10108888866184425,0.19343413368579135,0.1726531967788248,-0.14905550496020162,0.10002623020772826,-0.057332852206423326,-0.022014430268279015,-0.19161220505707055,0.06495806491647596,-0.18892606141802465,-0.05337195476708231,-0.25984428510801755,-0.1737538270103831,0.01729161088261077,0.14579087910585664,0.0,-0.1875514571594539,0.36945441574503424,-0.12346921272307722,0.2741062092023589,0.10701575085735383,1.0,-0.24111148564111287,0.31086447750592067,-0.20565260991267323,0.07596962888202982,-0.2859699157962945,0.16463719430204388,0.21146572816916862,0.011261010490968068,-0.08131553685266986,-0.004957541894289376,0.025174383977553207,-0.03828279091447899,-0.002201889143511852,-0.14951210693817818,-0.02141211285405052,-0.2035854492896052,-0.25568584140935,-0.06502877652552425,0.3112259979130729,-0.14016005193734946,0.19543617942788294,-0.011507721266191956,0.09746949498929924,0.06297652837691065,-0.017782252642483336,-0.014912075107497603,0.21954263379980118,0.26167869598246896,0.22365167757356272,0.1832010765167955,0.059016951052720715,-0.1855344177638425,0.0730706103116297,-0.014514740296394869,0.03082415152423898,-0.18894250166911264,-0.12677331024012012,0.10278979352132296,-0.08116343440000812
Thal_PuA_R,0.2610419309915988,0.6556796981845261,0.018211528630267083,0.6149997153979995,-0.04287416119733087,0.1846343454814048,-0.30721170761087735,0.0386951982719987,0.34795996756785286,0.2014497256896716,-0.26226963749572096,0.18782744434785067,0.7195076093959402,0.3479689535749035,0.20939650549077155,0.3282240121741109,0.4595547931100703,0.19085330705302217,0.394869600247993,0.4638081552103488,0.49865354191953476,0.32539125743773833,0.17955611851845402,0.2108420186575335,0.0,0.5862252018546295,-0.21757506771027657,0.2634856843494796,0.04515317275003592,0.36670684267243875,-0.24111148564111287,1.0,-0.3262464594434169,0.41305352709726006,0.3576696488575299,0.39112512890587364,0.09138287908687132,0.1449964608064015,0.32305495081789304,0.2670845930938066,0.32693711993395747,0.2910876222467021,0.5647496370835706,0.02627688160562942,0.31130144703045887,0.46628507519722573,0.3629125478902532,0.7314436878237949,0.4379471518086478,-0.062111974858675395,0.7605766686026603,-0.25999315493003583,0.14392763743813886,0.09413584778956026,0.1328177302722435,0.3430174459460163,0.043000883239868275,-0.14097503274435635,-0.09813428385113555,0.23388286838886999,-0.18206785158760752,0.314227117712238,0.4793220625313086,0.16042821026463341,0.2393847110416786,0.04508765847503868,0.5527103562091408,0.3691342917027365,0.35240100208467895,0.208249119232955
