,SupraMarginal_L,Hippocampus_L,Temporal_Pole_Mid_L,Postcentral_R,Thal_PuL_L,Paracentral_Lobule_L,Cerebellum_9_R,Cingulate_Mid_L,Putamen_R,Temporal_Mid_R,Temporal_Sup_R,Occipital_Sup_L,Lingual_R,Pallidum_L,Temporal_Pole_Sup_R,Cerebellum_9_L,Temporal_Inf_L,ACC_sup_L,ACC_pre_R,Cerebellum_3_R,ACC_pre_L,N_Acc_R,Cuneus_R,OFCpost_L,Frontal_Sup_Medial_L,Supp_Motor_Area_L,Cerebellum_7b_R,Lingual_L,Insula_L,Frontal_Inf_Tri_R,Thal_IL_L,Frontal_Mid_2_L,Olfactory_L,Thal_AV_R,ACC_sup_R,Cerebellum_10_L,Precentral_L,Caudate_R,Cerebellum_8_L,N_Acc_L,Parietal_Sup_L,Vermis_3,Red_N_R,Fusiform_L,Occipital_Inf_L
Temporal_Sup_R,-0.007833490047651562,0.4322519615523853,-0.005388299739805557,0.25476494673441974,-0.11028203302782497,0.5170308581094782,-0.30153578452999436,0.5108530812616545,0.643456849145264,0.9026849986423063,1.0,0.39932910676656114,0.7464472341343347,0.47392266988854936,0.455300699587225,0.03673974646893708,-0.1143326270910636,0.4088612770632719,0.07401786079064622,0.7369996603796918,0.012990514781078811,0.1836421589038412,0.6221980455529508,-0.037936737014384596,0.0955583577689633,0.2944840896291804,-0.17724396055502542,0.5774150261990115,0.02968977631239116,0.7361652623008913,0.5023142005215012,0.2554285411036824,0.4519429277178914,0.3083758121512569,0.3244543593556151,-0.43158904770779727,0.46716069730323195,0.6604572445264774,-0.08973570160873971,0.3486545610385023,0.4826180621280318,0.6160143288997283,0.7975949828014757,0.5491092712359951,-0.04504072075624634
Occipital_Sup_L,-0.04918269149193686,-0.06193969003834358,0.0688752635748221,-0.26061203924194165,-0.16155191423471454,0.03955972337923723,-0.1647396166304906,0.03848195658831849,0.13231710283944884,0.4251830942124294,0.39932910676656114,1.0,0.36259011048062334,-0.003420151846710682,0.012375292100895597,-0.0521614060090598,0.03819698211191735,0.07230609836118887,-0.08465070077730179,0.4278598099652746,-0.09403712997826379,-0.11484541298970195,0.49205676980068,-0.20954529763692825,-0.07598398157084535,0.09989069885991726,-0.3144910818770338,0.22341910028981316,-0.12297887889046241,0.28958119094831686,0.024486224981087597,0.06985731103702243,-0.0028501701556402836,-0.012962373531593196,-0.045950659792851116,-0.33670178398972467,0.14151371780147115,0.16849345178649125,-0.12450259078518786,-0.03702820753309856,0.3975645951698826,0.30431139381265365,0.26519898497658917,0.3318168336359106,-0.12294851450484286
Lingual_R,0.41436171970926805,0.3725420938772372,0.1669558107656024,0.260361454339557,-0.3680289372026467,0.3735520877509388,-0.0951971172611448,0.43667162451618696,0.3027156532635566,0.6500015113666009,0.7464472341343347,0.36259011048062334,1.0,0.28393298673082706,-0.019254229719566054,0.2608515735001671,-0.08158439930931331,0.14017424334132125,-0.2310709758120647,0.6682900103680527,-0.31330840188441383,-0.1963590643962088,0.2942584669277382,-0.14678184069874142,-0.16550068127370202,0.2776163488496829,-0.20538960345476007,0.8975338732813215,-0.2507083471014207,0.47977218944534283,0.3757721408964911,0.018239484657359504,0.2656645583168975,0.09526295431199092,0.09290350108120442,-0.29391292826137516,0.18988158047406703,0.26730191225990857,-0.06259129687141314,0.016043104047116154,0.5089842584247062,0.7759551947558839,0.522071799830237,0.43252502222705413,-0.07648277899196822
Pallidum_L,0.3631277320788838,0.8126086734053626,0.03701241089345044,0.743063455922744,0.30551041119589034,0.6905955409216938,0.23211971834413392,0.8377671344025309,0.8286356138163955,0.26453196640690135,0.47392266988854936,-0.003420151846710682,0.28393298673082706,1.0,0.5482028906027147,0.3429903829968933,0.12688336551266813,0.7966627334185223,0.4631476187109769,0.19356875140113303,0.3832120962680214,0.5532859839113152,0.028469096639505986,0.4351427204841808,0.5824367662840838,0.5827266919801318,0.021187072047788878,0.3597995892064341,0.7111537989934182,0.511253867135423,0.8418201215389103,0.6608131301269748,0.49364368761358657,0.6856422873545498,0.7891626444566276,0.1937096335631782,0.6863746898178915,0.7085171432750486,0.2525337920167252,0.518249781155187,0.2301578183321707,0.17673482923562903,0.7040768860847799,0.3592474013160465,0.02587707492808774
Temporal_Pole_Sup_R,-0.35212815782454626,0.37490513627749716,-0.22087249759218627,0.28431610207959684,0.09394312384731256,0.30579927848432886,-0.29791664185179867,0.46543216834790885,0.7411621806686902,0.5244411068114709,0.455300699587225,0.012375292100895597,-0.019254229719566054,0.5482028906027147,1.0,-0.2543979553917648,-0.07022580323471801,0.5331693489961994,0.6326461958848933,0.14743999087886447,0.443259246749859,0.8610702607342413,0.30523934805034564,0.5136108351512932,0.46158694451769333,0.18577162177747403,0.0959298455344612,-0.12626407606386486,0.5923567441355351,0.421072373199148,0.4016818529181167,0.3700989948669185,0.4891567010957178,0.6429202765247801,0.5250719041905894,-0.16985793292486784,0.40712679338222113,0.6974159399775937,-0.16218249634892742,0.8141759097529108,0.061446459412716425,-0.09412585210623352,0.6306313437941043,0.3703090706881942,-0.0456775733518558
Cerebellum_9_L,0.5700212399550978,0.3924641682382229,0.23919021244197394,0.3734364639050719,0.2142478740954783,0.2802863762630464,0.746164423506796,0.2177715409095541,0.17147071076928222,-0.14542926941687365,0.03673974646893708,-0.0521614060090598,0.2608515735001671,0.3429903829968933,-0.2543979553917648,1.0,0.06992698659670725,0.16405233222618482,-0.03909198524338767,0.054993554560715106,0.12176173924561218,-0.12851442711208316,-0.2498931057018193,-0.11424595304214137,0.15434267023934248,0.20710851583739448,-0.0010474562314569218,0.4376871390983456,0.08160711555114804,0.13120366651272633,0.2898983475949987,0.21956355079570256,0.12299504418409207,-0.0018873959255030976,0.3063882866932261,0.4171105842515531,0.20487893034086435,0.0014760680287257957,0.8038648808574897,-0.14904684110113595,0.21137417300225686,0.16666820707982202,0.1266693217981373,-0.05519303579697883,0.0489343333510649
Temporal_Inf_L,0.22084167563930548,0.17502883566466987,-0.03819278138914031,-0.03532304360883819,0.1976817836116085,-0.07231482198363236,0.20000447531783916,0.07736152773397084,-0.04855014598585037,-0.2309524910670875,-0.1143326270910636,0.03819698211191735,-0.08158439930931331,0.12688336551266813,-0.07022580323471801,0.06992698659670725,1.0,0.24976310487984277,0.2680219637741505,0.18735716784385062,0.12525429598405421,-0.1396485879027879,0.011669596604114985,0.09337835606656715,0.3053989455018031,-0.0021262952468939634,0.11916368734080367,0.01996537184739065,0.31971936066485146,0.1354232546588999,0.1929063174405079,0.2039544864222158,-0.19046209968319208,-0.0007126019794392607,0.12836823271534997,-0.051348337926817506,0.16328480033492027,-0.01631178891656175,0.1813445709024504,-0.22552080627967996,0.14219069914778268,0.23394806037486435,0.1525639569769839,0.30538391513996826,0.0786641479069561
ACC_sup_L,0.24132122354497776,0.7073970141700239,-0.1243789976795874,0.6123408490646172,0.4161017378098144,0.6434210918764248,0.18817234102828231,0.771807398972216,0.7600892364606394,0.22909709551225985,0.4088612770632719,0.07230609836118887,0.14017424334132125,0.7966627334185223,0.5331693489961994,0.16405233222618482,0.24976310487984277,1.0,0.5944505955812868,0.2040115480965841,0.5308896857441264,0.5522310181683148,0.16645379271104915,0.42776236410859264,0.7449506056866432,0.587844143613451,0.18974156742136442,0.18791459082948678,0.7674203500175475,0.5277692296635138,0.7248988170624932,0.7781106991031036,0.4618592956611762,0.5667651037403142,0.8320198454998258,0.03818845296617265,0.7821191541565178,0.7978624692486326,0.19909875699152105,0.466131605665183,0.12550077061294165,0.11129811309491451,0.6744589583149533,0.41860657391224665,0.023408496016077016
ACC_pre_R,-0.1346910323679008,0.3333911383806893,-0.07493016286841031,0.3440807730853653,0.310241584545096,0.29886686028891635,0.09889998488445202,0.42139769478118383,0.5096470935688494,0.1107823129640097,0.07401786079064622,-0.08465070077730179,-0.2310709758120647,0.4631476187109769,0.6326461958848933,-0.03909198524338767,0.2680219637741505,0.5944505955812868,1.0,-0.10247497735922226,0.6579500537835169,0.6310536115042906,-0.015228099410239903,0.464307315898617,0.7381870378148033,0.35655118426041943,0.21679951371519585,-0.2253831602731554,0.7288020142993636,0.38772931188957355,0.39724721912020816,0.6531327068083018,0.24364689754934687,0.5104652781052768,0.5904201134462687,0.1512103013930487,0.5489469586034105,0.5259375092584363,0.08766889024698231,0.5202340402187497,-0.044083876650764846,-0.16316581451702653,0.41112096555709393,0.24317128200679775,-0.033062458660438464
Cerebellum_3_R,0.023824852542006787,0.2641406687861816,-0.1232074068385481,-0.0868059256877734,-0.20351977495804408,0.15655101444813915,-0.2442975730299675,0.18424511320862688,0.3575972926216942,0.6420021904237692,0.7369996603796918,0.4278598099652746,0.6682900103680527,0.19356875140113303,0.14743999087886447,0.054993554560715106,0.18735716784385062,0.2040115480965841,-0.10247497735922226,1.0,-0.07692793374674813,-0.05247156115259226,0.6386391485558376,-0.14619832022813248,-0.02462065461696025,-0.07350408378164651,-0.17338392321657178,0.5761215820837264,-0.030923901483681515,0.5773225546419419,0.27379240014535483,0.02596533850515718,0.1704471744931856,-0.09125851919736783,0.056930314304085225,-0.626087075169927,0.21049163348253638,0.34305286959039455,-0.006361671698090234,0.0834569257592309,0.554267015174089,0.7293993416783737,0.6012793359322444,0.7023722247413341,0.032909804381987956
ACC_pre_L,-0.10917565410619007,0.29706316481357875,-0.29188680437425757,0.2523424643389925,0.4146346140370037,0.22341750071446498,0.27852219609337747,0.2880970714500783,0.4915928348860818,0.017902872633568708,0.012990514781078811,-0.09403712997826379,-0.31330840188441383,0.3832120962680214,0.443259246749859,0.12176173924561218,0.12525429598405421,0.5308896857441264,0.6579500537835169,-0.07692793374674813,1.0,0.477659386067758,-0.015002344212567631,0.3986372245693544,0.7539784580885269,0.2241810600459779,0.21067936058537906,-0.21727927563798394,0.7143063471535629,0.4136880815318138,0.35462938049468107,0.6910312621170568,0.02204965062807486,0.3852091899644042,0.5370506649374291,0.1223052177607105,0.5247817081376457,0.4121295017732598,0.3104931640066636,0.3125823579740145,-0.20908155491182934,-0.321503446601263,0.3278197658134539,0.22620409251041165,-0.0029128500011919405
N_Acc_R,-0.26905981105632104,0.37565412110298774,-0.1986447909563466,0.34712086935312414,0.2639090783640774,0.2752918255045133,-0.06044682937587144,0.4229313528176777,0.7394004741648244,0.208813928495432,0.1836421589038412,-0.11484541298970195,-0.1963590643962088,0.5532859839113152,0.8610702607342413,-0.12851442711208316,-0.1396485879027879,0.5522310181683148,0.6310536115042906,-0.05247156115259226,0.477659386067758,1.0,0.10290778241702242,0.49302539886219626,0.4769656798194876,0.16969316592852726,0.180835811253437,-0.2304895984658907,0.6878973456196177,0.2017957707559775,0.34818647422292787,0.4025764711729879,0.5705262041597768,0.5717156964500117,0.56337879990181,0.08459185165614233,0.35151900784492407,0.649177318381827,-0.03846604800573678,0.8719163013329853,-0.09248552514321055,-0.3116555201213923,0.4111182130676695,0.15129908697804936,-0.07265416977670064
Cuneus_R,-0.34306653730019215,0.030135817622614875,-0.22264996658677513,-0.3020811670489488,-0.0823426392158479,0.07664371871102872,-0.40031419699264653,-0.012222669112659502,0.3250348037770116,0.5956582314377395,0.6221980455529508,0.49205676980068,0.2942584669277382,0.028469096639505986,0.30523934805034564,-0.2498931057018193,0.011669596604114985,0.16645379271104915,-0.015228099410239903,0.6386391485558376,-0.015002344212567631,0.10290778241702242,1.0,-0.17852441773658997,-0.0813789358985226,-0.10881104778944797,-0.0916996620248595,0.14219523122635086,-0.0621401393480866,0.38708434438516737,0.07406613038593633,-0.006590005402173682,0.1814368274846534,0.010873507924099211,0.022714995177728643,-0.6416896225692371,0.18034818319001283,0.39395998385679304,-0.1588292277191887,0.15437441301130309,0.3363795375496847,0.33427695511975186,0.45810405099373547,0.4693177268686792,0.0918764879444436
OFCpost_L,0.1259259073935096,0.31517036747951455,-0.29524478383547187,0.43543854838025986,-0.0450139844291726,0.28090494167170316,0.029880764162378323,0.4261277087034243,0.3504110663547166,0.025753374335488407,-0.037936737014384596,-0.20954529763692825,-0.14678184069874142,0.4351427204841808,0.5136108351512932,-0.11424595304214137,0.09337835606656715,0.42776236410859264,0.464307315898617,-0.14619832022813248,0.3986372245693544,0.49302539886219626,-0.17852441773658997,1.0,0.49911739931471816,0.2607484319052847,0.10248177766568044,-0.07815825760027485,0.5998284359285391,0.09035393693859323,0.4082461844306553,0.3998348597141276,0.1409130490746418,0.5638308411685973,0.4181881315031401,0.076518126324822,0.3077180858469235,0.33590405222645053,-0.10290566876892394,0.3751053182241185,-0.1655840655392935,-0.14313454915132645,0.26609908863097076,0.3332532395858577,-0.009896917046258474
Frontal_Sup_Medial_L,0.12309392059991213,0.5156508113599623,-0.14421657963988913,0.44484697571520504,0.4715799138173287,0.4340799554970515,0.23574144184648377,0.5648260793425659,0.5308498412511018,0.03069392547743631,0.0955583577689633,-0.07598398157084535,-0.16550068127370202,0.5824367662840838,0.46158694451769333,0.15434267023934248,0.3053989455018031,0.7449506056866432,0.7381870378148033,-0.02462065461696025,0.7539784580885269,0.4769656798194876,-0.0813789358985226,0.49911739931471816,1.0,0.5156374626003364,0.08048278043019706,-0.09638366506112904,0.8244784530570681,0.5269305097277693,0.4963666263202041,0.805576898849329,0.30831910480745867,0.4014119384464802,0.7847039973125479,0.17346582104034905,0.730996852007129,0.5515894689761122,0.20720900930574404,0.43303387517563047,-0.036645316613196754,-0.16296576259132997,0.45539017774039214,0.26554138460547777,0.07752899207852225
Supp_Motor_Area_L,0.450709774783824,0.46923124291964674,0.1322395657308905,0.7355822115788616,0.22815934131876656,0.8306678854697782,0.20748579605467027,0.810122888160161,0.432365358079798,0.16558847342776065,0.2944840896291804,0.09989069885991726,0.2776163488496829,0.5827266919801318,0.18577162177747403,0.20710851583739448,-0.0021262952468939634,0.587844143613451,0.35655118426041943,-0.07350408378164651,0.2241810600459779,0.16969316592852726,-0.10881104778944797,0.2607484319052847,0.5156374626003364,1.0,0.0023864885901344994,0.28210199137454595,0.39395976438988833,0.3796393812377479,0.5844338836088558,0.719968097828811,0.2871665583098501,0.4603120721898038,0.5781008510015536,0.2687723080339535,0.7961629838039926,0.5228673730421769,0.013082452413856256,0.24656582232003948,0.10948712933878764,0.07841729701311904,0.3493105621328235,0.0993076384441035,-0.009606113484331982
Cerebellum_7b_R,-0.01307341053640045,0.09979502101630912,-0.3074902351953791,0.2100424085840959,0.1768313933443019,0.06994734940939279,0.3833315010611871,0.09154951401597343,-0.016017055192464522,-0.22562856920632657,-0.17724396055502542,-0.3144910818770338,-0.20538960345476007,0.021187072047788878,0.0959298455344612,-0.0010474562314569218,0.11916368734080367,0.18974156742136442,0.21679951371519585,-0.17338392321657178,0.21067936058537906,0.180835811253437,-0.0916996620248595,0.10248177766568044,0.08048278043019706,0.0023864885901344994,1.0,-0.16251637713267805,0.1614981435245099,-0.18002736719813853,0.0664811575122413,0.08844449526343214,-0.04221938798897132,0.05418893967854597,0.14673249050156068,0.15922648045906707,0.05837936766338241,0.03286172293133141,0.1372548096232253,0.12120050421384969,-0.2862784863914638,-0.16229887907296053,-0.11624484582909206,-0.048022229202668,-0.06056707967873564
Lingual_L,0.5911852627296166,0.4502549631830757,0.12816873554700411,0.38001791034542814,-0.31734326333169854,0.3752614971083297,0.09953369922045933,0.47347105317952565,0.27567536706660545,0.4262378140836928,0.5774150261990115,0.22341910028981316,0.8975338732813215,0.3597995892064341,-0.12626407606386486,0.4376871390983456,0.01996537184739065,0.18791459082948678,-0.2253831602731554,0.5761215820837264,-0.21727927563798394,-0.2304895984658907,0.14219523122635086,-0.07815825760027485,-0.09638366506112904,0.28210199137454595,-0.16251637713267805,1.0,-0.14447626540217784,0.41813189507095255,0.4447534150811725,0.11470937177241093,0.1574735461366154,0.13172638296368686,0.14199518941472822,-0.17346042161939432,0.2010403012176229,0.17995460202684135,0.16852799560688417,-0.10641346881393941,0.46154840884660525,0.7366100282811597,0.44910900074862475,0.4349388099047237,-0.0018719845881833737
Insula_L,0.08538187315650204,0.5724491855981155,-0.20235438175049,0.46727044013692665,0.47634386787161276,0.36869301925567877,0.24221965142666824,0.5664571259132096,0.6580760049563763,-0.0655039557549708,0.02968977631239116,-0.12297887889046241,-0.2507083471014207,0.7111537989934182,0.5923567441355351,0.08160711555114804,0.31971936066485146,0.7674203500175475,0.7288020142993636,-0.030923901483681515,0.7143063471535629,0.6878973456196177,-0.0621401393480866,0.5998284359285391,0.8244784530570681,0.39395976438988833,0.1614981435245099,-0.14447626540217784,1.0,0.3354703950958577,0.5878092039565128,0.7219587204574974,0.28751137876812016,0.574838425975472,0.7305469048148827,0.16986475746529672,0.6139149449949534,0.5875391194200201,0.20139694489797944,0.5510992204129096,-0.062309650310474585,-0.2515924728688063,0.4794144184032142,0.32161013396226684,0.047064373830697316
Frontal_Inf_Tri_R,0.08802785887945648,0.4570564816431738,-0.07232015981589371,0.2822501910226027,0.13548910990434335,0.44631381374684964,-0.09743622205864688,0.5438486664845756,0.6090250026508154,0.6637418948089443,0.7361652623008913,0.28958119094831686,0.47977218944534283,0.511253867135423,0.421072373199148,0.13120366651272633,0.1354232546588999,0.5277692296635138,0.38772931188957355,0.5773225546419419,0.4136880815318138,0.2017957707559775,0.38708434438516737,0.09035393693859323,0.5269305097277693,0.3796393812377479,-0.18002736719813853,0.41813189507095255,0.3354703950958577,1.0,0.5337493197279038,0.609559409644255,0.29076634116761624,0.30713700356502555,0.4998151874406172,-0.22268421539480257,0.6372264142627792,0.6083758224891905,0.08609124819078365,0.3306480848480994,0.40350120619450136,0.41846712706181644,0.73430107952946,0.498300058717723,-0.03348548309716616
Thal_IL_L,0.44530851178823755,0.6946776373680761,-0.007434106929250363,0.7233821366127053,0.20029994661909056,0.6556077561272199,0.23994194428160986,0.7939357701428957,0.6851977909452681,0.2910398035577743,0.5023142005215012,0.024486224981087597,0.3757721408964911,0.8418201215389103,0.4016818529181167,0.2898983475949987,0.1929063174405079,0.7248988170624932,0.39724721912020816,0.27379240014535483,0.35462938049468107,0.34818647422292787,0.07406613038593633,0.4082461844306553,0.4963666263202041,0.5844338836088558,0.0664811575122413,0.4447534150811725,0.5878092039565128,0.5337493197279038,1.0,0.6504688267128509,0.32460798007818265,0.6415246011306613,0.7063656252741409,0.11679761773572762,0.660778518145284,0.6028222753986126,0.20906256691480335,0.3165735374977047,0.2121498814976741,0.28149012160148995,0.6257201863178274,0.42427909958161386,-0.05247305805544827
