,Frontal_Inf_Tri_L,Lingual_R,Postcentral_L,Cerebellum_8_L,ACC_sup_R,Thal_MDl_L,Vermis_9,Temporal_Mid_L,OFClat_R,ParaHippocampal_L,Cuneus_L,Rolandic_Oper_R,Temporal_Inf_R,Pallidum_L,Angular_L,Vermis_4_5,ParaHippocampal_R,Cerebellum_7b_L,Occipital_Inf_R,Parietal_Sup_R,Insula_L,Occipital_Mid_R,Frontal_Inf_Orb_2_L,Calcarine_L,Cerebellum_4_5_L,Cerebellum_10_L,Parietal_Inf_R,OFClat_L,Occipital_Mid_L,Supp_Motor_Area_L,Precentral_L,Frontal_Sup_2_L,Cingulate_Mid_R,Thal_MDm_L,Precuneus_L,Hippocampus_R,Thal_MGN_R,Raphe_D,Red_N_R,ACC_sup_L,Cerebellum_6_L,Precentral_R,Temporal_Pole_Sup_L,Thal_LP_L,Thal_PuI_L,Thal_PuM_R,Olfactory_R,Thal_PuM_L,Caudate_R,Frontal_Mid_2_R,Thal_MGN_L,Fusiform_R,Thal_LGN_R,Thal_VA_L,Frontal_Inf_Oper_L,Occipital_Sup_L,Red_N_L,ACC_pre_R,Frontal_Med_Orb_L,Cerebellum_10_R,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,OFCmed_L,Vermis_8,Paracentral_Lobule_L,Angular_R,Cerebellum_9_R,Cerebellum_6_R,Thal_VL_L,Thal_VL_R,VTA_R,Calcarine_R,Temporal_Sup_R,Temporal_Inf_L,Temporal_Pole_Mid_R,SN_pr_R,Cerebellum_9_L,Cerebellum_8_R,Thal_AV_R,VTA_L
Cuneus_L,-0.13014685549378252,0.12132051094563669,0.3195586395798071,0.3342234690412921,0.04698900174455556,-0.25695991578271143,0.06875546895364551,-0.06650622789338866,-0.15489485565671696,-0.1083420778214792,1.0,-0.1866741079321759,-0.17995153550609616,0.0006847673960887201,0.090599335424121,0.03016544811277914,-0.2861615111116092,0.1440520199034706,-0.0780656678345768,0.5308989900402039,-0.17761675780253444,-0.16455591858996005,-0.021264561731130793,0.36277084345437566,-0.12521844842688304,0.23204618778599112,0.40691321766497657,-0.04518782715181572,0.2102013657998465,0.048689687163553694,-0.07755619418226761,-0.23922598609476273,-0.015282257665537594,0.0746152247324539,0.5590930718315285,-0.1666391700822656,0.15755264032606284,-0.2322537984527264,-0.2537605735538056,-0.01546106201693633,0.3881292340917738,-0.10797580100664536,-0.3304949984695725,-0.28550840279311207,0.07497603798036764,-0.27496939010232424,-0.08284948467178713,-0.0898642748533758,-0.2156640888338822,-0.09707493623270481,0.08458485154610722,-0.13473640068341525,-0.04037006593782696,0.0468638726437066,-0.2609677893960822,-0.24335282932553529,-0.10281698677229065,-0.30539022336692057,-0.06694799412525307,0.24206450501159335,-0.03220591726564206,-0.24940214780491884,-0.18725764439330245,0.0808782574088209,0.1398593367803599,0.4288961698201961,0.36838975538845087,0.08777904441498091,-0.12913264954675607,-0.030426729040130305,0.2672707084993524,-0.010718509246048896,-0.19267164747117269,-0.008465544812836177,0.02999057415800282,-0.3845998021734318,0.42881700054965854,0.020401115792100667,-0.2232983083506477,0.02939661183097106
Rolandic_Oper_R,0.2955704453162494,0.1508023837640657,0.47820975818605677,0.12808416396013597,0.7611704390339785,0.7291098982047448,-0.027676295621911096,0.19609748662234067,0.05009662379328721,0.6285341616852593,-0.1866741079321759,1.0,0.4636793853556462,0.8418966026110934,-0.045342253132139125,0.1868344964458992,0.5864577547350837,-0.029376943058060878,0.050618861812594826,0.05937830870830778,0.7562896029850966,0.03233540336083878,-0.19608340661916204,-0.09078788847089592,0.17314490229424823,0.06350374539311769,-0.005259338137943689,-0.03818506463115226,0.04424400892291541,0.5964835381617065,0.7590357863714442,0.7076016819124683,0.7776348231816014,0.6523468711915716,0.10571218685457578,0.744002846791104,0.16365221205304928,0.49884847499392415,0.6892300369397514,0.7974618560246926,-0.032591360277851984,0.7862343340589806,0.4048198290380324,0.31234724902220046,0.5747847076230371,0.6869920861594747,0.6324520295130043,0.6613035097873943,0.8022780266816296,0.8403588215259274,0.3574439237164931,0.26705760100907944,0.4400730685138773,0.6214846747408126,0.5668872191449066,0.07567169389264435,0.7515076939312536,0.6207683395652843,0.37984322584301833,0.2138085017421647,0.6468266617053727,0.5569611463992966,0.5058438306832027,-0.013350150895564126,0.6406674127639934,-0.07260121221397534,0.130525062095606,0.01663029507852691,0.5540251827767438,0.7968027796254157,0.20633727907518204,0.19185677997839884,0.4966346487942166,0.09971063909394576,-0.11436664189399885,0.7507558876227238,0.1253230115889371,0.12605602461191542,0.7766954194537059,0.5392839038576749
Temporal_Inf_R,-0.24717328082312937,0.47547124401340973,0.27655672580056984,-0.2636875226151565,0.23725846580805546,0.3088038226200263,0.19314793559044321,-0.21507685280394756,-0.3602605099099438,0.28502782510054314,-0.17995153550609616,0.4636793853556462,1.0,0.36432182506828603,-0.003224499710176314,0.4477057914552079,0.5872182312786116,0.03245479360415134,0.24933740308954486,-0.23740825110249994,0.04975727386016428,0.25610403813180216,-0.29529383773173484,0.1925353837396483,0.4834544596236124,-0.15489524047967906,0.20056904055796906,-0.2042561063870844,0.01576008653708271,0.3213268371147296,0.23018072737170914,0.10223772923192818,0.4388893977109085,0.2828754665791039,0.30040268503688283,0.5711602135413726,0.29257038908117006,0.49795279669726755,0.49025997935345955,0.23589931402025946,-0.2038926636560526,0.2910286651081184,-0.1429331706285286,0.38132414319525487,0.06618160038310485,0.6208770419104456,0.3499369386851758,0.47656100214794495,0.4493522994629944,0.1602115159103476,0.15230519525560265,0.6196087234448296,0.24843721989104628,0.2167837195021651,0.07840979138235016,0.15237311315446211,0.4792692583061301,0.25442209354867357,0.272128253023964,0.003108349421386215,-0.07036914439230278,0.29769845920746074,0.16162905375863176,-0.08800358387887215,0.3712381598022824,-0.39756282199388887,-0.27342743432414124,-0.4145501316893009,0.4595173341203092,0.45368354424499635,0.13269140427912507,0.5124623411034172,0.5649355155899818,-0.3178855372833917,0.18536023982508743,0.6396916369305529,-0.09880857818307574,0.16683572516193282,0.5289122139150914,0.0884034747610857
Pallidum_L,0.24193651332361432,0.28393298673082706,0.6805255178718395,0.2525337920167252,0.7891626444566276,0.6111533405826929,-0.05662656953949548,0.17843852484922082,-0.025673123203314448,0.710507356835109,0.0006847673960887201,0.8418966026110934,0.36432182506828603,1.0,0.012240752374291354,0.2162741131259934,0.5247965843963129,0.17042992675389007,-0.05588268640721101,0.21450120491276214,0.7111537989934182,-0.038052097574042265,-0.1423367264832556,0.13287568807110972,0.19706435608570327,0.1937096335631782,0.2536662680574023,0.12406428694407436,0.11151867833878676,0.5827266919801318,0.6863746898178915,0.5963732122031333,0.839578489401359,0.7478325214748619,0.40935522737027974,0.7751676936051218,0.27246795395215767,0.4958761559305959,0.7040768860847799,0.7966627334185223,0.055457747349035205,0.7053944322337324,0.2673688095224024,0.2413641988658015,0.5120499764086031,0.5718136024631987,0.551288204700042,0.657238800328294,0.7085171432750486,0.758487695298299,0.4966565539199404,0.26605355185597546,0.4783570818513017,0.7042987476247335,0.4382724628175128,-0.003420151846710682,0.7964071138626594,0.4631476187109769,0.23477490418083313,0.2601581856470733,0.5855102693177885,0.511253867135423,0.42783910672901715,0.063147620986326,0.6905955409216938,0.047991881888821676,0.23211971834413392,0.0946995263145652,0.5606934445737856,0.8134868845483711,0.3950156256209408,0.23640644416234413,0.47392266988854936,0.12688336551266813,-0.1140214204571344,0.6858143604313823,0.3429903829968933,0.08662329513536816,0.6856422873545498,0.5996904058797748
Angular_L,0.16071107624782283,0.42793105336634174,-0.00922732690344294,0.006955027953205834,-0.0618354390363253,0.05576278567316543,0.5457590674452326,0.23624238537531297,-0.07490175712868764,0.08792518656394324,0.090599335424121,-0.045342253132139125,-0.003224499710176314,0.012240752374291354,1.0,0.45966492076391113,0.1822118123667306,-0.013613202863125664,0.04241812189637153,-0.20576154628288984,-0.22826244313521862,0.17003476517879973,0.2625861334725788,0.4990772729007942,0.38453317369778967,-0.30201719931752263,0.03613124117468644,-0.14617831464975112,-0.17742750134706897,0.09286842747839474,0.05127326960343934,-0.19553112344997997,0.059099644094479285,0.0966622923234293,0.10271059578717803,0.1007134075628998,0.3469196858049541,0.1389001198409919,0.0886181182284028,-0.031817670231117944,-0.15845830830270605,0.04996821763509505,-0.2871333637275593,0.1507656588995774,0.0862058733583409,0.057130984631849895,-0.2803422536322713,0.09701688265021198,-0.05296880502744756,-0.08566604025177388,-0.08159673287430447,0.3776847314691867,0.2407222899000684,0.15290247823486575,0.09093375127752007,0.23557025080181312,-0.06726296846773322,-0.34657532400301955,0.03983953586098517,-0.19526651653491173,-0.09690210465664344,0.16423694119309054,-0.1597491578609491,0.13486204795570741,0.05239197456078386,-0.16624062461813308,0.0063242052744251695,-0.08379951452041648,0.23621120880241792,0.06995008088927746,-0.19506061913782194,0.41264741952818434,0.24393740686851337,0.015113696526102137,0.16292894342404043,-0.1413051982992496,0.11642695887005033,0.316250988702091,-0.07594149950730604,-0.18501147801944784
Vermis_4_5,0.10181281524144038,0.8625493182120979,0.132226591035951,-0.029680137742550648,0.058033498461100966,0.2936591371520483,0.6678011558904888,0.472152636047696,0.1169830848076469,0.43087816695676073,0.03016544811277914,0.1868344964458992,0.4477057914552079,0.2162741131259934,0.45966492076391113,1.0,0.7387552761533808,-0.10313964899863051,0.17799479552607206,-0.5261734803538761,-0.2558827857489432,0.4857348275059946,-0.0030566231686337915,0.7498919697963919,0.8502788884003816,-0.5406666061396307,-0.03198271973302451,-0.20437791899415622,-0.07539284397489306,0.17237059937186205,0.25794488532861365,-0.14301344549575895,0.3381334626940604,0.30986731670071727,0.2505720196942171,0.5499147871480592,0.66363497076973,0.5328088860504854,0.5736453379046331,0.1573197950287553,-0.2191262102073822,0.3321646765555141,-0.1668373270245752,0.6262340210578791,0.14045657977400042,0.47193597828318373,0.00013719766908543252,0.32059320792462914,0.34845298969445976,0.05900866191346631,-0.23874817554497824,0.8858969827536815,0.6627823949912166,0.4312546053471778,0.27398116240837195,0.5060964197034783,0.1025430464765566,-0.22309720674306574,0.1705829009079892,-0.5177271120088173,-0.19259377782385292,0.5465419458408173,-0.16844492168461084,-0.2729750528968343,0.3384065349146804,-0.5839978539124114,-0.23542259421290984,-0.30793941450144924,0.5810821984025757,0.32619950144144433,-0.2810764028382708,0.8958858182812712,0.8315020542821816,-0.06485960641318751,0.2157660817605373,0.14362780799267155,0.13144179574096984,0.48778409565885017,0.06932300822351443,-0.1771919462120306
ParaHippocampal_R,0.22746347328108177,0.6592342937730427,0.22576753073131045,-0.0831973739595442,0.4016813593890065,0.5410375997327602,0.3121840119445749,0.4482800304692791,0.29728866382173563,0.7689085913238757,-0.2861615111116092,0.5864577547350837,0.5872182312786116,0.5247965843963129,0.1822118123667306,0.7387552761533808,1.0,-0.17976023202372537,0.1557364475763726,-0.4907087729488696,0.2487685305409263,0.40764932583111596,-0.1403584329688102,0.3487084317290724,0.7050749196971771,-0.4913483483758257,-0.142440235108748,-0.11592201119305147,-0.21493107471077252,0.28653527740910484,0.5198929007288965,0.32422093824578635,0.5869264175703021,0.4227359564713024,0.06802848684705676,0.8723671666309917,0.4807446315728218,0.72592051401725,0.8939507706767975,0.49537514788850334,-0.3370390756391101,0.5993645474819681,0.30669593712490256,0.696196677099612,0.3202771260751381,0.7056777397681784,0.41993640746596317,0.5272950076510516,0.7297183394898392,0.43714411146649657,-0.00920429919642745,0.834879467495857,0.7009309485076087,0.5160149237917451,0.5261080867400599,0.3814438269353896,0.48264829389012903,0.27130855816949595,0.24879870407773044,-0.4029191197178194,0.16930997796435002,0.7471734614192004,0.19395017222340302,-0.29298555159570105,0.48506539267832666,-0.5537568839432145,-0.29113447311479734,-0.286301480961906,0.648666160257554,0.5705264875801944,-0.23225688545694234,0.7166542847881531,0.9216831675275545,-0.03453375190807357,0.04289812683645692,0.5974982066409686,0.0019206411439304536,0.3217093814790781,0.3835590509722657,0.18980674888182064
Cerebellum_7b_L,-0.18520841546850475,0.0028245430212709903,0.17157975396406794,0.22620480075913593,0.1082368936658818,-0.11776696677771106,0.03504071626115285,-0.12959224893293853,-0.23581179845086728,-0.11759915606891626,0.1440520199034706,-0.029376943058060878,0.03245479360415134,0.17042992675389007,-0.013613202863125664,-0.10313964899863051,-0.17976023202372537,1.0,-0.11808187939503742,0.1915283368137995,-0.018093850749462768,-0.18778626876053214,-0.10756645872127163,0.13698240267893455,-0.17364442288523527,0.389170865893028,0.3297658367498068,0.32327165257806284,0.19851318378089666,0.04692567903823486,-0.06898193126596408,-0.13742301626911588,-0.00981640526624967,0.03594540696929954,0.2489833382604897,-0.015916828583288595,0.049595999877350416,-0.08355577352783244,-0.10420659545616107,-0.01230767071521898,0.11188754785027827,-0.0713727480134133,-0.2665118160701636,-0.25139492899503735,-0.0161448409065586,-0.11751408314709477,0.02932833598390997,-0.04278334499671038,-0.11291483639328932,-0.052916944564328765,0.1024524014628508,-0.17322073127951526,-0.02401531697822046,-0.0012150292269597878,-0.2419943571504875,0.021547322692905872,0.034974358122069074,-0.08679215754894144,0.13800684473722494,0.21930493429470885,-0.013697339384169607,-0.17905106477145208,-0.06714775273442584,0.0748536581714994,0.03974943716103298,0.07986476097402143,0.283945352935062,0.21768360605321047,-0.05397872752097075,0.023163581421737127,0.31409464515439606,-0.014017468928354697,-0.14975902967078117,-0.17358716043450634,0.19587517768801088,-0.06001745983756552,0.3699636950900445,-0.014986370013259804,0.02499849170709337,0.06823842303112578
Occipital_Inf_R,-0.07744696968346361,0.09642158763001182,-0.14671912319983685,-0.08268704814099068,-0.014881491787298744,-0.06784074806976957,-0.008696934611151643,0.019414014156944357,0.01431315583931386,0.059445620065849865,-0.0780656678345768,0.050618861812594826,0.24933740308954486,-0.05588268640721101,0.04241812189637153,0.17799479552607206,0.1557364475763726,-0.11808187939503742,1.0,-0.1530735279289105,-0.03364643279978083,0.12523701176754104,-0.07433136978675357,0.042202491555387356,0.26313882110036607,-0.2142178648414649,-0.23755163383217842,-0.15956720317998002,-0.0877678592343489,-0.07856836579633746,0.0021348395423979962,-0.046007981999475166,0.0007038649964074049,-0.07864867454776436,-0.08060745217571626,0.08485894380360234,0.09658635023795095,0.05441967524809885,0.14995320483510902,0.015078134126786494,-0.019895346216800048,0.06541731359575485,-0.02922947167817143,0.12894086766272048,-0.05865779110044931,0.08025582791032404,0.06629539564964428,0.02383631216144837,0.11350193719184024,0.04723492961060801,-0.08577823814648255,0.20140850478694275,-0.05464902789123179,-0.06590793805878141,-0.034480479966423096,0.06408297470245798,0.07071883139800007,0.07053398679094987,0.089935270917373,-0.06334259417468631,-0.03530364515393221,0.13949084872962755,-0.030171765966763842,-0.012767969361919887,-0.05314060802653099,-0.14368655257084664,-0.21602349721402336,-0.14860363551011138,-0.021333461414544553,-0.0014707135477416706,-0.07806810762044761,0.1631397869393385,0.14324511331543158,0.04582069362300653,0.04684905483189886,0.13380967284938644,-0.16676224121069586,0.052434067994135504,0.03627799399677274,-0.10322025555915615
Parietal_Sup_R,0.02066629987532834,-0.3410197781493989,0.49295149152151213,0.31911120617513544,0.2725470740573634,-0.1293458473116822,-0.47703547243104033,-0.3909498035667058,-0.2810515132881137,-0.08496296249794287,0.5308989900402039,0.05937830870830778,-0.23740825110249994,0.21450120491276214,-0.20576154628288984,-0.5261734803538761,-0.4907087729488696,0.1915283368137995,-0.1530735279289105,1.0,0.31954508195087483,-0.4919532050893401,0.032536339747108824,-0.252492689154394,-0.56352225078017,0.5714369866265966,0.5362568737581563,0.05839737571237708,0.2111595925741287,0.1991518550339411,0.0802449414232148,0.21135944983976765,0.1486933463157974,0.14855803379612686,0.4611715312033492,-0.17502793842620942,-0.23281928055427525,-0.34671192474489143,-0.3077976669879658,0.18250051833394595,0.49401314529807916,-0.025761238005852987,-0.03951219448328714,-0.46735598737586254,0.2194903520414827,-0.2382504677487576,0.08041491137247875,0.02094629630683252,-0.12462207890652933,0.19656159844413762,0.5192079146020051,-0.5821213452111275,-0.2835991260059969,0.019671138103463583,-0.11053976512092936,-0.5884885010962085,0.1891623300023529,0.12136793686016395,-0.05977793628204616,0.6829567812412952,0.3143287656684553,-0.2954504507665367,0.19100258754512703,0.2879187316428272,0.19385432935656724,0.8207003200166874,0.5286989511425647,0.3711854109380958,-0.21101852132434262,0.05000335270088023,0.49540958271961727,-0.5394667144328733,-0.5076077550455006,0.04645488101601416,-0.1911042974458087,-0.05337902545126855,0.3172353207690217,-0.3217136368158577,0.12273143625131328,0.41618712843697003
Insula_L,0.45249163205736487,-0.2507083471014207,0.38708262257188497,0.20139694489797944,0.7305469048148827,0.4772608654163053,-0.4517496739594783,0.18455607648139166,0.14932139276164935,0.5886600609902776,-0.17761675780253444,0.7562896029850966,0.04975727386016428,0.7111537989934182,-0.22826244313521862,-0.2558827857489432,0.2487685305409263,-0.018093850749462768,-0.03364643279978083,0.31954508195087483,1.0,-0.24116355421991134,-0.017363665634700463,-0.40357770833519147,-0.17883461481792387,0.16986475746529672,-0.04967266902933697,0.16226785153115567,0.0301879732825603,0.39395976438988833,0.6139149449949534,0.8173030444749326,0.607583402401877,0.44011828871642666,-0.046188676340387924,0.46361404440431153,-0.23592310729939853,0.20145915637402945,0.4794144184032142,0.7674203500175475,0.03247176561317828,0.5721576522996029,0.6967162162661903,-0.02169179815404187,0.5113942637832394,0.3393059217238767,0.5809473902669555,0.4549109520554759,0.5875391194200201,0.8251858755270207,0.5018036046822112,-0.1514498704600145,0.15095362298771606,0.3198922376095754,0.5450548522884961,-0.12297887889046241,0.6312666821541062,0.7288020142993636,0.17469425334165337,0.3559109869304004,0.7924802631722774,0.3354703950958577,0.6135791200231546,0.035764960648735515,0.36869301925567877,0.2237256695329729,0.24221965142666824,0.28363560109391733,0.16556056311550002,0.536231621105408,0.16623724899214903,-0.2605249785209685,0.02968977631239116,0.31971936066485146,-0.2646763209756202,0.6441668925343533,0.08160711555114804,-0.13805869540731577,0.574838425975472,0.6180838359674907
Occipital_Mid_R,0.008728009626585927,0.37734962655861104,-0.17149216054406688,-0.15022876202576027,-0.09905110578918139,0.2039821903027709,0.4252353138488641,0.2730842486921993,0.2587794103454716,0.08978318407669632,-0.16455591858996005,0.03233540336083878,0.25610403813180216,-0.038052097574042265,0.17003476517879973,0.4857348275059946,0.40764932583111596,-0.18778626876053214,0.12523701176754104,-0.4919532050893401,-0.24116355421991134,1.0,-0.07461764290422947,0.32047267988169825,0.4142999990638682,-0.376926106568795,-0.2257242022583958,-0.20562516423463595,-0.07240589074504054,0.03576373248296402,0.1186339138827565,-0.04438788229554398,0.05668044951253064,0.09956789025053178,-0.09868717949434565,0.15977012328680149,0.34445586173168125,0.27765793101671926,0.2345101730373333,0.015433491784482712,-0.16437539990845765,0.21311876157843226,-0.021969784948425348,0.45414917433916796,0.045177382153231534,0.2930334221583969,-0.021379836616722155,0.1104278827677881,0.20981148419241075,-0.0036296118360285416,-0.302121050713903,0.49316039194419636,0.3409003967981214,0.21008211762899684,0.12244555351368035,0.43574583870241246,-0.1512953527410267,-0.0838654690847269,0.11197515001535126,-0.3722093168029853,-0.14926541427229875,0.31995521245410435,-0.18883534816354292,-0.27963472401875966,0.12350854303276027,-0.4617385192853383,-0.22046677993658736,-0.21284335214573757,0.30943134318696025,0.10964178238573632,-0.29624604473215455,0.4779298365876488,0.4781623904612704,-0.02575037288112419,0.09833106851382192,-0.014660273263138223,-0.13582469059611801,0.3260912977042688,-0.04119280752840997,-0.22148180498661563
Frontal_Inf_Orb_2_L,0.6470624123418534,0.08959387490609089,0.13620380462427867,0.03427385818959363,-0.07094190462181629,0.048949909115277364,0.11961998998136682,0.11979370650505078,-0.21248366633130755,-0.021251830239030167,-0.021264561731130793,-0.19608340661916204,-0.29529383773173484,-0.1423367264832556,0.2625861334725788,-0.0030566231686337915,-0.1403584329688102,-0.10756645872127163,-0.07433136978675357,0.032536339747108824,-0.017363665634700463,-0.07461764290422947,1.0,0.16757812922140258,0.0923888192479534,-0.0618443110427039,0.22997426736658494,0.03618669948713494,-0.22957145313392166,0.12433757403784589,0.0713540526737579,0.09953473369550263,0.06866811572380062,0.08870221999458455,0.09956731372147723,-0.16866653010329008,-0.05860278432759211,-0.01956724332705979,-0.09570043339059377,-0.07540600024885467,-0.03549257282384559,-0.030372685479841652,-0.045096709638767114,0.07307692084005922,-0.04527625622007563,-0.07167124690879709,-0.576973809040076,0.04191447480877498,-0.2677173415218423,-0.032145727473640896,0.15790812214828473,-0.010973667218940856,-0.05986251342523926,-0.04412232672634487,0.39574149869549313,0.02719920183655184,-0.1324820248576931,0.0208131061461114,-0.4160206065849285,0.11853114626118129,0.08304967916980742,0.1075585166442379,-0.2568013462943709,0.2803645428056204,-0.020878545097098123,0.1417934404277461,0.1643970725291523,0.27585313427490926,0.1446757763577061,-0.053101606821573714,0.04031282897898437,-0.06356224920195348,-0.18363009556094131,0.3724291429049226,0.08084125824902354,-0.09755277679188652,0.05766850993048535,0.17600924258751524,-0.12626886773862986,-0.048010512088663644
Calcarine_L,-0.005060640092652785,0.8463784052883386,0.19984094354300536,0.13085028215223002,-0.049430580338346,0.006056039519271576,0.6856820284992018,0.30912383115804903,-0.136181717313475,0.17111764401718033,0.36277084345437566,-0.09078788847089592,0.1925353837396483,0.13287568807110972,0.4990772729007942,0.7498919697963919,0.3487084317290724,0.13698240267893455,0.042202491555387356,-0.252492689154394,-0.40357770833519147,0.32047267988169825,0.16757812922140258,1.0,0.6313285329579016,-0.18805256793894104,0.270262357394557,-0.011058371834218093,0.03323468609671448,0.08840175762008158,-0.017440310163046674,-0.37513868658296745,0.17122326793835088,0.2942846027867821,0.5520897828572991,0.2892887691405156,0.7289692739122513,0.29464158768028337,0.261865308197567,-0.04844955770107841,-0.027572184295800866,0.026091076539898984,-0.502065754490897,0.31370629719612503,-0.004050908289435055,0.1788528622051258,-0.24512912438108048,0.23404761642149366,-0.04437388768906158,-0.17565898987531925,-0.041664974325093654,0.6312917553951684,0.4995748885855759,0.29499865234913686,-0.03587199147511027,0.34512957075306866,-0.010130137619473711,-0.436330563392972,-0.03439021958701403,-0.31086376572905383,-0.291110917323869,0.2757906756532099,-0.3912093025643147,-0.040229365630113055,0.1631690669845756,-0.29229099064246106,0.049268923901589684,-0.1195507814113274,0.40741803418546013,0.18753430465313045,0.07037536543106013,0.7838848581157911,0.48925728190965245,0.029397461084763463,0.32465252999003613,-0.12495998929385523,0.4232174349237739,0.4334616289910112,-0.12003259065410835,-0.24294338076503855
Cerebellum_4_5_L,0.13401694398880257,0.7535418236947883,0.043203150089453614,-0.061381689427700045,0.0037037164614107648,0.19251629153211836,0.5882791102126432,0.42589310699132743,0.03521469123518592,0.47481676203700107,-0.12521844842688304,0.17314490229424823,0.4834544596236124,0.19706435608570327,0.38453317369778967,0.8502788884003816,0.7050749196971771,-0.17364442288523527,0.26313882110036607,-0.56352225078017,-0.17883461481792387,0.4142999990638682,0.0923888192479534,0.6313285329579016,1.0,-0.608178984523473,-0.08130927193234952,-0.11298218923036188,-0.10743667647397073,0.06181220972608859,0.17217560420209027,-0.11675559911260353,0.2908286336124851,0.1852733018100567,0.16158372031375678,0.5177183378427224,0.5115855043981842,0.4800322086606948,0.5801241325997436,0.11830302456496362,-0.2549630769008975,0.23729647853994532,-0.09536209282440569,0.5348673366357735,-0.01720666500924394,0.42818931232913987,-0.08172568381230587,0.2919625886714993,0.25702775297369934,0.03694905108572872,-0.1372164626444333,0.8651197778804277,0.4767853926528545,0.24584640451782275,0.26106744432223544,0.4664702047602875,0.15875324338128358,-0.07850330151817407,0.045464991189950926,-0.5224913777834059,-0.18407290050782762,0.5123876112941467,-0.14498696622884555,-0.1466520931499501,0.19460128185703474,-0.59925886582004,-0.3330855243119231,-0.2510133244337351,0.45776432672762785,0.2291225979539667,-0.28943363158552504,0.8034472259609727,0.7272938178640866,0.09895664128106348,0.16616534050035883,0.27130576733662504,0.05231341310594466,0.4160451308228466,0.10709853110360257,-0.16633246950271588
Cerebellum_10_L,-0.19843456847430616,-0.29391292826137516,0.3246918056663985,0.27903180618392714,0.26660651751419423,-0.052353496437736693,-0.29930939403494217,-0.46311939685307096,-0.3231575506069447,-0.27507537531080567,0.23204618778599112,0.06350374539311769,-0.15489524047967906,0.1937096335631782,-0.30201719931752263,-0.5406666061396307,-0.4913483483758257,0.389170865893028,-0.2142178648414649,0.5714369866265966,0.16986475746529672,-0.376926106568795,-0.0618443110427039,-0.18805256793894104,-0.608178984523473,1.0,0.449256617124977,0.2259187916200776,0.31055953931935265,0.2687723080339535,0.026091545301807267,0.17867258713953968,0.058003026236056104,0.18747526896174124,0.33466595589226444,-0.1372097112331424,-0.08634080112614882,-0.2508638913842939,-0.3190379916170379,0.03818845296617265,0.49253572084428765,-0.017749891694075287,-0.2555136917085324,-0.3974110836890705,0.06928315678320612,-0.199048526981641,0.11246053541833116,0.003345232896059512,-0.11192907773795474,0.11059789096561264,0.38233730273986544,-0.5429727250195547,-0.17723557909658913,0.05810222717118474,-0.29999425494503523,-0.33670178398972467,0.20803137028745822,0.1512103013930487,-0.026326084266455062,0.6453023962397726,0.2573628974770625,-0.22268421539480257,0.03159356264691195,0.3164784266773018,0.12650235386496064,0.4760433288028568,0.60943488464734,0.4175858552297666,-0.11872692557162784,0.10101288698268927,0.7427750350013044,-0.4077321138609009,-0.43158904770779727,-0.051348337926817506,0.06146663148123527,-0.02012339394720948,0.4171105842515531,-0.04085432416749208,0.10780252045092169,0.3839241597215467
Parietal_Inf_R,0.0008135672244003692,0.26820089901890626,0.7413527909702857,0.13331614807445238,0.14370615800349548,0.03396549172740929,-0.006251675703871286,-0.4334976474156681,-0.6275695609455665,-0.003984473432434892,0.40691321766497657,-0.005259338137943689,0.20056904055796906,0.2536662680574023,0.03613124117468644,-0.03198271973302451,-0.142440235108748,0.3297658367498068,-0.23755163383217842,0.5362568737581563,-0.04967266902933697,-0.2257242022583958,0.22997426736658494,0.270262357394557,-0.08130927193234952,0.449256617124977,1.0,0.07868970308682191,0.06729949951893854,0.4025532038166154,0.06635807590524559,-0.020179026721830536,0.35983709217330523,0.3617372522076551,0.8418775482876312,0.11531355358901657,0.1611403397084423,0.018603637362263784,-0.08536503171901824,0.04900262017573342,0.23412756225260126,-0.053686480263624804,-0.41517091874240947,-0.004829095462026818,0.051550045406722526,0.07427686455689884,-0.14192867561148864,0.27114624308628327,-0.08721684676608372,-0.04795611425621017,0.48512508807580007,-0.055226362940813796,-0.006136116010351586,0.19206188674490232,-0.025875692336898525,-0.3212862307555605,0.2656241571570876,-0.11922112351135995,-0.14175813784511473,0.5248375172033587,-0.06288649891251616,-0.12949238487317816,-0.12949663743957965,0.2703618050966526,0.39550644840755633,0.3878521119811862,0.38264796665941947,0.17320211077591663,0.31376078774459754,0.219062464063237,0.5888442234936887,0.02874386764650687,-0.09405705412756231,-0.12804641214593504,0.002803076186633174,0.10144794165203855,0.39645404757199093,-0.04679204485573003,0.20993471027569338,0.20614271159911
