,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L
SN_pr_L,1.0,0.021675538246309908,0.1556774083712561,0.36120857156987213,-0.07530278973413296
Thal_MDl_R,0.021675538246309908,1.0,0.23596552952130162,0.19428995694180917,0.11602200975714064
OFCpost_R,0.1556774083712561,0.23596552952130162,1.0,0.15428709397445253,-0.054012605885416815
Temporal_Sup_R,0.36120857156987213,0.19428995694180917,0.15428709397445253,1.0,-0.008533183273162246
OFClat_L,-0.07530278973413296,0.11602200975714064,-0.054012605885416815,-0.008533183273162246,1.0
