,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,ACC_sub_R,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,N_Acc_R,Hippocampus_L,Thal_MDl_L,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_L,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R
Insula_L,0.495512287079646,0.15928738797052372,0.1281859677849922,0.4223497687656664,0.20960849857429426,0.5225889694942651,0.13776186264627657,-0.058742107188903374,0.34979223268702575,0.269473398340022,-0.05132923881364433,-0.043554874310293035,0.15915087608838016,0.22432756746060667,-0.11552337859124664,0.44820886418321865,0.3227675175414173,0.2638440974328376,0.4316554330482806,0.055889218545082,0.09161791438674625,0.709872053328564,1.0,0.01829532852760718,0.04103293500579378,0.5621981565687969,-0.26961043769860965,-0.12353772992295965,0.09508749708589938,0.1771420925810771,-0.17460079991797225,0.16370341867987956,-0.0008303908646479379,0.5502573241379974,-0.01298889613331655,0.28778199275529404,0.4215669861945867,0.6224942725334695,0.5041728526946274,0.26625835731786246,0.3637767798688561,0.3033277741239666,0.30255121512267846,0.5263502994768525,0.006262320949300759,0.18162440150115955,0.5287811939596931,-0.0024271472391607777,-0.047753625068978636,0.1136218190984973,0.33372578333380837,0.3226464038693329,0.3455959587327351,0.3752644451288995,0.17977369918553637,0.12262457475425247,-0.03133717892739726,0.07267119632546004,-0.17867442029890232,0.12528352400316445,0.4030736028191943,0.23432275257175403,0.362774793915215,0.17187036085710103,0.529743665182493,0.37247313231910717,0.27854981854998784,0.34105521354116036,0.11896184319255981,0.35505571112171447,0.22327592929546558,0.53203839992548,-0.06110038404964617,0.31017813026442126,-0.026659016051844914,0.5348191755249633,-0.06569839314142507,0.009579713048852039,0.3243321857806379,0.6412036002448325,0.0719479290508094,0.4638361757958092,-0.06954004040874708,0.27715455755665713,0.15953678163240598,0.29987249924968945,0.04927395471566654,0.35539075827326455,-0.034240048983396804,0.06897475266718078,-0.055076359353909955,0.6783046424767981,0.31472934548905224,0.07206679367876657,0.012428289975031611,0.20700447524236143,0.3538444221890121,0.1909430405071423,0.16297421773955797,0.4334969782466938,0.40341191645685637,0.4315174905227695,0.1643173491085649,0.7276377355165242,0.11123989352091133
Postcentral_L,0.2912117330600743,-0.02491233989591858,-0.019552800801057774,0.01574143182808797,-0.28660689032018566,0.08971653681288728,-0.361027619509845,-0.1192081998142156,-0.10180003999228845,0.2942103131172039,-0.27206657972422005,0.38481797552132707,-0.11637389993999027,0.12236674973426537,0.2661149659317284,-0.008486566240992638,-0.1441489543342527,0.012269667877736267,-0.24018479631694026,0.44946099570949344,0.09488331594200922,-0.07188599454951787,0.01829532852760718,1.0,0.5522805993735161,0.005357718388931633,0.17783044336619422,-0.05877841324955858,-0.014800576148999127,-0.16672719161975336,0.365721718775772,-0.16833400823599903,0.6160984436818856,-0.09170436262689427,0.07531873272653115,0.07602027799085023,0.010563931031140374,-0.058851458223473783,-0.03954614805364,-0.11011449168885575,-0.21228338828902635,-0.29789827225147636,0.343030888627741,-0.09810332473154536,0.5847237724549078,-0.05973508175523926,0.049832900697606264,0.6400387447165132,0.5577706809743661,-0.11534742767640588,-0.02455824817636534,-0.2196145622505467,-0.2086236420593829,-0.19440960369661567,-0.1545473111406702,0.054151377856335246,0.07482117148249072,-0.14992837669347314,0.10702305072349098,0.03904741894250941,-0.33379059255244514,0.03989296636206417,0.1139160246157222,-0.1679657216627366,0.21411671572082047,-0.0889624602619261,0.28768036808699404,-0.00386940990209628,0.05529879006525291,-0.0698566472730521,-0.37555519012372174,0.04574687946715467,-0.3020550883024147,-0.10680873592575597,-0.07095955879370247,-0.06234555864553313,0.12817328193153726,0.2216888569691109,-0.05955051212328851,0.001633128573702857,0.2592276160034496,-0.1664455953828396,0.45311672837407563,0.1784641919497724,-0.2339490057609434,-0.31228976266342595,-0.322956578964595,-0.11808991228615255,0.3507887532232754,-0.09380853763818771,0.10601650646246819,0.0025936319684685665,-0.06324198479367697,-0.25438715858113026,-0.48937490865133304,-0.024581703139577624,-0.1545874425028078,-0.4520814449152167,0.19322133991586685,-0.0654443612980772,0.3493360709037769,0.29058939950558743,-0.27777997600401283,0.20802119098201063,-0.10500548558257256
Vermis_7,0.19021848527849794,0.032450235999270625,0.11456825860504166,0.1432081429889766,-0.4010618678470919,0.03740037356819137,-0.4045525567085381,-0.19662304820602602,-0.004053364611055895,0.2083960798926915,-0.09155009214993516,0.4420220851405623,0.04298364837077424,0.19400458612747956,0.03975818324769327,0.072472486419729,-0.08739456522513753,-0.12244382691434308,-0.11910188721628905,0.32053355664633815,0.3310215283659795,0.013356312723140739,0.04103293500579378,0.5522805993735161,1.0,-0.11555262266133562,0.02520278140105874,-0.06169520049653786,0.05481847102418834,0.03356690845089773,0.2767931466846892,-0.12673267577978004,0.46839591428168265,-0.09637250887016977,0.10976524847319401,0.06001221169718715,0.032537740156348895,0.008685561586884862,-0.043607758240463805,-0.029686982988092688,-0.21071962558211874,-0.3026553870579696,0.2728150070063517,-0.06876932748977055,0.42179607640931976,-0.03971304780935052,0.029360849822925396,0.49100193270758224,0.34731901062100595,-0.09541360504964345,-0.06860538593412599,-0.037414575093430304,-0.253066434308341,-0.16355212897881863,-0.12515719023925456,0.02496536800685709,-0.05129650592031222,0.1256378267615501,0.20537605270837725,0.01463103680845727,-0.1899242082961962,-0.038729017655691186,0.030522944259571482,-0.1776512688739572,0.10781704193997164,-0.1739665717147731,0.11496526138005986,-0.1537343171259453,-0.11901270693676409,0.010815969280656963,-0.33707543833653697,-0.11003455813483229,-0.33604386396861136,-0.05688139035687335,-0.04840241998424232,-0.034955901023771024,0.23773390702261915,0.22233270634444063,0.0021465462016737606,-0.014704653675950368,0.16330431632851852,-0.21756465786929816,0.28080065687629613,0.1317993609336436,-0.13184758257175389,-0.27816295094404425,-0.4630565535152527,-0.040749963518691104,0.3607378996569238,-0.04812173721524237,0.25633800664798273,-0.030765857412655084,-0.06929233870611483,-0.044963264007307074,-0.39592592934126153,-0.24383829937641757,-0.18233192915617502,-0.4203793748624412,0.17614124470704856,-0.12214378736146268,0.23754924892963203,0.08276112510579098,-0.1445713427866521,0.18989295913869997,0.0515565253941768
Hippocampus_R,0.5257690370374332,0.07128024921087253,-0.1420328546877475,0.16514677378868262,0.281856396503994,0.3775901528170077,0.06633880970826499,0.0017179212591676167,0.38683574346399613,0.48104166845037843,0.023110471384776645,-0.12685694215931795,0.05099736128297758,0.08714571805153977,-0.026841842941006975,0.5608010806457014,0.23427370978291034,0.5364655332705385,0.18181293940879784,-0.03259513345444087,-0.06275428619301275,0.5625107073021592,0.5621981565687969,0.005357718388931633,-0.11555262266133562,1.0,-0.367519978810817,0.0007242453877935894,0.11592021180379837,-0.04625610938360471,-0.031355081950359624,0.03234744265546889,-0.051743225616515,0.5279323434144176,-0.08020660446355769,0.5049440441751272,0.48850029107838555,0.36045077415211185,0.5005908599239755,0.24783835222829634,0.46091734004386564,0.616078824706523,0.18176307444777529,0.30112698729657617,-0.08292442757803925,0.12097721483561456,0.2013565746732671,0.024095555886192083,0.05040928322950312,0.008778355345049877,0.2561464552838456,0.4001663724405977,0.4667904645805698,0.2491976886078422,0.21397787779437766,0.22283068625572783,0.1863139842729515,-0.23226025817632548,-0.1757284030666489,0.2381856349765795,0.5067307183586622,0.0801826894534683,0.2710073059776782,0.2617875767720648,0.333496243915787,0.38722425075655403,0.5004425515831619,0.6802545459287844,0.21745652036053614,0.19922535798596258,0.1710767821423824,0.42749822253318015,0.013562289263497708,0.24909190436382803,0.06651842890248522,0.5376244336313171,-0.2203597451397684,-0.14347392295573405,0.05304407744192834,0.6262194304920651,-0.025933489020106483,0.6055127505513659,0.01809014408999849,0.19464566651879825,0.29082876954056053,0.06892942877389875,0.23882699099490645,0.29251629220766173,-0.04563874829599282,-0.017118446356450642,-0.11496247676794481,0.6813681472176611,0.09331222449726669,-0.10824525419372272,-0.034687440036728294,0.5734985869503793,0.46700579083728366,0.39617601196913077,0.17320337949096706,0.5135215078568482,0.1285288167599725,0.45035310345432605,0.13724927110327656,0.45819419317602866,-0.08162630857252251
Cerebellum_10_R,-0.12821069687195635,0.07151319377342655,0.2609015380070389,-0.03521450618864119,-0.1458138002930803,-0.07759353765731099,-0.06046366260733768,-0.021072716371904825,-0.19423176754286756,-0.13500790135473206,0.029684812451070915,0.10496038289347454,-0.10059021460546964,-0.05727815754294341,0.3229732860699695,-0.1436738843871105,-0.13865954449227674,-0.4300311010843127,-0.19045462961858844,0.02906341594800803,-0.12574402386352368,-0.43251620701189214,-0.26961043769860965,0.17783044336619422,0.02520278140105874,-0.367519978810817,1.0,0.06023014230036754,0.03937269841730181,-0.09754847742868726,0.3630013176164545,-0.17369611614412694,0.14190066135686735,-0.16307971024840962,-0.2648482283818491,-0.3171519510159961,-0.027803668133023318,-0.18932685035815078,-0.42495640367909554,-0.11458335227046049,-0.3337438784527187,-0.25497268116446103,0.1573368042820543,-0.10535297790702428,0.30205654817111444,0.022063909163888878,-0.04301666010047712,0.07414724936258042,0.4378185789553698,0.0861014618734281,0.037372360795180484,-0.3751817831012368,-0.27502880708053085,-0.25043811308499736,-0.3462315444867017,0.33276651151200215,-0.02089999819321791,-0.06679774932478752,0.0879324370831453,0.07117798026089929,-0.2821920801860222,-0.07378915984907626,-0.012968040512929317,-0.4101667129774474,0.026070074594179826,0.09375205470029084,0.025467911282942447,-0.4788515961637498,0.01436799490593472,-0.11731686513765353,-0.027119564802198615,-0.07517091998050111,0.10496570967985426,0.016353539612368677,0.09481560776316374,-0.17370018096044437,-0.03079787732980209,0.12347803800980375,0.010697962190603122,-0.263028372526387,0.11328868163168111,-0.12196677276688087,0.2284037192218663,0.11352902394890214,-0.430620100418247,-0.03949401509162859,0.09813291210774877,-0.10172369712543688,0.17287867297924908,0.05889458016803377,0.09867157533101717,-0.2350366993085358,0.18458645358456757,-0.3227066095008072,-0.08958978198185986,-0.4267553672053521,0.030174245565701183,-0.05593083097792302,0.1125169438508566,-0.5042372869907313,0.0645605945631311,-0.1655204485659751,-0.13493881610727368,-0.08875768691373269,-0.01793387227589666
Parietal_Sup_L,0.000792939837714798,0.09088426687555688,-0.02728358781907025,-0.040911977303332576,-0.21114231850985538,-0.016999026116014844,0.06469886477896607,-0.2508222425985685,-0.005207674379557362,0.21308518944721494,-0.1602698523400182,-0.06697668966108565,0.01834473073633122,0.16164339679213494,-0.06959722357823209,0.07547404928618859,-0.05759171289986446,0.02743163856011311,0.03517667379398104,0.1863476073883021,0.000622557451900277,-0.0640958767192668,-0.12353772992295965,-0.05877841324955858,-0.06169520049653786,0.0007242453877935894,0.06023014230036754,1.0,0.11874714599792295,-0.18214284653616186,-0.01740768368609404,-0.048181664469156,0.05485498103503608,0.029641792980442283,0.19866063177390864,0.11335319778827481,-0.01317918398588768,-0.1210361305493291,0.1370751320453694,-0.012488843687020289,0.0963990701066492,0.09185338183713347,-0.05540603354259904,-0.08056493530564651,0.008390301231517003,-0.03150137221034414,-0.024845551140241815,-0.14287700160658998,0.06432827519221529,-0.09556123260883671,0.006003618940393696,-0.12213018173114822,-0.1293644749658774,-0.02678683483385405,-0.06557286971772366,0.07659656478430701,0.0017463449872091403,-0.08090030110805832,0.10147723289363164,0.08811256198606109,0.07004867793119138,0.1717400081832288,0.0178246883119011,-0.07022209656893198,-0.0176407215921571,0.009163251106541367,0.03998134952595527,0.011680735561234331,0.016730346550196968,-0.10013161826567325,-0.12202738193734304,-0.007530004899075747,0.005989636679708164,-0.23243794774867885,0.20281916536514843,0.04738680912404051,0.1529794082401664,0.19949993147067424,-0.09038788966421488,0.06530596540598343,0.08402118189357645,0.07261687040911315,-0.1369572649474187,0.10611960839829859,-0.028138698159668518,0.04258495516684897,-0.047037175687843484,-0.07991750228377595,0.15017039174746427,0.052460934697601706,-0.04193599608608695,-0.011915121193317455,-0.07912753314484607,0.12420689556167454,0.1920862921257802,0.006191364489504687,0.026864341632577907,0.09787750586269627,0.04550185959354194,-0.11080751729585014,-0.08148144320272252,-0.14122704909444014,0.07535090271057954,-0.09793368718718261,0.1785359332611373
Precuneus_L,0.34411137486427945,-0.022591192731608332,0.18823513684473908,0.36426455460497076,-0.011499710071696116,0.27640634564840105,0.13830067391391684,0.1416532641361469,0.08683510617824561,-0.022229769435457333,0.24851685983758545,0.527915661386208,-0.13933433634404818,0.3880173565967692,0.05785012300933603,0.08414990058894832,0.4942072157301621,0.14662145533916449,0.22979180468552088,0.27321598980600487,0.3442645924265267,0.21159468821491267,0.09508749708589938,-0.014800576148999127,0.05481847102418834,0.11592021180379837,0.03937269841730181,0.11874714599792295,1.0,0.48155901135930534,0.0964405599363391,-0.36433159719262964,-0.3186193217597967,0.19367925854172463,0.31584562657953696,0.06459810410836261,0.36094314688733753,0.27983639679395345,0.01824192365311377,0.14734982933950197,0.23154952247231259,0.19668977414422714,0.306801567227001,0.20846641019482667,0.02716978840949325,-0.09079692734389685,-0.09373791599311863,0.04197818215443994,0.15137533778395365,-0.17516486766514291,0.05948115424582122,-0.186038369508385,-0.3307259882643107,-0.01945254494577294,-0.3214689888336039,0.469919376567687,0.5060731438529905,0.44791237092176683,0.5214729638779705,0.8137667728964827,0.14916938036442193,0.4167176991650117,0.1334874763885019,-0.343885735235975,-0.07595883837300883,0.45414298311096957,0.2777771492435635,-0.08117869011690361,-0.0745675225759832,-0.32440908087203585,-0.2682004498735518,-0.06537518722626282,0.29646029658140516,-0.020068495806143716,0.752150437390478,-0.026697989347662397,0.560270829765843,0.24295865728453014,0.04971079825657732,0.2323452167353042,0.18677915282771876,0.26434771281168695,-0.22765331901290747,0.12402667746942321,-0.14863675139837457,-0.1414793877444364,0.08031283594893564,0.14484383333060277,0.7385877969261844,0.04483228982111404,-0.23281379395525634,0.26116871810751613,0.07752265937270364,0.37962385843194374,0.21654360504967163,-0.17570432642960102,0.681022177645285,0.20145960039824162,0.06798949750766718,-0.2510701406379847,0.2750064172072416,-0.08228453965428438,0.7853823984550208,0.12322211118900539,0.4918540551117441
SupraMarginal_R,0.2737517828139555,-0.2558773386147364,0.10040924916241224,0.6200149283191727,-0.09542754156701394,0.39698224876922433,0.05249715689354052,0.16329312740706847,0.21436078897315933,-0.3624997429898103,0.08843154961628868,0.2995000242259356,-0.1059643961917052,0.32659907174672925,-0.15785392470546716,0.015853624971643138,0.12400468809913474,-0.11473998770191708,0.10298686804174921,0.08014348318673203,0.38991061320386194,0.1303522379017379,0.1771420925810771,-0.16672719161975336,0.03356690845089773,-0.04625610938360471,-0.09754847742868726,-0.18214284653616186,0.48155901135930534,1.0,-0.20506030930539504,-0.10949020464026894,-0.38660478318984404,0.12499665995881902,0.35152489113779595,0.17230364928157824,0.33720691997568775,0.5271289158294961,-0.11887843320275943,0.0034587220425885508,0.05954307403012001,0.06159990773507538,0.033557366176577876,0.4773391361453981,-0.1352968213154186,-0.15230632202579666,-0.0779154821213296,-0.08157047034980257,-0.1419203822432357,0.01658446948356973,-0.26079390982158746,0.02957881459178729,-0.39661033038721555,-0.04235496952465851,-0.15666250788493521,0.08908907338329766,0.0613517073654432,0.8355812297483803,0.1675460437746126,0.32551303020711986,-0.016411102802311346,0.1856576973360174,0.1177616351122747,-0.23077333241851444,-0.05744388895855004,0.1766845496037239,0.01772519922712662,-0.1875160058694454,-0.243086165244131,-0.19462699576703374,-0.1730826047973365,-0.02979715929280379,-0.06149805416550676,-0.05018763678996274,0.39298575725491586,-0.14481840309027239,0.47602685524301774,0.10969268400432794,0.16830695447519328,0.1106077072791006,-0.045677251788821795,0.09138240736539599,-0.18504338251104072,-0.19133101641304412,-0.32755877272313544,-0.10634675716474234,-0.28620519185258997,-0.01685646063794771,0.2920504886181265,0.02490280491124107,-0.1581989494890319,0.16026995347413397,0.07935856500867777,0.5868274025822098,0.10296817390844601,-0.3028217944923195,0.27673079378264825,-0.022626837738621803,-0.275637544288844,-0.1520487756545642,0.09680931214975069,-0.18597379915710952,0.5488023081893544,0.0525267227879871,0.42402666658214005
Vermis_6,-0.20440267789932062,-0.06594049355239595,0.04230128835067455,-0.03595327000401561,0.06376554755318457,-0.26690430699725637,-0.2340454446909468,-0.05382620600557587,0.05264599997334544,0.017741908301804648,0.17462263135720116,0.3245197782336243,-0.24940108565791916,-0.22824697449801895,0.6266763877514642,-0.22291077698507616,0.024393065322372974,-0.07693191514642403,-0.43450675527760213,-0.15480381665155596,-0.16409936374550105,-0.16648988352417401,-0.17460079991797225,0.365721718775772,0.2767931466846892,-0.031355081950359624,0.3630013176164545,-0.01740768368609404,0.0964405599363391,-0.20506030930539504,1.0,-0.33593731963604456,0.3514006009906414,-0.2901469051740279,-0.3619360718394677,-0.03721935553813918,0.19077365098971524,-0.32137698104234025,-0.4388519593707182,-0.10989406036004372,-0.33215902965832644,-0.15940099828795593,0.330219887336069,-0.3033446243571594,0.3947439831825359,-0.0842757950136404,-0.3165145988919546,0.26125445898044364,0.7003528525490825,-0.16230029754927458,-0.028908445949103915,-0.21073820763443787,-0.3031961946901729,-0.2989173376360048,-0.2624389346785455,0.483574532210856,0.3106601084006762,-0.2080139564976214,0.24163880122031273,0.1568998686092498,-0.3319716867860134,-0.38419339880934755,-0.19118939958882597,-0.297146222054687,-0.07525116528077094,0.10902725722815229,0.24500443838026595,-0.030759538113193954,-0.0895510037998856,-0.29416726995487696,-0.3305913642636456,-0.2438876043996421,0.22500725524161327,0.13396534570698868,-0.08377103235759097,-0.0447895399074056,-0.2438507348415054,0.11136782064714251,-0.11518236883637917,-0.23619564546368066,0.24493578415638717,-0.19550469314904037,0.30943558586878916,0.0876289723206942,-0.18328507729418808,-0.2460607767656641,0.23462002074945945,-0.0010802797183421997,0.31683978316736183,-0.2020802765685916,0.23612527795953636,-0.23969541468587116,0.036640348559802825,-0.4723176049467494,-0.1754072254144829,-0.019205038056350494,0.10087279386841522,0.1354208679079404,0.18020807942518552,-0.3840707299761493,0.07555933772124945,0.04145757291771439,-0.035642930397057584,0.06097830011122711,-0.1943437087684185
ACC_sub_L,-0.07646144273740645,0.19566384804972622,0.22932091503566387,-0.17060402439589728,0.10677302656272522,0.07680803212231253,0.15522569146039078,-0.06517837403098872,0.2249037594000504,0.04510800661348858,-0.08676176809073315,-0.39257036066045903,0.37873111620848765,-0.2713739045860642,-0.34288521647311193,0.35502217301812045,-0.1544160754327326,0.08993592311218183,0.28209410286656766,-0.08243137833079246,0.05625040713004606,0.06370131583814909,0.16370341867987956,-0.16833400823599903,-0.12673267577978004,0.03234744265546889,-0.17369611614412694,-0.048181664469156,-0.36433159719262964,-0.10949020464026894,-0.33593731963604456,1.0,0.027969903587154798,0.39123159425052395,-0.07732735302071071,0.14047845080186808,-0.014601822405646283,0.1441831493669333,0.2229445708168409,-0.017075960708030528,0.08206945954131444,0.17290202797621937,-0.23088722379309073,0.11552844283937228,-0.08332786463743665,0.16227012143309535,0.4512289886560174,-0.030492743247228875,-0.31980546274838706,0.3784615529192317,0.23135629102455252,0.31641317335919217,0.24502078148955322,0.33462989434662094,0.5038632194124449,-0.18616234785661553,-0.3042819612852133,-0.11595015291703746,-0.31133975842919775,-0.3356303667935546,0.2360495432635374,-0.2271078289258052,0.07205771593388306,0.5628939960095096,0.1809418249888139,0.0141275438969226,-0.252467958268857,0.07265801640948652,0.09019565638338982,0.3035463101706454,0.5650852145011943,0.3047697266723273,-0.14189328031367035,0.10426031684343859,-0.2922461826592146,0.2907642083397235,-0.11625520432219762,-0.16506738286641123,0.2609498224342084,0.23571763188218098,-0.14458216238699753,0.09580953073862111,-0.04231778813746273,0.05621945826321863,0.3295498206626794,0.3616312627208943,0.007567534729861426,0.002301137479896732,-0.39680662559345126,0.08337605689288521,0.2536199250384894,0.2824809435500025,0.03372485307228721,-0.024210520577224087,0.13758956909811654,0.11168886748599363,-0.050804920405339106,0.16096210950537626,-0.07042833802749673,0.47196552161562855,0.037114380773488234,-0.02838375519262174,-0.32739063677472546,-0.05593779979549885,0.07094007322553636
Occipital_Sup_R,0.013735008352512701,-0.022798497068007156,-0.09492478505193337,-0.12279944163487928,-0.20531748991117135,-0.04553748335754784,-0.39970561687699074,-0.21557642426965407,-0.07343858961035932,0.2509182217983518,-0.3342784032279678,0.13926252192928346,0.01008023452359443,-0.026087270242516666,0.28106243169285855,0.05166069798058974,-0.2814152488040613,-0.08435679308368972,-0.2780939907903541,0.21361369682699666,-0.10138714053930002,-0.1006154796403862,-0.0008303908646479379,0.6160984436818856,0.46839591428168265,-0.051743225616515,0.14190066135686735,0.05485498103503608,-0.3186193217597967,-0.38660478318984404,0.3514006009906414,0.027969903587154798,1.0,-0.10887812402740994,-0.12651148028675774,0.04974013885926101,-0.14099183279805755,-0.17638999156233656,-0.023315995962220944,-0.2192711524694038,-0.293445262674467,-0.27784576057404625,0.07891044592703343,-0.1952834173471805,0.49678940937871374,-0.07737544842006114,0.09480195054245592,0.39513239023933355,0.4940227663013021,-0.10635915067788566,0.06509207426141833,-0.1293739653297503,-0.02953303876321616,-0.13571938065558609,-0.0066710019141578356,-0.08396385382791337,-0.20305804039906233,-0.3293391295051886,-0.10584167774214095,-0.24752265160445575,-0.33273390560990485,-0.17894883397328976,0.05971788558925835,0.01811491085680889,0.18617184593051342,-0.2002864764828513,0.15964751074413366,0.03312583952838192,0.0612670193609958,0.15714596936364808,-0.20690698525727233,0.03987336307271045,-0.24648361174229594,-0.1181008400055089,-0.4149421032008418,0.06168643569287012,-0.1336445089538815,0.14200158407275731,-0.06695702128016141,-0.08342138066342293,0.2724156016878795,-0.2184432008802235,0.4426968308866002,0.0872876329483277,-0.10650438198483159,-0.22072796917649645,-0.2139512971249455,-0.17772490190007437,0.08983676127566959,-0.022471770827948746,0.28457444569012424,-0.04566315995558756,-0.01421829023642387,-0.39698318654781733,-0.4322182448726452,0.05757803273931468,-0.33732476342692536,-0.35125836407537203,0.10849187713540996,0.03271928830357309,0.23896248463779293,0.29973020055728866,-0.5173542970893411,0.15815331770190055,-0.22563335518160252
ParaHippocampal_L,0.45449600297635123,0.1437290985085312,0.2799813067661105,0.06670472521079042,0.008830158914030026,0.7006071106146199,0.21908580560965552,-0.07905195809733816,0.5924423432568416,0.22632241618571655,-0.07380840458290996,-0.265670493051846,0.17242928500107627,0.06923765126528292,-0.4878338218926336,0.8111690027127008,0.041014003328453494,0.34826758395345486,0.4212798933022548,0.17973204681942623,0.1431809277443777,0.3776449369957563,0.5502573241379974,-0.09170436262689427,-0.09637250887016977,0.5279323434144176,-0.16307971024840962,0.029641792980442283,0.19367925854172463,0.12499665995881902,-0.2901469051740279,0.39123159425052395,-0.10887812402740994,1.0,0.14565967924776427,0.40082224241949904,0.39013590172326273,0.6643755229141052,0.5246471408266674,0.094684631931572,0.5982557370833522,0.5939494859963736,0.07211753466615065,0.5678368914466753,-0.038694316120866996,0.020959673455199192,0.5793731562249057,-0.03299546967010355,-0.1236818400787352,0.12563575677280986,0.38265786561620163,0.3324283375250472,0.26036879887516623,0.3018606775676798,0.33648313163625293,0.25163896419571113,-0.09058823698142651,0.03717212283109189,-0.15191562562723812,0.38982553963138306,0.51364761934118,0.1441628181801444,0.2493432913657122,0.3716666091973594,0.4074321666602553,0.6526791112277746,0.25855044136251526,0.3453904687687396,0.1457428301172988,0.2709959569004285,0.4331257250841264,0.6418528238848734,-0.04908925433669817,0.08739981684184257,0.30059271301528057,0.4956428374264954,0.08167323350305093,-0.018581985582221537,0.37092731163043974,0.8534145409549074,-0.04665491855443107,0.6245325472131804,-0.05505387923615568,0.18281371895192913,0.2744287256347404,0.24360503190299118,0.05942653156499145,0.22815068338433955,0.03448420499389053,0.10649568702661315,-0.05421117277064821,0.7831306659469633,0.03788588365750119,0.17051250749772542,0.1013592850859687,0.19995896217684486,0.5798131300868502,0.40542357439130683,0.010124783442419929,0.4699052622218877,0.27471615352789336,0.16098632525633283,0.11256481689248886,0.27285409519310827,0.22814914981591913
Supp_Motor_Area_L,0.3665676978203423,-0.16939476254855185,0.13398065946123155,0.07035544477177753,-0.44480404021388514,0.2609577811661814,-0.007994227400390987,0.05162070627949374,0.02871996819992879,-0.09399078866437402,-0.041984535300928626,0.25571721241865486,-0.16929934253947823,0.4389678841069989,-0.3633913352462726,0.19613869726077987,0.01157627678870598,0.1925355095527124,0.09001322797982848,0.7668973858930529,0.38449151968686496,-0.03067417473346672,-0.01298889613331655,0.07531873272653115,0.10976524847319401,-0.08020660446355769,-0.2648482283818491,0.19866063177390864,0.31584562657953696,0.35152489113779595,-0.3619360718394677,-0.07732735302071071,-0.12651148028675774,0.14565967924776427,1.0,0.15767599557756679,-0.1241459242042567,0.30263868439654323,0.3638800333797477,-0.17165165839311416,0.22891317132543543,0.08310073133206185,0.042304214508260024,0.1828260205200676,0.0012320119082548252,-0.24634651428419174,0.021191052304209954,0.16052100682770817,-0.21905556089648937,-0.1176584281095331,-0.15206918060684219,0.04128757404919628,-0.3811070505406703,0.02688973148957943,-0.08330739355874851,-0.12912739202944273,0.10181554678545891,0.4835641571404644,0.321006298009787,0.2950507230190424,0.015925889847404142,0.4455433077764976,0.08662718148471532,-0.13068647084023585,0.09119631942163903,0.008854682722136712,0.11062288867735763,-0.021156921701735387,-0.06700453819589007,-0.032351895961019096,-0.3645159232753321,-0.06347785893433977,-0.31856308933071403,-0.4555561949246074,0.5551628638448772,-0.30922425828377775,0.7656269085360344,0.2651902358598123,0.06766794695430059,0.16015609314622295,0.01147484097307826,0.15030248458671838,-0.1794882081042135,-0.1489976853260257,-0.13056517877241197,-0.24829765774624504,-0.5837388977957008,-0.16677968180691036,0.3509331178383693,0.0846615201842886,-0.25247398075157007,0.09698714008037415,-0.3052077192270894,0.822529033898908,-0.06668426482506978,-0.18842204700414109,0.04047877641285021,-0.33418803590934154,-0.2702808776363418,0.0071358510343652775,0.0696080012532793,-0.18914556015055659,0.37928243255499305,-0.07999709605776507,0.6548411636239965
