,Vermis_1_2,OFCmed_R,Frontal_Sup_2_R,Frontal_Med_Orb_L,Cerebellum_Crus1_R,Parietal_Inf_R,Cerebellum_Crus2_L,ACC_sub_L,SN_pr_R,Vermis_4_5,Lingual_R,Temporal_Sup_R,Occipital_Mid_R,Frontal_Sup_Medial_R,Thal_VPL_L,Cerebellum_10_R,SupraMarginal_L,Cerebellum_4_5_R,Vermis_6,Frontal_Inf_Orb_2_R,Thal_VA_R,Amygdala_L,N_Acc_R,Occipital_Mid_L,Rolandic_Oper_L,Thal_MDl_L,Supp_Motor_Area_L,Thal_VPL_R,Cuneus_R,Vermis_7,Temporal_Sup_L,Parietal_Inf_L,Cingulate_Mid_R,Precentral_R,Frontal_Inf_Tri_R,Rectus_L,Pallidum_L,ACC_sup_L,Postcentral_L,Thal_PuL_R,OFClat_R,Frontal_Inf_Oper_L,Thal_VA_L,Thal_PuM_L,Putamen_L,SN_pc_R,OFCpost_L,Supp_Motor_Area_R,Olfactory_L,Thal_MDm_R,Caudate_R,Paracentral_Lobule_L,Thal_PuL_L,Frontal_Sup_2_L,Temporal_Pole_Mid_L,Thal_LGN_L,Occipital_Sup_R,Raphe_M,Cerebellum_3_R,Caudate_L,Calcarine_R,Vermis_10,ACC_pre_R,Thal_MDm_L,Thal_LP_R,OFClat_L,SN_pr_L,Cerebellum_6_L,ACC_sub_R,Frontal_Inf_Tri_L,Thal_IL_L,Occipital_Sup_L,Thal_MDl_R,Angular_L,Lingual_L,Cerebellum_9_L,Temporal_Inf_L,VTA_R,Raphe_D,Temporal_Mid_R,ACC_pre_L,Precuneus_R,Temporal_Inf_R,LC_R,Pallidum_R,Thal_AV_L,Thal_MGN_R,Cerebellum_10_L,Frontal_Mid_2_L,Thal_PuI_L,Cerebellum_8_R,Amygdala_R,Cingulate_Mid_L,Heschl_R,SN_pc_L,Heschl_L,Frontal_Med_Orb_R,Thal_PuA_R,Red_N_R,SupraMarginal_R,Cerebellum_8_L,Cerebellum_7b_L,OFCant_R,OFCpost_R,Cerebellum_7b_R
N_Acc_R,0.07037761385773376,0.167887685674187,0.35098728645446275,0.048518052021003,-0.07757581926093081,-0.048229329199379424,0.06414848529202674,0.2609498224342084,0.34589249226903573,0.15252208152668087,0.06102329036963928,0.18036293088119235,0.0829852383710563,0.17916202182968344,0.08601724931639004,0.010697962190603122,0.0204031434919146,0.33928003222172826,-0.11518236883637917,0.10020110056079137,0.42116374048918453,0.2363067544908816,1.0,0.10606214795377752,-0.07051678118765772,0.14738545914837367,0.06766794695430059,0.19704553815246575,0.004913430010627893,0.0021465462016737606,-0.09998100353422786,-0.07028214592738942,0.29459407120351633,0.11783758455870984,0.08707234898898769,0.4267326284123205,0.26629618775019265,0.14243643067922654,-0.05955051212328851,0.12847489647398133,0.27712184306377863,-0.10784989838392924,-0.1027347054834686,0.2403525920700185,0.21845292606558087,0.1712308862912503,0.30010838482037877,0.12680213529733317,0.1941683632351938,0.25851252556422205,0.5970745253964932,0.14089958046420645,0.12209774807052445,0.15136974413687318,0.037669275428384656,0.22221317767574095,-0.06695702128016141,0.23179921441681275,0.30073718626915286,0.5221026525245116,0.01974578345288346,0.15291933411971506,0.30839007711889255,0.3366699061170721,0.10546690611237307,0.0011886321095521575,0.11032540793275802,0.028351260449105724,-0.09515192829320643,-0.15917168653837144,0.16426913804526225,0.007118279845421704,0.2495598348907667,0.09383537468584868,0.0620370314983633,0.12915901325981594,0.039417141017873185,-0.129435045006812,0.21817434724503085,0.12596415985658568,0.38018737975833966,0.04318330463688153,0.2767631094029462,0.194223279047496,0.3443933339133678,0.0121464036412302,0.2948286289796287,0.006994736145574803,0.05143516204608981,0.1013691049409117,0.11701094723851131,0.2801023192301312,0.16978618327989264,0.30481715245275204,-0.03723825508886501,0.08835748758756677,0.04635449468160033,0.0009148097807331917,-0.06142140540461595,0.16830695447519328,0.062489209654561,0.23741126733956364,0.10457245691852753,0.43963679802100125,0.17677039905932074
Occipital_Mid_L,-0.01570073046455305,0.012823849435807534,0.1305867930221703,0.18819345513625946,-0.06955219307087855,0.004073559576146232,0.11101524938571082,0.08337605689288521,0.300602453952682,0.07840905752663838,0.04948307075186953,0.1395031438002541,0.06556243940396399,0.13393816435117722,-0.06964701972821424,0.05889458016803377,0.12989233020590807,0.08790273954822425,-0.2020802765685916,0.037077386685650436,0.18852438399957522,0.12602593279676952,0.10606214795377752,1.0,0.033094909617959,0.12964298292131363,0.0846615201842886,0.26224115179572727,-0.11861581967094471,-0.04812173721524237,-0.023211268847232427,-0.050635213716165736,0.12886834208140216,-0.02802867908900993,0.04190583644271447,-0.018564609473258716,0.07299780655101895,0.08100798948290111,-0.09380853763818771,0.1676687774020694,-0.08909102543792662,-0.02342560584508822,0.11298212524162861,-0.03710388561253987,0.08670747481861284,0.04651958235303984,0.0852955002547482,0.1515963974721831,-0.03309886105274078,0.07679477638781058,0.19564743798495812,0.1582367936857876,0.259502372651767,0.07505955486641662,0.017487192526207642,0.08149605702461597,-0.022471770827948746,0.03760626511573963,0.0014365776348314785,0.1989960865811508,0.042279354838953065,0.05183491424409533,-0.0976876083711042,0.1292447152727425,-0.032236847763290034,-0.018544104586160275,0.15328535644144853,-0.09269237564713557,-0.10780730979367016,-0.06167273843463101,0.018110426509957388,0.06072703964540007,0.19999004690700345,0.06657579696955435,0.07128582006857109,-0.10794589427894563,0.00790925677799117,0.0011965926614245395,-0.0036072733654588154,0.032993707015989235,0.26034642209590914,0.11614394790486302,0.024091400705899445,0.19153250906896963,0.08748416286515168,0.013236122107203404,0.18416928341455838,0.07813299605514297,-0.022877150743354117,0.19635891679511372,0.06635432939742483,0.11855296323109378,0.12465908198366289,0.07406175607685339,0.10660477306072676,0.15231424543656838,0.13828002609224668,0.2092150290870509,0.032330964861570215,0.02490280491124107,0.14044404088492898,-0.02816476873577551,-0.029475570646556707,0.09174261133079367,-0.10030125310029295
Rolandic_Oper_L,0.19767253801118817,-0.30037857046684346,0.4558700494242263,-0.18542053533353686,-0.054379083699142246,0.1747426748997026,0.22219094082126098,-0.16530980598696565,0.38847602738894893,0.44457392080168284,0.3878730748941426,0.14572073631339472,0.1882478484665747,-0.05991580204751007,-0.2555959247757882,0.015052961492703803,0.39663776856878535,0.14539497632308054,-0.2405364313975111,0.13011879803845852,-0.19422216866331332,0.260297492008327,-0.07051678118765772,0.033094909617959,1.0,-0.08643269940951583,0.6771117239867267,-0.18787538827379116,-0.15713930914506286,0.15649005273094585,0.2976179459158441,0.0664904661822873,0.48175633767249326,0.08448782729949214,0.4038936954024115,-0.34466201119009365,-0.03191409434193076,0.21429967222277202,0.16790300047846252,0.1672173976844231,-0.30482330374599464,0.5484659074820809,0.5890616890496411,0.10251172445364522,0.04507685870463106,-0.1667096048168095,-0.058698863765131316,0.4966171674576835,-0.20050882626216476,-0.09743364896111235,-0.06726484094873074,0.6285864436531786,-0.053419840364167706,0.29798642259129965,-0.16282476988360245,0.051706053057140856,-0.13649873454325648,0.02502238433891999,0.1968446298698729,0.0530510278606596,0.4147227885117675,-0.17233245151967752,0.03547295963903734,0.1800087726748819,0.15702657666671774,-0.3567138483687594,0.46003363697091776,0.11318769376279057,0.2064401501556469,0.41597346130102597,-0.07013181202957604,0.08911186058150723,-0.2558154944713721,-0.04523384673928784,0.5444783960243085,-0.43079906638247173,0.3348656618705752,0.06201193836266525,0.3225427289316432,0.1022796876515101,0.03149492633870894,0.4132489651491794,0.005963992975551391,0.12302409379545091,0.1142212009488317,0.23069585707849102,-0.13219382573128147,0.24813962045110902,0.4162630099328404,-0.157626317204528,0.04884416730920336,0.22211540075927158,0.6431546367412794,0.4837775298497429,0.1939045717969691,0.24031485562489893,-0.30931861818253265,-0.34036931729061376,-0.05001706120207421,0.3806699339990009,0.2269060584584575,-0.049010408593377124,-0.36103441105322925,0.07253846349184229,-0.22367122784195362
Thal_MDl_L,-0.2042135591666051,-0.026548648311542463,-0.0021091031827614993,-0.22044168388378815,0.3717088336207639,0.06396993598779957,0.3637051180384675,-0.14458216238699753,0.19891756732707053,0.1316932647447848,0.17587913553378384,0.22766935633975077,-0.14102045493644955,-0.19456940852886803,0.07723933046058605,0.11328868163168111,0.21727018675076537,0.13926223427818463,0.24493578415638717,0.007410481858366088,-0.08200838606779001,-0.1003691090937302,0.14738545914837367,0.12964298292131363,-0.08643269940951583,1.0,0.01147484097307826,0.07496243747747454,0.02541116131731006,0.16330431632851852,0.033030582475438525,0.22491643722139024,0.13027494988585567,-0.09822316961154684,-0.14307499852281194,0.0032347711352514676,0.05364265630905514,0.26743179919586246,0.2592276160034496,0.05213556586107569,0.28035138864525133,-0.018607181528008707,0.12591354703185229,0.04439864527124178,0.22783174904517503,-0.1462013150668692,0.40016534605109966,-0.04300649564080365,0.10315987482499715,0.34823309749087644,0.20812689213148183,0.1977397896560193,0.11656104161885383,-0.10193910618586156,-0.31770537379279895,0.21276085615122955,0.2724156016878795,0.06477479805224395,-0.053833673810857546,0.15277941339428366,0.2529146383260272,0.06783539029421473,0.06071136373335929,0.18716314574242376,0.3271208228658343,-0.012159952872161981,0.10005494711514894,0.2317507429782847,0.1525245244054812,-0.2542988940152993,0.289668450005931,0.2987638341085322,0.21987043021400773,-0.01795086167054161,0.12497047866282193,0.02123498195444036,-0.2366859198054063,0.1298160069118078,0.08989346637547482,0.015604949874415132,0.22634597713593516,0.12242596002028089,0.02761525097675213,0.3040797897402972,0.48229580631064073,0.5672180664281582,-0.003676071851654646,0.3267660709959936,-0.15677381830579198,0.17469974975473365,-0.08743462073188857,-0.07561581164979898,0.06739046464489089,-0.061773783541537446,-0.0729807068396071,0.02453222430534215,-0.20069417390911443,0.04723117487160823,0.11665884906932322,-0.045677251788821795,0.21494313946407778,0.06434401548665827,0.08711916026087443,0.19321033757056996,-0.026922586849607324
Supp_Motor_Area_L,0.08310073133206185,-0.13056517877241197,0.508587542010674,-0.18599679389124232,-0.21905556089648937,0.16052100682770817,0.2651902358598123,-0.07732735302071071,0.3078114141656531,0.2396415456117164,0.33588428993688196,0.07035544477177753,0.20519458311524066,-0.032351895961019096,-0.4555561949246074,-0.2648482283818491,0.34472864485685506,0.13184021713412336,-0.3619360718394677,-0.03067417473346672,-0.1176584281095331,0.2188192826713952,0.06766794695430059,0.0846615201842886,0.6771117239867267,0.01147484097307826,1.0,-0.17165165839311416,-0.1794882081042135,0.10976524847319401,0.01157627678870598,0.13890485068254207,0.6548411636239965,0.44038440252915056,0.17755107946496243,-0.08330739355874851,0.02688973148957943,0.1320847771149526,0.07531873272653115,0.04828807561422025,-0.10534469151454706,0.33547251148879653,0.4455433077764976,-0.06347785893433977,-0.07999709605776507,0.04128757404919628,-0.11774519690432494,0.822529033898908,-0.021156921701735387,-0.1489976853260257,0.027264483466332295,0.7656269085360344,-0.3052077192270894,0.3638800333797477,-0.10968413085792326,-0.02951491996344194,-0.12651148028675774,0.15767599557756679,0.11916072467812183,0.021191052304209954,0.30609285049396373,-0.33418803590934154,0.07005129502469667,0.09001322797982848,0.042304214508260024,-0.44480404021388514,0.3665676978203423,-0.13444219737467344,0.10181554678545891,0.1823909920964164,-0.0412400045640799,0.0012320119082548252,-0.16939476254855185,0.011335048225878535,0.2950507230190424,-0.5134887830976215,0.22891317132543543,0.020747645705820186,0.38449151968686496,-0.1241459242042567,-0.06311980511695511,0.37928243255499305,0.02871996819992879,0.08662718148471532,0.08098886390568856,0.25571721241865486,-0.16677968180691036,0.321006298009787,0.4885487261478873,-0.06700453819589007,-0.16453200716048005,0.19613869726077987,0.6998053114499226,0.2609577811661814,0.08932387914599191,0.08752514801486257,-0.3811070505406703,-0.3106657685075348,-0.09399078866437402,0.35152489113779595,-0.03815429422301948,0.044441475555039564,-0.18842204700414109,0.13398065946123155,-0.25247398075157007
Thal_VPL_R,0.08363018064599884,0.3177580662382302,0.11703799341075631,0.21255958481385734,-0.10256243857710066,-0.09670442681086382,0.028130956902659567,-0.017075960708030528,0.2722846395665193,0.2430095381254505,0.2601264748738619,0.4667817056906368,0.026286973965558392,0.15458408272053825,0.38655939358637675,-0.11458335227046049,-0.08590319247799505,0.20753946299843998,-0.10989406036004372,0.3505328756103798,0.5321773219377828,0.13974429075186343,0.19704553815246575,0.26224115179572727,-0.18787538827379116,0.07496243747747454,-0.17165165839311416,1.0,-0.009217729654289984,-0.029686982988092688,0.24271256282038556,-0.1938681517667533,-0.10318431926293749,-0.14271743226361977,0.07010806973800847,0.15735454803514268,0.2697730619262637,-0.02765588106999164,-0.11011449168885575,0.581605079676705,0.13178675499466574,-0.22099321289521087,0.17843507335381792,0.053066191714189026,0.36274404926143444,0.2168748283688742,0.22483631171915325,0.040292970634241095,0.17559932323368885,0.6529623577452185,0.49695411690619945,-0.013573063335082607,0.39209660956484255,0.16239106702075387,0.0009986233831018748,0.06511156527221902,-0.2192711524694038,-0.04107232184513184,0.06940121138310072,0.15530788298811418,0.11359568596449633,0.25980075615987064,0.05578107231278125,0.4812820025542502,0.2140473066125909,0.23894964265987043,0.15681622424915537,0.07889470557630962,0.03627705688462785,-0.10537735372469108,0.030934618195040547,-0.10777318215788549,0.6736714548592375,-0.020435422499507336,0.03337575468283745,0.042308301187952736,0.13760026471469652,0.1407805062627663,0.04148718519196275,0.2600499371013602,0.22677268857942154,0.2631094803292545,0.1201093776124742,0.14319883643321096,0.10131936179121771,0.0958672120066965,0.775191145451719,0.24910588251587587,-0.29948331506703746,0.18678999983624414,0.14278335294528482,0.15416423802934562,-0.18079640227585042,0.06636988722861015,0.30382782870152664,0.35687660171723906,0.29484566013590513,0.6506517117290306,0.2392447422565692,0.0034587220425885508,-0.01682081880357836,-0.08328707609298555,0.12250226517429326,0.12013198631208027,-0.03747084591364868
Cuneus_R,-0.14480393801758407,-0.0894533582106322,-0.03758425347148491,0.1876697604860313,0.3259021010927664,0.36938801528908766,-0.0061994338396835725,-0.04231778813746273,-0.12669519797951465,-0.07217814806838753,-0.1297797992623545,-0.07104117289775574,-0.20995419592848494,0.06544550500101469,-0.031776738968740885,0.2284037192218663,-0.1530968429069358,-0.03617401217635863,0.30943558586878916,-0.15191084464494028,0.08126597968635431,-0.17654939316670779,0.004913430010627893,-0.11861581967094471,-0.15713930914506286,0.02541116131731006,-0.1794882081042135,-0.009217729654289984,1.0,0.28080065687629613,-0.21084566310906164,0.3431323433384513,-0.22790028032825432,-0.12212547975663328,-0.04361713038996753,-0.03193901557366089,-0.0020321493775961944,-0.0722010659843547,0.45311672837407563,0.17047196459486147,0.08136916896754474,0.15044127150624603,-0.22297012253470172,0.029267638271608012,0.1358353442541532,-0.10908014093098248,0.21913594871683004,-0.3263187118046995,0.02853045003290025,0.030409381703875426,0.07233308734454308,-0.17500845229392248,-0.026455676636973197,-0.09850579161452842,-0.16133421773657183,0.24129784147268798,0.4426968308866002,-0.003426932826107875,0.0835989700499371,0.07088754873426503,-0.15494926494039563,-0.19940552548790028,0.14296018104668912,-0.2762687928997732,0.19702949022460023,-0.07934687771317459,0.016402926240131614,0.09325847143728545,-0.03899325899482304,-0.13648752882882093,0.4268838847200827,0.3275953106268486,0.0082235276947996,0.34071478739134875,-0.056078734695926384,0.11585526995630137,-0.10874590853705425,0.002188717232257381,-0.13134859767530294,-0.0024509677910286376,0.024237024121996707,-0.3600189268912814,0.01218735552342758,0.03869534440182292,0.03181823157393738,0.09517724239384066,0.03299734769998013,-0.07179722707999103,-0.24361702884892686,0.13123472106722897,0.016293942814902117,0.04244548633340039,-0.18499918392957496,-0.005245806327835277,0.0035879822287869694,0.05847696555435287,0.04117373675653142,0.21594359774291294,0.10138631687812885,-0.18504338251104072,-0.06521730128310474,0.14200756635962505,0.015338249121815641,0.04854782923020149,0.11733081572616812
Vermis_7,-0.3026553870579696,-0.13184758257175389,0.08371092535921598,-0.027452346956263692,0.34731901062100595,0.49100193270758224,0.22233270634444063,-0.12673267577978004,-0.07883543243944996,0.031415551549428274,-0.07361547807700593,0.1432081429889766,-0.20041043372783662,0.010815969280656963,-0.05688139035687335,0.02520278140105874,0.17856079902920213,-0.1756042918637239,0.2767931466846892,0.013356312723140739,-0.09541360504964345,-0.29114704189784096,0.0021465462016737606,-0.04812173721524237,0.15649005273094585,0.16330431632851852,0.10976524847319401,-0.029686982988092688,0.28080065687629613,1.0,-0.08739456522513753,0.589272953089063,0.0515565253941768,-0.023741538581829053,0.041694086812320154,-0.12515719023925456,-0.16355212897881863,-0.12599115868497202,0.5522805993735161,0.30720876708648587,0.07735857197233312,0.2688858425963486,-0.038729017655691186,-0.11003455813483229,0.18989295913869997,-0.037414575093430304,0.20247305174535327,-0.044963264007307074,-0.1537343171259453,0.1317993609336436,0.00622875150381344,0.23773390702261915,-0.06929233870611483,-0.043607758240463805,-0.21487718734923472,0.34400287162305837,0.46839591428168265,0.06001221169718715,0.020623845609656705,0.029360849822925396,0.10200862583864782,-0.4203793748624412,0.2539568286708995,-0.11910188721628905,0.2728150070063517,-0.4010618678470919,0.19021848527849794,0.001633632919988188,-0.05129650592031222,-0.018429574193503134,0.44457999301008216,0.42179607640931976,0.032450235999270625,0.42703832277089515,0.01463103680845727,-0.09773861730611252,-0.21071962558211874,0.0150447837506122,0.3310215283659795,0.032537740156348895,-0.17173718292542708,-0.1445713427866521,-0.004053364611055895,0.030522944259571482,0.026608725632420657,0.4420220851405623,-0.040749963518691104,0.20537605270837725,-0.255282351968473,-0.11901270693676409,-0.12303337932670233,0.072472486419729,0.01903565657721132,0.03740037356819137,-0.024141644821772487,0.11323804121665938,-0.253066434308341,0.08836933708633983,0.2083960798926915,0.03356690845089773,-0.10372218235396653,0.021268885593357042,-0.24383829937641757,0.11456825860504166,0.25633800664798273
Temporal_Sup_L,0.2234981241794375,0.13095730160452743,0.08776357398711404,-0.024177286324065298,-0.1266056763174001,-0.07906296099862278,-0.029699844899303673,-0.1544160754327326,0.1423226923102048,0.39351357586003,0.44859571645742813,0.11329957345413265,0.2602595113580547,-0.014027184657380348,0.30541874385552237,-0.13865954449227674,0.01580603875032867,0.15919406272135575,0.024393065322372974,0.403863684810625,0.0053726330580746665,0.25169271540515537,-0.09998100353422786,-0.023211268847232427,0.2976179459158441,0.033030582475438525,0.01157627678870598,0.24271256282038556,-0.21084566310906164,-0.08739456522513753,1.0,-0.2369268105267584,0.09206630169971332,-0.13603940825606078,0.13777097117743403,-0.11285262331280203,0.2571448405044157,0.20516028487935797,-0.1441489543342527,0.06553902019213405,-0.02143125466270139,0.05332350499766047,0.4277841730499545,-0.001770421208899435,0.23456867325499065,-0.07946878665982754,0.1147137998652506,0.061618732672194386,0.10100894363862953,0.17216158913501706,0.04604762722112813,0.11650013207249792,0.18766804801680512,0.18257187570298752,0.08348885538136688,-0.12565179266977372,-0.2814152488040613,-0.13847335457425358,-0.02186444222981888,0.06028309217775062,0.4278940034221562,0.25015618357345,0.03287231902301112,0.3564723769083034,0.22449854568122551,0.4685055393880692,0.2003556006989078,0.45064119425115073,0.3676392805277687,0.3705862681690761,-0.332750692422873,-0.12240548271214034,0.007840865784589689,-0.4042651306755714,0.37197569071216374,0.11246271719850102,0.28101603493132493,0.1953367627702248,0.06316148672908085,0.06336236890046915,0.17490737161173506,0.4917054191494211,-0.20646091436233727,-0.11637609789217047,0.301888200119346,0.16079637932147814,0.20157659372781633,0.11411477563346029,0.1607495569926698,0.013090150432348688,0.26440340029620807,-0.1139944450555902,0.10669932295081841,0.022700304211550223,0.28688965939523253,0.18361453780733997,0.15597396516756928,0.023796805137362327,0.04980313830204078,0.12400468809913474,0.33930679404278313,-0.015965953481294263,0.0781631842404055,0.030474361752899342,-0.17225451148262683
Parietal_Inf_L,-0.37119083440119244,-0.23323129005037022,-0.015199349018785254,-0.07198629357141499,0.5465944236096583,0.5858617525635906,0.17867447261813577,-0.2344942476366809,-0.10343146939896325,0.023376645107083704,-0.02696560256772643,0.05194278457581747,-0.2641167775253405,-0.09212734045561481,-0.2355354558720038,0.1016106214995601,0.12959361863994626,-0.06074179683643273,0.3078117387795485,-0.0947629988763436,-0.23448280895499143,-0.37206791574373954,-0.07028214592738942,-0.050635213716165736,0.0664904661822873,0.22491643722139024,0.13890485068254207,-0.1938681517667533,0.3431323433384513,0.589272953089063,-0.2369268105267584,1.0,-0.10233703549535662,-0.15808338638738867,-0.06368126530638736,-0.09828431986506356,-0.30140317908870407,-0.1243786304453708,0.6348410748961923,0.17030302870219832,0.23491857328591967,0.2821816703112333,-0.07904413397668124,-0.18383384801169467,0.09968401063945799,-0.24355753598977228,0.2605169893864124,-0.1307357168321324,0.032342030393498325,-0.0661621777253294,-0.03506425940141033,0.20194581527442423,-0.1500848346117451,-0.09705731518987339,-0.4035379438506987,0.294555397240153,0.5308918518072074,0.11401386645285007,-0.04755456460670767,-0.06979525043304281,0.05863534281587825,-0.42461337499034296,0.14512077686493044,-0.4284242181984079,0.26113487414782643,-0.3559356800195584,0.206665187742325,-0.011887075365269414,-0.002207465990105195,-0.148866726255143,0.41651736937143835,0.5312185929397095,-0.16581236107854191,0.5314839057225068,0.033147635093995056,-0.2141134181513973,-0.2996683146903144,0.09474025459996133,0.1277296108141997,-0.022917274100054015,-0.20055103739102,-0.22194232395392738,-0.08018496256964143,0.08602179605437896,0.05076933497321342,0.45818018900599206,-0.24749285487430203,0.1645179087435058,-0.23961089881355027,0.0016360199207801872,-0.09797497518003072,-0.10479950320439764,-0.046441756075528105,-0.03733983051502627,-0.03858968470477282,0.07296743726064497,-0.2446432871442347,0.016276287049263174,0.10860221462715208,-0.05514006935542624,0.0351148371685213,0.007873034572188011,0.0339049743577644,-0.12271025173436256,0.07546296693803414
Cingulate_Mid_R,0.058854993698133524,-0.09960083174287472,0.5035533199000919,-0.16161979536713678,-0.11854004002822711,0.01635845523678995,0.28825235947456856,0.07094007322553636,0.508246135038442,0.32490447075026424,0.34910991463811225,0.22830647909175264,0.28453106179724624,-0.02464288419600918,-0.15981820150724693,-0.01793387227589666,0.35760956724438836,0.19968856646850738,-0.1943437087684185,-0.054207451826684586,0.015014626298702849,0.21667153141111253,0.29459407120351633,0.12886834208140216,0.48175633767249326,0.13027494988585567,0.6548411636239965,-0.10318431926293749,-0.22790028032825432,0.0515565253941768,0.09206630169971332,-0.10233703549535662,1.0,0.6025863008555515,0.16562008842578527,-0.1087715840174109,0.14562160079627978,0.1935723846990963,-0.10500548558257256,0.030235447752252675,-0.17525395189101958,0.13192533625760014,0.27113753638670024,0.022143556550217696,0.06607780886874957,0.1657259323222504,0.04038696227448473,0.67882643209786,-0.21461244121072748,0.030603513185822554,0.06343201862850542,0.6168718541978594,-0.0241850532950645,0.18943371504129847,-0.05424732754477615,-0.05706304426490637,-0.22563335518160252,0.14508496219470943,0.14764469404193564,0.16276678515971024,0.4748066677900961,-0.08673421430553092,0.009987030509209965,0.2465575030586528,0.1245798011428555,-0.16344804656447287,0.26544341199747384,0.1300873200451767,0.1887953836331873,0.06445168074045175,-0.11272364929356896,-0.04009820697924287,0.04347996121470071,-0.10521704856996085,0.35367986209357916,-0.15496130713205458,0.14993815645906072,-0.02435271865921779,0.4321463615717747,0.14028916873408648,0.10804894211288425,0.5117417400250948,0.1946114193747138,0.22828848224319095,0.3185199689914455,0.2759981960588945,-0.07202827551375394,0.4159451344010017,0.26592272418997126,0.016877728434615245,0.06476832521175026,0.2394075529301973,0.8230481449595819,0.23513996065453288,-0.0006532404863407071,0.11252604121615264,-0.3589455177971811,-0.23099391862476196,-0.08947712542481734,0.42402666658214005,0.16357252878840392,0.1519301170387377,-0.32188150865953147,0.44962923425540313,-0.09288076902518094
Precentral_R,-0.04226561465437495,-0.13074692644784713,0.2858179957612736,-0.09608702881098084,-0.34820044122752797,-0.11535108193129699,0.05447112936828477,-0.015660631473453413,0.2592201897704367,0.0064545792005689185,0.09326139515089933,0.17276837107676893,0.18760081814420634,0.02413958761770941,-0.12198332439824518,-0.14400444741501106,0.03211465804057083,-0.10185497460765892,-0.21677292523771746,-0.08857828262835431,-0.04923585747651812,0.029597211096970926,0.11783758455870984,-0.02802867908900993,0.08448782729949214,-0.09822316961154684,0.44038440252915056,-0.14271743226361977,-0.12212547975663328,-0.023741538581829053,-0.13603940825606078,-0.15808338638738867,0.6025863008555515,1.0,0.08626903008944707,-0.1093338267648831,0.03579806921148035,-0.16908675131932005,-0.24859346351995185,-0.0067032030685783145,-0.19376568191262158,-0.12345817026455526,0.008996751570395728,-0.08743308839547242,0.01124053783231141,0.28974661087342524,-0.2662853667240226,0.6701216574400859,-0.24390679846054186,-0.2788676139641442,-0.08874276696983863,0.30418808105096207,-0.2020430801815713,-0.0653479372456895,0.08130927975908361,-0.1757512111210675,-0.32315064406324423,0.11611526432469618,0.04650335951709447,-0.10095567387939515,0.14541834956260952,-0.2278762041803785,-0.11915328793064422,-0.000715706330344482,-0.0028147969327102463,-0.13662297154363418,0.0875245643017397,-0.05744815927402254,-0.03196966568541578,-0.01364764011996739,-0.20503074169158,-0.2336440876718824,-0.09021943620222213,-0.1321189231734791,0.004187924036966635,-0.19886237573255638,0.02261866981950623,-0.07497354097301515,0.3054181756861019,-0.0109642819352068,-0.3046670106317098,0.2715779135249214,0.097392707029069,0.09358961958067472,-0.1137545212506289,0.11226919516659575,-0.0963341262684026,0.22400229220837445,0.14091452297484858,-0.10080603534597535,-0.024007335652719897,0.0144524943660514,0.4616508190469509,0.007273886549524175,-0.06250979956581836,-0.05293968853218473,-0.2817406993482118,-0.18265453617955793,-0.2310619080489828,0.48737832375063783,-0.024346471380565074,0.16286274189408623,-0.290360590808899,0.2976275537344426,-0.20749768732754864
Frontal_Inf_Tri_R,0.3591609550548279,0.07673661791247306,0.5649495849941526,0.25073991745549673,-0.04930451568826436,0.10691178118272474,-0.030845898186327454,0.09677158077799096,0.05825815442104378,0.19713410832218278,0.1974983288930507,0.21594757579880883,-0.11066933873171912,0.42692209709767026,0.12225664367350542,-0.21345714168494356,0.11544345313289417,0.33347518272840704,-0.2229017455516161,0.5159856993424938,-0.0014572430185648307,0.4506021429272729,0.08707234898898769,0.04190583644271447,0.4038936954024115,-0.14307499852281194,0.17755107946496243,0.07010806973800847,-0.04361713038996753,0.041694086812320154,0.13777097117743403,-0.06368126530638736,0.16562008842578527,0.08626903008944707,1.0,0.029175717571922163,0.23232530411311753,0.24940195990812397,0.06196683375458352,0.17470919950418662,0.02802746347248818,0.5247693408289313,0.3028746089739442,0.5336860678565375,0.5854974408070066,0.2753382913084031,0.19911507762467148,0.1675033969179225,0.21363818755431566,0.09542112774261999,0.3284250298191857,-0.02270649865059327,0.12673131394743983,0.5059394997323158,0.12681633483076035,0.23893876605782088,0.023741066778234156,0.2033732475166966,0.5288598353979369,0.3902711976115689,-0.11229361246059383,0.0359265628628208,0.11065583021001225,0.2522609999545929,0.1421387818319487,-0.09141865570018352,0.4932643335147346,-0.11189151009401171,-0.04942674930955185,0.617513719185585,0.12438757591529152,0.001806301940527931,-0.008283109746886789,-0.00883675770618491,0.17074414469276533,-0.20336645071454218,0.5129427337259873,0.38782773118269337,0.09492451921220897,0.37226843482675775,0.1272003039171315,0.11436624782734621,0.3601869105568462,0.18368684232478727,-0.0044237700471111,-0.16865239052369957,0.22496613155134035,-0.14882102863807659,0.39137396039815653,-8.914463415022042e-06,-0.04670809850786686,0.5176565498617556,0.3064574945433178,0.5298383256396905,0.4491357649623223,0.08560531170213506,0.29354754491074103,0.0027673516823125805,0.25331865168644196,0.12396902913380554,-0.0909986601745308,-0.2722486316648872,0.100998256510062,0.029245388889852363,-0.03554176287336114
