,Precentral_L,ACC_sub_R,Frontal_Med_Orb_L,N_Acc_R,Fusiform_L,Frontal_Med_Orb_R,ACC_pre_R,Red_N_L,Cingulate_Post_R,Insula_L,OFCmed_L,Frontal_Mid_2_L,Frontal_Inf_Tri_R,Raphe_M,ACC_sup_L,Cerebellum_Crus1_R,SN_pc_L,Thal_LP_R,Vermis_6,Cerebellum_6_R,Thal_IL_R,Cerebellum_10_R,Paracentral_Lobule_R,Heschl_R,Lingual_R,Temporal_Pole_Mid_R,Angular_R,Cerebellum_9_R,OFClat_L,SN_pr_R,Frontal_Sup_Medial_R,Cerebellum_3_R,Thal_LGN_R,N_Acc_L,Thal_MDl_R,Thal_IL_L,Occipital_Inf_L,Thal_VA_R,Rolandic_Oper_R,Temporal_Pole_Sup_L,Cuneus_R,Cerebellum_7b_R,Postcentral_R,Cerebellum_4_5_L,Cerebellum_8_R,Frontal_Inf_Orb_2_L,LC_R,Cerebellum_3_L,Red_N_R,OFCpost_L,LC_L,Temporal_Sup_L,Temporal_Inf_L,Insula_R,Temporal_Sup_R,Caudate_R,Olfactory_L,Cerebellum_Crus1_L,Cuneus_L,Heschl_L,Occipital_Inf_R,Cerebellum_8_L,Precentral_R,Frontal_Inf_Oper_L,Vermis_7,Occipital_Mid_L,Thal_VPL_L,Precuneus_R,Cerebellum_4_5_R,SN_pr_L,Fusiform_R,ACC_sub_L,Thal_MGN_L,Vermis_8,Thal_LGN_L,Thal_PuL_L,Vermis_1_2,Temporal_Pole_Mid_L,Olfactory_R,Thal_LP_L,OFCmed_R,OFCant_R,Cerebellum_10_L,Putamen_R,Calcarine_L,VTA_R,Thal_VA_L,Rolandic_Oper_L,ACC_sup_R,Precuneus_L,Amygdala_R,Frontal_Sup_Medial_L,Vermis_4_5,Pallidum_L,Parietal_Sup_R
Lingual_R,0.15132618359246808,0.5524754546259427,-0.1337933045004574,0.06102329036963928,0.45040112069315347,-0.09992447933657418,-0.07343424919139803,0.23776267091659484,0.33310211277772045,0.22121266985428578,-0.26832532721229907,0.15685034296348999,0.1974983288930507,0.29274988779412203,0.07274582911779313,0.09866380336468455,0.33943662790248785,0.3675976531152399,0.10505038711047672,0.565235434665758,-0.023458998840929304,-0.18538631678381398,0.28812276648029833,0.2540428281212763,1.0,-0.33681953867634584,0.1901973929928274,0.15462965791951502,0.046847840393263784,0.5131015219692385,-0.20301747921706176,0.2969192399249123,0.21179654590809488,0.4129398810117032,-0.011843419074035069,-0.22822661530106222,-0.04550006803882447,-0.12603122282737972,0.14971564874777654,0.09403376417815827,-0.1297797992623545,-0.32230164551120916,0.2893522677257268,0.7152398675904129,0.16779158743927083,0.1186804550616554,0.15557554926088502,0.2659102626604476,0.017286214511627377,0.21899304725997734,0.1508476242065025,0.44859571645742813,0.4190735324840243,0.23132776829558913,0.3842925708698246,0.1578771902207526,0.29491441723639444,0.0028889047775099586,0.12715473794977136,0.22925098379765488,0.17420554255944498,0.3542401324117527,0.09326139515089933,-0.0748760296545783,-0.07361547807700593,0.04948307075186953,0.005068387074544095,0.7923958434448148,0.6190337596855459,0.40506038574410663,0.40047233199842813,-0.35198923542733246,-0.2734802288177669,0.3067651820942831,-0.18030388864200625,0.005615370562923507,0.41211300297985504,-0.24124989842144895,-0.05006365845795844,0.042978864968147325,0.028658771154342073,0.1314647186717989,0.49845245398207266,0.08198486826498103,0.528540823400628,0.3296504742616332,0.25833759860930205,0.3878730748941426,-0.08136528012425236,0.7180228447894551,0.16660195659857174,0.07468367093483208,0.8310468266806011,-0.012405803027733597,0.2223054222987058
Temporal_Pole_Mid_R,-0.17023474883207193,-0.4438725043110906,0.38405878045966324,0.07886511075220176,-0.08406091766256439,0.5673786856601776,0.26650778736520264,0.4807333674036616,0.04508427592128458,0.28129321446844524,0.6284158814004911,0.24682976158312406,0.29602821461131307,-0.005660026910880504,0.03480127903617327,-0.47443014977715386,0.18956969296679577,-0.45750294381949,-0.512338178371812,-0.32017731732138993,0.11520118992236159,-0.3251376480581075,-0.11308840463872269,0.1695433376026244,-0.33681953867634584,1.0,-0.24077131933449308,0.23824605306696353,0.27171314535981533,-0.3830862052105132,0.5003528386016235,0.2632098893581133,0.09299365013049024,0.09166665216578361,0.1761443932606249,-0.08516665597000665,0.04367478680724294,0.4215557181889685,0.28512468172013117,0.08274639775377578,-0.15467094873766674,0.21105490100819385,-0.2986472154371381,-0.07962258703746117,0.0013929709341848069,0.29935602434633074,0.02586558858779375,-0.10543156664377228,0.2333350729375139,-0.08665176797032205,-0.03360547584510203,-0.008509067310162759,0.3103095302105582,0.2798751744402389,-0.13727417145442178,0.23099230950346333,0.1949437098103001,0.08684144074059517,0.25816350191307774,-0.12189341341195938,-0.007929148584337482,-0.4418346464129682,-0.05869926790749313,-0.003212529066403441,-0.33558991506428304,0.07928915687568906,0.2597395967691225,-0.273803728157751,0.12920716378317929,0.0245814184742151,0.20270456056399874,0.5689906433886672,0.5216056885160983,-0.060844313651811734,-0.030130042913015336,0.12854740183456417,0.3275449609209658,0.6683129031539412,0.6003128670943692,0.37683158588544713,0.4334362882175091,0.2469279160540392,-0.5280367466602531,0.0731083140933983,-0.6513668000916519,0.015185743571192841,0.034524474804065515,-0.1754389973986488,0.18210280509053414,-0.39746476771721784,0.35480646557675904,0.14759170988362186,-0.3356748156087855,0.38284015991010517,0.1114322349314725
Angular_R,0.1408200362110393,0.24341177545316464,-0.061476591575740154,-0.05709060413381854,0.1890906537849636,-0.12406974518306943,0.0005705074377865179,-0.10604524909114656,-0.08898645832700842,0.006195702743937012,-0.03084179954837653,-0.024671460694117114,-0.04969696464975182,-0.025640261271883107,0.004589492119767149,0.15108417964891882,-0.04213093947908368,0.1485781113101107,0.16946612772726646,0.2084232669863326,0.04352334541024841,0.11720645105496824,0.03242117934438312,-0.006118362895726856,0.1901973929928274,-0.24077131933449308,1.0,-0.135483449139407,-0.017958662062910014,0.14680829232984438,-0.17828335567119852,-0.11220877286627626,-0.03751964351816258,0.09478382262479564,-0.04681133926678301,-0.04409475600064829,0.08934616477337877,-0.11682925907712742,-0.07301074761654881,0.10896230870324342,-0.03320518389568396,-0.08386658560407789,0.09652700121361,0.2283548444375727,0.04957905317789365,-0.04988660729403563,-0.07313289804647886,0.1804617277755765,0.014151595912404816,0.12870322501597553,0.22717149032730294,0.17951239681448408,0.056966523160586875,-0.08581471860708685,-0.06213463851519439,-0.11497858699110537,-0.026001575287571244,0.06429406032393392,-0.05972939658959932,0.08964027710494711,0.07205615121882807,0.15207311466145682,0.007007473804887288,0.03624966025713037,0.1643833786182332,-0.04326756598039681,-0.05507672476180117,0.1605976156808637,0.025896577052615832,0.0677382093531684,0.1008179837528649,-0.10496611633732478,-0.10916751994572964,0.22693475319947495,0.05810985139918638,-0.06107306269602597,-0.013723425937613179,-0.05479228656094187,-0.1676181292827163,-0.004461267895707585,-0.05992699818692075,-0.023317808096863277,0.0756260457661261,-0.08556343380689561,0.21180189363547255,-0.008590801324812002,0.01639385658942429,0.18650723524397556,0.02070140632494432,0.28110305768090876,-0.005895495320272603,-0.016563995774974895,0.17380938076104333,-0.11995372960098184,-0.014743416588094457
Cerebellum_9_R,-0.1347721070234545,-0.021540022345952686,-0.0816121712039864,0.20351166609167598,0.09480433084387194,0.09663635047451621,-0.01090739840172458,0.3220057700847216,0.16027325263745937,0.09059611197740586,0.20610337019118363,0.2117291498347046,-0.023704541970424684,0.09403023872600813,0.16993791005247913,-0.22219096345581002,-0.03920424472324837,-0.2172684520309524,-0.2125088208759366,0.004455346745219101,-0.06062244929458786,-0.1472010141168556,0.05048118199029621,0.0015732652968912155,0.15462965791951502,0.23824605306696353,-0.135483449139407,1.0,0.2548866811848564,0.0951956980518292,0.07858358539393824,0.14520115389388294,-0.04554784478462123,0.18235016325758072,0.1370434294846137,-0.306778289166503,0.0115576148920162,0.1447081216691758,0.022033642022092542,0.22764256175042807,-0.2578192875990685,0.07476540455714187,0.0285551503155739,0.26853870326058804,0.0036552735684193655,0.12824356270819207,-0.09263157473000282,0.11728277887360766,-0.016468139967111294,-0.0022976656313806756,-0.01702268746562068,0.14633437424788742,0.16162033353274863,0.09101295648401282,0.016102525635207757,0.14499010605734136,0.14696624324101354,0.2319047520229625,0.2103463777046514,-0.031940379015965144,-0.011741861758455202,-0.10003477418667059,0.05077551701947776,-0.1809905441270536,-0.3319716857287749,0.052144054696929995,0.04365439108451958,0.2287377783536896,0.23236236042378355,-0.07814402382562473,0.18648619024686636,0.2262193260346034,0.19406246491216825,0.035044887915739426,-0.2389410760924809,0.11104727376106205,0.2976453903823602,0.22556882338028084,0.14901418247350026,0.14955251946629627,0.24142950960819032,0.13325300242020532,-0.037393519695911745,-0.0987670630746633,-0.06353355043100947,-0.04138491952067698,0.047348870853903435,-0.07649381514751259,0.09672413695383691,0.09480804918107448,0.12985360866030005,0.23366838351344146,0.07270476820621284,0.22739661769434738,0.44075947196783044
OFClat_L,-0.5469707056322637,0.1919937799317192,0.17679980116835325,0.0011886321095521575,0.12884930421973453,0.39003545706605686,-0.09942457126538573,0.25140891086005,-0.1376458793314484,0.20960849857429426,0.30242192236940757,-0.09400227166347004,-0.09141865570018352,-0.039691219507416074,0.10188080239407066,-0.1281036427348037,0.12280288264615873,0.01874284820331791,0.06376554755318457,0.014059674199079192,0.09529084414823116,-0.1458138002930803,-0.22950874595221257,-0.19428687458750418,0.046847840393263784,0.27171314535981533,-0.017958662062910014,0.2548866811848564,1.0,-0.1291422088137893,0.04842971534794485,-0.034581948474379696,-0.05805346978532103,0.2707102320333497,0.11602200975714064,-0.29667090293045073,-0.12130644862813669,0.11930231747554933,-0.16371082537259418,0.6798507360984228,-0.07934687771317459,-0.007867243862791976,-0.24294668218767967,0.2332277658413081,0.22568377804019304,0.37541148700502913,-0.05356268565462289,-0.03674791944397398,0.03167847872830306,0.1738379995414346,0.18146731052160994,0.4685055393880692,0.025404482060694133,0.21649450807032802,-0.008533183273162246,0.0668860102426857,0.26812325899428724,0.162896059358036,0.21739339236500702,0.01654921086837688,0.184584145005402,0.17361073814871356,-0.13662297154363418,-0.32727786492915834,-0.4010618678470919,-0.018544104586160275,0.45320497476277277,0.06543989115875287,0.16182911133430658,-0.07530278973413296,0.038696091035648875,0.10677302656272522,0.2277396667590067,0.26307190956556475,-0.15350185240468928,0.23828452699982405,0.1674878033980284,0.2465220252547153,0.24716145200932418,-0.23711671849825905,0.3050884703521813,0.35595538746828626,-0.21131870283754767,0.29416539454560836,-0.22256855134875558,0.16949500932057648,-0.09839927507920779,-0.3567138483687594,-0.06744338782588304,-0.011499710071696116,-0.11588830484665305,0.34053015084021276,-0.022727249694331486,0.27986525179769045,0.1979378416748595
SN_pr_R,0.21723172588665696,0.33228306722133294,-0.2078686260864256,0.34589249226903573,0.41070526109403643,-0.33089588790564567,-0.228037069679711,0.0663347492170738,0.3635419964753651,0.12593307563627198,0.0026316688900966836,-0.03315400039278681,0.05825815442104378,0.026432215620970968,0.18294375317503125,0.02876764481089372,0.051090418826084213,0.4177018221708648,-0.046366582606721767,0.48301357993879374,0.099429623348358,0.26388235971533625,0.2308325565179191,0.29018083814794216,0.5131015219692385,-0.3830862052105132,0.14680829232984438,0.0951956980518292,-0.1291422088137893,1.0,-0.24124579449536876,0.08182277221710119,0.2786973549071821,0.10685037520774848,0.20332369567310887,-0.096323794954621,0.030775054379858054,0.06587039243748075,0.16633596608822984,0.012272538232102968,-0.12669519797951465,-0.33980939207474753,0.493278504861199,0.5049155382215713,0.16031204004066016,-0.23714471927129155,0.31691515089090666,0.16708587106056907,-0.22540102273303828,0.24315601142306284,0.19068713358784878,0.1423226923102048,0.1048729722473888,0.19122696283253976,0.39788355557978666,0.25261537725668537,-0.1188943405597966,0.21637808373083836,0.2199201419303236,0.29235649304018513,0.1768263150086338,0.529558418818756,0.2592201897704367,-0.05491209989113067,-0.07883543243944996,0.300602453952682,-0.10989937960895071,0.5488292825796512,0.3095017500417493,0.25963890008046303,0.30301050749769043,-0.14601448596144567,-0.243608685233014,0.15809184438265145,0.0847468524962802,0.22535775447367265,0.04164432732611745,-0.35893406418664286,-0.1495595796769049,-0.012698993547692616,-0.1835890850272448,-0.20446445672468494,0.4769778171880284,-0.1071629755581025,0.5017844718705793,-0.0913101683233537,0.2532049049493836,0.38847602738894893,-0.09720055969887231,0.6082034702583081,0.15451630058036198,0.11931971079931952,0.5861941645564762,0.034584358854805305,0.11125097657800605
Frontal_Sup_Medial_R,-0.01180863788864722,-0.33025657757606963,0.571439001536934,0.17916202182968344,-0.03463788787236333,0.5227180397087843,0.4959950432237993,0.33965640896253724,0.12159771551177033,0.35505571112171447,0.32402850721960885,0.30246270577780787,0.42692209709767026,-0.03419396699589815,0.11057392357473125,-0.24100534296173798,0.24420302420653373,-0.16330910891977315,-0.29416726995487696,-0.21143105177812715,0.11042835108057103,-0.11731686513765353,0.04124730197399406,0.20578994988749158,-0.20301747921706176,0.5003528386016235,-0.17828335567119852,0.07858358539393824,0.04842971534794485,-0.24124579449536876,1.0,0.23677638649089816,0.18272366898486964,0.018220492038882027,0.17856960936613978,0.16221440640166027,-0.08127839309357845,0.2242564192362224,0.1896072002664228,-0.0832804385412123,0.06544550500101469,0.23291146748600242,-0.23462428677019073,-0.10480606216704855,-0.010197926230440557,0.2210625911585784,-0.04881099310967188,-0.0794638041846475,0.2367187884835093,-0.024336817925554494,-0.1258265849532427,-0.014027184657380348,0.23009693962922942,0.33550577524363084,-0.12724424050577185,0.324553165383798,0.08362052266259262,-0.06313183679890531,0.018367457538394236,0.2031271057565315,0.017204068175992474,-0.36713621670702584,0.02413958761770941,0.25142896689453864,0.010815969280656963,0.13393816435117722,0.15968443991667478,-0.19081481941213196,-0.01006745076311893,0.0904120652099311,0.09573461790305157,0.3035463101706454,0.29832705662669734,-0.0053905857554004495,0.09486818125691661,0.16465899997152267,0.10933294010047179,0.3344887678718249,0.35369384328146586,0.3566880169470128,0.25682456615591603,0.07297715076158481,-0.28417969793203757,0.20465394980841853,-0.38752838652380933,0.11566964653726239,0.009353495275467747,-0.05991580204751007,0.26448983665434045,-0.32440908087203585,0.28114199555837005,0.40231661922145157,-0.21403095441411005,0.2447338690319745,-0.09072663959623302
Cerebellum_3_R,0.16256431699256757,-0.09406818757656255,0.1057554878985826,0.30073718626915286,0.38212842529141355,0.22217674301992293,0.1312815686806632,0.46196597197785677,0.3535764108355885,0.5487565856160894,0.17127333565173597,0.30638999922378607,0.5288598353979369,0.584440066329439,0.19702187739160648,-0.018438105541217033,0.4611194141208091,0.06411369705041853,-0.17128252282773093,0.15406062450774247,-0.1522158980663557,-0.1967312956437011,0.11125457757586313,0.6539232771885282,0.2969192399249123,0.2632098893581133,-0.11220877286627626,0.14520115389388294,-0.034581948474379696,0.08182277221710119,0.23677638649089816,1.0,0.44644899969642626,0.31669645066050806,-0.034654123797569394,0.2756831121728731,0.005620187502599676,0.03020151156817938,0.4785907367059152,-0.11229232338729421,0.0835989700499371,-0.010900921175473664,0.015569558855388622,0.3820759160379517,-0.01739640916114154,0.2024673376914743,0.28655018985761577,0.14462523712562544,0.33934676909755174,0.22071561397311393,0.06479993942476107,-0.02186444222981888,0.4365868764044671,0.45388597062118763,0.22191916814824475,0.4444427153314188,0.38537662106357673,-0.01195737108862941,0.033905840366909426,-0.029552204322377644,-0.18873939699317774,-0.14607819572905717,0.04650335951709447,0.23146064995238505,0.020623845609656705,0.0014365776348314785,0.04312295925050435,0.04114323039618182,0.6645679221928472,0.5534186393303062,0.5436864920723035,0.1993037400273877,0.0861383574970864,-0.16414727754819988,0.2514491381623169,-0.05565203943445091,0.6260008772253933,0.12665722617957745,0.4168065262342494,0.5130303282839673,0.10639544291363405,0.21949729080659755,-0.14794109667973057,0.29077669400724665,0.05013759627388565,0.3531053658238702,0.12550439876535965,0.1968446298698729,0.24901112049342064,0.10098956290794953,0.6908644110910661,0.23639203445808563,0.35253765180908053,0.22589989414499628,0.026477460372982754
Thal_LGN_R,0.09597867832614478,-0.02046985710259471,0.14416072113067618,0.13301061887096502,0.1909630023003331,0.17708603629255676,0.08147204095422851,0.5765577275354503,0.533823511513208,0.28706271585385557,0.11586046460305142,0.024627452921737954,0.2502401237204219,0.20552692290404778,0.0832659936893932,-0.11514392401040734,0.48888689725173706,0.07591708280277404,-0.1905627615238374,0.10421883145603542,0.1210538490627061,-0.13996018592284476,0.2122456386965494,0.5193668579795284,0.21179654590809488,0.09299365013049024,-0.03751964351816258,-0.04554784478462123,-0.05805346978532103,0.2786973549071821,0.18272366898486964,0.44644899969642626,1.0,0.277338989854217,0.15246018099637676,0.24613719887387664,-0.03887252952204585,0.14794403162250505,0.25297611015448823,-0.09191571474654038,0.11687690146266141,-0.1141144871294828,0.0460405089446573,0.16628862111283554,0.04338922453342541,0.1907073866393437,0.22986887073807374,-0.029641481086566106,0.3058175503051231,0.17956842348091648,-0.034307662564846964,0.011466754281423786,0.3347592817679082,0.332240212892158,0.28120496782667753,0.45102860321891397,0.23961152190962978,-0.09443967317235592,0.07618516266345267,0.29115185878289834,-0.020363381539960455,-0.12424109179112033,-0.07781009519902941,0.03399174076256583,0.04485187213577235,0.17337567664188272,0.022770368430477934,0.1077086350906523,0.340075259489678,0.3275565845319694,0.2327311560064727,-0.058020263669548086,-0.03746269703075399,-0.10879097352677738,0.19491658061364572,0.13197970639430825,0.24512184668054787,0.017455979100660535,0.28377013889872765,0.3378839346571938,0.11760696685038512,0.08873342750606049,0.07288385186899903,0.26484328410753816,0.08228010577335444,0.22399922680477125,0.19037680943386778,0.16077532336365555,0.03959457367807393,0.21197093265246342,0.4609476731109979,0.08078493664678449,0.21560775685687303,0.1318739258426543,-0.04053163677664932
N_Acc_L,0.10089918110407826,0.34156655208767084,0.1311654308580869,0.2557920679603791,0.1376301065552801,0.3516881592009958,0.15958146067833756,0.30246484187036776,0.10180562319237454,0.2638440974328376,0.09528425073644992,0.2750818296369582,0.13534570351083755,0.26281872178748117,0.22484178173270178,-0.11747439065699877,0.32178337997004164,0.12653160688579843,-0.07693191514642403,0.17115585484374848,0.08267516641454146,-0.4300311010843127,0.004231768863942938,0.09140019817309367,0.4129398810117032,0.09166665216578361,0.09478382262479564,0.18235016325758072,0.2707102320333497,0.10685037520774848,0.018220492038882027,0.31669645066050806,0.277338989854217,1.0,0.06865882394917207,0.028866794347817828,-0.011832750185600883,-0.0007207088299384004,-0.13461578998737248,0.1484588633964464,0.024414188225255946,-0.07535998052855389,-0.10261233163387405,0.3182600974884053,0.0467804346117505,0.23580170973087142,0.0911725986635908,0.04385150337520969,0.2870073818404059,0.39415849128594616,-0.11182851203272856,0.1856750011087636,0.38211285959043495,0.35750382658915314,-0.04415219810214754,0.33664131448257634,0.7724555756481799,0.16053638019989097,0.1317752454931601,-0.12524287652100935,0.14617699535234874,-0.011723784870626234,-0.09487848792398003,-0.0453633327059107,-0.12244382691434308,0.031035717901519367,-0.05316892090178778,0.11866519597498705,0.575556299910339,0.28874445048828384,0.322963473295977,0.08993592311218183,-0.02458113226749029,0.042796178277963566,0.09429231637400108,-0.21229316462115638,0.3063390913805388,0.07083298950777885,0.5700327353056245,0.0615342003392901,0.542595750756606,0.6652586490464892,0.04603368223298387,0.40914534633236554,0.06838429517284605,0.29964894321096314,0.023469837869174334,-0.004328472144493624,0.14929502489675767,0.14662145533916449,0.3081174194865818,0.1767460354524862,0.19427019348631136,0.27144025071340205,0.054956654817608995
Thal_MDl_R,-0.09066118388378923,-0.12846100439213665,0.1845699863505982,0.2495598348907667,-0.034025407153860834,0.22741812439168882,0.11428227003010212,0.31059373967525666,0.002229696254627978,0.15928738797052372,0.2894415940376024,-0.19479444040327257,-0.008283109746886789,-0.04940299318682068,0.08207145437355551,0.060331761731100185,0.026684588068130236,0.22205795629592215,-0.06594049355239595,0.09911174015676384,0.7430004926419544,0.07151319377342655,0.008934702284904929,-0.05957630986011692,-0.011843419074035069,0.1761443932606249,-0.04681133926678301,0.1370434294846137,0.11602200975714064,0.20332369567310887,0.17856960936613978,-0.034654123797569394,0.15246018099637676,0.06865882394917207,1.0,0.18816566611983956,-0.017299680821419066,0.52595892395862,-0.11939952375708443,0.06218695261959369,0.0082235276947996,0.1435731744976683,-0.14899570027411085,0.12703470754892532,-0.04891497694580123,0.14245128960529818,0.2812435479455317,0.1712069158932015,0.3091276156228524,0.2897737420450337,-0.09918158735952037,0.007840865784589689,0.01698026690473483,0.3280971043435828,0.19428995694180917,0.39206349726301515,0.028183569700322497,0.15056935822216852,-0.05176010364858542,0.1348816472247766,-0.09133804001348704,-0.15916713319383638,-0.09021943620222213,-0.0598030682191558,0.032450235999270625,0.19999004690700345,0.35952800049986083,0.03779873997210937,0.1012322397555102,0.021675538246309908,0.2976721110698225,0.19566384804972622,0.3058610771069179,0.09632201808471247,0.16239246749684633,0.2993673366012268,-0.010935451895035087,-0.026877474434279625,0.23312351843121018,-0.03955273621061901,0.3132653855417865,0.02209725084874707,0.2390166987548607,0.18629752561947505,-0.0324145173422243,-0.018216543241115327,0.07559393133945808,-0.2558154944713721,0.15848382777271933,-0.022591192731608332,0.24959731871920968,0.18337327916167626,0.01945060526597286,0.3306610884823534,0.08566474883072159
Thal_IL_L,0.2608343854537357,-0.20241645199237673,0.09463863803989085,0.16426913804526225,-0.031091534432675403,-0.04688050607577531,0.24042149827121015,-0.05184776139730401,-0.1205470701181481,0.12551799054523563,-0.01482915415578146,-0.11419841581810994,0.12438757591529152,0.24445720346775088,0.05815487820103107,0.39484472626641215,0.1084759719926583,0.23700712604219432,0.24360188222509999,0.06704530147426412,0.18593812561453255,0.1447748888033993,-0.044688222046814136,0.2411531870935373,-0.22822661530106222,-0.08516665597000665,-0.04409475600064829,-0.306778289166503,-0.29667090293045073,-0.096323794954621,0.16221440640166027,0.2756831121728731,0.24613719887387664,0.028866794347817828,0.18816566611983956,1.0,-0.1044679545661539,0.05440421080661342,-0.012878142770543867,-0.27583339695289744,0.4268838847200827,0.23142979829423227,-0.1854430614331972,-0.14040009058460376,-0.18909371967529523,0.030103126251780042,0.20598482321702544,0.1413290043931141,0.36131795454335913,0.3306562346304019,-0.23179614525421452,-0.332750692422873,-0.11284053748564252,0.18125837961804,0.017996049871396094,0.31300747247913885,0.09040644717327796,-0.20133277596018037,-0.34684541533858454,0.013910795780828506,-0.32068585854063797,-0.26516126787236083,-0.20503074169158,0.35087368856932005,0.44457999301008216,0.018110426509957388,0.021110610878008897,-0.4110466502580958,0.10387181922854519,0.21158542480763393,0.2316599140084296,0.11417189118373963,0.09331322578237836,-0.2752129490944823,0.453064560143653,-0.013232299608664054,-0.06985164538172171,-0.11589548036792753,0.19696052169986653,0.13492903995341268,-0.058906336219334575,0.015073437850200709,-0.00029180689112794946,0.2965019284868864,0.1303839135855051,0.08609612229898093,-0.0715282696862574,-0.07013181202957604,0.29724129011065975,-0.24545229663790044,0.3506886661441454,0.08187579914372058,-0.09290317012664229,0.046769150313820694,-0.3499679697111005
Occipital_Inf_L,0.053951657504179074,-0.05739036761183255,0.0927201456368586,-0.029341168489436152,-0.02429114303000333,0.08736308563329734,0.06505215996489322,-0.08355748501313898,0.02565535973630327,-6.991370359469523e-05,0.04243846822111963,0.10539201103041851,0.03176069729821692,0.02344518196536165,0.009177791672683646,-0.00627535265547274,0.007838580257509975,-0.006785710588316229,-0.13249342335637074,0.005719323599169798,0.013608155715887395,-0.03828671359979172,0.009634354445694127,0.02584468578649747,-0.04550006803882447,0.04367478680724294,0.08934616477337877,0.0115576148920162,-0.12130644862813669,0.030775054379858054,-0.08127839309357845,0.005620187502599676,-0.03887252952204585,-0.011832750185600883,-0.017299680821419066,-0.1044679545661539,1.0,0.01342301303715095,0.055149983262469573,-0.03780781261815388,-0.08611654348788329,-0.05577596911123824,0.053872177108143474,-0.04272483629917256,-0.09209357695321642,-0.12835809783200625,0.014867592853983631,-0.0823439260863499,0.00985210073083102,0.0016566776442261586,-0.14819638759021506,-0.10068578712438929,0.010451239807969245,-0.06292667709449551,-0.04517125320886626,-0.007979962243994007,0.015573392826158461,-0.027176276261544653,-0.055154777654028916,-0.01710331467255926,-0.02696374474864962,-0.056085912492530206,0.04812815396379502,0.01626586997858329,-0.04670674979144505,0.03350484852648898,-0.07198270966124509,-0.0729270509462001,0.029391146340262755,-0.0021969096926617885,0.06951561384886942,0.08250808822930339,-0.06186491294907119,0.00967594675399543,0.07149623829154297,-0.09304367718654763,0.005174971296062016,0.03305564579622582,-0.030990727222277536,0.09313098909042403,0.03396414230468386,0.05337615261293793,0.08749424807188338,-0.09041356518334925,-0.06780128394088547,-0.03380201949044797,0.03540643677185945,0.06368346983821155,0.0010012724727390264,-0.05049511505045329,0.015300530733810895,-0.11353661846946148,0.015030598551431526,-0.030197117712749227,-0.1512826780926169
Thal_VA_R,-0.12788528691488185,-0.3012023755167948,0.22961350314523987,0.42116374048918453,-0.11595612443339413,0.2077517760682825,0.18327272937232938,0.33852817495814247,0.10765425256567494,0.1136218190984973,0.48905184542412783,-0.19293096665377088,-0.0014572430185648307,-0.05004239951650905,-0.09246011012524091,-0.15767063314275243,-0.008566774008449124,-0.09432214420513696,-0.16230029754927458,0.07580931707548273,0.5449465882782164,0.0861014618734281,-0.22391546237226156,0.07189055313833478,-0.12603122282737972,0.4215557181889685,-0.11682925907712742,0.1447081216691758,0.11930231747554933,0.06587039243748075,0.2242564192362224,0.03020151156817938,0.14794403162250505,-0.0007207088299384004,0.52595892395862,0.05440421080661342,0.01342301303715095,1.0,0.05845363924052162,0.007710938088553303,0.08126597968635431,0.2890963708329286,-0.09921911570463145,0.018306439591848658,0.19299014484936583,0.03982124856450253,0.07479623533538333,0.16490864284054782,0.007222880232694372,0.06654505755768354,-0.044820688167142846,0.0053726330580746665,0.0950125488635564,0.11755920071247856,0.17899670158660203,0.5473165726401329,0.005947474350768639,0.25451749708622445,0.05285399531996032,0.13760523299142335,0.11340411570282523,-0.11035990577530339,-0.04923585747651812,-0.13576441503177042,-0.09541360504964345,0.18852438399957522,0.326189159025697,-0.02048072977914973,0.14963637872576882,-0.04053769608657356,0.2357022939367468,0.3784615529192317,0.3390609635636777,0.15536655254486673,-0.02152725539184091,0.29897893768164496,0.12850997279053838,0.32418334768869195,0.36438387690421437,0.0032539279795643795,0.24883494278755502,0.010898123598669174,0.0035237753580666486,0.08382712028096734,-0.27975981474745437,-0.21527136622988763,-0.028028342859778236,-0.19422216866331332,0.18258380671869587,-0.17516486766514291,0.1769268104317934,0.049126354398152536,0.0016144516792093609,0.3631218812316364,-0.015307312130497071
