,LC_R,OFClat_L,SN_pc_R,Pallidum_L,Cuneus_L,Frontal_Med_Orb_R,SN_pc_L,Rectus_L,ACC_sub_R,Thal_MGN_R,Temporal_Sup_R,Temporal_Pole_Mid_L,Calcarine_R,Frontal_Inf_Orb_2_L,Temporal_Sup_L,Cerebellum_6_L,Cingulate_Mid_R,Vermis_7,Cingulate_Post_R,Parietal_Sup_R,Thal_PuI_R,SupraMarginal_R,Thal_LGN_L,Putamen_R,OFCmed_L,Parietal_Inf_R,Frontal_Med_Orb_L,Thal_PuL_L,Pallidum_R,ParaHippocampal_R,SN_pr_L,OFCmed_R,Thal_VPL_R,ACC_pre_R,Thal_VL_L,Postcentral_R,SupraMarginal_L,Heschl_R,N_Acc_R,ACC_sup_R,Olfactory_L,Precentral_R,Frontal_Inf_Tri_R,Temporal_Mid_L,Postcentral_L,Temporal_Mid_R,Thal_LP_R,Thal_MDl_L,Frontal_Inf_Oper_R,Cerebellum_3_R,Thal_LP_L,Fusiform_L,Caudate_L,Occipital_Sup_R,Occipital_Mid_R,Cerebellum_9_R,Putamen_L,Vermis_8,Temporal_Inf_R,Rolandic_Oper_L,Thal_MDl_R,Occipital_Inf_R,Cerebellum_6_R,Thal_MDm_R,Thal_MDm_L,Calcarine_L,Precuneus_R,Thal_AV_L,Cerebellum_Crus1_R,Thal_PuI_L,Thal_PuM_L,Precentral_L,Vermis_6,ACC_sup_L,Frontal_Inf_Oper_L
Temporal_Sup_R,0.37576484751541483,-0.008533183273162246,0.04703514999697386,0.10407777727655385,-0.09235921007050833,-0.18539865024469276,0.21195168245735468,-0.1848978062760728,0.07301345946074843,0.34766697926787443,1.0,-0.2442419462379067,0.35765383558577246,0.19730370575456843,0.11329957345413265,0.11614242526433964,0.22830647909175264,0.1432081429889766,0.5222939762939425,0.11611049083655435,0.6499559111529165,0.6200149283191727,0.12742333831129285,0.21783162287792718,-0.17419210298086915,-0.05150251032188773,-0.18069923880936217,0.410375779159815,0.09848526063616965,0.3679916953212483,0.36120857156987213,-0.23912045842104349,0.4667817056906368,-0.16331788021493326,0.32677014542689925,0.5308799795513652,0.15797902900527755,0.4012693264604832,0.18036293088119235,0.07029152222075163,-0.044234065558535436,0.17276837107676893,0.21594757579880883,-0.07836355724695489,0.01574143182808797,0.5299176768645338,0.3257285384644125,0.22766935633975077,0.0559324665825288,0.22191916814824475,-0.017242732140374962,0.07487627580759386,0.024195214672722225,-0.12279944163487928,0.013968185679341364,0.016102525635207757,0.45315487175622454,-0.002577825398877029,0.23046390685187848,0.14572073631339472,0.19428995694180917,-0.04456916305057631,0.2559390151653107,0.33375563874837194,0.28394486488877935,0.328107350149925,0.47107650074659835,0.4332584946255905,0.12613530958032965,0.032748273962436264,0.029951308336848014,-0.040798216994574976,-0.03595327000401561,-0.0795347524798227,-0.1347536417623856
Temporal_Pole_Mid_L,-0.117337482026793,0.2465220252547153,0.4249960072370412,0.3515976098585621,0.2121968174439232,0.39360109771832036,0.03492889334595318,0.48576301013469275,-0.3025807328356577,0.0793607111067711,-0.2442419462379067,1.0,-0.3625168416200704,0.1935390756070708,0.08348885538136688,-0.28626863226612226,-0.05424732754477615,-0.21487718734923472,0.09967800179009279,0.2175830234602433,-0.09975192524912016,0.018232377388711005,-0.24794136672076386,-0.06488299883075986,0.64625158197176,-0.2461018846511546,0.3148348376359792,-0.07325854830265212,-0.0012400852249923788,0.11803094794111128,-0.10742856026630235,0.4335736114091316,0.0009986233831018748,0.22235967722127314,-0.149627704262422,-0.10465906689948705,-0.10690505657695847,0.05938940109883031,0.037669275428384656,0.13577739089062305,0.061079985851504835,0.08130927975908361,0.12681633483076035,0.1448347608304661,-0.3824287775444672,-0.08820997430141933,-0.4674300849303207,-0.31770537379279895,0.04344546058164753,0.12665722617957745,0.3040742835790811,0.07270328520702116,0.2948469236388489,-0.21133564999255253,0.05966651531324799,0.22556882338028084,-0.18886924084534418,0.11025334170834697,0.11760170283651397,-0.16282476988360245,-0.026877474434279625,0.11065000076063405,-0.3559138965992353,-0.14427289760802545,0.31184479448010693,-0.5282172533231799,-0.13660234376698638,-0.5286391020482232,-0.5798916052164559,0.007265343342321568,0.294030499936867,-0.28535762844681023,-0.4342144837395515,0.0021544905469563554,-0.19550918350324878
Calcarine_R,0.08086220516680612,-0.034571867719612154,-0.20904534674755806,-0.07506522754701495,0.007270793070558163,-0.4417427127031546,-0.030353160708974876,-0.37559147898398226,0.5768104865275185,0.09867969530919216,0.35765383558577246,-0.3625168416200704,1.0,0.050869714299207815,0.4278940034221562,0.6763415919846696,0.4748066677900961,0.10200862583864782,0.09083700387955071,0.16196887345030161,0.3030154433667537,0.42691103099885047,-0.23638555215701398,-0.16540409009560514,-0.4095629118271525,0.0975429290248364,-0.41048063669731316,0.09738135899003364,0.37895375273359944,0.06897739242913385,0.15888744258139764,-0.2040577846893259,0.11359568596449633,-0.14062590608659498,0.20463967352894136,0.4541924017432776,0.17202553434067697,-0.01595258521590263,0.01974578345288346,-0.05815695870911481,-0.14476926362567896,0.14541834956260952,-0.11229361246059383,0.311405868301483,0.025618559333285437,0.3067838102271677,0.4037455372754565,0.2529146383260272,-0.19060301555051667,-0.1331656053646866,-0.21725727073367238,0.26650905652825924,-0.26715554570907035,-0.2761489862139042,0.38736060603250794,0.03914276584363512,0.04481207024343535,0.36228456588199315,0.029253922810618314,0.4147227885117675,-0.0009144600789850303,0.23311382325207433,0.5212691803584747,0.09296085589182944,0.036596231591914954,0.743767314015825,0.7788078044899864,0.6584078842143458,0.25033935006664654,-0.08700563308841322,-0.3231199414643161,0.21771109738308245,0.30145045505414514,-0.02281657883252395,-0.09647300272935508
Frontal_Inf_Orb_2_L,0.06132258251484521,0.37541148700502913,0.21709789779381433,0.37747329318079115,0.030918333834745872,0.32123026541759003,0.40320732080176147,0.1240970769175957,-0.003584287676795708,0.20387775816840176,0.19730370575456843,0.1935390756070708,0.050869714299207815,1.0,0.5418485704304039,-0.01605420306605153,-0.0335371534771595,0.1520359652661612,0.018191864834459136,0.060458524269345365,0.20506149287256545,0.0049009861991443785,0.06142106842808959,0.33095839431474383,-0.04867301550962465,-0.014735277181885425,0.07675681799877804,0.1119077505923231,0.13332210755391866,0.33048276661265685,0.2862997105351424,0.35885949239437714,0.34336774135560055,0.3340358832256461,0.1981510599206953,-0.08498133464782355,-0.003687598278476923,0.11564352243499432,-0.01054985116045929,0.32551168249184925,0.20854947439758695,-0.17428787309947885,0.2693489977050679,0.09482249236816381,0.0327038365043706,0.09572280100406376,0.11246528192124969,0.045457321844404285,0.13648770220839782,0.2024673376914743,0.11042458265066832,-0.05958815982199426,0.22988157447033375,0.03592573533648548,0.035712609037761044,0.12824356270819207,0.38820994710449797,0.09956246738074834,0.006385598035136819,0.1246499738243548,0.14245128960529818,-0.05410471651713702,-0.11078132471304018,0.246548140709534,0.4706563455900423,0.05206216676440332,0.09945101086355075,0.10091386197616757,-0.1354418029191164,-0.025851150450215438,0.21793226570342109,0.00519923135332671,-0.14372441172111902,0.17736020814988543,0.12725469671331302
Temporal_Sup_L,-0.11637609789217047,0.4685055393880692,-0.07946878665982754,0.2571448405044157,0.24234195637551217,0.15597396516756928,0.28688965939523253,-0.11285262331280203,0.3676392805277687,0.20157659372781633,0.11329957345413265,0.08348885538136688,0.4278940034221562,0.5418485704304039,1.0,0.45064119425115073,0.09206630169971332,-0.08739456522513753,-0.014159444859300447,0.18426567416557366,0.12089144170034088,0.12400468809913474,-0.12565179266977372,0.10574714788736528,-0.026509031267474746,-0.07906296099862278,-0.024177286324065298,0.18766804801680512,0.301888200119346,0.1584876918841391,0.2003556006989078,0.13095730160452743,0.24271256282038556,0.03287231902301112,0.12896260839128404,-0.015982068951137574,0.01580603875032867,0.022700304211550223,-0.09998100353422786,0.07210062633755791,0.10100894363862953,-0.13603940825606078,0.13777097117743403,0.415162326125085,-0.1441489543342527,0.06336236890046915,0.22449854568122551,0.033030582475438525,-0.017048258614824577,-0.02186444222981888,-0.10613050916789331,0.2734523690697431,0.06028309217775062,-0.2814152488040613,0.2602595113580547,0.14633437424788742,0.23456867325499065,0.3487617471185292,-0.20646091436233727,0.2976179459158441,0.007840865784589689,0.15826132171700363,0.2176381326028217,0.17216158913501706,0.3564723769083034,0.18286845342811067,0.4917054191494211,0.16079637932147814,-0.1266056763174001,0.013090150432348688,-0.001770421208899435,0.006132591577124766,0.024393065322372974,0.20516028487935797,0.05332350499766047
Cerebellum_6_L,-0.11018173256690214,0.19921189504876882,-0.28542628413238336,-0.06586522574729518,0.03913302113956733,-0.1983282046458752,-0.07021251452125297,-0.2753301126076301,0.5104658755953715,0.18353926518911431,0.11614242526433964,-0.28626863226612226,0.6763415919846696,-0.01605420306605153,0.45064119425115073,1.0,0.1300873200451767,0.001633632919988188,-0.1505655162376688,0.15067107191967766,0.1087010015217902,0.15054044634189861,-0.17420259438791316,0.008463466202312678,-0.16370350226710573,0.04686224114203269,-0.30038363258796186,0.15476827211998428,0.42235874024465203,-0.016656704107681632,-0.09921713196372424,-0.10614734960740727,0.07889470557630962,-0.13515369801647067,0.13868045084716207,0.11241233359654684,-0.08031696546970703,-0.07830586781669839,0.028351260449105724,-0.2053467849587858,-0.02850558384534853,-0.05744815927402254,-0.11189151009401171,0.5477368745375968,0.022132848928671563,0.2798508788901239,0.3678691245437709,0.2317507429782847,-0.09132944006725732,-0.1182599703048079,-0.23332673703464293,0.44930676888078247,-0.1739773017073534,-0.1414490174111938,0.13508834178047893,0.029680052033063696,0.08167999100061982,0.4693068501933728,0.050402496848074345,0.11318769376279057,0.008584135392198667,0.20189128472088233,0.6374848404403743,0.1096216038678535,-0.051240914708662585,0.5241544370294992,0.4921236192790129,0.40329031686678046,0.42246938875172285,-0.021871926990761487,-0.1902112350833265,-0.08684118580429855,0.5765600999178906,0.0340558344828872,-0.1034392378950623
Cingulate_Mid_R,0.22828848224319095,-0.16344804656447287,0.1657259323222504,0.14562160079627978,0.096360706242037,-0.3589455177971811,-0.0006532404863407071,-0.1087715840174109,0.1887953836331873,-0.07202827551375394,0.22830647909175264,-0.05424732754477615,0.4748066677900961,-0.0335371534771595,0.09206630169971332,0.1300873200451767,1.0,0.0515565253941768,0.3522644503018158,0.1608262082927421,0.28812677408872567,0.42402666658214005,-0.05706304426490637,-0.21861384308154325,-0.07476777567999646,0.01635845523678995,-0.16161979536713678,-0.0241850532950645,0.3185199689914455,0.20457175526846128,0.26544341199747384,-0.09960083174287472,-0.10318431926293749,0.009987030509209965,0.30178548583395143,0.5744338847968217,0.35760956724438836,0.23513996065453288,0.29459407120351633,0.23434223486953276,-0.21461244121072748,0.6025863008555515,0.16562008842578527,0.059612186293685046,-0.10500548558257256,0.14028916873408648,0.1245798011428555,0.13027494988585567,0.2506058564162848,0.14764469404193564,0.19061078278088545,0.26419115827330397,0.16276678515971024,-0.22563335518160252,0.28453106179724624,0.21937068356557948,0.06607780886874957,0.11683361067750249,0.1946114193747138,0.48175633767249326,0.04347996121470071,0.09163799117371786,0.021609036746781156,0.030603513185822554,0.2465575030586528,0.44551218412620497,0.5117417400250948,0.2759981960588945,-0.11854004002822711,0.016877728434615245,0.022143556550217696,0.46641363496387994,-0.1943437087684185,0.1935723846990963,0.13192533625760014
Vermis_7,0.030522944259571482,-0.4010618678470919,-0.037414575093430304,-0.16355212897881863,-0.4045525567085381,-0.253066434308341,-0.024141644821772487,-0.12515719023925456,-0.05129650592031222,-0.040749963518691104,0.1432081429889766,-0.21487718734923472,0.10200862583864782,0.1520359652661612,-0.08739456522513753,0.001633632919988188,0.0515565253941768,1.0,-0.04920380484358669,-0.39592592934126153,0.26894014510785164,0.03356690845089773,0.34400287162305837,0.08276112510579098,-0.33707543833653697,0.49100193270758224,-0.027452346956263692,-0.06929233870611483,0.026608725632420657,-0.030765857412655084,0.19021848527849794,-0.13184758257175389,-0.029686982988092688,0.2539568286708995,0.23754924892963203,0.1256378267615501,0.17856079902920213,0.03740037356819137,0.0021465462016737606,0.31001150852875375,-0.1537343171259453,-0.023741538581829053,0.041694086812320154,-0.33604386396861136,0.5522805993735161,0.032537740156348895,0.2728150070063517,0.16330431632851852,0.10781704193997164,0.020623845609656705,-0.005369286603213648,-0.1739665717147731,0.029360849822925396,0.46839591428168265,-0.20041043372783662,-0.3319716857287749,0.18989295913869997,-0.09155009214993516,-0.004053364611055895,0.15649005273094585,0.032450235999270625,-0.19662304820602602,0.02496536800685709,0.1317993609336436,-0.11910188721628905,0.3607378996569238,-0.1445713427866521,0.4420220851405623,0.34731901062100595,-0.11901270693676409,-0.11003455813483229,0.32053355664633815,0.2767931466846892,-0.12599115868497202,0.2688858425963486
Cingulate_Post_R,0.2232162026992319,-0.1376458793314484,0.3201176043882958,0.03602706214633089,0.1515692348815262,-0.048218184589480365,0.31698844810635923,0.02271264794468214,-0.05465320631962852,0.3088626412284457,0.5222939762939425,0.09967800179009279,0.09083700387955071,0.018191864834459136,-0.014159444859300447,-0.1505655162376688,0.3522644503018158,-0.04920380484358669,1.0,0.16054258576637873,0.5195153197802397,0.545396086177524,-0.0603105646842699,-0.00825651445616013,-0.01884038250680848,-0.23004825292327089,0.01057214762548381,0.10696016486696047,-0.13849747472083673,0.29353297286249497,0.29066917766360395,-0.050279930834834834,0.27562074059222214,-0.053804994113766186,0.07117521744763879,0.5360661561951183,0.09969171070224496,0.5643834174489732,0.27466698916534477,0.08897595262838627,0.07393246207795988,0.3488061996463837,0.21856246830986845,-0.16950055237577127,-0.2725042451580652,0.2720694909461563,-0.021440000184402338,-0.08620990216800987,-0.04078568590774538,0.3535764108355885,0.3840330626826965,0.17240216765623181,0.1309691944232549,-0.36189459624622317,0.1281267544156767,0.16027325263745937,0.07605441719093352,-0.08016892053897309,0.33506869587285926,0.26961666463852596,0.002229696254627978,-0.05800611972764881,-0.02131440106974684,0.015654090573159245,0.3060242502949758,0.06339734907054055,0.44792934141452373,0.03074800560380655,-0.37270942005772567,-0.03643260119178904,0.1741389457284485,0.03977740115113517,-0.3761694671903289,0.06189466095291302,-0.21230401948048494
Parietal_Sup_R,-0.031145641510501296,0.1979378416748595,-0.010083603735619312,0.16445371322587377,0.3056570480298037,0.04097912855502781,-0.11844305018330054,0.10217781604397301,0.12208882420196479,0.06753361747656822,0.11611049083655435,0.2175830234602433,0.16196887345030161,0.060458524269345365,0.18426567416557366,0.15067107191967766,0.1608262082927421,-0.39592592934126153,0.16054258576637873,1.0,0.03656023546459411,0.10296817390844601,-0.285372447746023,-0.1264146243032717,0.1893582733298881,-0.4783323679904338,-0.1898525673607713,0.017709977489762205,0.16990468324681482,0.012765972471221744,-0.19357238684469777,0.14329871433327648,0.10991081138886517,-0.042315038871907816,-0.01910235468046485,0.06580117218600272,0.052609370536781934,-0.016432388784593435,0.027550327390501245,0.04548059492347139,0.0062678917497059885,0.028836591553094162,-0.12028125245642968,0.4346905264126612,-0.48937490865133304,0.08989230352444513,-0.24938798257580003,0.07945230546218315,-0.19768422958243317,0.026477460372982754,0.05495048800964359,0.17305329949271234,-0.015810658269235993,-0.4322182448726452,0.251899787741305,0.44075947196783044,-0.1217564752816196,0.13350073033850166,0.034631651680798965,-0.02147703892691333,0.08566474883072159,-0.07366191698492669,0.082559694409309,0.0693514509584426,0.3202992449082394,0.007992256568917335,0.3672469268001005,-0.11135847568016922,-0.22563941310097663,0.08068464358289884,-0.010405086474027091,-0.24924865010218034,-0.1754072254144829,0.1372035935396294,-0.2609733146253056
Thal_PuI_R,0.2401675413048025,-0.1069464552261174,0.15369818996531603,0.14528906970303238,-0.16605739303367079,-0.1482418249902038,0.14110576768937466,0.004619566016265711,0.051373692127696935,0.5865452311146073,0.6499559111529165,-0.09975192524912016,0.3030154433667537,0.20506149287256545,0.12089144170034088,0.1087010015217902,0.28812677408872567,0.26894014510785164,0.5195153197802397,0.03656023546459411,1.0,0.40379338336159465,0.10847041662841647,0.1318981996455669,-0.03036652985365711,0.003453744376755071,-0.03442921775913708,0.24690337443076146,0.18171083972673324,0.342269383125462,0.35033761582360357,-0.005829903703679663,0.625253199963026,0.016799867423391738,0.2851603330727618,0.4174754353882329,0.07950142056157317,0.3791159070792046,0.357244723489336,0.15586937980778506,-0.027187547966608615,0.17822891914972602,0.20096912497226732,-0.12830464575706788,0.04610598728441859,0.28393891561043294,0.3702536077454132,0.12837307793210276,0.1156681493235159,0.2557168022375101,0.09455805761711172,0.054113777518111805,0.22778739476714965,-0.1408537185344341,0.05212680215555069,0.08368274390629651,0.3253478744324421,0.06726742826569503,0.1838540933483348,0.17421024175597216,0.4302920368751008,-0.05360692122455001,0.21111822261961866,0.5254105919662252,0.4345260841349608,0.29576678941956625,0.38761677145082124,0.3143061368637268,-0.01314355129126567,0.06806443753403534,0.06411459521825491,0.11649094401019805,-0.11032506705726415,-0.03765040879495082,-0.0618754080081422
SupraMarginal_R,0.1177616351122747,-0.09542754156701394,0.02957881459178729,-0.04235496952465851,0.05249715689354052,-0.39661033038721555,0.05691995220000355,-0.15666250788493521,0.0613517073654432,-0.01685646063794771,0.6200149283191727,0.018232377388711005,0.42691103099885047,0.0049009861991443785,0.12400468809913474,0.15054044634189861,0.42402666658214005,0.03356690845089773,0.545396086177524,0.10296817390844601,0.40379338336159465,1.0,-0.1019473247726382,-0.18597379915710952,-0.1730826047973365,-0.08157047034980257,-0.27259182531002174,0.07935856500867777,0.014635832298396677,0.16026995347413397,0.2737517828139555,-0.32755877272313544,0.0034587220425885508,-0.10742392186225738,0.09680931214975069,0.8355812297483803,0.09705283644122834,0.39698224876922433,0.16830695447519328,0.08916366876318733,-0.1875160058694454,0.48737832375063783,0.12396902913380554,-0.06149805416550676,-0.16672719161975336,0.33720691997568775,0.033557366176577876,-0.045677251788821795,-0.05744388895855004,0.1575480307200689,0.19163940991420927,0.1766845496037239,-0.0779154821213296,-0.38660478318984404,0.2502591866187166,0.0539939608646657,0.0525267227879871,0.08843154961628868,0.21436078897315933,0.3806699339990009,-0.2558773386147364,0.16329312740706847,0.08908907338329766,-0.19133101641304412,0.10298686804174921,0.2920504886181265,0.5488023081893544,0.2995000242259356,-0.1419203822432357,-0.243086165244131,-0.02979715929280379,0.08014348318673203,-0.20506030930539504,-0.20209167758614086,-0.1937491836718493
Thal_LGN_L,0.22672897076354903,-0.15350185240468928,-0.12815205341627262,0.0533930360115198,-0.11444282178196029,0.08192280633570045,0.16741903824263699,0.05279447303418171,-0.17936638812964434,0.021831048901517085,0.12742333831129285,-0.24794136672076386,-0.23638555215701398,0.06142106842808959,-0.12565179266977372,-0.17420259438791316,-0.05706304426490637,0.34400287162305837,-0.0603105646842699,-0.285372447746023,0.10847041662841647,-0.1019473247726382,1.0,0.2742366922101524,0.0019691523071295623,0.2929679530479402,0.07067597330763503,0.09686949321997027,0.0752527453230729,0.28784955292581216,0.3125681752360433,-0.09541824762261998,0.06511156527221902,0.17663154716756413,0.294348079379587,-0.06304006043700879,0.18608278333128342,0.23451607704939298,0.22221317767574095,0.32023157461346446,0.15200126565970268,-0.1757512111210675,0.23893876605782088,-0.31149764387341145,0.4074503240365738,0.05668580097682926,0.2694037996871972,0.21276085615122955,0.23459416273652356,0.2514491381623169,0.16273896424027787,0.015104944612950368,0.33465436858087416,0.3783558570419848,-0.2521455900879674,-0.2389410760924809,0.3999443942490546,-0.34247439576022604,0.030446011307296152,0.051706053057140856,0.16239246749684633,-0.3122094379532541,0.0285305062312635,0.2742852768565327,0.05530485712258644,0.10916538815484746,-0.3201738518689225,0.0811037543188066,0.2652872817302417,0.1657819091350098,0.27185618270861894,0.2687245099888874,-0.026092212542548805,0.22140593201757536,0.3235709478962205
Putamen_R,0.2647991882871556,0.29416539454560836,0.0905794143320517,0.3091013023577823,-0.10645985031773564,0.40351573623324183,0.2791123320726991,0.23446471688858306,0.1333425958309939,0.26430802062112807,0.21783162287792718,-0.06488299883075986,-0.16540409009560514,0.33095839431474383,0.10574714788736528,0.008463466202312678,-0.21861384308154325,0.08276112510579098,-0.00825651445616013,-0.1264146243032717,0.1318981996455669,-0.18597379915710952,0.2742366922101524,1.0,0.053312863240489373,0.18252783302914213,0.15929175365996462,0.15413281742207807,0.3400661874718188,0.38559723198509765,0.24388738753851824,0.26177358498901987,0.3168323328115166,0.2095286852323284,0.4639210870505725,-0.22970752690646812,-0.11897625377003208,0.13211919122814178,0.1902498144814844,0.1568353688904307,0.541789581624138,-0.27784381777120465,0.24000352538284134,0.08021288708547536,0.29058939950558743,0.14447442342551134,0.26405425891066053,0.3681094570138756,0.2707784997271061,0.29077669400724665,-0.02819111342522765,0.10991544332762852,0.35662903253195627,0.29973020055728866,-0.23461301503335857,-0.0987670630746633,0.5522462842621441,-0.13812942747313953,0.12587306843288357,-0.17904107327871,0.18629752561947505,-0.016765629733810725,0.04440194542411005,0.30100507788549036,0.20064686706793772,0.06908970674917092,-0.1611503946977002,0.2078351290157841,0.19151092690558863,0.2605555455589779,0.2749734169189746,-0.05625313950185828,0.04145757291771439,0.3230706669582829,0.13866064752645205
OFCmed_L,0.07550874014081926,0.30242192236940757,0.3419736154889119,0.402927297537761,0.2944478373013838,0.492341761749882,-0.02009140734354078,0.5198259289341234,-0.25777724007877395,0.28327149209293273,-0.17419210298086915,0.64625158197176,-0.4095629118271525,-0.04867301550962465,-0.026509031267474746,-0.16370350226710573,-0.07476777567999646,-0.33707543833653697,-0.01884038250680848,0.1893582733298881,-0.03036652985365711,-0.1730826047973365,0.0019691523071295623,0.053312863240489373,1.0,-0.2251466700114092,0.4146860898177388,0.18793982206073734,0.10081273080812891,0.31833528498107744,-0.11175417988661131,0.4100210225982945,0.2030418866060972,0.14919833421119988,0.006929626047790656,-0.2443618363695744,-0.14658035422212248,0.10684548195055377,0.3090853074045194,0.07237466926034036,0.11190974074331024,-0.0433831454315356,0.16311920343230238,0.16762961015490335,-0.37555519012372174,0.11435239845125604,-0.20956692123832155,-0.20425030890109633,0.20623249898315468,0.17127333565173597,0.21072528642077037,0.20403330524205723,0.4974510199982959,-0.20690698525727233,0.03390375803668366,0.20610337019118363,0.008720016181151374,0.10385617288916706,0.23287525800796674,-0.30561961303672047,0.2894415940376024,0.1250036013371028,-0.005136624622267194,0.1422444830830402,0.37350419040214744,-0.5193121336837319,-0.22926697593497855,-0.5694823166609952,-0.3555855438089367,0.23530336421242787,0.3698031620271508,-0.35128403427866317,-0.3305913642636456,0.11482796644277925,-0.1867983117736548
Parietal_Inf_R,0.12117252137340496,-0.2754824165093685,-0.10846296961002098,-0.10839928800203351,-0.24251742099744972,-0.13964551517893475,0.017845412125658468,-0.04533749838155615,0.1218375260144198,-0.09201799511976726,-0.05150251032188773,-0.2461018846511546,0.0975429290248364,-0.014735277181885425,-0.07906296099862278,0.04686224114203269,0.01635845523678995,0.49100193270758224,-0.23004825292327089,-0.4783323679904338,0.003453744376755071,-0.08157047034980257,0.2929679530479402,0.18252783302914213,-0.2251466700114092,1.0,-0.019531028565915126,-0.06310841555865579,0.14615063148009277,0.041110807722835464,0.2520102112111232,-0.08983566819440252,-0.09670442681086382,0.1413387961840268,0.19969098097490226,-0.035610265685863667,0.03640795639647837,0.04894203412475112,-0.048229329199379424,0.18639462653840186,0.024212511729125093,-0.11535108193129699,0.10691178118272474,-0.34428961366819877,0.6400387447165132,0.09493321626346203,0.31637990876989414,0.06396993598779957,0.1770661350868897,-0.033279995455717554,-0.07042595890585276,0.018947559194379314,0.007398160309928028,0.39513239023933355,-0.14202428921176566,-0.3960731324096222,0.13155663446872223,-0.11847013059532936,0.07305968358579354,0.1747426748997026,-0.02524359803541198,0.12545461499267122,0.11021696904970153,0.02126709864121118,-0.2768649730422486,0.27069563771112193,-0.16708734878641687,0.35104725756392263,0.40658099698237726,0.04431618791515236,-0.0046175831380816665,0.4165833836378399,0.26125445898044364,-0.03161592821572664,0.3860222600867418
Frontal_Med_Orb_L,0.013143396218500325,0.17679980116835325,0.30054933493966957,0.15235317023844128,0.06840892849827274,0.5651104946099267,0.26374710956901426,0.2523576331946016,-0.21100000992620205,0.18536649230312616,-0.18069923880936217,0.3148348376359792,-0.41048063669731316,0.07675681799877804,-0.024177286324065298,-0.30038363258796186,-0.16161979536713678,-0.027452346956263692,0.01057214762548381,-0.1898525673607713,-0.03442921775913708,-0.27259182531002174,0.07067597330763503,0.15929175365996462,0.4146860898177388,-0.019531028565915126,1.0,0.03771409079584273,-0.17745324207418375,0.13832051846461096,0.07420005052385467,0.3559915629196582,0.21255958481385734,0.33446233238957274,-0.08079274436805843,-0.30082321720846655,-0.08851960688274019,-0.0040851258236511276,0.048518052021003,0.09927988962585486,0.09523292827928742,-0.09608702881098084,0.25073991745549673,-0.17064675088858994,-0.05237599314643831,-0.035794301375565,-0.1784233656150229,-0.22044168388378815,0.18721157787453999,0.1057554878985826,0.12873649694653855,-0.11446790637347229,0.2544408681100149,0.12132630194049027,0.001937218934030166,-0.0816121712039864,0.15752860874835617,0.04527918981186791,0.0819300887382571,-0.18542053533353686,0.1845699863505982,0.10754288880575481,-0.1341581487617466,0.020436413786348407,0.028044282920844436,-0.4248640704280468,-0.2149880809939531,-0.40167045577601973,-0.21702536107822284,0.15535948053303783,0.18642155361419355,-0.17979464213325586,-0.22714677192171168,0.03816690645508347,0.00503850603444357
Thal_PuL_L,0.2558454377404383,0.23828452699982405,0.009673874872374972,0.10602359976061024,0.18072751704483989,0.12259316043494807,0.07560948399713294,-0.0834309539973847,0.002679698979029396,0.32396256923473243,0.410375779159815,-0.07325854830265212,0.09738135899003364,0.1119077505923231,0.18766804801680512,0.15476827211998428,-0.0241850532950645,-0.06929233870611483,0.10696016486696047,0.017709977489762205,0.24690337443076146,0.07935856500867777,0.09686949321997027,0.15413281742207807,0.18793982206073734,-0.06310841555865579,0.03771409079584273,1.0,0.05306987781484116,0.1826722426755436,-0.02195972767628256,-0.08031709175416758,0.39209660956484255,-0.13984645424784203,0.22029714821794033,-0.019289478448189158,-0.001202461761419737,0.15274266211328924,0.12209774807052445,-0.006680689785933639,-0.09263746036562855,-0.2020430801815713,0.12673131394743983,0.0784826962041658,-0.06324198479367697,0.214229913886047,0.16974395782432639,0.11656104161885383,0.11429321374177258,-0.05565203943445091,-0.036520088470767785,0.10580538708166207,0.12824178212577114,-0.01421829023642387,-0.0731191365622629,0.11104727376106205,0.34364666603302213,0.06545074223862463,0.0871846515828876,-0.053419840364167706,0.2993673366012268,0.006657333357928436,0.18834535144349598,0.3710759667485541,0.2759666517222863,0.013011957320775414,0.16342923411819016,0.02755304853193229,0.08499703742367914,0.042439810903228556,0.1758309530762688,-0.21922594388128405,0.036640348559802825,0.11277058386790821,-0.09914125732069999
