,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,ACC_sub_R,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,N_Acc_R,Hippocampus_L,Thal_MDl_L,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_L,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,SN_pc_L,Thal_LP_L,SN_pr_R,ACC_sup_L,Thal_IL_L,Cerebellum_3_L,Fusiform_R,Occipital_Mid_R,Cerebellum_8_R,Occipital_Inf_L,Cerebellum_Crus1_L,Parietal_Inf_L,Thal_PuI_R,Rolandic_Oper_L,ACC_pre_L,Amygdala_L,OFCant_L,OFClat_R,Thal_PuA_R,Frontal_Inf_Tri_L,Thal_IL_R,OFCpost_L,Frontal_Inf_Tri_R,Thal_PuA_L
Frontal_Mid_2_R,0.5007307888927214,-0.16336724425283375,0.2514580610255374,0.37726840044615545,-0.05702332071747578,0.7879289009926532,0.13460706500978895,0.07893382131331811,0.4055751393148239,0.015320219130888962,0.010206162738428328,-0.08496955290024405,0.09455871583593357,0.22298801062170678,-0.40923516400043497,0.5451003469631087,0.13499480381018233,0.13198412877295457,0.3469708508632341,0.22528020740352767,0.260434133618795,0.41388516468846287,0.6224942725334695,-0.058851458223473783,0.008685561586884862,0.36045077415211185,-0.18932685035815078,-0.1210361305493291,0.27983639679395345,0.5271289158294961,-0.32137698104234025,0.1441831493669333,-0.17638999156233656,0.6643755229141052,0.30263868439654323,0.3126748846497609,0.4284317411808057,1.0,0.4022655613595959,-0.013752825957682869,0.5093525204343652,0.4316848302647774,0.08641147793914432,0.7425428297297764,-0.08859326780620944,-0.14393118013790335,0.40521485244963834,-0.050543111150741026,-0.22950724633330635,0.03426642205381319,0.28442714645856204,0.29547402291955877,0.08095291726961348,0.22768774182193743,0.0554701388340925,0.075115095374154,-0.037040021868043525,0.39337178580898413,-0.09530623424944956,0.34169632355923196,0.3800906428783838,0.2396296657326779,0.16837763655901433,0.07183796732810398,0.519376273175875,0.5043509940816892,0.18847629325411355,0.09837597338586507,-0.016294221020304055,0.35204351608932466,0.18954747154133827,0.4927297686581578,-0.10650010164486998,-0.008123272067804077,0.3393073666537543,0.36479985191573133,0.164404299292568,0.045832616335114484,0.3087299003791534,0.6370723804020707,-0.15118036035791552,0.5183302265353508,-0.06704320935528679,-0.04767740618123606,-0.014791181645234684,0.020078341179179005,-0.1683695323155346,0.192186525771413,0.10451847622013645,0.015396351353223328,-0.07188644249186067,0.5778005535717295,0.034410794821519944,0.4044426960537968,0.06312236206690885,-0.055082210380766834,0.4035969842895462,0.08207895165987043,-0.1470241767720636,0.2847987444532066,0.2948520026656765,0.11086201110257762,0.2874819838499472,0.35876869121910304,0.40561529668513857,0.24683004570457792,0.36226574235809306,0.6069829292084185,0.25689756505349165,0.22036511030984746,0.04493641093527706,0.20467153088611761,0.4572733311708176,0.031354139391160316,0.10932064100445724,-0.02580696534799371,-0.03774416258629015,-0.16605079141930756,0.3280838258931225,0.46782548218017156,0.17198948210850282,0.5257006868678348,-0.11865847044204449,0.05186357494895821,-0.26534490588736775,0.3202986165565222,-0.25167895249984407,0.10832434245575781,0.6691096280172344,0.06600432552889124
Frontal_Sup_2_L,0.3844274616379328,0.1912721662863826,-0.13650767581419146,-0.05618579606448794,-0.013205039864656367,0.38418130048383337,0.12574760298736204,-0.0398692477853413,0.2559869748982858,0.4598152779753961,-0.07585258772103246,-0.19492964013461034,0.21061301899836773,0.37063089932483567,-0.4225978540414099,0.5117788351350091,0.18257187570298752,0.4439046276434404,0.3545141177584355,0.3641788891031431,0.13646422367290698,0.5383053318656643,0.5041728526946274,-0.03954614805364,-0.043607758240463805,0.5005908599239755,-0.42495640367909554,0.1370751320453694,0.01824192365311377,-0.11887843320275943,-0.4388519593707182,0.2229445708168409,-0.023315995962220944,0.5246471408266674,0.3638800333797477,0.210722563785101,0.09988721310818831,0.4022655613595959,1.0,0.16239106702075387,0.5528648776572045,0.3636151918733849,-0.029134988805987933,0.24984443955619093,-0.08782328935463259,0.09528326191496347,0.3788395799385678,0.044403806123261655,-0.2512352426917299,0.053903841058806884,0.2946127868773364,0.3553144650728473,0.5176801525101284,0.3459464763581892,0.34808627769971034,-0.13202966857360948,-0.0682719206371419,-0.16663849244766954,-0.08218469072579276,0.11565023683901117,0.5210547052360571,0.3207733924351557,0.16707564485099888,0.3379311465235701,0.30779257870552157,0.14288847944269767,0.12181912084082036,0.460097514632754,0.0854970785685529,0.5762435639189194,0.10869219981635009,0.4050467440085036,-0.26434667138400253,-0.014832633469296648,0.1957780928632493,0.3992172846345052,0.09855537039486946,-0.1083661692085312,0.15136974413687318,0.6008125749749883,-0.10193910618586156,0.36214722389616916,-0.09850579161452842,0.12994420580253696,0.42513121971035117,0.16503112366508038,-0.16061161140382735,0.1648453226941608,-0.09356958450284256,0.07505955486641662,0.016957252933016115,0.48359252314514467,-0.01408943856495828,0.2794081869954276,0.045014808784055935,0.31584601154227715,0.1835581590110201,0.030927128774969104,0.08346059391594778,0.550014317767987,0.13950945294145764,0.21125068437935268,0.08683201531621638,0.26167643133957913,0.18943371504129847,0.19118724640076865,0.44876505151224294,0.5286804776877371,-0.0785794498379606,0.32373228222444284,0.0923984576557304,0.06002257286682842,0.3541457746062476,0.04073990173090567,-0.09948878130255434,0.06873042388687779,-0.06307998150615346,-0.09705731518987339,0.061764081766624394,0.29798642259129965,0.23138119470255483,0.5740620918670826,0.1496392888946896,0.18919961116269404,0.12416124611289307,0.49032359054062064,0.055988269217228194,0.16910401328438399,0.5059394997323158,0.16093323281264046
Thal_VPL_R,0.15681622424915537,0.6736714548592375,0.12013198631208027,0.4667817056906368,0.23894964265987043,0.06636988722861015,0.003667941468302977,0.032796107829490315,0.1201093776124742,0.2392447422565692,0.14776624148451106,0.0958672120066965,0.09466883503421572,0.12028350117334341,-0.12689932233988158,0.15416423802934562,0.24271256282038556,0.18859923205164958,0.4812820025542502,-0.2248131388718425,0.04148718519196275,0.3505328756103798,0.26625835731786246,-0.11011449168885575,-0.029686982988092688,0.24783835222829634,-0.11458335227046049,-0.012488843687020289,0.14734982933950197,0.0034587220425885508,-0.10989406036004372,-0.017075960708030528,-0.2192711524694038,0.094684631931572,-0.17165165839311416,-0.04107232184513184,0.2600499371013602,-0.013752825957682869,0.16239106702075387,1.0,0.13760026471469652,0.08363018064599884,0.2140473066125909,-0.029182436472745696,-0.10777318215788549,0.8180431409819723,0.15530788298811418,-0.09670442681086382,-0.10256243857710066,0.5321773219377828,0.03521378969751473,0.2168748283688742,0.29484566013590513,0.2697730619262637,0.15735454803514268,0.21413684744997805,0.03627705688462785,-0.030874035978053556,0.24910588251587587,0.03337575468283745,0.48795658150458465,0.17843507335381792,0.14319883643321096,0.19474302081144437,-0.0858382740362247,-0.07649542094050159,0.10413311676800736,0.17559932323368885,0.18678999983624414,0.15458408272053825,0.2030418866060972,0.053066191714189026,-0.016416077632716873,0.38655939358637675,-0.05787932824428089,0.3057825418716667,-0.013573063335082607,0.028130956902659567,0.19704553815246575,0.08095924791786055,0.07496243747747454,0.19934825965445996,-0.009217729654289984,0.6529623577452185,0.3177580662382302,0.5050416027224038,0.08464231519202228,0.775191145451719,-0.016795435998021125,0.26224115179572727,-0.03747084591364868,0.28531739820071367,0.39209660956484255,0.040292970634241095,0.10991081138886517,0.12250226517429326,0.20898718314009804,0.25980075615987064,0.8018545826282175,0.2954478109090855,0.05649379570422845,0.3168323328115166,0.2631094803292545,0.36274404926143444,-0.10318431926293749,0.0009986233831018748,0.30382782870152664,-0.09354613821718577,0.2722846395665193,-0.02765588106999164,0.030934618195040547,0.09569956218203572,0.2648067699912056,0.026286973965558392,0.14278335294528482,-0.11949188064141793,0.0057488344340642095,-0.1938681517667533,0.625253199963026,-0.18787538827379116,0.22677268857942154,0.13974429075186343,0.10457564555537656,0.13178675499466574,0.6506517117290306,-0.10537735372469108,0.6738919833501521,0.22483631171915325,0.07010806973800847,0.10978487401468448
Temporal_Inf_L,0.32276814193168396,0.01698026690473483,0.01769321875784251,-0.07557284312636586,0.025404482060694133,0.4134986425082385,0.28345263255987196,0.038522931172522805,0.291697833362528,0.21214282469302548,0.04697186016254923,-0.28547965543577236,0.10058740378107807,0.14027466761661095,-0.5233508015839661,0.47988613477631026,0.28101603493132493,0.38211285959043495,0.3012361169522029,0.18009247325331593,0.09069806985327312,0.3326305390884672,0.3637767798688561,-0.21228338828902635,-0.21071962558211874,0.46091734004386564,-0.3337438784527187,0.0963990701066492,0.23154952247231259,0.05954307403012001,-0.33215902965832644,0.08206945954131444,-0.293445262674467,0.5982557370833522,0.22891317132543543,0.19709799121751026,0.2698595337491014,0.5093525204343652,0.5528648776572045,0.13760026471469652,1.0,0.6018060552492587,-0.08089781916350404,0.3871638968818997,-0.21921871165432905,0.03791934865493295,0.2762204019253529,-0.1287420044419307,-0.33033807230579076,0.0950125488635564,0.18487738430368297,0.22551513147274405,0.36136102180826757,0.12993343310029828,0.22922936435697042,0.09083258696840348,0.09126628809761701,-0.09811212848549766,-0.1046407610590765,0.37402385250017595,0.5341258110013468,0.2694577045946945,0.0012331468107060787,0.2626686390218298,0.2504848054901455,0.5319849961420782,0.1421634118189489,0.3965133855971062,0.09818452995771539,0.23009693962922942,0.3043303244586351,0.3655367480423609,0.029753094166514015,-0.08837968458520888,0.4005950939438599,0.3540128183445576,0.0312546667334408,-0.02635918750607831,0.039417141017873185,0.5867902653851792,-0.2366859198054063,0.5472927416715395,-0.10874590853705425,0.05487439705393932,0.3316127016823351,0.18894117660351148,0.09342437098245715,0.2759443076217315,-0.08071658258421506,0.00790925677799117,-0.16544681643764128,0.37916857067406495,-0.12039076169421953,0.26538008208705083,0.22657485816203501,0.2879803891554976,0.44079720894183677,0.3072024177258202,0.03041558249218522,0.3950536742692986,0.010229780856742629,0.05417217120848866,0.29824875721570043,0.06583113002596289,0.14993815645906072,0.36181777893561123,0.35199362112040233,0.5371717936029118,0.1048729722473888,0.2742568152721135,-0.11284053748564252,0.005072018682798381,0.3246503129907881,0.04114532129602016,0.011983266572114595,0.010451239807969245,0.029935079984357803,-0.2996683146903144,0.08195569541396834,0.3348656618705752,0.1993970095994,0.6785878540328373,0.1721327855109967,0.07348051100729801,0.08111189418794766,0.29972611999833315,-0.07076170193194822,0.049520598874189616,0.5129427337259873,-0.08761767277126867
Vermis_1_2,0.34272689158503156,-0.010935451895035087,-0.013699051473338908,-0.012790461032477687,0.1674878033980284,0.45509828469248487,0.23673823153145288,0.012117416551629645,0.3164212130453327,0.2086836202722048,0.16841688815407868,-0.3241618894092075,0.06199594911394876,-0.0377318163292414,-0.30128502141660557,0.534915496512905,0.2234981241794375,0.3063390913805388,0.2798399894890349,-0.03312261133523324,0.0050915658679666275,0.2896557116691797,0.3033277741239666,-0.29789827225147636,-0.3026553870579696,0.616078824706523,-0.25497268116446103,0.09185338183713347,0.19668977414422714,0.06159990773507538,-0.15940099828795593,0.17290202797621937,-0.27784576057404625,0.5939494859963736,0.08310073133206185,0.48013607436023886,0.2985942590163696,0.4316848302647774,0.3636151918733849,0.08363018064599884,0.6018060552492587,1.0,-0.10396179597186084,0.39775441516888355,-0.328671271257135,-0.00889191486788149,0.17223616721752444,-0.20823295608494494,-0.22210066659593086,0.12850997279053838,0.19058511841060674,0.3607250604755876,0.2564759091996474,0.20581562412757348,0.17200048261144182,0.22913479116959584,0.05619783748442417,-0.11422532044641419,-0.12847777903851762,0.29640085410810346,0.5764532692389487,0.10193011638913747,0.15460076623880636,0.22412401917815336,0.18155778079341506,0.4973850627572235,0.2571978424255567,0.3445321491619117,0.011857500103875923,0.10933294010047179,0.29405184456854494,0.35091245478607563,0.14108926166276195,0.11036355467312442,0.2753197551130539,0.3681407568093309,-0.05808455018357122,-0.16796161604868579,0.07037761385773376,0.5151922141629325,-0.2042135591666051,0.7862457459001432,-0.14480393801758407,0.0436032042254168,0.22061442682507093,0.15343029366088273,0.23016545453460785,0.20629664566960595,-0.06859924946455953,-0.01570073046455305,-0.10552096326414899,0.5447172731392632,-0.027840597924223696,0.1054713928021071,0.21859275423815758,0.2404539906038535,0.5295025934339049,0.5297660858930973,-0.05255882161356524,0.2971408605887758,-0.05779590519086095,-0.004612661425508017,0.2569366962663547,0.030345229223113935,0.058854993698133524,0.3489263158594759,0.4323609749850364,0.4390936483369268,0.04164432732611745,0.12152431517744965,-0.06985164538172171,0.023650789165527066,0.39965074887683616,0.09220261060316157,0.06472237245812025,0.005174971296062016,0.05169740749742182,-0.37119083440119244,0.0636988016158698,0.19767253801118817,0.19519737825059366,0.5870823119243784,0.13060399742091156,0.1095309150770947,-0.0362756644698971,0.25021101060376566,-0.14385365771369826,0.011851226970821176,0.3591609550548279,-0.14863451742331182
Thal_LP_R,0.3344085547486116,0.22205795629592215,0.3452416054152317,0.3257285384644125,0.01874284820331791,0.12810430108726326,-0.1603130198203139,0.02140419952628072,0.04642437927209171,0.08394517115438195,0.11690385265428611,0.4761440954181894,-0.21854220195419377,0.10617373004440304,0.26914816508944184,0.08769875012265194,0.22449854568122551,0.12653160688579843,-0.02687444862093743,0.1760413723223467,0.1515637814700335,0.17198897770093893,0.30255121512267846,0.343030888627741,0.2728150070063517,0.18176307444777529,0.1573368042820543,-0.05540603354259904,0.306801567227001,0.033557366176577876,0.330219887336069,-0.23088722379309073,0.07891044592703343,0.07211753466615065,0.042304214508260024,0.11783025823785236,0.2801005191414402,0.08641147793914432,-0.029134988805987933,0.2140473066125909,-0.08089781916350404,-0.10396179597186084,1.0,-0.00505247528819507,0.3222443670442893,0.09383857211225438,0.06250015842090736,0.31637990876989414,0.3698524484164838,-0.09432214420513696,0.15590782880570872,-0.15280594447586632,-0.16059261262542118,-0.031046737550528652,-0.2947064921306314,0.41911485591014996,0.4112855110895786,0.1385184851491206,0.31982629850721145,0.3599004316395931,-0.15749574822516987,0.08022249716433942,0.2417453863003424,-0.27394742888173235,0.18960179621083967,0.2814777981426657,0.4813924696871658,0.0783897296374277,0.13826791864296636,-0.16330910891977315,-0.20956692123832155,0.015486919723637735,0.018264721721892745,0.11186332692568132,0.21639625858505868,0.039047526453396056,0.1729479710836278,0.22115888566219796,0.10546690611237307,0.16957753473582501,0.3271208228658343,0.1975859645957685,0.19702949022460023,0.3905311051323928,-0.20343492376552688,-0.039728941513780286,0.045281328976819614,0.2710802485568301,0.4649088351742972,-0.032236847763290034,-0.15813643301636207,0.31861536383073813,0.16974395782432639,-0.03375314674165132,-0.24938798257580003,-0.01240547420720054,0.3473333733455077,-0.008145274510899594,0.3559882801473939,-0.09647642125861564,0.35423134872951845,0.26405425891066053,0.2210076675968572,0.43042725579126934,0.1245798011428555,-0.4674300849303207,0.1653047740338989,-0.23026845482593797,0.4177018221708648,0.17337939432092697,0.23700712604219432,0.17066429162704055,0.2748935978153716,-0.0850227487370004,0.052282026490639774,-0.006785710588316229,-0.03542283131532474,0.26113487414782643,0.3702536077454132,0.15702657666671774,0.08755512907981797,0.0410298256384401,0.1260789810190903,0.1497365528139927,0.21396119583287165,-0.08017233778935244,0.2184426166850597,0.576035184286249,0.1421387818319487,0.25596204496171526
Rolandic_Oper_R,0.3475427163236331,-0.11939952375708443,-0.0002500520821941927,0.3659049359810829,-0.16371082537259418,0.7651291754457492,0.15788492141290744,-0.04044107560992331,0.4225105208457035,-0.058146536633762444,-0.03043348412130499,-0.18422519489825043,0.06302394299683908,0.258653948217834,-0.31252533990614495,0.42957407253362295,0.07266819479644666,-0.13461578998737248,0.3407353605484513,0.21604483300087088,0.1451866394933524,0.30552875892083914,0.5263502994768525,-0.09810332473154536,-0.06876932748977055,0.30112698729657617,-0.10535297790702428,-0.08056493530564651,0.20846641019482667,0.4773391361453981,-0.3033446243571594,0.11552844283937228,-0.1952834173471805,0.5678368914466753,0.1828260205200676,0.206079774193366,0.38712807556139467,0.7425428297297764,0.24984443955619093,-0.029182436472745696,0.3871638968818997,0.39775441516888355,-0.00505247528819507,1.0,-0.11894002690081659,-0.059739688582709644,0.2820861509492324,-0.08232128923621337,-0.11557208784118253,0.05845363924052162,0.10492518489945042,0.19735219226086048,0.0204035151185621,0.1426755036832624,-0.04744841766630896,0.06912930303053366,-0.158784639098736,0.2819149176864548,-0.19394073101663312,0.2266032280743899,0.2604844713173769,0.3310861090305569,0.1765602079829306,-0.028577777905344545,0.5577314623597336,0.4861862733794308,0.12437464132834032,-0.025336366168371066,-0.1699883202387754,0.1896072002664228,0.14819751933554917,0.5380128186503127,-0.15757479610882483,0.10577126252030881,0.2930349453592892,0.37055803550844013,0.08434671989947377,0.03819301144940798,0.11730179345143295,0.5325399265844374,-0.17126966684762898,0.4535489749484502,-0.16887688661151462,0.01496001036218418,-0.12860043577681968,0.17871099288599077,-0.16246085559497786,0.13137338518584957,0.016054149691083472,-0.00494006557551914,-0.046394639605951894,0.4731489619984642,0.2116775203759232,0.2501158630067985,0.023899702271874924,-0.15299905516377002,0.3509815768082564,0.1410534300816155,-0.12455514696769891,0.08302185382646272,0.23541153254094138,0.035615580489413295,0.2231538625859814,0.2687512999619083,0.19058238774668199,0.1904044937337134,0.2796723165130926,0.6608630540632728,0.16633596608822984,0.15201192090743515,-0.012878142770543867,0.08642247964922854,0.3930708455745922,-0.04641184075261373,0.06139721097019835,0.055149983262469573,-0.15105815351219562,-0.19275119438014748,0.2731400736378528,0.5078222987187682,0.07296668255825728,0.41781435304794245,-0.18752698827395012,-0.12077457330585238,-0.31046356292864125,0.4030300750212341,-0.2791059434712911,-0.027738365699090984,0.7048660145065015,0.11502430349566273
Occipital_Sup_L,0.06370984591780496,0.01734354859011179,0.11580797628997594,0.01890850724131009,-0.24952237359528498,0.008221307892809424,-0.14249654530372483,-0.08010072232340984,0.019229964391870562,0.1160587396185974,-0.17109030036349177,0.38676425398389874,-0.1535816431948095,0.07556032737835384,0.2651762141134092,-0.03034488554330501,-0.12240548271214034,0.015387903652910333,-0.21601297800837174,0.28976200809334507,0.07201946198159563,-0.09079086917804559,0.006262320949300759,0.5847237724549078,0.42179607640931976,-0.08292442757803925,0.30205654817111444,0.008390301231517003,0.02716978840949325,-0.1352968213154186,0.3947439831825359,-0.08332786463743665,0.49678940937871374,-0.038694316120866996,0.0012320119082548252,-0.0738106961062059,0.07612669381867133,-0.08859326780620944,-0.08782328935463259,-0.10777318215788549,-0.21921871165432905,-0.328671271257135,0.3222443670442893,-0.11894002690081659,1.0,-0.09053544544377289,0.11354526553828494,0.4852682580326272,0.5046309326649868,-0.1046423105069327,0.07340534406154958,-0.29483210988956504,-0.19020060519096463,-0.05668683284182456,-0.1365859720208818,0.16729723693413293,0.14521343856918886,-0.06668481558943026,0.13082837297096342,0.11543665045262616,-0.3959855952261643,-0.03887612530633519,0.12153720845325283,-0.1311086002263685,0.1084217589461548,0.07900571935802986,0.2657812945326755,-0.03628502688701695,0.07344465585444344,-0.06623274755407807,-0.22328694512191496,0.11977625870973464,-0.11195834345345665,-0.062372910036637766,-0.04949230287246769,-0.004627603753932523,0.11979147781302414,0.15043381609494236,0.007118279845421704,0.048690121162897726,0.2987638341085322,-0.2147800898560812,0.3275953106268486,0.11762798801943121,-0.18628449275562275,-0.33898054181148957,-0.09973731910026283,-0.06558044915630248,0.319408540592539,0.06072703964540007,0.12686610943744617,0.0412858095728061,0.049182754194324385,-0.23994422370676805,-0.345669639634373,-0.020884669913557415,-0.10096000003604753,-0.2600966192239942,0.15486578630348843,-0.15174375406209425,0.36367231531662986,0.25489377517061,-0.21496003936942015,0.21053413187532888,-0.04009820697924287,-0.3080104327482248,-0.06447598666519146,-0.08778643093737067,0.07733834601088531,0.1251223064690626,0.5198740309567637,0.07717816949269511,0.07859109033912229,-0.33810757714768974,-0.06615672182195731,-0.017072095697796073,-0.1552140535076991,0.5312185929397095,-0.029602956444543693,0.08911186058150723,0.047024974336574425,-0.20950117168643606,0.09455741701740171,0.1433516991468839,0.0962807382803806,-0.09089388976396394,0.01755832260132814,0.33637060256600854,0.001806301940527931,0.2961884918328128
Thal_VL_R,0.018790994963834625,0.7742042565690169,0.17314785988752646,0.28799527223271726,0.2376645429029618,-0.071203919366067,-0.05436150226200612,-0.023971799353427987,0.04010190937021888,0.24507157558765036,0.18313631784440354,-0.06302068036225307,0.273061915231465,-0.07428306517527498,-0.07857022109294508,0.1211743857071333,0.13879720868474923,0.03541369381993069,0.45320312068481666,-0.18558105518550402,0.047122626170378205,0.15888926104907752,0.18162440150115955,-0.05973508175523926,-0.03971304780935052,0.12097721483561456,0.022063909163888878,-0.03150137221034414,-0.09079692734389685,-0.15230632202579666,-0.0842757950136404,0.16227012143309535,-0.07737544842006114,0.020959673455199192,-0.24634651428419174,-0.13529715357088135,0.09248205406763156,-0.14393118013790335,0.09528326191496347,0.8180431409819723,0.03791934865493295,-0.00889191486788149,0.09383857211225438,-0.059739688582709644,-0.09053544544377289,1.0,0.21593037308024848,-0.07561498776190045,-0.03869165953376066,0.7451064323919384,0.04131924725313171,0.2512433713253227,0.2965062112123281,0.31703681507678266,0.26790856161019044,0.0906393651891724,-0.161966897597864,-0.20645560796793425,0.11995487606943371,-0.26302556863486165,0.37346236887147033,0.10746719903495135,0.08273739147393862,0.304518274994736,0.06352221299153556,-0.19783924128379346,-0.14070946944707471,0.06256064557174558,0.20717912478236494,0.19539943915177627,0.33984063651385327,0.06814384315107003,-0.01156871473730705,0.4556534716703788,-0.21398514247591424,0.2727075094600834,-0.10400322065682033,0.04075264713834882,0.23033222621045557,-0.10142964075500271,0.031617138041888614,0.05699168311544169,0.02350911703582847,0.7035849750529666,0.319297274430971,0.6048804858791993,0.091319905963305,0.6057926334443556,-0.20701773310384694,0.16129797160975903,0.13173090995337866,0.16756805130646865,0.38138688531659654,-0.1041715521047309,0.019400996505987655,0.07893221805235931,0.0640697898091672,0.1671746216487468,0.7733335388704831,0.32626496658917453,0.09823088246972908,0.23536006006275845,0.026575907826317576,0.2760522474990765,-0.1078991465357099,0.08720967333472869,0.13050813985643678,-0.11812668368813742,0.09251235647900645,-0.06099504819990987,0.09851738175726735,0.08792273010463617,0.20407096888785733,-0.06468893322470447,0.13830685348658972,-0.03947343051976148,0.12730182866231637,-0.1977539978386095,0.48949332530925377,-0.2903737512668988,0.2690187650564497,-0.004027322352728539,0.04014295358401199,0.0350856619668737,0.6559643041893011,-0.009228761515403019,0.8238877102300306,0.1907953734569885,0.03183122126287665,0.10257320012259734
Caudate_L,0.2693608074578933,0.27921405492780127,0.3447212574116281,0.024195214672722225,0.08806207624589682,0.4134841311047479,0.11744686196062012,-0.11293746602596398,0.21107601469212867,0.17849703186094956,-0.1362135435948945,-0.1400705105924455,0.3548910547355095,-0.014204567504034782,-0.3211863184081202,0.44061948041901444,0.06028309217775062,0.2151112959169456,0.4858902898269275,0.12868963844008594,0.09705389289126566,0.2553741513207908,0.5287811939596931,0.049832900697606264,0.029360849822925396,0.2013565746732671,-0.04301666010047712,-0.024845551140241815,-0.09373791599311863,-0.0779154821213296,-0.3165145988919546,0.4512289886560174,0.09480195054245592,0.5793731562249057,0.021191052304209954,0.14453267251231558,-0.01583108978768994,0.40521485244963834,0.3788395799385678,0.15530788298811418,0.2762204019253529,0.17223616721752444,0.06250015842090736,0.2820861509492324,0.11354526553828494,0.21593037308024848,1.0,0.007398160309928028,-0.13755165983716966,0.3163106697140213,0.46165639855523566,0.18008947561750716,0.2910055263407125,0.4640844973381183,0.4077738078127405,-0.0176163239367047,-0.19701670332289586,-0.0697178480055893,-0.23351720551061103,-0.010063580858180337,0.30172082989611754,0.23146953582802238,0.207822561135631,0.4423542994372518,0.41922519283207516,0.2664338704995664,0.01466384590136925,0.18824444454360054,0.2658457378840142,0.3835707988260832,0.4974510199982959,0.5634032306751,0.04744203917199,0.22080146651440957,-0.0827383299070342,0.3162490740810125,0.07314587316064335,0.08348764871306585,0.5221026525245116,0.4874293442506597,0.15277941339428366,0.2656478562847441,0.07088754873426503,0.3265272581706676,0.2873960475466447,0.3745080896366372,0.0579456142472282,0.22740990809939768,-0.05992249937814199,0.1989960865811508,0.10327461301721959,0.5488914782729302,0.12824178212577114,-0.023130789042136186,-0.015810658269235993,0.13566124454870732,0.18010660394592565,0.08279047893393296,0.13923251777307052,0.5095951340094622,0.46215253278389323,0.35662903253195627,-0.143791431868608,0.3491603381118611,0.16276678515971024,0.2948469236388489,0.10631525068576794,0.4143993920982171,0.1105428598527312,0.4559768923116479,0.30145757956702035,0.25996638863528354,0.5163850759850792,-0.10334774806141223,0.016716740864958817,0.08234401919995883,0.14520660400763927,-0.06979525043304281,0.22778739476714965,0.0530510278606596,0.5288813521812542,0.4419411003795033,0.008546942030011764,0.17660252944033542,0.05239755789066451,0.21068416793368772,0.11513245334047476,0.37200953562993044,0.3902711976115689,0.2487162216337624
