,Thal_PuA_R,ACC_sub_L,Parietal_Sup_R,Cuneus_L,Temporal_Mid_R,Red_N_R,Fusiform_R,VTA_L,Postcentral_R,Putamen_R,Temporal_Pole_Mid_L,Occipital_Inf_R,Cerebellum_9_R,Rectus_R,Fusiform_L,Frontal_Sup_2_L,Parietal_Inf_L,Hippocampus_L,Temporal_Pole_Sup_R,SN_pr_R,Pallidum_L,Occipital_Inf_L,Cerebellum_9_L,Occipital_Sup_L,Cerebellum_10_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuL_L,Precentral_L,Precuneus_R,Cerebellum_Crus1_L,Lingual_R,Thal_MDl_R,Vermis_4_5,Vermis_6,N_Acc_R,ACC_pre_L,Thal_MDl_L,N_Acc_L,Occipital_Mid_L,Cuneus_R,Thal_AV_L,OFCpost_L,Vermis_10,Thal_VPL_L,Temporal_Pole_Sup_L,Heschl_L,Pallidum_R,SN_pc_R,Temporal_Sup_L,Thal_VA_R,Thal_PuM_L,Thal_VL_L,Frontal_Inf_Orb_2_L,Supp_Motor_Area_L,Cerebellum_8_L,Cerebellum_7b_L,Thal_PuI_R,Frontal_Inf_Tri_R,Cerebellum_Crus1_R,Calcarine_L,VTA_R,Thal_MGN_R,Thal_MDm_L,Frontal_Inf_Oper_L,Putamen_L,Thal_LGN_L,Cingulate_Mid_R,Frontal_Sup_Medial_L,SN_pr_L
Temporal_Pole_Mid_L,-0.07428259417568558,0.49253757682111016,0.2175830234602433,0.2121968174439232,-0.08820997430141933,0.05053809666720869,0.0762191444356359,-0.3718422485937629,-0.10465906689948705,-0.06488299883075986,1.0,0.11065000076063405,0.22556882338028084,0.5861031384524917,0.07270328520702116,0.19118724640076865,-0.4035379438506987,0.1891684023150742,0.22668140850895802,-0.35893406418664286,0.3515976098585621,0.03305564579622582,0.23370520320031624,-0.3080104327482248,-0.41521785657733135,0.02862146192241719,0.11803094794111128,-0.07325854830265212,-0.28535762844681023,-0.13660234376698638,0.04621098312614572,-0.24124989842144895,-0.026877474434279625,-0.3612744071491705,-0.4342144837395515,0.037669275428384656,0.08725813837077696,-0.31770537379279895,0.07083298950777885,0.017487192526207642,-0.16133421773657183,-0.5286391020482232,-0.21959983221775728,0.1851198463569072,0.195455666673487,0.21106975476578863,-0.06893074478028749,-0.0012400852249923788,0.4249960072370412,0.08348885538136688,0.32418334768869195,0.294030499936867,-0.149627704262422,0.1935390756070708,-0.10968413085792326,-0.445292475112395,-0.06649264478510385,-0.09975192524912016,0.12681633483076035,-0.5798916052164559,-0.5282172533231799,-0.14196920093953003,0.0793607111067711,0.31184479448010693,-0.19550918350324878,-0.18886924084534418,-0.24794136672076386,-0.05424732754477615,0.17959991411241283,-0.10742856026630235
Occipital_Inf_R,-0.029229931359363404,-0.06517837403098872,-0.07366191698492669,0.19485874006373285,0.07440408278937517,-0.21888762098401307,-0.0987355882592723,-0.013598232215580985,0.13190720532860703,-0.016765629733810725,0.11065000076063405,1.0,-0.011741861758455202,0.013953493008365339,0.08416338946104356,-0.0398692477853413,-0.08801297803822418,-0.06337515479714957,-0.00788093946348873,0.1768263150086338,0.0812503160015846,-0.02696374474864962,-0.008594336544272208,-0.08010072232340984,0.09567469385118885,-0.009056818221111226,-0.05690441712941928,0.006657333357928436,-0.07872795216301921,0.19265463757428233,0.176405598924693,0.17420554255944498,-0.09133804001348704,0.03081607024527914,-0.05382620600557587,0.028510424813720504,-0.007195488809828806,-0.15360093194532376,0.14617699535234874,0.08591555491608187,0.017773114581156293,0.043759844468119855,0.0344768933955888,0.022021998190039287,0.07473579368508639,0.1798395248802321,0.03557810083534469,0.10216016031025885,-0.02196010174775085,0.15826132171700363,0.11340411570282523,-0.15048850905230904,-0.11351468952926769,-0.05410471651713702,0.05162070627949374,0.27783541664661987,0.21122697122589437,-0.05360692122455001,0.01833696724804426,-0.13002548877777956,-0.027342344819299855,-0.17062252773503236,0.09901599411701288,-0.06225906330434343,-0.15792726309203603,0.00605738030625307,-0.3122094379532541,0.09163799117371786,0.1368543284988584,-0.07636860449153385
Cerebellum_9_R,-0.14207522555163338,0.2262193260346034,0.44075947196783044,0.2103463777046514,-0.07598691295334915,-0.016468139967111294,0.18648619024686636,-0.04499474743789544,0.0285551503155739,-0.0987670630746633,0.22556882338028084,-0.011741861758455202,1.0,0.208027898427668,0.09480433084387194,0.20476324317207908,-0.39423680105164477,0.11227251600720972,0.055199207274287024,0.0951956980518292,0.22739661769434738,0.0115576148920162,0.13325255878479977,-0.36645302095471793,-0.037393519695911745,0.23236236042378355,0.15690305821045733,0.11104727376106205,-0.1347721070234545,0.2287377783536896,0.2319047520229625,0.15462965791951502,0.1370434294846137,0.07270476820621284,-0.2125088208759366,0.20351166609167598,0.2372092388510445,-0.015930062335885356,0.18235016325758072,0.052144054696929995,-0.2578192875990685,-0.2094240631527676,-0.0022976656313806756,0.3311316773760783,0.04365439108451958,0.22764256175042807,-0.031940379015965144,0.11912880127675406,0.1219557127068064,0.14633437424788742,0.1447081216691758,0.09937540427261221,-0.06331643040292381,0.12824356270819207,0.04525334674027979,-0.10003477418667059,-0.09269704157452603,0.08368274390629651,-0.023704541970424684,-0.22219096345581002,-0.06353355043100947,-0.04138491952067698,0.04687402676345539,0.2780472169941139,-0.1809905441270536,-0.028959086352906498,-0.2389410760924809,0.21937068356557948,0.23366838351344146,-0.07814402382562473
Rectus_R,0.20756781089754575,0.5628939960095096,0.053308244681774725,0.11156754796420165,0.0356830451489728,0.1487775099517321,0.3387788405026991,-0.18664279129492645,-0.2780432484073459,0.27074403422665577,0.5861031384524917,0.013953493008365339,0.208027898427668,1.0,-0.047607540781386105,0.3379311465235701,-0.1578326739991791,0.2731719093219297,0.40055206588491876,-0.21418242113141928,0.4549696528740205,0.05333117733014565,0.28922170226076516,-0.1311086002263685,-0.2746489003445889,0.3359599251533531,0.31315663047870645,-0.034537096916680006,-0.19616726170818108,-0.31361741255636516,0.16500267075244984,-0.20472696991443298,0.22624644616539039,-0.2692841241520295,-0.297146222054687,0.3679951381914351,0.31418432991040235,-0.04102863138740648,0.419502833268642,0.07486867697781309,-0.02760676816069054,-0.391484575752041,0.2503327349106163,0.25232310921740797,0.16409678219888316,0.13758653065538276,-0.12769463487734467,0.15946484820469037,0.3943871100135501,-0.07373669348191135,0.42516703812292145,0.2704415200175934,0.060679588875888577,0.17811990587093995,-0.13068647084023585,-0.30552622487833,0.11402161372864097,-0.027222006921652574,0.037865919859204254,-0.31139060390026774,-0.42832139498634764,-0.14609325033692486,0.20995369908742925,0.3243988018114635,-0.18225994216296101,-0.05608923015148401,0.03768385123045651,-0.1564315081966069,0.21836435377423202,-0.08251195177891157
Fusiform_L,-0.09559131679080862,0.0141275438969226,0.17305329949271234,0.25741132464233224,0.4385091242132116,-0.029788177023407053,0.4746211388095752,0.393390429932355,0.08635312107939165,0.10991544332762852,0.07270328520702116,0.08416338946104356,0.09480433084387194,-0.047607540781386105,1.0,0.14288847944269767,-0.165222624700848,0.6388415787386855,0.2702206130322888,0.41070526109403643,0.06698015353332118,-0.02429114303000333,0.06137665419134542,0.07900571935802986,0.029631289287677814,0.5030004802373396,0.4853583895629688,0.10580538708166207,0.05748329025521905,0.36157189396714373,0.08411274015550109,0.45040112069315347,-0.034025407153860834,0.41461554783837506,0.10902725722815229,0.09869789489723454,0.28504332949945416,0.079337628326656,0.1376301065552801,-0.028103330407441198,-0.05972233324167462,-0.008131527144333956,0.3105160407597509,0.4104658970259908,0.10642009599204572,0.41468919128389425,0.11539391017673979,0.32383427626273753,-0.02095062937781732,0.2734523690697431,-0.11595612443339413,0.43521759224411655,0.3304696136536521,-0.05958815982199426,0.008854682722136712,0.26791882773812153,-0.17726534882863773,0.054113777518111805,0.42243920903640725,0.10721660172554272,0.269661689110556,0.17596725245177355,0.16801806823567023,0.18443369465721213,0.13403038752787927,0.21303457714957166,0.015104944612950368,0.26419115827330397,0.4547342356189084,0.2796416844703856
Frontal_Sup_2_L,0.12416124611289307,0.2229445708168409,0.045014808784055935,0.12574760298736204,0.09988721310818831,0.4598152779753961,0.3541457746062476,0.12181912084082036,-0.16663849244766954,0.21125068437935268,0.19118724640076865,-0.0398692477853413,0.20476324317207908,0.3379311465235701,0.14288847944269767,1.0,-0.09705731518987339,0.6008125749749883,0.3992172846345052,-0.0785794498379606,0.3459464763581892,0.06873042388687779,-0.12864877677175926,-0.08782328935463259,-0.08218469072579276,0.3597753310264057,0.48359252314514467,-0.01408943856495828,0.3641788891031431,0.08683201531621638,-0.06307998150615346,0.21249112623133307,0.1912721662863826,0.06631930715836404,-0.4388519593707182,0.15136974413687318,0.23138119470255483,-0.10193910618586156,0.4439046276434404,0.07505955486641662,-0.09850579161452842,-0.19492964013461034,0.16910401328438399,0.030927128774969104,-0.014832633469296648,-0.16061161140382735,0.12840048548853664,-0.022860915537250438,0.3553144650728473,0.18257187570298752,0.053903841058806884,0.4050467440085036,0.13950945294145764,0.4345796910144554,0.3638800333797477,-0.34934197229378616,-0.14753385863016757,0.061764081766624394,0.5059394997323158,-0.2512352426917299,-0.09356958450284256,0.35641716880964236,0.1648453226941608,0.3545141177584355,0.36338058061260003,0.26167643133957913,0.1586340874859694,0.18943371504129847,0.2946127868773364,0.3844274616379328
Parietal_Inf_L,0.016276287049263174,-0.2344942476366809,-0.4668082797057477,-0.4409074664852078,-0.022917274100054015,0.10860221462715208,0.002975617085336217,0.3168593444207345,0.01972528273931599,0.24878305535477574,-0.4035379438506987,-0.08801297803822418,-0.39423680105164477,-0.1578326739991791,-0.165222624700848,-0.09705731518987339,1.0,-0.12013787610943383,-0.17101249541838703,-0.10343146939896325,-0.30140317908870407,0.00024855688482267247,-0.2141134181513973,0.5312185929397095,0.1645179087435058,-0.06074179683643273,-0.06317602516638618,-0.1500848346117451,0.32304495067457534,-0.22194232395392738,-0.1501741515479301,-0.02696560256772643,-0.16581236107854191,0.023376645107083704,0.3078117387795485,-0.07028214592738942,-0.20055103739102,0.22491643722139024,0.0016557270382685449,-0.050635213716165736,0.3431323433384513,0.45818018900599206,0.2605169893864124,-0.42461337499034296,-0.2355354558720038,-0.3485783078674759,0.07296743726064497,0.05076933497321342,-0.24355753598977228,-0.2369268105267584,-0.23448280895499143,-0.18383384801169467,0.17524508036202763,-0.06184308457098145,0.13890485068254207,0.0351148371685213,0.007873034572188011,-0.039557760495204895,-0.06368126530638736,0.5465944236096583,0.35969892266831904,0.09474025459996133,-0.24749285487430203,-0.4284242181984079,0.2821816703112333,0.09968401063945799,0.294555397240153,-0.10233703549535662,-0.09459628736462695,0.206665187742325
Hippocampus_L,-0.016191846187838383,0.23571763188218098,0.08403201631055257,0.2597074781583834,0.521380614819347,0.3214309433466085,0.6538288432104794,0.35637825583023786,0.043789057559118064,0.27760042579207284,0.1891684023150742,-0.06337515479714957,0.11227251600720972,0.2731719093219297,0.6388415787386855,0.6008125749749883,-0.12013787610943383,1.0,0.5774052143891487,0.20041744952221696,0.2993203886502026,0.04827950379546806,-0.04645902769037403,0.048690121162897726,-0.10248332151097639,0.6272227647539123,0.7499642822382404,0.06860586856268684,0.21551423816603035,0.1442341504979811,0.022859676731001477,0.31578749903565095,0.0678356365242307,0.26460809204425567,-0.23619564546368066,0.2478417138593586,0.2830762956237258,0.032638789932297456,0.4349233425941054,0.057562268520014725,-0.04045456674598143,-0.11315076634101112,0.440378607410196,0.32330056829712933,0.06357306537897495,0.05161391642607653,0.14424833566970957,0.1744303281854761,0.30330610714619477,0.10510758617285819,-0.030963457534885323,0.6546616346271915,0.35721911161782943,0.2701260044454998,0.16015609314622295,-0.09794686073445542,-0.20167771462232353,0.15268120725499862,0.5755265506878985,-0.09661278147991641,0.10539912839907654,0.33405933289260953,0.19557696198166682,0.40953340136894456,0.16206036367174737,0.3312382586106949,0.23860515948417335,0.22548133748549268,0.3896947605808748,0.4860659137864986
Temporal_Pole_Sup_R,0.28234235310540184,0.2907642083397235,0.08786404140949328,0.14232318973233626,0.6544328418022357,0.3879603599374649,0.5189339340705634,0.07699830608427365,-0.28086746635226084,0.2904449713108938,0.22668140850895802,-0.00788093946348873,0.055199207274287024,0.40055206588491876,0.2702206130322888,0.3992172846345052,-0.17101249541838703,0.5774052143891487,1.0,-0.07261144830561483,0.3672630973479763,-0.021758657396285522,0.28089465371303823,-0.004627603753932523,-0.10607465025800189,0.46025052160090474,0.5245418379923891,0.28083642193289465,-0.14165004029006767,-0.05629220704595232,0.09576831178984045,0.07845699408977158,0.31295550706631475,0.13634433043142308,-0.0447895399074056,0.1679075297906947,0.19175571041499817,-0.07086768836402496,0.22370570590641847,0.050841387598923184,-0.02655450760037884,-0.2667145675862895,0.3700025535677087,0.43833712275466036,0.3116366851613108,0.13453305180561836,0.07853256959757461,0.06455689153662363,0.409084109729607,0.041958243115955925,0.26921813081698637,0.4023470862007207,0.20753651461038514,0.2517403267264142,-0.30922425828377775,-0.12634924733298858,-0.14806716880589757,0.13163213853730568,0.5137720365687859,0.05451143041545424,-0.1279703613289249,0.21735673604722208,0.3852916297093871,0.3215113045333566,0.009305495051043732,0.33673333532431127,0.1569575355924798,-0.09958990700083253,0.35824582246118125,0.0932310434258236
SN_pr_R,0.056493450098750175,-0.14601448596144567,0.11125097657800605,0.2199201419303236,0.2939744262723068,-0.22540102273303828,0.30301050749769043,0.2788293046985949,0.493278504861199,-0.1071629755581025,-0.35893406418664286,0.1768263150086338,0.0951956980518292,-0.21418242113141928,0.41070526109403643,-0.0785794498379606,-0.10343146939896325,0.20041744952221696,-0.07261144830561483,1.0,0.034584358854805305,0.030775054379858054,-0.2490081402098541,0.07733834601088531,0.4769778171880284,0.3095017500417493,0.32480447362014975,0.22535775447367265,0.21723172588665696,0.5488292825796512,0.21637808373083836,0.5131015219692385,0.20332369567310887,0.5861941645564762,-0.046366582606721767,0.34589249226903573,0.2586812933224065,0.19891756732707053,0.10685037520774848,0.300602453952682,-0.12669519797951465,0.3459051471151602,0.24315601142306284,0.17743702929059796,-0.10989937960895071,0.012272538232102968,0.29235649304018513,0.31071627882737196,-0.17118036422657126,0.1423226923102048,0.06587039243748075,-0.03637228907220352,0.25066811950863405,-0.23714471927129155,0.3078114141656531,0.529558418818756,0.12885765765858553,0.46262551950437325,0.05825815442104378,0.02876764481089372,0.5017844718705793,-0.0913101683233537,0.31577102790491507,0.24763695291891114,-0.05491209989113067,0.1783392382972484,0.0847468524962802,0.508246135038442,0.11931971079931952,0.25963890008046303
Pallidum_L,0.09753592610809242,0.33462989434662094,0.16445371322587377,0.13044840479069877,0.10976279050503011,0.15422306278046635,0.33085380761276145,-0.1413783574293336,-0.04093881828085544,0.3091013023577823,0.3515976098585621,0.0812503160015846,0.22739661769434738,0.4549696528740205,0.06698015353332118,0.3459464763581892,-0.30140317908870407,0.2993203886502026,0.3672630973479763,0.034584358854805305,1.0,-0.030197117712749227,0.20276257101653522,-0.05668683284182456,0.007485297421113456,0.22258810488725514,0.41032267718998366,0.10602359976061024,-0.02923776076386403,0.04833615693771237,0.1553117634719997,-0.012405803027733597,0.3306610884823534,-0.06256247356543364,-0.2989173376360048,0.26629618775019265,0.373996283513882,0.05364265630905514,0.27144025071340205,0.07299780655101895,-0.0020321493775961944,-0.04640116803949951,0.245163763253098,0.18046423311802676,0.37793835596215203,0.1456511905833358,0.02702567865164242,0.3895030557851038,0.334851675984545,0.2571448405044157,0.3631218812316364,0.29079765424276977,0.2890569568112376,0.37747329318079115,0.02688973148957943,-0.05175126164979671,0.19174448418945236,0.14528906970303238,0.23232530411311753,-0.2760410047483595,-0.11900699392078781,-0.054314088269268125,0.313537001762672,0.5991980062203917,0.01688546625091601,0.36518201506705866,0.0533930360115198,0.14562160079627978,0.2564205771719408,0.04471099096755383
Occipital_Inf_L,-0.06400316007472409,0.08250808822930339,-0.1512826780926169,-0.055154777654028916,-0.024256433068505553,0.00985210073083102,0.06951561384886942,-0.07767127282095293,0.053872177108143474,-0.09041356518334925,0.03305564579622582,-0.02696374474864962,0.0115576148920162,0.05333117733014565,-0.02429114303000333,0.06873042388687779,0.00024855688482267247,0.04827950379546806,-0.021758657396285522,0.030775054379858054,-0.030197117712749227,1.0,-0.11546170564056302,-0.017072095697796073,0.08749424807188338,0.029391146340262755,0.11717578137715702,-0.09304367718654763,0.053951657504179074,-0.0729270509462001,-0.027176276261544653,-0.04550006803882447,-0.017299680821419066,0.015030598551431526,-0.13249342335637074,-0.029341168489436152,-0.02025349168757291,-0.13604813420974723,-0.011832750185600883,0.03350484852648898,-0.08611654348788329,-0.045484413367800014,0.0016566776442261586,-0.0024918976193323405,-0.07198270966124509,-0.03780781261815388,-0.01710331467255926,-0.05322851206481013,0.025109306412878618,-0.10068578712438929,0.01342301303715095,0.05641230859445073,0.04161203386332497,-0.12835809783200625,0.07509114161364548,-0.056085912492530206,-0.09126703743107052,-0.08970172601734272,0.03176069729821692,-0.00627535265547274,-0.06780128394088547,-0.03380201949044797,-0.2083104313017391,-0.11181576057227356,0.01626586997858329,-0.1252140424776615,0.07149623829154297,-0.00879185496466075,-0.11353661846946148,-0.0021969096926617885
Cerebellum_9_L,0.21989138366128758,0.2146596174719324,0.1623893439593334,0.07694363363227238,0.1679540226317656,0.14701747356421715,0.14254290187803964,-0.23527971431819827,-0.3677314869187304,-0.039352575139468486,0.23370520320031624,-0.008594336544272208,0.13325255878479977,0.28922170226076516,0.06137665419134542,-0.12864877677175926,-0.2141134181513973,-0.04645902769037403,0.28089465371303823,-0.2490081402098541,0.20276257101653522,-0.11546170564056302,1.0,-0.11068369762805033,-0.026650739912837177,0.11308187529327887,-0.08342316004933467,0.15321944658417327,-0.4404649719485791,-0.11253346511036234,0.14822008572014986,-0.1155616023393427,0.18334310192507194,-0.07112695226420138,0.44423643301495475,0.12915901325981594,0.12494988155372488,0.02123498195444036,-0.024349192536358134,-0.10794589427894563,0.11585526995630137,-0.18372038047914696,0.11614010950969185,0.4627778511183788,0.38811768687221965,0.4401051524533131,-0.17841733832884374,0.18289326110212958,0.2153973087913006,0.11246271719850102,0.27158031490833445,0.010220912862988592,0.0072079319699345085,0.11948052112542056,-0.5134887830976215,-0.01954570418319468,0.24451915794955825,-0.17765293664041124,-0.20336645071454218,0.17880753166493552,-0.18117164049133905,-0.1485282009520478,0.0957495973814532,0.04440570210557743,-0.24379518159121882,-0.10733942633018946,-0.1954528147855994,-0.15496130713205458,0.21576122407699636,-0.34747769142534124
Occipital_Sup_L,0.0962807382803806,-0.08332786463743665,-0.345669639634373,-0.14249654530372483,0.07612669381867133,0.1160587396185974,0.07859109033912229,0.2657812945326755,-0.06668481558943026,0.25489377517061,-0.3080104327482248,-0.08010072232340984,-0.36645302095471793,-0.1311086002263685,0.07900571935802986,-0.08782328935463259,0.5312185929397095,0.048690121162897726,-0.004627603753932523,0.07733834601088531,-0.05668683284182456,-0.017072095697796073,-0.11068369762805033,1.0,0.13082837297096342,-0.08037603098086885,0.0412858095728061,0.049182754194324385,0.28976200809334507,-0.21496003936942015,-0.1552140535076991,-0.0892889611991509,0.01734354859011179,0.007260872566138532,0.3947439831825359,0.007118279845421704,0.047024974336574425,0.2987638341085322,0.015387903652910333,0.06072703964540007,0.3275953106268486,0.38676425398389874,0.33637060256600854,-0.2600966192239942,-0.062372910036637766,-0.09973731910026283,0.12139844534515333,0.23033949819792288,-0.29483210988956504,-0.12240548271214034,-0.1046423105069327,0.11977625870973464,0.36367231531662986,-0.09993509685083163,0.0012320119082548252,0.0883423439968482,0.03775980764907246,-0.029602956444543693,0.001806301940527931,0.5046309326649868,0.319408540592539,0.032946885714000576,-0.06558044915630248,-0.21601297800837174,0.30683164237522315,0.21053413187532888,0.40340892072636253,-0.04009820697924287,0.07340534406154958,0.06370984591780496
Cerebellum_10_L,0.18707994941390313,-0.31133975842919775,0.062361441233938934,-0.1610463248884095,0.2480443392204834,0.03161259050259227,0.10890816674227606,0.09956364479555407,0.3732580572098141,-0.06406548747781902,-0.41521785657733135,0.09567469385118885,-0.037393519695911745,-0.2746489003445889,0.029631289287677814,-0.08218469072579276,0.1645179087435058,-0.10248332151097639,-0.10607465025800189,0.4769778171880284,0.007485297421113456,0.08749424807188338,-0.026650739912837177,0.13082837297096342,1.0,0.10721162063765227,-0.0015446706234540373,-0.035838251033232335,0.21421054970828063,0.47176914262315994,-0.03130053192923791,0.49845245398207266,0.2390166987548607,0.4505626559302427,0.24163880122031273,0.006994736145574803,-0.03973563612579984,0.3267660709959936,0.04603368223298387,0.07813299605514297,-0.07179722707999103,0.6690132129835747,0.09002539726631828,0.036013483087652745,-0.022990704085940925,-0.1476689208896421,0.17521628217681062,0.2804234071377023,-0.008392679346567693,0.11411477563346029,0.0035237753580666486,-0.3531158654655558,0.22155613884567185,0.027525366368164224,0.321006298009787,0.29143370895934784,0.1446019893552434,0.33887213904811414,-0.14882102863807659,0.2506673918047201,0.6234122719442691,-0.06956317553025385,0.1658785829020622,0.04486843291205612,-0.05388752040716732,0.007358856159134454,-0.1545930036398914,0.4159451344010017,-0.10048189635109613,0.0386359407276058
Cerebellum_4_5_R,0.09418743428861426,0.13048778763369306,0.09244496947601505,0.1877839157054547,0.5502984941045937,0.28003143870143105,0.7049822399365292,0.4652772335718686,-0.04182211618397515,0.2918107121484368,0.02862146192241719,-0.009056818221111226,0.23236236042378355,0.3359599251533531,0.5030004802373396,0.3597753310264057,-0.06074179683643273,0.6272227647539123,0.46025052160090474,0.3095017500417493,0.22258810488725514,0.029391146340262755,0.11308187529327887,-0.08037603098086885,0.10721162063765227,1.0,0.74755374684124,0.011830158188706003,0.08964384975716508,0.3111848117580572,0.16370929948005386,0.6190337596855459,0.1012322397555102,0.6269400540159342,0.0026358689710093345,0.33928003222172826,0.34794219917626557,0.13926223427818463,0.575556299910339,0.08790273954822425,-0.03617401217635863,0.011736818183349105,0.4701130198967762,0.5816944460920392,0.10478550594226213,0.16890363078661338,-0.0016366434459261679,0.3053983455782817,0.31919395530650435,0.15919406272135575,0.14963637872576882,0.3049886973661447,0.2583699124678593,0.12470722777062479,0.13184021713412336,0.13888103930782217,-0.051169131131537766,0.19677014061948928,0.33347518272840704,0.08885986076496101,0.19741412981050824,0.36436902990187686,0.2587440376305845,0.2362486406187787,-0.035170638068478956,0.26404134856433326,0.08846592306139286,0.19968856646850738,0.28440777744457124,0.48030402109387943
ParaHippocampal_R,0.09190975087001907,0.2824809435500025,0.012765972471221744,0.11337065542561017,0.4837740533660412,0.3170566991934702,0.8099800005125953,0.4052612046995929,0.08497894771566236,0.38559723198509765,0.11803094794111128,-0.05690441712941928,0.15690305821045733,0.31315663047870645,0.4853583895629688,0.48359252314514467,-0.06317602516638618,0.7499642822382404,0.5245418379923891,0.32480447362014975,0.41032267718998366,0.11717578137715702,-0.08342316004933467,0.0412858095728061,-0.0015446706234540373,0.74755374684124,1.0,0.1826722426755436,0.13373328175064322,0.1931027646692981,0.043342508252963936,0.40321271611814347,0.23109131960538773,0.4613101313080288,-0.23969541468587116,0.36399448153766506,0.4229937125326434,0.1357875594964109,0.4216270895162294,0.17043880221154573,-0.04262256079283333,0.022565107019633865,0.5525542593061759,0.3914177618431159,0.23334048237134733,0.0741413630370993,0.17323583153993397,0.283985648463169,0.3305964363567898,0.1584876918841391,0.1324617311660158,0.5459551954866708,0.43794208042087635,0.33048276661265685,0.09698714008037415,0.0320909700328198,-0.14672151302127578,0.342269383125462,0.5467086473911131,-0.001318454424653134,0.17110839106511488,0.35621308072469715,0.3077908455880397,0.45624292653856713,0.14647815233925235,0.5351821501934101,0.28784955292581216,0.20457175526846128,0.3754593654342016,0.6345799099385002
Thal_PuL_L,0.23705998913431273,0.03372485307228721,0.017709977489762205,0.18072751704483989,0.214229913886047,-0.08743827824078297,0.19482663959048166,0.05725481147221635,-0.019289478448189158,0.15413281742207807,-0.07325854830265212,0.006657333357928436,0.11104727376106205,-0.034537096916680006,0.10580538708166207,-0.01408943856495828,-0.1500848346117451,0.06860586856268684,0.28083642193289465,0.22535775447367265,0.10602359976061024,-0.09304367718654763,0.15321944658417327,0.049182754194324385,-0.035838251033232335,0.011830158188706003,0.1826722426755436,1.0,-0.21922594388128405,0.16342923411819016,-0.0833770795390034,0.005615370562923507,0.2993673366012268,0.11887208582252828,0.036640348559802825,0.12209774807052445,0.252022402120785,0.11656104161885383,-0.21229316462115638,0.259502372651767,-0.026455676636973197,0.02755304853193229,0.23218175368731145,0.17738092726598598,0.3614352172331326,0.22267525240425678,0.49785203427942404,0.05306987781484116,0.009673874872374972,0.18766804801680512,0.29897893768164496,0.1758309530762688,0.22029714821794033,0.1119077505923231,-0.3052077192270894,0.25891837005824275,-0.09831340074545296,0.24690337443076146,0.12673131394743983,0.08499703742367914,0.013011957320775414,0.11190158306150866,0.32396256923473243,0.2759666517222863,-0.09914125732069999,0.34364666603302213,0.09686949321997027,-0.0241850532950645,0.2610614274921911,-0.02195972767628256
Precentral_L,-0.18710509901528752,-0.08243137833079246,-0.24924865010218034,-0.1173826751536691,-0.07632152640908796,0.1497338567993645,0.12380356352802856,0.2250114247774985,0.14900525838004447,-0.05625313950185828,-0.28535762844681023,-0.07872795216301921,-0.1347721070234545,-0.19616726170818108,0.05748329025521905,0.3641788891031431,0.32304495067457534,0.21551423816603035,-0.14165004029006767,0.21723172588665696,-0.02923776076386403,0.053951657504179074,-0.4404649719485791,0.28976200809334507,0.21421054970828063,0.08964384975716508,0.13373328175064322,-0.21922594388128405,1.0,0.09576134306356218,-0.04904383658009634,0.15132618359246808,-0.09066118388378923,0.2083143686281537,-0.15480381665155596,0.02220265767516216,0.04122413344773191,0.07178587644019822,0.10089918110407826,0.03534192109291605,0.028808500750318444,0.26127062662809514,0.11259384851719995,-0.4163629479652218,-0.4545064882103275,-0.5829530417864385,-0.020855930884721544,0.17919983693829641,-0.12454787224000345,0.006132591577124766,-0.12788528691488185,0.05928828476691761,0.23930310354065257,0.00519923135332671,0.7668973858930529,0.0018756027815147586,0.04740797366284398,0.11649094401019805,0.3020508222755557,0.12735307948013092,0.4242882291051859,0.06659469629485984,-0.2018838528638987,0.0687117923675901,0.7357994763031164,0.05123993552963406,0.2687245099888874,0.46641363496387994,-0.0708691305672685,0.43399229970752784
Precuneus_R,-0.16018122913549362,-0.32739063677472546,0.3672469268001005,0.17118807463546062,0.316156901284483,-0.184780079481635,0.23780683945100922,0.20838926012439746,0.5091968408181338,-0.1611503946977002,-0.13660234376698638,0.19265463757428233,0.2287377783536896,-0.31361741255636516,0.36157189396714373,0.08683201531621638,-0.22194232395392738,0.1442341504979811,-0.05629220704595232,0.5488292825796512,0.04833615693771237,-0.0729270509462001,-0.11253346511036234,-0.21496003936942015,0.47176914262315994,0.3111848117580572,0.1931027646692981,0.16342923411819016,0.09576134306356218,1.0,0.01329443581193131,0.7923958434448148,0.03779873997210937,0.6651916584354911,-0.035642930397057584,0.04318330463688153,-0.009291978283709592,0.12242596002028089,0.11866519597498705,0.11614394790486302,-0.3600189268912814,0.4018227913630308,0.01874687408691676,0.24626418523573815,0.04388577400845934,0.07201798733924934,0.29809958209913945,0.2393888455672044,-0.019435054562824162,0.4917054191494211,-0.02048072977914973,-0.13709958528324184,0.14391566165876157,0.09945101086355075,0.37928243255499305,0.3586236019118426,-0.12922152860000646,0.38761677145082124,0.11436624782734621,-0.07411218461959776,0.48643059038826136,0.16544969482183894,0.2509151812785701,0.25263391643656014,-0.1523173451758949,0.13954389419796137,-0.3201738518689225,0.5117417400250948,0.024964691713666,0.25404196234225235
