,SN_pc_L,Thal_MGN_L,Frontal_Med_Orb_L,Cerebellum_6_R,Parietal_Sup_R,Thal_PuA_L,Caudate_R,Thal_PuI_R,Red_N_L,Frontal_Inf_Oper_R,Cingulate_Mid_R,Cerebellum_Crus2_L,Frontal_Sup_Medial_L,Cerebellum_Crus2_R,Pallidum_R,ACC_sub_L,Thal_LGN_L,Lingual_R,Thal_PuL_L,Thal_VA_L,Cuneus_R,OFClat_L,Frontal_Sup_Medial_R,Temporal_Pole_Mid_L,Vermis_10,N_Acc_R,Putamen_L,Temporal_Pole_Sup_L,Heschl_R,Cerebellum_3_L,ACC_sup_L,SupraMarginal_R,Thal_LP_R,SN_pr_L,Frontal_Med_Orb_R,Thal_AV_L,OFCant_L,Red_N_R,Thal_AV_R,Thal_VL_R,VTA_L,Rectus_L,Cerebellum_8_R,Thal_MDl_R,Calcarine_L,Thal_IL_L,Vermis_7,Vermis_4_5,Thal_LP_L,Pallidum_L,Rectus_R,Insula_L,Temporal_Inf_L,Putamen_R,Cingulate_Post_L,OFCmed_R,Cerebellum_4_5_R,Temporal_Pole_Sup_R,Thal_MDm_R,Angular_L,Thal_VA_R,Vermis_1_2,Hippocampus_L,Temporal_Sup_R,OFCpost_L,Vermis_6,OFCant_R,Precentral_R,ACC_pre_L,Thal_LGN_R,Hippocampus_R,Precuneus_R,Frontal_Sup_2_R,Cerebellum_Crus1_R,Precuneus_L,Rolandic_Oper_R,Thal_VPL_R,Fusiform_R,Postcentral_R,Vermis_9,Cerebellum_6_L,Occipital_Inf_L,Olfactory_R,Temporal_Pole_Mid_R,Thal_MDl_L,Cerebellum_7b_R,Occipital_Mid_R,SupraMarginal_L,OFCpost_R,SN_pr_R,ACC_pre_R,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,ParaHippocampal_R,Cerebellum_7b_L,Raphe_M,ParaHippocampal_L,Paracentral_Lobule_L,Lingual_L,Thal_VL_L
Vermis_10,0.6279068046240641,0.30485754197955356,-0.1071039360421075,0.6061489588156501,-0.4336293760821393,-0.034150663608441705,0.35217630824509577,-0.002753690754443317,0.716983988155047,-0.1084077313614749,-0.08385404643193867,0.4681623457147227,0.003958776916741615,-0.2114534084451236,-0.013664465113781565,-0.06078365229303068,-0.31463948762217325,0.3912009468863559,0.273846628309068,0.4170244284741588,-0.07383466860731619,0.02883997071496394,0.21305814213302335,0.10004590569115372,1.0,0.44483180791608473,0.02564352397682125,0.7330639640375297,0.119224979333982,0.665888977306658,0.21029547868662943,-0.2518619131303711,-0.2626969665963389,0.5215319197286521,-0.5192131281950677,0.3892375849839369,-0.036779613141328035,0.3578770264482408,-0.2857563516793319,0.1529392408679627,0.07015987775653448,-0.1580899538225555,0.39732067792424586,0.16336818939118808,0.5875875694390796,0.009414130154309376,0.12044277690462384,0.6070506563448657,0.023014959645332622,0.11577781193769388,0.007180250429917155,0.7006206645379556,0.7254859754844651,-0.059205177764458536,0.1495205032154785,0.14655102722518054,0.4571540737888675,0.041503732706295114,0.37593524505868386,0.1359215005453547,0.17430005916837832,0.5910771283482538,0.4854388572295863,-0.20106783438587292,0.3327738919040917,0.69431377137565,0.29788981800319747,-0.06629423014160099,0.3577516865306925,0.24376844981813345,-0.07759703629898063,-0.00729702023622641,0.32534830722351227,-0.22007237598766485,-0.07415969738623823,-0.1472224419553581,0.6697583961889549,0.11637946960853103,-0.124649692447229,0.48651039184512646,0.7294319670637113,0.5431954373263022,-0.0038825380426771748,0.1652973978626893,-0.43382097219691806,0.1813813245806829,-0.5314075941409686,0.3442608229898825,0.031059095784604362,0.27855732762530666,0.662350824673155,0.4559926726427398,0.38715210711855347,-0.04190007629753945,0.05287055665364078,0.4306975544190094,0.7153310579239247,-0.08919080249716804,0.4410597519119006,0.1264256128757977
N_Acc_R,0.46224801905363117,0.07832351237176405,-0.25074250424473543,0.22153450056160195,-0.20473096639832078,-0.07400539282851311,0.6101031188788861,0.08129522092206781,0.3969935482576353,0.014490960779520907,0.0912250647158176,0.3019350350581327,0.21106782200962068,0.024129857506960003,0.16960230587773942,0.008022233346516755,-0.04255172958891955,0.2981855208393474,0.13231616960653617,0.6596488868901162,0.10650166094698771,0.2764302171757672,0.32615598076408414,0.1997477855567726,0.44483180791608473,1.0,0.3093339187124125,0.2950579973246044,0.3210845325691474,0.48880564287687206,0.37465244250864976,-0.16124644581943368,-0.20721492443351647,0.6405373903859589,-0.1581140827587475,0.295207334582293,-0.1360797601807241,-0.005828030257250437,-0.1639500979804635,0.17054917438931086,0.10298411857383925,0.2164267865541661,0.18925333115206633,0.38587069726565665,0.33889471620071365,0.18724800073246836,0.027211544767952504,0.45684497745997193,-0.09820061066794901,0.5893283615779469,-0.26643794402743176,0.5745239939613371,0.37464486068454894,0.13589547296709753,0.5508478596644109,-0.2530330522791616,0.29200517599400083,0.02906142634986796,0.19246387686816674,0.3483038689266836,0.3244142571860034,0.5875916317331763,0.48296196427945853,-0.036003686414987426,0.40574223598058984,0.3992244037787997,0.36253247066410726,-0.08706893518494703,0.5322891491949174,0.40232946004879516,0.3020312441970032,0.18305709389249503,0.39480267251288864,0.13159741260827473,0.19665474208194084,0.054740556427071464,0.5688415144772226,-0.04738342102614106,-0.02411963534245879,0.10147404064859204,0.31768384156612495,0.2439100199817287,0.4092155769012427,-0.3005539617019804,-0.5513926183511199,0.21588337978860994,-0.15949975103085892,0.42743804324692747,0.11599502895918037,0.24772992892330145,0.5604105679422958,0.47214006137712083,0.5448698387041675,0.22250330458044718,0.13893981625898577,0.35341601171567094,0.6376854979105715,0.053930921688751375,0.30699558451261416,0.16028638757949598
Putamen_L,0.30361539879018634,0.07019539205073816,-0.19575389551902841,0.10478461836480855,0.42336474935814844,0.2630772746150983,0.32049322732323704,0.48665708548695574,0.255641730713271,0.6236063314204773,0.6610973762878786,0.030114195228515085,0.7280693020258733,0.3623717438802634,0.638496067531924,-0.19234724468244835,0.4608949812058386,0.44274836649838817,0.5760986810114722,0.44909829900447745,0.48144316906792567,0.2768907819637645,0.6175585006654823,-0.08051378411159593,0.02564352397682125,0.3093339187124125,1.0,-0.05697523242256493,0.691341348396046,0.3217139031432907,0.692926700629786,0.45048641028472214,0.395187928070482,0.3790816113378847,0.01952355273749718,0.3692878875100196,-0.10391385248384513,0.3893987207111691,0.31619048945696526,0.6298862081495606,0.37686685827106486,0.003029255457546152,0.25916673158154047,0.586957694424608,0.17837998518707382,0.5355107046722687,0.000604380810525654,0.38787020254792925,0.09277494291845699,0.42828815842100043,0.3266894780339142,0.3269161392665992,-0.243401276229723,0.6016289374873166,0.6188576003972919,0.04290072605861356,0.5210812030891476,0.2213919949942793,0.3426808052110724,0.2121170293130927,0.5164216076273871,0.5439975105590037,0.601731432331849,0.5900668582775946,0.09896334294912176,-0.06100529427970323,-0.1341914349506525,0.4580839198880468,0.2691256501533035,0.5127584379679122,0.6575431487378576,0.647123245239823,0.6077144044742872,0.5020805070217956,0.6095191185761035,0.6433432348013993,0.4917199282732716,0.5609452215414511,0.5303095833606808,-0.26123478457821286,-0.2520208412870921,-0.3127543582321957,0.30038725650562736,0.025376433068396608,0.20021809084440317,0.1518295509328551,0.3863507855880702,0.1311679181667331,0.3792095129205577,0.6527885448110018,0.1060632522790136,0.39034194891269897,0.46399869565916924,0.6993629950038456,0.28805030239036683,0.0961136539466112,0.24767783701994414,0.5758153875788986,0.30092040038330403,0.5297365562958851
Temporal_Pole_Sup_L,0.5018636903419342,0.32944880628581097,-0.13418101199822638,0.2469193579889503,-0.3583796029576344,-0.056080973068903375,0.1873955391990143,0.032713355351289955,0.5427553072631522,-0.3063038302172158,-0.24683783972760145,0.4939180422166142,-0.08551340778864285,-0.384254958029117,-0.2183517392503373,-0.11378379602191138,-0.500827026880353,0.35295198801436284,0.23277970205951778,0.20080601972664117,-0.2541760171379569,0.01106898363504274,0.11483761131345031,-0.08769309307036577,0.7330639640375297,0.2950579973246044,-0.05697523242256493,1.0,0.00365645420546226,0.5725300834832447,0.0510006307391055,-0.23973991307057113,-0.3537884402230254,0.46775155711550215,-0.6401762337250907,0.3860203588346404,-0.012943301652741157,0.3188386914752577,-0.40530890151398663,-0.07430735898304847,-0.10687905166460142,-0.4432112704974912,0.2343673261303124,-0.04942585824153005,0.5020576330007585,-0.17941572783341603,0.20085506029335615,0.46984740120601914,-0.05018596430558822,-0.06622300342917246,-0.0328765495599581,0.7373512638464809,0.7991109132688693,-0.29285222946398815,-0.013745013134356792,0.10510114133496289,0.314921793305055,-0.12584584427194948,0.22974117581564626,-0.02319237040090415,-0.013834775385853336,0.4586334397725458,0.3439248566271221,-0.4099921839344635,0.18298586321634058,0.7433070496122406,0.2728235926571735,-0.0461811396579778,0.34568631994342375,0.2686237786897783,-0.1788463648894149,-0.13693573433530776,0.23840095355013366,-0.23775428898160103,-0.24731931771804636,-0.39155360829918756,0.4714008468046983,-0.2096677344724611,-0.0724962884110909,0.4236780512750256,0.7789200172368563,0.6786146971920107,-0.24590595594374015,0.2967417819464595,-0.4831570532342064,-0.03337408116045837,-0.5770585877639297,0.3207077045647591,-0.20293344396790358,0.04116624124301776,0.7469680832805471,0.28625447799141246,0.17827850893466912,-0.20981376973519306,0.104839359904668,0.32609702441025684,0.6384730810863003,-0.3092121877630063,0.47998063649654565,-0.07088801178109175
Heschl_R,0.44083000708481473,0.13964699929043514,-0.2537021033107052,0.2592786730836295,0.3511090825233438,0.21851125746132358,0.48183271321178306,0.5592079318318417,0.40325473838449505,0.6353652487535404,0.7158485070175038,0.08562151887105349,0.6851816610275819,0.23077786122816668,0.569363982452509,-0.1376589961452842,0.4753541859094209,0.483168292062579,0.6487513622681592,0.4631318873715972,0.3474641064810201,0.24112690852405108,0.46024965284406116,0.013526080630827017,0.119224979333982,0.3210845325691474,0.691341348396046,0.00365645420546226,1.0,0.46072030758147076,0.6743469406095005,0.5173498189077798,0.4120538306572042,0.38117447800530524,0.04985946127265837,0.4433587714263744,-0.1480149851416416,0.43004494851640335,0.12765705987286743,0.6079156107317136,0.3792254460733266,0.13975875047273945,0.27334821155451117,0.5255000756069963,0.47896093549430896,0.3887442522139649,-0.0316661399951356,0.4942218285736449,0.1414968543600129,0.36524684912990435,0.2626695978529975,0.4156973587643695,-0.06002144455872606,0.47752421288011415,0.7417997400791829,-0.00673120328479485,0.6023593308136727,0.1572038807141123,0.3782807308628403,0.19133040978462393,0.42594729282917126,0.5503015259084929,0.7076640008115855,0.6068767771325407,0.2157437888246711,0.14585249327965707,0.0027841410703276057,0.5123191143817803,0.21807940899843858,0.5007250307312365,0.7289509107175992,0.6838930442316562,0.7264961288384253,0.32737170006002175,0.684130847092226,0.701053516853313,0.5938123198920484,0.5288435257807973,0.5090035625187659,-0.16051347406798327,-0.042752119944973,-0.22313075767255908,0.38012850123586606,-0.0504607639512703,0.10452238196319673,0.22564209362421592,0.25815349069746524,0.3331428871073523,0.268630456209952,0.6265715111777009,0.14621240018979492,0.5789677405960664,0.6288494393148475,0.7953131554190014,0.12940991612117533,0.1842154972042939,0.41537671027032375,0.5907983833512399,0.3646538901347759,0.4404160788728247
Cerebellum_3_L,0.7246156586441227,0.4287886825874119,-0.10181240322954246,0.3471180061840917,-0.012683216135999003,0.34697811477824453,0.5259796738303991,0.35644009564731505,0.7347850177280828,0.09818982731286761,0.2757941045716786,0.5429611809334092,0.3296550226033832,0.03143757194824965,0.09779711954060777,-0.04553447539721927,-0.021412726049129575,0.69105032231946,0.4072628885321419,0.540265557431664,0.3160037416571293,0.29830343122246455,0.33619275260095244,0.13360200741346623,0.665888977306658,0.48880564287687206,0.3217139031432907,0.5725300834832447,0.46072030758147076,1.0,0.5174925242838305,0.06289359547879715,-0.07920059576920052,0.4762699163703364,-0.4395254593122788,0.6150589564785445,-0.07154674666512,0.44012929999483014,-0.27664348992073723,0.24551928696738498,0.13281873785966836,0.006630219660349206,0.4626697638008289,0.21886083706619758,0.7467453736940298,0.16445844149845495,0.0774005874576876,0.7843960631999537,0.22606341515169884,0.31050651268747714,0.055738322120347475,0.7381411796356971,0.5652787589931008,0.1801257274869759,0.38176407745516155,0.035146141330199325,0.6732869984958381,-0.005424482033396905,0.4097191359786175,0.38617480434954743,0.2051227569977513,0.717600725259053,0.7890170714751624,-0.070349513519219,0.45134715557025645,0.48929927318121275,0.22251599219574839,0.23998195026725122,0.40573422919160457,0.4242831839480847,0.23988728775894316,0.4603288428226841,0.5675607905731996,-0.01949920761254666,0.35292838249232317,0.10112726788726656,0.6437354624744813,0.1180245141878992,0.22827568088241504,0.30725056619706337,0.5347969581778268,0.3179713964680105,0.14695438996322677,0.1662651780956854,-0.29527907377904994,0.21559142469785053,-0.23645614947960497,0.5993335759002423,0.04093744137252263,0.4267678786476831,0.5581720075312571,0.6577341501740738,0.5793689104170784,0.28799932550607393,0.267144440092496,0.5991830337515739,0.8191444086131152,0.21706749994075494,0.8150847725113408,0.3287634494184778
ACC_sup_L,0.40445093158052103,0.036181228609377704,-0.3369095982746411,0.32320742138566616,0.44618694339771126,0.19984454748951766,0.5237307717464303,0.41299687210804836,0.4825260451046249,0.6716790598329612,0.7643689121635672,0.12546673833957114,0.8426575608807553,0.5436729816765342,0.6243188514512208,-0.12021114105130502,0.5322827098030257,0.5593204091021211,0.6701544745254414,0.5358476557333349,0.5236713353181828,0.48566557006318956,0.6100080363448077,0.15382572270719722,0.21029547868662943,0.37465244250864976,0.692926700629786,0.0510006307391055,0.6743469406095005,0.5174925242838305,1.0,0.542792883863853,0.47516118993719514,0.2669091561179774,0.061898407646816936,0.5252335120966672,0.028887505019500243,0.4103067978716575,0.16171188583403281,0.6351413817060001,0.43788838578215505,0.14661453035828353,0.36297602359887227,0.5744559684406316,0.353816573972934,0.3477859445723048,0.04345754250081877,0.5633193950923164,0.3952516343482333,0.46576622531577666,0.21770256308649902,0.5392054434300715,-0.09871356616043714,0.7859653161524287,0.5480256056548449,0.17182608157716314,0.658776847184806,0.19370662861909266,0.41673924563448755,0.1919726104019279,0.39027784768442647,0.5644107848632166,0.6686682821017234,0.6156926078910578,0.41266493300701923,0.04925770761206505,-0.0595483936459742,0.5421320897447495,0.49299878661389607,0.4936811979833046,0.593986443657503,0.709614931556937,0.6963613200561639,0.4473726885098585,0.6658526902914269,0.6961026439210585,0.5675732698280397,0.5502915286291529,0.5916621499980801,-0.02089906015032962,-0.12446412543307583,-0.24295756461495016,0.5832785842753515,0.006009200120496698,0.15777645754531358,0.46061722646604986,0.34854664696864607,0.11043897503686025,0.5012082309648604,0.6621069377690519,0.2265796682831417,0.5923770072589999,0.5854674991698953,0.6026224400739664,0.2592953597751526,0.1218576853915772,0.387598114370036,0.5515315749139937,0.46826298489571017,0.6239313845635421
SupraMarginal_R,-0.04411556334347265,0.14076163612821443,0.017296120054357118,0.04339827830561556,0.875707643497199,0.20882137106045248,0.017810726519466615,0.4229791948817864,0.013032856495996878,0.7400588354407671,0.8552265951136621,-0.17683065451679927,0.6201230350378861,0.2551950130012911,0.3770203595184408,-0.21568919098592892,0.615733107650895,0.3274008702960139,0.6620731629055329,-0.12569165167515728,0.5320144691448677,0.24560219652690596,0.11062271658514237,-0.051588292979582874,-0.2518619131303711,-0.16124644581943368,0.45048641028472214,-0.23973991307057113,0.5173498189077798,0.06289359547879715,0.542792883863853,1.0,0.5347241848235127,-0.08140926043628913,0.17806131302801984,0.20598766032668875,-0.039501205117302575,0.38242936348140005,0.32684061641520146,0.46212374650212124,0.24155354823894273,0.1552476113228284,-0.08180860687474933,0.1870785089394595,0.16052517100929514,0.3231527273986917,-0.042077046167361604,0.24027012237704548,0.29149954904502845,0.13741884795498285,0.13291911516599897,0.11619873452878576,-0.40648798691070004,0.6142342092114949,0.23024798088796986,-0.014592903841814966,0.431045898259281,0.30869267609829154,0.29178885661497767,-0.1743681815288748,0.27140032572953954,0.18802124196465997,0.25461411696813097,0.7145012152933701,0.12128323646683817,-0.17202436165783277,-0.1679562116403696,0.8182047315098838,-0.14667078263245129,0.2273318652332316,0.5174714440522387,0.7167089628111444,0.5050725388337928,0.49204304326162096,0.5900782694681548,0.6548708549998684,0.058786670281989827,0.3949766436271306,0.8815289661297272,-0.2232010540597019,-0.35162558111727515,-0.37403783306365646,0.32784620204896137,0.08157369577072655,0.6130191213322435,0.08316961950156714,0.6682202357131414,-0.25313171677801194,0.10591498737325727,0.45495185860248544,-0.3167732519828916,0.3377396438714172,0.2459702451970499,0.45834231103178524,0.18613484413909592,-0.16020506615445962,-0.15890874627750046,0.5651085464723694,0.21897986410934933,0.41106102280418555
Thal_LP_R,-0.06532605160847932,0.010318276922725904,-0.16639979585120304,0.11770243640533087,0.48544664406080945,0.12852150781387478,0.14337306760775248,0.3115099060650328,0.051248623984614196,0.571542185014156,0.5743278373745894,-0.2504240712535702,0.4786265075625091,0.39964583343540283,0.467947962130898,-0.11185396537878427,0.6073907866995065,0.14897291064469462,0.35145974051116663,0.05435470754557871,0.35469808647329404,0.10426347810549454,0.20629755784985523,0.05690268321870288,-0.2626969665963389,-0.20721492443351647,0.395187928070482,-0.3537884402230254,0.4120538306572042,-0.07920059576920052,0.47516118993719514,0.5347241848235127,1.0,-0.20296945187972368,0.29735109537101484,0.06764001185925395,-0.07936161420755788,0.24044819787571073,0.2934293127349717,0.6044075482227348,0.2762212094985084,0.15018641023883508,-0.0025610299831999093,0.321235861200836,0.03241122263141059,0.25564128084988036,-0.03958218315865776,0.1374595649165989,0.4088501963511233,0.17472335086549726,0.37407464563501114,-0.0682172680534018,-0.4548344625143742,0.5302619675903247,0.2322309418256662,0.23448188135816309,0.3176489755904038,0.21037138751591994,0.23370319515602503,-0.11597259533718972,0.2569149279645475,-0.009134453893155332,0.19342141169116062,0.6187298225265044,0.05728240559325604,-0.3111431675251005,-0.22367845601964315,0.4447253396435802,0.02594446125145385,0.18199049012628157,0.4415293420238949,0.4666037884438154,0.33575631074621737,0.3335324604557814,0.517887565661892,0.5657823021276137,0.06724820671821405,0.5120071780582404,0.44010588799569533,-0.12191928957851478,-0.4317214630992284,-0.4341811487811705,0.3295139754997327,0.02970379645446812,0.5101645725250231,0.36226548497872013,0.48485511449788865,-0.2779183467788557,0.3351111800368386,0.4066176431849329,-0.2664181967508797,0.1327940726554288,0.13120077730155694,0.4853554295577849,0.024372527514538417,-0.11266650610877213,-0.1762268823020927,0.5300591052116129,0.004730362434913018,0.4763434672007317
SN_pr_L,0.5935823744425456,0.17343184932256692,-0.1483818171648669,0.2884392546720706,-0.192266344015348,-0.08276975968594885,0.35551847960892174,0.1608678695854548,0.5067115911171421,0.06879435242780164,0.1085060084077995,0.37285109192956783,0.1820402217553883,-0.16088347790378227,0.1425256958648203,-0.166302627095128,-0.0790650242402348,0.4155648671970333,0.3399443589518445,0.4768657518466479,0.07535173437986036,0.11189060224633356,0.33402154870022116,-0.2153186317771783,0.5215319197286521,0.6405373903859589,0.3790816113378847,0.46775155711550215,0.38117447800530524,0.4762699163703364,0.2669091561179774,-0.08140926043628913,-0.20296945187972368,1.0,-0.3346551959846441,0.3953490739954868,-0.14007980663920347,0.25796256437490184,-0.1400240664428,0.15555732394360935,0.13867236585698592,-0.09303799307605363,0.22531316886228556,0.26337899030952994,0.4352751027097144,0.22831482864106814,0.12428145764450171,0.49404846641598044,-0.2750764793272558,0.2691127469445297,-0.18872738836319214,0.6021955946275372,0.46282557060337837,0.023883114145205473,0.46402770537200005,-0.22422901546208845,0.38606782348562724,0.03783861052917482,0.3896153142419998,0.24969651306881166,0.3369653196331946,0.6289000565376254,0.5219548628938621,-0.04445116054986202,0.20736189725959145,0.5034489512676805,0.32809637061217756,0.08149970903086629,0.3299229501507874,0.397191178316057,0.29382519437517474,0.20532593050155812,0.4598362798665984,0.16976912940074204,0.13917117212455352,0.09999340525656891,0.6389988273401841,0.012152116508871585,0.06916447738042765,-0.001231069737028586,0.48039639493459163,0.35791678814019945,0.06241249276228659,-0.1779419790913467,-0.35827571636031424,-0.12355684629090674,-0.24924310983989717,0.4710982282188679,-0.048530756069794026,0.388002882848583,0.5387559129202552,0.47856330713185563,0.4955910585552473,0.2637491489580182,0.1482689967549964,0.26305431964249654,0.6361428431455556,0.08416695263690166,0.3703006999389635,0.13339614096678123
Frontal_Med_Orb_R,-0.3142329937595916,-0.3948238315515047,-0.04071877105711465,-0.12279464519852627,0.2023479231112451,-0.2840258940643683,-0.018552954226897483,-0.11890476365631301,-0.37841574899641645,0.19432634046218003,0.16331607467604037,-0.4529091634330552,0.19052157539975131,0.28718564782840594,0.22202173143141404,0.09892225716456425,0.3446404134042331,-0.258468198608976,-0.13411385342960644,-0.10741678223840007,0.15001245479413744,0.18356470293088697,-0.026471728361447202,0.1726680659109466,-0.5192131281950677,-0.1581140827587475,0.01952355273749718,-0.6401762337250907,0.04985946127265837,-0.4395254593122788,0.061898407646816936,0.17806131302801984,0.29735109537101484,-0.3346551959846441,1.0,-0.32344078743888033,-0.03230725856008387,-0.35566376210524586,0.2541024510255365,0.028662979725343367,0.06071596115438847,0.32714322730134365,-0.20476889394864756,0.06202485498774986,-0.3241571519647625,0.0029848157158740116,-0.26261309533246785,-0.39690602798693014,0.050513020333585734,0.10566822958106224,-0.0585986778602867,-0.3825455040919331,-0.4855926896312145,0.2709663334721346,0.07233836727615596,-0.12836262771858434,-0.27698802264075256,0.07998743989234972,-0.2664310757075852,-0.10080663918879963,-0.014928432747763443,-0.37164468788116684,-0.2226512671671753,0.30482518795448166,-0.010528323743914934,-0.5435107049245159,-0.0658310623652005,-0.04777347971301498,-0.10709635056821934,-0.209285844734049,0.2049080132028337,0.06479942378149985,-0.11854368560719958,0.1690510719890818,0.15832496493632528,0.3270430828118962,-0.289208872008167,0.17901257919346325,-0.014955425178656893,-0.21569481338771757,-0.4915674971427811,-0.5168327577519882,0.32238373796575165,-0.3586301236217481,0.3071156078468185,0.12732482930151728,0.3926670995115724,-0.22286435884561825,0.1685160914529263,-0.07950552136084113,-0.46932377297164635,-0.20788269657393402,-0.09404911948947292,0.2510913719180552,-0.13241373063829215,-0.3517680972239329,-0.38637722004041963,0.12178729158279576,-0.46678385340676287,0.04104601941076192
Thal_AV_L,0.5388127565795098,0.19040554269220286,-0.16881405477654407,0.32990702347586054,0.08479605681640033,0.2740388733723665,0.3499196137784729,0.30245318096036483,0.5672444069733242,0.27272598171844176,0.347184161306439,0.3035004634546803,0.3938369848192565,0.165224406892127,0.22035707511413896,-0.13292673595952134,0.10713572585032548,0.5923063870700321,0.5285514157289268,0.3686973332071862,0.2505385246590917,0.12238469096581822,0.37455427752689435,-0.014989855564064552,0.3892375849839369,0.295207334582293,0.3692878875100196,0.3860203588346404,0.4433587714263744,0.6150589564785445,0.5252335120966672,0.20598766032668875,0.06764001185925395,0.3953490739954868,-0.32344078743888033,1.0,-0.03375169051427506,0.4205942501429514,-0.16119201900526348,0.3492559032117209,0.1597073146518472,-0.08663741144788573,0.38092009116839814,0.2895141361004305,0.4331429807345344,0.23854997635880731,0.12780549784658612,0.5335516078934559,0.25377387917118654,0.24447522975226776,0.11857335397523133,0.521214355019295,0.23902485665376322,0.3010826003380292,0.3335272536831196,0.1754937292892964,0.5469083651644161,0.0525957683121127,0.5060864018154649,0.285268820864439,0.2266302772336056,0.5658426192744072,0.6245220416704371,0.183280869571931,0.16175696743249154,0.3108037314862338,0.0720076668459672,0.2975654013070818,0.3266412471140756,0.40277576536755916,0.3081240516278657,0.3944737333914408,0.5021224829203046,0.19546677922961972,0.31223772666702604,0.28329563609062186,0.5003903336399498,0.22027120303415984,0.2990263564758147,0.15579411432570606,0.25553761080953535,0.1556917034651311,0.1605669747548545,0.034803202011996055,-0.038291794184163036,0.15453828923412477,0.00982667630998211,0.41965444724689194,0.15174986163409418,0.4543642243411375,0.3811102417730561,0.5620627609228054,0.4993169483487928,0.33242813905383556,0.2245976934105521,0.30577259152274827,0.534010627872726,0.21508931139920134,0.6292307760013586,0.3628047462370567
OFCant_L,-0.08589730241504993,-0.03313255026609752,0.05156547866151303,-0.1318833294139143,0.03111905166319152,0.08354532728440964,-0.04872021873802482,-0.07270688019727657,-0.05962537740487703,-0.05099287187682267,-0.04872784686776432,0.16719932607727472,-0.013125049327086052,0.22409758521134054,0.035763434926906944,0.23138863684123817,-0.16935034698493065,0.07534582387184303,-0.1863205492049832,0.00030265844191601406,0.03667232043718714,0.22192818090519503,0.06396582523210743,-0.014567502964557139,-0.036779613141328035,-0.1360797601807241,-0.10391385248384513,-0.012943301652741157,-0.1480149851416416,-0.07154674666512,0.028887505019500243,-0.039501205117302575,-0.07936161420755788,-0.14007980663920347,-0.03230725856008387,-0.03375169051427506,1.0,-0.1060025854433935,0.06309569516999672,-0.1668466243158448,-0.09091360380611106,-0.0014447753863171388,-0.07619025767412223,-0.047849938656054566,-0.09434070433026538,-0.22015245722076796,-0.053547804590584606,-0.09690181138393134,0.003155236579510388,-0.08028042344448472,-0.037029571591729635,0.028242960469097043,0.017901972112952174,0.06294952662996504,-0.17447463945000008,0.07716882104938247,-0.021007623066219835,-0.00942573538342305,-0.16341323076977937,0.08730939944723383,-0.18153007285426903,-0.08021422964622042,-0.10203924141169302,-0.10177948623904871,0.17544636558916976,0.021290979189366788,-0.11854040761230226,0.03211734619750957,0.11781728426412777,-0.04794274945975052,-0.13279823123131823,-0.034537558485724,-0.1077604206726861,-0.004747744685689026,-0.04225731397463312,-0.03450396289273882,-0.102113998190063,-0.1385163772961174,0.013722719517264224,0.030993501234453248,-0.007123649612020233,-0.10500975988643899,0.08973264394498988,0.14855412946889265,-0.10195350366436183,0.058110798630251204,-0.027843173582578817,-0.033655619879375695,0.03735669177842494,-0.07913815051091118,-0.025005555404889454,-0.022111031202663018,-0.044283976417861144,-0.1689047531791786,0.22641909965266482,0.0568825628522825,-0.053534419502172685,-0.03504227682348613,0.09804240014832206,-0.13277143296102023
Red_N_R,0.4242474109559774,0.3506104570860166,0.09896607529818824,0.3803885274219868,0.20423323444026775,0.2981745708640593,0.27198411270746237,0.39483817762818546,0.568275051768886,0.39020389520266174,0.44936007375335607,0.11922269534535024,0.2838124260097351,-0.07239191713991347,0.32405840629874677,-0.2313129874973526,0.24266218275982782,0.3950337876990436,0.5689683764676092,0.20552518221647265,0.14547498355257943,-0.03161051377996255,0.2057121003263312,-0.014777878224710007,0.3578770264482408,-0.005828030257250437,0.3893987207111691,0.3188386914752577,0.43004494851640335,0.44012929999483014,0.4103067978716575,0.38242936348140005,0.24044819787571073,0.25796256437490184,-0.35566376210524586,0.4205942501429514,-0.1060025854433935,1.0,-0.04119246850335632,0.5050520183120001,0.09281015522569946,-0.05886081416729576,0.18839327442151332,0.19591845590632007,0.4821252773218394,0.3286768444139558,0.12645920757435636,0.47931267306229797,0.40736445097622276,0.1365670075350488,0.342743608660871,0.4124863798658886,0.21913903571722015,0.23668464408352333,0.20771457907029772,0.22140076266880238,0.5808110101752807,0.1231800504858977,0.5456164830203944,-0.03604622461321219,0.357069144455189,0.40593185155080147,0.5640551859855045,0.26112353753897144,0.1885600910588797,0.2551166633795582,0.05937880302933645,0.5268463122302705,0.10541305671386744,0.3103550398122271,0.3746879477443656,0.4080317917620502,0.5447572565600695,0.18430604082276542,0.2989569618010994,0.27641939918537783,0.4894132981328334,0.36746647564398055,0.4727300644825345,0.28301768888036827,0.2701889250335932,0.18497107247309552,-0.00611194740707674,0.288313275178128,0.19915857260475775,0.15286442990432048,-0.061442611314236374,0.09369329223317983,0.0010510794064884,0.49950099003915877,0.2152790676090985,0.4596638701622907,0.41272675340515685,0.3678748325357672,0.07083231697392839,0.20144499051356354,0.38082346833494635,0.3556665179683384,0.3836137385289994,0.4986127468100071
