,Fusiform_R,ACC_pre_L,OFClat_R,Temporal_Pole_Sup_R,Thal_VL_R,Thal_MGN_L,Thal_VA_L,Lingual_R,Temporal_Sup_L,Frontal_Sup_Medial_R,Cerebellum_9_L,Thal_IL_R,Supp_Motor_Area_R,OFCpost_L,Frontal_Sup_2_L,Thal_MDl_R,Thal_MDm_R,Vermis_6,Calcarine_R,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Cerebellum_10_L,Cerebellum_8_R,Vermis_9,Angular_L,Postcentral_L,Raphe_M,Hippocampus_R,Cerebellum_Crus2_R,Caudate_L,Thal_AV_R,Thal_VA_R,OFCmed_L,Cerebellum_9_R,Putamen_R,Frontal_Med_Orb_L,Paracentral_Lobule_L,Hippocampus_L,Thal_PuI_R,Postcentral_R,SN_pr_L,Thal_LGN_L,Red_N_R,Heschl_R,Frontal_Inf_Tri_L,Precentral_R,Calcarine_L,Putamen_L,Thal_VL_L,Cerebellum_Crus1_L,Thal_PuL_L,Temporal_Mid_L,Cerebellum_7b_R,Vermis_1_2,ACC_sup_L,Thal_VPL_L,Paracentral_Lobule_R,N_Acc_L,Insula_R,Cerebellum_Crus1_R,SN_pc_L,Thal_AV_L,Supp_Motor_Area_L,Thal_PuM_L,Precuneus_L,Occipital_Sup_R,OFCant_R,Frontal_Inf_Orb_2_L,Pallidum_R,Frontal_Med_Orb_R,Olfactory_R,Thal_MDl_L,Frontal_Sup_2_R,Rolandic_Oper_R,OFClat_L,Temporal_Mid_R,Temporal_Pole_Sup_L,Occipital_Sup_L,Frontal_Sup_Medial_L,SupraMarginal_L
Cerebellum_9_L,-0.08408650151971918,0.13195593444034492,-0.013413880651441378,-0.03680651631790583,-0.016687480118864742,0.2728628667587674,0.18778349507156297,0.31031894147544453,0.49855498987815444,0.04641036758984849,1.0,0.14773933729593722,0.42938747094795526,0.34892048297510003,0.212850629760643,-0.12265948927409474,0.30992406810325157,0.6910209120738766,0.1165190855901277,0.18723349189610533,0.41293562067137457,0.27467429676770333,0.06582601568813612,0.41658346711525374,0.006573562632234885,-0.19650737580963373,0.1976740204872019,0.03969445218295172,-0.3630834105145146,0.344683065258857,-0.24359155697302864,0.11085783595217194,-0.3504558631282495,0.4429372620718427,-0.27770983013609213,0.028507937776965617,-0.13751655014138142,0.3182244478741066,-0.04275658172939624,-0.02336617282334095,0.4256623146921473,-0.2554727385756313,0.34019757348752466,0.017846900750334124,0.3087034054918897,0.09237674349475973,0.5295952471359111,-0.15903604866077273,0.045337945327225425,0.24519290829860202,0.2375716866573752,0.6588941539668468,0.010871115939641237,0.29482746035407614,0.00014627037163623008,0.3899966478214467,-0.08421656875799084,0.06733547172344476,-0.23860792276163023,-0.13139134061978072,0.484616733134091,0.242957617947686,0.17719481260015857,0.0710883869158999,-0.161699927463351,-0.3118171451286277,0.26250060967986233,0.47777085075652254,-0.02846642301048625,-0.46619790284251467,-0.034861471689354065,-0.3637828969308415,0.34875816013132116,-0.21253147852241533,-0.18533172846704876,-0.24718747758180676,0.6644498084599074,0.4517271016341738,-0.26295971347748864,0.29274195039040957
Thal_IL_R,0.09224863620919262,0.25524593648938765,0.014515217499617622,0.11928399774475457,0.5164577768002658,0.13686399039552205,0.42403080056226844,0.3856160601878364,0.3385090296109662,0.224632291353355,0.14773933729593722,1.0,0.3501860596753537,0.4768624318007217,0.45292412859783765,0.20470824063839047,0.6097017678852562,-0.06720344505395427,0.2841060211413128,0.4343709671378502,0.6104869251809397,0.10702370928119677,0.03220231978796263,0.08559043822590767,0.4361240151503936,0.4636785222061535,0.4731059953111463,0.506642281406797,0.12673395642848925,0.6115603847754207,0.07653624356268514,0.6489725987033429,0.10307179249485225,0.17316680268681345,0.28505852600030834,0.09519533101278968,0.4722496702900572,0.5715867138167708,0.2397188484139344,0.37084397267851893,0.3477439277054432,0.4135137965053898,0.2796549629290979,0.3717868072278293,0.5861916227525352,0.4036730712824476,0.3657523859945106,0.3598434841752721,0.6921043015125803,0.2609866497680157,0.34835966824022685,0.21010387080251997,0.12087673013973908,0.3027740696081627,0.4635082024337029,0.44952143585617166,0.5138203490052123,0.33555977855773766,0.26761270444861446,0.34891706121099586,0.418363021439547,0.4389233370558562,0.472114325955074,0.6231246946523274,0.4759138820843203,0.3258543438248717,0.21185131570407634,0.2809353747235575,0.4158660145613088,-0.06737716986783338,0.40295418014822776,0.11084599863362145,0.5033608428817438,0.34669247422433613,0.14001447094641786,0.21672061540246834,0.0006565461414648809,0.29939737609499806,0.25148129823066273,0.3229378246241939
Supp_Motor_Area_R,0.44668732363115166,0.46063678682433573,0.2618356125248761,0.126872631068742,0.4549793784079041,0.22633585524669592,0.6480690184429507,0.6689796360360902,0.7828256196618593,0.6750255968203557,0.42938747094795526,0.3501860596753537,1.0,0.4344068372365284,0.8771838140421993,0.44463983013968755,0.4752963379868271,0.5144468635244174,0.4749282202314649,0.7640030553334932,0.7466895430071083,0.06685592688800862,0.43995320608125627,0.18084676135598948,0.2561404950801272,0.4062756799810156,0.3080573313427948,0.5384849146834485,0.13628486719790892,0.6680169619489317,-0.12881979842462296,0.40002241461175514,0.09491926682737051,0.5098523333480603,0.3999751738044465,-0.352434328451541,0.38147831926570486,0.8355201265307189,0.4507813250567504,0.34506272495616197,0.5757324276248957,0.22719431704095963,0.4974433966555385,0.6642053210898418,0.7570501275505596,0.3513229905682776,0.6457921975809697,0.5461611572588279,0.37820357388375214,0.4347072266804536,0.652153012830275,0.4901499454776188,0.3542492592926075,0.7542407192856456,0.7027152657145055,0.7051865041790266,0.5605560924549545,0.277303486692739,0.46458002815401184,0.14673487634513405,0.6882181921161058,0.6223009787843278,0.8126264792801469,0.37603976218551044,0.49228556392859324,0.14137012849302114,0.13182567913547327,0.5542107008007533,0.4441202740425524,-0.268080027637062,0.36632555520377846,-0.20239060634544145,0.8187068656184949,0.42175801602030105,0.3005611201924093,0.17967503989348246,0.4851340268446315,0.2477124769252999,0.5697066695726981,0.5004706813590528
OFCpost_L,-0.08492188239826808,0.39853764038059625,-0.20919257664129112,-0.07270510836797964,0.2272844337203696,0.2770417089481047,0.3969505144397977,0.4226616776002716,0.5266113725739113,0.11164014131048798,0.34892048297510003,0.4768624318007217,0.4344068372365284,1.0,0.4730940811493279,0.016256095534528302,0.3177658283138305,0.2422700813227426,0.2676361161580104,0.5290913735694369,0.550115002831752,0.35050418421205226,-0.0789017363682677,0.40969019396407835,0.22963553673648077,0.13858684932132437,0.34931511704818635,0.34712126498708745,0.06829360972785498,0.5341098117338567,-0.12490544385627607,0.268387455574341,0.10515937457348738,0.20466511365861273,0.14775842373616646,-0.032068816679583584,0.25727422226008656,0.4590213412174524,0.1866649998951183,0.29969556657136875,0.20736189725959145,0.14784435577691393,0.1885600910588797,0.2157437888246711,0.5838834417259732,0.33178774016243373,0.49170808779306774,0.09896334294912176,0.3588808442681866,0.4690645580778694,0.13867535054618388,0.4357924077328577,0.3380048306559935,0.18016720270351003,0.41266493300701923,0.35701261439214116,0.38815101621337933,0.5733139631067786,-0.0016170184973901588,0.05094069855806862,0.43821558044751885,0.16175696743249154,0.4108428637649229,0.19256616060551712,0.3404686719905811,0.06743598477415769,0.4261695703067325,0.6387515170211346,0.3643951916476158,-0.010528323743914934,0.5303074912861169,-0.21317989613888422,0.4723224967965236,0.10086623698193785,0.4911407381205229,-0.09957330024317744,0.18298586321634058,0.4110253846190547,0.160545646196937,0.26573776719752545
Frontal_Sup_2_L,0.38098219865414296,0.4891842996755979,0.22343600536874916,0.08745604057512012,0.4618286576514726,0.18747751140860267,0.7083379047715385,0.6253219147582544,0.7815461380811607,0.6689824850322457,0.212850629760643,0.45292412859783765,0.8771838140421993,0.4730940811493279,1.0,0.4700050247243697,0.40982512346434796,0.3055279742192297,0.5134624278246221,0.823382670371305,0.7458523299639565,0.15152571758777927,0.3050301424920264,0.09366863092092152,0.3897363611598966,0.5623407720663607,0.31213705865052616,0.6769915810743483,0.17515352849561563,0.7525273740465511,-0.1064470710495158,0.44942035388404655,0.2361729052003696,0.40414122910505107,0.45436257522174883,-0.33246051572510227,0.4933432760141026,0.8629313875802084,0.512505820084233,0.3725365517156735,0.5679905227478261,0.3374452026282268,0.36998743890486124,0.7075810633701568,0.7899218989499993,0.3484243313222073,0.5741662406268534,0.6442031060292965,0.45590411098306133,0.4670387235980698,0.5295763843500227,0.4100023747812694,0.3178896618451048,0.6976841280552524,0.7318791149037422,0.6395588985204674,0.7024025890020046,0.3301098497421078,0.4803126671136745,0.27949252740867764,0.6859407545186196,0.5575679687838125,0.8181645750552403,0.43885874930271473,0.6300715934672731,0.22322414513086564,0.2084207872716224,0.5371415959242273,0.5494528209659821,-0.05489931215704331,0.487004986835569,-0.1581815521002397,0.8063122604116267,0.49521511267114277,0.4361611364009359,0.16997728561157655,0.2784577389572389,0.25936348816676624,0.6441373468967654,0.5857913081232398
Thal_MDl_R,0.6141540713027256,0.3600340908358599,0.3529177849353064,0.20337080019961065,0.6260634363431307,-0.05199050863941086,0.5316543477338609,0.3268107999607624,0.23982396542640722,0.5617087374019197,-0.12265948927409474,0.20470824063839047,0.44463983013968755,0.016256095534528302,0.4700050247243697,1.0,0.11877873436080881,0.1484275614923987,0.4183684659267927,0.4565296919735833,0.29432624707107835,-0.12074967107288498,0.3140486636204659,-0.07817187199342349,0.10747464093188773,0.39750204708606746,0.11361220089534646,0.4737871884386831,0.3203618739010811,0.35098770564357173,0.11842043371745624,0.3937517091218447,0.4279367235508981,0.18887684266057078,0.553995254380721,-0.3312431340077744,0.4328489460568125,0.3992118797683631,0.2105107407597434,0.17630708165097894,0.26337899030952994,0.23221160640858954,0.19591845590632007,0.5255000756069963,0.29941693234638556,0.164132017474585,0.0928725872334238,0.586957694424608,0.2981411711739268,-0.058245661273118504,0.34485291767602777,-0.09204437018477121,0.4322413359940632,0.5227964245880953,0.5744559684406316,0.2772914726554207,0.3106176771191817,0.09498454310976216,0.675106906234634,0.33907890558943277,0.23526913076007608,0.2895141361004305,0.5156661121679745,0.3871784106812969,0.4100786480022147,0.27590708805894426,-0.18820512635219508,0.016796763752504464,0.5268235651114348,0.06202485498774986,0.38328023357642177,-0.09650160909773153,0.42136435405928374,0.5695872164727579,0.16173450735179315,0.5343625524173657,-0.04942585824153005,-0.23292348731693638,0.5406046097657627,0.03851377452941715
Thal_MDm_R,0.2480058985656003,0.21563567302586314,0.0020341218522967005,0.15824873933263114,0.5784684530710287,0.29628086265109466,0.26586665362745054,0.37056799141179736,0.30686143109593095,0.21624395950512346,0.30992406810325157,0.6097017678852562,0.4752963379868271,0.3177658283138305,0.40982512346434796,0.11877873436080881,1.0,0.1389065900751634,0.17824170143617243,0.4045390110473374,0.5974913101750396,0.1406007242403144,0.11980218979559817,0.1426454857059602,0.15867007907218722,0.33781432083517515,0.29625071419800847,0.3820717294635461,-0.002329986990595032,0.39424364288508545,-0.0072504885312518865,0.605639011801778,0.04332290227281199,0.20388581822762045,0.22285277621830013,0.016616103538451683,0.4391661045804661,0.5304885878003939,0.3993516725335225,0.4389676222606478,0.3896153142419998,0.3170456511026838,0.5456164830203944,0.3782807308628403,0.6105723795427849,0.4975444498998563,0.38962665983729994,0.3426808052110724,0.7108988740246526,0.1796258288518442,0.5808307823150518,0.21106809179156855,0.06946193021467677,0.3473565411144814,0.41673924563448755,0.6369185884162376,0.46779822695770445,0.25871908303144736,0.18124916121833493,0.1508055434121139,0.47021250133668285,0.5060864018154649,0.5353174046725273,0.5495146542203211,0.37465987572401094,0.25580138529245694,0.22208567305493798,0.24103415720109425,0.3948743064088118,-0.2664310757075852,0.1501109692685144,0.32299416993308705,0.5763961847856481,0.29530453990657446,0.01075765562860651,0.24311638192089785,0.22974117581564626,0.16834052535306776,0.2883497622417858,0.17523392638857663
Vermis_6,-0.007954029763477324,0.15876276553214916,0.07262042037725457,-0.05579407806379591,-0.03296704661148913,0.38097603203291447,0.2649843412993119,0.43671248754802017,0.6260810129919414,0.08024098984154529,0.6910209120738766,-0.06720344505395427,0.5144468635244174,0.2422700813227426,0.3055279742192297,0.1484275614923987,0.1389065900751634,1.0,0.241391758789593,0.19113233749095446,0.3942313927953625,0.16869114973693108,0.2967687038253992,0.4019145628517155,-0.08870479258292924,-0.2049407931161845,0.264515263702974,0.005973455985356283,-0.3931526738062951,0.38088431419235985,-0.3388579514617382,0.058793479293151825,-0.23691483402117725,0.4895142190204971,-0.239057216885996,-0.11628149375732001,-0.1587228765161206,0.3500679874920341,0.050011382707212663,-0.05746048377917706,0.5034489512676805,-0.36821527578063024,0.2551166633795582,0.14585249327965707,0.2810484693886563,0.03242066844771274,0.5780697987591707,-0.06100529427970323,-0.15352195804034496,0.24509893025122131,0.20683797991389424,0.7091497695235467,0.11727608925599506,0.5575456555627579,0.04925770761206505,0.302703915585822,-0.04356074041360387,-0.02663896132794136,-0.1357454117987363,-0.16797707607326368,0.4808834934565887,0.3108037314862338,0.2608018596668549,0.003472536874140668,-0.1468553920864188,-0.351830002311555,0.31238251049905513,0.5078039328199105,-0.07426160501922363,-0.5435107049245159,-0.030337597264577385,-0.5648580909934912,0.35612358193986376,-0.1858122759957107,-0.07343863250035661,-0.2405764461838887,0.7433070496122406,0.3438288133126856,-0.1294011629384567,0.33327390738951973
Calcarine_R,0.5448730601922369,0.017804028208959072,0.04799053101555118,0.2478493836506352,0.3799592149878513,0.23868438307165846,0.3177173137023926,0.5926552788009413,0.369534710991536,0.1878512740660827,0.1165190855901277,0.2841060211413128,0.4749282202314649,0.2676361161580104,0.5134624278246221,0.4183684659267927,0.17824170143617243,0.241391758789593,1.0,0.46790559608673604,0.4700156960275305,0.20010325556530426,0.23692252043570725,0.0022056113252374903,0.08216702326618912,0.34496156205219186,0.06663074857267338,0.5244612522526677,0.017123004531290176,0.40513102024138387,0.01959670923442512,0.24357942829527873,0.3165985067055299,0.371402817757333,0.3670945178516259,-0.11745520168084132,0.4127349665577026,0.5238195351890049,0.1328061432000421,0.17429164697140143,0.2670236340165794,0.3234609972929022,0.20183771487398192,0.5438887623858004,0.3945582297947936,0.2412147074118262,0.6299446994053841,0.31226329561474125,0.33643216665196457,0.009619606674624276,0.3458504016101959,0.09391859448822311,0.23628928822632775,0.4701394682676885,0.42294205793709766,0.41518040095296344,0.42641640100547434,0.19161116696000724,0.4051846916544508,0.2999790481047563,0.35497564841682655,0.3005700126171481,0.6375107999480817,0.2719018888745736,0.47147480691286536,0.1937941733252348,0.06293896078264072,0.07500794299262367,0.3558146918806506,0.20624274541656476,0.3041085186771273,-0.005390231562420505,0.5154762240647827,0.5109031998362283,0.06865147151127332,0.326974195273534,-0.0951249940733981,0.28272791582951184,0.318248861069128,0.3302296639211028
Frontal_Mid_2_L,0.4520057889871171,0.4208412119126559,0.18054472020723797,0.2310897046287285,0.5362589115118075,0.0696887466982941,0.5802448311586654,0.5322391625356417,0.5499678714905084,0.6531206287934219,0.18723349189610533,0.4343709671378502,0.7640030553334932,0.5290913735694369,0.823382670371305,0.4565296919735833,0.4045390110473374,0.19113233749095446,0.46790559608673604,1.0,0.6782352885266032,0.2605489708037447,0.16409417010848054,0.06185386162813366,0.1955923566034289,0.4523182203639879,0.1486358118094182,0.6843205188069891,0.30676470924065946,0.6309413732788482,0.09702189957294804,0.49979569977781596,0.34497646990445874,0.23257752647390018,0.6277474509157398,-0.2900777604762683,0.5002665664853397,0.6775293789559698,0.4283229522318697,0.514186527694897,0.3951368800481427,0.4728285562571595,0.3693720454785244,0.6149786198465483,0.7595227122830025,0.4751840523664101,0.420089193795904,0.6006035107599937,0.525474618183115,0.30743919766515576,0.5494287870488311,0.15134586408807163,0.37976364959404524,0.5412265414727729,0.7881658862572498,0.677578153446576,0.6324040239914238,0.39159705210765294,0.496951923342401,0.39884583010368546,0.4709763576822849,0.39222205923295267,0.7725173031724551,0.46678474021446703,0.6215107858277364,0.39025488524881097,0.16628942430347834,0.5050888101914459,0.6609778560513934,0.11674246677449632,0.6353916117404397,0.0062220043461660105,0.8014285148003427,0.6031108744908384,0.4567699052118407,0.39972287452901006,0.12035534166590303,0.050119532623091996,0.683418543574746,0.21239379677845358
Frontal_Inf_Oper_L,0.253664702814661,0.273570408679132,0.0782110756071479,0.12938558774003617,0.4601509010747038,0.2962947303010847,0.5468542516300485,0.6031303202815292,0.6939167365579798,0.442681911533713,0.41293562067137457,0.6104869251809397,0.7466895430071083,0.550115002831752,0.7458523299639565,0.29432624707107835,0.5974913101750396,0.3942313927953625,0.4700156960275305,0.6782352885266032,1.0,0.14600559849597355,0.22399893042218455,0.17656390400284697,0.3727093136142901,0.5323343517736638,0.4263232573372458,0.638306026166992,0.018257631820410552,0.6535530298514775,-0.14027620132695545,0.5508890971369435,0.13671238791526127,0.3393327243738517,0.3681700517487429,-0.08490129106756479,0.5815110524598046,0.7998434511495613,0.5000762655504922,0.50294670585917,0.47856330713185563,0.3668093813986617,0.4596638701622907,0.5789677405960664,0.8731963518293965,0.5656435297129424,0.6134891821458671,0.39034194891269897,0.47374950053210485,0.37492920095100574,0.5545781295095263,0.3871233089092219,0.3021287539545084,0.5901607578131048,0.5923770072589999,0.6566687030747745,0.6521485315308886,0.41645393217918164,0.3643877761677082,0.15795367236926217,0.6710767045416082,0.5620627609228054,0.7997984919266932,0.5084233854951525,0.6126696360949293,0.2750347763656591,0.15424978344705725,0.48017607077838165,0.4762140952323302,-0.20788269657393402,0.5266497885893233,-0.0853583913944888,0.8300582560889108,0.4999029168665266,0.2709388676608752,0.19845356698450792,0.28625447799141246,0.37525305355702765,0.4125008413928322,0.5228206233181648
Cerebellum_10_L,-0.06725783669600459,-0.06656801601929489,-0.3580336378935257,0.12874632421862456,-0.007834224263134605,0.06497392321775014,0.004827799893394524,0.10284093720648158,0.1650323756314168,-0.12741284150421658,0.27467429676770333,0.10702370928119677,0.06685592688800862,0.35050418421205226,0.15152571758777927,-0.12074967107288498,0.1406007242403144,0.16869114973693108,0.20010325556530426,0.2605489708037447,0.14600559849597355,1.0,-0.3737848368467344,0.18498660449279697,-0.054742028296032925,-0.018263068439163796,-0.12027275588503823,0.29087887587419353,-0.3346775696198122,0.2189916724608256,0.03043128583221597,0.2702152515399916,0.14139767814413587,0.055878426174086164,-0.11913861137781723,0.1549821482598639,0.07073051644826436,0.052498602381445075,-0.007688682902914062,0.12007440367543301,0.19872641339361644,0.09189617881282587,0.02300405495494648,0.029176572960156247,0.18397869616972617,0.15624992656399675,0.13218007330012344,0.007047662511278044,0.14731579300522557,-0.002046081909225024,0.01570800272823139,0.17973174103537798,-0.04913296105904315,0.015669233028066522,-0.07813372486039558,0.18922924323257717,0.11852889688534007,0.10648498783371875,-0.29121132139933176,0.16271806113973497,0.0760329835881049,-0.12054824567285825,0.05430779503565974,0.08352364346255337,0.06413650982097095,-0.03347840910266131,0.43337960736250775,0.24607748322386042,0.21675470838314098,0.23852542505111285,0.1335176544837814,0.0010497634256391123,0.23783463804342295,-0.005650349225869724,0.07099395415214058,-0.03155262152728693,0.008398419531340606,0.23487961769525748,-0.12647769580040208,0.06350212914106136
Cerebellum_8_R,0.3740363980083843,0.20886285875774696,0.23901508592737847,0.02668543041103775,0.10108911532176551,0.029532973388364234,0.2823714411355304,0.34996027412223335,0.2700472739785333,0.332839418406201,0.06582601568813612,0.03220231978796263,0.43995320608125627,-0.0789017363682677,0.3050301424920264,0.3140486636204659,0.11980218979559817,0.2967687038253992,0.23692252043570725,0.16409417010848054,0.22399893042218455,-0.3737848368467344,1.0,0.062423625855798665,0.13557604793119954,0.2133094939929099,0.12466376073960217,-0.02260245916789687,0.3004804836484699,0.22796917487891086,-0.04815555488520051,0.008462476839291291,-0.0693753212141039,0.3590645569516358,0.2496389658735816,-0.25751546452235813,0.031868849051349846,0.3473663295247431,0.10140685673570109,-0.06900162034307247,0.22531316886228556,-0.018755248211478795,0.18839327442151332,0.27334821155451117,0.20518095718476484,-0.04278728203289009,0.26993509578114117,0.25916673158154047,0.08482436701521671,0.17249210152234443,0.2692411469397781,0.16507188212256188,0.20084751818788138,0.48793481768601743,0.36297602359887227,0.16906015530205878,0.13901222241342634,-0.0834975682338321,0.4473140979152268,-0.023766385204809736,0.2570817505950692,0.38092009116839814,0.28884318938797127,0.08684148848507069,0.11451201745609352,-0.04775361143805736,-0.14140039116914316,0.048382114498017575,0.039998317813930206,-0.20476889394864756,-0.006156598378886319,-0.14751795141518323,0.15459602217193466,0.20506263493262764,0.07137851832016454,0.08720168223579393,0.2343673261303124,0.03077943883646786,0.3105990589492123,0.24591283361494193
Vermis_9,-0.10568502296338737,0.22785090416183637,-0.19273233078149432,-0.20884354716722775,0.01582364817177289,0.28596704790093136,0.14784321544634407,0.16769972851655093,0.34303752217231465,-0.15567093791673622,0.41658346711525374,0.08559043822590767,0.18084676135598948,0.40969019396407835,0.09366863092092152,-0.07817187199342349,0.1426454857059602,0.4019145628517155,0.0022056113252374903,0.06185386162813366,0.17656390400284697,0.18498660449279697,0.062423625855798665,1.0,-0.015569415499038028,-0.29936637239318836,0.32542646685826593,-0.10824072111625456,-0.22317187432369995,0.03432461659634409,-0.3748419653418786,0.06375459060756208,-0.21807439246166344,0.19771035242723675,-0.1997687990659567,0.08822496327797111,-0.1568279897972907,0.17998841930671,0.04488969821074918,-0.10193182782263426,-0.001231069737028586,-0.311161837224097,0.28301768888036827,-0.16051347406798327,0.18481665994429106,-0.04458020080563633,0.3358914665606158,-0.26123478457821286,0.07925368457730422,0.3013078247998666,-0.12015319968270557,0.5226301576540444,0.24462411442735177,0.1015175201760299,-0.02089906015032962,0.07600633387844614,-0.1286332065975905,0.4479313900872667,-0.26475596741002105,-0.2818062046896623,0.3342091597623509,0.15579411432570606,0.003960336426139731,-0.2559439799106783,-0.17578106225515894,-0.3102529375078431,0.3843331822160967,0.34825363346248767,-0.06731685539067561,-0.21569481338771757,0.0005190570964977035,-0.2472421559712387,0.0877007969451458,-0.34090387989783383,0.12285715303465596,-0.35592854050565903,0.4236780512750256,0.45995491486345913,-0.21110205339795232,0.1256522221041678
Angular_L,-0.03772459529243397,0.2210725274460561,0.10679103198744276,-0.07942238804924551,0.08883343892297181,0.05383363871522072,0.38715504556805386,0.22397202418705398,0.33251603459853474,0.3415059252184155,0.006573562632234885,0.4361240151503936,0.2561404950801272,0.22963553673648077,0.3897363611598966,0.10747464093188773,0.15867007907218722,-0.08870479258292924,0.08216702326618912,0.1955923566034289,0.3727093136142901,-0.054742028296032925,0.13557604793119954,-0.015569415499038028,1.0,0.5798170820023688,0.5143781992024374,0.24038052299313806,0.16867315864904908,0.36693442040390145,-0.08934017100280918,0.22041660908081717,0.07801160362156294,0.13379941477403806,0.13758801384817956,0.09300054017601433,0.3869611694206777,0.4166948605401627,0.26566246290645834,0.04491150771698224,0.24969651306881166,0.12137253877320604,-0.03604622461321219,0.19133040978462393,0.3821010200911852,0.017202971644980802,0.12403196899931448,0.2121170293130927,0.18218321568296972,0.3004239843657647,-0.05860949447853489,0.2468123913035165,-0.005970323815124272,0.2641519332253563,0.1919726104019279,-0.018695052014551558,0.4014033615197456,0.12223404006418474,0.28053412183254156,0.004604562688521908,0.4381326268950077,0.285268820864439,0.24425071802073,0.2929661997698242,0.44515730636282674,0.19430355869885393,-0.008246839341729584,0.06420351531083439,0.18654676396437228,-0.10080663918879963,0.21974521763551064,-0.13806170221125205,0.19333164172382192,0.14918711379622554,0.18903080511142203,-0.08431180154521299,-0.02319237040090415,0.4025933889802468,0.10658567553564108,0.6294541549452619
Postcentral_L,0.44522313036824807,0.0015666111284764043,0.07444851036872485,0.1740137300734791,0.4591471037982545,0.03698185988341019,0.378188966093049,0.400033654052331,0.17216064404844106,0.5362778425062664,-0.19650737580963373,0.4636785222061535,0.4062756799810156,0.13858684932132437,0.5623407720663607,0.39750204708606746,0.33781432083517515,-0.2049407931161845,0.34496156205219186,0.4523182203639879,0.5323343517736638,-0.018263068439163796,0.2133094939929099,-0.29936637239318836,0.5798170820023688,1.0,0.2048612219848112,0.7039095523065638,0.3341370141357768,0.31336519217123837,0.2295251105352442,0.48677482757696006,0.5092620003001843,-0.039029817637189025,0.5491919419203681,0.01570000254600528,0.8405787054748819,0.5405298747166825,0.6021268416859048,0.5154550103918663,0.17685517554224478,0.6398094568594703,0.19997733785099153,0.5613189986945342,0.5373314463947735,0.5282451607644064,0.11380835758968318,0.6270082253740075,0.451503735004913,0.03377909789377652,0.3639234311875459,-0.22100978844672992,0.14422087676201636,0.3318891742904448,0.5153714129194753,0.2738352765581503,0.7862232245586582,0.25030211298684724,0.6010802091744679,0.4004360621604358,0.2641218997750659,0.3329940765372025,0.6380344273676323,0.5647749526842261,0.8137289140322975,0.511847254735242,-0.19810782757030437,-0.17728783983599586,0.5828730564870369,0.10341822085581225,0.43193953930084966,0.3135329029273229,0.5719613523309359,0.7318421363791932,0.1808277296332971,0.45944232831863385,-0.3335846267761619,-0.007766603899983325,0.5028640193832612,0.4014985297033541
Raphe_M,-0.11065211077678105,0.17872375251977016,0.03521795031472107,-0.1110396662247456,0.24312794840530633,0.36718252331395523,0.4386185398060446,0.2880541461975993,0.4743065019703197,0.1251943951178901,0.1976740204872019,0.4731059953111463,0.3080573313427948,0.34931511704818635,0.31213705865052616,0.11361220089534646,0.29625071419800847,0.264515263702974,0.06663074857267338,0.1486358118094182,0.4263232573372458,-0.12027275588503823,0.12466376073960217,0.32542646685826593,0.5143781992024374,0.2048612219848112,1.0,0.15311478922637786,-0.15033556245371224,0.3615744433760761,-0.2775832460753231,0.27763811104160574,-0.0868296276896948,0.32363691667405226,-0.09584040894345548,0.1428393379219705,0.23945457123586672,0.5193854154240048,0.2576950259930285,0.026776245646882923,0.26305431964249654,-0.10973502595312276,0.20144499051356354,0.1842154972042939,0.39937374374345774,0.08152433522214925,0.4153477021398408,0.0961136539466112,0.24068968214832817,0.31703647207985475,0.027561048919351034,0.49540580398466383,0.058301948305790344,0.3062923493291519,0.1218576853915772,0.21705302333049356,0.25566890167883327,0.2879067426388959,0.06332046231110579,-0.1593013306296015,0.5377270466680716,0.30577259152274827,0.2779775302213623,0.2432348238142311,0.2347301845313225,-0.0731129893855931,0.18079740010344894,0.2708212618069808,0.08455154835404965,-0.3517680972239329,0.09583278185180653,-0.2663766515750116,0.27759234083004797,-0.04809337867180002,0.14816358868762292,-0.2562992365567184,0.32609702441025684,0.3860604310233008,-0.021490828232746145,0.4802535003117881
