,Parietal_Inf_L,Temporal_Inf_R,Frontal_Inf_Tri_L,Occipital_Inf_L,Thal_PuI_L,Vermis_7,SN_pr_R,Olfactory_R,ACC_sup_L,Pallidum_R,Thal_LP_R,Frontal_Inf_Oper_L,Lingual_R,Thal_AV_L,Cerebellum_6_L,SupraMarginal_L,Thal_PuA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,SupraMarginal_R,ParaHippocampal_R,Cerebellum_7b_L,Cerebellum_3_L,OFClat_L,ACC_pre_R,Hippocampus_L,VTA_R,OFClat_R,Thal_PuM_R,OFCpost_L,Frontal_Sup_2_L,Temporal_Mid_L,Precentral_R,Vermis_6,Cerebellum_3_R,Vermis_8,SN_pc_R,Thal_PuL_R,Thal_VPL_R,Insula_R,Frontal_Inf_Oper_R,Thal_IL_L,ACC_pre_L,Thal_VL_L,Supp_Motor_Area_R,Thal_LGN_L,Red_N_R,Occipital_Inf_R,Vermis_9,Cingulate_Post_R,Thal_VPL_L,Temporal_Pole_Mid_R,Cerebellum_7b_R,Cingulate_Mid_R,Thal_MDl_R,Parietal_Sup_R,Heschl_L,Frontal_Sup_2_R,ParaHippocampal_L,Cuneus_R,OFCant_R,Raphe_M,Thal_MGN_L,Temporal_Inf_L,Cuneus_L,Angular_R,Olfactory_L,Cerebellum_9_R,Cerebellum_Crus2_R,Amygdala_R,Frontal_Inf_Orb_2_R,Angular_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Thal_IL_R,Fusiform_L,Thal_VA_R,Vermis_10,Thal_MDl_L,Thal_Re_L,Calcarine_R,Paracentral_Lobule_L,OFCant_L,N_Acc_L,Cerebellum_6_R
Thal_LP_R,0.27969124514204513,0.5476508039719064,0.13120077730155694,-0.4341811487811705,0.5271950099292868,-0.03958218315865776,0.4066176431849329,0.3295139754997327,0.47516118993719514,0.467947962130898,1.0,0.1327940726554288,0.14897291064469462,0.06764001185925395,-0.4317214630992284,-0.2779183467788557,-0.14338651005960543,0.2322309418256662,0.21037138751591994,0.5347241848235127,0.4853554295577849,0.024372527514538417,-0.07920059576920052,0.10426347810549454,-0.2664181967508797,0.19342141169116062,-0.11420846027953321,0.06114762782512285,0.06029606826492756,0.05728240559325604,0.16797032583647784,-0.45994190366871956,0.4447253396435802,-0.3111431675251005,0.32228578867307445,-0.28221152317255654,0.09152434700210134,0.4322925849497077,0.06724820671821405,0.44911169632096437,0.571542185014156,0.25564128084988036,0.02594446125145385,0.4763434672007317,0.1372492895262193,0.6073907866995065,0.24044819787571073,-0.33800368090375416,-0.12191928957851478,0.35793936509591495,0.3057002921354094,0.02970379645446812,0.36226548497872013,0.5743278373745894,0.321235861200836,0.48544664406080945,-0.3038937231318731,0.33575631074621737,-0.1762268823020927,0.35469808647329404,-0.22367845601964315,-0.11266650610877213,0.010318276922725904,-0.4548344625143742,0.17630951685864057,0.5018066471941103,0.2480831267251747,-0.2053560555611391,0.39964583343540283,0.33151629438794994,0.5211516072532489,-0.11597259533718972,0.20629755784985523,0.29735109537101484,0.18115050818449324,-0.16059080211959004,0.2569149279645475,-0.2626969665963389,0.5101645725250231,-0.21364326632766473,0.28642094106214094,0.5300591052116129,-0.07936161420755788,0.3507532286862018,0.11770243640533087
Frontal_Inf_Oper_L,0.4793140500470225,0.03833964944060855,0.8731963518293965,0.1436883739125975,0.2766866988556007,0.045649094543156354,0.6011963698012044,0.5266497885893233,0.5923770072589999,0.4762140952323302,0.1327940726554288,1.0,0.6031303202815292,0.5620627609228054,0.34302122983630046,0.5228206233181648,0.18480341489733895,0.5209650950175949,0.12938558774003617,0.3377396438714172,0.5931935323553641,0.19901471934463927,0.6577341501740738,0.2709388676608752,0.40101740977517286,0.7998434511495613,0.42971997075864493,0.0782110756071479,0.555899819480608,0.550115002831752,0.7458523299639565,0.3871233089092219,0.5656435297129424,0.3942313927953625,0.7827679994843904,0.2808467141367515,0.6305440979267558,0.4861903302735519,0.6873625677063595,0.3643877761677082,0.5061273802548449,0.4711695078086448,0.273570408679132,0.47374950053210485,0.7466895430071083,0.3668093813986617,0.4596638701622907,0.21871650199449671,0.17656390400284697,0.5071265291427616,0.6566687030747745,-0.03464921244265836,0.3021287539545084,0.555474302788042,0.29432624707107835,0.22205089170530073,0.5529354814262288,0.8300582560889108,0.6251627129811497,0.421517233633642,0.15424978344705725,0.4263232573372458,0.2962947303010847,0.3315254665718116,0.18950137943184311,0.163815769421367,0.4374920536491988,0.3393327243738517,0.018257631820410552,0.10604209738033966,0.25257066385660193,0.3727093136142901,0.442681911533713,-0.20788269657393402,0.6104869251809397,0.6464631094101175,0.5508890971369435,0.4559926726427398,-0.0853583913944888,0.07547585170364102,0.4700156960275305,0.5815110524598046,-0.022111031202663018,0.41645393217918164,0.4663642162721127
Lingual_R,0.32046409105586304,-0.03281171810853604,0.45335728102523887,0.1470361114768968,0.2032915129909224,0.08259882212276848,0.4808368226650536,0.17394826984740147,0.5593204091021211,0.2915979264618317,0.14897291064469462,0.6031303202815292,1.0,0.5923063870700321,0.3503791669257381,0.37689479869336323,0.34653658044843694,0.3406393881820757,0.14280538195079875,0.3274008702960139,0.4577032495709456,0.4881706341183,0.69105032231946,0.29028110125165796,0.3177225621144065,0.6357421584329124,0.37873276930770383,0.09117842716866255,0.44001135637372824,0.4226616776002716,0.6253219147582544,0.37469446753691643,0.48967749259626836,0.43671248754802017,0.7600380395003086,0.3001207198226783,0.5232638662260607,0.3333125273111504,0.5019877959122675,0.2717315367164091,0.32128114120886325,0.19677373319433267,0.24682193574572042,0.409097799586898,0.6689796360360902,0.1286149922013461,0.3950337876990436,0.18297376065729629,0.16769972851655093,0.3563364466154948,0.4819965678505017,0.05843576123022525,0.20777315697687226,0.4597852681809605,0.3268107999607624,0.25193072963010166,0.48396850168088545,0.6585061440859696,0.5479669409953595,0.5176831509745277,0.13949172129187187,0.2880541461975993,0.46096809455702503,0.30072729140819965,0.4280484642084247,0.1927494754155242,0.16666344595179136,0.17899026159587725,0.0569677967512657,-0.12343423540749812,0.0682182546055006,0.22397202418705398,0.35053681296056466,-0.258468198608976,0.3856160601878364,0.6652231497906772,0.2837764087022753,0.3912009468863559,-0.0508305944873035,0.0744876386964721,0.5926552788009413,0.40634471967258734,0.07534582387184303,0.30358256104869796,0.4219092413833195
Thal_AV_L,0.24983708825690307,-0.07182049053705444,0.4993169483487928,0.1556917034651311,0.24746278140128075,0.12780549784658612,0.4543642243411375,0.1605669747548545,0.5252335120966672,0.22035707511413896,0.06764001185925395,0.5620627609228054,0.5923063870700321,1.0,0.25553761080953535,0.41965444724689194,0.3599771484476184,0.3335272536831196,0.0525957683121127,0.20598766032668875,0.33242813905383556,0.2245976934105521,0.6150589564785445,0.12238469096581822,0.3811102417730561,0.6245220416704371,0.4119665803500549,0.2859185656362037,0.4703175358029946,0.16175696743249154,0.5575679687838125,0.3572856371710943,0.2975654013070818,0.3108037314862338,0.5891837929743488,0.33341402637216544,0.4355903112765637,0.4776182790656025,0.5003903336399498,0.34593404340024725,0.27272598171844176,0.23854997635880731,0.3266412471140756,0.3628047462370567,0.6223009787843278,0.10713572585032548,0.4205942501429514,0.125641791611862,0.15579411432570606,0.33085043210517084,0.499630901613628,0.034803202011996055,0.15453828923412477,0.347184161306439,0.2895141361004305,0.08479605681640033,0.3539955350002455,0.5021224829203046,0.534010627872726,0.2505385246590917,0.0720076668459672,0.30577259152274827,0.19040554269220286,0.23902485665376322,0.1611886873953179,0.12230350954336625,0.08994033018296954,0.2776503959522437,0.165224406892127,-0.2524974846540415,0.07621030777413448,0.285268820864439,0.37455427752689435,-0.32344078743888033,0.4389233370558562,0.5035878270609538,0.2266302772336056,0.3892375849839369,-0.038291794184163036,0.12959764397323587,0.3005700126171481,0.21508931139920134,-0.03375169051427506,0.11206976064513047,0.32990702347586054
Cerebellum_6_L,-0.30956939511843745,-0.48881127548424236,0.25028438369063194,0.7971037898177354,-0.5356636534595768,0.15749517167607394,-0.07327824835590041,-0.228404537381602,-0.12446412543307583,-0.2520553848814527,-0.4317214630992284,0.34302122983630046,0.3503791669257381,0.25553761080953535,1.0,0.4821478581660272,0.2703556894309327,-0.05190786458616768,-0.16461010612910568,-0.35162558111727515,-0.15175933929468516,0.08585058401141012,0.5347969581778268,-0.0517790388331708,0.6121308168590638,0.3343635855158618,0.5424807111707114,-0.13444431999667178,0.15971344746212537,0.40477049483046024,0.23919251925757998,0.9101936348473632,-0.08741997303840818,0.7559863817402501,0.2277873546105271,0.4913859924799396,0.3674773500104912,0.06166406412178024,0.43935368059363794,-0.4553668700215073,-0.43816049540092283,-0.1454021279146717,0.18953650409307818,-0.012148885802231123,0.38060299550281806,-0.4919750009686418,0.2701889250335932,0.39922055231389997,0.5737818517582733,-0.06975322417042013,0.28457243561319673,0.03384615912488013,-0.07840468928408958,-0.3249216791712208,-0.22389256700673885,-0.5202988783308039,0.7918685249986036,0.2080045489105784,0.7015035284167991,-0.2955533407069169,0.5086707417117485,0.36993409128278604,0.4159425457198268,0.9633899485712589,0.07753342745827255,-0.613276322773372,0.1709375540277799,0.5540101408329218,-0.5622229885228887,-0.5324557426802401,-0.6646280341247763,0.006118068021816293,-0.16427678395292145,-0.4915674971427811,0.11812220700859041,0.8312731174694452,-0.008550653174523738,0.7294319670637113,-0.5232905829540424,0.24946499400841354,0.14932727116773936,-0.322570133188081,-0.007123649612020233,0.09958157857038478,0.3991854433829916
SupraMarginal_L,0.4707919881211407,-0.4565395059060074,0.483692661753747,0.3254395771610703,-0.19115833201691898,0.03523197747322398,0.17096952711797148,0.04275507283805516,0.11043897503686025,-0.0016202928298768547,-0.2779183467788557,0.5228206233181648,0.37689479869336323,0.41965444724689194,0.4821478581660272,1.0,0.43625090647287457,0.388569119791448,-0.14078857042671244,-0.25313171677801194,0.3233884744627084,0.12613063262003582,0.5993335759002423,0.09043160353804183,0.3884141511747496,0.5964543474744728,0.39230817558655684,0.04112304880539182,0.5239679711829546,0.26573776719752545,0.5857913081232398,0.6413855893920148,-0.04277876368615677,0.33327390738951973,0.31951372647401,0.25386098964053777,0.4601005325929549,0.10269951005834661,0.4324466286750631,0.06189810424754888,-0.15403904614678232,0.10941835506855953,0.21071761085939675,0.08465936983494197,0.5004706813590528,-0.08893101282345496,0.09369329223317983,0.25911395976431684,0.1256522221041678,0.1644839244621886,0.18193422214140847,-0.13101034724762986,-0.09486113362408423,-0.016177313917148554,0.03851377452941715,-0.2509526874194861,0.49354096085548094,0.35246600305118975,0.6469048925001536,0.1671888023007275,0.19632210901744607,0.4802535003117881,0.18994405894619468,0.5083738781274412,0.3082468165285302,-0.26746731286287734,0.06893565421778727,0.46473448940548023,-0.19344896223128796,-0.1283952045908048,-0.15925474389539335,0.6294541549452619,0.26088110334344095,-0.22286435884561825,0.3229378246241939,0.5819027189294854,0.09001882267614354,0.3442608229898825,-0.4023455637857582,0.3110006125883147,0.3302296639211028,0.15569572310993107,-0.033655619879375695,0.06091478675412749,0.14528937508547268
Thal_PuA_R,0.14594253612243532,-0.18928114353584657,0.21138315678837225,0.18063853673169994,-0.15598346858945183,-0.03436341533827274,0.26571682043097,-0.05757712450028717,0.3051050431150514,0.023698745724997083,-0.14338651005960543,0.18480341489733895,0.34653658044843694,0.3599771484476184,0.2703556894309327,0.43625090647287457,1.0,0.31573337336412843,0.021885016714047377,-0.1921149443900486,0.14753872090057407,0.21800854547024787,0.4888346095088775,0.2922669087064379,0.2706686795351114,0.40306661420636725,0.3530961100951909,0.32054958052444554,0.572921312149504,0.15639722699552977,0.4547312386361802,0.39903793313160946,-0.17392906824156362,0.12791363784574156,0.21666962562106595,0.2749815765790102,0.47895607350742236,-0.014620810148301536,0.38425853480920796,0.2462149422033349,-0.08662921908452108,0.08278103493287886,0.3459633505051697,0.23210596612368398,0.41147569788322075,-0.07838600167694734,0.11723432336894132,0.04726116508707332,0.04800658162081095,0.15852291186672993,0.22311357049804556,-0.13708960919539956,-0.00017641922925222458,0.016141929733979845,0.26212252196492714,-0.2155269739262356,0.28333779070039455,0.13802070034640826,0.466137408370849,0.24053981810427244,0.1286399491494685,0.22322916347992125,0.04060522564264117,0.29274853576264587,0.38309557009724904,-0.1304121868456302,-0.21626318452827764,0.391356345944837,0.11616218341029357,-0.22912100133889346,-0.014179767998155991,0.3370147745150152,0.22846478494325506,-0.08963074556856941,0.2427406839235268,0.3662917566658521,0.035679477998618335,0.4305395810264,-0.1932094103822139,0.38809057590153606,0.31788641667813283,0.0011707704852163044,-0.10381469359303191,-0.09658995597933362,0.23733290349675143
Cingulate_Post_L,0.4043344225006414,0.12679927712318836,0.6472469985927248,-0.18677685458885698,0.35445431161884916,-0.06605792788764159,0.5862226790050893,0.4404226585718063,0.5480256056548449,0.5852996375351628,0.2322309418256662,0.5209650950175949,0.3406393881820757,0.3335272536831196,-0.05190786458616768,0.388569119791448,0.31573337336412843,1.0,0.21329976269879497,0.23024798088796986,0.7054826379984088,0.16648298936606395,0.38176407745516155,0.23005671822513812,0.24131531622552527,0.6524845335274382,0.1841810025328578,0.12464971067821559,0.6146187352942022,0.2749519319864907,0.7097541355783592,0.1563174989246365,0.2506032429104937,0.09590510807348702,0.5334189081353602,-0.017352408847449628,0.5609622909009151,0.19476586553285513,0.5612281165816733,0.513860584394188,0.45889378031732214,0.45626615139409016,0.30556652917170674,0.4079126484307638,0.57505953770094,0.44490665454566775,0.20771457907029772,-0.05498980179068168,-0.15788091586500475,0.8447640720781052,0.46428021520202856,-0.2644759607473851,0.1643844624720136,0.5328473243315442,0.48090802740629734,0.17231861118202793,0.22956965386012596,0.6206478917730566,0.44882888896532785,0.30938914633598225,0.13248028802113218,0.3149834189283132,0.09053325378848924,-0.03062656839759587,0.34218819550031593,0.3104347476882692,0.12001480502301737,0.31781955118532584,0.20533427277366198,0.2877050297732338,0.482929473267599,0.42811431355789054,0.5072910748837457,0.07233836727615596,0.495509152202026,0.2936922650388194,0.534239597453207,0.1495205032154785,-0.03395890523158302,0.2445837443217054,0.43695062915346333,0.5340681236475207,-0.17447463945000008,0.07575482768270832,0.20332395897240943
Temporal_Pole_Sup_R,0.1720604153507579,0.4749673305915966,0.08472396301776006,-0.23692053561916987,0.36037159799664636,-0.006565919719605411,0.35220713375430907,0.0846771455688572,0.19370662861909266,0.18151334653134504,0.21037138751591994,0.12938558774003617,0.14280538195079875,0.0525957683121127,-0.16461010612910568,-0.14078857042671244,0.021885016714047377,0.21329976269879497,1.0,0.30869267609829154,0.1545076407358614,0.08804602567470171,-0.005424482033396905,-0.08673206079278009,-0.10630219065810553,0.07572492141115233,-0.004370632886711365,0.22229591428481074,0.1510029740737895,-0.07270510836797964,0.08745604057512012,-0.2394227774022206,0.21382145392163546,-0.05579407806379591,0.16628568946765473,-0.042112440365706626,0.14164785060065332,0.08971498870318934,0.1170265983439799,0.32445498508580767,0.4283735751831245,0.2277661750037899,-0.08648130785002661,0.2050306511929591,0.126872631068742,0.33803760286417417,0.1231800504858977,0.01552224943685488,-0.20884354716722775,0.29715709304350446,0.2519515020314751,-0.027813476090042682,0.005469763905554812,0.34264833878757295,0.20337080019961065,0.2130126471670273,-0.035892691158673044,0.22909592576165133,-0.1536792052888671,0.2410254636860906,-0.15987820714299072,-0.1110396662247456,-0.010483474967262927,-0.24157593683515524,0.16154172614732495,0.30397808081482125,-0.08643304923093521,-0.04776451481953944,0.11419117116347555,0.10091036094225955,0.23641594116842884,-0.07942238804924551,0.2092026105918276,0.07998743989234972,0.11928399774475457,-0.08979455532394967,0.22896922965413744,0.041503732706295114,0.2923102108808331,-0.004888341028893732,0.2478493836506352,0.2398487435488656,-0.00942573538342305,-0.02670603564283724,0.2989084337963385
SupraMarginal_R,0.20930527182987682,0.4771830685201261,0.2459702451970499,-0.37403783306365646,0.76621650389713,-0.042077046167361604,0.45495185860248544,0.32784620204896137,0.542792883863853,0.3770203595184408,0.5347241848235127,0.3377396438714172,0.3274008702960139,0.20598766032668875,-0.35162558111727515,-0.25313171677801194,-0.1921149443900486,0.23024798088796986,0.30869267609829154,1.0,0.45834231103178524,0.18613484413909592,0.06289359547879715,0.24560219652690596,-0.3167732519828916,0.25461411696813097,-0.1196799547418737,-0.01673164735525213,0.13492302224799374,0.12128323646683817,0.22551702799789974,-0.4265796106795255,0.8182047315098838,-0.17202436165783277,0.5299677592522338,-0.2869256493919474,-0.027217644787145008,0.46002446149930876,0.058786670281989827,0.310408404171165,0.7400588354407671,0.3231527273986917,-0.14667078263245129,0.41106102280418555,0.1996487554508722,0.615733107650895,0.38242936348140005,0.07623001947819295,-0.2232010540597019,0.45840850783138437,0.5211551418439083,0.08157369577072655,0.08316961950156714,0.8552265951136621,0.1870785089394595,0.875707643497199,-0.0986681883510783,0.5050725388337928,-0.15890874627750046,0.5320144691448677,-0.1679562116403696,-0.16020506615445962,0.14076163612821443,-0.40648798691070004,0.2666175444855257,0.8738906536405006,0.17008775654610403,-0.3247150380614847,0.2551950130012911,0.40702324088320385,0.5086238878091192,-0.1743681815288748,0.11062271658514237,0.17806131302801984,0.22149630604392628,-0.06291730533704372,0.27140032572953954,-0.2518619131303711,0.6130191213322435,-0.21059565299379204,0.28816691284969553,0.5651085464723694,-0.039501205117302575,0.25803615019750453,0.04339827830561556
ParaHippocampal_R,0.599916668596919,0.38129038706330226,0.6266437293330842,-0.3036736082166886,0.5188996850741676,-0.031843624245560906,0.6500531484711133,0.4950300269233306,0.6026224400739664,0.7537757297657383,0.4853554295577849,0.5931935323553641,0.4577032495709456,0.33242813905383556,-0.15175933929468516,0.3233884744627084,0.14753872090057407,0.7054826379984088,0.1545076407358614,0.45834231103178524,1.0,0.09242097326094498,0.28799932550607393,0.1918861819140008,0.013097674311215841,0.6887860448941513,0.15150649279130118,-0.014241878313733244,0.5233863113532974,0.27415994550844064,0.7027481456674725,-0.07444230294687855,0.5298303782017508,-0.020600875073444692,0.6701464279487551,-0.26394165537182673,0.512832915078793,0.45457389589749175,0.5190503764257902,0.5461753571364618,0.6604851213752908,0.5369431660652318,0.11526603661380862,0.5584877403545073,0.568572740517347,0.6492583757287703,0.3678748325357672,-0.13111970713000293,-0.12742550134791905,0.6658446182391755,0.5697660435012917,-0.16494341860950115,0.2926299188667861,0.7197643976196831,0.5300354095591011,0.38015221644524316,0.10328118871723509,0.7549148650809527,0.31567529504780495,0.45966211163374177,-0.01203629267503783,0.19207796794831353,0.09076614789663168,-0.16773750716104724,0.3094725554495823,0.4144922961409263,0.3637047323082506,0.1710156765487888,0.20389722355766376,0.4980831096679761,0.6191672433216304,0.28240916393919285,0.5135116322070471,0.2510913719180552,0.4559461678213238,0.2529100392241467,0.5938470552061735,-0.04190007629753945,0.2235742961914114,-0.029982344096272595,0.6055569946238398,0.7479802838356006,-0.1689047531791786,0.35652563541422017,0.2845231311218865
Cerebellum_7b_L,0.13977880148511712,-0.178637257057038,0.19665270980359736,0.05045971056657835,0.058094027912854056,-0.07168053031573393,0.1320921577520792,0.07542863568466676,0.2592953597751526,0.17702931751867343,0.024372527514538417,0.19901471934463927,0.4881706341183,0.2245976934105521,0.08585058401141012,0.12613063262003582,0.21800854547024787,0.16648298936606395,0.08804602567470171,0.18613484413909592,0.09242097326094498,1.0,0.267144440092496,0.47266740340055285,0.09801344520210176,0.15718767631976482,0.003939291804282132,-0.014545667874000636,0.20732242482826405,0.34303839644199935,0.26715379903253594,0.1422846347714815,0.25109284177296304,0.07971701630637286,0.31346691752797545,0.11707008574725371,0.13020681811142054,-0.04552956579876912,0.0017345297739463916,0.05443198990828883,0.07990980917718454,0.1383733068878514,0.25104439040773524,0.20357783284291,0.18993405063331648,0.035118124296807246,0.07083231697392839,0.1884516585137585,0.12849730498641135,0.10939669048029606,0.009250129705562028,-0.036513849123232286,0.08415025261921273,0.18927927543142967,0.042115828131359126,0.31053508237034333,0.15372195135674674,0.16344313013309864,0.17648112187871767,0.39029352010045715,0.1774681083129152,0.10972004153902991,0.2838728082793297,0.047344207983520084,0.15690041125783508,0.27515517791142763,-0.03247675108476607,-0.17886880511623396,0.16094949110572562,-0.050842893319552794,-0.006539594259145252,0.2094850463049928,0.12890707722996433,-0.13241373063829215,0.21526528150342472,0.21730896375357095,0.20442117650329314,0.05287055665364078,0.05119077813037523,0.05523335988866761,0.03100231300734558,0.21202989552105417,0.22641909965266482,0.13996830347120914,-0.07955826132607818
Cerebellum_3_L,0.21436037464383076,-0.38391819920219933,0.5793689104170784,0.3179713964680105,-0.009545405082751715,0.0774005874576876,0.4267678786476831,0.14695438996322677,0.5174925242838305,0.09779711954060777,-0.07920059576920052,0.6577341501740738,0.69105032231946,0.6150589564785445,0.5347969581778268,0.5993335759002423,0.4888346095088775,0.38176407745516155,-0.005424482033396905,0.06289359547879715,0.28799932550607393,0.267144440092496,1.0,0.29830343122246455,0.5581720075312571,0.7890170714751624,0.6288122151770239,0.20304552874367884,0.5480516399338112,0.45134715557025645,0.6625654770123348,0.6614759862665008,0.23998195026725122,0.48929927318121275,0.6792378148860558,0.5403333946453917,0.5793552711158259,0.39659340332089876,0.6437354624744813,0.2311850658523918,0.09818982731286761,0.16445844149845495,0.40573422919160457,0.3287634494184778,0.7451702865580758,-0.021412726049129575,0.44012929999483014,0.21897754352408041,0.30725056619706337,0.37188633571987484,0.4847817056775344,0.1662651780956854,0.21559142469785053,0.2757941045716786,0.21886083706619758,-0.012683216135999003,0.5846431998903897,0.5675607905731996,0.8191444086131152,0.3160037416571293,0.22251599219574839,0.5991830337515739,0.4287886825874119,0.5652787589931008,0.41973126776320735,-0.08094167196885828,0.2311542231704859,0.47270830042133766,0.03143757194824965,-0.36831007842134783,-0.10852887883247336,0.38617480434954743,0.33619275260095244,-0.4395254593122788,0.4423864090032264,0.7779389109611083,0.2051227569977513,0.665888977306658,-0.29527907377904994,0.14562974430718867,0.36040767878654684,0.21706749994075494,-0.07154674666512,0.28255315037255,0.3471180061840917
OFClat_L,0.08658249110487397,-0.21458096957867917,0.3654373091705264,-0.14541194658051035,-0.02939340222214619,-0.2277856499396925,0.13696709132759755,0.4165399836806546,0.48566557006318956,0.23922728523853004,0.10426347810549454,0.2709388676608752,0.29028110125165796,0.12238469096581822,-0.0517790388331708,0.09043160353804183,0.2922669087064379,0.23005671822513812,-0.08673206079278009,0.24560219652690596,0.1918861819140008,0.47266740340055285,0.29830343122246455,1.0,0.09581486795573227,0.2747856454432573,0.07162930870114086,0.12490311165743585,0.21330417688951184,0.4911407381205229,0.4361611364009359,0.07023304832251337,0.18709429212318016,-0.07343863250035661,0.2735583529877907,0.12284325352671634,0.2062760371595399,-0.008295386784491515,0.04311989289407763,0.2440724305385693,0.1542354738911609,-0.10988476886193692,0.4165527221650746,0.10311254426647205,0.3005611201924093,0.10169874230943805,-0.03161051377996255,0.020256280797858198,0.12285715303465596,0.19643725884490118,0.1249709202601224,0.02691456552932445,0.2683198193401178,0.2694990433168834,0.16173450735179315,0.3647940266726433,0.12802557342399937,0.20297641940007619,0.2710815940435629,0.46371576081951654,0.1449195314827519,0.14816358868762292,0.028388623818423053,0.044228826698106224,0.1319037445076014,0.3529451645157596,0.17788538211992916,-0.02716030905737568,0.3916938551217242,0.11123783219295919,0.3560819120186641,0.18903080511142203,0.25664139038388956,0.18356470293088697,0.14001447094641786,0.17676103169690885,0.023024407364331766,0.02883997071496394,-0.05530168066327326,-0.07847480250519114,0.06865147151127332,0.1907791555603387,0.22192818090519503,0.3004368621581752,-0.21743609734672206
ACC_pre_R,-0.14025572336922282,-0.38268348581533895,0.4407983003049972,0.47627231382497875,-0.26386457388515094,0.2925195505230326,0.1005048717607336,0.1215679191815239,0.2265796682831417,0.07616804457048357,-0.2664181967508797,0.40101740977517286,0.3177225621144065,0.3811102417730561,0.6121308168590638,0.3884141511747496,0.2706686795351114,0.24131531622552527,-0.10630219065810553,-0.3167732519828916,0.013097674311215841,0.09801344520210176,0.5581720075312571,0.09581486795573227,1.0,0.4402320607733839,0.4885799878275755,0.1970722436055478,0.285482082062916,0.38750246403146843,0.48591028747531495,0.7489012122623583,-0.10145144547275446,0.6429346969107039,0.3812740043548607,0.6188529501700865,0.49335407878142395,0.15390662195352128,0.5976470730788672,-0.010246085966525232,-0.16912932373319187,-0.03548445206953321,0.5974657705588202,0.036941981493215634,0.6145988183642034,-0.2897240187070806,0.2152790676090985,0.14558312803799328,0.3647191555160494,0.26004196145866076,0.3304455302949169,0.158287596889998,0.14703610536553047,-0.15701593851715784,0.18552479403228656,-0.3855340889646826,0.668373829097749,0.37574667764821573,0.7258533630239983,-0.25803515848826036,0.31753161661762,0.31891643748991216,0.1339749351070023,0.6758114817934814,-0.16110906681604234,-0.4492018305595271,0.2064038165360185,0.4320699471658026,-0.09610582121658073,-0.49829909227954017,-0.26545623138001767,0.09839163449908703,0.3860523717400024,-0.46932377297164635,0.1728002637520693,0.7208032261253238,0.14683098086044438,0.662350824673155,-0.6016947767435294,0.19323250665175812,-0.021145682488976726,-0.18406165820892875,-0.025005555404889454,0.0666898968372782,0.2602902066041027
Hippocampus_L,0.44351813485024444,-0.04225398757591585,0.7807378940225345,0.13724940024387303,0.23992341746700385,0.058088910650799255,0.6668095953299711,0.3531629261347716,0.6686682821017234,0.49604699047176454,0.19342141169116062,0.7998434511495613,0.6357421584329124,0.6245220416704371,0.3343635855158618,0.5964543474744728,0.40306661420636725,0.6524845335274382,0.07572492141115233,0.25461411696813097,0.6887860448941513,0.15718767631976482,0.7890170714751624,0.2747856454432573,0.4402320607733839,1.0,0.555905910879353,0.11855244802318997,0.6466699063950512,0.4590213412174524,0.8629313875802084,0.4613467356057889,0.42500617240648,0.3500679874920341,0.7975455773230972,0.24033585811227998,0.6911608866827731,0.5656495575965681,0.7731174884428214,0.43888763743846126,0.4104539447333048,0.42731723178188663,0.34504126501717985,0.5468502541128795,0.8355201265307189,0.32992145896828273,0.5640551859855045,0.1307359590521427,0.17998841930671,0.5961556313627988,0.7139518448854668,0.027639889546169426,0.2515388662699053,0.5582761352574483,0.3992118797683631,0.1309853756346251,0.4979369874825973,0.7954527386915318,0.7642184455730701,0.3855924648142122,0.15100728878690778,0.5193854154240048,0.3335490979264547,0.3497506363002286,0.38828476264179157,0.12052931673709068,0.4180201671853628,0.47303059945904513,0.054485642195048894,-0.005654111824879369,0.2551180525075537,0.4166948605401627,0.5211966341664948,-0.2226512671671753,0.5715867138167708,0.6832486189762703,0.5019095390565014,0.4854388572295863,-0.08835928174667498,0.0865009482943484,0.5238195351890049,0.5223599767422781,-0.10203924141169302,0.41204708760915065,0.4218159178191575
