,Cuneus_L,Temporal_Sup_L,Temporal_Pole_Mid_L,OFCpost_R,Hippocampus_R,Rolandic_Oper_L,Cerebellum_9_L,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Temporal_Mid_R,Frontal_Sup_2_L,Cingulate_Mid_R,SN_pr_L,Frontal_Inf_Tri_L,Thal_LP_R,Thal_PuM_L,Cuneus_R,Cerebellum_7b_R,Lingual_L,Putamen_R,Thal_PuA_R,Rolandic_Oper_R,Amygdala_L,Parietal_Inf_R,Thal_MGN_R,Parietal_Inf_L,ACC_sub_R,Frontal_Inf_Tri_R,ACC_pre_R,Putamen_L,Frontal_Med_Orb_R,Frontal_Inf_Orb_2_L,Cerebellum_4_5_L,Cerebellum_10_R,Angular_L,Hippocampus_L,Frontal_Sup_Medial_L,Caudate_R,SN_pc_L,Temporal_Pole_Sup_R,Amygdala_R,Frontal_Mid_2_L,Cerebellum_7b_L,Thal_PuL_R,Vermis_8,Thal_VPL_R,Frontal_Mid_2_R,Cingulate_Post_L,Olfactory_R,VTA_L,Parietal_Sup_R,Occipital_Inf_L,N_Acc_L,LC_R,Precuneus_R,Cerebellum_9_R,Red_N_L,Cerebellum_8_L,Cerebellum_3_R,Frontal_Inf_Oper_R,Rectus_R,Thal_AV_R,Temporal_Mid_L,Precentral_L,Thal_MDl_L,Thal_VA_R,N_Acc_R,Thal_LP_L,Thal_PuI_R,Paracentral_Lobule_L,Thal_VPL_L,Fusiform_R,OFCant_L,Temporal_Pole_Mid_R,Thal_VL_R,Paracentral_Lobule_R,Frontal_Med_Orb_L,Temporal_Inf_R,OFCant_R,OFCmed_R,Precuneus_L,Temporal_Sup_R,Vermis_3,SN_pr_R,Vermis_10,Frontal_Sup_2_R,Lingual_R,ACC_sup_L,Cingulate_Post_R,Thal_MDl_R,Pallidum_R,ACC_pre_L,Cerebellum_6_L,OFClat_R,Thal_IL_L,Rectus_L,Cerebellum_10_L,Thal_MDm_R,Thal_Re_R,Occipital_Mid_R,Cerebellum_Crus1_R,Thal_VA_L,Occipital_Inf_R,ACC_sup_R,Thal_LGN_R,Parietal_Sup_L,Vermis_4_5,Angular_R,Occipital_Sup_R,Cerebellum_8_R,OFCmed_L,Precentral_R,Postcentral_R,Thal_MDm_L,Cerebellum_4_5_R,Vermis_7,SupraMarginal_R,Thal_IL_R,Pallidum_L,Thal_PuL_L,Temporal_Inf_L,Cingulate_Mid_L,Vermis_6,SN_pc_R,Frontal_Inf_Orb_2_R,Raphe_D,Caudate_L,ACC_sub_L,Calcarine_R,OFClat_L
Angular_L,0.4531368562401888,0.27184874011615484,-0.34699265182640937,0.23105728584972432,0.1359895189168532,-0.005266615526497618,-0.24424950453688793,-0.3998267506827011,0.1411279802758791,0.2724707938721696,0.06605655939536642,0.19342289688628297,-0.3125580639719262,-0.012858021238186211,-0.13496913702204788,-0.27995590775550666,0.6773142522101071,-0.12238475805114238,0.4159221411260779,0.2720867033679942,0.34598078441264213,0.3134835308174796,0.17124930455973292,0.03665033489786083,0.2359494242400551,0.6798053246486726,0.10186196809519782,0.10523918167394232,0.2083784436176553,-0.06404771546125082,0.08879885749158348,0.027837642707591852,-0.09828626942385715,-0.04433374004361259,1.0,0.2401089913173389,0.047897057789101624,0.19531910097319005,-0.39084870875325434,0.15528715792709702,0.12002964593000612,0.10059592525311147,-0.35629844496251273,-0.014474484357147155,-0.2144111337141948,0.3842014739864041,0.06210322740767138,0.17444962550866985,0.10593108659540826,0.0009593685247830879,0.27699494721705387,0.1451698725006192,-0.07933354124195628,0.12819315093021263,0.588081076147251,-0.26595996881107975,0.33059105513188447,-0.5337400465328819,-0.12315439540994721,0.3150358918812527,-0.08837449748003041,0.40047719738174864,-0.027120798863101987,0.5095709900932335,-0.12592453028268139,0.2643438069882405,-0.1364627093406469,0.2232702459198367,-0.11277030687115198,0.5893447291319385,0.29633168807736127,0.15534358907534093,0.1909633780889253,-0.08089142715800131,0.32056213121118793,0.6584524070207949,0.01542831409570367,-0.016511685220596324,0.12651886828213904,-0.0030872072213599068,0.6183370614445632,0.2461862990457003,-0.12838431893690597,-0.18152401168568758,0.3182032483615819,0.055476625207049136,0.4248327912686327,0.06470681009762282,0.06468142732374864,0.49321578289725565,0.1793895700587059,-0.00028724894973362035,-0.08067630522422077,0.11415292897463991,0.4589164765960403,-0.018832078214056754,0.12772018578429062,0.5035885125505247,-0.16023230138893957,0.2551172910682322,-0.35980253481204805,0.44901433144040354,0.05392097225969624,0.12332113799045147,0.530043338284304,0.2336876623947822,-0.012658999631535155,0.3907557000492692,0.3197241558504757,-0.28866446974890875,-0.10630425100899082,0.42097807252864605,0.48878849277063735,0.33954318834309427,-0.14098830849967317,-0.10467809650648531,0.5937138014491512,0.2494454855640659,-0.2407681514762991,0.33073583862534056,-0.35130097770993235,0.2211564947032049,0.19848443568160049,0.16271506606896774,0.20936174538758362,-0.023212557584904616,0.18610668738204741,0.06225082995592532,0.21172813331925203,0.09199951787121761
Hippocampus_L,0.08497640533144112,0.7739772327508082,-0.023369460704811544,0.727710871139273,0.6983579173153326,0.6976536932800885,0.37380305666744906,-0.10707157646825538,0.5327293782907105,0.3289746864461904,0.3667723926699873,0.7330493922368171,0.2736754191386939,0.6523993086433147,0.007399901758122329,0.3829462915108964,0.1976159190760384,-0.23296090033590866,0.5992333251514201,0.7286905672036852,0.4866411011855482,0.727097568164148,0.5343134380396237,0.011075441471970827,0.6557422687799999,0.2554902451975914,0.5638648905668711,0.6637858679257982,0.6775395968606561,0.5202991134499071,0.24963266688774347,0.6276957780790777,0.6261655499693732,0.24742925413615646,0.2401089913173389,1.0,0.5900635183532419,0.6231692348136431,-0.07559689901396453,0.5376374246877518,0.5076708233819393,0.32089495675632534,0.10127476571628025,0.13299887276577924,0.354759011350288,0.5887115383483342,0.3639423273727686,0.8290818689376469,0.2698653533890634,0.13231506052326777,0.006619373644715527,0.21140030919865702,0.3372919418623649,0.16278782279072668,0.626457133633056,0.2187749419144462,0.1883879807540312,0.08475152036436416,0.4027892239512526,0.6892524616767334,-0.011722412761442529,0.43605439783057603,0.5791993627147574,0.38372169250813537,0.28839094993868464,0.7965849043878278,0.11126575362932864,0.538760696665424,0.33633299697193164,0.2544655231060764,0.6298912079935458,0.5891989980868028,0.45484635607117624,0.02443018040331911,0.7210505225602827,0.27435509578994416,0.22809171690013028,0.12807770814712163,0.256316417575237,0.23281825764257955,0.5924764104659914,0.6483542392547454,0.5427826299213734,0.3347087080206866,0.5691869045670502,0.4843861672607268,0.5433357837037339,0.6917600475056782,0.7533737834428668,0.2530085969922853,0.4128942635573732,0.5548601536694608,0.6581487024982327,0.2508606992986458,0.31294386087478004,0.1122080874661933,0.46690437375131577,0.5861530506327474,0.03431774562316904,-0.21611179679964157,-0.25362645561825703,0.6159531285876394,-0.2914944505744264,0.6731703503217561,0.492314948803967,0.05668914161722131,0.6740262969708369,0.16925806681954922,-0.08861562430694427,-0.103523767312335,0.10977609654252553,0.3138463961551719,0.24567709277524397,0.7046145117770884,0.533514718281324,0.25006411900213077,0.22388407375985403,0.6520179212059831,0.2738322587910311,0.42963066183268595,0.4117652796407873,0.7016364124791968,0.4775620996778796,0.4153004671289978,0.44657385663453636,0.21248485601905437,0.7622528427545092,0.46111436401299,0.3463565277424593,0.6476263591916851
Frontal_Sup_Medial_L,0.20324208008239328,0.6347802104826109,0.01276924609004252,0.7187342341813726,0.6071805343067885,0.6137185714159565,0.41735912995367697,0.15579232895374773,0.8089164997047706,0.43745678233512547,0.8068421020989931,0.6121544589366087,0.2063598236111803,0.8700904311200799,0.23728850737695575,0.4399876979015225,0.12921778441581158,0.17190052230386502,0.42028793395534436,0.5755416364850541,0.26997470066314005,0.6748402841026405,0.40853209225461967,-0.010233918841752782,0.567238081356582,0.2460900255545731,0.6300261865559725,0.7059029426919047,0.6528569069346605,0.38260396067681435,0.20467375586754138,0.46522012867791135,0.5968607943291468,0.36771312648421145,0.047897057789101624,0.5900635183532419,1.0,0.699773964652904,0.10177160861165,0.47764415769924295,0.3099118654078341,0.7189213783993069,0.23603765526531165,0.21055019557872182,0.6311505816262091,0.38200152841734364,0.6233909067915974,0.6419148452807307,0.3393935516185759,0.015269583492665391,-0.0041949046060841344,0.11936192758654224,0.2797257496293727,0.1404071576729528,0.43687646215121556,0.38764093565561886,0.27028562069564993,0.24508109866928696,0.5255932593430002,0.6381366584547473,-0.08326645479464462,0.3700495853488086,0.47750803326218827,0.48037150343009977,0.41470609572482126,0.7026762919291981,0.08891288907660268,0.33432489514786046,0.027397431620167036,0.26189709661445953,0.3409045773998056,0.6198880423039761,0.41532587065960536,0.17250311581655045,0.5657764469145855,0.13732243501202407,0.2410036914475348,0.4180768670051202,0.238533466040033,0.09433058448562504,0.3675824642428406,0.5281631295427475,0.5241150190150953,0.30844755751185815,0.5290100648537703,0.8092931210311737,0.42079707007523987,0.7462141628412482,0.5316116516600038,0.32547063358250633,0.3919217092530371,0.5813724181385579,0.5873187266822955,0.12144283386373118,0.2566346758416756,-0.04127471960675427,0.42654598779400676,0.5285923988546957,0.24354794439948999,0.06565051753868392,0.2990156612746523,0.4868261388195683,0.16933280658282251,0.5478393286462409,0.2879090367571401,0.14781764279493126,0.6182085963191744,0.08626534255582101,0.11518092635609226,0.3158898274964827,-0.10229283481688076,0.20348661160138629,0.17343580250747626,0.587343779708089,0.6604341266271936,0.3639829769162865,0.0998134410834049,0.7106473254523857,0.3003141097325381,0.3387577364227211,0.34757876041190755,0.6093850556112645,0.42095091730970535,0.4762973791997465,0.45120033426247613,0.14326155411909447,0.7338369527813756,0.4619912470931545,0.41025868801942794,0.5808761627151813
Caudate_R,0.2754805500819222,0.6312491128311765,0.18547741189769104,0.7271705956156687,0.7891710544839247,0.6961597707988869,0.46244523888548456,-0.24111009126874822,0.5477351851126273,0.5488300206468979,0.3082831329154533,0.8101422796033945,0.3819562804395692,0.679054765540508,0.4821886492769571,0.47829559059239074,0.2718030740538059,-0.07573926252854804,0.4712135199160876,0.8266937910591996,0.1449368202256963,0.8062448571675166,0.49789665890779256,0.10504099500118004,0.695469262155192,0.14337745884009212,0.8626282702879732,0.829285756910766,0.7979406721478535,0.6031742575885956,0.6113888690909874,0.61489226714128,0.5219462103601312,0.44131508679712717,0.19531910097319005,0.6231692348136431,0.699773964652904,1.0,0.19893710786266136,0.7440598982135919,0.5809322892461496,0.18035682444512022,-0.03677567371294612,0.1495525156655047,0.4300167408202802,0.30093945516601806,0.2278391353122721,0.6964154391230831,0.7102459222978424,0.20481383223580277,-0.024787741477133845,0.012681082697275232,0.43651108794921,0.16161730068861144,0.6098928492138397,0.44129173508966796,0.17671374514668328,0.0642860042670472,0.5758854286098621,0.6865872403842912,0.3897828576607611,0.18621378088426666,0.4592583641887576,0.14410809948878106,0.4195507906616492,0.7129657932210154,0.36760637881664987,0.4277388715463362,0.0992341844751292,0.23920137713299153,0.22504392248391977,0.730280929377978,0.7330128865671148,0.44612343802941556,0.5209678223514261,0.09665856837199399,0.5487392910989555,0.4973664533791363,0.6287420978116832,0.48439404026932575,0.5167514116367967,0.7174707242107793,0.6085615101154607,0.5797727899183809,0.5547832507724254,0.40943862532517644,0.5235277623037358,0.8311504703126903,0.6596768107277674,0.093893284653658,0.6559687083446555,0.7500864195391896,0.5135675740586013,0.549862132084279,0.10671039403183463,0.4028445718381509,0.5467640383769247,0.528405390578722,0.29277439374136593,0.19546015615117643,-0.033013758156767666,0.3854617089631112,0.12326924242751643,0.762100663141357,0.3576638685429238,0.22278102763409016,0.6486746498131468,0.05994357361563876,0.23003681104170398,0.08763733510081223,0.34838257673001755,0.13169005226367836,0.10146180794112385,0.629552292502566,0.665158524747089,0.21045453597244998,0.027845290272186102,0.7865910085297891,0.5538338956463954,0.3553684659188891,0.3909730381248472,0.7543254701288665,0.42387264734090374,0.4701704315753854,0.7482405894904509,0.07205320334208183,0.8477423847542006,0.7922399187642952,0.4923667325560021,0.6835902862804849
SN_pc_L,-0.1593808987301527,0.13643209994503228,0.7276478285396603,0.06426727913543558,0.3592659571007216,0.3175090977267509,0.6820217212985227,0.4092671617277653,-0.09120960486177705,0.29876180694248927,-0.12785143049923056,0.2817382293949618,0.7691363810317067,0.24395064483535345,0.4901657902463317,0.5786971967717824,-0.3029025742040572,0.37953125102273644,0.2081683568035731,0.08186090102951846,-0.27156455603337976,-0.025112242885948814,0.04903543561200656,0.13873194798801247,-0.010360843738048828,-0.5050164377358872,0.2662558755386826,0.18690282679224005,0.1630359157032853,0.5486298870397618,0.4722486571317325,0.4421199914178167,0.38700033686468543,0.5994902495724586,-0.39084870875325434,-0.07559689901396453,0.10177160861165,0.19893710786266136,1.0,0.26771157432668236,0.03675020282936512,-0.24084739650897527,0.5058038494055566,0.0726612590869957,0.5425111153911708,-0.3443846364108282,-0.19962754577248967,0.16848923124049014,0.574277384805677,0.5697795745952715,-0.15030908726655326,0.09587203653041398,0.6805271143933386,0.3090818418816813,-0.07989045293671966,0.6485058011725873,0.02558516375046356,0.6043001760051825,0.4621223082651706,-0.03730469206483321,0.5345575873162769,-0.4717923518087076,0.4678651879707118,-0.5731743875058107,0.4287961688046884,-0.22134365844809217,0.7942423774653554,-0.11546586866188642,0.14203975571323685,-0.239026296590756,-0.1960339060938358,0.33077735667134656,0.3495165343854048,0.618602373098362,-0.31385482473103515,-0.3819652892753251,0.4555313639015451,0.5252904532908924,0.4419465388610105,0.5386659430119989,-0.05545612501314441,0.23383360903276323,0.42651973780024854,0.5487472825768108,0.013233533801651326,-0.03706388521196375,0.22208373816089763,0.29929606166285555,0.22860437610443585,-0.5042756103916766,0.31098495732363174,0.41774064921274634,0.41345242743257277,0.36506785911743495,-0.17074662435127777,0.4743911093558751,0.49030360682999613,-0.1754125700360799,0.39465489164244527,-0.12386451396223747,0.4555433035245919,-0.4866568598321505,0.09785598835778801,0.350287204171908,-0.44447414568994253,-0.13979262434010176,0.48348018083398503,0.002251695974173115,-0.1703106742955097,0.5909022821517453,0.6064250430452001,-0.42261222740980536,-0.3058151010134614,0.04544220104644132,0.493248617921802,0.4521042644808,-0.4569334864703645,0.06504919994878611,0.6685991349708704,-0.02437147656335304,0.6066386567232015,0.27585056182962675,0.35547160523095256,0.39829156841936836,0.40359536325488254,0.0751228701789331,0.025970751861321542,0.4501611201760737,0.2774660635511827,0.23825256374580128
Temporal_Pole_Sup_R,0.34446864605904537,0.6068721550071238,0.2896699414214972,0.6630502341221346,0.7902478728245353,0.7218736155670894,0.5526845822403879,-0.174488015318083,0.43105094470534505,0.7133287148706852,0.09528581143413395,0.8388760244419727,0.4685352935649999,0.47146596027063936,0.53518876671337,0.3367747483716783,0.2983263847478284,-0.026419491340900204,0.5141386299238516,0.681724193883575,0.13679395220291904,0.7356989677656163,0.4796545005851232,0.0763268041129695,0.5315932611481271,0.03901584475529531,0.6581343622433249,0.764284251947554,0.607255959482762,0.5202219490631683,0.6290018636022957,0.6740175643285954,0.5226769333115294,0.5184921514473377,0.15528715792709702,0.5376374246877518,0.47764415769924295,0.7440598982135919,0.26771157432668236,1.0,0.7223530181135644,0.0030819405383180056,0.010494227074524897,0.019986368506529288,0.45553085627972634,0.20907352220894998,0.08583131014968905,0.6300847762639691,0.6856256896797739,0.34349862321064867,-0.0415719796939482,0.028529394355362177,0.524881591262698,0.15802839050859427,0.5999167887218245,0.3817636578312691,0.12765152405637695,0.0829955029925037,0.5469929210536242,0.6563621818629128,0.4598420561464864,0.09479217238898131,0.518202833029597,0.03770251435615354,0.27135624441461903,0.5347553994968415,0.5199012665273683,0.2680309654679342,0.18617448768698822,0.22181628750102914,0.24772676906338756,0.7408578207221418,0.6802225299883625,0.622770421077943,0.38954151450301183,0.086019983916962,0.5451711638591794,0.6110263939813184,0.6701729599601516,0.5894837005491733,0.6008329096697113,0.8267634105184334,0.5556443011439383,0.5967191400567143,0.5342589926799266,0.22811002307402833,0.5735933737419321,0.7169133576047645,0.7004182313581582,-0.14930949763081536,0.6433648730149266,0.6665932207702071,0.4869377148445615,0.7377988188740937,0.14896431540920485,0.47131979423498527,0.6997115949216822,0.45750899257725103,0.287953045269971,0.19835886646073717,-0.02232532229607373,0.27708540148327393,0.10671473981282886,0.7442779518313517,0.20847085847396285,0.09200906683213733,0.6648102480236913,0.17259686838927227,0.2071408896137787,0.08528579980922424,0.4683218222764207,0.0773111173050692,0.01961416027800795,0.48839345424875225,0.6566319805245855,0.22240320356487867,-0.05152374297897136,0.5847623798542448,0.5096136511086375,0.2888776164980423,0.3690907925109396,0.8015938658288606,0.5043587475404425,0.4449746946681987,0.8193819217965512,-0.07235916990764474,0.6261032844552027,0.6849749829910743,0.5004204587436895,0.6833296277992699
Amygdala_R,0.09764206885824528,0.3975961881492013,0.09855959541138601,0.48870188194945496,0.5277341476902032,0.5713492665095977,0.332700414235795,-0.3238913371609973,0.28998749895512765,0.28791785426369104,-0.07200158608196826,0.627584057442928,0.4033463454078731,0.3215326025914032,0.33505557726631335,0.2911964409806073,0.12688630327723793,-0.4355144357778308,0.1697363302012174,0.6970205743975536,0.05128478232781416,0.5608713962137761,0.47450178458198805,-0.036385436354770546,0.4077375259713559,-0.0207891978994673,0.5201182874505748,0.6037905265053796,0.5766592894320464,0.4369425758229692,0.46697758615257073,0.5898540891718811,0.24810887230330517,0.18773881371100393,0.12002964593000612,0.5076708233819393,0.3099118654078341,0.5809322892461496,0.03675020282936512,0.7223530181135644,1.0,-0.12970109929089044,-0.08591010159121745,-0.1148597288288895,0.0899126084376514,0.09705286171904275,0.03891680861332764,0.4488975045149094,0.46349895329138663,0.2913774114245748,-0.10359775329550444,-0.15738596786592157,0.3420306812204052,-0.10493241568921828,0.39020002781390517,0.17188842325556242,-0.14532277712509428,-0.005456583460433219,0.29688638351555063,0.4996715784238729,0.34631467191464116,0.09038258630359454,0.4147774464493469,0.016441495592025672,0.1918358655998154,0.4687215423413556,0.294637714841647,0.26013975600187467,0.30899398567924063,0.13332655931236603,0.1041770140028461,0.3948248677388982,0.5403084420052268,0.2597841731581348,0.3067430000319137,0.03629235574642667,0.3734750563285762,0.15530542438356476,0.48138778429335216,0.42498163337676487,0.4142282922333351,0.5084836864001372,0.45274508746473197,0.5654912632564466,0.23925576630849962,0.09878498187109482,0.2108885850563899,0.5645335192939942,0.5188033643519977,-0.2296419926674887,0.5162917029373667,0.5713598790764854,0.2447934406674451,0.6281977363508042,-0.10533528319795261,0.41706651742232087,0.42851078400598774,0.2663339122499202,0.0808438493778605,0.08577534262347059,-0.3787923296963591,0.23529765752131415,-0.15727806655899262,0.6054836257508144,0.10643340604713589,0.028154799061604504,0.41356999283279944,0.09198642641364203,0.04622732311756811,-0.25551284486664255,0.4037671566524731,0.15025466903530815,-0.10984998399538758,0.38392423954894195,0.2967683741627612,-0.06980545404609056,-0.13465924527265263,0.37304650239423537,0.4398898213554562,0.0819963645784178,0.34552523689358217,0.5902029585689702,0.13216213652689496,0.11257503417540299,0.47632296303064187,-0.2229611256254179,0.558988287602598,0.5367688048609348,0.19935010603919776,0.5989912925276875
Frontal_Mid_2_L,0.19405650135365077,0.379977907670277,-0.399537718279614,0.42510753176157073,0.10437085472952551,0.16568239705626217,0.05092980884053359,0.33115535709392213,0.7279386436286067,0.19012008261645383,0.956850707275962,0.09111221577940504,-0.2430169002759482,0.5668721555915976,-0.1445149926054347,0.0032180872936745236,0.11896012994835298,0.35426232486523485,0.22521908676953017,0.08860070675100165,0.3735551947791926,0.33165000214714985,0.18186979276035173,-0.1464183782867766,0.21111577134029663,0.43206217259528895,0.12610117383233657,0.28338779740632586,0.23955435624214388,-0.1008503900590751,-0.35987528187828743,-0.001445854170424641,0.2882317951117386,0.08223631585565701,0.10059592525311147,0.32089495675632534,0.7189213783993069,0.18035682444512022,-0.24084739650897527,0.0030819405383180056,-0.12970109929089044,1.0,0.1920949489144439,0.1896814522002225,0.4367517601597168,0.4568287221407242,0.8150478442247288,0.2523681890967275,-0.22334789431604937,-0.27897085334000804,0.10927048333271899,0.16485082097399445,-0.11534068461541577,0.11438791094782905,0.21536936166305407,0.11796127578036102,0.3832766974639535,0.12524701917828143,0.10884922859988921,0.38551452022150473,-0.6049177799550296,0.5414735478025792,0.09511078874187594,0.7934824525330084,0.036123522736379074,0.4718757743609047,-0.3534559693268484,0.1323403361942387,-0.18353745881500316,0.36460966165642655,0.40538520254723776,0.21269409495067462,-0.09433671197853119,-0.2679540965888944,0.4887504939515279,0.33972336666382735,-0.24670865617181487,0.10010978046717711,-0.32743491858687185,-0.4307885935825119,0.17221185732398026,0.1500827316216622,0.057040065525693816,-0.23918226469915171,0.3359140962619207,0.8280387739317997,0.18810948897923496,0.2025658498768531,0.12377761756387398,0.6247006556979777,-0.0348252047673273,0.04486752668845008,0.3040047515416222,-0.3955807008052737,0.4856953007299007,-0.5847637284300573,0.06042510545180541,0.39550205725390253,0.04248514937723442,0.02150061842060859,0.43872872631187326,0.5497694385762865,0.19032840779190183,0.04214322159203098,0.32564521531797946,0.09487269379467285,0.17873562833283824,0.133738560522118,0.05765678848827798,0.33314553977858147,-0.6308977236480979,0.4019665864395618,0.2887016680403,0.2600214268840838,0.23776026403682146,0.3115777041340152,0.3155540067388725,0.4012937725399397,-0.27788254383697836,0.23966505958269946,-0.09484060909837513,0.16340714061752187,0.22213832203995398,0.25706086460854594,-0.012474914008676183,0.19331559091566586,0.28350916876324406,-0.12093832670776804,0.18863127306545954,0.10450959428861319
Cerebellum_7b_L,-0.306795142255913,0.15359347454183458,0.45243631413482616,0.20121315611024626,0.12673069537844997,0.2247599810524033,0.5746144197489316,0.8809209771938171,0.22067600341198212,0.04149241163833159,0.2604250274312148,0.09400970309812852,0.32561887265075273,0.28590389802334776,0.04636501072097094,0.3586537828436196,-0.33612947231071144,0.4629509659970772,0.28135552063587194,0.008059862656078711,0.13301228712016025,0.0042388332558339036,-0.049432041295466335,-0.26657607988790893,0.05610310479594571,-0.24784874559941947,0.032903651386565376,0.17665011321662677,0.08134956597312244,0.2789102639516842,-0.03901133750113774,0.21728679323481792,0.45866583383949094,0.22978697754915375,-0.35629844496251273,0.10127476571628025,0.23603765526531165,-0.03677567371294612,0.5058038494055566,0.010494227074524897,-0.08591010159121745,0.1920949489144439,1.0,0.027671289166522773,0.7071341462283464,0.058846851810724625,0.32303043198799414,0.1921419977609754,0.02777491381515734,0.09259258770542961,-0.14906649869711974,0.5295907956840279,0.42034365712716176,0.23124348291797042,-0.12827852962072622,0.4478866362344337,0.31690775152657813,0.8332973027736518,0.37304205478474206,0.07217304003404218,-0.14149893780215292,-0.08160457888838621,0.5451749785111025,-0.1258495226259187,0.26349323811356223,-0.02665387524996732,0.18585520069645975,0.05362105442840226,0.28789686878475257,-0.2844627459122144,0.18631445747812045,0.20218659745798992,0.06205163880357936,0.1084039823605932,0.01761788574453124,-0.1510187490213174,0.013028672478988609,0.11374382687357719,-0.047055512500398154,0.03792803870783334,-0.14281850839468707,0.08383660300122585,0.11657491544632612,-0.027784427225737336,0.17089396446624913,0.40763702278573866,0.22235792581690894,0.171094745145147,0.17747429820012325,-0.09744762535103771,-0.03521851199155424,0.21926652049958206,0.5809179351417428,-0.24019529592678426,0.13428362121416643,-0.14965587895873508,0.38259363690373016,0.0074139422650919915,0.09999296212197949,-0.3964566753364697,0.5035672773830323,-0.09620798106416427,-0.17224000006309098,0.20782757468968818,-0.2156577400554474,-0.29191475701710373,0.3607465840275764,0.08119834064860315,-0.3985592223449962,0.5638797374576178,0.05404163675732403,-0.0406208479706996,-0.11092913756623998,0.10409459631535278,0.41091683803317836,0.6595216466654473,-0.199862215325345,0.009121638147454827,0.1862124613032927,-0.09990622589757832,0.542751792138424,0.12110697431309969,0.4299969848296633,0.2715275967418829,-0.06020762001636485,0.17333020602381355,0.07930406693830164,0.07285062414266394,0.12683069111527565,0.10906533929119112
Thal_PuL_R,0.1942046984494152,0.3349536998569849,-0.06335445513888309,0.25260613493026235,0.16319167322522468,0.0935467147104997,0.24377904368482056,0.02997769344124923,0.1306290939131478,0.3112641474794085,0.12655083724187732,0.2117659890303619,0.11029034466636198,0.18264851665024048,0.06147669058606454,0.13884539870829962,0.13893550179678713,0.19200457571564014,0.24425579457976382,0.056494383134543906,0.23525799964595073,0.10314447357232051,0.27088270901150935,0.1896574524977558,0.22124715462047526,0.15005144666469214,0.007535202414630812,0.008004370695474074,0.11290077627872196,0.06581231729169462,-0.08479928357459145,0.12423752401272965,0.2671317405928911,0.399799697443203,-0.014474484357147155,0.13299887276577924,0.21055019557872182,0.1495525156655047,0.0726612590869957,0.019986368506529288,-0.1148597288288895,0.1896814522002225,0.027671289166522773,1.0,0.1556065115872519,0.3099520661551477,0.07020668157516892,0.2757971157716901,0.00704914902307798,0.21539833137530767,-0.04897152246424875,0.10223994742130565,0.1049241130236968,0.1053558961029101,0.28378845865148195,0.23651902012459222,0.24461090806440322,0.15359806233451484,0.13265444711223887,0.23912547214747235,-0.056891618269915414,0.20840499124241385,0.17200122118955385,0.09624483649507325,0.20415010849842893,0.202783444175483,0.11839879109303332,0.07305984735661315,-0.08353925006269974,0.18543901922229183,0.197651531809707,0.2912134718156731,-0.042542412284238905,-0.016502231397306864,0.26641553971388804,9.881900250030765e-05,-0.0716200520461522,0.2916386097268594,-0.04526631928917555,0.002637861586778794,0.2856697362418158,0.2623326880825174,0.23991424505952033,0.07302238059597088,0.1742831403173394,0.08477149314416564,0.24301411407719914,0.13862470229564672,0.23189075752230004,0.20127627872405246,0.16618476428236956,-0.03623852598333701,0.20027468954857858,-0.05153754420423416,0.18915174229060247,-0.07466669291894629,0.13054114891233853,0.34300433545529374,-0.019833706169445155,-0.03182391518314377,0.2369625800369147,0.1940027867560348,0.17462136442217155,0.061932354687289186,0.11482192606554342,0.07005548739274164,0.2780927318799479,-0.04144809690554257,0.09567478226799375,0.29447173638964835,-0.1074331853429684,0.10149574560346868,0.12881820081696643,0.30417818094716387,0.2389860971556374,0.16042579558565026,0.22439589485043146,0.20166807787831773,0.02676522947354167,0.2835000981707633,0.19685524713689304,0.2661365482780474,0.1554140360323132,0.2593216262717415,0.14882257097584428,-0.02124202834336354,0.08576921199588654,-0.03039652827483134,0.3559510878967502,0.16454472241351079
