,Thal_LGN_R,Paracentral_Lobule_L,SN_pc_L,Thal_AV_R,Cerebellum_6_L,Frontal_Inf_Oper_R,Temporal_Mid_R,Vermis_8,Thal_Re_R,Rolandic_Oper_R,Precentral_R,Frontal_Sup_Medial_L,Precuneus_R,Postcentral_L,Amygdala_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Thal_MGN_L,SN_pr_L,ACC_sub_L,Vermis_10,Parietal_Sup_R,Olfactory_R,Heschl_R,Fusiform_L,Thal_MDm_R,SupraMarginal_L,Thal_PuI_R,Angular_R,Precentral_L,SupraMarginal_R,Frontal_Mid_2_R,Frontal_Inf_Orb_2_R,Thal_LGN_L,Supp_Motor_Area_L,Cerebellum_7b_R,Thal_PuI_L,Thal_LP_R,Caudate_R,Thal_IL_R,OFCpost_R,Frontal_Mid_2_L,Cuneus_L,Thal_VPL_R,OFCmed_L,Thal_VL_L,Red_N_L,Vermis_1_2,Thal_MDl_R,Temporal_Inf_R,OFCant_R,Thal_PuM_R,LC_L,Precuneus_L,Angular_L,Cerebellum_Crus2_R,Olfactory_L,Thal_VL_R,Cuneus_R,Calcarine_R,SN_pc_R,Putamen_R,Cerebellum_Crus1_L,Hippocampus_L,Thal_PuA_L,Cerebellum_8_R,Parietal_Inf_R,Cerebellum_3_L,Lingual_L,SN_pr_R,Raphe_D,Cerebellum_10_R,VTA_L,Insula_R,Thal_MDm_L,Vermis_4_5,Putamen_L,Cingulate_Mid_R,Temporal_Mid_L,Thal_VPL_L,Temporal_Pole_Mid_L,Temporal_Pole_Sup_L,Thal_PuL_L,Occipital_Mid_R,ACC_pre_R,Cerebellum_4_5_L,OFClat_R,Cerebellum_3_R,Cerebellum_9_L,Thal_LP_L,Frontal_Sup_2_R,Frontal_Sup_Medial_R,Thal_VA_L,Vermis_6,Thal_VA_R
Precentral_R,0.6307978675926119,0.6291098712025097,-0.42261222740980536,0.5747720247306362,0.08184082106141298,0.6289218732901432,0.2568972028386661,-0.030162454228842103,-0.22735519166713755,0.4635940278509703,1.0,0.20348661160138629,0.586862560665118,0.5421811531423378,0.15025466903530815,0.2338253169504773,-0.10675254293675292,0.4693288336256604,-0.3202620713138343,-0.21889766669883842,0.2293442823161765,-0.0016811769913668499,-0.20574836629582907,0.04894469753290654,0.10586208411182432,0.46982150592064736,0.5532266182226853,0.09873066820719707,0.3333544733119931,0.6428907896650486,0.6126499757053897,0.6228772728535917,-0.03125461188972511,0.42132163517843013,0.7856944985740969,-0.17642225865493336,0.2570372307690425,-0.1844121294599022,0.13169005226367836,0.2504993112985938,0.3353359515323943,0.4019665864395618,0.3249595942620285,0.595139087083335,-0.4079242857680593,0.6044895946567246,0.45010816374327284,-0.19509160441956447,0.6130240401410072,-0.15337474811763105,-0.3693209037368934,-0.2458607413419753,-0.30525371803787443,0.5520954807577164,0.42097807252864605,-0.08773555786212903,-0.0689321312081642,0.566343500324778,0.4930267156330017,0.3090387687239195,0.10747536098748557,0.25170637316555555,-0.00010491261762117057,0.3138463961551719,-0.23902210321121384,-0.118471201850483,-0.23434910899965097,-0.013995143632158669,0.24629977361519942,-0.3233659671511426,-0.08572385498761761,-0.09686227895804435,-0.08395429204503893,-0.04162552745542842,0.31670145149827766,0.01855812048293541,-0.15605513201579888,0.16860029584969818,0.04238964850890714,0.4880940590398253,-0.5499298047925589,-0.05397528319630792,0.19494917324885952,0.05245229113425715,0.17467698998196138,0.02578836826485631,-0.22273660724228173,-0.050878276972517796,-0.013405412102937529,0.09232450679341558,0.4509677523531769,0.5355434266521663,0.6464028878877588,0.17588618287400867,0.423883262291227
Frontal_Sup_Medial_L,0.2879090367571401,0.26189709661445953,0.10177160861165,0.3700495853488086,0.5873187266822955,0.6381366584547473,0.43745678233512547,0.6311505816262091,0.24354794439948999,0.6748402841026405,0.20348661160138629,1.0,0.43687646215121556,0.41746259519155665,0.3099118654078341,0.7059029426919047,0.46522012867791135,0.39539765571257734,0.2063598236111803,0.4619912470931545,0.5290100648537703,-0.0041949046060841344,0.3393935516185759,0.5819493479945939,0.519863142614967,0.5285923988546957,0.2834823523603748,0.027397431620167036,0.08626534255582101,0.48037150343009977,0.0998134410834049,0.6233909067915974,0.45120033426247613,0.38215173194548835,0.43222112882976865,0.17190052230386502,0.2410190751299131,0.23728850737695575,0.699773964652904,0.7106473254523857,0.7187342341813726,0.7189213783993069,0.20324208008239328,0.38200152841734364,-0.10229283481688076,0.5669941938344139,0.27028562069564993,0.28110559120358336,0.32547063358250633,0.4180768670051202,0.238533466040033,0.2903438204252366,0.19779114767158795,0.3675824642428406,0.047897057789101624,0.31287154122622346,0.5035150216051035,0.5657764469145855,0.12921778441581158,0.41025868801942794,0.4762973791997465,0.5755416364850541,0.2298105697370426,0.5900635183532419,0.30245999655747585,0.3158898274964827,-0.010233918841752782,0.5148227148523484,0.42028793395534436,0.30844755751185815,0.14326155411909447,0.36771312648421145,0.015269583492665391,0.670737007835796,0.587343779708089,0.6182085963191744,0.38260396067681435,0.6121544589366087,0.47750803326218827,0.3409045773998056,0.01276924609004252,0.46025988332565726,0.3387577364227211,0.06565051753868392,0.6528569069346605,0.5968607943291468,0.12144283386373118,0.5255932593430002,0.41735912995367697,0.33432489514786046,0.8092931210311737,0.8089164997047706,0.4868261388195683,0.42095091730970535,0.7026762919291981
Precuneus_R,0.6197319047181634,0.6291186780218352,-0.07989045293671966,0.4951939897298059,0.41517255735779485,0.8240577241988982,0.7173206327064305,0.24105944468949564,-0.032268304207295845,0.7952813540324531,0.586862560665118,0.43687646215121556,1.0,0.6184089432326231,0.39020002781390517,0.5317110205780042,0.3665748202568736,0.656540818029852,0.12225922002799752,0.3375785822980052,0.6310427378309214,0.06314778305052496,0.378959867739963,0.5743785863173543,0.5161165656691411,0.7450653341605425,0.5602913314331806,0.1315356113139889,0.4226632981631842,0.4562673386725231,0.5560840169164579,0.24964043552924373,0.5766294876730639,0.5396337468473249,0.5590679342007792,-0.11317435350290582,0.27728120535385903,0.15600700248539712,0.6098928492138397,0.627677051386433,0.6410278953341481,0.21536936166305407,0.6119774794956004,0.641659036343972,0.08174651003292495,0.7296726586518509,0.47573532490202936,0.25129617956522665,0.43685306631712933,0.420032760452556,0.2752345852202337,0.1484353687550233,-0.1737089224737263,0.9558876059224003,0.588081076147251,-0.09144325151617684,0.49439627690738935,0.6842929039470383,0.7609768997389569,0.7427158122611545,0.4479236322967875,0.6261599874893291,-0.1981085542975772,0.626457133633056,0.017803180807186045,0.013961131143930553,0.11699991055429726,0.4649467092925532,0.7148529680903083,0.18642567585342262,-0.0015241001791522948,0.40256004150724434,0.24564880094577443,0.6101907093076805,0.6549055298976962,0.5565424718812828,0.23046410906093237,0.7657534561762932,0.37452193449273125,0.5371251601566005,-0.17714276784669916,0.4209823304104845,0.5016249625375764,0.2655392413653089,0.49887028729339755,0.3856521911059794,0.3286513561502109,0.3697593524449756,0.30514265072384156,0.3941473066036821,0.32009338931069453,0.4711935141316241,0.62509058988828,0.5576786093988906,0.6676774413085014
Postcentral_L,0.5284271775082532,0.5848445239283316,-0.520496243783596,0.7022414417191344,0.12264576593208842,0.45918058917506915,0.3257318931472257,0.03943949872516058,-0.19278577267658376,0.38982396380270795,0.5421811531423378,0.41746259519155665,0.6184089432326231,1.0,-0.030051926540188307,0.10003830378509151,-0.06267203425999074,0.5581073001580463,-0.35263298817064764,-0.14524932685618808,0.43398041024701184,0.14871567234706456,-0.17285532318133429,0.17819133829113865,0.07621160378464845,0.6549116653006669,0.6840459397951701,-0.20942284870217515,0.2343980870360684,0.8801727847251617,0.6460455922289763,0.4140291093663455,0.053582932291786636,0.5747487377481052,0.656276845093386,0.02804261883970946,0.13853272755613044,-0.2132957550965725,0.19856801953991432,0.4119049072780921,0.37896360836925247,0.6479345584414834,0.4813132207744035,0.6434122955539778,-0.5325763152909821,0.7021619393765636,0.47607399732750366,-0.07535130218376755,0.7122146414187942,0.06569394160801516,-0.22126044241616016,-0.3812944796818261,-0.5144605069571095,0.5986376497103938,0.6114468167183681,0.024469751957287872,-0.01623418740515661,0.616932644563728,0.5861975808623,0.32901854470227104,0.15103416251980858,0.1856814565798025,-0.19334500019244247,0.37813673192910313,-0.3589816830994789,-0.03966014999302563,0.0055222089345514985,0.14824178573105398,0.4175902774272982,-0.3046699737856868,0.018197025348621547,0.03904028097475935,-0.15203414447065475,0.19661823153788602,0.3973544377410141,0.12168308331116684,-0.21435363455102302,0.2399708480875712,0.005155868781829379,0.5266635812261419,-0.6173188962227023,-0.026876271780019546,0.4694511287196849,0.18401699213939152,0.21984125815765035,0.14459778361162134,-0.22307903848436325,-0.03142064288392653,-0.18901330273717037,0.23819186770957712,0.39494691090223716,0.47209674811641733,0.7280873155898677,0.19769296594658697,0.5354918958635811
Amygdala_R,0.10643340604713589,0.13332655931236603,0.03675020282936512,0.09038258630359454,0.2447934406674451,0.4996715784238729,0.28791785426369104,0.0899126084376514,0.0808438493778605,0.5608713962137761,0.15025466903530815,0.3099118654078341,0.39020002781390517,-0.030051926540188307,1.0,0.6037905265053796,0.5898540891718811,0.0546319431807837,0.4033463454078731,0.5367688048609348,0.23925576630849962,-0.10359775329550444,0.46349895329138663,0.4549266615958099,0.44978463354221954,0.2663339122499202,0.258026158104209,0.30899398567924063,0.09198642641364203,0.016441495592025672,-0.13465924527265263,0.03891680861332764,0.47632296303064187,0.07471346447697043,0.09686804902571702,-0.4355144357778308,-0.1996565504113535,0.33505557726631335,0.5809322892461496,0.37304650239423537,0.48870188194945496,-0.12970109929089044,0.09764206885824528,0.09705286171904275,0.4037671566524731,0.25189269105620893,-0.14532277712509428,0.4556474240113961,-0.2296419926674887,0.15530542438356476,0.48138778429335216,0.41970696828753623,0.3266906495659584,0.4142282922333351,0.12002964593000612,-0.396862999980568,0.554789137060144,0.3067430000319137,0.12688630327723793,0.19935010603919776,0.11257503417540299,0.6970205743975536,-0.239719243727299,0.5076708233819393,0.33382746318330725,-0.25551284486664255,-0.036385436354770546,0.3764150403180175,0.1697363302012174,0.5654912632564466,-0.2229611256254179,0.18773881371100393,0.2913774114245748,0.49580095363677107,0.38392423954894195,0.41356999283279944,0.4369425758229692,0.627584057442928,0.4147774464493469,0.1041770140028461,0.09855959541138601,0.5320959301624596,0.0819963645784178,0.08577534262347059,0.5766592894320464,0.24810887230330517,0.6281977363508042,0.29688638351555063,0.332700414235795,0.26013975600187467,0.09878498187109482,0.28998749895512765,0.23529765752131415,0.13216213652689496,0.4687215423413556
Frontal_Inf_Tri_R,0.395517323052284,0.17764325954973056,0.18690282679224005,0.20241078212377017,0.5873442993225788,0.7738017286909354,0.5357714127197051,0.5225441389558284,0.19841740689991047,0.8523916553913063,0.2338253169504773,0.7059029426919047,0.5317110205780042,0.10003830378509151,0.6037905265053796,1.0,0.6306914135714805,0.38879130840616616,0.3733112293379568,0.6921098416057754,0.5954348240851408,-0.04176965890779613,0.5586838502277035,0.6491650397230794,0.5758595896050599,0.4848328029021737,0.1858514914676854,0.21360830156377486,0.19360120467826153,0.1860027274804483,0.07426828559071084,0.4937455080630437,0.6956031783778375,0.3042345216078167,0.3255003754502174,0.0177166797488685,0.23599051962645176,0.3722011767801265,0.829285756910766,0.6332663038581697,0.7249853183476037,0.28338779740632586,0.17900614766837553,0.3723078895139296,0.2729275462042131,0.5285008848918943,0.20036565477925686,0.3164916403945511,0.06306368403256302,0.4299568981133448,0.5257824246619887,0.5792687144674236,0.3052527175028937,0.4872353273783388,0.10523918167394232,0.011053540996177821,0.6471665692084589,0.5420293650598812,0.20519579922828515,0.43391324688460015,0.4507073496847666,0.7511404955149916,0.11195062145932459,0.6637858679257982,0.36986097142764107,0.09755296294846298,-0.073543392857505,0.5167723421094416,0.4924563636431314,0.47608840516295214,0.08837097850616125,0.4174496315952767,0.18435650517476163,0.7243980972559305,0.5651753383676597,0.6416130949181568,0.5435820437195854,0.7505151465207572,0.4982759248267583,0.35774364522240354,0.23201253507923572,0.5959790219300171,0.22115628430512094,0.07139022507411193,0.7625119990226973,0.5130243305511126,0.5016294978411191,0.48573216889162335,0.5575975329738698,0.42302619086116666,0.6266747630291803,0.706796891462562,0.424154008682784,0.4484063809782069,0.6844265999063823
Frontal_Inf_Orb_2_L,0.047217251589162915,0.02698809466533898,0.4421199914178167,0.021199351112829588,0.6019632541858543,0.45433895558142345,0.3667631715259022,0.4619290660626833,0.29585665891901103,0.525698086832244,-0.10675254293675292,0.46522012867791135,0.3665748202568736,-0.06267203425999074,0.5898540891718811,0.6306914135714805,1.0,0.09729043093726879,0.6418641505374849,0.7295900204507093,0.429154151442513,-0.06522351117542782,0.6281277979433779,0.6147392840044239,0.6868050139602694,0.35436972618980256,0.12553721657011666,0.315296917460352,0.12718255895923872,-0.10484030722792685,-0.08472308186293283,0.05517993167700344,0.6818024049577803,0.13625267032961022,0.025790564978169808,-0.015213260531653896,0.17591666501865408,0.3452276193078032,0.61489226714128,0.547167443130372,0.6556323054207727,-0.001445854170424641,-0.03742768951814467,0.18460139002011275,0.5511174836436855,0.2979457014753445,0.03487486465379832,0.5750611976271469,-0.21380012186180508,0.33077222332625944,0.6157740498635563,0.6340196195831915,0.49169840059276776,0.3974270445214831,0.027837642707591852,-0.11489095221013666,0.6716027820242119,0.31747900126556317,-0.029248093625509414,0.2743711560122947,0.45554515683025043,0.6708140407927269,0.10756884119415148,0.6276957780790777,0.5180974044158433,0.13487119908213402,0.11403230276351527,0.5802139629975679,0.5200059034242077,0.6563023593224787,0.05163445602563466,0.5357494772874963,0.4388521193098102,0.7103605907884252,0.5879659058852994,0.7267225653092767,0.7959988727795011,0.7011141811707501,0.7386774740034584,0.27197548210668093,0.4890499275070337,0.6997827402124129,0.28554750863246864,-0.22071941680410703,0.6899447336410676,0.635861390176815,0.5526191257572731,0.49753208672901267,0.5972710883294406,0.37684166206701936,0.2412375391063374,0.2687132910608548,0.15589761617308687,0.41691429586192275,0.4818361889360318
Thal_MGN_L,0.800944354088886,0.5269839423886132,-0.25122410935551487,0.35439020129262544,0.32531950594153974,0.5096934729803074,0.42014800223094145,0.2627085450649889,-0.1036122506106458,0.605586973132263,0.4693288336256604,0.39539765571257734,0.656540818029852,0.5581073001580463,0.0546319431807837,0.38879130840616616,0.09729043093726879,1.0,-0.2966282760088687,0.2533705624501264,0.5851761183923228,0.18388231429671198,0.2446104348353415,0.2144910541307812,0.2978866504689681,0.6728858754076893,0.3503957683720929,-0.036651214308913334,0.3094461798138482,0.5209738678767413,0.49204131365794307,0.30307729831767605,0.32393484660094657,0.8018931331769842,0.5063595081466267,0.07343121738890758,0.5571052030467446,-0.04085695417878575,0.44510748700247366,0.5687968064719082,0.4531660124894796,0.36667078362305355,0.41756786729919904,0.49878840194193075,-0.09712307018301013,0.714127753482577,0.4808672198194592,-0.19892738370850596,0.6634891267743549,0.22318129325765018,0.153591406059557,-0.0889126598714722,-0.38360059212843883,0.5793997090553766,0.5448216776646764,-0.07873124351311717,0.326013230647496,0.5327696858896492,0.5502683408274441,0.40425429200119417,0.4979662142026406,0.397128359339254,-0.1129384859059988,0.49499112910727,-0.009132177031013614,-0.028094703956112195,-0.021840144646592136,0.15507187100200745,0.595124135647162,-0.07198482054363647,0.3133595948893344,0.02890915956096828,-0.2080158142754494,0.34252844922757153,0.559322755710772,0.29222616385095446,0.14563790833070583,0.4119284253186008,0.16106290320135117,0.3725670065263177,-0.2174126155722152,0.28494258410828055,0.3945220804628027,0.16291894863248096,0.29920008720200586,0.3059339100867133,0.017463873173378476,0.34973173430951565,0.012178635287311767,0.320162216600034,0.3857255946283687,0.44085598741350546,0.5208124017617854,0.4874400436858594,0.5000992093319305
SN_pr_L,-0.37273894421041387,-0.20516449839007517,0.7691363810317067,-0.22743808852139033,0.4659945550642328,0.21966448081346018,0.3395463863562186,0.4174766037900908,0.22793629525567072,0.2047382919016018,-0.3202620713138343,0.2063598236111803,0.12225922002799752,-0.35263298817064764,0.4033463454078731,0.3733112293379568,0.6418641505374849,-0.2966282760088687,1.0,0.515507845731691,0.1504167184846899,-0.21034380001556852,0.5436188307345501,0.5206317557963778,0.5707001655627734,0.008268991085677642,-0.06889758604211405,0.2565824628276126,0.009060325756778488,-0.44597187937199845,-0.36571413905972067,-0.14690817185320992,0.4755112630962047,-0.33220425560864925,-0.2615742726254231,0.06179156007183161,-0.02699833002811761,0.452812199054846,0.3819562804395692,0.16312652284809043,0.24471151781912037,-0.2430169002759482,-0.11515287957057933,-0.09414987322234983,0.5833542642073031,-0.09669925421926046,-0.041081472958058876,0.6204374051732028,-0.5337743056849177,0.47014137421694774,0.4783669867811625,0.6748898480411386,0.6745572769579343,0.16111191380896686,-0.3125580639719262,0.16239945517744636,0.5535883072336313,-0.0007126228770657707,-0.19286968116900435,0.3500619482441565,0.31084457076964606,0.34050768894128336,0.2583534398144785,0.2736754191386939,0.46527813752997793,0.3500170376017502,0.10272478081509187,0.4411670047826509,0.24661096132726817,0.6962615540367578,-0.08243236337846267,0.6866040861168147,0.6985337112854698,0.48398656437498905,0.24143028387207122,0.6042167303956384,0.6432197168978425,0.5148193058504204,0.5605898700398683,0.01544848828902472,0.5563302392208338,0.4343182904891451,0.060242959423111586,-0.12321574595541188,0.41946435373341057,0.4249144252785956,0.5333466487849606,0.34221351018463714,0.7472425069010816,0.09499577053977022,-0.018051824512792424,0.01899135404818996,-0.18752764033325922,0.25810354732535806,0.11847257910759755
ACC_sub_L,0.10724321338350337,-0.05779152167587898,0.4501611201760737,-0.1982721006326971,0.49992463788797636,0.3385919075361104,0.3207924745471056,0.3968674024279384,0.3855887023198592,0.5601612273521798,-0.21889766669883842,0.4619912470931545,0.3375785822980052,-0.14524932685618808,0.5367688048609348,0.6921098416057754,0.7295900204507093,0.2533705624501264,0.515507845731691,1.0,0.39301850450010484,-0.030064619732295687,0.8623820052808149,0.4998565521496285,0.5840238452731228,0.2704037152341387,0.0024600080368014495,0.16900637168920382,0.08698203132534099,-0.19590333678391744,-0.18887176168758998,-0.08189689242824964,0.7152989540792454,0.17436753540991695,-0.19575852378255917,-0.025653128016671214,0.1699978483500549,0.4709000521036471,0.7922399187642952,0.6182370950199396,0.4949177123581809,-0.12093832670776804,-0.03018259061586766,-0.02415994372355012,0.703006018399543,0.19637436588879123,-0.0069133326396734335,0.3940254785212885,-0.2435880261914193,0.40279569900238904,0.8432476748344244,0.5957026798056377,0.42250013518308843,0.2897691252500629,0.06225082995592532,-0.17004309709703247,0.8628541688511627,0.13470234011036716,0.01276583326782781,0.25219639143613953,0.45724862358509244,0.6659679408184987,-0.038249149044637464,0.46111436401299,0.6071499005637907,0.041296956120145854,0.09739211379094181,0.45993988949652265,0.42930888171198667,0.6693547519926637,0.09118108030985184,0.3780601805932547,0.23602904517343828,0.6797626092367771,0.453286206156336,0.5971200023189543,0.7342721843321616,0.6827031570880876,0.545856478131031,-0.006272039371568722,0.5749996441300951,0.7230383529656427,0.2290325211883633,-0.015625773390098307,0.6487893817854374,0.4687173419969302,0.666181915305352,0.5713045568080259,0.45806628715558945,0.3519661188818789,0.173610480337878,0.2197365556983116,0.005677671559475893,0.3909730778756528,0.38591999712926245
Vermis_10,0.5663942018668611,0.20417184772932778,0.013233533801651326,0.3902590791394183,0.597343881154111,0.6127604360825857,0.5527729719384703,0.5163830319739718,-0.055651442606296606,0.7117489187024486,0.2293442823161765,0.5290100648537703,0.6310427378309214,0.43398041024701184,0.23925576630849962,0.5954348240851408,0.429154151442513,0.5851761183923228,0.1504167184846899,0.39301850450010484,1.0,0.09108925867820054,0.30778953751161237,0.6279799553022817,0.43199526174699515,0.65852655304359,0.3321774859916701,0.06018710933632547,0.24611802886776465,0.3353811290922857,0.41557785041496353,0.3145994381462222,0.4791728372389735,0.5232975793600603,0.3323656510877536,0.31606568851984623,0.35383911677509094,0.08182753659358229,0.5547832507724254,0.5797669476484618,0.5709350372982208,0.3359140962619207,0.3464500842315513,0.6921884908765082,0.02832790657462044,0.6993044302066187,0.6055793079282934,0.14485177136830474,0.38217143827582295,0.4318310041871547,0.364065384810678,0.21397817606441397,-0.13136125062879925,0.577692730823077,0.3182032483615819,0.11595802891141564,0.47369317641404834,0.7104961630938141,0.48264860632296946,0.5423981166439704,0.4589118772109423,0.5049438456810649,0.12408877231286383,0.5691869045670502,-0.008858793388475193,0.15169486617522346,-0.0669325554501078,0.5526942506909256,0.7715510886480833,0.09971768470359499,0.08887502608775612,0.47158351145113125,0.16815757074070017,0.605215707479203,0.5836747733729837,0.589134363085193,0.2715263050475293,0.5938151768485648,0.42911708655756403,0.5886169985021916,0.10187262525902353,0.410047686495337,0.3309530875230243,0.15327740889727776,0.44636525175198855,0.4831156391885906,0.19065755025695527,0.300002952353369,0.423006742065772,0.48832822192148556,0.455942092085246,0.4197988487828457,0.5704157914264418,0.5610962057001885,0.6583198649504096
Parietal_Sup_R,0.2173135739906059,0.24622397673624222,-0.15030908726655326,0.07458111592038622,-0.14001858953912272,-0.05790673889176368,-0.034829082067600846,-0.06129161566697401,-0.08831409191485513,0.021256996288221794,-0.0016811769913668499,-0.0041949046060841344,0.06314778305052496,0.14871567234706456,-0.10359775329550444,-0.04176965890779613,-0.06522351117542782,0.18388231429671198,-0.21034380001556852,-0.030064619732295687,0.09108925867820054,1.0,-0.02703943745780747,0.025419425628085923,-0.17561521060129606,0.06360735154024608,-0.05223987858441202,-0.11202036273245741,0.20349538659366626,0.1749948490611272,0.23523130293879685,0.03868333413804598,-0.008223544290022278,0.23210292217085352,0.13923605582977153,0.07382492735588565,0.12476305170033454,-0.09164904667376994,-0.024787741477133845,0.04250433790642758,0.014849299977235202,0.10927048333271899,0.16590714286790473,0.055962712389206005,-0.10864665277536056,0.039337591208464605,0.039773727261612345,-0.06502507675213323,0.24595706878073986,-0.05655996988201107,0.029638654467635757,-0.21569101567412044,-0.26907454964591426,0.07797941611221018,0.27699494721705387,-0.13540961760694958,0.01736640841589352,0.034112162334698104,0.26759392503592555,-0.023895948552459374,0.05367116449843918,-0.013341768128782575,-0.24307703157759128,0.006619373644715527,-0.1595104358662961,-0.0737588689592561,0.05354849738346282,-0.01706529272796475,0.08071158917687093,-0.13825930466347058,0.2179135021630839,-0.08174114829153321,-0.15896703781711646,0.013469073096503928,0.05193408032298202,-0.07906061392284477,-0.09705575973049659,-0.11196128382829852,-0.15900883005480101,-0.044184606910759455,-0.09128634961291669,-0.12205735467253191,0.0414424347822875,0.17365206266652367,0.024633263427161534,-0.10287206582862109,-0.10515145685952494,-0.09428893211110938,-0.1873457706089777,0.08351585828045308,0.08524830120238037,-0.06085272983080171,0.04534112095487635,0.06248889827191421,0.033348290370253296
Olfactory_R,0.02355587658908804,0.09286330790537527,0.574277384805677,-0.2771651377453781,0.4052314690042314,0.31831405919594014,0.49970567072380917,0.411858334056312,0.4025606117375473,0.46736407122607265,-0.20574836629582907,0.3393935516185759,0.378959867739963,-0.17285532318133429,0.46349895329138663,0.5586838502277035,0.6281277979433779,0.2446104348353415,0.5436188307345501,0.8623820052808149,0.30778953751161237,-0.02703943745780747,1.0,0.39936661590055816,0.5371145974199472,0.2141353653660586,-0.03932915383744919,0.06987082024591541,0.15993868631369737,-0.2769781540799144,-0.21750184260550434,-0.20378395402099322,0.7870794214442098,0.06015532671594953,-0.1870279699667683,0.04045320568683013,0.1591418484821153,0.6406054831445165,0.7102459222978424,0.5161379367918946,0.3951226527360273,-0.22334789431604937,0.15670943044490437,-0.1689386626946159,0.7371782516189542,0.05554226016920213,0.0035051285758395216,0.44889045001394057,-0.2888862956769991,0.5935846055292721,0.847555223264748,0.5317520241590951,0.34593851677087806,0.34693137346477354,0.10593108659540826,-0.05875062593255365,0.8264412327021462,-0.013379583269448096,0.11702069930137284,0.3792047913340649,0.5150612836598636,0.5269657347336292,-0.08790135332684558,0.2698653533890634,0.6107277074139956,0.18911874069795773,0.175352097802203,0.4200299701225884,0.4105740050650016,0.7155011637948046,0.07735425114319464,0.4720689625205794,0.33911670424333834,0.6388193218876028,0.39388442889482617,0.5778633061005872,0.6935610355273014,0.6633438679350233,0.45365102875627944,-0.17024224547561492,0.5547209050879038,0.7014360709248947,0.14990357516764424,0.14553166928581748,0.5350082971897654,0.4377156167233053,0.7230941688579418,0.6194514489167396,0.46375838892866567,0.16630300203569814,0.025481329113360898,0.14636169584640854,-0.1393744248071194,0.407525993918042,0.19450206878682344
Heschl_R,0.22733980433869863,0.044356374041484146,0.21929994868229422,0.30833194155835136,0.5978439909254452,0.6341470345515613,0.4993954517165135,0.48972233291665745,0.10832289609249186,0.726522148428166,0.04894469753290654,0.5819493479945939,0.5743785863173543,0.17819133829113865,0.4549266615958099,0.6491650397230794,0.6147392840044239,0.2144910541307812,0.5206317557963778,0.4998565521496285,0.6279799553022817,0.025419425628085923,0.39936661590055816,1.0,0.5872685817675289,0.4706994865315333,0.12950098001650096,0.2254811537207646,0.22546066393562444,0.06567919286826618,0.13429487148444585,0.21253478386845967,0.5669018669459492,0.24731025275351612,0.1376953455086014,0.012551798444025826,0.09697189410383182,0.24659254578736076,0.6587959130316219,0.5580066223012728,0.6518055836802019,0.1816830283357723,0.305603657601836,0.49391859850400893,0.228284417041577,0.49380517649041034,0.2272357633939165,0.470640009090941,0.06315900648790415,0.48046671111832545,0.4062990745666884,0.5605424085460086,0.25781609120363796,0.5158163996323472,0.014075530887260171,0.12693898704293122,0.6139827629910602,0.6236505098278013,0.3304296244450988,0.608098069019845,0.363182813753237,0.6684859392055671,0.034270184756524165,0.6639655250273602,0.26014322659109423,0.1927152136229261,0.1688640423644655,0.6508738674609845,0.5477895374419652,0.49889042676237816,0.07698597638343775,0.57031698343193,0.34458331548227566,0.8200438759899714,0.5475614608501116,0.7251277269524785,0.43295257747665744,0.7521014127820318,0.47878831470759947,0.4315702196580276,0.19553472361223798,0.4469159851944873,0.3458225895648175,0.2072800670975847,0.5673775779742302,0.5174842184941343,0.37747202598507923,0.44373298597973687,0.5445253783735797,0.4945099563686676,0.3816636881357772,0.33646504738341904,0.39651082334438564,0.4909211354814083,0.6980194427019747
Fusiform_L,0.1025972695732268,0.06593154058050525,0.4335232993087843,0.07553701435280806,0.8628893694347616,0.5681818674174347,0.464115484597938,0.6474909906182872,0.2212320335455873,0.5652049551708291,0.10586208411182432,0.519863142614967,0.5161165656691411,0.07621160378464845,0.44978463354221954,0.5758595896050599,0.6868050139602694,0.2978866504689681,0.5707001655627734,0.5840238452731228,0.43199526174699515,-0.17561521060129606,0.5371145974199472,0.5872685817675289,1.0,0.4291645250277336,0.2912079081039555,0.37887500992551426,0.07483514217709891,0.032069684516007474,-0.1344940804765197,0.1439751470200082,0.5113668833772669,0.2581978534216981,0.17125557207636544,-0.014449165805441777,0.35051169548115196,0.3796759652217995,0.5938244444599711,0.5747416047128182,0.645257846505485,0.113302069423874,-0.04249753987219138,0.2668870668925612,0.42702708493428004,0.4258498150860798,0.19407509625167552,0.5024758856068275,-0.100624960567903,0.4225771514724994,0.4040583444409362,0.6098570024171106,0.5578427113269673,0.4855771610054295,-0.058120172837193236,0.10530581407462715,0.6483323273804973,0.39404460952903253,-0.037660711252631804,0.5071381287556187,0.5242575834754447,0.5804668003822366,0.35833759944145394,0.7123456124607828,0.5529936361425574,0.31956983145130097,-0.013788736715038337,0.5401285918066758,0.6324239696924213,0.501797186954474,0.14558388655325563,0.4856654177089319,0.32481294563778385,0.6189816238310308,0.6100779817086823,0.8606802620940758,0.6734674151864318,0.8095825079217969,0.8239978994426814,0.37752315303157796,0.3695061813146038,0.7551331996507185,0.3504310972837149,-0.3103859220017665,0.5986602034609846,0.8528315171735029,0.344874432144516,0.7453507641155479,0.7291854623404518,0.35589442525071985,0.3214907550603525,0.41701294968865005,0.22366829050478226,0.6716569849758772,0.4997761446602755
