,OFCmed_R,ACC_sub_L,Putamen_R,Cerebellum_7b_L,Parietal_Sup_L,Cerebellum_9_R,Occipital_Sup_R,SupraMarginal_L,Cerebellum_6_R,Thal_PuM_R,Thal_LP_R,Temporal_Mid_L,Temporal_Pole_Mid_R,Cuneus_R,Cerebellum_3_L,Vermis_10,Thal_PuL_R,Pallidum_R,Occipital_Sup_L,Occipital_Mid_R,Parietal_Inf_R,ACC_pre_L,Thal_PuA_R,Rolandic_Oper_L,Frontal_Mid_2_L,Caudate_R,Frontal_Inf_Oper_R,Thal_MGN_R,SN_pr_R,Amygdala_L,Cerebellum_8_R,Temporal_Sup_R,Thal_PuM_L,Thal_LGN_L,Insula_L,Thal_VPL_L,Frontal_Mid_2_R,Cerebellum_Crus1_R,Supp_Motor_Area_L,Vermis_8,Temporal_Inf_L,Thal_IL_L,Cerebellum_10_L,Vermis_7,Cingulate_Mid_R,Olfactory_R,Frontal_Inf_Tri_R,Frontal_Inf_Tri_L,Thal_MDl_L,Postcentral_R,Thal_AV_R,ACC_sub_R,Vermis_1_2,Cerebellum_4_5_L,Cerebellum_7b_R,Temporal_Pole_Sup_R,Fusiform_L,OFClat_R,N_Acc_R,Thal_PuI_L,Thal_MDm_R,Calcarine_L,Cerebellum_10_R,Parietal_Sup_R,Fusiform_R,Heschl_L,Thal_PuL_L,Frontal_Med_Orb_L,Frontal_Inf_Oper_L,Vermis_6,Temporal_Sup_L,Thal_VA_L,ACC_pre_R,Cingulate_Post_R,Raphe_D,Temporal_Inf_R,Cerebellum_4_5_R,Cuneus_L,Thal_Re_R,Cingulate_Mid_L,Thal_VA_R,ParaHippocampal_L,Thal_VPL_R,Thal_LGN_R,ACC_sup_L,Occipital_Inf_L,Pallidum_L,Frontal_Inf_Orb_2_L,Vermis_9,Amygdala_R
Thal_LP_R,0.5486164916382184,0.4709000521036471,0.2516268701814189,0.04636501072097094,-0.048351351407892304,0.5255378424494731,0.09338327774569526,0.06289356992316779,0.3909884174552299,0.3775387522052414,1.0,0.28644994413505037,0.6191059003381335,-0.04598423770437891,0.25519440175890545,0.08182753659358229,0.06147669058606454,0.5013761873195982,0.07431583971555233,0.18777168184261978,0.027369204577375544,0.4341075286821994,-0.3646239696513723,0.41360363920392546,-0.1445149926054347,0.4821886492769571,0.2156323602759626,0.17256914091691927,0.5419009670500057,0.22284673567697602,0.35516665910688916,0.3785034409620856,0.4441880521590376,-0.13184361346492168,0.35221321464052274,-0.26195928971232735,-0.1354038113667951,0.2581135749371119,-0.16867408141635132,0.3631541789005457,0.35929080180763623,-0.16804021654432327,0.4607990095250925,0.18151118613436068,0.46802865153664613,0.6406054831445165,0.3722011767801265,0.23065690843237455,0.4304756504646286,-0.3984175869938555,-0.2936630091714043,0.3807159322302332,0.4698564144410448,0.3627520108399889,0.10804731318950567,0.53518876671337,0.3796759652217995,0.5640516072127727,0.5822900739363334,-0.06738636212310783,0.006238693444814276,0.1777640563272985,0.42274052553151364,-0.09164904667376994,0.4312841251282374,0.4233703897139207,0.05632348208905171,0.4970103418673233,0.3685572734596188,0.287507441191391,0.23108632472045212,-0.2404685311010716,0.3547672827462835,0.32614133257822214,-0.15943435225821917,0.5865580156264836,0.40039513685962885,0.09233109843742542,0.3231110542330966,0.44600770231312786,0.028072890105234293,0.4050902825038551,-0.2599658009966119,-0.16840065486528427,0.4149133562546946,-0.13521633815486522,0.57362588334472,0.3452276193078032,0.5170689498099519,0.33505557726631335
Temporal_Mid_L,0.49802573008629647,0.545856478131031,0.5155399983206936,0.5451749785111025,-0.26983228185838204,0.5646020843759507,-0.3564246962102605,0.2993687526481316,0.5835545724445462,0.5129281658186436,0.28644994413505037,1.0,0.3829471982741006,-0.11683181773377163,0.538380040194101,0.42911708655756403,0.17200122118955385,0.3447644567823254,-0.3271157385782596,-0.41034072306384045,-0.05158834070943521,0.586034509250671,0.2183880586372192,0.7305623237202767,0.09511078874187594,0.4592583641887576,0.420005591016703,0.47415414687459645,0.36330318776606424,0.4028413996808979,0.2704727404614812,0.522124026948532,0.640013272642967,0.1603120130510731,0.41183233436753136,0.3857625770465033,0.12532739410410415,0.05851840846832305,0.06921076638140713,0.5880126950486589,0.85243877638365,0.17209634513311292,0.6350182656481856,0.5118707490763509,0.6821262254596487,0.45365102875627944,0.4982759248267583,0.6526724859079637,0.5219594140166436,-0.12616604419073618,-0.022440773361901527,0.5263624340959897,0.48704375768229036,0.7467529617168864,0.046938702786180675,0.518202833029597,0.8239978994426814,0.26893676647346426,0.45855206863493164,0.34340543966445414,0.3843654472044787,0.38690850355219053,0.4949716267511507,-0.15900883005480101,0.5543436014182971,0.49799370719097513,0.3046632239759024,0.479742507036854,0.5951778838659305,0.5456478372176935,0.7226850546936818,0.13896597351883921,0.5117510712216181,0.6759605532234291,-0.0012891480024636072,0.3012161029744021,0.6620045741369387,-0.14510873819866166,0.1571754908293721,0.6792283606445668,0.40473932898393233,0.7135304182983535,0.2462737442823911,-0.016635245394607343,0.6691690634016657,0.4647440426558459,0.5735300422547736,0.7386774740034584,0.5780939375244623,0.4147774464493469
Temporal_Pole_Mid_R,0.7916895291247078,0.660523201777341,0.2027788275863427,0.1084039823605932,-0.00877203696415469,0.4714344246448054,0.0966395053871117,-0.0709442215855725,0.48868268481049615,0.44250410216426544,0.6191059003381335,0.3829471982741006,1.0,-0.02452631605271817,0.35774043354109114,0.2905362623316981,-0.016502231397306864,0.4273360909505362,0.11407889616394032,0.140857878774327,0.18096275673305925,0.5150819395981822,-0.28793916834874866,0.4282044536838454,-0.2679540965888944,0.44612343802941556,0.07131872537195613,0.22279299485095333,0.5306061510600671,0.1109662940274145,0.3075421792015612,0.42938916377775843,0.39969865028237134,-0.16216599028809692,0.20848430134352194,-0.19035929929663054,-0.32489006496176814,0.21477580589492676,-0.364745509395798,0.4228371955068342,0.3935473394113549,-0.21603785822108118,0.5688456134711196,0.2895577915295172,0.48013038602217706,0.7594735249513614,0.41107163971110144,0.28020366269819796,0.34019372366544165,-0.2720588466691256,-0.4608818638947234,0.5065864211002981,0.35655711330064455,0.3513770007650264,0.3169612435619269,0.622770421077943,0.3568696655542117,0.6912420105498112,0.7147357317931521,0.04933086116100503,0.00017120951939459422,0.2649367557089703,0.534564485235677,-0.08903705670865013,0.4992602976255529,0.38306815852053927,0.06555107353994485,0.7383840894877616,0.17957352646100647,0.357697435264617,0.25342531235129423,-0.33371609043043965,0.2209791425568776,0.3154473759206913,-0.044576059574969726,0.704231208656701,0.5622534603092633,0.09776937069946239,0.3261224554824568,0.39516008544212067,-0.04073664619376148,0.3761514399881063,-0.25287419078337453,-0.181308658306114,0.44049440259374484,0.09743674996262548,0.6624864692868602,0.44926657406938747,0.4172919108437533,0.2597841731581348
Cuneus_R,-0.060163138363117596,0.01276583326782781,0.3159585716281469,-0.33612947231071144,0.5568183054429107,-0.06775785671483232,0.7714683419937995,0.34641847040890983,0.39247733294604226,-0.20915548054136404,-0.04598423770437891,-0.11683181773377163,-0.02452631605271817,1.0,0.2080301433837981,0.48264860632296946,0.13893550179678713,0.2542426453239728,0.7634771649470098,0.6746256284897914,0.12527802964526938,-0.05044694254713696,0.49099269103616755,-0.0357505003692472,0.11896012994835298,0.2718030740538059,0.5192001162089128,0.4355669473584981,-0.0576189547946281,0.18974978163666967,-0.05685013655284307,0.5024874429589208,-0.3682840182554569,0.3826523828275976,0.2101125363932999,0.30738943499314436,0.14336054740430296,-0.08145149379557998,0.44124610242884954,-0.033570824882821225,-0.3294427644621938,0.4332178136380066,0.17678626472359782,0.07770966281480013,0.307803484449883,0.11702069930137284,0.20519579922828515,-0.03966681223556551,-0.2717930564889429,0.6929699364246954,0.4921901843755878,0.04227466900260707,-0.005197512498258038,-0.08844397225626817,-0.005715185081694539,0.2983263847478284,-0.037660711252631804,0.14691168096996163,-0.04794662972196027,0.1087994687507449,0.5820983505182571,0.7275848364013237,0.23776523109663797,0.26759392503592555,0.4670601225438376,-0.030328862831402553,0.3147898073989804,-0.1749607311853875,0.07579048458847529,0.3000264045974964,0.23799774677581875,0.4813580477770781,0.11440626602384284,0.11385527496789401,-0.07302175285344933,0.29606289859181356,0.10650495274434574,0.8538217957807165,-0.21379059409112294,0.3613108907159629,0.3546936981264937,-0.2204346353567549,0.5322222953277919,0.566452784338672,0.1048857557894487,0.13340185879391947,-0.2815369502836135,-0.029248093625509414,0.136058132400004,0.12688630327723793
Cerebellum_3_L,0.3282227840117819,0.45993988949652265,0.5427425926188681,0.06543915563002377,0.19330418127364105,0.3600106903470728,0.16284527335503007,0.1031265023011917,0.5920860046781966,0.5023461345559956,0.25519440175890545,0.538380040194101,0.35774043354109114,0.2080301433837981,1.0,0.5526942506909256,0.24934053316724245,0.4532504030461733,0.18083957876093792,0.08286117054035405,0.19592102773986975,0.49953992066657255,0.32822287412405443,0.5675371430290559,0.11770082430058963,0.5641929740752978,0.5098066514233435,0.4448603163807294,0.5045701534231208,0.4193001524390835,0.14519580932229353,0.6037099752131484,0.39354212816113704,0.13855542951673824,0.5419374118844266,0.34798923245109703,0.09378904546110686,0.04916370511661832,0.11469720261807469,0.4270826229949436,0.4771951183764858,0.1656959390601097,0.5048469453277851,0.24225555358028586,0.6601207872470075,0.4200299701225884,0.5167723421094416,0.5566801183610958,0.2638867572242395,0.11484991507326378,0.24269237966690343,0.4697263524436585,0.6537371930625664,0.5778218292927008,0.002407074624773086,0.6138497956606769,0.5401285918066758,0.4091002234929462,0.41474544473503305,0.09550694158287212,0.4383764065840082,0.5906139283076781,0.5989616236504047,-0.01706529272796475,0.6240784364609995,0.41401282866809214,0.32465071659196165,0.3098696307906349,0.4017725335713529,0.40585479899363947,0.5700896608041167,0.31465728624297007,0.4947695848657296,0.56297115017662,-0.031907825055388306,0.4635366778992674,0.6735751202761734,0.2564863445169162,0.23793257017808983,0.6202376895215844,0.5380667305148048,0.4321239551386263,0.3308448376360663,0.13264860518822427,0.6034921056649777,0.0862895730854053,0.4313764825851315,0.5802139629975679,0.6331018950862104,0.3764150403180175
Vermis_10,0.1509070255782799,0.39301850450010484,0.5049438456810649,0.17089396446624913,0.1924552562914899,0.3271523469029715,0.2320148512481648,0.3321774859916701,0.7557511417950175,0.21397817606441397,0.08182753659358229,0.42911708655756403,0.2905362623316981,0.48264860632296946,0.5526942506909256,1.0,0.1742831403173394,0.3246743914538851,0.25856718438728477,0.15327740889727776,-0.0669325554501078,0.4584815361135008,0.588836734817216,0.4684964661268481,0.3359140962619207,0.5547832507724254,0.6127604360825857,0.7045976932389231,0.09971768470359499,0.43430521455666743,0.15169486617522346,0.6727322234949364,0.12146402663332237,0.5232975793600603,0.4632272836675007,0.5886169985021916,0.3145994381462222,0.0936105040046249,0.3323656510877536,0.5163830319739718,0.1990071515771419,0.4265770109083879,0.5542264380366884,0.5117608276335226,0.5938151768485648,0.30778953751161237,0.5954348240851408,0.5505319228378881,0.11929537454118681,0.4016485755817907,0.3902590791394183,0.4654280898780519,0.14485177136830474,0.4831156391885906,0.31606568851984623,0.5342589926799266,0.43199526174699515,0.19065755025695527,0.09688184392234062,0.35383911677509094,0.65852655304359,0.6452005682096684,0.47158351145113125,0.09108925867820054,0.7124093720467615,0.43302198046922885,0.3309530875230243,0.2018040636092027,0.4399024820989796,0.5610962057001885,0.6250370588472612,0.5704157914264418,0.44636525175198855,0.501141106944718,0.08887502608775612,0.4318310041871547,0.6298712365261285,0.3464500842315513,-0.055651442606296606,0.5623641265459902,0.6583198649504096,0.22053518836265437,0.6921884908765082,0.5663942018668611,0.5809097909471795,0.4765189392742906,0.1095112122437397,0.429154151442513,0.4248513341373706,0.23925576630849962
Thal_PuL_R,0.002637861586778794,-0.03039652827483134,0.056494383134543906,0.027671289166522773,0.07005548739274164,0.23651902012459222,0.09567478226799375,0.14230165558578023,0.2865788023457809,0.08940579959625657,0.06147669058606454,0.17200122118955385,-0.016502231397306864,0.13893550179678713,0.24934053316724245,0.1742831403173394,1.0,0.16618476428236956,0.03253678369994511,-0.03182391518314377,0.1896574524977558,-0.03623852598333701,0.23525799964595073,0.0935467147104997,0.1896814522002225,0.1495525156655047,0.23912547214747235,0.22124715462047526,0.07302238059597088,0.27088270901150935,0.29447173638964835,0.2623326880825174,0.13884539870829962,0.05826623682061698,0.4304690866178522,0.197651531809707,0.07020668157516892,0.2369625800369147,0.16918881722752488,0.1556065115872519,0.19685524713689304,0.18915174229060247,0.13054114891233853,0.16042579558565026,0.2117659890303619,0.00704914902307798,0.008004370695474074,0.18264851665024048,0.20415010849842893,0.12881820081696643,0.20840499124241385,0.007535202414630812,0.18031971539999453,0.2671317405928911,0.19200457571564014,0.019986368506529288,0.2360298578698576,-0.05153754420423416,0.11839879109303332,0.13009886478887808,0.34300433545529374,0.3307852856635483,0.399799697443203,-0.04897152246424875,0.2912134718156731,0.11590368383899932,0.2835000981707633,-0.0716200520461522,0.11716723607140285,0.1554140360323132,0.3349536998569849,0.1940027867560348,0.11290077627872196,0.23189075752230004,-0.02124202834336354,0.2916386097268594,0.2389860971556374,0.1942046984494152,-0.019833706169445155,0.2661365482780474,0.202783444175483,0.137234762090182,0.3099520661551477,0.11482192606554342,0.13862470229564672,0.10223994742130565,0.02676522947354167,0.12423752401272965,0.174809918912172,-0.1148597288288895
Pallidum_R,0.5364739701647445,0.5946721428623956,0.58517927611489,-0.03521851199155424,0.16582310302963066,0.40546756262694794,0.2711520132949159,0.07591279925499635,0.5225267378578474,0.4845477572119221,0.5013761873195982,0.3447644567823254,0.4273360909505362,0.2542426453239728,0.4532504030461733,0.3246743914538851,0.16618476428236956,1.0,0.25796635421072905,0.23288719205520866,0.0964575187441187,0.5659547372631824,0.06573809737634767,0.5122400057322974,-0.0348252047673273,0.6559687083446555,0.49108242791588524,0.34953346368114335,0.6952580481428657,0.5399847485594519,0.1906094376639693,0.6186012560538638,0.4215964082738812,0.0505009278922801,0.5893907061560872,0.006828210642870039,0.018503997050117085,-0.000462879943984289,0.07577754185263816,0.35595506576400066,0.32269966039241266,0.045663917351377106,0.5671718893713487,0.11531212363194708,0.6283355132339634,0.655581455947133,0.5665795776475706,0.4051973587415481,0.3884890041411422,0.027158471793881273,0.15200562732387723,0.5072983495211142,0.5095711837365638,0.4455197407188274,-0.03562732261370115,0.6433648730149266,0.5028598479684523,0.6363054784350204,0.6083945425526599,-0.03405825324969326,0.44212648983859854,0.4605371224465437,0.5546799927194688,-0.0441617902087725,0.5725896367364587,0.47655483878676125,0.28313935142071067,0.4028428914139724,0.403257740183082,0.3451187553638265,0.4750581035759869,0.14688046644047284,0.6104917851675091,0.47043708073264007,-0.053619021768570765,0.5100262849655032,0.45940906860353087,0.3192347933760003,0.239386627927562,0.6202071631724014,0.3599941891877035,0.49643421579192815,0.055079041820523846,0.05998794530166808,0.5936362099677109,-0.07891643662313176,0.5937076523524951,0.6317431276283609,0.6387866866632802,0.5162917029373667
Occipital_Sup_L,-0.0024610001550133143,0.02355112681201945,0.20513001797182312,-0.342810721140201,0.7235894257028784,-0.020975194691212343,0.9635734897568268,-0.1081491073568811,0.3196944461955145,-0.12258381247056907,0.07431583971555233,-0.3271157385782596,0.11407889616394032,0.7634771649470098,0.18083957876093792,0.25856718438728477,0.03253678369994511,0.25796635421072905,1.0,0.9287888722341301,0.2641499595103641,-0.018132989367039665,0.17279312120483076,-0.203344525541119,0.06856338601354633,0.23267968701560687,0.20665378905687737,0.24097540053455532,0.13877884771630994,-0.038607468126189926,0.09931464482322946,0.277616282664896,-0.2578169875521295,0.07757989474517646,0.023299378166511977,-0.11157475828362877,0.012444495461837922,0.16234947982048567,0.07466557420607402,0.013806327561659226,-0.379903390849796,0.06895298737237512,0.02617986896291783,-0.0404894583231898,0.11041946513760452,0.16746943698823075,0.10501633166789376,-0.04133948383699037,-0.18524343641622773,0.5359365987029127,0.23432454365519745,0.04106914368251678,0.06443860947192159,-0.19647392836069924,0.0975122168632865,0.2029545326819369,-0.24267577497381473,0.18395845984186984,0.08079680262204517,-0.11704937480694234,0.24720301407007494,0.5014220225528795,0.27104530294694834,0.2734987601774359,0.36859059706440517,-0.13500360200020387,0.11594507151567947,-0.1614831294275709,-0.1439421005800608,0.1384778512160978,-0.0731854880488882,0.09299314505954434,-0.057528942577540564,-0.17083764677960983,0.017214668009760906,0.41258216338712406,0.14349524305690536,0.8711902307876622,-0.01503309087214147,0.1249431131335641,0.11373091010427272,-0.30891109663322097,0.12765614729846003,0.19892041631123167,0.04903642152961681,-0.19048397005959353,-0.07946761186239434,-0.12545670318587163,0.06459717234032775,0.022302216387151227
Occipital_Mid_R,-0.025478756979430396,-0.015625773390098307,0.12805308873105395,-0.3964566753364697,0.6314024922498509,0.004655828985698226,0.9461884406657347,-0.0373098958628561,0.21273147403113277,-0.18088900626279264,0.18777168184261978,-0.41034072306384045,0.140857878774327,0.6746256284897914,0.08286117054035405,0.15327740889727776,-0.03182391518314377,0.23288719205520866,0.9287888722341301,1.0,0.17955046707538266,-0.0857176983396885,0.040170268784969335,-0.24589240974248544,0.02150061842060859,0.19546015615117643,0.14754162550996933,0.14315908278088096,0.14149891880226168,-0.04138205221499901,0.09137750721988985,0.19128179672656342,-0.3103596827154555,-0.042839247319161305,-0.030228206746165793,-0.22014118314410125,-0.013989051585067294,0.1784210267444434,0.01991812504986995,-0.05876528472974987,-0.4175362037283297,-0.034099665116609106,0.0034623780895727263,-0.08932915362932088,0.048496582943570066,0.14553166928581748,0.07139022507411193,-0.14085503703960942,-0.22725870111086796,0.3304412168313877,0.15602234900401746,0.0023274225264128564,0.06235526856960875,-0.28215268069529165,0.08502285299046107,0.19835886646073717,-0.3103859220017665,0.22614007203546116,0.043758336936083636,-0.2675727900310593,0.14789586054598974,0.424505745080624,0.21951912785482275,0.17365206266652367,0.2850233466120268,-0.16519039234070723,0.04329134569382157,-0.15705991197627384,-0.08816153918069566,0.04739964300799387,-0.1867485234438604,0.02090104648279781,-0.11642785972656924,-0.22541063084117147,-0.1256685142727276,0.40644489891910435,0.039040105823876334,0.8111203032688131,-0.05271064683014258,0.056361348582392175,0.01069097276154465,-0.3370229886596236,0.013963513363306332,0.1218580849620378,-0.0412923101446503,-0.26278803846206805,-0.11074002494311835,-0.22071941680410703,0.04628923297934007,0.08577534262347059
Parietal_Inf_R,0.21619172724971356,0.09739211379094181,0.06729370262899419,-0.26657607988790893,0.2939305565974504,-0.03426199568918955,0.2392330893454696,-0.13764713042623714,0.09435499279010787,0.13621176325632847,0.027369204577375544,-0.05158834070943521,0.18096275673305925,0.12527802964526938,0.19592102773986975,-0.0669325554501078,0.1896574524977558,0.0964575187441187,0.2641499595103641,0.17955046707538266,1.0,0.05440292011703238,-0.06343341973843251,0.05265462538913944,-0.1464183782867766,0.10504099500118004,-0.031722591348883306,0.003051063771834845,0.2621606685642735,-0.019950601428213983,-0.02317751441798188,0.10347432270295248,0.0594228925669349,-0.04769735981351115,0.11705392160262862,-0.11811975276088688,-0.30869599414455623,-0.01996644604250964,-0.17260433860314922,-0.0818794021438662,-0.009727725554193892,-0.11345253051699547,0.03881643574203038,-0.1596372598189053,0.1480589849636076,0.175352097802203,-0.073543392857505,0.027504422883274596,0.04391327768832692,0.09003844420475218,-0.06877565513816106,0.059711863148533564,0.21748984604487762,0.040163921622925605,-0.07067973101124662,0.0763268041129695,-0.013788736715038337,0.20964052866640756,0.29757319724936904,-0.08142231373459442,-0.001100303852968748,0.1658273704884133,0.198827236570591,0.05354849738346282,0.1233263650591884,0.09102672538825832,0.18595039713227632,0.11623912184211814,-0.10130544906325793,-0.0020592612389155004,0.08989987267430996,-0.11369752211793012,0.016650473964529906,0.026085738321853357,0.01959717951585784,0.221890919594752,0.11014211052090558,0.23105029066363636,0.18523894130396992,0.12244559318072432,-0.016727251372568006,0.04163404417203253,-0.11853580668518768,-0.08915679244354655,0.1087057746568859,-0.3071262012845538,0.20565881821885787,0.11403230276351527,0.13031998714313595,-0.036385436354770546
ACC_pre_L,0.6094911135613176,0.8173127325049706,0.6600298866229534,0.21926652049958206,0.02716045942995111,0.44084230683133463,-0.07763987478660676,0.013800376875279165,0.5804756291385456,0.6542429436934408,0.4341075286821994,0.586034509250671,0.5150819395981822,-0.05044694254713696,0.49953992066657255,0.4584815361135008,-0.03623852598333701,0.5659547372631824,-0.018132989367039665,-0.0857176983396885,0.05440292011703238,1.0,0.1000737014125495,0.6838511875815051,0.04486752668845008,0.7500864195391896,0.4200141686916012,0.45096393541575225,0.608124749978623,0.45254225927753206,0.12623901981834346,0.5672120865396888,0.6109508332544091,0.14191644058562142,0.4045598947968561,0.16104008387708535,0.09608736209127199,-0.02955582853596509,-0.08280545009434719,0.5154667108594517,0.5139686105714995,-0.06642628099064546,0.5802679334035287,0.2475366374866919,0.677341770521732,0.6943306989689932,0.7353306011333758,0.7048348180383132,0.5108635541304475,-0.09569451163086383,-0.027582792929239396,0.7872863960292719,0.43316828265616414,0.516536059405377,0.03105342683099284,0.6665932207702071,0.5965453038155473,0.5424188699942372,0.5520679483905083,0.14574174840329132,0.26499973812605876,0.17363296766413025,0.42519401819496055,0.056083444441023984,0.5671214478351412,0.6512766945264705,0.18695569751072205,0.6117066086725228,0.5137747666463562,0.38419407628332874,0.5345764842062088,0.15326902856438665,0.7984533314856843,0.5397990442416848,0.10383261227866832,0.39659621465656547,0.6451605414366139,-0.09034876097297506,0.3150479907117293,0.5855044067808683,0.5279517861287641,0.6271675069177086,0.11141800243985116,0.04002724672562862,0.8619491839437748,0.05930615502713952,0.6876647176185067,0.7837971375998561,0.6772677429563088,0.5713598790764854
Thal_PuA_R,-0.25959898349300464,-0.09666658144287485,0.3057390869648836,0.13301228712016025,0.17738207657015598,0.018606577270120914,0.17506198811466525,0.3713060463500832,0.38507820960721545,0.0072405707226476336,-0.3646239696513723,0.2183880586372192,-0.28793916834874866,0.49099269103616755,0.32822287412405443,0.588836734817216,0.23525799964595073,0.06573809737634767,0.17279312120483076,0.040170268784969335,-0.06343341973843251,0.1000737014125495,1.0,0.09593828889024027,0.3735551947791926,0.1449368202256963,0.5062543102386001,0.3421124216676366,-0.22087792973012418,0.4022866467409273,0.029190379886509073,0.38719839868138645,-0.19322695714909083,0.3479383784127196,0.3105006231473127,0.8289210842984631,0.40855538550313436,0.021790844143739295,0.46755014680297863,0.2093844634913011,0.018547552585238526,0.6140928687055495,0.12789383353229597,0.3422233235288609,0.2440638199549005,-0.23093711390948854,0.23190273421423693,0.23616670477122745,-0.22827569743344828,0.5176875656447942,0.7076117392585916,0.04290296182408259,-0.02451940034070493,0.15277217765416296,0.14057201242611544,0.13679395220291904,0.17906647618215246,-0.2506373574372657,-0.19568558750307324,0.2450408753134023,0.6179109982548417,0.5059821329184916,0.23708779770189267,0.07837111094147385,0.31220397854882487,0.02263533823773039,0.3491587624124844,-0.32483933206832954,0.1557311212194783,0.27160197267604974,0.43527281447657523,0.7568334219539333,0.2708869803472143,0.24225713045292763,0.01881727176931981,-0.008598154038344814,0.23097390098037818,0.319200578177656,-0.20392326056410018,0.25827935876874236,0.6117785019092027,1.1207616749702261e-05,0.8659400907875143,0.4200631491111721,0.21436281120406764,0.4633372950655183,-0.3449045970862835,0.17737539270861324,0.15173966257090224,0.05128478232781416
Rolandic_Oper_L,0.5133492301455307,0.6761925313499403,0.6589698016084696,0.2247599810524033,-0.13756786275627594,0.40304692012984517,-0.2055035977083676,0.3818123488428057,0.6018746174612036,0.5639085071019039,0.41360363920392546,0.7305623237202767,0.4282044536838454,-0.0357505003692472,0.5675371430290559,0.4684964661268481,0.0935467147104997,0.5122400057322974,-0.203344525541119,-0.24589240974248544,0.05265462538913944,0.6838511875815051,0.09593828889024027,1.0,0.16568239705626217,0.6961597707988869,0.5815539902814559,0.539707746781443,0.5157442380583988,0.49141775982658464,0.09505724956121635,0.6637411770878753,0.5774191907320587,0.2641750336228988,0.637328243065125,0.33327049851742263,0.1388242265331406,-0.026333330918263675,0.14892652971859602,0.5418941510223987,0.6375548300044089,0.11344020378817334,0.6751041350499851,0.321709553839528,0.8586144812762951,0.5853554410592694,0.674811367313913,0.7048308650004014,0.45944499187716564,-0.13924119527453593,0.1011200100314217,0.6815754864585231,0.5374419330705744,0.789032555726995,-0.1161122217328677,0.7218736155670894,0.8336818432028845,0.45526611860182015,0.40554142981108876,0.17658374092791093,0.4127225144914692,0.351434320120886,0.35543746069476667,-0.18935193423569935,0.6404322515144973,0.8086549884927966,0.3558097211073676,0.5782394000369405,0.7919408169539537,0.5126067014851148,0.7856437285554996,0.29368282948700203,0.6771260740857538,0.8567992230949519,0.11307606237421707,0.38667839798755715,0.7264136186249937,-0.0501540186956068,0.2736489248766452,0.801440442633085,0.5908865916354498,0.7821915226482967,0.2160037884427192,0.12993296942648994,0.7812594449307456,0.13050059167313866,0.587105065735265,0.7230764428953481,0.7608967022397928,0.5713492665095977
Frontal_Mid_2_L,-0.4307885935825119,-0.12093832670776804,0.08860070675100165,0.1920949489144439,0.09487269379467285,0.11796127578036102,0.05765678848827798,0.38594290261734626,0.2975546573813053,-0.15789975035332834,-0.1445149926054347,0.09511078874187594,-0.2679540965888944,0.11896012994835298,0.11770082430058963,0.3359140962619207,0.1896814522002225,-0.0348252047673273,0.06856338601354633,0.02150061842060859,-0.1464183782867766,0.04486752668845008,0.3735551947791926,0.16568239705626217,1.0,0.18035682444512022,0.38551452022150473,0.21111577134029663,-0.23918226469915171,0.18186979276035173,0.33314553977858147,0.1500827316216622,0.0032180872936745236,0.38955945205659137,0.3949407059641665,0.40538520254723776,0.8150478442247288,0.43872872631187326,0.6462191840648381,0.4367517601597168,-0.09484060909837513,0.4856953007299007,0.06042510545180541,0.3115777041340152,0.09111221577940504,-0.22334789431604937,0.28338779740632586,0.5668721555915976,0.036123522736379074,0.2887016680403,0.5414735478025792,0.12610117383233657,-0.11505906004774373,0.2882317951117386,0.35426232486523485,0.0030819405383180056,0.113302069423874,-0.3955807008052737,-0.3534559693268484,0.26625650419923763,0.39550205725390253,0.2062875798216615,0.08223631585565701,0.10927048333271899,0.21269409495067462,0.17670729564381277,0.23966505958269946,-0.24670865617181487,0.4449930920078589,0.22213832203995398,0.379977907670277,0.5497694385762865,0.23955435624214388,0.12377761756387398,0.19331559091566586,0.10010978046717711,0.23776026403682146,0.19405650135365077,0.04248514937723442,0.16340714061752187,0.4718757743609047,0.010647473166052666,0.4568287221407242,0.32564521531797946,0.2025658498768531,0.16485082097399445,-0.27788254383697836,-0.001445854170424641,0.11692008654078394,-0.12970109929089044
