,Pallidum_R,Parietal_Sup_L,Heschl_L,Cerebellum_3_R,Thal_LGN_L,Vermis_1_2,Thal_PuI_L,Rectus_R,Thal_LGN_R,Caudate_L,ParaHippocampal_R,Temporal_Sup_R,Cerebellum_6_R,Lingual_L,Cerebellum_6_L,ACC_sup_R,Amygdala_R,Vermis_3,Occipital_Inf_L,Red_N_R,Calcarine_R,Cingulate_Mid_R,Olfactory_L,Rolandic_Oper_R,Rectus_L,Temporal_Sup_L,Amygdala_L,Thal_IL_R,Lingual_R,Thal_PuM_L,Cerebellum_4_5_R,ACC_sup_L,Thal_PuL_L,Cerebellum_7b_R,Thal_Re_R,Frontal_Inf_Oper_L,Thal_MDm_L,Fusiform_R,Cerebellum_9_L,LC_L,Cerebellum_8_R,SupraMarginal_L,Fusiform_L,Thal_IL_L,Frontal_Med_Orb_R,Precuneus_R,Thal_MGN_L,Frontal_Mid_2_R,Thal_VPL_R,Caudate_R,Cerebellum_4_5_L,Occipital_Inf_R,Cuneus_R,ACC_sub_R,Frontal_Sup_2_L,Temporal_Pole_Mid_R,Heschl_R,Insula_R,OFCpost_R,Cerebellum_8_L,OFCmed_R,Angular_L,LC_R,SupraMarginal_R,Frontal_Med_Orb_L,ParaHippocampal_L,Temporal_Mid_L,Occipital_Sup_L,Thal_MGN_R,Thal_VA_R
ParaHippocampal_R,0.5845116413878384,0.1895284985008582,0.7361208511726782,0.5967623404301923,0.4282807381737752,0.42173106801874205,0.1869571251472041,0.24095729223787724,0.416688058060588,0.8127350587966761,1.0,0.8313605050098686,0.7260672633112486,0.5714273484817672,0.6343715660748542,0.7079630742072087,0.5897423067606775,0.6460250744179996,0.11231048185227166,0.6644916797212805,0.5773263109842267,0.8883316069479141,0.6915027953263334,0.8373369915366057,0.3130498110372915,0.7544859139038851,0.5715702034901792,0.7241688157408471,0.6176213481425121,0.449469269292675,0.7368067484013832,0.8355818928240267,0.4051145680991364,-0.1784835338756838,0.12372535061454344,0.6105380089190747,0.7347616872390107,0.8256779739416233,0.5100261508208707,0.23757809561436097,0.028246805996168408,0.20947870715144712,0.7365795071902436,0.193886668523682,0.4281381830536818,0.7186398486074288,0.4545636961642922,0.19858973478098857,0.5018759285233277,0.7880779971373122,0.6190709904254786,-0.0026801443749176427,0.3260699951596826,0.6628791861466299,0.22293228108899116,0.28933844578801854,0.8276950281820281,0.8520755975448538,0.7680909005952398,0.11071721875625724,0.40078506164310645,0.13396572600641027,0.16235084069131978,0.15480649102897423,0.3386902517490342,0.703423762193823,0.5571254398213275,0.17161007008664705,0.808178705632079,0.799572573918681
Temporal_Sup_R,0.6186012560538638,0.20811203061140168,0.5818092255109192,0.5052783693217167,0.31043064196467246,0.4094509733402291,0.2824627971177163,0.2382178967544365,0.4264295281616518,0.6377282538544049,0.8313605050098686,1.0,0.8172346420070624,0.7015923990413999,0.5925111057863299,0.7049403110560212,0.5084836864001372,0.5457549700471797,0.21803279530768285,0.5459970256350255,0.7355318822857195,0.8833118762580707,0.6339385918199792,0.8381369675317867,0.2740952991574599,0.7485846365121742,0.5424962434986642,0.6360105900336201,0.7869871866438577,0.29065903175726243,0.7093366275444215,0.7062370135093496,0.41366973918989614,0.06230374536280625,0.13582028875852725,0.5181392337288863,0.618084757090068,0.872026312047234,0.6087507333146435,0.15531304854913178,0.20617669727000754,0.34959757601637625,0.6588543710017162,0.3887236710889846,0.4322405776019982,0.8145779301391114,0.47892790669785523,0.25559776685297353,0.5069851849132794,0.7174707242107793,0.5504582220670015,0.16831174830809037,0.5024874429589208,0.5469552324968993,0.19473427311894445,0.42938916377775843,0.7552630881847098,0.7839622527662845,0.7216558785690198,0.1393462853454696,0.42223873977124177,0.2461862990457003,0.3431856319543051,0.25018488784750037,0.3409448771548215,0.5905923426560309,0.522124026948532,0.277616282664896,0.6701948812824867,0.6599318261551418
Cerebellum_6_R,0.5225267378578474,0.23868494435699317,0.6003073944223841,0.610641142530192,0.3373673215009469,0.3723793648508738,0.41750176934221994,0.2028096403081011,0.3148444539474186,0.5579703855331201,0.7260672633112486,0.8172346420070624,1.0,0.8027866320837201,0.7950674679352409,0.5612090282582124,0.2580274969668714,0.5214892978971007,0.347677089127101,0.6696627829305137,0.7875433880488648,0.761730306962166,0.6233241944167102,0.7146993631036829,0.21334575550267318,0.6923732557341551,0.405674434377746,0.6443710848696997,0.8773623636083577,0.412303516966164,0.87015219865145,0.6958501372625598,0.3850181327958075,0.4015929515472253,0.21103219601312273,0.49985615986729387,0.5799798251367067,0.9346121692839079,0.6920256392446401,0.19219156546831584,0.5273710529863712,0.2167756612597937,0.704931586715653,0.34982347281498455,0.4035632476301509,0.658875518744734,0.4678627992125169,0.27657610361320134,0.46699220241140155,0.6484601749902523,0.6813216556502807,0.30854720512468375,0.39247733294604226,0.5339136636967696,0.37520777600576016,0.48868268481049615,0.7706909886995448,0.7638862664198074,0.6594357206212399,0.3217133158102807,0.4055081443752816,0.11224791258377483,0.4381546051421424,0.16769199502174958,0.3152199394844876,0.5288667582404141,0.5835545724445462,0.3196944461955145,0.6815278056003246,0.5426103797519997
Lingual_L,0.4166493393478958,0.08021006949927391,0.4654978198607601,0.42741463935193696,0.4762057383822323,0.2732735464138921,0.5091754890577278,0.09823703100079202,0.44568509602721895,0.44770196968062687,0.5714273484817672,0.7015923990413999,0.8027866320837201,1.0,0.7259885209466198,0.5212883695745723,0.1697363302012174,0.3717622734653811,0.5708406153504824,0.407445180922522,0.6309069997276984,0.6521568302904981,0.45870612497846813,0.622409656557291,0.1617390377147522,0.7089832393005648,0.38640781531108753,0.5187851193371462,0.9342879987783291,0.21481276912547453,0.6185484622967209,0.5069228857905553,0.46013483807383054,0.29340781197129945,0.02152886122906198,0.4329684733667127,0.6271460774012302,0.7306787570254578,0.5036628776389115,-0.004941513674757649,0.2738371884811791,0.4362332224959098,0.6324239696924213,0.50281549578151,0.365917248565631,0.7148529680903083,0.595124135647162,0.2097777370828057,0.5585983526879901,0.4712135199160876,0.652857541614822,0.018728793827935186,0.47227634401292573,0.4059563035642674,0.280532445688543,0.34716860299777214,0.5477895374419652,0.5554909476732235,0.5744208878999106,0.13701574603640548,0.3497009459875049,0.4159221411260779,0.5107909085530562,0.4096713821664438,0.2941219301567648,0.33271785553706074,0.6086044171263145,0.149811875764753,0.5793362607371086,0.45653959345076134
Cerebellum_6_L,0.36324990759231207,-0.13055504260724418,0.6914054905449555,0.6199564794261876,0.290078381231041,0.3277552713071852,0.4503805927594469,0.13428665017273553,0.1578995395219076,0.5511134492150015,0.6343715660748542,0.5925111057863299,0.7950674679352409,0.7259885209466198,1.0,0.634011473811213,0.2447934406674451,0.5487499737915338,0.44839592191927274,0.654108809452454,0.4754731820981999,0.6796882162548541,0.5326098043624063,0.5662263054548561,0.13673313254789551,0.6983181988458341,0.4031372161323722,0.5233034888718203,0.6422527857760904,0.5412352234554665,0.7941481278617984,0.6562570424179751,0.3239790526700524,0.27148160526712417,0.1558368898229659,0.6076681917745091,0.5576979390433559,0.688117314618873,0.7201742544074038,0.4632427961750546,0.4260725324916711,0.2735139568799164,0.8628893694347616,0.2606633389315616,0.3509045931447128,0.41517255735779485,0.32531950594153974,0.3178769262030304,0.3818501158150506,0.5135675740586013,0.8510268036285372,-0.15074047554292702,-0.05851568785793715,0.5213458659589817,0.3979768785295291,0.3508058154555861,0.5978439909254452,0.5554234886569485,0.6013128386194585,0.5789390167809557,0.3724201810033995,-0.08067630522422077,0.34148623532572936,-0.05321219795900673,0.3678746299215085,0.6954792109762242,0.7648329947783935,-0.20897601001820837,0.5357261675381239,0.4801250738428003
ACC_sup_R,0.5856146430843971,-0.12135953491744284,0.7084321681702398,0.5634245042895599,0.2860050086979247,0.4453469720606637,0.2759788011272256,0.4198542665351503,0.22970240417616528,0.754141143707441,0.7079630742072087,0.7049403110560212,0.5612090282582124,0.5212883695745723,0.634011473811213,1.0,0.6054836257508144,0.6475818044376858,0.1729935333766091,0.6262623806526926,0.29996502991723606,0.8191838662490367,0.751266105829241,0.6657894785141611,0.49185800421999487,0.7000418036843236,0.5224399795521608,0.5863745944468262,0.4836693939223677,0.5842293428018105,0.581267215036897,0.8270402238085997,0.2846498259580337,-0.11766263822860541,0.2459518779388357,0.62457647719491,0.6321255803843835,0.6029080413341652,0.6025811264198511,0.4361179805840621,0.0401059870703298,0.24332572652801845,0.7339688962337347,0.11271156239682928,0.6362281965399174,0.5029735216452541,0.32160741841526685,0.16334194708714134,0.19272751478284558,0.762100663141357,0.6332391153809923,-0.29982707711731776,-0.0032508754404135397,0.7309088803202705,0.18286796562657123,0.48212635337719545,0.5321822266519395,0.6682915472382348,0.6491202020789362,0.2653510383479852,0.571032413399446,0.12332113799045147,0.23587182544578375,-0.09733518105178875,0.6399917222719553,0.7499779417327329,0.6877079864628005,-0.20981167585136645,0.5241108825601899,0.5483822029791326
Amygdala_R,0.5162917029373667,0.028154799061604504,0.442055207713561,0.29688638351555063,0.07471346447697043,0.4556474240113961,-0.1996565504113535,0.34631467191464116,0.10643340604713589,0.558988287602598,0.5897423067606775,0.5084836864001372,0.2580274969668714,0.1697363302012174,0.2447934406674451,0.6054836257508144,1.0,0.45274508746473197,-0.15738596786592157,0.3623551509090784,0.19935010603919776,0.627584057442928,0.554789137060144,0.5608713962137761,0.41706651742232087,0.3975961881492013,0.47450178458198805,0.37304650239423537,0.2108885850563899,0.2911964409806073,0.2967683741627612,0.5645335192939942,0.0819963645784178,-0.4355144357778308,0.0808438493778605,0.5404845830972466,0.38392423954894195,0.3948248677388982,0.332700414235795,0.3266906495659584,-0.25551284486664255,0.258026158104209,0.44978463354221954,-0.10533528319795261,0.46697758615257073,0.39020002781390517,0.0546319431807837,0.03891680861332764,0.09705286171904275,0.5809322892461496,0.24810887230330517,-0.15727806655899262,0.12688630327723793,0.5201182874505748,-0.07200158608196826,0.2597841731581348,0.4549266615958099,0.49580095363677107,0.48870188194945496,-0.005456583460433219,0.42498163337676487,0.12002964593000612,-0.10493241568921828,-0.13465924527265263,0.3734750563285762,0.5515555990019103,0.4147774464493469,0.022302216387151227,0.4077375259713559,0.4687215423413556
Vermis_3,0.6194851637384791,0.02652438212551361,0.6669317384119348,0.6002523195278832,0.10666148403157272,0.7219182715395427,0.011217615733196316,0.4100745883309776,-0.0696017062577153,0.563791338826761,0.6460250744179996,0.5457549700471797,0.5214892978971007,0.3717622734653811,0.5487499737915338,0.6475818044376858,0.45274508746473197,1.0,-0.11697517899731857,0.6679156523358641,0.35667387717600363,0.7039313336781619,0.642738055731122,0.4194017881952356,0.45299171994907284,0.6326684959137654,0.5418129051945748,0.4380907575979637,0.33589046712521586,0.6912005472373453,0.6155386774275186,0.6846584876104072,0.3419492456269351,-0.11386202306127903,0.17283517013095467,0.5406664324282748,0.5449225113400574,0.5713363545281868,0.5400095806337963,0.4701776841048044,0.2024447916740258,0.10483908638955948,0.7081662487233684,-0.10490243272723938,0.46120581168786673,0.3338073457913641,0.08119090583899749,-0.014893529355280943,0.02426850689197491,0.6085615101154607,0.6896541568019599,0.011209100079355624,-0.07354463681004786,0.5115376741063731,0.11714080404959287,0.38744512755704374,0.5855647789763395,0.666551687138385,0.4854199319238989,0.26400228196797765,0.4582922286411595,-0.12838431893690597,0.17332913470518757,-0.2793563898994558,0.42484611290230967,0.6761111887518091,0.5549012668524771,-0.06781241418006119,0.3644094854848656,0.43176233594103536
Occipital_Inf_L,-0.07891643662313176,-0.24485959974871652,0.04918543811468944,0.0458240701354856,0.1865962669484588,-0.181037784677329,0.44541394927354155,-0.20065084668570782,0.19692634628250558,0.12978244903876648,0.11231048185227166,0.21803279530768285,0.347677089127101,0.5708406153504824,0.44839592191927274,0.1729935333766091,-0.15738596786592157,-0.11697517899731857,1.0,0.15444399993979396,0.27113324831051583,0.15128066465229972,0.06316650273306462,0.1631652593702239,-0.18090111930063651,0.30614588879211485,0.098003327156146,0.12343843864999728,0.4928161661707382,0.008008655777484055,0.2673308698686326,0.13160179116785373,0.09644350340523777,0.3615798243144675,-0.18323075326335464,0.1340270019723125,0.2748181725391197,0.2284958550959513,0.3402553229832931,0.025297302340485894,0.2611967712765795,0.27742927260061306,0.29044933059953193,0.3955592026394785,0.018759308620023025,0.24183793840631185,0.296587606084962,0.22090945148082491,0.4807087370919871,0.012681082697275232,0.2649280687809455,-0.21963352370012057,0.13340185879391947,0.05627577777531292,0.18812559989976216,0.09743674996262548,0.11270610050315337,0.05299243745143831,0.18138906136847707,0.3609183160655558,0.026880911566794723,0.1451698725006192,0.38620016829708337,0.30906056554816524,0.03476213641481277,0.05561317688313231,0.4647440426558459,-0.19048397005959353,0.26943860985905804,0.15681596341272894
Red_N_R,0.5170665053773513,0.03848147142765438,0.7018030023346563,0.7232657703221271,0.11023046980557767,0.3967024479387591,0.2063788523996052,0.47063826797541203,-0.04010464783009424,0.6723496799655316,0.6644916797212805,0.5459970256350255,0.6696627829305137,0.407445180922522,0.654108809452454,0.6262623806526926,0.3623551509090784,0.6679156523358641,0.15444399993979396,1.0,0.4671097792192527,0.6946168035595941,0.795272343416488,0.49860377848527754,0.435407918844583,0.5808187295768051,0.3575364295377609,0.6349157369107437,0.4474532958529977,0.7153883902977224,0.802548158406447,0.7908656392649759,0.24487871510682752,0.08509305816836357,0.2930058679946134,0.5311320143459765,0.5363985321750425,0.6921779796903501,0.6176662270181948,0.5693942781188683,0.3619418656729153,-0.03639160755231093,0.7243797266697115,-0.11483287065960103,0.623642548699482,0.3396136745231387,0.23203706304798147,0.030050252213851665,0.06278936498242077,0.722297416955971,0.6252644204461851,0.05818153826430921,-0.047892428221257506,0.7449790727192375,0.19639841462219132,0.5394127636412029,0.6315290417614979,0.7346152516932942,0.5404826100931464,0.4233343355445266,0.5920100144130463,-0.17873360675268715,0.12791883776039875,-0.27594960011808883,0.570030095521405,0.6908068161062025,0.6510951998109635,0.049437209535375046,0.5924546370286433,0.45048977732187834
Calcarine_R,0.4556292074808297,0.3428987224272782,0.3377629455773257,0.45040943625982655,0.1867731985050678,0.3793922481143392,0.17766304368725713,0.0923643505527684,0.2578336090669143,0.31342981206650344,0.5773263109842267,0.7355318822857195,0.7875433880488648,0.6309069997276984,0.4754731820981999,0.29996502991723606,0.19935010603919776,0.35667387717600363,0.27113324831051583,0.4671097792192527,1.0,0.6444041341113913,0.3940787623812755,0.5693314882595651,0.08661443895965687,0.5244163565029002,0.3730920356460685,0.43639556591455675,0.7751935008080036,0.1532337525751429,0.6163393657129971,0.4335434567820008,0.3479863313621013,0.2106302180683814,0.01193444135194842,0.37748358892978773,0.49764961064226726,0.821290310463871,0.5913677268208893,0.005143087966179245,0.5074664694807856,0.3046889593906221,0.5071381287556187,0.3233184843873326,0.17047419544198247,0.7427158122611545,0.40425429200119417,0.21535344471707926,0.4387268236458106,0.4923667325560021,0.3916405559669162,0.5615709512547189,0.6101557629476542,0.25741019346137894,0.17271583978022598,0.31607417114286673,0.608098069019845,0.5912483744015566,0.49336484034209593,0.22070365301003075,0.20671183838825866,0.21172813331925203,0.2952299832449844,0.2681027410423804,0.041295172696697864,0.2996009461048502,0.3740187104007078,0.5031212668817109,0.6137506556249729,0.40275315354265073
Cingulate_Mid_R,0.6283355132339634,0.09541230052947457,0.7388862263015528,0.6686405227089725,0.33576973257929227,0.5738121212164563,0.18744005227729174,0.39127249500403244,0.2881494601173491,0.7588716466922667,0.8883316069479141,0.8833118762580707,0.761730306962166,0.6521568302904981,0.6796882162548541,0.8191838662490367,0.627584057442928,0.7039313336781619,0.15128066465229972,0.6946168035595941,0.6444041341113913,1.0,0.759302474922382,0.8098777218679929,0.4462356099093995,0.8219059345665976,0.5486071982574984,0.6997134132734733,0.6855763780987815,0.493657757897694,0.7595572332788498,0.8520086052846739,0.4355123789703541,-0.13842016425052459,0.2045880530324793,0.7112412987883039,0.6708810499855367,0.8473113766134283,0.6276960226596914,0.33121824127783,0.10755341585524543,0.385823195795984,0.8095825079217969,0.19042249889572552,0.5767317106682691,0.7657534561762932,0.4119284253186008,0.11745220182222675,0.3615279655750996,0.8101422796033945,0.6852021214071082,0.02307007689162522,0.307803484449883,0.6843536551587402,0.16657099239509257,0.48013038602217706,0.7521014127820318,0.8253176741139594,0.7250316287332231,0.19915414269957676,0.5473876346289448,0.19342289688628297,0.2663864686594558,0.03892691462172674,0.5020563581192765,0.7228438460469218,0.6821262254596487,0.11041946513760452,0.7274798483046732,0.6736837734737309
Olfactory_L,0.5828169133908182,0.05120618702239909,0.692467935615877,0.5834339815184826,0.25676058696034215,0.41677255404107844,0.19984604631507025,0.533217876856428,0.18604274082752242,0.756057212979294,0.6915027953263334,0.6339385918199792,0.6233241944167102,0.45870612497846813,0.5326098043624063,0.751266105829241,0.554789137060144,0.642738055731122,0.06316650273306462,0.795272343416488,0.3940787623812755,0.759302474922382,1.0,0.6284161890356229,0.6041041915639119,0.5723236754176049,0.4443371933515119,0.6151040359590619,0.5259473941615963,0.5771942561106932,0.641761247990537,0.8134166730533341,0.2552405961355792,-0.058129346440790465,0.2604123677388,0.5424183188169851,0.5374761180792109,0.6774674304218022,0.4859261962528433,0.37107039110390116,0.07770751740717612,0.08507517949948834,0.6483323273804973,-0.0445457178945674,0.7403155625669352,0.49439627690738935,0.326013230647496,-0.035434402237246615,0.11266395398599575,0.7766530466008595,0.4583925173029577,-0.0440419127237301,0.15154346620635548,0.7807260808514731,0.07096380902196628,0.5204723729867059,0.6139827629910602,0.7071607549862137,0.5035665463208661,0.13127244789855533,0.6087528475180143,0.11942838723331134,0.23859931666307246,-0.09506886266879773,0.6442083806432195,0.6270504133411565,0.5458425563496668,0.08281270858926852,0.5974772380318429,0.5023340453354862
Rolandic_Oper_R,0.5143253115497929,0.24050795199341915,0.6607877698557727,0.47387018596900976,0.5172500490444499,0.23962233035312203,0.2852358573210181,0.08388565644002656,0.6351157743126599,0.7738678778441874,0.8373369915366057,0.8381369675317867,0.7146993631036829,0.622409656557291,0.5662263054548561,0.6657894785141611,0.5608713962137761,0.4194017881952356,0.1631652593702239,0.49860377848527754,0.5693314882595651,0.8098777218679929,0.6284161890356229,1.0,0.16111266890668058,0.6624230307885159,0.4913955510570509,0.7192402568638852,0.6858792015674673,0.22252825445334562,0.6185332393707333,0.7206869511984315,0.36363418477281007,-0.06681343937293353,0.0952309122779284,0.683711406679423,0.6365592359995114,0.7822522191709264,0.41113091368583055,0.03832646017172453,-0.0012647518441463142,0.3944054769630247,0.5652049551708291,0.34868630337016915,0.35977464765908707,0.7952813540324531,0.605586973132263,0.46303640922312145,0.5807179851807976,0.8062448571675166,0.5033299036952974,0.07242994421252456,0.5129097121868786,0.6610188543405324,0.4184291260185069,0.2306160307677102,0.726522148428166,0.7250170605546027,0.7472031700856094,0.014509932571505572,0.26649923045173396,0.3134835308174796,0.2557008222642675,0.36601806828384026,0.3088607658258654,0.5068292989068224,0.4205466869244187,0.2855406449481975,0.7765367783801703,0.7951526507145168
Rectus_L,0.3980643614710723,-0.004234431470020808,0.36114405357535245,0.3930693632818521,-0.01790306043295824,0.5072458662926208,-0.0487923917374853,0.8971291152231397,-0.09385201350131026,0.2386283234074918,0.3130498110372915,0.2740952991574599,0.21334575550267318,0.1617390377147522,0.13673313254789551,0.49185800421999487,0.41706651742232087,0.45299171994907284,-0.18090111930063651,0.435407918844583,0.08661443895965687,0.4462356099093995,0.6041041915639119,0.16111266890668058,1.0,0.17339210122778018,0.08118351971064491,0.21276130105110333,0.19638282002222804,0.49553982547255027,0.2917854674746654,0.39896265206505793,0.062375417292543006,-0.2190459313028637,0.288367997052165,0.09015667420030266,0.15012840449051884,0.2970721162719428,0.28194202216489417,0.29811019871369526,-0.1549033679034546,-0.2137965298374847,0.31934242327760326,-0.39712683502991203,0.8180660692663839,0.11686644328927616,-0.03906887325719682,-0.5541852881227632,-0.3411365503609513,0.4028445718381509,0.1805921100513219,-0.11623959513215464,-0.0669987956958205,0.4969454696100136,-0.4373054763221398,0.6765671207081598,0.21966791844171749,0.3776667593531361,0.05098017078806343,-0.07492560863479142,0.7759299879766196,-0.018832078214056754,0.1191316916317209,-0.3190679938616839,0.7526572336996592,0.3514163004483148,0.32741885911761887,0.0014146311917644272,0.21704349246802154,-0.042449766784804804
Temporal_Sup_L,0.4750581035759869,0.01653146709241744,0.6784952776138579,0.5188982075569357,0.47560213149136843,0.41897948943222524,0.3060886517542276,0.12783619649551742,0.33319837376376304,0.6975681912638986,0.7544859139038851,0.7485846365121742,0.6923732557341551,0.7089832393005648,0.6983181988458341,0.7000418036843236,0.3975961881492013,0.6326684959137654,0.30614588879211485,0.5808187295768051,0.5244163565029002,0.8219059345665976,0.5723236754176049,0.6624230307885159,0.17339210122778018,1.0,0.595517865401307,0.7355389788101151,0.6589820123303546,0.45362679307099274,0.6546726040982915,0.7415198630338122,0.5628208376560307,0.02503521257690712,0.11741649567892024,0.7129980896527116,0.7137790872464588,0.7034808147941061,0.5142387488722894,0.21327244796977712,0.17959758340051526,0.579519451741962,0.774891015706623,0.42695385690034177,0.35760120829580083,0.7142444963474388,0.47726012257762707,0.2424020184983467,0.5366212587722637,0.6312491128311765,0.7151695582375435,-0.1051482718057827,0.23799774677581875,0.5725707385730913,0.3890738618857287,0.25342531235129423,0.6300398139654453,0.6912751284560056,0.7663595389123009,0.20666144512727294,0.3552645465645962,0.27184874011615484,0.33286330363368055,0.18847771516449613,0.3771664294970161,0.6196538761435282,0.7226850546936818,-0.0731854880488882,0.6356555520197287,0.7214979528019
Amygdala_L,0.5399847485594519,-0.010285918773522695,0.4356797455469901,0.12730617940222133,0.13165864145547262,0.369021970621272,-0.05309916643851846,0.04662400777560736,0.16193329425976832,0.49846946297461725,0.5715702034901792,0.5424962434986642,0.405674434377746,0.38640781531108753,0.4031372161323722,0.5224399795521608,0.47450178458198805,0.5418129051945748,0.098003327156146,0.3575364295377609,0.3730920356460685,0.5486071982574984,0.4443371933515119,0.4913955510570509,0.08118351971064491,0.595517865401307,1.0,0.3813050954439846,0.384871111244545,0.2844167316386432,0.3266244672469071,0.5264708290817152,0.3300016025383145,-0.07552510956222291,-0.11275050340265094,0.5080183078458855,0.5885478315196846,0.43353154550616707,0.40230126378447956,0.14749901360601853,0.09121027448976465,0.36443550354292037,0.45552246720920636,0.18564169309195888,0.1906662216639961,0.45851368263015096,0.15542702915850842,0.22876864320052087,0.4099734289207427,0.49789665890779256,0.38204736671614536,-0.029171002777440336,0.18974978163666967,0.38951426610327633,0.1736355071658086,0.1109662940274145,0.48945178320777194,0.500998252037993,0.5577830431792083,0.0855807520078851,0.19724970375868553,0.17124930455973292,0.19223313810046722,0.15897795290736177,0.15814833027601663,0.42065634623945924,0.4028413996808979,-0.038607468126189926,0.34679705834602165,0.5563985727320961
Thal_IL_R,0.45256776031228535,0.147600189456107,0.6393530529611908,0.5472460249572025,0.5454794080160532,0.20061797245864676,0.33034289856721333,0.17212341548389162,0.4684722971834678,0.8003271153472933,0.7241688157408471,0.6360105900336201,0.6443710848696997,0.5187851193371462,0.5233034888718203,0.5863745944468262,0.37304650239423537,0.4380907575979637,0.12343843864999728,0.6349157369107437,0.43639556591455675,0.6997134132734733,0.6151040359590619,0.7192402568638852,0.21276130105110333,0.7355389788101151,0.3813050954439846,1.0,0.5439146237964664,0.3987499924228399,0.6726386587387168,0.7233823985680574,0.448864760776323,0.049909877261196944,0.45974549390059444,0.6770289888973194,0.6346066942209211,0.6848108074800028,0.31744586446248124,0.08831002931981852,0.13443873368275858,0.2799481336681474,0.5747416047128182,0.4456022050244374,0.4238029264475397,0.627677051386433,0.5687968064719082,0.3047649333491298,0.4630742947558542,0.7865910085297891,0.5332649981175162,0.054929935916594654,0.2805903748564995,0.7351919624806581,0.4735803646539013,0.2533535300676757,0.5580066223012728,0.7055763167226062,0.742666527907133,0.03285666566619634,0.3118504425979092,0.2494454855640659,0.15793473115487128,0.1886904936928481,0.4310615437230933,0.5022842875225061,0.4965033299875972,0.1580696396672962,0.6951920702062484,0.7770101246469076
Lingual_R,0.46000442934464586,0.23019612090450475,0.43217052151618,0.41459365195980713,0.45034651752456845,0.27536832201984957,0.4471660291416921,0.13506238104089852,0.47557644776174046,0.45073849014356493,0.6176213481425121,0.7869871866438577,0.8773623636083577,0.9342879987783291,0.6422527857760904,0.4836693939223677,0.2108885850563899,0.33589046712521586,0.4928161661707382,0.4474532958529977,0.7751935008080036,0.6855763780987815,0.5259473941615963,0.6858792015674673,0.19638282002222804,0.6589820123303546,0.384871111244545,0.5439146237964664,1.0,0.175479043362516,0.6446169887370305,0.5352969148296397,0.43786372403727913,0.304127250568459,0.02582123815687691,0.38765161841450035,0.5954465201689739,0.8330993854644391,0.5315133109905296,-0.06267868997122084,0.3168229189000581,0.37071170331114794,0.575072483841213,0.4622661205003268,0.3741232578648337,0.7915018240524883,0.5927458247745091,0.2106131292204694,0.5809280617961697,0.5235277623037358,0.5221411960593125,0.2204933067188873,0.6315541879793847,0.40547167190684735,0.24376064197265793,0.3914673531800288,0.6397321373966861,0.6248394377822586,0.5716715944231382,0.09047308076603329,0.3537234821768063,0.4248327912686327,0.49942712506762316,0.45292093664432964,0.25123088014155887,0.29610128883377107,0.5212247279789336,0.3629106654637148,0.657202705261705,0.48143188020296646
Thal_PuM_L,0.4215964082738812,-0.13901439506617677,0.5911556001375691,0.627297529053639,0.0518087234076276,0.4875540464657201,0.21042402596066231,0.46826403061604527,-0.17689720829368097,0.45480965950942775,0.449469269292675,0.29065903175726243,0.412303516966164,0.21481276912547453,0.5412352234554665,0.5842293428018105,0.2911964409806073,0.6912005472373453,0.008008655777484055,0.7153883902977224,0.1532337525751429,0.493657757897694,0.5771942561106932,0.22252825445334562,0.49553982547255027,0.45362679307099274,0.2844167316386432,0.3987499924228399,0.175479043362516,1.0,0.5417297724832107,0.6162193046160837,0.16334476946925894,-0.012688763107981787,0.27621600174436667,0.4015823919008016,0.4298121285102603,0.41099975766739194,0.5492497639209302,0.6041116706825191,0.27381460386869844,-0.14947406303556166,0.6493797107048795,-0.21624499499787275,0.5203954496172255,0.044945565552397565,0.014222898347408043,-0.024393087587897905,-0.1530205957655649,0.47829559059239074,0.5971144172608497,-0.15686207313764203,-0.3682840182554569,0.5565918932054856,0.13408753120144426,0.39969865028237134,0.37132179075865224,0.4989668945785977,0.3964454748832796,0.4716464438380064,0.5448719009020394,-0.27995590775550666,0.024232168376874804,-0.4181055960361769,0.5609183459474786,0.6757043849144397,0.640013272642967,-0.2578169875521295,0.30359125889988925,0.21404569502096646
Cerebellum_4_5_R,0.45940906860353087,0.11836316044692334,0.6553879278762252,0.7511054967405759,0.18283349948348393,0.43091501338307536,0.31528938810532003,0.3147476122373735,0.10770798188840237,0.633084941503388,0.7368067484013832,0.7093366275444215,0.87015219865145,0.6185484622967209,0.7941481278617984,0.581267215036897,0.2967683741627612,0.6155386774275186,0.2673308698686326,0.802548158406447,0.6163393657129971,0.7595572332788498,0.641761247990537,0.6185332393707333,0.2917854674746654,0.6546726040982915,0.3266244672469071,0.6726386587387168,0.6446169887370305,0.5417297724832107,1.0,0.7428376493643959,0.32604905145445257,0.31276816944512076,0.34779832797729204,0.5263919268947322,0.5083678088155278,0.8436143015672668,0.6887586083925459,0.4723395493120007,0.48759278019457936,0.06760195845595558,0.7608796719358549,0.18094026719696252,0.4802970127850175,0.4725127860496154,0.3000016319439399,0.18004609736154678,0.30911576576604693,0.665158524747089,0.7596986081747483,0.17276950581819006,0.10650495274434574,0.6226470829239531,0.339228833967734,0.5622534603092633,0.7348185901708021,0.7837254447086683,0.6292311158227595,0.4445484147709793,0.4732111226933953,-0.14098830849967317,0.343449054036813,-0.10330273616548796,0.4369101706313542,0.6593826785490513,0.6620045741369387,0.14349524305690536,0.6259880962735693,0.5461888110162506
