,Occipital_Inf_L,Heschl_R,SN_pr_R,Thal_MGN_L,Rectus_R,OFCpost_R,Frontal_Sup_Medial_L,N_Acc_L,Cingulate_Mid_L,ACC_pre_L,Cerebellum_10_L,Hippocampus_R,Calcarine_R,Thal_VPL_R,Thal_LP_L,Vermis_7,Rectus_L,Frontal_Sup_2_L,Pallidum_L,Occipital_Sup_L,Vermis_10,Temporal_Mid_R,Putamen_L,Vermis_4_5,Rolandic_Oper_R,Frontal_Inf_Oper_L,Insula_R,VTA_L,Heschl_L,Calcarine_L,Thal_VA_R,Temporal_Pole_Sup_L,Frontal_Med_Orb_R,ACC_sup_R,Frontal_Inf_Tri_R,Temporal_Pole_Mid_R,Parietal_Sup_R,ACC_sub_R,OFCant_R,OFCant_L,Cingulate_Post_R,SupraMarginal_L,Parietal_Sup_L,Cerebellum_Crus2_R,Fusiform_R,Olfactory_L,Thal_PuL_R,ACC_sup_L,Supp_Motor_Area_L,Lingual_R,Vermis_8,Thal_PuL_L,SN_pc_L,Cerebellum_9_L,Vermis_1_2,Postcentral_L,OFCpost_L,Paracentral_Lobule_R,Thal_VL_L,Thal_PuA_R,Cuneus_L,Precentral_R,Cerebellum_8_L,Thal_PuI_R,Frontal_Mid_2_L,OFClat_R,Frontal_Inf_Orb_2_L,Thal_LP_R,LC_L,Thal_VPL_L,Temporal_Inf_R,Cerebellum_4_5_R,Frontal_Inf_Oper_R,Temporal_Inf_L,Insula_L,Thal_IL_L,Cerebellum_7b_L,Caudate_R,Vermis_3,Occipital_Inf_R,ACC_pre_R,Angular_L,N_Acc_R,Vermis_6,Cerebellum_6_L,Angular_R,Paracentral_Lobule_L,Amygdala_L,Cuneus_R,Cerebellum_6_R,Thal_PuI_L,Parietal_Inf_R,Thal_IL_R,Lingual_L,Caudate_L,Thal_MDm_L,Olfactory_R,Fusiform_L,Cerebellum_4_5_L,Precuneus_R,LC_R,OFCmed_R,ACC_sub_L,Thal_Re_R,Red_N_R
Heschl_L,0.04918543811468944,0.6086549528566352,0.5364903728851905,0.3841890248473663,0.3711986320548043,0.529360029993826,0.5786032148681363,0.4617437419739022,0.6561184215299961,0.6512766945264705,0.5338340285401408,0.6751620071593903,0.3377629455773257,0.22127873177681118,0.4477076946943063,0.3099761194839034,0.36114405357535245,0.2949654576388921,0.5654723481133368,-0.13500360200020387,0.43302198046922885,0.33592991909591513,0.598425009211824,0.6931921412255224,0.6607877698557727,0.6996144052447948,0.5986975607165512,0.12072978779267317,1.0,0.23352960073873952,0.5753089237796892,0.6435201085852269,0.5339065490544159,0.7084321681702398,0.6520553314144587,0.38306815852053927,-0.13283891067668097,0.6806833371649685,0.4780162738553287,0.6392729496710272,0.7559665086489342,0.2388685860758083,-0.0034434827098191274,-0.03274403831856175,0.6459269571229199,0.692467935615877,0.11590368383899932,0.7283255069333804,0.12520953773361537,0.43217052151618,0.44812451727340596,0.3264325518193073,0.23963526816553618,0.46586582265632775,0.31918556376575175,0.1458180180157115,0.37776109574454003,-0.010372448529236756,0.4473842600586403,0.02263533823773039,-0.08689915573833257,0.04072854208263384,0.2248717604907438,0.18990024209624842,0.17670729564381277,0.4056325802413401,0.5975060155149479,0.4233703897139207,0.3660121477701456,0.23233743271458712,0.3772302392747502,0.6553879278762252,0.5104294854978644,0.5266610581699714,0.5313833793420158,0.03925555100855555,0.10460156703339796,0.7162331425911389,0.6669317384119348,-0.15708501374778183,0.6450981484849387,-0.007588552866899247,0.3278164251965779,0.480831969757716,0.6914054905449555,0.029786627700866816,0.08330886146665117,0.4356797455469901,-0.030328862831402553,0.6003073944223841,0.21313722765265236,0.09102672538825832,0.6393530529611908,0.4654978198607601,0.6853509714595055,0.53122816018163,0.5788221346485061,0.7465962612491506,0.6590758699214659,0.4589303470017935,0.14501311888222088,0.49362972609324385,0.6680054233015373,0.26556021030075944,0.7018030023346563
Calcarine_L,0.33619927483628326,0.5549919523575993,0.2213526448009669,0.46588003026933855,0.0278138734219033,0.543475717258238,0.3777614458995387,0.3086994818755095,0.7096654194306566,0.17363296766413025,0.5168689063606281,0.6067841714765837,0.8842297188104294,0.5576877145271302,0.2474239443512828,0.4211748864390653,0.08354768475293922,0.1726292716002596,0.07953684889910194,0.5014220225528795,0.6452005682096684,0.7911212670126012,0.16459566519223717,0.5938578450447192,0.5909749826473444,0.37513139117187805,0.5973681772459312,0.43750280645308026,0.23352960073873952,1.0,0.465811280635893,0.3369086520691338,0.16768982776307734,0.3084420217053105,0.4131519230449054,0.2649367557089703,0.013844980713940507,0.24731413062421603,0.2683413643120476,0.2506954606727154,0.49823518710315134,0.43309157678339194,0.3417606531387688,0.1907014824017808,0.7360197367461357,0.31543736341395123,0.3307852856635483,0.3936489381389353,0.40056603054799533,0.8147852108368858,0.3583302980765605,0.42966510091586896,0.11066915403687833,0.4385673773273914,0.4071065949820153,0.504607704906908,0.40430388635708164,0.26531017804046586,0.534766634910343,0.5059821329184916,0.7266918196696894,0.3627426689274162,-0.0013422619495142116,0.07434903290303015,0.2062875798216615,0.32266381032834174,0.3315574938232926,0.1777640563272985,-0.14925836455417693,0.4703627475411544,0.5964789664543353,0.5210380714585894,0.6727292771227151,0.21912760543597545,0.5291391361421559,0.4324127082433137,-0.009677435198486333,0.46500319496025305,0.30606067865824976,0.4257554119972964,0.308175477236169,0.4268962269097671,0.28642506142392665,0.5507163169151219,0.3952621434094452,0.4130139750446449,0.4615277250806446,0.4282748673544235,0.7275848364013237,0.7030315544524005,0.17628518026097387,0.1658273704884133,0.45152222520972884,0.7376947706953584,0.33160122992433977,0.5377327884315801,0.3227567051195728,0.43456982060893984,0.3909606232043604,0.8190011223079638,0.38580334080731854,0.16954314161659303,0.23320867474440704,-0.048836990588477756,0.3029999225378246
Thal_VA_R,0.15681596341272894,0.6980194427019747,0.1911025455349226,0.5000992093319305,-0.1523235416639585,0.7638309033980579,0.7026762919291981,0.14485286171015183,0.6508546229837369,0.5279517861287641,0.29198665869617696,0.5942198053178068,0.40275315354265073,0.7558308774018332,0.5158708032187469,0.2356300649551578,-0.042449766784804804,0.48618395350266863,0.07724873937093592,0.11373091010427272,0.6583198649504096,0.41298583100753516,0.2927828956245704,0.5122370183261105,0.7951526507145168,0.6524016215375137,0.6636927438835539,0.006009305075001045,0.5753089237796892,0.465811280635893,1.0,0.4135051945669882,0.12654178954822487,0.5483822029791326,0.6844265999063823,-0.04073664619376148,0.033348290370253296,0.5827074743516315,0.16020174263426107,0.42413784469413757,0.6655041788924314,0.3904703478095176,0.1814017284472994,-0.07239558021779148,0.5991537718510296,0.5023340453354862,0.202783444175483,0.6982059406886008,0.47083152219974017,0.48143188020296646,0.33316146423555726,0.457695308843977,-0.22134365844809217,0.26781679614897613,0.1675180164035169,0.5354918958635811,0.6844777139177672,0.27378663222515964,0.8754364887429862,0.6117785019092027,0.2505209873699883,0.423883262291227,-0.0006958935726167843,0.126322399409957,0.4718757743609047,0.11121715850066212,0.4818361889360318,0.028072890105234293,0.014145635255357388,0.6804238691464276,0.19035006087875933,0.5461888110162506,0.7940501702482204,0.23691376835078587,0.6284816778840695,0.4329059855134442,-0.02665387524996732,0.7129657932210154,0.43176233594103536,-0.06143842141980702,0.7061044732228067,0.2643438069882405,-0.08610932413051647,0.2910933385444503,0.4801250738428003,0.08581043351400555,0.30334206320856466,0.5563985727320961,0.3546936981264937,0.5426103797519997,0.19298296741885101,-0.016727251372568006,0.7770101246469076,0.45653959345076134,0.8634467399776062,0.6631003214695621,0.19450206878682344,0.4997761446602755,0.4286170228867946,0.6676774413085014,0.21350910115968363,0.03004564137615208,0.38591999712926245,0.06021357471242226,0.45048977732187834
Temporal_Pole_Sup_L,0.16525751525961993,0.4469159851944873,0.5232347526189651,0.28494258410828055,0.5694931588774744,0.6489394163402337,0.46025988332565726,0.5482942869152726,0.7239256573638988,0.6100224548501135,0.6489445444424712,0.7166210391442572,0.3205784404852374,0.071782124385237,0.2660172217653234,0.2391530683330431,0.5593424163163955,0.10026401871739542,0.7021599487602137,-0.1682384166213335,0.410047686495337,0.4633392135444864,0.7282556797757394,0.6958950214233985,0.539651054979927,0.5701786622243835,0.648044472227665,0.2185056051346812,0.6435201085852269,0.3369086520691338,0.4135051945669882,1.0,0.6950720695688988,0.7793523349904831,0.5959790219300171,0.6013534598634139,-0.12205735467253191,0.692606253939709,0.6914005175769689,0.7468666301873131,0.724277659747441,0.21437654012686713,-0.18771675458726653,-0.056070161870239096,0.6224420322795391,0.6418849490226773,0.1455269387858184,0.7375473763510502,-0.01653391984182334,0.44150406233252054,0.4852483425165628,0.279796419137093,0.37454961154341204,0.5743313845308013,0.4618758438015447,-0.026876271780019546,0.42807769857120204,-0.07397953540410228,0.29036206947852833,-0.04814179236660918,-0.019043379207489095,-0.05397528319630792,0.297823766239828,0.23563121380268498,-0.0259614438702907,0.5538129341360437,0.6997827402124129,0.5149554450319765,0.45710184398742876,0.13873590958116214,0.46090318185247003,0.6637262194040069,0.42618326332794054,0.6550207234030457,0.5508432141546491,0.06025653723545957,0.19885528837663088,0.6696294802657582,0.5865404382608086,-0.16840618100215202,0.523863348921323,-0.0022183601461015453,0.5085502433268406,0.48538745842706116,0.6131821634609332,0.02850772936035429,0.05352081151734203,0.3713444190653764,-0.05774189747518584,0.5491706014794774,0.2293982065636724,0.05690964199416936,0.6335304573892248,0.4953684087680567,0.6101328078222015,0.5459420736355095,0.7014360709248947,0.7551331996507185,0.7232393734063346,0.4209823304104845,0.05957153644572739,0.7032623166028601,0.7230383529656427,0.33300303288574684,0.6784201363494416
Frontal_Med_Orb_R,0.018759308620023025,0.34484887078508975,0.6080238984564182,0.12254502143888925,0.8629933595786164,0.2654670305153439,0.20467375586754138,0.5765056718977256,0.4545838288319271,0.7019415407365598,0.5250049645507667,0.5953623958434628,0.17047419544198247,-0.21099294707593083,0.257843717715794,0.07496665964691068,0.8180660692663839,-0.1799314976884723,0.791353193923014,0.03023498882961505,0.26984793133832835,0.2853328344210842,0.6283295587379693,0.4874666735812732,0.35977464765908707,0.30437436193390816,0.5342490166692139,0.26225594448229816,0.5339065490544159,0.16768982776307734,0.12654178954822487,0.6950720695688988,1.0,0.6362281965399174,0.482623111133066,0.7957411656803556,-0.04314045802921983,0.7371854269686328,0.928453611443323,0.7795445748567472,0.4008788334001291,-0.04536564213133108,-0.028775576880005323,-0.2258236109995582,0.45118304020074484,0.7403155625669352,-0.08479928357459145,0.59436001094448,-0.3948491037725664,0.3741232578648337,0.24262347967197095,0.14453097311694316,0.4722486571317325,0.37133451943883883,0.37880663662732666,-0.2573862010065587,-0.04248417172474044,-0.15028671935039245,-0.04249565797662704,-0.27332407082016313,-0.04134939675617583,-0.37573019127198815,0.003308249865531548,0.11891324614158173,-0.35987528187828743,0.7661169446351999,0.6412720330332761,0.5354456751353202,0.37675524165224455,-0.18578435993373127,0.4249320532223523,0.4802970127850175,0.11329239499052804,0.431545400150171,0.2127599930903145,-0.26052371600276203,-0.03901133750113774,0.6113888690909874,0.46120581168786673,-0.10017827572658361,0.4312288659655808,0.08879885749158348,0.6587282489162367,0.311363589765101,0.3509045931447128,0.07464679069208148,-0.1374560866788065,0.1906662216639961,-0.012705793753487384,0.4035632476301509,0.04883837912765533,0.1534776810387763,0.4238029264475397,0.365917248565631,0.4324759362092578,0.27041908145821353,0.8702941089004756,0.44556955372640794,0.35985781619352014,0.23314073001237823,0.1313002633631075,0.8921911995421428,0.8900613640751908,0.35340330088649563,0.623642548699482
ACC_sup_R,0.1729935333766091,0.5321822266519395,0.5665802233293926,0.32160741841526685,0.4198542665351503,0.6491202020789362,0.5478393286462409,0.5884718670367268,0.7805000610951152,0.7890272830931809,0.7099116562879257,0.7114931191090248,0.29996502991723606,0.19272751478284558,0.32861938133794494,0.2636438729081701,0.49185800421999487,0.18286796562657123,0.6118175738772739,-0.20981167585136645,0.46701219890450585,0.4635160332007949,0.7547412439143757,0.6920772333667986,0.6657894785141611,0.62457647719491,0.6682915472382348,0.35429874246758025,0.7084321681702398,0.3084420217053105,0.5483822029791326,0.7793523349904831,0.6362281965399174,1.0,0.789517540212115,0.48212635337719545,-0.09273842495152812,0.7309088803202705,0.6246434338332044,0.7818766692682579,0.7725430552682576,0.24332572652801845,-0.12135953491744284,-0.15459091803726988,0.6029080413341652,0.751266105829241,0.061932354687289186,0.8270402238085997,0.20044461144539608,0.4836693939223677,0.46221659274211135,0.2846498259580337,0.350287204171908,0.6025811264198511,0.4453469720606637,0.013565041265291258,0.502089353460029,0.12062246645720483,0.42084418754061503,0.08879529739630618,-0.07970238183563488,0.07963804093016222,0.2653510383479852,0.302823868013166,0.04214322159203098,0.6007184399722232,0.7677613006911483,0.4563017752613799,0.4361179805840621,0.29440763185505114,0.37406261424326825,0.581267215036897,0.6149647914386714,0.560958721721502,0.579627734461606,0.11271156239682928,0.20782757468968818,0.762100663141357,0.6475818044376858,-0.29982707711731776,0.8267570523269979,0.12332113799045147,0.49528695592735505,0.4711633294331716,0.634011473811213,0.06912354101779845,0.16556900007945521,0.5224399795521608,-0.0032508754404135397,0.5612090282582124,0.2759788011272256,0.0644059040654963,0.5863745944468262,0.5212883695745723,0.754141143707441,0.6321255803843835,0.6856468658265676,0.7339688962337347,0.6332391153809923,0.5029735216452541,0.23587182544578375,0.571032413399446,0.7540037751803678,0.2459518779388357,0.6262623806526926
Frontal_Inf_Tri_R,0.15900956625801513,0.6491650397230794,0.47608840516295214,0.38879130840616616,0.21251922083623082,0.7249853183476037,0.7059029426919047,0.46368831336984495,0.7141059577739164,0.7353306011333758,0.613786857354231,0.7429086445666432,0.43391324688460015,0.3723078895139296,0.42302619086116666,0.32070321085577264,0.25854783139302234,0.42562035215776417,0.422544646163543,0.10501633166789376,0.5954348240851408,0.5357714127197051,0.5435820437195854,0.6416130949181568,0.8523916553913063,0.6176011854111305,0.7243980972559305,0.18435650517476163,0.6520553314144587,0.4131519230449054,0.6844265999063823,0.5959790219300171,0.482623111133066,0.789517540212115,1.0,0.41107163971110144,-0.04176965890779613,0.7645012142536801,0.5257824246619887,0.6429190554374173,0.6594107070185413,0.1858514914676854,0.1157178254372382,0.011053540996177821,0.6949396931484788,0.6471665692084589,0.008004370695474074,0.7556190334367014,0.3255003754502174,0.5408597531010537,0.5225441389558284,0.22115628430512094,0.18690282679224005,0.5575975329738698,0.3164916403945511,0.10003830378509151,0.5138831683945373,0.18003991519128093,0.5285008848918943,0.23190273421423693,0.17900614766837553,0.2338253169504773,0.20157870204301703,0.21360830156377486,0.28338779740632586,0.5016294978411191,0.6306914135714805,0.3722011767801265,0.3052527175028937,0.35774364522240354,0.4299568981133448,0.6491190134093746,0.7738017286909354,0.37920508675743714,0.5074930125522962,0.1693585310534667,0.17665011321662677,0.829285756910766,0.49247717415490444,-0.02391226763499664,0.7625119990226973,0.10523918167394232,0.3108019090055449,0.4484063809782069,0.5873442993225788,0.19360120467826153,0.17764325954973056,0.4981567411341237,0.20519579922828515,0.6507817129241223,0.23599051962645176,-0.073543392857505,0.6332663038581697,0.4924563636431314,0.7586615311270001,0.5651753383676597,0.5586838502277035,0.5758595896050599,0.5130243305511126,0.5317110205780042,0.22564362285201603,0.3773916370278244,0.6921098416057754,0.19841740689991047,0.5842386540202481
Temporal_Pole_Mid_R,0.09743674996262548,0.27797684002742057,0.5306061510600671,0.02569650805264735,0.791186329328614,0.13705682947609812,0.17250311581655045,0.577567940706556,0.39516008544212067,0.5150819395981822,0.5688456134711196,0.4991200433098243,0.31607417114286673,-0.25287419078337453,0.09430645575278462,0.2895577915295172,0.6765671207081598,-0.12193640007743863,0.6624864692868602,0.11407889616394032,0.2905362623316981,0.49070587972851587,0.44641968911007385,0.4780848103279792,0.2306160307677102,0.17957352646100647,0.4446804547083645,0.32942248837761867,0.38306815852053927,0.2649367557089703,-0.04073664619376148,0.6013534598634139,0.7957411656803556,0.48212635337719545,0.41107163971110144,1.0,-0.08903705670865013,0.5065864211002981,0.824936563061485,0.608254110664249,0.3154473759206913,-0.0709442215855725,-0.00877203696415469,0.15839137983777415,0.4992602976255529,0.5204723729867059,-0.016502231397306864,0.44049440259374484,-0.364745509395798,0.3914673531800288,0.4228371955068342,0.06555107353994485,0.618602373098362,0.5341163607739057,0.35655711330064455,-0.29589925923598,-0.06572923207355053,-0.2969092992294676,-0.15167805742979898,-0.28793916834874866,0.09776937069946239,-0.4607861952904243,0.18963064019665604,-0.03194831657465281,-0.2679540965888944,0.6912420105498112,0.44926657406938747,0.6191059003381335,0.3805067829356856,-0.19035929929663054,0.704231208656701,0.5622534603092633,0.07131872537195613,0.3935473394113549,0.20848430134352194,-0.21603785822108118,0.1084039823605932,0.44612343802941556,0.38744512755704374,0.1824540280992878,0.2209791425568776,-0.08089142715800131,0.7147357317931521,0.357697435264617,0.3508058154555861,0.05446745612107071,-0.16905907547786747,0.1109662940274145,-0.02452631605271817,0.48868268481049615,0.04933086116100503,0.18096275673305925,0.2533535300676757,0.34716860299777214,0.186399817490698,0.11025071547400107,0.7594735249513614,0.3568696655542117,0.3513770007650264,0.1333394441239888,0.23494785860361103,0.7916895291247078,0.660523201777341,0.3261224554824568,0.5394127636412029
Parietal_Sup_R,-0.11492539676832518,0.025419425628085923,-0.13825930466347058,0.18388231429671198,-0.07700517151074603,0.014849299977235202,-0.0041949046060841344,-0.13169656167821434,-0.1129464075538926,0.056083444441023984,-0.08541837241605038,0.012990992924011903,-0.023895948552459374,0.055962712389206005,0.08351585828045308,-0.10040445899328909,-0.03205595190877973,0.135626597305264,-0.12449041580665501,0.2734987601774359,0.09108925867820054,-0.034829082067600846,-0.09705575973049659,-0.07906061392284477,0.021256996288221794,-0.13199610228896538,0.013469073096503928,-0.15896703781711646,-0.13283891067668097,0.013844980713940507,0.033348290370253296,-0.12205735467253191,-0.04314045802921983,-0.09273842495152812,-0.04176965890779613,-0.08903705670865013,1.0,-0.010227156489743702,0.029638654467635757,-0.028815150719505602,-0.24567453103511752,-0.05223987858441202,0.22122549979706943,-0.13540961760694958,0.013551121340283669,0.01736640841589352,-0.04897152246424875,-0.019981528806238127,0.13923605582977153,0.14351748767390488,-0.06129161566697401,0.0414424347822875,-0.15030908726655326,-0.1873457706089777,-0.06502507675213323,0.14871567234706456,0.03140905447742264,0.37584976707463014,0.039337591208464605,0.07837111094147385,0.16590714286790473,-0.0016811769913668499,-0.31380347371231965,-0.11202036273245741,0.10927048333271899,-0.10515145685952494,-0.06522351117542782,-0.09164904667376994,-0.26907454964591426,-0.044184606910759455,-0.05655996988201107,-0.08780002050223305,-0.05790673889176368,-0.278727927368565,-0.10537571803412957,0.10487259817637738,-0.14906649869711974,-0.024787741477133845,-0.09561669115961399,0.13930668723180983,0.024633263427161534,0.27699494721705387,-0.0747084492026187,0.06248889827191421,-0.14001858953912272,0.20349538659366626,0.24622397673624222,-0.07242934571382326,0.26759392503592555,0.025063054820971223,0.12476305170033454,0.05354849738346282,0.04250433790642758,0.08071158917687093,0.020752806647333456,0.05193408032298202,-0.02703943745780747,-0.17561521060129606,-0.10287206582862109,0.06314778305052496,0.01129754974437505,-0.06344165805356282,-0.030064619732295687,-0.08831409191485513,-0.0818821709094722
ACC_sub_R,0.05627577777531292,0.5419113899747249,0.5340896745888115,0.3613275251904531,0.4872070282427898,0.6409160414875259,0.6300261865559725,0.496828164392101,0.5780797774120502,0.7872863960292719,0.4933020581945126,0.6961429780727186,0.25741019346137894,0.14849176772864178,0.43525716564038575,0.18392659472352435,0.4969454696100136,0.28781259235637996,0.634533633448049,0.04106914368251678,0.4654280898780519,0.3090435579567047,0.6519736467282733,0.5745718218600415,0.6610188543405324,0.6125455620501405,0.7055106805279061,0.0792693211692352,0.6806833371649685,0.24731413062421603,0.5827074743516315,0.692606253939709,0.7371854269686328,0.7309088803202705,0.7645012142536801,0.5065864211002981,-0.010227156489743702,1.0,0.7239374057121659,0.8024277011155405,0.5565565664775967,0.1126530056838723,0.053405339563287094,-0.11169119983379465,0.5698998121820765,0.7807260808514731,0.007535202414630812,0.7823729510467038,-0.03986245037316009,0.40547167190684735,0.40566689720915194,0.2879754879152458,0.2662558755386826,0.4088754578496608,0.29414812080028324,0.03799958140750225,0.3369990864954144,0.02461679757289949,0.3958057448970481,0.04290296182408259,0.01870688216263065,-0.06462508455994855,0.09666711760723468,0.11043973433651598,0.12610117383233657,0.5077136955237418,0.6719070337476958,0.3807159322302332,0.35195791968550694,0.16444980774588347,0.33886143981416106,0.6226470829239531,0.45111681862636266,0.44455053009815726,0.42391460452380686,-0.014196727849525812,0.032903651386565376,0.8626282702879732,0.5115376741063731,-0.09089290516447913,0.7048403150255872,0.10186196809519782,0.3727833148063503,0.3614926030409401,0.5213458659589817,0.07773617698534405,0.011161397194612897,0.38951426610327633,0.04227466900260707,0.5339136636967696,0.19238630192868753,0.059711863148533564,0.7351919624806581,0.4059563035642674,0.8012851567769476,0.5239716043666249,0.7166478623248839,0.5510481277615651,0.49138786810980983,0.3905930014939805,0.16080731302185133,0.5901703041562119,0.918811999508923,0.318679232734983,0.7449790727192375
OFCant_R,0.03255240585459342,0.4062990745666884,0.6148169847219777,0.153591406059557,0.8378854507153634,0.3373866394973652,0.238533466040033,0.5687767816998306,0.471683915353653,0.6994096372898218,0.5614462295961851,0.632554982400121,0.26400752847773556,-0.1492075506174775,0.2731703601035117,0.08732813087441478,0.7922193095754291,-0.1542553858415398,0.7509549847913217,0.15315995975964644,0.364065384810678,0.3692409475073769,0.593786798280129,0.49999821357585694,0.39236795422122783,0.26933316476863123,0.5963954916705173,0.2931011090663218,0.4780162738553287,0.2683413643120476,0.16020174263426107,0.6914005175769689,0.928453611443323,0.6246434338332044,0.5257824246619887,0.824936563061485,0.029638654467635757,0.7239374057121659,1.0,0.7858221884016081,0.3615517350432542,-0.05832517059703613,0.0748278501807364,-0.19009631520619333,0.5172457063072842,0.7071366047532825,-0.04526631928917555,0.6297702638458292,-0.3602598660267626,0.4368208902300139,0.26551091367706764,0.1451926605624088,0.4419465388610105,0.416002895397393,0.3802052434035847,-0.22126044241616016,0.017258423607947142,-0.13730950822327911,0.0010190363680717938,-0.19410021304396974,0.0808014820499773,-0.3693209037368934,-0.029723661876793407,0.0583884271092443,-0.32743491858687185,0.7926080043289137,0.6157740498635563,0.5445124404500341,0.3041191813436267,-0.1553531370899862,0.5158315719560412,0.5047229721220184,0.1629554904831403,0.4041447890349917,0.24737796427220451,-0.2622541799166244,-0.047055512500398154,0.6287420978116832,0.441923190929804,0.03042855594380434,0.44434278138902444,0.12651886828213904,0.6760151794444551,0.32878929421285863,0.33486564497392446,0.13321738408759626,-0.07748988553094846,0.2604577582189889,0.08640213010714755,0.4687530644318623,0.03405493575391179,0.1746538834600017,0.4102777355634355,0.3938506991330221,0.4348252464317855,0.3134846930641422,0.847555223264748,0.4040583444409362,0.34665125259647334,0.2752345852202337,0.11972362299342157,0.8780679698163233,0.8432476748344244,0.24196428745365328,0.6163096124868895
OFCant_L,0.11284422300665804,0.42057226106761386,0.4898976101572038,0.2751817993964308,0.6155844694103415,0.5153069539493745,0.41532587065960536,0.5742349449079817,0.5664750107236586,0.7350247451252422,0.5919374216127636,0.6006001151494795,0.21765572301315272,0.09993600892623244,0.2978709426127606,0.18497215355624916,0.5931162609655627,0.06824124916614119,0.6160460924086633,-0.10466136571936434,0.4438486921624323,0.3869522168748255,0.6277939925091051,0.5683827301074112,0.5512047792788096,0.5679813920188507,0.5355774156604176,0.25498412232655915,0.6392729496710272,0.2506954606727154,0.42413784469413757,0.7468666301873131,0.7795445748567472,0.7818766692682579,0.6429190554374173,0.608254110664249,-0.028815150719505602,0.8024277011155405,0.7858221884016081,1.0,0.5497568101737095,0.2578834191102161,-0.06149039140374632,-0.21709869738572612,0.5077476290096058,0.7486543003864894,-0.042542412284238905,0.6931329572083732,-0.07091739714793792,0.4244368802936129,0.35129932817026377,0.26000306340839663,0.3495165343854048,0.45753958897492425,0.36697468258580584,-0.021698248672688582,0.3420774480839168,0.057310575742187356,0.2923569288767837,-0.008590237867999631,-0.05429383369510764,-0.05718115092447728,0.12270507023548247,0.07974359569970034,-0.09433671197853119,0.595294493396593,0.669011682110037,0.5089777715244425,0.3653416536019899,0.13990918328423732,0.3549457126770642,0.5291080752259834,0.39772503300935674,0.47551347345656236,0.43351863865268153,0.024441064555051448,0.06205163880357936,0.7330128865671148,0.5231954801768213,-0.18064541390599734,0.694083741298699,0.1909633780889253,0.4839013530870065,0.34714245781862346,0.48648944667856986,0.0903723576566781,0.043946777754594456,0.42660120000861795,0.027876745934473604,0.47417991182396824,0.15726452853844547,0.1023338213717744,0.5833211817768906,0.4531044447405878,0.644702938667323,0.4530116023650881,0.7569216446800807,0.5520293987554505,0.5060137229517524,0.39112354816677486,0.24989977890183768,0.6914909063770572,0.8213434684109574,0.28507362795280217,0.6021571858270179
Cingulate_Post_R,0.2292939821288833,0.6341655804778606,0.4460798263117697,0.3856085754712137,0.23344168106043,0.6438213173346113,0.5316116516600038,0.4965745107362747,0.8856950079400848,0.5397990442416848,0.6168902448682837,0.723394258712888,0.5153062266242481,0.40805301422569523,0.3474490457823878,0.35417045155685695,0.2807976404991867,0.1677754651773424,0.40204652594852536,-0.17083764677960983,0.501141106944718,0.5672299984554954,0.5474528259269551,0.7664816392453528,0.7146772127711507,0.6945334702134318,0.6566249811988737,0.2984471192412799,0.7559665086489342,0.49823518710315134,0.6655041788924314,0.724277659747441,0.4008788334001291,0.7725430552682576,0.6594107070185413,0.3154473759206913,-0.24567453103511752,0.5565565664775967,0.3615517350432542,0.5497568101737095,1.0,0.38561549488016783,-0.09349514559005483,-0.01973070772739054,0.7224191422052499,0.6301114890858706,0.23189075752230004,0.7378477261377445,0.3077981051076024,0.5365544711265056,0.46525234536292853,0.3996115811620763,0.22860437610443585,0.5932157191010715,0.4151242447637449,0.2123972682398351,0.5404376892413681,0.021960101547873447,0.5969758056018107,0.24225713045292763,0.07061353833567106,0.2686324600150987,0.3294179966787157,0.3508807126266314,0.12377761756387398,0.4117288458300342,0.605423748626068,0.32614133257822214,0.4213990318047674,0.5102325821132443,0.4318302377229134,0.7096832675202167,0.7395752785302273,0.6014904303489786,0.6504866468578672,0.2475649927215725,0.17747429820012325,0.6596768107277674,0.6555480192749898,-0.19739684698671794,0.6121653949230451,0.06468142732374864,0.3150294801231811,0.5276842746032266,0.7156596018016451,0.045762716192486515,0.16959184126820315,0.5123241874590642,0.11385527496789401,0.6402844406742185,0.25300886520107396,0.026085738321853357,0.623572762569974,0.5678157867882838,0.7081307496365288,0.6350619476584775,0.4890342411703568,0.8534105943010193,0.7079832315378659,0.6767575296284533,0.22853476410481147,0.39105102619184984,0.5313868892850765,0.15303878027563014,0.629868201983839
