,Occipital_Sup_R,Cingulate_Mid_R,Temporal_Pole_Mid_L,Vermis_10,Cerebellum_7b_R,Temporal_Pole_Mid_R,Olfactory_L,Rolandic_Oper_L,Cingulate_Mid_L,Temporal_Mid_R,Fusiform_L,Supp_Motor_Area_L,Thal_MGN_R,Cuneus_R,Temporal_Mid_L,Frontal_Sup_2_L,Amygdala_L,Parietal_Inf_L,ACC_pre_L,Thal_PuI_R,SupraMarginal_R,Thal_PuL_R,Cingulate_Post_R,SN_pr_L,Vermis_1_2,Thal_LGN_L,Precuneus_R,Cerebellum_3_L,Occipital_Sup_L,Supp_Motor_Area_R,OFCant_R,Raphe_D,Frontal_Inf_Oper_L,OFCmed_L,Thal_PuL_L,VTA_L,Thal_AV_L,Putamen_L,Cerebellum_10_R,SN_pr_R,Thal_IL_R,N_Acc_R,SupraMarginal_L,Rectus_R,Cerebellum_Crus2_L,Frontal_Sup_2_R,Temporal_Inf_R,Thal_VL_R,LC_R,Lingual_L,Thal_LGN_R,Heschl_R,Putamen_R,Cerebellum_Crus1_L,Pallidum_R,Parietal_Sup_R,ACC_sub_L,Pallidum_L,Olfactory_R,OFCmed_R,Heschl_L,Calcarine_R,LC_L,Frontal_Inf_Orb_2_L,Cerebellum_6_L,Frontal_Mid_2_L,Frontal_Mid_2_R,OFClat_L,Thal_PuA_R,Cingulate_Post_L,Cerebellum_4_5_L,Occipital_Inf_L,Parietal_Sup_L,Insula_R,Precentral_L,Vermis_9,Thal_LP_L,Red_N_L,Frontal_Med_Orb_L,Thal_VPL_L,Cerebellum_Crus1_R,Occipital_Mid_L,Cerebellum_9_L,Thal_AV_R,ACC_sub_R,Insula_L,Thal_MDm_L,Vermis_6,SN_pc_R,Cerebellum_Crus2_R,Vermis_4_5,Thal_VA_L,ACC_sup_R,Cerebellum_9_R,Caudate_R,Rolandic_Oper_R,OFCant_L,Thal_MDm_R,N_Acc_L,Thal_MDl_L,Vermis_8,Temporal_Inf_L,Frontal_Inf_Tri_L,Cerebellum_6_R,Red_N_R
Occipital_Sup_L,0.8431311110301405,0.4966438153804331,-0.060566849813058724,0.09834094032336822,0.32812649912372244,0.17543104310856192,0.14096112353143106,0.44181088338567265,0.6465981718675199,0.6227176452732158,0.283377949721462,0.42746078717830527,0.10830661609446741,0.8109229212352432,0.4594209997537383,0.5120219066916819,0.10613977059748637,0.7261977879062655,-0.08020454641195868,0.4044881757787452,0.5013999115823334,0.1315138917978524,0.31306243408177625,-0.04670297508823618,0.1801415418654478,0.6731461207303465,0.6610429428520792,0.029159034678492318,1.0,0.5214205904031061,-0.1906471326817063,0.5143889513114677,0.42214084718765044,-0.030627280735667835,0.357834305689787,-0.3589206859416535,-0.35900955949745783,0.07014061927414374,0.45396001625847376,-0.14449769106035723,0.4878457418908055,0.42727052282455497,0.548624633908858,-0.03580118467139518,0.5131480301251012,0.3416514361189538,0.2694741919107711,0.026320670408457633,0.5321294362548614,0.6966643265216989,0.1813536303105813,0.3988720910042755,-0.1668544869205249,0.5994189229939382,-0.011542043778101897,0.6981701371451596,-0.24970239004800984,-0.15624274009608408,0.003329703539402315,-0.1451437949773071,0.18672272304754908,0.7972988846422198,0.41929513332288837,0.16684671818933827,0.4397359017266238,0.3795707416125896,0.47909964234329966,-0.2897506408577665,0.6042344185891283,0.3653610639736671,0.3403576547196882,0.6526609480498058,0.8711659470762578,0.37511701106328466,0.585527805409315,0.15156282931286202,0.3254195449688444,0.24067878898469267,-0.06550450807170309,0.3686584458102518,0.5036988330671164,0.9206612559848267,0.18616228584338362,0.012806661281908797,-0.205067273506457,0.5122296780587386,0.09246909828429316,0.5025286416546118,-0.1909791922021973,0.3146237211225638,0.5325943669754064,-0.02016240028087973,0.35342431851864115,0.40523472207184846,0.2146690004066679,0.4797735692148978,-0.07512138229492114,0.0933143564799066,0.3890604695794414,-0.23777907739257056,0.610180910865298,0.09021893109188996,0.4203234611687235,0.5563909246868298,0.13605806822334796
Supp_Motor_Area_R,0.6020690351765556,0.8831016665520642,0.4159589527304073,0.6188051063138093,0.21966272612922624,0.2749763860521989,0.30449644830405115,0.7211174425301269,0.8065783000887702,0.6035817416488388,0.5373691616914722,0.9129379252120371,0.28713539541638916,0.4239362518964662,0.6323188708170374,0.8250678510772835,0.22562874445988296,0.8244548139724993,0.4511515002289137,0.4518659528343416,0.7890064383142344,0.6514464542322168,0.5800406959166248,0.04942225509054987,0.4528208701362994,0.5602431302414831,0.7548247050465777,0.5902744590716112,0.5214205904031061,1.0,0.34461661791182463,0.39232437293460193,0.76806642476818,0.17423823351645842,0.7379216877355176,-0.003625912970962372,0.22026026630552242,0.4470779068273419,0.6896778742322348,0.13393037260096113,0.42072662040900083,0.21338581266721443,0.8382998573719767,0.23767162083600826,0.2229444867526354,0.8525694602567417,0.37340819227175465,0.6518474923372721,0.2592119921919565,0.6579455786949963,0.3679946596721412,0.7703640720242529,0.5224092708839873,0.5018277433857005,0.48963669004197913,0.6044349899869484,0.2552204095363272,0.3719136794623371,0.3912376649948219,0.3548853025872188,0.47366825972187315,0.503782783202776,0.3092123819310176,0.4443232355140574,0.7448322461224794,0.7636187791911303,0.8198664167861878,0.34883810417574623,0.4595055268705635,0.32396745613713335,0.7375464429002452,0.19457849571886116,0.6754399009692649,0.6585472112318999,0.900226550522362,0.7242330161049574,0.6685805011154321,0.4254872759339741,0.13258467594165935,0.77268092571993,0.3841647020380177,0.423602531248743,0.7547799661810715,0.11006341637296352,0.26869555529468614,0.6431825476075709,0.5065759794877335,0.487131622387981,0.23056472291040217,0.3494674597367968,0.7745273049918319,0.43725120412004315,0.8007450306571314,0.7517309152268272,0.7170573637758083,0.7125098081527388,0.07629798219416248,0.4439943919523327,0.23711956062640796,0.38615362049417606,0.43199320011798364,0.49019306502891563,0.8174004906932526,0.554976527308911,0.5638374371942514
OFCant_R,-0.12942936340798766,0.31469112351261264,0.7579563643629802,0.6481707022858065,-0.04101851660392674,0.15350101115627376,0.5142517411776153,0.366874842593168,0.12657584292825869,0.02579860255882165,0.3463649079472168,0.44778775777351204,0.358887016348652,-0.32069466534817825,0.2609172106912644,0.5233268413037387,0.3718914823276685,0.31101955673033577,0.799178759358766,0.1156565239950915,0.27724933155216824,0.5387540033714672,0.39101717491208926,0.3594986385556576,0.1934139344949497,0.01858574413358581,0.2593954738736909,0.5016100247814155,-0.1906471326817063,0.34461661791182463,1.0,-0.21115530347044412,0.39057336055520425,0.3802304463723424,0.4825976858667468,0.11160006164768543,0.696672946271104,0.5927756455483169,0.2494322149140529,0.27990236232668647,0.07694213530795761,-0.11590112012075297,0.3767647808712372,0.6490707556328132,-0.24692031448003224,0.5890252860192183,0.0682530070613346,0.7426710760606101,-0.17886278248316548,0.07611043177432783,0.04392469395000533,0.38822448985787905,0.7534995998622817,-0.04466269610212927,0.5658546971813541,0.11177341644576098,0.7883680534924589,0.6067807505021544,0.666867277870956,0.717215372254786,0.40500614995112194,-0.09320948486819987,-0.1366246967106475,0.651027109041156,0.3157278627506946,0.62302108061709,0.4729791602439786,0.8391850897803514,-0.017049668746849777,0.21540707239093324,0.4880888284941925,-0.44084708544986156,0.07631199456006904,0.5182675914167671,0.34120846771105673,0.49721083438639835,0.516406372213955,0.3663625098644616,0.38750090921558067,0.5432483160984397,-0.08071544434769377,-0.2471469614854379,0.5261689124570673,0.23658596192152284,0.8277595859505258,0.3616570697346694,0.6335007712300783,-0.06319394938041396,0.7231729030110003,0.17399013005426076,0.3238051027159343,0.5291591690848171,0.5707843768148498,0.38606703483430665,0.6699984576930427,0.2916928825007293,0.2983740023498782,0.23773672852501992,0.15013703762512104,0.673510731605221,-0.12096984524828917,0.40635657191578956,0.5289889730141243,-0.019623747834152203,0.47318114961579666
Raphe_D,0.45318061631915385,0.42029130818679855,-0.0700543261397047,-0.005919927897187645,0.03935752352684937,0.354491957093571,0.3189980686283727,0.46578269169739506,0.5301945106635815,0.41267883058191157,0.20247862885294846,0.28237034986165677,-0.1165683572480519,0.5354942825781357,0.16990759993104254,0.3570728245950144,0.2616263129238348,0.4187133526977726,0.11338849087116783,0.15993960495344473,0.45656026683577344,0.1282832218059901,0.1258842729950806,0.03850045218254036,0.14811479665458588,0.29631294678641784,0.36138677503629313,0.2937199970120441,0.5143889513114677,0.39232437293460193,-0.21115530347044412,1.0,0.43825744940566563,0.17721121928995495,0.34056390187037544,0.1004035900107263,-0.22631824679336288,0.0576418040695548,0.1850665666025104,0.49696756042011236,-0.002898010839244134,0.11063533103971426,0.4297544949971089,-0.1474842240163001,0.28724324064151213,0.3311412664280972,0.20184013116463062,0.0488627135580101,0.306908169191142,0.3359121502282294,0.2661500031192045,0.3236998162198069,0.04066975357783131,0.23969178607507818,0.06226150815177288,0.35428458352391823,-0.205289227227057,0.05107829200586747,0.2948654636044755,-0.17019637687451353,0.38765320056623404,0.41362923266686547,-0.09429829238634893,0.37646470479700755,0.25539440222628124,0.22379654562915857,0.3776960354291454,-0.34393392444553667,0.12220270856141553,0.13483847707177093,0.20041429800908023,0.2294308492102754,0.46849509683570506,0.22919972555843018,0.45912627805569983,0.113486764600969,0.24973224379821407,0.432280451393554,0.11204320950614068,0.2657478841602112,0.1855051410236294,0.4631416521944382,0.13117957820238252,0.4156911151008669,-0.11064949056582178,0.4334203127903987,0.022471620116392275,0.3440314309944322,-0.3632589982660026,0.14259589489927857,0.3466118529605663,-0.023196551124113594,0.3855807096432297,0.22633083454078,0.28399050932288394,0.5639371467148063,0.34012792725511687,0.0027263362820077737,0.17288480522658536,-0.12813732859430582,0.23619002236940848,0.08602888267833936,0.3788087827651107,0.41346266612021704,0.2683494091757721
Frontal_Inf_Oper_L,0.45551652333937936,0.742483384185887,0.3931969015940073,0.5584400862196199,0.2199434548614319,0.17170782377417565,0.4851827666543922,0.8664683238125358,0.6645026137309351,0.5663316117494629,0.4697373324931539,0.704675203552376,0.135463703995356,0.34948946511924806,0.6132919212733042,0.68282331158743,0.2811381412837968,0.6927674839249932,0.5101964192473366,0.36433040843685705,0.6570005453782405,0.5659531657247184,0.5274213472633659,0.4049681810755744,0.46050132905714247,0.5186258985358503,0.6179169051940615,0.6698163424963037,0.42214084718765044,0.76806642476818,0.39057336055520425,0.43825744940566563,1.0,0.4019779819316629,0.6766120774541659,-0.04229478770982941,0.2165604396382164,0.5598200552421607,0.5403996581371865,0.2078819984841363,0.3613163911408147,0.20788531929740003,0.8175255640655124,0.5258899495443167,0.15592566502577115,0.6878054238497023,0.3478731439776306,0.6014807288032878,0.30596031563854975,0.6128950626891084,0.2672533408870139,0.7217216971167499,0.5162009145397405,0.4028046815561953,0.4932314712554474,0.41100508975465505,0.3046943674474964,0.3982699424070811,0.5872076241225379,0.37098166845725067,0.48702704736641217,0.43072200956682305,0.23196957848673905,0.6067673125345636,0.6419575668367177,0.6715506596380267,0.6629508998330389,0.3647371468837458,0.36700090648759703,0.3240231674135996,0.6961793443939779,0.13513377635567292,0.5054055402295423,0.7727203078629843,0.7715570378810928,0.6015521623982946,0.644492555292216,0.46287570873456585,0.11152987519605218,0.7179609328546975,0.33440278227460646,0.36974162607163386,0.6485918994006015,0.11356890349679007,0.4572338708992489,0.8081268138142289,0.5194905530217094,0.4063156621337017,0.2795437919970155,0.4685908049698693,0.6738332658525782,0.43256957706592486,0.7418489721522546,0.6746786671450068,0.669704358843667,0.8509998657016175,0.06669521345871772,0.23218424694555173,0.4034812307313132,0.3354892564867255,0.3590862597299476,0.39394449248244195,0.7885297903661677,0.4460271303512669,0.6752789925727446
OFCmed_L,0.0891750439941612,0.1472722637351477,0.43482568596792354,0.13234406321767966,-0.1030433394929924,-0.049662396966969204,0.5352844352868398,0.30902951329172346,0.059842055319123996,0.14262826995939296,0.14259956047834127,0.13760025480177296,-0.11534960591374926,0.07446694611958304,0.18465172798301246,0.19064136568469292,0.27919470615956654,0.17165585272082345,0.438254300131618,-0.08174236482570453,0.11876567264424409,0.22348098444111889,0.18549784225772714,0.41060717947444886,0.12294176150099265,-0.012348226966155703,0.20991050979615591,0.5054548595514331,-0.030627280735667835,0.17423823351645842,0.3802304463723424,0.17721121928995495,0.4019779819316629,1.0,0.2448610727537839,0.12282917326014083,0.29560696561350613,0.4885247492352904,0.05480312943805771,0.41893771586914624,-0.20415421824021357,-0.2654070330990096,0.24674589343020184,0.5629468862882718,-0.08792544079074581,0.25980463391408926,0.15426293694289234,0.3036615879246949,-0.14401923495035632,0.18507274698473275,-0.05665436253072973,0.18865865320864464,0.41134003404142866,0.031222980307678273,0.33816934656060477,0.09820535658888285,0.2944946690573738,0.35979630205119284,0.46733542891567026,0.4910380897625898,0.20598022459532017,0.08271057056901442,-0.09973376254434524,0.6120340762330676,0.20921618465189126,0.31311342068182646,0.2782156803969561,0.4038476349127135,0.00361755183673707,0.048364852762099085,0.23321511063433178,-0.1137861008005862,0.08907224426520598,0.24449395666298673,0.18756991117198396,0.2645370082781203,0.26318465918571693,0.4834052055420324,-0.005400020423798302,0.2949671438349801,0.02336797307230653,-0.013022441979743251,0.14993111908073836,0.2041454684494822,0.4098725846258608,0.28123766288505053,0.17570471019872433,0.09602326741839462,0.34401419713785614,0.2272689671894967,0.1879609416197357,0.23273763987005433,0.3382857650689588,0.19192032969671435,0.3348754489649198,0.2948140163494084,0.0974674768563817,-0.19688947777219806,0.14969362855615712,0.3085583194735002,0.11528713344542074,0.10248844170078077,0.37026720045980643,0.047928764497931875,0.4999658374262582
Thal_PuL_L,0.41265033579897753,0.7143081585356045,0.5221202388540488,0.6837628354894546,0.17525170634279308,0.39344071697368876,0.34953305387675,0.7803460197405429,0.6220416763360093,0.5246672632428379,0.6927840849268911,0.7808590753544479,0.31931392839634903,0.2391168042736231,0.6400249843698651,0.7465589251322032,0.4406484622387789,0.6658488750079687,0.6387669770259177,0.49693226646932037,0.6903426989311617,0.8309828853048393,0.5987738551464801,0.18355317093763387,0.4797444233744269,0.5505571612696213,0.5759234219651846,0.6769526336954345,0.357834305689787,0.7379216877355176,0.4825976858667468,0.34056390187037544,0.6766120774541659,0.2448610727537839,1.0,0.005626029777139971,0.4223331581775776,0.5809043036689866,0.6454410889743694,0.34996827169842193,0.3886145809737953,0.12141564668604128,0.7524489864051743,0.4583083775288881,0.25131674174412183,0.7773906570464416,0.37123956415544074,0.7505169576379981,0.1516741527907503,0.5845477674080211,0.4945334756367702,0.7031399704721045,0.6092711885645287,0.36195132819690595,0.44136549035720724,0.3719038913168534,0.4368495202057721,0.40183834396884827,0.5593109972422609,0.2692011735132876,0.6901463178499357,0.3514425148631514,-0.010797337151380303,0.5478043462823909,0.7282981573485853,0.749194793322116,0.7641718134902906,0.40118833908690493,0.3426774806639886,0.3454763684068069,0.8180680904156468,0.02948987348767236,0.45697408700632725,0.7456904398072256,0.7453622216540576,0.7682047720112429,0.8630490036423045,0.265573647461389,0.1273968765464583,0.9368336327827799,0.26433614299646835,0.2608160344383122,0.8231022065228807,0.328939231761183,0.4525186098754861,0.6823102108216985,0.7255121457403937,0.4354061027904892,0.3496481460525509,0.3433232033342608,0.7464322112194035,0.5239277841953891,0.831307620407497,0.8225393365011668,0.7936570947788464,0.7098926325624727,0.27693047747785043,0.40186256101320544,0.22511198481418065,0.4298292757257774,0.2587414227337642,0.5926497477868345,0.8146891700049371,0.5008886159778593,0.47539582960951127
VTA_L,-0.2934108607431747,0.04191142695902236,0.39282660256645896,0.029773821103596294,-0.07022971639838893,0.2530253167966457,-0.010598756413675994,-0.17051191423580667,-0.10075564850370743,-0.15589930940856606,-0.13544136646109659,0.05037923095958746,0.08809150132765556,-0.25683086251549636,-0.27972728617987314,-0.002708169835160992,0.019445848901750332,-0.12461309383480178,0.2848654076991594,-0.3599951267679373,-0.06392308884233612,0.07708492414654505,-0.07024567080021771,-0.23141475821132387,-0.029313162446882052,-0.5456837026638912,-0.16961653259852166,0.12912999778665227,-0.3589206859416535,-0.003625912970962372,0.11160006164768543,0.1004035900107263,-0.04229478770982941,0.12282917326014083,0.005626029777139971,1.0,0.42601931039445057,-0.09348099958837713,-0.20940256588053022,0.5351323852603416,-0.5310740814635798,-0.6102104071449593,-0.035288779808387204,0.010628959265657139,-0.24519553711473366,0.17667563659137797,0.035923578175457674,0.27864311676107206,-0.37475070141685957,-0.2894705720941541,0.004287131643794106,0.02225760566872969,0.44677206243531065,-0.20019360465565816,0.34696787243787935,-0.1960374751601493,0.35599122080589757,0.6117002858032102,0.03958004613420219,0.19436934037548328,0.08598853029536144,-0.21101039170174227,-0.5383510836592751,0.05156187903595343,0.017337699094567338,0.06040443777952704,0.03708765698724071,0.30745621501578496,-0.5190060369634926,-0.15951339664842906,-0.10774660613253227,-0.49308000843961,-0.24740782673653194,-0.30075264986163514,-0.03011358741007198,0.13122642497634812,-0.0638220992627876,0.1388463380262088,0.11217584691005314,-0.040060577656222535,-0.19458016351341603,-0.370347643061889,0.08982977441715806,0.42022324328580973,0.17644541263744767,-0.2486274533212168,0.07791503246152418,-0.09369591435681748,-0.167144661126812,-0.054462592471591006,-0.022371102606016505,0.3417575208765589,0.11000619633858486,-0.07111555881600455,0.19215377818391782,-0.08438303199837614,0.4770741708593779,0.2352940330268231,-0.6460169516484728,0.434230887751201,-0.2230643966000721,-0.13627022411270875,0.07033110571971171,0.048216318775384216,0.17478028174177362
Thal_AV_L,-0.30263233447694937,0.19693993315630393,0.7461136559340578,0.4599353414032787,0.06641588953229402,0.2797875559400071,0.18428382894470638,0.2626639717903692,-0.005283351418670789,-0.018407972931011842,0.43009529390507056,0.3732777826330163,0.3975752327807801,-0.3002504224573736,0.25302032827184223,0.3597869982296014,0.44376587755761504,0.0461252520795015,0.7092844708061801,0.07266417259796804,0.05319104414048228,0.47787123062959896,0.3017672860095851,0.09240862557847015,0.2284744681422903,-0.20912679256336045,0.09465004849371625,0.4261484081352367,-0.35900955949745783,0.22026026630552242,0.696672946271104,-0.22631824679336288,0.2165604396382164,0.29560696561350613,0.4223331581775776,0.42601931039445057,1.0,0.31880979184435293,0.16716128823036794,0.38099140892247757,-0.18411291989499587,-0.43988832929147254,0.2224354697314813,0.554314624573729,-0.040722624335090274,0.4567296958333177,0.1786268407574757,0.7174045884474907,-0.36984099442251944,0.014392406380518166,0.2375400413989572,0.1599326595918815,0.7158481777456248,0.04793186947989259,0.5359625631098405,-0.23418709452683606,0.7735194802825262,0.6941908422603429,0.3935101976612496,0.5204710673963874,0.4172569659266961,-0.17293792244943415,-0.3775362002165663,0.3614900824756921,0.38142218081763946,0.48197044633707753,0.3627792793199449,0.761824049178711,-0.2560771984723709,0.12510899095553976,0.4210028184145553,-0.3913899112485677,-0.20116381713378545,0.23424091203396508,0.18065308213121983,0.5339226158501089,0.3797896764605718,0.11301875311938889,0.29679605582839425,0.4090365610925949,-0.007391513900673655,-0.3820262346753034,0.48272108511482914,0.40885817543063163,0.7162384632804627,0.05310337156676618,0.6758060331495838,0.1336462393473917,0.4572397886085019,0.09179688893262082,0.2873191031569891,0.6369130537894784,0.4040866750949516,0.4014442667935535,0.5812323201791874,0.13435047444197673,0.4215738715960745,0.4251715785219765,-0.3145395959581548,0.8214656050438632,-0.07788399485720565,0.46458518535441484,0.4173693697922482,0.14391440271621864,0.3889024932727313
Putamen_L,0.19037303113862095,0.46613054431837764,0.42749653098807927,0.5374938538365321,-0.07345234709147423,-0.15180114805966383,0.5969774891951609,0.449811769432893,0.35344317333650443,0.258625603428833,0.31950828145900895,0.43309342866613515,0.17927114014105064,-0.0205606954206088,0.37437946292078617,0.40158213825582445,0.08572076828723557,0.46104656785626436,0.5399120627151506,0.19605269308832504,0.41159209809864755,0.5638584999012554,0.4375115141135469,0.5267658308964761,0.3396067230393495,0.26975359883811995,0.41925431440532945,0.5447796005441033,0.07014061927414374,0.4470779068273419,0.5927756455483169,0.0576418040695548,0.5598200552421607,0.4885247492352904,0.5809043036689866,-0.09348099958837713,0.31880979184435293,1.0,0.41739140826734317,0.2439868031141891,0.26469732383779454,0.18998321747235383,0.513291391711985,0.5623049813800054,-0.10260957983508814,0.45261684320796436,0.10462603698159526,0.5618439307863139,-0.0227748083296242,0.33648115053321725,0.00533906338963328,0.42183263098376395,0.6276653661103517,0.06358690889375292,0.432577615453987,0.31020718382825757,0.32892764569774563,0.4049761421508973,0.6590864162907014,0.43058376419878436,0.4292087515073925,0.11499761772563681,0.023871681815576074,0.6790691979931222,0.4298620263945288,0.4965389327652664,0.43842552652778644,0.5485961388011219,0.22353496366612377,0.19334882662880562,0.5841281043981797,-0.1524853364438727,0.2699313744848305,0.6174330447465454,0.5167213686762591,0.5413121891958939,0.5581287577802181,0.44760260115013006,-0.15757305719386583,0.6354638010599717,0.062131425962293756,0.007223808921325309,0.5989124247258101,0.16199556915525515,0.47792086898801145,0.5969965938506423,0.4886782101536058,0.10047416868273625,0.6758795112480841,0.24691155852863622,0.45574095209807525,0.3855264068636163,0.5889530366834103,0.5303019578269597,0.4699908023820933,0.44084999137230846,-0.007537125772227669,-0.08274924201485416,0.4627067991963072,0.3688821422846929,0.09421838021353858,0.2758616800836489,0.5521788660771036,0.09702884579755079,0.458408648236227
Cerebellum_10_R,0.4325031789178817,0.6611144217384242,0.2768185817056821,0.5210886331088019,0.2462405377623339,0.0742111687738354,0.2747726000798409,0.6003448085609162,0.6478644519199831,0.3258534034774066,0.5123094392898918,0.6306257618954066,0.46839576666187444,0.32577995499811085,0.5720720349398403,0.6900574217081842,0.13583741464262464,0.647629798812404,0.37942239783409115,0.38283774987370683,0.5281232971836167,0.45501623526966817,0.5352131533256683,0.037582684831601335,0.39105311675721655,0.6464956111916247,0.5204458281768729,0.33284610433523487,0.45396001625847376,0.6896778742322348,0.2494322149140529,0.1850665666025104,0.5403996581371865,0.05480312943805771,0.6454410889743694,-0.20940256588053022,0.16716128823036794,0.41739140826734317,1.0,-0.046372734659261915,0.495207643453165,0.39439914413772814,0.6009046412911413,0.3255396373232203,0.34540545309541076,0.6116437010077863,0.10153088118678019,0.4571586203541319,0.2890796200616376,0.6128602503398725,0.294284547654221,0.5180244135339721,0.35369315843550614,0.45814677453874675,0.2930709416100726,0.45858803263748776,0.179138430025612,0.12358542438916066,0.26132720141910204,0.1992880458829984,0.4991958556075338,0.4848533891406987,0.4324665149627256,0.3502402786419969,0.5932836869796787,0.6629362483494974,0.6654127806933786,0.23347307539054873,0.44876775093380056,0.34206701536158013,0.6613032234224303,0.33331448699801847,0.5406430372863272,0.6852374784060687,0.664163550468419,0.6546142160726404,0.6473291564635177,0.18544150262856007,-0.06752914449936213,0.7183213932849243,0.2846618999995966,0.39589502431714974,0.6826622657454502,0.050340455261108565,0.21086359948361225,0.5198148229418245,0.47680053359065927,0.3574332770449494,0.21840420603469313,0.2700463514364417,0.6414921653463872,0.31495859109662794,0.6440692855351451,0.7253260733546676,0.5107645943745379,0.45338277822863626,-0.08638664501727658,0.3170990211793926,0.3712916140841435,0.24162995240922613,0.46414332596271995,0.426722530914054,0.6929301313474983,0.4364379318658879,0.3411657272033495
SN_pr_R,-0.06876663491011721,0.15943738538966315,0.43481364479909607,0.07779615277320469,-0.2749545118637503,0.41049733995683846,0.4215564075427628,0.23460145460712895,0.0424647246022887,0.011439648145642321,0.21497764074235792,0.20332580531635847,0.07123511174508869,-0.040573079595141275,-0.03770491069776856,0.2178525871982438,0.425199009785989,0.06912709280377177,0.5153877931027557,-0.1680844353857825,0.1400400464590255,0.2837169625987322,0.09844210953770642,0.19611460218308333,0.11595622743848646,-0.24589043769449645,0.10403523410700932,0.4031131797483959,-0.14449769106035723,0.13393037260096113,0.27990236232668647,0.49696756042011236,0.2078819984841363,0.41893771586914624,0.34996827169842193,0.5351323852603416,0.38099140892247757,0.2439868031141891,-0.046372734659261915,1.0,-0.43179414189339294,-0.3716579810972788,0.1951360323054832,0.20386011462427958,-0.021611647018241094,0.3714689627831635,0.04845053162008223,0.32253045893165944,-0.26237969150739787,-0.054890384891839596,0.28214450028054117,0.122362545968745,0.5045165810814514,-0.06401457399536065,0.349077354919351,-0.02172252590472338,0.3582706279039586,0.5166008414674168,0.5754392499221622,0.16866423430891975,0.4758874118074893,-0.027703784266986265,-0.6702942253352739,0.5439089009141025,0.16280908885184311,0.258795476394003,0.3031091352149865,0.2090819013394665,-0.37216579914502385,-0.0006299595299055208,0.20349091833318117,-0.3441571590874432,-0.039789674202067506,0.0983860418890866,0.09678964957716822,0.21205188235011313,0.2840811287114198,0.35345395188556183,0.2389005976785966,0.2411829343079596,-0.17944329969577516,-0.15212088684487818,0.25078590064642026,0.7228872378956285,0.333192618934442,0.14704457207726826,0.2310078646992899,0.13009302387779162,-0.06002170661666514,-0.1706408923476283,0.2073706338082273,0.26490917471108405,0.33379325327490084,0.11946024693583618,0.40722583461325335,0.2665592709941712,0.7062387208595613,0.05642591826151543,-0.20703697005285346,0.3437177766369273,-0.16923828554544817,0.16419058439175518,0.33059592290454903,0.16684325114783657,0.31387599932718824
Thal_IL_R,0.496444001431344,0.40087991702590203,-0.10824429545695793,0.37551197754555343,0.25436764686294505,-0.05482038473375919,-0.02128618355077518,0.41636604735803334,0.4221719320817261,0.46517413546634806,0.36171270320365717,0.4028600676267853,0.19329282293086458,0.31669246927111094,0.4436996848421947,0.34117687991033013,0.01760321339777355,0.4808850998388332,-0.017952186845126936,0.6471470559512167,0.4958234005445427,0.3815762433380949,0.27338282370136074,0.2301593840405133,0.19165238147352806,0.7273146382341538,0.4360234374189013,0.21220280438046402,0.4878457418908055,0.42072662040900083,0.07694213530795761,-0.002898010839244134,0.3613163911408147,-0.20415421824021357,0.3886145809737953,-0.5310740814635798,-0.18411291989499587,0.26469732383779454,0.495207643453165,-0.43179414189339294,1.0,0.6338248547868777,0.41584502697586995,0.20077043361325844,0.2579479694872758,0.2862983636704792,0.1677471755427959,0.21415655098719874,0.3201899769534694,0.5035391411888919,0.2238264951366441,0.36415766430677854,-0.04135930198927649,0.33092606421574594,-0.015938456665803038,0.4389632047669438,-0.12143874089228415,-0.23775158515030712,0.03911592170599505,-0.022593640544547232,0.05688046858341902,0.36399914937806543,0.5304592424415862,-0.031214872056367828,0.3601235853074283,0.28692899025326934,0.34379357319713927,-0.036979861244012584,0.6786840388440926,0.16255089616179205,0.47038678288289903,0.3857819919874279,0.4650025741634426,0.5392713095963657,0.42445022087250356,0.2961106755941615,0.3903333306875862,-0.11660183070264128,-0.19729804125611072,0.42382387111068065,0.3559849835761253,0.4394299197874974,0.3677613817245797,-0.22132438225002304,0.0002645295765498239,0.45870945258097473,0.3773682038518023,0.2328505735316337,0.29927757180671505,0.28875915832772,0.3911157451948026,0.05185049123621942,0.33893256277814254,0.4738898347594769,0.20493445824728126,0.3196235024177959,-0.355405215330894,0.14012143316920042,0.47246965509928723,-0.2247812455216804,0.3369772828472772,0.24931321590668074,0.32023222197900186,0.25401095783455546,-0.058274445138254256
