,Fusiform_L,Frontal_Inf_Tri_R,Insula_L,OFCant_R,Thal_IL_R,Cerebellum_6_L,ACC_pre_R,Precentral_R,Thal_MGN_R,Hippocampus_L,Cerebellum_Crus2_R,Pallidum_L,Amygdala_R,ParaHippocampal_L,Temporal_Pole_Mid_L,Postcentral_R,ACC_sub_R,Occipital_Sup_L,Precentral_L,Cerebellum_9_R,OFCpost_R,Temporal_Pole_Mid_R,Cerebellum_Crus2_L,Temporal_Inf_L,Calcarine_L,Raphe_M,Thal_VPL_R,Vermis_1_2,Caudate_L,Fusiform_R,ParaHippocampal_R,Vermis_7,LC_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,OFCmed_R,Parietal_Inf_L,Thal_AV_R,Heschl_L,Rectus_L,Calcarine_R,Rolandic_Oper_R,OFCant_L,Cerebellum_10_L,ACC_sub_L,N_Acc_R,Frontal_Med_Orb_L,Frontal_Sup_Medial_L,OFCmed_L,Red_N_L,Frontal_Med_Orb_R,Angular_R,Frontal_Inf_Orb_2_R,Cerebellum_6_R,Thal_LGN_R
OFCpost_R,0.5768361863397632,0.4975539778015099,0.6133892861993803,0.6581263599465325,0.4045910118794332,0.5080309800071918,0.5439206554970047,0.42438848263362045,0.4025607816781073,0.6262533518156883,0.3282943787936788,0.27393413013334983,0.574023428523926,0.675017427566187,0.4505373593270381,0.4684910016932128,0.5724657209292798,0.21450176664693427,0.4587335565925046,0.6414861991273496,1.0,0.2889183748239789,0.27274814876349524,0.4072345635700778,0.29327716155664074,0.43570396453916965,0.563492632021704,0.2346648398125288,0.5779776826095828,0.5275900184309107,0.5913217234121163,0.19766959505349138,-0.002165372135260047,0.41902954162871364,0.4897598027468916,0.36825488540335,0.46428054872964036,0.2680252737439415,0.44823460317317115,0.7544769408481242,0.2594272229760341,0.40227412320619166,0.20845582507838362,0.5475263980766796,0.49514983177360644,0.3772005535785403,0.0970511658723006,0.48012236734991265,0.25441964977950765,0.2364674314872344,0.2161220199578997,0.24761454048366371,0.7482137458886283,0.3416795222224992,0.34324513338480633
Temporal_Pole_Mid_R,0.412867327346973,0.2624833183609663,0.256858832318768,0.15350101115627376,-0.05482038473375919,0.3862274904348041,0.309088671419068,0.10223503164000347,0.09894891074528227,0.48617061758530306,0.21899470280555275,0.29448574049532966,0.3491626581213228,0.5357930933282545,0.30521865236150936,0.11376958166880455,0.2501212785177096,0.17543104310856192,0.2305098981051974,0.38217850085022487,0.2889183748239789,1.0,0.36141763894829154,0.23010616262148548,0.1428064742116832,0.17701489770415463,0.3693056711600553,0.22047310051966135,0.40118807211234386,0.4824131375694007,0.5579337555451409,0.10687322387110516,-0.35582128085552434,0.2749763860521989,0.16671649900849095,0.00039780602904056613,0.22188324178030483,0.42064034199580186,0.29255175079005824,0.03298856732358493,0.219362395709801,0.2674986064848294,0.6506864396801256,0.3644489778384935,0.3811735600652573,-0.06364144138333139,0.41464473382961814,0.4048930741264098,-0.049662396966969204,0.03564902770157656,0.41759211988584255,0.12433052954387594,0.2535753131172774,0.540821628042004,0.4913775630049293
Cerebellum_Crus2_L,0.5020525940800816,0.08709437042876615,0.23682336086042663,-0.24692031448003224,0.2579479694872758,0.4884077338711969,0.08242346428951974,0.15384451916279376,0.12308175786616099,0.31864112445430165,0.35199533619630313,-0.13095648625987835,0.08130621707542963,0.31784311887594663,-0.03409473219250537,0.12980652900538733,-0.09714464359391847,0.5131480301251012,0.2196140838297006,0.47076158259249856,0.27274814876349524,0.36141763894829154,1.0,0.24258496484884448,0.549856491489006,0.12971220747623852,0.3210138681029764,0.1358173098002158,0.2828533187515125,0.6442411660267512,0.23706553725861115,0.5204221265220531,0.06114271746376906,0.2229444867526354,0.171422845308455,-0.2798933164529527,0.2098844403845981,0.20355863687188389,0.19788747836376872,0.006507518897456006,0.5876683622378842,0.20511094274239197,0.09444168024267327,0.262385492520382,-0.08142635025227911,0.19350256395507417,-0.07767300852784279,0.273479741960119,-0.08792544079074581,-0.15200723148424414,-0.0031541111416000063,0.28795110095529436,-0.0004983291089423405,0.7246843409599315,0.4443858318946132
Temporal_Inf_L,0.787550825218115,0.4401362472798355,0.3629102248436467,0.40635657191578956,0.24931321590668074,0.5220900493212286,0.5606614503732132,0.4236520460380816,0.18510420171250194,0.7174154822090076,0.009937633046269377,0.17999163435851454,0.4659203498041329,0.7708637805670913,0.4138558416073482,0.4069915969577618,0.4223247124379346,0.09021893109188996,0.39175932534695007,0.5440414060598783,0.4072345635700778,0.23010616262148548,0.24258496484884448,1.0,0.06732485976663169,0.2943998416620125,0.6529885627014151,0.41176727294885956,0.6305150410271407,0.3603921959948555,0.5546257046553444,0.23777523089170752,0.08196331281864597,0.49019306502891563,0.5256508056208732,0.3123517607050328,0.3083950508737728,0.106762134327326,0.49704423812033693,0.3210228770074126,0.10678425988107283,0.44975801244852437,0.10713819721364727,0.503879100118234,0.38418141131070394,0.027516132811343134,0.408574879605134,0.4747682401380691,0.10248844170078077,0.22381494424193388,0.45603164108709376,0.06872809224548082,0.3274276861194761,0.25223522331814874,0.4323759177120928
Calcarine_L,0.4031154632449491,0.39721559079220836,0.4291406494162658,-0.06444832521307771,0.45283279410414595,0.6037210985066471,0.287670719822452,0.5287580849032093,0.22910873151807445,0.2838571539775446,0.4153071627932426,0.00895215844785091,0.05588765782757538,0.2158430154821045,0.12861085423976878,0.5214775556614903,-0.1089833240630625,0.814481395537105,0.52202407698175,0.4832527751716261,0.29327716155664074,0.1428064742116832,0.549856491489006,0.06732485976663169,1.0,0.05170512394173991,0.3844578222384661,0.17809789364274287,0.2496506960669731,0.649945721092641,0.382155650585677,0.37178341421875555,0.35712712519931783,0.4919873510675242,0.4944368208511995,-0.04806998192117533,0.6185518095768738,0.03179126396296852,0.1628290641693404,0.04255012387168081,0.9640608916947266,0.3899783270089128,-0.0837888938164385,0.300215542727831,-0.11971944112973133,0.33923438453591515,-0.14073344385170247,0.5085426756150289,0.10188285177430588,0.14035525694163503,-0.09841349014144662,0.6642752145179331,0.18451687848687937,0.6852294174709168,0.1602875070012221
Raphe_M,0.38236556460325744,0.21867308755192225,0.1453675490304096,0.3258018075485904,0.3933724066977058,0.37865969438214003,0.26644405349355565,0.28326043954973484,0.26290174777454595,0.2662391474722586,0.2184772106269135,0.16213192931685358,0.22979609872121073,0.27518718722983376,0.1996533993008225,0.23164248980900995,0.2340330461656335,0.037355557835651795,0.23732150726201462,0.4461253441621795,0.43570396453916965,0.17701489770415463,0.12971220747623852,0.2943998416620125,0.05170512394173991,1.0,0.4316368532948805,0.2002446133835153,0.32140979656138535,0.273472863162841,0.30593422738009324,0.24387224877442693,0.026045716269545608,0.22875484516834121,0.2093314592222289,0.18959008959326135,0.1647019847740942,0.02116514021262859,0.1494461227086707,0.39030000416231453,0.014462532672706651,0.06925096225918528,0.06714996687084122,0.36336255280242274,0.26095551686578944,0.1303747187059814,-0.011725361062971415,0.16711008066612443,-0.09865868778041607,-0.16535761386936051,0.12388216896232078,0.04842830357359088,0.19796218505244226,0.23425421179587466,0.1985476890091313
Thal_VPL_R,0.7100988590250177,0.7092135646639293,0.6251479859085192,0.4023335929467454,0.5711438821903692,0.7043542625056608,0.7458823589527338,0.740060327087653,0.29272024500924965,0.7453117791570646,0.390168833175471,0.22782397795802697,0.4340112271844085,0.7082380320342535,0.4305138604718624,0.7358342781395104,0.36186216086807144,0.44230861008585076,0.7329536348569938,0.8220914124396859,0.563492632021704,0.3693056711600553,0.3210138681029764,0.6529885627014151,0.3844578222384661,0.4316368532948805,1.0,0.4150151969498682,0.6936052119061366,0.5833956777170203,0.7063822403940895,0.36186881334301224,0.24341684382188988,0.7826615292918131,0.7657092642020568,0.3005904238923217,0.7000850283759062,0.08763978689177757,0.5056360971917495,0.3424438808781544,0.3797234414931397,0.6524844285086568,0.07546807147824035,0.6953626390638943,0.34834929258893305,0.23209724544365273,0.18434505106756452,0.7516788989023698,0.0691337486337898,0.26836396253765665,0.24041677625405908,0.4468462792758156,0.45175994940547926,0.5038991367505614,0.5089806024875302
Vermis_1_2,0.41502621002837975,0.4408645513678937,0.5130262110695945,0.1934139344949497,0.19165238147352806,0.5529202050413327,0.3619648829612514,0.3937308284554069,0.1355990501243504,0.42329858240319634,0.17008477881052356,0.2412153768947389,0.09854977536837295,0.3704022510697439,0.2546131545806959,0.3177309762445141,0.23339605927362556,0.1801415418654478,0.4061803623010759,0.5093572132052576,0.2346648398125288,0.22047310051966135,0.1358173098002158,0.41176727294885956,0.17809789364274287,0.2002446133835153,0.4150151969498682,1.0,0.42514617188143183,0.3926430814463727,0.4576372403102207,0.22178528176252907,0.10492666513441001,0.4528208701362994,0.5146545034215678,0.18089229514989863,0.3031559766530945,0.1129468766582416,0.3953204331414284,0.10858712311227862,0.23668394126912073,0.473139888082679,0.01522075872126831,0.47056819309240966,0.1733604191129472,0.09487472474375826,0.12046699003384165,0.3659557558678442,0.12294176150099265,0.1467589150633008,0.02078058064751491,0.16820637736140545,0.3336350408415821,0.3892599094821872,0.15986248967028013
Caudate_L,0.7159319480226591,0.7019888842658611,0.5123591650759779,0.6203378393123176,0.14681990392533872,0.7028317403442577,0.822218915572426,0.5441828013549289,0.44114926474207355,0.8587031398023826,0.3111935891629159,0.5680817421861227,0.5789527278674851,0.7661706835446217,0.7271603924759565,0.5564695175600312,0.6763799074328368,0.18667314310510405,0.5764053999604847,0.7353381655759376,0.5779776826095828,0.40118807211234386,0.2828533187515125,0.6305150410271407,0.2496506960669731,0.32140979656138535,0.6936052119061366,0.42514617188143183,1.0,0.6060989042483443,0.7542558334200186,0.13521150533518156,-0.1034188500389937,0.634037581356271,0.6320121582181746,0.42367855701847557,0.485098654499615,0.45950791170415306,0.7138341682119334,0.5480740574930428,0.3048833680464151,0.5967950066833413,0.4230458763382267,0.6744995889480039,0.658039028702614,-0.08003455857720858,0.37032118344783865,0.7626410317829492,0.3659913662476006,0.35051493739496786,0.4532466984139416,0.1836479014727096,0.5327871470070334,0.5203914920815698,0.40681553079461097
Fusiform_R,0.747110128542802,0.5098025483111894,0.6013964037663397,0.1599292803399624,0.3315258968508095,0.79470835040377,0.43045621560883035,0.4863823553409613,0.36197824385986926,0.6233767679419536,0.5183101375003837,0.20313307749565082,0.3346954639731322,0.5523465596858392,0.25834498287232555,0.4334939735954593,0.2034418657497989,0.5259142091810715,0.5718312989880284,0.7422019055053434,0.5275900184309107,0.4824131375694007,0.6442411660267512,0.3603921959948555,0.649945721092641,0.273472863162841,0.5833956777170203,0.3926430814463727,0.6060989042483443,1.0,0.7152783624660093,0.388337964114744,-0.032926071182137674,0.5210974719060837,0.5540171176886018,-0.0545801859880803,0.45950298098151326,0.3963264374147701,0.525115702550969,0.24750177972443177,0.6949719264328432,0.584727226242291,0.2973020839784479,0.6333966114560958,0.2084639116532045,0.23117146099203895,0.11429967741005607,0.6090814791004523,0.17163914675213543,0.07654278129601234,0.1970581696126257,0.3918856557069719,0.4279949621705403,0.870109762526429,0.4787335233973723
ParaHippocampal_R,0.760825785982766,0.7010573284131096,0.6025834054989812,0.5485087517383002,0.18111188063902905,0.7586873410335316,0.7081479723082693,0.5892448369346444,0.30241743998023596,0.871284591720804,0.39706843612471926,0.5459673198205499,0.6564333120752637,0.8152317623015992,0.5948796815102021,0.568506071560183,0.49879199028159227,0.2842134504954819,0.6701498686098916,0.7556112088982078,0.5913217234121163,0.5579337555451409,0.23706553725861115,0.5546257046553444,0.382155650585677,0.30593422738009324,0.7063822403940895,0.4576372403102207,0.7542558334200186,0.7152783624660093,1.0,0.18071711095081117,-0.14023939499427432,0.6722970262699187,0.6708152802028235,0.3862526340707585,0.5584637995296855,0.3889528940322254,0.5858089848819196,0.40109681469732744,0.40223344004075284,0.6488114269969569,0.4347155806063868,0.6721249113706683,0.5137354857624264,0.008210253432824718,0.29748883090606376,0.7031984520773101,0.36486430446491513,0.3746558519888254,0.3486030564389869,0.318655903278542,0.5828265485981287,0.6086885279280131,0.48501494948454127
Vermis_7,0.43074573273189737,0.17972046217539941,0.2630472090363866,-0.13398655612223312,0.4420599746510054,0.42644293767061303,0.0726001438770389,0.18010811381946035,-0.06831444612225533,0.17685515751823264,0.4584563438900104,-0.20118195408755324,0.1528020421561704,0.19732995434136194,-0.07952226572127373,0.08682643045454425,-0.0015828235181268818,0.30799317656184544,0.15528684581140728,0.414332730917979,0.19766959505349138,0.10687322387110516,0.5204221265220531,0.23777523089170752,0.37178341421875555,0.24387224877442693,0.36186881334301224,0.22178528176252907,0.13521150533518156,0.388337964114744,0.18071711095081117,1.0,0.3305233620462885,0.23399183267420634,0.26120985010917697,-0.029815557637958966,0.11157011466989084,-0.31825673758808803,-0.08808923283883566,0.08211934343941817,0.3441820960138756,0.18609563730803055,-0.37688650655772205,0.11761732815320287,-0.05101087677724208,0.2440239314749853,-0.16900540277234552,0.12241019983659428,-0.02036132406300673,-0.1963343301840754,-0.10978439586786677,0.11737607745106704,-0.09636706383189643,0.44146278812433526,0.2147272050910561
LC_L,-0.015297588114464892,0.1440322161248334,0.20511554302775642,-0.1366246967106475,0.5304592424415862,0.08928683317482229,0.0733699939755706,0.3909504613022947,-0.08503381564543755,-0.1370823098825668,0.1847807325695698,-0.3856763218255787,-0.1378721824467715,-0.06533486404611086,-0.24382831386341886,0.3588483044527556,-0.19739642481446967,0.41929513332288837,0.28949020112501567,0.13950080644344762,-0.002165372135260047,-0.35582128085552434,0.06114271746376906,0.08196331281864597,0.35712712519931783,0.026045716269545608,0.24341684382188988,0.10492666513441001,-0.1034188500389937,-0.032926071182137674,-0.14023939499427432,0.3305233620462885,1.0,0.3092123819310176,0.32712153931950055,0.08108185257076968,0.3502859846973597,-0.6321554250693759,-0.16923667800175043,-0.11299285586033289,0.2702893997674367,0.14300702506938887,-0.6502344431146355,-0.08146995053463099,-0.32988119867418975,0.46245394756734787,-0.12039418585218599,0.19168212087881192,-0.09973376254434524,0.07155102926498387,-0.18320309217003605,0.3663177567780849,0.0010450888171792123,-0.031242850628887847,-0.15496092394966435
Supp_Motor_Area_R,0.5373691616914722,0.7829751240040099,0.6431825476075709,0.34461661791182463,0.42072662040900083,0.7448322461224794,0.7127380184354978,0.9167450433274235,0.28713539541638916,0.6319034205968925,0.3494674597367968,0.3719136794623371,0.3425723053150538,0.5589903398487701,0.4159589527304073,0.9026480726521726,0.26869555529468614,0.5214205904031061,0.900226550522362,0.7517309152268272,0.41902954162871364,0.2749763860521989,0.2229444867526354,0.49019306502891563,0.4919873510675242,0.22875484516834121,0.7826615292918131,0.4528208701362994,0.634037581356271,0.5210974719060837,0.6722970262699187,0.23399183267420634,0.3092123819310176,1.0,0.8176209084696121,0.3548853025872188,0.8244548139724993,0.11006341637296352,0.47366825972187315,0.19735582781129196,0.503782783202776,0.7125098081527388,0.07629798219416248,0.627524202358706,0.2552204095363272,0.21338581266721443,0.13258467594165935,0.7800331910479898,0.17423823351645842,0.4254872759339741,0.15750746454012787,0.6067779584401833,0.47857838129759955,0.554976527308911,0.3679946596721412
Frontal_Inf_Oper_R,0.6090735549329469,0.8748477278345985,0.7125232830608863,0.37698303523456705,0.5121497907852609,0.7075161390699728,0.7066348307818108,0.8607088111537309,0.283211741875273,0.6326989071707415,0.2596833928922079,0.2534107732356123,0.3387574118952544,0.5728546401605638,0.3603815859081831,0.8323920466165267,0.36811344178699906,0.4721708837179944,0.7898282224507905,0.737648503082863,0.4897598027468916,0.16671649900849095,0.171422845308455,0.5256508056208732,0.4944368208511995,0.2093314592222289,0.7657092642020568,0.5146545034215678,0.6320121582181746,0.5540171176886018,0.6708152802028235,0.26120985010917697,0.32712153931950055,0.8176209084696121,1.0,0.2577161996722786,0.7151360868925527,0.10571518581227715,0.543974891641956,0.31201689224480744,0.49381192250226474,0.7683150217851787,0.005633408729531511,0.6246425814173234,0.26984356667339915,0.33323422966637867,0.060899796466306215,0.7218125633406077,0.24817010383824528,0.2913894179967839,0.11252317155509883,0.5567144048474719,0.5854207958756947,0.4573617219710581,0.41095539839881584
OFCmed_R,0.1508792740101315,0.3530624965832014,0.24241363547624128,0.717215372254786,-0.022593640544547232,0.244542510038536,0.5983229483465874,0.31622523049152323,0.12734111101978354,0.4584453917402793,0.25060763649345724,0.5401180115537865,0.5393578877900799,0.39639882790896536,0.6680594884590704,0.3452485342483395,0.5898568831872232,-0.1451437949773071,0.30998479609064367,0.28457065457715963,0.36825488540335,0.00039780602904056613,-0.2798933164529527,0.3123517607050328,-0.04806998192117533,0.18959008959326135,0.3005904238923217,0.18089229514989863,0.42367855701847557,-0.0545801859880803,0.3862526340707585,-0.029815557637958966,0.08108185257076968,0.3548853025872188,0.2577161996722786,1.0,0.3184144761165991,-0.044582773975401835,0.0885795128641398,0.46860219067233544,-0.0955815887933223,0.1992516327498228,-0.01611266172897004,0.2332204385787586,0.5062643715137091,-0.22987722293574706,0.2663846598445226,0.36690859521924246,0.4910380897625898,0.5686660735405497,0.3020102351554071,-0.025225250625924595,0.3409806458692933,-0.04494841912086645,-0.13050568726957384
Parietal_Inf_L,0.3696713421464939,0.6234532258707154,0.6588715405781486,0.31101955673033577,0.4808850998388332,0.5943341104617423,0.6498332962834652,0.8232724200562264,0.2983775848623502,0.5250196397947996,0.34313540564038164,0.25672794404252613,0.3080399545083823,0.4732056909508277,0.3629409675099379,0.8870254428763177,0.21764206421050372,0.7261977879062655,0.8528413612835615,0.632718571593158,0.46428054872964036,0.22188324178030483,0.2098844403845981,0.3083950508737728,0.6185518095768738,0.1647019847740942,0.7000850283759062,0.3031559766530945,0.485098654499615,0.45950298098151326,0.5584637995296855,0.11157011466989084,0.3502859846973597,0.8244548139724993,0.7151360868925527,0.3184144761165991,1.0,0.09501334705770714,0.3635282266421774,0.21330805582595883,0.5995213928908085,0.6391502064710048,0.041537171956127036,0.5487600471703834,0.1728934829185922,0.2912538203277139,0.04180280506050145,0.7788397542981961,0.17165585272082345,0.5240478435604395,0.03490958355915407,0.7843147191420702,0.48046009806631773,0.46160718351750724,0.2207557877745656
Thal_AV_R,0.30059588875744614,0.21874419244504598,0.10672291987483018,0.23658596192152284,-0.22132438225002304,0.27033199824679593,0.23231754614151215,0.061149825229010295,0.3702844095543127,0.4164234257991103,-0.10370034477457735,0.46078432221642995,0.25503691762654807,0.35068654223081885,0.34594498844462684,0.10176144054881509,0.2799992199613059,0.012806661281908797,0.15972884691985623,0.1820568079879626,0.2680252737439415,0.42064034199580186,0.20355863687188389,0.106762134327326,0.03179126396296852,0.02116514021262859,0.08763978689177757,0.1129468766582416,0.45950791170415306,0.3963264374147701,0.3889528940322254,-0.31825673758808803,-0.6321554250693759,0.11006341637296352,0.10571518581227715,-0.044582773975401835,0.09501334705770714,1.0,0.5574064167807128,0.2037277214165622,0.12534494283213685,0.18747183974590304,0.7680242169562875,0.3182601234491486,0.34486240860773065,-0.1758693463028873,0.15106292255719816,0.2519149276624548,0.2041454684494822,0.12094067759558538,0.24275544264737828,0.0893062837541802,0.3133171256579286,0.36234494945133894,0.3368505764288683
Heschl_L,0.5660440108342667,0.5415884994272526,0.49608385614326633,0.40500614995112194,0.05688046858341902,0.4862350269229696,0.5501017049043246,0.4265835281832491,0.39465599373773264,0.6256833754796483,0.027654368059511394,0.3822895592595039,0.29685516476027046,0.5856426580865793,0.41594566926728077,0.4411636904167787,0.42388665742803494,0.18672272304754908,0.5347452348264394,0.5249593395490336,0.44823460317317115,0.29255175079005824,0.19788747836376872,0.49704423812033693,0.1628290641693404,0.1494461227086707,0.5056360971917495,0.3953204331414284,0.7138341682119334,0.525115702550969,0.5858089848819196,-0.08808923283883566,-0.16923667800175043,0.47366825972187315,0.543974891641956,0.0885795128641398,0.3635282266421774,0.5574064167807128,1.0,0.3229246791094276,0.25455712621209,0.5694125361071036,0.48457078905006573,0.5947126243691634,0.3920680995594318,0.06822393367018104,0.267356212660063,0.5632037246280572,0.20598022459532017,0.2573497274119221,0.30727899106945095,0.22040022961448158,0.5595474349780055,0.34089290392656657,0.35724945935983704
Rectus_L,0.40418135983979164,0.4012459856269109,0.3354998887881664,0.7996211642539607,0.24601802775064024,0.33024616775427446,0.5153536104943395,0.2274587929785554,0.3417341880218905,0.45360170683648543,0.2618370518432751,0.439574810086189,0.5257536264243087,0.4626771249562046,0.6027945896356144,0.26235667630009346,0.7699447031841583,-0.1320078723704891,0.24451708341167594,0.4562534370125016,0.7544769408481242,0.03298856732358493,0.006507518897456006,0.3210228770074126,0.04255012387168081,0.39030000416231453,0.3424438808781544,0.10858712311227862,0.5480740574930428,0.24750177972443177,0.40109681469732744,0.08211934343941817,-0.11299285586033289,0.19735582781129196,0.31201689224480744,0.46860219067233544,0.21330805582595883,0.2037277214165622,0.3229246791094276,1.0,-0.011617593710954678,0.18223416614565563,0.13953600986359457,0.40195626172493776,0.6905197290657089,0.010969696987924382,0.04822891438526104,0.27951247993098094,0.3775734314303761,0.17738644173557055,0.2158287256752049,-0.016963976899700507,0.47599633363460725,0.05690647514931768,0.09778660435716083
Calcarine_R,0.4240285604064262,0.40417474863198133,0.4383903291846957,-0.09320948486819987,0.36399914937806543,0.6313055920907207,0.3096865953077886,0.5083464618058359,0.28978927963278084,0.31791770110810125,0.3573967740695521,0.05343541109216027,0.02490934005910041,0.24965312186787897,0.14881891948599774,0.5010985072634527,-0.08827089916260239,0.7972988846422198,0.5141422448674925,0.48909882079285305,0.2594272229760341,0.219362395709801,0.5876683622378842,0.10678425988107283,0.9640608916947266,0.014462532672706651,0.3797234414931397,0.23668394126912073,0.3048833680464151,0.6949719264328432,0.40223344004075284,0.3441820960138756,0.2702893997674367,0.503782783202776,0.49381192250226474,-0.0955815887933223,0.5995213928908085,0.12534494283213685,0.25455712621209,-0.011617593710954678,1.0,0.44019004449418253,0.006338646479631984,0.3441774066328607,-0.0774858888728795,0.2958882536794514,-0.06939071028329152,0.5504625782124917,0.08271057056901442,0.14687010054219576,-0.037407969777646655,0.6276732909606895,0.192459663020541,0.7475917366698985,0.22985035101979184
Rolandic_Oper_R,0.47666638063486927,0.7137253663083508,0.8005096902416408,0.2916928825007293,0.3196235024177959,0.5870113895066729,0.612302562449956,0.7177810891639175,0.066889671654778,0.6201069849384808,0.42147990729196155,0.26280102296477487,0.33802509646095835,0.530484286212088,0.30220235467613127,0.6843304428023368,0.30430548296123366,0.4797735692148978,0.7300920350704387,0.6062745389619351,0.40227412320619166,0.2674986064848294,0.20511094274239197,0.44975801244852437,0.3899783270089128,0.06925096225918528,0.6524844285086568,0.473139888082679,0.5967950066833413,0.584727226242291,0.6488114269969569,0.18609563730803055,0.14300702506938887,0.7125098081527388,0.7683150217851787,0.1992516327498228,0.6391502064710048,0.18747183974590304,0.5694125361071036,0.18223416614565563,0.44019004449418253,1.0,0.161742501989522,0.6908259567047075,0.18444209146070747,0.1877056108071796,0.3017182249912746,0.7607099490106396,0.2948140163494084,0.41199314769566553,0.25975180495720346,0.47211440574020247,0.5561660025671913,0.45768566494750423,0.33646776133087425
OFCant_L,0.23881008130715844,0.169717676279807,0.053757345622212405,0.2983740023498782,-0.355405215330894,0.20078040272361353,0.2162420197569285,-0.024365256424151875,0.2722406685339886,0.39787077788981806,-0.12072841463195427,0.5120045198424804,0.3010125225486111,0.41000311958837876,0.40884896333687765,0.02239280299992271,0.3038960831202926,-0.07512138229492114,0.08748305920300647,0.12386520934880453,0.20845582507838362,0.6506864396801256,0.09444168024267327,0.10713819721364727,-0.0837888938164385,0.06714996687084122,0.07546807147824035,0.01522075872126831,0.4230458763382267,0.2973020839784479,0.4347155806063868,-0.37688650655772205,-0.6502344431146355,0.07629798219416248,0.005633408729531511,-0.01611266172897004,0.041537171956127036,0.7680242169562875,0.48457078905006573,0.13953600986359457,0.006338646479631984,0.161742501989522,1.0,0.3436880584965167,0.44705807043375434,-0.2607017319361927,0.3903695225054243,0.2430159877334349,0.0974674768563817,0.05590258699535434,0.46323578474967136,-0.012291820654590944,0.2928004842900649,0.2710190026006551,0.3537601082570605
Cerebellum_10_L,0.5964968853359133,0.6099313055788222,0.6263810694684637,0.4643617674738117,0.35463907480582957,0.702170607328471,0.6321319709843732,0.6432693874441947,0.3860541706662099,0.6418417734081444,0.369000623718343,0.44844969467401324,0.319908029344586,0.5926037621149873,0.46645681628649266,0.6193913253338555,0.3685376791300201,0.26063704634257945,0.6479164491410511,0.7330914094628913,0.5475263980766796,0.3644489778384935,0.262385492520382,0.503879100118234,0.300215542727831,0.36336255280242274,0.6953626390638943,0.47056819309240966,0.6744995889480039,0.6333966114560958,0.6721249113706683,0.11761732815320287,-0.08146995053463099,0.627524202358706,0.6246425814173234,0.2332204385787586,0.5487600471703834,0.3182601234491486,0.5947126243691634,0.40195626172493776,0.3441774066328607,0.6908259567047075,0.3436880584965167,1.0,0.37130161809701895,0.09213170856147254,0.2471712522998959,0.6389065013802685,0.08404709097019816,0.15055014340989983,0.34695859615816443,0.2924954781895589,0.4871523271134708,0.5251581758516313,0.3863211544215581
ACC_sub_L,0.3942687493688847,0.4318184722474309,0.2011602335280291,0.7883680534924589,-0.12143874089228415,0.3386716980313337,0.6497931008735712,0.16126502125945436,0.4078946997123208,0.5503729091050956,0.14039325303040476,0.6454741518691031,0.4858480388727848,0.5503481385950109,0.798346842521965,0.19067857259481671,0.870578734622041,-0.24970239004800984,0.19403913700625725,0.3797341154795316,0.49514983177360644,0.3811735600652573,-0.08142635025227911,0.38418141131070394,-0.11971944112973133,0.26095551686578944,0.34834929258893305,0.1733604191129472,0.658039028702614,0.2084639116532045,0.5137354857624264,-0.05101087677724208,-0.32988119867418975,0.2552204095363272,0.26984356667339915,0.5062643715137091,0.1728934829185922,0.34486240860773065,0.3920680995594318,0.6905197290657089,-0.0774858888728795,0.18444209146070747,0.44705807043375434,0.37130161809701895,1.0,-0.2760442370523185,0.390346224444351,0.4076720559116962,0.2944946690573738,0.2070889493473712,0.5054886308576678,-0.194003202058733,0.3907464405228966,0.12870282078891088,0.20396968499396004
N_Acc_R,0.1722752589485409,0.14910531808796165,0.4361126319264386,-0.11590112012075297,0.6338248547868777,0.10704186612366481,-0.031376028819938284,0.2982926610193729,0.2117012226303745,-0.028807014881379045,0.07474750447397262,-0.40006970192721125,-0.11544025833541384,0.09574658686293633,-0.3528762271617333,0.2944616999693602,-0.1651247575781609,0.42727052282455497,0.24604117790355778,0.2307404021368456,0.3772005535785403,-0.06364144138333139,0.19350256395507417,0.027516132811343134,0.33923438453591515,0.1303747187059814,0.23209724544365273,0.09487472474375826,-0.08003455857720858,0.23117146099203895,0.008210253432824718,0.2440239314749853,0.46245394756734787,0.21338581266721443,0.33323422966637867,-0.22987722293574706,0.2912538203277139,-0.1758693463028873,0.06822393367018104,0.010969696987924382,0.2958882536794514,0.1877056108071796,-0.2607017319361927,0.09213170856147254,-0.2760442370523185,1.0,-0.26051535230024053,0.1380882844983788,-0.2654070330990096,-0.07320978476511776,-0.2581076383449365,0.4027214764554528,0.43204211764591344,0.1424662478244157,0.1300315599805884
