,Thal_LGN_R,Frontal_Sup_Medial_L,Amygdala_L,OFCant_L,Vermis_4_5,OFCmed_R,Cerebellum_Crus2_L,OFCpost_L,Frontal_Mid_2_R,Cingulate_Mid_L,Temporal_Sup_R,Thal_MDm_L,Temporal_Mid_L,Thal_PuI_L,Rolandic_Oper_R,Thal_VL_R,Putamen_L,Temporal_Pole_Sup_R,Occipital_Sup_R,SN_pr_R,Heschl_R,Occipital_Mid_L,Thal_LP_L,Olfactory_L,Raphe_D,Cerebellum_Crus1_R,OFCmed_L,Thal_IL_L,Cerebellum_10_L,Thal_PuL_R,Thal_AV_L,Angular_R,Cerebellum_Crus1_L,Postcentral_R,Parietal_Sup_R,LC_L,Rolandic_Oper_L,Frontal_Sup_Medial_R,ACC_pre_R,Cerebellum_Crus2_R,Cerebellum_6_R,VTA_R,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Supp_Motor_Area_L,Thal_PuI_R,ACC_sub_L,Frontal_Inf_Orb_2_L,Temporal_Mid_R,Vermis_9,Cingulate_Post_R,ACC_sup_R,Cerebellum_9_R,Postcentral_L,Olfactory_R,Frontal_Inf_Oper_R,Cerebellum_9_L,Frontal_Med_Orb_L,Calcarine_L,Thal_MGN_R,Thal_LGN_L,Thal_VL_L,ACC_sub_R,Thal_AV_R,Frontal_Med_Orb_R,Angular_L,Paracentral_Lobule_R,Thal_VPL_L,Cerebellum_7b_L,Cerebellum_10_R,Rectus_R,Cingulate_Mid_R,SupraMarginal_L,Cerebellum_4_5_R,Thal_IL_R,Cerebellum_4_5_L,Vermis_8,Cerebellum_6_L,OFClat_R,ACC_sup_L,Vermis_3,Precuneus_L,Thal_VA_L,Occipital_Sup_L,Supp_Motor_Area_R,ParaHippocampal_R,Calcarine_R,Thal_LP_R,Cerebellum_7b_R,Vermis_10,Frontal_Inf_Tri_R,Red_N_R,Occipital_Inf_R,Precentral_L,Thal_Re_R,Insula_L,N_Acc_L,Thal_PuM_L,Thal_VPL_R,Thal_MDm_R
OFCmed_L,-0.05665436253072973,0.2527464013644731,0.27919470615956654,0.0974674768563817,0.1879609416197357,0.4910380897625898,-0.08792544079074581,0.4820291281287196,0.2782156803969561,0.059842055319123996,0.29381860051490516,0.17570471019872433,0.18465172798301246,0.15569717019725535,0.2948140163494084,0.3036615879246949,0.4885247492352904,0.10551488623286637,0.0891750439941612,0.41893771586914624,0.18865865320864464,-0.013022441979743251,0.26318465918571693,0.5352844352868398,0.17721121928995495,0.02336797307230653,1.0,0.42929415666313253,0.08404709097019816,0.22348098444111889,0.29560696561350613,0.07411415622739924,0.031222980307678273,0.19128337751526478,0.09820535658888285,-0.09973376254434524,0.30902951329172346,0.25320825675447434,0.38683501804000503,0.2272689671894967,0.047928764497931875,0.10390239738594446,0.31311342068182646,0.37026720045980643,0.13760025480177296,-0.08174236482570453,0.2944946690573738,0.6120340762330676,0.14262826995939296,0.2645370082781203,0.18549784225772714,0.3382857650689588,0.19192032969671435,0.21234412825385643,0.46733542891567026,0.24817010383824528,0.14993111908073836,-0.005400020423798302,0.10188285177430588,-0.11534960591374926,-0.012348226966155703,0.36885895150981735,0.4098725846258608,0.2041454684494822,0.04748904619219674,0.06564050177566523,0.19261692777369885,0.2949671438349801,0.03197825425277823,0.05480312943805771,0.5629468862882718,0.1472722637351477,0.24674589343020184,0.18736149658534157,-0.20415421824021357,0.23321511063433178,0.11528713344542074,0.20921618465189126,0.40033558627710997,0.3145605022363796,0.3243412252244089,0.11889422164882141,0.23273763987005433,-0.030627280735667835,0.17423823351645842,0.36486430446491513,0.08271057056901442,0.1924576318365591,-0.1030433394929924,0.13234406321767966,0.35733619744568784,0.4999658374262582,-0.09722485131580734,0.18756991117198396,0.42737164294285124,0.28123766288505053,0.14969362855615712,0.16196512880200672,0.0691337486337898,-0.19688947777219806
Thal_IL_L,0.3466335705379209,0.4406992817081883,0.4391417339930113,0.610667127245175,0.36998907539779424,0.28411750499020016,0.05493494501385,0.42554926118973113,0.43198241419735856,0.2680851767490111,0.3313541986741186,0.5523825163800663,0.15821151422361224,0.639606374037756,0.4636388591007836,0.511865203017717,0.4390403393105701,0.24440507120654545,0.0003512231132545287,0.7103093920403961,0.24249911229409327,-0.09188386900879761,0.4241936925722991,0.5528792537333989,0.4237148481632432,-0.003773858712490567,0.42929415666313253,1.0,0.44391295480902754,0.37137492447101106,0.5240475587263039,0.09012806746599292,0.07700181567038844,0.2839818944576916,0.05635712045709489,-0.4761645896878695,0.5151450876604583,0.391391630683819,0.5172400160377889,0.08451003237851602,0.2556421231566972,0.23069487301085342,0.4581138790428833,0.5356347145921008,0.3592330529433667,0.018477564709074745,0.5628628895119636,0.7004828201976678,0.14835227519871758,0.3840199198455227,0.2707477745530492,0.5254599223963434,0.3759947555861146,0.38778226828099543,0.779473202102164,0.35598364698386925,0.42639738278038003,0.2514675817064102,-0.03651756727858933,0.34614081290746057,-0.08006745414072323,0.5995165604826741,0.6364518152072821,0.6586573853304185,0.3093051667068345,0.08041039581481615,0.2504831987097578,0.4647064702916815,0.4180693441523157,0.14859823330725802,0.4510785575440687,0.3378220060022328,0.3772998861613323,0.3156640352888261,-0.1969642897377878,0.3750607537999165,-0.0640142202180116,0.32155194462234354,0.2915861657555786,0.49992209478395516,0.5070064942242567,0.20472554144089192,0.37729524697913436,-0.025814211916378272,0.3241297374473543,0.5880324999963855,0.04652486853586414,0.4181620015262591,-0.028820429784937332,0.3250212988222994,0.42763081829757543,0.4244020135625341,-0.09154124056067996,0.37964668579036814,0.26539108643340353,0.4490166049990137,0.12183331278306851,0.36676269108686194,0.2804484504806648,0.1423966463661984
Cerebellum_10_L,0.3863211544215581,0.6389065013802685,0.41539207429664227,0.3436880584965167,0.7101357490799336,0.2332204385787586,0.262385492520382,0.45918705539270843,0.6333573452047179,0.53869608699849,0.658768210519109,0.6235275764634783,0.554036095369275,0.5096599212185097,0.6908259567047075,0.6209474396910246,0.45539328297627135,0.40755919543892394,0.2679448432926118,0.28994291655576065,0.6071390799057221,0.21191960355709627,0.7317803505252963,0.24434193665332507,0.2661778436690921,0.32010959425731605,0.08404709097019816,0.44391295480902754,1.0,0.6640207807351752,0.4216428871017174,0.2924954781895589,0.4259715446423005,0.6193913253338555,0.23279887641814198,-0.08146995053463099,0.649977234447803,0.6621435756701406,0.6321319709843732,0.369000623718343,0.5251581758516313,0.41003637299184365,0.6465400703402392,0.6621435578870846,0.7220253372821753,0.42217890293263877,0.37130161809701895,0.4753457997661187,0.4891041080212827,0.6404463692743281,0.5003422739606488,0.6530913418584692,0.7330914094628913,0.606427362569871,0.451024574654474,0.6246425814173234,0.7885403113528779,0.2471712522998959,0.300215542727831,0.3860541706662099,0.42028985359200277,0.6002511321762276,0.3685376791300201,0.3182601234491486,0.34695859615816443,0.4082057469296753,0.495343508717648,0.7375760937799317,0.6898262902617502,0.5382485105864245,0.3338916030186854,0.6391104417020634,0.7114502175383779,0.6962763501410898,0.35463907480582957,0.7586732072597471,0.2734338138204503,0.702170607328471,0.41081545144279147,0.684067456288842,0.6384175949680412,0.4813503262851043,0.5523872222869792,0.26063704634257945,0.627524202358706,0.6721249113706683,0.3441774066328607,0.6279114537131907,0.28360906360052457,0.6551900804047525,0.6099313055788222,0.3260661521578954,0.14359809181901115,0.6479164491410511,0.04532981846911553,0.6263810694684637,0.135707084198106,0.7422043717029676,0.6953626390638943,0.3822162291734278
Thal_PuL_R,0.40502750901751966,0.5407874527644279,0.3940891656374683,0.16459895275113118,0.5610753124432404,0.40764747989530836,0.0936831791331616,0.5880660693818739,0.6601269509079905,0.39401206566005526,0.7349783951280134,0.6449580559418163,0.5596698655193707,0.3414735354631562,0.5011211045678781,0.7729341152974786,0.5638584999012554,0.30952232018233417,0.2959765381468096,0.2837169625987322,0.6825458711997425,0.09093185534333773,0.7464503842915332,0.2582354754479468,0.1282832218059901,0.16182528782196773,0.22348098444111889,0.37137492447101106,0.6640207807351752,1.0,0.47787123062959896,0.27809714573488936,0.17377876571526463,0.631001884996525,0.32041187661403076,-0.04150979882198593,0.5775440769355769,0.725841592583828,0.7208733584247392,0.3047243223334606,0.3309245990058373,0.30720682400115684,0.6782449619668469,0.70228305944807,0.6977733088408352,0.49468203290132085,0.4780441795127283,0.4294538416383942,0.49050831511836035,0.7408885048869972,0.5177962561638404,0.77012589796606,0.7147055152575423,0.5618373357945722,0.5103628465940302,0.6696386333400061,0.7445373740574585,0.07277902690483842,0.19704651773929463,0.1593671567880531,0.3844756148745379,0.5496557346596898,0.4726644905156068,0.1481450358056851,0.18976257320297732,0.4106690996509581,0.43287486735936287,0.7724947068812389,0.4201653436519697,0.45501623526966817,0.4190413926114257,0.6039220198132792,0.650488979947077,0.6165715860386177,0.3815762433380949,0.7193561200350512,0.12145159440849293,0.6183048157781811,0.5681888309323831,0.7211736985803918,0.804428031374328,0.36697760334212326,0.5071280110277453,0.1315138917978524,0.6514464542322168,0.685928198761581,0.1731175978410254,0.8616042182961177,0.13667153732442996,0.6367332069273935,0.7057219573826508,0.44024229403415044,-0.013610414485233792,0.5957174757112625,0.008209923144308266,0.5288263839782593,0.06072962791181345,0.8059777513060072,0.7822794808502547,0.4207055932919974
Thal_AV_L,0.2375400413989572,0.27052960817570076,0.44376587755761504,0.4215738715960745,0.2873191031569891,0.5204710673963874,-0.040722624335090274,0.6117691890071015,0.3627792793199449,-0.005283351418670789,0.21067941790005673,0.6758060331495838,0.25302032827184223,0.40157705600634813,0.13435047444197673,0.7174045884474907,0.31880979184435293,0.13521513388320666,-0.30263233447694937,0.38099140892247757,0.1599326595918815,-0.3820262346753034,0.3797896764605718,0.18428382894470638,-0.22631824679336288,-0.007391513900673655,0.29560696561350613,0.5240475587263039,0.4216428871017174,0.47787123062959896,1.0,-0.2825398480400448,0.04793186947989259,0.13246317245753758,-0.23418709452683606,-0.3775362002165663,0.2626639717903692,0.3431474123545151,0.532377311201818,0.09179688893262082,0.14391440271621864,0.29020338301245896,0.48197044633707753,0.4173693697922482,0.3732777826330163,0.07266417259796804,0.7735194802825262,0.3614900824756921,-0.018407972931011842,0.5339226158501089,0.3017672860095851,0.4040866750949516,0.4014442667935535,0.1144272897511559,0.3935101976612496,0.22179008417523202,0.48272108511482914,0.29679605582839425,-0.21350932721214005,0.3975752327807801,-0.20912679256336045,0.7985082561914546,0.7162384632804627,0.40885817543063163,0.4398654581801371,-0.19434122802898837,0.1850940118869794,0.4090365610925949,0.3489325195179638,0.16716128823036794,0.554314624573729,0.19693993315630393,0.2224354697314813,0.2680437787494726,-0.18411291989499587,0.4210028184145553,-0.07788399485720565,0.38142218081763946,0.5464656735429488,0.2955945727784265,0.6226277870848347,-0.04166026266474768,0.6369130537894784,-0.35900955949745783,0.22026026630552242,0.5164620852610834,-0.17293792244943415,0.3741483062704538,0.06641588953229402,0.4599353414032787,0.33977172603487116,0.3889024932727313,-0.20180066068324493,0.18065308213121983,0.2033428767766453,0.05310337156676618,-0.3145395959581548,0.4240743225118093,0.34073600483652594,0.4251715785219765
Angular_R,0.1756532100662194,0.4890845453991028,-0.0077598479157284395,-0.012291820654590944,0.5207852492581447,-0.025225250625924595,0.28795110095529436,0.10732684786411226,0.5834642571266312,0.6254860586699911,0.5337807504372589,0.15250393744439303,0.2977410999099026,0.22011453421163973,0.47211440574020247,0.15347866914234554,0.219821727701192,0.3049282634705575,0.8324551279450645,-0.022383136147804416,0.48874801426917935,0.7376723690277505,0.39038438576522194,0.2582729988779791,0.5105268505066891,0.34159928098016096,0.07411415622739924,0.09012806746599292,0.2924954781895589,0.27809714573488936,-0.2825398480400448,1.0,0.45905285218286507,0.7224139450566837,0.8673153925121059,0.3663177567780849,0.43019684042252393,0.4844680463442368,0.2884202466676018,0.17101015144585213,0.4245125140916783,0.09458137899605173,0.42070139971468906,0.4801200704556775,0.488552206359315,0.38238075954526635,-0.194003202058733,0.23956766108860542,0.5917313954281455,0.2672073372119942,0.3206726549470438,0.455960869668687,0.37642031443073415,0.7175665538785799,0.15185556171325862,0.5567144048474719,0.3282379482913918,-0.12953854758077202,0.6642752145179331,0.13129617782409334,0.5700340048500034,0.0317785457360537,-0.13334413375212228,0.0893062837541802,-0.12270650965992672,0.8390961583937273,0.5918521935710175,0.42296379293860353,0.37546156599291974,0.4378027836242924,0.02995772608964218,0.5718760585452434,0.5577010392369237,0.4970024054316034,0.4886768393783992,0.37858172168201776,0.4163098425602462,0.4286136832606302,0.02840799694729156,0.5342553045140991,0.13429592292655226,0.7794907798579933,0.056651706120412364,0.8256703181907771,0.6067779584401833,0.318655903278542,0.6276732909606895,0.33809360681757594,0.09631926385222626,0.2543234886745908,0.47047812105315073,0.19334683104554637,0.1282414962750245,0.6569159395641505,-0.057133653240706656,0.4985657781962248,0.3512899597788042,0.40922942344483165,0.4468462792758156,0.07606301112832978
Cerebellum_Crus1_L,0.3442968146291154,0.4809938077075592,0.3226881561335046,0.07314389591100239,0.6959504400590678,-0.02804510572427407,0.7240840248512074,0.14141801967798662,0.4693814208088268,0.46251668823060055,0.39404960302702463,0.26899043071686035,0.5183649191855646,0.31778471907475925,0.385348806562839,0.1616043268704033,0.06358690889375292,0.6807111566635785,0.5956581558524948,-0.06401457399536065,0.25677674720599686,0.6184197489365937,0.318845178530343,0.029147182680017543,0.23969178607507818,0.8542786191709538,0.031222980307678273,0.07700181567038844,0.4259715446423005,0.17377876571526463,0.04793186947989259,0.45905285218286507,1.0,0.3982011321280571,0.28555794142342167,0.21214394323476818,0.4361303964790313,0.3779284959047482,0.24362963086766035,0.38693069397502233,0.8328632168807873,0.18458007469118723,0.43235683819114445,0.48302961945805467,0.5096620923171578,0.4026961861165274,0.004344478019885899,0.1810572517492561,0.6714724277082926,0.3677014776481946,0.29160771762226173,0.25987065723449254,0.5850056506218221,0.4457412752357748,0.061647277552083046,0.4207705579871698,0.3485574367921489,0.0012799708274618678,0.6840854462126983,0.30419399665952007,0.4309479277801094,0.24897364635234193,0.004769009135884102,0.1675854126478199,0.09976383958123805,0.48169365623792776,0.5362894413513017,0.3464196030289689,0.4352032202252125,0.45814677453874675,0.12519189233206632,0.4422736212558534,0.46991049128666174,0.6057737844026769,0.33092606421574594,0.5156492706456811,0.8200977438515529,0.7402273374396995,-0.04743882246385971,0.31754791562087203,0.14271246817197733,0.5283134690057809,0.24638387799841957,0.5994189229939382,0.5018277433857005,0.4081206242931764,0.7172591819353253,0.1208795142184086,0.515929955438079,0.1546857533656571,0.3517860192638813,0.09675821970564606,0.5654983926681239,0.45703082389921823,-0.06723082647466519,0.3735227910257741,0.09621095834038025,0.35871032594232716,0.4037743166315033,0.259851990770295
Postcentral_R,0.2904941881790923,0.744038668693308,0.1431906615750425,0.02239280299992271,0.7035864276750353,0.3452485342483395,0.12980652900538733,0.4581456300982612,0.8111003549158862,0.806713596906958,0.7509261823702765,0.4971970585190789,0.5541749391139049,0.3668293979208665,0.6843304428023368,0.5979003561772148,0.5057461479776068,0.23231233978814134,0.6550320489038098,0.10557721848699406,0.7405762302100404,0.4686319353850495,0.6981339116879115,0.3723553970978074,0.3931495751259059,0.24517260516307257,0.19128337751526478,0.2839818944576916,0.6193913253338555,0.631001884996525,0.13246317245753758,0.7224139450566837,0.3982011321280571,1.0,0.7697099917695743,0.3588483044527556,0.658961329604067,0.7979636769897102,0.7029659304472521,0.26058994136481756,0.40325669814764364,0.15072226718937956,0.7350783014431255,0.783240546943407,0.8274360680808319,0.44134865697366876,0.19067857259481671,0.4623544254639727,0.5321881673730243,0.6544286127722243,0.5156686355961263,0.8149948242070045,0.6646800235342339,0.9158330245844216,0.3921622075041317,0.8323920466165267,0.7226616107751707,0.03650229463543582,0.5214775556614903,0.3243492313581632,0.624893590884582,0.4650452816658943,0.22925741662517757,0.10176144054881509,0.09378726754989697,0.7298090805798871,0.7114310650076937,0.7656142520180568,0.47875267430439905,0.6983378460601813,0.25642117583538704,0.8661847099094229,0.8381885783162834,0.6971456513408063,0.5106371868903944,0.7020131222680969,0.35276995303539743,0.6276631382933873,0.3919660392241955,0.8394967205187349,0.559679848561929,0.809021507442579,0.36605997724046513,0.5630678057397466,0.9026480726521726,0.568506071560183,0.5010985072634527,0.6128550062118794,0.08934783578852559,0.5950063152574238,0.7758860354522575,0.4723495896037284,-0.029949235016415204,0.8758311840315399,0.004735035182097316,0.6145293068794718,0.3404257607735812,0.7537501600113407,0.7358342781395104,0.3048306292956845
Parietal_Sup_R,0.058700847326201275,0.4826023406844923,-0.09825993537757892,-0.06849311381978476,0.44551016775458196,0.11725928281576292,0.06444942029057882,0.20065867573108892,0.5490752220238312,0.5890084022538876,0.42099836886417213,0.1457953723514056,0.2935548531965683,0.11439984805912332,0.3506514354214848,0.21102742096000102,0.31020718382825757,0.08347947201588804,0.7826045073460919,-0.02172252590472338,0.4848509607607575,0.6298352172455799,0.37935291363484636,0.3079679408155179,0.35428458352391823,0.12533786757761853,0.09820535658888285,0.05635712045709489,0.23279887641814198,0.32041187661403076,-0.23418709452683606,0.8673153925121059,0.28555794142342167,0.7697099917695743,1.0,0.4012799154896945,0.31343837262101776,0.5067585244324728,0.36068721487849653,0.01866483393482919,0.2269249090864686,0.022139677085388804,0.49464731246751603,0.4869559697331277,0.4917388737400742,0.29139356278223233,-0.06351048130259883,0.274350836227696,0.3950882836710926,0.2840130417798112,0.30797111527238247,0.5057639816777313,0.29763617564386347,0.7491241255834519,0.20947316886124037,0.5489091214504371,0.35347554718289276,-0.13203930614318254,0.5926083944996531,0.18298984777119187,0.4944735869871444,0.07154642534119211,-0.012508480025938278,0.00966242784664411,-0.13484586585021058,0.7914721811099836,0.6476547967534095,0.411807579143166,0.315267874557229,0.45858803263748776,0.06787967302393527,0.564943562385869,0.5644281681119172,0.38929173557436003,0.4389632047669438,0.36660843439696267,0.27168585848750154,0.32131004325983986,0.15842333349927953,0.5344691908417326,0.1355529797475501,0.8230187637309612,0.05548355211844392,0.6981701371451596,0.6044349899869484,0.2378438359910058,0.5462259500206088,0.3950238442744383,-0.03984738245632935,0.29075986014933525,0.4554828940170249,0.2267143829977606,-0.09506961077010999,0.6330067308730318,-0.028729167936901823,0.4202427528873116,0.34061459939280414,0.3748438937161297,0.37869717209058357,0.05574536589881161
LC_L,-0.15496092394966435,0.19168212087881192,-0.2556452373019921,-0.6502344431146355,0.11872285096526744,0.08108185257076968,0.06114271746376906,0.013985362145476682,0.15514502397404256,0.36583290376043875,0.21869520251411215,-0.08746377013009367,0.3460678928396975,-0.36945063932365585,0.14300702506938887,-0.042525282514411254,0.023871681815576074,-0.0018189714711994824,0.3840065523920806,-0.6702942253352739,0.2620849278214801,0.4129157956353895,0.08950224788814459,-0.09499089835870275,-0.09429829238634893,0.18223990387111128,-0.09973376254434524,-0.4761645896878695,-0.08146995053463099,-0.04150979882198593,-0.3775362002165663,0.3663177567780849,0.21214394323476818,0.3588483044527556,0.4012799154896945,1.0,0.18901453071100127,0.17986247651789547,0.0733699939755706,0.1847807325695698,-0.031242850628887847,-0.18026069180740126,0.1382484937809359,0.11530770555393369,0.14576584640187984,0.27152082068834604,-0.32988119867418975,-0.14106632860578813,0.16590903542863114,0.08618940093399219,0.19115301376329608,0.09640157060478018,0.13950080644344762,0.31499513218041,-0.26973386587287906,0.32712153931950055,0.0394037684300038,-0.12039418585218599,0.35712712519931783,-0.08503381564543755,0.5815094180045577,-0.16046225909191983,-0.19739642481446967,-0.6321554250693759,-0.18320309217003605,0.4012114887030527,0.23436134558378724,0.11152147464045473,-0.1551347713286174,0.4324665149627256,-0.04347983511154096,0.28879146138227785,0.23221730070482813,0.21661382284878117,0.5304592424415862,0.12347082285989636,0.34288246868893935,0.08928683317482229,0.07289450448137516,0.16570665727114917,-0.0680649425509575,0.3857916687432203,-0.14977027089121814,0.41929513332288837,0.3092123819310176,-0.14023939499427432,0.2702893997674367,-0.09310416452887917,0.133086369917296,0.15373447963690945,0.1440322161248334,0.09235280506647485,0.07154343593688205,0.28949020112501567,-0.4558699546323228,0.20511554302775642,0.4261439377937581,0.17702615421754034,0.24341684382188988,0.015106893352713596
Rolandic_Oper_L,0.4580888934186377,0.75211978208556,0.45979924474709233,0.13581466128165992,0.6884227460809427,0.2474697213259899,0.3241411520194643,0.3878264609830909,0.6732417604105105,0.637906607994872,0.7590386173506497,0.6008066252989742,0.6914650913906386,0.4937390403478957,0.8611644100950886,0.5899178743897822,0.449811769432893,0.47625308602340305,0.41473449272773877,0.23460145460712895,0.63368496962535,0.361321245831325,0.6917851976369378,0.3715600371197006,0.46578269169739506,0.35670072561721405,0.30902951329172346,0.5151450876604583,0.649977234447803,0.5775440769355769,0.2626639717903692,0.43019684042252393,0.4361303964790313,0.658961329604067,0.31343837262101776,0.18901453071100127,1.0,0.7078156034257013,0.6911274366109986,0.3816524051757935,0.4905102746209318,0.24897684905916065,0.641070618815192,0.7721515002574292,0.6837372491677438,0.4855695889652478,0.2957691890982495,0.5420078577531732,0.5377817483822825,0.6014273730112623,0.5450490720490972,0.7188384401191547,0.7198234869706955,0.7011405636355608,0.5439288068034293,0.836116140275229,0.6493838119375616,0.2411144485742489,0.375700732550489,0.1888625969603717,0.6272338806766059,0.5075820580614538,0.45426825142226207,0.20038649630529184,0.26397763535900887,0.5261932040417922,0.477549113363699,0.7605870229848459,0.4303356720984884,0.6003448085609162,0.4705301197153508,0.6757265851413368,0.7422474744279851,0.7582317271381154,0.41636604735803334,0.7242135924927201,0.34833026415187146,0.6470997220590026,0.32284738574928357,0.7535251382224861,0.6591979700252502,0.5403457975419992,0.4016543980306383,0.44181088338567265,0.7211174425301269,0.6901444757130052,0.40851014692388743,0.49372610145303386,0.20163801217984814,0.5541848152954697,0.7400102140968344,0.5501458387549503,0.2557022423185812,0.7092567774613668,-0.09198379739810325,0.7939507852589666,0.41540707320568543,0.7401059309449493,0.7410747186883696,0.3120105390340113
Frontal_Sup_Medial_R,0.3510842295188529,0.879495415754862,0.3945922970736798,0.1954166174060089,0.7441492734676475,0.4831479444362946,0.11395370266789141,0.5489630361114181,0.8284297905145754,0.6502336817540423,0.8067237457131818,0.586460149087668,0.6229162863334731,0.4372697669113344,0.7031973987674753,0.771742549850102,0.45119616984908206,0.39765086447012427,0.43188193159439453,0.24168493304682193,0.8222194974668894,0.3336631069722502,0.7545237960055022,0.38412453876751523,0.3229324962149618,0.281633121860378,0.25320825675447434,0.391391630683819,0.6621435756701406,0.725841592583828,0.3431474123545151,0.4844680463442368,0.3779284959047482,0.7979636769897102,0.5067585244324728,0.17986247651789547,0.7078156034257013,1.0,0.8875211697881287,0.3832877841896182,0.4745312880629123,0.25455918665698585,0.8594879676150984,0.8695453142477733,0.831531039526881,0.4031101784155918,0.4947747731626406,0.5849615476460185,0.5195920401282763,0.7173370501354568,0.6562397458023259,0.8853561535477312,0.7182131197261825,0.7663101531614901,0.5086134960071543,0.776749689746603,0.7355726580009112,0.2991714383042922,0.4161827418154791,0.29194760286410987,0.525068462898244,0.6314501515882576,0.48643691242661863,0.15725509843358243,0.34806109812009633,0.6199424822450889,0.6002027090549127,0.8004209247260491,0.47416447382408367,0.6153604069309242,0.42028875863259857,0.8038394795689086,0.7937996562149142,0.7441988663962911,0.35476269550548734,0.7586323521568371,0.31532144033428855,0.6964134405340728,0.4660384600605025,0.8476340377179853,0.7150122334452229,0.6399780267419459,0.4899916706901275,0.3832296924491286,0.8460823375346282,0.7305259235589078,0.43671833930192694,0.6652662599561974,0.1919260318796433,0.7010897301450091,0.8377753892851307,0.6403472996830697,0.039136239919482604,0.778582064362887,0.062205233732932665,0.6563462106706812,0.16441244108495914,0.8162969329668873,0.7867718955094093,0.4651894312359545
ACC_pre_R,0.26998005607137826,0.8360035660373583,0.4971370128081753,0.2162420197569285,0.6414422286890016,0.5983229483465874,0.08242346428951974,0.6441841621797553,0.7828853563456288,0.5215436679234966,0.6812003017391542,0.6906351932838795,0.6156589864529594,0.49355550586460484,0.612302562449956,0.8623021277132185,0.5169974325855399,0.33983300835512903,0.2467986222350772,0.3460393627089105,0.6952494606440881,0.1971014643026851,0.763253183158934,0.48679247755671834,0.25871331198786773,0.1626970984718747,0.38683501804000503,0.5172400160377889,0.6321319709843732,0.7208733584247392,0.532377311201818,0.2884202466676018,0.24362963086766035,0.7029659304472521,0.36068721487849653,0.0733699939755706,0.6911274366109986,0.8875211697881287,1.0,0.38128596858821034,0.3615001579804622,0.2704906216043998,0.8770945004337467,0.8736009177964855,0.7337641502268838,0.2979706092780251,0.6497931008735712,0.6670104834358906,0.3363140765487581,0.7193712597611033,0.6029661700757349,0.9377585399927219,0.6957024042839752,0.6842393737102586,0.5743832538467171,0.7066348307818108,0.6966329938374772,0.3138968851575603,0.287670719822452,0.3286935148776397,0.412952256390444,0.7743525328760721,0.6715816049608605,0.23231754614151215,0.3624049690098999,0.46138716062199153,0.44968145778160756,0.8103574042043131,0.43859372272103786,0.6091141955473338,0.5718359686029741,0.6804481332728008,0.733441931189664,0.6753506018514053,0.2243072684850181,0.705003430762812,0.25430188466832404,0.6174626729219846,0.578858557859515,0.8531040853237428,0.7603784350139233,0.5190914441961706,0.5658267957971918,0.2168565381355571,0.7127380184354978,0.7081479723082693,0.3096865953077886,0.6488383493569555,0.1752788118355798,0.6777953247374567,0.7697987006218282,0.6946357267113233,-0.04184112323347128,0.6863970483876599,0.1621028872252446,0.5753951960460469,0.12321256721220948,0.8146945036099157,0.7458823589527338,0.46683578442476376
Cerebellum_Crus2_R,0.012143179604367369,0.45324957722315445,0.31439896576813325,-0.12072841463195427,0.36926765888973956,0.25060763649345724,0.35199533619630313,0.40208918520391373,0.2724878335544727,0.34207562469972974,0.5213806300117396,0.25171290093159443,0.39865532995961256,0.05560634861233831,0.42147990729196155,0.3006272496241843,0.24691155852863622,0.6012688752865636,0.2608126152251189,-0.1706408923476283,0.44685341099338666,0.3553980134278725,0.352853218695967,0.15388076529625913,0.14259589489927857,0.6124873452140448,0.2272689671894967,0.08451003237851602,0.369000623718343,0.3047243223334606,0.09179688893262082,0.17101015144585213,0.38693069397502233,0.26058994136481756,0.01866483393482919,0.1847807325695698,0.3816524051757935,0.3832877841896182,0.38128596858821034,1.0,0.49892173166486986,0.11262317139066233,0.3613452746818812,0.38791934117462684,0.3510806556191376,0.36791113338012865,0.14039325303040476,0.2935154497241639,0.5862493531359567,0.29050353354465996,0.2497261492619856,0.3801109459032375,0.5581025166630555,0.35751648111319206,0.11982300862011087,0.2596833928922079,0.19215411384383846,0.020290743487656065,0.4153071627932426,-0.0303359930908994,0.3707681970180434,0.25588966586864825,0.18896091219228772,-0.10370034477457735,0.030620752831294645,0.3578563860035249,0.14671580906902335,0.38353545534203753,0.1538174766930239,0.2700463514364417,0.2594167919949738,0.3170978094797839,0.43328633752714957,0.45648404108573376,0.28875915832772,0.30137658675728757,0.5925105182964264,0.4583647835922631,0.32830380024651046,0.4403244399412507,0.26919098149425735,0.25001391090155217,0.2821776226214268,0.3146237211225638,0.3494674597367968,0.39706843612471926,0.3573967740695521,0.22749063774954065,0.7226411885174364,0.21760507100489743,0.26067249998890235,0.2843632586552962,0.3336553619346778,0.4619300693342821,-0.12130895900046987,0.4660300561370705,0.18284016919718935,0.41504198454896096,0.390168833175471,0.13616214219281333
