,ParaHippocampal_R,N_Acc_R,Cerebellum_Crus2_L,Raphe_D,Temporal_Pole_Sup_R,N_Acc_L,Raphe_M,Rectus_L,Occipital_Inf_R,Thal_LGN_L,Thal_MDl_L,Pallidum_R,Frontal_Sup_2_R,Cerebellum_3_R,Cerebellum_10_L,Thal_MGN_R,ACC_sup_L,Precentral_L,Hippocampus_L,Frontal_Inf_Orb_2_L,Vermis_8,Frontal_Med_Orb_R,Caudate_L,Frontal_Inf_Oper_R,Occipital_Sup_L,Temporal_Sup_L,Calcarine_L,Rectus_R,Frontal_Inf_Orb_2_R,SN_pr_L,ACC_sub_R,Vermis_4_5,SupraMarginal_R,VTA_L,Red_N_R,Precuneus_R,SN_pr_R,Frontal_Inf_Tri_R,LC_R,Parietal_Inf_L,Angular_L,SupraMarginal_L,Temporal_Pole_Mid_L,Rolandic_Oper_R,Thal_MDm_R,Red_N_L,Thal_PuI_L,Parietal_Sup_R,Olfactory_L,OFCpost_R,Cerebellum_4_5_L,Thal_VPL_R,Frontal_Mid_2_L,Angular_R,Thal_PuM_L,Frontal_Inf_Oper_L,Amygdala_L,Caudate_R,Postcentral_L,Vermis_3,Heschl_R,SN_pc_R,Supp_Motor_Area_R,Thal_VA_R,Occipital_Mid_L,Hippocampus_R,Cingulate_Post_L,Lingual_R,LC_L,Parietal_Sup_L,Cerebellum_8_L,Occipital_Mid_R,Temporal_Pole_Sup_L,Frontal_Inf_Tri_L,Thal_IL_R
Thal_MDl_L,0.5172422252982735,-0.427236090662505,-0.09675123398501582,-0.12813732859430582,0.13337176206169704,-0.2296774150287347,0.2119749589443484,0.4719240654624316,-0.1946495917785236,-0.1244170613229613,1.0,0.5498234656134973,0.5073713668425417,0.39536985589142387,0.3773765727994097,0.33597931299300265,0.4081003059270989,0.3233423378182123,0.5975347502052154,0.42315742091235653,0.008926629100456473,0.40865851526679736,0.6742453298641047,0.2825013243794556,-0.23777907739257056,0.5095952636980479,-0.17783079316045203,0.4817484313401195,0.2479656932949012,0.07433394818256828,0.7071891926787711,0.34734398452070514,0.13266124169985977,0.434230887751201,0.6121076544770595,0.17606532169551806,0.3437177766369273,0.37705219790750083,-0.25171779730977345,0.2080113700221888,-0.036987236833738724,0.3776625412972711,0.7765274345506938,0.2388598223690109,0.5619008622389482,0.3965804077662112,0.4043714985283739,-0.1072231664104112,0.26712229618073047,0.2977171751922419,0.4064402642662155,0.40822620853120434,0.5643972837957104,-0.19272127129120808,0.5017303567553381,0.3354892564867255,0.3389447507383569,0.5948211518683909,0.26073951860044414,0.6734471006759641,0.27663422175698926,0.42287641818565136,0.38615362049417606,0.7015422727201367,-0.28189401008274595,0.45228318521597666,0.30202194221363166,0.05697746615703463,-0.20692577095426237,-0.040654062554132404,0.42825620319400465,-0.4169567101250159,0.5761913849278724,0.4737860708891203,-0.2247812455216804
Pallidum_R,0.5872446346647548,-0.0869894231130721,-0.10337329897478181,0.06226150815177288,0.07909377378523279,-0.07614210896284097,0.21935279889853618,0.45291305396479475,-0.2689112706197202,0.012435531624456844,0.5498234656134973,1.0,0.6402305655427082,0.3466380775004106,0.3796506231428269,0.3909502918771572,0.5000085711450619,0.4536013515054649,0.5261476250596981,0.5396737470940113,0.10432946431663606,0.17155824406283546,0.6045819185197944,0.5219161762109215,-0.011542043778101897,0.4805934838675988,0.21544464173075886,0.4961089219138782,0.3927406474880084,0.17372560986621963,0.5437985404835323,0.5232411014440437,0.25906403925965826,0.34696787243787935,0.4879802928432826,0.40338102926081193,0.349077354919351,0.596208881662553,-0.21327871552055525,0.3517281674300398,0.1023192224682848,0.39018238732996396,0.6663096480674642,0.2801690114533583,0.21271289127166582,0.2704693805791859,0.3937415555267404,0.22229885307667396,0.35714543868543963,0.32985425465316215,0.575053597704238,0.3402892303102529,0.6571649300797816,0.12994111400550418,0.46597438887114606,0.4932314712554474,0.27927465767334114,0.7620985813454464,0.4356154670154712,0.5406266545949155,0.44767536101429944,0.37495096121711186,0.48963669004197913,0.5306507013790281,-0.012601407250948845,0.4426147439010695,0.042602224004741236,0.36409949946986137,-0.10307320918841203,0.17936146798924518,0.38609753836365057,-0.07664271488078525,0.5142585762204908,0.6847321256710194,-0.015938456665803038
Frontal_Sup_2_R,0.7398905707585632,0.06232504495942456,0.11926504973797246,0.3311412664280972,0.35555359388426044,0.07428484335627986,0.2950392159985828,0.4048309048426873,-0.03483777476512979,0.41002302321428113,0.5073713668425417,0.6402305655427082,1.0,0.6195420623414261,0.6967104410986688,0.40167277396504,0.8061114221175129,0.7692386924968475,0.7248153832326475,0.606610436466694,0.29118356176395527,0.4012690119040089,0.785364334878146,0.7724811675950299,0.3416514361189538,0.746026758166738,0.3892825218868741,0.3848726889293801,0.5869910462344208,0.06545609576142426,0.4887971313465085,0.7453803647851203,0.7177215587853074,0.17667563659137797,0.5585134860201043,0.680191779248152,0.3714689627831635,0.8583741919601279,0.10419471156219892,0.7196778820696498,0.531158955801494,0.747558863169022,0.6716508811369097,0.6454519097574181,0.43079512370478446,0.38694423699715397,0.5421766507014545,0.515164226540195,0.42465343512057596,0.5285772206031445,0.7614197110744038,0.7441309119946343,0.8785887308510391,0.48796917106052007,0.7820370828410247,0.6878054238497023,0.4251126828605904,0.8814051539804234,0.7597755958879787,0.690570628668224,0.7578761835273715,0.31090637919131764,0.8525694602567417,0.48459815192994327,0.290432522617002,0.7020256123891022,0.2668470780999814,0.546597941032204,0.0613433658896394,0.53094338547126,0.5211069468215757,0.2160659158181151,0.5960112886523202,0.8838833529603477,0.2862983636704792
Cerebellum_3_R,0.7551517179032251,0.10007318653040018,0.16337636832891106,0.3115916617963672,0.3951726649491752,0.2621367789468442,0.330227172371476,0.3227780839483973,0.1363616467410031,0.535556790836375,0.39536985589142387,0.3466380775004106,0.6195420623414261,1.0,0.639799913456849,0.10154321209743766,0.6996660465329437,0.6263405595803383,0.7423656240696719,0.48591758268080626,0.19875039592467608,0.2576646042382699,0.6676125736120334,0.7355993171769193,0.2087561976236356,0.7348317723462003,0.21087064916233314,0.4284480671881323,0.5265295462452815,0.25649078994681546,0.40871724198407583,0.6728468069890626,0.612061292555052,-0.10223475728522068,0.5233314972190607,0.4857751671106372,0.24174105251216202,0.6927405620620006,0.12660945146124208,0.4775116172302059,0.37303165898542595,0.634728379560253,0.3747929014992936,0.7050341308844892,0.304693747818883,0.30403765047344994,0.4148587587348197,0.19165732910516506,0.282629532353355,0.4868918302823892,0.776374542469755,0.747925486581556,0.6031930534820613,0.2740920943480113,0.7533385991347121,0.6685603984508247,0.4385863755487996,0.6454914756843888,0.5658703481725523,0.8225131003746989,0.6398635158406732,0.39492494906763836,0.6521427373528462,0.3834665528938693,0.142978693295633,0.7982761007649263,0.37630468439318,0.44594282427596216,0.12092289471666905,0.2756495023648199,0.5990704670080278,0.11188096701199263,0.44791464202224307,0.6690770322270484,0.34010851904084466
Cerebellum_10_L,0.6721249113706683,0.09213170856147254,0.262385492520382,0.2661778436690921,0.40755919543892394,0.135707084198106,0.36336255280242274,0.40195626172493776,0.14359809181901115,0.42028985359200277,0.3773765727994097,0.3796506231428269,0.6967104410986688,0.639799913456849,1.0,0.3860541706662099,0.684067456288842,0.6479164491410511,0.6418417734081444,0.4753457997661187,0.2734338138204503,0.34695859615816443,0.6744995889480039,0.6246425814173234,0.26063704634257945,0.6385008704619177,0.300215542727831,0.3338916030186854,0.4871523271134708,0.0657445546308975,0.3685376791300201,0.7101357490799336,0.5937932257070735,0.06523226979976031,0.3260661521578954,0.5462653842956646,0.28994291655576065,0.6099313055788222,0.25645283921585804,0.5487600471703834,0.4082057469296753,0.7114502175383779,0.46645681628649266,0.6908259567047075,0.3822162291734278,0.15055014340989983,0.5096599212185097,0.23279887641814198,0.24434193665332507,0.5475263980766796,0.7586732072597471,0.6953626390638943,0.6465400703402392,0.2924954781895589,0.7422043717029676,0.6141047144014938,0.41539207429664227,0.6550406638127634,0.606427362569871,0.6384175949680412,0.6071390799057221,0.24670545539656327,0.627524202358706,0.34558135436891674,0.21191960355709627,0.6482523642073591,0.3857198891279007,0.4936882899580644,-0.08146995053463099,0.33455466480910223,0.5982044284858128,0.15976824198460082,0.4647011961607765,0.6621435578870846,0.35463907480582957
Thal_MGN_R,0.30241743998023596,0.2117012226303745,0.12308175786616099,-0.1165683572480519,0.041487428230967634,0.07840165602049824,0.26290174777454595,0.3417341880218905,-0.055601973864950915,0.12106059625127306,0.33597931299300265,0.3909502918771572,0.40167277396504,0.10154321209743766,0.3860541706662099,1.0,0.2983705445070009,0.27568667068412417,0.2501038752870175,0.21683674178685725,0.13449426127711106,0.1971570139804696,0.44114926474207355,0.283211741875273,0.10830661609446741,0.33855340258250405,0.22910873151807445,0.29474165621931836,0.2949465340524919,-0.14962211378808,0.3109135519112726,0.49945123836031635,0.12673128886558524,0.08809150132765556,0.04174586451178287,0.38285698524196554,0.07123511174508869,0.23053616472849348,-0.005297120577289898,0.2983775848623502,0.1409617108132048,0.20644800920348585,0.39279938674404785,0.066889671654778,0.2762335594053343,-0.026802938337607878,0.3182492074608042,0.18298984777119187,0.1456054189904537,0.4025607816781073,0.41725605759525275,0.29272024500924965,0.44595775868967075,0.13129617782409334,0.330449778519227,0.135463703995356,0.04509625941935977,0.384858058354893,0.33650463507923706,0.18148117498640254,0.08846371754680533,0.14389823030300256,0.28713539541638916,0.17236785656390918,0.0770543129194687,0.18154204720354417,0.24025467130734773,0.3925754612845948,-0.08503381564543755,0.24957633260348636,0.215518935354331,0.020829989978037464,0.3488363097055605,0.4004085955983107,0.19329282293086458
ACC_sup_L,0.7207391340856614,0.21361171886098476,0.1675668634184779,0.44063065054701905,0.3719977893654251,0.32912970369362643,0.2541428503016971,0.41208226017371063,0.03392793810860718,0.5773475946739705,0.4081003059270989,0.5000085711450619,0.8061114221175129,0.6996660465329437,0.684067456288842,0.2983705445070009,1.0,0.8825964199835715,0.74863660071733,0.6196599551823205,0.3154006081124329,0.11296280556203,0.7147496776373307,0.8118489025680207,0.448604616699941,0.776832089233997,0.42435633692224506,0.4651216284522965,0.597825395166213,0.19713680668235287,0.4400590415056373,0.7047609136302663,0.7426050873144896,0.03342078963205108,0.5947958957644768,0.6192555410511266,0.2527933032035284,0.7652531532019186,0.2223337017738728,0.7960120809778509,0.6374053144538272,0.8209114511507862,0.49464466576153715,0.7346434399271088,0.3293103317573089,0.5197374561944144,0.5426280951733111,0.5344691908417326,0.4649375048531935,0.5603672637040873,0.7483042458212885,0.8130968185968966,0.803684691397267,0.5342553045140991,0.8789218858927151,0.7753571364033627,0.32861836795090904,0.8003079490122226,0.8746505758615912,0.7509121080011602,0.7560366893736419,0.39442314648534765,0.8178820393871021,0.38150675934282174,0.35747810945702,0.7995174316877696,0.35828215512329686,0.5700923374113149,0.16570665727114917,0.608262484679204,0.4926195051584811,0.29374272366311843,0.5958055147231779,0.8709216002676311,0.4214283808458367
Precentral_L,0.6701498686098916,0.24604117790355778,0.2196140838297006,0.45912627805569983,0.40968685706416996,0.32000835554603413,0.23732150726201462,0.24451708341167594,0.07602105059256764,0.5612679087414901,0.3233423378182123,0.4536013515054649,0.7692386924968475,0.6263405595803383,0.6479164491410511,0.27568667068412417,0.8825964199835715,1.0,0.5916807236155366,0.4946982303243377,0.40622714599896054,0.07276112446232379,0.5764053999604847,0.7898282224507905,0.585527805409315,0.6713391075730429,0.52202407698175,0.2700428229894213,0.49973894357440646,0.07586441430102195,0.25959189109328223,0.7253325851430333,0.7590198796452868,-0.03011358741007198,0.5302546626385629,0.7273429300795666,0.09678964957716822,0.6748267418751004,0.329103869869031,0.8528413612835615,0.7141983650368903,0.833270544065345,0.35130983587519515,0.7300920350704387,0.33579895015074507,0.4804694313218173,0.4410124972844777,0.6330067308730318,0.36481336028574585,0.4587335565925046,0.7015672415277552,0.7329536348569938,0.7420325580485182,0.6569159395641505,0.7764065191113502,0.7715570378810928,0.19230316183105653,0.6995295919145598,0.950314055802289,0.6116293855202736,0.7444893357672342,0.24968278294953586,0.900226550522362,0.2999061281441244,0.47579780257893184,0.6843388877947869,0.3941432129344854,0.6115685672660582,0.28949020112501567,0.7382128173121522,0.45005813509198395,0.4369753144414106,0.4987865598537407,0.7890002212763384,0.42445022087250356
Hippocampus_L,0.871284591720804,-0.028807014881379045,0.31864112445430165,0.375786661484912,0.49624575054706527,0.1694334281681318,0.2662391474722586,0.45360170683648543,0.16596004553276061,0.38249871579758166,0.5975347502052154,0.5261476250596981,0.7248153832326475,0.7423656240696719,0.6418417734081444,0.2501038752870175,0.74863660071733,0.5916807236155366,1.0,0.6904552887089725,0.29908125504194566,0.36256016066490737,0.8587031398023826,0.6326989071707415,0.22721596221755977,0.8160463101453852,0.2838571539775446,0.5193437798569754,0.5727271587793855,0.2620486412037432,0.5674891502700543,0.661295593283674,0.49088723220593045,0.1020648298321977,0.5997614165189329,0.5101690974227175,0.5374845518527589,0.6641154255939083,-0.02572282420173679,0.5250196397947996,0.3940849766635605,0.6914019988058628,0.6631195003247612,0.6201069849384808,0.4318078688596818,0.46782173983934916,0.7097627494671906,0.19196190445592753,0.4787517599045533,0.6262533518156883,0.730562989603557,0.7453117791570646,0.7698383413721931,0.2307645535990422,0.7959730306513494,0.6318873257945425,0.7244484929821973,0.8024757186915069,0.5815485121567903,0.8195645150294639,0.5485271196808318,0.33648146159507675,0.6319034205968925,0.39721080242067464,0.2141202260166334,0.9046330437351047,0.36160684932047704,0.5151887467704257,-0.1370823098825668,0.3165009540297727,0.7280170316007897,0.10987202895765134,0.7095789196005333,0.7931080465554341,0.1467899893138554
Frontal_Inf_Orb_2_L,0.657606028169899,0.08995141279368184,0.04163005518917337,0.37646470479700755,0.2649139274121605,0.4028009299634367,0.08444776143834642,0.5235696416244011,-0.11322233596224765,0.19629271543976456,0.42315742091235653,0.5396737470940113,0.606610436466694,0.48591758268080626,0.4753457997661187,0.21683674178685725,0.6196599551823205,0.4946982303243377,0.6904552887089725,1.0,0.17676278264402387,0.2933330058665027,0.676739148623209,0.4803293483376612,0.16684671818933827,0.5443503273251443,0.24090190097180547,0.5234848331954056,0.8407502002712657,0.39354166619276265,0.6072973601386112,0.5051444992542278,0.353505582068187,0.05156187903595343,0.5627403597084086,0.44727607277779996,0.5439089009141025,0.5819235788259367,0.06388862574287253,0.4759617804393862,0.30037421879578485,0.5313276094133181,0.591517960915095,0.5514383314754683,-0.05077028726699957,0.5996238203781121,0.5050897247312759,0.274350836227696,0.7998819247864789,0.6476145882512586,0.5195214697908535,0.365065223405652,0.6820873636262762,0.23956766108860542,0.47152401283308903,0.6067673125345636,0.4754318148700123,0.6715682532274581,0.5319901587321189,0.5081581179619036,0.4519485456736563,0.4010658781252156,0.4443232355140574,0.2430735187639665,0.1511900055572157,0.6875034999586709,0.3444784271867988,0.42740904986644995,-0.14106632860578813,0.3335074122744694,0.3063499499726389,0.032720199693379054,0.5574422425437934,0.7055389426916627,-0.031214872056367828
Vermis_8,0.2813377701802896,0.21647751369450233,0.7436403775513261,0.23619002236940848,0.7246866269117033,0.14814307942877003,0.1741881734535194,0.07495292859043082,0.6491403551156045,0.4865876389169025,0.008926629100456473,0.10432946431663606,0.29118356176395527,0.19875039592467608,0.2734338138204503,0.13449426127711106,0.3154006081124329,0.40622714599896054,0.29908125504194566,0.17676278264402387,1.0,-0.06472507647138086,0.33675348371735353,0.33517141339654316,0.610180910865298,0.46551109986630823,0.7535836859177134,0.09973606074727097,0.07671956554145165,-0.1026051803542034,-0.04845409613855665,0.5521341074244444,0.23722727389192597,-0.2230643966000721,0.12989087167122598,0.49706324662297946,-0.16923828554544817,0.2981927800733418,0.3621002130933237,0.4233972954382939,0.48023889972224876,0.41232191928490336,0.10738544395541988,0.3086673414098376,0.158509496995746,0.04301953463775972,0.22197767210416897,0.27168585848750154,0.09403769609688119,0.27780039015577057,0.3615557014297787,0.36477118914098744,0.38835515990406777,0.4163098425602462,0.31503705083904354,0.3590862597299476,0.3120121780614158,0.2639897812469171,0.4057659519194459,0.04603913010899644,0.2568065125936402,-0.06470702870013326,0.43199320011798364,-0.08346678343331951,0.6778208824632204,0.3331228823288885,0.2594118339051054,0.7438829627972817,0.34288246868893935,0.450013035512852,0.42654151794784617,0.6098576983616153,0.5922569662334213,0.43539685643737863,0.3369772828472772
Frontal_Med_Orb_R,0.3486030564389869,-0.2581076383449365,-0.0031541111416000063,0.0023869959958730575,0.1943534546074989,-0.163680070604681,0.12388216896232078,0.2158287256752049,-0.05158819324415185,-0.01530573428945719,0.40865851526679736,0.17155824406283546,0.4012690119040089,0.2576646042382699,0.34695859615816443,0.1971570139804696,0.11296280556203,0.07276112446232379,0.36256016066490737,0.2933330058665027,-0.06472507647138086,1.0,0.4532466984139416,0.11252317155509883,-0.10969614367240878,0.2512637411558096,-0.09841349014144662,0.11295226100346753,0.22815234683283864,-0.02655044129175481,0.4673681841233067,0.18006288404264006,0.11635041888041535,0.1364997739565578,0.21541596210892228,0.1468050427034122,0.2684799430903719,0.21751822370241203,-0.01610359112224261,0.03490958355915407,-0.03661205767988369,0.15320607526843152,0.4382417556639264,0.25975180495720346,0.28821103719788793,0.09388542361156241,0.22105993340075705,-0.13484586585021058,0.07167772027840368,0.2161220199578997,0.22305854950884396,0.24041677625405908,0.35300938926864217,-0.12270650965992672,0.21488016614015365,0.11549768292061444,0.5078162489425505,0.40959529848497933,0.018113303237258536,0.2948089790655229,0.1893913560703792,0.15161642977519155,0.15750746454012787,0.28619420686915553,-0.09267855587822041,0.29790918344665,0.32135429779725744,0.0297571374381844,-0.18320309217003605,-0.05389500895527792,0.19048544244668256,-0.2786156236171348,0.1786542996215322,0.20994716372475805,-0.1193676542293168
Caudate_L,0.7542558334200186,-0.08003455857720858,0.2828533187515125,0.2607697630463289,0.46486559363875807,0.0666807931150328,0.32140979656138535,0.5480740574930428,0.08180582274649395,0.34589012807558145,0.6742453298641047,0.6045819185197944,0.785364334878146,0.6676125736120334,0.6744995889480039,0.44114926474207355,0.7147496776373307,0.5764053999604847,0.8587031398023826,0.676739148623209,0.33675348371735353,0.4532466984139416,1.0,0.6320121582181746,0.18667314310510405,0.8095613149742359,0.2496506960669731,0.5759522245496493,0.5327871470070334,0.21359658350702734,0.6763799074328368,0.7115395450362406,0.4313818417767468,0.1446922076785557,0.5654391891413738,0.4988960952451341,0.46414326393928806,0.7019888842658611,0.040401000330980694,0.485098654499615,0.30088742666005835,0.6394763963453567,0.7271603924759565,0.5967950066833413,0.40884989644405717,0.35051493739496786,0.6923201097929266,0.15318492740442527,0.43087216980035487,0.5779776826095828,0.7423981306261623,0.6936052119061366,0.8016061536287054,0.1836479014727096,0.7471652432494856,0.6171587644315218,0.6470523904531782,0.8560107964065513,0.5653259100203122,0.733517323526538,0.4909435056735397,0.3855460016665797,0.634037581356271,0.4320054809456086,0.14492143395786386,0.7724976612512316,0.37398571248889834,0.5304569157351153,-0.1034188500389937,0.2931508754872262,0.6030713982025387,0.01161283902568433,0.739457128002592,0.8215214764762834,0.14681990392533872
Frontal_Inf_Oper_R,0.6708152802028235,0.33323422966637867,0.171422845308455,0.3643449890621638,0.31097466136584473,0.36741737420056764,0.2093314592222289,0.31201689224480744,0.08054469783960863,0.6593384549854233,0.2825013243794556,0.5219161762109215,0.7724811675950299,0.7355993171769193,0.6246425814173234,0.283211741875273,0.8118489025680207,0.7898282224507905,0.6326989071707415,0.4803293483376612,0.33517141339654316,0.11252317155509883,0.6320121582181746,1.0,0.4721708837179944,0.7812750263776561,0.4944368208511995,0.4193235039024106,0.5854207958756947,0.25293600368145897,0.36811344178699906,0.7796914442725636,0.7324308849566112,-0.12850571205325845,0.5133223410464465,0.7011760461568393,0.13301862842171153,0.8748477278345985,0.23813574810932794,0.7151360868925527,0.5777438227978541,0.7574140426577969,0.3603815859081831,0.7683150217851787,0.2693676457239075,0.2913894179967839,0.39308130125883933,0.5489091214504371,0.32579728335752206,0.4897598027468916,0.8240310224208225,0.7657092642020568,0.7287223726283095,0.5567144048474719,0.7816545198273354,0.8118968996103404,0.21989996710586635,0.713081118619553,0.8029555156153441,0.6697744930280505,0.7556841412880497,0.3233600270959875,0.8176209084696121,0.35516304061805637,0.3858487515632592,0.6966732971829616,0.2601831304949789,0.6124864601042794,0.32712153931950055,0.5774016190154984,0.48936778864690306,0.37146594757024304,0.47709112916627894,0.8408578377746863,0.5121497907852609
Occipital_Sup_L,0.2842134504954819,0.42727052282455497,0.5131480301251012,0.5143889513114677,0.4937545513178769,0.3890604695794414,0.037355557835651795,-0.1320078723704891,0.4099692007318536,0.6731461207303465,-0.23777907739257056,-0.011542043778101897,0.3416514361189538,0.2087561976236356,0.26063704634257945,0.10830661609446741,0.448604616699941,0.585527805409315,0.22721596221755977,0.16684671818933827,0.610180910865298,-0.10969614367240878,0.18667314310510405,0.4721708837179944,1.0,0.39176545651964517,0.814481395537105,-0.03580118467139518,0.18205825638212966,-0.04670297508823618,-0.205067273506457,0.5325943669754064,0.5013999115823334,-0.3589206859416535,0.13605806822334796,0.6610429428520792,-0.14449769106035723,0.31107675853538647,0.5321294362548614,0.7261977879062655,0.8632974119293113,0.548624633908858,-0.060566849813058724,0.4797735692148978,0.0933143564799066,0.24067878898469267,0.24792483502114088,0.6981701371451596,0.14096112353143106,0.21450176664693427,0.3403576547196882,0.44230861008585076,0.3795707416125896,0.8256703181907771,0.37656621266832807,0.42214084718765044,0.10613977059748637,0.2146690004066679,0.6528811474557731,0.007121174102916299,0.3988720910042755,-0.1909791922021973,0.5214205904031061,-0.2619286941582801,0.9206612559848267,0.34520693383068657,0.3653610639736671,0.6991487420801693,0.41929513332288837,0.8711659470762578,0.17621876807876377,0.8733947363648455,0.27569949866406707,0.4203234611687235,0.4878457418908055
Temporal_Sup_L,0.7160532583317282,0.13307424845785046,0.37445020238310606,0.25911127273899354,0.4912743345930032,0.22178780766689324,0.26579911280760865,0.3773666899698789,0.23708334993535268,0.6226809027668767,0.5095952636980479,0.4805934838675988,0.746026758166738,0.7348317723462003,0.6385008704619177,0.33855340258250405,0.776832089233997,0.6713391075730429,0.8160463101453852,0.5443503273251443,0.46551109986630823,0.2512637411558096,0.8095613149742359,0.7812750263776561,0.39176545651964517,1.0,0.4701006474277233,0.4615671936812445,0.4981023763081599,0.1202181226762327,0.4548677128313911,0.7815366475423041,0.5298166408629134,-0.0834801498089481,0.5674634520281073,0.587378764300649,0.21203585244676307,0.716866742308596,0.18080155520009591,0.6453192511142011,0.5376053950180013,0.7604025511910417,0.5770765946434132,0.6449569014629866,0.46779737061940635,0.3257456532066821,0.5360916719110819,0.3353533035672643,0.3271056057063314,0.5372389170569932,0.8135062435303678,0.8299435094032518,0.8245408786006584,0.330287489602205,0.8450130725524333,0.6835893331864925,0.5036166493635157,0.7366269611606763,0.6923586099397505,0.7232723462312247,0.6499652766703446,0.3174404479637796,0.7520645789212654,0.4024581060109685,0.38585556848089375,0.7753552227951686,0.44659095910924135,0.6402633918277298,0.20589686306256258,0.45311472430540456,0.6431735296127298,0.2224411977202793,0.7572814912649665,0.8584391115010682,0.3504557818591526
Calcarine_L,0.382155650585677,0.33923438453591515,0.549856491489006,0.3522583005020223,0.5172884770712458,0.2901581796671409,0.05170512394173991,0.04255012387168081,0.4503704579108205,0.6162406348027266,-0.17783079316045203,0.21544464173075886,0.3892825218868741,0.21087064916233314,0.300215542727831,0.22910873151807445,0.42435633692224506,0.52202407698175,0.2838571539775446,0.24090190097180547,0.7535836859177134,-0.09841349014144662,0.2496506960669731,0.4944368208511995,0.814481395537105,0.4701006474277233,1.0,0.10696685328842347,0.18451687848687937,-0.013988193015439633,-0.1089833240630625,0.6448282970397078,0.3936868063575316,-0.2880587921907339,0.13359967818155408,0.6572895811164339,-0.12078060973870125,0.39721559079220836,0.45373717386064905,0.6185518095768738,0.701455625022849,0.4964892846002777,0.12861085423976878,0.3899783270089128,0.041874309871035506,0.14035525694163503,0.18915193147430134,0.5926083944996531,0.18025565789396278,0.29327716155664074,0.48295074162959795,0.3844578222384661,0.45607064113250484,0.6642752145179331,0.3583001827362798,0.4227601743208638,0.18832468317791726,0.3095939511313035,0.5671637487618477,0.02375734414933421,0.418420645595023,-0.06397023429685667,0.4919873510675242,-0.14438830266693709,0.8324514513943297,0.35868725616181785,0.26444515494174403,0.8800578793859826,0.35712712519931783,0.710446310374231,0.25960266336717547,0.7706992631230768,0.48914937414304466,0.5052705098105472,0.45283279410414595
Rectus_R,0.46838058352175477,-0.05240267446126177,-0.022927303338506174,-0.1474842240163001,0.10777413071342866,0.2207823586432307,0.22621856532561238,0.769832027601421,-0.16499842918787241,0.1654851680533833,0.4817484313401195,0.4961089219138782,0.3848726889293801,0.4284480671881323,0.3338916030186854,0.29474165621931836,0.4651216284522965,0.2700428229894213,0.5193437798569754,0.5234848331954056,0.09973606074727097,0.11295226100346753,0.5759522245496493,0.4193235039024106,-0.03580118467139518,0.4615671936812445,0.10696685328842347,1.0,0.3855651618686084,0.5813816073716968,0.7244285504473358,0.3475853080271896,0.14263611056323355,0.010628959265657139,0.4865461317627609,0.23614216348450506,0.20386011462427958,0.46675186607235286,-0.1379132951617792,0.2622470717866114,0.13384816775824995,0.32556630338228526,0.5920215311092489,0.3032672410608172,0.09328220914867219,0.21115485924725108,0.25680344959005136,0.06787967302393527,0.4511376701503108,0.5513587559931906,0.5164760956390683,0.35563125653011346,0.5140166344370319,0.02995772608964218,0.4595202298018031,0.5258899495443167,0.3272938974473872,0.5339936608616764,0.27409078168792395,0.5244527779674903,0.2377820931352866,0.5929243155429298,0.23767162083600826,0.4292034213581746,-0.05264838201789111,0.48494513472040907,0.20963878692826285,0.20294005239482904,-0.04347983511154096,0.08308133948627879,0.3337710510650042,-0.11402009296026082,0.6185557381236798,0.531013410653096,0.20077043361325844
Frontal_Inf_Orb_2_R,0.5828265485981287,0.43204211764591344,-0.0004983291089423405,0.29777134605612227,0.17077495748783814,0.6179577008214242,0.19796218505244226,0.47599633363460725,-0.10420131995604455,0.3083212427204655,0.2479656932949012,0.3927406474880084,0.5869910462344208,0.5265295462452815,0.4871523271134708,0.2949465340524919,0.597825395166213,0.49973894357440646,0.5727271587793855,0.8407502002712657,0.07671956554145165,0.22815234683283864,0.5327871470070334,0.5854207958756947,0.18205825638212966,0.4981023763081599,0.18451687848687937,0.3855651618686084,1.0,0.35397077989573583,0.5068388738022329,0.4880738900567275,0.4718775515838483,-0.16578753263485763,0.39609882206392627,0.46959893560772853,0.357091648518326,0.6209351479863066,0.10261786641518808,0.48046009806631773,0.3154884205117308,0.47836642398529666,0.3631549367750796,0.5561660025671913,-0.012561621984467771,0.4479732700107569,0.39617384352071194,0.33876348513448223,0.7465235867494697,0.7482137458886283,0.5270925309832694,0.45175994940547926,0.5964182427056461,0.30432691329034545,0.5071000385320992,0.5788617177722593,0.2924129836444046,0.5800808187469378,0.5447256530771823,0.5058633326457033,0.49609584570356824,0.4028987561332607,0.47857838129759955,0.2197257946384481,0.1209656022103122,0.6314333795105443,0.26989044557040726,0.3521151352761898,0.0010450888171792123,0.3600509166864014,0.25439180107218434,0.08286108563212041,0.33131622906972813,0.6350553133239054,0.2096903151362676
