,Cerebellum_7b_L,Cingulate_Mid_R,Thal_MDm_R,Olfactory_L,Putamen_L,VTA_R,Calcarine_L,Cingulate_Post_L,N_Acc_R,SN_pr_L,ACC_pre_R,ACC_sub_L,Occipital_Sup_R,SN_pc_L,Cerebellum_Crus2_L,Caudate_R,Pallidum_R,Thal_PuL_L,Cingulate_Post_R,Cerebellum_10_L,OFClat_R,Frontal_Mid_2_R,Thal_AV_R,Thal_PuM_R,Cuneus_L,Cerebellum_10_R,OFCant_L,Cerebellum_Crus2_R,Parietal_Sup_L,Parietal_Sup_R,SupraMarginal_R,N_Acc_L,Precuneus_L,Frontal_Inf_Orb_2_R,SN_pr_R,Insula_R,Vermis_1_2,Cerebellum_9_R,Fusiform_L,Thal_PuA_R,Parietal_Inf_L,Cerebellum_3_R,Precentral_R,Vermis_3,Frontal_Inf_Oper_L,Cerebellum_8_R,Thal_MDl_L,Thal_VA_L,ParaHippocampal_R,Vermis_10,Frontal_Mid_2_L,Thal_IL_L,Thal_PuI_R,Vermis_7,Thal_PuL_R,LC_R,Cerebellum_3_L,Heschl_R,Thal_AV_L,Frontal_Sup_2_R,Cerebellum_6_L,OFClat_L,Temporal_Pole_Mid_L,Thal_VPL_R,Occipital_Mid_R,Temporal_Pole_Sup_L,OFCmed_R,LC_L,ParaHippocampal_L,ACC_sup_L,Temporal_Mid_R,Vermis_8,Calcarine_R,Frontal_Sup_Medial_R,Temporal_Mid_L,Rolandic_Oper_R,Paracentral_Lobule_L,Thal_MGN_R,Parietal_Inf_R,Insula_L,Temporal_Inf_R,Putamen_R,OFCant_R,Amygdala_R,Thal_VL_L,Frontal_Inf_Orb_2_L,Raphe_D,Thal_VA_R,Temporal_Sup_R,Hippocampus_L,Thal_MDm_L,Cuneus_R,Thal_MGN_L,Thal_MDl_R,Occipital_Inf_L
ACC_pre_R,0.43859372272103786,0.6804481332728008,0.46683578442476376,0.48679247755671834,0.5169974325855399,0.2704906216043998,0.287670719822452,0.3528797136204834,-0.031376028819938284,0.17816100113102123,1.0,0.6497931008735712,0.2467986222350772,0.42371587276027756,0.08242346428951974,0.8649103931140566,0.6074354184498927,0.7516317569698342,0.6029661700757349,0.6321319709843732,0.578858557859515,0.7828853563456288,0.23231754614151215,0.2645858800127363,0.31122203211759,0.6091141955473338,0.2162420197569285,0.38128596858821034,0.4033366209428168,0.36068721487849653,0.5582112418909136,0.12321256721220948,0.5190914441961706,0.560945209923713,0.3460393627089105,0.6713434496775869,0.3619648829612514,0.6957024042839752,0.5535249456905076,0.2948955181964425,0.6498332962834652,0.6476644911019294,0.6605032384246948,0.7603784350139233,0.7087918996837491,0.1900393793523498,0.6347565131638986,0.5658267957971918,0.7081479723082693,0.6777953247374567,0.8770945004337467,0.5172400160377889,0.2979706092780251,0.0726001438770389,0.7208733584247392,0.07766330163038097,0.6658639851112164,0.6952494606440881,0.532377311201818,0.8503613555980202,0.6174626729219846,0.6549081920563903,0.7383930420789587,0.7458823589527338,0.016217249279025642,0.7237460857081668,0.5983229483465874,0.0733699939755706,0.7027054656443437,0.8531040853237428,0.3363140765487581,0.25430188466832404,0.3096865953077886,0.8875211697881287,0.6156589864529594,0.612302562449956,0.5944540666402482,0.3286935148776397,0.44356792735546874,0.5753951960460469,0.22845555606820384,0.7399709976746336,0.6709496552136134,0.5267840952384854,0.7743525328760721,0.6670104834358906,0.25871331198786773,0.5926923786711064,0.6812003017391542,0.7961866254725359,0.6906351932838795,0.09415459331760917,0.4327742693646794,0.3700627564634685,-0.05262753912781709
ACC_sub_L,0.35235125483357843,0.20883721485352735,0.3597908973096478,0.3630864023908037,0.32892764569774563,0.27580133050388683,-0.11971944112973133,0.19012501670450135,-0.2760442370523185,0.19789337691616685,0.6497931008735712,1.0,-0.19217124249573647,0.1987044440673556,-0.08142635025227911,0.6835795671683946,0.6005261624114443,0.4368495202057721,0.328955054876434,0.37130161809701895,0.6117118874823648,0.4306770474081952,0.34486240860773065,-0.2306832524441116,-0.10339812054235116,0.179138430025612,0.44705807043375434,0.14039325303040476,-0.054149267201415635,-0.06351048130259883,0.06735463584919431,-0.12805596664017366,0.08838026042849632,0.3907464405228966,0.3582706279039586,0.37261780178508236,0.1733604191129472,0.3797341154795316,0.3942687493688847,-0.20894023916562715,0.1728934829185922,0.3213351779321623,0.16126502125945436,0.5802818512574807,0.3046943674474964,-0.021120967928371082,0.7405030129266494,0.5234087608165913,0.5137354857624264,0.47682413940493984,0.5993451131472715,0.5628628895119636,0.04493076718773271,-0.05101087677724208,0.4780441795127283,-0.2503604878732753,0.3570374921700941,0.27899954695645623,0.7735194802825262,0.5242916706880774,0.3386716980313337,0.8024134387409874,0.798346842521965,0.34834929258893305,-0.40367586608647416,0.5687858360198164,0.5062643715137091,-0.32988119867418975,0.5503481385950109,0.38929840626320367,0.004681626360153856,-0.061127336088588814,-0.0774858888728795,0.4947747731626406,0.25130329989414235,0.18444209146070747,0.14867098544376928,0.4078946997123208,-0.05875769066832095,0.2011602335280291,0.17913433181828597,0.6888009022216501,0.7883680534924589,0.4858480388727848,0.7688776960007417,0.510042174956939,-0.205289227227057,0.6397001068874336,0.27236841504143217,0.5503729091050956,0.6778270288863896,-0.2943569773153683,0.6393526903583363,0.4070657807567707,-0.4184834047532725
Occipital_Sup_R,0.30077484126680143,0.5500415771310525,0.0636550042216929,0.18344459967466384,0.19037303113862095,0.01665475961770811,0.8235213912302528,0.1920460702217765,0.4196327855269345,0.03962056081419517,0.2467986222350772,-0.19217124249573647,1.0,0.21778862883391648,0.4450535780586871,0.32478149925469496,0.18685013853317045,0.41265033579897753,0.23898155423383055,0.2679448432926118,-0.043917686026500764,0.5692860022232306,0.015838138079211566,0.7037061274031984,0.8794134521297059,0.4325031789178817,-0.07349351889749957,0.2608126152251189,0.8399044228598456,0.7826045073460919,0.5648914103537452,0.3587325994697366,0.7944400909889213,0.24356807050303536,-0.06876663491011721,0.42277781216009547,0.1604827126906184,0.4609743352643682,0.38397620550852546,0.6015231483066633,0.7379008451904728,0.28277151656699295,0.6222490212594372,0.13569837547426372,0.45551652333937936,0.37934035879229355,-0.20410356869547733,0.042267611682265734,0.3824613937467466,0.15467543787338903,0.45237969650069454,0.0003512231132545287,0.4968483939609157,0.29525130571687896,0.2959765381468096,0.3360253992803534,0.22730644226222135,0.44241148925351403,-0.30263233447694937,0.43627528850753466,0.5506939800380188,-0.18080790882654083,0.003194382513808235,0.4677020884634397,0.8682072609938614,0.29058926224318116,-0.09280711438693252,0.3840065523920806,0.2544582498460363,0.4806106131215307,0.7428941385934056,0.6138117879098282,0.7771696365060945,0.43188193159439453,0.4469005608396828,0.4245784663709551,0.6449106341294669,0.10114905767236984,0.7783359161081249,0.4647142589736667,0.3808508405301961,-0.04418345246659699,-0.12942936340798766,0.12964586188716204,0.02139605605179724,0.20430608872775177,0.45318061631915385,-0.13620815195619226,0.47763208572745475,0.3139932307297584,0.11669049302043362,0.834382370805789,-0.12867609187933765,0.1452165612886154,0.5846296144488647
SN_pc_L,0.0665532095285972,0.3726533594429264,-0.035155411076064444,0.6330501028915139,0.6228450831040592,0.15784608851051454,0.12460309006773847,0.13281394430397464,0.189787935789335,0.6832469059489337,0.42371587276027756,0.1987044440673556,0.21778862883391648,1.0,-0.08909975593126548,0.39501460063435034,0.27290849449769533,0.38000001313291076,0.3048146970011108,0.2532474733554956,0.41955134363211705,0.31172445001395277,0.10652950465206798,-0.0010053043112654234,0.21751735965212157,0.1794639980167196,0.026684404913283066,0.23552389064853643,0.29080223191641424,0.2988355749756351,0.4242092047390745,0.4754655621085948,0.3058225567384062,0.5966162384503138,0.35346890578366225,0.4518093220952879,0.24808280241780858,0.32760053167576714,0.2416222166845042,0.19398282684409007,0.39978272691883654,0.44332716830744745,0.3210181066851039,0.42830147967924626,0.6200276961134027,0.08758993627317407,0.17875870315904785,0.13471818948422304,0.44947343644224413,0.3238613460551835,0.3530643804264296,0.5464424646609799,0.2155353965009335,0.019600476435308174,0.40853517204989176,0.03954749485515006,0.5540272539536367,0.33694443885599556,0.0938564774290216,0.33249298249428955,0.21970958592919962,0.29820903466776044,0.24163428074171012,0.2521110948151961,0.1019773403094496,0.2639592083085926,0.46257718098353523,-0.006042956618222585,0.4434301369712402,0.4710023540619182,0.3034488497352709,0.0007835155324843631,0.08322875542299014,0.40743687453413135,0.3000057404176494,0.4807259363287423,0.37050436781770346,-0.09174119016711367,0.35042873290195586,0.6320425385160736,0.23281579066340558,0.38391682721477943,0.40568444165116485,0.5197198414820922,0.20423221102392905,0.6359319609173232,0.3741900132332258,0.2635490955189045,0.4659164274459228,0.4869908112053459,0.24372761739645518,0.07457395677972738,0.1473990872932651,-0.1560817434512093,-0.09755872574747057
Cerebellum_Crus2_L,0.2876733350128074,0.12947731537706023,0.19927429710641378,-0.0009622378996270587,-0.10260957983508814,0.1437450394513159,0.549856491489006,0.19049176054964007,0.19350256395507417,-0.10416638563223968,0.08242346428951974,-0.08142635025227911,0.4450535780586871,-0.08909975593126548,1.0,0.13512242576371158,-0.10337329897478181,0.25131674174412183,0.08607047788220956,0.262385492520382,-0.20383839381726035,0.25358564167502856,0.20355863687188389,0.5923592222168725,0.4533278375803291,0.34540545309541076,0.09444168024267327,0.35199533619630313,0.27720688803113375,0.06444942029057882,0.11412274996912115,0.08587616398595826,0.23343211969910346,-0.0004983291089423405,-0.021611647018241094,0.17234142112995046,0.1358173098002158,0.47076158259249856,0.5020525940800816,0.23000402193001698,0.2098844403845981,0.16337636832891106,0.15384451916279376,0.009988097863574219,0.15592566502577115,0.7784854293439678,-0.09675123398501582,0.03528816868885789,0.23706553725861115,-0.18052322629512754,0.18596607705489027,0.05493494501385,0.3933683208771779,0.5204221265220531,0.0936831791331616,0.32595400595982377,-0.032789426143974544,0.02160729001249232,-0.040722624335090274,0.11926504973797246,0.4884077338711969,-0.2742920817908438,-0.03409473219250537,0.3210138681029764,0.5354878592504886,0.4230137511238722,-0.2798933164529527,0.06114271746376906,0.31784311887594663,0.1675668634184779,0.5322971748994999,0.7436403775513261,0.5876683622378842,0.11395370266789141,0.40815327465081613,0.20511094274239197,0.14342115465163097,0.12308175786616099,0.15235789824610949,0.23682336086042663,0.5050702477662048,-0.18120412533730756,-0.24692031448003224,0.08130621707542963,0.06647581452383429,0.04163005518917337,0.28724324064151213,-0.29342586322887537,0.15410293525989038,0.31864112445430165,0.19281642943742158,0.6153814518234249,0.1955574235217518,0.3514810689834689,0.7435882403342534
Caudate_R,0.5794069017335288,0.6754087897094667,0.4317044050847998,0.4361526412878115,0.4699908023820933,0.37059183486140745,0.3095939511313035,0.2719777174542136,-0.00890037211379124,0.18945613044763024,0.8649103931140566,0.6835795671683946,0.32478149925469496,0.39501460063435034,0.13512242576371158,1.0,0.7620985813454464,0.7936570947788464,0.47157923787608547,0.6550406638127634,0.5227064755593737,0.8562562281490915,0.39377898738140665,0.2477754678066053,0.3385111962198228,0.5107645943745379,0.4265331759696828,0.37181938788198676,0.38709970920367726,0.33196198729163495,0.5616082885149761,0.04514022653987689,0.5221915020942014,0.5800808187469378,0.40722583461325335,0.6772062001547627,0.3244551936388283,0.7290430070822187,0.647501715848057,0.15332866797993247,0.5969169385935064,0.6454914756843888,0.66527188170479,0.7676046976290197,0.669704358843667,0.20332336626303996,0.5948211518683909,0.5845664963189818,0.8236146854566231,0.6773217746432675,0.8758433486941019,0.6061354707513091,0.4192083983693212,0.07834582044698167,0.7255701653220358,0.01026889761766673,0.7072805677334196,0.6806069760081043,0.5812323201791874,0.8814051539804234,0.7033848639720057,0.5830801429210172,0.7222526930249397,0.7246116724946368,0.08948163418968952,0.674338243464399,0.4735946440275987,-0.0624098971239243,0.7286107239185082,0.8003079490122226,0.4806742855618512,0.2639897812469171,0.31743856137991194,0.8339245080012289,0.4846159141145761,0.5916887248884821,0.5511170977680285,0.384858058354893,0.44903663653629744,0.5324799187371442,0.38394135937395857,0.7731983578189314,0.6699984576930427,0.5778560044746135,0.8091531332773684,0.6715682532274581,0.28399050932288394,0.537938194999115,0.7052971440475644,0.8024757186915069,0.7509584859489346,0.19896254813552652,0.5782475289243657,0.5357581597213782,-0.12548164777808213
Pallidum_R,0.4167808734712942,0.46883285919317935,0.21271289127166582,0.35714543868543963,0.432577615453987,0.19525609256603835,0.21544464173075886,0.042602224004741236,-0.0869894231130721,0.17372560986621963,0.6074354184498927,0.6005261624114443,0.18685013853317045,0.27290849449769533,-0.10337329897478181,0.7620985813454464,1.0,0.44136549035720724,0.21801499840067276,0.3796506231428269,0.41690604657092395,0.6273585196670423,0.2920524056889405,-0.05188073335461487,0.17821393065330657,0.2930709416100726,0.3384040927872191,0.13174515676966742,0.17936146798924518,0.22229885307667396,0.25906403925965826,-0.07614210896284097,0.3276080640456945,0.3927406474880084,0.349077354919351,0.4579433038083201,0.2238854097180653,0.45080678026612153,0.41152854809762557,-0.07137060619340743,0.3517281674300398,0.3466380775004106,0.4695517181181222,0.5406266545949155,0.4932314712554474,-0.01692884442980723,0.5498234656134973,0.5408373313100717,0.5872446346647548,0.4977876413509357,0.6571649300797816,0.47660321608714307,0.10647182933633204,-0.03462136604383715,0.4680333998404259,-0.21327871552055525,0.5413331325595153,0.44767536101429944,0.5359625631098405,0.6402305655427082,0.5269865569898478,0.6204538998791058,0.6663096480674642,0.3402892303102529,-0.07664271488078525,0.5142585762204908,0.4411491820889518,-0.10307320918841203,0.45591364031937875,0.5000085711450619,0.25865323323707295,0.10432946431663606,0.20562183832883682,0.564235470504489,0.2182230905187314,0.2801690114533583,0.3375459856231388,0.3909502918771572,0.24953338457799862,0.22776920591298086,0.18317562609247406,0.7655446745566312,0.5658546971813541,0.4035561633472715,0.6774693080266273,0.5396737470940113,0.06226150815177288,0.5306507013790281,0.41726020444297607,0.5261476250596981,0.49605612577457886,0.09145773484177629,0.39620044918217023,0.35012662763144586,-0.25622215600194836
Thal_PuL_L,0.6212903189241537,0.7143081585356045,0.40186256101320544,0.34953305387675,0.5809043036689866,0.3986258325293563,0.3341916348073025,0.3454763684068069,0.12141564668604128,0.18355317093763387,0.7516317569698342,0.4368495202057721,0.41265033579897753,0.38000001313291076,0.25131674174412183,0.7936570947788464,0.44136549035720724,1.0,0.5987738551464801,0.7787736423845122,0.45093686713492315,0.7641718134902906,0.328939231761183,0.49853126071233983,0.43150821367745285,0.6454410889743694,0.27693047747785043,0.3433232033342608,0.45697408700632725,0.3719038913168534,0.6903426989311617,0.22511198481418065,0.5363276592705247,0.5772991364498417,0.34996827169842193,0.7456904398072256,0.4797444233744269,0.8225393365011668,0.6927840849268911,0.3426774806639886,0.6658488750079687,0.771345441082157,0.7017341996309766,0.8065130412993105,0.6766120774541659,0.2785069226713262,0.4298292757257774,0.5239277841953891,0.77397740879256,0.6837628354894546,0.749194793322116,0.5158148570817108,0.49693226646932037,0.17525906111218703,0.8309828853048393,0.1516741527907503,0.6769526336954345,0.7031399704721045,0.4223331581775776,0.7773906570464416,0.7282981573485853,0.40118833908690493,0.5221202388540488,0.860538602995488,0.24044845294935574,0.5792842015510729,0.2692011735132876,-0.010797337151380303,0.6977084351180576,0.8528135742856962,0.5246672632428379,0.2587414227337642,0.3514425148631514,0.7594207515435026,0.6400249843698651,0.7098926325624727,0.6200778982819081,0.31931392839634903,0.5291373046532445,0.6823102108216985,0.37123956415544074,0.6092711885645287,0.4825976858667468,0.4479679199098868,0.6828795480299926,0.5478043462823909,0.34056390187037544,0.3799693464786841,0.7764366533571007,0.7993868079817386,0.7255121457403937,0.2391168042736231,0.5460441674396105,0.46990571160290223,0.02948987348767236
Cingulate_Post_R,0.3840468744449009,0.6422302212044715,0.4198732264343283,0.23242389096832333,0.4375115141135469,0.19674478685217728,0.22291469215577941,0.7964543876218834,0.0909414989371881,0.11874289776454712,0.6029661700757349,0.328955054876434,0.23898155423383055,0.3048146970011108,0.08607047788220956,0.47157923787608547,0.21801499840067276,0.5987738551464801,1.0,0.5003422739606488,0.4256403617046941,0.4915710120258458,0.03743499220910813,0.3267632549118058,0.4260899005478103,0.5352131533256683,0.04374477783472856,0.2497261492619856,0.4335448567449185,0.30797111527238247,0.4546138566177685,0.22508735379941358,0.5686535727240059,0.4203787402111838,0.09844210953770642,0.4959703025692782,0.45640570044890777,0.5719360803448998,0.40152995795170476,0.39409583890082256,0.6200744611210378,0.6259705149186183,0.5279714734059452,0.5818958349101453,0.5274213472633659,0.22702520109620145,0.4824080673278516,0.43236969473216663,0.5622931940211898,0.6077251577983505,0.6611378542931912,0.2707477745530492,0.2949388854366941,0.10339971912655162,0.5177962561638404,0.18813134045546118,0.4247790256046409,0.5458994726941296,0.3017672860095851,0.5217954642406839,0.5108674671481314,0.4606551300659712,0.4376123246344195,0.6584645762570422,0.11350096493558604,0.4746606879655502,0.37567034621684137,0.19115301376329608,0.5252538476881424,0.5885705434802084,0.36152161050401,0.20144526836278426,0.26163953798138334,0.6562397458023259,0.7011730105974537,0.5565548530313027,0.5502161598504736,0.290496115876255,0.3496338742918324,0.5596175519847226,0.1946220493467655,0.44273818526492864,0.39101717491208926,0.3552435601521841,0.5247272847027354,0.4156369524414488,0.1258842729950806,0.3938074928223642,0.623319890180813,0.5592996374096285,0.4766227680809196,0.1416829614519044,0.20202094168535104,0.20206176561753714,0.03141730204813537
Cerebellum_10_L,0.6898262902617502,0.6391104417020634,0.3822162291734278,0.24434193665332507,0.45539328297627135,0.41003637299184365,0.300215542727831,0.3857198891279007,0.09213170856147254,0.0657445546308975,0.6321319709843732,0.37130161809701895,0.2679448432926118,0.2532474733554956,0.262385492520382,0.6550406638127634,0.3796506231428269,0.7787736423845122,0.5003422739606488,1.0,0.41081545144279147,0.6333573452047179,0.3182601234491486,0.4097897414245914,0.3723116412965805,0.5382485105864245,0.3436880584965167,0.369000623718343,0.33455466480910223,0.23279887641814198,0.5937932257070735,0.135707084198106,0.4813503262851043,0.4871523271134708,0.28994291655576065,0.6379828064686768,0.47056819309240966,0.7330914094628913,0.5964968853359133,0.22943564898815952,0.5487600471703834,0.639799913456849,0.6432693874441947,0.6384175949680412,0.6141047144014938,0.28185893305656784,0.3773765727994097,0.5523872222869792,0.6721249113706683,0.6551900804047525,0.6465400703402392,0.44391295480902754,0.42217890293263877,0.11761732815320287,0.6640207807351752,0.25645283921585804,0.5594389991571764,0.6071390799057221,0.4216428871017174,0.6967104410986688,0.702170607328471,0.3576311418608623,0.46645681628649266,0.6953626390638943,0.15976824198460082,0.4647011961607765,0.2332204385787586,-0.08146995053463099,0.5926037621149873,0.684067456288842,0.4891041080212827,0.2734338138204503,0.3441774066328607,0.6621435756701406,0.554036095369275,0.6908259567047075,0.5043886548599913,0.3860541706662099,0.4412373511401911,0.6263810694684637,0.2741454709530307,0.5559009590072571,0.4643617674738117,0.319908029344586,0.6002511321762276,0.4753457997661187,0.2661778436690921,0.34558135436891674,0.658768210519109,0.6418417734081444,0.6235275764634783,0.18626979052991624,0.46418301665761064,0.4482939875776814,0.017699829007988315
OFClat_R,0.32961995741550204,0.32195816542014927,0.16994142190058764,0.4189826874364943,0.6748394393051765,0.42545460280713,8.652579572987159e-05,0.2040237349055022,0.04173892214420873,0.42586062093977384,0.578858557859515,0.6117118874823648,-0.043917686026500764,0.41955134363211705,-0.20383839381726035,0.5227064755593737,0.41690604657092395,0.45093686713492315,0.4256403617046941,0.41081545144279147,1.0,0.35338373437397747,0.007238177434999286,-0.16343645656548977,0.07619128550050061,0.3536209685950394,-0.05512356756006101,0.32830380024651046,0.11047568579518924,0.15842333349927953,0.2934089073087941,0.27285466797493396,0.22795393453043866,0.472225016289116,0.00919842964241354,0.5119285353752622,0.213771037419703,0.47369937130377443,0.29568512693606813,0.19048801957387124,0.34406301536997375,0.44095387183987805,0.3718206907593394,0.6000606313201501,0.38411741537206756,-0.018067095516207856,0.5102957400800894,0.44682211877863715,0.4219822180651474,0.6360979049658524,0.5213237710611471,0.2915861657555786,0.20403865623984835,0.06410673174530553,0.5681888309323831,-0.1481852350280224,0.4746143089956171,0.3517458677535464,0.5464656735429488,0.43582699158378707,0.3079502013043567,0.7701985887428294,0.5795718190356288,0.4497397328025887,-0.2439477246657271,0.5263696085251877,0.6666002175984249,0.07289450448137516,0.4121933947359142,0.5050266106635878,0.1134241950780874,-0.016305062064843476,-0.0817170809259263,0.4660384600605025,0.31047343899282126,0.22092374214857988,0.3151128135846094,0.31384567725328677,0.170544060065636,0.399155932032936,0.1122745478706219,0.6285339065815467,0.8145390762882766,0.5306842280323143,0.567643482151072,0.46668747951756345,-0.31954944817296527,0.7143866132405612,0.435545752046342,0.4336940389849287,0.64258413994635,-0.28038306777552047,0.3203910928706319,0.20690106108546139,-0.3311720383299492
Frontal_Mid_2_R,0.5441170873670645,0.7671597400353544,0.35117059181100957,0.42639237175958716,0.43842552652778644,0.2894279263000716,0.5426495023946345,0.23042066612582707,0.18088525883669007,0.06714941784760728,0.7828853563456288,0.4306770474081952,0.5692860022232306,0.31172445001395277,0.25358564167502856,0.8562562281490915,0.6273585196670423,0.7641718134902906,0.4915710120258458,0.6333573452047179,0.35338373437397747,1.0,0.3074752289679297,0.4973058388406969,0.5445210934415111,0.6654127806933786,0.29824266819337203,0.2724878335544727,0.6090936668051191,0.5490752220238312,0.7011085254159537,0.16977582129018307,0.6943176021165856,0.5920814355562587,0.3031091352149865,0.7188312477418894,0.35843123601852983,0.7268691461659087,0.6181152111202146,0.36499435578889255,0.7240514331806012,0.6042054201681583,0.7891214082174881,0.6151561515083397,0.6629508998330389,0.20180763730638018,0.401554349886874,0.46955494334674724,0.7513813443722794,0.597378097445699,0.8684932615837252,0.43198241419735856,0.4728848186901588,0.12990518503015502,0.6601269509079905,0.16740312302165714,0.6082844469975488,0.7156288680910959,0.3627792793199449,0.9256981727465474,0.7500332224659426,0.3867270776207981,0.5722969112567375,0.758648965540999,0.3848999107666581,0.617322702893814,0.32874443231673,0.15514502397404256,0.6394955336207804,0.7837973985694021,0.5850934040166578,0.42262981487241297,0.5562009569714849,0.8284297905145754,0.5402925804271291,0.623759935112505,0.6543425398467672,0.4146756137307416,0.6600850306285105,0.5595597502148368,0.3046253726937572,0.5949808110944432,0.4729791602439786,0.4146478049195006,0.66477600202389,0.6013619845416669,0.3776960354291454,0.350886834256423,0.7523366669065782,0.7176833906774893,0.5896565805119653,0.43893433950797534,0.36714433570405763,0.4907716852198432,0.14280548528575826
Thal_AV_R,0.522395091572081,0.136150216720463,0.0962270140095856,0.3589328764339553,0.16199556915525515,0.32493984322155256,0.03179126396296852,0.07946676449888883,-0.1758693463028873,0.04435613318155442,0.23231754614151215,0.34486240860773065,0.015838138079211566,0.10652950465206798,0.20355863687188389,0.39377898738140665,0.2920524056889405,0.328939231761183,0.03743499220910813,0.3182601234491486,0.007238177434999286,0.3074752289679297,1.0,0.06927577566713901,-0.08507522726531518,0.050340455261108565,0.7680242169562875,-0.10370034477457735,0.06370524138837967,0.00966242784664411,0.09486990277223074,-0.15530361063304565,0.08935584538747758,0.3133171256579286,0.7228872378956285,0.1258689725557665,0.1129468766582416,0.1820568079879626,0.30059588875744614,-0.3866352973304208,0.09501334705770714,0.14730824242631754,0.061149825229010295,0.21664943039977821,0.11356890349679007,0.005582063410937162,0.2666715183536814,0.2964916665887701,0.3889528940322254,0.07128948652146803,0.2671865012989079,0.6586573853304185,-0.04500029503316166,-0.31825673758808803,0.1481450358056851,-0.15451814544415,0.18675979262390452,0.00152189394942778,0.40885817543063163,0.3370618221229459,0.27033199824679593,0.10134201739283458,0.34594498844462684,0.08763978689177757,0.014667628224331094,0.19501920534974593,-0.044582773975401835,-0.6321554250693759,0.35068654223081885,0.24256598822912445,0.06811883918595543,0.005315301677650316,0.12534494283213685,0.15725509843358243,-0.07233685445759941,0.18747183974590304,0.0817497441904814,0.3702844095543127,0.12687970309051994,0.10672291987483018,0.08157611634718216,0.37567950180831783,0.23658596192152284,0.25503691762654807,0.4347244372654177,0.4435113724174257,0.4156911151008669,-0.12423751847218811,0.051991657162953835,0.4164234257991103,0.39431580007414785,0.11823516124992714,0.533722501465609,0.3731037861851738,-0.20646511949643412
Thal_PuM_R,0.36875632012988074,0.5044449096666268,0.2902473026366706,-0.0070696096005151655,0.018949653625713728,0.1649571472476252,0.6130401712666813,0.2887174841416078,0.4012340160430485,-0.1145136737680571,0.2645858800127363,-0.2306832524441116,0.7037061274031984,-0.0010053043112654234,0.5923592222168725,0.2477754678066053,-0.05188073335461487,0.49853126071233983,0.3267632549118058,0.4097897414245914,-0.16343645656548977,0.4973058388406969,0.06927577566713901,1.0,0.6373795558920402,0.536490516877173,-0.02826992493870113,0.1400349188106699,0.6281556129744867,0.4802980752435689,0.5051264562690256,0.2595037896492375,0.5795902944498987,0.1355587283053693,-0.05710038788279871,0.4170169315335649,0.2511077562699429,0.4996640990417051,0.5140740629143393,0.6553247510806121,0.5702668302695748,0.3923373772017081,0.5183034435459858,0.2073755945329616,0.34694217163314967,0.4435790859945102,-0.16257801670363517,0.033832996163377566,0.29912180542264216,0.1568692068357271,0.3558826199118678,-0.042640297075186816,0.5773785196715754,0.36021701067408457,0.29315134644265106,0.4084354038998603,0.17071586266751687,0.34782287224270636,-0.2159143327332392,0.3723085033277964,0.4958229100792919,-0.28962302215079766,-0.08023684350546938,0.6438360953520496,0.7111384052739316,0.23738842087955336,-0.26224194117663796,0.3244997011554186,0.3507431314808306,0.4641110475003911,0.5715346659123528,0.5281970638972552,0.6289367058496068,0.40473746387186765,0.5927902436906355,0.4775533780442799,0.4665475164704462,0.13322038706555275,0.5658288750807831,0.4206531731599335,0.26640610970424466,-0.1338344163728003,-0.235362569348392,0.005763201885846177,0.06861800501524568,0.03369526406816138,0.48109325081206405,-0.22761712106568327,0.4180161780710692,0.3720557586617582,0.25050034654251113,0.7005357341439808,-0.005452973802844037,0.39633454823019704,0.65516427211634
Cuneus_L,0.30024234256852783,0.6015397649171804,0.14460571913530038,0.110253061303293,0.20685677705505132,0.02120851779126908,0.8638093761105258,0.3742237166575836,0.35591150774737257,0.02177689975178908,0.31122203211759,-0.10339812054235116,0.8794134521297059,0.21751735965212157,0.4533278375803291,0.3385111962198228,0.17821393065330657,0.43150821367745285,0.4260899005478103,0.3723116412965805,0.07619128550050061,0.5445210934415111,-0.08507522726531518,0.6373795558920402,1.0,0.43434963419058414,-0.1326698421853629,0.4400777969563531,0.7674115717717465,0.6401726002737392,0.5338608898768794,0.3249570547216381,0.7929904880093147,0.21287902919743085,-0.1461393638904699,0.4403132575416121,0.2617164377261937,0.542838128892795,0.43097356892890537,0.6473219862088427,0.7314766858996357,0.375053388326914,0.6228412654735463,0.19700622900702724,0.5291706216009727,0.4977638898723008,-0.10808417310559129,0.15905111193723015,0.4775670726682433,0.256608600919133,0.49266443120640263,-0.0364436565435,0.5183067820544093,0.42311538227646733,0.35316285602284525,0.3767870614841729,0.27400560534668233,0.5259023950896516,-0.2075702049180599,0.42361910543852094,0.6488167896781961,-0.046085734891045844,0.08272632886911387,0.531534058962438,0.7818485534851832,0.39666568719090267,0.01646617518640573,0.39064032922709224,0.2864610936210807,0.4862289763090786,0.812378993174684,0.6751504282718674,0.8303723022678496,0.5018645631145031,0.5810422641589345,0.5005236055296705,0.6136934646905765,0.15035424198301647,0.6432177437524712,0.5434883970599951,0.48799764145596064,0.02635757738935351,-0.05398145289544798,0.15324883948748166,0.07384005749508442,0.20079473336762227,0.356489339575409,0.006285630961128601,0.5879553922185625,0.34022956313814384,0.16854175097158688,0.7968826459370363,-0.12254121478587801,0.11841021378116943,0.5920282562258495
