,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Thal_PuI_R,Lingual_L,Red_N_L,Thal_VA_R,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_AV_R,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_IL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_R,Thal_MGN_L,Hippocampus_L,Thal_MDl_L,Vermis_4_5,Cuneus_R,Thal_PuL_R,OFCmed_R,Thal_LP_L,VTA_R,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_8_L,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_R,Thal_Re_R,Cerebellum_Crus1_L
Hippocampus_R,0.5285761189084242,0.2899390346825445,0.6731794709741967,0.7523178166571773,0.4223218220369537,0.6164724224891974,0.47073515486264106,0.11079089298337855,0.4555985741152423,0.5632610559246688,0.3331228823288885,0.4100018113934888,0.5354766644569714,0.4630827090165798,0.6987151230848868,0.7369317753398525,0.7753552227951686,0.34563221840147806,0.011229267182401635,0.6843388877947869,0.3718244136175024,0.6314333795105443,0.6890891675843958,0.6729464386329201,0.20255697798399303,1.0,0.5432466365506252,0.45839073602867914,0.5743850434091055,0.5939176641822635,0.4923405745247574,0.4151770153866488,0.4283042919764048,0.822707328994583,0.6795019920301647,0.32101842977038025,0.5841621750385495,0.6875034999586709,0.7356379123540983,0.7385876806959211,0.6443237588144559,0.4144145263938528,0.651413943279905,0.5996079496366349,0.6834473673362724,0.34520693383068657,0.8020213970857635,0.7724976612512316,0.4782784033018484,0.33396390244202906,0.4600675959441055,0.739914616203261,0.4670827852024453,0.29790918344665,0.36726100440949355,0.4753059199355587,0.4880203939101183,0.6338356577712386,0.644741811794927,0.5204791596125354,0.6069926706812491,0.49596956685586324,0.3749813350646376,0.06443776430497031,0.48494513472040907,0.6966732971829616,0.7481602329914256,0.2769745357280938,0.48740797114106454,0.5911510972319348,0.7268022674566537,0.4341232935187594,0.8241309018422283,0.6844267648948321,0.5064822907183766,0.42826210071985465,0.4872505871716532,0.5364986400388588,0.39457018101684094,0.43529992395961864,0.9046330437351047,0.45228318521597666,0.6884970112312205,0.34441757754904706,0.6940706774033273,0.4255227298930018,0.764222617069212,0.3418406581940515,0.18154204720354417,0.35868725616181785,0.30955612505311875,0.6218624257409159,0.8624070866342053,0.8062074619233199,0.6695269935423008,0.33001162840236375,0.5406733110578974,0.754916068078828,0.19512707830511877,0.3588557271678037
Cerebellum_10_R,0.1794639980167196,0.3170990211793926,0.48009440218764954,0.5342416422074804,0.23347307539054873,0.5180244135339721,0.43434963419058414,0.16739880795291864,0.10153088118678019,0.3411657272033495,0.46414332596271995,0.16716128823036794,0.6464956111916247,0.4785120160143344,0.6546142160726404,0.12796734602505067,0.7504160790827239,0.3712916140841435,0.06357248222341408,0.664163550468419,0.1850665666025104,0.45017059365626977,0.5198148229418245,0.7143836706595242,0.24983365504027677,0.5432466365506252,1.0,0.5406430372863272,0.5943237609805758,0.5281232971836167,0.3574332770449494,0.179138430025612,0.4325031789178817,0.47560320553226304,0.6306257618954066,0.037582684831601335,0.3258534034774066,0.3502402786419969,0.6654127806933786,0.6900574217081842,0.426722530914054,0.39105311675721655,0.502372497891115,0.39896856796993957,0.45338277822863626,0.45396001625847376,0.6760143223472668,0.5796302942165992,0.5306579394672262,0.2846618999995966,0.31495859109662794,0.6305159025956841,0.21840420603469313,0.004096945444327737,0.12358542438916066,0.2717145851522359,0.4364379318658879,0.47680053359065927,0.6983378460601813,0.38283774987370683,0.6128602503398725,0.18544150262856007,0.19627403722891976,0.2890796200616376,0.3255396373232203,0.7013735660648229,0.5123094392898918,0.050340455261108565,0.2747726000798409,0.3415513718653374,0.6153604069309242,0.05480312943805771,0.6960239445582216,0.5720720349398403,0.14859823330725802,0.34206701536158013,0.3082179570601201,0.6160916096050955,0.2700463514364417,0.14449630874165387,0.5060899158590605,0.24162995240922613,0.6414921653463872,0.32577995499811085,0.45501623526966817,0.1992880458829984,0.6473291564635177,0.28439884279232697,0.46839576666187444,0.48119301256105523,0.39589502431714974,0.3391464490574298,0.45565962457213566,0.6454410889743694,0.6896778742322348,0.45858803263748776,0.2494322149140529,0.7374676037793654,-0.10271055636407175,0.45814677453874675
Parietal_Sup_L,0.29080223191641424,0.1468785668723233,0.3191033231445722,0.4959740333933175,-0.029520904429606386,0.4957770639107426,0.7674115717717465,0.11627906444584811,0.1581443269678028,0.2961265248804936,0.450013035512852,-0.20116381713378545,0.6084946129565604,0.6623472263514038,0.31246003583303317,0.14327180825202043,0.45311472430540456,0.4270796326235404,0.16252255277501554,0.7382128173121522,0.46849509683570506,0.3600509166864014,0.5494265343493989,0.8358829433396908,0.08816578163463115,0.45839073602867914,0.5406430372863272,1.0,0.9341844582992571,0.6229895061541111,0.3711354379945194,-0.054149267201415635,0.8399044228598456,0.3061000178262536,0.5614960055214133,0.04872798089863132,0.5409238109686771,0.3335074122744694,0.6090936668051191,0.670072903619116,0.15355203058706154,0.19386600631807224,0.16177656181589825,0.3151104395008673,0.4966926039682425,0.8711659470762578,0.5073206351462168,0.2931508754872262,0.8636913661167878,0.33409772441922914,0.10041319370481774,0.6388494906067289,0.02683724788355614,-0.05389500895527792,0.03220391987619076,0.03898152348995261,0.4448497395239282,0.22791394179755134,0.7655187330354748,0.38441864473968507,0.6036656985718813,0.4554400826716409,-0.04220515655248664,0.4178670411017631,0.08308133948627879,0.5774016190154984,0.257625538308092,0.06370524138837967,0.32270715729406274,0.270153938230037,0.53994458512919,0.08907224426520598,0.4838776689739569,0.45694763205590144,0.1266541415313081,0.3898892769828327,0.32827658507581176,0.7924120331312302,0.21566227119065864,-0.15033091026598577,0.3165009540297727,-0.040654062554132404,0.580883513439075,0.6542443106464754,0.2815537440074107,0.09767985863547689,0.4322986377967447,0.05694554830977193,0.24957633260348636,0.710446310374231,0.7906007326114298,0.137198261772297,0.3709638055391277,0.45697408700632725,0.6754399009692649,0.9035435998400668,0.07631199456006904,0.5388521446218396,-0.07862799391781336,0.4755898002732888
Precuneus_L,0.3058225567384062,0.18599974883000134,0.39053070261770734,0.5865573430888329,0.13487403855203578,0.5695603265797585,0.7929904880093147,0.08296564595391422,0.19716094063195555,0.4022623636399408,0.459311064053176,-0.04166026266474768,0.612527964277189,0.7537593978650294,0.45343062607819806,0.25818203126313305,0.5759399337469748,0.40851838808507884,0.09555902194621829,0.7845541032060065,0.4143997175241721,0.4515072491440391,0.6121880190460044,0.858661752493351,0.0994354517349328,0.5743850434091055,0.5943237609805758,0.9341844582992571,1.0,0.6191833192343728,0.44336013104249916,0.08838026042849632,0.7944400909889213,0.4333575506442724,0.6755234049840984,0.08548726460329369,0.5964356035620421,0.4340647848597877,0.6943176021165856,0.787963972090985,0.29530906634079174,0.2604990454973961,0.3301474088405681,0.3885684067993158,0.5829203849912642,0.7767752343913055,0.5900147787441276,0.4382366580936124,0.8268632716174659,0.3804079955912855,0.2555058604340757,0.7295445435118105,0.1393555308999129,0.10234347650689922,0.14978452425067965,0.12658334522580003,0.502682776496546,0.35561000669629445,0.809021507442579,0.4161586613666214,0.6584778143722892,0.458582304003665,0.09956947965657618,0.36181430781257723,0.16848954513905426,0.6695121000011022,0.4005743896378126,0.08935584538747758,0.3333452858072959,0.32551767919674274,0.6399780267419459,0.11889422164882141,0.5830708725141713,0.571990236107621,0.20472554144089192,0.5195203724644766,0.3300479021875643,0.8029404892277151,0.25001391090155217,-0.02561165733951809,0.4405481040416543,0.11841755474188506,0.7159576270702245,0.63509319948531,0.36697760334212326,0.18433561095907736,0.5241697372735716,0.10205702811486028,0.36202291238490886,0.6909253750494087,0.7389381009589133,0.24387442660596592,0.5188461060892843,0.5363276592705247,0.7503828649979212,0.8230187637309612,0.21984874989054945,0.6377170431442623,-0.029902446510239652,0.5283134690057809
SupraMarginal_R,0.4242092047390745,0.29755474484827665,0.3837014288108661,0.8034844224891721,0.18142023314792755,0.7289961154004311,0.5338608898768794,0.051252819050355176,0.27498140442003655,0.40053380355208046,0.23722727389192597,0.05319104414048228,0.5609263262519668,0.5919004922862295,0.5701312292491386,0.2584447983976049,0.5298166408629134,0.2903189467220941,0.10193950345444648,0.7590198796452868,0.45656026683577344,0.4718775515838483,0.6342951870462912,0.7508538476649723,0.1377136498382472,0.5939176641822635,0.5281232971836167,0.6229895061541111,0.6191833192343728,1.0,0.2937101992640983,0.06735463584919431,0.5648914103537452,0.43025956778148583,0.689997121918508,0.10167534615923639,0.5755418053235797,0.353505582068187,0.7011085254159537,0.6143906736293886,0.38345411754437786,0.3549358538271774,0.2924943132180252,0.6017942517423287,0.681849057358868,0.5013999115823334,0.6975026079843429,0.4313818417767468,0.8389732289277566,0.2440769396435796,0.2751790223597538,0.5888075957720325,0.21738085308692198,0.11635041888041535,0.21561310349266066,0.15843531409322667,0.3633761865618433,0.37581249564262026,0.8423916203705528,0.4280842232293917,0.5029500354286323,0.3758915850753632,0.2831480980400936,0.2934406426245529,0.14263611056323355,0.7324308849566112,0.3958094077099396,0.09486990277223074,0.2892672154892505,0.3001955388639852,0.7321666298212075,0.11876567264424409,0.6800046403091466,0.4376121746641049,0.2664469979083016,0.1338141876712409,0.2701803382758202,0.7333742100463281,0.2647391019344651,0.17132051498566864,0.49088723220593045,0.13266124169985977,0.597423309771734,0.33167345383232577,0.643270202895438,0.2599676386465434,0.6178129113897716,0.17300167076988812,0.12673128886558524,0.3936868063575316,0.3655599181806819,0.44319784142047364,0.5528960216005595,0.6903426989311617,0.7890064383142344,0.6364171546599184,0.27724933155216824,0.6458962717132368,-0.04675792021853629,0.3107459145949408
Vermis_6,0.11926880435235179,0.3003299419087858,0.29175415203359256,0.4290431112373229,0.0007688845276337155,0.25589117388549854,0.6341854541849505,0.623272004202785,0.6892733822234869,0.1845723158001645,0.7154185845077898,0.1336462393473917,0.38523017246998514,0.42149990982694824,0.4551392060387535,0.24783222972293933,0.5373025089866511,0.05566140749682893,-0.000432354111912425,0.41770929421349556,0.3440314309944322,0.16523529578455726,0.40913475718880793,0.3947738159738966,0.5074202768504071,0.4923405745247574,0.3574332770449494,0.3711354379945194,0.44336013104249916,0.2937101992640983,1.0,0.0775235614283598,0.5723433731381786,0.4512603276352551,0.49535884548023545,-0.02412476866584519,0.7265412160685492,0.22002376515434996,0.4890713382449647,0.44184042676384727,0.4014884152172173,0.4274529421318083,0.3023403055776013,0.18393677103441108,0.4323339720538247,0.5025286416546118,0.4632419153891528,0.48469979654173156,0.2765302881621889,0.811550446633287,0.2735966974441632,0.44307275786013345,-0.12114583837159171,0.07722429191051702,0.15081640645738134,0.04333874001110951,0.8927172677242224,0.3050685179713124,0.32946024104591476,0.4682245508897666,0.7626172813339421,0.03391306388014957,-0.03448388081568052,0.20220120924563015,0.14118082590898187,0.4505454679876296,0.6946796733057119,0.28194876688896153,0.05601107110782307,0.4664827660075588,0.3825231514860027,0.09602326741839462,0.4069989828428029,0.5379236338593466,0.21007961187726057,0.28617785116828964,0.7275259165573745,0.3248638875886452,0.3331754589708288,0.27279921660711226,0.5262232217863752,0.15189217473164784,0.7474405418245951,0.7516133632620393,0.26740752792590733,-0.06834529819162022,0.3278261912797422,0.1885300083878067,0.256684489925824,0.6122892404012299,0.5138630030133287,0.6911282239818068,0.5614106013856078,0.4354061027904892,0.487131622387981,0.17271293067230312,-0.06319394938041396,0.696348671789852,0.013433469436159156,0.8341248913145848
ACC_sub_L,0.1987044440673556,0.3597908973096478,0.49514983177360644,0.27236841504143217,0.8024134387409874,0.27899954695645623,-0.10339812054235116,-0.24980051570440348,0.17913433181828597,0.4343423584299475,-0.061127336088588814,0.7735194802825262,-0.14375331768841765,0.1797233889806822,0.4810238285323628,0.4858480388727848,0.4395933122491654,-0.12805596664017366,-0.1818266282301071,0.19403913700625725,-0.205289227227057,0.3907464405228966,0.2011602335280291,0.1768097319393031,-0.05101087677724208,0.4151770153866488,0.179138430025612,-0.054149267201415635,0.08838026042849632,0.06735463584919431,0.0775235614283598,1.0,-0.19217124249573647,0.5503481385950109,0.41096626645437134,0.19789337691616685,0.004681626360153856,0.510042174956939,0.4306770474081952,0.47307686969657375,0.38418141131070394,0.1733604191129472,0.7688776960007417,0.4594015708736212,0.18444209146070747,-0.24970239004800984,0.34834929258893305,0.658039028702614,-0.05875769066832095,-0.00930210093377022,0.5234087608165913,0.4076720559116962,0.5097558623465552,0.5054886308576678,0.6454741518691031,0.6905197290657089,0.12870282078891088,0.6778270288863896,0.19067857259481671,0.04493076718773271,0.0475992569739821,0.2070889493473712,0.6397001068874336,-0.2503604878732753,0.6246822724557107,0.26984356667339915,0.3942687493688847,0.34486240860773065,0.3630864023908037,0.3720422354609575,0.4947747731626406,0.2944946690573738,0.44762537890102055,0.25130329989414235,0.5628628895119636,0.19012501670450135,0.1570555506965982,0.14867098544376928,0.14039325303040476,0.6393526903583363,0.5503729091050956,0.7405030129266494,0.3058661558221673,-0.2943569773153683,0.4780441795127283,0.5062643715137091,0.44800054620589663,0.27580133050388683,0.4078946997123208,-0.11971944112973133,-0.255846417448853,0.33337634960156676,0.5137354857624264,0.4368495202057721,0.2552204095363272,-0.06351048130259883,0.7883680534924589,0.25758437736646733,0.12238387337845943,0.004344478019885899
Occipital_Sup_R,0.21778862883391648,0.0636550042216929,0.2707405952851335,0.47763208572745475,-0.18080790882654083,0.44241148925351403,0.8794134521297059,0.33891617053758694,0.3808508405301961,0.151047119181348,0.6138117879098282,-0.30263233447694937,0.6201246552389497,0.5293103881904564,0.32945068504707714,0.12964586188716204,0.42185020835426656,0.3587325994697366,0.04304701758332765,0.6162015402157389,0.45318061631915385,0.24356807050303536,0.4647142589736667,0.6856623058077036,0.29525130571687896,0.4283042919764048,0.4325031789178817,0.8399044228598456,0.7944400909889213,0.5648914103537452,0.5723433731381786,-0.19217124249573647,1.0,0.2544582498460363,0.5265907232522007,0.03962056081419517,0.7428941385934056,0.20430608872775177,0.5692860022232306,0.4924995271094749,0.14686843704990535,0.1604827126906184,0.02139605605179724,0.3196837526035852,0.4245784663709551,0.8431311110301405,0.4677020884634397,0.19175718678294515,0.7783359161081249,0.5243748592516446,0.042267611682265734,0.4683100757121167,-0.05830958285976821,-0.16558362868394352,-0.07298394670768288,-0.04955450816820363,0.5914756020960803,0.11669049302043362,0.6550320489038098,0.4968483939609157,0.7359343927603906,0.21120231632541958,-0.13620815195619226,0.3360253992803534,0.004090894743364673,0.5735763781116191,0.38397620550852546,0.015838138079211566,0.18344459967466384,0.24914114197399015,0.43188193159439453,0.0891750439941612,0.4178518728967732,0.4469005608396828,0.0003512231132545287,0.1920460702217765,0.4279288146111489,0.6449106341294669,0.2608126152251189,-0.12867609187933765,0.3139932307297584,-0.20410356869547733,0.5814278408784469,0.834382370805789,0.2959765381468096,-0.09280711438693252,0.392862742763006,0.01665475961770811,0.10114905767236984,0.8235213912302528,0.8302156259129257,0.3038088651537843,0.3824613937467466,0.41265033579897753,0.6020690351765556,0.7826045073460919,-0.12942936340798766,0.5633588618758605,-0.07668000531949623,0.5956581558524948
ParaHippocampal_L,0.4434301369712402,0.46443370647575183,0.675017427566187,0.5316694046060259,0.4477257936337364,0.4532235072835776,0.2864610936210807,0.12232076692388874,0.38391057721980343,0.4868045511614528,0.19570088494875787,0.5369158388991415,0.35655656499774463,0.347177484818715,0.6281940982208034,0.694064384688719,0.7424174400130017,0.24934499354610332,-0.13674494189755865,0.523979442041792,0.29810670605018974,0.5751044265494424,0.542714026854139,0.517081540351674,0.19732995434136194,0.822707328994583,0.47560320553226304,0.3061000178262536,0.4333575506442724,0.43025956778148583,0.4512603276352551,0.5503481385950109,0.2544582498460363,1.0,0.6038256234450745,0.2728894910594841,0.3971359088984874,0.599427039485378,0.6394955336207804,0.6914306841328026,0.7708637805670913,0.3704022510697439,0.6547094333734373,0.5213714856327617,0.530484286212088,0.20832221207273374,0.7082380320342535,0.7661706835446217,0.3156992819818207,0.236162025404164,0.42301586898398214,0.6576454417707639,0.3332028556964441,0.45128797964793677,0.38673733459709536,0.4626771249562046,0.4445170708837323,0.6529390965095045,0.49121292126208765,0.4308852155148008,0.4440343256822195,0.3910800467771163,0.3721856565194557,-0.0003262564436202405,0.4782935060224181,0.5728546401605638,0.8087329987878084,0.35068654223081885,0.43901828498448275,0.6115563869008507,0.633133817193648,0.2629681627518471,0.7204263791336171,0.633137231882186,0.6086537799063856,0.37648676892300664,0.4492234268363665,0.42782940875123127,0.19906497273551896,0.676820968783179,0.9026145034257831,0.533368823346269,0.563383440056139,0.21212625717271838,0.6160027678348777,0.39639882790896536,0.6449353238416936,0.2812069417722024,0.318925577401953,0.2158430154821045,0.18777366507973317,0.6621494337644898,0.8152317623015992,0.6977084351180576,0.5589903398487701,0.17997337707921712,0.560514055846113,0.6156865238766447,0.04831607628345073,0.32866038579103485
Supp_Motor_Area_L,0.24827433043645145,0.4653515012654435,0.5153915384600983,0.7569189338412936,0.42766428730019723,0.7424960604609528,0.529070163108356,0.07530452716367148,0.3615026342614864,0.4694358928510016,0.40219230848774506,0.3732777826330163,0.4997775845176754,0.6305087487110715,0.7197336130451354,0.38929613360748516,0.7529290748832719,0.12005312627245093,-0.0020733742319120983,0.8301295563039949,0.28237034986165677,0.47875943873094523,0.5914689428548418,0.7871906963378872,0.19875056750029862,0.6795019920301647,0.6306257618954066,0.5614960055214133,0.6755234049840984,0.689997121918508,0.49535884548023545,0.41096626645437134,0.5265907232522007,0.6038256234450745,1.0,0.037007354553155465,0.594528569578185,0.4720512006861941,0.845276873081999,0.855147269315745,0.5194693914984423,0.4187443053683361,0.6354257991306386,0.6554189853609999,0.6778796864457203,0.42746078717830527,0.7838042702496891,0.730713498531944,0.634575638762622,0.3784518900614315,0.5629271809395555,0.776654563193032,0.2791367239051958,0.2833247299271724,0.4718172383771944,0.3434385500781345,0.5897621798765464,0.6209367785764539,0.8274360680808319,0.5057589426757525,0.6284706994364813,0.2739577441296961,0.44505636069911253,0.19226973953544071,0.3131095474214663,0.7764370973411228,0.6067533601241824,0.23555693714467657,0.3004035375506817,0.5098302172440838,0.831531039526881,0.13760025480177296,0.8043165033254086,0.6304230821462163,0.3592330529433667,0.33560413361231056,0.43261565301786425,0.7424915846635144,0.3510806556191376,0.40186752097935646,0.6771989166344481,0.4419258367692289,0.7859854707861297,0.3492885285001235,0.6977733088408352,0.3305758393867027,0.7425171495155216,0.2186107592601577,0.3620465708585994,0.4490609000651467,0.3676627177717589,0.5905309052071797,0.7057489703026298,0.7808590753544479,0.9129379252120371,0.4917388737400742,0.44778775777351204,0.7468574801693834,0.058079360769203246,0.5096620923171578
SN_pr_L,0.6832469059489337,-0.2767361344825627,0.3358623149360502,0.1646025860488488,0.2582204850982882,0.043310246933012615,0.02177689975178908,-0.20573696579336143,-0.007256889706901403,0.3491676007088776,-0.1026051803542034,0.09240862557847015,0.10288214049166947,0.19272871649614315,0.10541541188651272,0.49339858426513156,0.1202181226762327,0.4062867743488194,-0.00805379162128196,0.07586441430102195,0.03850045218254036,0.35397077989573583,0.368396180428749,0.09991095252942789,0.06505152532236003,0.32101842977038025,0.037582684831601335,0.04872798089863132,0.08548726460329369,0.10167534615923639,-0.02412476866584519,0.19789337691616685,0.03962056081419517,0.2728894910594841,0.037007354553155465,1.0,0.03901284127824921,0.39354166619276265,0.06714941784760728,0.05239546054425355,0.1559393083347573,0.09941654243446232,0.11694298312623443,0.22908618732244299,0.21376837918388297,-0.04670297508823618,0.08372772108087294,0.21359658350702734,0.10192043872163473,-0.07866837115600234,0.05690563949678191,0.09948873207191664,0.5025223417866735,-0.02655044129175481,0.06422502716969897,0.4876595568629526,-0.15034178404806228,0.32877491532359826,0.10381203593815502,0.09456477931340053,0.06731593443998515,0.2589450421253434,0.16929420461551373,-0.07740883356715775,0.5813816073716968,0.25293600368145897,0.18038152864897208,0.04435613318155442,0.46779407829550823,0.01726976199950461,0.10596851987923991,0.41060717947444886,0.11694800316003408,0.1353158564120297,0.2952570506205415,0.05085963537276087,-0.11484383050388505,0.06385103639660916,-0.002911029447154547,0.08260861236591328,0.2620486412037432,0.07433394818256828,0.04937276567673757,-0.0733386682181051,0.21871462023068006,0.1924095941516225,0.19996028319199122,0.2566359897361646,-0.14962211378808,-0.013988193015439633,-0.07857865237283852,0.07119916300276165,0.21286015116135795,0.18355317093763387,0.04942225509054987,0.1052685957788108,0.3594986385556576,0.08335027464387099,0.018504899392348024,-0.07469597734609826
Temporal_Mid_R,0.3034488497352709,0.18366315544604161,0.3990085915555094,0.7167302133478934,-0.020458340830675194,0.5358735352725313,0.812378993174684,0.47366942546079016,0.7468477625532458,0.2073992319202532,0.6692665092237483,-0.018407972931011842,0.5495518830930163,0.4846034315708029,0.4589060356740563,0.33551336223511674,0.503086535742392,0.2211273886350187,-0.00499358318446766,0.6027842206837422,0.41267883058191157,0.29356068410863406,0.6055820752203148,0.5643586183544603,0.5095663217419861,0.5841621750385495,0.3258534034774066,0.5409238109686771,0.5964356035620421,0.5755418053235797,0.7265412160685492,0.004681626360153856,0.7428941385934056,0.3971359088984874,0.594528569578185,0.03901284127824921,1.0,0.28631325534653107,0.5850934040166578,0.509548294377099,0.2528988240838667,0.2825687923564441,0.18117319792138067,0.4251490214796477,0.5880317330512951,0.6227176452732158,0.583281694054415,0.34927400368518996,0.5160077471679371,0.7599298771967841,0.25629992056932527,0.5076057947163112,0.05026352474394869,0.025040292685731595,0.1019769896049535,0.1034640167500903,0.7710618138023916,0.2692530114522908,0.5321881673730243,0.6462894159006598,0.7839224214536991,0.12879436961361135,0.08578484659099428,0.2811889354226808,0.11313484317785027,0.5777208251940249,0.5501589784832915,0.06811883918595543,0.1508174133832609,0.2835953223624625,0.5195920401282763,0.14262826995939296,0.5262550507419994,0.5588662002844608,0.14835227519871758,0.26296432305236117,0.7114485637911386,0.5109074475096892,0.5862493531359567,0.15291023799735592,0.47880680279318205,-0.020738436083836527,0.6894796069189016,0.7097307263365262,0.49050831511836035,0.012481288311582845,0.4495116872307459,0.16014921658327488,0.05133126495280915,0.6833521505801675,0.6523450267363408,0.6187386838875601,0.6073744397655386,0.5246672632428379,0.6035817416488388,0.3950882836710926,0.02579860255882165,0.6763605892791332,-0.06602946857202062,0.6714724277082926
Frontal_Inf_Orb_2_L,0.6359319609173232,-0.05077028726699957,0.6476145882512586,0.5196396415933968,0.47681811373229244,0.4519485456736563,0.20079473336762227,-0.11322233596224765,0.1545992957305916,0.5627403597084086,0.17676278264402387,0.3614900824756921,0.19629271543976456,0.39278604214707774,0.4458140124771861,0.6062323786456274,0.5443503273251443,0.4028009299634367,0.04911108000696501,0.4946982303243377,0.37646470479700755,0.8407502002712657,0.6436199428627656,0.5319901587321189,-0.14595001475344976,0.6875034999586709,0.3502402786419969,0.3335074122744694,0.4340647848597877,0.353505582068187,0.22002376515434996,0.510042174956939,0.20430608872775177,0.599427039485378,0.4720512006861941,0.39354166619276265,0.28631325534653107,1.0,0.6013619845416669,0.626850067206017,0.2930799342160553,0.2788046797447615,0.6206029483834481,0.48600919112489377,0.5514383314754683,0.16684671818933827,0.365065223405652,0.676739148623209,0.34558732411111887,0.11365612840442307,0.3574845308995585,0.6381626163897036,0.4010658781252156,0.2933330058665027,0.5119812286050027,0.5235696416244011,0.2811577069370382,0.43012435325299586,0.4623544254639727,0.12248551577161287,0.34711111526513794,0.5996238203781121,0.2430735187639665,0.06388862574287253,0.5234848331954056,0.4803293483376612,0.3978942820923238,0.4435113724174257,0.7998819247864789,0.5050897247312759,0.5849615476460185,0.6120340762330676,0.47152401283308903,0.3448233256622271,0.7004828201976678,0.3444784271867988,0.2649139274121605,0.3773939410282296,0.2935154497241639,0.33862446524590134,0.6904552887089725,0.42315742091235653,0.5051444992542278,0.1302604940845792,0.4294538416383942,0.4653748304119821,0.5959457662006711,0.3260100621035942,0.21683674178685725,0.24090190097180547,0.1511900055572157,0.3063499499726389,0.657606028169899,0.5478043462823909,0.4443232355140574,0.274350836227696,0.651027109041156,0.4616630861105784,0.3558554285400603,0.1810572517492561
Frontal_Mid_2_R,0.31172445001395277,0.35117059181100957,0.5481349655268327,0.7523366669065782,0.3867270776207981,0.7156288680910959,0.5445210934415111,0.08191832428572207,0.3046253726937572,0.50778000788697,0.42262981487241297,0.3627792793199449,0.5128248271296986,0.5505439014045327,0.7341398709035506,0.4146478049195006,0.7746284675794969,0.16977582129018307,-0.003042837542663312,0.7500659218728548,0.3776960354291454,0.5920814355562587,0.5595597502148368,0.7620709884559876,0.12990518503015502,0.7356379123540983,0.6654127806933786,0.6090936668051191,0.6943176021165856,0.7011085254159537,0.4890713382449647,0.4306770474081952,0.5692860022232306,0.6394955336207804,0.845276873081999,0.06714941784760728,0.5850934040166578,0.6013619845416669,1.0,0.8516087524499932,0.4623374568383283,0.35843123601852983,0.66477600202389,0.6937600268756461,0.623759935112505,0.47909964234329966,0.758648965540999,0.7705968211123064,0.6600850306285105,0.3178947641553774,0.46955494334674724,0.7755219729197731,0.2593054763147136,0.2955997527475829,0.44389538174865306,0.3599443112819313,0.5725473646477165,0.5896565805119653,0.8111003549158862,0.4728848186901588,0.6765662659860493,0.3373909254964008,0.350886834256423,0.16740312302165714,0.3603881793302593,0.8159412800843967,0.6181152111202146,0.3074752289679297,0.42639237175958716,0.5617083290749879,0.8284297905145754,0.2782156803969561,0.773106305644533,0.5402925804271291,0.43198241419735856,0.23042066612582707,0.44868887496966003,0.6543425398467672,0.2724878335544727,0.36714433570405763,0.7176833906774893,0.401554349886874,0.7953031528516664,0.43893433950797534,0.6601269509079905,0.32874443231673,0.7829339094023421,0.2894279263000716,0.4146756137307416,0.5426495023946345,0.42941733750015487,0.5075792973919069,0.7513813443722794,0.7641718134902906,0.8198664167861878,0.5490752220238312,0.4729791602439786,0.7924906337320372,0.15676721448330244,0.4693814208088268
