,Parietal_Inf_R,Occipital_Inf_R,Cerebellum_6_R,Raphe_D,Cerebellum_3_L,Frontal_Inf_Oper_L,Vermis_1_2,Vermis_3,Postcentral_R,Frontal_Inf_Orb_2_R,Supp_Motor_Area_R,SN_pc_R,SupraMarginal_L,Thal_PuI_L,Thal_MDl_R,ACC_pre_R,Lingual_R,VTA_R,Putamen_R,Postcentral_L,Fusiform_L,OFCpost_R,Cerebellum_Crus1_L,Precuneus_L,Caudate_R,Cuneus_R,Vermis_10,Frontal_Sup_2_L,Thal_PuM_L,Vermis_4_5,Cerebellum_6_L,SN_pr_L,Thal_LP_L,Thal_VL_R,OFClat_R,LC_L,Rolandic_Oper_L,Caudate_L,Thal_PuL_L,Thal_MDm_R,Red_N_L,Olfactory_R,Cerebellum_8_R,Hippocampus_L,Rectus_R,Frontal_Sup_Medial_L,Frontal_Mid_2_L,Temporal_Inf_L,N_Acc_R,Pallidum_R,Thal_LP_R,Thal_MGN_L,Occipital_Mid_R,Thal_PuL_R,SN_pc_L,Thal_LGN_R,Vermis_7,Paracentral_Lobule_L,Red_N_R,Cerebellum_Crus2_R,Cerebellum_7b_R,Frontal_Inf_Orb_2_L,Cerebellum_7b_L,OFCant_R,Thal_IL_R,Rolandic_Oper_R,Fusiform_R,LC_R,Cerebellum_3_R,Thal_LGN_L,Thal_PuM_R,ACC_sub_L,ACC_pre_L,Rectus_L,Temporal_Sup_R,Lingual_L,Thal_VPL_R,Temporal_Sup_L,Frontal_Inf_Tri_L,Cerebellum_Crus2_L,Angular_L,Thal_IL_L,Occipital_Inf_L,Temporal_Inf_R,Precuneus_R,Cerebellum_8_L,SupraMarginal_R,Angular_R,Precentral_R,Parietal_Sup_R,Cerebellum_10_R,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,N_Acc_L,Precentral_L,Heschl_L,Thal_MDm_L,ACC_sup_R,ParaHippocampal_R,Thal_PuA_L,Cerebellum_10_L,ACC_sub_R,Temporal_Pole_Sup_R,Occipital_Mid_L,Hippocampus_R
Cuneus_R,0.4761106659801704,0.4764946440969923,0.2720107379405781,0.2696751085721525,0.44911760400415807,-0.025266192076354065,-0.4380352118037438,0.40598030969526716,0.5121196068436289,0.20525910883988902,0.34840501327200357,-0.34417100892368924,0.2646534810370455,-0.5126887501649579,0.09771016636280437,0.040282079973106864,0.4692028240165073,-0.07520508297575469,-0.21973295148651137,0.1888336402881059,0.5164416251104161,0.0690977139732633,0.32614699593662394,0.5407791455029081,-0.20803190288999276,1.0,-0.2644066383414196,-0.22231013736841304,-0.48247800079982966,0.044052006282499945,0.29329062813769274,-0.12724810183747215,-0.4760209418154785,-0.00718862190683088,-0.05693240556358139,-0.34632455523791417,0.026377231954625355,-0.35566187385842013,-0.3210638244114696,0.12950285689954563,-0.5965250191592836,-0.2197533142462192,0.260058842102781,0.058110950433327965,-0.2791440977784597,0.004077025039604267,-0.25079220342556496,0.10958351696790855,-0.3080907222593787,0.25077543262874186,-0.12673903679176568,-0.07887033148510757,0.6812776638606316,-0.5770645832485363,-0.14337891502484346,-0.230483030527316,0.3151646669833399,0.3549569128542928,-0.47998770305661437,0.10848253967447123,0.23093085043884065,-0.14305222406651785,0.12653637249055213,0.03536759073863324,0.1711700170045902,0.07715342005634575,0.3000541089209227,-0.5755294676168168,-0.10063844538573968,-0.21268754733777354,-0.3484206944633419,-0.2106564201007005,-0.29747403850461746,-0.4928315616906763,0.02543451301783631,0.5287813625456687,-0.3063868181704209,-0.3406264225616273,-0.08036605822981538,0.2126032144827403,0.49790631131725127,-0.1647893348537539,0.506254179455185,0.2526369937038189,0.547164985595205,0.16038955363497573,0.2490403376803531,0.6643188854300291,0.32074974435587716,0.5660991627019292,-0.38289747299884025,0.15524127121487513,0.04581953948878951,-0.07719946119605478,0.1937094439986608,0.27926798277481724,0.02982383363985988,-0.20853238205243751,-0.014510048639289091,-0.3285773702036534,-0.4445964171290457,-0.2057224056719017,0.017772628502625495,0.6822115307219221,-0.13713676822579826
Vermis_10,0.09048982603036979,-0.38639757920889733,-0.4406376148044993,-0.06662639566992819,-0.21965434038528123,-0.5900767710455602,0.35006813337322323,-0.26230960469348674,-0.1124218588990037,-0.6427838302593344,-0.45621713467054964,-0.05070591868180511,-0.3744003627906369,0.08078689782285706,-0.2899632703353868,-0.10729171888279201,-0.40141883103807696,-0.22819564312612733,0.23652981299718884,-0.2204305863129184,-0.26762709993992967,-0.37603056330847884,-0.32213639378677583,-0.25952897057512636,0.2744270636835096,-0.2644066383414196,1.0,-0.05568834286326727,0.06694579605173587,-0.24161974224395277,-0.2307597390974895,-0.11651803755502388,0.12592242630706688,-0.08962999882444178,-0.37253012974084104,0.41085475184200687,-0.09310014941412918,0.40315565040663953,-0.06051572037772356,-0.30161413710388485,0.1803928699724513,0.02167349951465207,-0.7602519806899659,0.03574333575021228,-0.36035208236207555,-0.46497728719494774,-0.2958843285025184,0.05605554641693316,-0.0024223121489731266,0.15496832984959938,0.17089505763627152,0.05118423585758909,-0.06902972966824154,0.2449178200570735,-0.08286365556893105,0.2001977268921531,-0.5385988846062514,-0.32988891358985595,0.17177902262725336,-0.6137803986645837,-0.6258179849880033,0.2204426901511778,-0.6701955457213045,0.004331071683741254,0.0670301446640593,-0.07418232230298431,-0.20273036895009258,0.5043911399354395,0.06767176665756043,-0.06766663641951803,0.0243850174937503,0.32260881972508926,0.3696945082614005,0.3022742333202034,0.02179701337104734,-0.19005200899255614,0.10924750752958236,0.49612487552099216,-0.2718832641011298,-0.5577170136522667,-0.10756307901645647,0.07732260155835165,-0.17589103619136873,-0.2997402972759594,-0.23289062246150333,-0.21406077778894964,0.26023005125523835,-0.22316960007892298,-0.0975594523005771,-0.38317934476114485,0.05879426291820141,-0.550841911021481,-0.2744602882845323,0.13119488252166198,-0.49423837844290414,-0.0276017312653683,-0.18537506076926338,0.5576272046232328,-0.04075595134492958,0.13517967573795098,0.3750445132965539,0.29698296559252385,0.022775689038681636,-0.14624513292435254,0.28201010742851546
Frontal_Sup_2_L,-0.002075508856847424,0.040466586640426724,0.006818121606979856,0.052557376097837366,0.23823507822756998,0.22322871460474705,-0.025482556052590297,0.027286299055136673,0.1009405126226323,0.16046098054820912,0.37780679077093327,0.20629872365876947,-0.023886071131734146,0.25823054569070625,0.0491508759061437,-0.02063451501688086,0.17450531514628556,-0.0369273696609399,-0.04506027681234922,0.03152674898762959,0.1791184113862053,0.10257004341391851,0.26206456066902817,-0.1916470051220537,-0.42536788880684046,-0.22231013736841304,-0.05568834286326727,1.0,0.20682845916837206,0.08088524454734519,0.17594543699736026,0.05362287408082204,0.16325273642615093,-0.280435118684352,-0.039186139201309866,-0.0826217570853213,0.000892805395406631,-0.18492986695434915,0.21318488102552707,0.05765118452045604,0.08279144753218669,-0.17851327192034122,0.1236820684296762,0.13591461518264705,-0.045922740991479936,0.599234671297023,0.6587344779710862,0.2424479646557561,-0.022955878271242604,0.15503540101454277,-0.13661944676698817,0.1450350441911412,-0.13461088820551867,0.07272901077171909,0.12685626248240936,0.003346779197346033,0.18306467132055604,0.16513766010075306,-0.058162635074168155,0.001141360968976392,-0.07336623876512803,0.4270211530866435,0.214777075531078,-0.2406612174754564,-0.1376150418626158,-0.15480569231421212,-0.17510354158466407,0.09218211337996075,-0.009611150686778024,0.13698092814690985,0.018094609624381978,-0.4380234794867808,-0.28150260449833114,-0.26768605756591146,-0.2851906896483134,0.0024420891546956536,0.030854807231613643,0.08016791796232897,0.23233724244724613,0.22064721538012183,-0.10187317398013643,0.22954001922117243,0.13293795268346087,-0.35637295618229126,-0.18760808708954851,-0.014970736959147983,0.1568553531726792,-0.11091929876082536,0.3954548249524834,-0.10106307769094304,-0.03144636010368874,0.46742327490019814,0.07038241770651466,-0.1193179656542701,0.2926484441977691,-0.007884406199180544,-0.08487265455893404,-0.43264893171073915,-0.29980608044939877,0.05093969653750997,0.11528986273786597,-0.41822867500423905,-0.5219123318490908,-0.09097033627216816,-0.32799280098454237
Thal_PuM_L,-0.5730050681117204,-0.3463712295125308,-0.18201472442276978,-0.6022610323190377,-0.17616452180953338,0.162253322810443,0.23290955104969033,0.1137118212906111,-0.5132284479064726,-0.0028905077985051193,-0.30647152979670594,0.66043531310194,-0.10986637353842574,0.6999004865207211,0.24625544755134646,0.26201766010173155,-0.2071581843588469,0.3286658019497514,0.5676411611178818,-0.040060811698822335,-0.04416962871218188,0.19532693877244015,-0.35729590825189445,-0.3655640883765548,0.4321240536491119,-0.48247800079982966,0.06694579605173587,0.20682845916837206,1.0,0.16631454184019667,-0.10216648767509587,0.5194311272932255,0.8307854948869987,0.45268927945494114,0.194501508134885,0.09023541231814468,0.1602771031297609,0.5658065060207644,0.6336466199858151,0.3366342998494902,0.4974484188315329,0.2722881390487173,-0.24076440447922864,0.5255827104631041,0.13485216031064387,0.07736884217153302,0.1763235894260279,0.15539775591413943,0.654008000416958,-0.11549039052744366,0.682268672203489,0.0883537407276715,-0.6335871696996636,0.6990826574649455,0.32053502120383665,0.3886374511538062,-0.4071879028212399,-0.27071261404407115,0.4086582359412786,-0.07939349164638561,-0.16514415226919155,0.36823491530419783,-0.1868067889073061,0.21082267715076944,0.23752423667231096,0.20400601869508583,-0.026480816838323852,0.15190722190244288,0.1265692429574667,0.42033832829980033,0.857686545795509,0.45793604199034327,0.49450184508826334,0.35561950554085614,0.1844821508810155,-0.25151007507606027,0.6725709335331578,0.5683263365812905,0.3701838751701569,-0.2695572323176861,-0.353397675358629,0.44334304662278695,-0.4495456650495277,-0.02415584224868547,-0.2517191901359869,-0.26765814990090053,-0.5034364405116422,-0.5480834004316858,-0.39773216429432195,-0.3982149152138863,0.5146034306268942,-0.0796841398744003,0.17679685536846595,0.4961545784288931,-0.09302865308665136,-0.2722433653951862,0.5721966168119326,0.22807580922972764,0.5367509563558901,0.7700559159199726,0.5209557238691639,0.47735892252056594,0.3122345545938862,-0.6222806050983978,0.5325611171950619
Vermis_4_5,-0.19201111850458702,0.3116868221897159,0.48288015881189505,-0.05455416067026875,0.2533956936280763,0.4772842463998464,0.1503443347224901,0.5631258181653234,0.20710503069339756,0.5075734294082705,0.4527294033201626,0.1964053189771667,0.19525332501388823,0.09314464026928679,0.7093917768233925,0.3633828047539213,0.6042028393022516,0.3630517225079771,0.14162819109239236,0.18947680998636673,0.13042730985748913,0.29679561825286627,0.026440238645734984,0.43978831732699847,0.10322603224051623,0.044052006282499945,-0.24161974224395277,0.08088524454734519,0.16631454184019667,1.0,0.4930756712375611,0.31206673814826047,-0.11242168083005011,0.4908412517905356,0.26885013460119167,-0.24718315310566855,0.1786298654151491,-0.22521201445156783,0.15350771312508732,0.5874034725314737,0.23002077409987573,0.1041021441802221,0.49306068471064207,-0.03238339635246369,0.40238284492837867,0.376261871163352,0.23059636561687738,-0.08141875303424935,0.17264899273074066,-0.13862943947019996,-0.00017365708149953617,0.17923800987236674,-0.053223298470676805,0.30523403432807333,0.3567630424883113,0.20292030332146627,0.3899724390986599,0.36710037881537044,0.35362977276968516,0.41700589269010924,0.3526107579320432,0.046588135095554414,0.38250732666258047,0.21010467081006307,0.4119619647631392,0.5742906316838876,0.47001718125855774,-0.031872943757433284,0.6177709027766719,0.19889682980334594,0.1721775373968067,-0.21548340428858836,-0.14237840151557193,0.05710150819974256,0.47917825823027604,0.29637458569158964,0.45128243627779424,-0.11765014835693002,0.24852175562190137,0.1980649718203684,-0.016395238820329287,0.48077651876791655,-0.03254245384823704,0.5083717509062949,0.42119785359314654,0.1417644669944164,-0.1632546090400426,0.07512784258552174,0.1359259952577668,0.18716635314383012,0.05076724126720491,0.4499935674431021,0.5599044823851553,-0.12739130443960792,0.35465734770598467,0.14225173743014854,0.49436619414662397,-0.21118904647170722,0.15541697084586206,-0.05815188562159275,0.010395401246704948,-0.17953933544388684,0.20098958411743392,-0.05156038973902749,0.08760991011547838
Cerebellum_6_L,-0.184771307695186,0.43558019932410735,0.7854156136516952,0.1459107138451617,0.4579859315402548,0.25618855035077914,0.18226537672688695,0.4885962910186879,0.20251414490378794,0.2910788856136482,0.446022857011933,-0.2865151066618529,-0.11868373846471338,-0.1656549850953477,0.2798075690432648,0.006168883029088374,0.8458710409935133,0.046194649842905694,0.0021188643813525522,-0.1928464326171655,0.667685096684693,-0.12729560976938395,0.6141243179514283,0.06606611342820908,-0.2547080479649931,0.29329062813769274,-0.2307597390974895,0.17594543699736026,-0.10216648767509587,0.4930756712375611,1.0,-0.03070444749223603,-0.1949109668924316,0.1791302575312734,-0.10358272050406846,-0.09361550704959816,0.10929212805847377,-0.37377586821304504,-0.006282273995385839,0.29614413443406074,-0.24810255560931738,-0.26848623635729835,0.5217572250920085,-0.01996013988386355,-0.06798747278218646,0.34120387378072625,0.26204189080194346,0.35542841001756287,-0.3087627772589184,0.19622860570447964,-0.043176220162035726,0.11020032491658134,0.11771032762440764,-0.10203338228654633,-0.11215544606831021,-0.009131822664856678,0.6896282212090734,0.1413695568397799,-0.052830289534181146,0.46726432791694217,0.3441689692188438,-0.07955901358636082,0.5285273270858335,-0.061715972521618374,0.22380645576367278,0.31443802758003914,0.6680878364547256,-0.1896227534816261,0.2729560726195759,-0.0753167076153458,0.012964920544626854,-0.3717829937117915,-0.37006444618925244,-0.24279928164295883,0.07911943389674139,0.7409672171588579,0.05890865974732114,-0.19621534011473507,-0.025424988882636265,0.6480135056431672,-0.1987848386103228,0.15196982346690158,0.41485152161158473,0.495308219784507,0.04162493402987304,0.5066435973833511,-0.026644341637853827,0.017704888527087164,0.304967539382653,-0.08231582339046684,-0.3155480424733929,0.41413594333909787,0.25169951110844735,-0.24763382887095378,0.16579654914271072,0.0776920940821022,0.20093815940701584,-0.2973027473887296,-0.11587503993632277,-0.09010705826220917,-0.1621837375893138,-0.2904762208560161,-0.15350833652103882,0.18917282465226373,-0.08004694602829175
SN_pr_L,-0.17281828470762564,-0.06795383491823463,0.009798216018332414,-0.6753462788490656,-0.2635087871985008,0.352321733547995,-0.16437053743924518,0.06206066530321511,0.07118922716738785,0.38671139337433846,0.11743413645770684,0.49700396993754825,0.05721511022838961,0.5824843582878492,0.4238588173911353,0.5478272779068409,-0.07464583853158048,0.47606311278415686,0.1583052937934157,0.08755343209418259,-0.08875608849325764,0.5798441232968928,-0.3933084814729802,0.15951234251611135,0.40146019529720717,-0.12724810183747215,-0.11651803755502388,0.05362287408082204,0.5194311272932255,0.31206673814826047,-0.03070444749223603,1.0,0.2880363629893088,0.5296949980341041,0.36561289219343923,-0.1079969267806727,-0.11495536107722637,0.020370083012995897,0.2974086230040839,0.5319675682496441,0.39119599503132685,0.5271634256678362,0.06501909456812309,0.38196427884717865,0.37274658877156686,0.30486793994037525,0.020613539666450235,-0.07840675332146596,0.7084560402392833,-0.4071308255762059,0.20908912958016287,0.1185396671533291,-0.22189169843236897,0.5734411119258107,0.2424147014870229,0.3698856809591123,-0.16608637237276733,0.1277102780334004,0.4180738532970405,-0.027350722368481305,-0.06373955826536729,0.438910925653648,-0.08991819956522772,0.3322511503024879,0.24804030855731704,0.45628907601852603,0.1315156330020484,-0.08682056415018774,0.08884619186885853,0.3724425991790886,0.5192505572444968,0.1746675468324633,0.1250491342789723,0.08798915124836787,0.4972020046407276,-0.3137998508511797,0.5777282762111327,0.043798105142863766,0.39832946890790366,-0.2845260600155604,-0.06472557484826696,0.4211363940566561,-0.3669190044818251,0.1881674730905985,0.1261689553259393,-0.34010775278178274,-0.22248375739494544,-0.10139200668259508,-0.09161323454086669,0.07811995698766107,0.3068845144334087,0.30174717364751524,0.5990505349937536,0.5985477575228213,0.12130508421329661,-0.11079048133850677,0.5045296248098752,-0.05905869218282666,0.5526962442433048,0.3931143359130344,0.2837148976194039,0.19938298242171693,0.4909130005492051,-0.36026822685930426,0.4494436051785065
Thal_LP_L,-0.5655960328071135,-0.41314973323046683,-0.3497791798177781,-0.42233446112405604,-0.0628009784993987,0.04505212297225894,0.22578941314968703,-0.13623693888601543,-0.684463199796355,-0.23484045829542863,-0.5031886358381433,0.4632854411403516,-0.17510803983281947,0.5912087139161342,-0.056745968221775446,0.17948184686963792,-0.2993919250740367,0.18444333576846397,0.6104510449922717,-0.12378337802516369,0.047344307950289835,0.09999427971257704,-0.1507566655899825,-0.5232980633766587,0.31609869169768945,-0.4760209418154785,0.12592242630706688,0.16325273642615093,0.8307854948869987,-0.11242168083005011,-0.1949109668924316,0.2880363629893088,1.0,0.20320557382102097,-0.09322578232593488,0.22697368039210244,0.20857973328586632,0.7571117976675408,0.7281013102824515,0.021823657905522407,0.30174986980782476,0.31517649725214975,-0.37086827694913954,0.531639656277137,0.024915405669565464,-0.012006395399163644,0.0650144328628229,0.3615088168782554,0.5804165126112892,0.056712252573952834,0.648243096795975,0.06069418386803991,-0.5573094546264996,0.4616935912708374,0.007092544508940396,0.14447104148544435,-0.40760152062836813,-0.46997119097327,0.1889120650322423,-0.25901755777905927,-0.3265931573532343,0.3131174509116449,-0.2245221250784336,0.22307036094466196,0.010745577255224447,-0.03799494220415533,-0.21708561958866943,0.25142627563950914,-0.06352516331101431,0.2088073008145892,0.6716483339685514,0.5149623742120443,0.6444691598353129,0.393436209032924,-0.12658142768325387,-0.22991311516723695,0.4134289719645641,0.645437538184594,0.41024225932512043,-0.23654727342935605,-0.2987950815126981,0.24325230583254465,-0.19496861487782344,-0.2119815646642182,-0.3825719982132671,-0.10097090267311551,-0.5313722029975054,-0.642629394069312,-0.5568251657528507,-0.5306285318309982,0.32266500752874583,-0.25759021354783435,-0.030432094382920105,0.4242329709729997,-0.250819451740555,-0.32541849928181854,0.46114539018757994,0.28336845081113443,0.49509885337505427,0.7606848286023203,0.35861496734644516,0.5071208035103362,0.21802724667955786,-0.37826239210680274,0.3728568221687141
Thal_VL_R,-0.4036743995239539,0.05884423878987411,0.23418136214797544,-0.5383721506473492,-0.17540980118147098,0.17380756172326078,0.12784704560823318,0.39640063872097936,-0.07228524834247059,0.19600652347366748,-0.12756721237364027,0.22326769006482058,-0.127848447525125,0.2789482512653576,0.5848415012674757,0.5754299503134118,0.1303762650370103,0.3328265193129787,0.3251118620979694,-0.15868922260797397,-0.008412345716690013,0.23351981536892177,-0.3263725627207748,0.14450315226931015,0.726536473512448,-0.00718862190683088,-0.08962999882444178,-0.280435118684352,0.45268927945494114,0.4908412517905356,0.1791302575312734,0.5296949980341041,0.20320557382102097,1.0,0.2349345206802894,-0.06898076548699666,0.022878785199066255,0.16949526772170845,0.16937828596778204,0.6621840530043301,0.2095566752988314,0.39056252436125777,0.09287177074860303,0.19856129668073266,0.26913922876409185,-0.048212835693723206,-0.20602752076969683,-0.10676963654910858,0.5093237750038868,-0.2688637185426122,0.4657842689091393,0.03249002348562081,-0.19099800066943176,0.6022713288450039,0.17485078036902482,0.31953497783601065,-0.08002923104669611,-0.1033206559703755,0.36145118820943317,0.17683591616773497,0.10998663442643813,0.07180580216936991,-0.12300803314180599,0.4323936731761524,0.5743577347052264,0.7003244951729415,0.46162978215333045,-0.06589055667448197,0.2735950276078214,0.1183112334623539,0.6814753706969946,0.44289350329751304,0.36368245324024046,0.29269359874205136,0.7311110311891149,0.04216538911429077,0.7780744951464756,0.05734126610826821,0.1725033981205866,-0.2077864756679498,-0.1797464684744646,0.4419647959809409,-0.2833199782963892,0.6725629599805492,0.12727369550746992,-0.1092336940540632,-0.3904541903444344,-0.1710270190818595,-0.30993805257458024,-0.025429391023419037,0.2518610461128188,0.041383191995460256,0.5619260616864836,0.4212504492276206,-0.1665801667566635,-0.18283939046355488,0.7558868325116483,0.2833274798397873,0.6661702261738794,0.4125595245348048,0.31348856188803875,0.49413923237849633,0.7171948382024226,-0.2830940110992517,0.6547407909039493
OFClat_R,-0.10836572190514394,0.01952512941312663,0.11868446484340066,-0.3613919725348555,-0.40853241529869083,0.2788081999871126,-0.2505560459094435,0.09087558640899265,0.026135359032574454,0.5928066915242377,0.28472620704815044,0.257720460577596,0.3960504401542815,0.37319870856735976,0.3170301319348589,0.08157502025723856,-0.04190974741467866,0.18201777210502282,-0.16767229754438892,0.4266349107885682,-0.23222369894557118,0.46475002227035833,-0.42475338488698866,0.3175287788044402,0.06159262841015849,-0.05693240556358139,-0.37253012974084104,-0.039186139201309866,0.194501508134885,0.26885013460119167,-0.10358272050406846,0.36561289219343923,-0.09322578232593488,0.2349345206802894,1.0,-0.29690193393252096,-0.08482505504348072,-0.29127326811816845,0.06595728653878236,0.43044057436726074,0.17608595763970863,0.20385652254686673,0.2771255269653136,0.1430018814940517,0.3833286818333365,0.2323001983684017,0.26678298364623143,-0.447749179719621,0.19989494983946005,-0.3501306615010465,-0.07802449164186802,0.027364745768383592,-0.2159067355138915,0.1784170481773758,0.22534298265925023,0.2981927948237088,0.02127650034944397,0.461430563213273,0.17187899498341244,0.36751911032376616,0.31267703011515,0.1614538408767758,0.18350615796840372,-0.015525119576632527,0.13397783440073288,0.08001498166210655,0.12217280930349772,-0.17459742635901726,-0.015667640600785442,0.5075870787929146,0.17875967629781994,-0.12693959990828327,-0.2605494165674495,-0.059794084096660885,0.3403883509900238,-0.16730037014047916,0.18051529738411656,-0.0766240576122809,-0.02380892220348437,-0.06190166892607901,0.11246532660020085,0.17551715984370966,-0.5006297651572363,0.2324851791403377,0.3059569546808328,-0.2287488830652773,-0.2674701227985889,0.10731530244684541,-0.04016756859739092,0.29127946748918176,0.45637817380149187,0.32371230194716416,0.14676324481212932,0.281017185125844,0.4684564919310267,0.2046031674481299,0.15935936852895416,-0.27813085339197824,0.1535978939899917,0.026136830610386894,0.028662980406591328,-0.15400151299656573,0.2897004450233766,-0.34904167811814074,0.21660915863414545
LC_L,-0.07301723267346857,-0.37528851859519713,-0.18975814051093753,0.01348584073084504,-0.1732513409097446,-0.3692006526885149,0.5050786296640781,-0.23169923579597215,-0.277635378181042,-0.5338927441224172,-0.4665521814356256,-0.0497744528499916,-0.4297861741955495,0.001132647693682132,-0.27869829608164504,-0.2092126571960862,-0.26580661652218257,-0.03060845619295283,0.135705856372628,-0.3291312991550935,-0.17997166445082832,-0.3489116947214597,-0.042591342067070305,-0.3412267097973921,0.19397243825312233,-0.34632455523791417,0.41085475184200687,-0.0826217570853213,0.09023541231814468,-0.24718315310566855,-0.09361550704959816,-0.1079969267806727,0.22697368039210244,-0.06898076548699666,-0.29690193393252096,1.0,-0.012269913610743172,0.37099119408396025,0.04225268301080381,-0.3707582423456597,0.17741115966802612,0.07089359804331954,-0.43988603328439907,-0.1284796467268909,-0.04180003913950877,-0.4448411406350416,-0.22561693556733267,0.1987874559265426,0.02116721199784456,0.006579228961552714,0.20219181927674584,-0.020380390342359233,-0.1396006975130143,0.13542371680802845,-0.08161089742578864,0.056825176605142844,-0.24271363124536321,-0.40181099520146446,0.1323376341373956,-0.1981087727067175,-0.3321532951186606,-0.15646730920962776,-0.2611362326189743,-0.07720655321865123,-0.012991493501561657,-0.07655946365504986,-0.02391425641236408,0.5177516037732683,0.08496109685239198,-0.22519288392359735,0.09725216715001749,0.24919606861696042,0.3053590308650583,0.4036801969945744,-0.004935258156905687,-0.12740666940665396,-0.02316863319514774,0.3025388673513505,-0.21244938591490917,-0.14731771196919305,-0.33504962764386015,-0.08306435434532077,-0.0757782280627479,-0.12352265751349994,-0.3153577730844234,0.14220334446431454,0.08937713575636881,-0.2898059711994894,-0.2683525762072083,-0.4642597972012479,-0.01455716084935968,-0.5133829581411924,-0.32293190452015996,-0.04224117200923502,-0.4620577099369372,-0.2655947686676871,-0.10577046628927518,0.4732555789828718,0.006717485760097476,0.1495878066711533,0.2836205612139263,0.2791202985688212,0.035609486046394204,-0.13768483595527226,0.1844743272786238
Rolandic_Oper_L,-0.23817022206441796,-0.046510952705316695,0.015290078825696447,0.16005808811949004,0.27115577237523397,0.2822313158270396,0.09000048338926303,0.14487746244415176,-0.23018336306945925,0.07472088452813545,0.018843352869250228,0.14899602944504184,0.40045357347734867,0.04663248553549047,0.10800526962013497,-0.2601897402371841,0.16714235211075035,0.1881722901022355,0.4773256442897677,0.3134496834059862,0.17735973624172646,0.1453661425834492,0.11073612908053372,0.1390237395316701,-0.17473830621652228,0.026377231954625355,-0.09310014941412918,0.000892805395406631,0.1602771031297609,0.1786298654151491,0.10929212805847377,-0.11495536107722637,0.20857973328586632,0.022878785199066255,-0.08482505504348072,-0.012269913610743172,1.0,0.30278804706861245,0.35687851050445174,0.07895427523457028,-0.005183386164782983,0.02096976002495812,0.11479690645312954,0.28795374720865424,0.14257196652420642,-0.03792293981963845,0.2745514033334369,0.029414441754851577,-0.029045190033328172,0.4031400457294087,0.1646947108664261,-0.0031190228547583027,-0.22408127544986328,-0.09565775090444109,-0.003993060895989251,-0.00863363799182689,0.17842944773897168,0.1680207151574661,0.054588218885275076,0.17881477513274666,0.22581634533125058,-0.2795228107436228,0.1451701333555037,0.07140987943753922,0.19918748113217363,0.10176467529799388,0.05964952972068964,-0.09980499082203985,0.04317296978473609,0.03058906178007327,0.09161966974065053,-0.13862162132350261,0.08207378259986171,0.15282680129042556,-0.1117399040067817,0.280198964317317,0.05802294981526069,0.10043857917042723,0.25603357919896796,0.11907752576741262,0.09077464870798532,0.2706725061523398,0.018013113585030723,-0.03337246035978974,0.1733875938675724,-0.0008177384684239584,-0.26482847354259753,-0.1352255093542007,-0.16544136125404532,-0.011374053176569168,0.1440361160662984,-0.1289327280961995,-0.05806174692593734,-0.17264791319681236,0.28575832248110283,0.4767435977575355,0.2941778817296836,-0.1007371939167591,0.07658339818523856,0.13617066157566876,-0.020353740123380305,-0.09581552786512187,-0.1819782325836869,0.05565808836647684,-0.04196810613111685
Caudate_L,-0.41357921862593683,-0.45453075988016756,-0.4908844041134658,-0.20642629856587671,-0.1326160444344928,-0.3260452421987009,0.4012597592032946,-0.191157546042296,-0.7036671602004194,-0.5708935974976326,-0.7723288711417269,0.3038562264323953,-0.15708846118626335,0.25187158615104255,-0.2072808319306149,0.0023581031982390713,-0.43830294518821944,0.007160062789770515,0.6973636300857551,-0.10751134828565691,-0.13726472514919305,-0.13579722556741322,-0.30091078596613297,-0.3885559105829591,0.5105797176307583,-0.35566187385842013,0.40315565040663953,-0.18492986695434915,0.5658065060207644,-0.22521201445156783,-0.37377586821304504,0.020370083012995897,0.7571117976675408,0.16949526772170845,-0.29127326811816845,0.37099119408396025,0.30278804706861245,1.0,0.41772773012889863,-0.21273423209123732,0.2953835421564315,0.290019905361887,-0.62364570252396,0.3185712997331474,-0.09542936125010024,-0.5114327156629046,-0.25563385575266645,0.20726422932796348,0.43390201238940873,0.17589770963377832,0.6768261967564084,-0.011662156321875125,-0.3511681870422504,0.34045893401719357,-0.018837834310337226,0.12379814080347377,-0.5731917110094452,-0.5524630787889702,0.23661321251717718,-0.40390786476694435,-0.4275624346980719,0.035437926723698006,-0.4792593856332157,0.2234691949965279,0.14804477815496223,-0.0462226141513329,-0.2011443681077553,0.36047761104254106,0.020688619498677136,0.0305528956653432,0.48396956834504407,0.7081253050899341,0.8158663748808506,0.591837633960349,-0.011735598226442533,-0.19366640386533943,0.27744670886379874,0.7368134544894156,0.14510952404198726,-0.43661092182069083,-0.11308114046945071,0.17477706250569996,-0.21115080587729657,-0.15774426158705565,-0.24666902284042425,-0.0949292331352282,-0.41949465334395925,-0.5182652240045992,-0.7039591982798618,-0.515460621881907,0.25784119899834,-0.703387480556109,-0.2836211393230365,0.29216473792970105,-0.4539416829489833,-0.21188155443883547,0.32566368352722963,0.6496330343762697,0.4923972431171601,0.612441021375717,0.3503716221494651,0.6888430792185513,0.31614874816187394,-0.20798810805921658,0.4445345087012079
