,Cingulate_Post_R,LC_R,Vermis_8,Angular_R,Caudate_L,Lingual_L,Temporal_Mid_L,Parietal_Sup_R,Thal_VPL_R,Occipital_Inf_L,Cerebellum_Crus2_L,ParaHippocampal_R,Putamen_R,Raphe_D,OFCant_R,Occipital_Inf_R,Temporal_Pole_Mid_L,Cuneus_R,Hippocampus_R,Frontal_Inf_Orb_2_L,Thal_PuL_L,Thal_PuL_R,Cerebellum_3_R,ACC_pre_L,Paracentral_Lobule_L,OFClat_R,VTA_L,Frontal_Inf_Oper_R,Vermis_10,Rectus_L,Frontal_Inf_Tri_L,Fusiform_R,Frontal_Sup_Medial_L,Occipital_Sup_R,OFCmed_L,SN_pr_L,Insula_L,Temporal_Inf_R,Cingulate_Post_L,Vermis_6,Parietal_Inf_R,Putamen_L,Cerebellum_Crus1_L,Parietal_Inf_L,Temporal_Pole_Sup_L,Temporal_Sup_R,Postcentral_L,Temporal_Pole_Sup_R,Insula_R,Thal_LP_L,Thal_Re_R,Thal_IL_L,Thal_PuA_R,Caudate_R,Frontal_Inf_Tri_R,Lingual_R,Thal_MGN_R,Cingulate_Mid_L,Pallidum_L,Cerebellum_8_L,Vermis_1_2,SN_pc_L,Thal_MDl_R,LC_L,Thal_PuI_L,Thal_MDm_R,Vermis_7,Cingulate_Mid_R,Cerebellum_4_5_L,Thal_Re_L,Thal_MGN_L,Amygdala_R,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Amygdala_L,SN_pr_R,Vermis_9,Thal_MDl_L,Rectus_R,SupraMarginal_R,Heschl_R,ACC_sup_L,Thal_VL_L,Thal_LGN_L,Vermis_3,Thal_MDm_L,OFCant_L,Parietal_Sup_L,Cerebellum_9_L,Thal_VPL_L,Frontal_Sup_Medial_R,ACC_sup_R,Calcarine_R,Rolandic_Oper_R,Pallidum_R,ACC_sub_R,OFCpost_L,Calcarine_L,Thal_LP_R,Thal_PuA_L,Thal_AV_L,Supp_Motor_Area_R,OFCpost_R,Vermis_4_5,Temporal_Inf_L,Thal_VA_L,Cerebellum_3_L,Precentral_L,Postcentral_R,Olfactory_L,Cerebellum_6_R,Frontal_Inf_Orb_2_R,Precuneus_L,Cerebellum_7b_L,Frontal_Med_Orb_R,Occipital_Mid_R,ACC_sub_L,Precentral_R,Cerebellum_8_R,Cuneus_L,Frontal_Med_Orb_L,Occipital_Sup_L,Red_N_L,Supp_Motor_Area_L,OFCmed_R
Thal_PuL_L,0.19704863741695994,0.08281212698686324,-0.0019429767317788243,-0.42943212322274543,0.41772773012889863,-0.020802053225750218,0.18663185290950773,-0.24608247853207935,0.34142125864009815,-0.11507592456939657,-0.05132535725920855,0.2773932916890038,0.49238355532910183,-0.2770186213397908,0.16609830514524296,-0.23738671603254402,0.09167619525268213,-0.3210638244114696,0.19143424622521887,0.2660821716774256,1.0,0.3208743537044406,0.0016982861902016437,0.2962666738572459,-0.06699427898220217,0.06595728653878236,0.1940842864852282,0.24573988876568323,-0.06051572037772356,0.20123817666561375,0.43470211519624086,-0.10411281877941322,0.25100888354105927,-0.4984517242705223,0.08832952097883062,0.2974086230040839,0.5109132964529459,-0.10912625625842111,0.14349562271569286,0.051825903424537904,-0.43251776320613544,0.0800874639879092,-0.01672694634737923,0.03346336295014107,0.25294773434627393,-0.07744047563042145,0.13112145797272207,0.06376166591802808,0.289836349082409,0.7281013102824515,0.0389063966194255,0.28264837681155336,0.42264068936725196,0.05950234792274957,0.13302927468424733,-0.0011473747744106205,0.1528204439004734,0.32446509981205635,-0.2689864496111833,-0.03432497253285805,0.024937517835371435,0.007977625531027658,0.1491033505216554,0.04225268301080381,0.5586479610936936,0.2064848413268643,-0.0676833631036417,-0.2452958907026299,0.20634516644511863,0.10493080559113284,0.1436768753278323,-0.04333493168942257,-0.04132427064587983,0.08876969760977091,-0.07109334423156789,0.22513468615142776,-0.02226858439640148,0.335277812412764,0.2316483783254156,-0.4638578410357277,-0.14107590258983513,0.18335320192188978,0.5309771482979057,0.2081416686641483,0.02636295182475037,0.4595971335847681,-0.018998433755179376,-0.1872149811811022,-0.0025590999976871664,0.5992513890979679,0.05679693914108058,-0.06546728830934725,-0.14010440571983496,0.012097647495603934,0.101336196922848,0.04755341437827669,0.04312092200110416,-0.0692834948850808,0.35744481509223497,0.4449674682574724,0.08212780144738564,-0.08809184128998913,0.28789590641657026,0.15350771312508732,0.20396094761024963,0.6418689699383775,0.09381954407171028,0.13059466149314009,-0.4376960746772124,0.20441628996065114,-0.17310175711103296,0.12354532700677433,-0.17641763171381822,0.06175564634696164,0.16314592446739176,-0.48677132112699456,0.09820372330442764,-0.3201789191489171,-0.025471762954239936,-0.3838165908947618,0.0644258130481277,-0.31111667401965315,0.17361621344966724,-0.030300204283198,-0.05714850465678849
Thal_PuL_R,0.41935215479535304,0.3424994661348475,-0.2340486750895372,-0.42596593719914877,0.34045893401719357,-0.3261526051496487,-0.2771421285415738,-0.34861560891782156,0.7558643802248576,-0.5182568190911075,-0.36924652776700345,0.4642594398841256,0.36794193256873187,-0.5579659992392855,0.3464054815596617,-0.2225014628972457,0.06569662057761623,-0.5770645832485363,0.5973503671888549,0.2910466873334392,0.3208743537044406,1.0,0.3027937886288724,0.47340367938441263,-0.26586575286550745,0.1784170481773758,0.25670941979932776,0.4772263720124229,0.2449178200570735,0.5205261958176073,0.18277701898679335,0.20401751026169776,0.010840344902492062,-0.5195230732750218,0.043742962228152674,0.5734411119258107,0.4379102291606375,0.21958374901820196,0.1342283092426861,0.031293918639820256,-0.43178170776205754,0.3034904159062948,-0.48065844633886995,-0.24893094797205592,0.017093209265096578,0.5774466926519239,-0.22985005771155045,0.4551040248744565,0.5560471924483439,0.4616935912708374,0.34363906108251707,0.47409870731713577,0.651626978928772,0.6730482552273653,0.38829842817578947,-0.2101538992457525,0.600750531441827,0.0856344748098471,-0.11257857969502613,-0.33587145533573654,0.3755984255625228,0.33085869135452195,0.2835747724474103,0.13542371680802845,0.5476114160467861,0.3245120210405977,-0.3433962590312532,0.17831582288322964,0.2097946604591907,0.03182600196154878,0.11842017625002992,0.36994158309170255,0.057765306597404184,0.44206687388573457,-0.05867589020384915,0.24331839096013005,-0.14734765509327302,0.3592816147774446,0.29550104991110443,-0.2502866331927527,-0.3126224569020953,0.15722045593363765,0.48236691722266695,0.21648578009152963,0.09133859600531288,0.41462810801396616,0.12143834315494637,-0.3664636382249401,-0.28020796116374924,0.37213781602337537,-0.03841669919873426,0.34363806928696033,-0.21659086323778057,0.4691933320116186,-0.3718993572002546,0.4708048782158413,0.17774235980876063,-0.08718414735612605,0.4748306839971829,0.4557799592278523,-0.076423293526375,-0.27361533670380295,0.11735761507040154,0.30523403432807333,-0.12353843698517679,0.47736797563305833,-0.38840054830065085,-0.2547148856897815,-0.25876253862911164,0.30732365180937943,-0.05359335415732891,-0.028130656683139445,-0.2079034213018642,-0.28624808414456004,0.39788713494786987,-0.485275143994887,0.4491441004344765,-0.3046318560454932,-0.18441093212866486,-0.5017510176510768,-0.09413307188196063,-0.6242920591536821,0.5990135081323346,-0.22535750071348937,-0.19666710335855697
Cerebellum_3_R,0.4666384626359327,0.2566867894832516,-0.013217709140684175,-0.02472232239316555,0.020688619498677136,0.012926508937952347,-0.09733441820225941,-0.06856903749791182,0.3073397903662391,-0.10493542459942638,0.0018512703085505578,0.10865885530173351,0.03219048296317083,0.08665181111486048,0.09354569769323753,0.018901526724209534,0.36117314863570754,-0.10063844538573968,0.06260765246237225,-0.1029101366467422,0.0016982861902016437,0.3027937886288724,1.0,-0.00805939453673407,0.023442091402487923,-0.015667640600785442,0.41936864194174694,0.200515385714901,0.06767176665756043,0.2139265258622594,-0.05689029496154813,0.2847408996058238,-0.04723650120168244,-0.03382929352448738,-0.17012255312145824,0.08884619186885853,-0.05059994746063996,0.3157126308602312,0.5435112908734857,0.4353684748120368,-0.15884446311974293,-0.1546176077543723,-0.08272427790165812,0.015265136248201633,-0.1846119409066386,0.3683933899491925,0.02714977450816141,0.17422217873922868,-0.08140989391414845,-0.06352516331101431,0.41618878665954107,0.29289633790759484,0.05099915830220801,0.20744724907095044,0.18651826799490817,0.2653837970971997,0.2718191965563702,0.23986514866380848,0.04818554953719397,0.1301047137577606,0.4909547517731906,0.6513018582621655,0.3649710099972082,0.08496109685239198,-0.16873606136342012,0.09065718875777226,-0.008530450429153093,0.4395923230355018,0.5165980197319506,0.028995297000736508,-0.0861750911266524,0.16823423400880277,-0.03001436379140742,0.2640260153619199,-0.06365710546942918,-0.15789513496814964,0.19041456192357242,-0.019098654359741674,0.22449043569643595,0.001640085705480372,-0.1440505227377698,0.011656736150676531,0.24487671554449192,-0.05810673991288945,0.4408784216522067,0.18620526608791937,-0.06324933423424177,-0.09218487557760043,0.1483934401476359,-0.008360313219528867,0.0182490940758859,0.19357299163085445,0.3710540272683532,0.4412830036097523,-0.2772844996920484,0.05901841362990945,-0.0764071558068875,0.4987924418265823,0.14649104675513616,-0.08211093234286193,-0.05742174266502846,0.04455729466509288,-0.08612242747412842,0.6177709027766719,-0.10661336101054557,0.09777220604917669,0.2646446263221834,0.024777985388184008,0.005297259764545155,-0.3607536041107043,0.21973892089234973,0.03469504172666214,0.12316879415441068,0.058540017186992505,0.03120447831844477,-0.0952380999720273,0.032884800306839095,-0.016535951991700677,0.07883765187130673,0.0656433859937585,-0.07017404088649451,-0.07646504081884292,0.3806439521472657,0.04183529901918658,0.010740568422995174
ACC_pre_L,0.1418324476250345,0.3573352040339628,-0.45341100718819854,-0.41137591135745716,0.8158663748808506,-0.21660892476007046,0.31423638959942685,-0.41848851034138074,0.35824259939509046,-0.10299876956862926,-0.4956000573477411,0.5460889362705964,0.5622943720371009,-0.251012107155424,0.43184849978129763,-0.258694224072703,0.044694368327754454,-0.29747403850461746,0.5073185871464354,0.08636656563554225,0.2962666738572459,0.47340367938441263,-0.00805939453673407,1.0,-0.6785728488098787,-0.2605494165674495,0.13940945897224008,0.005318746318463322,0.3696945082614005,0.5835060088807146,0.17040122852651798,-0.09980768304036153,-0.4237280199139503,-0.2364518385958845,0.011618837381219889,0.1250491342789723,0.45755217396154424,0.022769277276190564,-0.13691777970178334,-0.0401017452473603,-0.3458639083247138,0.15303416519107851,-0.2869353434905317,-0.2862931147521425,0.4062963540055241,0.17667573508150564,-0.33830672512091986,0.5066064536646009,0.1760535521410118,0.6444691598353129,0.18896234259211475,0.14940269565328673,0.5909244033512718,0.7164445784200258,-0.03751915139681031,-0.40861593210908226,0.2090308839535132,0.43784850347845394,-0.31918787855429603,-0.10032598497892561,0.3713115141121402,-0.07969057679274565,-0.17136605494749374,0.3053590308650583,0.21775362168069323,-0.15787412602421502,-0.5406656046017932,-0.2049073298947985,-0.09441964499942457,0.3578950710826763,0.07491637934023751,0.5101605374994026,0.0080221463517073,0.369464785340846,0.27887072554698644,-0.08444213341411462,-0.45272605413527534,0.1297189886056295,-0.05059367259448896,-0.32374020033088136,-0.23324561479839256,0.6881863128931902,0.4312770059511674,-0.019817062041627878,-0.16303004379115718,0.35861353423706427,0.08213714463251907,-0.12770318805816885,-0.18797565857657736,0.25253362556901504,-0.5660642735021334,0.6912742064228727,-0.2891449962312449,0.15464209916901084,-0.02492129528397456,0.797722580997597,-0.15884715041248337,-0.26295474409455727,0.645695824505963,0.5493544888813378,0.5366195028801354,-0.7855368754031771,-0.14461687618726193,-0.14237840151557193,0.23819716854156975,0.4315083169269541,-0.172302830051332,-0.6528962383209703,-0.542134464285462,0.5366414602236661,-0.4445394414721549,-0.5193113597128673,-0.37192506132789793,-0.5060098763210021,0.448144756111063,-0.18544516577751524,0.8512893376229939,-0.6801955193591123,-0.5375256299141735,-0.22001257984149153,-0.30501161352348527,-0.15926946139123546,0.2728497239320921,-0.7449622685074084,-0.5882929859910695
Paracentral_Lobule_L,0.07475650510848697,-0.3597713808070412,0.3467879447066439,0.5282013594107573,-0.5524630787889702,0.11463631103726327,-0.19895908438302054,0.659482655608725,-0.08573044542496056,-0.06086877536193578,0.16008404835728765,-0.24762841122297016,-0.19197721043208307,0.09611259659480323,-0.1378644054655034,0.2740116083368901,-0.13434352488412055,0.3549569128542928,-0.29221019982489144,0.0802408306524475,-0.06699427898220217,-0.26586575286550745,0.023442091402487923,-0.6785728488098787,1.0,0.461430563213273,-0.10393498377005321,0.07761350573903478,-0.32988891358985595,-0.3857531786382673,0.0911039587847966,0.08259434913086088,0.41969343213014104,0.23778809244839258,0.12355844995979175,0.1277102780334004,-0.031728855849709865,0.039962581630985636,0.3871303353457812,0.08540946493977351,0.3457535675402912,0.06436181994493118,-0.03475107542263381,0.6749596009332427,-0.281811523344136,0.10998996574458558,0.725637669562099,-0.21343033156402916,0.16472383741962315,-0.46997119097327,-0.14863563249477527,0.2061780604761727,-0.43485453545068087,-0.46414367062611217,0.21354140937917368,0.3136994190189355,-0.09243095464490685,-0.24745268016689798,0.42805992404555265,-0.09261723198733689,-0.438276801559609,0.13790741231142623,0.40728937272289323,-0.40181099520146446,-0.006332139313344547,0.4288181802205485,0.37928343933567427,0.3534943886171306,0.25010672241530124,-0.3661153859076703,0.10166933851696522,-0.4371743451350755,-0.2780461886950643,-0.1990501671079065,-0.319163208163428,0.3302902902107369,0.4527449492414573,0.14263893689402365,0.24036026604396357,0.12260523344022389,0.09155612181952827,-0.5710379726361783,0.022228500322394887,0.2474254063172754,0.27600902885712186,-0.0005933425106042833,0.1764904535429444,0.5400824562230907,-0.015500990113157427,0.12640485270541474,0.5180694292023372,-0.6452238329935963,0.3135808188462557,0.042933181246212156,0.06220576663241869,-0.6576826081324266,0.30708948636895134,0.37895653857427053,-0.4462256674766784,-0.4259900904568818,-0.3395351391405805,0.8078392996762946,0.4823258408695792,0.36710037881537044,-0.3660429326692639,-0.14745116204184164,0.13163962053594885,0.857789649127534,0.5174490444992371,-0.3502010436803756,0.2788670390199406,0.6766717872456243,0.7978038665896298,0.4098803495007548,-0.07679519318101453,0.15671001045066352,-0.6730730783197266,0.47723111580965516,0.48811496737412424,0.34363832335295963,0.38675805605547586,0.22284273750161493,-0.13413682364846077,0.8321249259948075,0.36978662211721763
OFClat_R,0.0005381661762580185,-0.17459742635901726,0.06520619165581665,0.10731530244684541,-0.29127326811816845,-0.16730037014047916,-0.466356423451999,0.29127946748918176,0.18051529738411656,-0.5006297651572363,-0.06190166892607901,0.1535978939899917,-0.16767229754438892,-0.3613919725348555,-0.015525119576632527,0.01952512941312663,-0.06529491462583041,-0.05693240556358139,0.21660915863414545,0.1614538408767758,0.06595728653878236,0.1784170481773758,-0.015667640600785442,-0.2605494165674495,0.461430563213273,1.0,-0.044224181514552555,0.013079029579263811,-0.37253012974084104,-0.059794084096660885,-0.02380892220348437,0.12217280930349772,0.2323001983684017,-0.1720766964271803,0.04853049094533427,0.36561289219343923,0.19145897961144437,0.2324851791403377,0.1759715515305641,-0.13560397066628108,-0.10836572190514394,0.24762751630827837,-0.42475338488698866,0.4342348300874532,-0.2578042729824286,0.3403883509900238,0.4266349107885682,0.2897004450233766,0.4103728409279191,-0.09322578232593488,0.07171846726462655,0.17551715984370966,0.0866099552638812,0.06159262841015849,0.14676324481212932,-0.04190974741467866,0.1628895922942492,-0.2883756711125074,0.2467086750662111,-0.2287488830652773,-0.2505560459094435,0.22534298265925023,0.3170301319348589,-0.29690193393252096,0.37319870856735976,0.43044057436726074,0.02127650034944397,0.09044274527566667,0.11810597312117671,-0.30509416270855577,0.027364745768383592,0.03359938900875201,-0.3949864898027627,0.3417575462978581,-0.15790808214059737,0.3350679327827847,0.08833363796262947,0.21528497335160768,0.3833286818333365,-0.2674701227985889,-0.29630285705664366,-0.3453689187285792,0.14607457669763607,0.5075870787929146,0.09087558640899265,0.15935936852895416,0.2885145066638807,0.20833178904817784,-0.007156271348476567,0.157613170529862,0.32371230194716416,-0.27813085339197824,-0.11340683175047452,0.08001498166210655,-0.3501306615010465,-0.15400151299656573,0.41741863571114685,0.13018526268218553,-0.07802449164186802,0.026136830610386894,-0.3005301158354637,0.28472620704815044,0.46475002227035833,0.26885013460119167,-0.447749179719621,0.08213740601862958,-0.40853241529869083,0.4684564919310267,0.026135359032574454,0.02994741821115944,0.11868446484340066,0.5928066915242377,0.3175287788044402,0.18350615796840372,0.23344459449111768,-0.2159067355138915,-0.12693959990828327,-0.04016756859739092,0.2771255269653136,-0.10475525387210965,0.21005853539120228,-0.24086980620676132,0.17608595763970863,0.4028269806991312,-0.0550781148169629
VTA_L,0.23477277684945355,0.3029980638355302,0.10960695196220713,0.04009412068303203,0.04286440496136744,-0.1378973548424846,0.0002263090425808593,0.019528289262909202,0.06933086053387526,0.15138706333564697,0.164704963170638,0.02412832395725842,-0.03001816795015044,0.16659018367974654,0.2509670053810735,0.08997897156126763,0.430869048090319,-0.19885347820616586,-0.19286400304476398,-0.030758189518274286,0.1940842864852282,0.25670941979932776,0.41936864194174694,0.13940945897224008,-0.10393498377005321,-0.044224181514552555,1.0,0.17261383672067354,-0.15918272457594243,0.2633580274452979,0.21440432362667775,0.009623781071205614,0.18974784438926073,0.0532873766612297,-0.06392788281042396,0.13596228974864485,-0.023252869800898007,0.05620183661886526,0.35240328704903623,-0.009471654164399546,-0.0655727249009839,-0.2661925648980518,0.1951386295376175,-0.08721449500181039,0.06301229844584876,0.1856929489990965,-0.08790328534464924,0.030354008955632027,-0.11941501206058085,0.09940196110235515,0.30685906831770715,0.16001646868675623,0.0021290435620501375,0.11757626939038815,0.2495999414868269,0.13768632887657561,0.08501114288601047,0.06309131083351269,-0.16044415460426306,0.2175115750627639,0.30606856588989784,0.37969025995956,0.13474011570577507,0.07010303463541016,-0.11681089093945489,-0.09984318585458168,0.14882812931336614,0.14536366046461263,0.026065313126796774,0.09246210893940679,-0.056045973899620474,0.04239810317806249,-0.0813320672956633,0.11935931139782878,-0.0024758662786135105,-0.3354242986874916,0.18928863209965294,-0.13088681391221565,0.41249976684413797,0.04586904361867988,-0.11011980895505741,-0.1318363070949635,0.18657438827439554,-0.12749704139827778,0.14385823698918696,0.06756946885901835,-0.038365929037032,-0.12113591579320643,0.11735491117418985,-0.018391860244220865,0.1819133112735429,-0.0055607354199630355,0.1684463787647995,0.2676476538276546,-0.32357997063413846,-0.021230489738389,-0.11963130261273999,0.3582772156577647,0.022868251647352494,-0.12738971369220964,0.014820632664425713,0.013808517961850588,0.03724633179820584,0.31159462336281296,0.10456836442615813,0.12245662139068317,0.2990702845261396,-0.027139779203729102,0.008819677533860109,-0.36778361343654864,0.015304568783035119,0.10327693203251699,0.0024864799521541825,0.27902651742499973,0.21321312633079234,-0.00023138458550849055,0.015029652684697305,-0.04157747196169031,0.26081980752745304,-0.08516762824638184,0.2258442311973817,0.042927611599406994,0.365063133748301,0.04696378521205143,0.09586186875332926
Frontal_Inf_Oper_R,0.5006718710362907,-0.00942045431149457,0.2835239966204752,-0.13717274784781236,-0.09246281421205035,-0.06813027891146824,-0.07748998309019661,0.00411247667341585,0.5024930969022551,-0.05822457503452364,-0.015421326360400675,0.20390770113286316,0.24945588036459979,-0.3353388163791413,0.2623720652280885,0.1053151872830229,0.08036035125011091,-0.17341594187247353,0.11496225924615676,0.3115801024623174,0.24573988876568323,0.4772263720124229,0.200515385714901,0.005318746318463322,0.07761350573903478,0.013079029579263811,0.17261383672067354,1.0,-0.03998407028852769,0.02560851290922897,0.6166156463127679,0.16655506561628827,0.4019932855085369,-0.29450068636578663,0.33564242962501684,0.5617620724159953,0.23153376220830896,0.18024242328243908,0.2909980976671921,0.15984812327740305,-0.15573100557511718,0.21174403967241548,-0.07328469676412759,-0.2290903677917788,0.14650275040032762,0.3378939313943614,-0.09392582000951664,0.20378531025945104,0.35687455215010766,0.17348750770504032,0.24803085033890607,0.34918777748493324,0.3418531394813441,0.2327734859824165,0.845956695446227,0.2257338217103403,0.31768692213209776,-0.05099713000270537,-0.007606855190518762,-0.06037393886653605,-0.07565537254768002,0.21261873256145852,0.5030956965698462,-0.163719371506391,0.3799372996204078,0.5178661577740848,0.09679276468036462,0.4146937946065264,0.3834220032934945,-0.07398485135894366,0.12573067616933467,0.03277475008515345,-0.03522440434325612,-0.05545298724146272,-0.0889207315573653,0.15957949773603403,0.3340162290082718,0.4155386307802265,0.19578692992688132,-0.10452079883684172,-0.25864006583327304,-0.2898478110318653,0.42914716516550155,0.21086099595352908,0.14453445461694112,0.4278279968939174,0.2712650794902548,-0.21841399316727536,-0.3149022589817339,0.3579329814531216,0.4132581180546009,-0.11442022974384454,0.16432428742043767,0.506766023398344,-0.18319180039867244,0.04659651128736366,0.4334521034408992,0.08823605449554624,0.0697419632349211,0.24493044800795954,-0.17212799747372798,0.2567386467092005,0.3273340774622268,0.44666280132505215,0.13015533234326196,0.2630957941101154,0.010567036016366127,0.10484104542319427,0.2523770433389657,0.09512179314438213,0.20317142167979843,0.33818037742420687,0.12134883115821543,0.10712827957974028,0.34400694982011976,-0.10483595775181453,-0.0024139458779682903,0.2318758649545208,0.20021181025415424,-0.1866127632485213,0.36207038274265557,-0.27051557274652366,0.3563343266990661,0.23317560715143193,0.27983986991585724
Vermis_10,-0.0029250251665209944,0.5043911399354395,-0.5298257141682219,-0.22316960007892298,0.40315565040663953,-0.19005200899255614,0.1359196678204312,-0.38317934476114485,0.10924750752958236,-0.17589103619136873,-0.5577170136522667,-0.04075595134492958,0.23652981299718884,-0.06662639566992819,0.004331071683741254,-0.38639757920889733,-0.3620921203228494,-0.2644066383414196,0.28201010742851546,0.2204426901511778,-0.06051572037772356,0.2449178200570735,0.06767176665756043,0.3696945082614005,-0.32988891358985595,-0.37253012974084104,-0.15918272457594243,-0.03998407028852769,1.0,0.3022742333202034,-0.2718832641011298,-0.20273036895009258,-0.46497728719494774,-0.07489526427448893,-0.11384874044918007,-0.11651803755502388,-0.013015767531384944,-0.2997402972759594,-0.23558635283293894,0.09017017109846777,0.09048982603036979,0.06649914702564932,-0.32213639378677583,-0.2554689117110569,0.08551170390700721,0.02179701337104734,-0.2204305863129184,0.022775689038681636,0.019968453499342082,0.12592242630706688,-0.04493451654779234,0.07732260155835165,0.10324943682520446,0.2744270636835096,-0.2744602882845323,-0.40141883103807696,0.28004591954800095,0.2872413692778108,-0.22739318349852433,-0.21406077778894964,0.35006813337322323,-0.08286365556893105,-0.2899632703353868,0.41085475184200687,0.08078689782285706,-0.30161413710388485,-0.5385988846062514,-0.07612572409391717,-0.13618964051297827,-0.02656355724352609,0.05118423585758909,0.13950761240353762,0.46992490102948564,-0.14700942201075579,-0.20557494818578473,0.16906873722037843,-0.49174060554195287,-0.052939169909855505,-0.36035208236207555,0.26023005125523835,0.34054606046570907,0.49170449262282756,-0.07868220969149992,-0.06766663641951803,-0.26230960469348674,-0.18537506076926338,-0.2524135744096501,-0.07459981384390908,-0.2690374634297939,-0.0075568997226998155,-0.550841911021481,0.5576272046232328,-0.25375141311473387,-0.07418232230298431,0.15496832984959938,0.29698296559252385,-0.16204755610047583,-0.49523527911661114,0.17089505763627152,0.13517967573795098,0.048355964721118506,-0.45621713467054964,-0.37603056330847884,-0.24161974224395277,0.05605554641693316,0.06816004904115325,-0.21965434038528123,-0.49423837844290414,-0.1124218588990037,0.24116917968744986,-0.4406376148044993,-0.6427838302593344,-0.25952897057512636,-0.6701955457213045,-0.23548722003276604,-0.06902972966824154,0.32260881972508926,-0.0975594523005771,-0.7602519806899659,-0.21241456853644425,-0.4681254988304957,-0.15166002836023745,0.1803928699724513,-0.49940837487194845,-0.15641050223752365
Rectus_L,0.16670269064546878,0.49911291565423627,-0.44528548763915876,-0.3999598173104206,0.591837633960349,-0.23245125607147757,-0.0031596731053737935,-0.47602981008738227,0.3116261619508037,-0.3773264911749915,-0.3460533752662586,0.2889199884538331,0.3845512250576843,-0.21316505911386233,0.1986296210095348,-0.44083464961287966,0.03169653635179276,-0.4928315616906763,0.4256516481774573,-0.1507295783488474,0.20123817666561375,0.5205261958176073,0.2139265258622594,0.5835060088807146,-0.3857531786382673,-0.059794084096660885,0.2633580274452979,0.02560851290922897,0.3022742333202034,1.0,-0.03451564250067768,0.031486420778643984,-0.4740212407061576,-0.30508087322469885,-0.2378176897597674,0.08798915124836787,0.2796530225510049,0.11717203593239836,-0.011744584329179372,0.01736952537562404,-0.4135127972048903,0.1717152555562797,-0.32983845660781413,-0.12139141440273785,-0.05642307726378227,0.34949899331848067,-0.16862204740459133,0.39557270877570916,0.11322100543177677,0.393436209032924,0.17851746659065984,0.18295599526559134,0.3671494878384731,0.5686992984258921,-0.05290138447522776,-0.3307569998107751,0.24734360594051913,0.24853221559721875,-0.1605809031345188,-0.09964075265422093,0.5482571616238217,0.03126213944789121,-0.04488259766304008,0.4036801969945744,0.22023327257732217,-0.12456135602538111,-0.318969489534511,-0.1598677912792576,0.00225848632964845,0.127424522811391,0.04970931132495389,0.35606575530144846,-0.012221724970013576,0.41414308191724813,-0.0980566597538823,-0.1226755553290658,-0.352867490169198,0.009685894161583506,0.3400146659968061,-0.28095436527148304,-0.24304776988061602,0.5660779452023774,0.2986332842997232,-0.04885590294412198,-0.1662533072076608,0.17621611195480683,-0.17151028394146894,-0.18739876779775494,0.05747080075034234,0.04618581392240746,-0.5208169312674263,0.6099220462866249,-0.16444766324390991,0.1848234829808811,-0.18609373355405415,0.4888600351665149,-0.18507341363159752,-0.059540722990353026,0.39144305742674856,0.2782852822329749,0.28668555476351765,-0.5713363733503928,-0.16608566162395355,0.05710150819974256,-0.06667087609875252,0.35545366087723246,-0.3439064856982201,-0.389606660958279,-0.5097613289617476,0.2855773739916017,-0.2713837357812457,-0.4034045361964763,-0.22272321539007792,-0.32104202095550555,0.20344260920803608,-0.3881442643720934,0.5296849584510678,-0.5703622202186975,-0.35872780253113346,-0.3474225779607744,-0.4256152415654205,-0.32095043860584715,0.3997277240794087,-0.5256182884515089,-0.43411338819225004
