,Vermis_1_2,ACC_sup_R,Rolandic_Oper_L,Thal_PuM_L,Cingulate_Post_L,ACC_pre_L,Fusiform_R,Supp_Motor_Area_L,Putamen_L,Thal_AV_L,Angular_L,Cerebellum_3_R,Thal_VA_L,Amygdala_R,SN_pc_R,Thal_MDm_L,Frontal_Sup_2_L,Vermis_10,ACC_sup_L,SupraMarginal_R,Thal_MDl_R,LC_R,Putamen_R,Vermis_4_5,Supp_Motor_Area_R,N_Acc_R,Thal_IL_L,Rolandic_Oper_R,ACC_sub_L,Heschl_R,Precuneus_L,Temporal_Sup_R,Lingual_L,OFCmed_L,Cerebellum_4_5_R,Parietal_Inf_R,Parietal_Sup_R,SN_pr_L,Cerebellum_Crus2_R,Temporal_Pole_Sup_L,Cerebellum_7b_R,Thal_PuI_L,Cerebellum_8_L,Postcentral_L,Calcarine_L,Cerebellum_Crus2_L,Occipital_Inf_L,Thal_VL_L,Cerebellum_Crus1_L,ParaHippocampal_L,Precentral_R,Thal_PuA_R,Temporal_Sup_L,Vermis_8,Frontal_Sup_Medial_R,Heschl_L,Pallidum_R,Thal_VA_R,Frontal_Mid_2_R,Calcarine_R,Thal_LP_L,Frontal_Inf_Orb_2_R,Temporal_Inf_R,Cingulate_Post_R,Thal_PuI_R,Thal_VL_R,Cingulate_Mid_L,Pallidum_L,Thal_LGN_R,Thal_LP_R,OFCpost_R,Insula_R,ParaHippocampal_R,VTA_R,Frontal_Sup_Medial_L,Thal_LGN_L,Amygdala_L,Precentral_L,Frontal_Med_Orb_R,Cerebellum_4_5_L,Paracentral_Lobule_L,SN_pr_R,Thal_MDm_R,Thal_PuL_R,Thal_Re_R
Angular_L,-0.321078863640062,-0.22249672238652754,0.09077464870798532,-0.353397675358629,0.2215994215852932,-0.12444734134197526,-0.13702870973706313,0.287905865179362,-0.19725967108592843,0.022263187617231915,1.0,-0.06604129526172436,-0.19265263406686592,-0.10801522122463156,-0.04686872022740131,-0.14829094181606484,-0.10187317398013643,-0.10756307901645647,-0.17921608438743936,0.07568935755816154,-0.022259813254163374,-0.18161224053677497,-0.05935401577107805,-0.016395238820329287,0.21124972391018082,-0.045443506147891714,0.03460848469131949,0.04738968440039062,-0.16000571598785948,0.05931812117411468,0.616595515777035,0.03145291297956446,-0.008008949843640803,0.2078059601450151,-0.2023212582103652,0.40375540478653155,0.5679336142847415,-0.06472557484826696,-0.1600012815177057,0.1592988977412061,-0.007449764787432453,-0.3393183683412409,0.002067676332726537,0.6620341645170801,0.2551807801456175,-0.1591741158250873,0.21460297456158972,-0.04690943096742225,-0.06261840160565185,-0.08852771042846334,0.05799596960822752,-0.43425343007404343,-0.016829126083780007,-0.022283249607398605,0.06965789479391561,0.46049540752129914,0.1520973089438704,-0.002637865808092211,-0.3096623323789082,0.19961568664559864,-0.2987950815126981,0.18072138893380757,-0.0048799164714764245,-0.14204898371562766,-0.3190389315254195,-0.1797464684744646,-0.008407941134501,0.14103897194126466,-0.21532076889898602,-0.1583797383723098,0.2573258345162485,-0.08553492343683862,0.006788589928647731,-0.022721181217395872,0.059130702298727515,-0.040221857210227925,-0.10135130317198027,0.4450455006196402,0.13108816451368377,-0.08188026832470548,0.49114507874786434,0.022831548940377814,-0.09286841327966804,-0.3835633706423624,-0.12195138432656967
Cerebellum_3_R,0.4909547517731906,0.19357299163085445,0.04317296978473609,0.1265692429574667,0.5435112908734857,-0.00805939453673407,0.2847408996058238,0.04183529901918658,-0.1546176077543723,-0.05742174266502846,-0.06604129526172436,1.0,0.09777220604917669,0.16823423400880277,0.28526041283023446,0.18620526608791937,-0.009611150686778024,0.06767176665756043,0.011656736150676531,0.001640085705480372,0.3649710099972082,0.2566867894832516,0.03219048296317083,0.6177709027766719,0.04455729466509288,0.12805387252018036,0.29289633790759484,0.4412830036097523,0.032884800306839095,-0.1440505227377698,0.12316879415441068,0.3683933899491925,0.012926508937952347,-0.17012255312145824,0.5404104570917567,-0.15884446311974293,-0.06856903749791182,0.08884619186885853,0.20458982747191046,-0.1846119409066386,0.07359193805072067,-0.16873606136342012,0.1301047137577606,0.02714977450816141,0.4987924418265823,0.0018512703085505578,-0.10493542459942638,0.24487671554449192,-0.08272427790165812,-0.18465847563443807,-0.016535951991700677,0.05099915830220801,-0.0008448476737943976,-0.013217709140684175,0.0182490940758859,-0.1544870855983821,-0.2772844996920484,0.026772874160642217,-0.03001436379140742,0.3710540272683532,-0.06352516331101431,0.03469504172666214,0.3157126308602312,0.4666384626359327,-0.06505039280936921,0.2735950276078214,0.23986514866380848,0.04818554953719397,-0.006526668599633392,0.14649104675513616,-0.08612242747412842,-0.08140989391414845,0.10865885530173351,0.2935299752067341,-0.04723650120168244,-0.05810673991288945,-0.06365710546942918,0.024777985388184008,0.03120447831844477,0.5165980197319506,0.023442091402487923,-0.15789513496814964,0.09065718875777226,0.3027937886288724,0.41618878665954107
Thal_VA_L,0.14833134109192125,0.11874286347085725,0.2985749003636959,0.7144862896345673,0.17944107211839502,0.4315083169269541,-0.13123050291819785,-0.18083089348122533,0.12819429585462105,0.06271683576821001,-0.19265263406686592,0.09777220604917669,1.0,0.030695531998734697,0.48839390006993855,0.5071226202997741,0.12194934040651884,0.06816004904115325,0.3221499128985667,-0.49095655811638605,0.2338933988014796,0.15256318915976752,0.551656449707246,0.21855209547862597,-0.24193411461850384,0.5617092360484843,0.4555069153640134,0.07851493241299666,0.28876674591220286,-0.17077216363708392,-0.1885454605703335,0.06516102359733841,-0.1908829863748431,0.07834660623032644,0.21848195328680525,-0.45125154999248374,-0.2866871861084433,0.36309141344664747,-0.14166926982270384,0.23026759468131017,-0.17414374112341335,0.6219048373356322,-0.19168623980350954,0.104621153354635,-0.15000502925033204,-0.2730706411180571,-0.3386704533658758,0.61793356526897,-0.28224703531366857,0.43895978455477175,-0.40607596919687233,0.5079433486417992,0.49449722302639726,-0.18158422711702815,-0.11042343571017985,-0.07452268390277665,0.02060856154713344,0.16796334610115884,-0.028062016219393828,-0.20049936422655654,0.7161650619061988,0.004763397306971645,-0.11001387531885358,0.32468618676907385,0.4162958178675916,0.28349208948115234,0.3887494540197193,-0.2432613042731731,0.2638022036845959,0.45525960157663065,0.2572033653232533,0.385727257312149,0.42370171366334164,0.2810486404742505,0.06812364141600274,0.3066706412348542,-0.12755641155441133,-0.014860641870197705,0.27231841520635997,0.26926164030713445,-0.14745116204184164,0.3538493063466417,0.23877872597564626,0.47736797563305833,0.11564588959912943
Amygdala_R,0.39039181121346217,0.5954858244218904,-0.16427551279595637,0.23597656604974682,-0.1014895993042843,0.5101605374994026,0.5006462447194592,-0.48613144930345575,0.33980712933956125,0.500624789352258,-0.10801522122463156,0.16823423400880277,0.030695531998734697,1.0,-0.08061258497451643,0.3062136046091435,-0.40911633660929936,0.13950761240353762,0.37356951786403897,-0.3053666667736695,-0.03404117094715964,0.08604095832091871,0.25655062956234537,0.0998757213151097,-0.4991303457094313,0.2916483801904521,-0.003859246961057078,0.41995231124176075,0.5946074307837764,-0.4388885588545231,-0.12026683189011363,0.5027075738702341,0.15130241458766416,0.06547886066524229,0.38711655486433,-0.35762654150893813,-0.2590969590353436,0.19707785470280445,0.04260464879944369,0.18757715914116904,-0.06381537782269815,-0.03671523008038339,0.15477744573900346,-0.27498645079841494,0.05083135896569836,-0.09822322688871414,-0.06379627796655553,0.17337034778463503,-0.17638265071887027,0.23993269555993474,-0.5196440045160102,0.44563832519423957,0.28087392135112865,-0.060920920407507684,-0.3846392205942216,-0.21326290039905627,-0.1751180765030606,0.4224251807667068,-0.1895213777752801,0.08176601359845247,0.1736446590934888,-0.2887200320991203,0.6132009297131753,0.08674858793752419,0.27329267046409367,0.5621876297813873,0.10223072647080657,0.1127348267966723,0.10856690548932055,0.5745513238017582,-0.20424549061632857,0.2680548217272737,0.5784412391764218,0.12327158788021994,-0.454774039872485,-0.17833743620394013,0.54962896662353,-0.44600971351896607,0.4041009767668256,0.19838372219091943,-0.4371743451350755,-0.13666839903003444,0.06536915565690733,0.36994158309170255,0.1808688795826851
SN_pc_R,0.020288081994463362,0.01983862423425694,0.14899602944504184,0.66043531310194,0.36600854296841023,0.24485493308080705,-0.2078676590576422,-0.006746954100577236,-0.11585245439957495,-0.16253250808293238,-0.04686872022740131,0.28526041283023446,0.48839390006993855,-0.08061258497451643,1.0,0.36777439826582314,0.20629872365876947,-0.05070591868180511,0.05988093292084176,-0.2727117282808229,0.3158153916816497,0.16086318760249815,0.2984135559015398,0.1964053189771667,-0.09757806966833932,0.6376279155959492,0.4774131179992222,0.2360764328663815,0.265225004703038,-0.16481345625607152,-0.062138785778111875,0.1843889144715435,-0.4985170835137223,0.10626026493714122,0.08317765979232164,-0.23158203278668868,-0.05957849002608638,0.49700396993754825,-0.13712822076333495,0.12011796640816085,-0.14596324841090103,0.4506638588827879,-0.3730597716672234,0.20407929108058584,0.0055079063675250745,-0.35743504139159304,-0.4273051109879744,0.5223830163388443,-0.4445743017318798,0.28728799399769706,-0.1663222596473515,0.48197255664658406,0.2966966568971478,-0.24353103299065185,0.07816385248609456,-0.12681934460066913,-0.25895489617970224,-0.03774373954956767,-0.01852474072937539,-0.2172779560818916,0.4632854411403516,0.16236888516737227,-0.15716391139486982,0.292586245588356,0.21432460910881007,0.22326769006482058,0.3935508590738083,-0.28452002633980267,0.22510781440033853,0.3143654090984351,0.3951359003433918,0.35960770532488556,0.4255614414577442,0.3446710656537279,0.17527812559114117,0.4765321425744731,-0.20685821600926052,0.11469932745640952,0.2837379834377672,0.11239016229097203,-0.016814531796608363,0.3858238920908973,0.21856259393608357,0.4841919469331482,0.26170073520007664
Thal_MDm_L,-0.027836089252557292,0.06929825025296459,0.2941778817296836,0.5721966168119326,0.38128338162113923,0.35861353423706427,0.28027957210145865,-0.01851239607348901,0.313067935215471,0.34928933898478626,-0.14829094181606484,0.18620526608791937,0.5071226202997741,0.3062136046091435,0.36777439826582314,1.0,-0.08487265455893404,-0.18537506076926338,0.09671806446673445,-0.5368512840313097,0.6090692343066771,-0.10807408858595181,0.514564684178063,0.49436619414662397,-0.021707201617543442,0.5740359455815324,0.5631333221979636,0.4456444680699875,0.3322170798023662,-0.5793194515429265,0.15497241393755312,0.38024955341782457,0.1284179295613789,0.23351814442354063,0.4774525872919005,-0.45841423490794914,-0.02966673733087543,0.5045296248098752,0.15695602333734904,0.2737469334750977,0.13509700055030047,0.41024812078164347,-0.037210078266066385,0.006991141050355872,0.2301113713900765,-0.08239523295498072,-0.14831735946797311,0.8211464231971735,-0.15535013495022698,0.3853628676705654,-0.32721675387107657,0.6947855004100957,0.1718920438219351,0.24305285682781144,0.13170631636842925,-0.06660007046651606,-0.016981402458423146,0.4355528347943199,-0.3491742359964617,0.16907919234853702,0.46114539018757994,0.2827695943676991,0.41104062000537955,0.5821317932168761,0.6724767479004883,0.7558868325116483,0.28703956835128414,0.0993098292407626,0.2826619719660071,0.44599123520605666,0.4364476455509193,0.4261004382492388,0.6875190378802913,0.36134580623687357,0.15008471665382225,0.2804844688888703,0.3065714181338652,0.03899600788736607,0.5391345067289665,0.6118697976019478,-0.0005933425106042833,0.23591478330737928,0.7210465112785701,0.41462810801396616,0.22949606507734996
Frontal_Sup_2_L,-0.025482556052590297,-0.43264893171073915,0.000892805395406631,0.20682845916837206,0.16264253187286812,-0.28150260449833114,-0.17510354158466407,0.3668939600115677,-0.16330412040071252,-0.4403504905057291,-0.10187317398013643,-0.009611150686778024,0.12194934040651884,-0.40911633660929936,0.20629872365876947,-0.08487265455893404,1.0,-0.05568834286326727,-0.32213104249674,0.1568553531726792,0.0491508759061437,0.09218211337996075,-0.04506027681234922,0.08088524454734519,0.37780679077093327,-0.022955878271242604,0.22954001922117243,-0.15480569231421212,-0.4380234794867808,0.3182205766511951,-0.1916470051220537,-0.2851906896483134,0.0024420891546956536,0.011102298256238725,-0.01958348242115662,-0.002075508856847424,-0.10106307769094304,0.05362287408082204,0.001141360968976392,0.05615102119359824,-0.07336623876512803,0.25823054569070625,-0.014970736959147983,0.03152674898762959,-0.01550197041786192,0.22064721538012183,0.13293795268346087,0.013750027692599738,0.26206456066902817,-0.05561028431979557,0.3954548249524834,-0.03888600728204426,0.08016791796232897,0.1834703729562209,0.46742327490019814,-0.007884406199180544,0.15503540101454277,-0.298426008846538,0.6479637861856701,0.037314532360647155,0.16325273642615093,0.16046098054820912,-0.35637295618229126,0.1372958551608595,-0.012151928562788288,-0.280435118684352,0.056736026089996304,-0.16169804189859685,0.003346779197346033,-0.13661944676698817,0.10257004341391851,0.05457774372411251,-0.29980608044939877,-0.0369273696609399,0.599234671297023,0.13698092814690985,-0.23611479432470947,0.2926484441977691,-0.35408938381614985,0.06558877156446256,0.16513766010075306,0.1791083372921717,0.05765118452045604,0.07272901077171909,-0.07273012982041999
Vermis_10,0.35006813337322323,0.5576272046232328,-0.09310014941412918,0.06694579605173587,-0.23558635283293894,0.3696945082614005,-0.20273036895009258,-0.49940837487194845,0.06649914702564932,0.048355964721118506,-0.10756307901645647,0.06767176665756043,0.06816004904115325,0.13950761240353762,-0.05070591868180511,-0.18537506076926338,-0.05568834286326727,1.0,0.49170449262282756,0.26023005125523835,-0.2899632703353868,0.5043911399354395,0.23652981299718884,-0.24161974224395277,-0.45621713467054964,-0.0024223121489731266,0.07732260155835165,-0.07418232230298431,0.32260881972508926,0.34054606046570907,-0.25952897057512636,0.02179701337104734,-0.19005200899255614,-0.11384874044918007,0.1265708861361557,0.09048982603036979,-0.38317934476114485,-0.11651803755502388,-0.6137803986645837,0.08551170390700721,-0.6258179849880033,0.08078689782285706,-0.21406077778894964,-0.2204305863129184,-0.49523527911661114,-0.5577170136522667,-0.17589103619136873,-0.07868220969149992,-0.32213639378677583,0.1550941379841139,-0.0975594523005771,0.10324943682520446,0.49612487552099216,-0.5298257141682219,-0.550841911021481,-0.0276017312653683,0.15496832984959938,0.017004056628429038,0.46992490102948564,-0.25375141311473387,0.12592242630706688,-0.6427838302593344,-0.2997402972759594,-0.0029250251665209944,-0.001778244230396433,-0.08962999882444178,0.2872413692778108,-0.22739318349852433,0.2001977268921531,0.17089505763627152,-0.37603056330847884,0.019968453499342082,-0.04075595134492958,-0.22819564312612733,-0.46497728719494774,-0.06766663641951803,-0.20557494818578473,-0.49423837844290414,-0.23548722003276604,-0.13618964051297827,-0.32988891358985595,0.16906873722037843,-0.30161413710388485,0.2449178200570735,-0.04493451654779234
ACC_sup_L,0.4449895623628897,0.8080925798709094,0.2727310851314741,0.32862607050516496,-0.18779479748575606,0.6881863128931902,-0.14318610650481997,-0.8032444637143926,0.10652760883681367,0.5819226042683392,-0.17921608438743936,0.011656736150676531,0.3221499128985667,0.37356951786403897,0.05988093292084176,0.09671806446673445,-0.32213104249674,0.49170449262282756,1.0,-0.27430625396508285,-0.3712516230897509,0.3291341722515629,0.5533219237869457,-0.34177832297880734,-0.8219820553879823,0.12434567031984144,-0.02702839910976197,-0.14376207901777868,0.6289433626782656,0.06717027756726203,-0.4148784102837495,-0.07469012778550745,-0.08756310372106331,-0.24592958636876938,0.13432767207329635,-0.32128492020587723,-0.556711264109389,-0.20625683384039717,-0.3440272741343059,0.07593332457684715,-0.38782142342960657,0.025894811239468112,-0.08101023322307786,-0.13505504191936832,-0.307931026471452,-0.3964971398631942,-0.22374639372790173,0.17729827541463786,-0.29599984207478464,0.11258011702710508,-0.6429098139127128,0.3829727298422404,0.6454308076091511,-0.650149851725077,-0.9194205835102349,-0.2071540427498264,0.25428560775348463,-0.0414946366492742,0.17914610704820777,-0.2679652252154381,0.5250821287173008,-0.7538458397458371,-0.14564688993676086,-0.04758786973732353,0.047655462380982866,0.043187042924271134,0.6603277946093002,-0.24659233908387057,0.08126906280492466,0.6340443762547877,-0.42017273201903516,0.0030132754741314057,0.29095855082785704,-0.1445289670907211,-0.7854821347139996,-0.14284071608294838,0.0871883947005175,-0.5351995574599964,-0.09038727994986785,-0.14140675709711423,-0.5710379726361783,0.004292489311513165,-0.36772261857412974,0.15722045593363765,-0.027016756032108683
SupraMarginal_R,-0.0354587188349199,-0.06840088953650404,-0.26482847354259753,-0.5034364405116422,-0.05023295974155062,-0.32374020033088136,-0.13157113908840584,0.13644908342883397,-0.13328873674793404,-0.30764955538443095,0.07568935755816154,0.001640085705480372,-0.49095655811638605,-0.3053666667736695,-0.2727117282808229,-0.5368512840313097,0.1568553531726792,0.26023005125523835,-0.27430625396508285,1.0,-0.21653094400701364,0.004161776213210108,-0.47901757558234764,-0.1632546090400426,0.2658587103926882,-0.4106161858885647,-0.21476292082847787,-0.19436091978464512,-0.33058054452853347,0.6537785750738355,0.15730356112590332,-0.11379995564090792,0.006602966715248652,-0.026047159420337786,-0.22730900812609925,0.8408525313994815,0.3211510171458852,-0.22248375739494544,-0.2766635105555884,-0.009631804746489865,-0.17453003173911294,-0.38877350472912237,-0.04421311041120733,-0.2384266826538967,-0.002887433692673546,0.002467806524774112,0.33935773875307623,-0.5128309593776941,0.23944595363206114,-0.1498447283298978,0.7329992260757776,-0.5585558721808567,-0.2689794619820965,-0.038908327752565565,0.10457628534788266,0.03446432554230061,0.07064839784839673,-0.2545058231791989,0.44254447265062485,0.1708487144095822,-0.5313722029975054,-0.15740801771715965,-0.39420664742669026,-0.09203480925339849,-0.4638506730913134,-0.3904541903444344,-0.22647255547403164,0.11269623065832779,-0.09856806606700134,-0.45321103526842754,-0.2574425153110746,-0.29624127683906565,-0.5739204836044358,-0.14819830981871127,0.028186335221810417,-0.2953392528764467,-0.04241338070547584,-0.15610810724707425,-0.3406080641557612,-0.2660456484896972,0.12260523344022389,-0.07582397022784826,-0.2921963916554033,-0.2502866331927527,0.040081003940873376
Thal_MDl_R,-0.14758564343112476,-0.27310466578824794,0.10800526962013497,0.24625544755134646,0.5474850058625242,-0.17136605494749374,0.30621706664994974,0.4316248664450141,0.1873722152806425,-0.12490055107164001,-0.022259813254163374,0.3649710099972082,0.2338933988014796,-0.03404117094715964,0.3158153916816497,0.6090692343066771,0.0491508759061437,-0.2899632703353868,-0.3712516230897509,-0.21653094400701364,1.0,-0.14530322284088737,0.1059546759630602,0.7093917768233925,0.42166217424693336,0.31164160013402675,0.5137859469951938,0.5146146698258204,-0.13938393492910342,-0.35091993611887773,0.44350300103282,0.4837221660342266,0.060036745888838186,0.2089567809455342,0.4157163798343954,-0.14055699483772333,0.2962355322393884,0.4238588173911353,0.3480891625934548,-0.05195048765315158,0.3317470266680495,0.2201031937446478,-0.12132996120812051,0.2246961868585864,0.4267326319904622,0.01758917708077031,-0.23008995106604166,0.5324861569452786,-0.17567546432105816,0.07801561118377615,0.1082808474276884,0.2040491094182944,-0.23948152496117775,0.33254137085572694,0.4676850546356904,0.024543351127838658,-0.2022023000698263,0.3964265577178244,-0.34005885909911215,0.346143976953632,-0.056745968221775446,0.5789463998394156,0.3912232187933251,0.5957891761852524,0.4068279823572949,0.5848415012674757,-0.07726244920197978,0.3297460640329351,0.24755014437011888,-0.02040594432924811,0.5063600868122887,0.3131993134888141,0.29264800277785563,0.2841864711801519,0.3899053518598109,0.2704328894747181,-0.07286845848335635,0.376983185897482,0.3494795681173716,0.6213453671977597,0.40728937272289323,0.17743982399945235,0.7813517268279291,0.2835747724474103,0.3208761768324668
LC_R,0.5073895800076547,0.4186856626289195,-0.09980499082203985,0.15190722190244288,0.040560459897328295,0.3573352040339628,-0.23528145262136155,-0.30936938035533984,-0.15351480066911244,0.03352009588995188,-0.18161224053677497,0.2566867894832516,0.15256318915976752,0.08604095832091871,0.16086318760249815,-0.10807408858595181,0.09218211337996075,0.5043911399354395,0.3291341722515629,0.004161776213210108,-0.14530322284088737,1.0,0.11576069117950803,-0.031872943757433284,-0.3676125572554653,0.15735053996508808,0.1190330463943527,0.023697191532219948,0.2525928154864456,0.03684658860757455,-0.32475925035970127,0.09678235349719988,-0.3348383227095258,-0.24472517844198544,-0.05961707010790806,-0.20019262033685312,-0.48848474609319054,-0.08682056415018774,-0.3116726632101818,-0.0018819293469673109,-0.4510004736849565,0.08602073873057192,0.11977411677423397,-0.19419550361426335,-0.2016863101124651,-0.2915547855836519,-0.18354219883524495,0.07313421079842078,-0.18211987435555907,0.09523096259240017,-0.25431378198107774,0.13598906372877723,0.41659786282235656,-0.3501024207248693,-0.2956839834955482,-0.20956599572561826,-0.1483139756881525,-0.10857162331205444,0.34281924923499985,-0.18721336554442156,0.25142627563950914,-0.41137775899391704,-0.14390292784941,0.16108202801493687,-0.13884326558576324,-0.06589055667448197,0.27248702022897836,-0.28218248927581413,-0.002801386955190425,0.12238832100292427,-0.2555726230617332,-0.12781416355966443,-0.03341777860278792,-0.059446571779682676,-0.19150976951473891,-0.04836955421831567,-0.2732446314118716,-0.3387806668805903,-0.1300508265304394,-0.16039489162428364,-0.3597713808070412,-0.1859988133561939,-0.2972136418189803,0.3424994661348475,0.12210440717531255
Putamen_R,0.27655583834845543,0.3188587820714682,0.4773256442897677,0.5676411611178818,0.15479865488632738,0.5622943720371009,0.08254407474925393,-0.3109757113495709,0.3784402625239629,0.5460703489087017,-0.05935401577107805,0.03219048296317083,0.551656449707246,0.25655062956234537,0.2984135559015398,0.514564684178063,-0.04506027681234922,0.23652981299718884,0.5533219237869457,-0.47901757558234764,0.1059546759630602,0.11576069117950803,1.0,0.14162819109239236,-0.3483260385676287,0.37380171232792264,0.3742941831395318,0.16225931214233094,0.3826123288892569,-0.11840859674800674,-0.07688753222625402,0.11508080261250936,0.13342368884835484,0.0871399294876616,0.30587378095219475,-0.4189439455974728,-0.28624753681392207,0.1583052937934157,-0.17521113943781727,0.20362887720277473,-0.1489390815363076,0.334646299387727,-0.06571958075745292,0.08534507493368562,-0.03711609301806831,-0.1931848497799143,-0.0975348545941841,0.6137594881589191,-0.1726967488028445,0.3895728555583781,-0.4344944085539899,0.5615665848826248,0.5952613043694008,-0.1770644515099813,-0.3586738434002011,0.07356583015001246,0.4337628165537813,0.18483530454452274,-0.054522215994333934,0.024020857953440996,0.6104510449922717,-0.21097603953836194,0.03726776608468433,0.3017817723474365,0.36770890000756057,0.3251118620979694,0.5135353922636574,-0.01638609410266123,0.3684927948264306,0.6200262611796876,0.06306661108773873,0.4583951318733625,0.4569381084967728,0.04812034315660003,-0.20912917817491525,0.20218047985832438,0.14522815645498394,-0.09638937752303112,0.2311068085403385,0.24373180028816033,-0.19197721043208307,0.19745831840116393,0.16035383605665274,0.36794193256873187,-0.046946344842459464
Vermis_4_5,0.1503443347224901,-0.21118904647170722,0.1786298654151491,0.16631454184019667,0.6530868378078564,-0.14237840151557193,0.47001718125855774,0.4774256730529809,0.22030999641401916,-0.09388032129326745,-0.016395238820329287,0.6177709027766719,0.21855209547862597,0.0998757213151097,0.1964053189771667,0.49436619414662397,0.08088524454734519,-0.24161974224395277,-0.34177832297880734,-0.1632546090400426,0.7093917768233925,-0.031872943757433284,0.14162819109239236,1.0,0.4527294033201626,0.17264899273074066,0.48077651876791655,0.5742906316838876,-0.21548340428858836,-0.2893882777337186,0.43978831732699847,0.47917825823027604,0.29637458569158964,0.07907876787759753,0.5585631907699566,-0.19201111850458702,0.18716635314383012,0.31206673814826047,0.41700589269010924,-0.11730422080546712,0.3526107579320432,0.09314464026928679,0.1417644669944164,0.18947680998636673,0.6230074483759348,0.1980649718203684,-0.03254245384823704,0.45226330858943786,0.026440238645734984,0.06169438842603858,0.1359259952577668,0.0757801004158059,-0.11765014835693002,0.4408830259287034,0.4499935674431021,0.14225173743014854,-0.13862943947019996,0.3217255930343042,-0.2928270033984376,0.5792167674836214,-0.11242168083005011,0.5075734294082705,0.5083717509062949,0.6825238455733837,0.24600051010263693,0.4908412517905356,-0.09079660452277731,0.3700667137786112,0.20292030332146627,-0.00017365708149953617,0.29679561825286627,0.2596819357738417,0.15541697084586206,0.3630517225079771,0.376261871163352,0.19889682980334594,0.01785216517234151,0.35465734770598467,0.24603671156195225,0.77961541594303,0.36710037881537044,0.006827998071940777,0.5874034725314737,0.30523403432807333,0.32677569029527603
Supp_Motor_Area_R,-0.4395617226394832,-0.8065386056525657,0.018843352869250228,-0.30647152979670594,0.3386558311877544,-0.7855368754031771,0.12874976573513805,0.9583945313681399,-0.02874276236047343,-0.4676768014174496,0.21124972391018082,0.04455729466509288,-0.24193411461850384,-0.4991303457094313,-0.09757806966833932,-0.021707201617543442,0.37780679077093327,-0.45621713467054964,-0.8219820553879823,0.2658587103926882,0.42166217424693336,-0.3676125572554653,-0.3483260385676287,0.4527294033201626,1.0,-0.30883998467541174,0.0931719093667072,0.08498319523688133,-0.7947460768064627,0.12971438921583062,0.5588990564631867,-0.02698289124252247,0.2847804789403468,0.11091364926546562,0.03356187019933066,0.3298689706569313,0.5482992337630639,0.11743413645770684,0.4141681293343908,-0.206957148460517,0.4696762005002772,-0.04900498595899398,0.14320304334429684,0.36317942569790823,0.4298699769391658,0.4629777009898138,0.24400069708156918,-0.06831227773575475,0.3489878718676474,-0.2917426742063898,0.7451251430717417,-0.4715857846974497,-0.5389430480933446,0.674788406108937,0.8320397190118131,0.40347964310244167,0.05213627981760931,-0.0033355126461960772,-0.1015862673650116,0.42524760345541074,-0.5031886358381433,0.7548480662441673,0.06296036401161491,0.16719709692676646,-0.005539212021898522,-0.12756721237364027,-0.4280171049220545,0.37592736332663423,-0.0026427329044625167,-0.555323880157972,0.3738549452340917,0.03518502664479516,-0.4259783829368314,0.15771626730696098,0.7294095609303248,0.14270873855767266,-0.15865162654518833,0.7511664244905651,-0.16363507199016888,0.30857901586357417,0.8078392996762946,0.15509881607850617,0.44166702572864913,-0.27361533670380295,-0.09888987399743202
N_Acc_R,-0.0047338950335560435,0.17631764773598305,-0.029045190033328172,0.654008000416958,0.24178589914075782,0.5186723405929988,-0.06397290462593445,-0.22494249293894628,0.05423732452169452,0.03234751866470351,-0.045443506147891714,0.12805387252018036,0.5617092360484843,0.2916483801904521,0.6376279155959492,0.5740359455815324,-0.022955878271242604,-0.0024223121489731266,0.12434567031984144,-0.4106161858885647,0.31164160013402675,0.15735053996508808,0.37380171232792264,0.17264899273074066,-0.30883998467541174,1.0,0.4136620237050311,0.30920255452598083,0.5136819766961178,-0.4672853254594761,-0.02232961292255396,0.4043688273922698,-0.4719009007718898,0.3380538297219317,0.09241579424622096,-0.3107284271919809,-0.049908080484662415,0.7084560402392833,-0.21534725372049263,0.5016103112352794,-0.23496262915936705,0.5731642876788574,-0.330876166886474,0.03680510063777372,-0.13052630383773653,-0.47837258952042694,-0.39192947324647653,0.5784882976301504,-0.5120767024445414,0.6488538944065062,-0.47077168821362536,0.6717809066244417,0.29727990456383196,-0.20167411003054778,0.006523451389452443,-0.23785483573497262,-0.3961484414695209,0.2889480225686854,-0.22237719485785665,-0.28254811334193947,0.5804165126112892,0.11887155750173099,0.07721568814532966,0.30857473920284756,0.4377043691148614,0.5093237750038868,0.2728879719545747,-0.36097805934702354,0.2959466350947443,0.4030946247515006,0.5827287628225517,0.5240028206966658,0.7726957101078203,0.37066119040101647,0.09064467119319321,0.3082984246778679,0.017989870226215808,-0.10912240382268901,0.6790792943205627,0.16740491387588574,-0.19748663958680845,0.30704657732539636,0.32857363314681765,0.6206737703665473,0.3272128482871659
