,Occipital_Sup_L,Cingulate_Mid_L,Thal_IL_R,Lingual_L,Temporal_Pole_Sup_L,Cerebellum_Crus2_R,Cuneus_R,N_Acc_R,ACC_sup_R,Thal_PuM_L,VTA_R,Cingulate_Mid_R,Hippocampus_R,Thal_PuA_L,Fusiform_R,SN_pc_L,Lingual_R,Calcarine_R,ACC_pre_R,Thal_LP_L,Thal_MGN_L,Cerebellum_9_R,Thal_MDm_R,Temporal_Sup_L,Thal_VL_R,Parietal_Inf_L,Thal_MDl_R,Parietal_Inf_R,Cerebellum_8_L,Vermis_1_2,Putamen_L,Rectus_R,Cerebellum_4_5_L,Frontal_Inf_Oper_R,SN_pr_L,Frontal_Med_Orb_L,Vermis_8,Olfactory_R,LC_L,Putamen_R,Frontal_Mid_2_L,Cerebellum_10_R,Olfactory_L,Vermis_7,Temporal_Sup_R,Occipital_Inf_R,Paracentral_Lobule_L,Cerebellum_Crus1_R,Cuneus_L,Cerebellum_4_5_R,Frontal_Inf_Oper_L,Frontal_Inf_Orb_2_L,N_Acc_L,Cingulate_Post_R,Frontal_Inf_Tri_R
SN_pc_L,-0.22877141575233287,0.2813573836235408,0.27713571680380517,-0.3336886141521676,-0.2595300775329709,0.1421191720128001,-0.14337891502484346,0.27859374921326807,0.06150043790664407,0.32053502120383665,0.3593436229235301,0.4226136369412299,0.011673893055695606,-0.0034134619628610917,-0.05006765666555801,1.0,-0.04191966797759509,0.0792682859416789,0.08487245399213915,0.007092544508940396,-0.17840565873663392,-0.01330605959206488,0.18135763335096014,0.004026436783548475,0.17485078036902482,0.19870571058316988,0.3522020887738323,-0.04245993883701899,-0.18149615279239878,0.12441725877912198,-0.2963737090850662,0.20402100296362208,0.18162377027190574,0.21261873256145852,0.2424147014870229,0.02578791345049478,-0.1946706137813561,-0.18983056990187733,-0.08161089742578864,-0.04162798273648016,0.14892981069374664,0.27688574335308097,-0.41394252845811585,-0.2628238018427702,0.2805591970390596,-0.08242673298788951,0.13790741231142623,0.04221600603339939,-0.03807028400624069,0.19858211784376834,0.120805073461894,0.07686018125696882,-0.21010669651076677,0.3466703248316244,0.16023306656150532
Lingual_R,0.3932645775331201,-0.22403129358699048,0.1949776320337377,0.8168812903874547,-0.04344399385629462,0.5165927882156272,0.4692028240165073,-0.3326222907401858,-0.4099224958604372,-0.2071581843588469,0.1015447459340818,0.3196461300438862,-0.22752001259093238,-0.24589105013364118,0.6394490574784217,-0.04191966797759509,1.0,0.811567275694773,0.09284002981841784,-0.2993919250740367,0.11616755859671571,0.6579387622656167,0.3251062996790718,-0.2967303318882104,0.1303762650370103,-0.015177111658566703,0.37023982562940483,-0.007750005410678767,0.4640218613641097,0.02640764840991286,0.1991315091406262,-0.016480769852009084,0.5970887473595523,0.2257338217103403,-0.07464583853158048,0.3354220568360544,0.7453773101111199,-0.2535629251498935,-0.26580661652218257,-0.004023591647578813,0.20631188028621578,-0.35503817258116654,-0.3668147898751966,0.7928811746181659,0.08975402429198705,0.6246202371874175,0.3136994190189355,0.6823280342770819,0.43006395652975576,0.41271486914855804,0.36426307085847687,-0.12508351870874793,-0.35014518169399994,0.3280981930917496,0.3150570623918967
Calcarine_R,0.5346410784104216,-0.0985111610688892,0.28295096988864393,0.6995973262806685,-0.06412726724153929,0.3291343269226617,0.5382307903011903,-0.28254811334193947,-0.15794914697962031,-0.3004399327048375,-0.029118985505202602,0.44372558754824143,-0.1946147157398598,-0.3186968034104022,0.5563571999139577,0.0792682859416789,0.811567275694773,1.0,0.08704539579364212,-0.38817360902288656,0.0605980155400243,0.41254230487072185,0.23437119647199925,-0.1872703732370703,0.12310841619693129,0.07099211227260252,0.346143976953632,0.1731429806003707,0.4300932994643591,0.11871452576732737,0.18106312281966633,-0.021047932790837377,0.5797076893349932,0.16432428742043767,-0.11864806687606132,0.20445212277732303,0.5151576210438482,-0.20770642356967953,-0.17391084673505586,0.024020857953440996,0.02480511720667243,-0.38990165239983726,-0.35255129580942013,0.5957757957053307,0.23897880200268878,0.5561687053265241,0.3135808188462557,0.49053439684284683,0.6072600927693195,0.3970509950309673,0.1928851257314104,-0.23569413926987462,-0.4041261967424616,0.4545997350825189,0.23687661655067127
ACC_pre_R,0.021570573537894766,-0.10945275780827253,0.22434433785837837,-0.15343643326109996,0.5155362311369854,-0.22346834075546174,0.040282079973106864,0.5952521556468575,0.026262624880825383,0.26201766010173155,0.30494385686963005,0.4101837416681365,0.20092972732004913,0.21849101795351009,0.1431627225352147,0.08487245399213915,0.09284002981841784,0.08704539579364212,1.0,0.17948184686963792,0.18161196338456148,-0.1320253324231839,0.35899940033329647,0.027099088226585914,0.5754299503134118,-0.18251890454945674,0.3880595980120606,-0.014428202706675641,-0.0894035746134477,-0.08920408257760702,0.15580929145929953,0.24306115394799116,0.23139370641382254,0.534461388182596,0.5478272779068409,0.5238497770716914,0.2035441068799304,0.4928803465638686,-0.2092126571960862,0.12084779688170301,-0.33994548025995336,-0.09570040270575023,0.2940382717695073,-0.055318039495008964,0.4444312236340075,0.31103718977927597,-0.1349854807388482,0.023805717826477855,0.04681015554070848,0.05487384406998342,0.25889990421758113,0.3866413864851047,0.3843167557152034,0.4132805331223478,0.7321411284149542
Thal_LP_L,-0.4798593038027489,0.5807362151329138,0.010745577255224447,-0.22991311516723695,0.4197745848485113,-0.25901755777905927,-0.4760209418154785,0.5804165126112892,0.28336845081113443,0.8307854948869987,0.18444333576846397,-0.33821871915530005,0.3728568221687141,0.7606848286023203,-0.21708561958866943,0.007092544508940396,-0.2993919250740367,-0.38817360902288656,0.17948184686963792,1.0,0.06069418386803991,-0.26311614441047715,0.021823657905522407,0.645437538184594,0.20320557382102097,-0.198284190319172,-0.056745968221775446,-0.5655960328071135,-0.10097090267311551,0.22578941314968703,0.008894681999577785,0.024915405669565464,0.02933489348563248,0.17348750770504032,0.2880363629893088,-0.1740732130706398,-0.2763505539630629,0.31517649725214975,0.22697368039210244,0.6104510449922717,0.0650144328628229,0.32266500752874583,0.4238057988751945,-0.40760152062836813,-0.12658142768325387,-0.41314973323046683,-0.46997119097327,-0.39824421645698593,-0.5412512330553673,0.07718892609784966,0.04505212297225894,0.3131174509116449,0.4242329709729997,0.1338124339939166,-0.030432094382920105
Thal_MGN_L,-0.0005519652782528874,-0.11263479257342336,-0.03338519717502421,0.09622757605486777,0.15580821844092474,-0.13228777841626355,-0.07887033148510757,0.06533692474836714,-0.06923494333811762,0.0883537407276715,0.0400787827699445,0.03840910109499702,-0.022913884305520146,-0.03741502096517037,0.03838679498269026,-0.17840565873663392,0.11616755859671571,0.0605980155400243,0.18161196338456148,0.06069418386803991,1.0,-0.08999781257204538,0.0007578782603472936,0.1971968451613408,0.03249002348562081,-0.07815303391288538,0.026737737838727425,0.031651178396317946,0.06586228848269379,0.027560810838612535,0.19225141281805416,0.00726273832480133,0.10081104480616133,0.12573067616933467,0.1185396671533291,0.0809290251107286,0.11795677891996384,0.07681420313951091,-0.020380390342359233,0.0733266622179268,0.05249381001054056,-0.15466569045311074,0.03016165128942837,0.08225766393277298,0.0784203934787794,0.058491254675274246,0.10166933851696522,-0.08074442942352844,-0.06194724058795438,-0.034804101201340865,0.07251321406205632,0.214460826972505,0.04276216696875818,0.10270307269198006,0.1383001155842835
Cerebellum_9_R,0.1392761608968033,-0.3690309373540627,-0.03449646404684099,0.46000994062968253,-0.3403057133853618,0.8586101670184653,0.16821142134095798,-0.28396712861808243,-0.608124193842241,-0.18401068791861191,0.198104209357637,0.02968064485400543,-0.3486556630498932,-0.19314224989261336,0.41563935175395933,-0.01330605959206488,0.6579387622656167,0.41254230487072185,-0.1320253324231839,-0.26311614441047715,-0.08999781257204538,1.0,0.30455986960499554,-0.5475061895601048,0.005193011981467727,0.1078677757535748,0.29597425669231564,-0.22319456112160718,0.3793205300316555,-0.08193265572816541,0.017753603408074907,0.33280350698302585,0.2864522100083457,0.056979161192418935,-0.08924358529631018,0.32056678529217897,0.7238145142703828,-0.15075776223750387,-0.30272811682143647,-0.1582791917086751,0.47180701701908206,-0.07928877721446213,-0.39108658118581613,0.8537575982303145,-0.05002369388427159,0.4819925553390392,0.3625782646166132,0.9171336334111817,0.1541451670139152,0.09150115580585638,0.5753658549787503,-0.3507579340573569,-0.36415601482585647,0.03606791854867141,0.22157787204927726
Thal_MDm_R,-0.2184021279160761,-0.1681202571149984,0.47230556045933625,0.13930455321033314,-0.07104478233939725,0.37122283033428566,0.12950285689954563,0.32857363314681765,-0.3006386095294999,0.3366342998494902,0.25389967796797447,0.445758341799834,0.3365876565942099,0.2778128890180056,0.34478021920324015,0.18135763335096014,0.3251062996790718,0.23437119647199925,0.35899940033329647,0.021823657905522407,0.0007578782603472936,0.30455986960499554,1.0,-0.18479298256480395,0.6621840530043301,0.16645833783784728,0.7813517268279291,-0.209198043726064,-0.1649920144950534,-0.29289269475744784,0.3947188789051433,0.29717441478226964,0.6195294580035526,0.5178661577740848,0.5319675682496441,0.32952821413562927,0.3953800559412075,0.24925607940314468,-0.3707582423456597,0.16035383605665274,0.24615380622362934,0.39159563813385084,0.15009841944471425,0.20147162744146116,0.45777034953536844,0.19044197227688775,0.4288181802205485,0.37509446289557746,0.08861566083059562,0.4264912485118157,0.5139089554207403,0.20181831199556227,0.35460641273462784,0.5136977292048337,0.6099150778491899
Temporal_Sup_L,-0.22801071560623196,0.572255840838812,0.13660916190949235,-0.09775259052578936,0.2735393870657824,-0.47315742341939804,-0.3406264225616273,0.29727990456383196,0.529678613436499,0.5683263365812905,-0.12451464624433776,-0.23652286309103257,0.3974338574228177,0.4881140836583019,-0.18065059101717051,0.004026436783548475,-0.2967303318882104,-0.1872703732370703,0.027099088226585914,0.645437538184594,0.1971968451613408,-0.5475061895601048,-0.18479298256480395,1.0,0.05734126610826821,-0.0935701160690413,-0.23948152496117775,-0.30219861612076593,-0.031315470208755386,0.4257246957949299,0.18187486901640207,-0.2522210067673744,-0.005304901438638992,-0.11216818429095028,0.043798105142863766,-0.449258007027796,-0.4760594586861836,0.13688971242538914,0.3025388673513505,0.5952613043694008,-0.0914526073141263,0.2541213066270315,0.3178236424867005,-0.5148751495146779,0.009012344598638013,-0.3403716532695184,-0.36699465399852926,-0.6021340626189771,-0.30000828668690016,0.15148398366424978,-0.4882583256652837,0.39980224617722776,0.2899385328036333,0.09118719376960835,-0.35557442929813365
Thal_VL_R,-0.21468695043184283,-0.0077464569467524495,0.5743577347052264,0.04216538911429077,0.0980819300641087,0.17683591616773497,-0.00718862190683088,0.5093237750038868,0.2833274798397873,0.45268927945494114,0.3328265193129787,0.4360763253044897,0.6547407909039493,0.4125595245348048,0.46162978215333045,0.17485078036902482,0.1303762650370103,0.12310841619693129,0.5754299503134118,0.20320557382102097,0.03249002348562081,0.005193011981467727,0.6621840530043301,0.05734126610826821,1.0,-0.09408695680302323,0.5848415012674757,-0.4036743995239539,-0.1092336940540632,0.12784704560823318,0.46806677210253916,0.26913922876409185,0.5470707212234209,0.45061615849486003,0.5296949980341041,0.07016483404262223,0.1418593133919781,0.39056252436125777,-0.06898076548699666,0.3251118620979694,-0.20602752076969683,0.2518610461128188,0.3542894057186961,-0.08002923104669611,0.7311110311891149,0.05884423878987411,-0.1033206559703755,0.14892649467846958,0.04171210725163552,0.4907008758276162,0.17380756172326078,0.07180580216936991,0.4212504492276206,0.4960804633207494,0.5619260616864836
Parietal_Inf_L,0.2337601231898405,0.06540573346697012,0.04609564733115471,-0.07799990255205974,-0.1700298059642938,0.1971130084452638,0.3013200121445771,0.045602234255467555,-0.27681090779088685,-0.11777446930770993,0.07957150684743071,0.03468552608368949,-0.02082615760973739,-0.2731425880027141,-0.026447980940345495,0.19870571058316988,-0.015177111658566703,0.07099211227260252,-0.18251890454945674,-0.198284190319172,-0.07815303391288538,0.1078677757535748,0.16645833783784728,-0.0935701160690413,-0.09408695680302323,1.0,0.210640923329027,0.14647478090028304,-0.27085979176122826,-0.3550773130120815,-0.06696815933336424,0.2602338528927296,0.0449726314518936,-0.2290903677917788,0.06973604395404581,0.1632987734191013,-0.1316309315614417,0.09548358409925431,-0.32076283934085814,0.020387284371228737,0.1906820224271109,0.2571413467120818,-0.11442649606261054,-0.01148435879546728,0.09424542346335547,0.10759554264599713,0.6749596009332427,0.20564218450207106,0.2991664990526457,-0.04192756885893893,0.15748985451870667,0.027959364984125802,-0.02866796279788413,-0.11464673227429852,-0.06580917969687211
Thal_MDl_R,-0.15527230590937202,-0.07726244920197978,0.468504885678741,0.060036745888838186,-0.05195048765315158,0.3480891625934548,0.09771016636280437,0.31164160013402675,-0.27310466578824794,0.24625544755134646,0.2841864711801519,0.4969540088533103,0.13065517495459456,0.10704978014704282,0.30621706664994974,0.3522020887738323,0.37023982562940483,0.346143976953632,0.3880595980120606,-0.056745968221775446,0.026737737838727425,0.29597425669231564,0.7813517268279291,-0.23948152496117775,0.5848415012674757,0.210640923329027,1.0,-0.14055699483772333,-0.12132996120812051,-0.14758564343112476,0.1873722152806425,0.43344802483385075,0.6213453671977597,0.5030956965698462,0.4238588173911353,0.37285883687165294,0.33254137085572694,0.20718288599833146,-0.27869829608164504,0.1059546759630602,0.20747123097038137,0.2642222525704612,-0.04366734117754537,0.19161406586229973,0.4837221660342266,0.18950201522462948,0.40728937272289323,0.37030998502835233,0.08897564599277427,0.4157163798343954,0.5489917538639033,0.11636011153241657,0.13182135569618852,0.5957891761852524,0.6255471419420804
Parietal_Inf_R,0.48990478639673135,-0.24410545496554273,-0.1632188486381778,-0.015227076415311031,0.11662473487135114,-0.33923026953336033,0.4761106659801704,-0.3107284271919809,-0.20471664683216317,-0.5730050681117204,-0.1659830311901363,0.24965990936852717,-0.44427304592220956,-0.5600142631849401,-0.20389813955150166,-0.04245993883701899,-0.007750005410678767,0.1731429806003707,-0.014428202706675641,-0.5655960328071135,0.031651178396317946,-0.22319456112160718,-0.209198043726064,-0.30219861612076593,-0.4036743995239539,0.14647478090028304,-0.14055699483772333,1.0,-0.11873125469558517,-0.339237010337991,-0.10705700064873327,-0.20609767318488323,-0.3007154523668643,-0.15573100557511718,-0.17281828470762564,0.30580214326149213,-0.04505638799094639,-0.20166883834031668,-0.07301723267346857,-0.4189439455974728,-0.3220806709198268,-0.35327970476370996,-0.21512953942055088,0.004934462088636012,-0.12254308545532448,0.1997474727113598,0.3457535675402912,-0.15800895095403222,0.45735930170712785,-0.35403810450218604,-0.15930167112881752,-0.01151729151811625,-0.2022994093377086,-0.14495168789797233,-0.0650291215091985
Cerebellum_8_L,0.43030445868327233,-0.05592003930818327,-0.08315408984062236,0.4910866378235934,0.07992711707791673,0.26071882729877605,0.16038955363497573,-0.330876166886474,-0.07263598030251711,-0.26765814990090053,-0.042253509922770965,-0.049445319802100096,-0.2641055636138341,-0.19726846699862582,0.17856189444241052,-0.18149615279239878,0.4640218613641097,0.4300932994643591,-0.0894035746134477,-0.10097090267311551,0.06586228848269379,0.3793205300316555,-0.1649920144950534,-0.031315470208755386,-0.1092336940540632,-0.27085979176122826,-0.12132996120812051,-0.11873125469558517,1.0,0.29383310475691815,-0.12143967515726022,-0.17118438471744132,0.15035114638219868,-0.06037393886653605,-0.34010775278178274,-0.036744143001435116,0.5027606588767287,-0.30824263637363125,0.14220334446431454,-0.06571958075745292,0.03716027683941198,-0.4707971656451482,-0.3481551918320723,0.48567176201478646,-0.16123165689501567,0.28236492600355745,-0.09261723198733689,0.36624893247416307,0.2775695714428586,0.06825227162708092,-0.007788766331267922,-0.18712046197198462,-0.48116525515843855,0.02681554715290308,-0.1123260180090361
Vermis_1_2,-0.17817768150457441,0.26467725805275333,0.11760604863408994,0.0794906128733391,-0.12136413709360906,0.010718562610360903,-0.4380352118037438,-0.0047338950335560435,0.505500348285242,0.23290955104969033,-0.006286234889246076,-0.13416320537550736,0.22989375115432711,0.13401253200128083,0.26730686941909676,0.12441725877912198,0.02640764840991286,0.11871452576732737,-0.08920408257760702,0.22578941314968703,0.027560810838612535,-0.08193265572816541,-0.29289269475744784,0.4257246957949299,0.12784704560823318,-0.3550773130120815,-0.14758564343112476,-0.339237010337991,0.29383310475691815,1.0,0.1169161891827446,0.03046655795657641,0.10940093844817113,-0.07565537254768002,-0.16437053743924518,-0.45278924991279296,-0.2179068208180867,-0.0340356662861459,0.5050786296640781,0.27655583834845543,-0.0697204884077612,-0.05686398606960682,-0.06586171983849373,-0.07519521796276055,0.1947569276362873,-0.12348871142057935,-0.438276801559609,-0.11638943932754707,-0.2497377124177405,0.30584662111775046,-0.2965217631476409,-0.22413101309276193,-0.2410717759200502,0.15081504529489662,-0.23479894832289527
Putamen_L,-0.1030339813551162,-0.18634547321419634,0.3292242483156751,0.33685193584753176,-0.097218014931615,0.09512817550608087,0.057103737043507616,0.05423732452169452,0.18604302204142986,0.202702710148909,-0.07127399532853221,0.08582110210586666,0.45837207773299543,0.22453633819908192,0.48499981832671296,-0.2963737090850662,0.1991315091406262,0.18106312281966633,0.15580929145929953,0.008894681999577785,0.19225141281805416,0.017753603408074907,0.3947188789051433,0.18187486901640207,0.46806677210253916,-0.06696815933336424,0.1873722152806425,-0.10705700064873327,-0.12143967515726022,0.1169161891827446,1.0,0.04162388890373398,0.33671408643309514,0.21174403967241548,0.24650950870751187,-0.07983824449795787,0.09478695230232702,0.32162657878442164,0.01579579710928296,0.3784402625239629,-0.10714532127840946,0.22070703259001037,0.4380091516434584,0.13136236797139125,0.45513520074129443,0.09951422754778937,0.06436181994493118,0.07300734629573212,0.00684319026646459,0.28303094872506557,0.04188397605028137,-0.09207593654318758,0.3840712793883145,0.171027617143429,0.19586372640412733
Rectus_R,-0.23543882894892465,-0.2055459035578914,-0.0015584015962875955,-0.29689864520107634,-0.11821213069745605,0.347203861106521,-0.2791440977784597,0.4334312567886677,-0.20536767260260533,0.13485216031064387,0.37939648097487333,0.11375334981120398,0.032301521986919164,-0.017015949003170532,0.10333262813793893,0.20402100296362208,-0.016480769852009084,-0.021047932790837377,0.24306115394799116,0.024915405669565464,0.00726273832480133,0.33280350698302585,0.29717441478226964,-0.2522210067673744,0.26913922876409185,0.2602338528927296,0.43344802483385075,-0.20609767318488323,-0.17118438471744132,0.03046655795657641,0.04162388890373398,1.0,0.1634420884416926,0.19578692992688132,0.37274658877156686,0.32245112327197734,0.09980761989416209,0.5527718432589711,-0.04180003913950877,-0.017473469639787083,0.17450745561331873,0.19531155107089,0.06360148690851226,0.18635167499783045,0.40755486367128363,-0.021681906524960083,0.24036026604396357,0.34341327549468503,-0.20524311453999966,-0.08626205380735777,0.503649973105804,-0.08227639545808256,0.04147735102103806,0.21256537597565617,0.4140004510796039
Cerebellum_4_5_L,-0.0022727522286988063,0.06619319719081215,0.5204824845389636,0.4601387576345452,0.025434512499273663,0.3516542869642815,0.23221273252742414,0.16740491387588574,-0.0928765076658535,0.24830050578059507,0.22895897456207467,0.48797810179690493,0.29187136265750574,0.19663283465411677,0.5616170604488923,0.18162377027190574,0.5970887473595523,0.5797076893349932,0.23139370641382254,0.02933489348563248,0.10081104480616133,0.2864522100083457,0.6195294580035526,-0.005304901438638992,0.5470707212234209,0.0449726314518936,0.6213453671977597,-0.3007154523668643,0.15035114638219868,0.10940093844817113,0.33671408643309514,0.1634420884416926,1.0,0.3834220032934945,0.323847920319602,0.10638708063717582,0.45200137827830655,0.06284868532541943,-0.18284317826618213,0.24373180028816033,0.21548066585059733,0.05031644271944188,-0.001201636480762606,0.29920479491806456,0.39939865555579834,0.20360416479443755,0.25010672241530124,0.3573263528149952,0.2550588798154032,0.8124296243019946,0.3164494384563618,0.07396809194940371,0.08063060681530317,0.5574887408131095,0.4335018453796639
Frontal_Inf_Oper_R,-0.27051557274652366,-0.05099713000270537,0.12192443520696979,-0.06813027891146824,0.14650275040032762,0.02138366263515903,-0.17341594187247353,0.42757393619062806,-0.11442022974384454,0.3626173404906501,0.3233044003245258,0.4146937946065264,0.11496225924615676,0.24493044800795954,0.16655506561628827,0.21261873256145852,0.2257338217103403,0.16432428742043767,0.534461388182596,0.17348750770504032,0.12573067616933467,0.056979161192418935,0.5178661577740848,-0.11216818429095028,0.45061615849486003,-0.2290903677917788,0.5030956965698462,-0.15573100557511718,-0.06037393886653605,-0.07565537254768002,0.21174403967241548,0.19578692992688132,0.3834220032934945,1.0,0.5617620724159953,0.36207038274265557,0.2835239966204752,0.256435159189579,-0.163719371506391,0.24945588036459979,0.07323253243060635,0.13394374173081738,0.09512179314438213,0.09679276468036462,0.3378939313943614,0.1053151872830229,0.07761350573903478,0.11202873712923134,-0.1866127632485213,0.20989332701370095,0.5852562108750229,0.3115801024623174,0.22202984341013865,0.5006718710362907,0.845956695446227
SN_pr_L,-0.3692526290829277,0.022578655040537042,0.24804030855731704,-0.3137998508511797,0.2968655791575949,-0.027350722368481305,-0.12724810183747215,0.7084560402392833,-0.05905869218282666,0.5194311272932255,0.47606311278415686,0.3984783398018926,0.4494436051785065,0.3931143359130344,0.1315156330020484,0.2424147014870229,-0.07464583853158048,-0.11864806687606132,0.5478272779068409,0.2880363629893088,0.1185396671533291,-0.08924358529631018,0.5319675682496441,0.043798105142863766,0.5296949980341041,0.06973604395404581,0.4238588173911353,-0.17281828470762564,-0.34010775278178274,-0.16437053743924518,0.24650950870751187,0.37274658877156686,0.323847920319602,0.5617620724159953,1.0,0.35913115360567155,0.09438517458417814,0.5271634256678362,-0.1079969267806727,0.1583052937934157,0.020613539666450235,0.3068845144334087,0.40131688227951856,-0.16608637237276733,0.4972020046407276,-0.06795383491823463,0.1277102780334004,0.007507929891454011,-0.184350246789717,0.20110782426933493,0.352321733547995,0.438910925653648,0.5985477575228213,0.3064995754427122,0.5990505349937536
Frontal_Med_Orb_L,0.25786880510451327,-0.31569511468086076,-0.03156573415394892,0.042851494503161815,0.3756040427073006,0.11414038092031853,0.27235742959129905,0.23992172185150887,-0.6763974756848389,-0.13155779880877594,0.26769887039398943,0.23827391430970601,-0.30461899268661824,-0.17852963513017112,0.07828661787398528,0.02578791345049478,0.3354220568360544,0.20445212277732303,0.5238497770716914,-0.1740732130706398,0.0809290251107286,0.32056678529217897,0.32952821413562927,-0.449258007027796,0.07016483404262223,0.1632987734191013,0.37285883687165294,0.30580214326149213,-0.036744143001435116,-0.45278924991279296,-0.07983824449795787,0.32245112327197734,0.10638708063717582,0.36207038274265557,0.35913115360567155,1.0,0.5201406795000691,0.2809068467877794,-0.36692886432102306,-0.19833396407276085,0.00087826359028515,-0.1567463424286972,-0.05725667470730608,0.41218044146731736,0.09566775211932886,0.510461977261008,0.38675805605547586,0.4064576800351402,0.19938802966721636,-0.19637624241080312,0.6018670156193706,0.22773133224239744,0.06911745454744143,0.15019442319218423,0.6187843356807022
Vermis_8,0.31977338294173435,-0.3926266701876116,0.087301950078782,0.5340915486539853,0.07205446499967619,0.5269774923785642,0.3884558918803558,-0.20167411003054778,-0.612483297522071,-0.2268607889586206,0.19908785173699278,0.3065310785523374,-0.2865891710224034,-0.14821614959727444,0.42642168614256737,-0.1946706137813561,0.7453773101111199,0.5151576210438482,0.2035441068799304,-0.2763505539630629,0.11795677891996384,0.7238145142703828,0.3953800559412075,-0.4760594586861836,0.1418593133919781,-0.1316309315614417,0.33254137085572694,-0.04505638799094639,0.5027606588767287,-0.2179068208180867,0.09478695230232702,0.09980761989416209,0.45200137827830655,0.2835239966204752,0.09438517458417814,0.5201406795000691,1.0,-0.10784568928889479,-0.3118973549749398,-0.1770644515099813,0.26492106112886143,-0.31448333942940093,-0.24416630446016602,0.8097241405979706,0.028409744098703532,0.5651447108964838,0.3467879447066439,0.7404485155889596,0.3239016466801322,0.18307183614377354,0.500083643619431,-0.013774133442723728,-0.1639795537500749,0.18988369275351935,0.4549728109184576
Olfactory_R,-0.18493634237772927,-0.03473867389381621,0.08608408233490555,-0.27179113253344017,0.3943829753217419,-0.11679583852188427,-0.2197533142462192,0.7148639366179309,0.10986611978866574,0.2722881390487173,0.1653412956045126,-0.03583505512713312,0.43230091473274584,0.3685275279462717,0.08059271966061751,-0.18983056990187733,-0.2535629251498935,-0.20770642356967953,0.4928803465638686,0.31517649725214975,0.07681420313951091,-0.15075776223750387,0.24925607940314468,0.13688971242538914,0.39056252436125777,0.09548358409925431,0.20718288599833146,-0.20166883834031668,-0.30824263637363125,-0.0340356662861459,0.32162657878442164,0.5527718432589711,0.06284868532541943,0.256435159189579,0.5271634256678362,0.2809068467877794,-0.10784568928889479,1.0,0.07089359804331954,0.31893812975639624,-0.24048780854837912,0.24337972140951927,0.7636372302704868,-0.12103636620538295,0.4460604555642262,-0.02717316948809822,-0.10204085516906981,-0.0924059464847176,-0.22553286583677962,-0.06273033304774064,0.21467798599008836,0.16949674338944817,0.6211989374706175,0.1549733724842709,0.4033716488609307
LC_L,-0.17259316319071533,0.30938702972498416,-0.012991493501561657,-0.12740666940665396,0.06532790338047277,-0.1981087727067175,-0.34632455523791417,0.02116721199784456,0.4732555789828718,0.09023541231814468,-0.03060845619295283,-0.20789300147782042,0.1844743272786238,0.1495878066711533,-0.02391425641236408,-0.08161089742578864,-0.26580661652218257,-0.17391084673505586,-0.2092126571960862,0.22697368039210244,-0.020380390342359233,-0.30272811682143647,-0.3707582423456597,0.3025388673513505,-0.06898076548699666,-0.32076283934085814,-0.27869829608164504,-0.07301723267346857,0.14220334446431454,0.5050786296640781,0.01579579710928296,-0.04180003913950877,-0.18284317826618213,-0.163719371506391,-0.1079969267806727,-0.36692886432102306,-0.3118973549749398,0.07089359804331954,1.0,0.135705856372628,-0.22561693556733267,-0.01455716084935968,0.14110008931436702,-0.24271363124536321,-0.004935258156905687,-0.37528851859519713,-0.40181099520146446,-0.3771695495743268,-0.2609283522331477,0.012916412200024475,-0.3692006526885149,-0.15646730920962776,-0.04224117200923502,-0.02087937013151534,-0.32293190452015996
Putamen_R,-0.15627468682882498,0.5135353922636574,0.3263244860564212,0.13342368884835484,0.20362887720277473,-0.17521113943781727,-0.21973295148651137,0.37380171232792264,0.3188587820714682,0.5676411611178818,0.04812034315660003,-0.14723456879303395,0.3969624234773093,0.569154153422545,0.08254407474925393,-0.04162798273648016,-0.004023591647578813,0.024020857953440996,0.12084779688170301,0.6104510449922717,0.0733266622179268,-0.1582791917086751,0.16035383605665274,0.5952613043694008,0.3251118620979694,0.020387284371228737,0.1059546759630602,-0.4189439455974728,-0.06571958075745292,0.27655583834845543,0.3784402625239629,-0.017473469639787083,0.24373180028816033,0.24945588036459979,0.1583052937934157,-0.19833396407276085,-0.1770644515099813,0.31893812975639624,0.135705856372628,1.0,-0.055593563598288195,0.27495290324594673,0.36692143599793986,-0.19146283916594908,0.11508080261250936,-0.09747003316929766,-0.19197721043208307,-0.2180547040186549,-0.18450091051823314,0.30587378095219475,0.018960770628363384,0.09425006373640828,0.2780242507903017,0.3017817723474365,0.06599607699992052
