,Occipital_Mid_L,Thal_MDm_L,OFCpost_R,Cerebellum_9_L,Thal_MGN_L,Putamen_L,Cuneus_R,Thal_IL_L,Parietal_Sup_R,Frontal_Sup_Medial_L,Thal_PuL_L,Occipital_Sup_L,Fusiform_L,Vermis_7,Frontal_Sup_2_R,Cerebellum_4_5_R,Vermis_9,Thal_PuI_L,Temporal_Sup_L,Frontal_Med_Orb_L,Temporal_Mid_L,Caudate_L,Occipital_Sup_R,Vermis_4_5,N_Acc_L,Occipital_Inf_L,ParaHippocampal_R,OFClat_R,Heschl_R,Temporal_Inf_R,Cingulate_Mid_L,Cerebellum_8_R,Cerebellum_10_R,Insula_L,OFCmed_L,Vermis_6,Cerebellum_6_L,Hippocampus_L,OFCant_R,Cerebellum_Crus1_R,Temporal_Mid_R,Thal_LP_L,Cerebellum_3_R,Frontal_Inf_Tri_R,ParaHippocampal_L,Amygdala_L,Rectus_L,Thal_LGN_L,Frontal_Mid_2_L,Thal_VA_L,Thal_MGN_R,SupraMarginal_L,Angular_L,Occipital_Mid_R,Olfactory_R,Frontal_Mid_2_R,Insula_R,Thal_PuI_R,Putamen_R,Caudate_R,SN_pr_L,LC_L,Calcarine_R,Thal_AV_R,Vermis_8,Temporal_Pole_Sup_L,Rectus_R,Thal_IL_R,ACC_sup_L,Cuneus_L,Cerebellum_Crus1_L,Cerebellum_6_R,Vermis_3,Thal_VA_R,SN_pr_R,Thal_LP_R,Cerebellum_Crus2_L,Postcentral_L,Cerebellum_3_L,Cerebellum_Crus2_R,Frontal_Inf_Tri_L,Thal_VL_R,Frontal_Inf_Orb_2_R,ACC_pre_L,ACC_sub_L,Cerebellum_8_L,Temporal_Pole_Mid_L,Cerebellum_4_5_L,OFCmed_R,Thal_MDm_R,Frontal_Sup_Medial_R,Frontal_Inf_Oper_R,Temporal_Pole_Mid_R,ACC_pre_R,Frontal_Inf_Oper_L,OFCpost_L,Precentral_R,Cingulate_Post_R,VTA_L,Supp_Motor_Area_R,Thal_VPL_R,Rolandic_Oper_L,Frontal_Inf_Orb_2_L,Cerebellum_10_L,Raphe_D,Lingual_R,Temporal_Sup_R,Precuneus_R,Temporal_Inf_L,Fusiform_R
Heschl_R,0.050271506519652974,0.18123131898843234,0.5305893094019556,-0.05878316514627682,0.18078120586390606,0.4773668880154444,0.2710449581272011,0.360390364571739,0.04444919852347552,0.5214032915068607,0.3587436679992028,0.1713993922223547,0.41271029680655924,0.1498508460664657,0.44463031808195763,0.5229638775693876,0.07053788370863116,-0.232751372216989,0.5293453308063035,-0.07888228141187023,0.2879927856558989,0.4588027937818525,0.2526385007938878,0.5125624524829968,0.1593336921741726,0.019358979849033633,0.28323019277225214,0.3457103745365265,1.0,0.07815011820298463,0.5529346725681226,-0.1286608303731809,0.05735053091945823,0.5741863498504253,0.4541515956473483,-0.03187091013071581,0.16435423412064656,0.49551134779329364,0.3515961286329485,-0.03748841377487362,0.2303078222538308,0.2164628534728559,0.387065533773857,0.45988883200444924,0.4649210163294838,0.2815691012190635,0.24784589102245141,0.532273270518954,0.34481922375543916,0.38944973810466343,0.4190879476957425,0.32310581928712706,0.170820588662267,-0.12896695010477113,0.06632725180740218,0.5541988650291094,0.6117032021824714,0.5169390390822226,0.4532337306128204,0.4035035633839206,0.03867767685978561,0.016348430599696113,0.4943384508999154,0.375115413274919,-0.08014225395642409,0.4221359042605265,0.18095200933702704,-0.005065033912596657,0.523796662778511,0.3582394779098401,0.04561231946340125,0.16108289808226886,0.5011607808635743,0.5504022947152358,-0.034670349485190405,0.24724741575347545,0.060537153000611466,0.32487131836701383,0.2275448332559541,0.10409152398836266,0.4406527540444706,0.30212956215820014,0.012375643067194146,0.27663207626169795,0.4244438439202456,-0.05607678752885982,-0.17500061822805243,0.5009029871157655,0.36559797932248495,0.3409651957419457,0.42887351353039205,0.6392695550274469,-0.283205518521574,0.4700023467921962,0.4980535730156651,0.2899886707135631,0.6118856760412396,0.5629770576198175,0.23678327085976295,0.49840997073103027,0.11131465134737874,0.5297965000045267,0.3681593347960565,0.08635804431535046,0.38527314744305247,0.20994745227986267,0.6408962238500457,0.5420550041693732,0.29984712391705953,0.3316976383827524
Temporal_Inf_R,-0.1435887319047112,0.38424588277315164,0.40365602810723644,0.6596408809302159,0.5458820515317415,0.535627152964723,-0.13114940592023558,0.3683282427278312,-0.376022754461191,0.3513350821868973,0.26529310898609615,-0.14778305994931845,0.7376056395633578,0.569473691125607,0.19503667259971735,0.5608807428006861,0.6228211681104006,0.47115715472768044,0.33557232381587465,-0.1723703650826851,0.49362293591923073,0.3793144709048661,-0.04151712317855949,0.44020850518513777,0.4693850106484361,0.4027085572632663,0.6985275321668107,0.20839459716498776,0.07815011820298463,1.0,0.1768190509339819,0.6995995931525739,0.5705923047082736,0.4493465885730541,0.038891310538882284,0.5925526148760467,0.7348211993438534,0.40718690355740267,-0.1033625036837338,0.7208688813931448,0.6894195572906052,0.07995215567667265,0.42068625105584756,0.5856015972533656,0.5797533914894373,0.3381435741299655,0.13511216599016887,0.13372133580480158,0.3635625515817915,0.1757073915174317,-0.06078780184910573,-0.10817540805795807,-0.11266013022923749,0.5089463383081854,0.5701690676690518,0.21568727017294928,0.48496435973450686,-0.10203523068144857,0.45108581246523205,0.3277282800965646,0.46968467514835865,0.3008824026560151,0.3853291025979583,0.3755925271033124,0.6077658260380757,0.5443797261900097,0.17032171050695788,0.3594504998663147,0.3810520453676026,-0.1982599422286204,0.614877997046313,0.8043217757905233,0.4227655762952665,0.18667276719329692,0.3536203972451297,0.3680311201943994,0.2098253357019227,-0.18652827483387266,0.5929975082281145,0.6081747643410554,0.5481833218177735,0.30107803863513805,0.4908594480402297,0.4373428051823322,0.07591069829710197,0.6286536698261392,0.3500533239979956,0.5725173464198577,0.1315998308089885,0.41743931453001365,0.3744526455283466,0.4027447123719192,0.6185531787087449,0.44561244945543454,0.4334238010745364,0.41929151834996337,-0.056318304680628616,0.30653734108372155,-0.16163200621159574,0.0913328969831478,0.3820128940964458,0.4324816612148809,0.39160980565531617,0.5809825476251486,0.044262172204925995,0.5869093648629647,0.5096119802772566,-0.09362700994527047,0.6169038539581603,0.7169327637228449
Cingulate_Mid_L,0.24008804619263116,0.1275978362701692,0.3384915558480762,0.1413442124885615,0.1221627323082513,0.48487222103780636,0.33694681254811604,0.16693769568893468,0.1678013882061341,0.8480423412310062,0.29296228701485943,0.28999047359001684,0.41587905824476773,0.23294527803422724,0.867450491803423,0.5287160368809422,0.32429759943717706,-0.01538979881603067,0.671915765223234,-0.002665943627199083,0.5152015263565792,0.5251828864503434,0.358158903626025,0.5945773551327065,0.3336238726633034,0.04182707565998652,0.3207405817740216,0.3001651673405145,0.5529346725681226,0.1768190509339819,1.0,0.09137662441369773,0.26119901892048214,0.5587496879350504,0.34354723384921365,-0.0022460006346840485,0.25282931823021326,0.27678293556387207,0.19055636242183827,0.06325894873413937,0.3951612539249866,0.266416126302366,0.47715968474189685,0.4488654771614752,0.45919712141731484,0.3022692488480935,0.12859608824264615,0.28297376974920785,0.5367993044960586,0.2609887556731633,0.3312828362273109,0.47930558639913373,0.42200577805835565,0.002190278561463428,0.22693509508366247,0.7709397062250958,0.43022821655610066,0.2574309911774723,0.37965177369901654,0.3444144920336645,0.033858637716327716,0.16069002098853516,0.58476072146636,0.39098385260376417,0.12660153349875872,0.4947577032478497,0.14152276542974662,0.02677906706723271,0.6133620539256794,0.3900174744244138,0.15381656803183857,0.28192450621138576,0.5532470852731262,0.34644478888279173,0.1521460199382251,0.20298736477949783,-0.005007301394884905,0.37685851791839287,0.3924385115670302,0.11759759907446211,0.48847241182889445,0.20973777586228057,0.18343471409860929,0.27058024125524965,0.3763017945092333,0.20280003503206032,0.012316658424767766,0.5515157025886167,0.2385867910228787,0.4331449116092107,0.7755636717448502,0.5834875399869176,-0.08296902924772258,0.47695595118411194,0.5663530626164462,0.28008946974587967,0.6561065296746508,0.8048057795671836,0.21304411873488785,0.7117965020444351,0.13251374029294954,0.4903375667327863,0.5394576762336857,0.3007535529636017,0.27053124434625864,0.3803788217265191,0.509674926286624,0.7041847937706557,0.3667694290030326,0.2835753909227762
Cerebellum_8_R,-0.25847249155482316,0.1761839643436138,0.08701412069103258,0.9678212779520765,0.3919428649770919,0.1907968181757759,-0.2988870201047104,0.06171992946828591,-0.46533018733123405,0.28563285942575634,-0.005208708186057608,-0.1745655697229532,0.6166028702584652,0.6598114797868225,0.09295212904740924,0.27083301480936195,0.7933050673760197,0.42959984646068416,0.23203775908183333,-0.26142173443688427,0.5395180218912277,0.23690064249379422,-0.09780853697115666,0.34188420801642905,0.3669561105960177,0.7616367023270633,0.3988406511056286,-0.09759978883017481,-0.1286608303731809,0.6995995931525739,0.09137662441369773,1.0,0.47147387396731505,0.17329793436950813,-0.2688270116664411,0.6810040913707297,0.772168313403238,0.06403034290681314,-0.27064062808105754,0.9045678808575592,0.4169831164789357,-0.054021431468300504,0.29820374683063805,0.32107504671061643,0.3189695571434391,0.0806495495041834,-0.2043389630579826,-0.17831852937254516,0.4331355652489274,-0.036245931262767046,-0.2625812036229119,-0.21563678094831923,-0.10679512039068231,0.78995098634357,0.39600726770016137,0.06791794190792325,0.19808996525372144,-0.37434529374469167,0.14222448938330137,0.10220548633114353,0.15262264780948054,-0.057777358888993796,0.2238783994189823,0.1852453681510763,0.6366525038354538,0.34642524355771026,-0.21183290533960394,0.1844615286773459,0.2731946735766723,-0.4526337256896261,0.8976301149341761,0.7827464386099519,0.2614291658578757,-0.01391202127163006,0.28941754311326723,0.28686813363676117,0.5279844067387838,-0.33525736699000863,0.5283146212327873,0.6940341052046056,0.5404708225054048,0.1936467568489538,0.39510844006107926,0.17838426384461384,0.06092062315661641,0.9354300070721792,0.8046851728149149,0.3301021622511729,-0.15332274118926342,0.26322068822768846,0.29083424529700713,0.1413325812011713,0.8042075715617301,0.277261785147057,0.4057943303042668,0.04341865779384476,0.0021768980803021343,0.15411121633381947,-0.0887386056000556,-0.017502563421347577,0.38024832354962673,0.29090436505080175,0.14059882633057108,0.4434373174070258,0.025796785741210606,0.5964068691545461,0.13311650040193107,-0.19721538032051839,0.6342947746648032,0.46442616478506066
Cerebellum_10_R,-0.002309015216567743,0.4073845922957642,0.23810456896795842,0.5474351741411924,0.36085079393385516,0.6082595893417475,-0.14579436275951807,0.4654438755933353,-0.08039026685982076,0.4727700791894846,0.2954532814186922,-0.07248036472491563,0.45237092018265207,0.255105134077196,0.32243278546918125,0.3773719291328147,0.6281841216733289,0.500673596797158,0.3999792915085784,0.04355645678139873,0.2954948015172722,0.5374228120647127,-0.16892376115779115,0.4293609304757075,0.7163166854139201,0.11649999186554244,0.6243928179475209,0.2724013337754147,0.05735053091945823,0.5705923047082736,0.26119901892048214,0.47147387396731505,1.0,0.5569526401353682,-0.07718771403238504,0.31453158470672177,0.36409736371802903,0.4768374170207216,-0.08653267012363346,0.27145192554641534,0.42545620294311726,0.27290809264671667,0.17408251939582883,0.44636502266273137,0.40443736067750313,0.5863941566152344,0.14030867271121686,0.2806326632088371,0.45169672569636865,0.36637146241199353,0.15844432415327678,0.06953535719456055,-0.0826583851726325,0.12946392150164193,0.7608392991232109,0.22146522580673902,0.5113496157295061,0.1636115110831835,0.6142727089490604,0.4385912183969258,0.5374611469066911,0.5073544172588047,0.04598237346576751,0.5266027983960935,0.35651551239448226,0.4302458352978307,0.2996442773839457,0.5041729819763762,0.3661594556299087,-0.10089544865021197,0.24557907892536635,0.4615345581285452,0.3375720867325314,0.2303094953967525,0.44461517691325714,0.3108371878797783,0.012504763299110783,0.06266481251126986,0.4512469311169406,0.203771012163813,0.4910015981486131,0.2947218555928533,0.5113990093058074,0.5868846711350172,0.07839051778411335,0.4827787143250719,0.2615613896785125,0.5091105388480217,0.3315101627521777,0.3903846138974203,0.5003295914333495,0.31663433599456764,0.4651760883327458,0.5607583605847746,0.5187031458794105,0.4932778873690895,0.05611332471229565,0.1655915410493502,-0.09421688708958735,0.11428443523336429,0.4018728059695431,0.4621748983954227,0.4177412561827727,0.951335673187802,-0.17462282067283694,0.3468844322451555,0.42938657698231797,-0.10405117024637178,0.20095865030753174,0.5584268167298346
Insula_L,0.153989843997472,0.5371571828481098,0.5771118328734737,0.2635446744824396,0.49272042856363835,0.8521382522749485,0.19466977619025774,0.6444822651437353,-0.007700856683410517,0.6820013525292973,0.4840746519990406,0.04450336268372218,0.5020569706292033,0.25845864154916165,0.4934450317978705,0.5042697857275419,0.4001267352838763,0.2875124881722491,0.8225814485312137,-0.017563872197508826,0.5311666960993152,0.5985758369006368,0.09773625459145388,0.5722854059186708,0.49388144866518513,0.08607105875776148,0.6528026596888216,0.3832188195327921,0.5741863498504253,0.4493465885730541,0.5587496879350504,0.17329793436950813,0.5569526401353682,1.0,0.2020149921685682,0.10466628407561494,0.27890053281133464,0.699846154520365,0.12784368319409894,0.1433242308840753,0.6475264775939599,0.38120340756323945,0.36051386038415717,0.6095236399428478,0.5526011416952903,0.5112307260338861,0.2979577407287571,0.6566313588008664,0.5193921224307082,0.4767952161237234,0.35373548076866107,0.3425358371524823,0.11146881730804571,0.048566812895130054,0.5129439480632627,0.558766649668458,0.8571068828163753,0.3570187183833421,0.6599040907153533,0.6631878991651767,0.3543177447855198,0.2630673764016561,0.3355755832698936,0.6753414251660688,0.10490681891076169,0.6677401507778583,0.40963089489240573,0.38104400479733946,0.6388855557352568,0.25251874535447566,0.15234155774802918,0.3900483224007574,0.4335757553963209,0.6286647563456857,0.2946815553980957,0.3498383815210474,0.06144687048187624,0.34611721721296945,0.4584577754856846,0.18272961678317584,0.6325187416323244,0.5720426414636556,0.26848810324792677,0.6623740961323383,0.21624108711301773,0.20452209928210752,0.0475275084571285,0.5966417711569374,0.5395888045396724,0.6205345147375826,0.6665125589637417,0.669694320491736,0.12871542812590217,0.7242333095378878,0.6847643510081485,0.6977196491985165,0.45718709214689557,0.5009688281608323,0.2106167867809412,0.3705054684383701,0.4858156855854776,0.733538502833916,0.5685491539563464,0.5410274094350427,0.1972637868754693,0.4532760008632125,0.8417731448428877,0.29558419381010115,0.31058880098957514,0.5941437887136934
OFCmed_L,-0.034420406691302134,-0.2569090826352414,0.4580423274119111,-0.28701069717445965,-0.20017823645663044,0.18849011064530358,0.04138610239977266,0.054498430735755186,0.15623250312295914,0.2337767013560902,0.20778771228564674,0.15586692883829364,0.1304456081191651,0.02850927316554184,0.3190498295142069,0.4045315495878158,-0.13317159834476464,-0.42477615083173237,0.172529681904363,0.34548539430139047,0.046852470478247144,0.27881053060337796,0.006211040344863745,0.2548798999086623,0.16363032033332128,-0.35080968196451956,0.18548953688447856,0.5507443799107316,0.4541515956473483,0.038891310538882284,0.34354723384921365,-0.2688270116664411,-0.07718771403238504,0.2020149921685682,1.0,-0.3086890425733124,-0.06980074130274742,0.21112744978946768,0.5912811127431317,-0.21339347493652902,-0.02486965839581142,-0.14220330423873595,0.3172415284193855,0.15789666576230799,0.46622319694439834,0.32814478823389265,0.28123907757394445,0.23599053532971256,0.01894971828929507,0.38454871163466714,0.33442139916210695,0.10306519129634666,0.02835969204911421,-0.3140250224935413,-0.13290837274858505,0.24706232278133267,0.09522434097355872,0.48947273254662016,0.29022273988479075,-0.05798177518441793,0.08437642081711053,0.3476219551758811,0.21010838846874083,-0.056936833389956,-0.11441619401183671,0.3137822381968803,0.3883788705502986,-0.24946910411341616,-0.025944182238889495,0.20707974551486236,-0.1622888631777788,-0.04644046070017368,0.3691954510106188,-0.001870778136501866,0.048893536469347854,0.04730743847282186,-0.30277614292654437,0.08148988431140514,0.12822665779311554,-0.1547758918645538,0.08961493005535555,-0.27305433462378037,0.2551740326536199,-0.06378447792054276,0.41188758909100126,-0.20621073908037113,-0.3448247030219986,0.36785566012627385,0.32737925197549367,-0.12964419071286637,0.09339299127507344,0.06392849209205209,-0.24566738857820525,0.005537323007718686,0.15284052653664873,0.24910627218515918,0.10330673812631898,0.37214837402865136,-0.10449834209500986,0.3311863372797615,-0.3749829887805551,0.2133149416274069,0.5002710725536126,-0.05558372331531447,0.3321668713547339,-0.060961366220449814,0.2019858447390822,0.28347504487954334,0.1652206782716783,0.11634053764667433
Vermis_6,-0.07359642484239765,0.31022697944926514,0.22373768843405034,0.697429380991513,0.44714544598357386,0.24321044415893409,-0.12305367415270942,0.20502842503026983,-0.4396625429656952,0.1865057413522368,0.10261740107516616,-0.17030591749441226,0.6369873829624111,0.3549092133972344,0.0010078396488290824,0.209818046751709,0.49234956954590897,0.5032799786902703,0.1636910827554467,-0.22180369887523949,0.42652896993419465,0.18759981356253463,-0.021306145228022724,0.3488684585507789,0.3589285241268257,0.6294137106006674,0.40504384609316973,-0.019625339558172913,-0.03187091013071581,0.5925526148760467,-0.0022460006346840485,0.6810040913707297,0.31453158470672177,0.10466628407561494,-0.3086890425733124,1.0,0.7904499122200926,0.20230093501919558,-0.15312785268873003,0.6737356672822005,0.36588440715813736,0.1617222699088443,0.1830933712651004,0.3109987599247851,0.37449059662796164,0.08753785847235641,0.05957597145505461,-0.03141585647369104,0.2271933243621854,0.005037886440859099,-0.11275366910531426,-0.2315366699424767,-0.161467983062561,0.5465767465231784,0.3302842755284969,0.05168014744589839,0.33458576015657066,-0.31229640000926356,0.1826391662508624,0.1788490349800643,0.3967518343229732,-0.0410473697421544,0.2598673836675535,0.23975666321830513,0.5957939164771354,0.3342033050461149,0.02288467486579288,0.34328338905835054,0.22232532158525323,-0.2611763205616194,0.6916932689663846,0.718936562382755,0.20568436383529945,0.05922805097912035,0.3518717486388188,0.3856103299655029,0.5503374917767644,-0.3144113705640529,0.5638268415183604,0.4850633497499132,0.35609925452341523,0.2696437236141927,0.27671684773930083,0.2590240815505422,-0.049916077884260605,0.6110736015771996,0.5008317815389063,0.3142935007013894,0.08463697763525244,0.3149408414657903,0.20241197409787554,0.22724006049108755,0.5209968908460111,0.33627788915837165,0.3380080536015452,-0.00043856201088706185,0.02716342829974681,0.07573848823835805,0.02377451449616799,-0.10690939296590089,0.47073900367420796,0.245400737366015,0.021964880883759235,0.2915036943239033,-0.2905471630394344,0.5685244190974498,0.21792150294484575,-0.15235044175310236,0.5854445268777614,0.5754132996696749
Cerebellum_6_L,-0.08722577324229906,0.2169929912425864,0.31191508614172625,0.7527983421984186,0.42533659301175053,0.38265016472720703,-0.12604686785472477,0.1451490718418315,-0.47522621953699923,0.36151957650403765,0.14538602431533007,-0.13386156153471054,0.8621981533546429,0.7110867652030849,0.2089240675624512,0.41056800691175677,0.6565935135345146,0.40149912121665854,0.3457668673907663,-0.2766785042352458,0.6434228225008122,0.3085497716398313,0.09773069400432687,0.5052433534570699,0.37568785171642904,0.7145118187995563,0.47505846187121786,-0.015013863556899354,0.16435423412064656,0.7348211993438534,0.25282931823021326,0.772168313403238,0.36409736371802903,0.27890053281133464,-0.06980074130274742,0.7904499122200926,1.0,0.17897581899843698,-0.13036803929385624,0.8308118418574328,0.527815491417105,0.05089600881426252,0.40746435420201205,0.44157403749086743,0.48443424880455926,0.1790177104026832,-0.17024302344135503,-0.0654145190009779,0.3919251860134396,0.023698724527136113,-0.0902853892272534,-0.14711202522561465,-0.039950338071033396,0.6578773313153127,0.3476322676330358,0.21499431521977624,0.40150348250625767,-0.29140848292722077,0.24268506374984064,0.19001095719461208,0.31101897098796893,0.09088541346916891,0.5220366800337064,0.25752548264163244,0.616749179349191,0.518371146226063,-0.044162803809164985,0.20858350145072757,0.38930486388507973,-0.17490667229345036,0.8614353133229643,0.948345017943072,0.4520373830050106,0.07914395334887882,0.3897762952898517,0.29820249333321225,0.42227486100609235,-0.30527428026711,0.6620521092890438,0.6714978450580297,0.5279881797134826,0.22942278286790127,0.31579561395909633,0.2584127267998322,0.18739323098454289,0.7602297116359216,0.5478430400049976,0.5414654143215852,-0.003248517675279954,0.36576539789986123,0.33344255740948,0.3734909455485863,0.5002299019294572,0.3493688836959097,0.4727256515795048,0.0524831861333719,0.16565153850695896,0.4230807516290655,0.037561721882390875,0.20160623405736133,0.3752209195238694,0.4034021704102141,0.29825935136809206,0.3314191774639203,0.024240497945212436,0.711952993193149,0.3525362492122149,0.08154278152151337,0.8084834966639691,0.6948962939511961
Hippocampus_L,0.14909994617902678,0.6330933197881683,0.5971993632635397,0.15640950333028983,0.6649318267071989,0.6969901697271141,0.1447827699180535,0.8062777272297202,-0.06360234618932738,0.442462803614328,0.5039724416035539,0.14074432135774753,0.46017903335334254,0.06867148021498985,0.237246574307789,0.45108549878103216,0.304791749946642,0.2752630147649995,0.4970735982945511,0.1624436335226374,0.2805531524109676,0.6538006945609685,0.10559465113313793,0.4060696843374673,0.532364167394104,0.022517261506997854,0.7060758864426426,0.33776976280010496,0.49551134779329364,0.40718690355740267,0.27678293556387207,0.06403034290681314,0.4768374170207216,0.699846154520365,0.21112744978946768,0.20230093501919558,0.17897581899843698,1.0,0.13446461690552108,0.04888030544327535,0.46736853580737586,0.37708720951451447,0.2073183327033244,0.5399889144896981,0.6677499164376983,0.4776959254636299,0.42824301811086557,0.8160857766018501,0.15782379878481415,0.6187330601030735,0.31716161901384826,0.13018962321766425,0.030496090933426208,-0.029253837592745465,0.5669508712784208,0.3948305519347193,0.7610614782665708,0.39439953308526376,0.7706076563635479,0.7123803947268512,0.4966160451391059,0.18796997934972537,0.19408794738028867,0.6420173863747677,0.04792045071115553,0.5118834941468339,0.34977354291334406,0.4240069275612563,0.3953800483518554,0.24271310630399096,0.02021954431708741,0.2840334182723135,0.3096474891420293,0.6931866944967651,0.1685623555018048,0.41082549726981044,0.1214964274390449,0.13159342675045527,0.3258306641962725,0.1442875086624755,0.40523331858111666,0.5822353577275825,0.2780319786454854,0.6755344441633248,0.26878044045005417,0.0032242974064804306,-0.024254121048862615,0.4489414042368454,0.42394167592993603,0.5665370532800034,0.3972395445908536,0.5122140675914748,0.1221059539367558,0.7073031383452023,0.39028924457735,0.6120881572022018,0.1961730358184841,0.21699117012554078,0.09704086258260493,0.029819318944383923,0.4862354350612342,0.4857737107637744,0.34373953174075617,0.500608328018895,0.1644123746446744,0.2797309948959131,0.7289673026123183,0.09402012946789004,0.20503741732258846,0.6892307905249859
OFCant_R,-0.16288978895324624,-0.1801975372098203,0.47898826510794357,-0.23636039162168282,-0.226222807740485,0.17629869575037813,0.07551318025222278,0.09777734815851231,-0.027677972698613013,0.18799165750864988,0.19462545828238045,-0.1160095808177995,0.011495367490621064,-0.16940620107220766,0.14558514200090797,0.1712729349220509,-0.3031625427747272,-0.25290394878070277,0.06043534339885841,0.17638966303960346,-0.03373951938250011,0.2218154223062408,-0.2787636555043971,0.11030041044122539,0.3145042005544294,-0.2518119155227671,0.12828637630421383,0.7943072367410662,0.3515961286329485,-0.1033625036837338,0.19055636242183827,-0.27064062808105754,-0.08653267012363346,0.12784368319409894,0.5912811127431317,-0.15312785268873003,-0.13036803929385624,0.13446461690552108,1.0,-0.2857434452425379,-0.12648622067448376,0.09065645052295782,-0.011047533950555,0.24338190547643113,0.37128828009700654,0.39661768548894744,0.33210267171560076,0.18313654926976833,0.20859062127532182,0.4784078598484525,0.5665330780618082,-0.1403884802931657,-0.2154908940392111,-0.32208647012411384,-0.10985506141102147,0.34289089099385306,0.1587758171798402,0.6004572972353163,0.38611675606070484,-0.025689268028191374,0.20982376824541826,0.22877843774838372,0.10118591863963318,0.05317948796292353,-0.04713679780921339,0.2603521888230864,0.4471908334773253,0.02050178524579132,0.027473033380119853,-0.034114332702801356,-0.09851658033591441,-0.13931063822640638,0.3681864005959908,0.027502961277380663,0.3040112520556234,0.19120675351610106,-0.11143037406158562,-0.057616361442062496,0.08232247994945587,-0.23806405087548904,0.265071526986238,-0.21500141425875455,0.4115820941503523,-0.037948491050268644,0.04112990053771883,-0.17694468410142408,-0.4139609019155377,0.15658207853917305,0.385866403403849,-0.05669308826194863,0.13738770950687185,0.16389198708534133,-0.4190521909090313,-0.012692003228399905,0.3268332489322567,0.21652622922775383,0.17429410447634808,0.1594515744323974,-0.12428066277850167,0.2851545734366203,-0.25273041219334025,0.335505051100251,0.4104742101650834,-0.07944464585603032,-0.12899373441343429,-0.21620011096676675,0.05472168692042694,0.08670108028620414,0.15355291580981945,-0.004331798939803386
Cerebellum_Crus1_R,-0.350392803095659,0.0857357735427178,0.14554794211340402,0.8376855164773078,0.3753957614533318,0.15723034244808082,-0.3493480357828719,-0.012003373343334978,-0.5676295703861458,0.18158106609875904,-0.02101441242915505,-0.2566837561435422,0.6481962568365983,0.7106252396155193,-0.00277600159104183,0.3738383510174977,0.6340845336125293,0.26181903537490114,0.16005838844769518,-0.43626437813028085,0.46345522549246915,0.10200598793856959,-0.07463482032339476,0.3013228739453257,0.1789236786556708,0.7928529815703383,0.37530436971723125,-0.20143190309990708,-0.03748841377487362,0.7208688813931448,0.06325894873413937,0.9045678808575592,0.27145192554641534,0.1433242308840753,-0.21339347493652902,0.6737356672822005,0.8308118418574328,0.04888030544327535,-0.2857434452425379,1.0,0.38588007502215826,-0.1783218905992513,0.36997833003564423,0.28088979068620595,0.33712261401967,-0.025039690519574956,-0.19817543557837322,-0.21787331320130707,0.38135298898113834,-0.11338916711399807,-0.28702322228949356,-0.2549202607247491,-0.10690276525914483,0.8204015731833127,0.24178883087573724,0.007055912923622702,0.1874590319463228,-0.4053550528583334,0.07611959106779434,0.017727475177065806,0.06115096161809908,-0.09934919853513977,0.3262457741948424,0.052047874456434835,0.547112545780048,0.30874452997295454,-0.26101919545047203,0.030421869045609798,0.30473249738857494,-0.4694865637556894,0.9221775977730704,0.8508083337047231,0.296102899945337,-0.03486536736507882,0.12945931180660247,0.24457564962599782,0.5818684754361967,-0.37366732198549857,0.5110997221438855,0.8555550150154214,0.4936389350970523,0.1301833191440307,0.193595874489522,0.04707472294155462,0.07753693704198653,0.801673929561446,0.670965316637078,0.3570784403170485,-0.18921718272944477,0.20501669418189808,0.14869443583223557,0.19604072043902512,0.6897828400248808,0.18698782052529977,0.3338376064971301,-0.03705857941665734,0.01918513904304751,0.1884991783768296,-0.013995853370456966,0.01499221021002584,0.24789296702752672,0.23148828936717736,0.036423986609147835,0.23980570717392427,0.13803527369805152,0.5397912162969372,0.15735804484403726,-0.15101894928574075,0.6845561736421597,0.45746436541984964
