,Vermis_10,Heschl_L,Cerebellum_7b_R,Frontal_Inf_Tri_L,Parietal_Inf_R,Putamen_R,Vermis_3,Cerebellum_3_R,Cerebellum_Crus1_R,LC_R,Frontal_Med_Orb_R,Frontal_Mid_2_R,Cerebellum_Crus1_L,Amygdala_L,Caudate_R,Thal_LGN_R,VTA_L,Vermis_1_2,Thal_PuM_R,Cerebellum_4_5_R,Cuneus_R,Cerebellum_Crus2_L,ACC_sub_R,Olfactory_R,Thal_PuL_L,Cerebellum_3_L,Thal_PuM_L,Vermis_9,VTA_R,Occipital_Mid_L,Precentral_R,Occipital_Inf_R,Thal_IL_R,Calcarine_L,Cerebellum_9_L,Parietal_Inf_L,OFCpost_L,Frontal_Inf_Tri_R,ACC_sub_L,Precuneus_L,N_Acc_L,Cingulate_Post_L,Vermis_8,Thal_PuL_R,Thal_IL_L,Raphe_D,Thal_MDl_L,Pallidum_R,OFCant_R,Parietal_Sup_R
Cuneus_R,-0.03626390027587248,0.3343317906127384,-0.2251943717887213,-0.0338046574323531,0.7047590167777303,-0.03848663880208509,0.010594370752105096,0.059823782842239305,-0.3493480357828719,0.002265780780448085,0.06425834584960474,0.5157404142620788,-0.30447644737350404,-0.0837934338993844,0.32063211737624137,0.053967720141940435,0.2539741554206479,0.27632730619288265,0.1733408223874314,-0.10125450011423487,1.0,-0.11061902022759645,0.03356738222886425,0.040782173993328744,0.10031028870397843,-0.0805808998052199,0.3873196400797228,-0.034947556495509326,0.06407195770387754,0.7232490836797147,0.4299570153448483,-0.1807059857126856,0.07838182630251771,0.36561112497473164,-0.23921179709688362,0.591350923608253,0.21689930840448937,0.0960966581491556,0.02488946929387942,0.7714033733259905,-0.10208865441234975,0.058065719198595024,0.03525582150490516,-0.17057936149282404,0.09569274318784375,0.2460258469362197,0.4258042145162821,-0.14191422169493795,0.07551318025222278,0.35969282256457397
Cerebellum_Crus2_L,0.2745567482853136,-0.04863172291640031,0.5367289533766502,0.3980648292833933,-0.08248846732047262,0.019118814802451103,0.033289033813327526,0.15033105253087425,0.5818684754361967,-0.24550008236027954,-0.19524191109218803,0.12716592889996048,0.5919986439889787,-0.25166539643699054,0.10684143143043809,0.22355288991177047,0.2718955751552467,0.3829337446508938,-0.010072999493088828,0.10173487173610232,-0.11061902022759645,1.0,-0.027834053678961326,0.08082625870650954,-0.09033701048365887,0.22212297280294022,0.1285302723438224,0.32569443162650985,0.04370857150367485,-0.18813753435772312,0.18073120460118766,0.6097548969356544,-0.024061735734841497,0.17565047290216643,0.5779421744373685,-0.3703386104934384,-0.11793975045976218,0.16139491533204336,0.088472135441156,-0.3031101566914109,0.05489290963035428,0.20217324258129415,0.22115120034219096,0.2703444867414288,-0.043976222161797855,0.07485475637964924,0.156140115730993,-0.15066640611598572,-0.11143037406158562,-0.4246669636946198
ACC_sub_R,0.27606764845491477,-0.04780305072614804,0.01845699294196488,0.1786285731668475,0.1790485846963382,0.4448340309656663,-0.049805421987045705,0.008957028736393579,-0.008723815699737757,0.1212261996411476,0.3592345554687108,0.30511579574520314,-0.00745535557186541,0.2955949353986878,0.6594733303676329,0.5373900906220023,0.17353440642589912,0.2789984125028868,0.478219927938834,0.04977547733795903,0.03356738222886425,-0.027834053678961326,1.0,0.6768804057188802,0.20931512377178718,0.29911137386529496,0.3299365054654016,0.3432503063355127,0.08763110722729321,0.2574620040034417,0.03859578925381755,0.11306450816230836,0.6206833225300439,0.06337331226192101,0.17183463011214262,0.18284444068199718,0.3603849068440281,0.44820893705247206,0.13900612266355644,0.19844961369313827,0.5039806362880285,0.25244355849664335,-0.03474939725779375,0.0998378373541278,0.4956984598091641,-0.27200480889364453,0.08040541968198037,0.3148313965261739,-0.19012437841248717,0.0579240474629193
Olfactory_R,0.7349574354879174,-0.038546769071592754,0.37181705100635154,0.44979685907874495,-0.01592445038237746,0.6098498959775505,0.2815959497022621,0.07870977974279039,0.24178883087573724,0.23202596026381797,0.11891132345647332,0.32016693797303597,0.22790440439269277,0.4732380589926164,0.6292981684107617,0.5605344222101002,0.0466468166278922,0.351237263632382,0.5739385001362955,0.23595867008722715,0.040782173993328744,0.08082625870650954,0.6768804057188802,1.0,0.2799269655001332,0.3567207177069376,0.5179697547856469,0.6260962550347318,0.2637680310570451,0.16117667233122476,0.09473838517529107,0.3062536462566099,0.6047427607085863,0.16537625590589203,0.4582904980290363,-0.014268990005417917,0.5168138123989313,0.5609965256548729,0.04091615621161365,0.03521739206227424,0.6649211083907774,0.42214596043326247,0.31092570734921343,0.3310757059631777,0.4975748409591539,-0.087290491181842,0.14503310207376127,0.40998550504457326,-0.10985506141102147,-0.1213454525094504
Thal_PuL_L,0.26121612460480753,0.2533139087104038,-0.02049055384796682,0.3251984634303514,0.012429539632069919,0.5278080505644774,0.37214946818844535,0.09562778248346841,-0.02101441242915505,0.42202875449965527,0.12772703989373368,0.2902001418033897,0.004424669669201165,0.39271742410740473,0.3986976059044999,0.21039392884227928,-0.14571042850767826,-0.06017644756504135,0.44094333928010065,0.366371627829974,0.10031028870397843,-0.09033701048365887,0.20931512377178718,0.2799269655001332,1.0,0.17278682601790166,0.41144350201370194,0.14432710727268672,0.19637294937618244,0.13320438295969134,0.10218552755624304,-0.027679826077301583,0.25143428898452436,0.22571146015570157,0.054847214962025166,0.06338303426161228,0.3639888628182262,0.38531737164540514,0.11048906737534885,0.213895898444739,0.39875072118494254,0.4063533857253906,0.11694546412193679,0.37315259646672144,0.4600287037691251,-0.027268476171318723,0.26810195770818934,0.4416995174506091,0.19462545828238045,0.07001209044674676
Cerebellum_3_L,0.3781335141256802,0.1970228163268203,0.43898042204558746,0.49104985106850246,-0.295013777728686,0.37449190747249617,0.47498431418475157,0.6648366326571231,0.5110997221438855,0.00406749777418859,0.09433618492797916,0.29361933243945076,0.5602952143700172,0.42650670351495795,0.2398913970704041,0.3238079520182889,0.1841987644824623,0.2729945416519344,0.41481879504686703,0.5745481571040921,-0.0805808998052199,0.22212297280294022,0.29911137386529496,0.3567207177069376,0.17278682601790166,1.0,0.1361867399584086,0.5409888098042877,0.2471175070514541,-0.06650043013383147,0.19486247368886037,0.3967480701841171,0.3142812235730139,0.49813351640671066,0.5597644968849238,-0.27554669963394235,0.3128684119688131,0.39143131741365095,0.24242938143242979,-0.14506736546522156,0.5401791812915766,0.5594366653533042,0.3489267020538093,0.4597997862415307,0.3194836364591396,-0.11213810915669044,-0.07658897024751152,0.3002587157403104,0.08232247994945587,-0.21668588581158094
Thal_PuM_L,0.5446847780071112,0.14885164284932406,0.3351391200910388,0.3340656583331511,0.29748507791483525,0.4315723622812838,0.1983658484561623,0.09613204438038402,0.21169092240425696,0.12990896902369203,-0.04846918550819318,0.37193480922598204,0.22442057771881063,0.20137384163364,0.6191253344268193,0.7007517452315722,0.014427139961221237,0.5900176807065298,0.2805019042694364,0.17326630431129383,0.3873196400797228,0.1285302723438224,0.3299365054654016,0.5179697547856469,0.41144350201370194,0.1361867399584086,1.0,0.5582431428293656,0.2866217793904193,0.4758743261253656,0.2215676340121675,0.42801304317166505,0.39895598241088576,0.4310161239492466,0.3649274197951708,0.09655456385638132,0.4341366242049339,0.45605514612448783,0.16933750803943917,0.36499747772185087,0.3080532905545028,0.42648691888768325,0.3032955849709398,0.3252136531207783,0.5322602636630226,0.3068182661374053,0.7206492182560329,0.13560230617235353,-0.2058761068228725,-0.021148451274279723
Vermis_9,0.7835336848920514,0.016746244771987974,0.7510409662086528,0.5055897975823116,-0.08438231606300897,0.3162881352717505,0.37270786940082107,0.4280801368706187,0.6340845336125293,-0.05435345574071326,0.06816801093254041,0.2645349424597047,0.6535047539406017,0.225397621202321,0.3476980539177128,0.5688723063234873,0.07602821325039005,0.7294694551731538,0.25021348355446055,0.33109186185151773,-0.034947556495509326,0.32569443162650985,0.3432503063355127,0.6260962550347318,0.14432710727268672,0.5409888098042877,0.5582431428293656,1.0,0.47293158740870495,0.13924028313627873,0.13469429355362683,0.6916957441411068,0.2852974151346936,0.4580917350728582,0.8342812419605944,-0.18895074248274038,0.2800172210102126,0.3931549319213562,0.2804517878649175,-0.06328466019732802,0.49713602939742907,0.5131748128284379,0.43252480189136333,0.361362256526044,0.209118567408353,0.20533268805929356,0.17423017163685675,0.08331488620154587,-0.3031625427747272,-0.1559420828996499
VTA_R,0.39923716624004135,0.3910284783834744,0.0903945567543872,0.34308319212293353,-0.013146273521643966,0.3204805096583538,0.631848273920627,0.46406285663308444,0.16151416968774207,0.35593581733992374,0.0870777870117404,0.3540125230233285,0.20638298875324798,0.3375168977768276,0.12837394055310472,-0.003993567156468579,0.11698264808263864,0.30752421029407917,0.21614560549998751,0.4900847956395506,0.06407195770387754,0.04370857150367485,0.08763110722729321,0.2637680310570451,0.19637294937618244,0.2471175070514541,0.2866217793904193,0.47293158740870495,1.0,0.11718671486157106,0.310413402137606,0.05215792615062265,-0.0894578091094346,0.49328717254896026,0.16255273481397792,0.03029630353920577,0.13310328544453712,0.2538131768122858,0.437674247057533,0.22794821758615402,0.2997346612538104,0.44240950296653775,-0.026462627348840084,0.34856598089428825,0.0032255244509079716,0.4484408577826437,0.21501502456587107,0.17697850772291696,0.1576750056483582,0.021202567511547053
Occipital_Mid_L,-0.029120721599001788,0.13725298564006436,-0.2178769193774604,-0.16004787457990013,0.7171063465571069,-0.038831174987551634,-0.13181460752407104,0.004010481923703119,-0.350392803095659,-0.0846900245990607,0.18243131872566878,0.30340157502575327,-0.32029227007056016,-0.02065691454554269,0.31301053035049764,0.14911366877062285,0.3284694019484389,0.43609996415713276,0.09396133453507649,-0.22027348097227317,0.7232490836797147,-0.18813753435772312,0.2574620040034417,0.16117667233122476,0.13320438295969134,-0.06650043013383147,0.4758743261253656,0.13924028313627873,0.11718671486157106,1.0,0.18036048992877488,-0.10353979246888094,0.12144237122655073,0.30087656979243993,-0.17767119961016276,0.6875583777203362,0.12739335279127892,-0.053361914997247926,0.150732605672935,0.8077219009706036,0.01992219990324129,-0.03560107865877253,-0.12787559441690718,-0.2978054474876373,0.0807594017166244,0.15293610593914883,0.36481181009387276,-0.17652910628182236,-0.16288978895324624,0.45947302027982007
Precentral_R,0.0249206412286681,0.5572591285115062,-0.022544307760958487,0.38588983975510505,0.42127765442764176,0.13948281695553874,0.2603011245737279,0.21898814550955426,0.01918513904304751,0.1371525702933247,-0.16312558233474905,0.6311743714170912,0.14401309403396725,0.0997959870502378,0.28686659536966497,0.02409716467502192,0.3489810240107737,0.16384520434786348,0.2858947517033137,0.17421042670729717,0.4299570153448483,0.18073120460118766,0.03859578925381755,0.09473838517529107,0.10218552755624304,0.19486247368886037,0.2215676340121675,0.13469429355362683,0.310413402137606,0.18036048992877488,1.0,0.013915019765854825,0.0073261845043704685,0.4208480335736551,0.0926983989993659,0.15657276017960262,0.16513165925049622,0.2695447500365409,0.09555604617229246,0.4393404167273477,0.04954451506365343,0.4172331443440406,-0.03287235958575924,0.17478643870296443,0.11482407763187931,0.29269032403489753,0.37086576924592785,-0.06542239447449633,0.17429410447634808,0.112474685168518
Occipital_Inf_R,0.47324194027945615,-0.1633417296736847,0.8322066824356917,0.3818963628681369,-0.19389293390237167,0.01463532697410893,0.007962364286965251,0.2467881458723922,0.8494361881884629,-0.40019774110003803,-0.21179566933053726,-0.01720941194345571,0.8065168640825148,-0.1548877622911465,0.16205035390918618,0.6180222131928984,0.07202355903223968,0.6265221877033904,-0.121159266186334,0.11812687313059726,-0.1807059857126856,0.6097548969356544,0.11306450816230836,0.3062536462566099,-0.027679826077301583,0.3967480701841171,0.42801304317166505,0.6916957441411068,0.05215792615062265,-0.10353979246888094,0.013915019765854825,1.0,0.15415503302153138,0.34210366017909033,0.8347776879943413,-0.4421021029159443,0.029743707957724165,0.24935250699321218,0.07588814967836645,-0.34357379048698905,0.11452642061758268,0.31939322722536023,0.46137301549097764,0.283411369316083,0.09586293407823228,0.1780742302819358,0.21409825196444707,-0.22640218096126896,-0.4405254631920367,-0.41701059753541136
Thal_IL_R,0.36062262955310703,-0.25324186947670013,0.15161173262687427,0.22048030314980782,-0.05258766433491335,0.5377040187608071,0.07758577449966324,-0.14405733747774133,0.030421869045609798,0.0535970477701158,0.04350685851025751,0.20079347979393267,0.09184291675568572,0.4489937348634995,0.6241234160749851,0.6635244284310634,-0.09825037296829606,0.13204514707628234,0.6040629352031897,-0.016786766966180384,0.07838182630251771,-0.024061735734841497,0.6206833225300439,0.6047427607085863,0.25143428898452436,0.3142812235730139,0.39895598241088576,0.2852974151346936,-0.0894578091094346,0.12144237122655073,0.0073261845043704685,0.15415503302153138,1.0,0.013444721691783963,0.25983640131167574,-0.02421061940816951,0.37348010707441726,0.49230382744314655,-0.277456011040795,-0.040874823947100986,0.5592410604553216,0.23930889585284695,0.294416108306935,0.15064636283364405,0.7235154429873606,-0.4281734290553794,0.035590470101433125,0.4551173607286018,0.02050178524579132,-0.10639294078209723
Calcarine_L,0.2601272420005537,0.5097437977986544,0.28716489332210904,0.4137507282753031,0.047631272623342005,0.16605957770854315,0.5840319124802354,0.6100548438806463,0.40420568043345256,-0.06252586451667927,-0.09016217829481757,0.5294143557589986,0.45994489351916285,0.12371951420459283,0.2759775184407081,0.2262094192683419,0.18154589310611938,0.3441172192787646,0.16875072801909569,0.5284984502461156,0.36561112497473164,0.17565047290216643,0.06337331226192101,0.16537625590589203,0.22571146015570157,0.49813351640671066,0.4310161239492466,0.4580917350728582,0.49328717254896026,0.30087656979243993,0.4208480335736551,0.34210366017909033,0.013444721691783963,1.0,0.30922602705926827,-0.07888167673438629,0.11212343327155282,0.38183695242044746,0.4251551893967395,0.37552689142768264,0.13917571485556315,0.6895566980278363,0.30826418835568536,0.4387772946669547,0.09414847297113983,0.3761153404068966,0.3484136547134036,-0.015260216102674428,-0.022479096844621963,-0.05273206560960579
Cerebellum_9_L,0.7002687605492924,-0.1389077423703883,0.9190194506229197,0.5925820580916424,-0.30318196751649895,0.21797526343645954,0.2574787192843474,0.3165277384303314,0.8376855164773078,-0.2276561295646294,-0.133957621135914,0.14944388475590514,0.8653917780202863,0.12661338371772426,0.19821348586524615,0.5286379498943884,-0.024279037223575533,0.5420897100931888,0.11686777649896385,0.2718675822138315,-0.23921179709688362,0.5779421744373685,0.17183463011214262,0.4582904980290363,0.054847214962025166,0.5597644968849238,0.3649274197951708,0.8342812419605944,0.16255273481397792,-0.17767119961016276,0.0926983989993659,0.8347776879943413,0.25983640131167574,0.30922602705926827,1.0,-0.47523644384453,0.12379998596275585,0.3627592536243816,0.11090666412527082,-0.4066305650324035,0.45180802118705876,0.4705337506717576,0.5842716269993778,0.37508358255265833,0.14246923269269546,-0.001121358843886119,0.029074042794061592,0.030343017676483727,-0.23636039162168282,-0.3959433294890749
Parietal_Inf_L,-0.2584050498417598,0.23971983883677628,-0.5032915985217361,-0.2785591431377181,0.6874479293984864,-0.07340529632296736,-0.2966789356171568,-0.024065230085221778,-0.6130399598579676,0.1980356418600557,0.270304546326209,0.17948740823879294,-0.70708115727699,-0.02625026344868271,0.1839320370019578,-0.16394262195723167,0.3500696099563906,0.1439314564507052,0.04148215137219186,-0.20430809945251474,0.591350923608253,-0.3703386104934384,0.18284444068199718,-0.014268990005417917,0.06338303426161228,-0.27554669963394235,0.09655456385638132,-0.18895074248274038,0.03029630353920577,0.6875583777203362,0.15657276017960262,-0.4421021029159443,-0.02421061940816951,-0.07888167673438629,-0.47523644384453,1.0,0.09076644957147374,-0.17505799100191258,0.025603178080909957,0.7556321773564708,-0.10420551239287923,-0.21099696300403312,-0.4396148226187696,-0.4164285670227627,0.03944813688501412,0.09334252340287257,0.2827194043931356,-0.07427109132227601,-0.11213682413781392,0.6325191020616305
OFCpost_L,0.38991437446549915,0.2041056113125133,0.056323482496026846,0.3478704114300257,0.1255488033451989,0.5367776246043935,0.26556521387348986,0.27061298507968395,-0.03705857941665734,0.46121602460933286,0.23925304498329011,0.3478470948494445,-0.03030565232079455,0.4365962479825785,0.47442910158411433,0.3285142245152243,-0.027439319185377044,0.15009613750364506,0.5820576593204833,0.3698520485799928,0.21689930840448937,-0.11793975045976218,0.3603849068440281,0.5168138123989313,0.3639888628182262,0.3128684119688131,0.4341366242049339,0.2800172210102126,0.13310328544453712,0.12739335279127892,0.16513165925049622,0.029743707957724165,0.37348010707441726,0.11212343327155282,0.12379998596275585,0.09076644957147374,1.0,0.45591146264088855,0.09219500944117592,0.16353401478860033,0.38704680038473194,0.32236702973904185,0.10619897908047926,0.34266784135156614,0.5248045742581661,0.10485596641145073,0.278201293721169,0.4342932098508018,0.21652622922775383,0.028280589000570653
Frontal_Inf_Tri_R,0.5155058304406168,0.23146057429026665,0.2627206869257079,0.7619882997841058,-0.13849792779113276,0.735808327912056,0.3902123564658879,0.21944809732976742,0.28088979068620595,0.2112358693034304,0.15195254516890047,0.6469888750601925,0.3280232311221321,0.4345597666177485,0.6908070290481472,0.463017269676405,-0.011226379454999085,0.13363412472244704,0.6268836739315242,0.3835961339109235,0.0960966581491556,0.16139491533204336,0.44820893705247206,0.5609965256548729,0.38531737164540514,0.39143131741365095,0.45605514612448783,0.3931549319213562,0.2538131768122858,-0.053361914997247926,0.2695447500365409,0.24935250699321218,0.49230382744314655,0.38183695242044746,0.3627592536243816,-0.17505799100191258,0.45591146264088855,1.0,0.2025095858584195,0.002032095233903093,0.5759204842598299,0.602043337065451,0.3401713674772698,0.5976849523209063,0.5857885917634196,0.006245188514145263,0.3262253283199185,0.5392495252950281,0.24338190547643113,-0.16544594633864704
ACC_sub_L,0.12154807657332246,0.41716804766808563,-0.004202020677231703,0.2510440743875306,0.14146602053209564,0.2390054926942718,0.33062297663213275,0.48338387301488067,0.07753693704198653,0.1998829047898247,0.5061063558709757,0.2999108682478149,0.1282178318834797,0.08677983933673808,0.16858904907393732,-0.033213674115675655,0.15862722458679562,0.3315679371501317,0.08943047886608138,0.40695468291216674,0.02488946929387942,0.088472135441156,0.13900612266355644,0.04091615621161365,0.11048906737534885,0.24242938143242979,0.16933750803943917,0.2804517878649175,0.437674247057533,0.150732605672935,0.09555604617229246,0.07588814967836645,-0.277456011040795,0.4251551893967395,0.11090666412527082,0.025603178080909957,0.09219500944117592,0.2025095858584195,1.0,0.251491248206718,0.2184061574993909,0.3124036828770897,-0.1614087769577541,0.2602507818257714,0.04135480168946975,0.40649200017621884,0.24533213814274002,0.24330193707330153,0.04112990053771883,0.14824247953523595
Precuneus_L,-0.17440972180739645,0.44950641297803484,-0.45178926529296753,-0.13698323008399,0.7991026679206623,0.01805245939609822,-0.007982325673414385,0.07256808246148079,-0.5018519425263888,0.19665836475628176,0.22208001760455146,0.5004454628415002,-0.475353562271471,-0.0013201322236474496,0.3040660563388668,-0.04016950971601623,0.3082216791732765,0.20679395021190083,0.135013098890344,-0.030923199968832676,0.7714033733259905,-0.3031101566914109,0.19844961369313827,0.03521739206227424,0.213895898444739,-0.14506736546522156,0.36499747772185087,-0.06328466019732802,0.22794821758615402,0.8077219009706036,0.4393404167273477,-0.34357379048698905,-0.040874823947100986,0.37552689142768264,-0.4066305650324035,0.7556321773564708,0.16353401478860033,0.002032095233903093,0.251491248206718,1.0,-0.07718788625317675,0.13629498399616666,-0.2648842305403789,-0.1737363402730365,0.08676949434532542,0.28734539940749015,0.45458493217004475,-0.06403242395923421,-0.010256093141613746,0.5456776353836352
N_Acc_L,0.6237175121740566,-0.007640086667500044,0.26977205425103684,0.5652641658782066,-0.19786601890310085,0.7908505881807047,0.46188851575915896,0.1748444777854569,0.1789236786556708,0.34182042400750334,0.3235992945783904,0.39540550138808256,0.27405970809220914,0.7315692879553025,0.47921463003373865,0.3160115279731542,-0.07197130748750213,0.14376423277030206,0.7028074245435961,0.37120264017926374,-0.10208865441234975,0.05489290963035428,0.5039806362880285,0.6649211083907774,0.39875072118494254,0.5401791812915766,0.3080532905545028,0.49713602939742907,0.2997346612538104,0.01992219990324129,0.04954451506365343,0.11452642061758268,0.5592410604553216,0.13917571485556315,0.45180802118705876,-0.10420551239287923,0.38704680038473194,0.5759204842598299,0.2184061574993909,-0.07718788625317675,1.0,0.4900662812181817,0.2696633715301751,0.3697789640179684,0.542165739046095,-0.29912706684475676,-0.08442303587440253,0.727431471202114,0.3145042005544294,-0.15344696695336477
Cingulate_Post_L,0.47443149087764525,0.44452969948679627,0.3551068534935225,0.6364955180666491,-0.14475337297694107,0.4987346871274303,0.6491536305343031,0.535934957472315,0.43740449741480425,0.2555782328242106,-0.06836769300017233,0.5891169825917103,0.4753069225837973,0.36900123366125165,0.42194948167405266,0.3150235156126344,0.021866152620056055,0.18346062232337748,0.3974983826294333,0.6877027426729293,0.058065719198595024,0.20217324258129415,0.25244355849664335,0.42214596043326247,0.4063533857253906,0.5594366653533042,0.42648691888768325,0.5131748128284379,0.44240950296653775,-0.03560107865877253,0.4172331443440406,0.31939322722536023,0.23930889585284695,0.6895566980278363,0.4705337506717576,-0.21099696300403312,0.32236702973904185,0.602043337065451,0.3124036828770897,0.13629498399616666,0.4900662812181817,1.0,0.36289339342387333,0.6687056463863289,0.3560863039381299,0.12280307671986113,0.2830033525687991,0.3585120239612056,0.04170725814737116,-0.1541196827971126
Vermis_8,0.5124450388094829,-0.07024416338088728,0.6246451668047666,0.31126490939718493,-0.35208907316179106,0.16413449086671664,0.3577888562848979,0.1234135662544956,0.547112545780048,-0.18577013978975412,-0.22637966422280845,0.09654398903768648,0.5572777595679913,0.12418792539965537,0.13798678778192422,0.3980408593629178,-0.3296158901344977,0.1321750569899876,0.07225174409084698,0.22967616324526097,0.03525582150490516,0.22115120034219096,-0.03474939725779375,0.31092570734921343,0.11694546412193679,0.3489267020538093,0.3032955849709398,0.43252480189136333,-0.026462627348840084,-0.12787559441690718,-0.03287235958575924,0.46137301549097764,0.294416108306935,0.30826418835568536,0.5842716269993778,-0.4396148226187696,0.10619897908047926,0.3401713674772698,-0.1614087769577541,-0.2648842305403789,0.2696633715301751,0.36289339342387333,1.0,0.3201484799893231,0.15338494519728219,-0.08264436577131738,-0.0326391057586757,0.09472317251591855,-0.04713679780921339,-0.3043778706649022
Thal_PuL_R,0.5035002470948524,0.3277792513433952,0.3433490128541783,0.5859112722898338,-0.38235213429737164,0.571618146496128,0.6237661062673489,0.4042731724348626,0.48363708581136466,0.3864716276058097,-0.08167863641763605,0.3812363147470794,0.4588673204877234,0.30458849434942487,0.3559256118415962,0.29603548038336946,-0.07874407783299442,0.008869819102280754,0.380505877473409,0.698272186489361,-0.17057936149282404,0.2703444867414288,0.0998378373541278,0.3310757059631777,0.37315259646672144,0.4597997862415307,0.3252136531207783,0.361362256526044,0.34856598089428825,-0.2978054474876373,0.17478643870296443,0.283411369316083,0.15064636283364405,0.4387772946669547,0.37508358255265833,-0.4164285670227627,0.34266784135156614,0.5976849523209063,0.2602507818257714,-0.1737363402730365,0.3697789640179684,0.6687056463863289,0.3201484799893231,1.0,0.3554435023425778,0.16372837012954564,0.2887994368470228,0.46254796098979734,0.15680629169895854,-0.3230814166269292
Thal_IL_L,0.2757534225967548,0.15116423233821816,0.03656485448896077,0.33304647031021445,0.019274547574506806,0.7447087933237888,0.18091758855188012,0.07117692808040907,-0.012003373343334978,0.34290248694940345,0.19565316469956984,0.2680837844158546,-0.004290374650493685,0.5514961593272271,0.7258553755195888,0.6578306036439315,-0.05400522624464477,0.16897621963631645,0.6195170893735794,0.28062213874148423,0.09569274318784375,-0.043976222161797855,0.4956984598091641,0.4975748409591539,0.4600287037691251,0.3194836364591396,0.5322602636630226,0.209118567408353,0.0032255244509079716,0.0807594017166244,0.11482407763187931,0.09586293407823228,0.7235154429873606,0.09414847297113983,0.14246923269269546,0.03944813688501412,0.5248045742581661,0.5857885917634196,0.04135480168946975,0.08676949434532542,0.542165739046095,0.3560863039381299,0.15338494519728219,0.3554435023425778,1.0,-0.10110338283509017,0.4409216732729353,0.6743344426507658,0.09777734815851231,-0.02688776376506693
Raphe_D,0.014604289252005756,0.46086708369547874,0.06161467647472521,0.11752108126345774,0.21470942244734462,-0.0823298194672171,0.18990494293609506,0.33389327763649834,0.13803527369805152,0.10013501903206962,0.0004976055815523555,0.15353138554735948,0.07517590167145488,-0.18481269409271747,0.041579904900518314,0.009099917370312073,0.13167140811758024,0.3699167361079507,-0.2008148360147385,0.23777177605810787,0.2460258469362197,0.07485475637964924,-0.27200480889364453,-0.087290491181842,-0.027268476171318723,-0.11213810915669044,0.3068182661374053,0.20533268805929356,0.4484408577826437,0.15293610593914883,0.29269032403489753,0.1780742302819358,-0.4281734290553794,0.3761153404068966,-0.001121358843886119,0.09334252340287257,0.10485596641145073,0.006245188514145263,0.40649200017621884,0.28734539940749015,-0.29912706684475676,0.12280307671986113,-0.08264436577131738,0.16372837012954564,-0.10110338283509017,1.0,0.5554438974236847,-0.2170931944080828,-0.12899373441343429,0.058465445704746474
Thal_MDl_L,0.13995778654193894,0.4473226972876897,0.02635809724909162,0.25102982753103037,0.4206295083628489,0.27360852858898654,0.05476251955143335,0.1883230017256557,0.03510784655510052,0.22614226375978283,-0.10975351803372092,0.34375951125189413,-0.03784688310081615,-0.05165702355875579,0.5500729131720019,0.44009614585561585,0.2074286831791052,0.4342587479273596,0.07597223137187503,0.21189848560092583,0.4258042145162821,0.156140115730993,0.08040541968198037,0.14503310207376127,0.26810195770818934,-0.07658897024751152,0.7206492182560329,0.17423017163685675,0.21501502456587107,0.36481181009387276,0.37086576924592785,0.21409825196444707,0.035590470101433125,0.3484136547134036,0.029074042794061592,0.2827194043931356,0.278201293721169,0.3262253283199185,0.24533213814274002,0.45458493217004475,-0.08442303587440253,0.2830033525687991,-0.0326391057586757,0.2887994368470228,0.4409216732729353,0.5554438974236847,1.0,0.0366952640707988,-0.18011042443973355,0.12413315206866114
Pallidum_R,0.3556199377277354,0.14586716546706108,-0.10508731806429157,0.369246474740562,-0.25261395463006736,0.8676343609279193,0.4669904560940499,0.13442555364430767,-0.10585015967348463,0.6234839949801035,0.39473970923412344,0.3071915058228907,-0.07475528080537866,0.6806623914622374,0.44251514218187105,0.14863953628372523,-0.2260331661671222,-0.21484337904742956,0.6768188349319461,0.4940816820577454,-0.14191422169493795,-0.15066640611598572,0.3148313965261739,0.40998550504457326,0.4416995174506091,0.3002587157403104,0.13560230617235353,0.08331488620154587,0.17697850772291696,-0.17652910628182236,-0.06542239447449633,-0.22640218096126896,0.4551173607286018,-0.015260216102674428,0.030343017676483727,-0.07427109132227601,0.4342932098508018,0.5392495252950281,0.24330193707330153,-0.06403242395923421,0.727431471202114,0.3585120239612056,0.09472317251591855,0.46254796098979734,0.6743344426507658,-0.2170931944080828,0.0366952640707988,1.0,0.4865482156973335,-0.049835746693191525
OFCant_R,-0.024989174530401947,0.13572063905755932,-0.3402235573738855,0.265071526986238,-0.0905490315016487,0.38611675606070484,0.3681864005959908,-0.011047533950555,-0.2857434452425379,0.3613355049038816,0.1928662735226362,0.34289089099385306,-0.09851658033591441,0.39661768548894744,-0.025689268028191374,-0.34837392594805927,-0.12428066277850167,-0.45253080608753715,0.4282929523756352,0.1712729349220509,0.07551318025222278,-0.11143037406158562,-0.19012437841248717,-0.10985506141102147,0.19462545828238045,0.08232247994945587,-0.2058761068228725,-0.3031625427747272,0.1576750056483582,-0.16288978895324624,0.17429410447634808,-0.4405254631920367,0.02050178524579132,-0.022479096844621963,-0.23636039162168282,-0.11213682413781392,0.21652622922775383,0.24338190547643113,0.04112990053771883,-0.010256093141613746,0.3145042005544294,0.04170725814737116,-0.04713679780921339,0.15680629169895854,0.09777734815851231,-0.12899373441343429,-0.18011042443973355,0.4865482156973335,1.0,-0.027677972698613013
