,Cerebellum_Crus1_R,Frontal_Inf_Tri_L,Cuneus_R,Fusiform_R,Hippocampus_R,Amygdala_R,Precuneus_L,Frontal_Sup_Medial_L,Red_N_L,Frontal_Mid_2_R,Cingulate_Post_R,Caudate_L,Heschl_R,OFCant_R,OFClat_L,Calcarine_R,Supp_Motor_Area_R,Cerebellum_10_R,Cerebellum_3_R,ACC_sup_L,Paracentral_Lobule_L,Temporal_Sup_R,Cerebellum_Crus2_R,Occipital_Inf_L,Olfactory_R,Vermis_10,Temporal_Pole_Mid_L,Putamen_L,Thal_MDm_L,Thal_LP_L,Calcarine_L,OFClat_R,Cerebellum_10_L,VTA_R,Paracentral_Lobule_R,Parietal_Inf_L,Vermis_9,Frontal_Inf_Orb_2_R,Postcentral_R,Fusiform_L,Thal_LP_R,Thal_VA_R,Occipital_Mid_R,Lingual_L,Vermis_6,Thal_AV_L,Frontal_Med_Orb_R,Temporal_Mid_R,Frontal_Med_Orb_L,Temporal_Mid_L,Cerebellum_7b_L,Cerebellum_8_R,Frontal_Mid_2_L,Frontal_Inf_Orb_2_L,SupraMarginal_L,Cerebellum_9_R,Lingual_R,Frontal_Inf_Oper_L,Thal_LGN_L,Thal_PuL_L,Occipital_Mid_L,Vermis_8,Cingulate_Mid_L,Temporal_Inf_R,Cingulate_Mid_R
Cingulate_Post_R,0.1884991783768296,0.4794213443985709,0.29614941002602085,0.37809489514768296,0.23369045997170548,0.4670634344523779,0.38447100288616504,0.7071406319931253,0.22333083460204106,0.622638794634622,1.0,0.530474046089997,0.5629770576198175,0.1594515744323974,0.25033408905518406,0.7727192990724278,0.7707529548072526,0.1655915410493502,0.6016492087422572,0.5431885408688243,0.28041973291468625,0.5249501445314064,0.2064509394317804,0.1332850365971969,0.20277591091042255,0.22857842433597103,0.054912799470336705,0.4744387266096097,0.09073078341942799,0.16057264684207623,0.8083407754252506,0.3058715705901195,0.22217029748047712,0.6548880858671536,0.34573818318591387,0.020792927166461122,0.39463435244987805,0.20851819581475936,0.4844864932691904,0.542971628253281,0.08717231352977949,0.3264173416833054,0.08176842297594451,0.5535326744225539,0.07573848823835805,0.2149813433347415,0.1150805375281502,0.4605008678463756,-0.028112442537002548,0.5441720510989404,0.29632991330074165,0.15411121633381947,0.5256547249517693,0.5870354538229761,0.41245404964879184,0.17898531648323393,0.5158099634025157,0.5447407866410336,0.235295065289466,0.294203284588379,0.19022005902020234,0.1984983457845045,0.8048057795671836,0.30653734108372155,0.8542119862569835
Caudate_L,0.10200598793856959,0.5689184823586682,0.10202343097693396,0.6355584540670808,0.6486929196917042,0.46646443685622635,0.19822656464872104,0.7361654335675425,0.4579674518295749,0.5513190951949807,0.530474046089997,1.0,0.4588027937818525,0.2218154223062408,0.09424643101744348,0.3063657590650107,0.21027457924358536,0.5374228120647127,0.21566856209082463,0.38491343602002065,-0.03178116278840171,0.5902077063544694,0.06472549435351697,0.10309346973292759,0.5213810502161139,0.5517067838428436,0.1762625022396658,0.6441564114533629,0.45362002787150274,0.35814579741563984,0.36500153424591164,0.4316853028366589,0.553657751538835,0.39270898649472935,0.017359046643212365,-0.048139251959236545,0.47384768999481175,0.5422256292087666,0.17394077634916896,0.5449676691781966,0.3522246211342607,0.5336274802369109,0.10240049159905035,0.3230641905904949,0.18759981356253463,0.4674542202292731,0.408390372968669,0.4003518907799789,0.3284217006742546,0.4176503252387561,0.23150501667750245,0.23690064249379422,0.4110513348476049,0.569471007174486,0.14336510610635425,0.3729187476830565,0.4090898021961844,0.5289519211247133,0.582532528657448,0.5141878602074076,0.1439182429273515,0.25104587633742265,0.5251828864503434,0.3793144709048661,0.4541224089852719
Heschl_R,-0.03748841377487362,0.4406527540444706,0.2710449581272011,0.3316976383827524,0.461687851221964,0.6495805053221458,0.35678748431413826,0.5214032915068607,0.40033916041730844,0.5541988650291094,0.5629770576198175,0.4588027937818525,1.0,0.3515961286329485,0.3615256368058389,0.4943384508999154,0.49840997073103027,0.05735053091945823,0.387065533773857,0.523796662778511,0.33523585862463273,0.6408962238500457,0.10409152398836266,0.019358979849033633,0.06632725180740218,0.08891949603638703,-0.17500061822805243,0.4773668880154444,0.18123131898843234,0.2164628534728559,0.49794363890694626,0.3457103745365265,0.08635804431535046,0.4776483754239233,0.2379149956207905,0.06092668588932039,0.07053788370863116,0.012375643067194146,0.6011807943374814,0.41271029680655924,0.24724741575347545,0.5504022947152358,-0.12896695010477113,0.2942086311553816,-0.03187091013071581,0.4548531155091052,0.07897467286276694,0.2303078222538308,-0.07888228141187023,0.2879927856558989,0.17972643900157412,-0.1286608303731809,0.34481922375543916,0.3681593347960565,0.32310581928712706,-0.07481353707894133,0.20994745227986267,0.4980535730156651,0.532273270518954,0.3587436679992028,0.050271506519652974,-0.08014225395642409,0.5529346725681226,0.07815011820298463,0.6179642348154656
OFCant_R,-0.2857434452425379,0.265071526986238,0.07551318025222278,-0.004331798939803386,0.23645014125351038,0.5871193275575713,-0.010256093141613746,0.18799165750864988,0.16143935519988067,0.34289089099385306,0.1594515744323974,0.2218154223062408,0.3515961286329485,1.0,0.5916899646397594,0.10118591863963318,0.2851545734366203,-0.08653267012363346,-0.011047533950555,0.027473033380119853,0.033923700413125084,0.05472168692042694,-0.23806405087548904,-0.2518119155227671,-0.10985506141102147,-0.024989174530401947,-0.4139609019155377,0.17629869575037813,-0.1801975372098203,0.09065645052295782,-0.022479096844621963,0.7943072367410662,-0.07944464585603032,0.1576750056483582,-0.021681992364358887,-0.11213682413781392,-0.3031625427747272,0.4115820941503523,0.08537920180730665,0.011495367490621064,0.19120675351610106,0.027502961277380663,-0.32208647012411384,-0.19291094095420058,-0.15312785268873003,-0.07919805812673544,0.1928662735226362,-0.12648622067448376,0.17638966303960346,-0.03373951938250011,0.11055955398673206,-0.27064062808105754,0.20859062127532182,0.4104742101650834,-0.1403884802931657,-0.24244836342248607,-0.21620011096676675,0.3268332489322567,0.18313654926976833,0.19462545828238045,-0.16288978895324624,-0.04713679780921339,0.19055636242183827,-0.1033625036837338,0.2338721185464114
OFClat_L,-0.3089994935018372,0.09065124019873018,0.11488132442762458,-0.05055874415402714,0.15954924294083295,0.458567914724016,0.17646561084509824,0.15566422025870033,0.16741463205990254,0.2678639688843445,0.25033408905518406,0.09424643101744348,0.3615256368058389,0.5916899646397594,1.0,0.13167525987010775,0.36730940619602126,-0.13908918780046947,0.029830724777839514,0.14116073492229678,0.2548376415127665,0.10321244967992702,-0.1911096240346893,-0.402792733717753,-0.08353576857489993,-0.1807144988909508,-0.5640653799620797,0.17715645457684442,-0.2283749373673745,-0.06760836185758125,0.05413240509421172,0.5193646518604618,-0.0912117405315689,0.07363580658119305,0.055477706337709355,0.05236105359207101,-0.36885776121767805,0.07784886281347216,0.2597331383118326,0.020592885835005632,0.13382621310233014,0.008513163103777636,-0.39404063203982237,-0.20105876548162843,-0.26804843454061905,-0.02556351913311473,0.09522787409811245,-0.0019622347331112572,0.042986816490896015,0.01582922561306851,0.07744818893159937,-0.39441690232260707,0.10923132998968392,0.5321255799416977,0.05704207017208454,-0.3636522993586666,-0.23346596686742163,0.10685594597419297,0.15702499733694564,0.2240559183268628,-0.10248115692678479,-0.12754814383918256,0.26617925312643476,-0.09646376579347704,0.2899642693299111
Calcarine_R,0.3262457741948424,0.3850787022457954,0.38493311045175777,0.36877430239275333,0.21451668649487426,0.412596795428956,0.32387263985640974,0.48992477182288385,0.2493808020808757,0.4946999519393083,0.7727192990724278,0.3063657590650107,0.4943384508999154,0.10118591863963318,0.13167525987010775,1.0,0.6963812602712143,0.04598237346576751,0.6204089974053381,0.5133330033873396,0.26264255190968155,0.4173849859161018,0.38234193237049435,0.2518160115924628,0.12808940719032025,0.258516038398436,0.03699052544456375,0.37194570173092395,0.16241303913031316,0.1980908769827028,0.8628513753538156,0.20791238778186028,0.13298355127609465,0.5628637176796913,0.27299054515700805,-0.04117934404539557,0.38163784753570823,0.1256853140397513,0.38644917625921105,0.5422102572367263,0.08780739418072521,0.2973455491534523,0.18004994572952113,0.6720772339233481,0.2598673836675535,0.2778827025914361,-0.18806413955166829,0.4850150560058012,-0.24958614480862512,0.5383548850732894,0.379034532385584,0.2238783994189823,0.39548021421850565,0.354714439897563,0.3372270741975144,0.22218316807936986,0.5975120161856637,0.4474033115958614,0.14914700468800676,0.24725614468740428,0.24867483687289743,0.2441373605187025,0.58476072146636,0.3853291025979583,0.7338380251556659
Supp_Motor_Area_R,0.01499221021002584,0.34605654943777414,0.3564031001731089,0.108769428480276,0.04222807858737824,0.5062682251669128,0.43237587791453547,0.5187176904840004,0.089245454634778,0.54486816121546,0.7707529548072526,0.21027457924358536,0.49840997073103027,0.2851545734366203,0.36730940619602126,0.6963812602712143,1.0,0.11428443523336429,0.45407254118379975,0.5065954983112564,0.5013700625654023,0.29191893586288337,0.14040272380163127,-0.05972445792424467,0.11927630949281813,0.16416067261119952,-0.18972276631397048,0.3365041953510333,-0.06074667028824463,0.1749958329207939,0.5928081875853808,0.35504992004148056,0.19016336826991942,0.6648807301896039,0.41410222579508854,0.1815175180182795,0.21090742643439833,0.051039374056409174,0.48411726343540107,0.2373613007138518,-0.09789521127949183,0.15728399409190633,-0.09728707275400712,0.2824577010520444,-0.10690939296590089,0.0743190073303049,-0.07779579823553168,0.2618362018985155,-0.2028066023432249,0.3189309102636797,0.19869237660420103,-0.017502563421347577,0.5250358895424332,0.4525907263772058,0.4829665636272587,0.0071244056029434785,0.21730654616020964,0.44800586411497484,0.07811459272109225,0.16467488686135226,0.24257990667612286,0.036471752360974795,0.7117965020444351,0.0913328969831478,0.8227466133476997
Cerebellum_10_R,0.27145192554641534,0.4910015981486131,-0.14579436275951807,0.5584268167298346,0.4951149790282643,0.2382434361235467,-0.10431115090167302,0.4727700791894846,0.2865890265575901,0.22146522580673902,0.1655915410493502,0.5374228120647127,0.05735053091945823,-0.08653267012363346,-0.13908918780046947,0.04598237346576751,0.11428443523336429,1.0,0.17408251939582883,0.3661594556299087,-0.13712670568038482,0.42938657698231797,0.203771012163813,0.11649999186554244,0.7608392991232109,0.7364038504782563,0.2615613896785125,0.6082595893417475,0.4073845922957642,0.27290809264671667,0.07180507806583936,0.2724013337754147,0.951335673187802,0.17754914865715918,0.0023451348978207743,-0.07013848063586174,0.6281841216733289,0.5113990093058074,-0.06633894761689511,0.45237092018265207,0.3108371878797783,0.2303094953967525,0.12946392150164193,0.2744311552005381,0.31453158470672177,0.1949036195885694,0.14860673934086416,0.42545620294311726,0.04355645678139873,0.2954948015172722,0.11893701644611855,0.47147387396731505,0.45169672569636865,0.4177412561827727,0.06953535719456055,0.6652871260260884,0.3468844322451555,0.5187031458794105,0.2806326632088371,0.2954532814186922,-0.002309015216567743,0.35651551239448226,0.26119901892048214,0.5705923047082736,0.11587680179175848
Cerebellum_3_R,0.36997833003564423,0.3502585594686763,0.059823782842239305,0.35696412440308833,0.24978736737451526,0.3221175743352482,0.07256808246148079,0.33861031523749585,0.10930324491471408,0.2648565713524645,0.6016492087422572,0.21566856209082463,0.387065533773857,-0.011047533950555,0.029830724777839514,0.6204089974053381,0.45407254118379975,0.17408251939582883,1.0,0.33482334663179447,0.1128125665105518,0.32723561793865596,0.3712417894972098,0.1723903444584666,0.07870977974279039,0.20671697210260362,0.23146459196109614,0.2645599142726328,-0.06007743082494238,-0.15494857366295453,0.6100548438806463,0.1795319173313307,0.20045093781914622,0.46406285663308444,0.2577472468579514,-0.024065230085221778,0.4280801368706187,0.17613117843742518,0.11862168848957456,0.5132291593680741,0.07877216128833965,0.13689519241287412,0.14886079949677972,0.6867180484215314,0.1830933712651004,0.07530536575597409,0.09936992656266017,0.27829322221691005,-0.04486693748909811,0.3482562562582857,0.136087828765856,0.29820374683063805,0.36963601689039216,0.36130551579825504,0.2701612692444456,0.28225265038892244,0.5858177176722321,0.3575857185008922,0.18171710950445707,0.09562778248346841,0.004010481923703119,0.1234135662544956,0.47715968474189685,0.42068625105584756,0.4913970979878765
ACC_sup_L,0.30473249738857494,0.6506796465608201,0.1806842173248442,0.32645244376056365,0.36189747865906075,0.4031500892859872,0.18812207962331393,0.6599163513900049,0.3309168912555098,0.5278727623335638,0.5431885408688243,0.38491343602002065,0.523796662778511,0.027473033380119853,0.14116073492229678,0.5133330033873396,0.5065954983112564,0.3661594556299087,0.33482334663179447,1.0,0.23096634204905175,0.6485649927933117,0.35671179731102054,0.2549971734269288,0.36548003738514095,0.3581325379331002,0.00010319179260881664,0.6673095543757809,0.4515048299860539,0.3112011581099244,0.5245361134335774,0.13582066797957368,0.4327106405349251,0.35503705348833414,0.2641531857438713,-0.02336374922517103,0.37092484539409987,0.09133370118823994,0.5237189411360783,0.4871805184274375,0.3310659246704489,0.5759109885854415,0.2290758058388167,0.45540627065576234,0.22232532158525323,0.5712385648152947,-0.31370978917579034,0.5677171273653964,-0.5270594064793125,0.4949267821935542,0.2341615421791792,0.2731946735766723,0.591684543439316,0.3941552953201127,0.36134097050611197,0.3538115260636519,0.39095020026093363,0.6842355911773854,0.3636509288377629,0.3993278158327733,0.06080886881100227,0.2682267853371791,0.6133620539256794,0.3810520453676026,0.5586191302922535
Paracentral_Lobule_L,-0.4162452733771688,-0.04820702798404207,0.698120120976029,-0.13607295779163334,0.02109607652084417,0.17605542692612555,0.8296551330949907,0.23377854211073573,0.09737063842511239,0.5145656706015488,0.28041973291468625,-0.03178116278840171,0.33523585862463273,0.033923700413125084,0.2548376415127665,0.26264255190968155,0.5013700625654023,-0.13712670568038482,0.1128125665105518,0.23096634204905175,1.0,0.24681560397958588,-0.18296693411108256,-0.36782863443377467,0.0057599362850239595,-0.15457746358910032,-0.33187699010278177,0.10870911455293239,0.09729411463139181,0.34354288854070714,0.2557896167114846,0.03797220119609943,-0.05571872038206594,0.2057216246371008,0.46369199521967586,0.7303854190232649,-0.11428882980062113,-0.23341116312532617,0.6240794592981611,-0.18106407215540055,-0.12362229468432478,0.26028368845397615,-0.37388113872966355,-0.12812511905474755,-0.3412072546531197,0.18169620073602666,0.11134177405863296,0.0870427652801391,0.060133661813016076,0.06628110109490981,-0.20974367929487583,-0.43236071237307844,0.028180614736158537,0.11723507039630554,0.7655817290672787,-0.41134758532022025,-0.0027818622981418124,-0.004829312594451731,0.26277782972481,0.05413533755508923,0.6194391755282941,-0.3007303519508817,0.45319135748184647,-0.3070519547421603,0.5302002304075742
