,Parietal_Sup_R,Fusiform_L,Olfactory_R,Thal_PuI_R,Frontal_Inf_Oper_L,Cerebellum_7b_L,SN_pr_L,Cerebellum_9_R,Supp_Motor_Area_R,Cerebellum_4_5_R,Pallidum_L,OFCpost_R,Rolandic_Oper_R,Rolandic_Oper_L,Thal_PuL_L,Caudate_L,ACC_sub_R,SN_pc_L,Frontal_Sup_2_L,Amygdala_R,Postcentral_R,N_Acc_R,N_Acc_L,OFCmed_R,Thal_MDm_R,Thal_VA_L,SN_pc_R,ParaHippocampal_R,Thal_PuM_R,Heschl_R,Hippocampus_R,Thal_PuI_L,Cerebellum_7b_R,Cerebellum_Crus1_L,Raphe_D,Vermis_6,Occipital_Sup_R,Cerebellum_3_R,Occipital_Inf_R,OFCpost_L,ACC_sup_R,Angular_L,Temporal_Mid_L,Olfactory_L,Insula_R,Precentral_L,Thal_VL_R,Cerebellum_10_R,Paracentral_Lobule_L,Heschl_L,Cingulate_Mid_L,Frontal_Mid_2_L,Vermis_3,Thal_PuA_R,Thal_PuM_L,ACC_sup_L,SN_pr_R,Cerebellum_8_R,Cerebellum_6_L,OFCmed_L,Cerebellum_Crus2_R,Cuneus_R,Red_N_L,Vermis_10,Frontal_Mid_2_R,Temporal_Pole_Sup_R,LC_R,Calcarine_R,Thal_VA_R,Cerebellum_Crus2_L,Lingual_R,Thal_AV_L,Frontal_Med_Orb_R,Red_N_R,Frontal_Inf_Tri_L,Cerebellum_8_L,Vermis_8,Parietal_Inf_R,Occipital_Mid_L,Supp_Motor_Area_L,Amygdala_L,Cerebellum_10_L,Thal_MGN_R,Thal_MDm_L,ACC_pre_R,Cuneus_L,Temporal_Inf_L,Frontal_Inf_Oper_R,ACC_pre_L,Thal_MDl_R,Cerebellum_3_L,Temporal_Mid_R,Thal_LGN_L,Vermis_9,Cerebellum_Crus1_R,Thal_IL_L,Vermis_1_2,Frontal_Sup_2_R,Temporal_Pole_Mid_L,Frontal_Sup_Medial_L,Frontal_Inf_Orb_2_L,Thal_PuL_R,Vermis_4_5,Pallidum_R,Angular_R,Paracentral_Lobule_R,Thal_LP_R,Cerebellum_9_L,Temporal_Pole_Mid_R,OFCant_L,Cingulate_Post_R,Hippocampus_L,Cingulate_Post_L,Temporal_Sup_R,Putamen_L,OFClat_L,Thal_PuA_L,Occipital_Inf_L,Occipital_Mid_R,Thal_MGN_L
Thal_VA_L,-0.06065785426838794,0.2675021934419537,0.2598063649788984,0.5903988549774912,0.3894141492076256,0.15325187009799202,0.5726202025277347,0.08831216169447416,-0.012426771408043383,0.3991326231316496,0.5085189793131668,0.40170145602247137,0.5261682553241523,0.49366369999193477,0.40426263126333006,0.7075568229520229,0.2657459013297722,0.5919350308309536,0.196026385611099,0.4815151217143455,-0.008873074381099334,0.23015521467036185,0.6249414327046091,0.31558344475814776,0.11518592326011132,1.0,0.28242770028228337,0.5403386964639829,0.6305920097413108,0.38944973810466343,0.6567440343119118,0.07382351814501285,-0.13622719381538065,-0.028692082734278253,-0.19597048414386675,0.005037886440859099,-0.333660951178293,0.08876375223355039,-0.19528581971616546,0.3643504158420314,0.323779041447203,-0.3652311211383124,0.059999701251623974,0.6701399897322527,0.45887480073605974,-0.01887425531409408,0.11988937006416273,0.36637146241199353,-0.18500947534338008,0.16984981598028936,0.2609887556731633,0.2711476058027896,0.37519641348419236,0.4931102512834248,0.09671620301056955,0.10425509843848561,0.36966024260120495,-0.036245931262767046,0.023698724527136113,0.38454871163466714,-0.14039658465133031,-0.129407121282538,0.3237374053885016,0.20962580710961484,0.3291930728619253,0.4530693655807716,0.4789775794431161,0.019767264286239455,0.4198736021270387,-0.06252521099873314,0.042628869626457296,0.30393526761779366,0.46779580736318555,0.2088545613157435,0.3804791139305621,0.01503553876818069,0.04213171556725474,-0.17637662000067117,-0.21501489982563474,-0.040826053222627244,0.5708521039510331,0.3077485089634228,0.5537844180379142,0.22750637814702704,0.5006579350842774,-0.05212232501656183,0.1778377626614788,0.2551283667617864,0.5120914258483565,-0.20366403790506715,0.2898903213149998,0.09155951294677872,0.5886509791472867,0.019230243895045684,-0.11338916711399807,0.7057158263178086,-0.1693158226650083,0.23045996097833682,-0.09791470523131626,0.43312875288151614,0.4324576733685174,0.4093043189757429,0.2882440521054563,0.9059458153308535,-0.15760493651890262,-0.1645831944941049,0.33507210274569327,0.026240070504108502,0.06562762510233318,0.4272893734199739,0.23348042314736334,0.6187330601030735,0.335382943925336,0.4058932036762746,0.5255214573960132,0.28694202626321713,0.08246609586909676,-0.1595670662856968,-0.200946752862867,0.23815059777588657
SN_pc_R,0.002464883097037385,0.3465447974549827,-0.036093230443007024,0.4209552817768685,0.4514805995145535,0.3208504030587882,0.08399963202226035,-0.008709641741744075,0.7833898280596263,0.5742430046194218,0.2415078201339376,0.38395966177259777,0.3602166072592867,0.39080796379816873,0.26391365368175373,0.31789327488562225,-0.1514742886396927,0.10797898150734944,0.3750559092433431,0.6031960718995041,0.2204202651168534,0.032309518996818984,0.3047783873146406,0.20498963550237476,0.09254866765226952,0.28242770028228337,1.0,0.25822604378093317,0.3387769906225308,0.5703677324796422,0.1719224561544575,-0.32181085659440184,-0.09205509286895334,0.16830137779865614,0.17525562869711694,-0.050877102343382136,0.0005333500916904156,0.5192577691827801,-0.23887214700140613,0.08342525446227306,0.44420427964502374,0.09139514945341316,0.2299833412048144,0.478167437779932,0.24434589528806394,0.3117338395066266,-0.19790291712324704,0.02879081498603819,0.2115470679318457,0.5239176775051336,0.5938922725797569,0.4182978283183741,0.7764266129323005,0.2103815572042164,-0.05885032770744644,0.3589009294358464,0.22939275436444992,-0.033946304111205715,0.25088301290460324,0.5156168901818536,0.13991823099306192,0.11882186972577528,0.15238882707825016,0.11442574947099851,0.4359581659651592,0.43650129987291914,0.2970115748781686,0.636604359017405,0.034034091758631424,-0.07956763039372068,0.1724648562582343,-0.05815098913663086,0.11978628173589878,0.2429398890440957,0.35440470206536157,0.10512864610724633,0.04617414997618966,-0.14484121535330416,-0.02020526037732301,0.5987027975027747,0.38009348949024274,0.06128693571062002,0.5077916711427432,-0.2619110123189788,0.10295776296278192,0.12092512578295157,0.37949829976696,0.33584986345356665,-0.055725638266692704,-0.06934920205436723,0.3666298596714894,0.060487865805639765,0.09464760531504297,0.1147369557775983,0.035177954474209586,-0.031898850049109265,-0.13247269436061423,0.4239039182457032,-0.1994725738129789,0.4180044559374909,0.5413137619446282,0.37425728153141347,0.546171893188213,0.31367787164022687,0.3243936111015823,0.2096251544823802,0.03415339731848293,-0.01972999043893866,-0.2774889962568447,0.3052029620811863,0.746803393798851,0.08281529749449654,0.4838208417764472,0.2364044213600409,0.3059865662028611,0.4718403782982724,-0.18750215930629513,-0.06312576525524488,-0.12374180351197221,-0.21535499894822932
ParaHippocampal_R,-0.24151005427240355,0.6471953281204665,0.6702627839828548,0.2795282878323323,0.49912806933017423,0.4160767695755864,0.6814392117967001,0.5449363248956809,0.14473999128862525,0.6171468001148864,0.7371523951895088,0.6276096792735943,0.5921300889178057,0.555455246973677,0.41899064512610923,0.6012126148433246,0.5072497508184661,0.6106480696853979,0.35127438949957107,0.5420497752288567,-0.01630764563892856,0.41738473972418816,0.6732645814374921,0.4523936701908503,0.4637656668450448,0.5403386964639829,0.25822604378093317,1.0,0.6124676615129366,0.28323019277225214,0.8062593536365251,0.41316928123770486,0.34678049682757656,0.3628986716422073,-0.07891887651375867,0.40504384609316973,-0.15894952117140487,0.4189238451848124,0.3143335180774423,0.6167292539166599,0.38814033745583065,-0.21496053493687034,0.382713922754101,0.6499376509855839,0.6960102612785598,0.025837358558487813,0.37272573826126076,0.6243928179475209,-0.16564916183969797,0.13264099992658135,0.3207405817740216,0.3139522517715953,0.5130592492759505,0.3973891314843081,0.38087029780256665,0.3515124335120514,0.4643199725033082,0.3988406511056286,0.47505846187121786,0.18548953688447856,0.36042619558534533,-0.13434517224132675,0.5470810355942392,0.5793546756890166,0.32480763876262153,0.7948622559880211,0.3747669031937878,0.2946240857056337,0.37825255611893965,0.14310165312451714,0.47675890806544197,0.30219234111762505,0.2764251586415343,0.38085880798726673,0.4990718210444053,0.37887512135373197,0.2901253384424878,-0.24869994317667193,-0.09910365907564386,0.08175269154806483,0.5466710048170837,0.5814940750735239,0.29776308384588884,0.446039133208675,0.6589611429527769,-0.07118296932910612,0.4612078662481117,0.42523710822222466,0.6419109796586729,0.12330583603835751,0.6731944716654802,0.525071374632918,0.4574234277244376,0.529834480799716,0.37530436971723125,0.6235561373717321,0.19037912274686142,0.25282735999207545,0.21309573058984776,0.4711073943584522,0.46681543048045443,0.6169435765792711,0.5224497498736216,0.6112237433809043,-0.13800082745899075,-0.20828936865699185,0.40962717687621414,0.4437924357707755,0.44409930293400307,0.16284240444689005,0.3516832132691646,0.7060758864426426,0.577397289982507,0.6303357242044272,0.7032774837490579,0.04957738271991942,0.23436037673804824,0.19077252541823098,0.1881021292284967,0.5634199094141381
Thal_PuM_R,-0.04414827452329913,0.3565189953704799,0.5739385001362955,0.5322733197396068,0.5955733416870516,0.26497017674557627,0.6221989509859668,0.18117078783477453,0.2577277398312445,0.2909669560750666,0.7282946061058285,0.5421086029404525,0.7248787956591581,0.706346592787799,0.44094333928010065,0.5968010761429597,0.478219927938834,0.664813065241745,0.5169476590767413,0.5756101989725337,0.20457449106314896,0.5299070521319272,0.7028074245435961,0.5268806613878366,0.5637076275732819,0.6305920097413108,0.3387769906225308,0.6124676615129366,1.0,0.41843910828521674,0.6652325078547003,0.38498654287429757,-0.04213878960238325,0.023439246603743625,-0.2008148360147385,0.13978825663740668,-0.19008120788095625,0.09545495392526143,-0.121159266186334,0.5820576593204833,0.3526994662877947,-0.20445482394326778,0.29328870637302334,0.6592124371556953,0.7163723994045149,0.25654901758349596,0.38467412124055844,0.5356533492457642,0.10652921795733195,0.17019955456040975,0.3937411827116836,0.3964989973146709,0.4329206349853845,0.8030443392466425,0.2805019042694364,0.38364981774079165,0.5402227847521193,0.006096747153366545,0.17439337756839898,0.17943762721051978,-0.016821126693172206,0.1733408223874314,0.39023334564199036,0.42074648766007017,0.5577534225481253,0.6285834326466722,0.43930063107767464,0.24140066247752853,0.46043014478480393,-0.010072999493088828,0.28164527630787983,0.2824358124875516,0.28695375439087245,0.3033989310705462,0.5099052067271802,0.0718598306564087,0.07225174409084698,0.012105416527961823,0.09396133453507649,0.16833556615826897,0.6103878763437933,0.5262881731563277,0.6075959369493763,0.4667608666759717,0.616865247551196,0.16072347833772394,0.18730456983632893,0.5593624695223797,0.6417225437186543,-0.05689281477592582,0.41481879504686703,0.4020751061832135,0.5556841358574455,0.25021348355446055,-0.09499660062815037,0.6195170893735794,0.02273537642591877,0.2942161789371551,-0.10814745025317088,0.5570343929024457,0.56915213528867,0.380505877473409,0.454113754731926,0.6768188349319461,-0.06022774813468902,-0.07005567281039637,0.413644797274032,0.11686777649896385,-0.05187582299727224,0.17080002772493133,0.3385097006944513,0.6208427884174944,0.3974983826294333,0.5823376751093807,0.734247413353781,0.2934996531655204,0.37722838079094,-0.12010201691160155,-0.19937535109348886,0.3513704248240531
Heschl_R,0.04444919852347552,0.41271029680655924,0.06632725180740218,0.5169390390822226,0.4980535730156651,0.17972643900157412,0.03867767685978561,-0.07481353707894133,0.49840997073103027,0.5229638775693876,0.26747069411177893,0.5305893094019556,0.6181648981729351,0.5297965000045267,0.3587436679992028,0.4588027937818525,0.05225522025650632,0.0938990112451678,0.4576508027179565,0.6495805053221458,0.6011807943374814,0.22682269829172022,0.1593336921741726,0.36559797932248495,0.3409651957419457,0.38944973810466343,0.5703677324796422,0.28323019277225214,0.41843910828521674,1.0,0.461687851221964,-0.232751372216989,-0.17351331555756375,0.04561231946340125,0.38527314744305247,-0.03187091013071581,0.2526385007938878,0.387065533773857,-0.08410935941032761,0.2899886707135631,0.5644854640436798,0.170820588662267,0.2879927856558989,0.27557694527760485,0.6117032021824714,0.37703594376554705,0.30212956215820014,0.05735053091945823,0.33523585862463273,0.7448313956087224,0.5529346725681226,0.34481922375543916,0.5011607808635743,0.12264610209791457,0.2866060628817601,0.523796662778511,-0.034670349485190405,-0.1286608303731809,0.16435423412064656,0.4541515956473483,0.10409152398836266,0.2710449581272011,0.40033916041730844,0.08891949603638703,0.5541988650291094,0.5036780397707055,0.47957769432352737,0.4943384508999154,0.5504022947152358,0.060537153000611466,0.20994745227986267,0.4548531155091052,0.07897467286276694,0.1317412600018116,0.4406527540444706,-0.05607678752885982,-0.08014225395642409,0.1692159298646077,0.050271506519652974,0.5184712052964576,0.2815691012190635,0.08635804431535046,0.4190879476957425,0.18123131898843234,0.4700023467921962,0.3582394779098401,0.29984712391705953,0.6392695550274469,0.27663207626169795,0.3372065469372505,0.2275448332559541,0.2303078222538308,0.532273270518954,0.07053788370863116,-0.03748841377487362,0.360390364571739,0.08233077878135896,0.44463031808195763,-0.17500061822805243,0.5214032915068607,0.3681593347960565,0.5108889478017258,0.5125624524829968,0.34060625952529117,0.555200926746423,0.2379149956207905,0.24724741575347545,-0.05878316514627682,-0.283205518521574,0.18184219623861947,0.5629770576198175,0.49551134779329364,0.4843500455553136,0.6408962238500457,0.4773668880154444,0.3615256368058389,0.2289094278483262,0.019358979849033633,-0.12896695010477113,0.18078120586390606
Hippocampus_R,-0.14152875961006597,0.5128826139266257,0.5532990548673629,0.411856223511458,0.40329092685683743,0.2449038341110003,0.6391066421083067,0.2800521220743871,0.04222807858737824,0.48637762405292995,0.7149410673845136,0.6737779897799631,0.6298403578150512,0.5413620605814328,0.4985600785721039,0.6486929196917042,0.4369214334550772,0.6639105159482297,0.30401718956637075,0.6110237162323722,0.12668532102494365,0.4716550892326605,0.6080738625428399,0.4770985199646538,0.5337032313770856,0.6567440343119118,0.1719224561544575,0.8062593536365251,0.6652325078547003,0.461687851221964,1.0,0.3291480122266408,0.08001088342380203,0.08928693582895957,0.06805353934432,0.24973693592387852,-0.027787275241222882,0.24978736737451526,0.14065975030218575,0.6203869151187529,0.3763904820788817,-0.08494750030832747,0.27525489377734286,0.6009468819533651,0.7801135918017997,0.030714363275116393,0.5053112710384604,0.4951149790282643,0.02109607652084417,0.2496006408651869,0.2472995537431328,0.17648527305810793,0.36749380293414546,0.3989645425125718,0.4990767997737284,0.36189747865906075,0.30991255081287494,0.11628399440747815,0.2734421933463791,0.29447953773627106,0.1521593503898362,0.07910273251658334,0.6977143248202459,0.4261587466550843,0.3728915615278551,0.7121900774206507,0.5166205198782448,0.21451668649487426,0.6111458302839834,0.07862428148028772,0.3142634837406502,0.5629145191480525,0.32562262917948126,0.21441136877414066,0.43666595974280764,0.07394612107341574,0.15919476349839068,-0.0029693606123373855,0.07144258611989793,0.08419264208337103,0.5154838305836114,0.4831775038351765,0.37405131262989016,0.5875211258084779,0.6817202921633476,0.17476626291381991,0.28058869411081144,0.5098757937418069,0.6893779873151417,0.2580869523742711,0.4240820936990167,0.49526607518382715,0.7579562106847292,0.3020100275102545,0.11119743727268752,0.797547379919412,0.17020944782312009,0.19509108864779104,-0.03503381149857076,0.40825544958116033,0.4422257117516543,0.535652056182143,0.4252731385664424,0.7013949119546112,0.03927560211533757,-0.11058254080727802,0.4389266027528829,0.18483123246325434,0.16805431863157813,0.21927866076528876,0.23369045997170548,0.9312867335207744,0.4153248835282064,0.7462435326124442,0.7533700501844177,0.15954924294083295,0.43298156760303375,0.007447819507926958,-0.01831601275342167,0.6582702724504772
Thal_PuI_L,-0.16507438358063983,0.33032467449933833,0.6291278630594639,-0.2749111401910265,0.17243827088510094,0.19532706226142518,0.5209491433559532,0.5142422489414925,-0.1796571785390575,-0.1772747843964319,0.5769712929475458,0.13821843111359192,0.3907002060147151,0.24327173619069714,0.14503464657867743,0.332972114408424,0.5943322123139649,0.4208823592525576,0.22482260703846246,-0.13639509215277587,-0.06713454338376436,0.48243564778764897,0.4538659110735549,0.10936671775920243,0.6271223831170885,0.07382351814501285,-0.32181085659440184,0.41316928123770486,0.38498654287429757,-0.232751372216989,0.3291480122266408,1.0,0.4175833827336764,0.30381210916072515,-0.347610252894479,0.5032799786902703,0.032628180120401834,-0.1799826940047014,0.44635584279555307,0.29457980480954765,0.0272776791622337,-0.08033426369064539,0.3845801052344342,0.20869240147837384,0.46184829460186033,-0.16189636421497275,0.6316888580446003,0.500673596797158,-0.15049358229467064,-0.3816480578285738,-0.01538979881603067,0.06373040397085285,-0.0723436658907915,0.47556887020698957,0.5489203670023554,0.1734883659937824,0.5586303756520328,0.42959984646068416,0.40149912121665854,-0.42477615083173237,0.12072918253121076,0.11684454735594407,0.22328028990393417,0.4799997068427552,0.17388622708771753,0.29514734520992897,-0.23878613938211635,0.030975209660636917,0.31390996303938007,0.11143106091098053,0.5065657224393678,0.28221285058035495,0.01357315469023244,0.29300925504196584,0.19638942121060637,0.42849286271940834,0.4518737917606688,0.03179941771411488,0.31114794391040623,-0.2555356213346349,0.18630561468162146,0.47624524797870027,-0.09807497129636221,0.7609066716150108,0.4642207174631082,0.12374404686276638,0.17381933237153155,0.28715431216249676,0.6757082338054171,0.21508295599740687,0.2899114681570022,0.5492156981568469,0.1566952291742312,0.4912875923340486,0.26181903537490114,0.46465992960293595,0.35729587787033584,0.0323393262644064,0.3746504281677707,0.23841757303364167,0.07868142673399363,0.0750093396183594,0.09825691388154174,0.12120054272953255,-0.21955542090340943,-0.25214123259585314,0.22753540912745424,0.4749786263742312,0.39931871889929577,-0.22974805516526717,-0.03875741431091617,0.2752630147649995,0.19068524778704016,0.3432745707724381,0.45168088834350834,-0.37261264257236076,0.5614131181546617,0.30385031566296367,0.3095624024105874,0.7017386869131592
Cerebellum_7b_R,-0.4631553572696154,0.5446267386331467,0.37181705100635154,-0.39157847946805535,0.3499153980601442,0.3640359349287124,0.08745395168687349,0.9120965309020469,-0.04541520006127902,0.23328935934920692,0.36906434876297334,0.050279172008722395,0.08235071856399685,0.2024279269451622,-0.02049055384796682,0.1667517364152006,0.01845699294196488,0.019694754698013257,0.23219337497906822,-0.14719303331437564,-0.18987534923656144,0.3819318127675656,0.26977205425103684,-0.15707963967757982,0.2842228445906771,-0.13622719381538065,-0.09205509286895334,0.34678049682757656,-0.04213878960238325,-0.17351331555756375,0.08001088342380203,0.4175833827336764,1.0,0.826563513839304,0.06161467647472521,0.6402716115945487,-0.04547654084227844,0.2688590246703182,0.8322066824356917,0.056323482496026846,0.22684972026038858,-0.04962195253810073,0.4756352651485774,0.11349298305639595,0.19011053384045384,-0.09209825305364666,0.20976754917519833,0.45622311655861225,-0.40919681675504077,-0.17327722145616808,0.024544535070817743,0.396823545641545,0.22387097761195376,-0.04460176773390502,0.3351391200910388,0.2804156725311897,0.18378518781710498,0.9482670164218511,0.7149955893764469,-0.37374057541195105,0.6723309326798207,-0.2251943717887213,0.11961789264237113,0.6621678480942208,0.003948952598347941,0.22261127503640407,-0.32080331406041424,0.2123078118492798,-0.023897132154651037,0.5367289533766502,0.5542802921931127,0.01732997949390415,-0.26194540175092706,0.3039076642206055,0.4899967874500351,0.861222241301754,0.6246451668047666,-0.3916350556685769,-0.2178769193774604,-0.11956430374513566,0.029946396047322153,0.437296313011727,-0.31251854380492494,0.1842554672984711,0.22663145715393468,-0.4398883210365456,0.5486856587978709,0.15432682666204722,0.16106614606167063,0.3446995832962401,0.43898042204558746,0.4124813584042734,-0.19892264746647406,0.7510409662086528,0.8706340826812855,0.03656485448896077,0.46935732800490776,0.02888191775502005,0.7467447428689374,0.22168993727924802,0.06429527379342859,0.3433490128541783,0.30425718855095146,-0.10508731806429157,-0.20790083374521592,-0.09939464610427241,0.27965946039398426,0.9190194506229197,0.7433506422047471,-0.2748405672376476,0.10001791103409906,0.0353414846526189,0.3551068534935225,0.12828327628625247,0.16827142458289338,-0.45228624788565047,0.031374163531145145,0.745110994126831,0.7710089907096307,0.3838064062416458
Cerebellum_Crus1_L,-0.5690388928864389,0.7120769261467546,0.22790440439269277,-0.3556809674158515,0.4466708302843742,0.5848896654255736,0.1071742429440718,0.8242814952598744,0.10201380262196713,0.3073426976245967,0.31056389488775477,0.21515251242792194,0.20075932664078205,0.3284282767993726,0.004424669669201165,0.1999053366623941,-0.00745535557186541,-0.031525309242253746,0.235044462378187,0.05320276547676146,-0.04858577536130407,0.2642545446396632,0.27405970809220914,-0.11973065712208059,0.2410880739029611,-0.028692082734278253,0.16830137779865614,0.3628986716422073,0.023439246603743625,0.04561231946340125,0.08928693582895957,0.30381210916072515,0.826563513839304,1.0,0.07517590167145488,0.6916932689663846,-0.04982372680356107,0.3200351603062483,0.8065168640825148,-0.03030565232079455,0.24674975137539867,-0.13380239710316338,0.6085923327319491,0.14282279931221759,0.23087466663952255,-0.1552387004983303,0.1360443681298957,0.24557907892536635,-0.42605953367768334,-0.07832785469457614,0.15381656803183857,0.43195300959393546,0.36663638193193304,-0.03456014842918015,0.22442057771881063,0.3163260135440775,0.3019310137308285,0.8976301149341761,0.8614353133229643,-0.1622888631777788,0.7564455081608559,-0.30447644737350404,0.2201322808948285,0.5100137022842529,0.1273357781129562,0.28388624622422126,-0.3462336901815769,0.38089318397903893,-0.024118144475465664,0.5919986439889787,0.5915418484579421,-0.047964420650884014,-0.2607500817619302,0.36654304164581963,0.5568410208712232,0.879708621256845,0.5572777595679913,-0.4451664620924371,-0.32029227007056016,-0.010317963191730447,0.04425739838019095,0.20390714890266662,-0.20708236497946841,0.07644070991852542,0.22750219353749943,-0.44711640643387235,0.8138668207413561,0.23090651511599455,0.09070146637300099,0.24010480570716897,0.5602952143700172,0.37969849317555737,-0.23271560730997087,0.6535047539406017,0.9221775977730704,-0.004290374650493685,0.34940490960148585,0.08661508073456858,0.7158142401333137,0.28155791177831596,0.14268530204055394,0.4588673204877234,0.34789347699907347,-0.07475528080537866,-0.12313409687714166,-0.1952780667574376,0.2860079730663304,0.8653917780202863,0.5828462587130034,-0.16114939263129388,0.27863089545538217,0.02021954431708741,0.4753069225837973,0.13680007567867344,0.162402957930903,-0.2337577447108666,-0.09522883719686502,0.8733026300287293,0.8059702215224046,0.34423776736808137
Raphe_D,0.058465445704746474,0.13236953462655493,-0.087290491181842,0.022239230403778194,0.08148225744917488,-0.10523622217297723,-0.5031309286598857,-0.033337492445578404,0.26010029071700896,0.23777177605810787,-0.07834226423667774,0.1613273625181416,0.014291060947826601,0.008992123587978618,-0.027268476171318723,0.0398598779903569,-0.27200480889364453,-0.3988008541877139,0.12272890725982621,0.2617168056475903,0.3754106764250382,0.009644813728854354,-0.29912706684475676,-0.10565239209042483,0.2024696696580833,-0.19597048414386675,0.17525562869711694,-0.07891887651375867,-0.2008148360147385,0.38527314744305247,0.06805353934432,-0.347610252894479,0.06161467647472521,0.07517590167145488,1.0,-0.2905471630394344,0.4684639529823743,0.33389327763649834,0.1780742302819358,0.10485596641145073,0.3639494062507726,0.5162845491808753,0.2944295304928378,-0.17501800293373898,0.08001777524450407,0.14012602326132284,0.12868183624679622,-0.17462282067283694,0.2951578147448136,0.46086708369547874,0.27053124434625864,0.01294701827231541,0.18990494293609506,-0.4310124497415565,0.3068182661374053,0.2685533418319319,-0.5184567506881788,0.025796785741210606,0.024240497945212436,0.3321668713547339,0.2509347387036017,0.2460258469362197,0.23285516546485047,0.014604289252005756,0.15353138554735948,0.12290065005626781,0.10013501903206962,0.3489276714606929,0.19662151358848254,0.07485475637964924,0.12641625460937728,0.25079433707882265,0.0004976055815523555,-0.1512333430702721,0.11752108126345774,-0.008959222745159407,-0.08264436577131738,0.21470942244734462,0.15293610593914883,0.3346299207546242,-0.18481269409271747,-0.07241212488760637,-0.20256191773200108,-0.026973754676912372,0.027020788644771615,0.2555514897293511,0.13714733877856172,0.194706125960052,-0.10206744709305199,0.5761034164956669,-0.11213810915669044,0.23887627357363347,0.12267051468402165,0.20533268805929356,0.13803527369805152,-0.10110338283509017,0.3699167361079507,0.20200448466380647,0.06323629722186866,0.15719526999681752,0.08527516467899615,0.16372837012954564,0.22133637956441063,-0.2170931944080828,0.49699493712866427,0.2604842839343523,-0.02030556261130642,-0.001121358843886119,-0.0917872978274579,0.019591344044686793,0.3127675656365292,0.1644123746446744,0.12280307671986113,0.2857370698000875,0.03624325352784388,-0.06425672948473882,0.08238857999959127,0.15202622524679424,0.1298404372423175,0.12462526563515576
Vermis_6,-0.4396625429656952,0.6369873829624111,0.3302842755284969,-0.31229640000926356,0.3380080536015452,0.4484160496444501,0.3967518343229732,0.6726916174047449,-0.10690939296590089,0.209818046751709,0.39599404389442117,0.22373768843405034,0.22893728209498054,0.245400737366015,0.10261740107516616,0.18759981356253463,0.22228556929887172,0.27388845938837625,0.15171550396566066,-0.0520384919130041,-0.08213284336313463,0.3461795930485699,0.3589285241268257,0.08463697763525244,0.3149408414657903,0.005037886440859099,-0.050877102343382136,0.40504384609316973,0.13978825663740668,-0.03187091013071581,0.24973693592387852,0.5032799786902703,0.6402716115945487,0.6916932689663846,-0.2905471630394344,1.0,-0.021306145228022724,0.1830933712651004,0.6785954535083121,-0.00043856201088706185,0.07090415408273752,-0.161467983062561,0.42652896993419465,0.1845626393655179,0.33458576015657066,-0.17937999694263232,0.2696437236141927,0.31453158470672177,-0.3412072546531197,-0.16758987111861778,-0.0022460006346840485,0.2271933243621854,0.20568436383529945,0.14702743105095664,0.3034268355245499,0.22232532158525323,0.3518717486388188,0.6810040913707297,0.7904499122200926,-0.3086890425733124,0.4850633497499132,-0.12305367415270942,0.28978384457148454,0.46865309760622453,0.05168014744589839,0.2472448576778566,-0.21458433146049655,0.2598673836675535,0.05922805097912035,0.5503374917767644,0.5685244190974498,0.08178882134591992,-0.27968106960015515,0.4309351171834453,0.35609925452341523,0.6110736015771996,0.5957939164771354,-0.26682304329159245,-0.07359642484239765,-0.14388588514158593,0.08753785847235641,0.2915036943239033,-0.11275366910531426,0.31022697944926514,0.33627788915837165,-0.2611763205616194,0.5854445268777614,0.22724006049108755,0.2590240815505422,0.19854371029690798,0.5638268415183604,0.36588440715813736,-0.03141585647369104,0.49234956954590897,0.6737356672822005,0.20502842503026983,0.3357913731027318,0.0010078396488290824,0.5008317815389063,0.1865057413522368,0.021964880883759235,0.32974734175496073,0.3488684585507789,0.03077531115933408,-0.1400199116603663,-0.13463487646431058,0.3856103299655029,0.697429380991513,0.5209968908460111,-0.2230715146225251,0.07573848823835805,0.20230093501919558,0.36909731768530757,0.21792150294484575,0.24321044415893409,-0.26804843454061905,0.1528684640208301,0.6294137106006674,0.5465767465231784,0.44714544598357386
