,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R
Vermis_8,0.3224197369323337,0.21653424483827483,0.23475439405244133,0.21818470715490418,-0.12754814383918256,-0.08014225395642409,-0.21561006944701677,0.46137301549097764,0.6077658260380757,0.2064328397578289,1.0,0.08575982915864279,0.32299696717419607,0.001243961532746466,0.43252480189136333,-0.04976146863140208,0.12830659703292346,0.249552293741291,0.226707443432474,-0.21908200472385617,-0.18577013978975412,0.33439529810797297,0.10490681891076169,-0.3030019477483398,0.2231084713814639,0.15919476349839068,0.35651551239448226,0.31700987229900707,-0.2648842305403789,-0.09912685685014475,0.5957939164771354,0.3201484799893231,0.0063010998243181685,0.3522067550397495,-0.05284422368375275,0.04617414997618966,0.547112545780048,0.2083977820239286,0.12418792539965537,0.09654398903768648,0.1706276016598706,0.08793651211619095,0.5466915188141447,0.1321750569899876,0.22969105422783345,-0.07981638382802471,0.04213171556725474,0.25104587633742265,-0.35208907316179106,0.15338494519728219,0.3084396268452656,0.2780352547318401,0.30914260303954594,-0.22637966422280845,0.34707693435298576,0.055797149452670614,0.5757861952476148,0.294416108306935,-0.09503297437029488,0.5842716269993778,0.45577743475776494,0.3113319959775171,0.051188437513124754,0.06241311479875176,-0.0049313231551711125,0.2373137284140958,0.48885014502156077,0.2682267853371791,0.20902996441210867,-0.10900062813122095
Thal_AV_L,0.1445832232629641,0.6851547500757769,0.3319903379155473,0.6521515036738645,-0.02556351913311473,0.4548531155091052,0.39579111912733544,0.12340076883735861,0.22716904518519287,0.3804184806868895,0.08575982915864279,1.0,0.5852032306346886,0.18324713088730538,0.1408413187044436,0.271915215320981,0.43354867663577196,0.3798801389504761,0.7625164518638794,0.22154073270374136,0.27955503068349535,-0.028565211463817814,0.5526485763755195,0.3289600933031948,0.0030770121748860515,0.5629145191480525,0.1949036195885694,0.05755028030494453,0.35776233229216486,0.42463509155110685,0.08178882134591992,0.31551030760576637,0.38133147700803105,0.2651340946455254,0.20519532900942947,-0.05815098913663086,-0.005303314769891441,0.6244391113753807,0.2555130842527292,0.31890271839940654,0.37786260292480217,0.8812974397219772,0.01976225689571349,0.2656752862242543,0.384558958961929,0.3672129068819449,0.30393526761779366,0.4674542202292731,0.25570100400496415,0.7370244129864018,0.6173355646117538,0.3877123739345909,0.2092765128796115,-0.13797655928056513,0.4212851987038145,0.2950383568278368,0.11742737096562406,0.3755798856354385,0.4298798116483799,0.03672279622483039,0.23522065451048357,-0.09235351821334296,0.37454358242370267,-0.019680454118008256,0.010125407690689679,0.5957513267686005,0.2691709004241306,0.5712385648152947,0.0298042372974518,0.08458863753674865
Thal_MGN_L,0.3514141981238018,0.5680012812519009,0.37633364801950286,0.6500806924563707,-0.31393561338252035,0.18078120586390606,0.2112887887036927,0.5572476582284858,0.5458820515317415,0.5703336182358351,0.32299696717419607,0.5852032306346886,1.0,-0.2127061222980423,0.48431595710084424,0.12145860572478416,0.4029825323587348,0.22394086328656318,0.8035495213949199,-0.15732198886824214,0.018184933381969394,0.23256225521085883,0.49272042856363835,-0.12674931819641766,0.2793484578403721,0.6582702724504772,0.36085079393385516,0.31099547671017586,0.07568982831395601,0.13752384410480978,0.44714544598357386,0.403427394088207,0.24479339798472818,0.43644191282931794,-0.06663241520891318,-0.21535499894822932,0.3753957614533318,0.6257198088577095,0.026986819067407127,0.3363985297086753,0.266837829928792,0.5793911308468553,0.3420460969873605,0.4731266372315844,0.4949238403419991,0.06649092564511999,0.23815059777588657,0.46902742936292463,0.1250443425887196,0.6065439871402064,0.7655153036815135,0.3364231287768899,0.24657408479735418,0.05061085745385918,0.5719624204335902,0.10256154756797381,0.48720107922822437,0.5331581815771812,0.1455628926695045,0.4353608476620634,0.4288487959944145,0.1726512059634308,0.45781154275224095,-0.09302386316560278,0.05748379768498185,0.5009703773141027,0.4963272961446937,0.33299769205574997,0.13516671394301985,-0.1236747945266693
Paracentral_Lobule_R,-0.2738878011766738,0.3157622026684154,0.02034883815930294,0.0935304786727588,0.055477706337709355,0.2379149956207905,0.3292822509824365,-0.17865430477761368,-0.18181707308053252,-0.045327865272777206,0.001243961532746466,0.18324713088730538,-0.2127061222980423,1.0,0.005461841956166706,0.03569482736382688,0.25095325174234623,0.33240658590403716,-0.06655473813636888,0.44602537164976686,0.10859967546691346,-0.11200494658544037,0.13009126311786526,0.5452271772558579,-0.20277741477942662,-0.11058254080727802,0.0023451348978207743,-0.13342641138707304,0.49602956428573536,0.5610766288841,-0.13463487646431058,-0.10622427977160942,0.45966922574518626,-0.09711381899538897,0.47995590561556767,0.2096251544823802,-0.21902916610958958,0.053148391382824955,0.033797796877859845,0.19715458466735522,0.3231979227238022,0.07821388806873793,-0.08111657103210668,0.1773123664855835,-0.12212352771713848,0.5753282134544427,-0.1645831944941049,0.017359046643212365,0.37925027992159954,-0.0800951585002022,-0.06490612795621174,0.2508088706989565,-0.12810356724333627,-0.1274355879077998,-0.0553594474879732,0.15752501070207642,-0.19217847306808336,-0.23706924935667634,0.45969237636924754,-0.11732057952243752,0.06984975758524758,-0.2375104072797087,0.06979424841830942,-0.09297466109023042,-0.11805996646142078,0.08802642111154202,-0.07711746245511618,0.2641531857438713,-0.047440742925614274,0.01120723740535317
Vermis_9,0.17838378620358167,0.44072604868654475,0.1816267814573259,0.3599787567042638,-0.36885776121767805,0.07053788370863116,-0.040756170812643044,0.6916957441411068,0.6228211681104006,0.3063133411913915,0.43252480189136333,0.1408413187044436,0.48431595710084424,0.005461841956166706,1.0,0.10218766246036506,0.45906317935391355,0.49391675062274293,0.3613794367806537,0.09045086639465427,-0.05435345574071326,0.47359755480375937,0.4001267352838763,-0.0584300288396945,0.6534054795367565,0.3020100275102545,0.6281841216733289,0.4343591790264593,-0.06328466019732802,0.023589969506298616,0.49234956954590897,0.361362256526044,0.14700152258539523,0.36362845893229184,0.0689263294521323,0.1147369557775983,0.6340845336125293,0.49653996948520723,0.225397621202321,0.2645349424597047,0.39387597948187447,0.1796779943813801,0.48578995092958904,0.7294694551731538,0.2838471433413656,0.10691658942627137,0.019230243895045684,0.47384768999481175,-0.08438231606300897,0.209118567408353,0.5197949646253579,0.4607005122047525,0.16059812704120488,0.06816801093254041,0.5955209357703626,-0.15699007253834216,0.6788769172411931,0.2852974151346936,0.0316699176364232,0.8342812419605944,0.6668565579379543,0.2853596237951332,0.20454720223655676,0.02452910715625566,-0.11229235782801462,0.2674984277594332,0.640639557906823,0.37092484539409987,0.36461848173404626,-0.10718092186465226
Amygdala_R,0.2730532904279514,0.06214051128550001,0.7947063230227368,0.5329201400769883,0.458567914724016,0.6495805053221458,0.14329707500246017,-0.15577478383873525,0.22863867187260628,0.48104552911748855,-0.04976146863140208,0.271915215320981,0.12145860572478416,0.03569482736382688,0.10218766246036506,1.0,0.42394833993193703,0.37445186201306674,0.12491428643868958,0.2536471195378108,0.5492782656142244,0.27325889151217936,0.5525646800417474,0.11390169494778982,0.15350882593906562,0.6110237162323722,0.2382434361235467,-0.14966479894011578,0.16537756501090176,0.23058610560705395,-0.0520384919130041,0.4867749664781298,-0.03364634737922737,0.6426604424634909,0.43434411199033446,0.6031960718995041,-0.018727130222067512,0.36098610904312795,0.6060337088728687,0.42651821725779054,0.4038206909505916,0.3812876694119253,0.2848944728840819,-0.07559092976808701,0.5225686648413487,0.006713789466088069,0.4815151217143455,0.46646443685622635,-0.05098182621884167,0.3505100704615191,0.029178329111564028,0.45920391012106804,0.3341907424237601,0.18803016685850554,0.45836966616895986,0.4856341148832169,0.2320119259097058,0.075167941913393,0.3152841834015103,-0.05302082423038518,0.17971854019974906,0.25330178996643304,0.20447660067386164,0.3268075719610079,0.5149885296785469,0.48180781522002675,0.3681417103807971,0.4031500892859872,0.5480420219468723,0.5217485089742204
Temporal_Sup_L,0.12702460229199572,0.4147026115468937,0.45865627879274445,0.7156554746626187,0.13410917608278597,0.5293453308063035,0.3671491420669271,0.2200419671804221,0.33557232381587465,0.37889983740287825,0.12830659703292346,0.43354867663577196,0.4029825323587348,0.25095325174234623,0.45906317935391355,0.42394833993193703,1.0,0.5959674058410928,0.42848457363576603,0.509225066061173,0.1678627629121588,0.2222491417965307,0.8225814485312137,0.46679490663091416,0.31569707708622186,0.44475191356520005,0.3999792915085784,0.1128654979186604,0.37587187224945895,0.4707785405186567,0.1636910827554467,0.33039076855075006,0.3553232072430686,0.42658607894630796,0.4990436690710628,0.32639035417366374,0.16005838844769518,0.5852157557683388,0.29740180531903115,0.6540937955010604,0.7407516928910672,0.5353350623671856,0.41382882511986074,0.3845688986968971,0.5731382882474109,0.21239047835038374,0.26954105865490846,0.54323680759448,0.28015143970211076,0.3961543694535149,0.49926394997384366,0.7563794388413717,0.1678680788058287,0.19842945202597242,0.5088709849150508,0.15528001948642822,0.37490753619557265,0.2248272269032103,0.5700784523771968,0.3370826713475651,0.45343720310095414,0.26118100722947685,0.36104153906076153,0.07642139414670292,0.2695262429257538,0.5761906571959073,0.5075892563849301,0.6085338276874386,0.3877429049038803,0.25812609831568606
ACC_sup_R,0.08027480312761467,0.38288376597638246,0.3564042909102694,0.5900764164550752,0.1474408474378113,0.5644854640436798,0.19913024115987624,0.1701131587628291,0.36204712438259956,0.34121371155415064,0.249552293741291,0.3798801389504761,0.22394086328656318,0.33240658590403716,0.49391675062274293,0.37445186201306674,0.5959674058410928,1.0,0.23373274350296416,0.3335965605720647,0.2846967916821462,0.36726146866903847,0.5760102908045621,0.26346574475570733,0.3272090519201054,0.3763904820788817,0.40379108136402075,0.12459060907385311,0.21099782654647883,0.381603365572349,0.07090415408273752,0.4791379473734732,0.25541531005400353,0.4402501758655606,0.39931150394837156,0.44420427964502374,0.20444333318629143,0.4519409450699445,0.37256001232344743,0.5261415154032614,0.5400310527244006,0.40747496828388546,0.3834433692682043,0.3073059506354551,0.5042664541126106,0.3103681772230259,0.323779041447203,0.6672708910882678,-0.012809469976928443,0.3316621419768611,0.1917524945089658,0.7290958835165117,0.18457604218212614,0.15710743581663383,0.48013030427490677,0.08706857618344496,0.3535979852862744,0.0671304357705145,0.3774633552035252,0.32650181128593747,0.45810362834872304,0.04846594289126776,0.09947386966853107,0.08928575748934799,0.0444879659722079,0.5215391952050467,0.5169649299159272,0.6515746458429004,0.4454421807266517,0.26305346815789926
Thal_MDm_L,0.4190456526955966,0.5593729710621834,0.29735445326961796,0.6530005587028804,-0.2283749373673745,0.18123131898843234,0.3701604780369013,0.31964076752697285,0.38424588277315164,0.38096004580686355,0.226707443432474,0.7625164518638794,0.8035495213949199,-0.06655473813636888,0.3613794367806537,0.12491428643868958,0.42848457363576603,0.23373274350296416,1.0,0.1101438719894329,0.07747281997876636,0.20082747625320624,0.5371571828481098,0.16803409704728653,0.10617856844527158,0.5875211258084779,0.4073845922957642,0.3078374257551895,0.2362987365119462,0.2060851579612056,0.31022697944926514,0.20501839492755666,0.23907510522733355,0.21427684638967706,-0.017373081643720138,-0.2619110123189788,0.0857357735427178,0.8375685528612168,0.25373184989776365,0.319501163030119,0.37603744946932893,0.7611104897545882,0.04407947980790514,0.41292530011208556,0.514437416570131,0.15460239117110405,0.22750637814702704,0.45362002787150274,0.2511244511359946,0.7680152619744096,0.8934608149999977,0.34488889836030423,0.3742991428691729,-0.03963050125327531,0.6253881652295452,0.19347513802485866,0.26030143779042436,0.761446589491197,0.2766930546148365,0.2556807049334388,0.2474310325269103,0.2468008906921327,0.6326599530565982,0.07320166660055265,0.16004296430151696,0.5628301950320824,0.3138968528138999,0.4515048299860539,0.14106541549562424,0.058085199360742884
Precentral_L,-0.14829375012201798,0.1822992624641876,0.06131282163651945,0.27151315070269477,0.17893722418836838,0.37703594376554705,0.284516810823187,-0.1991288675400473,-0.05006445988817446,-0.0904024027979876,-0.21908200472385617,0.22154073270374136,-0.15732198886824214,0.44602537164976686,0.09045086639465427,0.2536471195378108,0.509225066061173,0.3335965605720647,0.1101438719894329,1.0,0.30226154764623886,-0.07622570800580473,0.44283686264201605,0.8378749052147711,-0.00802374935192058,0.030714363275116393,0.20296080124517218,-0.00942435236400406,0.3900780013558593,0.3683139721902036,-0.17937999694263232,0.009647591070825828,0.08631945629177847,-0.11470173356557181,0.6896539407479684,0.3117338395066266,-0.11394664516178672,0.31920807401657436,0.24042147507978226,0.41478530582528933,0.7240602107741331,0.24770749028743688,-0.2082593600514291,0.09543609828108966,0.24045336348504728,0.15858335530388518,-0.01887425531409408,0.05357782078742016,0.25560338604727595,0.06618639063331393,0.07502850049659598,0.41109856244195114,-0.019065079659642666,-0.1130167359861685,0.21389346339632545,0.07989496025818797,-0.07367497582975731,-0.0002286511637494472,0.45689511836408686,-0.009177594285508706,0.01601909696940849,-0.06429339266664685,0.17803241778839715,0.08364935051732264,0.1117655494192102,0.39120754027306026,-0.07860367455594777,0.5150775477177777,0.16042752692422133,0.40028771639076977
LC_R,0.25546205312712295,0.002456442079428215,0.33073051708448337,0.3646437612626636,0.3956680198187795,0.47957769432352737,0.15001500111143962,-0.40019774110003803,0.06781035217617307,0.3319162623120013,-0.18577013978975412,0.27955503068349535,0.018184933381969394,0.10859967546691346,-0.05435345574071326,0.5492782656142244,0.1678627629121588,0.2846967916821462,0.07747281997876636,0.30226154764623886,1.0,0.14420729398008897,0.39606374016845775,0.2828224924342377,-0.2324959992722201,0.5166205198782448,0.34307059971017995,-0.15680735765804485,0.19665836475628176,0.09683158316335742,-0.21458433146049655,0.3864716276058097,-0.10845032518637189,0.44134085347341284,0.3027659676566065,0.2970115748781686,-0.2982858397730116,0.2667068542992297,0.4158896853142696,0.2432405548429555,0.21913758085336338,0.354874222917351,-0.11217668694314772,-0.22335645061996673,0.30476340389144546,0.03403930134153187,0.4789775794431161,0.3546811491424688,0.029925154386131223,0.34290248694940345,-0.1221683856922213,0.23519114895587748,0.4038457306092479,0.1854856474612682,0.2966143597947284,0.48391466303258457,-0.16493172907873074,0.0535970477701158,0.1136074309931143,-0.2276561295646294,-0.18491482268879067,-0.08224992829111465,0.1473203453905327,0.3943716583186297,0.3671025281782138,0.28827486571514815,0.040947399177041106,0.21327124364324432,0.4564524624028797,0.46723969265076826
Frontal_Inf_Orb_2_R,0.4577171807920432,-0.030417744649024053,0.34118992660286396,0.23337174474584177,0.07784886281347216,0.012375643067194146,-0.12521698331336079,0.19803798378161044,0.4908594480402297,0.34394068540147893,0.33439529810797297,-0.028565211463817814,0.23256225521085883,-0.11200494658544037,0.47359755480375937,0.27325889151217936,0.2222491417965307,0.36726146866903847,0.20082747625320624,-0.07622570800580473,0.14420729398008897,1.0,0.26848810324792677,-0.1948088180276814,0.24560182518604107,0.4151777447060276,0.5113990093058074,0.2900195155672418,-0.15018194893666115,-0.2503646428741926,0.27671684773930083,0.2922191694671405,-0.2075366766342218,0.454654272112432,-0.1192824704085155,0.17268234846641048,0.193595874489522,0.36419638761731665,0.4665437233398577,0.35729028296964255,0.21722419200220416,0.16073444452080432,0.35686342015038497,0.1654880524375977,0.3023649134506757,0.00941922687323761,0.40739812741684384,0.5422256292087666,-0.20988062156456586,0.3054663369392279,0.21985134642383775,0.3741567775143742,0.45728314517281166,0.3339946890682342,0.5741313741857326,0.12235586470054037,0.33235628748541474,0.3825210497285067,-0.18074042691187592,0.44092566635180586,0.2456563007910066,0.4952834410052604,0.15533069484369075,0.3252217647798387,0.28415754641100854,0.1488441565185635,0.406353656719004,0.09133370118823994,0.6451209744139031,0.23970002787231584
Insula_L,0.3543177447855198,0.3424296485697682,0.5771118328734737,0.8417731448428877,0.14550716119741366,0.5741863498504253,0.25251874535447566,0.129017096367003,0.4493465885730541,0.4314504845111783,0.10490681891076169,0.5526485763755195,0.49272042856363835,0.13009126311786526,0.4001267352838763,0.5525646800417474,0.8225814485312137,0.5760102908045621,0.5371571828481098,0.44283686264201605,0.39606374016845775,0.26848810324792677,1.0,0.34611721721296945,0.25845864154916165,0.6843040361765044,0.5569526401353682,0.06872341466507834,0.23737884463089426,0.3161270894556091,0.10466628407561494,0.5029474140142203,0.09773625459145388,0.5526011416952903,0.41237747601366515,0.31223568105946664,0.1433242308840753,0.6753414251660688,0.5112307260338861,0.558766649668458,0.6816460343013784,0.6905056085345008,0.31058880098957514,0.22644072608996768,0.7109641993100543,0.04450336268372218,0.4767952161237234,0.5985758369006368,0.09867205504562045,0.6444822651437353,0.4858156855854776,0.6820013525292973,0.42825862963646577,0.20548117139999986,0.6573854548278428,0.2979577407287571,0.3900483224007574,0.38104400479733946,0.42121015719711813,0.2635446744824396,0.393405641830564,0.2946815553980957,0.38120340756323945,0.2630673764016561,0.40963089489240573,0.669694320491736,0.5020569706292033,0.6388855557352568,0.5015032296838029,0.35373548076866107
Postcentral_L,-0.2260079146307048,0.270367370497276,-0.009740996627422841,0.25944819690500004,0.1415951377277922,0.32487131836701383,0.5964536124781095,-0.3032158520716545,-0.18652827483387266,-0.07685273498774249,-0.3030019477483398,0.3289600933031948,-0.12674931819641766,0.5452271772558579,-0.0584300288396945,0.11390169494778982,0.46679490663091416,0.26346574475570733,0.16803409704728653,0.8378749052147711,0.2828224924342377,-0.1948088180276814,0.34611721721296945,1.0,-0.22203923572475437,0.017717318890871123,0.06266481251126986,-0.07950032837574206,0.6753115961976934,0.5136695100808459,-0.3144113705640529,-0.17977147024229054,0.376525663161803,-0.2505223911561312,0.5798258933876145,0.11836022804851584,-0.37366732198549857,0.25821717605210553,0.11895811683843052,0.3222764047376712,0.5160125058525743,0.2947801560584859,-0.40887084941027557,0.15095998550272594,0.10796397721510591,0.4575981186560891,-0.10504324000882645,0.04473422835342222,0.5436708298941568,0.07718370974496774,0.09070161280299537,0.2874039008523548,-0.055339167932644685,0.0343883479961512,0.04212891430387185,0.13526635834811093,-0.28376748497644066,-0.06439806608031584,0.4875582528804757,-0.25975488399225677,-0.13966327854290528,-0.18013365928903688,0.23601857475900126,0.04926894031082496,0.10851233903966401,0.22594438261099753,-0.21736337578578213,0.3228962450481518,0.01220171611142219,0.24231160873792343
Vermis_7,0.11981748653288461,0.21786287543189936,0.11521067646087883,0.20487303352032984,-0.19627747714928512,0.1498508460664657,-0.1702798365560318,0.6134125766369505,0.569473691125607,0.20713550604214695,0.2231084713814639,0.0030770121748860515,0.2793484578403721,-0.20277741477942662,0.6534054795367565,0.15350882593906562,0.31569707708622186,0.3272090519201054,0.10617856844527158,-0.00802374935192058,-0.2324959992722201,0.24560182518604107,0.25845864154916165,-0.22203923572475437,1.0,0.13514986124716044,0.255105134077196,0.2455865323137553,-0.22505682607483044,-0.023520241971176806,0.3549092133972344,0.3763154974575151,0.052314202011281424,0.3368604216843342,0.12736408209802502,0.26787990566001707,0.7106252396155193,0.20186341996025234,0.1571954437503157,0.15894651800945456,0.26129844392821155,-0.016125672506012427,0.60537303789122,0.3465746061866299,0.26512681937219873,-0.1411474157084416,-0.02186978329410002,0.22699028848660513,-0.33740282294139573,0.049471602464966145,0.25415558430541685,0.27502449554474556,-0.02714898291750507,-0.05133673079157789,0.3386648511404543,-0.34537701609016475,0.7388680630806717,0.09238906647203216,0.006835396483732517,0.6261334684624178,0.7027450491317584,0.30593492434504577,-0.048623861894049436,0.09617537692511288,-0.16297008044547914,0.21985067122130797,0.6348238043303277,0.31398888994449253,0.2056599265457611,-0.14793739520585947
Hippocampus_R,0.6391066421083067,0.2580869523742711,0.6737779897799631,0.7462435326124442,0.15954924294083295,0.461687851221964,0.17476626291381991,0.14065975030218575,0.5214272618692629,0.6977143248202459,0.15919476349839068,0.5629145191480525,0.6582702724504772,-0.11058254080727802,0.3020100275102545,0.6110237162323722,0.44475191356520005,0.3763904820788817,0.5875211258084779,0.030714363275116393,0.5166205198782448,0.4151777447060276,0.6843040361765044,0.017717318890871123,0.13514986124716044,1.0,0.4951149790282643,0.15081230906696677,0.10202719683617248,0.0774816226859716,0.24973693592387852,0.535652056182143,-0.027787275241222882,0.7353420138330544,0.08419264208337103,0.1719224561544575,0.11119743727268752,0.6158895957077126,0.5154838305836114,0.3728915615278551,0.30401718956637075,0.6950391807638264,0.28058869411081144,0.17020944782312009,0.6298403578150512,0.023214945882213886,0.6567440343119118,0.6486929196917042,-0.0029693606123373855,0.797547379919412,0.42757363528724435,0.40825544958116033,0.6639105159482297,0.32562262917948126,0.7149410673845136,0.3861643338624639,0.3815967894024575,0.4573091306410571,0.12668532102494365,0.18483123246325434,0.2709416551661606,0.30991255081287494,0.3292800755708296,0.315734149445351,0.4896806611629062,0.5098757937418069,0.5128826139266257,0.36189747865906075,0.6009468819533651,0.37405131262989016
Cerebellum_10_R,0.5374611469066911,0.09376072528722494,0.23810456896795842,0.42938657698231797,-0.13908918780046947,0.05735053091945823,-0.10089544865021197,0.2339357622119505,0.5705923047082736,0.2865890265575901,0.35651551239448226,0.1949036195885694,0.36085079393385516,0.0023451348978207743,0.6281841216733289,0.2382434361235467,0.3999792915085784,0.40379108136402075,0.4073845922957642,0.20296080124517218,0.34307059971017995,0.5113990093058074,0.5569526401353682,0.06266481251126986,0.255105134077196,0.4951149790282643,1.0,0.3613078064521955,-0.10431115090167302,-0.1423538845885268,0.31453158470672177,0.3463878399482264,-0.16892376115779115,0.40443736067750313,0.05672783847757942,0.02879081498603819,0.27145192554641534,0.5266027983960935,0.5863941566152344,0.22146522580673902,0.4645178437278174,0.386578302749575,0.20095865030753174,0.23999520343619427,0.42620169118171963,-0.07248036472491563,0.36637146241199353,0.5374228120647127,-0.18551817924555986,0.4654438755933353,0.4018728059695431,0.4727700791894846,0.5893666843507747,0.14860673934086416,0.733605983017663,0.14030867271121686,0.4615345581285452,0.5041729819763762,-0.06633894761689511,0.5474351741411924,0.2744311552005381,0.44461517691325714,0.27290809264671667,0.5073544172588047,0.2996442773839457,0.31663433599456764,0.45237092018265207,0.3661594556299087,0.6575339612034302,0.15844432415327678
Parietal_Sup_L,0.19211622653328023,0.13972640316395973,0.03725433890220184,0.07927498186432762,-0.06981163086745426,-0.2241245604250252,-0.17965160272142508,0.5063703697628733,0.3852761247133844,0.1444146096734386,0.31700987229900707,0.05755028030494453,0.31099547671017586,-0.13342641138707304,0.4343591790264593,-0.14966479894011578,0.1128654979186604,0.12459060907385311,0.3078374257551895,-0.00942435236400406,-0.15680735765804485,0.2900195155672418,0.06872341466507834,-0.07950032837574206,0.2455865323137553,0.15081230906696677,0.3613078064521955,1.0,-0.1945068615992807,-0.14891514761754326,0.48043237342916256,0.12466090264147583,0.0025449684789708585,0.02659444788937042,-0.1565298898498806,-0.27315059021042365,0.45453795136607095,0.22581546926610202,0.07052569827283674,-0.009685964106089998,0.13378222372522378,0.0995607093993162,0.23024538407845122,0.29578940030948164,0.04106405020916808,-0.05331711962095692,-0.07015728387687499,0.1437323641460866,-0.07428166624835374,0.12619305689093924,0.37978537494102804,0.08590486407650683,0.15866883853303348,-0.10805238210326805,0.3130524253514717,-0.01612219029922725,0.4259196879232217,0.263795758822699,-0.09160138660848224,0.5333556208284487,0.2071879209750232,0.23159083070127748,0.10995704801502364,0.0187692392490537,-0.04530048451374017,0.06418503003071149,0.30891747747677956,0.16830544954712456,0.12422355517601207,-0.08737213135628219
Precuneus_L,-0.17668985085385328,0.3510887958099459,0.08567160317637963,0.31481885878807,0.17646561084509824,0.35678748431413826,0.9295896691792269,-0.34357379048698905,-0.2721431583071691,0.14960943109453836,-0.2648842305403789,0.35776233229216486,0.07568982831395601,0.49602956428573536,-0.06328466019732802,0.16537756501090176,0.37587187224945895,0.21099782654647883,0.2362987365119462,0.3900780013558593,0.19665836475628176,-0.15018194893666115,0.23737884463089426,0.6753115961976934,-0.22505682607483044,0.10202719683617248,-0.10431115090167302,-0.1945068615992807,1.0,0.7042898719636598,-0.30599037586276356,-0.1737363402730365,0.7209212240990145,-0.07120686491362137,0.5485802238400211,0.18712129887974926,-0.5018519425263888,0.29128291299998677,-0.0013201322236474496,0.5004454628415002,0.33839028072705246,0.2722041323338443,-0.22287442824763018,0.20679395021190083,0.1091544974341087,0.6845132366796461,-0.07520103198420702,0.19822656464872104,0.7991026679206623,0.08676949434532542,0.16224023372652807,0.31762375130264403,-0.0633651502187129,0.22208001760455146,0.02356548349574876,0.11749965188237697,-0.2649352070751372,-0.040874823947100986,0.6365804743690426,-0.4066305650324035,-0.04812449169172157,-0.1100864740189706,0.4420418593858873,-0.01243963636122496,0.09048573379021141,0.2732443670059744,-0.06541284496797013,0.18812207962331393,-0.02894224836667204,0.13152599854460317
SupraMarginal_R,-0.2800183705844339,0.558394870821585,0.22680781794019209,0.4785609129796747,0.16849923443803574,0.6076152044943361,0.6555829881165306,-0.04424596193747859,-0.1312813070626655,0.216781064631074,-0.09912685685014475,0.42463509155110685,0.13752384410480978,0.5610766288841,0.023589969506298616,0.23058610560705395,0.4707785405186567,0.381603365572349,0.2060851579612056,0.3683139721902036,0.09683158316335742,-0.2503646428741926,0.3161270894556091,0.5136695100808459,-0.023520241971176806,0.0774816226859716,-0.1423538845885268,-0.14891514761754326,0.7042898719636598,1.0,-0.1362446942712221,0.05385843257316175,0.7784020769832986,0.027625579952089432,0.5670379764833515,0.20108259822593552,-0.1654545176503646,0.2150357470612936,-0.09807515312545165,0.5148197855944211,0.40611626460801076,0.2627356023320238,0.11111312269766056,0.27833827765706215,0.23600349353673283,0.5706793963041306,-0.13040698819795124,0.12946980236400413,0.6361570237392998,0.07677656551632778,0.1706154465208655,0.3998375638851186,-0.2359294257786645,-0.03781585931357548,-0.038043295255717216,0.12636119401135587,-0.03955159879612518,-0.15918051361173904,0.9182997674411665,-0.16358685688384839,0.19507942050872343,-0.23002422322567528,0.25963145188430875,-0.16574914938280647,-0.058707840205500655,0.4845874370721864,0.16512087999911085,0.4216855435299287,-0.1704843131190386,-0.011833655670341336
