,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L
Vermis_8,-0.022509308285696642,-0.00960916311937043,-0.18099452899670299,-0.46912573556654796,0.7136366165245299,0.554772068934106,-0.6139261558127482,-0.08771619730744486,-0.5063271064260331,0.141825347997744,1.0,0.7316614860239915,0.3173681914056852,0.1549064722860507,0.6965909784302722,0.6868419520591196,0.1728527309310449,0.41558028099657257,0.01934653010555468,0.22119748554414218,0.45553238479800867,0.5533256412763562,-0.21885266636471074,0.15586980679314527,-0.4234395307522188,0.5087007252343492,-0.6604905194391341,-0.11002001231770858,-0.13685402059124802,-0.28664205969485507,0.023973505406144978,-0.48241803812799744,-0.5430611908907921,0.5641562732766248,0.2686553700827521,0.3249814761374697,-0.531282877909402,0.38441476465618063,0.7160288378386545,0.7059216425165168,0.6237022969612993,0.19772639592242208,0.2886326301752287,0.2687543329606453,0.08956339700164569,-0.6133563518004904,0.7394589504036726,0.28510869360319474,-0.22836267463382984,0.4093802089169633,0.32221399038755516,0.570360720214563,-0.28127832550278364,0.36075111669745,0.5192162530227519
Thal_AV_L,0.23028354830618603,0.2714923172519055,-0.11210314087951541,-0.3138575660613472,0.6931816916260997,0.4909141481286415,-0.6146221897545644,-0.2699833979236393,-0.39715540921643094,0.3727081021541872,0.7316614860239915,1.0,0.3367045561841368,0.33136835141113835,0.524367072365549,0.649451235132494,0.3352176147359813,0.3875554746810323,0.12116821658253202,0.4596650387175851,0.6667709574828689,0.6451522487661792,-0.14056026777178587,0.4000666580020207,-0.6502379363580215,0.5122325213931868,-0.48525304157333005,-0.23403793873738543,-0.18989884818297287,-0.1600453573630461,-0.040115602396166426,-0.3026615787495474,-0.7717537847626288,0.5980349615758214,0.3658427842278828,0.48456139464937126,-0.5438176920389098,0.5743346812554805,0.7405915547385823,0.7599589907099955,0.6289236553626265,0.24472656821719682,0.3614062312422591,0.3933873371728609,0.2102639631723866,-0.7387073620343743,0.7749272665840596,0.36331332135322597,-0.24754594201434652,0.5762712100482071,0.3621652079148629,0.6179815008449396,-0.0818343566415828,0.33522514806397324,0.5146423115186823
Thal_LGN_R,0.245852917361939,0.4860342976238358,0.015049924738898936,0.2023138156245097,0.1852783676934023,0.2809463228365149,-0.09846675889513375,0.03588263750755646,0.14877835634688755,0.4213284286127645,0.3173681914056852,0.3367045561841368,1.0,0.44056117804914224,0.16634666918246163,0.4052776984423758,0.4471364061688015,0.5925142693103345,-0.03049189600239144,0.5064674642091633,0.4573205971728355,0.4498181422870992,0.2852171508345649,0.5072336907199398,-0.40238193711136816,0.7693655427722985,-0.06522213408949736,0.39841403220804184,0.3733728230224872,0.2384567010469237,0.10166768117194074,-0.03161251764089193,-0.19547036390821843,0.7353471862613002,0.39018324714898955,0.21417367546635013,-0.29101418117016886,0.3907892874156308,0.3975897599541965,0.4268896286840679,0.5273613803330395,0.548549479487164,0.4923550017930208,0.7270495464429894,0.38425121120362066,-0.11236885251610161,0.45945975365473196,0.5797617830825872,0.3295301193976155,0.7188376547647425,0.7387991035309049,0.45110922844984885,0.15814670538002268,0.19266433446058162,0.4614035374685388
Paracentral_Lobule_R,0.5460455953139324,0.6374941391446773,0.21211492752828548,0.43540668028923213,0.14624728773911863,0.259171815968103,0.2639642621727261,-0.07806327183991627,0.1901990577612098,0.6334742513488415,0.1549064722860507,0.33136835141113835,0.44056117804914224,1.0,0.00404216729278009,0.23591177776452502,0.6812174714397253,0.6306566115657863,0.09123414135543102,0.8569164585200127,0.39073900379709964,0.5199370554231972,0.6121622877661583,0.893644061445457,-0.2463121953916774,0.6168807547553948,0.12990723955612313,0.5915665795109623,0.6845325622234425,0.6985175567938512,0.2549237132778816,0.28507005981982353,0.05038627023267071,0.48900734278523134,0.8468247436370155,0.4950635585394277,-0.019612399122253734,0.3008540843266575,0.30922495054261195,0.5210705023934298,0.5292793619992658,0.6988208505168444,0.52265631029716,0.6507551563222791,0.7069413426648495,0.16246402973928933,0.3108040847652135,0.7621326470277631,0.6887927829339173,0.5181058221281332,0.7097913687659534,0.6471928749312756,0.4364979931622533,-0.05866228094572638,0.3651954718178634
Vermis_9,-0.4115492337090754,-0.2819602480103913,-0.2257640700964776,-0.7607849626375149,0.8272290875885062,0.7021437082773194,-0.7116007939398027,0.14507230756795414,-0.7458042306001662,-0.129406374874293,0.6965909784302722,0.524367072365549,0.16634666918246163,0.00404216729278009,1.0,0.6162492706356175,0.008069376261036274,0.4180810707247756,0.06439842292331084,0.038928877869113566,0.26782035945753296,0.47402946369826904,-0.1415923406959783,-0.03814803469768267,-0.2997693103284262,0.5056423883426922,-0.9183391736465768,-0.05488173340755182,-0.06963089009942129,-0.5251918182667427,0.34815627794077064,-0.712956088320772,-0.3609982377675156,0.44850517952908864,0.22451666783289542,0.2825380746126921,-0.7467523288128527,0.048368175358289064,0.6907366027704631,0.6972543072658212,0.6827802546852763,0.20786395202043217,0.3795301845655707,0.10854680742555038,0.04202551191165871,-0.3755379907292371,0.5252979945769682,0.224890534557909,-0.28459854513813104,0.20750155815901125,0.1527968083758366,0.5894234203777003,-0.30210520415478315,0.38168847207471407,0.4816915394174105
Amygdala_R,0.022119877462102602,0.13314841049357792,-0.16958324770562927,-0.4109397934881976,0.5938502536294981,0.6944895827805808,-0.525258109803388,-0.024111820282509577,-0.47173461175515546,0.35031108335285727,0.6868419520591196,0.649451235132494,0.4052776984423758,0.23591177776452502,0.6162492706356175,1.0,0.14588319829936638,0.4976926000768273,-0.03964573263842655,0.278217447863448,0.549532879995988,0.6458720620596581,-0.10578095841959308,0.20982931068077623,-0.43462641443315786,0.6305192398072116,-0.6232509372361538,0.026217674458853275,-0.002315289919387947,-0.1617903738888067,-0.0486058506908039,-0.47175898715669,-0.4940022847302633,0.6796447688866761,0.36982038981172527,0.43218858760911183,-0.5418750600673841,0.24163846724310406,0.9067268586166051,0.7633945011269635,0.6974120838688462,0.33541593759229577,0.30585723746142557,0.4392589145808607,0.11611171874763307,-0.4989908717395436,0.7492252263955964,0.3973170078806538,-0.07096400338323886,0.4877195442369644,0.3778477520302966,0.614779614207374,-0.27835079253545436,0.3656166258909254,0.8082230127976682
Temporal_Sup_L,0.3789140496093289,0.6016726726710692,0.3052427621443588,0.4583314506941242,0.24399969516240577,0.14769978198800388,0.08989278853574444,-0.2898071265922359,0.20475235699057492,0.5025802186377116,0.1728527309310449,0.3352176147359813,0.4471364061688015,0.6812174714397253,0.008069376261036274,0.14588319829936638,1.0,0.4834801620222702,0.1043201103400026,0.671762405332683,0.40228048200792677,0.4028682430893864,0.589907113847516,0.7945733188254938,-0.36032839248149595,0.539350619014346,0.15497361830512904,0.4478295138594975,0.471694494098851,0.5330841322857234,0.25555628491068816,0.27530114784659565,-0.08780873162134364,0.5447172096494813,0.5471697118483764,0.3945485727321568,-0.10768570888184831,0.39287083089130487,0.26826793316862396,0.38062142307490077,0.3863402300342776,0.6572039974637792,0.5173608847358275,0.5713075716847827,0.7045274564168024,0.029707331433696613,0.26574969560964434,0.6679531935134748,0.5388101210317779,0.5017098365910737,0.5683913722495552,0.4414997337712238,0.4779909277030287,0.000612601682298258,0.30605970952664796
ACC_sup_L,0.2315630267026501,0.48016276078750825,0.1305397232138736,0.014032939849583948,0.40324011476415145,0.6032136766932498,-0.11996247919026029,0.17269867817262463,-0.15770966203832448,0.48301034943375054,0.41558028099657257,0.3875554746810323,0.5925142693103345,0.6306566115657863,0.4180810707247756,0.4976926000768273,0.4834801620222702,1.0,-0.07488576171512457,0.5495899007080138,0.43636246145323565,0.6440599392769475,0.5137876819468589,0.5773217099002859,-0.28394568797598885,0.8333580412911492,-0.2943617949750974,0.5189120824033246,0.4541180789734929,0.2868285846592667,0.2638619488771571,-0.13991772149180248,-0.045379661458396336,0.6650329948637885,0.6840782995439689,0.4695045852259516,-0.3903096894128262,0.15384537051821986,0.5267566425513658,0.675959124631181,0.7801199509340885,0.8006108796807665,0.5533129848905562,0.6356296374424332,0.5884998921113911,0.044976144186767895,0.5364636792546476,0.7228946814098796,0.4311909308845726,0.5992283297459018,0.759856990899315,0.8031335034922957,0.15499287091898176,0.12049853260878697,0.5808669290697869
Thal_Re_L,-0.011995664095940377,-0.08353106103150364,-0.039450553308617346,-0.027766249576535958,0.07335081807173544,-0.012061066104256063,-0.0033684642459236185,-0.06599442815675356,-0.04134206746461557,-0.03433036486268555,0.01934653010555468,0.12116821658253202,-0.03049189600239144,0.09123414135543102,0.06439842292331084,-0.03964573263842655,0.1043201103400026,-0.07488576171512457,1.0,0.05488026342741044,0.16115689755012283,-0.0016120106336668463,0.014455504865963092,0.07112114294317615,-0.194678583205562,0.04825792784639266,-0.04554405396656434,0.027325648966050293,0.05955168187191954,-0.007954255938109302,0.2031517356555549,-0.07881076437698811,-0.051976881228147816,0.06101142816231441,0.01912249210041738,-0.00013656511977369558,-0.12178150897450958,0.005610044688844177,0.08294570558955439,0.04930613206653546,-0.014035525926163675,-0.0007589557405446407,0.11808336719067444,-0.057604092195870836,0.030318712057682478,-0.04811933920317995,-0.05669180192800107,0.029455337513500768,0.04082410061954733,-0.04518237328834591,-0.09173883538591102,-0.0001068552940160358,0.06974189187452748,0.024397235414973482,-0.09688267008252316
Precentral_L,0.566882582231337,0.6176486884178932,0.18304495420743605,0.3694142012711485,0.22069155897964676,0.23434052727928192,0.08340484825732242,-0.24691371983374155,0.11003938454294572,0.5895396543739457,0.22119748554414218,0.4596650387175851,0.5064674642091633,0.8569164585200127,0.038928877869113566,0.278217447863448,0.671762405332683,0.5495899007080138,0.05488026342741044,1.0,0.4498207763499282,0.5391570405742264,0.5401630705122888,0.9370430506432531,-0.33885450130048617,0.5715733355390491,0.09725879956624935,0.33914887194665094,0.4782107057339942,0.5657885210345782,0.1941116614655187,0.3047432981597178,-0.1537554222654578,0.47427433498259364,0.8146816824696486,0.5357155902929869,-0.10511593479025257,0.41553063106882154,0.36073136526228144,0.573979535402711,0.5455235473219191,0.6467683457483143,0.5084518610134439,0.6155068086819018,0.6879370719937484,-0.052077954903047854,0.4075047027214349,0.7513943076967239,0.455612503747292,0.5450319393223233,0.7283879885406116,0.6429557140138634,0.41600478718908324,-0.029700700551091395,0.4019306763369254
Raphe_D,0.3415005118174599,0.3586875254243479,-0.02640191659059475,-0.05772712604643788,0.38276839310364724,0.37337950199865244,-0.3233273880782832,-0.22244815444439853,-0.172043972868233,0.5432579459422386,0.45553238479800867,0.6667709574828689,0.4573205971728355,0.39073900379709964,0.26782035945753296,0.549532879995988,0.40228048200792677,0.43636246145323565,0.16115689755012283,0.4498207763499282,1.0,0.5639814046084759,0.02245093796685715,0.45376249996778456,-0.7098916266259885,0.5904693023398158,-0.2204875909465174,0.10351649044961593,0.06368556205285704,0.06135192420654298,-0.02621215446088881,-0.19144203448126385,-0.5647796274383989,0.6495524140038192,0.3993974188146225,0.4466053710614883,-0.5246709429083412,0.29719492376294304,0.6677574418662799,0.6026813488733028,0.48254740507407745,0.3694865915605485,0.3734477185735839,0.5107636067365672,0.3712872565093129,-0.4179678248276477,0.5619279069536361,0.5134919749471596,0.028957045660338913,0.5750345335716349,0.39347158961700635,0.4683219895157285,0.14397226900033724,0.161885388243504,0.47361052532074216
Frontal_Inf_Orb_2_R,0.2537493579367937,0.38096771896474924,0.2667591040457659,-0.11112575846835689,0.6691497143500613,0.6319677270105477,-0.3514899060734641,-0.05227194210546081,-0.2511311355932904,0.4735400897824146,0.5533256412763562,0.6451522487661792,0.4498181422870992,0.5199370554231972,0.47402946369826904,0.6458720620596581,0.4028682430893864,0.6440599392769475,-0.0016120106336668463,0.5391570405742264,0.5639814046084759,1.0,0.2706886135358248,0.5380149578628047,-0.3843924734236121,0.6910133752197051,-0.39839312902122825,0.17347122271686766,0.14169825278953233,0.18727838338870612,0.05529667662854741,-0.22171143532164106,-0.3559193838126096,0.6474633331709415,0.5806515436423958,0.48696768011398656,-0.5058428609595025,0.31105100452443096,0.6676518051551604,0.8302230329787396,0.7936356675240185,0.5296499229680066,0.3812617428412988,0.560294143455775,0.5580387978635362,-0.2948038159461327,0.5954362148846358,0.5572089717537622,0.14322750526865352,0.53401302584735,0.5136371177495627,0.8077229161870895,-0.0004625482505676655,0.37683028322013473,0.6074572062253712
Insula_L,0.28745517072236687,0.5817172807447446,0.532294623310161,0.4591577689969058,-0.05203161666018047,0.0641833288872331,0.4049918794248195,0.06403798880869754,0.2923158240158283,0.33469017168352466,-0.21885266636471074,-0.14056026777178587,0.2852171508345649,0.6121622877661583,-0.1415923406959783,-0.10578095841959308,0.589907113847516,0.5137876819468589,0.014455504865963092,0.5401630705122888,0.02245093796685715,0.2706886135358248,1.0,0.6447535679776083,0.051206228015746647,0.35249024324660344,0.32665820249799504,0.4926528319231016,0.5142721776084836,0.5861163530007554,0.31744417711945544,0.3903264296582813,0.410714294527474,0.16362881845497415,0.529246281558916,0.28726415649593906,0.07038632987916058,-0.12823825046378212,-0.07665271717923196,0.12617246240800353,0.30400333048358763,0.7109502666220375,0.3249170775000365,0.30014700414975204,0.7382952220340397,0.52601826660432,-0.12289708345594655,0.49797709918603567,0.5953438031806116,0.11308326442687477,0.4551776006770551,0.4393181254783511,0.3784393147950547,-0.09217145848340752,0.10699443414704234
Postcentral_L,0.5943064523684215,0.6981112050644338,0.2562400140812933,0.4738956952967365,0.15803710069601537,0.21058795835492186,0.15160189816541184,-0.22020611329071033,0.20709728507393782,0.6256827588255321,0.15586980679314527,0.4000666580020207,0.5072336907199398,0.893644061445457,-0.03814803469768267,0.20982931068077623,0.7945733188254938,0.5773217099002859,0.07112114294317615,0.9370430506432531,0.45376249996778456,0.5380149578628047,0.6447535679776083,1.0,-0.33202416270669927,0.5914413166601372,0.18986015540213372,0.4270147693453533,0.5099647373012388,0.6566321757358732,0.18016089606328123,0.38173535265514263,-0.11060176722488031,0.5043993955091722,0.7941581345042135,0.5112562960927463,-0.05843417389201195,0.400458857744577,0.3004379966861939,0.5210974319653253,0.5247960538244124,0.6863094999989957,0.49213727140837155,0.6502649841967434,0.7760862435175387,0.012148537725491074,0.338701892071247,0.7432354012315485,0.5643090394111654,0.5762486063398233,0.7128116490394193,0.6178148200407102,0.4374273296893113,-0.08263138227850189,0.3694958969823883
Vermis_7,-0.11652146680134987,-0.2170579091202216,0.08387175915076309,0.1035299205562159,-0.3866409703153635,-0.20267070984339483,0.4947493038414488,0.19244974582208899,0.19290454573851182,-0.2843659198570837,-0.4234395307522188,-0.6502379363580215,-0.40238193711136816,-0.2463121953916774,-0.2997693103284262,-0.43462641443315786,-0.36032839248149595,-0.28394568797598885,-0.194678583205562,-0.33885450130048617,-0.7098916266259885,-0.3843924734236121,0.051206228015746647,-0.33202416270669927,1.0,-0.45563673193213644,0.22175489389973965,0.04432816843966416,0.048149515369286744,0.10073724013609921,-0.09715166983821936,0.1921922725607241,0.6651653189730713,-0.5707840520782199,-0.23120690321278817,-0.27568227993580313,0.5953800971297029,-0.42002468475909444,-0.5851346058081404,-0.4856236678918201,-0.3603469322178772,-0.23608402972813303,-0.337395918259505,-0.3609146725706412,-0.3042366767271045,0.532325643036389,-0.5055528148152082,-0.41457423404314514,0.14074646333039173,-0.5031465880136354,-0.297611958076872,-0.34083824183423994,-0.15957351828381625,-0.09518143454691275,-0.3558567823050756
