,Cerebellum_7b_L,Lingual_R,Thal_AV_R,Rectus_R,Thal_VA_L,Occipital_Inf_R,Thal_VL_R,Vermis_1_2,ParaHippocampal_L,Frontal_Inf_Tri_L,Pallidum_L,Heschl_L,Supp_Motor_Area_L,SN_pr_L,N_Acc_R,Thal_MGN_R,Fusiform_L,Occipital_Sup_R,Thal_MDl_L,Thal_PuI_L,Angular_R,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_L,Hippocampus_L,Thal_Re_L,ACC_sub_L,OFCpost_L,Paracentral_Lobule_L,Thal_AV_L,Thal_PuM_L,Temporal_Sup_L,OFClat_R,Precuneus_L,Cingulate_Mid_L,Cerebellum_4_5_R,Caudate_R,Thal_LGN_R,Frontal_Inf_Oper_L,Cerebellum_8_R,Vermis_8,Cerebellum_9_R,Frontal_Sup_2_L,Rolandic_Oper_R,Frontal_Med_Orb_R,Pallidum_R,Amygdala_L,Temporal_Mid_R,Precuneus_R,Cerebellum_7b_R,Cerebellum_Crus2_L,OFCant_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Cerebellum_Crus1_L,Frontal_Med_Orb_L,Frontal_Sup_2_R,Cerebellum_6_R,Rolandic_Oper_L,Vermis_10,Frontal_Mid_2_R,Cerebellum_3_R,Olfactory_R,Occipital_Inf_L,Thal_MGN_L,Rectus_L,Paracentral_Lobule_R,N_Acc_L,Cerebellum_10_L,Temporal_Mid_L,ACC_pre_L,Temporal_Inf_R,Thal_PuL_L,Calcarine_R,Parietal_Sup_R,OFClat_L,Thal_LP_L,Lingual_L,Red_N_L,ACC_sub_R,Frontal_Sup_Medial_L,Raphe_M,ParaHippocampal_R,Cerebellum_6_L,Parietal_Inf_R,Frontal_Inf_Orb_2_R,Thal_LGN_L,Frontal_Inf_Oper_R,Amygdala_R,Thal_VPL_L,Thal_VPL_R,Thal_PuI_R,Thal_PuL_R,Thal_IL_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Postcentral_L,Cuneus_R,Precentral_R,SupraMarginal_R,ACC_sup_R,Frontal_Mid_2_L,Occipital_Sup_L,ACC_pre_R,Thal_MDm_L,Putamen_L,OFCant_R,Cerebellum_Crus1_R,Vermis_6,Postcentral_R,OFCpost_R,Temporal_Inf_L,Cerebellum_10_R,Calcarine_L,Vermis_9,Frontal_Inf_Tri_R,Parietal_Inf_L,Parietal_Sup_L,Thal_LP_R,Angular_L,Thal_PuM_R
Cingulate_Mid_L,-0.1978453926175187,0.23556990299165567,0.192474534897668,0.1504492822592538,0.35182498230515485,0.12178412603917442,0.6404757515069749,0.6531426671821341,0.5562054575827928,0.7739761787583014,0.44293245375628754,0.6622617918412221,0.8523952540738812,0.5647320632276985,0.4855311327030759,0.4081926053038465,0.4901638473158534,0.09575742323047741,0.5866385312078002,0.6605531371946938,0.17229708264390373,-0.06761119425076526,0.557709178657472,0.7949833586714786,0.004021832665690235,0.442795793170076,0.266696211108543,0.7519931928082716,0.30129134709218724,0.7704908812673184,0.5995130897652778,0.3163791940432697,0.6861861640982172,1.0,0.24268258031030843,0.605397764371294,0.5689663362237629,0.7068790036964827,-0.03266401594402479,0.24266602713873558,0.1575846819405573,0.7284428039715584,0.7147765709780448,0.06041205063339684,0.3923030767558689,0.37620845164530553,0.22997107410730047,0.6349402624703535,0.3651217440334426,0.1419170246738941,0.3084784183335371,0.6063504217485527,0.1331399359873388,-0.16861300348965244,0.003343748606742412,0.6054268083582113,-0.08861757554655014,0.48623357925889993,-0.16087176628329902,0.6257880495216666,0.49411744547542613,0.25597091910490954,0.321130838327208,0.4257592029397188,0.25818556503419454,0.8657947841232367,0.199918123019352,-0.07978438154138828,0.27200701322109777,0.3097756280471724,0.04760893626409342,0.12089914760003125,0.30059358514429685,0.6558536513760825,0.27434595702879777,0.6811009421330821,0.2735680999927561,0.1615773664081437,0.4126644740626425,0.793298795457482,0.25717730134342065,0.5687021520980491,0.04846305302895873,0.6493990257213452,0.6342823816796219,0.48883489666176244,0.6902086956368871,0.33451878120240414,0.7115886767895911,0.7488274131981224,0.4734779016208977,0.3814296351230226,0.6508478735910641,-0.03211730714279519,-0.04637420936207451,0.800982024178354,0.1324249342673245,0.8297103695080761,0.5747596499951272,0.7598701314036375,0.7275219594059689,0.18368751312541534,0.5825815376134904,0.6960704550150218,0.6759540087719085,0.2905757877988212,-0.1917017091428258,0.33559305241761334,0.8041577002677359,0.22401855244568375,0.517968984733759,-0.09204091134788128,0.2318487445276032,0.2194040276724921,0.7132209066373838,0.7238424110999668,0.6633152644160263,0.33817916449904173,0.25174810041964124,0.8382023577255916
Cerebellum_4_5_R,0.4762781689566775,0.9163772423766985,-0.08993270217274872,-0.39679733501306624,-0.4418336583190163,0.02762533041916445,0.5489143962481525,0.2184107633106025,-0.13348179287309175,0.01109404488336522,-0.28216045070497486,0.5606170785867263,0.10921382167627203,-0.3995609906199495,0.1902649571437834,0.04010338673558399,0.7288954398126556,0.6592170421675307,0.36947865119285683,-0.00859122908996603,0.8679871727435212,0.42286993349217333,-0.4524241818216341,0.3887551022431206,-0.11831104035483081,0.05421428545255929,-0.27430104010142786,0.4219325091785017,-0.5733851432595556,0.29093943636722563,0.3337421163934286,-0.2996493501651312,0.5525319762665599,0.24268258031030843,1.0,-0.37298192744173697,0.1362017849408389,0.1825653187703429,0.7564962804224843,-0.597933795030932,0.6371542836865468,-0.2984979450653982,0.3408132807502635,-0.3365628020407716,-0.18098404066292298,-0.5883359074822494,0.8820009514657903,0.5948226937248524,-0.24977923793696855,-0.20192077498412317,-0.46153680601017777,0.2036122498715084,0.6406735656254624,0.6712635829580662,0.5444497240467672,-0.453644669569027,0.8682619712384414,0.4291368469193679,0.7956481067880601,-0.4395440804780489,-0.5056125187899271,-0.3844423866737545,-0.5900879179850118,0.16029571154131866,-0.5578955006480055,0.3285104770603015,0.47132480881110733,0.7066422419858525,0.8016761767051414,-0.6046690715584564,0.7159404019534104,0.6600347822738387,0.7605720304226052,0.3900115390691385,-0.5794033336311971,0.5767720604635689,0.8384540600680206,0.2538162408588038,0.34512179282368,-0.2157849462954865,-0.17949160534518216,-0.22811804612984118,0.9255841623227163,0.6927768034375587,-0.23539482957294244,0.4343426689711275,-0.03196647930796157,-0.5407985493020825,0.3668346862961304,0.24588088913227157,0.09906303772769,0.7598948223350842,0.19241849962518429,-0.23447276095685046,0.5483004634441287,0.3277805249143825,0.791069561983638,0.20406467059466363,0.6911534780543455,0.09857312800640866,-0.3048175740062872,0.7168429099131346,-0.433214080357846,0.46246309102584704,-0.20509785806930525,-0.5044055523491505,0.5956022724478938,0.16065737731361832,0.4381210213465164,0.291717429274301,0.12059165196042579,0.7629161400335919,0.8709297277721281,-0.6455631644655399,0.0018546013038247754,0.5551980025344627,0.5360063295820657,0.3854121299053452,0.7816216493913783,0.1443416693965878
Caudate_R,-0.4965980281133763,-0.33052707674877196,0.279290869975611,0.5031910399981454,0.8113942563369192,0.0128198279913978,0.31414244320834145,0.5918352712039936,0.7599674445033159,0.6838168968189223,0.7971272910724804,0.2650965187063842,0.6214170926546208,0.8011964586928977,0.39619175855925376,0.3902401461616894,0.07931710637417941,-0.4148117421525517,0.28523268528961726,0.7055963514874634,-0.43258607187850207,-0.3196048030158674,0.7690559509898893,0.5475424399521843,0.010996766898248467,0.35871291073544853,0.2772944883991017,0.3427762986778134,0.6879190597274272,0.47102362282497656,0.37476352012829983,0.4079545437592111,0.23514782686356095,0.605397764371294,-0.37298192744173697,1.0,0.5417892491709555,0.537839837475591,-0.5684843081085256,0.697198190131014,-0.3355891450795842,0.8416613996044449,0.3535836992860931,0.2539270996019625,0.6566849837807374,0.8464298566310258,-0.3060428749018755,0.12466327348464262,0.28747757827664894,0.20670294076134157,0.6001083639664267,0.35224013587739084,-0.3707327063921251,-0.5946907279804307,-0.32443044106939894,0.840520890144499,-0.6469490915257774,0.1147743268832613,-0.6740841414721068,0.8899387020263257,0.8739001160821414,0.7116746815892647,0.6120551501441143,0.35283436860031214,0.6794998339406485,0.4968506222202268,0.019581199786187414,-0.49874267877530065,-0.20461100706719218,0.752326009544906,-0.42748387584658337,-0.36897690775025666,-0.3108836841735216,0.37692385597129957,0.581419726870563,0.22955334861625779,-0.2631789377592764,-0.06428441698228618,0.19024025409183548,0.7913992060082361,0.5201280032642064,0.8203342024781416,-0.5446615953915108,0.14385065701850425,0.7091978757804558,0.3442017485598923,0.6522969730020699,0.8151121421459133,0.43960487988282687,0.624517697011723,0.5118053264122138,-0.17029858371288348,0.5997511702294419,0.17377985017404796,-0.49328056636910883,0.46941483588599026,-0.46354908302940906,0.5709180318826897,0.03816241461338515,0.6901284485855412,0.891095214848258,-0.4089506845004819,0.8558065845659633,0.3498220004437668,0.7801613405009293,0.5844981442171712,-0.5348159932767148,0.13146449585807318,0.4434882405411359,-0.18398505694968326,0.5262245873344542,-0.5825102742017793,-0.42209553240993275,0.6170042090811574,0.6627038853444799,0.19658074661573557,0.23160362847164404,0.05945486159744822,-0.3126311082364121,0.7003508628740786
Thal_LGN_R,-0.2126403726245654,0.21158360854147384,0.3907892874156308,0.3717096951008526,0.45945975365473196,0.03588263750755646,0.45108722829369835,0.7270495464429894,0.7353471862613002,0.3904264412769707,0.4614035374685388,0.3535218536005558,0.39018324714898955,0.41386046182685443,0.3361949121959335,0.6450030576637508,0.47371018259002284,-0.19547036390821843,0.4860342976238358,0.5600066019869032,0.005172631425854731,-0.1236371226786334,0.384770995041922,0.7693288928475622,-0.03049189600239144,0.3173733764923332,0.2060379286639083,0.3436206067683353,0.3367045561841368,0.4877840248449532,0.4471364061688015,0.2566962062554543,0.3733728230224872,0.5689663362237629,0.1362017849408389,0.5417892491709555,1.0,0.3535048650097864,-0.24944270961534518,0.3173681914056852,0.04532283378775719,0.5273613803330395,0.38425121120362066,0.19266433446058162,0.3215619828296566,0.3975897599541965,0.1760963420886542,0.29950182516916746,0.009433332561450633,-0.008834427209711447,0.2994627199218651,0.22158236411007626,-0.002652032641596432,-0.294179031815469,0.023225168350834012,0.39025817224387704,-0.14499414295572396,0.22269010229559844,-0.1962032031189861,0.4268896286840679,0.538473649176341,0.4155947642426265,0.3238212673562691,0.6009832215702856,0.4002548384006703,0.44056117804914224,0.10564982943071496,-0.004308749388632324,0.1533333012691146,0.2768366363491253,0.14877835634688755,-0.03161251764089193,0.008561253650771984,0.5063552082537837,0.1852783676934023,0.32205423484748025,0.16751588584507202,-0.1358673192128469,0.1921824779565081,0.45110922844984885,0.47732013229824627,0.7418208427822435,-0.047063080738897534,0.3295301193976155,0.4498181422870992,0.7183695717498189,0.28909263210359526,0.4052776984423758,0.5214735017580742,0.7387991035309049,0.5724061431744089,0.11650771110218569,0.7997863260165281,0.1671864527786247,-0.15542257423132647,0.5072336907199398,-0.1118164448528889,0.5896135566194765,0.2384567010469237,0.6710255293444906,0.5364439551360847,-0.11236885251610161,0.4656197601874672,0.47499850972156615,0.4873452774014655,0.2552896023010012,-0.29101418117016886,0.10166768117194074,0.49395844914571935,0.015049924738898936,0.4923550017930208,-0.06522213408949736,-0.05129469367165992,0.16634666918246163,0.3798264450689017,0.187987208712474,0.39841403220804184,0.1722825713871261,-0.060254525999414006,0.6153790004071393
Frontal_Inf_Oper_L,-0.07014743431928004,0.2757404049023115,0.27036088779910156,0.04180078717396396,0.3861588510715286,-0.21889733259139096,0.6376029715821736,0.5534815284919579,0.4471566873820695,0.882697143795043,0.46464185493700483,0.5756227764034125,0.7765522447579193,0.5014645727747301,0.47649752873586676,0.3771736310952763,0.4460445740636945,-0.05452025464330201,0.5698637546400392,0.600488730813578,0.17132773863881576,0.06316316795443115,0.4784900383099412,0.5912392833348448,0.032904159071427415,0.1583949853948397,0.05951067259289223,0.7883672843787118,0.37623767396418584,0.7057036689009516,0.6068530425172584,0.16114230643587835,0.511233157109951,0.7068790036964827,0.1825653187703429,0.537839837475591,0.3535048650097864,1.0,0.044077889936708727,0.18245659798817065,0.2734987855136582,0.4730365062306009,0.7021949092299516,-0.03006092037590594,0.5120768226498046,0.40516157098984323,0.29652320655178194,0.6077685588220704,0.32336803855407475,-0.030779229100835265,0.1872561166362815,0.6304877033862472,0.1746422511199304,-0.09039738483974522,0.022479779930246958,0.42041420810085534,-0.029759186342866593,0.4161530738993406,-0.010902879491980733,0.5562788714890291,0.30796836714656056,0.3161939865807186,0.1369255031662003,0.4016435290408529,0.1580186898304223,0.8136453109959958,0.21718400726046092,0.16109087566595381,0.3679347033742874,0.2847089249737594,0.06377671115502517,0.2607607887421058,0.3949830043676747,0.40498897465255823,0.15763197056889192,0.6480121642415796,0.3977134179685396,0.06355625481166596,0.31916911348309995,0.5885755338349543,0.17317675127353183,0.39916343713494856,0.10690114482360191,0.4889238910560586,0.5107305661757263,0.3305965363813485,0.8843632024663364,0.33204753809272264,0.684435865855161,0.6007862487260242,0.2836887258084151,0.42729178441759097,0.49852711714206493,-0.24850479973142567,-0.08716389503874786,0.8116152525581066,0.022371124565200948,0.7419415345907143,0.6172703424845899,0.48330113117816254,0.6130856846522411,0.03717510946708237,0.5383689321793493,0.5385218742416963,0.6501892065198124,0.18547411244001863,-0.07646692893679055,0.17875805592864238,0.7298999861709489,0.1414734935905874,0.45939903250554426,0.08145186382295615,0.2222511857287319,0.02282108694875611,0.8898553515304818,0.5877497236884475,0.3960853928944155,0.16586910071695848,0.25126679019882325,0.5978100912467903
Cerebellum_8_R,0.5967489119742632,0.680900386255372,-0.1435681989576229,-0.5389188651130699,-0.5409839885470935,0.004383610989670077,0.3654401835554372,-0.21235619807349762,-0.5477273317288419,-0.15664667469018645,-0.44620591494015155,0.3027514344539896,-0.030979864104948986,-0.5499219955874639,0.07901986300410242,-0.12843689970069228,0.23706256326373493,0.5733864994885335,0.21996286150435043,-0.3460260519359202,0.6995855415181497,0.6590449022459696,-0.6682828694221534,-0.05473601851225177,-0.1133455386154739,-0.1734321759377238,-0.32020560416646415,0.2824220277282782,-0.5969021868509353,0.0977994927331923,0.03157441844607042,-0.3912611564058563,0.16869787580734827,-0.03266401594402479,0.7564962804224843,-0.5684843081085256,-0.24944270961534518,0.044077889936708727,1.0,-0.62939382961502,0.5940331773532038,-0.5140829679162986,0.062031718380448665,-0.4293399585433663,-0.24964036580714907,-0.7547082195207196,0.6747309504970209,0.30197783216023977,-0.25846955121002013,0.007818101039595458,-0.6891756191783952,0.09117504829510072,0.6171437905344588,0.8057335140735425,0.45307788126125487,-0.6428293172010892,0.8928722819623944,0.22866917169323142,0.8765101259428302,-0.6031207444579707,-0.7493491393552373,-0.6296903721740471,-0.6748007786415776,-0.08112655682245323,-0.7175542904039341,0.11113745263875777,0.35681181777846727,0.7086818322869958,0.4794741733097716,-0.688400175530089,0.6387264084350617,0.7002992864980295,0.6685740165269026,-0.0812640086307055,-0.7069669227729889,0.36543199506951396,0.664156022908231,0.3186321374910605,0.21612807389239017,-0.3819412456284174,-0.29741137048492905,-0.6259800329247641,0.8443266173841099,0.3630607257690883,-0.41362105489396256,0.00323837826839379,-0.11199986137155239,-0.6427921628522639,-0.044222574027763625,-0.07605591519584413,-0.2149903505960206,0.5830354803587977,-0.1523615756261755,-0.2978434713543542,0.6262577316857875,0.12696404997406616,0.6814569525129826,-0.06798500860621155,0.5453169728399292,-0.31919143510024145,-0.5813748866955472,0.5291977036122182,-0.5856345976457954,0.2487979257091163,-0.4914844121717053,-0.6258403042176874,0.8338328424180869,-0.06118595705681222,0.2337154885121382,0.29787822973250494,-0.29643527430309624,0.780205063285751,0.7758758994655761,-0.7569289025751935,-0.10994300522235255,0.35502656146941824,0.13082056442621157,0.3306488796929455,0.644962431464008,-0.15425472677315366
Vermis_8,-0.5268726378870604,-0.5531586674188905,0.38441476465618063,0.5741912068867847,0.7394589504036726,-0.08771619730744486,-0.04601890663708808,0.2687543329606453,0.5641562732766248,0.3870110691454458,0.5192162530227519,-0.11299862927552672,0.2686553700827521,0.5834363811665393,0.1524164964064044,0.28541492576455985,-0.23978799303373383,-0.5430611908907921,-0.00960916311937043,0.40340406394684336,-0.6662071921411367,-0.4074918140987838,0.6593542466116279,0.2101753235431282,0.01934653010555468,0.265512121938264,0.42213090435857786,0.0013748415306513186,0.7316614860239915,0.1188246474633402,0.1728527309310449,0.5505640215044784,-0.13685402059124802,0.24266602713873558,-0.597933795030932,0.697198190131014,0.3173681914056852,0.18245659798817065,-0.62939382961502,1.0,-0.5049308098217347,0.6237022969612993,0.08956339700164569,0.36075111669745,0.3758170833115438,0.7160288378386545,-0.5173498544703943,-0.24277030808758973,0.31915068192291457,0.3073706504886109,0.7026989071769412,0.0116200295775368,-0.42655924041874327,-0.6763806833141669,-0.4022990794910173,0.7062303352880017,-0.742410008414702,-0.07950997872428019,-0.741393232938041,0.7059216425165168,0.76189253316373,0.6122360818094691,0.5433894409197144,0.22441954342764386,0.7558411415084954,0.1549064722860507,-0.2668980891291737,-0.5853465480728316,-0.4238027477164577,0.7781215540503108,-0.5063271064260331,-0.48241803812799744,-0.5308235237210909,0.035058161864346335,0.7136366165245299,-0.16107010984616257,-0.47797836896306567,-0.17246258138713252,0.05629063713562744,0.570360720214563,0.4738986124314049,0.6249906017277115,-0.6813035776277883,-0.22836267463382984,0.5533256412763562,0.10632590741033439,0.3970279327065446,0.6868419520591196,0.07692006244426056,0.32221399038755516,0.24446537379429703,-0.46020098457291914,0.28127964359491076,0.18242419987548286,-0.45124128292900617,0.15586980679314527,-0.6320258635595771,0.2547327825548395,-0.28664205969485507,0.4198221814331029,0.6623144473616532,-0.6133563518004904,0.6844790022775205,-0.07807522901137365,0.5612015827329933,0.6437328618148682,-0.531282877909402,0.023973505406144978,0.08603376285849902,-0.18099452899670299,0.2886326301752287,-0.6604905194391341,-0.6597619959040254,0.6965909784302722,0.3893988493644262,-0.13084369701864712,-0.11002001231770858,-0.1516916055059589,-0.5823648931476554,0.3660713229121588
Cerebellum_9_R,0.38367922763194806,0.7097090032812452,-0.02449344258402206,-0.4791754985936456,-0.3463577329408487,-0.13015402106548277,0.47179312349484287,0.08621577693608798,-0.1655680949282548,0.15450733962583113,-0.2464252757420824,0.4409831493006957,0.12624522356525122,-0.2279783696129257,0.0751560943133362,0.15103184874311404,0.48727457108620953,0.2872307979137688,0.5219355059996504,-0.07620882957569758,0.6251727379982698,0.39309473277692175,-0.3130477805260891,0.2660831365836911,-0.07951962838215823,-0.09339027078489769,-0.19468309860583727,0.4379207556397086,-0.2985337555759177,0.39474420624161627,0.3168982127378683,-0.23605866986560248,0.24245752297980827,0.1575846819405573,0.6371542836865468,-0.3355891450795842,0.04532283378775719,0.2734987855136582,0.5940331773532038,-0.5049308098217347,1.0,-0.2699111969147051,0.37287513538610717,-0.2242487673438327,-0.09845133340864762,-0.4103131696385065,0.626970349095732,0.36425857700392955,-0.1479225436950627,-0.3208293196621841,-0.46972959849129114,0.24965791671745852,0.6277032032166356,0.5086152932888197,0.44271302507184684,-0.43716548406683314,0.7071250735558144,0.34180408964880005,0.7300312797473424,-0.3454049278207923,-0.5387359736118399,-0.338145277453311,-0.4628921515618388,0.10134388205004471,-0.5420036052820351,0.3270620778638495,0.2982028925619072,0.7796383542730837,0.6018319252700218,-0.44628791166902515,0.5606295911895095,0.6838810817700798,0.6719710995088383,0.078770849020054,-0.5370960452315734,0.5013980896994533,0.7414197645209989,0.06449088768249982,0.1225039246851488,-0.14128859749844852,-0.4039887880577947,-0.27910890166101315,0.7174423445151851,0.40655082231109113,-0.18210592917898855,0.09068241288181113,0.04104901290797408,-0.43979319074106993,0.2582576796818896,0.10446762075216802,0.028841971281703124,0.5261294998823582,0.08102398971839567,-0.3707579427937868,0.3678594934944466,0.3985728967567105,0.4392516230744003,0.28009449902948347,0.5448692420838697,0.0025311464108623708,-0.23916361827184923,0.4247823742715599,-0.23220077510387516,0.47681737599508156,-0.1382736305535154,-0.36482528017535004,0.37937520077037945,-0.12380592190064622,0.39675371069212895,0.3963007627405423,-0.01332279558542591,0.806522514381725,0.6479856863481127,-0.7075498101775608,0.07791641811373479,0.3614827991308707,0.19528198043774264,0.3702167845291795,0.5302228843626489,0.07278008441776566
Frontal_Sup_2_L,-0.48357704304832794,-0.350954424514297,0.18683649586756107,0.4299670429605672,0.6282798519002688,0.0819034707908399,0.24295372968346365,0.5291149555594077,0.6924430973392303,0.7049488526745914,0.6675935058519672,0.30352378760193705,0.6817305578951589,0.8103477589788364,0.3410910167463813,0.3247210940027554,0.14673317353078935,-0.33573432168833195,0.2730017066547733,0.5665119373685606,-0.41876893690529016,-0.4244413838676304,0.8665103506242322,0.6092271687997068,-0.014035525926163675,0.4908444281368368,0.5288428995930873,0.40044303565842065,0.6289236553626265,0.5095860534767924,0.3863402300342776,0.4784162636753412,0.24324309016961562,0.7284428039715584,-0.2984979450653982,0.8416613996044449,0.5273613803330395,0.4730365062306009,-0.5140829679162986,0.6237022969612993,-0.2699111969147051,1.0,0.44919767483374834,0.3211541292830699,0.49225910756414787,0.7459005102296958,-0.35582020155375976,0.11048002194072258,0.4281177626681662,0.22541896539834191,0.6554298027052735,0.34691247322708707,-0.3680316718720871,-0.584877580428977,-0.3816172048922104,0.920462751103261,-0.632074350676211,0.31839893618615,-0.691410449813093,0.9146505864233794,0.8627495630612179,0.5739411759014651,0.7066300935313945,0.23127525063305063,0.6219418516242211,0.5292793619992658,-0.04026662259559686,-0.5551099168881741,-0.20592082842437276,0.7258142721506234,-0.4025289919136994,-0.3444174373729919,-0.30472932432279787,0.3698150452836761,0.6952297070861782,0.24777625716116666,-0.3107785180651585,0.06167981826856313,0.21822602073887157,0.941574264793004,0.428286826742353,0.7550889596359289,-0.5242444855362399,0.16677269700223157,0.7936356675240185,0.23955565275794555,0.5606803900575787,0.6974120838688462,0.4290749366248736,0.5790208985629073,0.4800440430044344,-0.21555397765575687,0.4865488289272658,0.26196358807266357,-0.3859039996274106,0.5247960538244124,-0.3779628731170861,0.6928845368701788,0.00443843193025254,0.6877206323793635,0.9172510275393216,-0.2649314344646193,0.844041992458757,0.3879653565066298,0.8106141235916707,0.6491617384682516,-0.6097645254247362,0.240726802214495,0.4571511105822219,0.023190390020912263,0.5356432385975184,-0.6188669767239238,-0.3696782743363708,0.6827802546852763,0.5951048283803525,0.23276756742882782,0.2502606588626913,0.09626640704355667,-0.326541013224016,0.7292578022197402
Rolandic_Oper_R,-0.14594139543161735,0.3615599373892171,0.16640074433602647,-0.08607777564345567,0.1819430586145008,-0.07420056924268356,0.5756235920536551,0.5169888104112315,0.42785929727360555,0.7731024111557311,0.26067711939154486,0.6182324274973544,0.649462624680543,0.39145308221567365,0.4205049995507788,0.3440717434653389,0.6150585887306622,0.07818919132097231,0.5975480271735322,0.4996133427308038,0.253999773710496,-0.13466503643974345,0.4808650606039784,0.6935640155673722,0.030318712057682478,0.4128009704548646,0.19068237978174218,0.6556812628262289,0.2102639631723866,0.6806438981797934,0.7045274564168024,0.31780896410627113,0.49352600422856013,0.7147765709780448,0.3408132807502635,0.3535836992860931,0.38425121120362066,0.7021949092299516,0.062031718380448665,0.08956339700164569,0.37287513538610717,0.44919767483374834,1.0,-0.06980969497624315,0.29313105695737257,0.23920991991679658,0.3712699582429441,0.4805907218281498,0.4166409391199596,-0.13666709417233072,0.2759821516507238,0.4403606992619645,0.2885728759092827,-0.1466096700887778,0.16016079818857737,0.3779176321626888,0.0793467750291248,0.6592446685513746,0.04790803841401393,0.43444958357779234,0.23948587572928898,0.12098166822476826,0.14877557949002543,0.4276943041635981,0.04549298336564066,0.7069413426648495,0.3377881727279706,0.16043722829306525,0.5043713932237152,0.13931060544257803,0.08346375191971002,0.2982487459045432,0.34272292491642503,0.4600374777051096,0.20449812333675513,0.6145556932965132,0.4317051413111057,0.11703744582973584,0.4046533723176659,0.5691536619859185,0.00038057156882516916,0.3781369110576725,0.20341561688416793,0.5321655845112978,0.5580387978635362,0.3673987086436957,0.6206696528048802,0.11611171874763307,0.6412389853672086,0.5673519803169691,0.2953232513225665,0.44849511697460437,0.44966369237988074,-0.25288116044313136,-0.02518212273065857,0.7760862435175387,0.14341964620111605,0.8202810103563705,0.5789749617303693,0.6075859554094567,0.542497712596952,0.23840475457698862,0.36302383492633017,0.6501305707864233,0.6309218877387429,0.18226668469937155,-0.24128271570963009,0.3382915996881404,0.6907411221006907,0.37577136779389564,0.4495090624237099,0.16232263225702634,0.27725847544519044,0.04202551191165871,0.6011688604248037,0.6066763554102809,0.49858888330932366,0.3086167031859725,0.29755765143408436,0.6422573450973198
Frontal_Med_Orb_R,-0.1827673489188679,-0.37011092244800964,0.11042179570322455,0.5115977767577535,0.2778667284155244,0.04129378027333574,-0.1502303857642533,0.14791966028433204,0.32698933595096086,0.13649896722658444,0.2562067257139596,-0.13163280729835022,-0.09552206737056022,0.2362139783627286,-0.2053719009424938,0.04155414902157481,-0.027070419500411846,-0.19218405669656932,0.02380089467151031,0.14027629714557507,-0.3980149931356976,-0.22851816461289698,0.38861730863771315,0.09920733708269007,0.024397235414973482,0.052337219856267055,0.5517463568228896,-0.17145974490286128,0.33522514806397324,-0.04891625133266752,0.000612601682298258,0.4469307108161083,-0.13052410503567896,0.06041205063339684,-0.3365628020407716,0.2539270996019625,0.19266433446058162,-0.03006092037590594,-0.4293399585433663,0.36075111669745,-0.2242487673438327,0.3211541292830699,-0.06980969497624315,1.0,0.12089596641471749,0.34921538180519746,-0.32334341925909654,-0.2092491277988024,0.0935063920364226,0.1596450535878075,0.4907369015521082,-0.0025073135090644383,-0.07007839732936269,-0.21569599794252967,-0.14929912705745066,0.3141270269760536,-0.3787790896133735,0.03253919516070625,-0.4067805106627597,0.29297913105669476,0.38784113872422565,0.4180819197988337,0.43932443214786226,-0.027273178952967533,0.4224598932587082,-0.05866228094572638,-0.36745805715343455,-0.3444335021375163,-0.2691496187624608,0.5528042246931804,-0.1678817194276543,-0.43683548224747576,-0.3743007375885589,-0.057891638928955415,0.47582745549904015,-0.17654176929643214,-0.35790544323864026,-0.11647918163010164,-0.26607099027383413,0.2876307045880504,0.13591794166767976,0.3338277708961627,-0.3566993630705336,-0.2768153427232442,0.37683028322013473,0.026732553635308926,-0.010563368266618696,0.3656166258909254,-0.10766191280127038,-0.0008901963337418829,0.1733731642427734,-0.3458720648300572,0.12051856752540024,0.20500039724439792,-0.11693122077430755,-0.08263138227850189,-0.3584636317053483,-0.01645266626837239,-0.3432338220044646,0.19966075919032317,0.2783166875414306,-0.2264487865909194,0.4659532083819203,-0.053244002446771445,0.2909993907787566,0.602037998343002,-0.353118765796179,-0.081682107390122,-0.15018761430597782,0.2087130771222343,0.12138147803137682,-0.36825838902880653,-0.34528938455996805,0.38168847207471407,0.10001507663182226,-0.24144392180886498,-0.1424766123601946,-0.30923523186273316,-0.37591845409439617,-0.01052421024588671
