,Cerebellum_3_R,Vermis_3,Vermis_7,Frontal_Sup_2_L,ACC_sub_L,Cingulate_Mid_L,Pallidum_L,OFCmed_L,Thal_MGN_L,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,Vermis_1_2,Thal_IL_R,Frontal_Mid_2_L,OFClat_L,Cuneus_R,Cerebellum_10_L,Parietal_Sup_R,ACC_sup_L,Vermis_9,Postcentral_R,SN_pr_L,Cerebellum_7b_R,Vermis_8,Putamen_L,Thal_VPL_L,Temporal_Pole_Mid_R,Frontal_Inf_Orb_2_L,Rolandic_Oper_R,Cerebellum_6_R,Thal_MDl_L,Thal_MDl_R,Parietal_Inf_R,Occipital_Inf_L,Cerebellum_3_L,Pallidum_R,Calcarine_L,Thal_IL_L,Occipital_Mid_L,Thal_PuA_L,Red_N_R,Thal_Re_L,Fusiform_R,OFCpost_R,Thal_AV_L,Cerebellum_4_5_L,ParaHippocampal_L,Thal_LGN_L,Cerebellum_6_L,OFClat_R,SupraMarginal_L,Cingulate_Mid_R,Cerebellum_Crus2_R,OFCpost_L,Cerebellum_4_5_R,Vermis_4_5,Raphe_D,Frontal_Sup_2_R,N_Acc_L,Thal_AV_R,Occipital_Inf_R,Frontal_Inf_Oper_R,Frontal_Inf_Orb_2_R,Occipital_Sup_L,Thal_LP_R,Temporal_Sup_R,Precentral_R,OFCant_R,N_Acc_R,Insula_L,ACC_pre_L,Thal_LP_L,Frontal_Inf_Tri_L,Vermis_6,Temporal_Mid_L,Rectus_R,Thal_PuI_L,Paracentral_Lobule_R,Cerebellum_7b_L,Frontal_Med_Orb_R,Cerebellum_8_R,Supp_Motor_Area_R,Cerebellum_9_R,Angular_L,Heschl_L
Frontal_Inf_Oper_L,0.30796836714656056,0.5938425304149108,-0.2943384390233345,0.4730365062306009,0.1583949853948397,0.7068790036964827,0.46464185493700483,-0.12067889789040238,0.4016435290408529,-0.24850479973142567,1.0,0.5534815284919579,0.49852711714206493,0.6130856846522411,0.15763197056889192,0.022371124565200948,0.16109087566595381,0.40498897465255823,0.501824257826786,0.02282108694875611,0.7298999861709489,0.5014645727747301,0.32336803855407475,0.18245659798817065,0.6501892065198124,0.684435865855161,-0.08716389503874786,0.4784900383099412,0.7021949092299516,-0.029759186342866593,0.5698637546400392,0.3797990255866094,0.4889238910560586,0.1369255031662003,0.3274945257511422,0.5120768226498046,0.2222511857287319,0.3974312380306414,-0.0012520504135472175,0.40746643220903683,-0.057971591669786285,0.032904159071427415,0.2075436264763669,0.1414734935905874,0.37623767396418584,0.31328702239055106,0.4471566873820695,0.3305965363813485,0.10690114482360191,0.16114230643587835,0.7637745380223494,0.7554088430547196,0.06316316795443115,0.05951067259289223,0.1825653187703429,0.13749322996038132,0.4170838340501086,0.42041420810085534,0.21718400726046092,0.27036088779910156,-0.21889733259139096,0.8843632024663364,0.5107305661757263,0.03717510946708237,0.16586910071695848,0.3463965978859356,0.7419415345907143,0.18547411244001863,0.47649752873586676,0.5087958008599389,0.2847089249737594,0.6480121642415796,0.882697143795043,0.17875805592864238,0.3679347033742874,0.04180078717396396,0.600488730813578,0.8136453109959958,-0.07014743431928004,-0.03006092037590594,0.044077889936708727,0.8200899760822286,0.2734987855136582,0.25126679019882325,0.5756227764034125
Vermis_1_2,0.5513754118941939,0.7459469839264675,-0.3609146725706412,0.5291149555594077,0.3440401465370949,0.6531426671821341,0.5078657690594808,-0.07014092843086886,0.5899534016824222,0.05900509728200886,0.5534815284919579,1.0,0.798944072104227,0.6388462938406999,0.24437377110127584,-0.07889136230520737,0.07393009245169893,0.5744729287325644,0.6356296374424332,0.10854680742555038,0.6641409382005614,0.47198365839603246,0.029496513736876163,0.2687543329606453,0.6122400487475405,0.7126990216156067,-0.1404082411598605,0.45433649823543915,0.5169888104112315,-0.10678427200030588,0.5800434656975034,0.1610435259025898,0.514030767064429,0.2448344296915441,0.552432424074249,0.4287880397583689,0.046042463375120656,0.766247306375579,-0.022931669610893365,0.48324303207181024,-0.21691594555691576,-0.057604092195870836,0.37416055986903957,0.03728300915128526,0.3933873371728609,0.35099946790591596,0.781462126641799,0.7006632246304138,0.017695099380268267,0.32109169588381165,0.43972693769884275,0.691403356339705,-0.10994370064209816,0.15237224582315023,0.2184107633106025,0.10663683400662793,0.5107636067365672,0.4315174523956035,0.17777852421237272,0.4011562677873966,-0.1512982571470995,0.5082514274394122,0.560294143455775,-0.0446553130942082,0.17242189822040457,0.3222688593177548,0.6536128307424697,0.3344412779316182,0.40296648657922146,0.30014700414975204,0.3709349698357578,0.44535908186939027,0.5632322957946617,0.022150654930084168,0.30485114467789787,0.36536682356995087,0.6494661557355431,0.6507551563222791,-0.17879504307947092,0.14791966028433204,-0.21235619807349762,0.6602534393326137,0.08621577693608798,0.06313697321957756,0.4989882134328861
Thal_IL_R,0.4977276629282523,0.676796953357991,-0.3617558582528566,0.4865488289272658,0.3561743150671756,0.6508478735910641,0.5075335293773122,0.027475620288636,0.7183592645348162,0.03732991668443313,0.49852711714206493,0.798944072104227,1.0,0.5582153130750944,0.13058766165313612,-0.07130855261118983,0.07929140156993358,0.5544716790511393,0.6439265829467569,0.07142401332084748,0.6698893583394271,0.4570419839955039,0.0033801230941526103,0.28127964359491076,0.5494570966620352,0.6410060302411179,-0.078966037722818,0.3387202874714737,0.44966369237988074,-0.06705418701184805,0.6077114962549781,0.24276740859638415,0.500788444362083,0.17370342245141027,0.49861034349779965,0.4567045785354133,0.07607629577295152,0.7702711953917676,-0.02742888989639408,0.4891981672867532,-0.1419009480403669,0.03443508680302997,0.38152343589615395,0.08792978781511328,0.3345251310645452,0.3321112025174334,0.7313819592293308,0.7220829450235852,0.01480525424545451,0.27985307415510763,0.39394035270887434,0.675107310521806,0.057172637476684,0.15145548401402764,0.19241849962518429,0.12258261047391694,0.5016553905440843,0.38734706140821673,0.2311010764926533,0.3885688187027577,-0.04547134815297285,0.47974212024469703,0.46911881823318863,-0.0804037102252921,0.27922627865543437,0.35286749473121976,0.616353224165568,0.22077858435816497,0.40077038021282074,0.3583912394526655,0.26188463257551126,0.47473107180139323,0.4872893601493245,0.04403782229522262,0.28082155130311276,0.2957945461344886,0.6880161077832927,0.6040162404417745,-0.12676633313709565,0.12051856752540024,-0.1523615756261755,0.6350760864948065,0.08102398971839567,0.09515327017498573,0.5312469060582904
Frontal_Mid_2_L,0.8736329650869413,0.7581680068473287,-0.5203548123541611,0.9172510275393216,0.4093290911264002,0.7275219594059689,0.7052845875501299,-0.16687919165389092,0.3771249781654748,0.13476857446732424,0.6130856846522411,0.6388462938406999,0.5582153130750944,1.0,0.7020189669880763,-0.4284851595476704,-0.4801988554686321,0.44493386064575524,0.7679234750047248,0.6538960764288437,0.51885475245406,0.8187331374615976,0.4567464823001008,0.6623144473616532,0.9021112506352822,0.5651591749012291,-0.46621009638305355,0.8964103865211194,0.542497712596952,-0.640984576069721,0.3077607126964555,-0.20430682383867146,0.2119633525745581,0.6797199430109314,0.8645576518720353,0.5700040807910814,-0.3629247498731798,0.6399599088063649,-0.26988145073877656,0.45598976381291,-0.47468286142042837,0.061173012097086574,-0.20308756340576795,-0.025265023829440007,0.7214628064907769,-0.16838787617711912,0.7796952838513251,0.31297482797607007,-0.49593597389292127,0.4921334734739496,0.3285901193614102,0.7108892495052136,-0.4644194251431971,0.4052707677829613,-0.3048175740062872,-0.44004055702943634,0.6225994526402543,0.9216379459542793,-0.04258838649334872,0.3272916457854329,-0.036579586402346286,0.7063546993177852,0.8053094176913038,-0.3142493132045728,0.05377107920594581,-0.22660880378745446,0.7333859090699226,0.6587636490560197,0.36209736167048445,0.23962462578493202,0.7588337918690314,0.29019779663489326,0.7967330705494405,0.27422484541479925,-0.07663309377115339,0.43547616632118447,0.7033271431235752,0.6215384871499579,-0.5362467521058303,0.2783166875414306,-0.5813748866955472,0.8116903131299481,-0.23916361827184923,-0.3015637292730497,0.2997044793121064
OFClat_L,0.7531560139497198,0.3200001204428741,-0.3866409703153635,0.6952297070861782,0.456106225417537,0.27434595702879777,0.4727576915107962,-0.06474173155705515,0.0970818454924054,0.172963347639863,0.15763197056889192,0.24437377110127584,0.13058766165313612,0.7020189669880763,1.0,-0.5962497085107518,-0.6899891698444612,0.012750563185086158,0.40324011476415145,0.8272290875885062,0.003495693649792782,0.5880331536882363,0.4929615362437196,0.7136366165245299,0.7190562779385353,0.11817289487239699,-0.4903728090498102,0.8426163362351724,0.20449812333675513,-0.7981817199724718,-0.07979814428796306,-0.5279469022539521,-0.26083848374166424,0.6385029938862957,0.7674645269501764,0.3167425555761768,-0.6411897251781681,0.319934158238068,-0.4384742713318306,0.24291093147363801,-0.573635683801232,0.07335081807173544,-0.5100368602523959,0.040860920606627604,0.6931816916260997,-0.5457669354849685,0.51612157843775,-0.027712224075531127,-0.7062270695392594,0.6980902542691819,-0.07118954914529806,0.21868102892829328,-0.573481299016789,0.6730443720916224,-0.5794033336311971,-0.7147426470598707,0.38276839310364724,0.8055599940241484,-0.22698401519277012,0.25274165292302986,-0.056581838314476454,0.31754654536256993,0.6691497143500613,-0.4446963548072439,-0.2542208263133127,-0.5785412502275123,0.3091848677845671,0.8186968704353403,0.14557945346466297,-0.05203161666018047,0.8343533416152412,-0.16931440445554588,0.4572964032610905,0.2506838247936215,-0.3181252423055568,0.5538597007433845,0.29670113084427885,0.14624728773911863,-0.49821542717782236,0.47582745549904015,-0.7069669227729889,0.35092651445003414,-0.5370960452315734,-0.6021234256185433,-0.13979381280400383
Cuneus_R,-0.5507063545993485,-0.015856407491860885,0.6056252069732431,-0.3779628731170861,-0.04068408854641849,0.1324249342673245,-0.38250995066340315,0.06937418431812734,-0.12219831068496213,-0.2234324102552201,0.022371124565200948,-0.07889136230520737,-0.07130855261118983,-0.4284851595476704,-0.5962497085107518,1.0,0.4433102176867802,0.4150175798782609,-0.04323607571719125,-0.5052852137280556,0.14305109242443026,-0.4476060254633865,-0.13909463164445046,-0.6320258635595771,-0.40950868358189607,0.20458621091360396,0.5342991439805996,-0.5078044550959265,0.14341964620111605,0.7322255772633016,0.07100514163687044,0.4626328967131611,0.6359169456838988,-0.5527200324714349,-0.6281758675657438,-0.26545901237055197,0.853955330267127,-0.34545444065985315,0.8600441415730398,0.13303311312819618,0.6998865522125891,-0.08132952627443854,0.6002607887954321,0.20555336794824255,-0.7959433416283911,0.7435492071083075,-0.3759511390031618,0.2414524124380563,0.7651875657416787,-0.43584806523381614,0.3619335632398306,0.1400757820720908,0.31373857132040067,-0.3371077791396017,0.791069561983638,0.8165392118796032,-0.5142169415151604,-0.5120354231792827,0.41387732613660155,-0.4239882169836054,0.27530574021200094,-0.1657452882298317,-0.40526661520326246,0.9220996273233778,0.3463606425344944,0.5430619503750763,-0.03869831064526306,-0.6201543655896695,0.08541591036006993,0.4640662275544758,-0.7287426796938596,0.4359524464699877,-0.12639106982367274,0.22215821925630824,0.559929687869742,-0.5086627287308271,-0.09497429135827914,0.12530932950545856,0.4060989241045184,-0.3584636317053483,0.6814569525129826,-0.09025624366092369,0.4392516230744003,0.898663848911897,0.43816040500744075
Cerebellum_10_L,-0.6876849315481653,-0.14545066662142045,0.16962416332336155,-0.5551099168881741,-0.23738884459995266,-0.07978438154138828,-0.37085965504892293,0.0778276634391226,0.19304475517016778,-0.3610310037942452,0.16109087566595381,0.07393009245169893,0.07929140156993358,-0.4801988554686321,-0.6899891698444612,0.4433102176867802,1.0,-0.046096816342103296,-0.2778791126958826,-0.8945338222977607,0.29930833896307996,-0.4715433852593524,-0.40256540089870957,-0.5853465480728316,-0.3383998102065222,0.14990141729328418,0.4369255945293331,-0.5763737157322245,0.16043722829306525,0.8406344709695329,0.46060535821236903,0.6751702623938021,0.34542573804617055,-0.6728975939491298,-0.6269228311538505,-0.15730310133261707,0.6699965251342296,-0.02878740215825638,0.18748429623655424,-0.017409207777405143,0.36598197258257736,-0.04402179838857954,0.7174491603550094,0.2494597525447202,-0.3483251851307065,0.699268663841084,-0.24509380271122286,0.17133703550588408,0.8088526050405994,-0.31195809138563885,0.37452746432168166,-0.005026947474483556,0.6078811359400745,-0.3671817146264729,0.7066422419858525,0.777132341360236,-0.10117853063535184,-0.6691257317581296,0.2869466746854859,0.10998541104536606,-0.30430861093938877,-0.0507674455209402,-0.35175475180900007,0.3325493141712883,0.25201662588440527,0.828436685750607,0.032848601839550476,-0.4953756355924413,0.016893292595953107,0.27770470492623206,-0.5644815332277248,0.3444970675536236,-0.09668115215344436,-0.22729999703953754,0.6344620275714248,-0.40910917407461433,-0.188223952057466,0.17446756564584293,0.5629139170139094,-0.3444335021375163,0.7086818322869958,-0.06718112410042988,0.7796383542730837,0.5307082033960584,0.2971627874699662
Parietal_Sup_R,0.3380686489672724,0.6543971948494417,-0.10629853826983138,0.3698150452836761,0.2243905919428237,0.6558536513760825,0.28167861257168364,-0.06694861227622978,0.3790510141948649,0.022641616610759797,0.40498897465255823,0.5744729287325644,0.5544716790511393,0.44493386064575524,0.012750563185086158,0.4150175798782609,-0.046096816342103296,1.0,0.5758592258543161,0.11253344632638188,0.5171198149522325,0.2745734191471113,0.1165863569275852,0.035058161864346335,0.3694537377867272,0.6763572227851337,-0.032879408630440074,0.23781960058058363,0.4600374777051096,0.035525995677203354,0.24307937466867996,0.14726043837042868,0.8006175037172129,0.1075608023028209,0.2803504900021932,0.18163454221407432,0.34876592453266647,0.35764025406984,0.4407754505564661,0.41984166373833226,0.009430033108318666,0.037026680466011284,0.42349999455959636,-0.05063348545960362,-0.08688186613687726,0.47139229918771264,0.5163091103453934,0.6702438466782648,0.20060614961044973,-0.05846671754120076,0.4196057838006533,0.6646711089894266,-0.21069942585578152,-0.08689622168476348,0.3900115390691385,0.29341199999787804,0.19747806527128356,0.30578332434191047,0.27140587232890184,-0.006213533201154708,0.2815694087143578,0.33551183204762297,0.22871626756514252,0.46334316966695804,0.21956562915823766,0.31732837013353066,0.4950841385669189,-0.057971117941270175,0.3748085244929618,0.3799066706723955,-0.022152206430733314,0.4958331750452655,0.39277259433534173,0.45429279380005005,0.4717600434330814,0.08241004827032826,0.6417167759568185,0.5673858855005554,-0.16271456785297828,-0.057891638928955415,-0.0812640086307055,0.5419138218956988,0.078770849020054,0.5012328941600345,0.5118057834109235
ACC_sup_L,0.6553659119254396,0.7541372610444469,-0.28394568797598885,0.7801199509340885,0.5203820269601556,0.7891195503311462,0.5808669290697869,-0.08437026805232621,0.3867728714916443,0.10939510149496227,0.501824257826786,0.6356296374424332,0.6439265829467569,0.7679234750047248,0.40324011476415145,-0.04323607571719125,-0.2778791126958826,0.5758592258543161,1.0,0.4180810707247756,0.5997105345824852,0.6487334430873373,0.27962326382881697,0.41558028099657257,0.6999941413806033,0.6123384312808395,-0.2676482876801353,0.6354345471900199,0.5884998921113911,-0.2968298597092079,0.48016276078750825,0.04547207425971964,0.4311909308845726,0.4479725749366992,0.6001570005727869,0.4947675057833659,-0.04579637477916136,0.5992283297459018,0.11706317289939029,0.5176547558242163,-0.11723358170927049,-0.07488576171512457,0.10822077316618972,0.1305397232138736,0.3875554746810323,0.19911788736489838,0.6650329948637885,0.45879915190986204,-0.1651557462289052,0.3564726254175081,0.41188674163133654,0.7691977589958803,-0.24385204099671962,0.31021499444650025,0.06041972234901288,-0.05586363636843823,0.43636246145323565,0.6645914365547547,0.20762055594022832,0.15384537051821986,0.17269867817262463,0.5318867429768104,0.6440599392769475,0.044976144186767895,0.4466558884093481,0.014032939849583948,0.7306921601545351,0.3684361706393212,0.40670698254638143,0.5137876819468589,0.43156355951700615,0.48853368845866224,0.6799526971275152,0.2638619488771571,0.10991263585669171,0.2634299129507981,0.6451944534731481,0.6306566115657863,-0.34218917392036874,0.12049853260878697,-0.26905038788312946,0.7084423348488599,-0.011901422992601395,0.05341439799369469,0.5347075286753792
Vermis_9,0.8031641829419225,0.32312273281795806,-0.2997693103284262,0.6827802546852763,0.29027925511021163,0.2194040276724921,0.4816915394174105,-0.126025791584333,-0.008320348464936662,0.32630795286448383,0.02282108694875611,0.10854680742555038,0.07142401332084748,0.6538960764288437,0.8272290875885062,-0.5052852137280556,-0.8945338222977607,0.11253344632638188,0.4180810707247756,1.0,-0.15875245636735738,0.6134918187692033,0.48636492018355637,0.6965909784302722,0.5672613993221218,0.03933738906398879,-0.5090144149278002,0.7571142349068996,0.04202551191165871,-0.8762204439886596,-0.2819602480103913,-0.6475801260200048,-0.28459854513813104,0.6887385263276233,0.7674185115324655,0.284793560833658,-0.6791904913190118,0.20750155815901125,-0.297608209809241,0.1568305072562259,-0.4855834850389697,0.06439842292331084,-0.6295034500498783,-0.2257640700964776,0.524367072365549,-0.6206233072312545,0.44850517952908864,-0.022420393095779905,-0.7829326794627341,0.3988679805196187,-0.23389699989581933,0.1500585249552709,-0.6718268907109809,0.45681558933770894,-0.6455631644655399,-0.7708592141743091,0.26782035945753296,0.7796569802746806,-0.2685488173906097,0.048368175358289064,0.14507230756795414,0.2390706404749929,0.47402946369826904,-0.3755379907292371,-0.23826423779158656,-0.7607849626375149,0.16790833387978119,0.5948040671661206,0.05722938493141179,-0.1415923406959783,0.6985868515107133,-0.2506756792512901,0.30045492161145215,0.34815627794077064,-0.47838041268034937,0.4850663005287044,0.321352577487168,0.00404216729278009,-0.6214591187891219,0.38168847207471407,-0.7569289025751935,0.24358773972372744,-0.7075498101775608,-0.5540803352682904,-0.19735007163953724
Postcentral_R,0.22390463046792614,0.5945690535972831,-0.21503722085789725,0.4571511105822219,0.3438528040704309,0.8041577002677359,0.3409616530041834,-0.12994597188048634,0.5631455672948276,-0.13664671723611668,0.7298999861709489,0.6641409382005614,0.6698893583394271,0.51885475245406,0.003495693649792782,0.14305109242443026,0.29930833896307996,0.5171198149522325,0.5997105345824852,-0.15875245636735738,1.0,0.3813805117108702,0.13026450393862604,0.08603376285849902,0.5424042214528949,0.6989649868402785,0.09779496840307626,0.27411352201213296,0.6907411221006907,0.2181529689077712,0.7044567379748287,0.4835055251288783,0.7250222367751745,0.023753802625376005,0.25429354757992273,0.383566051861273,0.4129728116489828,0.5526138275266916,0.11774335253585604,0.49006249048060735,0.10786702510960827,0.046462811818928806,0.4997472545301074,0.2874365577737272,0.2671641873064379,0.5609900911577146,0.4822068264707066,0.5095713860430771,0.29927010097587364,0.24716813668487012,0.7802474077594271,0.8446488079616687,0.2527039199590019,0.037888662259457036,0.4381210213465164,0.3901749938506013,0.36146791722599986,0.3479975234839712,0.36148315736229253,0.3576604558140173,-0.09144047106916697,0.6584324400575249,0.4957968004161124,0.12854326616862935,0.4388263330453954,0.5869628624304042,0.8266476822691131,0.13512271327641842,0.5166947265269435,0.6245387474409492,0.12927820444709137,0.7381295716324651,0.6881949664640722,0.12916052780461193,0.5097807076698898,0.029725650984727618,0.5735519232989703,0.906613134581797,0.041675573506131165,-0.15018761430597782,0.2337154885121382,0.8359690944818875,0.39675371069212895,0.36727380324199527,0.7107130056948823
SN_pr_L,0.7974311973457037,0.6685385527653509,-0.475662392396354,0.8103477589788364,0.3196809305938065,0.5647320632276985,0.6719832595080947,-0.1286648699879698,0.23546960822433352,0.10757997299734338,0.5014645727747301,0.47198365839603246,0.4570419839955039,0.8187331374615976,0.5880331536882363,-0.4476060254633865,-0.4715433852593524,0.2745734191471113,0.6487334430873373,0.6134918187692033,0.3813805117108702,1.0,0.4118957661816438,0.5834363811665393,0.7677593857229159,0.39097345459050825,-0.4281756588003836,0.7862988722119497,0.39145308221567365,-0.6507762493245706,0.28220143696721456,-0.208893461672116,0.08685405303971183,0.592933773656961,0.7560786420296159,0.5628468757500942,-0.41061849247458415,0.49522898482397,-0.2640046402095794,0.3417147279504657,-0.414169345666104,0.04533861862713707,-0.3280847100703076,-0.03768403501191864,0.6432243360140797,-0.25263655048311456,0.6591931342709234,0.17105680413022825,-0.546287474656001,0.33846416117017175,0.21345904425334689,0.5506896642081192,-0.3543076294389097,0.38698491573826316,-0.3995609906199495,-0.49491890517051856,0.6412333831041155,0.7822374848654479,-0.010854769027385634,0.15356972517588874,-0.09587149662173625,0.6128190550913043,0.6532905843718891,-0.3609666579055995,0.032351558871991475,-0.34087880559482614,0.5866672817262023,0.5097469201089143,0.3094385579056642,0.19851408615069804,0.6459864038027348,0.15364138107000122,0.6666752163724755,0.15107374831288065,-0.20842029804036033,0.3207373482238442,0.5842598026330662,0.46151152086320407,-0.4752089495187731,0.2362139783627286,-0.5499219955874639,0.6543391510843137,-0.2279783696129257,-0.3123645520623044,0.20137553835818295
Cerebellum_7b_R,0.34171340899671976,0.2772882302468251,-0.30416193988921403,0.4281177626681662,0.2151963211870843,0.3651217440334426,0.1265667319533934,-0.199101030331028,-0.013235840146347341,-0.23407530910916727,0.32336803855407475,0.029496513736876163,0.0033801230941526103,0.4567464823001008,0.4929615362437196,-0.13909463164445046,-0.40256540089870957,0.1165863569275852,0.27962326382881697,0.48636492018355637,0.13026450393862604,0.4118957661816438,1.0,0.31915068192291457,0.4835130512606765,0.18013343858370726,-0.18978937625848183,0.5607194899540741,0.4166409391199596,-0.3796757987441149,-0.06254383797667594,-0.1547311751642135,-0.021203106581887066,0.3475829901863264,0.3075523146701407,0.08883964727900387,-0.15817959018150154,0.02062480842024383,-0.08027946190073736,0.1537544619153779,-0.21784925212455397,0.2674048598744659,-0.3008651149756881,0.06808910810411421,0.3070731452540899,-0.18787921050875078,0.16384280598975193,-0.05684703061023863,-0.2971262891447728,0.25871984535997444,0.2365532110573732,0.3306958135700124,-0.378592639065401,0.21657613817244692,-0.24977923793696855,-0.3020893895073076,0.26468333459120097,0.5119101096658915,-0.0723765918393761,-0.10265839021101796,-0.01581187519872647,0.44915349160656753,0.37542569732499925,-0.019430734910016078,-0.0924686398327242,-0.288138547687001,0.3810973643056018,0.2821726935939379,0.0735194083912908,0.2594900998637353,0.3362579799255309,0.15759430728764873,0.4998367543169116,0.48119031254116323,-0.03939366186919113,-0.0005174867822828237,0.3194838397117412,0.2988262794537731,-0.40734829040409104,0.0935063920364226,-0.25846955121002013,0.41805952613974007,-0.1479225436950627,-0.08516966750585661,0.04940685815914383
Vermis_8,0.76189253316373,0.2679942881774095,-0.4234395307522188,0.6237022969612993,0.265512121938264,0.24266602713873558,0.5192162530227519,-0.12811966503776182,0.22441954342764386,0.18242419987548286,0.18245659798817065,0.2687543329606453,0.28127964359491076,0.6623144473616532,0.7136366165245299,-0.6320258635595771,-0.5853465480728316,0.035058161864346335,0.41558028099657257,0.6965909784302722,0.08603376285849902,0.5834363811665393,0.31915068192291457,1.0,0.5612015827329933,0.07692006244426056,-0.45124128292900617,0.6593542466116279,0.08956339700164569,-0.742410008414702,-0.00960916311937043,-0.40259976654542245,-0.22836267463382984,0.5433894409197144,0.7835931688309823,0.3758170833115438,-0.6597619959040254,0.4093802089169633,-0.533057459155917,0.10991897575616016,-0.5398509472756511,0.01934653010555468,-0.4824144620081528,-0.18099452899670299,0.7316614860239915,-0.531929085187386,0.5641562732766248,0.10632590741033439,-0.6813035776277883,0.5505640215044784,-0.09451069934919884,0.20066897668163988,-0.4074918140987838,0.42213090435857786,-0.597933795030932,-0.6765507543407571,0.45553238479800867,0.7062303352880017,-0.2668980891291737,0.38441476465618063,-0.08771619730744486,0.3970279327065446,0.5533256412763562,-0.6133563518004904,-0.1516916055059589,-0.46912573556654796,0.2547327825548395,0.6437328618148682,0.1524164964064044,-0.21885266636471074,0.7781215540503108,-0.16107010984616257,0.3870110691454458,0.023973505406144978,-0.4238027477164577,0.5741912068867847,0.40340406394684336,0.1549064722860507,-0.5268726378870604,0.36075111669745,-0.62939382961502,0.3669563465381266,-0.5049308098217347,-0.5823648931476554,-0.11299862927552672
Putamen_L,0.7582665594496272,0.6925385846271289,-0.5648799519696011,0.8106141235916707,0.49358035182976545,0.6759540087719085,0.652940764560257,-0.12473065176178993,0.4160164861570645,0.02048948590480045,0.6501892065198124,0.6122400487475405,0.5494570966620352,0.9021112506352822,0.7190562779385353,-0.40950868358189607,-0.3383998102065222,0.3694537377867272,0.6999941413806033,0.5672613993221218,0.5424042214528949,0.7677593857229159,0.4835130512606765,0.5612015827329933,1.0,0.605129385236926,-0.417475336882893,0.8689854854156656,0.6309218877387429,-0.5249181227096976,0.3793297218435476,-0.12293956446855933,0.20712927588506372,0.583187481680383,0.7795603447708294,0.5601902705407005,-0.2737125411993888,0.5840910016837422,-0.29981784079165236,0.4546825201302708,-0.44750383997890814,0.09890248691079412,-0.09276360714201874,0.1243049082703147,0.7109109861202116,-0.08304083823904522,0.7528231031541479,0.31259490858142946,-0.3685922306971854,0.548169797599692,0.41098153650511837,0.6689642772167179,-0.3823260380322185,0.47357472838935927,-0.20509785806930525,-0.3436521762784258,0.5968096116513525,0.83202318273124,0.03958401938485341,0.3935944624254627,-0.18235402384565805,0.7065912104691578,0.778482077068185,-0.28107439183001287,-0.006286036421552917,-0.09932772082349234,0.7547406527230985,0.6429935106133714,0.4003236864037117,0.37565319771268674,0.7090534410322191,0.33927352051148024,0.8229377681973573,0.3223315008678944,0.11986146768383729,0.3826829608010518,0.6625745422186758,0.6398827133851908,-0.42522781526525516,0.2909993907787566,-0.4914844121717053,0.7783803690777481,-0.1382736305535154,-0.24661488162548367,0.3400269079069444
Thal_VPL_L,0.3269744404212014,0.7114287128030973,-0.3025516866707444,0.4290749366248736,0.2717896442130367,0.7115886767895911,0.34600479469071094,-0.13896185160883312,0.5621502021501061,-0.1454593530463288,0.684435865855161,0.7126990216156067,0.6410060302411179,0.5651591749012291,0.11817289487239699,0.20458621091360396,0.14990141729328418,0.6763572227851337,0.6123384312808395,0.03933738906398879,0.6989649868402785,0.39097345459050825,0.18013343858370726,0.07692006244426056,0.605129385236926,1.0,-0.05293145757484006,0.4097051046200432,0.6412389853672086,0.043188739920319526,0.5406587133013175,0.19635965307562722,0.6851529085658544,0.13117750805271144,0.34111440940267335,0.3410983556302882,0.30082662105405955,0.5647559976218669,0.19141010816402756,0.5534812652160487,-0.046167839069861626,0.022794272248783512,0.3946826759038046,0.07577071429045075,0.22659483564068936,0.47458242202600015,0.52890957584891,0.5881334877018308,0.23119030864230544,0.08585017568669177,0.6289339832243824,0.7622287628988531,-0.14352978859501014,0.018311019956933298,0.3668346862961304,0.2754066340516964,0.339742473956308,0.3325941549695063,0.21905750894730577,0.303376338407091,-0.09571224076895722,0.5981585400542835,0.3572604059322947,0.2600732926238608,0.2988370969787839,0.4296547143475978,0.7148407518081619,0.07411945601947038,0.36353800051107593,0.5109590561825378,0.14109058928889165,0.6564194862296902,0.64868738968332,0.3201667162251351,0.53428510697831,0.028886026053605837,0.6923666040711066,0.7669550665082834,-0.11827861400725219,-0.10766191280127038,-0.044222574027763625,0.7300488673676027,0.2582576796818896,0.35895084442492947,0.6401251389448636
