,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R
SN_pc_R,1.0,0.5800284825567495,0.18989904126067883,0.5926293653458505,-0.20553784879571238,-0.11600164297052472,0.32497116595293507,-0.23550603262602893,0.38397108936228586,0.6733161498737636,-0.022509308285696642,0.23028354830618603,0.245852917361939,0.5460455953139324,-0.4115492337090754,0.022119877462102602,0.3789140496093289,0.2315630267026501,-0.011995664095940377,0.566882582231337,0.3415005118174599,0.2537493579367937,0.28745517072236687,0.5943064523684215,-0.11652146680134987,0.18141743880739206,0.43523927571850984,0.21006753768747569,0.2191557126676643,0.6379997309442264
Thal_MDl_L,0.5800284825567495,1.0,0.39963516592679454,0.5380966576817197,-0.07979814428796306,0.040790948926619996,0.29055825663937773,-0.16139287345495754,0.36943375101241843,0.6934808399326117,-0.00960916311937043,0.2714923172519055,0.4860342976238358,0.6374941391446773,-0.2819602480103913,0.13314841049357792,0.6016726726710692,0.48016276078750825,-0.08353106103150364,0.6176486884178932,0.3586875254243479,0.38096771896474924,0.5817172807447446,0.6981112050644338,-0.2170579091202216,0.4104553014585513,0.38284636259870264,0.2910183506498195,0.3021823719414171,0.6361477908747916
OFCpost_R,0.18989904126067883,0.39963516592679454,1.0,0.3356872239193155,0.040860920606627604,-0.139151412886757,0.2724326215001051,-0.10594070465504642,0.3898489495595388,0.1712079858888857,-0.18099452899670299,-0.11210314087951541,0.015049924738898936,0.21211492752828548,-0.2257640700964776,-0.16958324770562927,0.3052427621443588,0.1305397232138736,-0.039450553308617346,0.18304495420743605,-0.02640191659059475,0.2667591040457659,0.532294623310161,0.2562400140812933,0.08387175915076309,-0.012438446148546684,0.3170645013640634,0.10602552999842821,0.11352263644932448,0.32466194233014567
Temporal_Sup_R,0.5926293653458505,0.5380966576817197,0.3356872239193155,1.0,-0.5785412502275123,-0.5084828877091018,0.7354114593850655,-0.15783044168064464,0.7583477919368317,0.3997196372673488,-0.46912573556654796,-0.3138575660613472,0.2023138156245097,0.43540668028923213,-0.7607849626375149,-0.4109397934881976,0.4583314506941242,0.014032939849583948,-0.027766249576535958,0.3694142012711485,-0.05772712604643788,-0.11112575846835689,0.4591577689969058,0.4738956952967365,0.1035299205562159,-0.018831078852804745,0.86363236911726,0.46317334204036686,0.4890881824736077,0.8186808806073851
OFClat_L,-0.20553784879571238,-0.07979814428796306,0.040860920606627604,-0.5785412502275123,1.0,0.6110877622438304,-0.7108745763582152,-0.056581838314476454,-0.5926712091883898,0.024639945143398106,0.7136366165245299,0.6931816916260997,0.1852783676934023,0.14624728773911863,0.8272290875885062,0.5938502536294981,0.24399969516240577,0.40324011476415145,0.07335081807173544,0.22069155897964676,0.38276839310364724,0.6691497143500613,-0.05203161666018047,0.15803710069601537,-0.3866409703153635,0.5093456139728073,-0.7635084436420955,-0.13058898376109654,-0.10733799182248469,-0.38497168847284285
Heschl_R,-0.11600164297052472,0.040790948926619996,-0.139151412886757,-0.5084828877091018,0.6110877622438304,1.0,-0.4775171187249102,0.16178304091654103,-0.5507674952266879,0.26020137632559404,0.554772068934106,0.4909141481286415,0.2809463228365149,0.259171815968103,0.7021437082773194,0.6944895827805808,0.14769978198800388,0.6032136766932498,-0.012061066104256063,0.23434052727928192,0.37337950199865244,0.6319677270105477,0.0641833288872331,0.21058795835492186,-0.20267070984339483,0.6543159750636298,-0.759520256967389,0.1445700741579368,0.09671670646549706,-0.14004879370016357
Cuneus_L,0.32497116595293507,0.29055825663937773,0.2724326215001051,0.7354114593850655,-0.7108745763582152,-0.4775171187249102,1.0,0.05644537240439607,0.6362837111919941,0.21817115272665763,-0.6139261558127482,-0.6146221897545644,-0.09846675889513375,0.2639642621727261,-0.7116007939398027,-0.525258109803388,0.08989278853574444,-0.11996247919026029,-0.0033684642459236185,0.08340484825732242,-0.3233273880782832,-0.3514899060734641,0.4049918794248195,0.15160189816541184,0.4947493038414488,-0.23481873317815943,0.7430748751395655,0.4749695460306536,0.5128284644629089,0.6815894417307392
Occipital_Inf_R,-0.23550603262602893,-0.16139287345495754,-0.10594070465504642,-0.15783044168064464,-0.056581838314476454,0.16178304091654103,0.05644537240439607,1.0,-0.11549701495558345,-0.11383265241904865,-0.08771619730744486,-0.2699833979236393,0.03588263750755646,-0.07806327183991627,0.14507230756795414,-0.024111820282509577,-0.2898071265922359,0.17269867817262463,-0.06599442815675356,-0.24691371983374155,-0.22244815444439853,-0.05227194210546081,0.06403798880869754,-0.22020611329071033,0.19244974582208899,0.10373932103282507,-0.15396576953485272,0.27787056199104077,0.1978429112997417,-0.0813455440450743
Temporal_Inf_R,0.38397108936228586,0.36943375101241843,0.3898489495595388,0.7583477919368317,-0.5926712091883898,-0.5507674952266879,0.6362837111919941,-0.11549701495558345,1.0,0.18574099148934958,-0.5063271064260331,-0.39715540921643094,0.14877835634688755,0.1901990577612098,-0.7458042306001662,-0.47173461175515546,0.20475235699057492,-0.15770966203832448,-0.04134206746461557,0.11003938454294572,-0.172043972868233,-0.2511311355932904,0.2923158240158283,0.20709728507393782,0.19290454573851182,-0.17005970659070185,0.764944112485169,0.24260857799533073,0.25208559396247987,0.5626621365939541
SN_pr_R,0.6733161498737636,0.6934808399326117,0.1712079858888857,0.3997196372673488,0.024639945143398106,0.26020137632559404,0.21817115272665763,-0.11383265241904865,0.18574099148934958,1.0,0.141825347997744,0.3727081021541872,0.4213284286127645,0.6334742513488415,-0.129406374874293,0.35031108335285727,0.5025802186377116,0.48301034943375054,-0.03433036486268555,0.5895396543739457,0.5432579459422386,0.4735400897824146,0.33469017168352466,0.6256827588255321,-0.2843659198570837,0.5115947918930979,0.13648745431366463,0.37066975989200085,0.36580821010712467,0.6118151014172063
Vermis_8,-0.022509308285696642,-0.00960916311937043,-0.18099452899670299,-0.46912573556654796,0.7136366165245299,0.554772068934106,-0.6139261558127482,-0.08771619730744486,-0.5063271064260331,0.141825347997744,1.0,0.7316614860239915,0.3173681914056852,0.1549064722860507,0.6965909784302722,0.6868419520591196,0.1728527309310449,0.41558028099657257,0.01934653010555468,0.22119748554414218,0.45553238479800867,0.5533256412763562,-0.21885266636471074,0.15586980679314527,-0.4234395307522188,0.5087007252343492,-0.6604905194391341,-0.11002001231770858,-0.13685402059124802,-0.28664205969485507
Thal_AV_L,0.23028354830618603,0.2714923172519055,-0.11210314087951541,-0.3138575660613472,0.6931816916260997,0.4909141481286415,-0.6146221897545644,-0.2699833979236393,-0.39715540921643094,0.3727081021541872,0.7316614860239915,1.0,0.3367045561841368,0.33136835141113835,0.524367072365549,0.649451235132494,0.3352176147359813,0.3875554746810323,0.12116821658253202,0.4596650387175851,0.6667709574828689,0.6451522487661792,-0.14056026777178587,0.4000666580020207,-0.6502379363580215,0.5122325213931868,-0.48525304157333005,-0.23403793873738543,-0.18989884818297287,-0.1600453573630461
Thal_LGN_R,0.245852917361939,0.4860342976238358,0.015049924738898936,0.2023138156245097,0.1852783676934023,0.2809463228365149,-0.09846675889513375,0.03588263750755646,0.14877835634688755,0.4213284286127645,0.3173681914056852,0.3367045561841368,1.0,0.44056117804914224,0.16634666918246163,0.4052776984423758,0.4471364061688015,0.5925142693103345,-0.03049189600239144,0.5064674642091633,0.4573205971728355,0.4498181422870992,0.2852171508345649,0.5072336907199398,-0.40238193711136816,0.7693655427722985,-0.06522213408949736,0.39841403220804184,0.3733728230224872,0.2384567010469237
Paracentral_Lobule_R,0.5460455953139324,0.6374941391446773,0.21211492752828548,0.43540668028923213,0.14624728773911863,0.259171815968103,0.2639642621727261,-0.07806327183991627,0.1901990577612098,0.6334742513488415,0.1549064722860507,0.33136835141113835,0.44056117804914224,1.0,0.00404216729278009,0.23591177776452502,0.6812174714397253,0.6306566115657863,0.09123414135543102,0.8569164585200127,0.39073900379709964,0.5199370554231972,0.6121622877661583,0.893644061445457,-0.2463121953916774,0.6168807547553948,0.12990723955612313,0.5915665795109623,0.6845325622234425,0.6985175567938512
Vermis_9,-0.4115492337090754,-0.2819602480103913,-0.2257640700964776,-0.7607849626375149,0.8272290875885062,0.7021437082773194,-0.7116007939398027,0.14507230756795414,-0.7458042306001662,-0.129406374874293,0.6965909784302722,0.524367072365549,0.16634666918246163,0.00404216729278009,1.0,0.6162492706356175,0.008069376261036274,0.4180810707247756,0.06439842292331084,0.038928877869113566,0.26782035945753296,0.47402946369826904,-0.1415923406959783,-0.03814803469768267,-0.2997693103284262,0.5056423883426922,-0.9183391736465768,-0.05488173340755182,-0.06963089009942129,-0.5251918182667427
Amygdala_R,0.022119877462102602,0.13314841049357792,-0.16958324770562927,-0.4109397934881976,0.5938502536294981,0.6944895827805808,-0.525258109803388,-0.024111820282509577,-0.47173461175515546,0.35031108335285727,0.6868419520591196,0.649451235132494,0.4052776984423758,0.23591177776452502,0.6162492706356175,1.0,0.14588319829936638,0.4976926000768273,-0.03964573263842655,0.278217447863448,0.549532879995988,0.6458720620596581,-0.10578095841959308,0.20982931068077623,-0.43462641443315786,0.6305192398072116,-0.6232509372361538,0.026217674458853275,-0.002315289919387947,-0.1617903738888067
Temporal_Sup_L,0.3789140496093289,0.6016726726710692,0.3052427621443588,0.4583314506941242,0.24399969516240577,0.14769978198800388,0.08989278853574444,-0.2898071265922359,0.20475235699057492,0.5025802186377116,0.1728527309310449,0.3352176147359813,0.4471364061688015,0.6812174714397253,0.008069376261036274,0.14588319829936638,1.0,0.4834801620222702,0.1043201103400026,0.671762405332683,0.40228048200792677,0.4028682430893864,0.589907113847516,0.7945733188254938,-0.36032839248149595,0.539350619014346,0.15497361830512904,0.4478295138594975,0.471694494098851,0.5330841322857234
ACC_sup_L,0.2315630267026501,0.48016276078750825,0.1305397232138736,0.014032939849583948,0.40324011476415145,0.6032136766932498,-0.11996247919026029,0.17269867817262463,-0.15770966203832448,0.48301034943375054,0.41558028099657257,0.3875554746810323,0.5925142693103345,0.6306566115657863,0.4180810707247756,0.4976926000768273,0.4834801620222702,1.0,-0.07488576171512457,0.5495899007080138,0.43636246145323565,0.6440599392769475,0.5137876819468589,0.5773217099002859,-0.28394568797598885,0.8333580412911492,-0.2943617949750974,0.5189120824033246,0.4541180789734929,0.2868285846592667
Thal_Re_L,-0.011995664095940377,-0.08353106103150364,-0.039450553308617346,-0.027766249576535958,0.07335081807173544,-0.012061066104256063,-0.0033684642459236185,-0.06599442815675356,-0.04134206746461557,-0.03433036486268555,0.01934653010555468,0.12116821658253202,-0.03049189600239144,0.09123414135543102,0.06439842292331084,-0.03964573263842655,0.1043201103400026,-0.07488576171512457,1.0,0.05488026342741044,0.16115689755012283,-0.0016120106336668463,0.014455504865963092,0.07112114294317615,-0.194678583205562,0.04825792784639266,-0.04554405396656434,0.027325648966050293,0.05955168187191954,-0.007954255938109302
Precentral_L,0.566882582231337,0.6176486884178932,0.18304495420743605,0.3694142012711485,0.22069155897964676,0.23434052727928192,0.08340484825732242,-0.24691371983374155,0.11003938454294572,0.5895396543739457,0.22119748554414218,0.4596650387175851,0.5064674642091633,0.8569164585200127,0.038928877869113566,0.278217447863448,0.671762405332683,0.5495899007080138,0.05488026342741044,1.0,0.4498207763499282,0.5391570405742264,0.5401630705122888,0.9370430506432531,-0.33885450130048617,0.5715733355390491,0.09725879956624935,0.33914887194665094,0.4782107057339942,0.5657885210345782
Raphe_D,0.3415005118174599,0.3586875254243479,-0.02640191659059475,-0.05772712604643788,0.38276839310364724,0.37337950199865244,-0.3233273880782832,-0.22244815444439853,-0.172043972868233,0.5432579459422386,0.45553238479800867,0.6667709574828689,0.4573205971728355,0.39073900379709964,0.26782035945753296,0.549532879995988,0.40228048200792677,0.43636246145323565,0.16115689755012283,0.4498207763499282,1.0,0.5639814046084759,0.02245093796685715,0.45376249996778456,-0.7098916266259885,0.5904693023398158,-0.2204875909465174,0.10351649044961593,0.06368556205285704,0.06135192420654298
Frontal_Inf_Orb_2_R,0.2537493579367937,0.38096771896474924,0.2667591040457659,-0.11112575846835689,0.6691497143500613,0.6319677270105477,-0.3514899060734641,-0.05227194210546081,-0.2511311355932904,0.4735400897824146,0.5533256412763562,0.6451522487661792,0.4498181422870992,0.5199370554231972,0.47402946369826904,0.6458720620596581,0.4028682430893864,0.6440599392769475,-0.0016120106336668463,0.5391570405742264,0.5639814046084759,1.0,0.2706886135358248,0.5380149578628047,-0.3843924734236121,0.6910133752197051,-0.39839312902122825,0.17347122271686766,0.14169825278953233,0.18727838338870612
Insula_L,0.28745517072236687,0.5817172807447446,0.532294623310161,0.4591577689969058,-0.05203161666018047,0.0641833288872331,0.4049918794248195,0.06403798880869754,0.2923158240158283,0.33469017168352466,-0.21885266636471074,-0.14056026777178587,0.2852171508345649,0.6121622877661583,-0.1415923406959783,-0.10578095841959308,0.589907113847516,0.5137876819468589,0.014455504865963092,0.5401630705122888,0.02245093796685715,0.2706886135358248,1.0,0.6447535679776083,0.051206228015746647,0.35249024324660344,0.32665820249799504,0.4926528319231016,0.5142721776084836,0.5861163530007554
Postcentral_L,0.5943064523684215,0.6981112050644338,0.2562400140812933,0.4738956952967365,0.15803710069601537,0.21058795835492186,0.15160189816541184,-0.22020611329071033,0.20709728507393782,0.6256827588255321,0.15586980679314527,0.4000666580020207,0.5072336907199398,0.893644061445457,-0.03814803469768267,0.20982931068077623,0.7945733188254938,0.5773217099002859,0.07112114294317615,0.9370430506432531,0.45376249996778456,0.5380149578628047,0.6447535679776083,1.0,-0.33202416270669927,0.5914413166601372,0.18986015540213372,0.4270147693453533,0.5099647373012388,0.6566321757358732
Vermis_7,-0.11652146680134987,-0.2170579091202216,0.08387175915076309,0.1035299205562159,-0.3866409703153635,-0.20267070984339483,0.4947493038414488,0.19244974582208899,0.19290454573851182,-0.2843659198570837,-0.4234395307522188,-0.6502379363580215,-0.40238193711136816,-0.2463121953916774,-0.2997693103284262,-0.43462641443315786,-0.36032839248149595,-0.28394568797598885,-0.194678583205562,-0.33885450130048617,-0.7098916266259885,-0.3843924734236121,0.051206228015746647,-0.33202416270669927,1.0,-0.45563673193213644,0.22175489389973965,0.04432816843966416,0.048149515369286744,0.10073724013609921
Hippocampus_R,0.18141743880739206,0.4104553014585513,-0.012438446148546684,-0.018831078852804745,0.5093456139728073,0.6543159750636298,-0.23481873317815943,0.10373932103282507,-0.17005970659070185,0.5115947918930979,0.5087007252343492,0.5122325213931868,0.7693655427722985,0.6168807547553948,0.5056423883426922,0.6305192398072116,0.539350619014346,0.8333580412911492,0.04825792784639266,0.5715733355390491,0.5904693023398158,0.6910133752197051,0.35249024324660344,0.5914413166601372,-0.45563673193213644,1.0,-0.3843773131749533,0.5352736580110343,0.512059804405232,0.20094855398362776
Cerebellum_10_R,0.43523927571850984,0.38284636259870264,0.3170645013640634,0.86363236911726,-0.7635084436420955,-0.759520256967389,0.7430748751395655,-0.15396576953485272,0.764944112485169,0.13648745431366463,-0.6604905194391341,-0.48525304157333005,-0.06522213408949736,0.12990723955612313,-0.9183391736465768,-0.6232509372361538,0.15497361830512904,-0.2943617949750974,-0.04554405396656434,0.09725879956624935,-0.2204875909465174,-0.39839312902122825,0.32665820249799504,0.18986015540213372,0.22175489389973965,-0.3843773131749533,1.0,0.14899403053939592,0.18402772142114301,0.5904294134144016
Parietal_Sup_L,0.21006753768747569,0.2910183506498195,0.10602552999842821,0.46317334204036686,-0.13058898376109654,0.1445700741579368,0.4749695460306536,0.27787056199104077,0.24260857799533073,0.37066975989200085,-0.11002001231770858,-0.23403793873738543,0.39841403220804184,0.5915665795109623,-0.05488173340755182,0.026217674458853275,0.4478295138594975,0.5189120824033246,0.027325648966050293,0.33914887194665094,0.10351649044961593,0.17347122271686766,0.4926528319231016,0.4270147693453533,0.04432816843966416,0.5352736580110343,0.14899403053939592,1.0,0.923025001371602,0.6146290391584773
Precuneus_L,0.2191557126676643,0.3021823719414171,0.11352263644932448,0.4890881824736077,-0.10733799182248469,0.09671670646549706,0.5128284644629089,0.1978429112997417,0.25208559396247987,0.36580821010712467,-0.13685402059124802,-0.18989884818297287,0.3733728230224872,0.6845325622234425,-0.06963089009942129,-0.002315289919387947,0.471694494098851,0.4541180789734929,0.05955168187191954,0.4782107057339942,0.06368556205285704,0.14169825278953233,0.5142721776084836,0.5099647373012388,0.048149515369286744,0.512059804405232,0.18402772142114301,0.923025001371602,1.0,0.6305652468918741
SupraMarginal_R,0.6379997309442264,0.6361477908747916,0.32466194233014567,0.8186808806073851,-0.38497168847284285,-0.14004879370016357,0.6815894417307392,-0.0813455440450743,0.5626621365939541,0.6118151014172063,-0.28664205969485507,-0.1600453573630461,0.2384567010469237,0.6985175567938512,-0.5251918182667427,-0.1617903738888067,0.5330841322857234,0.2868285846592667,-0.007954255938109302,0.5657885210345782,0.06135192420654298,0.18727838338870612,0.5861163530007554,0.6566321757358732,0.10073724013609921,0.20094855398362776,0.5904294134144016,0.6146290391584773,0.6305652468918741,1.0
