,Postcentral_L,Cuneus_R,Cerebellum_Crus1_R,Thal_VA_R,Cingulate_Post_L,OFCmed_L,Cuneus_L,Occipital_Sup_L,Vermis_1_2,Frontal_Inf_Tri_L,Insula_L,Thal_VL_R,Supp_Motor_Area_L,SN_pr_L,Vermis_7,Lingual_R,Cerebellum_9_L,Temporal_Pole_Mid_L,Cerebellum_3_R,Parietal_Inf_R,Precentral_R,Occipital_Inf_L,Thal_MDl_L,ACC_sub_R,Cerebellum_Crus1_L,Cerebellum_10_R,SN_pc_R,ACC_pre_R,SN_pr_R,Temporal_Inf_R,Cerebellum_8_R,ACC_sup_R,Temporal_Sup_L,Occipital_Inf_R,Temporal_Pole_Sup_L,Vermis_6,Temporal_Sup_R,Cingulate_Post_R,ParaHippocampal_R,Vermis_8,Raphe_D,Temporal_Inf_L,ACC_sub_L,Frontal_Mid_2_R,SupraMarginal_L,Frontal_Inf_Orb_2_L,Thal_VA_L,Cerebellum_4_5_R,Thal_MDl_R,Red_N_R,OFClat_L,Thal_MDm_R,Rectus_R,Supp_Motor_Area_R,Vermis_3,Frontal_Inf_Oper_R,OFCmed_R,Precuneus_R,Temporal_Pole_Mid_R,Frontal_Sup_2_R,Occipital_Mid_L,Cingulate_Mid_R,Thal_MGN_R,Cerebellum_8_L,Cerebellum_3_L,Vermis_4_5,Thal_IL_R,Angular_L,Parietal_Sup_R,Temporal_Pole_Sup_R
Insula_L,0.6447535679776083,0.4640662275544758,0.07038632987916058,-0.05777053120356177,0.438830021216799,0.03866647857223668,0.4049918794248195,0.52601826660432,0.30014700414975204,0.5586229791176551,1.0,0.6297713839566136,0.529246281558916,0.19851408615069804,0.051206228015746647,0.4986300339354421,0.29637205715785697,-0.2287712664756,-0.044697323170038945,0.5953438031806116,0.6438268702760335,-0.09688611535437035,0.5817172807447446,0.4050402459257443,0.22835673607459847,0.32665820249799504,0.28745517072236687,0.08626578372526357,0.33469017168352466,0.2923158240158283,0.3761297805556026,0.4270516936095519,0.589907113847516,0.06403798880869754,0.574252723914923,0.31744417711945544,0.4591577689969058,0.6421226701206497,0.08801638387325537,-0.21885266636471074,0.02245093796685715,0.3249170775000365,0.42804390365087214,0.12617246240800353,0.6705373968889997,0.19679283021386626,-0.12289708345594655,0.5704232657914915,0.491665005099781,0.4360596590206076,-0.05203161666018047,0.5672100404136492,-0.290016376951737,0.4944277574528603,0.4737074267725316,0.3561638328673455,0.04143970042692043,0.48577484586413533,0.25504450908695286,0.11960004009740159,0.46142434925650355,0.6233663279446607,0.17069922051288708,0.38750397231411954,-0.08106453734920269,0.5303576222123725,0.3583912394526655,0.5529513913701842,0.3799066706723955,0.46103056067600734
Thal_VL_R,0.6783690228895913,0.3395854772696359,0.20801146062977333,0.1372072291774275,0.5788849271257493,-0.038982235731609985,0.45144458418767425,0.3056492416312269,0.5105338053034896,0.5574307771140926,0.6297713839566136,1.0,0.5894032020874501,0.19814863731750534,-0.043064361624536744,0.5824289113380229,0.36166857669924607,-0.19297202914803446,0.04295727252364609,0.6490185267618265,0.6157463423427545,-0.0808788908779354,0.6863315683316364,0.3917128367873887,0.2069938240968293,0.39762108128152207,0.5264657137544784,0.2127668163534529,0.5680284404726513,0.35924096573453485,0.3654401835554372,0.5591664665128544,0.5288802398835721,0.020744923720356467,0.25742092701009306,0.16657889879541626,0.6120796671364718,0.5971190354999084,0.24299208613772916,-0.04601890663708808,0.1376749452242237,0.2611502970231956,0.20114884351076426,0.17592090843809324,0.6506891195738166,0.08160921454408385,0.27898598031604677,0.5489143962481525,0.5968801543654827,0.3300802034343796,-0.18855763012071783,0.6976435075805794,-0.17091412608664802,0.6082254859996757,0.5069233317691979,0.4872766132524549,-0.032784593272787634,0.6371904795388714,0.13889672304064127,0.0847488492231303,0.2833025434261944,0.6973607585173555,0.42519607437687584,0.3388965275491158,0.058083854568887656,0.5232289740801896,0.5705596440152361,0.4845464245766559,0.4698715772300338,0.44753558956796735
Supp_Motor_Area_L,0.7941581345042135,0.04487730106982309,-0.1788718043224232,0.49069215932153615,0.6816024116378382,-0.16983710720247697,0.0800055217334054,0.08932252850047746,0.5616596397089175,0.807012364526731,0.529246281558916,0.5894032020874501,1.0,0.6181002452955263,-0.23120690321278817,0.13057554998419668,-0.1650891681673496,-0.11595329528343427,0.46595141577047305,0.558534947198187,0.8054711312825293,0.29144677594682067,0.5070137969392519,0.36466552401962604,-0.1973181393008743,-0.14192674375696027,0.386101779097494,0.5385477092264227,0.5884773562182644,-0.11997570054068249,-0.030979864104948986,0.5982084655037008,0.5471697118483764,-0.009436774485862541,-0.0742234120201873,0.25485260701992535,0.1530209981633807,0.6061931607661906,0.4386196272209814,0.2686553700827521,0.3993974188146225,0.4528001049632736,0.31399778589461275,0.676548712876906,0.6994548372223441,0.5660001129941725,0.37670751494298543,0.10921382167627203,0.1873312630731652,-0.030331649454169496,0.26311482054180574,0.587291431620595,0.008038329467150305,0.9102064430022054,0.6858495754383649,0.787925645467345,-0.05459909578184894,0.596710777311393,-0.11562740395807096,0.6062101976429323,0.10783939796406845,0.8828585984190008,0.29606713277477303,0.06389414806831328,0.43715274025864503,0.03801663648987535,0.5450293664960484,0.20946192485991955,0.5142942494793178,0.013772252456095656
SN_pr_L,0.4690742396585737,-0.4476060254633865,-0.5822950545438741,0.7672335280099747,0.3249208608082175,-0.1286648699879698,-0.4315421552937477,-0.3609666579055995,0.47198365839603246,0.6666752163724755,0.19851408615069804,0.19814863731750534,0.6181002452955263,1.0,-0.475662392396354,-0.36678821909432197,-0.6090986303074694,0.10757997299734338,0.7974311973457037,0.08685405303971183,0.5866672817262023,0.592933773656961,0.28220143696721456,0.03724729840154084,-0.593362218166596,-0.5660367137523336,0.10063618497142304,0.7730505092425354,0.433619793355685,-0.4619816779797369,-0.5499219955874639,0.6034438407795996,0.389981490720834,-0.09587149662173625,-0.4951843501382414,0.15107374831288065,-0.34087880559482614,0.04994728995631284,0.6887780031564161,0.5834363811665393,0.6412333831041155,0.46366066085052404,0.3196809305938065,0.8366919696612225,0.21345904425334689,0.7862988722119497,0.6514417083523779,-0.3995609906199495,-0.208893461672116,-0.414169345666104,0.5880331536882363,0.31711328185811066,0.3207373482238442,0.6543391510843137,0.6685385527653509,0.6128190550913043,0.10448727026831243,0.06241171130824784,-0.4281756588003836,0.7822374848654479,-0.2640046402095794,0.5506896642081192,0.2540115138825853,-0.3383315793812903,0.7560786420296159,-0.49491890517051856,0.4570419839955039,-0.3123645520623044,0.2745734191471113,-0.41138208177422225
Vermis_7,-0.33202416270669927,0.6056252069732431,0.5953800971297029,-0.6502803122167083,-0.0883352168071401,0.12391495915052977,0.4947493038414488,0.532325643036389,-0.3609146725706412,-0.3798159563925618,0.051206228015746647,-0.043064361624536744,-0.23120690321278817,-0.475662392396354,1.0,0.17980463091751037,0.3965656319795741,0.020079761764420258,-0.4784568771362614,0.14074646333039173,-0.4012947905044284,-0.42621183090350784,-0.2170579091202216,0.017684787217530824,0.6078810916998053,0.22175489389973965,-0.11652146680134987,-0.48072221715027713,-0.2843659198570837,0.19290454573851182,0.5819470649866256,-0.3819343974369813,-0.36032839248149595,0.19244974582208899,0.547468108060957,-0.09715166983821936,0.1035299205562159,0.29793474852820506,-0.5988823459495866,-0.4234395307522188,-0.7098916266259885,-0.337395918259505,-0.1476533136399909,-0.4856236678918201,-0.03558183057801301,-0.5164619460072861,-0.5055528148152082,0.4206834315502128,0.17976486124657431,0.654742092466064,-0.3866409703153635,-0.20981493190280728,-0.30578044881383326,-0.374094393563033,-0.36451601399580963,-0.3700910205424503,-0.027022379490809396,0.03576359479633944,0.46792551711307556,-0.44372165409944236,0.5365043605793023,-0.22119883500717935,-0.5111872504850905,0.6127539375780375,-0.5660983396892415,0.4560873217649397,-0.3617558582528566,0.41996811459583155,-0.10629853826983138,0.20637358458110286
Lingual_R,0.41188947843738544,0.6649162620868045,0.5586908390181531,-0.4115685528606772,0.23386112455053634,0.051301588475304395,0.7656643183930519,0.5787405751502297,0.3070535492526351,0.05599405297938331,0.4986300339354421,0.5824289113380229,0.13057554998419668,-0.36678821909432197,0.17980463091751037,1.0,0.8383249690559899,-0.3178639957358105,-0.4965346228739362,0.6771254102663131,0.25235855072817887,-0.5818436507582077,0.4565866276322827,0.32338108037985536,0.5874722398624278,0.8456816877733389,0.45535613323650154,-0.39183088051034676,0.27156239791788556,0.7795527687033558,0.680900386255372,0.14575366638967263,0.408106509200695,-0.07937480575433947,0.6451592903801385,0.08590454200852476,0.9171596650843775,0.5077392916186625,-0.13354740673665247,-0.5531586674188905,-0.1293851509506649,0.13933847635275212,-0.029065165344118522,-0.417195293132372,0.5448764889910485,-0.44739657913917125,-0.3606771163485716,0.9163772423766985,0.6633167217335921,0.4641006043868339,-0.6132246118907833,0.45446785985965227,-0.31767548462581435,0.16675011674309978,0.11292156566733078,0.07739089353563425,-0.12428184262498461,0.6510041066731377,0.4588882939877019,-0.46881937639890675,0.429230518785249,0.2997786337217566,0.20163867576120365,0.43931878571021976,-0.46753436517479097,0.9153363283957282,0.2925754097645032,0.7383920967886913,0.4036672965926414,0.6720717550121692
Cerebellum_9_L,0.14339906640564873,0.6117199581030404,0.7865601498117163,-0.6916800615810766,0.054075154325564256,0.11273917702377172,0.7716445883793733,0.4668532935451197,-0.04502924324894395,-0.21773199676924573,0.29637205715785697,0.36166857669924607,-0.1650891681673496,-0.6090986303074694,0.3965656319795741,0.8383249690559899,1.0,-0.34220187016906567,-0.7831430548986397,0.38806557288197785,-0.08517152700216546,-0.7525833177266031,0.3201478146857059,0.17964281001362947,0.7651956956506437,0.9452743685641043,0.3887046793128825,-0.5855632079742481,0.0877332599425174,0.785662753959958,0.8568472487486998,-0.2620839244074722,0.13826235901722447,-0.1454846495777893,0.7366736234779128,-0.17635840189074142,0.8310321270900097,0.29765790014904225,-0.5003635338428802,-0.6512437842739711,-0.3511045029259329,-0.23123370133163554,-0.1958274252045873,-0.676947241178198,0.3416049476880437,-0.7137632136213145,-0.5247873720491171,0.8075127835697642,0.6919270984865714,0.590176194828176,-0.7562961440184566,0.24572405355322752,-0.4406616196319674,-0.160762844785378,-0.2659552275859504,-0.17149222839559825,-0.10826944794038905,0.33843390038062027,0.5893541618137742,-0.7349913630568602,0.34461764176635007,-0.0623270996518803,0.027725822903123698,0.6009012736818842,-0.7411827602666805,0.8787055303844159,-0.014088883417961535,0.6304810425722025,-0.031240970128746146,0.7305115602747558
Temporal_Pole_Mid_L,-0.18754760027355508,-0.2234324102552201,-0.16064549311764043,0.15020915804183568,-0.1802716504408384,0.21353358572188508,-0.29552669352503574,-0.2100477545962748,0.05900509728200886,-0.1971606359021787,-0.2287712664756,-0.19297202914803446,-0.11595329528343427,0.10757997299734338,0.020079761764420258,-0.3178639957358105,-0.34220187016906567,1.0,0.34447964545701426,-0.1777848067665834,-0.051257699360874744,0.308442275226802,-0.15990185879620628,-0.12619208906789334,-0.21172607980528055,-0.4164494263727448,-0.2842445120860921,0.17730913547317337,-0.1473524529623964,-0.0028474491814398733,-0.2978434713543542,0.052580205872122,-0.1886298337153618,0.2107736081866214,-0.36520540056177336,-0.028052080281338557,-0.37257138109864446,-0.2054448321496755,0.2669024932763358,0.18242419987548286,-0.01856391387151196,0.032480727132640594,0.053208105539653744,0.16739565821304947,-0.383188413181645,0.10352041890635909,0.1482933750872866,-0.23447276095685046,-0.3763582298310944,-0.13203153074998514,0.172963347639863,0.007663166470359622,0.35627971175931766,-0.09543482391574327,0.11301058408287547,-0.21237541920535555,0.19871173797786063,-0.24745884825570605,0.038113053820230364,0.23348474765239302,-0.04304493843001204,-0.0629756396051095,0.09303596156595366,-0.1185741040263504,0.33094098619050016,-0.2861425531341659,0.03732991668443313,-0.33530186495424413,0.022641616610759797,-0.3801546602938731
Cerebellum_3_R,0.2892883050084877,-0.5507063545993485,-0.7029137565459168,0.8594226350635829,0.1539370953404875,-0.09671088840790548,-0.6173470216465021,-0.4635694592100585,0.5513754118941939,0.5162234788077991,-0.044697323170038945,0.04295727252364609,0.46595141577047305,0.7974311973457037,-0.4784568771362614,-0.4965346228739362,-0.7831430548986397,0.34447964545701426,1.0,-0.004180290020314379,0.46495087983348293,0.7337714255757007,0.07612219616586172,0.07386628682546852,-0.7440471526302357,-0.7804841562794524,-0.050469670952074386,0.8283444985673127,0.29440461530017853,-0.5281204684024156,-0.7493491393552373,0.6504651441372865,0.26246862927409004,0.03921131820942721,-0.720500726466099,0.19017481862028204,-0.482794552006964,-0.09737816559802774,0.8660406939341108,0.76189253316373,0.5703612311291081,0.5124722980242655,0.3661565495308335,0.8829134356080633,-0.020710678941492793,0.835875292587701,0.7538982515545142,-0.5056125187899271,-0.43207387955418813,-0.5518741110067831,0.7531560139497198,0.18223165301317243,0.6160358396610514,0.5515295962320398,0.6307160140536228,0.4704683811234632,0.10270182763849445,-0.04089219570286851,-0.5422972306075133,0.8848786937161607,-0.3515645885414789,0.454811686628646,0.3255270842543275,-0.5311184287996705,0.947818641279168,-0.6379803176669849,0.4977276629282523,-0.5016810977671639,0.3380686489672724,-0.5690722326740759
Parietal_Inf_R,0.5643090394111654,0.6359169456838988,0.24793254986407684,-0.07479622331742121,0.47927600366258494,-0.07538839275032504,0.6161414239611661,0.6132503953994013,0.514030767064429,0.3830747133247962,0.5953438031806116,0.6490185267618265,0.558534947198187,0.08685405303971183,0.14074646333039173,0.6771254102663131,0.38806557288197785,-0.1777848067665834,-0.004180290020314379,1.0,0.5028643517269628,-0.2257928262588642,0.4598027506836857,0.41779223984496544,0.2905222155786334,0.3773434116547144,0.39172217235268536,0.0016400250905154899,0.46615813641572834,0.38589250956045174,0.3630607257690883,0.4647579917169038,0.5388101210317779,0.13388521084119473,0.39360909914773995,0.2716828679581534,0.6580716527803787,0.7413036912959428,0.20534708549610192,-0.22836267463382984,0.028957045660338913,0.34467927409340254,0.22405283905655304,0.06302390285086665,0.6979861797961737,-0.023824182659928996,-0.08198224339688866,0.6927768034375587,0.492784516568027,0.3363072908141755,-0.26083848374166424,0.5038726530305295,-0.17594927228507415,0.5519885075050955,0.5005790872883621,0.3646542269664688,-0.1183204621088969,0.7874193686565012,0.24711379615503876,0.04738165758478673,0.57966883607171,0.6725052955449167,0.13535222980812872,0.313064623531989,-0.044463658742222606,0.6419855310441062,0.500788444362083,0.7634703603732766,0.8006175037172129,0.4246437757135885
Precentral_R,0.8846440383480586,-0.03869831064526306,-0.3081631745380023,0.5202001515441972,0.5589388695535101,-0.13209308240222997,-0.005856139391181173,0.036630762803318895,0.6536128307424697,0.8222772767620556,0.6438268702760335,0.6157463423427545,0.8054711312825293,0.5866672817262023,-0.4012947905044284,0.25235855072817887,-0.08517152700216546,-0.051257699360874744,0.46495087983348293,0.5028643517269628,1.0,0.33054489857705077,0.6009933556911858,0.3957599674766004,-0.2884748590744327,-0.014372007320822625,0.39341369150626365,0.5623329061037687,0.5217926932376861,0.05238751431154574,-0.06798500860621155,0.6967661989418186,0.6922271801297378,-0.09240878581747457,-0.04451087558953249,0.27821770839765114,0.2827244956608826,0.4647334863639266,0.5836403224444139,0.2547327825548395,0.5041989589993845,0.5362317306343983,0.43698014538581337,0.6626562177172872,0.634272316618028,0.5995278456839276,0.39126816838313605,0.20406467059466363,0.19396114835758058,-0.07902009534744175,0.3091848677845671,0.7061038606779385,0.09944013455624952,0.8638669719118721,0.7816821429652119,0.6766548453719958,-0.005142953583310201,0.49496008988464746,-0.12350234464360464,0.5861846430862032,0.014468287461857665,0.831760185403361,0.5077002594711258,-0.025761948855810637,0.45674205226004777,0.10659105431880454,0.616353224165568,0.11846548888748706,0.4950841385669189,0.11857632342157674
Occipital_Inf_L,0.11550435175605904,-0.5527200324714349,-0.7260490700370646,0.682519238120057,0.06521774589792115,-0.002275575599784243,-0.6678551342415872,-0.42693178065121373,0.2448344296915441,0.3496212990295385,-0.09688611535437035,-0.0808788908779354,0.29144677594682067,0.592933773656961,-0.42621183090350784,-0.5818436507582077,-0.7525833177266031,0.308442275226802,0.7337714255757007,-0.2257928262588642,0.33054489857705077,1.0,-0.0747293569110798,-0.10627226576617513,-0.630235379310046,-0.6948613939595124,-0.14898661426715112,0.6578891927276603,0.022996712951004222,-0.5283715848138014,-0.6748007786415776,0.4384766689993772,-0.007187267862867459,0.10434837220072955,-0.6562276330008203,0.09874268427073829,-0.5301141552340887,-0.16519578260354933,0.5710493292595608,0.5433894409197144,0.39942335480213476,0.2195221312039098,0.201892375795562,0.7137960630008326,-0.17021590839989006,0.7089538631823932,0.5259738027678315,-0.5900879179850118,-0.46069965676793206,-0.46186483164682507,0.6385029938862957,0.03962320254589816,0.4642510354719291,0.36193230109654106,0.38763858973223736,0.27862444606214865,0.18589979526161002,-0.18620378664351822,-0.5175464645203572,0.7375285434451542,-0.2808261190700104,0.2718121438627382,0.2038952733308746,-0.47230176066387936,0.724340381234299,-0.6556296625413969,0.17370342245141027,-0.5633999165004095,0.1075608023028209,-0.5039812918174641
Thal_MDl_L,0.6981112050644338,0.07100514163687044,0.0994641387115636,0.15454726360150822,0.4445733806599527,0.06418880628309362,0.29055825663937773,0.0691683507927387,0.5800434656975034,0.5419748826403843,0.5817172807447446,0.6863315683316364,0.5070137969392519,0.28220143696721456,-0.2170579091202216,0.4565866276322827,0.3201478146857059,-0.15990185879620628,0.07612219616586172,0.4598027506836857,0.6009933556911858,-0.0747293569110798,1.0,0.252127514398024,0.0409309608134387,0.38284636259870264,0.5800284825567495,0.3332205240789037,0.6934808399326117,0.36943375101241843,0.21996286150435043,0.5048955446011877,0.6016726726710692,-0.16139287345495754,0.19350678646968678,-0.09039990494727972,0.5380966576817197,0.3404471617447884,0.31803547395926635,-0.00960916311937043,0.3586875254243479,0.21978135814188934,0.2678090618729547,0.2163301427758644,0.5784763465664673,0.1835754996671294,0.2551677009835116,0.36947865119285683,0.5364430037240617,0.14379570375016643,-0.07979814428796306,0.8145008277391851,-0.08254360509190614,0.5629493788264265,0.5305912773347454,0.4335628608510221,0.073946723059316,0.3889174465691206,0.0708006700934995,0.07831998022155039,0.05742575779149744,0.6091954610988958,0.5034495128969864,0.18700599274730115,0.11917061671753856,0.35839224285759635,0.6077114962549781,0.25636734983509313,0.24307937466867996,0.40414522619246523
ACC_sub_R,0.42097455362653796,0.19272202708712122,0.1708495384127942,0.08173130364831509,0.23914764652445938,-0.2893199010475373,0.18328008172082969,0.15779143682240537,0.3025593477848839,0.3866750453849143,0.4050402459257443,0.3917128367873887,0.36466552401962604,0.03724729840154084,0.017684787217530824,0.32338108037985536,0.17964281001362947,-0.12619208906789334,0.07386628682546852,0.41779223984496544,0.3957599674766004,-0.10627226576617513,0.252127514398024,1.0,0.06502646113211878,0.14187018058967613,0.24369380037037114,0.09113123861519452,0.2931510519881703,0.17382745596479604,0.21612807389239017,0.29153292194043734,0.39072665070722845,-0.008718215588419398,0.21771770230990317,0.13861778207506292,0.3807726647007192,0.3652079792136494,0.16135183414829835,0.05629063713562744,-0.02923808348848796,0.24765038722966587,0.6369445034677818,0.17490222286998172,0.44407995243860093,0.10235515257081397,0.17720762710652269,0.34512179282368,0.23718223430150503,0.274520656884928,0.11244158708283769,0.39911112945795385,0.027241635380122954,0.3987669621867619,0.1974344259178351,0.2832214478969793,-0.3001401564034721,0.32081454151059074,0.15813057130395272,0.18785068250171297,0.16160161413971752,0.38559753104488564,0.2113954897729084,0.2214246764457882,0.10566795129725966,0.2951628356005013,0.27738355324000874,0.21542299137436421,0.2468950759330653,0.29906159164505614
Cerebellum_Crus1_L,-0.11248268444411776,0.6900426032037366,0.831397797527878,-0.7727222180149736,0.037720984690663366,0.24110186606509584,0.7188708945180856,0.5782173530932279,-0.26230219087315343,-0.3088649605636453,0.22835673607459847,0.2069938240968293,-0.1973181393008743,-0.593362218166596,0.6078810916998053,0.5874722398624278,0.7651956956506437,-0.21172607980528055,-0.7440471526302357,0.2905222155786334,-0.2884748590744327,-0.630235379310046,0.0409309608134387,0.06502646113211878,1.0,0.7047064404823462,0.1745713286998335,-0.6115282803123986,-0.06726003192884775,0.608952108422061,0.8057335140735425,-0.3781136294830084,-0.16075983029183286,0.10785896476470083,0.7575821691764565,-0.17001080143604277,0.5414925238765825,0.38020339492804067,-0.6461977331842227,-0.6763806833141669,-0.564748917279236,-0.3379870733454823,-0.22939553978452687,-0.6609216840158706,0.18761324844836821,-0.7186791820001202,-0.6113456744915103,0.6712635829580662,0.5489420611418085,0.7095866642957804,-0.7346734503869875,-0.02228591508766978,-0.4382070863336043,-0.2924237215821823,-0.3542901476877887,-0.27286576405817914,0.0463746764629524,0.26722026349237765,0.5683742594615386,-0.6755667387362458,0.533313680380765,-0.13565023280413752,-0.2998518963631641,0.6789576908928631,-0.7766115637594461,0.765500368280389,-0.23143574214946774,0.6265907703155408,-0.04544665228851527,0.5656238348793159
Cerebellum_10_R,0.18986015540213372,0.5585001179843369,0.6699344680520797,-0.6380946986329045,0.10106915027121897,0.06349570820974446,0.7430748751395655,0.45959648643528006,-0.026065432219942633,-0.1547137230720434,0.32665820249799504,0.39762108128152207,-0.14192674375696027,-0.5660367137523336,0.22175489389973965,0.8456816877733389,0.9452743685641043,-0.4164494263727448,-0.7804841562794524,0.3773434116547144,-0.014372007320822625,-0.6948613939595124,0.38284636259870264,0.14187018058967613,0.7047064404823462,1.0,0.43523927571850984,-0.5537292429614022,0.13648745431366463,0.764944112485169,0.780205063285751,-0.20896831258960655,0.15497361830512904,-0.15396576953485272,0.7061342984981124,-0.1768612234622392,0.86363236911726,0.28251394569510374,-0.460601944722154,-0.6604905194391341,-0.2204875909465174,-0.20286439445891993,-0.21569315579573342,-0.652648987635674,0.36033378148931344,-0.6609001306346379,-0.48894772188261704,0.7629161400335919,0.7068632301698289,0.5016233415718273,-0.7635084436420955,0.27438316170465843,-0.4905274870201624,-0.12526194336380586,-0.20287997567678012,-0.1401080933070614,-0.1364661773355812,0.350645616695184,0.5155823469153359,-0.7248888152537442,0.31667342217219474,-0.029582688264440327,0.0867989998269199,0.5081221260732037,-0.732076862360098,0.850343326729053,-0.0004478286704757662,0.6227101247424237,-0.013979428951109705,0.7751048039374668
SN_pc_R,0.5943064523684215,0.05366797649710414,0.2965028601130861,0.04602409127367914,0.4018963100300912,-0.007762108695731985,0.32497116595293507,-0.03205818860861299,0.46030334786495836,0.38510772515263486,0.28745517072236687,0.5264657137544784,0.386101779097494,0.10063618497142304,-0.11652146680134987,0.45535613323650154,0.3887046793128825,-0.2842445120860921,-0.050469670952074386,0.39172217235268536,0.39341369150626365,-0.14898661426715112,0.5800284825567495,0.24369380037037114,0.1745713286998335,0.43523927571850984,1.0,0.18442194085162855,0.6733161498737636,0.38397108936228586,0.3019586904230635,0.2830878611959852,0.3789140496093289,-0.23550603262602893,0.13501627391817622,-0.29648635909776,0.5926293653458505,0.3479320734992433,0.15435661732494696,-0.022509308285696642,0.3415005118174599,0.0333707768388612,0.06654394778818057,0.11454408373780815,0.5659198490277653,0.0027264599643059555,0.17561214647010565,0.3144171756366121,0.5765380702249544,-0.009665459114070027,-0.20553784879571238,0.5892324902061613,-0.05176518510910145,0.4500936023358625,0.244191953808002,0.43342974402353335,-0.08153487675180042,0.36357185559876737,0.08853987595418156,-0.031090403515994857,-0.042118877110446956,0.44409874153799805,0.3883174914514832,0.1816186275526366,0.018574517200103356,0.34143733864188563,0.44355481148250714,0.22057923020744216,0.10381812038908028,0.4346922185009873
ACC_pre_R,0.4674310712841401,-0.556968288044188,-0.5773915234181687,0.8291167124685782,0.30517538763919433,-0.04181121893503284,-0.5243131425459896,-0.4679193165664108,0.5421567372602698,0.7199485414340399,0.08626578372526357,0.2127668163534529,0.5385477092264227,0.7730505092425354,-0.48072221715027713,-0.39183088051034676,-0.5855632079742481,0.17730913547317337,0.8283444985673127,0.0016400250905154899,0.5623329061037687,0.6578891927276603,0.3332205240789037,0.09113123861519452,-0.6115282803123986,-0.5537292429614022,0.18442194085162855,1.0,0.4154380733443593,-0.41894492232729696,-0.5856345976457954,0.6335006463447614,0.3418181050655417,-0.08398625642310119,-0.6045589413585516,0.04264445561836817,-0.31235612349448383,0.007968519496143226,0.7598889405454166,0.6844790022775205,0.6164339863406771,0.46523232139782744,0.2917972483709501,0.88389440794386,0.16564547540031643,0.8476910088608774,0.7617993503900691,-0.433214080357846,-0.17104827539693587,-0.4961167513733592,0.678646723920057,0.372538283675383,0.5193376465784502,0.6575376311202165,0.627259647011989,0.6200166266446825,0.1500656625662976,0.026107723996944925,-0.44317528292796804,0.8177377912144098,-0.3930966081951536,0.5493645801413684,0.39527288240217345,-0.4226041988863643,0.8266210917948621,-0.5283196257261014,0.4848042557676243,-0.4484909418125122,0.20468667187227021,-0.3144355986192824
SN_pr_R,0.6256827588255321,-0.037468401114167715,0.06631910123882272,0.30405617830166337,0.4765741087517171,-0.07816222722296808,0.21817115272665763,-0.07525445480176433,0.6159370460172728,0.5498930740419867,0.33469017168352466,0.5680284404726513,0.5884773562182644,0.433619793355685,-0.2843659198570837,0.27156239791788556,0.0877332599425174,-0.1473524529623964,0.29440461530017853,0.46615813641572834,0.5217926932376861,0.022996712951004222,0.6934808399326117,0.2931510519881703,-0.06726003192884775,0.13648745431366463,0.6733161498737636,0.4154380733443593,1.0,0.18574099148934958,0.03844516142109907,0.5258763768333489,0.5025802186377116,-0.11383265241904865,-0.04028614822396533,-0.11652816010187335,0.3997196372673488,0.3414306947404785,0.44812497272656576,0.141825347997744,0.5432579459422386,0.21157812689461877,0.2842730499747358,0.37825119656047884,0.5541740404097013,0.24051204413285412,0.4180567163395379,0.1430043574477213,0.39902805592879204,-0.07863880588241062,0.024639945143398106,0.6062107121879441,0.09548932566867221,0.6281237009706488,0.5075991374699946,0.5656709989291724,-0.05484468405306109,0.40460072362592053,-0.05237275674539004,0.26338992478459616,-0.02932168347633853,0.631753451676399,0.3908309517539083,0.042790386091628385,0.2988979902989214,0.14209091783173503,0.6778217198919858,0.17214449831777853,0.3260434382886136,0.2604042020033674
Temporal_Inf_R,0.20709728507393782,0.45318990427892814,0.6449764346829506,-0.4934047000653898,0.08297589880887773,0.3608368113160464,0.6362837111919941,0.3572226160651015,0.1327412851183009,-0.1789246154801462,0.2923158240158283,0.35924096573453485,-0.11997570054068249,-0.4619816779797369,0.19290454573851182,0.7795527687033558,0.785662753959958,-0.0028474491814398733,-0.5281204684024156,0.38589250956045174,0.05238751431154574,-0.5283715848138014,0.36943375101241843,0.17382745596479604,0.608952108422061,0.764944112485169,0.38397108936228586,-0.41894492232729696,0.18574099148934958,1.0,0.6387264084350617,-0.06002264528272741,0.20475235699057492,-0.11549701495558345,0.5601849147657747,-0.07783851674656563,0.7583477919368317,0.26729922278579543,-0.18564104876236268,-0.5063271064260331,-0.172043972868233,-0.09811344786111799,-0.02981260530807109,-0.4798226562882284,0.2599159574472283,-0.5647738348101979,-0.38593123307621235,0.7159404019534104,0.608647616696562,0.40368821942884653,-0.5926712091883898,0.4018866334886665,-0.14676265232229693,-0.04513429220033253,-0.11769473277984387,-0.13278812065579595,0.1512902519589564,0.39071706392590727,0.48769422837528753,-0.5047501828399218,0.28229690543066593,0.09963625269900957,0.17799236014246914,0.46891068922280194,-0.4722655572296688,0.7689969753582143,0.18832175684721847,0.49069480282181765,0.1163122466215312,0.6517673104320133
