,VTA_L,Thal_VL_L,Temporal_Sup_R,Temporal_Inf_R,Thal_PuI_R,Thal_MGN_R,Parietal_Sup_R,SN_pr_R,Fusiform_R,Cingulate_Post_R,Putamen_R,Cerebellum_6_L,OFClat_R,Lingual_L,Temporal_Mid_L,OFCant_L,Frontal_Inf_Oper_R,Paracentral_Lobule_R,Pallidum_L,Insula_L,Vermis_9,Caudate_R,Thal_PuI_L,Vermis_8,Rolandic_Oper_L,Calcarine_R,Thal_IL_L,Fusiform_L,Angular_L,Cerebellum_9_R,Thal_PuA_L,Lingual_R,N_Acc_L,Thal_Re_L,SN_pr_L,Vermis_4_5,Thal_PuA_R,Angular_R,Red_N_R,Occipital_Sup_L,Frontal_Sup_2_L,OFCpost_R,Cerebellum_Crus2_L,Temporal_Mid_R,ACC_pre_R,OFCant_R,Temporal_Sup_L,N_Acc_R,Thal_MDm_R,ACC_sub_R,SN_pc_R,OFCmed_L,Cerebellum_Crus1_L,Precentral_R,ACC_sup_R,Cerebellum_3_R,Heschl_L,Thal_MDl_L,Temporal_Pole_Mid_R,VTA_R,Hippocampus_R,Thal_PuL_L,Hippocampus_L,Rectus_L,Supp_Motor_Area_R,Temporal_Inf_L,Vermis_3,Occipital_Inf_L,Postcentral_L,Frontal_Sup_Medial_L,Cingulate_Post_L,Frontal_Inf_Orb_2_R,Thal_LP_L,Thal_PuL_R,Vermis_6,Cerebellum_3_L,Thal_LGN_L,Putamen_L,Pallidum_R,Vermis_10,Cerebellum_8_R,Thal_PuM_R,Cerebellum_10_L,Temporal_Pole_Sup_R,Temporal_Pole_Mid_L,SupraMarginal_R,Frontal_Sup_2_R,Frontal_Inf_Orb_2_L,Heschl_R,Raphe_M
Putamen_R,-0.12060266579408907,0.6349995753025484,0.20497219893805188,0.017029068532389526,0.3622225281148195,0.5220865131703091,0.2347172787507894,0.6390942898774407,0.11489033584798186,0.2946930137407353,1.0,-0.1581357036413425,0.6278539762884026,0.16204355626814312,0.14055901314718677,0.4856258156893841,0.6724628746794101,0.7079494221928938,0.5706929245277992,0.4985383643740443,0.22045799905788974,0.6593306967036313,0.5482205218114418,0.4180174539629742,0.5342910453521398,0.10181563967340176,0.6379619795035253,0.27368934694946306,-0.07218552283950934,0.060849187360255345,0.4053346532261422,0.04955661218564866,0.14234912359592813,0.0241575853315622,0.581732695416305,-0.08092199225915914,0.4792155017598929,-0.13523223423196135,-0.18353351325328718,-0.21148412683601553,0.66714929353383,0.3550010898554562,0.20786064319084,0.0680725968820727,0.6706696579226827,0.5748491374702387,0.6478713909699743,0.4586556374176338,0.666578542228952,0.45378877309562604,0.47785166046327854,-0.03117357956808054,-0.326555985407065,0.7311990378317189,0.6295499319758638,0.5184989194008162,0.5555804453501348,0.6279395052337041,-0.13397127124957317,0.11757379424678129,0.63977797379398,0.05650286972423815,0.6478943466079116,0.40567725055695475,0.7583531188219856,0.36139134179919014,0.563265820826474,0.38395250557420907,0.7592922249107442,0.7289370175511534,0.5399118135710249,0.7712476757291564,0.4658707899733311,0.12404803943417278,-0.000982654240579717,0.5640009297694757,0.321672060893375,0.7867085266156846,0.5916782343993919,-0.23883590487506692,-0.16549781492973542,0.6648409917007128,-0.04271814963327501,0.164107915122914,0.005104621525579522,0.43467719610597094,0.6177377386026152,0.5887302771568045,0.4595634842749215,0.3580072066071563
Cerebellum_6_L,0.8255355154356201,0.0773183233119942,0.8328049232290056,0.7189882168966852,-0.07282433551756688,-0.018243231097832314,0.20060614961044973,0.04969307933298095,0.8058107559208179,0.49538245295442707,-0.1581357036413425,1.0,-0.39757360058193564,0.8680335168998229,0.7512224062275102,-0.5971104743967157,-0.09482988130380811,0.2098422678114662,-0.4361985373987017,0.44799439482378445,-0.7829326794627341,-0.5446615953915108,-0.15413293655499027,-0.6813035776277883,0.2920108624365075,0.810581321987498,-0.20066087717482473,0.567427960524871,0.7634875952434541,0.7174423445151851,0.12211534426671129,0.9084891212597632,0.3703058168070587,-0.11015979971529963,-0.546287474656001,0.9496934855833856,0.2374002847117351,0.8695876517689335,0.6581158388669816,0.6614882158358378,-0.5242444855362399,0.2855737959936787,-0.22438206655329163,0.8801121880149042,-0.5683304037661546,-0.6043662129197251,0.20956993545627306,0.06742519235890475,0.2337873289283339,0.22932543138882688,0.3166238708794298,0.09701072136804377,0.7864195598481853,0.025724901053891757,-0.11478139863014536,-0.7111023583883351,0.40888022312243966,0.286430058651879,0.5842588203189581,0.5329788988886666,-0.2878356374125013,0.7351794657041174,0.15843325333864602,-0.6763061254461641,-0.04809353494794435,-0.04834115998341308,-0.1170623217822117,-0.6792010640824175,0.20767502795940346,-0.4111760181495326,0.15068814175545558,-0.4098395319414302,0.4826109279205729,0.7387340955218105,0.046484627609826475,-0.6928199744040681,0.268844710237017,-0.3685922306971854,-0.2815320028449498,0.925052362737827,0.8443266173841099,-0.06054701083896823,0.8088526050405994,0.6995153529102142,-0.3713648757226177,0.6259978910975239,-0.6429887928996351,-0.6007416526378105,-0.6583055773824513,-0.3023604231164887
OFClat_R,-0.27183738495396875,0.1927262900332745,-0.09394550096329028,-0.17283270517288826,0.15697378417437674,0.3149944780860979,-0.05846671754120076,0.28859622040123006,-0.142917794449866,-0.09627545299005277,0.6278539762884026,-0.39757360058193564,1.0,-0.23308155936230146,-0.1808805987773924,0.7448004659021729,0.2331355769669129,0.22470518849507895,0.3545846890130727,0.09244541064679627,0.3988679805196187,0.4079545437592111,0.2482969387746736,0.5505640215044784,0.31236387995781245,-0.279776743316186,0.3760414497603415,-0.026102869336701442,-0.3937656184477674,-0.23605866986560248,0.2000866145207397,-0.28703302688549287,-0.047809351759253965,-0.0007941631073444458,0.33846416117017175,-0.36616323282264046,0.19124448232551308,-0.43419766863550263,-0.3486348400355185,-0.33932645315974125,0.4784162636753412,0.4113227518383724,0.25145866487227436,-0.21807874148192644,0.5335453449990307,0.8378095398152144,0.2799893149365782,0.24779954755234965,0.24336190381328987,0.33340942336478374,0.1710637384316453,0.011187040949757808,-0.4592388055922324,0.33266705401827856,0.42145738737146876,0.4683448418778421,0.07931326115442122,0.21820896751057742,-0.24603331577772924,-0.11273290548853224,0.4096707780784089,-0.28574116549514195,0.2741848192165179,0.5207912521594682,0.33148933228074023,0.1646808022534058,0.20853962249078417,0.4137496043867182,0.26216902216984084,0.5341835671770089,0.11721421905820727,0.7504459008494109,0.0170090374513509,-0.2143278805073258,-0.060900112672339114,0.5169374756148828,0.08980256713728474,0.548169797599692,0.29704554426706414,-0.4195655516386176,-0.3912611564058563,0.27554867102592584,-0.31195809138563885,0.1358381771296621,0.0028462059224987754,-0.011306188848369808,0.5450071442908635,0.5398532095783114,0.330737368585415,0.3053544714465576
Lingual_L,0.7121357014256531,0.2940664818019082,0.9358432487252241,0.6999805733464997,0.07659628117038325,0.24917988995934282,0.3576339499452816,0.3477552694125963,0.8278212485954813,0.522965965425621,0.16204355626814312,0.8680335168998229,-0.23308155936230146,1.0,0.8489572762519313,-0.4212809291428629,0.20723005490408913,0.5049029536058274,-0.22794061246258326,0.5106713833434319,-0.7094982166430889,-0.2631789377592764,0.138448324546456,-0.47797836896306567,0.36710203795494517,0.8822906246841962,0.09929668635770687,0.6923001793984835,0.7124850681279821,0.7414197645209989,0.21116809465152683,0.9420833787440711,0.3758028364044406,-0.00420940165548063,-0.2788939899800559,0.8502160954570549,0.4150870352709682,0.8059208384327757,0.39063110684965807,0.49417161382291336,-0.3107785180651585,0.27687111143366877,-0.24826868523660772,0.9210683920143522,-0.3148915767461168,-0.4330935546024124,0.5159071211110007,0.2047453783794918,0.46030569043711794,0.32308985562612924,0.532454710284074,-0.004358516705925423,0.5299725656341548,0.3223888133374835,0.12513712767894408,-0.4771602975340157,0.5534590026638686,0.5234174822512884,0.41256597159678815,0.6294840792293074,-0.005750597595549352,0.7527358885035913,0.397014427068829,-0.46848710582587616,0.27780877924101244,0.13426372156870606,0.13044912746415888,-0.5543795963293511,0.5239216211817218,-0.19148147019525605,0.3618021304471926,-0.16452862996619544,0.6143487399238745,0.7851972586261787,0.05815556583478278,-0.42554863737740867,0.4209832548631494,-0.045801130659453126,-0.0767359704781044,0.7869995544355208,0.664156022908231,0.17478976481553252,0.8325456359020525,0.6946456329418229,-0.4226300318944723,0.783890339951841,-0.412083213701313,-0.36962984161804474,-0.5288544498672285,-0.1611302220362567
Temporal_Mid_L,0.5631333059014152,0.4112082681635517,0.7811814195338249,0.5766016609231401,0.09173475769272289,0.13825708820281568,0.4717600434330814,0.21685306087370654,0.781232485792007,0.4950646932591876,0.14055901314718677,0.7512224062275102,-0.1808805987773924,0.8489572762519313,1.0,-0.19515039956116426,0.19075081583736309,0.4740653424803677,-0.1629537409068709,0.5749624905817888,-0.47838041268034937,-0.20461100706719218,0.2043051546606657,-0.4238027477164577,0.4952318517060415,0.7510956851206256,0.044084751315798976,0.8068791389532811,0.7004933105823129,0.6018319252700218,0.2729217431013515,0.8425722964716146,0.4218773360830595,0.10223639293458354,-0.20842029804036033,0.74305858542709,0.43049210329909293,0.7549441216778,0.28931449945982785,0.5726931378782167,-0.20592082842437276,0.28897217720862794,-0.3090536855944141,0.8349131105793526,-0.2806830956146252,-0.3283418293089396,0.6354653267694197,0.24806777020476142,0.3468019977943973,0.30475650268267834,0.2823123905672472,-0.015168214228925996,0.39030723922393096,0.35466152493933584,0.20053583749181153,-0.34027675683774583,0.5264448045624318,0.38350038067472064,0.33502299641578903,0.6483921097636706,0.11830025260006721,0.5339846560884396,0.44562627272115857,-0.3510460565749312,0.25831346319799225,0.37153927467039516,0.21349913997329056,-0.4806487558707362,0.4815758658474524,-0.10639445064895087,0.286208564203492,-0.12487806749521957,0.5852259315828121,0.705500252422104,0.31352850795678183,-0.3074221855935842,0.4362953735202659,0.11986146768383729,-0.035422756175394365,0.5966356909963517,0.4794741733097716,0.19644588126956428,0.6344620275714248,0.5711738021581623,-0.319292240280979,0.6430490429188799,-0.23947122504850915,-0.19472951089567314,-0.3665930553140821,-0.23449098860216278
OFCant_L,-0.5618772266737212,0.2777286776870518,-0.419847188430802,-0.4569736513707732,0.2381044066927935,0.2680786139632171,0.1107797686783245,0.11705289663523474,-0.34794393540253865,-0.1937120211703071,0.4856258156893841,-0.5971104743967157,0.7448004659021729,-0.4212809291428629,-0.19515039956116426,1.0,0.3392983598508964,0.2081315288678013,0.4925715953485503,-0.043375749050690096,0.7341895935609501,0.6001083639664267,0.3935267391453666,0.7026989071769412,0.22240878436738962,-0.4644587001667555,0.43044095013798805,0.04803620616298096,-0.5564990316278655,-0.46972959849129114,0.23308597698147573,-0.4512166193126723,-0.2029046870041434,0.07217827869391935,0.5461336800414666,-0.6082322016032038,0.19688927269179837,-0.6088884884838999,-0.6145103220516035,-0.4258104941482221,0.6554298027052735,0.04294512318718042,0.16383498059043283,-0.417361552433415,0.6870375197447777,0.8258424463053587,0.3140507429774143,0.16234770910518867,0.08093280542905415,0.16874910025850084,-0.09801833630173189,-0.08028310428385647,-0.711787403920884,0.33956729442862765,0.5251402385775623,0.7517071155545114,-0.07731696009931296,0.0019486821993467843,-0.5064558242585734,-0.0511175212135504,0.5846252982971709,-0.5242728975678572,0.3058734246625684,0.7705474079422518,0.3874026282755539,0.5310328004593107,0.3772258048885548,0.5954468678219779,0.2182460971191176,0.621425457927638,0.041725292940981,0.707474368862459,-0.11307314272583467,-0.3802435997992521,0.24196701831759715,0.7664975314957879,0.13216629162653312,0.7395214062214259,0.34203821292582653,-0.7299295535827997,-0.6891756191783952,0.33452289909314087,-0.5565900819971403,-0.334344509908452,0.1507891434172592,-0.2800317973877473,0.7613151271419032,0.8084589764818033,0.5304886338615269,0.3969553649576713
Frontal_Inf_Oper_R,-0.16621927473253487,0.5917536970432083,0.13597779850166952,-0.13278812065579595,0.2801209041462146,0.33275820916668786,0.33551183204762297,0.5656709989291724,-0.01641237057855843,0.3768840621335943,0.6724628746794101,-0.09482988130380811,0.2331355769669129,0.20723005490408913,0.19075081583736309,0.3392983598508964,1.0,0.7779505773267491,0.457887905274558,0.3561638328673455,0.2390706404749929,0.6522969730020699,0.6636951290706415,0.3970279327065446,0.2765367054869483,0.20649468177123217,0.46324119539715247,0.23858108146396947,0.06869047088870982,0.04104901290797408,0.31475843356535915,0.07739089353563425,0.03660725345497472,0.14338413636030742,0.6128190550913043,-0.09200338308187014,0.44742537151044526,-0.05462683517579553,-0.19930812876894533,-0.18275767171425256,0.5606803900575787,-0.005139269249080173,0.09581285470148582,0.11881727875415914,0.6200166266446825,0.28716784005261403,0.5563542537166533,0.39255026229375156,0.43854602817874977,0.2832214478969793,0.43342974402353335,-0.18565880181299946,-0.27286576405817914,0.6766548453719958,0.5136169274428659,0.4704683811234632,0.4429155281227961,0.4335628608510221,-0.20319339932116906,0.299950359763885,0.5259819432179564,0.06324025868303655,0.4958600593063395,0.3597454196235049,0.8520765741947358,0.47884152079010917,0.5074844265712543,0.27862444606214865,0.7520554855109436,0.6578616168117833,0.5458204827748778,0.5546126297383678,0.5155362567961518,0.2571817746067843,0.22386955538820652,0.5046646727781535,0.27796059438448784,0.7065912104691578,0.48900776419023656,-0.21873569388752367,-0.11199986137155239,0.6275225152712668,-0.0507674455209402,-0.007329679311029148,-0.21237541920535555,0.4751719932166635,0.5881403710842831,0.5725237093128006,0.39954087059765386,0.26333819821761595
Paracentral_Lobule_R,0.12301270524789655,0.6988208505168444,0.43540668028923213,0.1901990577612098,0.403110679110189,0.42914881536869026,0.5673858855005554,0.6334742513488415,0.36034657573225987,0.6318762268908086,0.7079494221928938,0.2098422678114662,0.22470518849507895,0.5049029536058274,0.4740653424803677,0.2081315288678013,0.7779505773267491,1.0,0.3651954718178634,0.6121622877661583,0.00404216729278009,0.4968506222202268,0.6403757787346774,0.1549064722860507,0.4695846762111033,0.49542190533528574,0.5181058221281332,0.5658891801812849,0.35433287005846775,0.3270620778638495,0.502256946414826,0.4118696867643053,0.2063405650937215,0.09123414135543102,0.46151152086320407,0.26783213305612186,0.5783293000097148,0.26732633193917654,-0.006746719722952823,0.16246402973928933,0.5292793619992658,0.21211492752828548,0.07297323338961076,0.4174874347027206,0.46539888671020974,0.19350619228878727,0.6812174714397253,0.47053150300521346,0.6811967802296675,0.43716914803479484,0.5460455953139324,-0.13153077364332744,-0.07356937159128396,0.8100427676478287,0.6334584816864173,0.3114619451513418,0.6556744897643754,0.6374941391446773,-0.007099932237270451,0.4364979931622533,0.6168807547553948,0.28507005981982353,0.7175405708676509,0.18411194809062015,0.9003497822534778,0.52265631029716,0.6213401020597132,0.12278802030842974,0.893644061445457,0.6471928749312756,0.6673050961826169,0.5199370554231972,0.7386157556968089,0.5148538534484118,0.2549237132778816,0.3396477012858136,0.4336854578414191,0.6398827133851908,0.40061450956013,0.04209255639465289,0.11113745263875777,0.7407062458765896,0.17446756564584293,0.28310949695548265,-0.18819376102389648,0.6985175567938512,0.44713172058451683,0.4370820331500679,0.259171815968103,0.19475821116193473
Pallidum_L,-0.4443262182956322,0.56509699052373,-0.2061323815681407,-0.30514591088881876,0.4651394894782377,0.3904587590379685,0.28167861257168364,0.3895629881635998,-0.1709218357019109,0.005106323716036531,0.5706929245277992,-0.4361985373987017,0.3545846890130727,-0.22794061246258326,-0.1629537409068709,0.4925715953485503,0.457887905274558,0.3651954718178634,1.0,0.10699443414704234,0.4816915394174105,0.7971272910724804,0.5111717465114269,0.5192162530227519,0.15363762797239866,-0.27871473316821954,0.4901560510879344,0.09150529439274865,-0.2721443223331723,-0.2464252757420824,0.2348796917721287,-0.26963992888679544,0.22905867491147422,-0.09688267008252316,0.6719832595080947,-0.36665510822996195,0.3455288779813575,-0.3514400496587734,-0.29627893770790603,-0.3127277868740707,0.6675935058519672,-0.06272713003879259,0.10836098629595087,-0.2518334993945672,0.7133864535010059,0.5073152672658429,0.30605970952664796,0.5381850073754206,0.3391918327126929,0.2183173199952792,0.09249790536755849,-0.1386131290963785,-0.42684624275935884,0.4464582023089811,0.5496412818203346,0.718372141347585,0.23196892020295817,0.24616666733107506,-0.38491035547860053,-0.10506283067979415,0.6773083192228027,-0.3112746602420775,0.47194961149663417,0.5471391948499851,0.5047027027726916,0.4063370035309622,0.5664389976091581,0.46752717885742046,0.3694958969823883,0.6034013504276156,0.2655654189792116,0.6074572062253712,0.16414627385420505,-0.1568126443390231,0.053551686139592033,0.6862307023921641,0.2523281214606208,0.652940764560257,0.8954158627143015,-0.5310149432439318,-0.44620591494015155,0.5498675427891038,-0.37085965504892293,-0.3119506190642256,0.2323960702396872,0.019139132354799276,0.631466783810553,0.6199081099964826,0.6554980275205179,0.4573156847899684
Insula_L,0.3368957050650859,0.7109502666220375,0.4591577689969058,0.2923158240158283,0.2644814056511346,0.17069922051288708,0.3799066706723955,0.33469017168352466,0.5055605461029393,0.6421226701206497,0.4985383643740443,0.44799439482378445,0.09244541064679627,0.5106713833434319,0.5749624905817888,-0.043375749050690096,0.3561638328673455,0.6121622877661583,0.10699443414704234,1.0,-0.1415923406959783,0.11722909227856024,0.2693058145098559,-0.21885266636471074,0.7618335732936896,0.47667552048493483,0.11308326442687477,0.6286229711250744,0.5529513913701842,0.5361481817978327,0.49546757397987196,0.4986300339354421,0.4744049278567832,0.014455504865963092,0.19851408615069804,0.5303576222123725,0.5083036095787536,0.4894081263240684,0.4360596590206076,0.52601826660432,0.30400333048358763,0.532294623310161,-0.04629222347602003,0.4856603918825338,0.08626578372526357,-0.060681891712705695,0.589907113847516,0.37398933158940784,0.5672100404136492,0.4050402459257443,0.28745517072236687,0.03866647857223668,0.22835673607459847,0.6438268702760335,0.4270516936095519,-0.044697323170038945,0.7440106108597252,0.5817172807447446,0.25504450908695286,0.3784393147950547,0.35249024324660344,0.3903264296582813,0.636624963948937,-0.2827278207840019,0.4944277574528603,0.3249170775000365,0.4737074267725316,-0.09688611535437035,0.6447535679776083,0.4393181254783511,0.438830021216799,0.2706886135358248,0.7285246796845308,0.5394660401529503,0.31744417711945544,-0.08106453734920269,0.2981079213040981,0.37565319771268674,0.19637574745897912,0.30414249253961917,0.3761297805556026,0.5365100850148182,0.27770470492623206,0.46103056067600734,-0.2287712664756,0.5861163530007554,0.11960004009740159,0.19679283021386626,0.0641833288872331,-0.2090516823710517
Vermis_9,-0.8006766005274104,0.20786395202043217,-0.7607849626375149,-0.7458042306001662,0.2029638768862631,0.028306560048113126,0.11253344632638188,-0.129406374874293,-0.6295034500498783,-0.21569122723628997,0.22045799905788974,-0.7829326794627341,0.3988679805196187,-0.7094982166430889,-0.47838041268034937,0.7341895935609501,0.2390706404749929,0.00404216729278009,0.4816915394174105,-0.1415923406959783,1.0,0.6170042090811574,0.321352577487168,0.6965909784302722,-0.04953601691520571,-0.648104820435626,0.20750155815901125,-0.24260811605564342,-0.5540803352682904,-0.7075498101775608,0.1568305072562259,-0.7249723473818949,-0.2685488173906097,0.06439842292331084,0.6134918187692033,-0.7708592141743091,-0.022849142846896993,-0.6835894064399204,-0.4855834850389697,-0.3755379907292371,0.6827802546852763,-0.2257640700964776,0.21636466630507192,-0.6903625215512839,0.5920288290253231,0.5948040671661206,0.008069376261036274,0.05722938493141179,-0.17706780878617775,-0.06917972224106765,-0.4115492337090754,-0.126025791584333,-0.7322054178635662,0.16790833387978119,0.3634671012814339,0.8031641829419225,-0.19735007163953724,-0.2819602480103913,-0.5090144149278002,-0.30210520415478315,0.5056423883426922,-0.712956088320772,0.11979114936981501,0.6715557801853124,0.24358773972372744,0.3795301845655707,0.32312273281795806,0.6887385263276233,-0.03814803469768267,0.5894234203777003,-0.04254671155841803,0.47402946369826904,-0.2506756792512901,-0.565711052549412,0.34815627794077064,0.7674185115324655,-0.022420393095779905,0.5672613993221218,0.284793560833658,-0.9188293270104125,-0.7569289025751935,0.3099523634187272,-0.8945338222977607,-0.6657873326442704,0.32630795286448383,-0.5251918182667427,0.7796569802746806,0.7571142349068996,0.7021437082773194,0.32059341895986143
Caudate_R,-0.5648343319478228,0.6055462049706823,-0.2698466341569666,-0.42748387584658337,0.5118053264122138,0.3902401461616894,0.37692385597129957,0.49219358925308904,-0.25011500533744746,0.0709370817729686,0.6593306967036313,-0.5446615953915108,0.4079545437592111,-0.2631789377592764,-0.20461100706719218,0.6001083639664267,0.6522969730020699,0.4968506222202268,0.7971272910724804,0.11722909227856024,0.6170042090811574,1.0,0.7055963514874634,0.697198190131014,0.1147743268832613,-0.3108836841735216,0.6190566760400366,0.07931710637417941,-0.3126311082364121,-0.3355891450795842,0.35816461118936194,-0.33052707674877196,0.019581199786187414,0.010996766898248467,0.8011964586928977,-0.4631082657348449,0.4413423767343377,-0.43258607187850207,-0.4221987440974037,-0.4089506845004819,0.8416613996044449,-0.18398505694968326,0.20670294076134157,-0.3060428749018755,0.8558065845659633,0.5844981442171712,0.37476352012829983,0.39619175855925376,0.33657430619724077,0.19024025409183548,0.15209183890380046,-0.22491370407115177,-0.5946907279804307,0.5709180318826897,0.6901284485855412,0.8739001160821414,0.2650965187063842,0.28523268528961726,-0.49328056636910883,-0.1077869315026633,0.8094301144386669,-0.36897690775025666,0.5475424399521843,0.6794998339406485,0.6897395011027798,0.5262245873344542,0.6628812768874492,0.6120551501441143,0.46941483588599026,0.7913992060082361,0.35224013587739084,0.7091978757804558,0.22955334861625779,-0.17029858371288348,0.13146449585807318,0.8515200927641297,0.3442017485598923,0.7801613405009293,0.6566849837807374,-0.6740841414721068,-0.5684843081085256,0.7003508628740786,-0.49874267877530065,-0.3707327063921251,0.17377985017404796,0.03816241461338515,0.840520890144499,0.7690559509898893,0.7771217254688894,0.5201280032642064
Thal_PuI_L,-0.30226766813359646,0.637748975727055,0.11052826227050627,-0.14328508052813374,0.6119900816758888,0.34515502729717584,0.6417167759568185,0.5741194251539589,0.09053268571889383,0.3192268028793928,0.5482205218114418,-0.15413293655499027,0.2482969387746736,0.138448324546456,0.2043051546606657,0.3935267391453666,0.6636951290706415,0.6403757787346774,0.5111717465114269,0.2693058145098559,0.321352577487168,0.7055963514874634,1.0,0.40340406394684336,0.16304422247956327,0.10659131098898778,0.543349402949576,0.39345737299225403,0.10756983121412719,-0.07620882957569758,0.3121739508823513,0.08739327371263163,0.07154301896973245,0.18010948816948136,0.5842598026330662,-0.08021820273899176,0.5941981457605843,0.008950155219996921,-0.32330717657739344,-0.03920595413733422,0.5665119373685606,-0.10834554365787613,0.0028316411501159125,0.12828287206455158,0.5863591098031105,0.2982274702327425,0.4789222071276595,0.335027971884769,0.3917931308702407,0.20567627508154004,0.3119085979861112,-0.22678731394384682,-0.36093438551740287,0.6095011332851041,0.6925702560747944,0.5980304443713036,0.4018360418081642,0.3624087219977551,-0.23455584886274272,0.21980235534069467,0.7778722183537711,-0.15450424460041207,0.6481924938660267,0.4634085848174192,0.6977411318622825,0.6052468735012791,0.7048302399806837,0.330373707614245,0.5574890243697578,0.6027323191684437,0.4517876402193076,0.510791974975462,0.46784871487200264,0.2663913766121632,0.3153614252301123,0.5705903067243904,0.5902106383219539,0.6625745422186758,0.45516442147942837,-0.32585775340659195,-0.3460260519359202,0.6997785151552391,-0.188223952057466,0.007525804985138091,-0.04388154153561926,0.31658700948559526,0.5660588368723803,0.5622475121226074,0.47184346371709784,0.3102562897388752
Vermis_8,-0.630397534757659,0.19772639592242208,-0.46912573556654796,-0.5063271064260331,0.24446537379429703,0.28541492576455985,0.035058161864346335,0.141825347997744,-0.4824144620081528,-0.2954605472484113,0.4180174539629742,-0.6813035776277883,0.5505640215044784,-0.47797836896306567,-0.4238027477164577,0.7026989071769412,0.3970279327065446,0.1549064722860507,0.5192162530227519,-0.21885266636471074,0.6965909784302722,0.697198190131014,0.40340406394684336,1.0,-0.07950997872428019,-0.5308235237210909,0.4093802089169633,-0.23978799303373383,-0.5823648931476554,-0.5049308098217347,0.10991897575616016,-0.5531586674188905,-0.2668980891291737,0.01934653010555468,0.5834363811665393,-0.6765507543407571,0.16873711871787236,-0.6662071921411367,-0.5398509472756511,-0.6133563518004904,0.6237022969612993,-0.18099452899670299,0.3073706504886109,-0.5173498544703943,0.6844790022775205,0.6437328618148682,0.1728527309310449,0.1524164964064044,0.021707297729610792,0.05629063713562744,-0.022509308285696642,-0.12811966503776182,-0.6763806833141669,0.2547327825548395,0.4198221814331029,0.76189253316373,-0.11299862927552672,-0.00960916311937043,-0.45124128292900617,-0.28127832550278364,0.5087007252343492,-0.48241803812799744,0.2101753235431282,0.7558411415084954,0.3669563465381266,0.2886326301752287,0.2679942881774095,0.5433894409197144,0.15586980679314527,0.570360720214563,0.0116200295775368,0.5533256412763562,-0.16107010984616257,-0.46020098457291914,0.023973505406144978,0.7835931688309823,0.10632590741033439,0.5612015827329933,0.3758170833115438,-0.741393232938041,-0.62939382961502,0.3660713229121588,-0.5853465480728316,-0.42655924041874327,0.18242419987548286,-0.28664205969485507,0.7062303352880017,0.6593542466116279,0.554772068934106,0.4738986124314049
Rolandic_Oper_L,0.2247211562592574,0.5712356897250054,0.3262533059153774,0.21483951225014133,0.21996512227616866,0.15127711338489724,0.18263751679868426,0.31352651021551187,0.3922243004838474,0.44718738786860823,0.5342910453521398,0.2920108624365075,0.31236387995781245,0.36710203795494517,0.4952318517060415,0.22240878436738962,0.2765367054869483,0.4695846762111033,0.15363762797239866,0.7618335732936896,-0.04953601691520571,0.1147743268832613,0.16304422247956327,-0.07950997872428019,1.0,0.29704154219263157,0.15077004257875243,0.543725743466825,0.2819049943711603,0.34180408964880005,0.4165629550134912,0.3331117761856603,0.45085570619198045,-0.07241750036375662,0.2228428383544422,0.3421895790758529,0.38855552088996764,0.2600224581905471,0.2349537968618635,0.3144018888713096,0.31839893618615,0.5645163761429598,-0.052037842216123495,0.3191099185575884,0.14394828320538683,0.1857121823036768,0.6482634002588417,0.35336925470269703,0.47972237583744026,0.4358453522152668,0.23216065166717445,0.07823972150255196,0.09498068320419069,0.546343367544774,0.3126793180136848,0.0542638480432912,0.56840997623264,0.5053857920336066,0.18798932170120905,0.2532825504951707,0.30177190676941995,0.2733823697608831,0.5300170842178922,-0.15054820627567672,0.4040823137824782,0.3536481116403183,0.4106698755409997,-0.11385955532802254,0.5800098649806553,0.4111383587616568,0.4017119740134129,0.4105475676346825,0.4914017206981298,0.3095743136613374,0.2234074778817209,0.030080354611575672,0.21478312034926259,0.4448487380774508,0.21317516378445456,0.1608827013730835,0.22866917169323142,0.364942970716234,0.23147361347008166,0.3468122493067872,-0.1843800439704681,0.4493787517695084,0.20554430954374983,0.2973638971818183,0.11362648169583495,-0.0693108087605537
