,Paracentral_Lobule_R,Red_N_L,Thal_MGN_L,Pallidum_R,ParaHippocampal_L,Temporal_Inf_L,Precentral_R,Angular_L,Cerebellum_8_L,Putamen_R,Cerebellum_9_R,Occipital_Mid_L,Hippocampus_L,Fusiform_R,N_Acc_R,Temporal_Pole_Mid_L,Thal_PuL_L,Thal_PuA_L,Vermis_4_5,Cingulate_Mid_L,Frontal_Inf_Orb_2_R,Thal_PuM_L,Occipital_Sup_R,ACC_sup_R,Cerebellum_6_L,ACC_pre_R,Cerebellum_3_L,Thal_AV_L,Amygdala_L,Parietal_Sup_R,Thal_MGN_R,Temporal_Mid_R,Thal_VL_R,Thal_MDm_L,Precuneus_R,Temporal_Sup_R,Cerebellum_10_R,Heschl_L,VTA_R,Precentral_L,Thal_MDm_R,Cerebellum_7b_L,Cerebellum_Crus2_L,Postcentral_L,OFCpost_L,Cerebellum_3_R,Thal_VPL_R,ACC_sup_L,Cerebellum_8_R,Insula_L,Thal_IL_L,Thal_LGN_R,Hippocampus_R,Precuneus_L,Rolandic_Oper_L,Thal_MDl_R,ACC_sub_R,Angular_R,ACC_sub_L,Olfactory_R,Frontal_Sup_2_L,N_Acc_L,Thal_LP_R,Thal_VA_L,Cingulate_Post_L,Caudate_R,Cerebellum_7b_R,Cerebellum_4_5_R,Cerebellum_6_R,Cingulate_Mid_R,Frontal_Med_Orb_L,OFCmed_R,Lingual_L,Thal_AV_R,Cuneus_L,Parietal_Sup_L,Pallidum_L,Cerebellum_10_L,SN_pc_R,Raphe_D
Cerebellum_9_R,0.3270620778638495,0.06449088768249982,0.10134388205004471,-0.09845133340864762,-0.1655680949282548,-0.01332279558542591,0.28009449902948347,0.5302228843626489,0.3762621200196762,0.060849187360255345,1.0,0.25712837273593525,0.2660831365836911,0.6011664341079704,0.0751560943133362,-0.3707579427937868,0.6838810817700798,0.2001325614976893,0.68667893094705,0.1575846819405573,-0.18210592917898855,0.39474420624161627,0.2872307979137688,0.0025311464108623708,0.7174423445151851,-0.23220077510387516,-0.5126825328645535,-0.2985337555759177,-0.4103131696385065,0.078770849020054,0.15103184874311404,0.626970349095732,0.47179312349484287,0.47681737599508156,0.36425857700392955,0.6959689129261064,0.806522514381725,0.4409831493006957,0.4674703912253259,0.3118590414585367,0.42556550377268115,0.38367922763194806,-0.3208293196621841,0.3985728967567105,-0.19468309860583727,-0.5387359736118399,0.10446762075216802,-0.011901422992601395,0.5940331773532038,0.5361481817978327,-0.022662387093736205,0.04532283378775719,-0.1317488336834948,0.24245752297980827,0.34180408964880005,0.6419852571168132,0.1225039246851488,0.6251727379982698,-0.09339027078489769,-0.338145277453311,-0.2699111969147051,0.2982028925619072,0.3702167845291795,-0.3463577329408487,0.24965791671745852,-0.3355891450795842,-0.1479225436950627,0.6371542836865468,0.7071250735558144,0.19083766997080515,0.44271302507184684,-0.016763576837370026,0.7414197645209989,-0.02449344258402206,0.536117251206162,0.19528198043774264,-0.2464252757420824,0.7796383542730837,0.4228691806383108,-0.032126829921733095
Occipital_Mid_L,0.11242246659099014,0.5500333478160773,-0.19766618308513567,-0.16213765460813237,-0.2828478362581152,-0.0815348771713196,0.014468287461857665,0.800297814805536,0.520637354670193,-0.1586421777335542,0.25712837273593525,1.0,0.15449335605570477,0.4366823268025752,0.12892465837021644,-0.04304493843001204,0.26836962788012525,0.15218676073717788,0.6235566114524463,0.21330834291730247,-0.2385650427616323,0.06800149423969232,0.8507136828097096,0.04262567622539727,0.5077545676614247,-0.3930966081951536,-0.4618453450176487,-0.7285977857501802,-0.4474931847362507,0.4407754505564661,-0.3229111903940162,0.42200183056238355,0.2833025434261944,0.3277711470291732,0.41501407913352356,0.34253893071426106,0.31667342217219474,0.4509176026419621,0.18931443260262734,-0.11921812469108889,0.10809405898435477,0.3126901810430704,-0.05335744520853036,-0.048960520937194656,-0.2154822857107006,-0.3515645885414789,0.02074379541322305,0.11706317289939029,0.4638116350807702,0.46142434925650355,-0.27370214691917366,-0.06460078210499973,-0.053087218266316065,0.54453674804471,0.20461680239539837,0.3292218125405436,0.16160161413971752,0.7247482433304435,0.12095437914389713,-0.3822072120780855,-0.17534124995205794,0.3928047038596712,0.3996225881266513,-0.5108140101360018,0.08847342217043087,-0.2883751561321376,-0.08027946190073736,0.598106850528319,0.506511598209337,0.2051849469663613,0.19078886148364005,-0.015825791729909743,0.3321836698098061,-0.5189787163924263,0.6455073938839083,0.6143949410687592,-0.2285554374471206,0.18748429623655424,-0.042118877110446956,-0.43472815833373873
Hippocampus_L,0.7175405708676509,0.058340120805307906,0.5505853595096383,0.37992252889901157,0.7312742318972086,0.6003271482006922,0.803946638406948,0.23490432885162338,-0.01668484822701288,0.6478943466079116,0.2660831365836911,0.15449335605570477,1.0,0.4855652140803469,0.4532854349581814,0.003873701487401573,0.15010946806044193,0.6691023774454692,0.2651645063540725,0.7949833586714786,0.5320664332184413,0.7178448311234462,0.036280672533608914,0.8117766100871936,0.15843325333864602,0.4949619376597864,0.4561677810405119,0.2607181570486044,0.35721305798696174,0.671623419345193,0.5169347119633405,0.3555684510702795,0.6816582733329792,0.6984086769442721,0.5279767652781635,0.3866990796307613,0.048597150669416715,0.7015717464389848,0.37266879205666287,0.6828834583007228,0.7064518798472674,-0.16011139575963784,-0.05068882753578307,0.7511226234190008,0.26023586791712294,0.4794754219003155,0.82695075050014,0.7650561167179866,-0.05473601851225177,0.636624963948937,0.6430595379306604,0.7693288928475622,0.8430827477027242,0.6258901461300854,0.5300170842178922,0.2757920423557945,0.35954261074800614,0.23855495210645833,0.4612491604522644,0.38676701616765863,0.6092271687997068,0.32286152129326834,0.32563863310427715,0.37270390954079907,0.43454398807708516,0.5475424399521843,0.1482349384649404,0.3887551022431206,0.015310762199321865,0.7840507949737657,0.09108778209476275,0.058171817478828075,0.397014427068829,0.28630896594397875,0.11914480910431648,0.6303872833889399,0.47194961149663417,0.09761189895976145,0.38585177006779653,0.40648060279803144
Fusiform_R,0.36034657573225987,0.015623120247091591,0.30817464447194154,-0.09605513446001997,0.10511370706023396,0.19851077149766605,0.27132423739499795,0.6383472586010918,0.4112140619424275,0.11489033584798186,0.6011664341079704,0.4366823268025752,0.4855652140803469,1.0,0.24726638513686347,-0.10870064799182126,0.5623984846267122,0.2707137654031993,0.8738102095001211,0.2712817536517722,-0.11366306271836707,0.32469818606267753,0.4572598827374494,0.20667922490420793,0.8058107559208179,-0.31092034511672106,-0.353658419124376,-0.4099168668110953,-0.43663091622651923,0.42349999455959636,0.23103594930943505,0.8924112103960943,0.5446778198676813,0.4756552029417749,0.5702000031208149,0.853791493901664,0.7452694186071039,0.5328290607574578,0.4829424249657057,0.26085842317495944,0.4886283337112629,0.4840026481044413,-0.16838073104178491,0.3779721887630198,-0.16672825674083297,-0.3706490751810122,0.34483075305538025,0.10822077316618972,0.5853134058566422,0.5055605461029393,0.15495218983795817,0.3563220379794508,0.12118409083246998,0.5234357342753979,0.3922243004838474,0.6085892342356449,0.33120617449763917,0.7654835978098524,0.1479996497623655,-0.20530900928883639,-0.22629761435369916,0.44926542702378097,0.32523443131027313,-0.30036776928471237,0.18623257274503585,-0.25011500533744746,-0.3008651149756881,0.8978893671584843,0.7680457016684833,0.31058334184379743,0.5302515944613329,-0.009694574887894774,0.8278212485954813,0.10274879936699778,0.6815295715210803,0.5199071262984163,-0.1709218357019109,0.7174491603550094,0.3887658025679683,-0.12233895726273795
N_Acc_R,0.47053150300521346,0.15349370852958427,0.2983194326021421,0.5833449715433799,0.3369901908472427,0.32189284454532197,0.48391862807161906,0.1782562076435498,0.10697729790915986,0.4586556374176338,0.0751560943133362,0.12892465837021644,0.4532854349581814,0.24726638513686347,1.0,-0.037809090787900256,0.12557360346823657,0.25701745538476256,0.14511741950352033,0.4855311327030759,0.35337737203347047,0.3808441608088809,0.07514023875288295,0.3885777775603013,0.06742519235890475,0.21657445123282104,0.24509008624269646,0.13595787517018187,0.3267281814494535,0.3748085244929618,0.28028860476380646,0.21813587369808382,0.460910157837271,0.3528658896516743,0.3654410408534669,0.2597274948589423,0.017554052829986757,0.4084496915071438,0.1700881789027069,0.4667147897562796,0.48345584585773604,0.0284160969696062,0.014131288496500445,0.46553531225569844,0.11528520211618214,0.23263050416961875,0.48284847553484816,0.40670698254638143,0.07901986300410242,0.37398933158940784,0.2756088624082787,0.3361949121959335,0.40515067090697315,0.41067241892397155,0.35336925470269703,0.25492240113780645,0.5549783240494678,0.14704105583116844,0.4825812836139911,0.3094939374635299,0.3410910167463813,0.5974955597879087,0.260725649233339,0.3162613189660599,0.3144701772555996,0.39619175855925376,0.0735194083912908,0.1902649571437834,0.017880204950848248,0.4871838968279206,-0.09234115537835066,-0.13723941807947518,0.2047453783794918,0.1377583366092979,0.11485966048498109,0.40130982513627167,0.5381850073754206,0.016893292595953107,0.22221183689886143,0.19406440122420038
Temporal_Pole_Mid_L,-0.18819376102389648,-0.011887344150339032,-0.03952158614168364,0.08393858661603566,0.2358282843801735,0.032480727132640594,-0.051257699360874744,-0.33530186495424413,-0.1185741040263504,0.005104621525579522,-0.3707579427937868,-0.04304493843001204,0.003873701487401573,-0.10870064799182126,-0.037809090787900256,1.0,-0.34586522598969455,-0.012214598164260456,-0.2861425531341659,-0.03211730714279519,0.06960563017391552,-0.15107491219595998,-0.1952652732624137,0.052580205872122,-0.3713648757226177,0.17730913547317337,0.33094098619050016,0.07008423100777494,0.19047651424666792,0.022641616610759797,0.09303596156595366,-0.363515090559183,-0.19297202914803446,-0.14908127102051263,-0.24745884825570605,-0.37257138109864446,-0.4164494263727448,-0.1633762823449165,-0.38912788119295727,-0.2071933900118475,0.007663166470359622,0.0527832560352921,0.2160411176549734,-0.18754760027355508,0.2361740130080802,0.34447964545701426,-0.004683225380241638,0.10939510149496227,-0.2978434713543542,-0.2287712664756,0.20178976645544353,0.1671864527786247,0.21356606189920774,-0.14354110298681602,-0.1843800439704681,-0.3763582298310944,-0.12619208906789334,-0.31212064129986217,0.053208105539653744,0.25754236140179215,0.26196358807266357,-0.16672899820174147,-0.09407170826501274,0.1482933750872866,-0.1802716504408384,0.17377985017404796,-0.23407530910916727,-0.23447276095685046,-0.32999609293624393,-0.0629756396051095,-0.17837331491983424,0.19871173797786063,-0.4226300318944723,0.04659114242778163,-0.29552669352503574,-0.07025603814108704,0.2323960702396872,-0.3610310037942452,-0.2842445120860921,-0.01856391387151196
Thal_PuL_L,0.28507005981982353,0.07935549000735506,0.1512744571290654,-0.13520886559964193,-0.2792472765334073,-0.13794956074181164,0.19357055147928762,0.5273757595816785,0.48739225840809824,0.05650286972423815,0.6838810817700798,0.26836962788012525,0.15010946806044193,0.5623984846267122,0.12557360346823657,-0.34586522598969455,1.0,0.1194580675015153,0.7147990292180754,0.12089914760003125,-0.22171143532164106,0.3408549615967374,0.3012516165131878,-0.12230519639606621,0.7351794657041174,-0.3319958825125987,-0.5136641318505496,-0.3026615787495474,-0.5105383668645079,0.043477871964633985,0.16166857986957256,0.6338945596391192,0.48151827940662195,0.34610763287105983,0.4172982631199405,0.7417718056048723,0.7816226632600004,0.4280831032589005,0.439359931611756,0.3047432981597178,0.4012231777854075,0.3685990684446329,-0.1889796046608064,0.38173535265514263,-0.33151089457676625,-0.5832117459249939,0.1358531168533507,-0.13991772149180248,0.7002992864980295,0.3903264296582813,-0.05203085769661242,-0.03161251764089193,-0.25235133677632593,0.24037272017146927,0.2733823697608831,0.5778218828851781,0.2471958107160206,0.6375252049043498,-0.16747586806555628,-0.420860317797494,-0.3444174373729919,0.2796842729410908,0.3759323815821194,-0.34060923513607483,0.3001935984513326,-0.36897690775025666,-0.26124545786561587,0.6600347822738387,0.7373305951316697,0.1647124733151891,0.4016661053995911,-0.19181016085972144,0.7527358885035913,0.12188441833370563,0.6077388722864205,0.18343885522123432,-0.3112746602420775,0.7755743672638031,0.4507934692441946,-0.19144203448126385
Thal_PuA_L,0.502256946414826,0.17492256045214497,0.3073697070336356,0.08337417702560662,0.40581580862835326,0.4470992169409489,0.568632558511855,0.13531327249622224,0.013227884656576684,0.4053346532261422,0.2001325614976893,0.15218676073717788,0.6691023774454692,0.2707137654031993,0.25701745538476256,-0.012214598164260456,0.1194580675015153,1.0,0.1463739361780998,0.6304487545717916,0.32148610127864613,0.557007244249334,0.06777215852431577,0.4911918618663376,0.12211534426671129,0.3649058081923688,0.3322930004090294,0.16148634900272107,0.18205742191110513,0.41984166373833226,0.39201208168145063,0.15740685724838616,0.4901394670355611,0.45624303334455985,0.4497893134896393,0.1858409170125578,-0.024420302447591646,0.4480669138887205,0.26436844462083553,0.5449490614947433,0.4524591102570067,-0.0631002972817503,-0.014927025905030474,0.537399600439382,0.36387095288943,0.3021344606849521,0.6102695948121778,0.5176547558242163,-0.017090862632583772,0.49546757397987196,0.42244055507911077,0.5454555845506203,0.5462198383516489,0.46012368027770234,0.4165629550134912,0.1214689383947435,0.24777227103396424,0.14286382482409202,0.35914951787702065,0.17800674775450068,0.4879188414764689,0.16493337757485252,0.21295126871415154,0.15787293617016707,0.4047677162510976,0.35816461118936194,0.1537544619153779,0.24165542029112413,-0.015394709716455224,0.608676462245597,-0.04178944432929367,0.16599541604821613,0.21116809465152683,0.24313426350628967,0.0121999810416967,0.3834972860244261,0.2348796917721287,-0.017409207777405143,0.161786382338175,0.11416549854897455
Vermis_4_5,0.26783213305612186,0.24532337859854875,0.09885950789953299,-0.2191066121062673,-0.2640326485699224,-0.02750281453326581,0.10659105431880454,0.8275227471148215,0.66208897120808,-0.08092199225915914,0.68667893094705,0.6235566114524463,0.2651645063540725,0.8738102095001211,0.14511741950352033,-0.2861425531341659,0.7147990292180754,0.1463739361780998,1.0,0.15308529475105126,-0.33850212820940656,0.24736585590890492,0.6937081265889904,-0.0333999631365116,0.9496934855833856,-0.5283196257261014,-0.6565451114669941,-0.6421440535414394,-0.6745098097940885,0.29341199999787804,-0.01513130510152525,0.8893479561321684,0.5232289740801896,0.4330394197589906,0.5559860285830909,0.8438433640920484,0.850343326729053,0.5278470705407879,0.4481316444476552,0.14430993766974615,0.33114922821627857,0.5566435880084339,-0.17063543130149325,0.24885046457123852,-0.37048447923707245,-0.6379803176669849,0.15739008084698303,-0.05586363636843823,0.8292568443800847,0.5303576222123725,-0.14562775644118459,0.052400965166052055,-0.1730186654521262,0.486576949634457,0.3421895790758529,0.6860589838103295,0.2951628356005013,0.9041700501471525,-0.022674995020737748,-0.481039450632098,-0.4241655472884328,0.46998753574305374,0.397898881030482,-0.5185899381352469,0.19099523052418757,-0.4631082657348449,-0.3020893895073076,0.962933439914015,0.9393070068463227,0.1938165966086227,0.563273052783184,-0.12827145084800892,0.8502160954570549,-0.14190937615312604,0.8623710944925748,0.4669202361310391,-0.36665510822996195,0.777132341360236,0.34143733864188563,-0.38516863513330113
Cingulate_Mid_L,0.8657947841232367,0.1615773664081437,0.4257592029397188,0.3923030767558689,0.5562054575827928,0.517968984733759,0.8297103695080761,0.25174810041964124,0.06042481441592113,0.6992562872734277,0.1575846819405573,0.21330834291730247,0.7949833586714786,0.2712817536517722,0.4855311327030759,-0.03211730714279519,0.12089914760003125,0.6304487545717916,0.15308529475105126,1.0,0.6342823816796219,0.7704908812673184,0.09575742323047741,0.7598701314036375,0.04846305302895873,0.5825815376134904,0.4784342314771616,0.30129134709218724,0.37620845164530553,0.6558536513760825,0.4081926053038465,0.22997107410730047,0.6404757515069749,0.6960704550150218,0.6349402624703535,0.24327217634296114,-0.09204091134788128,0.6622617918412221,0.2900928014691685,0.7660720828898813,0.6814050601523073,-0.1978453926175187,0.1419170246738941,0.800982024178354,0.266696211108543,0.49411744547542613,0.7488274131981224,0.7891195503311462,-0.03266401594402479,0.6445451174081994,0.5521030096115773,0.5689663362237629,0.7513129217191007,0.6861861640982172,0.48623357925889993,0.2752550668193954,0.4126644740626425,0.17229708264390373,0.442795793170076,0.25597091910490954,0.7284428039715584,0.199918123019352,0.33817916449904173,0.35182498230515485,0.6063504217485527,0.605397764371294,0.3651217440334426,0.24268258031030843,-0.08861757554655014,0.9701155232761537,0.003343748606742412,0.06257300459414213,0.2735680999927561,0.192474534897668,0.11706809458007655,0.6633152644160263,0.44293245375628754,-0.07978438154138828,0.37993022981675695,0.36438778108891334
Frontal_Inf_Orb_2_R,0.5199370554231972,-0.16173063466361498,0.31837056259441093,0.5180658214948578,0.6474633331709415,0.3812617428412988,0.6566702332372446,-0.30529481790400176,-0.27024651875158945,0.7712476757291564,-0.18210592917898855,-0.2385650427616323,0.5320664332184413,-0.11366306271836707,0.35337737203347047,0.06960563017391552,-0.22171143532164106,0.32148610127864613,-0.33850212820940656,0.6342823816796219,1.0,0.44686183623908565,-0.3559193838126096,0.6492749410432023,-0.4098395319414302,0.7883482768352772,0.682245660149339,0.6451522487661792,0.6676518051551604,0.22871626756514252,0.37512312706065104,-0.17954037418158733,0.268138298687209,0.3790876014395366,0.06422303050052407,-0.11112575846835689,-0.39839312902122825,0.28473377690613494,-0.0004625482505676655,0.5391570405742264,0.4443911379103906,-0.391581039710861,0.20223798893072,0.5380149578628047,0.5439551523716724,0.7098326067513285,0.5136371177495627,0.6440599392769475,-0.41362105489396256,0.2706886135358248,0.53401302584735,0.4498181422870992,0.6910133752197051,0.14169825278953233,0.4105475676346825,-0.06060124399039032,0.2896665684465438,-0.3805818030329178,0.4738080343597917,0.5911224398830093,0.7936356675240185,0.02118298313809562,0.10827680661360167,0.5954362148846358,0.3111403658629658,0.7091978757804558,0.37542569732499925,-0.23539482957294244,-0.4815744620106254,0.598248794969923,-0.23827518065203235,0.1369588571610755,-0.16452862996619544,0.31105100452443096,-0.3514899060734641,0.17347122271686766,0.6074572062253712,-0.35175475180900007,0.2537493579367937,0.5639814046084759
Thal_PuM_L,0.815970698922954,0.10451782433615729,0.49819801629083044,0.40204682918396656,0.4561179864519484,0.5067818376503903,0.8063692541562247,0.26215771475435623,0.12356397704477547,0.6836230158527967,0.39474420624161627,0.06800149423969232,0.7178448311234462,0.32469818606267753,0.3808441608088809,-0.15107491219595998,0.3408549615967374,0.557007244249334,0.24736585590890492,0.7704908812673184,0.44686183623908565,1.0,-0.008527766180414353,0.5913695188757675,0.17236142613581507,0.45633989055854846,0.30103649363231527,0.35167703259563227,0.2778328316908735,0.38707364204421074,0.43792714796673593,0.30933182561476263,0.7127576574609781,0.7473333244505296,0.5377901759015028,0.36803562922723826,0.15235874460626392,0.6331254635011337,0.3558737110404956,0.8032220365838569,0.7607603343420952,-0.07126949077827038,0.020105799025587144,0.8355339325623323,0.10272338946651685,0.26731983700426487,0.7300518722030546,0.6487141752080016,0.0977994927331923,0.6783994390338537,0.5267054712378686,0.4877840248449532,0.5930382441808056,0.47825689016113243,0.5310010117932491,0.3865727392779268,0.372259379186003,0.19372016080745977,0.331462034170963,0.17364096317871613,0.5095860534767924,0.2378710719642232,0.41801524641009014,0.3349007402116236,0.6440163009957718,0.47102362282497656,0.27548418162378485,0.29093943636722563,0.07652666287715054,0.8080125908509982,0.17324506214541724,-0.07400463978146846,0.4286958495679255,0.25578630523134716,0.19601334984404892,0.40177461335303605,0.3354130172432033,0.1992774681690713,0.5196066498871722,0.3942668866118718
Occipital_Sup_R,0.05038627023267071,0.5819190744731422,-0.206099671755921,-0.24272507189364978,-0.40144646677123164,-0.08115947766740406,-0.13492280559885833,0.8383966600661029,0.5516917768173614,-0.2751964729659467,0.2872307979137688,0.8507136828097096,0.036280672533608914,0.4572598827374494,0.07514023875288295,-0.1952652732624137,0.3012516165131878,0.06777215852431577,0.6937081265889904,0.09575742323047741,-0.3559193838126096,-0.008527766180414353,1.0,-0.08642208857353532,0.6261280549751143,-0.5147798025322697,-0.5860615145958399,-0.7717537847626288,-0.556450086788317,0.3715990392090284,-0.42967266400621845,0.5228175471111698,0.23622413247488744,0.22112542137524205,0.4297857149021927,0.3936188036514619,0.40159194247181235,0.3942913918135979,0.18224243629014286,-0.1537554222654578,-0.041365027400929594,0.36449244167921047,-0.054060928710381,-0.11060176722488031,-0.28179273978984276,-0.4876704190158568,-0.04920157649449117,-0.045379661458396336,0.5733864994885335,0.410714294527474,-0.4319068707021986,-0.19547036390821843,-0.18821419300659048,0.529016292941883,0.20566354594955813,0.3600872676501249,0.17276194897913427,0.783214951782969,0.02966248915001752,-0.44847162610206004,-0.33573432168833195,0.3854763468333315,0.31885455159224585,-0.5706570438716153,0.08630413345017171,-0.4148117421525517,-0.06713729354303223,0.6592170421675307,0.6198776782527293,0.0946706702691735,0.3336544385201701,-0.05060711655875049,0.3976569889336876,-0.5190762790130385,0.7393028334713396,0.5409334257718613,-0.3430718228314541,0.2552758559262211,-0.055483160632301826,-0.5647796274383989
ACC_sup_R,0.6334584816864173,-0.07332494623534645,0.5203190423005543,0.45896169720783353,0.7580745113715113,0.5845705696475244,0.6967661989418186,0.033967621100976154,-0.28202727558594687,0.6295499319758638,0.0025311464108623708,0.04262567622539727,0.8117766100871936,0.20667922490420793,0.3885777775603013,0.052580205872122,-0.12230519639606621,0.4911918618663376,-0.0333999631365116,0.7598701314036375,0.6492749410432023,0.5913695188757675,-0.08642208857353532,1.0,-0.11478139863014536,0.6335006463447614,0.6189848443807395,0.42539679711297235,0.5164396340228944,0.6564270169212422,0.46792965603878717,0.14335289032264842,0.5591664665128544,0.5606609841148898,0.36570884374813284,0.13078511752732794,-0.20896831258960655,0.4842884452512645,0.29560019323706327,0.5420386143076106,0.5913773759407382,-0.37890907621970815,0.0768615942666958,0.5822748942765218,0.27910360224768677,0.6504651441372865,0.7581562569448604,0.9059310840210038,-0.31919143510024145,0.4270516936095519,0.6640999440286159,0.6710255293444906,0.8693290036281687,0.5042610280215878,0.3126793180136848,0.05345647349935474,0.29153292194043734,-0.01717056773445685,0.4438557445616605,0.4933500024916269,0.6877206323793635,0.14875423966398607,0.3436899181121875,0.5618821618291165,0.28745491320329614,0.6901284485855412,0.2204513455384154,0.09857312800640866,-0.2578701034289139,0.7460728596944841,0.06547487859039558,0.0637484953083151,0.12513712767894408,0.29235595657157293,-0.11104000162596976,0.567251485141111,0.5496412818203346,-0.18342580989537305,0.2830878611959852,0.5153547996395039
Cerebellum_6_L,0.2098422678114662,0.20913311403931148,0.08774659245990725,-0.2815320028449498,-0.3513093838871632,-0.04834115998341308,0.025724901053891757,0.7634875952434541,0.6133719184346672,-0.1581357036413425,0.7174423445151851,0.5077545676614247,0.15843325333864602,0.8058107559208179,0.06742519235890475,-0.3713648757226177,0.7351794657041174,0.12211534426671129,0.9496934855833856,0.04846305302895873,-0.4098395319414302,0.17236142613581507,0.6261280549751143,-0.11478139863014536,1.0,-0.5683304037661546,-0.6928199744040681,-0.6256459531968045,-0.7190390333686673,0.20060614961044973,-0.018243231097832314,0.8801121880149042,0.463180045124631,0.31399064897757584,0.5285236522245718,0.8328049232290056,0.881075556720253,0.40888022312243966,0.5329788988886666,0.12169918984597335,0.2337873289283339,0.5209975037949603,-0.22438206655329163,0.20767502795940346,-0.37917464266944145,-0.7111023583883351,0.06285046349028636,-0.1651557462289052,0.8443266173841099,0.44799439482378445,-0.20066087717482473,-0.047063080738897534,-0.2878356374125013,0.4093931061933261,0.2920108624365075,0.6371616699308167,0.22932543138882688,0.8695876517689335,-0.15795798828758495,-0.537115990642248,-0.5242444855362399,0.3703058168070587,0.3053441813785566,-0.5511537994357233,0.15068814175545558,-0.5446615953915108,-0.2971262891447728,0.9255841623227163,0.9517864816511509,0.09690182169523004,0.600063745944013,-0.08345471990460307,0.8680335168998229,-0.09065602884581898,0.810429552031886,0.35890480191105323,-0.4361985373987017,0.8088526050405994,0.3166238708794298,-0.41295121421126135
ACC_pre_R,0.46539888671020974,-0.14788507154983713,0.2772438963185193,0.5644919895599625,0.7190560805317183,0.46523232139782744,0.5623329061037687,-0.4484909418125122,-0.4226041988863643,0.6706696579226827,-0.23220077510387516,-0.3930966081951536,0.4949619376597864,-0.31092034511672106,0.21657445123282104,0.17730913547317337,-0.3319958825125987,0.3649058081923688,-0.5283196257261014,0.5825815376134904,0.7883482768352772,0.45633989055854846,-0.5147798025322697,0.6335006463447614,-0.5683304037661546,1.0,0.8266210917948621,0.7807325498316899,0.8189713459721337,0.20468667187227021,0.39527288240217345,-0.4056560252593347,0.2127668163534529,0.28699126699642513,0.026107723996944925,-0.31235612349448383,-0.5537292429614022,0.1812877432107424,-0.06189749398432125,0.5270323125370064,0.372538283675383,-0.4828352207633524,0.16855127934118425,0.4674310712841401,0.45514373857559925,0.8283444985673127,0.5078591717586206,0.6519740884114693,-0.5856345976457954,0.08626578372526357,0.598253184535851,0.4656197601874672,0.7232261563316047,0.07652020312126269,0.14394828320538683,-0.17104827539693587,0.09113123861519452,-0.5302299557108215,0.2917972483709501,0.7034712052844724,0.844041992458757,-0.1949852684034229,-0.050446487980493206,0.7617993503900691,0.30517538763919433,0.8558065845659633,0.31576821610343736,-0.433214080357846,-0.6615592716528172,0.5493645801413684,-0.32758795644619815,0.1500656625662976,-0.3148915767461168,0.32831702959729897,-0.5243131425459896,0.06368563484733826,0.7133864535010059,-0.44869991958776156,0.18442194085162855,0.6164339863406771
Cerebellum_3_L,0.3396477012858136,-0.21853592819605477,0.36122080447915417,0.48102742191338266,0.8032156331825229,0.5120555892149247,0.45674205226004777,-0.5601157699359909,-0.5569826387018306,0.5640009297694757,-0.5126825328645535,-0.4618453450176487,0.4561677810405119,-0.353658419124376,0.24509008624269646,0.33094098619050016,-0.5136641318505496,0.3322930004090294,-0.6565451114669941,0.4784342314771616,0.682245660149339,0.30103649363231527,-0.5860615145958399,0.6189848443807395,-0.6928199744040681,0.8266210917948621,1.0,0.7756427474305897,0.8446382967617581,0.2803504900021932,0.43934406497079875,-0.4632826319191482,0.058083854568887656,0.07461274278860719,-0.02574585121467085,-0.42124023545530226,-0.732076862360098,0.036646711932095864,-0.12696873047584228,0.38140253646773015,0.23209809257638894,-0.5769934444921608,0.18159531591927455,0.33781965481112297,0.46158597212811237,0.947818641279168,0.5022685323636129,0.6001570005727869,-0.747355173463546,-0.08106453734920269,0.6768830800482645,0.5304173462620028,0.7705427568216026,0.07507629736426903,0.030080354611575672,-0.41348630859697194,0.10566795129725966,-0.6161559428924542,0.3516376273112808,0.7191247755096609,0.8228673498518452,-0.21718739286863054,-0.1371996187826582,0.7805161556615817,0.16166322317766704,0.8515200927641297,0.3075523146701407,-0.521900439283687,-0.801809625713577,0.44664356833259583,-0.39900549232968363,0.11529605830568819,-0.42554863737740867,0.43131460832402124,-0.6554566260756008,0.08267257224768246,0.6862307023921641,-0.6269228311538505,0.018574517200103356,0.5680588804857144
