,OFClat_R,Paracentral_Lobule_L,Vermis_3,Cerebellum_10_R,Thal_PuI_R,Frontal_Sup_2_R,Thal_PuL_L,Supp_Motor_Area_R,Thal_IL_R,Thal_AV_L,Raphe_M,Thal_MDl_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_R,Thal_PuL_R,Cerebellum_7b_R,Cuneus_R,Cerebellum_3_R,SN_pr_R,Cingulate_Mid_R,Pallidum_R,Vermis_9,VTA_R,Frontal_Med_Orb_L,Hippocampus_L,Amygdala_R,Cerebellum_7b_L,Frontal_Inf_Tri_L,Red_N_L,Parietal_Sup_L,Cerebellum_Crus1_L,OFCmed_R,Angular_R,Temporal_Sup_L,Frontal_Inf_Oper_L,Thal_VPL_R,Cingulate_Mid_L,Vermis_10,Temporal_Inf_R,ACC_pre_R,Temporal_Pole_Mid_L,Cerebellum_4_5_R,Rolandic_Oper_L,Temporal_Mid_R,Vermis_8,Thal_VL_R,OFCpost_L,Calcarine_R,Cerebellum_4_5_L,Cerebellum_3_L,Cuneus_L,Thal_PuI_L,SN_pc_R,Parietal_Sup_R,ACC_sup_L,Red_N_R,Cerebellum_8_L,Caudate_R,Insula_R,Rectus_R,Parietal_Inf_L,Thal_LGN_L,Paracentral_Lobule_R,Supp_Motor_Area_L,Putamen_R,Heschl_L,Amygdala_L,Thal_MGN_R,Temporal_Sup_R,Thal_MDm_R,Temporal_Pole_Mid_R,Temporal_Pole_Sup_L,Rectus_L,Putamen_L,Cerebellum_Crus1_R,SupraMarginal_R,Thal_LP_R,Frontal_Sup_Medial_R,Thal_Re_L,Cerebellum_9_L,Thal_AV_R,Thal_PuM_R,Occipital_Sup_L,Cerebellum_6_R,Insula_L,OFCant_R,Cingulate_Post_L,Vermis_1_2,Vermis_7,Frontal_Inf_Orb_2_L,Parietal_Inf_R,Vermis_4_5,Thal_MGN_L,Caudate_L,Frontal_Inf_Oper_R,Thal_VA_R,Hippocampus_R,ACC_sup_R,N_Acc_L,Thal_PuM_L
Hippocampus_L,0.2741848192165179,0.6305811300347314,0.8367567932979718,0.048597150669416715,0.6088567202143098,0.4428547832081031,0.15010946806044193,0.7324443656350483,0.784509973629807,0.2607181570486044,0.3362918836246638,0.2757920423557945,0.5320664332184413,0.15733092677278548,0.3958338592220241,0.1482349384649404,0.13172397940965352,0.4794754219003155,0.5616820644640621,0.7840507949737657,0.37992252889901157,0.11979114936981501,0.37266879205666287,0.09108778209476275,1.0,0.30858608536798054,-0.16011139575963784,0.657646997978387,0.058340120805307906,0.6303872833889399,-0.16974545811610636,0.058171817478828075,0.23855495210645833,0.7184378819958281,0.5912392833348448,0.82695075050014,0.7949833586714786,-0.06556403701616136,0.1727635563514816,0.4949619376597864,0.003873701487401573,0.3887551022431206,0.5300170842178922,0.3555684510702795,0.2101753235431282,0.6816582733329792,0.26023586791712294,0.2686405983163367,0.5145383680235599,0.4561677810405119,0.11914480910431648,0.6481924938660267,0.38585177006779653,0.671623419345193,0.7650561167179866,0.01736454191811262,-0.01668484822701288,0.5475424399521843,0.4273760984323127,0.1760914033251624,0.5573083802306922,0.7194954237352377,0.7175405708676509,0.619132017282918,0.6478943466079116,0.7015717464389848,0.35721305798696174,0.5169347119633405,0.3866990796307613,0.7064518798472674,-0.057330097756699,0.01706258704580412,0.2517554472651525,0.6543536634101923,-0.2043684558238572,0.5177172737256726,0.32563863310427715,0.48127967908246955,-0.02565162155699922,0.02968758044636846,0.28630896594397875,0.80137280645677,0.16662070234760118,0.015310762199321865,0.636624963948937,0.23005369536446507,0.43454398807708516,0.7950003675549066,-0.2470523532888698,0.46568563156272175,0.65214168880294,0.2651645063540725,0.5505853595096383,0.7526889385927202,0.4958600593063395,0.42127655304045314,0.8430827477027242,0.8117766100871936,0.32286152129326834,0.7178448311234462
Amygdala_R,0.446409263731409,0.09329258401550838,0.47224749430633933,-0.6232509372361538,0.3574890884880295,0.7031279989158069,-0.47175898715669,0.42133243387653513,0.4033442568749811,0.649451235132494,0.5123575202855407,-0.29169004914543895,0.6458720620596581,-0.4361976814094334,-0.354345744503133,0.18513705345222217,-0.5563831793859342,0.8088815235297779,0.35031108335285727,0.3247615002363069,0.6981306995303291,0.6162492706356175,-0.27835079253545436,-0.36660886850591295,0.30858608536798054,1.0,-0.4797132273175527,0.49166314951181583,-0.14912592536640396,0.026217674458853275,-0.5875854109235237,0.03356417001664098,-0.5586068329097011,0.14588319829936638,0.33204753809272264,0.3778477520302966,0.33451878120240414,-0.7035103945888981,-0.47173461175515546,0.7687589429675578,0.24198153493622623,-0.5407985493020825,-0.03432202015546261,-0.4747447714412844,0.6868419520591196,0.07121615223063435,0.3290884280610671,-0.47727879136758783,-0.41787197666731674,0.7813424992403033,-0.525258109803388,0.4642236178780726,0.022119877462102602,0.1727678389525401,0.4976926000768273,-0.45520861529628015,-0.4191098269492914,0.8151121421459133,-0.3373899299963443,0.5558779244466613,-0.05078834160442742,0.14741692301651382,0.23591177776452502,0.36982038981172527,0.5005502755902024,0.031727382541163106,0.9067268586166051,0.2865197977701805,-0.4109397934881976,0.17596842077191566,-0.4388171645226177,-0.6356179523068363,0.6719752140472158,0.5981847902928836,-0.5418750600673841,-0.1617903738888067,-0.05390704639535345,0.7441006333800145,-0.03964573263842655,-0.6457383588276747,0.24163846724310406,0.423549752442519,-0.4989908717395436,-0.7075073293139259,-0.10578095841959308,0.6353284412760233,0.16048293458556778,0.4392589145808607,-0.43462641443315786,0.6813318646744816,-0.07096400338323886,-0.6072519841963162,0.24100588630821435,0.3973170078806538,0.4163990501303366,0.7110083769516193,0.6305192398072116,0.46139354317675724,-0.07551259715516692,0.19160459298862878
Cerebellum_7b_L,-0.27252968446600245,0.06569567817526588,-0.2831219108178132,0.5612137029371871,-0.28694714311465297,-0.5281887303420848,0.3685990684446329,-0.2705144920658048,-0.12676633313709565,-0.4372413704544551,-0.30283731546854864,0.3726724724464132,-0.391581039710861,0.44198934072710444,0.2830592036425955,-0.40734829040409104,0.4060989241045184,-0.5865171145201146,0.009856343425912469,-0.16093516146775894,-0.2016193572161517,-0.6214591187891219,0.0666743007503238,0.17988888377270087,-0.16011139575963784,-0.4797132273175527,1.0,-0.2756926925709289,0.15056111753008733,-0.002548317962084743,0.6299271348307217,0.09949252615743465,0.4550861700974792,-0.02847388273795737,-0.07014743431928004,-0.20549769314655356,-0.1978453926175187,0.6010982862180416,0.6233492902938175,-0.4828352207633524,0.0527832560352921,0.4762781689566775,0.12292238089807506,0.4352634446954632,-0.5268726378870604,0.07120153200536068,-0.1602158035691008,0.37958022267937264,0.40887036513208413,-0.5769934444921608,0.5103366828623139,-0.3412442201545848,0.14348238740502656,-0.16271456785297828,-0.34218917392036874,0.4399486903067434,0.4846430667203951,-0.4965980281133763,0.40627732785622395,-0.27674749508936974,0.12437809207917973,-0.03772145631027561,-0.07875265014131456,-0.24631462389528067,-0.16778400587589884,0.10011254116891755,-0.5457000456817875,-0.16442816422022427,0.4391340610434054,0.07095769547504165,0.5173483832113348,0.5555995497593812,-0.4940134055169334,-0.42522781526525516,0.6643253013360734,0.2895388914975042,0.14093178870841383,-0.5132611540902311,-0.08809329489737892,0.6107378728736937,-0.10933030589964696,-0.30958324354328415,0.3326331260716771,0.6128551952270841,0.11072082449055105,-0.4067905249682247,-0.01713420423325223,-0.17879504307947092,0.3936201299352446,-0.5973667370222505,0.14944863940904968,0.5566435880084339,-0.1551725028845904,-0.23628062068445688,-0.2615408285445692,-0.5612254509787675,-0.4081280621397656,-0.37890907621970815,0.28142372488606754,-0.07126949077827038
Frontal_Inf_Tri_L,0.39231942195731995,0.7175937315811867,0.6964685908488596,-0.1547137230720434,0.380441545804589,0.6508528468036968,0.06447426649746747,0.8601629235596754,0.4872893601493245,0.5474984755357409,0.1961436616103821,0.17352858257724155,0.7077652134795603,0.060028750600565034,0.23054553908731365,0.4998367543169116,-0.12639106982367274,0.5162234788077991,0.5498930740419867,0.7766921544332139,0.5610020357936214,0.30045492161145215,0.3095264022459136,-0.08454140043004807,0.657646997978387,0.49166314951181583,-0.2756926925709289,1.0,0.10367170059332309,0.34835669895109245,-0.3088649605636453,-0.013365623288109639,-0.05363405781663731,0.621388272020778,0.882697143795043,0.6362252935518907,0.7739761787583014,-0.2597407142787859,-0.1789246154801462,0.7199485414340399,-0.1971606359021787,0.01109404488336522,0.498622233349764,0.07342540143141571,0.3870110691454458,0.5574307771140926,0.27422781330443574,0.15235010179790198,0.1650930002110663,0.5098045351863192,-0.10081391156092197,0.6610008237186112,0.38510772515263486,0.39277259433534173,0.6799526971275152,-0.16109196173530468,-0.10576043861337352,0.6838168968189223,0.22083951219199505,0.16223640906297776,0.5097501466243012,0.2746200991297415,0.7960305826228357,0.807012364526731,0.7572996889379124,0.5267325825057192,0.5959492737253506,0.35088008096935136,0.11227117924225925,0.5390986069276114,-0.22737823755065986,-0.12160408382543904,0.35161514010717615,0.8229377681973573,-0.3293908263673659,0.4172490641683917,0.19332377429489048,0.6721552431062935,0.024619043841209404,-0.21773199676924573,0.23097318856264054,0.7285708151708926,-0.047177864204287295,-0.2498183702274063,0.5586229791176551,0.4337002438197747,0.5518388572962056,0.5632322957946617,-0.3798159563925618,0.7328298790394603,0.3830747133247962,-0.0713299915586107,0.3767370270083375,0.7838953213740179,0.8503020098719933,0.6251579952479658,0.664162165899178,0.636709173758053,0.18103879467443915,0.7403297913800627
Red_N_L,-0.2160202200665835,0.06835903321216806,0.07353380120589564,-0.04368607486949563,-0.08057345876049395,-0.03446003640516319,0.07935549000735506,0.009069455637281685,-0.14329820567760512,-0.3921919862023445,-0.17726180501587485,0.07300457750344042,-0.16173063466361498,0.06780313980334292,0.1457845568136813,0.1275685163072928,0.5025372314450347,-0.13892919200032688,-0.15509989814410363,0.10842617709462782,0.0012034333193752596,0.07472013053268643,-0.0685235162490223,-0.053949930822278176,0.058340120805307906,-0.14912592536640396,0.15056111753008733,0.10367170059332309,1.0,0.2239555216054548,0.31446768437080486,-0.013152312372498781,0.2910706710733519,-0.057601105635196985,0.06355625481166596,0.017588130788707506,0.1615773664081437,0.09887850520508128,-0.11674305916547813,-0.14788507154983713,-0.011887344150339032,0.2538162408588038,0.2165875883580171,0.02390669511732946,-0.17246258138713252,0.1661193937489032,-0.04137915539010775,0.11725419044445445,0.21535757064141753,-0.21853592819605477,0.2404726854848224,-0.03597866912319686,-0.2546570470757039,0.12962078971284924,0.11258262103284081,0.6549021620466696,0.4500012874194582,-0.06428441698228618,0.23286111447150054,-0.3213546036628368,0.3034510340998137,0.017414205084773718,0.017578238989642964,0.17119996788982078,-0.08366833859894628,0.3151727929083184,-0.19507873492798564,-0.36759167544042554,-0.056028904581436986,-0.07149244418434895,0.24845432633898362,0.4057658846218311,-0.35342918005662494,-0.11185387623500935,0.211864623019721,0.08810837332791217,0.2537305409578588,-0.047435736731971774,-0.10214139927408954,0.03877619033973846,-0.416213524578371,0.16965265318559017,0.49255360351933625,0.18397964010383908,0.3850588611344074,-0.2551822024805018,0.1287874344949068,-0.24988691464202334,0.5175177059180932,-0.08136421043935878,0.22923095198894347,0.24532337859854875,-0.21634555168687114,0.01733688551034664,0.014574142696414572,-0.2526179004182608,-0.03949319278547535,-0.07332494623534645,0.22368627429063606,0.10451782433615729
Parietal_Sup_L,-0.053408208153788606,0.44287611118794373,0.5654488835754555,0.14899403053939592,0.3941772647091004,0.1683351413782882,0.18343885522123432,0.5064506164151638,0.5052224621656193,-0.23403793873738543,0.09756601901246768,0.3047160454650924,0.17347122271686766,0.2677062064170472,0.6466347974350845,0.0934321702302085,0.582304934174595,0.1516501075188698,0.37066975989200085,0.6656057842268017,0.11758720011670178,-0.05488173340755182,0.4112505004080723,0.19688695699168932,0.6303872833889399,0.026217674458853275,-0.002548317962084743,0.34835669895109245,0.2239555216054548,1.0,0.1475039413422,-0.024655394014473836,0.6175116360223151,0.4478295138594975,0.3960853928944155,0.5032233417707039,0.6633152644160263,0.13733580906250323,0.24260857799533073,0.06368563484733826,-0.07025603814108704,0.5360063295820657,0.2616552703981533,0.521824258253127,-0.11002001231770858,0.5086805194020124,-0.12747393921764963,0.5323570228883154,0.612073370922339,0.08267257224768246,0.4749695460306536,0.5450922232147742,0.21006753768747569,0.9308811687323488,0.5189120824033246,0.18921059787971192,0.14313745037995285,0.23160362847164404,0.36885745586645147,-0.057058896070229834,0.7970575169806913,0.6427458387201941,0.5915665795109623,0.5236891970695953,0.23234656298583736,0.6226886350928169,0.05014137029910123,0.09087814191084405,0.46317334204036686,0.3881936485696156,0.13929527402736414,0.2541842487225159,-0.06814225508947636,0.25088813388808595,0.03186600050843807,0.6146290391584773,0.3297722284572388,0.11473807590912592,0.027325648966050293,0.14794674467366137,-0.06989793290940079,0.5620519747068529,0.6170310651281798,0.2316400654222269,0.4926528319231016,-0.1463638769184256,0.3538204597203067,0.5099247556344572,0.04432816843966416,0.08597694298879396,0.8745370016138891,0.4669202361310391,0.32899607528320934,0.5867171509367463,0.2882633988464737,0.0384784109824163,0.5352736580110343,0.567251485141111,0.3749677238240639,0.40177461335303605
Cerebellum_Crus1_L,-0.4592388055922324,0.07475511747063547,-0.3542901476877887,0.7047064404823462,-0.2180547996710869,-0.6755667387362458,0.5099857520696167,-0.2924237215821823,-0.23143574214946774,-0.7064147737597678,-0.3146273557874893,0.5489420611418085,-0.49495709601849497,0.5656238348793159,0.5218071652438165,-0.4086740270042669,0.6900426032037366,-0.7440471526302357,-0.06726003192884775,-0.13565023280413752,-0.30050119147676607,-0.7322054178635662,0.21436797062383103,0.3585482989796087,-0.16974545811610636,-0.5875854109235237,0.6299271348307217,-0.3088649605636453,0.31446768437080486,0.1475039413422,1.0,0.0463746764629524,0.6791335768946491,-0.16075983029183286,-0.09039738483974522,-0.23951505648991314,-0.16861300348965244,0.8075126097327162,0.608952108422061,-0.6115282803123986,-0.21172607980528055,0.6712635829580662,0.09498068320419069,0.6021888514857112,-0.6763806833141669,0.2069938240968293,-0.3260555844307567,0.566950050105358,0.6110989690710166,-0.7766115637594461,0.7188708945180856,-0.36093438551740287,0.1745713286998335,-0.04544665228851527,-0.35427756063586585,0.7095866642957804,0.6789576908928631,-0.5946907279804307,0.5249056124080381,-0.4382070863336043,0.2466855426547538,-0.03142101085246412,-0.07356937159128396,-0.1973181393008743,-0.326555985407065,0.1961220283880467,-0.7266477452554937,-0.2998518963631641,0.5414925238765825,-0.02228591508766978,0.5683742594615386,0.7575821691764565,-0.7449569992919203,-0.5912166060786724,0.831397797527878,0.39282809896680176,0.2034350264279689,-0.6464292173407616,-0.12789258602057765,0.7651956956506437,-0.3200539199178018,-0.28350719333374025,0.5782173530932279,0.8286525940492642,0.22835673607459847,-0.5849650282949291,0.037720984690663366,-0.26230219087315343,0.6078810916998053,-0.7186791820001202,0.2905222155786334,0.765500368280389,-0.29137988095660405,-0.2362621673885108,-0.27286576405817914,-0.7727222180149736,-0.5055015435364355,-0.3781136294830084,0.3206287227696477,-0.10704498687528932
OFCmed_R,0.19388069581545483,-0.10975598009287961,0.030304054315699387,-0.1364661773355812,-0.04515196793231287,0.09905725318004005,-0.19181016085972144,-0.0304758586943948,0.06988083625700231,0.03240515191393375,-0.03150584485200421,-0.09516434049242603,0.1369588571610755,-0.027576512890063746,-0.11603557339494115,-0.027644532339226462,-0.08127962969871584,0.10270182763849445,-0.05484468405306109,0.031227174141676337,-0.04902876191540537,0.10756651295759308,0.12114589197136463,-0.07450466168221508,0.058171817478828075,0.03356417001664098,0.09949252615743465,-0.013365623288109639,-0.013152312372498781,-0.024655394014473836,0.0463746764629524,1.0,-0.10737367434731887,0.12024535073425549,-0.042872408947944786,-0.05746933289780225,0.06257300459414213,-0.1462997016991246,0.1512902519589564,0.1500656625662976,0.19871173797786063,-0.10404681234351279,0.11891938090503631,-0.11018409922681897,0.1057764664219075,-0.032784593272787634,0.6890328903809696,-0.07869752995915195,-0.10191829598713406,0.11529605830568819,-0.1341905954929725,-0.07261812514024525,-0.08153487675180042,-0.036589239356782294,0.04288885550890043,-0.06689152374923671,0.015404400699691201,-0.05534051896926783,0.03448758480771427,0.147555064687862,-0.01788303415275898,-0.06721141329372227,-0.06961109149243444,-0.05459909578184894,0.09616765164256602,-0.051097124880360896,-0.011672252407859183,-0.03369528358739428,-0.1129155037578943,0.09777260864471261,0.10809603626319025,0.005967259374194995,0.07167341892797421,0.10495190682597441,-0.061693081833138166,-0.08477845121480675,-0.15518648263202384,0.08287465347174167,-0.04168326074780741,-0.10826944794038905,0.08365137517617616,-0.05353020944664167,-0.042933679188313034,-0.11984491481668345,0.04143970042692043,0.1882498633369081,-0.002959666942417958,-0.019669141315427588,-0.027022379490809396,0.10856105511007869,-0.1183204621088969,-0.12827145084800892,-0.0670908924509291,0.08185299007517155,-0.06215612494019724,0.05580290692964114,0.025832543104143468,0.0637484953083151,-0.13847761266590838,-0.07400463978146846
Angular_R,-0.43419766863550263,0.32193129677880933,0.04161303322307255,0.7558609099523002,0.02683168887089116,-0.5372700850135912,0.6375252049043498,0.029095134768129034,0.1048326777077398,-0.7008605702017427,-0.2965248561922887,0.6188923061614974,-0.3805818030329178,0.6420854650270507,0.8126989081065557,-0.2173522111712496,0.8929315494757206,-0.5906089516943639,0.10516315162589222,0.22357933938069166,-0.21245700938183432,-0.6835894064399204,0.46216596188119113,0.4973716227430698,0.23855495210645833,-0.5586068329097011,0.4550861700974792,-0.05363405781663731,0.2910706710733519,0.6175116360223151,0.6791335768946491,-0.10737367434731887,1.0,0.20944489244603082,0.17132773863881576,0.13089968906024319,0.17229708264390373,0.7910174018276517,0.6263055016505352,-0.5302299557108215,-0.31212064129986217,0.8679871727435212,0.2600224581905471,0.8354815049647989,-0.6662071921411367,0.48886562900018893,-0.42425024989492216,0.8452228089626518,0.8510798307533086,-0.6161559428924542,0.872115369432592,0.008950155219996921,0.2419055514096982,0.4791124196449177,-0.04834564818452695,0.6115853753817051,0.5337531542379875,-0.43258607187850207,0.6571404673953868,-0.5055968251165904,0.59177473273591,0.3395872951583993,0.26732633193917654,0.09864405645774249,-0.13523223423196135,0.508160371150727,-0.5985940123524296,-0.10427690158732691,0.7929756082352978,0.23846553421195002,0.5202695579040418,0.7460884055308076,-0.670989408887683,-0.3253797914301589,0.5646562236121029,0.6909773514820435,0.382037857622491,-0.5419362975826597,-0.02686413053325966,0.7566424897702304,-0.24091326183277978,0.06408343833700192,0.8327968528334417,0.8331431250661273,0.4894081263240684,-0.6189357221488987,0.2560790999811369,0.0691859691826277,0.41394531218146857,-0.535127091209773,0.7350133790671267,0.9041700501471525,0.07370338577116547,0.1162079167839004,-0.05462683517579553,-0.5979740505753345,-0.14464011304552493,-0.01717056773445685,0.4389763959625102,0.19372016080745977
Temporal_Sup_L,0.2799893149365782,0.6703313230285257,0.5350656869880452,0.15497361830512904,0.27300481490571493,0.35084366002926387,0.27530114784659565,0.6629470442001579,0.5874030334008103,0.3352176147359813,0.11750004760580597,0.2900585539954685,0.4028682430893864,0.2263083702472712,0.34239397506973024,0.20733270784527805,0.011960460444434136,0.26246862927409004,0.5025802186377116,0.6011551730267358,0.31455441591841754,0.008069376261036274,0.4779909277030287,0.08340480061542418,0.7184378819958281,0.14588319829936638,-0.02847388273795737,0.621388272020778,-0.057601105635196985,0.4478295138594975,-0.16075983029183286,0.12024535073425549,0.20944489244603082,1.0,0.6068530425172584,0.5683913722495552,0.5995130897652778,0.03890660487968789,0.20475235699057492,0.3418181050655417,-0.1886298337153618,0.3337421163934286,0.6482634002588417,0.3807299833364971,0.1728527309310449,0.5288802398835721,0.2879572286418072,0.35504070655159886,0.4245676079133026,0.33534483325952547,0.08989278853574444,0.4789222071276595,0.3789140496093289,0.43555057575900324,0.4834801620222702,-0.09994653503549582,-0.029620923178726707,0.37476352012829983,0.4370114384042017,0.08220595941175285,0.566850869296454,0.5029654872795647,0.6812174714397253,0.5471697118483764,0.6478713909699743,0.5985843519827574,0.26826793316862396,0.45471637039820134,0.4583314506941242,0.5807591798995385,0.012765913760956572,0.11249463819227415,0.17642803882218486,0.6645627181703132,-0.10768570888184831,0.5330841322857234,0.1761791953839326,0.3096812943935226,0.1043201103400026,0.13826235901722447,0.39287083089130487,0.5423652890577163,0.029707331433696613,0.07589126016067192,0.589907113847516,0.1895565971565487,0.42243791553397464,0.5713075716847827,-0.36032839248149595,0.38446828895138435,0.5388101210317779,0.2170022005451714,0.5371890986237696,0.6679531935134748,0.5563542537166533,0.38221753227990535,0.539350619014346,0.5260558733582614,0.3175493922062416,0.6350809944215943
Frontal_Inf_Oper_L,0.16114230643587835,0.7883672843787118,0.5938425304149108,0.08145186382295615,0.2836887258084151,0.42041420810085534,0.2607607887421058,0.8200899760822286,0.49852711714206493,0.37623767396418584,0.17317675127353183,0.3797990255866094,0.5107305661757263,0.1746422511199304,0.42729178441759097,0.32336803855407475,0.022371124565200948,0.30796836714656056,0.587152342537695,0.7554088430547196,0.5120768226498046,0.02282108694875611,0.4123377302549719,0.022479779930246958,0.5912392833348448,0.33204753809272264,-0.07014743431928004,0.882697143795043,0.06355625481166596,0.3960853928944155,-0.09039738483974522,-0.042872408947944786,0.17132773863881576,0.6068530425172584,1.0,0.6007862487260242,0.7068790036964827,-0.010902879491980733,0.06377671115502517,0.5383689321793493,-0.24850479973142567,0.1825653187703429,0.4161530738993406,0.29652320655178194,0.18245659798817065,0.6376029715821736,0.05951067259289223,0.3949830043676747,0.31328702239055106,0.3274945257511422,0.13130608913777114,0.600488730813578,0.5137417182772188,0.40498897465255823,0.501824257826786,-0.057971591669786285,0.04631934827474721,0.537839837475591,0.30201342742662557,0.04180078717396396,0.5877497236884475,0.3305965363813485,0.8136453109959958,0.7765522447579193,0.6704835455482132,0.5756227764034125,0.40516157098984323,0.3771736310952763,0.3463965978859356,0.561999701340727,-0.08716389503874786,-0.01714910674501152,0.1580186898304223,0.6501892065198124,-0.07646692893679055,0.6172703424845899,0.16586910071695848,0.431665668461956,0.032904159071427415,0.021658777220703928,0.27036088779910156,0.5978100912467903,0.03717510946708237,-0.029759186342866593,0.5087958008599389,0.18547411244001863,0.6304877033862472,0.5534815284919579,-0.2943384390233345,0.4784900383099412,0.4889238910560586,0.13749322996038132,0.4016435290408529,0.7910170212016897,0.8843632024663364,0.4400439223008575,0.5090366870006121,0.48330113117816254,0.21718400726046092,0.7057036689009516
Thal_VPL_R,0.3001208535398868,0.6588192539278578,0.7096799253531173,-0.025167086790589523,0.5667526808671624,0.4610340022043612,0.1358531168533507,0.7569442927012162,0.7965026048766592,0.3621652079148629,0.4676446320858585,0.22572586484704202,0.5136371177495627,0.10145213149627097,0.3624793143666451,0.15553832859097172,-0.0005274197539684767,0.49961307468638655,0.6025138493661021,0.7806733203392747,0.4373797511742981,0.1527968083758366,0.2705794129725896,0.09866526858455663,0.82695075050014,0.3778477520302966,-0.20549769314655356,0.6362252935518907,0.017588130788707506,0.5032233417707039,-0.23951505648991314,-0.05746933289780225,0.13089968906024319,0.5683913722495552,0.6007862487260242,1.0,0.7488274131981224,-0.11489366218404953,0.09020327852014169,0.5078591717586206,-0.004683225380241638,0.24588088913227157,0.33541950333132603,0.29661715295612245,0.32221399038755516,0.7644198968586501,0.1509279420926062,0.2168162802182716,0.35429879873831815,0.5022685323636129,0.06534454949121299,0.6650005307929884,0.4246607175474604,0.5602788584372984,0.759856990899315,0.001272546671776824,-0.03336295259006654,0.624517697011723,0.3267793078102553,0.20851738753962668,0.4714425008177046,0.6296032711189344,0.7097913687659534,0.6843115311167671,0.6678420902926043,0.5738880813502946,0.3715334739316207,0.5400438328191896,0.33284014686699487,0.6863050156677764,-0.10396757029787371,-0.13801007976257207,0.31479095452428557,0.6140732054640835,-0.15779830354511903,0.4891377909595803,0.40411373484517543,0.48121489710362786,-0.09173883538591102,-0.04027200753705776,0.423811035373091,0.8706789067844477,0.005539259610643129,-0.06453905393173902,0.4551776006770551,0.22574487327136694,0.5489380370931615,0.7477206629808997,-0.297611958076872,0.4342533648478047,0.541325028923396,0.15739008084698303,0.6173730051881613,0.7642464258425041,0.5627196771653284,0.5023991815467989,0.7720559206037019,0.7581562569448604,0.24940714979273093,0.7300518722030546
Cingulate_Mid_L,0.3163791940432697,0.7519931928082716,0.7548054794595301,-0.09204091134788128,0.4734779016208977,0.6054268083582113,0.12089914760003125,0.8948646257249628,0.6508478735910641,0.30129134709218724,0.25717730134342065,0.2752550668193954,0.6342823816796219,0.1331399359873388,0.3814296351230226,0.3651217440334426,0.1324249342673245,0.49411744547542613,0.5758591158729662,0.9701155232761537,0.3923030767558689,0.2194040276724921,0.2900928014691685,0.003343748606742412,0.7949833586714786,0.33451878120240414,-0.1978453926175187,0.7739761787583014,0.1615773664081437,0.6633152644160263,-0.16861300348965244,0.06257300459414213,0.17229708264390373,0.5995130897652778,0.7068790036964827,0.7488274131981224,1.0,-0.16087176628329902,0.04760893626409342,0.5825815376134904,-0.03211730714279519,0.24268258031030843,0.48623357925889993,0.22997107410730047,0.24266602713873558,0.6404757515069749,0.266696211108543,0.30059358514429685,0.3665557972434088,0.4784342314771616,0.11706809458007655,0.6605531371946938,0.37993022981675695,0.6558536513760825,0.7891195503311462,0.04039895708174268,0.06042481441592113,0.605397764371294,0.38702377689327777,0.1504492822592538,0.7238424110999668,0.48883489666176244,0.8657947841232367,0.8523952540738812,0.6992562872734277,0.6622617918412221,0.37620845164530553,0.4081926053038465,0.24327217634296114,0.6814050601523073,-0.04637420936207451,-0.01646414635717296,0.25818556503419454,0.6759540087719085,-0.1917017091428258,0.5747596499951272,0.33817916449904173,0.6284274598508961,0.004021832665690235,-0.11076628595752572,0.192474534897668,0.8382023577255916,0.18368751312541534,-0.08861757554655014,0.6445451174081994,0.2905757877988212,0.6063504217485527,0.6531426671821341,-0.21011273664160188,0.557709178657472,0.6493990257213452,0.15308529475105126,0.4257592029397188,0.7714355485512232,0.6902086956368871,0.44473729137007056,0.7513129217191007,0.7598701314036375,0.199918123019352,0.7704908812673184
