,Temporal_Inf_R,SN_pr_L,Occipital_Inf_R,Cerebellum_10_L,Cingulate_Mid_R,Frontal_Sup_Medial_L,Thal_LP_L,Cerebellum_9_L,VTA_R,Frontal_Sup_2_R,Vermis_9,Cerebellum_6_R,Thal_LP_R,Amygdala_L,Thal_Re_L,ACC_pre_R,OFCpost_R,Cuneus_R,OFCant_R,Precentral_L,SN_pc_L,Thal_VPL_R,Thal_MGN_L,Angular_L,Occipital_Mid_R,Thal_PuL_R,Frontal_Med_Orb_L,Thal_PuA_L,Thal_MDl_L,Hippocampus_R,Vermis_8,Raphe_M,OFCant_L,Temporal_Sup_L,Cerebellum_Crus1_R,Heschl_R,Olfactory_L,Cingulate_Post_L,Frontal_Inf_Oper_L,Thal_VA_R,Frontal_Inf_Tri_L,N_Acc_R,Frontal_Mid_2_R,Temporal_Mid_L,Precuneus_L,Thal_MDl_R,Rolandic_Oper_L,Thal_AV_L,Temporal_Mid_R,Paracentral_Lobule_R
Vermis_9,-0.7458042306001662,0.6134918187692033,0.14507230756795414,-0.8945338222977607,0.1500585249552709,0.5894234203777003,-0.2506756792512901,-0.9027247855657934,-0.30210520415478315,0.7796569802746806,1.0,-0.8762204439886596,-0.23826423779158656,0.6907366027704631,0.06439842292331084,0.5920288290253231,-0.2257640700964776,-0.5052852137280556,0.5948040671661206,0.038928877869113566,0.2825380746126921,0.1527968083758366,-0.008320348464936662,-0.5540803352682904,-0.737441182286763,-0.565711052549412,-0.49134854406712175,0.1568305072562259,-0.2819602480103913,0.5056423883426922,0.6965909784302722,0.32059341895986143,0.7341895935609501,0.008069376261036274,-0.7467523288128527,0.7021437082773194,0.5986883445255883,-0.04254671155841803,0.02282108694875611,0.7125250898912238,0.30045492161145215,0.05722938493141179,0.6972543072658212,-0.47838041268034937,-0.06963089009942129,-0.6475801260200048,-0.04953601691520571,0.524367072365549,-0.6903625215512839,0.00404216729278009
Cerebellum_6_R,0.7636043061034123,-0.6507762493245706,-0.007593269394773854,0.8406344709695329,-0.047069751667376196,-0.5190793194839753,0.3937674372781091,0.9550176320509055,0.3855157492339758,-0.7511810719949213,-0.8762204439886596,1.0,0.3248510383116904,-0.7942123442874585,-0.09602125615988391,-0.6615592716528172,0.3074149061292579,0.7322255772633016,-0.6301835424758186,-0.01938692324390959,-0.34739458091523157,-0.06453905393173902,0.010041792832198594,0.7265892918420177,0.8834277994973975,0.6759082386555538,0.5910445787468159,-0.015394709716455224,0.25616752761375816,-0.42886681714197206,-0.742410008414702,-0.3687523009648788,-0.7055823161710808,0.07589126016067192,0.7887238872355499,-0.7109747857209092,-0.6932138961721427,0.07292925313508167,-0.029759186342866593,-0.7606122099857205,-0.2498183702274063,0.017880204950848248,-0.7242158978222392,0.6430723990576712,0.25461130966402085,0.6721949188330967,0.22197813420558754,-0.6742008093683782,0.8195163052084871,0.07182796441130718
Thal_LP_R,0.19544403284882475,0.032351558871991475,0.2164306402613136,0.25201662588440527,0.33642182541956317,0.18054347802243462,0.42522758435452335,0.27764786324210616,0.10318338885883153,-0.04401508573634775,-0.23826423779158656,0.3248510383116904,1.0,-0.12431410017974717,-0.12119994295289074,-0.050446487980493206,0.2369803601710568,0.3463606425344944,-0.1419311335778546,0.24763652217761067,-0.029766905209089645,0.40411373484517543,0.20137310051742524,0.3911950956612245,0.327097251245988,0.35618998237897326,0.26630545096091146,0.21295126871415154,0.42563945796411035,0.15732361566788858,-0.1516916055059589,-0.014118419466714301,-0.22675340367680102,0.1761791953839326,0.20322587443949927,0.03230900258916758,-0.24590293038569452,0.18561662750805646,0.16586910071695848,-0.1337404481287909,0.19332377429489048,0.260725649233339,-0.030307639187695263,0.23632077378119043,0.24712425658855633,0.24567105544369708,0.23711564854266398,-0.15683354191533633,0.3527574077291817,0.3162218478253734
Amygdala_L,-0.5586593236805047,0.7841500469223934,-0.04360327992613591,-0.5712907924548281,0.3704939969162296,0.6876498824066782,-0.0124961598957,-0.7333992540733879,-0.16323379883882264,0.7897971661545723,0.6907366027704631,-0.7942123442874585,-0.12431410017974717,1.0,0.08294570558955439,0.8189713459721337,-0.2050281566098691,-0.6212668636363717,0.6749780224730737,0.36073136526228144,0.5348042867308596,0.3715334739316207,0.26682060238722904,-0.4841523505611305,-0.7165092643929485,-0.36623953092868383,-0.4145569650170811,0.18205742191110513,0.11868282099010387,0.7027675085783501,0.7160288378386545,0.42571648660423567,0.6938886887387865,0.26826793316862396,-0.6824733223278503,0.718131404099252,0.8662449688822624,0.17723012298838267,0.40516157098984323,0.8402773237149761,0.5959492737253506,0.3267281814494535,0.8377231880350854,-0.3090375499165123,0.03678129924869296,-0.350207582826817,0.030779171939498806,0.7405915547385823,-0.4987552134527796,0.30922495054261195
Thal_Re_L,-0.04134206746461557,0.04533861862713707,-0.06599442815675356,-0.04402179838857954,0.03254670826320296,-0.0001068552940160358,0.04515944677981934,-0.0836483655632154,0.06974189187452748,0.09294207207299501,0.06439842292331084,-0.09602125615988391,-0.12119994295289074,0.08294570558955439,1.0,-0.005478825734147407,-0.039450553308617346,-0.08132952627443854,0.05432648197950277,0.05488026342741044,-0.00013656511977369558,-0.09173883538591102,0.041400429733079676,0.031007051976688446,-0.026362581186337126,0.026693544375096266,-0.011262880303098062,-0.0764210205518552,-0.08353106103150364,0.04825792784639266,0.01934653010555468,-0.1828786318296047,0.07217827869391935,0.1043201103400026,-0.12178150897450958,-0.012061066104256063,0.023088389281235095,0.04707545507329782,0.032904159071427415,0.1008181352708805,0.024619043841209404,-0.13095228848049628,0.04930613206653546,0.10223639293458354,0.05955168187191954,-0.03119802660888733,-0.07241750036375662,0.12116821658253202,0.008789184225876885,0.09123414135543102
ACC_pre_R,-0.41894492232729696,0.7730505092425354,-0.08398625642310119,-0.44869991958776156,0.5493645801413684,0.8202933849992844,0.1424313343882541,-0.5855632079742481,-0.06189749398432125,0.8177377912144098,0.5920288290253231,-0.6615592716528172,-0.050446487980493206,0.8189713459721337,-0.005478825734147407,1.0,-0.036842726040032775,-0.556968288044188,0.7300662033731051,0.5270323125370064,0.6350245666496279,0.5078591717586206,0.2772438963185193,-0.4484909418125122,-0.6460585650334771,-0.27937741359230406,-0.32758795644619815,0.3649058081923688,0.3332205240789037,0.7232261563316047,0.6844790022775205,0.44537386370298654,0.6870375197447777,0.3418181050655417,-0.5773915234181687,0.7139663794739805,0.7774071059491746,0.30517538763919433,0.5383689321793493,0.8291167124685782,0.7199485414340399,0.21657445123282104,0.88389440794386,-0.2806830956146252,0.07652020312126269,-0.17104827539693587,0.14394828320538683,0.7807325498316899,-0.4056560252593347,0.46539888671020974
OFCpost_R,0.3898489495595388,-0.03768403501191864,-0.10594070465504642,0.2494597525447202,0.21804937967073476,0.13771238390553656,0.26096412280159875,0.286297974784663,0.25046561986126625,-0.039113163923243405,-0.2257640700964776,0.3074149061292579,0.2369803601710568,-0.2050281566098691,-0.039450553308617346,-0.036842726040032775,1.0,0.20555336794824255,0.1932412404547809,0.18304495420743605,0.06263024618834884,0.08303624146352216,-0.003944578905447028,0.24812962853933657,0.23932362959187486,0.21945976851013282,0.18142166379210886,0.2054850705013627,0.39963516592679454,-0.012438446148546684,-0.18099452899670299,-0.2725232493827343,0.04294512318718042,0.3052427621443588,0.13196997263084628,-0.139151412886757,-0.12199045868305929,0.22379856664260525,0.1414734935905874,-0.18934865629020853,0.18168969087467232,0.17085617929357802,-0.04226027005589282,0.28897217720862794,0.11352263644932448,0.3607279761419194,0.5645163761429598,-0.11210314087951541,0.28719123499901256,0.21211492752828548
Cuneus_R,0.45318990427892814,-0.4476060254633865,0.27530574021200094,0.4433102176867802,0.1400757820720908,-0.2825090583250763,0.4359524464699877,0.6117199581030404,0.33380347204315647,-0.5120354231792827,-0.5052852137280556,0.7322255772633016,0.3463606425344944,-0.6212668636363717,-0.08132952627443854,-0.556968288044188,0.20555336794824255,1.0,-0.6201543655896695,-0.060730582959774945,-0.2568341535115706,-0.0005274197539684767,-0.12219831068496213,0.898663848911897,0.8517669076118626,0.6947768389406808,0.4080018218989033,0.13303311312819618,0.07100514163687044,-0.19229736973247039,-0.6320258635595771,-0.31635845951934566,-0.5723927507448652,0.011960460444434136,0.5442510982720125,-0.3968099448528082,-0.5918002702823472,0.09553783128038067,0.022371124565200948,-0.6523011050123161,-0.12639106982367274,0.08541591036006993,-0.5418526993851315,0.559929687869742,0.5704083276063164,0.4626328967131611,0.22671615377709034,-0.7959433416283911,0.6404239810912898,0.12530932950545856
OFCant_R,-0.41097488394831316,0.5097469201089143,-0.087845670237183,-0.4953756355924413,0.25019784993056765,0.6243302030512586,-0.0833975725558631,-0.5771432374541714,-0.1772348328745391,0.7217348262993841,0.5948040671661206,-0.6301835424758186,-0.1419311335778546,0.6749780224730737,0.05432648197950277,0.7300662033731051,0.1932412404547809,-0.6201543655896695,1.0,0.25523696069988944,0.38265600907767544,0.22574487327136694,0.11830357113057623,-0.5687304214306753,-0.6648354460504439,-0.4364569662095727,-0.343440393300471,0.18703482616850667,0.07873690216178479,0.4875158727712108,0.6437328618148682,0.33009554873219454,0.8258424463053587,0.1895565971565487,-0.5941275268459973,0.5412300693960557,0.7103614638428737,0.1452572567138044,0.18547411244001863,0.6713986276277965,0.4337002438197747,0.15768746618250506,0.7088081165314188,-0.3283418293089396,-0.1282389464007466,-0.2991629784420789,0.1857121823036768,0.7203720132420894,-0.46369780035694574,0.19350619228878727
Precentral_L,0.11003938454294572,0.5028933867928523,-0.24691371983374155,0.1928274500798807,0.8106991332223459,0.6429557140138634,0.6623059169409188,0.04952832180486747,0.41600478718908324,0.45994863825873217,0.038928877869113566,-0.01938692324390959,0.24763652217761067,0.36073136526228144,0.05488026342741044,0.5270323125370064,0.18304495420743605,-0.060730582959774945,0.25523696069988944,1.0,0.5357155902929869,0.7283879885406116,0.5171669328185025,0.12886442997246678,-0.08108828921571143,0.3671444540050365,0.058158942000669935,0.5449490614947433,0.6176486884178932,0.5715733355390491,0.22119748554414218,0.25554789779474907,0.26257576698558016,0.671762405332683,-0.10511593479025257,0.23434052727928192,0.28858258077416293,0.6686752029955595,0.8745694891464904,0.47822614073029257,0.8297528432316941,0.4667147897562796,0.573979535402711,0.3671079465008426,0.4782107057339942,0.33735225611579966,0.47572094835659795,0.4596650387175851,0.31959919281596594,0.8569164585200127
SN_pc_L,-0.26349938675966433,0.5729828453317795,-0.15441320444319226,-0.14515102835105445,0.48163969331312284,0.6098969464790713,0.3278121346104318,-0.2807021717494335,0.06143961715347387,0.5327061195627399,0.2825380746126921,-0.34739458091523157,-0.029766905209089645,0.5348042867308596,-0.00013656511977369558,0.6350245666496279,0.06263024618834884,-0.2568341535115706,0.38265600907767544,0.5357155902929869,1.0,0.34310943146029105,0.11182998625044144,-0.1326770520939307,-0.3420285816205685,-0.04179838066961666,-0.1997480952819558,0.39277736078423614,0.3035019412066784,0.44710950285815293,0.3249814761374697,0.1468234578845838,0.36708916691943116,0.3945485727321568,-0.3064730680163244,0.45098187549080054,0.491289204766093,0.39456991221457427,0.5975029931721543,0.5221280193874868,0.6558124205061162,0.20438386656159993,0.6095246396841201,0.009365050008345333,0.14643237642790338,0.09150704049227144,0.3096924498530098,0.48456139464937126,-0.20448212113303915,0.4950635585394277
Thal_VPL_R,0.09020327852014169,0.4521007441510004,0.019258775326622412,0.013183550873548713,0.7806733203392747,0.6137351197532392,0.5969493193907104,-0.04027200753705776,0.2705794129725896,0.4610340022043612,0.1527968083758366,-0.06453905393173902,0.40411373484517543,0.3715334739316207,-0.09173883538591102,0.5078591717586206,0.08303624146352216,-0.0005274197539684767,0.22574487327136694,0.7283879885406116,0.34310943146029105,1.0,0.6173730051881613,0.12328758230481476,-0.09486601555158915,0.3624793143666451,0.09866526858455663,0.6102695948121778,0.5823522494815973,0.7720559206037019,0.32221399038755516,0.4676446320858585,0.30953674931007275,0.5683913722495552,-0.15779830354511903,0.3516410008112345,0.35155058751948814,0.5489380370931615,0.6007862487260242,0.5023991815467989,0.6362252935518907,0.48284847553484816,0.5196313565900961,0.2785487307563407,0.5592230317737756,0.22572586484704202,0.33541950333132603,0.3621652079148629,0.29661715295612245,0.7097913687659534
Thal_MGN_L,0.1729157875637086,0.23546960822433352,-0.04668071107768723,0.19304475517016778,0.4600932218977662,0.2556840353355556,0.2800548057891355,0.07264724007482606,0.3069610803946928,0.18550094751725,-0.008320348464936662,0.010041792832198594,0.20137310051742524,0.26682060238722904,0.041400429733079676,0.2772438963185193,-0.003944578905447028,-0.12219831068496213,0.11830357113057623,0.5171669328185025,0.11182998625044144,0.6173730051881613,1.0,0.036411734119184504,-0.04189861150854014,0.24846008171304348,0.34068483400452315,0.3073697070336356,0.49271727033282436,0.5135318540486901,0.22441954342764386,0.322304216738552,0.2473294339477621,0.5371890986237696,-0.10227777059126966,0.03583701136987446,0.23508648676092983,0.2331298874444407,0.4016435290408529,0.3673563934455573,0.3767370270083375,0.2983194326021421,0.26720484333169975,0.3164372246351249,0.3179935616399801,0.10141867687074446,0.14214264029233226,0.3499153660616344,0.3142051464591891,0.49402470188869335
Angular_L,0.49069480282181765,-0.3123645520623044,0.17062525949888932,0.5307082033960584,0.2996070425176049,-0.18451641333673635,0.5885448183240162,0.6304810425722025,0.4278461550956423,-0.4298181251689398,-0.5540803352682904,0.7265892918420177,0.3911950956612245,-0.4841523505611305,0.031007051976688446,-0.4484909418125122,0.24812962853933657,0.898663848911897,-0.5687304214306753,0.12886442997246678,-0.1326770520939307,0.12328758230481476,0.036411734119184504,1.0,0.8624460691475881,0.8081161566935606,0.4286299577289028,0.13531327249622224,0.25636734983509313,-0.07810260350399092,-0.5823648931476554,-0.3460263216657999,-0.5564990316278655,0.2077424362723261,0.5304312995197356,-0.34603321326563996,-0.4782220619949819,0.2783786609567028,0.25126679019882325,-0.5187319934036738,0.06432811688460223,0.1782562076435498,-0.42129935857065914,0.7004933105823129,0.6856801088742471,0.5987955588034755,0.2819049943711603,-0.653753439250573,0.7453107016825845,0.35433287005846775
Occipital_Mid_R,0.6054173869497691,-0.5878356302923369,0.1976967832246094,0.6481385699091476,0.03006211625614443,-0.43035721781104225,0.43148464627797856,0.7824242428151124,0.33113407153073804,-0.6879901333349201,-0.737441182286763,0.8834277994973975,0.327097251245988,-0.7165092643929485,-0.026362581186337126,-0.6460585650334771,0.23932362959187486,0.8517669076118626,-0.6648354460504439,-0.08108828921571143,-0.3420285816205685,-0.09486601555158915,-0.04189861150854014,0.8624460691475881,1.0,0.7479146598729318,0.5568043474103138,-0.05411394560037986,0.17026748931779234,-0.3752190154272129,-0.7032959025633343,-0.4318700447510617,-0.7061470143597413,-0.02263781053217687,0.6982272840700163,-0.5825111451625222,-0.6919627480036743,0.09022945635879812,-0.00731568945039348,-0.7602453195158376,-0.19579677259517295,-0.012379570479956135,-0.6876054075505726,0.5677498204088285,0.3920681092493815,0.6214835630328499,0.1590178971252126,-0.744466937220405,0.7483505022924988,0.10025939690685781
Thal_PuL_R,0.5698834126423689,-0.22282884820785934,0.062099854521426884,0.5762020399565578,0.44786491999715905,-0.06394155541766344,0.7159081457141817,0.6243871297754121,0.5887005047643344,-0.28994048566570196,-0.565711052549412,0.6759082386555538,0.35618998237897326,-0.36623953092868383,0.026693544375096266,-0.27937741359230406,0.21945976851013282,0.6947768389406808,-0.4364569662095727,0.3671444540050365,-0.04179838066961666,0.3624793143666451,0.24846008171304348,0.8081161566935606,0.7479146598729318,1.0,0.46878410685597943,0.1904054181223786,0.3885575653180344,0.07448374111212706,-0.46020098457291914,-0.12174917987141477,-0.3802435997992521,0.34239397506973024,0.47219689943492965,-0.2939121783797907,-0.3400838085986781,0.39261588708470657,0.42729178441759097,-0.3290966714397825,0.23054553908731365,0.25119937825715355,-0.24268627080171057,0.705500252422104,0.6843078925868242,0.6509537700729289,0.3095743136613374,-0.40231247273430587,0.8502729355031476,0.5148538534484118
Frontal_Med_Orb_L,0.5257871359593189,-0.35930174031068224,0.12105719238371887,0.5441356425843911,0.05637623244699808,-0.2882913044966282,0.24466634846250943,0.5700518007861558,0.38492983220335664,-0.4701518710120618,-0.49134854406712175,0.5910445787468159,0.26630545096091146,-0.4145569650170811,-0.011262880303098062,-0.32758795644619815,0.18142166379210886,0.4080018218989033,-0.343440393300471,0.058158942000669935,-0.1997480952819558,0.09866526858455663,0.34068483400452315,0.4286299577289028,0.5568043474103138,0.46878410685597943,1.0,-0.04178944432929367,0.2724023404677697,-0.137795521223278,-0.4022990794910173,-0.23497463532532256,-0.28916146597736664,0.08340480061542418,0.38763702961300345,-0.5099489393527027,-0.3476071747579735,0.024496158582336242,0.022479779930246958,-0.34881965877786797,-0.08454140043004807,-0.09234115537835066,-0.4242873222671692,0.44918674561145566,0.1761523986233765,0.4063506281356641,0.11979608317007125,-0.2903886625153207,0.5974688468076371,0.14037705887909438
