,Frontal_Inf_Orb_2_L,Thal_AV_R,Thal_VL_L,Cerebellum_Crus1_L,Amygdala_R,Thal_LP_L,SN_pc_R,OFClat_R,Occipital_Sup_L,Hippocampus_L,Cingulate_Mid_L,Thal_LGN_R,Thal_PuM_L,Pallidum_L,Thal_MDl_L,Paracentral_Lobule_R,Vermis_9,Rolandic_Oper_R,Thal_VL_R,Thal_VPL_L,Temporal_Sup_L,Supp_Motor_Area_R,Olfactory_R,ACC_sup_R,Frontal_Sup_2_R,Cerebellum_6_L,Occipital_Inf_L,Cingulate_Post_R,Parietal_Inf_R,Caudate_R,Caudate_L,Thal_VA_L,Vermis_7,Paracentral_Lobule_L,Rolandic_Oper_L,SN_pr_R,Fusiform_R,Cerebellum_7b_R,Occipital_Mid_R,Amygdala_L,ACC_sub_R,SN_pr_L,Cerebellum_3_R,Precentral_L,ACC_pre_L,Thal_MGN_R,Temporal_Pole_Mid_L,Thal_PuA_R,Insula_R,Pallidum_R,Frontal_Sup_Medial_R,Frontal_Sup_2_L,Heschl_R,Occipital_Sup_R,Cerebellum_7b_L,Temporal_Sup_R,OFCpost_L,Postcentral_R,Cerebellum_8_R,Cerebellum_9_L,OFCant_L,SN_pc_L,ParaHippocampal_R,Vermis_10,Cerebellum_Crus1_R,Thal_MDm_L,OFCmed_L,Cerebellum_Crus2_R,Frontal_Inf_Oper_L,Cerebellum_10_L,Vermis_4_5,Cerebellum_3_L,Raphe_D,Red_N_R,Insula_L,ACC_sub_L,Cerebellum_8_L,Putamen_R,Rectus_L,OFCpost_R,Thal_MDl_R,Vermis_6,Temporal_Pole_Sup_L,Parietal_Inf_L,SupraMarginal_L,Frontal_Med_Orb_L,Thal_LGN_L,ACC_sup_L,Thal_PuL_R,Lingual_R,Parietal_Sup_R,Precuneus_R,Cingulate_Post_L,Thal_IL_R,OFClat_L,Cingulate_Mid_R,VTA_L,Temporal_Inf_L,Temporal_Pole_Sup_R,Thal_PuM_R,Thal_Re_L,Frontal_Inf_Tri_L,Temporal_Mid_L,Cuneus_L,Precuneus_L,N_Acc_R,Vermis_1_2,Supp_Motor_Area_L,ACC_pre_R,Putamen_L,OFCant_R,Vermis_8,VTA_R,Parietal_Sup_L,Raphe_M,Occipital_Mid_L,Frontal_Sup_Medial_L,Frontal_Inf_Tri_R,Hippocampus_R,Angular_R,Frontal_Mid_2_R,Thal_MGN_L,Thal_PuI_L,Frontal_Mid_2_L,Precentral_R,Calcarine_L,Thal_AV_L,Calcarine_R,Olfactory_L,Thal_MDm_R,Thal_IL_L,Thal_LP_R,Postcentral_L,Frontal_Med_Orb_R,Temporal_Inf_R
Frontal_Inf_Orb_2_L,1.0,0.19165302871469983,0.5299895827221643,-0.7186791820001202,0.6813318646744816,0.10787458549959919,0.0027264599643059555,0.5398532095783114,-0.345911554610757,0.46568563156272175,0.557709178657472,0.384770995041922,0.4278426932972966,0.6199081099964826,0.1835754996671294,0.4370820331500679,0.7571142349068996,0.4808650606039784,0.08160921454408385,0.4097051046200432,0.38446828895138435,0.6285665867808354,0.616697618093412,0.6047400406174287,0.8793109300185256,-0.6007416526378105,0.7089538631823932,0.019576246960957618,-0.023824182659928996,0.7690559509898893,0.5436659135554076,0.6413806064964945,-0.5164619460072861,0.3073518572301546,0.2973638971818183,0.24051204413285412,-0.38702584636309834,0.5607194899540741,-0.6738010996734587,0.8216383251266673,0.10235515257081397,0.7862988722119497,0.835875292587701,0.5029893404686252,0.8209063671472177,0.28535662289882757,0.10352041890635909,0.30591237142639277,-0.27637683875246954,0.47904973824645336,0.8839445009474017,0.8665103506242322,0.7097307903242809,-0.45779336114372343,-0.5973667370222505,-0.4272720138040488,0.5295664118182323,0.27411352201213296,-0.6682828694221534,-0.7137632136213145,0.8084589764818033,0.594077007315602,0.7113710646383042,-0.7520323559655624,-0.7579397484608743,0.20592348427743398,-0.12126475104430397,-0.5873656282796916,0.4784900383099412,-0.5763737157322245,-0.5869078403624757,0.8235899257222357,0.5772818476628263,-0.5355765190504272,0.19679283021386626,0.38392492162182307,-0.5186222170598762,0.5887302771568045,0.6877722672825201,0.0008422234762177396,-0.34117056568617715,0.2937363770934057,-0.5298643665679503,0.08995881449730456,0.18980317302589347,-0.36584466068672494,0.108371875731654,0.6354345471900199,-0.29153142742911403,-0.44739657913917125,0.23781960058058363,0.026648222842966984,0.2636998844509201,0.3387202874714737,0.8426163362351724,0.5175127966708318,-0.6119980811886916,0.6009754045422906,-0.41809958586099805,0.5758994363764935,0.06251705622012609,0.7328298790394603,-0.19472951089567314,-0.6003742266918052,0.11088592443596905,0.21965994565167146,0.45433649823543915,0.5660001129941725,0.8476910088608774,0.8689854854156656,0.7294909363066931,0.6593542466116279,0.011479826673947284,0.08597694298879396,0.3263743209533208,-0.34244317031210864,0.851771145914555,0.5602490842328132,0.7227400164844916,-0.535127091209773,0.8880997669457854,0.21387190296243366,0.5622475121226074,0.8964103865211194,0.5995278456839276,-0.5073110739588871,0.7265128061538165,-0.3730134713895241,0.7192662938285119,0.23105546029312402,0.4656348420215726,-0.10456121140158198,0.4450137123225477,0.38861730863771315,-0.5647738348101979
Thal_AV_R,0.19165302871469983,1.0,0.06565939379571431,-0.3200539199178018,0.24163846724310406,0.06859572058637221,0.3761004556297809,0.430743640940206,-0.5150056046517659,0.28630896594397875,0.192474534897668,0.3907892874156308,0.25578630523134716,0.22199636149566024,0.3031590763008268,0.3008540843266575,0.048368175358289064,0.16640074433602647,0.23629140921577968,0.303376338407091,0.39287083089130487,0.364110551603592,0.2994077427182444,0.29235595657157293,0.226472811032851,-0.09065602884581898,0.21096763309840266,-0.14433514372206405,-0.009460000558006668,0.279290869975611,0.3006897206142682,0.48165086443057936,-0.42002468475909444,0.2865557979700779,-0.039660047296877714,0.29747627415231875,0.10274879936699778,-0.10265839021101796,-0.33934250116554177,0.22876351268385361,0.2258640465507915,0.15356972517588874,0.2790364646729006,0.41553063106882154,0.3657804675695204,0.5864522372412189,0.04659114242778163,0.19544864796755534,0.032854172036214345,0.1846001642159496,0.19535462117133792,0.18683649586756107,-0.04218175583430961,-0.5190762790130385,-0.10933030589964696,0.2320619675166146,0.19439678754493722,0.3576604558140173,-0.1435681989576229,-0.008868521427788163,0.36040708866104326,0.12353372830115482,0.45512282369042195,-0.11606348635048143,-0.09761432107249307,0.005178483953114258,0.04369752445357375,0.01264749324714553,0.27036088779910156,0.10998541104536606,-0.14190937615312604,0.43131460832402124,0.29719492376294304,-0.3250092265676606,-0.12823825046378212,0.10089958481695843,-0.2254191115708421,0.45008491933055167,0.4885346042823237,-0.019840831235538,-0.02466470381453201,-0.09855099520941163,-0.39227096548084084,-0.039040261927419315,0.13930582993413643,0.04501438472998583,0.2770602873238429,0.15384537051821986,-0.02153721751316608,0.08969771784317804,-0.006213533201154708,0.09828842863162268,0.1752692676341967,0.3885688187027577,0.25274165292302986,0.21293524188502344,-0.027332302691222006,0.13596974925579797,0.033739746010210056,0.23034448022858242,0.005610044688844177,0.23097318856264054,0.04801056885611795,-0.24526712184845156,-0.01119763891429378,0.1377583366092979,0.4011562677873966,0.14814188910656284,0.32831702959729897,0.3935944624254627,0.3439513022668451,0.38441476465618063,0.18017599398405532,-0.06989793290940079,0.44226789604285016,-0.5189787163924263,0.1708533715400172,0.388933342296364,0.2821523762152122,-0.24091326183277978,0.3055171642580595,0.5926309357619131,0.19832049692144935,0.3272916457854329,0.31972939730825717,-0.21284369575186285,0.5743346812554805,-0.0070022658268903415,0.292285996236672,0.37390708004874595,0.5822474681393732,0.0067397449799517254,0.400458857744577,0.11042179570322455,0.15172959206609118
Thal_VL_L,0.5299895827221643,0.06565939379571431,1.0,-0.16147562283316028,0.33541593759229577,0.6407178377234881,0.26163607322630805,0.1927262900332745,0.2051737940331141,0.8050187031802768,0.7611517909686822,0.548549479487164,0.7446301367549968,0.56509699052373,0.6317213722259121,0.6988208505168444,0.20786395202043217,0.726281689648716,0.7274040380697184,0.6972207642864947,0.6572039974637792,0.7107034114091536,0.37075674939938297,0.7521710280657311,0.4759423286891949,0.0773183233119942,0.20077884171658328,0.4898409647178468,0.5511343812615973,0.6055462049706823,0.79885252177692,0.40728825274480307,-0.23608402972813303,0.6207319681843089,0.5712356897250054,0.5254476201965155,0.29807239954455006,0.2961971877885136,-0.005374313712283972,0.4117163819542949,0.29563361920826753,0.5698479620817105,0.4458464999385754,0.6467683457483143,0.2719406879165095,0.3580715887153684,-0.04336651448569215,0.6661179821250884,0.37527660044296623,0.5397856338491152,0.5079215798209816,0.6129882886927535,0.42747051915626916,0.10002782046609825,-0.1560648919955135,0.23297239326225322,0.24102495373811655,0.6721244587323022,-0.058169974947882404,-0.09138834741350069,0.2777286776870518,0.46114744214514847,0.5438261524867918,-0.12880282195789214,-0.24301983210509295,0.7624284971331697,-0.07964125561350478,-0.11479018879032633,0.6750893945806876,-0.014142702959380629,0.18259535534069546,0.39486242216267986,0.3694865915605485,0.042293244612665475,0.7109502666220375,0.4327039089903307,0.02852982735395733,0.6349995753025484,0.15017066984569855,0.26963537309594166,0.25105825101022644,0.36396383186357667,0.058161977083550385,0.5709703041994075,0.5892188267323671,0.05183915769703205,0.47977479683120317,0.8006108796807665,0.33296918017159266,0.24604992110295412,0.5706105002478308,0.4744581148136857,0.4899163807046533,0.6580302937755828,0.23342331737884464,0.7657884010953173,-0.08529530054637802,0.5737054987936636,0.12114886313279788,0.792757507168171,-0.0007589557405446407,0.7587323907799336,0.4112082681635517,0.09427071096413034,0.5575748558507126,0.45858898427518735,0.6134351952665447,0.692179832265737,0.5200905619289404,0.6790541846332507,0.2011128820629175,0.19772639592242208,0.3329622468388292,0.5366877126219471,0.10815966860698364,0.2159146515357344,0.6789640986136615,0.5867994336977459,0.737146684181361,0.18531964980953275,0.531303713405058,0.40980679786187135,0.637748975727055,0.6459563298016083,0.7512872992481753,0.20554433002752392,0.24472656821719682,0.21336152634557912,0.3708036749979328,0.6271853867411881,0.44766861452624923,0.40014885827924535,0.6863094999989957,0.0905597265156398,0.009335915257879034
Cerebellum_Crus1_L,-0.7186791820001202,-0.3200539199178018,-0.16147562283316028,1.0,-0.5875854109235237,0.2986713520618753,0.1745713286998335,-0.4592388055922324,0.5782173530932279,-0.16974545811610636,-0.16861300348965244,-0.294179031815469,-0.10704498687528932,-0.42684624275935884,0.0409309608134387,-0.07356937159128396,-0.7322054178635662,-0.1466096700887778,0.2069938240968293,-0.12796011514325226,-0.16075983029183286,-0.2924237215821823,-0.5589649569694044,-0.3781136294830084,-0.6755667387362458,0.7864195598481853,-0.630235379310046,0.38020339492804067,0.2905222155786334,-0.5946907279804307,-0.2362621673885108,-0.6113456744915103,0.6078810916998053,0.07475511747063547,0.09498068320419069,-0.06726003192884775,0.5506162938186846,-0.4086740270042669,0.7907250598589154,-0.7266477452554937,0.06502646113211878,-0.593362218166596,-0.7440471526302357,-0.15968663301782454,-0.6940583479471745,-0.2998518963631641,-0.21172607980528055,-0.035582369465297345,0.5249056124080381,-0.30050119147676607,-0.6464292173407616,-0.584877580428977,-0.5309888432061535,0.6407778861382599,0.6299271348307217,0.5414925238765825,-0.3260555844307567,0.025364418675085335,0.8057335140735425,0.7651956956506437,-0.711787403920884,-0.31504682265813716,-0.6461977331842227,0.8075126097327162,0.831397797527878,0.14695390085460677,0.24110186606509584,0.6300458582803328,-0.09039738483974522,0.6004097602706348,0.765500368280389,-0.7766115637594461,-0.564748917279236,0.7095866642957804,0.22835673607459847,-0.22939553978452687,0.6789576908928631,-0.326555985407065,-0.7449569992919203,0.2604992210123553,0.5489420611418085,-0.17001080143604277,0.7575821691764565,0.2466855426547538,0.18761324844836821,0.3585482989796087,-0.03142101085246412,-0.35427756063586585,0.5218071652438165,0.5874722398624278,-0.04544665228851527,0.26722026349237765,0.037720984690663366,-0.23143574214946774,-0.7346734503869875,-0.13565023280413752,0.7139496037286653,-0.3379870733454823,0.5656238348793159,-0.28350719333374025,-0.12789258602057765,-0.3088649605636453,0.39030723922393096,0.7188708945180856,0.17346739002247025,-0.06923096998998485,-0.26230219087315343,-0.1973181393008743,-0.6115282803123986,-0.5912166060786724,-0.5849650282949291,-0.6763806833141669,0.21436797062383103,0.1475039413422,-0.3146273557874893,0.533313680380765,-0.4955515568280588,-0.22857377502283732,-0.5055015435364355,0.6791335768946491,-0.6609216840158706,-0.29137988095660405,-0.36093438551740287,-0.6424250703482912,-0.2884748590744327,0.7300254689066544,-0.7064147737597678,0.566950050105358,-0.6098819811407542,-0.02228591508766978,-0.46406537762993705,0.2034350264279689,-0.11248268444411776,-0.21569599794252967,0.608952108422061
Amygdala_R,0.6813318646744816,0.24163846724310406,0.33541593759229577,-0.5875854109235237,1.0,-0.038043704295864525,0.022119877462102602,0.446409263731409,-0.4989908717395436,0.30858608536798054,0.33451878120240414,0.4052776984423758,0.19160459298862878,0.8082230127976682,0.13314841049357792,0.23591177776452502,0.6162492706356175,0.11611171874763307,0.07121615223063435,0.1886524204845986,0.14588319829936638,0.42133243387653513,0.7805766729998777,0.46139354317675724,0.7031279989158069,-0.6601719495190428,0.5697067566700021,-0.173718012840627,-0.07096400338323886,0.8151121421459133,0.3973170078806538,0.7492252263955964,-0.43462641443315786,0.09329258401550838,-0.03432202015546261,0.35031108335285727,-0.38400498222347573,0.18513705345222217,-0.6443962312921346,0.9067268586166051,0.09674779266750747,0.6959276375514353,0.8088815235297779,0.278217447863448,0.7314805676571479,0.2865197977701805,0.24198153493622623,0.1748946636455094,-0.3373899299963443,0.6981306995303291,0.7441006333800145,0.6974120838688462,0.6944895827805808,-0.4940022847302633,-0.4797132273175527,-0.4109397934881976,0.3290884280610671,0.18579014725148618,-0.6427921628522639,-0.6457383588276747,0.5765389985575798,0.43218858760911183,0.7207255979320164,-0.7035103945888981,-0.5418750600673841,0.15099687232812395,-0.1233158082456219,-0.33413101200540607,0.33204753809272264,-0.5494393076573159,-0.6072519841963162,0.7813424992403033,0.549532879995988,-0.45520861529628015,-0.10578095841959308,0.25558866675793396,-0.4191098269492914,0.5005502755902024,0.6719752140472158,-0.16958324770562927,-0.29169004914543895,-0.0486058506908039,-0.6356179523068363,-0.05078834160442742,-0.05893845115979714,-0.36660886850591295,0.14741692301651382,0.4976926000768273,-0.354345744503133,-0.5026401615707716,0.1727678389525401,-0.12594161149807173,0.16048293458556778,0.4033442568749811,0.5938502536294981,0.3247615002363069,-0.6409262458133705,0.30585723746142557,-0.4361976814094334,0.423549752442519,-0.03964573263842655,0.49166314951181583,-0.41224274982746,-0.525258109803388,-0.002315289919387947,0.3462470689452619,0.4392589145808607,0.36982038981172527,0.7687589429675578,0.5981847902928836,0.6353284412760233,0.6868419520591196,-0.27835079253545436,0.026217674458853275,0.5123575202855407,-0.391272424076046,0.614779614207374,0.48911514658235417,0.6305192398072116,-0.5586068329097011,0.7633945011269635,0.24100588630821435,0.4642236178780726,0.7217906701743924,0.3310938622291149,-0.5672566280276463,0.649451235132494,-0.47727879136758783,0.7881526636993323,0.17596842077191566,0.4877195442369644,-0.05390704639535345,0.20982931068077623,0.3656166258909254,-0.47173461175515546
Thal_LP_L,0.10787458549959919,0.06859572058637221,0.6407178377234881,0.2986713520618753,-0.038043704295864525,1.0,0.5317138955157682,0.0170090374513509,0.4414957626832024,0.6301196357032686,0.6811009421330821,0.32205423484748025,0.7107994096309823,0.16414627385420505,0.571744119046377,0.7386157556968089,-0.2506756792512901,0.6145556932965132,0.7678885813586652,0.6564194862296902,0.5269422282404362,0.6058697451234786,-0.03822920738769355,0.4412129096361132,0.11145967342937411,0.4826109279205729,-0.1314695509033911,0.7355540185269962,0.7109984792341708,0.22955334861625779,0.59471379183078,0.02042019938184635,0.001463267161349783,0.7545307395622147,0.4914017206981298,0.5046267406051751,0.5381452325775492,0.15759430728764873,0.43148464627797856,-0.0124961598957,0.3970659202638443,0.15364138107000122,-0.01959210796433991,0.6623059169409188,-0.10126229378691902,0.2506558811745929,-0.3305692361153697,0.5953329516483238,0.628892501651005,0.24136767696180386,0.15186242949647102,0.24777625716116666,0.02984196573580701,0.36596672680281767,0.12933858685723504,0.5887276219070794,-0.08979045753572067,0.7381295716324651,0.36543199506951396,0.33698585547476023,-0.11307314272583467,0.3278121346104318,0.16086377464036697,0.3434263430882864,0.1958638648260636,0.7236523226683138,-0.1204824955237878,0.24888560779735006,0.6480121642415796,0.3444970675536236,0.5607395669592615,-0.024377129991968345,0.07427438107817833,0.3453489609871645,0.7285246796845308,0.2760062864848116,0.3077589711395906,0.4658707899733311,-0.18657821459895008,0.26096412280159875,0.6090535638642461,0.21924932928237986,0.4146591161020162,0.6997043587323151,0.7190823538099326,0.24466634846250943,0.394553272839822,0.48853368845866224,0.7159081457141817,0.5865148212010605,0.4958331750452655,0.6935070831433359,0.6346173749570297,0.47473107180139323,-0.16931440445554588,0.7204636109814382,0.4147799906004307,0.3411250691968438,0.4811695590477037,0.5908783458135118,0.04515944677981934,0.5802206126640378,0.5852259315828121,0.4791680485779146,0.6743185792702466,0.37999711035704786,0.44535908186939027,0.6119362697020099,0.1424313343882541,0.33927352051148024,-0.0833975725558631,-0.16107010984616257,0.4651616834770416,0.578917394328319,-0.02118637089103203,0.3835171635418068,0.39190969313773577,0.5027742486576509,0.37382730082430277,0.5447687151209163,0.16939115046299907,0.2800548057891355,0.46784871487200264,0.29019779663489326,0.6038284687717843,0.5863386037811211,-0.03329772491743524,0.5945743600023211,-0.0450146989605017,0.54856433444512,0.2077057534106063,0.42522758435452335,0.6927960468932365,-0.17654176929643214,0.31402213132231266
SN_pc_R,0.0027264599643059555,0.3761004556297809,0.26163607322630805,0.1745713286998335,0.022119877462102602,0.5317138955157682,1.0,0.1710637384316453,-0.03205818860861299,0.38585177006779653,0.37993022981675695,0.245852917361939,0.5196066498871722,0.09249790536755849,0.5800284825567495,0.5460455953139324,-0.4115492337090754,0.3641105735485991,0.5264657137544784,0.39415499533038456,0.3789140496093289,0.4500936023358625,0.0765586379121588,0.2830878611959852,-0.031090403515994857,0.3166238708794298,-0.14898661426715112,0.3479320734992433,0.39172217235268536,0.15209183890380046,0.3585278733856718,0.17561214647010565,-0.11652146680134987,0.5800973256452263,0.23216065166717445,0.6733161498737636,0.3887658025679683,-0.13139649707686876,0.2394399304142196,0.0047533129019771405,0.24369380037037114,0.10063618497142304,-0.050469670952074386,0.566882582231337,0.0032811814880257324,0.3883174914514832,-0.2842445120860921,0.35752193730720294,0.4530525661322351,0.21101348578473744,0.054146200494407104,0.06856724419804296,-0.11600164297052472,-0.055483160632301826,0.14348238740502656,0.5926293653458505,-0.10140107640634725,0.6145840441658815,0.3019586904230635,0.3887046793128825,-0.09801833630173189,0.31606199707832955,0.15435661732494696,0.34204812858409245,0.2965028601130861,0.458271517525877,-0.007762108695731985,0.37877787354751324,0.5137417182772188,0.5161439880212308,0.34143733864188563,0.018574517200103356,0.3415005118174599,-0.009665459114070027,0.28745517072236687,0.06654394778818057,0.1816186275526366,0.47785166046327854,-0.028306366363334296,0.18989904126067883,0.5765380702249544,-0.29648635909776,0.13501627391817622,0.41584629401643847,0.5659198490277653,0.3417528932867841,0.26923974169844334,0.2315630267026501,0.4689314366797795,0.45535613323650154,0.10381812038908028,0.36357185559876737,0.4018963100300912,0.44355481148250714,-0.20553784879571238,0.44409874153799805,0.4342793155416566,0.0333707768388612,0.4346922185009873,0.3303260671625075,-0.011995664095940377,0.38510772515263486,0.2823123905672472,0.32497116595293507,0.2191557126676643,0.22221183689886143,0.46030334786495836,0.386101779097494,0.18442194085162855,0.19756295732658405,0.03137688207807959,-0.022509308285696642,0.40258416149241644,0.21006753768747569,0.19001457767496369,-0.042118877110446956,0.18455562158870367,0.5349972194743992,0.18141743880739206,0.2419055514096982,0.11454408373780815,0.4057317712541519,0.3119085979861112,0.16970458511981115,0.39341369150626365,0.3128173081628354,0.23028354830618603,0.4611186293631884,0.046877714556527846,0.5892324902061613,0.41761714470328,0.2921558510026376,0.5943064523684215,-0.1669011855992821,0.38397108936228586
OFClat_R,0.5398532095783114,0.430743640940206,0.1927262900332745,-0.4592388055922324,0.446409263731409,0.0170090374513509,0.1710637384316453,1.0,-0.33932645315974125,0.2741848192165179,0.3163791940432697,0.2566962062554543,0.20942373216583893,0.3545846890130727,0.21820896751057742,0.22470518849507895,0.3988679805196187,0.31780896410627113,0.050374580230621725,0.08585017568669177,0.2799893149365782,0.33148933228074023,0.4585760730145347,0.42145738737146876,0.5450071442908635,-0.39757360058193564,0.4137496043867182,-0.09627545299005277,-0.09473375418168088,0.4079545437592111,0.20753312340530883,0.4727644846480112,-0.31558380931631314,0.13974446791993064,0.31236387995781245,0.28859622040123006,-0.142917794449866,0.25871984535997444,-0.42485772527314325,0.45435704458783616,0.33340942336478374,0.33846416117017175,0.4683448418778421,0.24664112906170962,0.6188547077599436,0.3149944780860979,0.0028462059224987754,0.19124448232551308,0.09929451326538657,0.29704554426706414,0.5155380049148278,0.4784162636753412,0.330737368585415,-0.3153465981127456,-0.27252968446600245,-0.09394550096329028,0.6143670282253803,0.24716813668487012,-0.3912611564058563,-0.3412467070161981,0.7448004659021729,0.25711738084426194,0.4716156595545927,-0.4195655516386176,-0.3792237835615785,0.10885947894356449,0.011187040949757808,-0.1570836963045954,0.16114230643587835,-0.31195809138563885,-0.36616323282264046,0.5169374756148828,0.3514199378194786,-0.3486348400355185,0.09244541064679627,0.5462858978623646,-0.28161237003043915,0.6278539762884026,0.5207912521594682,0.4113227518383724,-0.10023816534514775,-0.060900112672339114,-0.22838981722401383,0.034963968759166415,0.12227771699064878,-0.13348452643068734,0.08980256713728474,0.3564726254175081,-0.2143278805073258,-0.28703302688549287,-0.05846671754120076,-0.13498536333126734,0.11721421905820727,0.27985307415510763,0.6980902542691819,0.262986622506604,-0.27183738495396875,0.1646808022534058,0.1358381771296621,0.27554867102592584,-0.0007941631073444458,0.39231942195731995,-0.1808805987773924,-0.3577050793997652,-0.08684082130482952,0.24779954755234965,0.32109169588381165,0.19325225761161222,0.5335453449990307,0.548169797599692,0.8378095398152144,0.5505640215044784,-0.11273290548853224,-0.053408208153788606,0.3053544714465576,-0.31222278711710344,0.5341835671770089,0.411672277477696,0.4096707780784089,-0.43419766863550263,0.5201609756749821,0.28278760230862016,0.2482969387746736,0.4921334734739496,0.33266705401827856,-0.32331138657765923,0.5823924943692231,-0.279776743316186,0.4688496679054358,0.24336190381328987,0.3760414497603415,0.003996633021092855,0.26216902216984084,0.4469307108161083,-0.17283270517288826
Occipital_Sup_L,-0.345911554610757,-0.5150056046517659,0.2051737940331141,0.5782173530932279,-0.4989908717395436,0.4414957626832024,-0.03205818860861299,-0.33932645315974125,1.0,0.16662070234760118,0.18368751312541534,-0.11236885251610161,0.11438389285909178,-0.3127277868740707,0.0691683507927387,0.16246402973928933,-0.3755379907292371,0.23840475457698862,0.3056492416312269,0.2600732926238608,0.029707331433696613,-0.06335100844952374,-0.43048995886796493,0.015852736603880185,-0.39231433458450443,0.6614882158358378,-0.42693178065121373,0.6562654507389559,0.6132503953994013,-0.4089506845004819,0.050312791039768705,-0.5851336271421277,0.532325643036389,0.17425439425296993,0.3144018888713096,-0.07525445480176433,0.5334971903558364,-0.019430734910016078,0.7715649205214795,-0.5092114020722522,0.15779143682240537,-0.3609666579055995,-0.4635694592100585,-0.052077954903047854,-0.6304238961491825,-0.3223888221420612,-0.2100477545962748,0.08239165683120935,0.49363198553900633,-0.21094633903565607,-0.39061374159160045,-0.2649314344646193,-0.29452677579784997,0.9012257077142953,0.3326331260716771,0.4490131772542393,-0.24651799830287316,0.12854326616862935,0.5291977036122182,0.4668532935451197,-0.4258104941482221,-0.1782205191173486,-0.37635389399227626,0.5486922563836479,0.3479613253971496,0.3048555085249714,0.06148278618472083,0.15109928750086585,0.03717510946708237,0.3325493141712883,0.7270711120890306,-0.568120400507656,-0.4179678248276477,0.6065113021521632,0.52601826660432,0.033112877768664534,0.4561053587661413,-0.21148412683601553,-0.6336943986123568,0.29910876803320935,0.3858063619215475,0.29031946311535395,0.761021624580953,0.5503831438551636,0.3442846315368087,0.3696900456717866,0.18761644421532933,0.044976144186767895,0.643341306955188,0.5787405751502297,0.46334316966695804,0.5284350643397163,0.16371024114672597,-0.0804037102252921,-0.4446963548072439,0.1988929014783123,0.5098397920187718,0.03492751625002536,0.4832816035239332,0.055178343444048795,-0.04811933920317995,-0.047177864204287295,0.5726931378782167,0.730662871549722,0.6126278533925222,0.09187815478288573,-0.0446553130942082,0.08932252850047746,-0.4679193165664108,-0.28107439183001287,-0.46922798183130954,-0.6133563518004904,0.3464639039529109,0.6170310651281798,-0.3969388599639295,0.8842677242015665,-0.16413500174140158,-0.19881338332322526,-0.0951381671989576,0.8327968528334417,-0.4376952591510401,-0.1508927639419605,-0.03920595413733422,-0.3142493132045728,0.036630762803318895,0.8122861122020386,-0.7387073620343743,0.644240991140267,-0.48547639326456626,0.08122003882387913,-0.3571867460127435,0.32976604432111317,0.012148537725491074,-0.2264487865909194,0.3572226160651015
Hippocampus_L,0.46568563156272175,0.28630896594397875,0.8050187031802768,-0.16974545811610636,0.30858608536798054,0.6301196357032686,0.38585177006779653,0.2741848192165179,0.16662070234760118,1.0,0.7949833586714786,0.7693288928475622,0.7178448311234462,0.47194961149663417,0.6526843583678885,0.7175405708676509,0.11979114936981501,0.6935640155673722,0.6816582733329792,0.7581684537895286,0.7184378819958281,0.7324443656350483,0.38676701616765863,0.8117766100871936,0.4428547832081031,0.15843325333864602,0.20899872412352172,0.45512297445649075,0.65214168880294,0.5475424399521843,0.7526889385927202,0.37270390954079907,-0.2470523532888698,0.6305811300347314,0.5300170842178922,0.5616820644640621,0.4855652140803469,0.1482349384649404,-0.02254150771940731,0.35721305798696174,0.35954261074800614,0.5155567347268171,0.4794754219003155,0.6828834583007228,0.24376480800990855,0.5169347119633405,0.003873701487401573,0.6992880721155234,0.4273760984323127,0.37992252889901157,0.48127967908246955,0.6092271687997068,0.3480814996471934,0.036280672533608914,-0.16011139575963784,0.3866990796307613,0.26023586791712294,0.7535022451388522,-0.05473601851225177,0.02968758044636846,0.3058734246625684,0.39942816485430244,0.6907549991149182,-0.06556403701616136,-0.2043684558238572,0.6984086769442721,-0.014425149620781532,-0.09545865837504638,0.5912392833348448,0.09761189895976145,0.2651645063540725,0.4561677810405119,0.40648060279803144,0.01736454191811262,0.636624963948937,0.4612491604522644,-0.01668484822701288,0.6478943466079116,0.2517554472651525,0.2128454082652487,0.2757920423557945,0.2611788405252488,0.01706258704580412,0.5573083802306922,0.5268308719136122,0.09108778209476275,0.7194954237352377,0.7650561167179866,0.3958338592220241,0.40106050625332096,0.671623419345193,0.5279767652781635,0.43454398807708516,0.784509973629807,0.20789504701718745,0.7840507949737657,0.0074544619262833,0.6003271482006922,0.15733092677278548,0.80137280645677,-0.02565162155699922,0.657646997978387,0.44562627272115857,0.11914480910431648,0.6258901461300854,0.4532854349581814,0.7950003675549066,0.619132017282918,0.4949619376597864,0.6543536634101923,0.23005369536446507,0.2101753235431282,0.37266879205666287,0.6303872833889399,0.3362918836246638,0.15449335605570477,0.6236093002971496,0.5561115973035492,0.8430827477027242,0.23855495210645833,0.4894487242251049,0.5505853595096383,0.6481924938660267,0.6307722003843718,0.803946638406948,0.2298043129877384,0.2607181570486044,0.2686405983163367,0.37735468123323085,0.7064518798472674,0.6430595379306604,0.32563863310427715,0.7511226234190008,0.09920733708269007,0.1727635563514816
